timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769737713.0215814,SENT,00c0f6ee-50b4-466b-97b3-cbdfb6fff34a,1b8ae395-94f3-424b-bc39-77171528ff45,c1,c2,3379,?,p1,
1769737713.0217261,CREATED,69bdc7d7-3517-4d8e-8d0c-8c05fbf0ee6d,7b242727-f3bf-4408-89d8-ed5723678855,c1,c2,26,?,?,surb={'id': '53b46085-1881-4186-8ebd-a86771a3ac65', 'route': ['p2', 'e9', 'i5', 'x3', 'p1', 'c1']}
1769737713.1517003,RECEIVED,297f80f8-d801-476f-9b82-baa2633a86f2,2da10532-e6ec-471f-be5d-fcb75f84c584,c4,c1,27,p1,?,surb={'id': 'b0d1dd47-e527-4c61-b474-dd8b15bfa9eb', 'route': ['p1', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769737713.2090213,RECEIVED,459b6515-d15f-4733-858d-41e40e793cf8,06c21fb5-ffd5-404f-97de-ef90c3756dbf,c4,c1,27,p1,?,surb={'id': 'a0bf49b0-363f-47da-9187-871c147f40f7', 'route': ['p1', 'e5', 'i8', 'x10', 'p1', 'c4']}
1769737713.2803686,SENT,3d565329-b77a-4501-91f2-4128c609d691,ed8d4230-d52e-4d56-9770-cd3e32782420,c1,c2,3395,?,p1,
1769737713.2805157,CREATED,dd21a297-2f98-4b93-9f16-b3a54f89e171,10e734be-1cd9-46ab-adb4-1f7c2b4a74b1,c1,c2,27,?,?,surb={'id': '9bbf7a61-23a1-4e31-a365-839a6aefa768', 'route': ['p2', 'e12', 'i4', 'x5', 'p1', 'c1']}
1769737713.3837636,RECEIVED,a7c42be1-c4d1-45c8-a855-2de6be776774,d8070ea2-7697-459d-9bac-af4c4eeb98f4,c5,c1,27,p1,?,surb={'id': '52d01cd5-cc12-428f-a9a3-49600803c24f', 'route': ['p1', 'e10', 'i6', 'x12', 'p2', 'c5']}
1769737713.4587672,RECEIVED,66677606-7cc6-481d-b0cc-41b0bd3ec2aa,20481553-d186-40e8-b9e9-4671e97420f1,c5,c1,27,p1,?,surb={'id': 'd8ff0d76-800a-419f-b907-f1704ec2086a', 'route': ['p1', 'e8', 'i6', 'x1', 'p2', 'c5']}
1769737713.5984077,RECEIVED,a97c0fc7-9763-461f-bb5a-c93f10d860c1,7f358c1d-9163-4639-8b78-ca590c5bce37,c5,c1,27,p1,?,surb={'id': '0e69e281-a0c4-4303-a68f-0f134077b7d8', 'route': ['p1', 'e7', 'i9', 'x6', 'p2', 'c5']}
1769737713.6500888,RECEIVED,a72e033b-b049-4715-8a48-58e55f7f6ad5,fa4c831f-7eac-4e19-9ab8-af5b52984927,c5,c1,27,p1,?,surb={'id': '05a964ee-901c-41e9-8dac-7c81316ac4fb', 'route': ['p1', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769737713.6948044,RECEIVED,f7e685a8-ac96-4004-a733-6d443fb90627,6d4a9ea6-2a49-4a7a-8f52-89b6348be9cd,c5,c1,27,p1,?,surb={'id': '9a1f3f4e-0bda-4bcd-b291-256805844a5f', 'route': ['p1', 'e8', 'i1', 'x11', 'p2', 'c5']}
1769737713.85862,RECEIVED,67d9835e-9cc3-4f0d-9b23-158c86710e19,f1c2502a-be85-486e-8e60-84ef628f3dfe,c4,c1,27,p1,?,surb={'id': '237a66af-76fe-4e30-96a4-b2cc22491c51', 'route': ['p1', 'e10', 'i11', 'x10', 'p1', 'c4']}
1769737713.9493158,SENT,f9fdd7a3-190e-4f15-af67-9f5c3ffec8f0,b907c2c7-6b24-4314-b3b9-4ae80cfdf49b,c1,c2,3368,?,p1,
1769737713.9493918,CREATED,e8edf800-f51a-4184-9a54-d3d35350e3b2,1c6f5986-c9fc-46e6-806f-d9d028e1d1dc,c1,c2,27,?,?,surb={'id': 'a5f8030f-ac03-4976-89b8-2c8e13258f4a', 'route': ['p2', 'e7', 'i7', 'x3', 'p1', 'c1']}
1769737714.1328347,RECEIVED,0528ec58-2dad-4b96-a058-3d266cba5a3f,91a47947-d1a5-44c1-81d9-9064d46ebcd0,c4,c1,27,p1,?,surb={'id': 'fcdac4c9-85da-4495-b463-bbd19c2ac574', 'route': ['p1', 'e4', 'i8', 'x10', 'p1', 'c4']}
1769737714.1637678,RECEIVED,4a03e016-0224-4738-a1bf-b583ff578091,052e669d-fcd0-4517-97c4-bbb301c90b68,c5,c1,27,p1,?,surb={'id': '6ef6586e-2489-4c92-a1a8-ef13378e0020', 'route': ['p1', 'e3', 'i6', 'x6', 'p2', 'c5']}
1769737714.2323375,RECEIVED,d3362f2e-e700-4511-9d9e-e7e140c2a3f3,58deb6e4-279b-4d64-90d5-6a540bd492a7,c4,c1,24,p1,?,surb={'id': '45dc7227-0927-4e75-9e29-c40a4b9f02e4', 'route': ['p1', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769737714.5858662,RECEIVED,6bb02091-54b3-4ae8-8f00-850e5d6fd12a,81450294-34db-4274-8862-466b6eb2fd8b,c4,c1,26,p1,?,surb={'id': '067a804f-de0e-481a-bc90-66e80fba082a', 'route': ['p1', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769737714.6455047,SENT,764551b3-c80e-49fe-b749-23312191e6a8,8f8b4c57-3090-42d4-8afb-607fad04efcf,c1,c2,3384,?,p1,
1769737714.6456552,CREATED,c9566478-c039-45ac-a653-d12257d27321,98d818d7-4bd0-4b99-887d-fbbac20d8915,c1,c2,27,?,?,surb={'id': 'c2c3f8d3-d5ec-4c03-87be-4cc78dfe6fcc', 'route': ['p2', 'e7', 'i11', 'x7', 'p1', 'c1']}
1769737714.7820573,RECEIVED,699ddaf7-6560-458a-8963-2702dd243e49,54f2bf4b-7b3f-4678-b037-da16b4cc6d33,c4,c1,27,p1,?,surb={'id': '1f2dc2d7-00c3-4d0b-bb51-e9e50e931949', 'route': ['p1', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769737715.0046139,RECEIVED,c5d3e224-49a7-4e71-9855-e90e905f4309,060ac6b3-dc66-4e4e-a2fe-096d23cc9367,c4,c1,27,p1,?,surb={'id': '3188747f-1df6-40e8-9ea0-4e356df1324e', 'route': ['p1', 'e11', 'i1', 'x12', 'p1', 'c4']}
1769737715.0205815,RECEIVED,c25c961e-c239-40e6-bee8-7db868a533a7,21a35d5a-fefb-4fc8-8883-d6cb4f49ca82,c5,c1,27,p1,?,surb={'id': 'eec4315b-930b-4717-acc1-9a1696a7b78f', 'route': ['p1', 'e1', 'i12', 'x10', 'p2', 'c5']}
1769737715.2746806,RECEIVED,fd202a83-719d-414c-8708-e27b70cee856,80a5b738-ec1c-4a5e-934d-4038d593c470,c5,c1,27,p1,?,surb={'id': '61389020-8a79-4569-a0fe-7cd12df6e28f', 'route': ['p1', 'e4', 'i6', 'x3', 'p2', 'c5']}
1769737715.644955,SENT,63d50cff-fd3f-42c0-9814-45bf3f00ca0e,df24cf26-7ef3-4fe4-a9da-ba496bb9458b,c1,c2,3359,?,p1,
1769737715.6451316,CREATED,1e578a5a-d168-4073-b73a-05547fa7f646,ca60830f-73d7-4229-84f0-b1a8104b8d8f,c1,c2,27,?,?,surb={'id': '47f52a16-6c6e-4412-9aec-86446a2a32d4', 'route': ['p2', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769737715.847088,SENT,6a9d664b-e58a-4c5a-9f74-f1e65b861c16,4af3655a-3b5b-4f1c-9704-2625824742b2,c1,c2,3375,?,p1,
1769737715.847255,CREATED,2a7fca18-955f-40b5-9ef8-cc8cd5e8c247,64ab2d57-fc82-4fb9-b30c-0bf7201e0928,c1,c2,26,?,?,surb={'id': 'dad86b7b-dd65-40be-85de-1e898361811b', 'route': ['p2', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769737715.969723,SENT,0f19967e-5205-45c5-8b0b-fc4a2a004021,da34573a-5466-465d-84a3-93687d665327,c1,c2,3360,?,p1,
1769737715.9698687,CREATED,71559f28-5ef4-4192-b9cb-6327ace126e7,b684ee4d-531c-4098-994b-58297a1f9e13,c1,c2,26,?,?,surb={'id': 'a229d9ee-fbcb-4171-ba5c-a8b83b1e2ef4', 'route': ['p2', 'e8', 'i12', 'x9', 'p1', 'c1']}
1769737716.102983,SENT,39dadd33-f9b8-48c2-bbc3-e47aa53b0302,8baf585a-ec62-4613-a61e-18cbb61ed01e,c1,c2,3396,?,p1,
1769737716.103085,CREATED,1a9f1bf5-05aa-4216-8fe6-973e05ddbab5,bc620da2-fdc9-469c-83e2-42ca4fc182ef,c1,c2,27,?,?,surb={'id': '4dcbf8ba-d11e-4964-85be-10215e805c24', 'route': ['p2', 'e6', 'i10', 'x11', 'p1', 'c1']}
1769737716.1139379,RECEIVED,3b841bc9-7a3d-4350-a4c1-42f10615bb21,e443935c-3d17-4709-8bf0-60a754e1c261,c5,c1,27,p1,?,surb={'id': 'd178ffd2-a9a2-43fb-9ff2-e75449f8ded6', 'route': ['p1', 'e7', 'i3', 'x9', 'p2', 'c5']}
1769737716.1326592,SENT,1bd6f2f2-5a4d-4681-be7f-9614fe10ab64,153e83f1-3434-48c2-b9bc-6b463f36e09a,c1,c2,3382,?,p1,
1769737716.1327348,CREATED,3cc5d362-f8cc-4d0c-b7b3-c6ea54cc1047,c4b1b75f-f127-4aeb-a61b-80a6d282a309,c1,c2,26,?,?,surb={'id': '5225729e-46d8-4670-aeb6-53293189c5ff', 'route': ['p2', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769737716.3540194,SENT,6e512b9b-5b85-4710-97d7-414cb1b3fc90,6eea7aae-2f1a-4d72-9d62-c3f00d9eeb22,c1,c2,3402,?,p1,
1769737716.3542078,CREATED,9eb6d465-e906-47fc-b6fb-a1067cbee6a5,ac1e26d6-625d-4eea-af82-657a7a629fae,c1,c2,27,?,?,surb={'id': '799fe07f-e4b0-4bd7-a7dc-6b4e9f6fd7d7', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769737716.46087,RECEIVED,3b914ced-1dea-47d0-aa88-46625091eb92,93cbb0a8-6e52-4021-9027-55443f80fccb,c5,c1,26,p1,?,surb={'id': '3eb20b82-51d4-4790-8736-7e3aa6821d3d', 'route': ['p1', 'e6', 'i10', 'x7', 'p2', 'c5']}
1769737716.4711828,SENT,18119d52-fa46-4cb6-9d8c-27207cd5e368,2c69fa5f-4637-4fbe-a7d4-10d7a9aa76df,c1,c2,3379,?,p1,
1769737716.4713345,CREATED,208d0eb5-e88a-4211-8bc4-1d0fe0305f73,4cfeef4d-fb6a-4e23-a76d-9b5cb3dd7be2,c1,c2,26,?,?,surb={'id': '885e7227-5d05-46bc-b9ec-5ec25a8c8f5e', 'route': ['p2', 'e1', 'i2', 'x8', 'p1', 'c1']}
1769737716.5474896,RECEIVED,512e8236-34d7-425d-a9b4-fab0310061b7,651a1b2f-2392-40eb-8951-5391473f59ac,c5,c1,26,p1,?,surb={'id': '54ada0ac-5343-4a82-a003-7a676b7c3729', 'route': ['p1', 'e8', 'i5', 'x1', 'p2', 'c5']}
1769737716.610064,RECEIVED,ebe7ecc9-53f7-40b5-b1f1-ffc8e95336e5,6ed86084-3aac-4d1f-9cff-536e2e0e7085,c5,c1,27,p1,?,surb={'id': 'd6cfcaaa-26e4-4a73-9829-cefae14a3fc1', 'route': ['p1', 'e9', 'i3', 'x12', 'p2', 'c5']}
1769737716.9072459,SENT,b0dda2d1-1cf3-451d-b432-cbc40bebd835,fdd56007-3efa-431f-b27c-694fc456f033,c1,c2,3359,?,p1,
1769737716.907383,CREATED,04e533ac-9b91-486b-97ab-5159e621e5b5,c32830f6-293a-4bc7-80d8-2b3137adee63,c1,c2,27,?,?,surb={'id': '04e18feb-b9a0-44b4-b026-4e159e6edee7', 'route': ['p2', 'e2', 'i10', 'x8', 'p1', 'c1']}
1769737717.0200052,RECEIVED,02c03f3e-f445-4c12-aa12-e08530947f5c,7c2866bd-485e-40e1-be7c-29533f0209e2,c4,c1,26,p1,?,surb={'id': '20234e01-bac7-4c80-9cd0-376598ee8a89', 'route': ['p1', 'e12', 'i9', 'x5', 'p1', 'c4']}
1769737717.0293002,SENT,b46f6ff2-5b59-4e82-8581-c173aeb4ebf1,aaa924f8-305e-4d26-ba2f-6b6b9475addf,c1,c2,3384,?,p1,
1769737717.029435,CREATED,ae27be1d-9ca2-4cfe-8fcb-ee23a64a10b8,405e1de0-2584-4440-b657-8a287ad85afd,c1,c2,26,?,?,surb={'id': 'f48d657d-f481-452e-a8e4-061179917db7', 'route': ['p2', 'e4', 'i11', 'x5', 'p1', 'c1']}
1769737717.3295774,RECEIVED,6776f1d9-2b39-40fd-9d5a-84578b2e5d53,3021ac18-1b46-4861-a10a-53a6a77ebfa2,c4,c1,27,p1,?,surb={'id': '1a475569-f86c-4fbd-bd81-bdb2c36e1db9', 'route': ['p1', 'e6', 'i12', 'x8', 'p1', 'c4']}
1769737717.3398576,SENT,c3bfd222-a422-4b52-882b-e4f77fd4b401,fbd60a1c-5192-4c70-8bcb-3773b31c8a8c,c1,c2,3387,?,p1,
1769737717.339929,CREATED,109a2bd4-ae77-4909-aebd-5d1e3e880d62,11b52ecb-755f-4eec-8092-e2fe0fec250a,c1,c2,26,?,?,surb={'id': '26e785d7-0595-477a-b4c6-fc099a199f8c', 'route': ['p2', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769737717.4526873,RECEIVED,2ae6fb6e-19a9-49ad-af4d-a6991870f8b4,eaf687af-0b8a-4caa-8b78-60b95addc912,c5,c1,26,p1,?,surb={'id': 'ca77efcb-9262-41f7-b62e-cdcb5a5974e1', 'route': ['p1', 'e12', 'i5', 'x1', 'p2', 'c5']}
1769737717.5478563,RECEIVED,da34f888-88e8-4545-bc29-2c4f7f4a0cef,46eaeed5-c425-48b4-89f4-1e9524595479,c5,c1,27,p1,?,surb={'id': 'a96f7807-78d2-4c5e-a31e-68ae879e5b80', 'route': ['p1', 'e2', 'i7', 'x10', 'p2', 'c5']}
1769737717.7507665,SENT,5ab86613-a494-46ad-b073-a9d2801ef781,ee18169c-b43a-406a-a34f-f2d4496a4b89,c1,c2,3391,?,p1,
1769737717.7509036,CREATED,fb728ff9-eb03-476b-8cde-4ed15239583a,93cceb22-aec3-4d65-a5b1-b6759f8ac452,c1,c2,27,?,?,surb={'id': '6ae44aae-47d3-4810-b263-9139ee559025', 'route': ['p2', 'e7', 'i12', 'x3', 'p1', 'c1']}
1769737717.8172657,RECEIVED,2cbf5a86-0772-4047-91de-a27d3e4015c8,0de547b1-ec47-460f-b4d1-2e960921a43b,c5,c1,27,p1,?,surb={'id': '637af024-91a9-437c-b635-5bb43bcc2dde', 'route': ['p1', 'e1', 'i9', 'x12', 'p2', 'c5']}
1769737718.0533457,RECEIVED,67b81268-6961-4910-8535-33f495caf3ac,286b8d16-6b24-4cfb-a94f-6ac5db69bf19,c4,c1,27,p1,?,surb={'id': '7c23f487-4a41-4ca9-b215-93b81fb7aa41', 'route': ['p1', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769737718.2117622,RECEIVED,f97fffc3-72d9-4b8d-a728-3b0469194802,1c57a744-88d4-472b-8045-dcb2f6c96434,c4,c1,27,p1,?,surb={'id': 'dedbd165-b573-4746-91d3-daf871e23f4c', 'route': ['p1', 'e3', 'i2', 'x4', 'p1', 'c4']}
1769737718.2359805,RECEIVED,1c8b0535-0ebe-4e67-b49b-67e3fbc6f3e2,f6f14ce6-fcc4-469d-8a5d-dcaa5deb1b7b,c4,c1,27,p1,?,surb={'id': '1f07ceaa-6d84-4cbf-85bc-a7b02a195a6f', 'route': ['p1', 'e10', 'i12', 'x7', 'p1', 'c4']}
1769737718.2555943,RECEIVED,562f6d46-150f-428a-a613-70f0c5fcafad,3c4a1149-b586-4494-a481-75f385fdc976,c5,c1,27,p1,?,surb={'id': '234c676e-a45e-4811-aad8-d5805ef1c973', 'route': ['p1', 'e5', 'i10', 'x10', 'p2', 'c5']}
1769737718.401101,RECEIVED,3b205f21-8389-4223-ac6a-3194d964eea9,3d8bfcc3-788d-4415-94a1-9e58a9f1cc77,c5,c1,27,p1,?,surb={'id': 'b846c9d7-839e-430e-849b-3652cae66d66', 'route': ['p1', 'e11', 'i12', 'x3', 'p2', 'c5']}
1769737718.4587874,SENT,47b8ee1a-3e78-41b9-b490-1031d9f5df49,ba95a463-f612-4499-8f40-6cd77e13df7f,c1,c2,3379,?,p1,
1769737718.4588597,CREATED,ffe4bb0c-e2a0-4eef-8981-430d92a86a27,c2121946-8954-47aa-bc8c-7d76ad431ba5,c1,c2,26,?,?,surb={'id': 'a4eb0802-523d-4628-9804-012c4d68651e', 'route': ['p2', 'e6', 'i11', 'x5', 'p1', 'c1']}
1769737718.6493144,RECEIVED,895da20b-4231-4d6a-af23-b9de596f17f2,4a14615a-aa29-43c1-84d6-60dd36ed6f55,c5,c1,27,p1,?,surb={'id': '5228264d-5ce4-4822-bd08-4b719ab24fff', 'route': ['p1', 'e6', 'i11', 'x9', 'p2', 'c5']}
1769737718.7591956,RECEIVED,4c7d2e20-b40f-4819-87cd-29f1f6f74290,c80a9ac4-5728-416e-ae79-457a8da7529c,c5,c1,27,p1,?,surb={'id': 'cd55d743-3c4c-416a-b178-0668e9333213', 'route': ['p1', 'e9', 'i1', 'x9', 'p2', 'c5']}
1769737718.8501875,RECEIVED,89b88798-1eda-4275-84ed-0abc4c877f31,3d1d94f2-1a8b-4c83-90d8-e5ca1af194a8,c4,c1,27,p1,?,surb={'id': '65bbbbff-c804-4289-9ec5-1a5a391e9820', 'route': ['p1', 'e5', 'i12', 'x10', 'p1', 'c4']}
1769737718.8816652,SENT,e467f9af-9143-4aab-bc5f-b50a9ed1837c,2032946a-acba-4eba-bf31-fb2c3d6b4b36,c1,c2,3395,?,p1,
1769737718.8817978,CREATED,4b1bace0-08c7-44ee-8e89-8465599b663c,474b088f-6c25-4af9-b2b6-07667acf2ada,c1,c2,27,?,?,surb={'id': '1198eb39-55ac-4b6e-823f-e2b1a391b026', 'route': ['p2', 'e12', 'i7', 'x11', 'p1', 'c1']}
1769737718.8982713,RECEIVED,fd28f691-681f-4ae5-99dc-6a4895e70d5d,47fd9750-4d9d-4c0d-81ba-415132adc01e,c5,c1,26,p1,?,surb={'id': '844e5469-3b82-4268-a629-b292801c1568', 'route': ['p1', 'e12', 'i3', 'x3', 'p2', 'c5']}
1769737718.9911187,RECEIVED,2d08acd3-e25e-4311-b134-9da516edbf20,41229159-bf3c-45e7-b8a8-d1eb1d771571,c5,c1,26,p1,?,surb={'id': '9395fd68-23d4-405b-b946-88c5fd17d3b6', 'route': ['p1', 'e5', 'i6', 'x12', 'p2', 'c5']}
1769737719.0415325,RECEIVED,4b0f302c-1bdc-4b9d-9b6c-c8a393dcea02,9fe775d2-fe0c-40b0-99c8-ea8c28501e58,c4,c1,27,p1,?,surb={'id': 'b7b5b296-62d4-4a05-b9b5-c57232a6b4b7', 'route': ['p1', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769737719.202714,SENT,377b88c4-d28f-4124-aff3-8d39314e5645,90e10e1a-da07-4352-94ce-64c2873885b4,c1,c2,3359,?,p1,
1769737719.2028449,CREATED,bd08c209-978a-4872-8488-b7a82083cb96,6f56d69a-e7e0-44ef-bf8a-c0d542e8c98f,c1,c2,26,?,?,surb={'id': '6f479669-c48c-4278-92af-a1fcdfdfd40b', 'route': ['p2', 'e6', 'i1', 'x3', 'p1', 'c1']}
1769737719.2200801,RECEIVED,62c8743e-5966-4b39-81ef-d7c58a63d890,fb728c65-d36b-414a-93cb-d66ff8ac8aab,c4,c1,27,p1,?,surb={'id': 'bbe37945-4875-4049-98b1-08e9a583d945', 'route': ['p1', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769737719.2994554,RECEIVED,03e6fd6f-085b-439c-9d7c-8af1b47b6160,a4852395-669d-4630-a959-98546c96a6c8,c5,c1,27,p1,?,surb={'id': '0df6622b-341e-4308-8397-b927349c8db9', 'route': ['p1', 'e12', 'i2', 'x2', 'p2', 'c5']}
1769737719.530361,RECEIVED,c5a577ca-9600-4c38-9b6a-c40ba2720803,701ab760-dba5-455f-b49e-bd4950176fc4,c4,c1,26,p1,?,surb={'id': 'fdd5df53-d904-4038-b4bd-c318c34720c7', 'route': ['p1', 'e4', 'i3', 'x11', 'p1', 'c4']}
1769737719.5408835,RECEIVED,5b9c21da-325d-47ff-9214-0c886fe0ba7c,ff8a8eba-bb8e-4a8e-bed4-02112cfce4e8,c5,c1,27,p1,?,surb={'id': '43298142-ddd0-4a0f-afc9-8d6da889857a', 'route': ['p1', 'e2', 'i9', 'x11', 'p2', 'c5']}
1769737719.7612457,SENT,7d78880e-8ba7-47d7-b614-db85b3c765a3,5fd9e568-4c94-4ff0-8560-20f82821db8f,c1,c2,3372,?,p1,
1769737719.761389,CREATED,ebd99fba-9049-47d7-ba26-bb9580f92dd4,8275cfcd-d3f1-4d84-ac61-f9d623203e1b,c1,c2,27,?,?,surb={'id': '34067be2-08d6-4635-96b0-0ab46108eb97', 'route': ['p2', 'e11', 'i5', 'x3', 'p1', 'c1']}
1769737719.844147,RECEIVED,842ac847-305b-49ed-a9c4-b0cd6527e4f7,b0c6d9cc-3f28-42b4-bd5d-6b4e30ed6965,c4,c1,26,p1,?,surb={'id': '66ef0303-f094-4724-a0d7-a1a0b2d035b8', 'route': ['p1', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769737719.8816338,RECEIVED,0cfaf123-70c8-4ab6-9764-ac79621f8391,56f483dc-a3a4-4540-8339-e8e4c8b1c7e2,c5,c1,26,p1,?,surb={'id': '5fa121a9-be91-4524-82e3-f605f6e8ffd8', 'route': ['p1', 'e10', 'i6', 'x8', 'p2', 'c5']}
1769737719.9120712,RECEIVED,b6dce127-5fba-4efd-887a-477f76874f9d,b6fc71aa-c619-47cb-b1ac-0c9591366e85,c4,c1,27,p1,?,surb={'id': '4e9c92ae-3391-444b-9c5d-c3b3a5dbc365', 'route': ['p1', 'e2', 'i3', 'x1', 'p1', 'c4']}
1769737720.0103438,SENT,75944cc7-5873-4ac4-8cb3-44ac09284a7d,53388ad6-438c-4953-bb6d-b8c094295af2,c1,c2,3375,?,p1,
1769737720.010437,CREATED,789e2643-c956-490e-af35-913efd71d87b,7ca52432-b53b-4fcb-af53-f5d3ea581c3f,c1,c2,26,?,?,surb={'id': '0ce1969c-22eb-42f2-97d0-b792091d5375', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c1']}
1769737720.3949964,RECEIVED,314bc36b-054a-46e0-bf8e-92c0de191efc,024a62ee-21d2-4337-8582-9610de2e3e94,c4,c1,27,p1,?,surb={'id': '20013875-c0c7-4296-9797-0d1c4491cf1f', 'route': ['p1', 'e4', 'i4', 'x4', 'p1', 'c4']}
1769737720.4003627,RECEIVED,d1c73f06-7031-4864-9d4f-15fe5f032e01,56de9ce5-8c3f-402d-acbb-7dd184cdfcb9,c4,c1,27,p1,?,surb={'id': 'e0f3fd9e-3f49-4185-8baf-68ad4e58e5ab', 'route': ['p1', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769737720.6299791,SENT,d79f76c5-31b5-4101-b8f2-dad710384be1,18c98ac4-98ee-419b-8a27-3f1690eba4a9,c1,c2,3383,?,p1,
1769737720.6300921,CREATED,a871675b-9954-49a2-9567-91e1f078b375,9d686a61-69a8-4c38-93e4-bc82973aa62a,c1,c2,27,?,?,surb={'id': 'd9165426-2b3b-4067-8437-9db12f304a5d', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c1']}
1769737720.6637504,RECEIVED,c7b06439-879b-41ce-89bf-a6fdb6a42ba2,94fcab02-a811-4a31-b3d8-3534e4ad25a5,c5,c1,27,p1,?,surb={'id': '82e39735-1699-4696-9c80-d969e052996c', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c5']}
1769737720.7081366,RECEIVED,06984787-17ee-428e-a903-75dc4693aba1,fff1bd90-0098-4c81-a503-36e2675a8518,c4,c1,27,p1,?,surb={'id': '87119c91-d9f4-42f3-9abd-41eea1dda52a', 'route': ['p1', 'e3', 'i2', 'x10', 'p1', 'c4']}
1769737720.7440138,SENT,1f4b63a2-57eb-4379-b25a-32e42b44ed40,4f13ba58-90be-49d7-9132-033c72f0c107,c1,c2,3403,?,p1,
1769737720.7441332,CREATED,cdccf1b9-259d-4413-a8de-aeb3bc7b4f92,d56c1635-a0a3-419e-8d3f-af79462a9bb3,c1,c2,27,?,?,surb={'id': '4fef9f3d-7f11-4949-b7a7-d2e7d218e5aa', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769737720.8017094,SENT,14fb13a7-8a1f-4c82-b8e1-cbc51f6b7dfe,e747d7b1-67d2-450d-a40c-60468992342b,c1,c2,3398,?,p1,
1769737720.801802,CREATED,beda1634-523c-4cf1-833f-6d8876ef9af3,cfd4c9a8-0b11-4e30-9b30-e6c6bb424c2d,c1,c2,27,?,?,surb={'id': '08eb770f-ef1e-4fe7-94a8-4447527b9974', 'route': ['p2', 'e1', 'i12', 'x12', 'p1', 'c1']}
1769737720.857553,RECEIVED,192ed745-7a7a-41cb-80ed-e9c84e04c748,8085417d-98ba-4802-a10e-d12b045ee059,c4,c1,27,p1,?,surb={'id': '57013dfa-8105-4f9f-8b0a-e8c7ec09e9e2', 'route': ['p1', 'e4', 'i2', 'x11', 'p1', 'c4']}
1769737720.9876933,RECEIVED,ecd2e231-d837-4f10-bb11-5435716384c6,dd4c6a1e-c216-49f7-8d72-e85662d10af0,c5,c1,27,p1,?,surb={'id': '57d39616-d120-4080-8146-a30b5848fc1f', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c5']}
1769737721.0546815,SENT,69e72906-ca42-495d-91fe-c3b0046de734,e0410c30-9892-440f-bc75-06148c248d88,c1,c2,3364,?,p1,
1769737721.0548131,CREATED,5d01c05c-8a07-480d-a2ce-5c248a7c9415,0fac91c2-eecc-4485-bcd3-ddf6b56e6187,c1,c2,27,?,?,surb={'id': 'e060586c-f630-48bb-b0ca-919058f6d7ad', 'route': ['p2', 'e5', 'i3', 'x3', 'p1', 'c1']}
1769737721.1420102,SENT,f93e2edd-79aa-458a-90f4-4e7aa42dfc60,bcd7935c-7296-4983-96f8-8975e36718d3,c1,c2,3392,?,p1,
1769737721.1421733,CREATED,36a915fb-55f1-4b5f-8198-66eaa66a9e41,3c3cc212-7c12-4c97-a1c7-b5bc0a750f5a,c1,c2,27,?,?,surb={'id': 'eb90c53a-18e7-476c-bcb7-7b7c964a093d', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c1']}
1769737721.1564105,RECEIVED,456bcb4f-f6ee-4179-a0f8-48547250ab2f,93eb4765-46f7-4495-9d17-09700a673ef5,c4,c1,26,p1,?,surb={'id': '97a21113-bc8b-40c9-a576-1a3e3ddf9e2c', 'route': ['p1', 'e12', 'i12', 'x5', 'p1', 'c4']}
1769737721.1705232,RECEIVED,123c25ff-526e-4342-ba1d-588950213c38,9b2dfc22-d659-408e-9a71-77f3174ba854,c5,c1,27,p1,?,surb={'id': 'bd7fda62-cc90-47b2-b38e-46d51aade852', 'route': ['p1', 'e1', 'i8', 'x6', 'p2', 'c5']}
1769737721.3142884,RECEIVED,51de0d3c-c483-4efb-b448-2bc98f9e73da,f0e3c4e9-e0cd-4342-8ca0-5e982765ea4b,c4,c1,26,p1,?,surb={'id': 'd3af301c-0094-4392-9e74-b063c69e221c', 'route': ['p1', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769737721.3269348,RECEIVED,f8ca4da3-76e8-48be-bc34-c6a20efb9d0a,c6fdbe0b-22d7-4c51-bd20-cc4890d82c30,c4,c1,27,p1,?,surb={'id': 'bb39e8da-0aa1-466e-81d8-ca9b341da847', 'route': ['p1', 'e11', 'i5', 'x3', 'p1', 'c4']}
