timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769752078.6798098,SENT,eea65d5e-c9a9-4578-84d2-bd680649257f,c48a291a-cbe2-4f38-9ee2-ba32c7bd7ecd,c4,c5,3367,?,p1,
1769752078.6799648,CREATED,fd00a4d2-62f4-47eb-90e7-63ddd647ca58,fdffb882-a2ad-4ad6-a12b-d181a162a85f,c4,c5,27,?,?,surb={'id': '83314065-ac83-4e7f-9ced-af434a660344', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769752078.7176611,SENT,60a655a4-dcf1-4855-9537-70c2444b235a,efd84039-9d0c-4b4a-b2bc-2ca76e1a3140,c4,c5,3392,?,p1,
1769752078.71781,CREATED,a0953c1d-24fa-4c9c-a225-b1654137f49d,fdffb882-a2ad-4ad6-a12b-d181a162a85f,c4,c5,27,?,?,surb={'id': '83314065-ac83-4e7f-9ced-af434a660344', 'route': ['p2', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769752078.766995,RECEIVED,f175c09f-76e1-4fa9-be87-4f75eae785df,af095a91-4554-44fb-b580-39ff6c999cde,c2,c4,27,p1,?,surb={'id': '1519425a-a502-4513-ac78-5cd5d95e5633', 'route': ['p1', 'e10', 'i10', 'x12', 'p2', 'c2']}
1769752078.8511786,RECEIVED,db0fad63-5dae-4f45-b4eb-6122e2a5f6c6,e4102c9e-4e7a-42ec-8a70-6f41ba14140b,c5,c4,26,p1,?,surb={'id': '823c34fa-23fa-4202-8449-7fe62ff0ec10', 'route': ['p1', 'e9', 'i3', 'x11', 'p2', 'c5']}
1769752079.2111096,SENT,53ff8e74-3564-489a-a7d9-276c2170579e,664fe9ed-0c17-4152-a567-b1e7d5d1ed01,c4,c5,3367,?,p1,
1769752079.2112656,CREATED,7a2949f0-0d0e-438b-ae18-f398102589ef,ad6fd146-f32b-4e49-a6d9-9ad672017dc1,c4,c5,27,?,?,surb={'id': '633048bc-01e4-4b58-ada7-391c397bcef3', 'route': ['p2', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769752079.272963,RECEIVED,35337f70-416f-4948-b44f-aa89afea11d6,970a4c27-8136-4c49-88a3-8a160d095893,c2,c4,27,p1,?,surb={'id': 'bdffe47d-586b-4754-9b51-318e596d6df2', 'route': ['p1', 'e4', 'i6', 'x5', 'p2', 'c2']}
1769752079.2871308,RECEIVED,fd712082-8e24-4bad-93f5-f8407be82a65,9b62a9af-6ce1-42cd-bc84-4359e351b86c,c2,c4,26,p1,?,surb={'id': 'ac87be1f-b296-4f4b-9248-df9da1e85ea7', 'route': ['p1', 'e2', 'i7', 'x8', 'p2', 'c2']}
1769752079.3731854,RECEIVED,cd67c69a-74be-4b22-ad63-f02d9ad29075,76f3d33a-20a1-4dd4-a58b-1b78f9f8533d,c1,c4,27,p1,?,surb={'id': 'df1576b4-7576-4f74-b2a3-00c5cb2ea244', 'route': ['p1', 'e11', 'i9', 'x7', 'p1', 'c1']}
1769752079.4582987,RECEIVED,3ccbb364-c5ab-4a44-82a7-2fd096edc2c9,9b62a9af-6ce1-42cd-bc84-4359e351b86c,c2,c4,26,p1,?,surb={'id': 'ac87be1f-b296-4f4b-9248-df9da1e85ea7', 'route': ['p1', 'e2', 'i7', 'x8', 'p2', 'c2']}
1769752079.489726,RECEIVED,088f9e8a-d7b5-4e8b-b6d1-4c8d2667d222,26060c7b-c190-46cb-9fe5-32848c739576,c5,c4,27,p1,?,surb={'id': '55aa4b6e-c4df-40af-bfce-948ac20a5643', 'route': ['p1', 'e10', 'i4', 'x7', 'p2', 'c5']}
1769752079.5388021,SENT,6621b33b-370d-4476-ace5-274abd052815,dcaa8ad3-6b69-407c-b530-5ba818715f11,c4,c5,3400,?,p1,
1769752079.538907,CREATED,b93a9910-d2a6-48b4-804d-7004bc140099,ad6fd146-f32b-4e49-a6d9-9ad672017dc1,c4,c5,27,?,?,surb={'id': '633048bc-01e4-4b58-ada7-391c397bcef3', 'route': ['p2', 'e8', 'i10', 'x6', 'p1', 'c4']}
1769752079.5748556,SENT,094fe75a-8a32-4f02-97ee-061285a38813,7e72130d-ac49-42f4-a6ed-3f9afbefbd01,c4,c5,3371,?,p1,
1769752079.5749593,CREATED,27e375b9-5f44-460c-801c-5fa9d3bdf43a,95959990-b61f-41ae-b381-87676ea067ad,c4,c5,27,?,?,surb={'id': 'a61c507a-aaf0-48cb-991a-3a091f300b44', 'route': ['p2', 'e1', 'i4', 'x1', 'p1', 'c4']}
1769752079.7527854,RECEIVED,c7296b27-8cfe-448d-a704-bccb4c6eaffb,feeacb12-f8f8-4e62-bad8-dd97c5e530fc,c2,c4,26,p1,?,surb={'id': 'b670763c-ddef-4a29-b594-8cbeba0af48d', 'route': ['p1', 'e9', 'i10', 'x9', 'p2', 'c2']}
1769752079.969902,SENT,cf419d59-e3a0-4a96-8732-8823862d974c,d53b69b3-a43f-4830-bce3-c10925964525,c4,c5,3374,?,p1,
1769752079.970008,CREATED,5910724d-a42c-45fe-830d-5a4fa53980de,95959990-b61f-41ae-b381-87676ea067ad,c4,c5,27,?,?,surb={'id': 'a61c507a-aaf0-48cb-991a-3a091f300b44', 'route': ['p2', 'e1', 'i4', 'x1', 'p1', 'c4']}
1769752080.002142,SENT,1b7db462-6ddd-469a-b784-9cb5dbfe782c,20e544ad-4694-4a94-94e9-8528ba3fcda1,c4,c5,3360,?,p1,
1769752080.002247,CREATED,61f00a57-7f24-48be-9ded-9f83070e24e2,bc2a09e0-6de0-49ce-aca9-6265d0578756,c4,c5,26,?,?,surb={'id': '9a3996fd-3b5a-4626-9d33-e088a9f38b93', 'route': ['p2', 'e5', 'i12', 'x2', 'p1', 'c4']}
1769752080.189187,RECEIVED,447b22c5-4faf-45fc-88dd-56ec81dfd2c0,feeacb12-f8f8-4e62-bad8-dd97c5e530fc,c2,c4,26,p1,?,surb={'id': 'b670763c-ddef-4a29-b594-8cbeba0af48d', 'route': ['p1', 'e9', 'i10', 'x9', 'p2', 'c2']}
1769752080.2322593,RECEIVED,b9c03ee2-f6a4-43a3-a047-856ee0433572,261f3a5b-f8b3-4301-a648-6aa12995184f,c1,c4,27,p1,?,surb={'id': '861cb228-259b-4676-bad4-19dfa466dba4', 'route': ['p1', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769752080.3783374,SENT,dca98f99-2477-4ce7-9487-4883b456fbed,592c99b1-c0af-4edb-87a2-afe1c7636509,c4,c5,3364,?,p1,
1769752080.3784854,CREATED,7a479c7f-2313-4d05-8897-8b61150358bd,bc2a09e0-6de0-49ce-aca9-6265d0578756,c4,c5,26,?,?,surb={'id': '9a3996fd-3b5a-4626-9d33-e088a9f38b93', 'route': ['p2', 'e5', 'i12', 'x2', 'p1', 'c4']}
1769752080.41638,RECEIVED,53794113-6e40-4f5a-b6eb-7e2dc262912c,ec963957-7aee-4fdc-a007-4f7ace5f8929,c2,c4,27,p1,?,surb={'id': '9fce5796-cacc-44c0-a25a-aacbebc4058d', 'route': ['p1', 'e3', 'i1', 'x6', 'p2', 'c2']}
1769752080.5733502,SENT,5c9853a2-3ebb-43aa-bf2d-46a5a02971fc,15209d01-5500-4ac8-9952-731e4732da8d,c4,c5,3380,?,p1,
1769752080.5734525,CREATED,acb8c76b-b308-4a35-a8af-90c7f45314ac,bf437ae0-8c67-4395-ba53-5103b2857b27,c4,c5,27,?,?,surb={'id': 'cd20038f-701a-4f70-88b2-d7f7946fe602', 'route': ['p2', 'e12', 'i1', 'x5', 'p1', 'c4']}
1769752080.5998697,SENT,ca54372c-7209-4fcf-a888-fef9099d7896,90452098-21df-4ba1-9ffb-e6bfa6ab5744,c4,c5,3389,?,p1,
1769752080.5999703,CREATED,b790c0d6-7097-408d-bc8b-ecdceef8f352,bf437ae0-8c67-4395-ba53-5103b2857b27,c4,c5,27,?,?,surb={'id': 'cd20038f-701a-4f70-88b2-d7f7946fe602', 'route': ['p2', 'e12', 'i1', 'x5', 'p1', 'c4']}
1769752080.8184342,SENT,20aab2c5-9c79-4404-95e5-edefd63cc11c,490fcce4-f106-4401-9723-7875d3c5b428,c4,c5,3400,?,p1,
1769752080.818538,CREATED,401f6346-7d28-4859-9eb9-28586da216be,05b65c6c-ab43-456f-8e71-5bab43d837cd,c4,c5,27,?,?,surb={'id': '1b6c6b89-510c-43f0-b625-7cd3d50aef05', 'route': ['p2', 'e3', 'i8', 'x4', 'p1', 'c4']}
1769752080.8539047,RECEIVED,2963cafa-9b54-4ad8-ada5-43ce8f3368c0,b430a366-d9aa-4cc3-b1bf-d61e6fb15235,c1,c4,27,p1,?,surb={'id': 'b1a74022-bae5-4377-9093-21772b8ae96b', 'route': ['p1', 'e4', 'i11', 'x6', 'p1', 'c1']}
1769752080.8861547,RECEIVED,4489ceb2-c8f3-430b-b43e-0449311ef0cf,b4670494-5597-4d9a-92e4-719d3606c120,c1,c4,27,p1,?,surb={'id': '39a4c028-b70c-4509-9563-36215e77de3a', 'route': ['p1', 'e9', 'i12', 'x6', 'p1', 'c1']}
1769752080.9196064,SENT,a61502a5-67fc-4822-bc13-32339d4e465c,8f4cf0f9-e5bc-40f8-a01c-e53fef8cd79f,c4,c5,3383,?,p1,
1769752080.919707,CREATED,fe28306c-c828-47ef-b28d-584a55cb8d38,05b65c6c-ab43-456f-8e71-5bab43d837cd,c4,c5,27,?,?,surb={'id': '1b6c6b89-510c-43f0-b625-7cd3d50aef05', 'route': ['p2', 'e3', 'i8', 'x4', 'p1', 'c4']}
1769752080.9865627,RECEIVED,80aa56bf-d7c8-4d66-9728-6e0e02b09fb0,11179b92-4cdf-47db-ae5c-04b7ecc60cd0,c1,c4,27,p1,?,surb={'id': '00ec673a-6c45-41e1-944a-f008db8146c9', 'route': ['p1', 'e6', 'i5', 'x8', 'p1', 'c1']}
1769752081.1424098,SENT,035fdb02-f0ef-44de-8f91-5532903ba8d5,136cdb72-b4d3-437a-9be0-4d2f2f0ab424,c4,c5,3384,?,p1,
1769752081.1425467,CREATED,c89b74a0-0119-4cda-8b2c-df15007568d9,411255e6-c77a-4030-be28-e7f76bc83fa5,c4,c5,27,?,?,surb={'id': '858ed2aa-9980-41ef-b6a6-a438133d9176', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769752081.2319021,RECEIVED,0a21cd34-f9a0-4bd8-98eb-dfed86393ad8,eccb4b51-c741-483e-96ff-d10abaa980d5,c1,c4,27,p1,?,surb={'id': '5ac6c057-7644-4a5a-b3ae-1d17239b6922', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769752081.5229778,RECEIVED,10874da5-3c3d-4896-8e04-fa2b185bae83,17677dfe-b1cc-41f5-9426-594a3eba0933,c1,c4,27,p1,?,surb={'id': '25a2d6d6-1310-42d3-99e4-35aea763d708', 'route': ['p1', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769752081.524383,RECEIVED,6b25b7e2-f0c4-4bbc-8c92-1d7cf5e2958f,eccb4b51-c741-483e-96ff-d10abaa980d5,c1,c4,27,p1,?,surb={'id': '5ac6c057-7644-4a5a-b3ae-1d17239b6922', 'route': ['p1', 'e1', 'i6', 'x11', 'p1', 'c1']}
1769752081.7220268,RECEIVED,e46da95b-3d38-4162-9c63-f5cd2231e2ec,8ef1bec2-72df-4ef4-912f-be51171f3bdd,c1,c4,26,p1,?,surb={'id': 'dabe26df-9096-42f4-b88d-5b6ff7b6ceaa', 'route': ['p1', 'e5', 'i2', 'x11', 'p1', 'c1']}
1769752081.795943,SENT,00df7c42-ce28-42b4-bb24-b74f24deec7b,588fa6ad-c586-490e-9bd7-149af4eeb385,c4,c5,3396,?,p1,
1769752081.7961118,CREATED,0a8230b1-cd3c-46b4-ad56-24f1d4cafd4e,411255e6-c77a-4030-be28-e7f76bc83fa5,c4,c5,27,?,?,surb={'id': '858ed2aa-9980-41ef-b6a6-a438133d9176', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c4']}
1769752081.805363,RECEIVED,93ec50d6-560a-41f5-9dc0-95542198398e,11179b92-4cdf-47db-ae5c-04b7ecc60cd0,c1,c4,27,p1,?,surb={'id': '00ec673a-6c45-41e1-944a-f008db8146c9', 'route': ['p1', 'e6', 'i5', 'x8', 'p1', 'c1']}
1769752081.845679,RECEIVED,d25480d9-b8fc-4dfd-bbd3-f16eec6439af,e6ef9297-4f4a-4f0c-8f81-1ba7e2c1cfaf,c5,c4,26,p1,?,surb={'id': '2ac665af-50db-4732-a332-828c1fb89e67', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769752081.8612356,SENT,7cbfe648-4ce6-443d-88f7-6062ab6a647e,645497aa-6fa8-4bdf-a8c0-667e432086b7,c4,c5,3376,?,p1,
1769752081.8613758,CREATED,457edf3d-a51d-44db-8fb5-1802f1c4e96c,5d0db672-daa9-41df-b2af-80b567fc4efb,c4,c5,26,?,?,surb={'id': '32389dc3-b0cd-43c7-b77d-32c1cf59f5d7', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769752081.8965578,RECEIVED,6e2fb7f8-3b04-433d-8709-b7f16381e195,f59a2d4b-1fb1-465d-9a91-7fbc14360a3d,c2,c4,27,p1,?,surb={'id': 'eb1bcfb7-624a-4004-83f1-d6001c042e09', 'route': ['p1', 'e1', 'i3', 'x8', 'p2', 'c2']}
1769752081.951564,RECEIVED,b059f0d6-7ca6-4238-b7de-394da5674078,f59a2d4b-1fb1-465d-9a91-7fbc14360a3d,c2,c4,27,p1,?,surb={'id': 'eb1bcfb7-624a-4004-83f1-d6001c042e09', 'route': ['p1', 'e1', 'i3', 'x8', 'p2', 'c2']}
1769752081.9878416,RECEIVED,a673bb93-1c77-4010-8e66-23bec526b725,caa910d9-24dc-4ca5-be0e-85bbc7c7f2a1,c5,c4,27,p1,?,surb={'id': '29fdc14c-f5e6-4931-ab7c-4089fbfafa48', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769752082.051305,RECEIVED,d8a42156-3ab6-41c5-ab76-5fab407c5c02,ce9a4a8c-fe25-44fc-a047-8ba2ddaeb59e,c5,c4,27,p1,?,surb={'id': '4135c4d6-1298-438c-b137-5ce0a0b7ca50', 'route': ['p1', 'e2', 'i4', 'x10', 'p2', 'c5']}
1769752082.1536844,RECEIVED,494bbcc6-46b0-41dc-a91b-e6b9ca4aa81c,c3e3e765-9df8-4292-ad95-49a93203317b,c2,c4,26,p1,?,surb={'id': '8afe84fe-bd4a-49eb-bfa1-c0684251d9d2', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c2']}
1769752082.2197275,SENT,5eada026-9ca6-45f7-a86a-de0645d14a66,a86df3da-7adb-4924-bfea-6c4559201a31,c4,c5,3384,?,p1,
1769752082.219861,CREATED,396fad98-95f4-48fd-b0c2-c44811ad8525,5d0db672-daa9-41df-b2af-80b567fc4efb,c4,c5,26,?,?,surb={'id': '32389dc3-b0cd-43c7-b77d-32c1cf59f5d7', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769752082.236993,RECEIVED,20d95509-38f0-4981-98f6-d0f92611f9d9,91a9b671-0f7d-48b4-961d-02c6c490c2d1,c1,c4,27,p1,?,surb={'id': '55c1899e-22bd-4fea-89f6-66f1f3320d34', 'route': ['p1', 'e1', 'i3', 'x10', 'p1', 'c1']}
1769752082.2846699,RECEIVED,3de299b5-685d-46fa-b6a5-3548f0a4e32c,b4670494-5597-4d9a-92e4-719d3606c120,c1,c4,27,p1,?,surb={'id': '39a4c028-b70c-4509-9563-36215e77de3a', 'route': ['p1', 'e9', 'i12', 'x6', 'p1', 'c1']}
1769752082.3374531,SENT,724b9bcd-ad3e-44fc-8bba-c48d3e8b2866,833bbaea-5926-4ea0-b5ef-dcd3c958319b,c4,c5,3359,?,p1,
1769752082.337592,CREATED,2d5cb1ce-4b74-4d3b-8b2b-49ea54eea9a5,9ee2ecfc-5b75-4dfd-b5b6-f7f969af2e46,c4,c5,26,?,?,surb={'id': '678737ee-14dd-48a6-bc84-b188c364c7a5', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c4']}
1769752082.3572469,SENT,9b7a268c-1412-41bc-a5c6-ec7c836afaf1,76ba4fc9-5465-445b-9d8b-1772c17bc706,c4,c5,3367,?,p1,
1769752082.357434,CREATED,e62e14b3-677b-471d-a62d-2697b949f074,9ee2ecfc-5b75-4dfd-b5b6-f7f969af2e46,c4,c5,26,?,?,surb={'id': '678737ee-14dd-48a6-bc84-b188c364c7a5', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c4']}
1769752082.6390905,RECEIVED,efc32839-4a3d-4caa-903c-1ccee86d6387,ce9a4a8c-fe25-44fc-a047-8ba2ddaeb59e,c5,c4,27,p1,?,surb={'id': '4135c4d6-1298-438c-b137-5ce0a0b7ca50', 'route': ['p1', 'e2', 'i4', 'x10', 'p2', 'c5']}
1769752082.712451,SENT,fc2c890d-fb5a-4bf1-84ea-d65da988bf4f,34b29fd2-a6f1-448f-890b-e91b12463800,c4,c5,3372,?,p1,
1769752082.7125545,CREATED,de7e31db-7661-43e2-be9d-b9d9e4224021,d792f943-3dbc-4ff0-8ba7-08cdef6c5db1,c4,c5,26,?,?,surb={'id': 'a1f210d9-6c3b-495f-ae91-4885fe458e37', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769752082.8190794,RECEIVED,f24f9941-3306-45c4-939a-3b3d64b126cc,e6ef9297-4f4a-4f0c-8f81-1ba7e2c1cfaf,c5,c4,26,p1,?,surb={'id': '2ac665af-50db-4732-a332-828c1fb89e67', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769752082.821387,RECEIVED,7ec84483-f873-4c44-924d-d55d57272472,9929a9b9-10e5-4715-9133-57808cdf8ef4,c5,c4,27,p1,?,surb={'id': '9b49f1f5-27f5-4a1a-8b0f-60ca20cc7d7e', 'route': ['p1', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769752082.8517685,RECEIVED,399d8911-cb57-469c-bd57-bc6d93a8c5e8,c3e3e765-9df8-4292-ad95-49a93203317b,c2,c4,26,p1,?,surb={'id': '8afe84fe-bd4a-49eb-bfa1-c0684251d9d2', 'route': ['p1', 'e11', 'i5', 'x8', 'p2', 'c2']}
1769752082.862667,RECEIVED,7ca8ad8d-06ec-4781-ba9f-c746fa3ba610,d446b18f-f106-4fac-887f-481a94d3ddad,c2,c4,27,p1,?,surb={'id': '94602274-257b-4054-84bb-9de110a4d4ed', 'route': ['p1', 'e4', 'i2', 'x8', 'p2', 'c2']}
1769752082.8958416,RECEIVED,987a505e-5c2a-4016-b64a-3b4bb4c79544,803bd78b-2eae-4910-b0fb-cef05d4b59a7,c2,c4,27,p1,?,surb={'id': '39d1a891-a650-4226-a72e-3ffbaeb25d8f', 'route': ['p1', 'e12', 'i7', 'x5', 'p2', 'c2']}
1769752082.960067,RECEIVED,c89df03e-2ecd-46f4-b336-7ec56911d06e,124dbd6f-3c1d-4b92-bcad-c2082f34742b,c2,c4,27,p1,?,surb={'id': 'a74328af-ca3d-4c6c-bd72-a4df5b102a00', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c2']}
1769752083.0459344,SENT,e8b74bcb-2372-4dcd-bf80-fb08e846b909,29e817e7-5b67-43b4-a665-d76f9c6860ab,c4,c5,3381,?,p1,
1769752083.0460656,CREATED,c3fe4675-e17e-4b02-b868-1f085f668246,d792f943-3dbc-4ff0-8ba7-08cdef6c5db1,c4,c5,26,?,?,surb={'id': 'a1f210d9-6c3b-495f-ae91-4885fe458e37', 'route': ['p2', 'e1', 'i7', 'x2', 'p1', 'c4']}
1769752083.0712032,RECEIVED,699fcd89-5b95-4457-bab5-7c4a765eb0c2,caa910d9-24dc-4ca5-be0e-85bbc7c7f2a1,c5,c4,27,p1,?,surb={'id': '29fdc14c-f5e6-4931-ab7c-4089fbfafa48', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
1769752083.0816956,RECEIVED,af3f5be0-608b-4626-b0eb-d93c1d1665ae,9929a9b9-10e5-4715-9133-57808cdf8ef4,c5,c4,27,p1,?,surb={'id': '9b49f1f5-27f5-4a1a-8b0f-60ca20cc7d7e', 'route': ['p1', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769752083.1370566,SENT,1dca9841-75d7-4c23-aab2-36a22a629a51,af09a007-490f-484a-b802-2f9a5d58f1a2,c4,c5,3399,?,p1,
1769752083.1371653,CREATED,a68154bf-2879-4ee1-93bb-4dd16237c1fe,e0b9ed87-304f-4255-ada1-d7a616aa9cea,c4,c5,27,?,?,surb={'id': '4965f522-710c-4f1f-8259-df9bb9eb7bb0', 'route': ['p2', 'e6', 'i8', 'x10', 'p1', 'c4']}
1769752083.214785,RECEIVED,492ff9e2-9fce-407d-af98-734320f2541b,b430a366-d9aa-4cc3-b1bf-d61e6fb15235,c1,c4,27,p1,?,surb={'id': 'b1a74022-bae5-4377-9093-21772b8ae96b', 'route': ['p1', 'e4', 'i11', 'x6', 'p1', 'c1']}
1769752083.2503202,SENT,08550883-98ec-4768-ade5-52c4f4a1dd31,bf4dc011-8f16-4171-8e90-6010a4684754,c4,c5,3396,?,p1,
1769752083.2504253,CREATED,d1f0eb8b-1a46-41a1-8ad6-c1fbe9e3e0ac,e0b9ed87-304f-4255-ada1-d7a616aa9cea,c4,c5,27,?,?,surb={'id': '4965f522-710c-4f1f-8259-df9bb9eb7bb0', 'route': ['p2', 'e6', 'i8', 'x10', 'p1', 'c4']}
1769752083.399162,RECEIVED,8d03a4ed-87ab-445c-8405-f764aac2cbab,8ef1bec2-72df-4ef4-912f-be51171f3bdd,c1,c4,26,p1,?,surb={'id': 'dabe26df-9096-42f4-b88d-5b6ff7b6ceaa', 'route': ['p1', 'e5', 'i2', 'x11', 'p1', 'c1']}
1769752083.423157,RECEIVED,8e365d3b-4f93-4ffa-98ef-968da624656f,17677dfe-b1cc-41f5-9426-594a3eba0933,c1,c4,27,p1,?,surb={'id': '25a2d6d6-1310-42d3-99e4-35aea763d708', 'route': ['p1', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769752083.5197475,RECEIVED,f4e2fe06-a7d8-4954-865e-0a0e3076ac91,91a9b671-0f7d-48b4-961d-02c6c490c2d1,c1,c4,27,p1,?,surb={'id': '55c1899e-22bd-4fea-89f6-66f1f3320d34', 'route': ['p1', 'e1', 'i3', 'x10', 'p1', 'c1']}
1769752083.524138,RECEIVED,6755de52-1a77-48da-8bc8-f35e6d639ae6,d446b18f-f106-4fac-887f-481a94d3ddad,c2,c4,27,p1,?,surb={'id': '94602274-257b-4054-84bb-9de110a4d4ed', 'route': ['p1', 'e4', 'i2', 'x8', 'p2', 'c2']}
1769752083.5321877,SENT,d4c892de-f6aa-436e-8a86-1e630e5bc428,ec16a1e4-1735-4bc5-af98-49c2c205fb3b,c4,c5,3399,?,p1,
1769752083.5322495,CREATED,601d75ba-b38d-4f92-b5be-c98d9581231d,fccaac2f-e7dd-4240-bf74-513c0f8a0bdc,c4,c5,27,?,?,surb={'id': '667c10a9-e6c4-404a-857b-5c4b94bf42f2', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c4']}
1769752083.6004071,SENT,809aeced-be7c-43b0-b7a8-e609f84c3c31,0c13561c-e2d7-421b-b746-8a235a3af016,c4,c5,3393,?,p1,
1769752083.6004767,CREATED,22e267d6-6ccf-4ac0-9333-f8d4d637d955,fccaac2f-e7dd-4240-bf74-513c0f8a0bdc,c4,c5,27,?,?,surb={'id': '667c10a9-e6c4-404a-857b-5c4b94bf42f2', 'route': ['p2', 'e5', 'i11', 'x2', 'p1', 'c4']}
1769752083.6215043,RECEIVED,a40182ac-0419-40d6-93a7-0f254f62d4ef,124dbd6f-3c1d-4b92-bcad-c2082f34742b,c2,c4,27,p1,?,surb={'id': 'a74328af-ca3d-4c6c-bd72-a4df5b102a00', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c2']}
1769752083.791797,SENT,a4f1b473-902c-4c03-a3a3-6c57ade0c5b7,e6fa03e4-48a8-459c-bb18-dc4ebdfb29a0,c4,c5,3380,?,p1,
1769752083.7918599,CREATED,5a93a7d4-dd48-4922-810a-b2f0fbabdba8,4db6dab1-067c-40b8-a274-5e2ac8097b21,c4,c5,26,?,?,surb={'id': 'd10aeef0-5bc3-4f78-99ee-4a444a9d296e', 'route': ['p2', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769752083.935698,RECEIVED,29964bc7-bcd9-42d3-afc6-f52eb9d576f5,05a8d388-ef36-447e-ac84-a73b7b880a03,c5,c4,27,p1,?,surb={'id': '065c6c85-e608-4432-a2ad-8dda861c8154', 'route': ['p1', 'e11', 'i1', 'x12', 'p2', 'c5']}
1769752083.9864972,RECEIVED,7de25a74-447f-4db2-8b83-95f1f5f49c38,05a8d388-ef36-447e-ac84-a73b7b880a03,c5,c4,27,p1,?,surb={'id': '065c6c85-e608-4432-a2ad-8dda861c8154', 'route': ['p1', 'e11', 'i1', 'x12', 'p2', 'c5']}
1769752084.1388526,RECEIVED,e3e970a5-06b6-4652-92e1-ccb088e44921,875559a2-298f-44bb-87df-bab4183f164c,c1,c4,27,p1,?,surb={'id': '3324f930-2d1e-4987-b117-709ed3b3af85', 'route': ['p1', 'e10', 'i3', 'x1', 'p1', 'c1']}
1769752084.140843,SENT,37e6237a-11fe-4623-801a-f08e9cd21108,973e3751-8f43-4042-8ba8-481a697abce1,c4,c5,3363,?,p1,
1769752084.1409736,CREATED,6df32628-bbe3-4048-b11e-dd6930db3079,4db6dab1-067c-40b8-a274-5e2ac8097b21,c4,c5,26,?,?,surb={'id': 'd10aeef0-5bc3-4f78-99ee-4a444a9d296e', 'route': ['p2', 'e8', 'i8', 'x6', 'p1', 'c4']}
1769752084.1640065,RECEIVED,035af80f-f2ed-4304-80e6-db2e0165eae1,803bd78b-2eae-4910-b0fb-cef05d4b59a7,c2,c4,27,p1,?,surb={'id': '39d1a891-a650-4226-a72e-3ffbaeb25d8f', 'route': ['p1', 'e12', 'i7', 'x5', 'p2', 'c2']}
1769752084.3249931,RECEIVED,d94df211-6b29-4ab6-be24-76a8c2f66c0e,809a9080-dd8b-4496-96a2-dd8e5ae147f6,c5,c4,27,p1,?,surb={'id': 'b7bfebbd-0e01-454d-ac41-b7c9421e5528', 'route': ['p1', 'e3', 'i11', 'x2', 'p2', 'c5']}
1769752084.3332021,RECEIVED,3f22d2a5-2b2a-46b0-9f93-dc770bd85293,59391c76-c838-4d67-a79f-cc3a755c8f5c,c2,c4,26,p1,?,surb={'id': 'f9d4c041-2589-4923-a956-e5c8cb03e54e', 'route': ['p1', 'e12', 'i2', 'x8', 'p2', 'c2']}
1769752084.3647368,RECEIVED,8d3e4246-4fdb-4745-865f-25a034935832,b1cbd25b-f9c9-4840-9c42-191e261088bb,c2,c4,27,p1,?,surb={'id': 'cb70f229-8848-4427-b598-bf94808a98cf', 'route': ['p1', 'e6', 'i2', 'x7', 'p2', 'c2']}
1769752084.6121006,RECEIVED,052968a3-2140-4054-b88c-e7bc51e7b5f2,6db81acd-f26a-45ed-9c33-b4e39b575a46,c2,c4,27,p1,?,surb={'id': '37158490-affd-4108-a511-fc7e7a63489f', 'route': ['p1', 'e2', 'i11', 'x10', 'p2', 'c2']}
1769752084.661403,RECEIVED,ff48439a-2cb9-4ec2-85a8-418927dc5e7f,8673d649-3df1-4f73-92ba-bf0a88c953da,c1,c4,26,p1,?,surb={'id': 'e21b6fb8-ca2a-43a5-805a-6e71810c6869', 'route': ['p1', 'e11', 'i8', 'x6', 'p1', 'c1']}
1769752084.7461956,SENT,6096b067-a1a1-4a8f-851b-69e950dab44c,6479eb4c-d847-492e-a2c6-72171822c5db,c4,c5,3380,?,p1,
