timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769751617.6639464,SENT,7c5c0b98-822b-4a60-8308-7b3828e8b99d,1268f6fc-1049-492f-ad95-3bdb47e3e73d,c5,DROP,2029,?,p2,
1769751617.6641018,CREATED,fcf8bbde-6a9a-40df-90e0-c80929fcf1b7,06857a1d-fdbb-410b-a363-a24e1e560e7c,c5,DROP,27,?,?,
1769751617.993946,SENT,496d84f3-14ef-402b-95be-558c96da4f69,930a95c3-5a5c-490c-aed9-27d36963683b,c5,c4,3388,?,p2,
1769751617.9941049,CREATED,ec5f190c-3d7c-48e4-ab79-384364fbcbd1,29e0afc3-a571-4cce-a5c3-bd4b82cb3b47,c5,c4,27,?,?,surb={'id': '8d232a61-d169-41d4-81eb-c3057fa05010', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c5']}
1769751687.655977,SENT,8efe4eaf-6da2-4635-8510-1977206dbfa8,b947d777-d7f7-47de-ad3b-e3c284f34d50,c5,c4,3397,?,p2,
1769751687.6561015,CREATED,2642f9e2-2f62-4ff1-85bb-0908bcd1e6d0,8030191c-7c26-4c6e-9649-184828cb3c98,c5,c4,27,?,?,surb={'id': 'b05f9ec8-19e3-4876-96c5-5fde9868770d', 'route': ['p1', 'e9', 'i2', 'x4', 'p2', 'c5']}
1769751687.7552164,RECEIVED,6b5d4e8c-797a-409b-8e76-d0056491964e,70dbdc1e-ff02-4c0e-ab5f-2e07046e1964,c4,c5,25,p2,?,surb={'id': '605d2b7e-9579-4acd-892e-f25682f79c48', 'route': ['p2', 'e11', 'i9', 'x4', 'p1', 'c4']}
1769751687.776329,RECEIVED,73ec41e5-e505-491d-87dc-2cb03833b84b,551928e3-da9b-4248-b0dd-5d30c9237516,c4,c5,26,p2,?,surb={'id': 'ecb7c0ec-c3ed-405d-b160-4a9401bcdd09', 'route': ['p2', 'e12', 'i10', 'x6', 'p1', 'c4']}
1769751687.8794177,SENT,fbcd6e7e-7091-468a-b938-ee85f1c7e52b,fa8d654d-17e6-475b-9e22-61d2169aad13,c5,c4,3400,?,p2,
1769751687.8795755,CREATED,3237e345-b084-47a0-9c99-c97d22f445e8,2b66a36b-9517-49f4-b4d3-3349823cf58f,c5,c4,27,?,?,surb={'id': 'ee612299-789d-4995-a7ed-7a58f2329219', 'route': ['p1', 'e11', 'i10', 'x7', 'p2', 'c5']}
1769751687.893729,RECEIVED,d7101a75-0a82-44df-811b-bf7cdd208404,c469f55e-6e1f-4171-b957-7c359c0590b5,c4,c5,26,p2,?,surb={'id': 'b95e4bdb-1521-4fe3-b71f-880ed68e1c30', 'route': ['p2', 'e5', 'i3', 'x3', 'p1', 'c4']}
1769751687.9106002,RECEIVED,ab00b3d8-63ae-408e-9400-ea8285582635,3c5859f8-b1ee-4b75-a5fd-8fdfbe32d1fc,c4,c5,27,p2,?,surb={'id': '0453cb46-c445-43de-b7f7-056ddbb05a37', 'route': ['p2', 'e11', 'i10', 'x3', 'p1', 'c4']}
1769751688.0362682,SENT,26c8a74e-6303-4d76-b9d6-410f1d8e0451,66b9a742-47af-4cc5-b1e5-90a6c0be2805,c5,c4,3389,?,p2,
1769751688.0363195,CREATED,528585f0-8da1-408b-8707-f787d8638357,2b66a36b-9517-49f4-b4d3-3349823cf58f,c5,c4,27,?,?,surb={'id': 'ee612299-789d-4995-a7ed-7a58f2329219', 'route': ['p1', 'e11', 'i10', 'x7', 'p2', 'c5']}
1769751688.14757,SENT,a78e6027-33a5-4969-8924-6ea581abd580,35fa44fe-d3b2-4ca6-83ff-b28cbe9fb19e,c5,c4,3384,?,p2,
1769751688.1476657,CREATED,e4737765-d761-4b6e-bfbe-055501c2088e,9b2ec4b9-e3af-405f-9302-fa349041270a,c5,c4,27,?,?,surb={'id': 'ab6f1541-0456-4185-b799-86d2d154c1c1', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769751688.1509988,RECEIVED,4d84f1eb-ac86-402e-9504-5d7387d04f3c,29f40e1f-08e1-4c70-a8bc-1ca632cc1c18,c4,c5,26,p2,?,surb={'id': 'b83bd554-7a95-4603-bbbb-7772979e4f18', 'route': ['p2', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769751688.1958137,SENT,53d92d9a-7d5b-4094-a069-1abbf1852dd9,1bbb2937-982e-4a31-9800-e4b963d732a1,c5,c4,3377,?,p2,
1769751688.1959326,CREATED,2f8e1708-529d-4a4b-8bd1-6cb2edb74edf,9b2ec4b9-e3af-405f-9302-fa349041270a,c5,c4,27,?,?,surb={'id': 'ab6f1541-0456-4185-b799-86d2d154c1c1', 'route': ['p1', 'e1', 'i6', 'x1', 'p2', 'c5']}
1769751688.4413667,SENT,7bb6ed39-8ed7-46b1-9ebd-ec2197b98ea3,a555b689-5498-4633-ad3a-2fc4fabf6a84,c5,c4,3399,?,p2,
1769751688.4415154,CREATED,d6905c86-5aac-435c-8d21-481bc3d459f3,b1689c4f-4306-4050-9c4a-72bdbb4ac5c5,c5,c4,27,?,?,surb={'id': 'ff9a082a-6fbc-43b8-9697-578c10353639', 'route': ['p1', 'e5', 'i2', 'x9', 'p2', 'c5']}
1769751688.452357,SENT,911d4b73-2bb7-487a-bb0a-c25ae7b6803c,d7482363-b3c0-4ad9-b445-b561b8009e25,c5,c4,3380,?,p2,
1769751688.4525108,CREATED,29805f5e-10d2-42f7-8631-1eb8f692715c,b1689c4f-4306-4050-9c4a-72bdbb4ac5c5,c5,c4,27,?,?,surb={'id': 'ff9a082a-6fbc-43b8-9697-578c10353639', 'route': ['p1', 'e5', 'i2', 'x9', 'p2', 'c5']}
1769751688.5052502,RECEIVED,12e472ac-c2fa-4e75-8323-e0b9a65b1b86,c469f55e-6e1f-4171-b957-7c359c0590b5,c4,c5,26,p2,?,surb={'id': 'b95e4bdb-1521-4fe3-b71f-880ed68e1c30', 'route': ['p2', 'e5', 'i3', 'x3', 'p1', 'c4']}
1769751688.5170507,RECEIVED,7f2d7105-2c29-47b0-b3cc-12b20786ef2f,87e9c356-4d79-49c3-bac1-ddde87aa3987,c4,c5,27,p2,?,surb={'id': '2a87ed3c-3d3c-4105-b6ed-03a40fed3a29', 'route': ['p2', 'e2', 'i4', 'x7', 'p1', 'c4']}
1769751689.0626917,SENT,3ae62af1-31d2-42b4-81df-3becfe601526,afdf375b-7be2-4018-9cd2-ae38d457ef26,c5,c4,3380,?,p2,
1769751689.0628433,CREATED,c9c45eb7-b872-4f59-abb4-913ace11bc6d,09b1c9a4-435f-4da5-9ecd-5f137336e6e1,c5,c4,27,?,?,surb={'id': '30b46839-e7e8-4857-8031-74494da7a8e4', 'route': ['p1', 'e2', 'i8', 'x2', 'p2', 'c5']}
1769751689.087065,RECEIVED,bd1e52b4-3a1f-44ce-b7c0-cb4e82584863,7ac5dad7-3b8a-4a1b-add3-d970a3180eff,c4,c5,27,p2,?,surb={'id': '2ae05ccb-0460-4a25-a37c-391e4badbe71', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c4']}
1769751689.2184644,SENT,02b38e44-4234-4be6-833e-17afc0d8abdf,0810fbe3-e837-4aff-8be6-50b31b4632d8,c5,c4,3363,?,p2,
1769751689.21864,CREATED,1aacf3d5-d612-4f5a-acbc-edc3f0984588,09b1c9a4-435f-4da5-9ecd-5f137336e6e1,c5,c4,27,?,?,surb={'id': '30b46839-e7e8-4857-8031-74494da7a8e4', 'route': ['p1', 'e2', 'i8', 'x2', 'p2', 'c5']}
1769751689.3951716,SENT,113b89e5-deda-46c6-939f-78706b390e0b,de5b7dfd-3d7b-4ca6-af8c-b4023f490c15,c5,c4,3358,?,p2,
1769751689.3952482,CREATED,cda6451c-a16c-4d14-bd13-664135abc0aa,7cea740c-7306-45a9-9a37-8f8d7dcf59ec,c5,c4,27,?,?,surb={'id': '798f0bba-bc8b-460e-9af1-abcbd0f75614', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769751689.4271998,RECEIVED,4fa89d0b-9b3d-4516-9ddd-4034d9b71172,f4a6f19a-885a-45ea-9204-87fa3d0931ab,c4,c5,27,p2,?,surb={'id': 'cd14c1ac-c89e-4e4a-8246-90b596db98e2', 'route': ['p2', 'e8', 'i12', 'x12', 'p1', 'c4']}
1769751689.7509499,SENT,0bcbcbbf-a569-4c64-849e-91cfaa4eeffc,f00d6f30-3725-4610-8c44-2b956190ef90,c5,c4,3360,?,p2,
1769751689.7511072,CREATED,72e696b5-8155-474a-917c-dfb4f4f77904,7cea740c-7306-45a9-9a37-8f8d7dcf59ec,c5,c4,27,?,?,surb={'id': '798f0bba-bc8b-460e-9af1-abcbd0f75614', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769751689.8683672,SENT,8f3b9d1b-9694-4bc7-8356-53ce09dfa96e,bdc6014b-c017-47ea-9845-597557422a98,c5,c4,3388,?,p2,
1769751689.868489,CREATED,e56b0e69-bf37-4a76-bd39-126d76cbea5b,6f41e6e8-060e-453c-a4d3-074ead53e2f0,c5,c4,27,?,?,surb={'id': 'afce6e37-67eb-4237-8a4b-81c71b6db02d', 'route': ['p1', 'e10', 'i8', 'x12', 'p2', 'c5']}
1769751690.018924,RECEIVED,5b7de9a6-1fd3-4f86-a9b8-94d25d242c0d,29f40e1f-08e1-4c70-a8bc-1ca632cc1c18,c4,c5,26,p2,?,surb={'id': 'b83bd554-7a95-4603-bbbb-7772979e4f18', 'route': ['p2', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769751690.0680735,SENT,8a2aa64c-3aaa-455f-a984-a05ea923c4df,179d9720-750b-4e49-8788-1f5732e1fba5,c5,c4,3392,?,p2,
1769751690.0681999,CREATED,cb56b714-3881-41b0-9ff5-679491b3550f,6f41e6e8-060e-453c-a4d3-074ead53e2f0,c5,c4,27,?,?,surb={'id': 'afce6e37-67eb-4237-8a4b-81c71b6db02d', 'route': ['p1', 'e10', 'i8', 'x12', 'p2', 'c5']}
1769751690.2031314,SENT,27600e00-bbfd-440e-bb62-131fc003961c,3cd39416-99c4-4f69-8312-7cb413849e50,c5,c4,3382,?,p2,
1769751690.2032166,CREATED,1d3d423e-370c-4d07-ba69-1e873a561ab5,e778dcf7-cdaa-4a43-af9e-61cd600962d3,c5,c4,27,?,?,surb={'id': 'b3b31358-9387-415a-bc88-a130c946c785', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c5']}
1769751690.415802,RECEIVED,c38cddf1-a0dc-4ff8-8e90-65b89168cd0b,7ac5dad7-3b8a-4a1b-add3-d970a3180eff,c4,c5,27,p2,?,surb={'id': '2ae05ccb-0460-4a25-a37c-391e4badbe71', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c4']}
1769751690.4399242,RECEIVED,de80bdea-9976-4875-be7b-ec8f1a0aa545,4b059c98-52a2-4ffa-8564-91292f994ed2,c4,c5,27,p2,?,surb={'id': '433a8c0a-263c-4b23-a1b7-3f534ebea43d', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769751691.0879114,SENT,30ba88d2-b980-4230-a901-4617ab4ea9ad,48a41009-29f6-494e-9ac2-76013628e388,c5,c4,3371,?,p2,
1769751691.0880728,CREATED,d139eea2-3712-4b54-9e2c-895ef12967b4,e778dcf7-cdaa-4a43-af9e-61cd600962d3,c5,c4,27,?,?,surb={'id': 'b3b31358-9387-415a-bc88-a130c946c785', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c5']}
1769751691.2927608,SENT,61dc6662-f40b-449d-9694-96698856215e,3edc4297-a06f-47d7-a4c6-531becb9c339,c5,c4,3396,?,p2,
1769751691.292823,CREATED,0e416ea8-9823-4397-a156-0d55d6247022,b7ab5904-0808-4551-b740-388e8e1309cf,c5,c4,27,?,?,surb={'id': '4649fad9-95fd-492d-b2d3-cb8fc7e3f508', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c5']}
1769751691.5054295,RECEIVED,e014fcd8-d3f2-43b4-bbf1-8d46d5a8f084,85d021d4-dd26-4bc6-bd2b-8681a5d8281d,c4,c5,27,p2,?,surb={'id': 'e9f80874-c980-4327-b15a-4cec0f656159', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c4']}
1769751691.6594205,SENT,4d166238-772e-4f3b-9a97-bd00d92cf7df,7faafeea-0d35-4608-b4a9-654d9505f1d1,c5,c4,3388,?,p2,
1769751691.659525,CREATED,b05e27b6-25c9-4878-9880-c648223a7721,b7ab5904-0808-4551-b740-388e8e1309cf,c5,c4,27,?,?,surb={'id': '4649fad9-95fd-492d-b2d3-cb8fc7e3f508', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c5']}
1769751691.916799,SENT,76529e70-54af-4875-9ae6-5d883d4823bc,82725766-97da-4ce8-8b31-6018d352f8fb,c5,c4,3375,?,p2,
1769751691.9169512,CREATED,a283f692-e5de-486c-9991-98299318c4ca,6a3a25d1-517b-45f4-b325-564b32a3b720,c5,c4,27,?,?,surb={'id': '50cad41b-05de-48d2-bb75-f8799c931d84', 'route': ['p1', 'e1', 'i6', 'x7', 'p2', 'c5']}
1769751691.9485373,SENT,edde6d6e-b2aa-403a-9b8c-ab84ccea8aa4,b591e27a-e652-4d08-8ad8-f9fbae484586,c5,c4,3359,?,p2,
1769751691.9486632,CREATED,cdd81e59-ec43-4230-b983-36aa589221ae,6a3a25d1-517b-45f4-b325-564b32a3b720,c5,c4,27,?,?,surb={'id': '50cad41b-05de-48d2-bb75-f8799c931d84', 'route': ['p1', 'e1', 'i6', 'x7', 'p2', 'c5']}
1769751691.949285,RECEIVED,1bdc5c89-00f9-4d1b-ab8f-0b499e305062,85d021d4-dd26-4bc6-bd2b-8681a5d8281d,c4,c5,27,p2,?,surb={'id': 'e9f80874-c980-4327-b15a-4cec0f656159', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c4']}
1769751692.1749694,RECEIVED,74c65dd7-1211-4ac4-8ff3-415e149f4d8c,4b059c98-52a2-4ffa-8564-91292f994ed2,c4,c5,27,p2,?,surb={'id': '433a8c0a-263c-4b23-a1b7-3f534ebea43d', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769751692.4278152,SENT,3e50f5d4-f7f1-4745-bc62-394432cf40f4,7f7ec554-a36e-4ebe-b4ff-b6e97d38a7ef,c5,c4,3375,?,p2,
1769751692.4279513,CREATED,52507ade-1f54-4349-9808-c8f1b72e8076,d30c25ad-936c-4b7f-8a38-09b342083b8d,c5,c4,27,?,?,surb={'id': '5cf92527-1eea-46bb-a987-4340594693cd', 'route': ['p1', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769751692.523868,SENT,c535f342-192e-4719-8bc8-bde5e6047595,7bf9b227-4444-41e9-8f18-473637c57418,c5,c4,3379,?,p2,
1769751692.5239632,CREATED,6f7db113-9d00-4b44-837e-35d3bca49a71,d30c25ad-936c-4b7f-8a38-09b342083b8d,c5,c4,27,?,?,surb={'id': '5cf92527-1eea-46bb-a987-4340594693cd', 'route': ['p1', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769751692.5871768,SENT,b69b5447-a275-48c9-9716-8c9f5da5ad39,cc867898-988b-4ff3-92b6-fb4151496894,c5,c4,3383,?,p2,
1769751692.5872705,CREATED,5c45704f-0058-4889-ae1a-717b23bbb52d,2bde5176-2ade-4a19-b90f-4c5d3f87e529,c5,c4,27,?,?,surb={'id': '810e3663-f720-4404-8976-96efc383ac72', 'route': ['p1', 'e11', 'i6', 'x1', 'p2', 'c5']}
1769751692.745168,SENT,33fa815e-e045-4a44-85f9-b365d179f80d,a4e0d1a3-9a3b-4947-b4c8-461f8160f246,c5,c4,3379,?,p2,
1769751692.7452614,CREATED,4d56ab9d-9338-4771-b394-d82b384455eb,2bde5176-2ade-4a19-b90f-4c5d3f87e529,c5,c4,27,?,?,surb={'id': '810e3663-f720-4404-8976-96efc383ac72', 'route': ['p1', 'e11', 'i6', 'x1', 'p2', 'c5']}
1769751693.0575473,SENT,cb375306-e431-403a-9646-48dcc309f431,6db27395-8131-498e-a88e-995abc396929,c5,c4,3379,?,p2,
1769751693.0576982,CREATED,89d837ff-5e57-4301-8f58-deb01acb60c6,5fb8063a-fc3e-48a1-b204-bf16cd5fba21,c5,c4,27,?,?,surb={'id': '42a602e8-458b-4963-814c-85b1a1343d6f', 'route': ['p1', 'e5', 'i6', 'x12', 'p2', 'c5']}
1769751693.1899717,SENT,e5717b4f-e22b-45fc-b0e7-68f3326fcdb8,f7667db2-16b0-4dea-af39-1110299640ea,c5,c4,3381,?,p2,
1769751693.1900697,CREATED,9707e592-e55b-4606-890d-0da4b41fece7,5fb8063a-fc3e-48a1-b204-bf16cd5fba21,c5,c4,27,?,?,surb={'id': '42a602e8-458b-4963-814c-85b1a1343d6f', 'route': ['p1', 'e5', 'i6', 'x12', 'p2', 'c5']}
1769751693.2837934,SENT,12ee8574-b6d9-4b83-8299-ca49b6af73b5,7fa8b831-8ca9-49df-99e3-68a8c0267417,c5,c4,3355,?,p2,
1769751693.2838697,CREATED,a3e1ccd0-f38a-4ac2-8ace-eaf906630578,ffe6b12e-2220-48d1-a4b7-93ec6d2cacd8,c5,c4,27,?,?,surb={'id': 'd868a08b-7822-47ff-9f85-a00c1e652292', 'route': ['p1', 'e3', 'i2', 'x4', 'p2', 'c5']}
1769751693.3416514,RECEIVED,3e32b6dc-dfec-4df6-bc2f-280c7bbe14be,edd240c9-41a2-4fd2-8839-1bffc73a1249,c4,c5,27,p2,?,surb={'id': '5ccd1efa-097a-4191-941c-a034beee66d3', 'route': ['p2', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769751693.5466826,RECEIVED,5258794e-0379-4df3-b280-33aa0a1c8dff,c53ae8ae-f6bc-4b91-bcea-f22fe85d59cd,c4,c5,27,p2,?,surb={'id': 'bfa1f96d-b129-42e5-b05f-fca43a281c80', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c4']}
1769751693.6944568,RECEIVED,5d4e7726-9f7b-426a-a80c-7cca22e9c876,1d093681-4771-4d1b-9e4d-fc5b9a450b11,c4,c5,26,p2,?,surb={'id': '773d5bde-0b1f-48fb-a5af-7d68b2c8ffc4', 'route': ['p2', 'e3', 'i4', 'x6', 'p1', 'c4']}
1769751693.8269453,RECEIVED,6a9c8ae1-cfe3-483e-a6e6-896f0fa8c06e,1d093681-4771-4d1b-9e4d-fc5b9a450b11,c4,c5,26,p2,?,surb={'id': '773d5bde-0b1f-48fb-a5af-7d68b2c8ffc4', 'route': ['p2', 'e3', 'i4', 'x6', 'p1', 'c4']}
1769751693.896772,SENT,23b552cc-18b1-45cd-bb16-18dfa7cf49df,64afea3c-48a4-44e4-a02b-d0372c1559fb,c5,c4,3366,?,p2,
1769751693.897488,CREATED,d353c192-e923-4416-ac06-749eec2dd762,ffe6b12e-2220-48d1-a4b7-93ec6d2cacd8,c5,c4,27,?,?,surb={'id': 'd868a08b-7822-47ff-9f85-a00c1e652292', 'route': ['p1', 'e3', 'i2', 'x4', 'p2', 'c5']}
1769751694.0184278,SENT,94e68a1d-0af4-48bb-9789-11425c8417e3,b3812616-bab0-4c00-a23f-bc1e301a454f,c5,c4,3376,?,p2,
1769751694.0185835,CREATED,c882ab2c-f062-462a-9409-129f7c0f86d8,0858b913-bd46-4ae8-8de3-7de506e29068,c5,c4,27,?,?,surb={'id': '38b7d3db-ae64-4066-bf9a-6580effed32f', 'route': ['p1', 'e4', 'i4', 'x9', 'p2', 'c5']}
1769751694.2088158,RECEIVED,fffcb848-d356-40a7-8be8-66e239274715,60840a23-9822-4eb6-8833-a2bb7bce1636,c4,c5,25,p2,?,surb={'id': 'cf996ed9-10e0-4f41-88ee-3e981f961d9f', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c4']}
1769751694.2332902,SENT,e3384bf6-d9c0-4ac7-88bd-e037145a621e,caf21c7c-8380-484d-8932-4d0dc6d486a0,c5,c4,3384,?,p2,
1769751694.233365,CREATED,32aa22a1-841b-4582-919a-16dd8d5b62f6,0858b913-bd46-4ae8-8de3-7de506e29068,c5,c4,27,?,?,surb={'id': '38b7d3db-ae64-4066-bf9a-6580effed32f', 'route': ['p1', 'e4', 'i4', 'x9', 'p2', 'c5']}
1769751694.4947686,SENT,ad838fd2-aebb-420b-b0af-a21844413047,a1ed82da-a5ff-4f30-a324-890d30400ec1,c5,c4,3399,?,p2,
1769751694.4948776,CREATED,3eb7c37b-38f0-4e53-bcc2-9b135b165f91,f5979459-f2da-43c6-9903-ae54e15fc80a,c5,c4,27,?,?,surb={'id': '146d6967-8271-4e88-ab58-83bee6583c73', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769751694.5164762,SENT,e7ba3c2b-beb5-4e55-bc41-fa0fa0682c95,090b0dfd-3f8d-4ad4-9249-5c3dfc533b5d,c5,c4,3375,?,p2,
1769751694.5167456,CREATED,81031f94-605f-4b12-bf77-a3554f1010aa,f5979459-f2da-43c6-9903-ae54e15fc80a,c5,c4,27,?,?,surb={'id': '146d6967-8271-4e88-ab58-83bee6583c73', 'route': ['p1', 'e10', 'i4', 'x9', 'p2', 'c5']}
1769751694.7119155,SENT,721f7b41-8ca7-4a0f-b6cc-cc22d9787343,b2278c7c-3690-4bb8-b13c-8ce85a809a3b,c5,c4,3375,?,p2,
1769751694.712658,CREATED,d89a1c87-5d79-49d6-ade4-ba6c90586b77,22c7023d-5c37-46ae-a4f0-c009843a54e5,c5,c4,27,?,?,surb={'id': '4d761b2f-ba74-45e5-8c30-61f9479099b4', 'route': ['p1', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769751694.7460275,RECEIVED,658e5860-6c0f-4bd5-8b8c-178bfea32dfb,581665c6-771b-4a29-b039-240f1205bf7f,c4,c5,26,p2,?,surb={'id': '8ec5d098-28dc-41a2-8358-5aff0fbcf56a', 'route': ['p2', 'e4', 'i2', 'x2', 'p1', 'c4']}
1769751694.8772442,RECEIVED,8e94abaa-d40d-4616-ab65-b02e3a37b5e3,24d2eaf0-51fb-4155-906f-a7a683bbfa62,c4,c5,26,p2,?,surb={'id': 'f80d7829-6b17-4861-8b8f-249efaa74600', 'route': ['p2', 'e12', 'i10', 'x8', 'p1', 'c4']}
1769751695.1640055,SENT,4dd3fd05-4f57-4120-817c-7fc55d57e21b,bfb7e63c-401b-4128-84d2-1c036486ebcc,c5,c4,3387,?,p2,
1769751695.1641731,CREATED,b05db6cb-22df-43d7-a4a1-914d6d293307,22c7023d-5c37-46ae-a4f0-c009843a54e5,c5,c4,27,?,?,surb={'id': '4d761b2f-ba74-45e5-8c30-61f9479099b4', 'route': ['p1', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769751695.3520093,SENT,5a31d632-6064-4f06-b3e4-607608cb0605,7e70a10c-3368-4c9e-9780-f58119e678af,c5,c4,3395,?,p2,
1769751695.3532264,CREATED,0a1d8d31-a56d-4558-b4ba-91c5e49e72a6,e000079a-609e-4a5c-8cae-5d2874e33d5e,c5,c4,27,?,?,surb={'id': '37ee1b0e-7cb8-4b5a-aae6-c74df804ba90', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c5']}
1769751695.8517861,RECEIVED,7b7b01c0-40ff-4d61-8d48-6f54260ba0e8,581665c6-771b-4a29-b039-240f1205bf7f,c4,c5,26,p2,?,surb={'id': '8ec5d098-28dc-41a2-8358-5aff0fbcf56a', 'route': ['p2', 'e4', 'i2', 'x2', 'p1', 'c4']}
1769751695.8553038,RECEIVED,264d7498-1048-439f-ba24-bb518ce4d296,60840a23-9822-4eb6-8833-a2bb7bce1636,c4,c5,25,p2,?,surb={'id': 'cf996ed9-10e0-4f41-88ee-3e981f961d9f', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c4']}
1769751696.1007235,SENT,2740ff60-77f5-41ec-9753-f99050b1e741,99eb9984-bcc2-49ef-a295-60278ef0fb37,c5,c4,3388,?,p2,
1769751696.1007867,CREATED,34178170-6be5-438d-b5d7-5c0e7e407c80,e000079a-609e-4a5c-8cae-5d2874e33d5e,c5,c4,27,?,?,surb={'id': '37ee1b0e-7cb8-4b5a-aae6-c74df804ba90', 'route': ['p1', 'e10', 'i11', 'x8', 'p2', 'c5']}
1769751696.5425706,SENT,826e1046-3925-451e-8472-92d2fbc4970d,19be5842-ea08-49b9-86b2-a8884094df70,c5,c4,3387,?,p2,
1769751696.5426643,CREATED,fc181075-e444-4d98-835f-7f81389a7d3d,8c5b317a-7c00-4378-bf24-d9528b79cb6c,c5,c4,26,?,?,surb={'id': 'dde1194b-7f53-428a-b8ae-93cfb89d84c1', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769751696.6002035,SENT,5fe43093-0477-4f57-a06b-8c5ab1bcf868,001c0207-af74-4bdb-889f-f7f1b6f0c140,c5,c4,3383,?,p2,
1769751696.6002982,CREATED,eef19ffa-33f0-42ed-831a-9b4efd56abef,8c5b317a-7c00-4378-bf24-d9528b79cb6c,c5,c4,26,?,?,surb={'id': 'dde1194b-7f53-428a-b8ae-93cfb89d84c1', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769751696.9085257,SENT,136546e5-c5df-4d5f-8c0a-5f3919dfa392,2a0e0345-49ea-41a9-b50e-8d5858b0c780,c5,c4,3356,?,p2,
1769751696.9086573,CREATED,b063fabd-1c76-4c32-9723-7bc3d940a18a,f9504d92-5793-4328-a847-7bbf589efb67,c5,c4,26,?,?,surb={'id': 'd417d7b2-dbe4-4947-94fb-62f9a684b15e', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769751697.0420833,SENT,4e7b1f5f-6599-418c-b62e-3e437bd0854c,aa086cfa-a871-4f8a-8557-213ab561de4f,c5,c4,3384,?,p2,
1769751697.0422387,CREATED,1d17fbbd-bb63-46d9-adec-57ad13c91836,f9504d92-5793-4328-a847-7bbf589efb67,c5,c4,26,?,?,surb={'id': 'd417d7b2-dbe4-4947-94fb-62f9a684b15e', 'route': ['p1', 'e3', 'i9', 'x2', 'p2', 'c5']}
1769751697.1982868,RECEIVED,3f2b6215-4998-4e93-b1fa-1024a21264fb,477a8cf8-1820-4b3c-a160-7893c13ead9f,c4,c5,27,p2,?,surb={'id': '0b2285c5-d96e-46e2-952f-c44cab7704ea', 'route': ['p2', 'e10', 'i9', 'x9', 'p1', 'c4']}
1769751697.426023,RECEIVED,f2223d66-e6dc-4f3e-a439-c99305b384ef,f8e65ae4-e882-4dc1-b228-2ab83a85ed1a,c4,c5,27,p2,?,surb={'id': '29d95570-bc9e-4bf1-84f5-e9111b69d8da', 'route': ['p2', 'e10', 'i1', 'x11', 'p1', 'c4']}
1769751697.870947,RECEIVED,4ede1c7d-8cd7-4663-8eef-d3ec3f440ad7,477a8cf8-1820-4b3c-a160-7893c13ead9f,c4,c5,27,p2,?,surb={'id': '0b2285c5-d96e-46e2-952f-c44cab7704ea', 'route': ['p2', 'e10', 'i9', 'x9', 'p1', 'c4']}
1769751697.987506,SENT,55d1c905-36cc-4cdc-bd45-709202220f54,f2a7b9cc-961b-4042-8865-aa0b2e739d9b,c5,c4,3360,?,p2,
1769751697.9882567,CREATED,90544ea0-3bfc-486b-a052-211f1a9d9c30,74e03639-193e-45f3-8d19-cfc6197cc78c,c5,c4,27,?,?,surb={'id': '2ed71b82-f542-4981-9d14-87b4ca99a0b7', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c5']}
1769751698.3673706,SENT,a9ac5cf0-0511-451b-97d1-fd8e319d506e,6f1b1426-aebb-452e-a660-bf69acaa8aa5,c5,c4,3392,?,p2,
