timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769503099.8860898,SENT,5a0cba61-4160-43ab-941c-738d0031b6c8,c8a35f1b-faca-4969-9ad4-72bfa0a89e43,c3,DROP,2032,?,p3,
1769503099.886238,CREATED,8c80e282-a439-48fe-b17c-f045d8aea2ab,5073c097-c51b-4645-a9df-8bb71d94f015,c3,DROP,27,?,?,
1769503099.9403002,SENT,b2872fc1-796c-40b0-8e56-3dc1fe6ccb2c,b6014927-3a6e-48a6-a424-2de40edee0f8,c3,DROP,2032,?,p3,
1769503099.9404197,CREATED,344a46e5-0f69-41b5-b346-1bdba67d2c4c,cd4851aa-ddfb-41a1-b733-5a1091145c0d,c3,DROP,27,?,?,
1769503100.088396,SENT,9e4cd220-e09b-4be2-85c6-aa5dca1f83a2,cd591bcf-1e62-42b7-802f-b821fa93d6b2,c3,DROP,2017,?,p3,
1769503100.0885298,CREATED,0707db6d-4933-412d-b829-05b96573165b,6efeeb5c-c592-467b-8da7-ea22ef24fffe,c3,DROP,27,?,?,
1769503100.442379,SENT,89ebf9d1-0907-4824-a298-1c4668e8d8d2,49cdc80f-509c-4505-aa7e-2b36338eadc2,c3,c2,3405,?,p3,
1769503100.442533,CREATED,228f33bb-3cdd-4470-b00a-6858a2603f6c,acce48bf-45bf-476b-a869-860667651442,c3,c2,27,?,?,surb={'id': '286dd4fb-dc76-4024-b21f-cc26a407facf', 'route': ['p2', 'e4', 'i11', 'x10', 'p3', 'c3']}
1769503447.1747024,RECEIVED,579405a4-3ba5-4564-b2cd-e790c200604f,c4b0b57d-fa13-42f1-8668-3b83b0ab3f40,c2,c3,27,p3,?,surb={'id': 'a1468d0a-99bf-4404-91b8-2ecd2e47602b', 'route': ['p3', 'e9', 'i9', 'x3', 'p2', 'c2']}
1769503447.1929867,SENT,7fcb0ff5-703f-41cf-bec0-6dd0465ef84e,7b18d05f-518b-485d-a31e-204ce219f314,c3,c2,3403,?,p3,
1769503447.1931615,CREATED,3f40e9d4-ddf2-432b-9de1-b7fe15afdd35,96ded2f1-8d76-4de2-a7e1-663a54500a1d,c3,c2,27,?,?,surb={'id': 'e2be1fe0-c554-445b-8c7e-dcc823814ac3', 'route': ['p2', 'e10', 'i11', 'x8', 'p3', 'c3']}
1769503447.2213948,SENT,e9e80229-10d9-41b7-afb7-101ad09b5727,a3c0f41f-f012-4f00-b09b-579d37539b13,c3,c2,3393,?,p3,
1769503447.2215438,CREATED,3300662b-3b35-4e99-9392-d7debc2c5b51,8865f5a3-941d-4652-9810-2b5263f8547b,c3,c2,27,?,?,surb={'id': '140dc661-b869-434e-92fa-f5697de94559', 'route': ['p2', 'e10', 'i12', 'x8', 'p3', 'c3']}
1769503447.241653,RECEIVED,6032c8bc-cf20-451e-bbb8-232f9eee0cd1,801188ea-0089-4c19-9f7e-f4985b5a9646,c4,c3,26,p3,?,surb={'id': '400ea8cf-e9a4-420a-a4d5-775dd240a26c', 'route': ['p3', 'e11', 'i5', 'x9', 'p1', 'c4']}
1769503447.2909496,RECEIVED,a776599b-2abd-46bc-ad10-ff18ff7f56ce,59c93114-774e-4246-8c91-120e72b95656,c2,c3,27,p3,?,surb={'id': 'f18107f4-834f-43c8-b7c2-e0bf65468b4f', 'route': ['p3', 'e1', 'i7', 'x2', 'p2', 'c2']}
1769503447.544616,RECEIVED,ba893d7b-5a41-43c0-a380-35446c4247f0,a06e566e-473f-48be-8a21-7796e46fba66,c2,c3,26,p3,?,surb={'id': '5e5f657a-05b1-4113-b4e7-40d86e9069e2', 'route': ['p3', 'e11', 'i5', 'x12', 'p2', 'c2']}
1769503447.831189,RECEIVED,c65e1bce-e190-452b-be34-9d54aa9c59a3,db0350ad-ff52-4f6f-8105-891794ad34d0,c4,c3,27,p3,?,surb={'id': '014de4ef-4927-4c3f-8ce2-a7e4b6d78fc5', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c4']}
1769503447.9496117,SENT,6054d851-201e-4a5a-bd9d-1f5105196ef4,6fad71da-7d37-4040-8a87-f5ef045e6673,c3,c2,3380,?,p3,
1769503447.9497623,CREATED,a154e7bb-ba20-4bc3-985a-5d86161662d5,d2016042-b5b9-4803-88e0-43bdec6296ee,c3,c2,26,?,?,surb={'id': '4e181c24-f5f7-494d-85c4-13bf48165ca3', 'route': ['p2', 'e9', 'i6', 'x3', 'p3', 'c3']}
1769503448.0102973,RECEIVED,8e816e77-1804-4d7b-a280-2ba7cdb44db9,c8167a8f-7a4e-4050-ad05-ca629733877e,c4,c3,26,p3,?,surb={'id': '232e6907-a712-4c91-a093-6ea4c1614ad4', 'route': ['p3', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769503448.0777247,RECEIVED,c64628f4-0b2e-419c-a9c7-9a1a2c27b7f0,7bd4f062-e58b-441c-aae2-4dd35dedf026,c2,c3,27,p3,?,surb={'id': '4c91ace2-ba37-486f-a9f9-49877b3a5d8f', 'route': ['p3', 'e2', 'i2', 'x4', 'p2', 'c2']}
1769503448.1263888,RECEIVED,ee6372a2-b310-4d83-add6-0f0e3a4411a4,630610db-b5db-454c-8f65-f15214308d5d,c2,c3,27,p3,?,surb={'id': '75343799-77be-434c-9e83-eceb819cc051', 'route': ['p3', 'e10', 'i6', 'x4', 'p2', 'c2']}
1769503448.2060323,SENT,109cf493-1330-4275-a17f-f884139bba47,faad79ff-ec21-44b5-b172-cb5ef6057acd,c3,c2,3400,?,p3,
1769503448.2062168,CREATED,0ae5abf2-b172-42d2-a6bd-ed3a1e952edb,93abda37-49df-4567-a51b-880a901bffc0,c3,c2,26,?,?,surb={'id': '39e30a13-90da-4c19-afd7-0407e29077c2', 'route': ['p2', 'e10', 'i9', 'x4', 'p3', 'c3']}
1769503448.433803,SENT,fd6dddba-cd61-4eb1-9ec7-36fae333d251,281e6bf2-1233-403c-8e30-92245810931e,c3,c2,3396,?,p3,
1769503448.4339504,CREATED,e985533c-f32b-46ea-afa6-ddee45f79f46,0ea82422-2cdb-48e3-9424-f9c81705a5e8,c3,c2,27,?,?,surb={'id': 'c9708788-997d-4574-b774-7d62d4783c22', 'route': ['p2', 'e10', 'i8', 'x10', 'p3', 'c3']}
1769503448.5734272,RECEIVED,ddab96d4-342b-4c77-a165-31b018bbe068,04f791c9-9f7c-462f-98d3-a1190d814416,c1,c3,27,p3,?,surb={'id': 'cd326a49-c773-4a6a-9153-d2b092cb5194', 'route': ['p3', 'e4', 'i11', 'x11', 'p1', 'c1']}
1769503448.60138,RECEIVED,fe68240d-c3da-443f-9da3-ae135f1fabc9,a799aa5c-db51-41a2-9a97-9da98648ddd0,c1,c3,27,p3,?,surb={'id': '6828794e-2759-48b5-9a7d-54d67e6e4df8', 'route': ['p3', 'e4', 'i3', 'x9', 'p1', 'c1']}
1769503448.828281,RECEIVED,3bb1c847-b952-4a1f-b3d7-66659d8be9ea,a34be1c2-5164-4241-8b78-9261bc64916e,c1,c3,25,p3,?,surb={'id': '904a7b7e-92c1-46ef-bbac-606b8b60a372', 'route': ['p3', 'e5', 'i4', 'x12', 'p1', 'c1']}
1769503448.9755254,RECEIVED,4b284a0c-2596-40fa-af7c-75b62c61f8b1,95e599d4-97ec-45be-8694-02a891a21c4d,c2,c3,27,p3,?,surb={'id': '6ba9f17a-fd59-452c-95fa-837309f9297d', 'route': ['p3', 'e10', 'i11', 'x4', 'p2', 'c2']}
1769503449.026759,RECEIVED,41e2b319-d55b-41f9-ab79-98fa920757a5,c0e92606-d0f6-4ca3-924a-55073acb4ec0,c2,c3,26,p3,?,surb={'id': '3bb6b6bb-c826-41f8-9dbb-1c4cc1e73232', 'route': ['p3', 'e4', 'i6', 'x8', 'p2', 'c2']}
1769503449.0774426,SENT,b9de9e41-6d03-4bd0-bf0a-ac62730561f8,de5482a7-c419-4c7b-8edd-cce524aec667,c3,c2,3384,?,p3,
1769503449.0775936,CREATED,c732f386-6fb1-498c-9f7c-6c08b1620bcb,61d66c00-9130-4708-a121-3c87ef914520,c3,c2,27,?,?,surb={'id': 'b9d9aaf7-a107-4f40-9d0f-6f1af3d2bd3c', 'route': ['p2', 'e8', 'i3', 'x8', 'p3', 'c3']}
1769503449.1959307,RECEIVED,87876afc-1e13-4098-bd47-16eede80028f,7a8c97fd-662b-4357-9ace-bfa1e6b0c517,c1,c3,27,p3,?,surb={'id': 'dba2eaf4-95b5-46fb-a7d6-9f0ba3a3135d', 'route': ['p3', 'e9', 'i11', 'x7', 'p1', 'c1']}
1769503449.2119648,RECEIVED,f26aed8f-d7a8-4766-b710-e4a23d40cbe6,2154e0bf-4a8a-44d8-b76e-e4d813ea61ea,c2,c3,27,p3,?,surb={'id': '0241b371-c322-437b-a8cb-537f7028fba9', 'route': ['p3', 'e12', 'i11', 'x1', 'p2', 'c2']}
1769503450.0467927,RECEIVED,32fd6e74-1057-45c0-92e1-f0dd2cc9e9c9,8ad52404-469f-44cd-8f1a-c6d83b248ea8,c2,c3,27,p3,?,surb={'id': '89517ce4-eff7-403e-82e1-d898b9939a66', 'route': ['p3', 'e7', 'i1', 'x9', 'p2', 'c2']}
1769503450.1130111,RECEIVED,a4076def-95ab-4aa6-b41d-b40f484a1035,1515f087-8bb4-4114-bf5a-d3a6d2de8868,c1,c3,27,p3,?,surb={'id': '4fb94ac3-bce5-42b5-8384-49d11cb9309a', 'route': ['p3', 'e9', 'i9', 'x1', 'p1', 'c1']}
1769503450.1797342,SENT,218dab9b-bf35-44e5-97a3-f064d700fcc5,57254688-1750-485d-8ca4-491f6c97c874,c3,c2,3368,?,p3,
1769503450.1798873,CREATED,68e380d7-27ac-46a2-828e-cb68d71d29ae,4c8fe5be-c0eb-4615-a82a-9846f921fb7a,c3,c2,27,?,?,surb={'id': 'a621363c-a3e2-40b4-b19f-7babf47f08f0', 'route': ['p2', 'e5', 'i12', 'x8', 'p3', 'c3']}
1769503450.182318,RECEIVED,83720640-10d7-4edf-9ce9-4f50d8974b42,cc1e52f8-4930-4c98-9190-632ade3582a2,c4,c3,27,p3,?,surb={'id': '11570722-a6f6-4d93-8ed3-2b1e1341a6a2', 'route': ['p3', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769503450.2832925,SENT,073d53a2-b488-4bda-929f-562a1f57a374,1ffcff71-2e61-4968-b72e-1ed459cddbf5,c3,c2,3408,?,p3,
1769503450.283481,CREATED,5157067f-fe67-4f53-96ed-ef5e07ac9ca4,da9220ad-c4b9-4053-a5e0-be26f61127db,c3,c2,27,?,?,surb={'id': 'ab420950-b34f-4616-908b-02c644302517', 'route': ['p2', 'e10', 'i3', 'x9', 'p3', 'c3']}
1769503450.2861195,RECEIVED,70bf12e4-946f-46ca-8570-dfc9e541214f,4401118a-3c9c-4947-a6da-ec8e0d1746b1,c4,c3,27,p3,?,surb={'id': '93f3c3a9-d1f9-44e2-b918-913c7527b286', 'route': ['p3', 'e5', 'i2', 'x1', 'p1', 'c4']}
1769503450.3570282,SENT,1580d398-e043-4681-8580-935df0c740ca,78304d9e-23d5-44f2-b1a7-58c58fee2026,c3,c2,3379,?,p3,
1769503450.3573763,CREATED,3345a8bb-e096-4ad0-85e0-01fb898623a0,85a22980-3ebb-4d3d-8d37-c17f28a9222b,c3,c2,27,?,?,surb={'id': '74d1576b-8525-42b0-9ec4-bc1c68bc28f2', 'route': ['p2', 'e3', 'i8', 'x8', 'p3', 'c3']}
1769503450.3904443,RECEIVED,b388c077-c6c4-40fd-893c-302f87843baa,943e9942-c324-4be4-94fe-49028bf42b8e,c4,c3,27,p3,?,surb={'id': 'a12b4576-791c-47d6-bf1f-b337626439ce', 'route': ['p3', 'e2', 'i6', 'x5', 'p1', 'c4']}
1769503450.4245443,RECEIVED,21e06c4e-e65a-4d49-8324-b2d4092c6e3f,b4f2f3ed-1b27-4a5f-b582-f00fcd22c790,c2,c3,27,p3,?,surb={'id': 'dde06924-b444-45b2-96d0-9f52bc0da8cb', 'route': ['p3', 'e5', 'i8', 'x8', 'p2', 'c2']}
1769503450.4805698,RECEIVED,5d354412-be87-442d-9065-eff6eba64f90,7e3a0138-3a49-4420-ba34-152ae27a6fbe,c4,c3,27,p3,?,surb={'id': '06b13c22-e414-46a8-9258-b3512d959192', 'route': ['p3', 'e7', 'i4', 'x4', 'p1', 'c4']}
1769503450.4946635,RECEIVED,6cbe58a4-b825-4946-9c37-7e86698fb23e,5e57b6c2-b588-44f1-a710-d5f447c2c24d,c1,c3,27,p3,?,surb={'id': '6effa9eb-8c88-4adc-ab7f-c3d2eff5da3d', 'route': ['p3', 'e11', 'i2', 'x5', 'p1', 'c1']}
1769503450.8005612,SENT,537b204c-589d-4038-9874-c2b6490aba26,6ce28393-07c9-48a3-8537-037f95adb7c0,c3,c2,3376,?,p3,
1769503450.8007119,CREATED,5dacb5c8-09a1-4f80-a6df-133958e2e5f7,e82700f3-dc98-4ae9-894e-53e68b979f05,c3,c2,27,?,?,surb={'id': '10026f53-b121-470b-9928-16f3a7a9b2a9', 'route': ['p2', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769503450.9562702,SENT,996df552-a51d-4f3d-9cd8-053266d8a9f6,3e59f4d2-18a8-47ed-9f1f-e9e6cd4361ac,c3,c2,3355,?,p3,
1769503450.9564233,CREATED,0919782f-3bc9-44b5-b103-3d10fe2b01c4,daf37e55-29f7-4bc3-906e-0b5919f82c78,c3,c2,25,?,?,surb={'id': '6bcae3bc-cdfb-449c-af65-30c16b67b341', 'route': ['p2', 'e9', 'i1', 'x9', 'p3', 'c3']}
1769503450.9820168,RECEIVED,00e32a5d-b2fc-4891-8380-2e29e5c9920e,64a3a63c-21e0-4f6f-8cde-aa4b90112fe8,c2,c3,27,p3,?,surb={'id': '633fe05b-d1fd-4834-96a2-aa2c2070f4f6', 'route': ['p3', 'e9', 'i1', 'x10', 'p2', 'c2']}
1769503451.229856,RECEIVED,6c8e83ad-666f-442b-944f-1264df015b09,fbfca72c-3a63-4512-8087-ff5e6bd357c3,c2,c3,27,p3,?,surb={'id': '92bdaedb-a16f-4f60-bcf4-c0aa6aa26b08', 'route': ['p3', 'e6', 'i4', 'x3', 'p2', 'c2']}
1769503451.360547,RECEIVED,cb7ddb5e-c234-4363-a25d-9fba94bbe8f8,988109ab-319a-4fd3-a099-c94d75f29450,c1,c3,27,p3,?,surb={'id': '9d331290-5f45-43d1-bc12-0f649344f011', 'route': ['p3', 'e10', 'i12', 'x7', 'p1', 'c1']}
1769503451.4296978,RECEIVED,d9170bc8-f1e2-46b1-81d9-3b1c4889c849,176a427f-e75b-4747-9b3c-9966d5d44bb8,c1,c3,27,p3,?,surb={'id': 'eb9e0e1b-8ea6-40ce-853c-8ce3d81c1dad', 'route': ['p3', 'e11', 'i4', 'x9', 'p1', 'c1']}
1769503451.5743,SENT,815b4153-3ae9-44b1-a8c9-9b153456d07b,1d4d628a-b818-450e-b3f1-477a1dfc48ee,c3,c2,3378,?,p3,
1769503451.5744562,CREATED,efb25073-12b3-49aa-9504-9d814cb902e9,37d6c9bf-24f6-4242-a4aa-a27053c61f39,c3,c2,26,?,?,surb={'id': '5e9975af-a539-4424-842a-632d8387883c', 'route': ['p2', 'e3', 'i5', 'x10', 'p3', 'c3']}
1769503451.6618843,SENT,c6587767-592a-470b-9e2a-cbe6a8ff119b,7172c015-5170-401e-933a-e0f0aca3fcfd,c3,c2,3391,?,p3,
1769503451.662196,CREATED,65205af2-cf8c-43ea-b638-c101a9bbb4ca,eda032f2-2b84-4ff3-b8db-170768c889ee,c3,c2,27,?,?,surb={'id': '94aafb41-c86d-4de3-bcfb-6fda14251260', 'route': ['p2', 'e5', 'i10', 'x9', 'p3', 'c3']}
1769503452.058862,RECEIVED,d03bb247-9ff7-406a-85cb-5b992e1c540d,cb9cf67c-061d-444a-bfd1-f90dd86944ec,c4,c3,27,p3,?,surb={'id': '850ee1b8-cb7a-4a25-8bd9-bf0dcdcdce59', 'route': ['p3', 'e5', 'i6', 'x6', 'p1', 'c4']}
1769503452.0957062,RECEIVED,56888a05-780d-4d7b-988f-b9cb0347feb7,20a3ebd0-c03a-4b9c-9b27-1c5b1e90a179,c1,c3,27,p3,?,surb={'id': '7d91f8f3-5403-4ea8-b7c3-76f1ecd5d8a3', 'route': ['p3', 'e7', 'i6', 'x6', 'p1', 'c1']}
1769503452.21653,SENT,f0d207b5-cc1d-40ae-838c-f7dc282b1018,754231e0-a922-4c86-8f74-0244e1d2b282,c3,c2,3375,?,p3,
1769503452.2166402,CREATED,699f8ec9-6fe4-471f-9195-cb45e70c013f,ac4ef4d8-6deb-4b63-80ab-94a90fac7bb8,c3,c2,27,?,?,surb={'id': 'b680dce7-d156-4f4b-9edd-f51386691fb8', 'route': ['p2', 'e7', 'i9', 'x10', 'p3', 'c3']}
1769503452.2451978,RECEIVED,bdd4a80c-955d-4db2-949d-4cbacdf5a3af,7e45a7f6-e07d-425d-89fe-69f807633c40,c2,c3,27,p3,?,surb={'id': 'eb9fd048-e240-4c4f-852a-d60fbed9fdbb', 'route': ['p3', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769503452.2730696,RECEIVED,a4b60237-6f49-41e6-b927-3a346e533876,0be27078-efce-4908-b9ed-1f3da67f15c3,c4,c3,27,p3,?,surb={'id': 'e8226bf5-eeb5-4a9c-98fd-ab5e6ce2996c', 'route': ['p3', 'e11', 'i10', 'x12', 'p1', 'c4']}
1769503452.2990897,RECEIVED,a0c4a25e-2449-49a1-9e33-584678dfe3db,f6be7098-b7de-4916-8a0c-d2d5de5ea999,c4,c3,27,p3,?,surb={'id': 'bb01e4f5-58ff-4b31-9486-e1fe3a11b89f', 'route': ['p3', 'e12', 'i10', 'x4', 'p1', 'c4']}
1769503452.3154507,RECEIVED,93974801-70ba-491f-aec5-193ef14572e0,de366e23-e7b0-4694-9f14-23dc240e2ecf,c1,c3,26,p3,?,surb={'id': '3404fdb5-0277-46d8-a7e6-5021122a516f', 'route': ['p3', 'e5', 'i12', 'x2', 'p1', 'c1']}
1769503452.5653162,SENT,d78b77c2-a97c-48cb-bc94-c677f6890d56,4b247ed0-181d-41a7-bd28-f1ede4ab4734,c3,c2,3391,?,p3,
1769503452.5654259,CREATED,7a9d6fa2-6454-4dbb-8d37-521cf9ac0c80,cba71d71-685f-4276-8c57-262d7bbc3188,c3,c2,27,?,?,surb={'id': 'e4519c2f-ef21-4de2-913a-c2d3e1455b49', 'route': ['p2', 'e7', 'i9', 'x4', 'p3', 'c3']}
1769503452.677855,RECEIVED,c8c463a7-8188-4da0-802f-4178fc567c45,f875be7d-affa-4230-b4da-674c1657dcaf,c1,c3,26,p3,?,surb={'id': 'a8a62f54-c1a0-4f35-a2bc-c0549114b951', 'route': ['p3', 'e4', 'i4', 'x7', 'p1', 'c1']}
1769503452.8446827,SENT,106e0180-6ece-4ffa-aaf4-72d1afb0c2d5,f29d679f-2d28-4b30-983c-502452f4888b,c3,c2,3389,?,p3,
1769503452.8448331,CREATED,9166238e-01d0-4845-ae0d-9c42e3b3ebf4,bff449ad-e24e-4eff-b43a-7af47303955a,c3,c2,27,?,?,surb={'id': '93588914-87e7-48bc-afef-df7af886e0c8', 'route': ['p2', 'e12', 'i8', 'x10', 'p3', 'c3']}
1769503452.858899,SENT,510336b6-6906-40f6-aa57-4346f2110a31,8c0e909a-b8c9-45ed-b8ce-1ece42c08803,c3,c2,3400,?,p3,
1769503452.8591912,CREATED,91e2d239-7bdc-41b7-b36d-dd645435956e,f4232662-8007-4bf3-8127-c66503e6b964,c3,c2,27,?,?,surb={'id': 'b1c0c262-85e8-40ba-a212-cb78214d7d48', 'route': ['p2', 'e11', 'i6', 'x4', 'p3', 'c3']}
1769503452.8734508,SENT,735e03f7-045d-4242-9c71-c1802d21b35b,ab94e3b2-47b9-4dbb-b92c-73447f38d907,c3,c2,3375,?,p3,
1769503452.873597,CREATED,38d50cc5-f87d-4a1a-961c-d5f12560bf1a,c03cb948-9288-40c9-9c4c-3ff1f67df720,c3,c2,26,?,?,surb={'id': 'b223e73f-b431-4f0f-bab3-55f7754608c6', 'route': ['p2', 'e5', 'i2', 'x2', 'p3', 'c3']}
1769503453.1502385,RECEIVED,e1a50b64-a37f-4fbd-a310-6596f67827ab,b671a381-59c8-40c3-b782-58218f295115,c4,c3,26,p3,?,surb={'id': 'de363462-2713-4476-ba1c-a89589eb9072', 'route': ['p3', 'e9', 'i7', 'x9', 'p1', 'c4']}
1769503453.2296436,RECEIVED,f72c2000-ca88-4d2c-8b80-37efd575352a,33a92645-eb53-4520-b2a0-5f9fd35f264c,c1,c3,27,p3,?,surb={'id': '87c0fba4-cf0f-4498-9259-686f8b713523', 'route': ['p3', 'e3', 'i12', 'x1', 'p1', 'c1']}
1769503453.4110198,RECEIVED,0e879f00-c738-48ac-b1e2-f927bdf1fb3b,3f8af79d-a9a5-42a7-9847-cdf7e9cd0ed4,c2,c3,26,p3,?,surb={'id': '7b43d052-8915-415b-9d8a-cbb09cd04dbf', 'route': ['p3', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769503453.4286988,RECEIVED,86ddbeeb-5432-4c32-9448-f356280c4bdd,b2ea8dd9-b5b2-46eb-aa33-d535bde84e6e,c2,c3,27,p3,?,surb={'id': 'b1d7c671-392c-490a-8056-4ebeb558df07', 'route': ['p3', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769503453.835616,RECEIVED,e20fb0e2-ca14-4772-8bb4-879dad92194a,a0dd4ec1-3b37-4d47-a794-ce8b2c5ca75a,c4,c3,26,p3,?,surb={'id': '3e84cfdb-eaec-482a-8bd7-8c6f9046e309', 'route': ['p3', 'e9', 'i2', 'x2', 'p1', 'c4']}
1769503454.1111786,SENT,1bcee33c-a5b2-4f03-a71e-0c21d0a61f4c,995a7a2e-5aa1-4fc0-9dba-971e674d4215,c3,c2,3384,?,p3,
1769503454.111254,CREATED,33d6985d-4d22-4f09-8b9c-ebd74f21991f,a9bc231a-e739-4b87-876f-2d4fc5cd67d9,c3,c2,26,?,?,surb={'id': '48f75350-04d5-4ce6-af44-c3880d5cc9dd', 'route': ['p2', 'e8', 'i8', 'x4', 'p3', 'c3']}
1769503454.2347434,RECEIVED,a4311150-e3c7-4d72-87a6-567192f5f668,50ab1734-88f4-4fe3-b1c2-5b05cc5a4d34,c4,c3,27,p3,?,surb={'id': '0eda7bb5-a482-4a5d-ac88-449f3224d71c', 'route': ['p3', 'e4', 'i9', 'x10', 'p1', 'c4']}
1769503454.2702968,RECEIVED,35f97fd0-05bf-4ec3-9a11-6bb0082645f6,eb0fdfed-99f9-4af3-a7af-4834bbc89391,c1,c3,27,p3,?,surb={'id': '3ba2d31c-ce67-4ddb-87e8-8db34f05ebe1', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769503454.434744,RECEIVED,262da6a6-12c3-46be-a6e1-eb2802bec4f0,f6e9928b-c3f1-4372-9347-86b04887d768,c4,c3,27,p3,?,surb={'id': '9b3b1fd6-54f1-48c6-85b0-ccf103c80b4d', 'route': ['p3', 'e11', 'i7', 'x2', 'p1', 'c4']}
1769503454.4400215,RECEIVED,89bf23c9-930c-4625-b6a0-ed9389c8eb59,14b5226a-764e-45af-8f00-769e31947c35,c2,c3,27,p3,?,surb={'id': '20e0e867-e4a0-4529-bcf1-c43f9f1869ad', 'route': ['p3', 'e1', 'i12', 'x9', 'p2', 'c2']}
1769503454.6439047,RECEIVED,d143d6d4-7097-44d6-8d58-02cfe3c53438,2d86f9d6-0287-4a95-a129-27858362ab05,c4,c3,27,p3,?,surb={'id': 'bfb54492-1fd8-44ec-acb4-8d4e800e20c0', 'route': ['p3', 'e3', 'i7', 'x5', 'p1', 'c4']}
1769503454.8381906,RECEIVED,59155543-5f56-4da7-9ee0-032b0e07c214,213c5708-7166-426f-b8f5-dbbe5c7e25e5,c2,c3,27,p3,?,surb={'id': 'c078a020-b491-4779-8112-861811c31a9c', 'route': ['p3', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769503454.907702,RECEIVED,5bb8712f-9982-46c3-b5aa-34a397a9f9a7,df63a6ce-9cdb-4b66-9e9f-eb3935bf58fb,c1,c3,26,p3,?,surb={'id': 'b98b2a6f-1345-4752-922d-35e96d187b9b', 'route': ['p3', 'e10', 'i11', 'x10', 'p1', 'c1']}
1769503454.9392335,RECEIVED,238221c6-1ad9-4c1e-9256-a4f88dec5ad7,de1fb518-555f-42a6-aff9-586166d31384,c2,c3,27,p3,?,surb={'id': '02c5db6b-7508-4d13-ae04-f3b011c37c30', 'route': ['p3', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769503455.11239,SENT,74cb11c8-c1d9-4cf1-819a-fc7263b5f742,2c0e0fd3-4721-4b15-a417-6d96860f9278,c3,c2,3392,?,p3,
1769503455.1124675,CREATED,43069cb4-efaf-4a3d-bd65-321354951f59,53f96386-ad86-4cbe-a80a-7b81696d0a5d,c3,c2,27,?,?,surb={'id': '9da4bb09-25ca-46b7-8ef3-463c9f81e414', 'route': ['p2', 'e1', 'i12', 'x11', 'p3', 'c3']}
1769503455.252478,RECEIVED,7d9a378f-3ba9-480c-9882-b1f8843c7497,9dd6ed9a-ca95-4481-8d55-22bd40430ec0,c4,c3,27,p3,?,surb={'id': 'b386680d-8ad3-456a-a050-f6a0798d3f67', 'route': ['p3', 'e6', 'i4', 'x5', 'p1', 'c4']}
1769503455.2918596,RECEIVED,92acc680-97f5-4a24-888e-2c1e082bee89,fca57600-9c9d-4a43-8dc3-068a29b1dba4,c2,c3,27,p3,?,surb={'id': 'c2906746-f00b-4701-b3d2-b6b62d730098', 'route': ['p3', 'e6', 'i3', 'x3', 'p2', 'c2']}
1769503455.7014294,RECEIVED,40fe4576-b5a0-4a0e-b0b2-dc799a30d6c8,fa9df332-fa9f-4fba-a319-45f9e22bbe4d,c2,c3,26,p3,?,surb={'id': '92c6a2ad-29be-4fc5-87e3-67adbea9d2df', 'route': ['p3', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769503455.8219337,RECEIVED,8cfa3a96-7b14-404f-b75e-bf419855885b,f52ec732-42f4-4a94-88ab-087c63b27940,c4,c3,27,p3,?,surb={'id': '204b6c06-73a6-4037-b6ed-e30a6e566456', 'route': ['p3', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769503455.8356237,RECEIVED,235d3194-d114-4840-8881-ad270e9c65af,e0a66f29-3046-43ff-b287-d62e3518e29e,c1,c3,27,p3,?,surb={'id': 'afe3a7aa-79c1-4732-9678-2174224ee56d', 'route': ['p3', 'e1', 'i7', 'x11', 'p1', 'c1']}
1769503455.8427637,RECEIVED,06cb5cad-3953-454e-9492-8521ee0553f0,5db387a4-fbe7-4565-9532-5d9ce89c456d,c4,c3,26,p3,?,surb={'id': 'ee8f0f21-7d21-4d7b-85af-5e1bbca0b473', 'route': ['p3', 'e5', 'i7', 'x7', 'p1', 'c4']}
1769503455.9455974,RECEIVED,5801cc2b-b18b-4bb8-bcf5-5513a162a657,e957c503-8805-4118-8083-4597c60c32e4,c1,c3,27,p3,?,surb={'id': '77f86e95-69ea-4537-a5a8-81a0470e290b', 'route': ['p3', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769503456.0578058,SENT,b4544bd3-383f-496c-8a3a-5b1c474383cf,5e1c0f75-c39d-4dad-81d3-15b996810a30,c3,c2,3384,?,p3,
1769503456.057949,CREATED,4beb9d5f-6455-4ded-9183-506b4ed5d7f5,b1134746-9edb-428f-a8ad-ff5cf09882e9,c3,c2,25,?,?,surb={'id': 'da7aa86d-1c62-426d-88b3-cc401919157d', 'route': ['p2', 'e12', 'i3', 'x9', 'p3', 'c3']}
