timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.4313035,SENT,14386cc4-f4d1-4316-be26-6c7379992e71,26f07ca5-d4f2-47cd-95f7-750c11952b76,c2,DROP,2032,?,p2,
1769746066.4314291,CREATED,39c31717-654b-4d13-bccd-bb3726be3203,955e43e8-2cd6-4bc9-bf79-deffc32aa63f,c2,DROP,26,?,?,
1769746066.827753,SENT,ba9f32b4-75da-4fd6-917c-69f9fce9c3c2,c9f974e9-c0da-40ae-a685-157271b61201,c2,DROP,2020,?,p2,
1769746066.827888,CREATED,b06a394c-b793-43e8-bddf-18a37cd5b8da,359b936b-2549-4aec-badb-9db2cf2bca14,c2,DROP,27,?,?,
1769746067.2774963,SENT,ba3b19ad-3fc5-4fad-b150-4c5f0910c2cb,22093e56-32d6-44d8-901a-e626bc30f1b7,c2,c3,3378,?,p2,
1769746067.2776334,CREATED,676397ec-f006-4861-871e-764e97279479,96f7ea59-dd78-4e7a-b127-197f64abde74,c2,c3,26,?,?,surb={'id': 'ba6da172-5822-415f-80f9-91ff5088e884', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769746178.023457,SENT,17654ae3-39ac-43e7-8274-6395669e5f7a,306f2c3b-d658-4b2d-a1a1-46d28a4354b3,c2,c3,3360,?,p2,
1769746178.0235581,CREATED,d133283f-ea0f-44d9-9067-7c02308fba6d,83e068b2-bd28-4fc3-89f9-bccfa9753005,c2,c3,27,?,?,surb={'id': '0830dac6-ca90-4b59-9382-0876fca50a09', 'route': ['p3', 'e3', 'i5', 'x5', 'p2', 'c2']}
1769746178.0321426,SENT,bdbf6b86-f64e-4be5-bf5f-89ac54f5a262,aa6ffca0-e76f-49da-b305-0ca478efe731,c2,c3,3392,?,p2,
1769746178.0322428,CREATED,684eb81c-998b-454d-89c0-35e7b14a68e2,9bab6493-97d3-4075-a469-b67ce2fa497c,c2,c3,27,?,?,surb={'id': '95498614-029e-4f4b-b367-054a62f38824', 'route': ['p3', 'e9', 'i4', 'x8', 'p2', 'c2']}
1769746178.1516304,RECEIVED,19880fa0-4737-4abd-93b6-9ea4c53bb614,d970fca0-41b1-4367-8bf5-03d9c2ff15c8,c3,c2,27,p2,?,surb={'id': 'c7469bd5-cf45-42be-ab17-6839e7eba341', 'route': ['p2', 'e4', 'i11', 'x8', 'p3', 'c3']}
1769746178.156288,RECEIVED,97bba0c2-2693-4112-8f5f-16232756f846,1024d9a1-c9c1-42e1-a35e-758612064dc1,c3,c2,27,p2,?,surb={'id': 'b6a5908f-f4e2-40f5-942f-1eb53333d4e5', 'route': ['p2', 'e11', 'i2', 'x7', 'p3', 'c3']}
1769746178.2401195,SENT,088e3941-4341-4568-a911-fb7a7f460ea4,49a9d2fb-0bb8-480b-886f-c6ad25b13226,c2,c3,3354,?,p2,
1769746178.2402327,CREATED,21044336-dcd7-4ba1-86cc-16ff08b9c1b2,f84351e4-c6f1-4446-8cc9-ca5387be7926,c2,c3,26,?,?,surb={'id': '26fbcd94-5f9d-4521-bca4-f74996728276', 'route': ['p3', 'e2', 'i7', 'x6', 'p2', 'c2']}
1769746178.377529,RECEIVED,13c58662-becf-448c-a9e5-560e7ea7dadd,8618a88d-4326-454b-a050-b9769e9d15fa,c3,c2,27,p2,?,surb={'id': '47c585a7-310f-4915-a047-b360fc37521b', 'route': ['p2', 'e11', 'i12', 'x12', 'p3', 'c3']}
1769746178.4009652,SENT,ff3733ec-4555-4e55-8155-75fc9538c664,a584a5da-f14b-40b1-9434-b5b12b2d5cbd,c2,c3,3380,?,p2,
1769746178.4010959,CREATED,bbd2d6c5-f145-4979-ba4d-591efb9a19c1,a3e5d02b-de23-40e1-af27-07e74f034ce5,c2,c3,26,?,?,surb={'id': '706bf098-01f5-478c-9faa-7101502582f8', 'route': ['p3', 'e2', 'i9', 'x7', 'p2', 'c2']}
1769746178.5669518,SENT,44c945f3-a648-4be9-b3f6-a0a90823a613,b8d25a17-1db6-4ba6-8d37-c2f383f32aeb,c2,c3,3404,?,p2,
1769746178.567032,CREATED,4eb7ca51-b954-47a0-bda8-7fd6ef7bb5fa,6de7df63-c394-4c67-bd57-adcd4618ab8f,c2,c3,27,?,?,surb={'id': 'f010ecf0-d886-4d91-a543-c9967a17986c', 'route': ['p3', 'e12', 'i10', 'x5', 'p2', 'c2']}
1769746178.6998618,SENT,2814c649-a837-4e29-b28f-1216e2a48c49,0efa6647-b833-4131-aae4-24e48f7625c1,c2,c3,3395,?,p2,
1769746178.699972,CREATED,c8d0016a-655d-42aa-9b20-0ff20ddf38eb,d60fd8a0-715b-43e5-974a-10fcf63a026b,c2,c3,27,?,?,surb={'id': 'fb93ee7c-46ae-47dd-b582-4c3e71c38ceb', 'route': ['p3', 'e12', 'i10', 'x1', 'p2', 'c2']}
1769746178.756567,RECEIVED,d984ee14-890f-4f75-88fe-6c1f37c01910,10060303-beff-459e-a4f6-adcb3429d7a6,c3,c2,27,p2,?,surb={'id': '3b0ff69d-a0d1-403c-b492-ed648dcf58ff', 'route': ['p2', 'e6', 'i10', 'x8', 'p3', 'c3']}
1769746178.7641249,RECEIVED,8040671d-a9b9-4ca9-bba5-3429042a4395,cbfcae5f-3053-41d1-827c-3c2fe113b318,c3,c2,27,p2,?,surb={'id': '1d4b4b5b-f51c-4752-b3e1-400218d332e8', 'route': ['p2', 'e4', 'i10', 'x12', 'p3', 'c3']}
1769746179.0851936,RECEIVED,c3928ed9-1092-4bd8-802a-905b31d3bc58,9341a553-ee36-4dfe-993a-aeeeaca1e4af,c3,c2,26,p2,?,surb={'id': 'a5187fbb-af8f-4116-8e50-a168ca8adbab', 'route': ['p2', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769746179.149596,SENT,4851b4de-f160-4469-a5ef-fdffe5be2507,1381dc95-1104-4468-b62d-b07fd1b83d6a,c2,c3,3374,?,p2,
1769746179.1496704,CREATED,73edd003-6188-4b81-9a50-abb122df40f6,035dcc81-af76-4859-a6e3-b92ac8618a99,c2,c3,27,?,?,surb={'id': 'f0f114e4-b1f5-44c3-ac8d-0f4d459eb1ac', 'route': ['p3', 'e8', 'i4', 'x3', 'p2', 'c2']}
1769746179.185642,RECEIVED,0748a4be-030c-444e-a7de-dbe5212bfd5f,2f37ace6-0118-41cb-89b1-b79f709abb94,c3,c2,27,p2,?,surb={'id': '2379f2c7-f3c9-437f-80d6-899244144f94', 'route': ['p2', 'e2', 'i3', 'x2', 'p3', 'c3']}
1769746179.3373191,SENT,3a85e725-b1e8-47d0-a5a7-d3daf7b01795,5a737ed1-d6dc-47d7-9842-b0b641c03f2c,c2,c3,3363,?,p2,
1769746179.337394,CREATED,bd48bd6b-4546-4ba6-bea5-0337a39aa2c5,376bc5a1-c922-4c79-83a5-fe112982a321,c2,c3,27,?,?,surb={'id': '36083f0f-7c9e-47bb-8003-3b4d680b0f51', 'route': ['p3', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769746179.4317012,RECEIVED,bf69da5e-115b-43b9-bbed-132f5ab3c269,d1bcaf97-3b11-4406-991d-b9e84e91c106,c3,c2,26,p2,?,surb={'id': '196ec25f-1c13-4642-b6b3-8890fffcf8d8', 'route': ['p2', 'e2', 'i2', 'x7', 'p3', 'c3']}
1769746179.5520897,RECEIVED,db868776-da1e-43d9-8491-43070b5cd57d,c81b5d3c-46b7-45d8-b397-827775be33c4,c3,c2,27,p2,?,surb={'id': 'aa86ccd9-67cf-43c1-909b-bfe56991a20b', 'route': ['p2', 'e8', 'i9', 'x6', 'p3', 'c3']}
1769746179.633977,SENT,b84a74fa-6856-4b7c-b81a-a3960fd6862e,16454398-9f23-49f7-8dab-d7c39ec62eae,c2,c3,3379,?,p2,
1769746179.6340742,CREATED,63db66c1-4485-45b5-a829-c816194cff2f,1a823e7b-15e8-4ea9-8e93-ebb9530a4420,c2,c3,26,?,?,surb={'id': '8147e42e-eb6f-402b-b42d-8055fb73b2f8', 'route': ['p3', 'e9', 'i4', 'x2', 'p2', 'c2']}
1769746179.9894612,SENT,a4e7f96a-6796-4e45-9248-d85ffce684bd,f32d08e5-b6b0-4492-82e6-3578bf9fc1c4,c2,c3,3376,?,p2,
1769746179.9896097,CREATED,510a5d3d-308f-448d-b79f-d02539a5356a,4b023500-bd89-4fa5-a9fb-6e45eec776e6,c2,c3,27,?,?,surb={'id': '633f0e51-1eae-474e-bdd4-a7109388f645', 'route': ['p3', 'e8', 'i3', 'x8', 'p2', 'c2']}
1769746180.006156,RECEIVED,07d19b4c-3a92-4029-a521-93285d6f396e,9a7e6201-23d9-4ec7-9f0e-b5d34c17d725,c3,c2,27,p2,?,surb={'id': '14c5fd6f-91f6-4c68-bee1-bd42bb217ff5', 'route': ['p2', 'e11', 'i8', 'x8', 'p3', 'c3']}
1769746180.134505,SENT,813db514-a670-45df-9b13-0254d9f7d90d,2befef00-874d-4364-a1e9-03b79eec05bd,c2,c3,3380,?,p2,
1769746180.13457,CREATED,d50772e2-e2db-4b1d-bc2c-07d5493ae5d2,363732f4-ab28-415d-80b2-8d7e6db0a23f,c2,c3,27,?,?,surb={'id': 'd6d36cf2-02e3-4898-9a77-1649b6fbd1f9', 'route': ['p3', 'e12', 'i7', 'x1', 'p2', 'c2']}
1769746180.2111278,RECEIVED,4e17da53-5132-4554-941c-2c3013c9b495,2f627a09-4104-433a-bbb5-9a4f645cde97,c3,c2,27,p2,?,surb={'id': 'c8fbb352-6c8b-4db7-aa2f-da6a28639394', 'route': ['p2', 'e9', 'i11', 'x7', 'p3', 'c3']}
1769746180.2301025,RECEIVED,dc34b48e-dc5d-467f-b2d6-8b3c3bd88467,c80150bb-5f57-4f16-b451-7730eb76621e,c3,c2,27,p2,?,surb={'id': '10f29c0f-7f96-481f-862a-5f74f54ba0ca', 'route': ['p2', 'e11', 'i3', 'x12', 'p3', 'c3']}
1769746180.3258138,SENT,b47fd105-0dfc-4add-aafa-0c34690cfd7d,10fdc4f8-a553-413a-bf49-f6129847d7b6,c2,c3,3393,?,p2,
1769746180.3259244,CREATED,ddb35d40-fc77-4344-8dd1-4bf44a869d16,201725f1-18d7-4508-b19e-51f144bc178b,c2,c3,26,?,?,surb={'id': '6a29bdb8-815c-494b-99be-1eb8d1cd45f9', 'route': ['p3', 'e2', 'i11', 'x3', 'p2', 'c2']}
1769746180.396988,RECEIVED,3947a6ff-bab6-4b98-8263-430e89be4b70,f32b834b-a77a-43f3-8a85-0d6f0910df04,c3,c2,27,p2,?,surb={'id': 'd863aa05-a7cf-4d61-b490-32296c04d63b', 'route': ['p2', 'e12', 'i11', 'x3', 'p3', 'c3']}
1769746180.6042917,RECEIVED,d8feafe0-3b32-4ed8-97cc-968bb8881c61,8ee064ce-5a83-4f89-bcb4-0a76177a96ca,c3,c2,26,p2,?,surb={'id': '6078d151-094a-4433-ba46-d06ffbe3a13f', 'route': ['p2', 'e1', 'i12', 'x8', 'p3', 'c3']}
1769746180.7087872,RECEIVED,6fcd9efa-a54d-4873-a0e8-55e223685b89,f983fa11-d5b3-4b50-abe7-b85583dfbe80,c3,c2,27,p2,?,surb={'id': '9c02bb0d-d52c-4c84-b2ce-ec17ecdccb55', 'route': ['p2', 'e7', 'i7', 'x7', 'p3', 'c3']}
1769746180.7206178,SENT,8754365c-23d1-4cb0-bbf5-9903001a680b,44ac4d9b-ca18-4b98-9b98-a77ec24c0c62,c2,c3,3363,?,p2,
1769746180.7207594,CREATED,dd3fbd61-3708-42d7-957f-b13a88c71981,d7c6091d-817f-4681-bf9b-b0d69092f701,c2,c3,26,?,?,surb={'id': '824b8163-4254-4018-b4a7-5d95e663f8ce', 'route': ['p3', 'e10', 'i11', 'x10', 'p2', 'c2']}
1769746180.8722754,RECEIVED,cc08dd7e-d770-44ee-a153-705b9a54f47d,b0565e38-f815-4b8d-9597-01fbd4d5fe67,c3,c2,27,p2,?,surb={'id': 'b19dfcb5-1e69-4975-b842-507bc8ba16ec', 'route': ['p2', 'e7', 'i5', 'x6', 'p3', 'c3']}
1769746180.9691763,SENT,bfacd27f-5887-43e5-b8cc-de7672a87d91,cf6ebbb5-385e-4f92-952b-b7b06180c213,c2,c3,3364,?,p2,
1769746180.9692383,CREATED,ae03e7c1-761c-4fdf-ba35-84aafd1da2db,f6c0ed98-b6c2-4ee4-a459-8801a7ed1955,c2,c3,27,?,?,surb={'id': 'c83ab7b2-4ec3-4b2e-bc0a-64a79ce4bb85', 'route': ['p3', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769746181.1480975,RECEIVED,4072353d-44db-416c-8f7e-c27b84b9198e,370cd95d-eaa7-4107-a191-a8a17b85cbaa,c3,c2,26,p2,?,surb={'id': 'b2963fbf-f867-4a63-88ac-882af0e20e49', 'route': ['p2', 'e11', 'i1', 'x9', 'p3', 'c3']}
1769746181.2743645,RECEIVED,d04777be-50ca-419f-92f4-3da0bbdfb555,9518a0be-deaf-4df9-8cfe-88490db2c6b8,c3,c2,26,p2,?,surb={'id': '19558b3b-d0f2-4fe7-af5a-2f9a7f9c8eab', 'route': ['p2', 'e8', 'i2', 'x2', 'p3', 'c3']}
1769746181.6615384,SENT,eee2108d-5110-4935-b56c-99dbcd3fb089,bdceea91-67ab-458e-8eb2-cede8f57eed6,c2,c3,3401,?,p2,
1769746181.6616547,CREATED,070e471c-8e5c-46d8-a345-2363338d5a7d,40fc2151-9845-4ba4-bdfb-2b6a3230e6b8,c2,c3,27,?,?,surb={'id': 'b2291726-d16a-4722-9eef-3acb7111efe3', 'route': ['p3', 'e4', 'i6', 'x9', 'p2', 'c2']}
1769746181.7263474,RECEIVED,b77a068b-c259-47a6-9fd4-7be5cf2b5ac3,faf14537-f551-4a3b-8e15-6d1abddfa404,c3,c2,27,p2,?,surb={'id': '97ccde58-84b5-41d1-a4e4-b50d010c0d8a', 'route': ['p2', 'e4', 'i9', 'x8', 'p3', 'c3']}
1769746181.8662834,RECEIVED,9179c8ce-54e6-4b94-b906-9cf5ca9289da,838b4001-59f3-407f-a8f7-ec05383f313b,c3,c2,26,p2,?,surb={'id': '9100edb2-0df3-40f9-9cd4-c1dc1f0ab7f7', 'route': ['p2', 'e5', 'i9', 'x10', 'p3', 'c3']}
1769746182.2991152,RECEIVED,cf16d938-3261-4206-b5d6-255e072ceade,c25f26d2-bc2b-4085-8e02-8c4e776635e3,c3,c2,27,p2,?,surb={'id': '35d67afe-76bd-437e-9225-0293b9b58b3e', 'route': ['p2', 'e5', 'i10', 'x9', 'p3', 'c3']}
1769746182.316803,RECEIVED,9d71ddbc-387e-4dfc-a469-8323b8b92aa0,f5c95d2e-abc9-4471-9477-463d68eff592,c3,c2,27,p2,?,surb={'id': 'a08b956c-7b26-4245-b63d-d559e584a4b1', 'route': ['p2', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769746182.4565482,RECEIVED,d7882cd0-eaa5-4e87-9f2c-a66697381042,4fbda3dd-d828-486e-bebf-c4484112447b,c3,c2,27,p2,?,surb={'id': '22403315-c31d-499d-8171-f1a9813032d8', 'route': ['p2', 'e4', 'i12', 'x12', 'p3', 'c3']}
1769746182.5089486,RECEIVED,29df3416-5954-4797-ad31-ac2bba8da6c8,d425b24e-85cd-4153-a8e2-4cf70e97d298,c3,c2,27,p2,?,surb={'id': 'dc1d71f0-6a3c-4fae-b161-17eded59a92e', 'route': ['p2', 'e11', 'i8', 'x12', 'p3', 'c3']}
1769746182.8087332,SENT,c8048b68-7e3d-40c3-b058-44c91c368107,4a30c00e-87f0-4ed6-a55c-d18d199c3e6a,c2,c3,3375,?,p2,
1769746182.8088455,CREATED,fe8225e7-4e16-4301-8a24-d451d9ab28d0,eac40248-e90c-40c3-8d9e-2e2014622791,c2,c3,27,?,?,surb={'id': '6627eeb5-27c0-48fd-8dfb-a00c1e3c9b8f', 'route': ['p3', 'e6', 'i5', 'x5', 'p2', 'c2']}
1769746182.926506,RECEIVED,21b0b0a3-6f8e-43b5-9fd1-f3e5c09c70f9,f4f565f5-7d50-4093-a66b-2c5ecb7065c6,c3,c2,24,p2,?,surb={'id': '5f50f42a-91d9-4b99-bdf3-69b2e36e0422', 'route': ['p2', 'e5', 'i3', 'x12', 'p3', 'c3']}
1769746182.9418786,RECEIVED,abc573c5-d539-44bd-9e1f-0bc261c216f1,f5d6384f-e8df-497a-a766-ea6d1aa697a7,c3,c2,27,p2,?,surb={'id': '72e7226b-79fb-4006-97d2-cf475a767919', 'route': ['p2', 'e2', 'i1', 'x3', 'p3', 'c3']}
1769746183.0299582,RECEIVED,00730bb2-4f49-4667-9ada-09f2827daf0b,0196b994-3e66-4194-b247-4f8daa806dff,c3,c2,27,p2,?,surb={'id': '168c1a33-201c-46b4-b722-cf5d319b0d1f', 'route': ['p2', 'e11', 'i11', 'x3', 'p3', 'c3']}
1769746183.1022449,SENT,7eca39ed-b5a5-4487-9755-04ff6977e0ae,36a15923-2592-4e08-987f-9194932be78b,c2,c3,3363,?,p2,
1769746183.1023676,CREATED,59f26f67-1b94-45f9-8bfd-e9de9b218326,e12daafb-c7f3-406e-b236-e0a66cd56931,c2,c3,27,?,?,surb={'id': '14d74156-e81a-4336-b25f-e7dbb41c26a7', 'route': ['p3', 'e1', 'i7', 'x7', 'p2', 'c2']}
1769746183.1486447,SENT,59a627d7-2b13-4ca5-a723-b26d86c7321d,dad0981c-7f80-4d65-8143-b33aa2e24853,c2,c3,3359,?,p2,
1769746183.1487648,CREATED,e1af1ef9-609a-4d4b-8677-ba458fb6cc26,939ffec6-2966-4172-8a1c-96141b539a05,c2,c3,27,?,?,surb={'id': '033c6379-1d51-42f7-a30a-e8eb6f4dbbe5', 'route': ['p3', 'e7', 'i11', 'x8', 'p2', 'c2']}
1769746183.60572,RECEIVED,e7a13e3e-e472-4a3b-a9e5-1cd1014fdf42,e338d846-1d5f-45b0-bb7f-526abffb5c05,c3,c2,27,p2,?,surb={'id': '5332c095-45c9-4622-9ace-02617bcaf397', 'route': ['p2', 'e8', 'i10', 'x8', 'p3', 'c3']}
1769746183.7930696,RECEIVED,af340284-92c7-4f88-a6e4-601018760567,b132b3f9-6cb8-46d0-b394-f7ca9a913d0d,c3,c2,27,p2,?,surb={'id': '52563037-c4a4-45e0-af77-41b6b68fbcff', 'route': ['p2', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769746183.857587,SENT,b68d567d-cdfc-4843-bc9a-65486b4c5c19,6a777d7d-589d-4834-b952-d38c11e38d4f,c2,c3,3380,?,p2,
1769746183.8577533,CREATED,cfbd3ee5-f272-49f5-ad8d-a3847fdc9a9f,c6a2fe8f-19e6-4f6e-a51b-b1bc72f15b60,c2,c3,27,?,?,surb={'id': '7fbe4179-2c33-4956-aec4-ee4c26ef8bcd', 'route': ['p3', 'e4', 'i11', 'x3', 'p2', 'c2']}
1769746183.9218388,SENT,65622c26-d092-4193-9366-785aff0ccb8f,04f7063a-98c8-45d3-81be-60fe3255d898,c2,c3,3372,?,p2,
1769746183.9219704,CREATED,cc6e962e-be67-42fa-84ab-3e1bc459689f,34bf3428-8c43-4d71-89e5-68dfc7c6a1da,c2,c3,27,?,?,surb={'id': '5e98f082-138d-4d74-abae-7c3503b4e3e0', 'route': ['p3', 'e8', 'i8', 'x9', 'p2', 'c2']}
1769746183.9482918,RECEIVED,16207761-bb15-4727-84ba-69db91fd2696,2157207c-e1e6-49d9-b494-980def81997b,c3,c2,27,p2,?,surb={'id': 'c7ad658d-4a0a-431a-b65b-128bd8398102', 'route': ['p2', 'e7', 'i8', 'x4', 'p3', 'c3']}
1769746184.387447,RECEIVED,32ab2c6c-62fa-4ab9-b417-4a523c852796,d7b667ab-b7b4-460f-a0b4-7002efddbffb,c3,c2,27,p2,?,surb={'id': 'd9324744-a70c-4546-9f49-037579aa848d', 'route': ['p2', 'e8', 'i6', 'x1', 'p3', 'c3']}
1769746184.4733062,SENT,17b510d0-39da-41af-907d-f5085c717c9a,a76b7c0f-9aeb-4c3a-96a9-4991e94ae135,c2,c3,3388,?,p2,
1769746184.4734564,CREATED,1d717921-4eb9-4377-bd28-c21c1d57ae73,e003097e-ac5d-41dc-95b7-f17b1fd393c3,c2,c3,27,?,?,surb={'id': 'd031e6ce-e1dd-4a4e-88e8-177abbc03fe9', 'route': ['p3', 'e12', 'i2', 'x1', 'p2', 'c2']}
1769746184.5287905,RECEIVED,573df40d-3127-4ce8-af45-6ebed3ef9df6,17dd9528-7f31-46ec-bb05-8fc5da1e6314,c3,c2,27,p2,?,surb={'id': '95fa6b8a-06c6-4315-a5b8-38b2e42e276c', 'route': ['p2', 'e11', 'i9', 'x7', 'p3', 'c3']}
1769746184.5878763,SENT,d4d8f441-d988-4a1b-84f6-858a27c51aed,dca5598a-a43b-4384-bba1-6f4d57b05bbe,c2,c3,3383,?,p2,
1769746184.5880227,CREATED,0f1009b9-0e88-4a44-8bcb-735184e4765b,ca1e08e3-0057-45be-9ef5-753b970b255a,c2,c3,25,?,?,surb={'id': '47f566e3-f137-4286-ad05-50de4def8e45', 'route': ['p3', 'e4', 'i8', 'x9', 'p2', 'c2']}
1769746184.709144,SENT,3756dc78-23bd-4e50-a3d1-006a84c6c704,3513d3e7-62e0-4266-88ad-8178816c7939,c2,c3,3403,?,p2,
1769746184.7092075,CREATED,c30f9fb9-ca2b-46fc-bed1-dd93d0621a6e,7a7f1951-615e-41b4-9e48-2e492bf0b6e2,c2,c3,27,?,?,surb={'id': 'ef34509c-418a-4135-b358-31abf8f98ceb', 'route': ['p3', 'e3', 'i10', 'x10', 'p2', 'c2']}
1769746184.7303243,RECEIVED,4d6a9775-7b49-4e24-9395-9b85b5e85b73,176109b0-1b48-442f-aa3b-7fcd13cc285c,c3,c2,27,p2,?,surb={'id': 'aa1b6fb4-02bc-47db-b1ac-495f71bfe7ba', 'route': ['p2', 'e12', 'i12', 'x1', 'p3', 'c3']}
1769746185.1868143,RECEIVED,624468ff-f4d0-44ed-8ab3-162ce7dceb90,4c2ae7f8-a62f-4173-a066-101b170ad976,c3,c2,26,p2,?,surb={'id': '7f13e6a6-cc6d-4143-8e53-3b7a27bf1bd5', 'route': ['p2', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769746185.6430173,RECEIVED,82653c97-5421-45c2-a3cc-4077c1739682,a56464a6-ed97-4d07-bbf1-5ef6a43f057e,c3,c2,27,p2,?,surb={'id': '56943d4d-94bb-44ce-84f4-4c7fc39b3f29', 'route': ['p2', 'e3', 'i7', 'x11', 'p3', 'c3']}
1769746185.909491,SENT,fd51710e-fd87-4cd5-9622-d99b13d6e287,0d799d28-8025-40d0-84dc-d42cf7b7c062,c2,c3,3372,?,p2,
1769746185.9096453,CREATED,929585eb-6008-4306-93e2-fa6a76fb8b07,335ae146-ed5c-4829-bff3-4f327154dc72,c2,c3,26,?,?,surb={'id': '9a32e082-8b70-489e-af25-df7366064b68', 'route': ['p3', 'e6', 'i2', 'x10', 'p2', 'c2']}
1769746185.9261687,SENT,bca9e270-1c92-43b9-b634-c8e08c67d41a,4f0e6d93-7371-4ccf-b0e7-c2e6e2746856,c2,c3,3384,?,p2,
1769746185.9263031,CREATED,d8b2b413-d1ae-4af6-9157-b9e402289afa,c65bd5d3-ab6a-4e25-8192-158743727631,c2,c3,27,?,?,surb={'id': '1b96e7ad-0625-4ddb-a6f6-473d66e83d93', 'route': ['p3', 'e6', 'i6', 'x10', 'p2', 'c2']}
1769746186.0176728,RECEIVED,4f6cc760-e336-43e2-ad66-0a7a12fb4155,7bd1da0e-0784-49a0-98b9-becdac0b01d5,c3,c2,26,p2,?,surb={'id': '41c3a0f5-02f1-4a02-8873-734b5e50873c', 'route': ['p2', 'e2', 'i11', 'x12', 'p3', 'c3']}
1769746186.1955025,RECEIVED,115a5a9f-8904-4a35-8d48-8856e8b00336,f6a8ab55-8400-4506-b370-000be33c7c8f,c3,c2,27,p2,?,surb={'id': 'b913b28c-a7f9-45b4-804f-8940d41560be', 'route': ['p2', 'e3', 'i5', 'x7', 'p3', 'c3']}
1769746186.303638,RECEIVED,ad0caa5f-d4c3-486b-8d81-29878bb5bfb9,0a1e1e8a-9b5c-494f-b416-694b7f6079d1,c3,c2,27,p2,?,surb={'id': '1b0bf94e-367d-4508-9a7e-24f7c1c2aa39', 'route': ['p2', 'e9', 'i4', 'x5', 'p3', 'c3']}
1769746186.6079507,RECEIVED,324208d7-0a38-46b4-9716-21aab6a67f3f,0b317c68-c81e-4112-b7bc-8fda6af514a8,c3,c2,27,p2,?,surb={'id': 'e6d9285a-af45-475d-ac25-ed424159b2c6', 'route': ['p2', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769746186.8120298,RECEIVED,e8576746-fcc5-4306-b0f1-b5010e0a25e9,06f825fc-6cf8-4cd9-90d5-a2fecb89b5e1,c3,c2,26,p2,?,surb={'id': '57097744-44ad-436f-b049-81929717f81a', 'route': ['p2', 'e8', 'i1', 'x5', 'p3', 'c3']}
1769746186.8349352,RECEIVED,6617b1e3-4bf2-42de-a0ac-7b12c7f205da,e6be4783-36a3-4d95-99b0-7b6fabbba674,c3,c2,27,p2,?,surb={'id': 'e78c1d7d-d22e-40fa-8b82-b94b6d4f957c', 'route': ['p2', 'e5', 'i8', 'x8', 'p3', 'c3']}
1769746186.8980784,RECEIVED,a9460676-effb-4bf0-a55f-b582951249c3,cc3d379f-3aba-4a0b-960d-247cd1e690cc,c3,c2,27,p2,?,surb={'id': '17c8cc35-f187-425b-8823-74a6fefdd90b', 'route': ['p2', 'e4', 'i10', 'x4', 'p3', 'c3']}
1769746187.5802522,RECEIVED,6e24b505-1c9c-4acc-98ff-f5a8f96f4ded,0d8911f6-6d55-4e15-b404-90436268a788,c3,c2,27,p2,?,surb={'id': '86c8dd3e-deb5-434e-95fa-7b8b309739b2', 'route': ['p2', 'e11', 'i7', 'x4', 'p3', 'c3']}
1769746187.6595187,SENT,530707e5-01b3-47e9-9211-651f1ea6a84c,0458be4c-b3ad-4409-a607-b3806fd18879,c2,c3,3375,?,p2,
1769746187.6595857,CREATED,679d4366-871c-41b2-81f9-35cca7ae7824,6926f7ba-f361-4d53-9607-f0f651988454,c2,c3,27,?,?,surb={'id': 'cf58f7ea-35ab-49f1-8b22-f960eabc374f', 'route': ['p3', 'e7', 'i10', 'x6', 'p2', 'c2']}
1769746188.1494443,SENT,abbb88ca-34d5-4afc-9008-2ac396d37889,dd351cbd-94eb-4c56-b05f-a2ce8f4d6c8a,c2,c3,3400,?,p2,
1769746188.1495807,CREATED,41d0d1a5-5369-4fb8-8ce3-59cc3f8c66cc,0488e4d8-7f63-4466-ae69-0701af0f52bd,c2,c3,27,?,?,surb={'id': '03fc2d6b-403a-4aa3-a3ee-53c8e0edc995', 'route': ['p3', 'e2', 'i4', 'x12', 'p2', 'c2']}
1769746188.1627364,SENT,bab51c87-45b5-48a1-96cd-bda515493439,8dd6ecf8-60e4-48cc-9ac6-3d2d44bda3db,c2,c3,3381,?,p2,
1769746188.1628683,CREATED,f5db1ec1-62f4-4a08-8f70-76dc8b0a4260,a64c2bd0-3492-4562-bfff-86aebb62422b,c2,c3,27,?,?,surb={'id': '059de7f6-b73a-4bf2-866f-a7178a71f14f', 'route': ['p3', 'e3', 'i9', 'x5', 'p2', 'c2']}
1769746188.511602,RECEIVED,2ddb823c-6977-49ea-83c7-7860b3c2859f,f8c8ba0e-7e40-4556-be83-45f49b567181,c3,c2,27,p2,?,surb={'id': '6185438b-a562-4194-8646-391eb4e4a38a', 'route': ['p2', 'e2', 'i3', 'x10', 'p3', 'c3']}
