timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.3851843,SENT,49a5826a-764e-4a73-9b69-91f0776792fc,831f6b2a-73de-484d-b8b6-fee766e7a9cb,c4,DROP,2014,?,p1,
1769746066.3853073,CREATED,a3a1fcd6-8939-42ef-8cbf-92cfd871a653,525338eb-1bcc-481b-934f-5133ab82c6d2,c4,DROP,27,?,?,
1769746066.6913614,SENT,2c22deb0-7ab6-4321-856e-b2436132d26f,36e0494b-bf34-4692-8090-d4222b3e9c19,c4,c1,3401,?,p1,
1769746066.691519,CREATED,9ce53564-89d0-4ac0-8ab5-6e72a9aa422c,b7b2ee4f-d40a-4a4b-a0a2-14d3d2705cff,c4,c1,27,?,?,surb={'id': '36f99573-031b-405d-baa1-3c699d0195e1', 'route': ['p1', 'e6', 'i1', 'x1', 'p1', 'c4']}
1769746395.753086,SENT,d09dc5ec-0f91-46fb-b3ad-6543d021bbad,e927505c-853e-4040-a113-91793cc37150,c4,c1,3376,?,p1,
1769746395.7532053,CREATED,c1bdce00-ea68-4348-b4b2-e7bbb72283ce,b1b5a991-146a-4370-9af7-1c4998c31c3b,c4,c1,27,?,?,surb={'id': '19d65665-0181-4ff4-be6b-6ca38b1d6012', 'route': ['p1', 'e3', 'i2', 'x12', 'p1', 'c4']}
1769746395.9673395,RECEIVED,7f4d49e2-32f2-4b96-b0fb-dd6a1ab62f4e,1e4a203d-5238-4b4a-a207-4435e880cab8,c1,c4,26,p1,?,surb={'id': 'c3b1ebf8-7092-4add-b6cb-b72057e18ed8', 'route': ['p1', 'e4', 'i10', 'x7', 'p1', 'c1']}
1769746396.015622,SENT,ee4fc3b8-8b3d-4c32-b56a-f23c3369eaf7,842c4c6b-934d-4667-9fdc-0a3c477c933a,c4,c1,3389,?,p1,
1769746396.0157337,CREATED,2440c92f-ee41-42f6-9226-480ad042691e,682ec636-a6bd-48dc-be4c-d15a3669df0c,c4,c1,27,?,?,surb={'id': 'ef7b8c46-fa46-443f-ae15-40088d358e75', 'route': ['p1', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769746396.676605,RECEIVED,283cc186-2441-45ed-8e67-87b19dca19e9,f6cc0a26-c715-48f2-be2e-b3eca342c8df,c1,c4,27,p1,?,surb={'id': 'f9e7addf-489a-402d-9f07-5aa4aa36e9bd', 'route': ['p1', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769746396.7323482,SENT,ac534c36-7ff8-4ad0-b1b7-3c9ae6498370,3cead479-3b91-41c4-8e1b-014087ba0816,c4,c1,3395,?,p1,
1769746396.7324483,CREATED,0f58626a-353f-4f18-be04-9dc2a145ed28,eb409976-9c06-4df9-a5b0-8f836fc55e44,c4,c1,27,?,?,surb={'id': '628886d5-8319-41a2-8a0e-d45e631ace60', 'route': ['p1', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769746397.0777862,SENT,65c91a91-5b8e-489e-8daa-eab5cddeaba3,7c088472-4578-4602-868b-68e00786b10a,c4,c1,3388,?,p1,
1769746397.0778894,CREATED,d1e23eae-0c57-42ce-8cd2-21899e6ec746,dd1acbed-f789-4bd2-9107-5ff36504bb23,c4,c1,27,?,?,surb={'id': '6a89d8a1-68ff-4a20-9982-8bcc3d71f62a', 'route': ['p1', 'e6', 'i11', 'x4', 'p1', 'c4']}
1769746397.1036503,RECEIVED,d5614509-3c00-4d29-bb2d-0e419681c7a1,1b0ec8c4-7c84-4963-b914-9f84cf65ac98,c1,c4,27,p1,?,surb={'id': '70bd8241-d90c-4251-8f72-a984dc55d0ba', 'route': ['p1', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769746397.423691,RECEIVED,0329eaae-c28e-45a0-9cf6-5ffe32113dfe,6e0bbc16-f3b5-4470-872d-ebba67d0b3be,c1,c4,27,p1,?,surb={'id': '0411cbc3-ee52-4a92-a0a1-2a7075db9b6f', 'route': ['p1', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769746397.6234002,SENT,191fcf78-7580-4129-af65-b09e86545953,49ed64cb-d8ec-4c80-9397-13e95158520a,c4,c1,3384,?,p1,
1769746397.6235209,CREATED,2c0eb63c-b8ed-4841-be60-66779023d996,0a7a8f80-8ce8-4a1d-babf-070348520eb8,c4,c1,27,?,?,surb={'id': 'dbd18692-eff9-4af5-b4ab-9ae1e82fb851', 'route': ['p1', 'e6', 'i4', 'x1', 'p1', 'c4']}
1769746397.773978,RECEIVED,ae2613c2-ac43-4037-94c3-4391f6a7c93e,cc0a45d8-dfa2-4129-8410-5e54ee81cea2,c1,c4,27,p1,?,surb={'id': 'f8ab242b-f2b7-4ec8-8dc2-6c22eb5af161', 'route': ['p1', 'e11', 'i1', 'x3', 'p1', 'c1']}
1769746398.4107797,SENT,57e894f8-9c9d-45f6-a19f-4ed4ef14fd6c,826dc133-58d4-4355-867e-b2edc4879ea6,c4,c1,3380,?,p1,
1769746398.410889,CREATED,bef04fac-b69c-4b3c-ac96-f73dcb297515,2759e057-3063-4f75-aed0-19225483a7d4,c4,c1,26,?,?,surb={'id': '7e143b25-a9b4-4950-b8b3-d58ca6d4c36f', 'route': ['p1', 'e9', 'i6', 'x12', 'p1', 'c4']}
1769746398.6366582,SENT,7b34db28-1984-46d5-8608-117ff103501a,1cf195b5-e985-49e8-ad84-8d8fbf5e59da,c4,c1,3372,?,p1,
1769746398.6367857,CREATED,36f2d18c-3c72-4849-99d9-076eeea9e784,25269975-9754-4863-9832-4827bccf87cc,c4,c1,26,?,?,surb={'id': '294ffc7b-c0f5-48b2-b98a-4c4f4d8d6553', 'route': ['p1', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769746398.6710699,SENT,0601c5b9-3f58-47a1-b8f1-999099691354,93cd4fe7-8d03-4e12-8382-aa9bc622f10a,c4,c1,3359,?,p1,
1769746398.6711853,CREATED,e388f4cb-a031-428b-a388-0334b93dc188,14b3c2a2-8c45-41ec-bb7c-a1ab9181cba2,c4,c1,27,?,?,surb={'id': 'e49d65a7-160b-41d6-8416-772fad6f77c4', 'route': ['p1', 'e3', 'i6', 'x1', 'p1', 'c4']}
1769746398.848723,RECEIVED,a0e17d03-be4c-4b6c-bc5b-ad75ab326041,5bf54bcd-5dae-4334-b121-1db95a8f6765,c1,c4,27,p1,?,surb={'id': '2091321e-32ed-4214-8f42-7133367bb54c', 'route': ['p1', 'e4', 'i8', 'x9', 'p1', 'c1']}
1769746399.08378,RECEIVED,f8d21aa7-6084-4f7c-9d73-c1d1b308c559,92c34115-1ffc-4c78-9a54-93f157e238ce,c1,c4,27,p1,?,surb={'id': '22bb638a-eea2-47ff-852c-d3ba7dfc5116', 'route': ['p1', 'e7', 'i1', 'x2', 'p1', 'c1']}
1769746399.098505,RECEIVED,995e7ae2-8b1e-4759-8700-b8836c7705ca,5b5b2d43-4cfa-4372-9b01-ca7d49cac13a,c1,c4,27,p1,?,surb={'id': 'e1ef6b67-8a84-42a6-ad50-f6830881942c', 'route': ['p1', 'e6', 'i3', 'x8', 'p1', 'c1']}
1769746399.2300751,SENT,f1c8e30e-9f1b-47b1-b01e-2a0caba5039b,c236f2d6-ca05-415b-88c8-25467267daed,c4,c1,3372,?,p1,
1769746399.2302322,CREATED,b4e78c71-7bcd-420e-a591-b36f05c8be1a,9e6e3aa3-6413-4e14-86ec-8aea01580078,c4,c1,27,?,?,surb={'id': '0b198043-a5d8-4e7b-8f65-156631fd46e0', 'route': ['p1', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769746399.414008,RECEIVED,3f676947-59cd-4020-b35f-26ecf6515a0a,dce3ef77-ad1a-41c4-b492-3a7971250756,c1,c4,27,p1,?,surb={'id': 'e66dd5b1-a442-4488-a770-11b376e2b942', 'route': ['p1', 'e6', 'i1', 'x5', 'p1', 'c1']}
1769746399.7638822,RECEIVED,bf323404-f1ea-4056-b51c-6c1220269f8d,80bd89d4-88d3-4efc-894b-a939b02ddeb7,c1,c4,27,p1,?,surb={'id': '16345046-612a-45bb-a618-9edf29ece1fe', 'route': ['p1', 'e1', 'i3', 'x2', 'p1', 'c1']}
1769746400.1110075,RECEIVED,d7db1a7c-a88d-469f-a925-f9a6d9636745,54377be8-b834-429a-bc6b-1a84191786ca,c1,c4,25,p1,?,surb={'id': '524e1f96-c989-48d3-b0b6-799a99c2b69b', 'route': ['p1', 'e4', 'i3', 'x9', 'p1', 'c1']}
1769746400.158378,RECEIVED,494d9bfc-7ea0-434c-b3f9-77d9f170d02c,fab804de-cf2a-4092-9932-0a5c5cca4fd0,c1,c4,26,p1,?,surb={'id': '5f164203-2d8d-481f-973c-e1d3366bae57', 'route': ['p1', 'e6', 'i10', 'x12', 'p1', 'c1']}
1769746400.2502983,SENT,27862349-ee01-45c0-8004-2bf20da53611,d6d51853-8183-4709-93f4-0a157e44c87a,c4,c1,3359,?,p1,
1769746400.2504318,CREATED,9815e86f-dc9b-4c24-ab0a-9bcd5f43e9b2,b5e64736-1bb8-47ae-9de7-51238a687c47,c4,c1,26,?,?,surb={'id': 'c4d88cb2-00ba-41db-9446-267ab32609cb', 'route': ['p1', 'e5', 'i11', 'x1', 'p1', 'c4']}
1769746400.3604336,RECEIVED,fc028ae7-8c22-4f80-851a-5975e3fcb698,371177d0-12d2-4047-bddb-588c6989807a,c1,c4,27,p1,?,surb={'id': '4c643aae-49e7-431a-8c5c-6cd38530437d', 'route': ['p1', 'e1', 'i11', 'x10', 'p1', 'c1']}
1769746400.6597166,RECEIVED,e091d29d-2c64-421b-9487-e60b398c8fa7,036b2946-f0e6-4be5-a68c-8182381bbc59,c1,c4,27,p1,?,surb={'id': '8a183632-ae6e-4686-8182-45b42d8406b9', 'route': ['p1', 'e4', 'i4', 'x11', 'p1', 'c1']}
1769746400.6865838,SENT,d24efd7d-16f4-4078-b1f8-e1af982c2ca0,a34331c7-557c-4a6e-8e66-4da6dca11808,c4,c1,3363,?,p1,
1769746400.6866755,CREATED,d32fa3da-0731-419f-b939-6bfeacfb6212,66b7d1a3-2a4b-40a1-9c22-3ab4cc5a3308,c4,c1,27,?,?,surb={'id': '5325c06b-f077-4822-8872-d5abe51597b1', 'route': ['p1', 'e1', 'i7', 'x10', 'p1', 'c4']}
1769746400.8401268,RECEIVED,d407f13c-2115-4b37-9db6-ad4d9fbbdeec,7a18d420-7853-45bb-a4e0-6a2991c0d7a5,c1,c4,27,p1,?,surb={'id': 'c5703c5a-0e84-4bd7-ba05-89c635aafd26', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c1']}
1769746400.9565628,RECEIVED,2ed83573-6454-4bf7-9847-12c7c5257220,d902ec79-0e79-43fb-8b2f-7b48f4312aa1,c1,c4,27,p1,?,surb={'id': 'd43a0d24-80b0-4bd6-9d4a-1a3b8ea055ca', 'route': ['p1', 'e9', 'i6', 'x3', 'p1', 'c1']}
1769746401.097328,RECEIVED,e1ed0cbc-e234-4084-9f58-5a45969278ca,308b4c94-62ab-4584-8255-c51cfd20aa5a,c1,c4,26,p1,?,surb={'id': '0929cab7-09f0-4d8b-ba4e-3929a24c6c4d', 'route': ['p1', 'e5', 'i12', 'x4', 'p1', 'c1']}
1769746401.0999846,SENT,5c255402-3e91-4287-9505-52f6683996e8,ca42bd6c-9d84-491d-8415-da4885ba05e1,c4,c1,3388,?,p1,
1769746401.100135,CREATED,85fcda77-e8f2-47e9-b0b3-b54ce168dbaa,b842e28f-7190-4c06-a212-c57f832e6378,c4,c1,27,?,?,surb={'id': '8e057b18-425e-4890-b79a-3cddb437e242', 'route': ['p1', 'e8', 'i1', 'x2', 'p1', 'c4']}
1769746401.4385014,SENT,90ee70dd-8425-4397-85b4-f7f9a79bf092,66320dc2-92e7-4f81-be5f-c222b74f8836,c4,c1,3377,?,p1,
1769746401.4386005,CREATED,4e78334b-7ed9-464d-873b-fbc51e6e6888,112fbe64-25af-4ae0-9e60-d7a0810df4c0,c4,c1,27,?,?,surb={'id': 'ce8b565a-3959-46c9-9eaf-fc764cac237c', 'route': ['p1', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769746401.457632,SENT,1628ede4-2611-4d54-ae6b-4acd535b59cc,2ef1d460-f6a0-444d-9b25-dba73f65ae7c,c4,c1,3379,?,p1,
1769746401.4577498,CREATED,3c25a7cc-8aa2-41e7-8bcd-935c84aa95f1,136d5fc9-aa9c-434d-b36c-7ada0e835959,c4,c1,27,?,?,surb={'id': '86e7141c-52d0-4189-8bdf-b553fbfb6304', 'route': ['p1', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769746401.7245948,RECEIVED,6bc6054f-c756-4050-8c54-d8ec7a0cec76,3372c723-1b32-4938-b09c-5c032e270adc,c1,c4,27,p1,?,surb={'id': '758bf450-13d1-4e07-98d3-92ddb858b2b9', 'route': ['p1', 'e3', 'i2', 'x4', 'p1', 'c1']}
1769746401.7474973,RECEIVED,77f7d9b9-28cc-4986-96fc-37d7699f386b,242aa9a5-9171-4ca3-918c-7c3321d8a7aa,c1,c4,27,p1,?,surb={'id': '6e22f5dc-23aa-4b0e-b4fe-c8b835d68afa', 'route': ['p1', 'e5', 'i1', 'x3', 'p1', 'c1']}
1769746401.9006078,SENT,13ccf833-a905-4d29-9f40-d67fdb915db2,dc89ab0d-58d0-4d88-bd3e-e04475f34ece,c4,c1,3400,?,p1,
1769746401.9007056,CREATED,f0b3f071-ce34-4e89-82c4-7f24b321901b,eff7182c-d368-4d4c-a20a-e9c0947e45ac,c4,c1,27,?,?,surb={'id': '04e5ba13-6b2f-4729-ad82-d45f13e1e0f7', 'route': ['p1', 'e8', 'i3', 'x7', 'p1', 'c4']}
1769746402.012461,RECEIVED,84895ce2-5f5f-4fb3-8beb-195cd8c4941d,f9ea0075-ccac-4f5f-8d9f-5619530c7d6d,c1,c4,27,p1,?,surb={'id': 'd39cb07d-627c-4934-8046-4d836bfa48ae', 'route': ['p1', 'e12', 'i6', 'x1', 'p1', 'c1']}
1769746402.0816133,RECEIVED,8f74b053-b42e-4766-b0c7-dc1451cc023b,e4462ea6-6c29-4638-b5ba-30a960092268,c1,c4,26,p1,?,surb={'id': 'd03dc0dd-ac17-4c13-b6f0-caecf0c3c9a4', 'route': ['p1', 'e10', 'i8', 'x9', 'p1', 'c1']}
1769746402.4479337,RECEIVED,7cad32ad-8d43-4080-b6e1-482fee08c91b,653b9d27-1140-44d9-80f7-3f60a479238c,c1,c4,27,p1,?,surb={'id': '15e30f3c-9ef0-4813-ba09-6e7b74d14643', 'route': ['p1', 'e8', 'i6', 'x8', 'p1', 'c1']}
1769746402.5082176,RECEIVED,a8a1c5a7-951b-407a-adfd-aec22c07befb,0071d555-e6e7-4f77-981d-156bb1f8ba50,c1,c4,27,p1,?,surb={'id': 'c5e1324d-cfb7-4259-bab3-71f5bf83c5aa', 'route': ['p1', 'e8', 'i9', 'x2', 'p1', 'c1']}
1769746402.6608164,RECEIVED,de454175-40a6-40bb-af49-8a44a88f320d,09260870-1929-4d38-b0bf-be14a14bdcd6,c1,c4,26,p1,?,surb={'id': '098cf6af-dc05-476b-a91b-1d481ffb3264', 'route': ['p1', 'e8', 'i2', 'x5', 'p1', 'c1']}
1769746402.7133808,RECEIVED,477a8eb6-1884-4419-88af-369495d6b6df,805ee56b-c8ec-4e41-a31b-afe285c7b4e6,c1,c4,26,p1,?,surb={'id': 'b81568b9-6291-4728-ade1-9b554a5e987f', 'route': ['p1', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769746402.9889698,RECEIVED,57031c43-66eb-4757-a3c0-074a6c3674c0,81502637-fda0-438d-b0aa-1c855055fa8b,c1,c4,27,p1,?,surb={'id': '4baaa5e2-ffc2-401f-b9db-72298248e3f7', 'route': ['p1', 'e2', 'i3', 'x6', 'p1', 'c1']}
1769746403.1195884,RECEIVED,a2a2c7e1-8429-4da5-8ea1-901d51586ce0,fffc3aec-0902-4779-8833-553618f6fe00,c1,c4,27,p1,?,surb={'id': 'c0ee76d1-41fe-44df-83db-e443f7daf115', 'route': ['p1', 'e6', 'i9', 'x2', 'p1', 'c1']}
1769746403.2852788,RECEIVED,cfee6b04-4445-4bf2-8ab1-9cca87c664f8,f1a48dfb-d068-4ecb-8456-16cf5181c52f,c1,c4,27,p1,?,surb={'id': '30a16cde-aa86-4b25-982c-2f481fc4ccad', 'route': ['p1', 'e7', 'i6', 'x8', 'p1', 'c1']}
1769746403.3533876,SENT,7b44880e-7723-48d4-b97f-96d72515c530,5733d3b0-97da-4e9d-9bc8-17bf511dfb6d,c4,c1,3359,?,p1,
1769746403.3535097,CREATED,edcc7e1d-8390-4cc4-ae03-6d4c583d2c78,d076b1e2-c7d1-43ff-bba1-07670eb8b623,c4,c1,27,?,?,surb={'id': '6f1eea16-cc90-46a2-a80d-43f8f120a153', 'route': ['p1', 'e8', 'i8', 'x4', 'p1', 'c4']}
1769746403.4975889,SENT,44cb285c-bd0a-4065-887d-f477aca19e2b,3f5c986f-2e63-4a8e-9e7d-0d286834e5ab,c4,c1,3396,?,p1,
1769746403.4977179,CREATED,118570ff-07f3-48ad-afdc-6914edbc1a3c,7eef714e-db7c-4a5e-82cb-5121701e3408,c4,c1,27,?,?,surb={'id': '824198f3-3290-4a7b-a243-1079c87b3840', 'route': ['p1', 'e10', 'i2', 'x3', 'p1', 'c4']}
1769746403.7960072,SENT,02c54713-f46d-4d07-8e3d-abfd1be11c50,ed58cc04-584d-4a54-b9d2-732e679e9f95,c4,c1,3377,?,p1,
1769746403.7962296,CREATED,565439d1-ab08-42d2-9503-96a17a3f6523,d94b5f63-f706-4730-aa90-7b9094b9cc4b,c4,c1,27,?,?,surb={'id': '1ce33304-af5b-436c-b70c-ded1c7e611d4', 'route': ['p1', 'e3', 'i7', 'x4', 'p1', 'c4']}
1769746403.8193653,SENT,54c3ac2e-6e73-4859-acd2-e112444d80ea,99a24205-9ae6-4654-8806-81cfc8fe0efe,c4,c1,3376,?,p1,
1769746403.8194911,CREATED,756c35eb-00a8-4bdd-b3c6-1bf45870eef4,67e9f54d-ec80-45a9-a640-0289b12a94c6,c4,c1,26,?,?,surb={'id': 'f69144d3-03cb-4c13-aead-122c6a866b59', 'route': ['p1', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769746404.0301023,RECEIVED,34e79f77-47af-43e6-8c53-8dcf191989a9,d90aab81-5037-4e23-bd39-8ade803a377d,c1,c4,27,p1,?,surb={'id': '74325d67-ca3b-423b-88ab-776f9867c4de', 'route': ['p1', 'e12', 'i6', 'x9', 'p1', 'c1']}
1769746404.0765064,SENT,01074a1b-efa4-4730-bc22-184aadd356b2,fe27954a-bd77-4339-980b-04d5b7a61924,c4,c1,3396,?,p1,
1769746404.076624,CREATED,00186948-a38e-4f57-b953-697ee7f4742a,b08885c3-f57a-4345-817d-145a5ea24744,c4,c1,27,?,?,surb={'id': '85271a79-977c-479e-9da4-a2f16f398a57', 'route': ['p1', 'e8', 'i12', 'x6', 'p1', 'c4']}
1769746404.1493063,RECEIVED,5121d692-577d-4df7-99c7-8aad7839b4db,885e4404-b743-4326-9780-e8dc142da973,c1,c4,27,p1,?,surb={'id': '58439611-5a0a-46b3-b84b-a1bb9508ca23', 'route': ['p1', 'e9', 'i10', 'x12', 'p1', 'c1']}
1769746404.1754057,RECEIVED,418644bb-7d37-440d-b662-635bbe6cead3,ba180927-eaf5-48c8-a6ac-8a527201b3a3,c1,c4,25,p1,?,surb={'id': 'a4eb4bad-01dd-440d-8b8e-6e15c7ae6dc1', 'route': ['p1', 'e3', 'i7', 'x9', 'p1', 'c1']}
1769746404.1813633,SENT,c3696f4b-68cd-4d9d-89a5-2952150bcce3,793269f9-b5dd-4068-947b-c8e5c107785f,c4,c1,3376,?,p1,
1769746404.1814494,CREATED,fb86b778-13aa-45f7-af55-b100dcc70820,ac1ced76-13ca-494b-bd03-97b2d86a573a,c4,c1,27,?,?,surb={'id': '2c828124-b8a4-4aea-8492-d695a8a392e7', 'route': ['p1', 'e4', 'i8', 'x6', 'p1', 'c4']}
1769746404.20041,RECEIVED,c170e731-f5d9-4d99-8fab-03d5c0391b65,c5298276-f467-45b5-902a-2f5bd783dd22,c1,c4,27,p1,?,surb={'id': '4c7fade4-8514-499a-8956-53588536929c', 'route': ['p1', 'e7', 'i5', 'x9', 'p1', 'c1']}
1769746404.2473185,RECEIVED,dae69cc7-b399-468d-8377-b8bb76bdb212,95515a82-c6fb-46ea-9415-c888b05b48ea,c1,c4,27,p1,?,surb={'id': 'c2ddd1a1-eae5-4077-950b-e73a33e94c2b', 'route': ['p1', 'e2', 'i8', 'x2', 'p1', 'c1']}
1769746404.3523285,RECEIVED,2a78ecc7-97b8-400c-ab4e-cd9c13fcce40,f6a20cca-8a8b-45cb-8160-04978f5c0ede,c1,c4,27,p1,?,surb={'id': 'bdc603f5-ce40-45f0-951a-6c01e0aba0de', 'route': ['p1', 'e9', 'i3', 'x3', 'p1', 'c1']}
1769746404.676726,SENT,4babb66a-f98e-4afa-88d5-b19d53a85155,8ebb6adb-496b-4295-bd5d-ee13d05d4d9c,c4,c1,3356,?,p1,
1769746404.6768646,CREATED,b3185b6b-3d36-446e-9e13-8bcfc89ab723,6cfc2231-6772-4400-b15d-b15c0d0bfd12,c4,c1,27,?,?,surb={'id': '98d93ebe-8915-4bf8-a843-455f73e52446', 'route': ['p1', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769746404.880666,SENT,e27355d1-8efe-499e-936b-7ec115c852fb,f2a7e581-74ec-4270-9c82-65e0083ffe05,c4,c1,3367,?,p1,
1769746404.8807993,CREATED,cea91bd2-eb23-4da7-8b6d-f4c849c0b8b0,d06ad83f-410b-465b-aece-1e46cb62f515,c4,c1,27,?,?,surb={'id': '599da115-3aa8-4b3e-8965-d8dadf85e85a', 'route': ['p1', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769746404.8960185,SENT,3adfa33c-b41c-444a-b68f-a666fc9d86b3,35ccfc0a-bbb5-4bcc-8683-6c7216964306,c4,c1,3409,?,p1,
1769746404.8961768,CREATED,05546cce-f6f9-4246-a2b1-516499b10751,72c21dd8-8561-4f59-aad8-0ce6a85955d3,c4,c1,27,?,?,surb={'id': '398acfca-80d8-46ac-8d0b-1a0d252e8c83', 'route': ['p1', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769746404.943129,SENT,d4f9db39-fa8f-44d0-a6e0-62a292b2370e,835d2e34-c6a3-44f7-9b24-f13c0e396ff6,c4,c1,3388,?,p1,
1769746404.9432685,CREATED,77a60c13-2bc3-4988-8b5e-23528cd35816,b0ce8522-fd38-440a-853c-f263dfca18c3,c4,c1,27,?,?,surb={'id': '420759bd-0446-4492-bbce-9c9547f5c743', 'route': ['p1', 'e12', 'i10', 'x4', 'p1', 'c4']}
1769746405.1447809,SENT,0ed06d05-c551-438e-81ae-10fb6c644978,fe2754b5-8069-491d-881d-1e754f184809,c4,c1,3400,?,p1,
1769746405.144852,CREATED,b67663ba-f03e-4204-9436-6b62ba996b3c,7ebb438d-7597-40e8-869a-fef495f508ce,c4,c1,27,?,?,surb={'id': 'fea6cb83-bb07-47cb-8e7c-a4df7de858bf', 'route': ['p1', 'e1', 'i10', 'x11', 'p1', 'c4']}
1769746405.255237,RECEIVED,aa15b381-a7c3-4550-90f2-4da93a4816e5,ba641254-567e-4377-9cd5-8bbaa164c49c,c1,c4,27,p1,?,surb={'id': 'af239ecc-9c44-4702-9b96-fa3c20dc8e24', 'route': ['p1', 'e9', 'i7', 'x5', 'p1', 'c1']}
1769746405.694176,SENT,e3a43896-41be-4a9f-8290-509be6e5e036,a6890f25-243b-4126-963b-f6a274706084,c4,c1,3359,?,p1,
1769746405.6942856,CREATED,e39d2220-205a-44ac-acdb-484c74320f74,257235bb-7c13-47a4-8ce4-07c5b1d6865e,c4,c1,25,?,?,surb={'id': 'b0094c5b-653e-46dc-a128-f5cf33b58f00', 'route': ['p1', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769746406.0454495,RECEIVED,88ec4e8b-75b5-4e43-99e5-d1633a43d12d,385f7440-a4cf-4b98-b15c-ef0263677040,c1,c4,27,p1,?,surb={'id': '1cdd68a2-0458-4823-99a1-fe6ba181b2ee', 'route': ['p1', 'e12', 'i8', 'x10', 'p1', 'c1']}
1769746406.4791415,RECEIVED,d84a5809-6978-4ccb-8703-e3c6d8f487d1,5dad169d-6ca8-4f2f-bf65-858ce7037a9e,c1,c4,27,p1,?,surb={'id': 'e2a58d9c-0cbe-4076-8e97-b57db0ed75ac', 'route': ['p1', 'e1', 'i1', 'x3', 'p1', 'c1']}
1769746406.6298606,SENT,6aec9416-8316-492c-9ee4-e8568d3f987a,0bc08940-3ff9-41a8-8e50-9ff23d8509c7,c4,c1,3396,?,p1,
1769746406.6299715,CREATED,025847c8-8c8f-440b-82f8-fff4d4e17d81,2a7f2189-6ae9-43e2-a72f-4a0f00b060c3,c4,c1,27,?,?,surb={'id': '07257875-b439-49bd-bf7e-383b9dde01e4', 'route': ['p1', 'e1', 'i4', 'x9', 'p1', 'c4']}
1769746406.667422,RECEIVED,cc1436a2-40dd-453c-8892-3755c35a14e7,e2f05272-3d40-4e2a-b09c-ab61488a1c86,c1,c4,26,p1,?,surb={'id': '4830949a-3fe0-4d6c-be8b-5b912265e61f', 'route': ['p1', 'e6', 'i10', 'x10', 'p1', 'c1']}
1769746406.8854277,RECEIVED,259c82f3-74c6-4cfd-8cd2-49f914e16fa0,3db8856a-5438-4c98-accc-d7704bee2e99,c1,c4,27,p1,?,surb={'id': 'a3c898ad-a2c5-464a-a59b-6c7a6f265966', 'route': ['p1', 'e2', 'i1', 'x8', 'p1', 'c1']}
1769746406.9501579,RECEIVED,bf6c6ad1-45ac-4489-a0b0-19f0ab723655,abd8e82a-1ebd-43b8-9892-55fce1b43b52,c1,c4,26,p1,?,surb={'id': 'f7dec3ae-7ae9-4b7f-a2a6-0833f780d271', 'route': ['p1', 'e10', 'i7', 'x9', 'p1', 'c1']}
1769746407.0427265,SENT,62742cd1-b746-4fac-8fd4-10847457c2e5,1bde311a-506b-426c-9589-99b377e10923,c4,c1,3376,?,p1,
1769746407.0428343,CREATED,e8e5c420-8dc3-40e0-adf3-57dc4b0f358e,5048dd58-e7b6-4d62-9717-6be56b52d7fc,c4,c1,27,?,?,surb={'id': 'd7c68daf-5d6c-4595-97d7-c3c093dc04df', 'route': ['p1', 'e5', 'i1', 'x4', 'p1', 'c4']}
1769746407.1056004,SENT,b8e52294-2313-4707-8797-f6865aa5effd,a522d1e1-89d4-4f36-b831-6bbfc933d2e9,c4,c1,3384,?,p1,
1769746407.1057098,CREATED,2b504f25-d3ca-4615-a2bd-556d48e33547,793d901a-2be3-41e8-9143-20d037581c13,c4,c1,26,?,?,surb={'id': '4ba7d6c9-fe2b-49c7-8c8f-e368712a6eca', 'route': ['p1', 'e8', 'i4', 'x12', 'p1', 'c4']}
1769746407.108606,RECEIVED,b3a1899a-3590-482f-abfd-dc8b7ec240c6,1ef4c690-ace7-4bba-bf13-b7535921c578,c1,c4,27,p1,?,surb={'id': '7fcf9747-e233-45e3-b9ba-888a963130f7', 'route': ['p1', 'e12', 'i11', 'x3', 'p1', 'c1']}
1769746407.1182268,SENT,97faea7b-f499-40bb-b5ad-a00203f1579a,b1354fe7-eceb-43f6-91ac-10bf328f0020,c4,c1,3372,?,p1,
1769746407.119284,CREATED,0ef5158e-d27b-47de-8570-072b773e10fc,d507c573-e6fd-4843-9812-67b12ae5fa0e,c4,c1,26,?,?,surb={'id': 'a37ee1da-bd62-49b8-a3f2-d35bd27d8d62', 'route': ['p1', 'e3', 'i4', 'x5', 'p1', 'c4']}
1769746407.2445486,SENT,fa323f51-f08d-4608-a2c6-18ce86c5278e,70df39fd-4538-41a9-a19d-95e40b4c75ad,c4,c1,3406,?,p1,
