timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.252765,SENT,c3677ace-ead5-484d-9618-8cc5f51ca6c4,cb0d58c3-32e7-482a-95dc-36b783def45e,c1,DROP,2040,?,p1,
1769746066.252889,CREATED,379b0394-0978-4f5c-8f69-03d49f5367e7,1ada8e85-a8eb-4809-b5e8-118abd0fb83e,c1,DROP,27,?,?,
1769746066.3835566,SENT,efb7404e-7abe-44e8-b150-b0aaa42839e9,633071ca-0a4f-4de1-ad77-f7dbb249bcb2,c1,DROP,2027,?,p1,
1769746066.3836772,CREATED,5d10fc37-d22f-491b-8624-cedb9c207e10,f2021fea-70aa-486c-9d48-11cf16fd8bf4,c1,DROP,27,?,?,
1769746066.7250216,SENT,84671597-a30c-45d7-84c3-6a8550455648,6df6f4e1-ec04-4a31-8fb5-addcc512219c,c1,c4,3395,?,p1,
1769746066.7252076,CREATED,326eea34-f419-4ffd-985a-b36046b570f6,b0c03aa4-ee5b-4d0c-b74b-69aef49d2576,c1,c4,26,?,?,surb={'id': '395f4150-1799-4980-9e9e-51f21770e0c3', 'route': ['p1', 'e1', 'i11', 'x7', 'p1', 'c1']}
1769746195.7396274,SENT,31892e05-acc9-4c4d-9308-bd03a1c0ebe3,2fedee2d-3641-48c6-9e58-da7528d2f53e,c1,c4,3359,?,p1,
1769746195.739767,CREATED,b6989d03-5fa1-40e1-b7d1-099e044752a5,3c6c8123-9225-4da3-aeb5-b17aac38c468,c1,c4,27,?,?,surb={'id': '4913c393-9ff2-4925-a9f5-a236423a01d8', 'route': ['p1', 'e12', 'i1', 'x5', 'p1', 'c1']}
1769746195.7736902,SENT,61c6a2c8-71b3-476c-8467-aeb323d95a9c,ce69626a-8d35-4ace-a74d-d2c677f8f907,c1,c4,3379,?,p1,
1769746195.7738543,CREATED,561f6c35-c03c-4fbb-9fd6-ebd9ab88ad1d,90d775f8-417d-49c4-84e1-c91a31a7c65e,c1,c4,27,?,?,surb={'id': '847488c2-8d32-4b0e-b83d-7c933f0ffeb6', 'route': ['p1', 'e4', 'i4', 'x9', 'p1', 'c1']}
1769746196.0794082,RECEIVED,a8e1ab3a-6488-4944-964e-8d90e0ae4eaf,699a1c4e-34a5-4086-81a9-d4a76f749600,c4,c1,26,p1,?,surb={'id': 'd8c5d2ac-582f-41f0-b63a-3ea573198ef5', 'route': ['p1', 'e7', 'i9', 'x8', 'p1', 'c4']}
1769746196.2305763,RECEIVED,3957b691-8b29-4e85-8906-bc8782ec9858,6acdcb8a-91e3-4776-bb27-47b7ca2dec1a,c4,c1,27,p1,?,surb={'id': 'ef4da9b7-b5b6-440c-8085-57d06fabca3c', 'route': ['p1', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769746196.2963996,SENT,94f7e036-3056-41ba-bd57-69d86362da9e,63f792f2-904c-449e-8a07-b6778b734d3a,c1,c4,3391,?,p1,
1769746196.2965462,CREATED,e491d7cd-f452-45c9-a20b-6a4193d8bc69,7f09b109-866c-42df-9d65-10b75f6faadf,c1,c4,27,?,?,surb={'id': '28934ca7-0e0a-4466-a400-177786dcd59a', 'route': ['p1', 'e12', 'i11', 'x9', 'p1', 'c1']}
1769746196.3143592,SENT,302d967b-911b-4e01-88a0-1eb26bffd024,d2c75f41-2809-41f0-b1ce-4cc8272443ab,c1,c4,3392,?,p1,
1769746196.314507,CREATED,01a43a8c-7445-438d-89dd-049488abd2b9,e40cdd5a-5109-486c-8164-2d21444bacd6,c1,c4,27,?,?,surb={'id': 'fbc2de0b-77b8-4baf-9361-720cac0a7a69', 'route': ['p1', 'e12', 'i7', 'x2', 'p1', 'c1']}
1769746196.4385984,RECEIVED,b5b5a2c1-5c4d-48f2-b182-b2f16c1eb70c,86f7a613-6709-4f92-851d-d7a8f4373e39,c4,c1,27,p1,?,surb={'id': '14ade517-9ce9-49e8-ad79-4320eda08a02', 'route': ['p1', 'e4', 'i1', 'x12', 'p1', 'c4']}
1769746196.7562895,RECEIVED,072571d3-0ea3-47f1-b1b5-bf320e148ed7,eca95b94-52c4-4365-b80d-0a861a46ded8,c4,c1,27,p1,?,surb={'id': '72ed3c9f-8d6d-414e-b33b-af1686576b51', 'route': ['p1', 'e9', 'i7', 'x3', 'p1', 'c4']}
1769746196.763789,RECEIVED,e3200ea4-4ff2-4562-8578-811784c8001d,144ad8cf-0532-49c3-a17f-8ca621548eb6,c5,c1,27,p1,?,surb={'id': '93d04842-dfeb-43a7-a8da-a62055b522de', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c5']}
1769746197.0132332,RECEIVED,cfa70471-d7c7-4dd6-bd4c-5f72959195c3,85319415-d71c-416a-b0d2-06a9263d0feb,c4,c1,27,p1,?,surb={'id': '14484045-607b-4624-bec9-9c0045f58355', 'route': ['p1', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769746197.0317495,RECEIVED,d3e7e08b-fa5b-44a3-833f-4aad03ed647f,3ef24ad3-5daa-4994-aadd-dc0f4595fc62,c4,c1,27,p1,?,surb={'id': '91c03fde-cd4b-43ac-b7fc-40753e506187', 'route': ['p1', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769746197.1089027,RECEIVED,c507f047-df9f-482b-ae0d-44ab29c482c4,000748af-93ab-4702-9fa0-45e944f2f529,c4,c1,26,p1,?,surb={'id': 'c221f7e5-5695-42a9-9726-5fe67ad47285', 'route': ['p1', 'e7', 'i5', 'x4', 'p1', 'c4']}
1769746197.148445,SENT,96218cb0-c0ad-4f8f-a5ef-4eeff53b0534,046be094-a527-401b-83de-52d0837a83c1,c1,c4,3388,?,p1,
1769746197.148575,CREATED,8e60340c-d1b3-40cc-a34e-041795f5f0c5,eb32bcdd-876f-4289-ae63-fafa592315d1,c1,c4,27,?,?,surb={'id': '75846f0e-fa9c-46b3-b0a5-39b17fd60df1', 'route': ['p1', 'e9', 'i4', 'x10', 'p1', 'c1']}
1769746197.1769,RECEIVED,856e8297-29af-4768-8283-e806f586d5fc,089aa0e2-7778-4332-88ef-b87469e7e966,c4,c1,26,p1,?,surb={'id': '17eff5a9-1ab5-432d-8217-51347ca1a6ec', 'route': ['p1', 'e5', 'i4', 'x3', 'p1', 'c4']}
1769746197.2652602,RECEIVED,8fdf1c16-115b-48b7-b4c7-74ad9d610875,0e57c217-22c8-487d-839f-fb4e74712c73,c4,c1,26,p1,?,surb={'id': '3e64d4a1-27a0-4d4f-b1ea-ba72df3e2a6e', 'route': ['p1', 'e6', 'i8', 'x1', 'p1', 'c4']}
1769746197.3046134,SENT,cffc70bf-c76f-410d-b0a2-9114fdce4bfb,1d6a53d5-9ed0-4bfa-9955-dd16e7b288d9,c1,c4,3372,?,p1,
1769746197.3047447,CREATED,e3e6ecb7-0f8c-43c0-bea2-265ab9f5a4e1,8c7c6807-e3ae-4e12-aa80-22044c9716cb,c1,c4,27,?,?,surb={'id': '22db7a91-13a6-4ce9-aca3-500e71eb6165', 'route': ['p1', 'e6', 'i10', 'x7', 'p1', 'c1']}
1769746197.6082456,RECEIVED,b601405a-41ad-46c3-ab8f-5ed87067c807,7cdfff9b-6361-4e33-94d0-90ed51c43661,c4,c1,27,p1,?,surb={'id': '03262e40-ed95-4e5a-b2a0-4f00276447d1', 'route': ['p1', 'e4', 'i4', 'x4', 'p1', 'c4']}
1769746197.619975,SENT,c6c7472b-3c31-4965-8e72-bc447942682b,f80389f2-815c-4ad1-8da6-1995346f9068,c1,c4,3384,?,p1,
1769746197.6201274,CREATED,1dd71b5d-4915-417c-ac12-03bd4a425295,fb4951d9-f281-4987-9ce6-7ebb26d4d49a,c1,c4,26,?,?,surb={'id': '0cd9dd0d-9338-423c-b902-b263a7882931', 'route': ['p1', 'e3', 'i6', 'x5', 'p1', 'c1']}
1769746197.7288458,RECEIVED,8da656ee-8193-46ff-8af3-7878e091b240,58e39892-9fa1-4b72-8136-8baa67263358,c5,c1,27,p1,?,surb={'id': 'bcdaa63e-d037-42f0-8867-eba5842eb21b', 'route': ['p1', 'e10', 'i11', 'x7', 'p2', 'c5']}
1769746197.7405813,RECEIVED,cd255b1f-7e5c-4642-a0f6-88804e407c90,da5b10b1-e9c1-48de-a523-4e402837f511,c4,c1,27,p1,?,surb={'id': '39d91ef1-922f-469f-94ae-788847431bca', 'route': ['p1', 'e12', 'i3', 'x12', 'p1', 'c4']}
1769746197.9762409,RECEIVED,d7a9941c-dbc6-4b59-a077-af74c4e9f18b,462af323-2fbe-4cbc-af79-ec6a93eeb7a2,c5,c1,27,p1,?,surb={'id': '78db67a7-5aec-4928-adac-9003ebfd3a0d', 'route': ['p1', 'e3', 'i1', 'x4', 'p2', 'c5']}
1769746198.425137,RECEIVED,ebb5c171-01e1-4a07-948b-e7844b9baeef,0e18266c-821d-424c-a421-cd90ca2c3f3f,c4,c1,26,p1,?,surb={'id': '5ad0b768-8793-43d9-9199-35e2d54944a6', 'route': ['p1', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769746198.483782,SENT,cc052907-6255-43b5-85aa-ee682b950ae5,e56bc5b9-8c3c-40b7-afb1-b41735ccf211,c1,c4,3392,?,p1,
1769746198.4838314,CREATED,672a1f64-f138-47b2-bf6b-bb88ccfe4d34,469eb63b-503b-40bf-a3dd-384782778802,c1,c4,27,?,?,surb={'id': '6a9c6a9e-56a9-4bed-8ef5-d72a7d27b2da', 'route': ['p1', 'e4', 'i1', 'x10', 'p1', 'c1']}
1769746198.5652103,RECEIVED,b3b95bb7-5a4c-41e2-939c-21cb7567c89f,00ffd424-ffc0-49e5-baaf-8f6ce97afafb,c4,c1,26,p1,?,surb={'id': 'd9133b9a-3de1-40b8-8f3a-715a5b058e09', 'route': ['p1', 'e9', 'i6', 'x2', 'p1', 'c4']}
1769746198.6902359,RECEIVED,69fd960b-f2dc-4adb-9143-ab895435ab77,836842cb-36a3-4c05-9a5b-66bc7129422b,c4,c1,27,p1,?,surb={'id': '9e311b84-087a-47b7-871d-f35632b13350', 'route': ['p1', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769746198.7249992,SENT,64600609-3e72-4c35-89c6-8383f19134f6,bf3d27bd-4678-4a73-a4ca-5f64ac603f0d,c1,c4,3388,?,p1,
1769746198.7251205,CREATED,5df0bc41-dfef-4ef9-81ab-71560c474f03,24960210-f4ec-4667-a3e8-5c8c8234679a,c1,c4,26,?,?,surb={'id': '6832c182-677c-458d-8526-2122b6b606db', 'route': ['p1', 'e3', 'i6', 'x11', 'p1', 'c1']}
1769746198.7616608,RECEIVED,e2433403-3821-4507-8653-22a734c7e219,a1df72c6-14db-42b3-b1af-dccb535171ed,c5,c1,27,p1,?,surb={'id': 'bff81947-5afe-49ca-afc7-8b0bb69deb78', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c5']}
1769746198.8973792,SENT,0eb370b0-3700-4da6-ad07-89b50f76fb96,9437992f-348e-4d5e-ade0-ce7fd186c98e,c1,c4,3359,?,p1,
1769746198.8974733,CREATED,f80e810c-f618-4a51-be00-e7aebc269ce9,3f684fe2-4bcc-4e12-8bc1-717148a1a68b,c1,c4,26,?,?,surb={'id': 'e80cf34d-1010-4adb-bd3d-77814088fb4a', 'route': ['p1', 'e9', 'i11', 'x9', 'p1', 'c1']}
1769746198.9634957,SENT,31892b57-cae9-4006-ad14-fe70ee40c76e,052f7bb6-fa1e-454b-9876-91d0cdacc7fd,c1,c4,3392,?,p1,
1769746198.9635868,CREATED,5eb25da5-ed67-4500-a57b-b53e4762c5c2,66367fe2-8d08-4bc4-98ab-4a2a33c6700d,c1,c4,27,?,?,surb={'id': '76736e25-cee0-47a7-bd75-079bc5d7d077', 'route': ['p1', 'e12', 'i8', 'x5', 'p1', 'c1']}
1769746198.981305,SENT,fd1bef29-81a3-4665-a38e-34a36ebd0b3f,e2097464-5741-4971-a5aa-9db2d9c4d5d8,c1,c4,3359,?,p1,
1769746198.9814107,CREATED,93cb35f5-ac10-40cc-9a3d-c35c8d3a5e9d,3e0f6624-6229-4640-96fd-aa2c34006302,c1,c4,27,?,?,surb={'id': '9164e243-4b6f-421e-b192-28853c44a473', 'route': ['p1', 'e12', 'i9', 'x1', 'p1', 'c1']}
1769746199.0684962,RECEIVED,b3a1f448-1946-4646-9bef-8a36d4765354,4135611f-8014-40fe-a872-fa3b2b3b8b77,c5,c1,27,p1,?,surb={'id': '2e5a2ab3-1458-402a-9f77-38a611f19c19', 'route': ['p1', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769746199.2030058,RECEIVED,9601c808-c7e9-4071-84d5-8d27ac0fb787,953c2da6-11fd-4c05-b098-19b61fc9abaf,c4,c1,26,p1,?,surb={'id': 'bcab9181-65c3-4048-986f-8caa50bd8334', 'route': ['p1', 'e4', 'i5', 'x4', 'p1', 'c4']}
1769746199.2741346,RECEIVED,a6544880-f020-4bf2-80bf-7dad88d8584a,48518ee8-9699-4d73-979e-889db5e09aef,c4,c1,26,p1,?,surb={'id': '71ab3afe-2238-43fc-a757-062de0ab66a4', 'route': ['p1', 'e10', 'i1', 'x10', 'p1', 'c4']}
1769746199.5561244,SENT,72191e02-fdca-4f8a-b7cb-0a305ee26a9a,4fe7109a-5f37-42cb-9b57-23659debb6e6,c1,c4,3397,?,p1,
1769746199.5562744,CREATED,af705e19-ae18-47bb-a181-7d27948dd3e8,bf42964a-5f6a-4ccb-ae7a-05c27d80a7e8,c1,c4,26,?,?,surb={'id': '2ab93011-d9a6-4121-b637-38fa36ca89e4', 'route': ['p1', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769746199.6028707,SENT,6d84a1ec-25b0-43d7-b03a-27f4ca086cbf,96662e8c-9c6f-4458-b9bb-96f0f630c58d,c1,c4,3379,?,p1,
1769746199.6030176,CREATED,3815dc36-c5ae-4995-8609-fd4f64a1d5c7,67a4aa4e-7739-4137-8973-7a0c2739bf68,c1,c4,27,?,?,surb={'id': '558d1c7f-32f6-465a-94e1-7f25ab6ade62', 'route': ['p1', 'e7', 'i2', 'x9', 'p1', 'c1']}
1769746200.1064267,SENT,5c28d8df-56c9-4170-bc97-66a76d074466,b56db2dd-86e1-454e-8e7b-52d3b7bf7b07,c1,c4,3376,?,p1,
1769746200.1065724,CREATED,dc98d788-6954-42e4-86a0-9b9d0453bc92,19e2b3fc-c393-4c46-9e44-997700f89a4f,c1,c4,26,?,?,surb={'id': '1e6f58f5-c3bc-4943-9f83-73ffda89a7ab', 'route': ['p1', 'e5', 'i12', 'x4', 'p1', 'c1']}
1769746200.1471941,RECEIVED,88f4817a-580c-4fe7-b4b4-8bb2ae41593f,45d6ba1a-9ab3-4f01-a6ad-3752b1570107,c5,c1,27,p1,?,surb={'id': 'cacdf6ca-0897-4ef2-96b7-0f4667f29d34', 'route': ['p1', 'e1', 'i10', 'x5', 'p2', 'c5']}
1769746200.2025278,RECEIVED,cdf44c5e-58ff-446f-9b9e-7f311c87c0c3,588d65e4-6694-43ad-a8af-4888ab0b7a10,c5,c1,27,p1,?,surb={'id': 'fae9c4b1-0978-4ac9-b5c7-a9f58514e171', 'route': ['p1', 'e12', 'i7', 'x12', 'p2', 'c5']}
1769746200.218639,RECEIVED,9bc287c8-4135-42ba-922a-2dde061438a8,aed34c44-5d2e-4d49-940a-4d13a4785951,c4,c1,27,p1,?,surb={'id': '7e63fc44-8895-4d6c-84f7-f29efcb887a6', 'route': ['p1', 'e9', 'i7', 'x9', 'p1', 'c4']}
1769746200.3419402,SENT,cc6d69fc-c06d-43f1-8608-b9bc34f1c5c0,17c1e2db-f375-4f03-900d-6a800da4655d,c1,c4,3382,?,p1,
1769746200.3420937,CREATED,d2563f12-3b1f-4e1d-b591-c08e0a2fb3cc,cfdf5a32-558a-4860-8741-a494695f795d,c1,c4,26,?,?,surb={'id': '6f65caf7-4bcf-4ab8-9f49-74a8991ac24b', 'route': ['p1', 'e2', 'i1', 'x5', 'p1', 'c1']}
1769746200.793936,RECEIVED,f1c26bdc-25bf-4897-b8b6-9535a04d893c,6f52117b-06f0-490d-8f89-4ed5778440bb,c4,c1,27,p1,?,surb={'id': 'cb011278-bb99-49e5-906e-5c8c79b2c20b', 'route': ['p1', 'e8', 'i6', 'x2', 'p1', 'c4']}
1769746200.8246293,RECEIVED,51ed05fd-df1f-40cd-a414-26b662a152ac,a776a70b-914b-432d-91c3-c0395805df5f,c4,c1,27,p1,?,surb={'id': 'f9058b41-0b48-4022-a35f-c8618c4c8e61', 'route': ['p1', 'e8', 'i5', 'x5', 'p1', 'c4']}
1769746201.0763545,RECEIVED,a88ed2ba-2162-4d26-b562-18cc9af6ef28,dfe0da39-1059-439d-bf45-e5e321fd284d,c4,c1,27,p1,?,surb={'id': '2c3dff7f-a346-4a0c-a318-bfec49f52864', 'route': ['p1', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769746201.1029074,SENT,69c65ce0-a97e-4ade-9023-b64c6370a82f,889a6591-053b-49fc-92a6-4ed1622ce1d3,c1,c4,3376,?,p1,
1769746201.1031165,CREATED,879c3d87-fa76-4b05-8ff8-5620003e37dd,2c8ea6ce-2536-428a-8f76-6fa1e0d340f8,c1,c4,27,?,?,surb={'id': '2e97dc93-1bf9-4f57-9b0e-c15400c1d2e0', 'route': ['p1', 'e2', 'i9', 'x7', 'p1', 'c1']}
1769746201.160563,RECEIVED,141b5be2-323c-490b-9187-26cfc93f5d75,3bdbe0d1-1fac-4d86-a79f-f32687958aa2,c4,c1,27,p1,?,surb={'id': 'bbe6776c-8441-420e-a510-de70cfbc2a55', 'route': ['p1', 'e11', 'i9', 'x11', 'p1', 'c4']}
1769746201.200186,SENT,4bf005ec-eab1-49f0-97f0-c39d3e241cf8,728703b1-4523-445c-8d0a-84700724fcf8,c1,c4,3359,?,p1,
1769746201.2002738,CREATED,878f418c-0320-47fc-8b63-6fb665054957,f45e9182-5ae7-4ecb-b154-8cd6e555bb6a,c1,c4,26,?,?,surb={'id': 'faa5d459-344c-410d-895e-a5ec28bc78e8', 'route': ['p1', 'e1', 'i7', 'x10', 'p1', 'c1']}
1769746201.2647488,SENT,b92f5040-2044-4731-a22f-3fdb2e3d1524,f643bcdc-57c4-4310-aee5-de4a25e30ee4,c1,c4,3389,?,p1,
1769746201.264819,CREATED,af76b3fa-2a49-4e34-a61a-e2a698507a15,3cc18de9-d9e8-41c4-bc70-7a636170cb7d,c1,c4,27,?,?,surb={'id': 'f73174f3-9c67-49f5-a355-3a3e0fbed557', 'route': ['p1', 'e1', 'i7', 'x11', 'p1', 'c1']}
1769746201.5827758,RECEIVED,64aef7a4-243f-42f5-abe0-f1e5fcd68530,3f0b4a09-5112-4902-851a-ff8f6502430c,c4,c1,27,p1,?,surb={'id': '7269574b-eaf8-4f06-a711-34764f27a004', 'route': ['p1', 'e4', 'i7', 'x7', 'p1', 'c4']}
1769746201.5963233,RECEIVED,1df82f24-1e1f-44bd-88c0-80577b78f374,b237a02d-a6ec-4619-b243-ad1e5fac1a66,c5,c1,27,p1,?,surb={'id': '20aaa010-db61-4b9a-ad43-34e2be98071a', 'route': ['p1', 'e12', 'i12', 'x8', 'p2', 'c5']}
1769746201.7064083,SENT,b4d84f12-f05f-4b23-9a07-c24c5faa5fcf,2195a3e8-1ceb-4976-8b27-b8a2b6b82458,c1,c4,3377,?,p1,
1769746201.7064822,CREATED,db1a423b-1aaa-452b-a6e9-c9b4cf353c36,66b83e05-329c-47a7-85fe-8f26792324f2,c1,c4,27,?,?,surb={'id': '6546cab0-0a3d-472c-a4e3-4036fa835481', 'route': ['p1', 'e4', 'i9', 'x2', 'p1', 'c1']}
1769746201.715925,RECEIVED,390e46a9-ad82-4073-a6a1-12c6ef08434a,7836c6dc-8133-4a6f-aa8d-aeabcf279658,c4,c1,27,p1,?,surb={'id': '5e0a32dd-e247-4ed9-8c9f-746daba827a2', 'route': ['p1', 'e12', 'i8', 'x5', 'p1', 'c4']}
1769746201.7862272,SENT,0ab0f072-0724-4250-8d46-63d0970730a3,09200909-d40e-4b45-bd24-fd0a505c4650,c1,c4,3406,?,p1,
1769746201.786304,CREATED,5f585018-35e3-499c-8a88-8a7e47c7f6bf,a3a38a0a-8bcb-4479-b8ef-b7765f5b3db3,c1,c4,27,?,?,surb={'id': '19471a64-28e2-4aa8-bc0e-dd83fcc81848', 'route': ['p1', 'e12', 'i1', 'x1', 'p1', 'c1']}
1769746201.79635,SENT,42dafc0d-f5e4-442b-9f82-3c4268c0d983,5b12e028-a9bb-49ea-8cdc-76d9772d045b,c1,c4,3376,?,p1,
1769746201.7964242,CREATED,be89a6fb-b6e0-42e0-8040-aeebc7dc925f,9458c577-9279-49b7-a85b-be200a3b6c20,c1,c4,27,?,?,surb={'id': '6a9ef38c-5268-476d-a04a-342241a1d3de', 'route': ['p1', 'e6', 'i4', 'x8', 'p1', 'c1']}
1769746201.904476,SENT,0faa231f-900f-4075-850b-64f7ec6e6d25,e9c47588-76a5-4b14-863a-7d90ac808427,c1,c4,3387,?,p1,
1769746201.9045672,CREATED,7217f397-fe8e-4633-a067-ae697fd27da9,2a61fa9a-1e43-48f8-9baf-bd0a64c41ef3,c1,c4,27,?,?,surb={'id': '6ea92da9-faf9-4432-bf9b-309107543996', 'route': ['p1', 'e4', 'i1', 'x9', 'p1', 'c1']}
1769746201.9908502,RECEIVED,061b9abc-1547-4a4d-9243-8d6abd69aca6,3438dd2f-2cfb-4181-a5ae-637d812bae11,c4,c1,27,p1,?,surb={'id': 'fccb94b0-0033-4c19-9577-7459f3542911', 'route': ['p1', 'e12', 'i12', 'x8', 'p1', 'c4']}
1769746202.0194967,SENT,8b17a36f-4ada-4589-a7ce-a63437f9b571,f53c55ea-c5c9-46f5-81b9-e887ecb7fa84,c1,c4,3374,?,p1,
1769746202.019613,CREATED,640896e5-107d-423a-a9fd-8e2ba321a93b,571303bc-7d24-405b-b3f7-37956b808783,c1,c4,27,?,?,surb={'id': '6531c85d-d4dc-45a6-83f6-f279c134d3bb', 'route': ['p1', 'e3', 'i7', 'x9', 'p1', 'c1']}
1769746202.1910162,RECEIVED,7051eb40-35e3-41ef-b6d9-41d9c2b3913c,bfc7c1c6-a820-4ec1-879c-8074bb68f03c,c5,c1,27,p1,?,surb={'id': '2280ae5b-5cdf-486b-b629-016b62be0f1e', 'route': ['p1', 'e5', 'i12', 'x7', 'p2', 'c5']}
1769746202.202401,SENT,6086a2ae-5985-4074-b0df-b360280e33dc,a8a5db97-4ae6-4aef-bf50-68c074aaee33,c1,c4,3395,?,p1,
1769746202.20252,CREATED,ec2b7acd-9759-4dea-9929-70eb73d78559,214f7040-fda1-4631-86dd-abc202dcb9ec,c1,c4,27,?,?,surb={'id': 'c577ec84-8cb0-442c-b87f-979d187d1057', 'route': ['p1', 'e5', 'i11', 'x11', 'p1', 'c1']}
1769746202.2785397,RECEIVED,ef0f434e-68de-4e8c-a9ba-328650385e2c,8dc06c00-1b87-4abe-82c1-7c2d326eded2,c5,c1,27,p1,?,surb={'id': '495ce162-3eca-4a3a-a17b-e766c233ebf3', 'route': ['p1', 'e7', 'i12', 'x3', 'p2', 'c5']}
1769746202.4008577,SENT,5f4089bf-8379-4ebc-bf3c-65b492d48bad,e9ace480-0939-4e1a-b028-c74f59818091,c1,c4,3355,?,p1,
1769746202.4009538,CREATED,1cdf7df9-8d43-4f74-b9e5-ab26fbf96bee,e3b35ae7-8a4a-4c15-a697-f4d8037aa477,c1,c4,25,?,?,surb={'id': 'b59184b5-f225-461e-a2e9-37af1b22dd13', 'route': ['p1', 'e1', 'i4', 'x3', 'p1', 'c1']}
1769746202.4395943,SENT,29800dac-1e77-418b-86c2-fa054d285798,a496b4cb-1709-408d-a6c3-f30262049c41,c1,c4,3374,?,p1,
1769746202.4397252,CREATED,6e3eec77-5a8a-4ff6-b87a-4f07724e77ed,0569ef28-b78e-4ee1-a302-6914bf8a5d10,c1,c4,27,?,?,surb={'id': '6cce6f25-4603-4a5a-97b4-a4d6f7d544d0', 'route': ['p1', 'e8', 'i9', 'x5', 'p1', 'c1']}
1769746202.460747,RECEIVED,041eec46-7596-416c-83e0-f3c89853fad1,525e9dae-b8f4-4ef6-abbe-755f8f332c32,c5,c1,27,p1,?,surb={'id': '21ee2f98-8b33-479c-9ca3-a2a1432c894b', 'route': ['p1', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769746202.7901824,SENT,f540f1e5-c57d-4b58-a137-e525c2983e00,0530f720-d1cc-4d12-9e97-f7e3d84b92e7,c1,c4,3363,?,p1,
1769746202.790303,CREATED,dd175f08-9ffa-4042-9af4-ccac1bfd7b57,1ad52079-801e-406b-93c6-46cb4b35a404,c1,c4,27,?,?,surb={'id': '5d8b5a59-609c-4e03-9201-1d1ad158ed7e', 'route': ['p1', 'e3', 'i4', 'x8', 'p1', 'c1']}
1769746202.855778,RECEIVED,c18c9cae-7e3a-4553-805b-c6e34ef52a25,ecfb58dc-94fb-4117-acb6-2d3cf234075c,c4,c1,27,p1,?,surb={'id': 'a43d9ff7-d2a5-4504-afda-5f0460a6c683', 'route': ['p1', 'e4', 'i4', 'x7', 'p1', 'c4']}
1769746203.1362407,RECEIVED,48f39eb5-990e-42ca-b7d4-842bcbf3cae6,87343453-b335-448b-8a55-0e057d77577d,c4,c1,26,p1,?,surb={'id': '4a54b906-6eb9-4414-8a97-ff245c220180', 'route': ['p1', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769746203.1887214,SENT,a4e461c4-82e3-4fa4-ad2e-b73a9c279b4d,bf641931-176e-4b65-b7f9-060ab3764f83,c1,c4,3388,?,p1,
1769746203.1888142,CREATED,29606ff8-9880-455e-8728-a797e931d6f6,9adc01ff-0e75-4dd1-8000-5be576370eb4,c1,c4,27,?,?,surb={'id': '591cb426-fc79-4335-a275-cd5b0277e62b', 'route': ['p1', 'e11', 'i12', 'x2', 'p1', 'c1']}
1769746203.4066062,RECEIVED,8bf53cec-e8a4-4628-95ae-808283e6f2ea,2f6d84e4-7b49-4de2-9934-336758784a5a,c4,c1,27,p1,?,surb={'id': 'a8a0f187-479f-4ada-81ca-f5950364228d', 'route': ['p1', 'e2', 'i5', 'x1', 'p1', 'c4']}
1769746203.4740217,SENT,4544155b-0a77-4537-b560-8a203a7468ad,1038eb0e-eabc-46fb-811b-2a300c20a688,c1,c4,3376,?,p1,
1769746203.4749875,CREATED,6011c628-ebaa-4ddb-a56f-861c3d11e65d,a2b3ff84-ab89-4596-911c-1cd70ca6d38b,c1,c4,27,?,?,surb={'id': 'ea253e92-870d-4f7d-8494-d6231d753e72', 'route': ['p1', 'e9', 'i12', 'x1', 'p1', 'c1']}
1769746203.515983,RECEIVED,2660dfae-a4af-49bb-ab93-5244ce8f9130,da8fb33a-b968-499e-a60e-fa2b9254fc7d,c4,c1,26,p1,?,surb={'id': '2bdd5da7-7ef9-487d-ba2a-17174352dbe8', 'route': ['p1', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769746203.621319,SENT,1569981e-3815-4173-a1ad-74efaa2f354a,67452d11-2a85-4f84-be3b-9e32a30d7c63,c1,c4,3376,?,p1,
1769746203.6214173,CREATED,2e89e20a-96e5-4e2f-9fbc-9671cd63fa1e,71eb0552-d9e6-47c1-a0dc-744321cb2001,c1,c4,26,?,?,surb={'id': '921d54ca-9773-4b7f-828b-c533d42d0a3e', 'route': ['p1', 'e10', 'i1', 'x6', 'p1', 'c1']}
1769746203.739682,RECEIVED,817c6784-08cf-4723-94c4-22450fe37adb,dcd6115c-6fa0-46ef-8b20-a306edcd34cd,c4,c1,27,p1,?,surb={'id': 'cafba61a-b50b-4b00-9f72-fbbc7197ae7d', 'route': ['p1', 'e5', 'i7', 'x6', 'p1', 'c4']}
1769746203.8012059,SENT,5cf85077-a518-4bc4-843e-3e78f5616485,f92a614f-0391-4f22-8e9e-e653ebe4ca7f,c1,c4,3376,?,p1,
