timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473489.546307,SENT,a0b5278b-7cc7-4aba-bd65-c52dfebb442c,388d7224-a68c-442d-8715-f892bd2c7ef7,c1,c2,3370,?,p1,
1769473489.5464675,CREATED,6e3c9fcc-68b8-4477-8603-38224e6084f0,3147b844-ef39-4185-a216-6d2e07586edc,c1,c2,27,?,?,surb={'id': '1e85c28a-2e60-41a3-824a-18e7f0d32d18', 'route': ['p2', 'e7', 'i6', 'x1', 'p1', 'c1']}
1769473638.5767448,RECEIVED,14e81ec4-9619-453b-8846-ea670fdf0895,6f8ca0cc-7ae8-480d-8db2-15f696c691fc,c4,c1,26,p1,?,surb={'id': 'ffc82400-4714-4b8d-adac-98d0924d3a50', 'route': ['p1', 'e10', 'i8', 'x7', 'p1', 'c4']}
1769473638.6243606,RECEIVED,c4eccd85-1e97-481b-a8db-e6024fac2a1b,445fdac8-4672-4634-94ec-201b56bbcac2,c4,c1,27,p1,?,surb={'id': 'e5ee2827-9764-4954-b036-ce88036ca88e', 'route': ['p1', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769473638.7641754,RECEIVED,e0afa84b-04dd-4f7f-8aa7-f17b1b6ea6ed,53fc1eed-0c2c-43ea-ab12-59e672e6d33b,c4,c1,27,p1,?,surb={'id': '93649416-f82a-43f3-a8fc-4605d8cae34e', 'route': ['p1', 'e5', 'i6', 'x12', 'p1', 'c4']}
1769473638.9992359,RECEIVED,1fcf3917-5966-4e79-827b-9162caf9835f,0334032e-3305-4893-8632-e21377808a0b,c2,c1,27,p1,?,surb={'id': '9c6fca14-08eb-4b69-b3a8-811b2406e474', 'route': ['p1', 'e2', 'i11', 'x12', 'p2', 'c2']}
1769473639.0665503,RECEIVED,1cc9ede4-a252-48fc-9dc4-50067040af7b,b22a1ec9-d14b-4787-9091-4a621f190d67,c4,c1,27,p1,?,surb={'id': '2f957453-b302-4322-8f44-b3090215d7b3', 'route': ['p1', 'e2', 'i5', 'x6', 'p1', 'c4']}
1769473639.1349795,SENT,0cff419b-740c-474b-8c47-40c19e0c0603,20b12b75-6dc7-4c2b-9bef-c2471fec8da7,c1,c2,3368,?,p1,
1769473639.135165,CREATED,e1d14704-d36a-48fa-be09-e76fb588412c,83aa90bc-d480-495d-89c9-8769f154780e,c1,c2,27,?,?,surb={'id': 'e9fa9dcf-e6ec-4419-b61d-32ea64b3a5ac', 'route': ['p2', 'e5', 'i9', 'x6', 'p1', 'c1']}
1769473639.3006127,RECEIVED,89352d76-dc68-41af-b719-28f862e7b77c,e7396c6a-a0d0-40ba-a366-b2f2533ba942,c2,c1,26,p1,?,surb={'id': '9d8e28b3-aeff-4acb-b734-27e262759b60', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769473639.4827578,RECEIVED,6ea343fa-181f-479a-96f7-7ff7a3741926,678eaa9d-ca71-400d-a74c-77b681ee5892,c2,c1,27,p1,?,surb={'id': '157725a7-8748-48eb-8e63-fa49036b0b6b', 'route': ['p1', 'e10', 'i1', 'x3', 'p2', 'c2']}
1769473639.6058967,SENT,c07a0eb2-7e21-40a8-856d-5ba35198f65c,950e81fa-5775-4bc6-a87c-de7918c35548,c1,c2,3375,?,p1,
1769473639.6060796,CREATED,357b90bd-fb00-4070-af5c-fdbc4ee65ce8,7e9f0355-8dd1-4dba-9a63-2af4765aba6a,c1,c2,25,?,?,surb={'id': '98b8cecd-7dd2-4a19-a3c4-1bb84845ff37', 'route': ['p2', 'e7', 'i6', 'x6', 'p1', 'c1']}
1769473639.6777213,RECEIVED,000ae8a5-4e49-4da2-9b3d-c82d5b7499f9,40aba2da-7f7b-4a3e-9061-caaa4589ebbe,c4,c1,27,p1,?,surb={'id': 'e55afc12-b7b7-4a04-8c73-f281e83a8c00', 'route': ['p1', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769473639.878832,RECEIVED,72fcc312-e4c3-4603-86e7-643d751a55d4,4264fce0-03b8-43b5-b7b4-b81f927c8266,c4,c1,27,p1,?,surb={'id': '8aa90d53-bfae-421a-9d61-641b1276f244', 'route': ['p1', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769473639.9664047,RECEIVED,cde19f93-bfdf-4c9e-bbe7-2e47207767ce,7be98408-0efb-4636-8a6e-d8912405a8fa,c2,c1,26,p1,?,surb={'id': 'b18e7f13-3ff3-4fab-abbe-0e23d1e1b9c3', 'route': ['p1', 'e7', 'i2', 'x6', 'p2', 'c2']}
1769473640.1219318,RECEIVED,507421d5-48d8-4bf9-9b2f-dd37d3010c0e,43966ea1-c3a4-4419-ba9f-bcf32ed5edab,c2,c1,27,p1,?,surb={'id': '3d2a0f03-2d2f-4f4c-a460-aad8f4791631', 'route': ['p1', 'e5', 'i7', 'x1', 'p2', 'c2']}
1769473640.4186695,SENT,f804344c-8502-47f5-8381-ffbd0cb32646,fedb2399-d0fe-485b-8f63-6a2df5cf158f,c1,c2,3395,?,p1,
1769473640.4187663,CREATED,8cbaf7c8-3a74-4eb0-a7e1-77ab99065937,c12045f7-0805-47e4-83aa-4d3c91ba9861,c1,c2,27,?,?,surb={'id': '5fdc478f-d544-48a1-b21d-bcf9b052a75e', 'route': ['p2', 'e5', 'i5', 'x10', 'p1', 'c1']}
1769473640.4978175,RECEIVED,1d868bbe-8ab9-4f34-94c6-d5ceabb0456d,f24471d3-129d-4a52-ae97-c882996c56cf,c4,c1,26,p1,?,surb={'id': '338184db-2b69-486e-b401-e20e77eeeb48', 'route': ['p1', 'e1', 'i12', 'x4', 'p1', 'c4']}
1769473640.611729,SENT,d2be26fa-406f-4ed8-90f7-63874f408a5d,45c4716e-be61-4d9a-9ed2-e1eebfcb6847,c1,c2,3401,?,p1,
1769473640.6118271,CREATED,5c1ca4ef-3927-446e-8936-a50860bd2d30,29e64490-bf69-4fa3-90e2-3a360fd4407f,c1,c2,27,?,?,surb={'id': '974650c5-845f-4a1b-9dbf-bfe6a6998189', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c1']}
1769473640.891744,SENT,17718fb2-3cd6-4c95-91ce-652078a710a1,f7fe6bde-34c9-4ac6-bb11-49971e871618,c1,c2,3393,?,p1,
1769473640.8919992,CREATED,1d3c1e96-c7b1-41fa-bfb8-7da6af38bc0c,0064856a-922c-49ce-bed0-300354af5877,c1,c2,27,?,?,surb={'id': 'e68cf972-ba4d-4ff6-a195-a0e8a690f3af', 'route': ['p2', 'e10', 'i7', 'x7', 'p1', 'c1']}
1769473640.9200873,RECEIVED,cac9b556-8e19-4e89-aded-ee5dc46bb81c,c447b32b-b77a-481a-ab5c-f2ba036c38e9,c4,c1,27,p1,?,surb={'id': '3aa6bc78-68dc-4039-bdd2-c086be6b561a', 'route': ['p1', 'e8', 'i3', 'x5', 'p1', 'c4']}
1769473640.9557428,RECEIVED,0644e32f-fb76-45a2-9448-8421ed2c3573,ae74225e-ce75-4fb0-a11e-93a958eb77dc,c2,c1,27,p1,?,surb={'id': '03ff7d69-0a4e-4ebe-83d2-2659513f989d', 'route': ['p1', 'e4', 'i11', 'x12', 'p2', 'c2']}
1769473641.1873384,SENT,76402e24-58a1-42ee-960a-ab52f32092fc,391b1192-072b-4881-8534-19fb4ac60e80,c1,c2,3372,?,p1,
1769473641.1874137,CREATED,457a296e-8b78-464d-a6ff-6157680eefce,f8f79e9b-c5d9-49a1-a4a0-80d886b83ea3,c1,c2,27,?,?,surb={'id': '134f1747-edba-44bd-826f-5987da807f2b', 'route': ['p2', 'e6', 'i2', 'x8', 'p1', 'c1']}
1769473641.4482968,RECEIVED,cfc659fc-1ab5-427b-930c-69a264347171,e0a4351c-a5a9-4665-bfe2-5afb3f776a15,c4,c1,27,p1,?,surb={'id': '876dfe9f-5438-4068-963d-d19f1c1addb2', 'route': ['p1', 'e6', 'i11', 'x10', 'p1', 'c4']}
1769473641.494576,RECEIVED,6548c0b6-be4f-4488-8c16-af6be5c98568,3d1750f2-e1f7-44fc-a0d2-bd5992563c1f,c2,c1,27,p1,?,surb={'id': 'bb44a1e6-9d02-4f9a-a51d-b54ba4d7489b', 'route': ['p1', 'e5', 'i2', 'x7', 'p2', 'c2']}
1769473641.5598822,RECEIVED,2d7828dc-fd7d-485a-8814-69b224f18967,9d280c71-2645-4bd1-bf7e-c332e80a0b2d,c2,c1,27,p1,?,surb={'id': 'd596a4da-987b-47ce-a68c-324eecf86d32', 'route': ['p1', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769473641.5752485,RECEIVED,3ea5eeca-16d5-4e95-a2f3-46eb0c0e611c,6ada197c-ad3a-4bdd-8539-d905f3ee1aff,c2,c1,27,p1,?,surb={'id': 'd1402396-e035-4d67-be26-d76434e4fd27', 'route': ['p1', 'e4', 'i8', 'x10', 'p2', 'c2']}
1769473641.6768036,RECEIVED,345d0c17-67ac-4ae2-9716-a6cae605befd,2aa4a192-4af7-42d2-a311-25d632b63797,c4,c1,27,p1,?,surb={'id': '19461f94-ae69-4f0b-8db5-852aa9b5a1a8', 'route': ['p1', 'e9', 'i8', 'x6', 'p1', 'c4']}
1769473641.7734723,RECEIVED,104a9a94-d351-496e-8219-cb68b425095b,73dcc465-25fd-444c-88d6-1430cbc3e8ef,c4,c1,27,p1,?,surb={'id': 'd0ac55bb-ffa0-453b-8ac3-0e141d11f166', 'route': ['p1', 'e2', 'i7', 'x6', 'p1', 'c4']}
1769473642.0753467,RECEIVED,195240c5-2ef9-4323-a857-094854c808f9,3ca979cb-f7c8-498a-b71f-ef5ef619dc13,c2,c1,27,p1,?,surb={'id': 'ac8258af-85f8-43f6-9587-9d6daaf5f54d', 'route': ['p1', 'e4', 'i10', 'x12', 'p2', 'c2']}
1769473642.1269126,RECEIVED,c117360f-69d9-411d-853a-d8a0002530ef,01d36157-9b3b-482a-b402-31dca1405636,c4,c1,26,p1,?,surb={'id': 'b8bbeff8-df02-468a-9762-7cd12e8cc089', 'route': ['p1', 'e10', 'i6', 'x8', 'p1', 'c4']}
1769473642.2451336,RECEIVED,39926ca8-ac40-4bf4-b1d4-f3adfa2cbea9,0113f0ba-d954-4108-baa1-d249a9a4737f,c4,c1,27,p1,?,surb={'id': '1dc61efa-a576-4783-8531-1cf998b50c19', 'route': ['p1', 'e1', 'i12', 'x12', 'p1', 'c4']}
1769473642.6425543,RECEIVED,9e29e6a8-3b23-4236-90d4-5a96e615ef47,e0df80ec-3da9-4db6-b4fc-0a838a92a21c,c4,c1,26,p1,?,surb={'id': 'b944f615-6394-4a36-87c9-1079ed6233f3', 'route': ['p1', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769473642.67464,RECEIVED,498fc606-0b74-4c0c-8394-b300017b4b68,7c883b53-76ab-4d3e-ac2d-312f04b497d7,c4,c1,27,p1,?,surb={'id': '5d944c6e-3d96-4181-bb94-6ca326404caa', 'route': ['p1', 'e6', 'i12', 'x7', 'p1', 'c4']}
1769473642.749469,RECEIVED,a9c3f8aa-ba96-4918-b556-fa57d177e165,65cf51a6-aa0e-49eb-8cf2-270903926d55,c2,c1,27,p1,?,surb={'id': 'e52b59da-c64a-4e39-a087-b4f2e8ebf817', 'route': ['p1', 'e6', 'i2', 'x11', 'p2', 'c2']}
1769473642.948389,SENT,2bd4e92f-3f72-48b6-891e-23428aaceea5,cdd8c8fe-6bc1-4814-835a-820bd9a1b89a,c1,c2,3375,?,p1,
1769473642.948526,CREATED,7184a804-5672-4458-b28b-c6d69c020a6a,308d13d7-63a1-492c-9b11-ff5dd2c6101b,c1,c2,26,?,?,surb={'id': '4343624d-df86-4718-9e3a-c930576a52e1', 'route': ['p2', 'e8', 'i10', 'x2', 'p1', 'c1']}
1769473642.9626195,RECEIVED,c1da0470-e653-4a4b-9a99-c007f6f1c6a2,6f67ee0b-905a-4836-823a-ae53c1678103,c4,c1,27,p1,?,surb={'id': '46e2167f-328b-4d4a-8a48-ad7c5c4166f0', 'route': ['p1', 'e1', 'i5', 'x3', 'p1', 'c4']}
1769473643.0729883,RECEIVED,421c46eb-40b4-4b41-9abd-f824e6fa9a7a,97770fea-27a6-444b-ba40-5148ad629dea,c4,c1,27,p1,?,surb={'id': '0895283c-b026-43a9-a5c1-169be2a496d6', 'route': ['p1', 'e5', 'i11', 'x4', 'p1', 'c4']}
1769473643.2913148,SENT,953b0080-20fe-40e2-8200-4dfd55997624,63aa03c1-632e-402d-8bcc-a60357f192a6,c1,c2,3393,?,p1,
1769473643.2914464,CREATED,7618c001-a3f3-4e2f-a51c-26212c00b4e5,8373201a-7894-47b3-99fe-8e8cfc894820,c1,c2,27,?,?,surb={'id': 'c76a8349-71b6-49b2-a836-a1585bacc69e', 'route': ['p2', 'e3', 'i1', 'x11', 'p1', 'c1']}
1769473643.3245199,SENT,5b591fd6-e725-47f8-a025-7e86d84ecf02,7abba83c-2912-427d-ae25-456320139488,c1,c2,3405,?,p1,
1769473643.324654,CREATED,b3327e4f-90fb-486d-b230-6e3bfae52817,92e87e9e-767d-4129-80a7-95c6b9f6f4cf,c1,c2,27,?,?,surb={'id': 'a09b9e86-6352-4684-a71d-bd82c63704a3', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c1']}
1769473643.3596401,RECEIVED,de0ba0f2-b311-420b-af41-4356f6c38a65,13c40fc6-2978-4a92-858f-755fba3a97ba,c4,c1,26,p1,?,surb={'id': 'aac449c6-71af-425c-b5e0-f3fbe3cea542', 'route': ['p1', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769473643.444379,RECEIVED,9fd489b6-e4fa-4176-a776-45f86902b748,4c92147a-f234-4286-92ef-fad856e2553b,c4,c1,27,p1,?,surb={'id': '6744ff19-8b5a-433e-a595-dfa0b21043af', 'route': ['p1', 'e6', 'i11', 'x4', 'p1', 'c4']}
1769473643.5486674,SENT,fbdae8c2-34d1-4851-b402-c337e1844bc0,caeed6cd-9fcb-431f-8cc4-805187417469,c1,c2,3406,?,p1,
1769473643.5488012,CREATED,3c4e3e1b-01d4-4f8d-8712-2dabb9e755e2,3361d90b-391d-4b6f-bc82-7acddb11e8e1,c1,c2,27,?,?,surb={'id': 'a5b4c351-6cb8-4123-ac9e-446d0bee4c12', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769473643.9028943,RECEIVED,50a59b89-87bd-4480-a73f-2ce0ff8d50a7,d7156c6b-4b59-454f-aa77-b0ee3b12931b,c4,c1,27,p1,?,surb={'id': 'a40695ca-7751-4662-af87-6d89f9ededac', 'route': ['p1', 'e1', 'i1', 'x2', 'p1', 'c4']}
1769473643.9205754,RECEIVED,165420b7-1407-480f-b5fd-812af0b2a85e,ba17b3c8-7a1c-41d1-a0ff-64a9b92e7e9f,c2,c1,27,p1,?,surb={'id': '9946e242-9833-451c-9f27-15c80fc6d0bb', 'route': ['p1', 'e5', 'i5', 'x4', 'p2', 'c2']}
1769473644.0616179,SENT,7b71a2cb-e815-4422-8a6d-df807c77162a,7a0949d4-6a51-41c5-b229-6102a859e40e,c1,c2,3403,?,p1,
1769473644.061766,CREATED,38a60874-55ef-4d6c-8c71-60ad8426a707,8a707c6b-b89b-4776-bff3-dc38cc03601a,c1,c2,27,?,?,surb={'id': 'e4cb540a-90a9-4ce2-b008-1c0889eeb1a9', 'route': ['p2', 'e10', 'i10', 'x11', 'p1', 'c1']}
1769473644.42221,SENT,f4c575b5-f692-45e0-a3ea-00264ec1348a,aec4e876-ce70-47f8-bc40-f7047d33090b,c1,c2,3377,?,p1,
1769473644.4223595,CREATED,55f9b8bc-c350-47fe-8924-e39678e743da,3b6b7f54-b110-4bcb-8cb5-9090a92fb880,c1,c2,25,?,?,surb={'id': 'b2505cbb-ee43-4b75-8639-f1ae1aaeacd9', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c1']}
1769473644.6636074,SENT,a1496eb7-cb2a-4d72-8422-280333ae5a83,cde132af-bd1c-4329-a6d2-32fb9e42c609,c1,c2,3376,?,p1,
1769473644.663709,CREATED,a4499331-407b-4b3f-8fab-20593ef716bd,a9e4ef31-04e1-4b6e-8af1-87618a4034b3,c1,c2,27,?,?,surb={'id': '89e10f9b-e892-4fba-b687-616806495af1', 'route': ['p2', 'e6', 'i9', 'x8', 'p1', 'c1']}
1769473644.677329,SENT,30d1e2ec-e89b-4964-97ef-344bb759ea27,85f79bd3-720c-4015-adc9-6f7e630a3e49,c1,c2,3388,?,p1,
1769473644.677431,CREATED,e5b43d75-6035-4b6e-acf6-783a534ca327,44dd64f7-2e4d-4cbe-9c1b-22b04226214c,c1,c2,27,?,?,surb={'id': '526addea-83dc-42c5-9e12-ce1ad8383938', 'route': ['p2', 'e5', 'i8', 'x8', 'p1', 'c1']}
1769473644.701991,SENT,3be755d7-509c-4f0c-ad54-4cc9fbc3729d,f5e8ddc8-8c0b-48b2-9d6a-2e060362a7de,c1,c2,3371,?,p1,
1769473644.702112,CREATED,029b4fcf-cd0c-4057-91f8-67246848b141,321d5490-098a-4f72-bed6-7c83d3c6cd6b,c1,c2,26,?,?,surb={'id': '3862d686-1cac-4fd5-8a09-186aa0b3f3b5', 'route': ['p2', 'e1', 'i6', 'x9', 'p1', 'c1']}
1769473644.8495886,SENT,2a479f46-f80f-4615-8df0-623377cede8a,443ac31e-2c8b-4f59-86ab-7f6f7da4492c,c1,DROP,2016,?,p1,
1769473644.8497238,CREATED,7630dfce-d7b9-4e3f-91ad-d3255c93b1b3,80cee6c6-6626-4bb8-aa31-80466b2e6fd8,c1,DROP,27,?,?,
1769473644.8675466,RECEIVED,40a00199-72cd-4f82-9f37-fc11dba5d9b7,1e7e402e-f28f-44d9-a1df-c096d90d2a06,c2,c1,26,p1,?,surb={'id': '3d6b663a-d2e0-4a3a-9e54-b652864e6e68', 'route': ['p1', 'e11', 'i5', 'x1', 'p2', 'c2']}
1769473644.9032502,RECEIVED,d03fe34f-be5f-47d2-b8c1-4372df84e4e8,05d5b27d-c8e9-43e0-9796-981f1c3d25e5,c2,c1,26,p1,?,surb={'id': '4acedaf3-4e09-4c50-a582-421ee57f6afc', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c2']}
1769473645.0549557,RECEIVED,761bbf81-0e43-4aaf-b9ed-aa30d7a3cd38,f2a14265-14d9-4a59-8cb1-c3577e0d7da9,c2,c1,27,p1,?,surb={'id': 'bac4333a-64b3-4ce6-afe3-8800f6fd979e', 'route': ['p1', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769473645.2663188,SENT,6743ccae-efd9-4d1f-868a-96ce188ed056,514321ef-5507-4e46-bf5b-b01d0b531000,c1,DROP,2036,?,p1,
1769473645.266404,CREATED,e3d0ffc8-eecb-48f5-b7fa-9abffc521d72,bfb3d461-c6e0-4e46-ad00-b3f6b2f61b29,c1,DROP,27,?,?,
1769473645.4539187,SENT,3b324de4-4041-4c85-8f10-5cf75ad3c7bf,6081fc25-aac2-4663-a851-a1fc892fb836,c1,c2,3363,?,p1,
1769473645.4540367,CREATED,1fa25de7-1a3e-450a-ab9f-ccc1ac93e418,6c9b875a-cd28-4679-88c6-90dbdff2c52c,c1,c2,27,?,?,surb={'id': '60ff358b-50a2-4e08-856d-05a98520811c', 'route': ['p2', 'e10', 'i4', 'x1', 'p1', 'c1']}
1769473645.5759773,SENT,82465afa-885b-4278-9551-4a700ece761c,c823a41e-4ba1-4892-b60c-0095639a2574,c1,c2,3407,?,p1,
1769473645.576199,CREATED,9bcc5f20-4d1a-4754-b4b1-d47af5047761,47f13ba2-439f-4b24-8bec-a6b4d4af9b0b,c1,c2,27,?,?,surb={'id': 'd477b138-4697-4b4a-90fc-51caf74d9fbd', 'route': ['p2', 'e9', 'i2', 'x10', 'p1', 'c1']}
1769473645.792838,SENT,87ec4d44-d860-45ff-926b-eaf74008e4c9,983159ca-b401-47af-bf9a-5894173f534d,c1,DROP,2015,?,p1,
1769473645.7929652,CREATED,df9cc88a-6c99-407f-9b8b-a152eea5a162,65636309-e494-4f91-a5b8-86284cb824a7,c1,DROP,27,?,?,
1769473645.8536909,SENT,53d7dd15-3e15-4b47-b210-45c727436f19,16904f32-a9c9-4ebf-9a3a-9086ae8f64a7,c1,DROP,2040,?,p1,
1769473645.8537738,CREATED,54b4c601-0f47-439b-90c1-15e60a0d9661,79d9b2e5-7656-45f5-8a2d-5a0f4ec602d9,c1,DROP,27,?,?,
1769473645.9906094,SENT,975c11f1-3068-42a6-9586-45329f9b120d,310db1b7-f4fb-47d4-b605-c986281bdeef,c1,DROP,2015,?,p1,
1769473645.9906902,CREATED,49433c83-1faa-40c8-a531-51c727a8e8e8,6c1040bb-64d5-4eb0-9793-b3cabb4a5be3,c1,DROP,27,?,?,
1769473646.0078917,SENT,f9b662e3-dc13-4bb5-a4e7-1e6bbc8892d3,a2a51922-2a32-4e69-89c1-023f49075342,c1,DROP,2015,?,p1,
1769473646.007975,CREATED,47121adf-e5c7-42be-bb75-da5144252518,87cd1204-6f09-4765-bf24-990f7401f40e,c1,DROP,27,?,?,
1769473646.1419513,RECEIVED,0622cbf3-5cb2-4cdf-8d4c-8614e45f5093,e50df75f-2a78-4334-b755-ba7a51c9fb95,c2,c1,27,p1,?,surb={'id': 'eb0d3650-2b4a-445e-80f8-1fc963317c7d', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769473646.469228,SENT,5df6858d-5b27-4779-9f42-f41f854250e7,c4cbb2ab-5c26-4276-ac2c-d599d02ebd9c,c1,c2,3379,?,p1,
1769473646.4693575,CREATED,078e1c12-e624-4a1b-9bd3-4e59abfd7af5,f08aae32-fec1-43bf-83c7-4cb01ea9089b,c1,c2,27,?,?,surb={'id': 'd866d407-b6a5-4f53-93a9-c74518115c1e', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c1']}
1769473646.4902408,SENT,6b2e3846-ec95-4beb-a5fa-baf663846ba6,7950c269-2a6b-457e-8795-1797296c5240,c1,DROP,2027,?,p1,
1769473646.490517,CREATED,96dda1b7-ab36-4001-91c1-78d48e10696b,7e4b1bb4-ca85-4b67-bbb2-5c12e497c263,c1,DROP,27,?,?,
1769473646.5603986,RECEIVED,57a1a14d-6b99-4df1-99b8-a86e94c0a147,13e11bdb-2b2c-45f2-9679-f791da429892,c2,c1,27,p1,?,surb={'id': '3f30db6e-251f-434f-b6d3-0af63f48437e', 'route': ['p1', 'e6', 'i4', 'x12', 'p2', 'c2']}
1769473646.6268191,RECEIVED,d10e7f63-e6b7-48c6-b92c-923ae431d9b9,69653bd0-636c-436d-93d6-b4a282cbe7d8,c4,c1,27,p1,?,surb={'id': '3c06083d-af5d-4de2-978a-1e112d8d4c88', 'route': ['p1', 'e5', 'i8', 'x9', 'p1', 'c4']}
1769473646.6868424,SENT,80bbf69c-11df-4740-8ee4-66834a2af5d1,50dcf8b0-f47c-4405-a479-1634126b11aa,c1,DROP,2016,?,p1,
1769473646.6869307,CREATED,b9100cbe-0d3c-4f5e-b499-9cbd67ff62ff,9c5cc7b5-f597-4331-a35a-540ba5e653a8,c1,DROP,26,?,?,
1769473646.8192556,RECEIVED,5793317f-6c0e-476f-b57a-e2a3883612e4,8d30414d-1bb9-407b-af10-1962c2838bb9,c4,c1,27,p1,?,surb={'id': '91650f3c-7f48-4515-91d3-dcf7e21826f4', 'route': ['p1', 'e6', 'i7', 'x3', 'p1', 'c4']}
1769473647.0962799,SENT,05c73a8a-027f-4b89-bfbe-af66c2767777,e723769e-b7b2-4cbf-a028-20aa94db2961,c1,DROP,2036,?,p1,
1769473647.0963922,CREATED,70fa6f36-ff2f-46da-a54f-b4811455d533,8a0c1b1b-9d5b-49a8-94ff-670cce1acfa5,c1,DROP,27,?,?,
1769473647.1574733,SENT,77c62ea1-7618-4a06-ac70-c3ee2eb592c2,bc38f97d-6fae-49c9-a67f-8f6a73c69cf8,c1,c2,3363,?,p1,
1769473647.1575963,CREATED,4cc6cd04-654b-4803-b04c-88b921af3cd5,6b6c60d3-fd70-47f4-a626-d0ea64699b62,c1,c2,27,?,?,surb={'id': '31581043-13ce-4bb4-9e8d-23152127479b', 'route': ['p2', 'e8', 'i8', 'x1', 'p1', 'c1']}
1769473647.270221,SENT,90813b1b-1f55-4f9a-9393-9a3b03d7f23d,c1e9c1f7-289c-4fed-a19c-d0a71262a2fa,c1,c2,3372,?,p1,
1769473647.2703714,CREATED,95f3445d-4786-41f0-a920-89ead3dc9b49,3e4e25a2-eaf5-4787-919d-4c99d4c061cd,c1,c2,27,?,?,surb={'id': 'ac65bb73-2e1e-4144-b828-752016b0c9ec', 'route': ['p2', 'e7', 'i9', 'x5', 'p1', 'c1']}
1769473647.8655334,RECEIVED,e1fa22a5-6bcc-46c8-85bd-a6f110da6db9,3479f883-2e30-4e8e-85ae-3e6c341e53d1,c2,c1,27,p1,?,surb={'id': '5de24eed-7b1f-4884-b39f-979917c3bd1c', 'route': ['p1', 'e9', 'i3', 'x3', 'p2', 'c2']}
1769473647.9949007,SENT,ae509f83-551c-43bd-be74-9391a9cdd29e,0f1486d4-7720-4190-b785-8dbf92948476,c1,c2,3388,?,p1,
1769473647.994999,CREATED,7df4d5cc-aa5c-487d-965e-f64c07ae4630,70571d53-b182-411c-82bc-46e5fae1c695,c1,c2,27,?,?,surb={'id': '6735b901-1a8a-4ca5-b189-a90fd95e0ee9', 'route': ['p2', 'e7', 'i11', 'x4', 'p1', 'c1']}
1769473648.207632,RECEIVED,07d3d370-5e5a-428a-ba3d-b87b8f90cde6,36dc7209-af7a-4ff3-a9dc-1a0ce10df13a,c2,c1,27,p1,?,surb={'id': '745242de-5e12-4b9a-a1b1-abdb080afc1d', 'route': ['p1', 'e2', 'i11', 'x8', 'p2', 'c2']}
1769473648.2175,RECEIVED,2f9155ce-16fd-4a6b-91c8-c24240f9ac54,04f79b66-b336-4cc0-a14b-03776c1a1f10,c2,c1,27,p1,?,surb={'id': '60e3846d-7382-43d6-b4bc-3f59afa7391f', 'route': ['p1', 'e11', 'i4', 'x9', 'p2', 'c2']}
1769473648.2929516,SENT,0ce4511c-99f7-40e3-8f5f-7e93deb189d7,36e801a4-810d-4420-95d6-65d25287f5e1,c1,c2,3386,?,p1,
1769473648.2930145,CREATED,eef6ea72-2490-4a67-8520-24fd5ef7570d,7c4cd806-067b-411e-a258-f6a9bbd70474,c1,c2,27,?,?,surb={'id': '2bde2cdd-0d5d-4a5a-9ce3-e965ae5cd7e2', 'route': ['p2', 'e11', 'i5', 'x12', 'p1', 'c1']}
1769473648.3198414,SENT,9c29bc87-401f-4687-9c7d-61eb383229bb,28495fb1-b3db-4d62-b606-e3d360d2843a,c1,DROP,2017,?,p1,
1769473648.3198946,CREATED,154fa7c7-6f0b-4fdc-91cf-0d7130a9f0bf,7819bd0c-bfa4-4240-92a2-a531a870c0d2,c1,DROP,27,?,?,
1769473648.3492582,RECEIVED,4fb346d9-e13d-48fc-b378-bdc8d17c3f84,bdaa3b1a-6479-4444-b402-766e47d01327,c4,c1,27,p1,?,surb={'id': 'f07839ee-c899-4531-a153-1c460de02630', 'route': ['p1', 'e10', 'i2', 'x8', 'p1', 'c4']}
1769473648.4766529,SENT,cbee5a45-c60e-4a55-8c11-9d8b64c01c69,1b416934-cb92-46d9-8267-3d1d6c169c18,c1,DROP,2030,?,p1,
1769473648.476781,CREATED,3a1da35c-65dd-4e52-b3a9-db8565750fc1,34a0c029-f0d0-4c35-9eed-98896903a69a,c1,DROP,27,?,?,
1769473648.5672154,RECEIVED,15c27344-9926-4505-86e8-7db1befdd4cf,ad2d560f-639d-4dba-aec2-f01996e10f3d,c4,c1,26,p1,?,surb={'id': '54f3f7f6-248b-4302-8c8a-e3fbadb0922b', 'route': ['p1', 'e12', 'i2', 'x2', 'p1', 'c4']}
