timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769473905.1561806,SENT,33b027a7-a8f7-4500-8505-90595f2ed4c9,9801c931-e051-47a6-9c8f-df76a67171de,c4,c1,3385,?,p1,
1769473905.1562407,CREATED,d7a5c5e8-d5f0-4931-a6e7-bd0e662aec66,85081d07-5425-45a0-952d-3092d4372957,c4,c1,26,?,?,surb={'id': '914628a3-e51f-465a-ba50-b872b0501f62', 'route': ['p1', 'e2', 'i7', 'x2', 'p1', 'c4']}
1769473905.1672466,SENT,1c3991c7-bc52-4f40-ac12-f3b376319d2e,9b3e8c75-fd02-443e-835a-ecefd8fc9a29,c4,c1,3388,?,p1,
1769473905.167308,CREATED,0df81ba6-6d4e-47ae-9f0e-e895284ff232,c1704994-1891-4dd6-af7b-9fd4c95f031e,c4,c1,27,?,?,surb={'id': 'f198e491-650f-4e65-9bfa-9d2d7b0b7285', 'route': ['p1', 'e7', 'i3', 'x2', 'p1', 'c4']}
1769473905.3358963,RECEIVED,eefedaca-1d3f-4735-a656-de113ec76a4a,a153f507-e810-445b-ba8f-53912abfba13,c5,c4,27,p1,?,surb={'id': '6ba0c030-c23b-498a-967e-31b05833939f', 'route': ['p1', 'e4', 'i5', 'x11', 'p2', 'c5']}
1769473905.4688356,RECEIVED,c7647938-bf70-4b9a-8c53-85546c3f4dec,669331ef-2a43-49b8-b1c8-04d3398dee98,c5,c4,27,p1,?,surb={'id': 'e1a13356-7f84-4ea1-ae41-bdceba397a41', 'route': ['p1', 'e8', 'i10', 'x8', 'p2', 'c5']}
1769473905.615442,RECEIVED,96a2ae54-6502-4ae8-ba3f-f901fb1fbd79,63c7075c-159d-4d80-8a21-33f64d7360e7,c5,c4,27,p1,?,surb={'id': '78083a87-7209-4d5a-9f61-28c35cee040d', 'route': ['p1', 'e12', 'i7', 'x3', 'p2', 'c5']}
1769473905.6318662,RECEIVED,b120815f-ffca-4b4f-8d22-697ff7f95e0d,27be2695-1a6a-41bc-8aa7-4280f73c4d3f,c3,c4,27,p1,?,surb={'id': 'fb3059f6-f71a-42f1-a387-ca49b7cbc3e7', 'route': ['p1', 'e10', 'i4', 'x7', 'p3', 'c3']}
1769473905.9044306,RECEIVED,21331865-d58e-4698-b47f-48bd333d1f4b,19cbb1b8-0250-4d7b-b46b-2addc480d54f,c3,c4,27,p1,?,surb={'id': 'c4adf952-1a7a-4313-95b6-ab05ecf39d30', 'route': ['p1', 'e4', 'i5', 'x9', 'p3', 'c3']}
1769473905.9346762,SENT,3790bbd5-49d3-4ee0-ae17-2ad67e447a33,276ede58-09d4-4888-ac1a-8a6ae74b069b,c4,c1,3363,?,p1,
1769473905.9348173,CREATED,f6de84da-4cb6-485e-b24d-094bfb73074a,889c56a0-8d7d-4e32-bdcb-ea2bfe871921,c4,c1,26,?,?,surb={'id': '7ac963e2-79de-4355-8509-709816ce4d07', 'route': ['p1', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769473905.9538214,RECEIVED,06cc0c05-602f-4593-9341-e661c7058234,4a50bbf2-ca3b-47d5-8e7a-67e24b581b54,c5,c4,26,p1,?,surb={'id': '3ccfc1e5-bb9c-4f8c-a5a7-21bb0e990991', 'route': ['p1', 'e3', 'i11', 'x5', 'p2', 'c5']}
1769473906.0488677,RECEIVED,699287f9-ca02-4713-bc3e-62f8993c2726,012b365d-07ae-4f6a-bdfa-6eae09077c94,c5,c4,27,p1,?,surb={'id': '7e1d646d-9dbb-45a2-a5ef-b13f7897a206', 'route': ['p1', 'e6', 'i3', 'x5', 'p2', 'c5']}
1769473906.0772398,RECEIVED,ffc553d5-3522-4092-8dd4-db2d1425e1af,725af209-a560-4a5e-b57b-e6107d751eea,c5,c4,27,p1,?,surb={'id': '435a4cdf-a3bf-4398-a1a9-6c38c8e27999', 'route': ['p1', 'e4', 'i5', 'x12', 'p2', 'c5']}
1769473906.093649,RECEIVED,b72a9cc3-2a79-4b74-bcde-a894d2cef5ec,3741305e-54bc-4dba-8db2-1f183b052c2a,c3,c4,27,p1,?,surb={'id': '937714a8-ab1b-42ef-b246-76d1b7d222b6', 'route': ['p1', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769473906.1097646,SENT,10a5f622-7886-47a4-ab28-3f7971b598aa,e3e47ded-4d17-4858-a266-8de770fa8171,c4,c1,3388,?,p1,
1769473906.10991,CREATED,bf45e23c-6b51-4ede-8935-b3b6e0446a2a,b8a4f15d-784d-43f8-b7fd-23dc5a733127,c4,c1,27,?,?,surb={'id': 'd95aebf3-b7bf-4d0b-bb3d-9aa1177fdbf3', 'route': ['p1', 'e7', 'i1', 'x8', 'p1', 'c4']}
1769473906.2038503,RECEIVED,e1539b69-5f07-4693-b3a0-16b0ccfa05ab,cfe346c5-435d-4a1e-b20f-611e3082872d,c3,c4,27,p1,?,surb={'id': 'bc1a2a81-4867-4ec2-89b0-70b401478b9a', 'route': ['p1', 'e11', 'i9', 'x5', 'p3', 'c3']}
1769473906.3971891,RECEIVED,05bbc3f2-ead6-405d-9b61-0f9e1c0a5e86,a066990a-71cc-43c6-91cd-77a8234dd98c,c5,c4,26,p1,?,surb={'id': '3b8cfe67-3737-4d40-8264-facd62fa3af1', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c5']}
1769473906.6086528,RECEIVED,4c070ea5-6637-4558-9cd1-c64273cf594f,cf43e001-55fd-418e-ad54-de73d4106c24,c3,c4,27,p1,?,surb={'id': '46bb9ae9-347f-4fae-948a-b13a9d06e56f', 'route': ['p1', 'e7', 'i8', 'x1', 'p3', 'c3']}
1769473907.1804776,RECEIVED,02abafe0-d181-4a94-bc9a-735fb8d293c4,d4ae2c86-7a44-441a-b4a1-17b5d0bf9404,c3,c4,27,p1,?,surb={'id': '876831fa-6b05-49f2-b4e1-cea440ed5670', 'route': ['p1', 'e10', 'i11', 'x5', 'p3', 'c3']}
1769473907.260103,SENT,39712062-0985-4a85-b4d9-89336362d269,0a46db27-19dd-412e-bb48-2575f2164c88,c4,c1,3377,?,p1,
1769473907.260253,CREATED,7febc63e-3343-4719-8c32-7a9b610dcea4,cceb4ea8-b24b-4718-82ea-d9895488c401,c4,c1,27,?,?,surb={'id': '58f8ed56-98de-47fc-aa67-bef8fdf862a1', 'route': ['p1', 'e4', 'i9', 'x11', 'p1', 'c4']}
1769473907.6768465,SENT,63a66694-c5cc-42f0-b20e-753ffaf1c29e,e9fe515b-96e0-427a-8109-5a9ba5635968,c4,c1,3373,?,p1,
1769473907.6770418,CREATED,db25a63e-fc97-4850-b1f1-c5a282ea6548,3b640fb1-2773-4129-a9e0-bce1477a6cd8,c4,c1,27,?,?,surb={'id': '47cdb0dd-6ce0-4312-8d28-9282e1c9792d', 'route': ['p1', 'e4', 'i12', 'x9', 'p1', 'c4']}
1769473907.7383804,SENT,5ab1997c-2601-4d68-b25d-dcb2294d3f6d,2612164d-faaf-4764-abf4-561473debc60,c4,c1,3376,?,p1,
1769473907.7385285,CREATED,76396ccf-f3fe-4383-b974-2b2901f7dcfb,1cc824bd-1560-4fef-a0ea-b18b057a5b42,c4,c1,26,?,?,surb={'id': 'fea19bbd-56f4-4b52-9ad0-c0b3ad39a930', 'route': ['p1', 'e3', 'i4', 'x8', 'p1', 'c4']}
1769473907.8537536,RECEIVED,8ee64518-8b7c-4518-a653-cbb1e8dcaf5c,10ef6427-e3d9-452f-9446-26c51402440d,c3,c4,27,p1,?,surb={'id': '287ca832-12f8-4dd2-864c-2fb88d965092', 'route': ['p1', 'e2', 'i8', 'x12', 'p3', 'c3']}
1769473908.0668893,RECEIVED,c71a4eaf-d240-4a1a-928b-1be846fbd590,6da259c1-47ff-41f3-b296-b4ad80d80cb9,c5,c4,26,p1,?,surb={'id': '63992129-1c65-4cca-91b0-b72905f57d46', 'route': ['p1', 'e1', 'i10', 'x8', 'p2', 'c5']}
1769473908.1863732,RECEIVED,948adda9-aafb-480f-b080-389177a78890,d86c67d2-b253-4e76-a3a1-b0ffd85a8b80,c5,c4,26,p1,?,surb={'id': 'e5593aca-6fd5-4a8f-b365-efe55f12aec7', 'route': ['p1', 'e3', 'i5', 'x2', 'p2', 'c5']}
1769473908.3057258,RECEIVED,ea057d5b-44a6-408d-8893-3a0382addb5f,f044e0c2-3da0-43b5-beca-3124fb2e7b9f,c3,c4,27,p1,?,surb={'id': '344e9abc-5ebf-419d-a1fc-1bb2c3314589', 'route': ['p1', 'e7', 'i1', 'x3', 'p3', 'c3']}
1769473908.4208617,RECEIVED,b3e65622-453a-4704-b3f8-dc84b522b58e,db7ad0ec-6263-451b-8d61-758241e63001,c5,c4,26,p1,?,surb={'id': '1d1519c7-c694-4e3e-96a5-9705318f71aa', 'route': ['p1', 'e1', 'i5', 'x4', 'p2', 'c5']}
1769473908.5187316,SENT,d8bcea78-ca08-4d7b-ae43-29c9004e06d5,0ed0d0a9-e9f2-4898-955b-0fff730a6e93,c4,c1,3383,?,p1,
1769473908.5188832,CREATED,8cd7909e-af84-4e10-80f7-991b1795ee34,00409cc3-3033-4139-a368-5633ceb445d5,c4,c1,26,?,?,surb={'id': '8b66609d-08f6-4b03-bc50-987fad380309', 'route': ['p1', 'e12', 'i11', 'x11', 'p1', 'c4']}
1769473908.683335,SENT,bb012f0a-c3a1-4b57-803a-788d184bf13c,573e7bcd-25fc-419f-8357-e9c81e61ec4f,c4,c1,3399,?,p1,
1769473908.6834853,CREATED,d50f221b-d095-4e36-983f-337d54094754,187c5e04-a3a0-407a-935b-407343220467,c4,c1,27,?,?,surb={'id': '938b6e52-b7e6-470d-9b8a-c1fca81a9600', 'route': ['p1', 'e12', 'i5', 'x11', 'p1', 'c4']}
1769473909.0926645,SENT,1501bce9-c515-4b65-94ea-dc534af3f1cb,8152b7a8-65e3-4e63-910f-b4da2000b13a,c4,c1,3384,?,p1,
1769473909.092762,CREATED,b089598b-6689-4bf7-a6dc-fd4738ac6f20,34fa0308-96f3-4c57-8dde-e91b28f89385,c4,c1,27,?,?,surb={'id': '1d8915cb-23bf-4c59-967d-d361ade69edd', 'route': ['p1', 'e11', 'i4', 'x12', 'p1', 'c4']}
1769473909.2651474,RECEIVED,8f418139-af81-4861-b230-99c704114caa,7444933b-ed35-4b45-bcfd-48a569f0655f,c5,c4,26,p1,?,surb={'id': '89d72458-b51c-4113-816c-867a9b980334', 'route': ['p1', 'e9', 'i11', 'x12', 'p2', 'c5']}
1769473909.480375,SENT,402f341a-464b-43e3-9943-84f65c562c15,756188d6-9bdb-44cc-ab0f-6706012606bb,c4,c1,3383,?,p1,
1769473909.4805202,CREATED,07e31dd2-0b5f-4be7-8dc9-402aa97c94bf,1dd9ef6e-d301-4350-b3b9-2ecc7397e21f,c4,c1,27,?,?,surb={'id': 'e9da0020-21b9-458a-85cc-4411f2af08c2', 'route': ['p1', 'e5', 'i12', 'x12', 'p1', 'c4']}
1769473910.0424771,SENT,a8dc1d33-c66a-4c00-bfae-4f63eb74d762,80fa3166-9992-4e79-9427-5455a8d159bd,c4,c1,3391,?,p1,
1769473910.0426254,CREATED,f0423da9-2d86-41d0-9e31-284842c207d6,982a5540-52cb-4eee-a8d2-2b2ae96bd10a,c4,c1,27,?,?,surb={'id': '17723f79-84f0-4fc3-8d10-c3fde63e7142', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c4']}
1769473910.0810382,RECEIVED,b10cc5cf-3fd5-4083-9848-589803f34676,3b9ae285-8c50-4919-944d-52bff7bc3f3f,c3,c4,27,p1,?,surb={'id': 'adaa826b-e594-4492-80e5-f4b36ff73a5b', 'route': ['p1', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769473910.1587245,SENT,83dee8f8-6ce0-4434-90bd-e6a12dadf1e0,d2807bee-948a-46ef-abd0-fcedc55da464,c4,c1,3388,?,p1,
1769473910.158897,CREATED,11ca4d5f-87ea-4db8-be39-ee7de5dd6462,202fed17-e825-4deb-b9d2-6e44508de8c5,c4,c1,27,?,?,surb={'id': '687e3e5e-f62e-4308-8031-7d0b6e897d6b', 'route': ['p1', 'e5', 'i7', 'x8', 'p1', 'c4']}
1769473910.1700842,SENT,1b12cbbe-a823-4fdd-87e7-cd2b1f94535a,9feb5405-f00f-46ca-b13c-f5eab186e07c,c4,c1,3380,?,p1,
1769473910.1703074,CREATED,8b40b960-4c66-43b1-8362-307903bf22d9,44f50195-ab4f-48c8-83de-aaadcac4ad35,c4,c1,27,?,?,surb={'id': 'bd441971-0fa2-4312-ba29-9a9987dc2b41', 'route': ['p1', 'e5', 'i2', 'x1', 'p1', 'c4']}
1769473910.3975976,SENT,cced1e84-9f06-4d8a-9181-85bbd48e6801,4a613826-653b-442e-80fc-0a45e7316eb8,c4,c1,3389,?,p1,
1769473910.3977609,CREATED,3196ffce-21ff-4bac-8620-46e140fc339c,0e8ba557-6667-43cb-b649-b46dacb3b487,c4,c1,27,?,?,surb={'id': '0a8c7cb9-480c-4dbb-8d2e-66678f6aeeee', 'route': ['p1', 'e8', 'i4', 'x5', 'p1', 'c4']}
1769473910.7101285,RECEIVED,919abed3-96c9-49a5-842e-2e7e9da2bd72,72a2736a-278b-4ae1-aedc-80207355c182,c3,c4,27,p1,?,surb={'id': 'c79afb42-6d28-4537-bbac-1c275308115b', 'route': ['p1', 'e2', 'i11', 'x8', 'p3', 'c3']}
1769473910.7129724,RECEIVED,7b5a5743-074f-44c9-9956-641b33e4e4f8,b3e6e160-9ef9-48ec-8a21-e163a0252e53,c3,c4,27,p1,?,surb={'id': '99f0b670-4afa-44ba-9c21-584781636a21', 'route': ['p1', 'e10', 'i12', 'x6', 'p3', 'c3']}
1769473910.8753982,SENT,fcbafd85-936c-4dd2-9a4f-c133d888e748,9ebb00d4-23e7-4c36-842b-1ca2ef1c4cc2,c4,c1,3381,?,p1,
1769473910.8755462,CREATED,c6cbad3a-e5d6-4b23-b4e6-70785f390a51,b489d092-11b5-4b4a-af83-53847b580af2,c4,c1,27,?,?,surb={'id': '8edcba99-220e-46be-8770-198b897866b6', 'route': ['p1', 'e10', 'i5', 'x6', 'p1', 'c4']}
1769473910.8889434,SENT,eb1ee757-2eaa-4d11-a2a9-5151f4117c9f,6cf463bf-32d5-4229-8734-ae794e664ea7,c4,c1,3375,?,p1,
1769473910.8891273,CREATED,0297ec3c-b68c-479b-ba37-1e8226929f2c,933871d7-2b0f-4103-b0d0-259f20bb8b42,c4,c1,27,?,?,surb={'id': '51d26eb6-6f22-405d-95cb-b4bbc230d8b5', 'route': ['p1', 'e6', 'i6', 'x5', 'p1', 'c4']}
1769473910.9135537,SENT,25454cf6-a544-44ab-800b-d79e73f9902a,04d08a7c-1ee1-4190-9cba-0033208323fd,c4,c1,3380,?,p1,
1769473910.9136934,CREATED,89f5bc1f-f993-4c82-9c9e-6ee548400c00,d1ce4863-5e5f-4132-8d22-ca35a3932901,c4,c1,27,?,?,surb={'id': '5b7b1a85-dd31-4a68-ba01-d439a0a273ad', 'route': ['p1', 'e9', 'i1', 'x5', 'p1', 'c4']}
1769473910.984577,SENT,f4ef9e4d-b4f9-48e8-a55a-ddb1cc4c02f5,079a451b-f236-431c-bc6b-933f9a09f860,c4,c1,3364,?,p1,
1769473910.9846532,CREATED,5be2290c-f71b-4c02-9b2c-491e55b3fc5e,5a8bf4e9-6485-4c1c-a54c-f92d120c09e2,c4,c1,27,?,?,surb={'id': '5b4a781b-8227-4010-a296-b8547bbc754e', 'route': ['p1', 'e10', 'i2', 'x8', 'p1', 'c4']}
1769473911.0694273,RECEIVED,7d5e516f-776a-46d6-a9cd-358186987143,215895b5-4613-4c18-9ba8-c8e9a1a0532d,c3,c4,27,p1,?,surb={'id': '15192c6a-c813-4eea-87d5-7b65bb036085', 'route': ['p1', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769473911.1061294,RECEIVED,8b8758b7-64c4-4694-8c22-d50fab38ec1a,7ba45b0e-1c35-418c-b61b-f1fc8a50c166,c3,c4,26,p1,?,surb={'id': '9dc3b03b-c327-4e7c-bdbb-85e9dbf4afe5', 'route': ['p1', 'e8', 'i6', 'x7', 'p3', 'c3']}
1769473911.15604,SENT,0a41620b-c779-4aed-ab74-988f9223f277,ba50f5a0-15a1-453d-867f-552c81238bbc,c4,c1,3380,?,p1,
1769473911.158615,CREATED,8ca416ee-b73b-4e3e-9d93-9610adc92dfc,c7b3aa2c-382a-4e98-ab58-0afc73ef6aae,c4,c1,27,?,?,surb={'id': 'f5a7326c-4748-4ab2-bf79-19e5b0ef5944', 'route': ['p1', 'e1', 'i12', 'x9', 'p1', 'c4']}
1769473911.417332,RECEIVED,42946b60-0651-4859-b389-9586f33986ed,8b2e7870-b399-4121-bef3-963f18f6a3e5,c3,c4,27,p1,?,surb={'id': '9f2b06e7-2eba-4e32-a1c7-a2ae5cce1d6c', 'route': ['p1', 'e8', 'i8', 'x12', 'p3', 'c3']}
1769473911.447548,RECEIVED,6ae8d85b-1822-4278-8167-23a83ebc1885,354e36ad-0711-480e-9365-5cfdf416b795,c5,c4,27,p1,?,surb={'id': '43992793-fdbd-4ecf-b6a2-196cc2873f4e', 'route': ['p1', 'e1', 'i12', 'x9', 'p2', 'c5']}
1769473911.451454,RECEIVED,dfc11948-c9b7-4bfd-acb7-246b1e15aee6,2be068dc-0874-4f6d-9125-d2c4450ea344,c5,c4,27,p1,?,surb={'id': 'a31cdc8b-7164-4510-b613-680c74dacbd2', 'route': ['p1', 'e11', 'i1', 'x1', 'p2', 'c5']}
1769473911.5391135,SENT,e2c292bc-97e6-4b35-8a52-1c8ac4340173,ce6a52c5-ee6b-47f0-95ea-589f3cf987f8,c4,c1,3379,?,p1,
1769473911.5391867,CREATED,afdacb75-a730-429a-a753-f02f351701ee,e0683ee7-3d53-4cb9-a151-ccee6c039278,c4,c1,27,?,?,surb={'id': '8bf4f71d-6afa-4552-ab9f-cb42cb3a944b', 'route': ['p1', 'e6', 'i1', 'x5', 'p1', 'c4']}
1769473911.8097947,SENT,ba735692-412e-4806-81d1-a2874ead2a4e,5ccbe063-3a8d-4955-ac19-e7edc4f9af9e,c4,c1,3386,?,p1,
1769473911.8099651,CREATED,64c55afd-d345-4d23-bbde-d10ed21f50e6,e93a2fd8-78bb-402e-8f40-5d47661053ed,c4,c1,27,?,?,surb={'id': 'f95bab41-70a0-44eb-b570-ff41cce7bdb5', 'route': ['p1', 'e6', 'i9', 'x3', 'p1', 'c4']}
1769473912.1859374,SENT,18f66f74-fde2-4e37-b3e7-075e4688314f,50eef26c-0713-4a73-b2b2-5ef7a07b83b0,c4,c1,3377,?,p1,
1769473912.1861732,CREATED,1e2eacfe-9694-48c9-a052-ab362b10bd34,a559fc6a-e2b4-4004-987d-db243f3df18c,c4,c1,26,?,?,surb={'id': '1c7164f6-32eb-4e18-a64a-ce40e8c3874d', 'route': ['p1', 'e8', 'i10', 'x4', 'p1', 'c4']}
1769473912.2217324,SENT,75048dc5-16f5-49a8-9276-fc4946c8c2ac,2c55a54f-7f2c-46e4-a575-10205422e15f,c4,c1,3376,?,p1,
1769473912.2218788,CREATED,3f151820-828f-4e00-b59a-362f2980fa1f,174d1727-05a8-4cfc-9013-c524c304950e,c4,c1,27,?,?,surb={'id': '7b6e811b-9556-4919-ada0-8098049357f8', 'route': ['p1', 'e10', 'i2', 'x1', 'p1', 'c4']}
1769473912.2527502,RECEIVED,a01d10f4-53ff-4bf6-803a-e8d398a3851e,93acffa6-6883-4016-8e8d-03177f80451e,c3,c4,27,p1,?,surb={'id': '71f98b74-a956-4326-8b20-11a9f2ab8389', 'route': ['p1', 'e3', 'i2', 'x6', 'p3', 'c3']}
1769473912.4209676,RECEIVED,8d444e4b-3884-41f4-9399-bfe753dfbecc,cca82f03-8b37-42c0-bcc5-7d3f5865aca2,c3,c4,27,p1,?,surb={'id': '3156d8d6-bb23-4287-b10b-1f52c00e3d78', 'route': ['p1', 'e5', 'i10', 'x9', 'p3', 'c3']}
1769473912.4378352,SENT,538d6542-22eb-4849-88cf-635ed2685209,7a233753-160b-495b-bb60-7542782c5acd,c4,c1,3379,?,p1,
1769473912.43798,CREATED,bce1512f-c600-4009-be9e-34f766937f55,c1bec154-077a-4232-81c0-70aacfd2a7ed,c4,c1,27,?,?,surb={'id': 'f89bbaf5-08de-484b-b84e-994c608ff944', 'route': ['p1', 'e9', 'i1', 'x9', 'p1', 'c4']}
1769473912.558353,RECEIVED,3274a789-d46c-4dbb-8198-eda0c3181dce,4e0aa8c0-a084-469a-8071-a456e860f975,c5,c4,27,p1,?,surb={'id': 'ea25fc2e-34e6-455c-87a2-73bfd0ac0eb2', 'route': ['p1', 'e7', 'i11', 'x9', 'p2', 'c5']}
1769473912.8129606,SENT,5e03cce6-5c01-47ee-8981-f1b5980bce77,eefdc301-3fcb-4dd1-ad1b-c8b59d506657,c4,c1,3359,?,p1,
1769473912.8132393,CREATED,96939f07-eab6-4089-addb-287837e8c25a,73fc8833-0e67-4f2f-a087-d9af08aed208,c4,c1,27,?,?,surb={'id': '8ced2502-a8b0-4d84-912e-74ea9f1d372f', 'route': ['p1', 'e7', 'i7', 'x2', 'p1', 'c4']}
1769473912.9876547,RECEIVED,a82cfbcd-a584-481a-85b2-ec657621656b,26e27240-5467-45f8-8651-0eb21bf82475,c5,c4,27,p1,?,surb={'id': '59e68091-c02e-49e1-acb5-d362dcd2299f', 'route': ['p1', 'e2', 'i1', 'x1', 'p2', 'c5']}
1769473913.106026,RECEIVED,a366f824-2c6a-4482-9e8e-20edb0b8df9f,70fdea41-2bf9-4239-8827-3702df3d8765,c3,c4,27,p1,?,surb={'id': '8f43016b-b141-4452-b482-eac0a499be2d', 'route': ['p1', 'e2', 'i5', 'x9', 'p3', 'c3']}
1769473913.1637247,RECEIVED,15f468fd-8e2e-422b-8ffd-2f62fe4ae3af,15d852a6-5978-4f16-8cf4-20ca1b073708,c5,c4,27,p1,?,surb={'id': '8f06af47-9817-46ce-af87-1f4a9e9d3e45', 'route': ['p1', 'e10', 'i5', 'x3', 'p2', 'c5']}
1769473913.261835,RECEIVED,b9c72220-3d07-41ae-926c-9257524985dc,7c2bf6bc-cbba-49f6-8314-8ce2a96194ee,c5,c4,27,p1,?,surb={'id': '16a55382-70b0-4793-a05f-b449aa95350f', 'route': ['p1', 'e9', 'i3', 'x3', 'p2', 'c5']}
1769473913.350592,RECEIVED,ef1719df-67fd-43c8-ace7-636988600ffc,8bb25358-cf45-4aa6-9384-3b6b7d056573,c5,c4,27,p1,?,surb={'id': '797439d3-7583-4409-aa48-d8664844c0e8', 'route': ['p1', 'e12', 'i10', 'x3', 'p2', 'c5']}
1769473913.5927305,RECEIVED,ddbee5ff-8f2b-4071-a91b-5a97ddd0b91b,5aaff3e4-3fc2-4200-a8db-6884ca62a6ae,c5,c4,27,p1,?,surb={'id': 'a7747237-8efa-48f8-9d8e-a290a39a970d', 'route': ['p1', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769473913.6166477,SENT,b2966efd-24c9-4c79-9c70-40230f86e636,d174a75d-fd3b-4735-b6ce-018e3b4f7b99,c4,c1,3376,?,p1,
1769473913.6168,CREATED,92976ff3-696b-4682-beb8-0ef140f520ed,9b8e4cdf-cbc8-4fc6-aeb9-d0cf352e1300,c4,c1,27,?,?,surb={'id': '6161a514-e86d-495a-9e1f-f3e8bd5f85a4', 'route': ['p1', 'e10', 'i1', 'x3', 'p1', 'c4']}
1769473913.701022,RECEIVED,1769ceec-c93c-4855-bcec-af09ad73821c,c39ab1aa-7f5b-4c37-8c4f-012ffd103d03,c3,c4,27,p1,?,surb={'id': 'cac26ec6-3646-4c66-b36d-6b4d732cd8dc', 'route': ['p1', 'e4', 'i1', 'x11', 'p3', 'c3']}
1769473913.7956703,SENT,a566894f-0101-4e43-a451-ba9a97c4df50,6eee0513-b9d7-4a70-9c7b-37dbbcf10766,c4,c1,3359,?,p1,
1769473913.7957792,CREATED,2a6c48d3-05ba-47ac-ad80-8f0b3a4fcfac,bef46f67-3cb0-4571-a835-3ed354bc6b43,c4,c1,27,?,?,surb={'id': '98192696-c0a9-416f-8a71-c1e48c245199', 'route': ['p1', 'e5', 'i4', 'x3', 'p1', 'c4']}
1769473913.7966478,RECEIVED,a6dcce5a-1b96-4f6c-8832-13e86a37cbeb,d449ff14-98df-4df0-a472-d2c5f7f60df6,c5,c4,27,p1,?,surb={'id': 'b0edb1dd-94c1-456c-be5c-c6f79b23c60e', 'route': ['p1', 'e6', 'i10', 'x10', 'p2', 'c5']}
1769473914.0939894,RECEIVED,b7f95de0-83aa-4853-835c-215d379b26ed,cf90a9e0-6056-4654-81a2-d4e1a7e236d3,c5,c4,27,p1,?,surb={'id': '69c77f2c-fe1f-44f0-aea6-7d21877ecb23', 'route': ['p1', 'e3', 'i3', 'x5', 'p2', 'c5']}
1769473914.2292044,RECEIVED,b4996c6d-df59-4114-802a-7923246e0911,1d3d9184-a959-479d-b5f3-bf8ad32366fe,c5,c4,27,p1,?,surb={'id': '083a26db-34ec-435f-89d9-2ae216d5a493', 'route': ['p1', 'e12', 'i9', 'x3', 'p2', 'c5']}
1769473914.3505068,RECEIVED,dd1a4a86-f636-479c-8d5e-0f0be43cf0c6,4bb376b3-61d6-4325-9187-ccfb27f11c0f,c5,c4,27,p1,?,surb={'id': 'a7d54f67-d412-4bc6-8e5b-9d0604946364', 'route': ['p1', 'e12', 'i9', 'x4', 'p2', 'c5']}
1769473914.3853037,RECEIVED,c3f40d9b-f404-4e22-9fd0-f6a61fb48312,85748e7c-d5c1-4c76-b2c8-f82cad32c0b3,c5,c4,27,p1,?,surb={'id': 'c72a73f6-2135-4188-9fa6-b4a787409dd9', 'route': ['p1', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769473914.4981997,RECEIVED,a3bc3d8a-9a41-4457-ae17-6b1b1ea691b1,4a59a51d-8d60-4be4-a0a9-ec5ba14e2721,c5,c4,27,p1,?,surb={'id': '4eff1029-cb62-47dc-a470-19f8bf9db067', 'route': ['p1', 'e4', 'i4', 'x6', 'p2', 'c5']}
1769473914.5192513,RECEIVED,62ece006-98f5-484f-8c1b-96a372761e48,7b4ecc0f-3641-40ce-b0bf-82d00475029c,c5,c4,27,p1,?,surb={'id': '303be39b-e0af-4d11-8684-807b7c30958a', 'route': ['p1', 'e1', 'i11', 'x1', 'p2', 'c5']}
1769473914.59386,RECEIVED,32b0efd7-1b75-409c-83e3-5453a7c00376,4d9397b6-7c5e-4865-bc80-db944c768ffd,c3,c4,27,p1,?,surb={'id': '664ac87c-0d10-404a-ae7e-1b5e58d5cbf9', 'route': ['p1', 'e9', 'i3', 'x2', 'p3', 'c3']}
1769473914.620206,RECEIVED,e513d438-6851-4272-8feb-be85f9e42cfd,4e8f952b-777b-41fc-8a7c-09244c9bab79,c5,c4,27,p1,?,surb={'id': 'a6172274-a27f-4ce0-8b84-a553cfa415be', 'route': ['p1', 'e5', 'i9', 'x8', 'p2', 'c5']}
1769473914.961985,RECEIVED,ad9da56c-b78d-497b-98b8-d34dd1bdbb71,c4ba6270-f3f9-46c2-aebb-82a222b6fab4,c3,c4,27,p1,?,surb={'id': 'ac87a878-a870-45c4-922c-813814c258a3', 'route': ['p1', 'e6', 'i12', 'x8', 'p3', 'c3']}
1769473915.1505063,SENT,bfc5b5eb-3403-4be0-8442-7254be75053a,e378d5e8-8d03-4b4e-a33e-dc615b430bc2,c4,c1,3384,?,p1,
1769473915.1506383,CREATED,1619f94d-8887-4093-a96d-5ecef2e5748b,b7d71d6c-cd88-420e-bb01-a5b142c645aa,c4,c1,27,?,?,surb={'id': 'aa60ad50-0bfe-4ff4-8cbd-2b75d516511a', 'route': ['p1', 'e2', 'i9', 'x2', 'p1', 'c4']}
