timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443420.0332522,SENT,6b3b887d-b23d-44a7-b1cb-777da90c37b1,b49787fc-77d5-45ef-9408-d55a0526f354,c4,c5,3372,?,p1,
1769443420.0334022,CREATED,094d75b7-5265-4a31-bc6d-d19579d0a1f8,7de6a082-76ea-4f5d-a109-d666d609ed47,c4,c5,26,?,?,surb={'id': '7273b310-b8d5-4e22-804a-0794445496e9', 'route': ['p2', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769443420.212307,RECEIVED,1a522b88-d724-430d-8ebd-6f21e907328f,7bb0ab0f-ea7c-439c-8c7f-f7c8a9d29089,c5,c4,26,p1,?,surb={'id': '63245499-2c2c-4ad5-8396-5ede2b598102', 'route': ['p1', 'e7', 'i6', 'x9', 'p2', 'c5']}
1769443420.520033,RECEIVED,99d0ab07-87fc-45e8-ab2a-d54ac9198293,59a2c87a-6fbe-421c-835c-84a36e363e61,c5,c4,26,p1,?,surb={'id': '6063cfb2-285b-4e23-acd7-6877eb07d0e2', 'route': ['p1', 'e7', 'i3', 'x8', 'p2', 'c5']}
1769443420.730647,RECEIVED,e910dae5-6096-4c65-a372-37e43e78c050,e1d51ee1-ed74-4a10-905b-9ec28c2cabba,c5,c4,26,p1,?,surb={'id': 'aeecfdf4-0108-415c-8348-317a596ed23c', 'route': ['p1', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769443420.9569767,RECEIVED,964910b9-962b-43b9-ae03-6912f9aedbec,3036bc70-7422-4e32-95ff-9850a1902444,c5,c4,27,p1,?,surb={'id': '4e8d6de7-e075-4f70-ab43-5a66fcc0ac4a', 'route': ['p1', 'e7', 'i12', 'x12', 'p2', 'c5']}
1769443421.205281,SENT,8a619855-aac2-449e-9259-b6493f56280a,dc133adf-46a6-4ea2-abc0-65130eaf4063,c4,c5,3375,?,p1,
1769443421.2053566,CREATED,bfcf724d-9d19-467a-9e32-aab8699d72ea,0e8b8ceb-784b-499e-98b7-5494b08ee5c9,c4,c5,27,?,?,surb={'id': '36f9f400-6e16-45cf-a35d-57336e4075a4', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c4']}
1769443421.378287,RECEIVED,4ac2fb17-2c5a-4cf0-b0a9-f04cb8f5f012,faf270b1-f4fc-42ca-8a7e-13a18f063d2e,c5,c4,26,p1,?,surb={'id': '783e00d9-6279-4e37-9765-815c386f405b', 'route': ['p1', 'e1', 'i1', 'x9', 'p2', 'c5']}
1769443421.5894856,RECEIVED,c8d5b915-cb71-42ee-8f23-257cd189ab5f,4d4714af-35c0-4d4d-9e40-98ce6fed73dc,c5,c4,27,p1,?,surb={'id': '7eb92f33-8d60-43ca-8159-d2fb6f3c0adb', 'route': ['p1', 'e8', 'i4', 'x12', 'p2', 'c5']}
1769443421.7256901,SENT,8f849e91-f819-4263-bcbd-384ed0ed9514,95cd8865-edc7-4698-8cbe-b75a5d3662e0,c4,c5,3376,?,p1,
1769443421.7258368,CREATED,6efee098-0c8f-4c53-9be8-552f5554855b,839c8e2f-58bb-41e3-8dbe-c24df42dec1e,c4,c5,27,?,?,surb={'id': 'be6aaafd-3082-4fd7-987c-91fad61a1709', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c4']}
1769443421.7545948,RECEIVED,f750dddc-b36d-4d88-a644-87ffafdfbcce,4dc06390-68cb-4aab-8335-4d727655e55a,c5,c4,27,p1,?,surb={'id': '3de4115d-3adc-4394-a259-8e7b0ef39c1d', 'route': ['p1', 'e12', 'i12', 'x6', 'p2', 'c5']}
1769443421.8527544,RECEIVED,cbf3d010-5511-4c8f-9f64-6571ee76360c,8fe3f7af-0645-46c7-bb2f-1747a0a6affa,c5,c4,27,p1,?,surb={'id': '98972556-8960-42f2-b13a-e0dadce12bc0', 'route': ['p1', 'e3', 'i11', 'x3', 'p2', 'c5']}
1769443421.8805575,SENT,767e825b-cbe8-4216-9807-ce8874ef3b41,ca1b0bcf-5645-49e5-89e3-0a927be1585b,c4,c5,3364,?,p1,
1769443421.8807034,CREATED,ec3ae6a2-d141-4b76-bff0-44f08c3d8617,7a6efb99-d142-4bf3-b0f8-c9546321cceb,c4,c5,27,?,?,surb={'id': 'fb48210b-968f-4451-b04f-5e8c7b6f8b61', 'route': ['p2', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769443421.9669032,SENT,b347077f-3c40-4cf3-ac94-279a6e72eb99,50aae4e5-4d2e-4582-a22a-899a2a076069,c4,c5,3371,?,p1,
1769443421.9670901,CREATED,c0d9e9e5-c45e-445d-a8e3-ebe1f9e8e180,1e797243-74c9-40cc-b384-c4bf13d649bd,c4,c5,26,?,?,surb={'id': '899ae900-4e48-4eed-aeb1-13501291b1de', 'route': ['p2', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769443422.1263711,RECEIVED,ddf3acc7-5310-42c2-834d-3c677a19f75d,efcc32c9-4587-484a-a5dd-f87488416e65,c5,c4,27,p1,?,surb={'id': '918b809e-f1cf-41a2-83e3-7b4150bea9d6', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c5']}
1769443422.1333394,RECEIVED,f36c8b1e-6e03-4cdf-90c6-0bfd60c9094f,81c2d120-7f9b-4298-8747-ac90488963fc,c5,c4,27,p1,?,surb={'id': '9421ae6a-1ad8-46b8-a464-956384c63b06', 'route': ['p1', 'e6', 'i10', 'x5', 'p2', 'c5']}
1769443422.3275993,RECEIVED,506234de-3dab-4f4d-8251-7a926ac60117,a2592006-80f2-4439-88e4-ea3ffbdf7f26,c5,c4,27,p1,?,surb={'id': '2359b712-2f56-4111-beac-e96fb84f5774', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c5']}
1769443422.866362,SENT,9ce946a9-935f-43d3-b901-afaf83f25352,86f535d6-8964-4e24-89ea-ea5804698ae7,c4,c5,3376,?,p1,
1769443422.8666189,CREATED,02a54601-2e2a-4abe-8540-2f49af92dc0a,1ab402f2-5d7b-4575-815b-d9e168df56bb,c4,c5,27,?,?,surb={'id': 'f2464b6a-9f45-4143-9bf4-291f0938e976', 'route': ['p2', 'e10', 'i4', 'x8', 'p1', 'c4']}
1769443422.9700265,SENT,69f17fe0-a3fb-4cd2-bbcf-1b9004b9a8fc,56b94ebf-4e71-4745-bc73-2b6cc6f7aaef,c4,c5,3400,?,p1,
1769443422.9701838,CREATED,d5a85df9-8a67-454b-aa75-952d4910ca68,c7919bf0-238b-4cf9-982f-62995aa50a84,c4,c5,27,?,?,surb={'id': 'b1351e90-394c-4367-b682-8363ff5a7bb1', 'route': ['p2', 'e7', 'i2', 'x10', 'p1', 'c4']}
1769443423.931844,RECEIVED,ee972d1d-61d1-4989-ab96-af36a7c9497d,789ceecf-d17b-4a47-9530-bbd6ac175701,c5,c4,26,p1,?,surb={'id': '98d9f0af-33bd-41e5-bca9-220f4f0c4501', 'route': ['p1', 'e12', 'i10', 'x6', 'p2', 'c5']}
1769443424.3371694,RECEIVED,77bab000-fa9f-4436-bc90-07c22035bf7d,a0ad9ed9-d714-434f-b326-3a8c826df4f4,c5,c4,26,p1,?,surb={'id': 'ea5fedf7-f03f-419f-9086-528de03a6de3', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769443424.5089788,RECEIVED,2e006014-7d23-427e-9ae6-2563aa858be6,52410ac4-c866-4443-897e-3fd15366241f,c5,c4,27,p1,?,surb={'id': '65d17e48-94d7-4e97-81d4-a55fad0afda8', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c5']}
1769443424.6939561,RECEIVED,d47dfad3-0dda-41a2-8ad1-e2a98b76f48a,37985202-24df-45a0-9753-3fd42ac61c71,c5,c4,26,p1,?,surb={'id': '82557542-802e-42dc-982d-a17d47d78d4e', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c5']}
1769443425.5049446,SENT,db0b4600-597f-400b-8598-4b6afc13800d,778a2ee0-5499-45a6-a3a0-1cd1784a9219,c4,c5,3391,?,p1,
1769443425.5051124,CREATED,107b4074-af24-432e-8855-bdfd6820f1a3,ca00060a-f9bc-4540-b544-32a190b6246f,c4,c5,27,?,?,surb={'id': 'b88b90f7-97de-4f51-b7c2-ab663d091aab', 'route': ['p2', 'e11', 'i8', 'x11', 'p1', 'c4']}
1769443425.5390751,SENT,d832821e-32e9-42f7-8ae8-7b1f23fc5d61,376da7bf-4c45-4205-8940-22ae5d8ae6f7,c4,c5,3379,?,p1,
1769443425.5391567,CREATED,c7cfb877-a953-459d-9ef3-d7e0d4fddd30,5924985a-d8a6-46f9-a6a3-8226c8d93dd1,c4,c5,26,?,?,surb={'id': '3ca77237-f615-4a51-831c-946257cb7563', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769443425.5774431,SENT,c465cd35-f0e7-4110-8923-9c9febb78cba,17f7c9b6-0694-4345-930b-ce3ab2b6e0e6,c4,c5,3388,?,p1,
1769443425.5775201,CREATED,b138cf54-9e68-4264-af42-0094b3e9c75a,a355dcb8-870e-4d52-91ef-a7e00010c8a1,c4,c5,26,?,?,surb={'id': '8e1980bb-0c9b-4cff-a268-7ce1ccb7bdf4', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c4']}
1769443426.045518,SENT,d6329435-0cdf-4e3d-aa38-a5f33a00c276,211ac728-5d85-45a0-9348-7b44ebb0a72a,c4,c5,3363,?,p1,
1769443426.04567,CREATED,03d9aaa3-e7bc-47ec-8ac3-c49d61f3d8df,c70e3c65-4e83-41a3-89b7-c465a5040658,c4,c5,26,?,?,surb={'id': '313562f0-2188-4d3b-af81-764abac3e4a4', 'route': ['p2', 'e2', 'i9', 'x10', 'p1', 'c4']}
1769443426.524677,SENT,94781fa6-ca35-40d2-9be3-abcf16ef9e78,5f5fb532-b361-4a08-a9cc-9045fa03d9ab,c4,c5,3359,?,p1,
1769443426.5248237,CREATED,2e038c8f-b7a6-4b64-9646-4781587fd8a5,bd6d0e29-c4e6-4b42-a55d-5f974d876cf5,c4,c5,27,?,?,surb={'id': 'e9bf6f28-b657-4049-81c3-db953fdde273', 'route': ['p2', 'e8', 'i8', 'x12', 'p1', 'c4']}
1769443427.0639555,SENT,49fa0b25-bcc4-44d5-9c60-1b25300a443c,9d5828e3-d35f-4ea5-91e1-24f71007bce2,c4,c5,3383,?,p1,
1769443427.0641186,CREATED,fa390cbc-37d6-4ceb-bc5d-e0a025e102ba,b3e812c8-c4f8-4ffe-93e9-ef1475b49ed5,c4,c5,26,?,?,surb={'id': '2c1beeea-e557-47bf-a692-6708cb4b1eba', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c4']}
1769443428.1678324,SENT,6580a17d-4f2d-4313-b5e1-70c9e310e7df,bbcd4c57-3014-47f9-9e67-902b308a217f,c4,c5,3376,?,p1,
1769443428.1679816,CREATED,27fdc476-1ce2-4a53-a335-3d34ab01af05,d548fd89-7654-4062-9a31-c414f886c8fe,c4,c5,27,?,?,surb={'id': 'bd3f590b-d40e-4b55-8080-37f561999f19', 'route': ['p2', 'e3', 'i1', 'x9', 'p1', 'c4']}
1769443428.3362606,SENT,f2ee4415-3e44-4d08-8d2a-5c0a8bf99004,cfc07eac-049d-43d8-8a53-e3f3783ff163,c4,c5,3383,?,p1,
1769443428.336368,CREATED,d7b5a710-f483-4463-83a7-0053ebd6da49,90dcd189-1abc-42f5-b922-60eb0e377191,c4,c5,27,?,?,surb={'id': 'c4805356-ba8d-443b-a34c-0be3ddddfd3c', 'route': ['p2', 'e3', 'i6', 'x6', 'p1', 'c4']}
1769443428.3771966,SENT,0542f6ab-c291-4ea0-a2dc-9c201187db56,5f34b6a6-46e9-4cac-b798-edd94f6d4412,c4,c5,3384,?,p1,
1769443428.377258,CREATED,e5990e99-380a-4059-885d-972799e1f97f,3293cb48-1bc3-4d28-a15f-f65e59627022,c4,c5,26,?,?,surb={'id': 'dbb6d347-9577-43d5-868b-8790ccfdff20', 'route': ['p2', 'e2', 'i6', 'x7', 'p1', 'c4']}
1769443428.5166373,SENT,0b7f6f3d-19e6-4660-bd3c-e0ef94d5f478,bd645f6e-ebd6-40c1-902c-4a5ee7fe43dc,c4,c5,3364,?,p1,
1769443428.516768,CREATED,54319de0-1934-4fb3-a82b-781a63d3d533,5bbc5671-5e78-4406-9772-0d0d9a80f7e8,c4,c5,25,?,?,surb={'id': '1e7f668e-9b25-464c-a1e3-92dabb56dc8f', 'route': ['p2', 'e3', 'i4', 'x10', 'p1', 'c4']}
1769443428.5515,RECEIVED,65b043fa-136b-4f59-ab05-63884959c0b0,1d19cdf5-0e4b-4a4b-aa2d-844e27cfacaf,c5,c4,27,p1,?,surb={'id': 'dc1e788e-d3d1-47cd-9d85-198c919ec96e', 'route': ['p1', 'e6', 'i2', 'x1', 'p2', 'c5']}
1769443428.6501822,RECEIVED,37faedbc-e462-4368-9bb3-8b80795f2d6b,df05fcbb-1c0b-478e-a47a-747236bc56e0,c5,c4,27,p1,?,surb={'id': '4f40ae06-5c68-4b57-abab-bf82c8aee976', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c5']}
1769443429.041373,SENT,b4773ed0-8f35-482e-bdc5-46227e2a6cd3,e0958673-e521-4177-a5a7-dd12ce331380,c4,c5,3376,?,p1,
1769443429.0415452,CREATED,5aaa503d-0651-46c4-b953-06eac92cbaf6,34af659d-4287-434c-892f-72c292d7b574,c4,c5,27,?,?,surb={'id': '49a42310-e48d-43cf-86d8-d612de3353f7', 'route': ['p2', 'e8', 'i5', 'x2', 'p1', 'c4']}
1769443429.1552582,SENT,2b7fd4c6-f888-489c-8cb4-14d2ce4c64cc,3cfce4ba-76d9-4306-bf46-8ef591090219,c4,c5,3387,?,p1,
1769443429.1554077,CREATED,8f23c71d-592e-4a53-845c-5a8085eccaa6,a55cce19-5151-4637-8c4b-7acefd5fbe7b,c4,c5,27,?,?,surb={'id': 'ac951ff5-6edd-4737-ab26-4069a486e44e', 'route': ['p2', 'e12', 'i9', 'x4', 'p1', 'c4']}
1769443429.168923,SENT,106fccc1-0034-4374-8201-2ca2ad7c654b,8821482b-6827-46b3-abb1-5abfa52ea5a1,c4,c5,3367,?,p1,
1769443429.169099,CREATED,1b8054e4-0c26-4465-8656-10031bf8de40,0e9780f9-3f20-4aa0-9e3e-d270c29551af,c4,c5,27,?,?,surb={'id': '97cae2d2-731c-4970-a871-c925a143e7db', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769443429.7565727,RECEIVED,a940de88-500b-4ab3-a578-8f7a7f23b010,55eff4fc-4d76-4e91-9f9e-6301d05822fe,c5,c4,26,p1,?,surb={'id': 'e26bef84-66dd-49d0-b9bc-a76fd60dd7d7', 'route': ['p1', 'e11', 'i1', 'x4', 'p2', 'c5']}
1769443429.776328,SENT,021e8d73-063d-4fb8-8a11-0671b3e59ee2,76fec8f4-b703-49f5-9b1f-d115f6a9df40,c4,c5,3376,?,p1,
1769443429.776404,CREATED,45c3a9e0-e809-4c5b-b22c-62ff37bb15a9,cf13579a-12be-42cc-9be0-be689fe66628,c4,c5,27,?,?,surb={'id': '1c4aecf1-48a5-4f28-8e8f-351b96894f9d', 'route': ['p2', 'e2', 'i8', 'x8', 'p1', 'c4']}
1769443429.815592,RECEIVED,2adad9de-f425-4f29-af93-665561733136,a7681079-5468-4863-8dd6-554202c900f1,c5,c4,27,p1,?,surb={'id': '9e9a5340-d48b-45a9-95f6-f3d7208fded9', 'route': ['p1', 'e9', 'i4', 'x12', 'p2', 'c5']}
1769443430.0720358,SENT,e56ed0e9-795c-4154-9f00-afa6b9cb40f4,effb59a2-8189-414b-a8d8-f3dd5974962e,c4,c5,3375,?,p1,
1769443430.0722048,CREATED,57dc88c6-18cc-439a-967a-53f16f85330b,ac8a2add-516a-46e2-8145-3c8a8b3059b8,c4,c5,27,?,?,surb={'id': 'ceca342b-b1b8-45a9-b034-8997b5f817da', 'route': ['p2', 'e9', 'i10', 'x6', 'p1', 'c4']}
1769443430.119729,SENT,97809f69-521c-4c3e-b71c-69cc455ffe22,de136dfc-6af2-4951-b279-50f026bb7e45,c4,c5,3375,?,p1,
1769443430.1198812,CREATED,a68d120f-dc75-4941-9684-6d06df32fd1c,d4b9d704-054c-424d-9d55-369d151ec2df,c4,c5,26,?,?,surb={'id': '609c5fa3-1c22-472a-a201-2d01e1cc85c6', 'route': ['p2', 'e3', 'i10', 'x9', 'p1', 'c4']}
1769443430.1721005,RECEIVED,2601ba38-511b-440d-9c1f-7f173d7d75ad,22ec3a64-bba7-4098-85f7-7d600c2e9048,c5,c4,27,p1,?,surb={'id': 'e649e2dc-dd8c-4067-b9fc-db73d460549a', 'route': ['p1', 'e1', 'i6', 'x6', 'p2', 'c5']}
1769443430.252817,SENT,ccaafe43-64be-4f2c-8bf0-e1d4fa5eef80,6f12df30-3f3a-497b-b7b1-e13a6079d42a,c4,c5,3361,?,p1,
1769443430.2529523,CREATED,940b2309-7906-4003-b20a-d35bb19790dd,b0bb7260-826a-467c-ba04-2bc7e3350600,c4,c5,27,?,?,surb={'id': '10a89597-0c34-4020-9750-2314b2a9eabf', 'route': ['p2', 'e4', 'i2', 'x12', 'p1', 'c4']}
1769443430.3968399,SENT,ae9ead00-0bc2-487a-acfd-717b346a88fd,bdccdb1e-c9e7-4983-9968-2ba0e6f3946f,c4,c5,3379,?,p1,
1769443430.396996,CREATED,c9720621-71c1-4d77-9391-60ece9c61482,7e6e75b4-e1ac-4753-b854-6147a8ae6800,c4,c5,27,?,?,surb={'id': 'c1e5c0d8-5a2d-4368-bfc3-b3a35c745d77', 'route': ['p2', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769443430.5346782,SENT,1a4d607f-7e39-4395-9b68-c2c502f5b64c,3bd9a065-70e9-4221-b939-85b402ca1f3b,c4,c5,3363,?,p1,
1769443430.5347538,CREATED,4b75c8cf-60ab-43e5-aa09-4496f1cb9c54,ddc1efa0-f684-4a8e-9ba9-bffff8217bb3,c4,c5,26,?,?,surb={'id': '07b09577-a98e-421d-9111-1dccefa39253', 'route': ['p2', 'e11', 'i9', 'x5', 'p1', 'c4']}
1769443430.5372965,RECEIVED,96e4df81-f36e-4046-b3b6-a9eff015d40a,58c5d939-e519-4bd9-aec8-b0a340aabba6,c5,c4,27,p1,?,surb={'id': 'bf4077f9-60d6-414b-acdc-e0987f090783', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769443430.803614,RECEIVED,873bf819-4de3-4e8b-8f25-d210d0717fa7,2b46b797-e9c0-4013-a559-cf8f96b5bbc0,c5,c4,26,p1,?,surb={'id': '9ec8c64e-247b-48a0-a488-c9f21770553d', 'route': ['p1', 'e10', 'i7', 'x11', 'p2', 'c5']}
1769443431.0555687,RECEIVED,4fa5fbea-394e-4976-a5ec-246290dd7047,9cfcf56f-79ea-42ae-8cde-4463840d1f99,c5,c4,26,p1,?,surb={'id': '2415f5e4-e7be-4cab-9892-4a3e92b3c5c2', 'route': ['p1', 'e6', 'i10', 'x12', 'p2', 'c5']}
1769443431.4021475,SENT,a3d1c72d-4fce-4c2b-8443-f378bc80b124,6c44a161-b89e-45dc-b7e5-f7966290b8d1,c4,c5,3392,?,p1,
1769443431.402226,CREATED,178099ce-a4bd-40e4-9063-3f18016c00f1,7765ae73-475f-47fb-81b4-442886682c2d,c4,c5,27,?,?,surb={'id': 'e09b6970-cae6-47bb-ae31-9af1201019d8', 'route': ['p2', 'e10', 'i6', 'x11', 'p1', 'c4']}
1769443431.6229742,SENT,dcd2e053-d185-44fc-8212-463130e80f95,cafa51c9-4bb2-4ceb-985f-0194bb9d1a49,c4,c5,3375,?,p1,
1769443431.623072,CREATED,b72c71f7-69cf-4f7a-9632-73bede9a1461,c195ecf5-24d2-4fcf-8430-2daff5ac79ca,c4,c5,27,?,?,surb={'id': '48b0f201-be35-4f8e-b5ac-bcd70e18c0e1', 'route': ['p2', 'e5', 'i7', 'x7', 'p1', 'c4']}
1769443431.8727796,RECEIVED,a433aa80-6dbb-49d7-85db-f932054501e8,29c9c067-4d35-4613-bb63-fa25f460afba,c5,c4,27,p1,?,surb={'id': 'c37b4da0-8b03-456f-81f7-53264fb0ea7f', 'route': ['p1', 'e11', 'i10', 'x11', 'p2', 'c5']}
1769443431.9116564,SENT,aefeb3ca-4575-4409-8374-4ef30a209a01,7b5ce220-c694-4712-9715-7cc448f5bb15,c4,c5,3402,?,p1,
1769443431.9118006,CREATED,70f78145-342b-428f-b856-ea313b116402,270025d2-208c-4b69-bf04-2b25b678ca7d,c4,c5,27,?,?,surb={'id': '5f524359-ef80-4748-b21a-48904e319328', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c4']}
1769443431.9957356,SENT,9e301ec5-0949-454a-936e-3933ef3a5aed,9d2af2d2-0e2b-4006-9cd4-60eaf05f9a54,c4,c5,3355,?,p1,
1769443431.9958997,CREATED,9b262296-6e18-4574-a6c2-2fd77bbe3fc3,18e44e0f-543d-41d7-a129-b47b25b446f5,c4,c5,26,?,?,surb={'id': 'edf9c8c3-df74-48b4-9e87-816cee17a606', 'route': ['p2', 'e8', 'i6', 'x9', 'p1', 'c4']}
1769443432.2986157,SENT,272e3baa-916d-4b62-ab0e-96db18edb328,44181c02-e313-4186-a1c9-24360fb9e335,c4,c5,3384,?,p1,
1769443432.2987468,CREATED,625c77f4-a8e5-417c-8af5-41b9079acd7b,e7a47d59-9609-4f4b-9a06-6c03c484203b,c4,c5,27,?,?,surb={'id': '28a0b5e1-4d36-4856-a731-5cdeaff44559', 'route': ['p2', 'e12', 'i5', 'x8', 'p1', 'c4']}
1769443432.3878121,RECEIVED,e98859e2-a683-464e-aadd-a2be8be7bc19,6891446a-0c60-4d80-8835-f4cc30abbe12,c5,c4,26,p1,?,surb={'id': 'ed0fbef1-25bb-4d6e-84a8-96d812c9419c', 'route': ['p1', 'e9', 'i7', 'x1', 'p2', 'c5']}
1769443432.517358,RECEIVED,fab1e464-b239-4738-bf92-7e1c04a4f712,cc7b14e2-1de1-4dba-b33e-03d9ed8f95ef,c5,c4,26,p1,?,surb={'id': '2ea211ab-e0b9-4816-9bd5-70d2745db87a', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c5']}
1769443432.808033,RECEIVED,b3b0c7a3-d207-47cf-b0c9-28c42b9b5240,f34df895-6085-4703-b7db-3de93500fc05,c5,c4,26,p1,?,surb={'id': '3708baae-5387-410b-afcf-8ed5fbb407e6', 'route': ['p1', 'e11', 'i1', 'x9', 'p2', 'c5']}
1769443432.8199184,SENT,3857a5af-6e11-4993-b024-448c81e3df05,3937f369-11f2-45d3-941d-23adabe09a84,c4,c5,3400,?,p1,
1769443432.8199906,CREATED,457a5655-9a8d-46c4-af78-6c9bbf111947,baa49cfb-9e32-4b70-a73b-1e7374e7fa51,c4,c5,27,?,?,surb={'id': '1b37f34e-45b7-4d9a-a080-9dc6a4688d67', 'route': ['p2', 'e6', 'i3', 'x12', 'p1', 'c4']}
1769443433.3470128,RECEIVED,ed4b3eab-d108-4280-98a0-90b3ccbdd4be,3327eecc-5f16-4c24-afa5-6022d5b0f3e4,c5,c4,27,p1,?,surb={'id': '1970b74a-c95a-49a7-9174-5996f754063c', 'route': ['p1', 'e7', 'i4', 'x9', 'p2', 'c5']}
1769443433.493309,RECEIVED,727c9989-84bb-463d-99fb-f032e654797e,e94279cb-b089-4136-82de-ca52c7b5f830,c5,c4,27,p1,?,surb={'id': '654f2048-e34c-4f3e-a264-0723305b50ad', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c5']}
1769443433.6359153,SENT,c896f129-2118-408a-a763-d18053e20c7d,7607ae72-df51-4682-91a5-d73a8e993b39,c4,c5,3377,?,p1,
1769443433.63611,CREATED,caf724f8-b4ab-4fdf-87ba-715aeb9e87ee,87a27da2-a7f8-4824-82e3-392d3aa45535,c4,c5,26,?,?,surb={'id': '8765c2b4-f890-4839-8d12-bdafec6f327b', 'route': ['p2', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769443433.6879795,RECEIVED,b056251b-e0b6-4b52-a967-839833f1dfa9,3b3a5141-13b5-44b1-9269-47d0d93e0ac5,c5,c4,27,p1,?,surb={'id': '14f9b150-efc4-42f1-9fe5-4b5a763472f1', 'route': ['p1', 'e7', 'i1', 'x7', 'p2', 'c5']}
1769443433.7336159,RECEIVED,7f5965d8-041a-402b-be58-2068dcf58d92,f8d52b39-dc41-4316-bc41-ef886ae20411,c5,c4,26,p1,?,surb={'id': '19f36e27-fc70-434e-a7a9-828140dce2b2', 'route': ['p1', 'e3', 'i9', 'x4', 'p2', 'c5']}
1769443433.7480254,SENT,6db082ad-bb05-4b40-9a72-93e3d2adec45,a7621961-5194-4119-8e98-651ab635de9d,c4,c5,3361,?,p1,
1769443433.7482255,CREATED,f5f1238c-0287-432e-808a-566d7d7dae6c,7b221c02-9056-47ef-aef7-cba62300223e,c4,c5,27,?,?,surb={'id': '04190ac9-388e-4555-a92b-6e27e47412e8', 'route': ['p2', 'e7', 'i4', 'x1', 'p1', 'c4']}
1769443433.8595457,SENT,5758f503-bef4-473b-b722-dde149a0c4eb,a82dc10d-88eb-4c88-9be5-7da175e1bc9e,c4,c5,3377,?,p1,
1769443433.859649,CREATED,136b5254-dd5c-4415-8521-17e9a98a9ee0,8c5f8884-5c0b-465c-b0e1-9fb086d1b9cd,c4,c5,27,?,?,surb={'id': 'ad79d1b6-a3ae-494d-9d8f-e3c1a3e06f51', 'route': ['p2', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769443433.873521,RECEIVED,77d5865f-4fa9-4863-9faa-18ef9e60dc09,3b0d9134-fe09-4f64-b7fe-9553b9401b21,c5,c4,26,p1,?,surb={'id': 'cba41b95-a90d-40bf-87e8-fab8265af2a6', 'route': ['p1', 'e8', 'i6', 'x10', 'p2', 'c5']}
1769443433.908421,RECEIVED,fbe295b5-a745-473c-a1cb-bd78467144cf,4637428a-95af-4a80-95ae-9d7309c9b68e,c5,c4,27,p1,?,surb={'id': '0aacb854-e490-4a9b-bdd1-659d7a0f1554', 'route': ['p1', 'e4', 'i2', 'x9', 'p2', 'c5']}
1769443434.0718746,RECEIVED,deb189e9-d3f4-40c7-a08e-56ad42c8bb1f,74710258-4567-4e50-8afe-0b47ccce33ac,c5,c4,27,p1,?,surb={'id': 'b68a111b-6307-4f9c-a0c6-538cf1618cdd', 'route': ['p1', 'e10', 'i5', 'x12', 'p2', 'c5']}
1769443434.3684752,RECEIVED,303b1b4d-1902-41d2-9660-456a91ed452b,70275f82-1dd8-4e33-9e2f-0a49fe77328e,c5,c4,27,p1,?,surb={'id': 'b56a5e58-bfed-4e91-988d-9fe64ce03dd5', 'route': ['p1', 'e10', 'i9', 'x9', 'p2', 'c5']}
1769443434.3954608,RECEIVED,3cfc2c3f-2068-44d6-b13a-795277eac515,b9949551-71c2-4e49-8e79-8811f978d976,c5,c4,26,p1,?,surb={'id': '89c989cf-574b-49d3-a15a-7bbfbafe728a', 'route': ['p1', 'e4', 'i7', 'x5', 'p2', 'c5']}
1769443434.4230077,SENT,2f5cbcfc-3edf-48cf-8173-897acf8ae3d6,4b4dbf8f-2f05-4cff-84ed-f438306592e5,c4,c5,3393,?,p1,
1769443434.4230692,CREATED,20112b4e-fcb4-46bc-a60b-2e91bcef7d35,4367a0bc-181e-4a66-b7c6-48adffbbdf3f,c4,c5,26,?,?,surb={'id': '49ff580c-3b97-4985-89de-68ce0ac761d3', 'route': ['p2', 'e10', 'i10', 'x10', 'p1', 'c4']}
1769443434.4549482,SENT,ed72bb96-87c6-4e67-9384-1d919c24e981,0e844898-c1ef-456b-b50e-0511476cc19f,c4,c5,3376,?,p1,
