timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443828.058853,SENT,d3358778-ed32-4275-af69-dc116341c93f,4de82238-7896-4d32-839a-a22277f3587b,c2,c5,3371,?,p2,
1769443828.058989,CREATED,9b89648d-7296-44b8-843f-8f602c293218,1f8e5207-99b1-492f-8f5b-76233fbfa37d,c2,c5,27,?,?,surb={'id': '7d74bb40-0037-49b4-92de-a33bce5ea3a0', 'route': ['p2', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769443828.1435275,SENT,bc79d152-463b-4d04-a5ff-8828cb12554e,27f8310f-e03f-4641-807d-c441d651f9df,c2,c5,3392,?,p2,
1769443828.1436818,CREATED,28cd14bc-1720-4412-ad8c-70308886b84b,0a236143-d45a-424e-b9c2-f46859286cec,c2,c5,26,?,?,surb={'id': '681a2ea6-4867-4eb1-be1e-0920fa0c9be8', 'route': ['p2', 'e12', 'i8', 'x3', 'p2', 'c2']}
1769443828.1975706,RECEIVED,7d8d27a3-41ed-46dd-af78-ce2925c83a66,c88f8631-b87f-4dfb-98f5-433e38153887,c3,c2,27,p2,?,surb={'id': '655be8aa-7f47-4ef1-8f2a-377fc94803e5', 'route': ['p2', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769443828.6031802,SENT,f3295498-213d-4d64-b631-56cd7ab1ca36,c18d4b87-2f6d-4136-8d63-5ca332496d9b,c2,c5,3376,?,p2,
1769443828.603323,CREATED,6803901f-e198-49f5-b2b2-55f64a204d77,d1862d64-3a00-46dd-8ed9-2d9e758a1388,c2,c5,26,?,?,surb={'id': '7d6c79cb-e66d-42af-8175-0e3c3f87aac1', 'route': ['p2', 'e12', 'i4', 'x9', 'p2', 'c2']}
1769443828.6380892,SENT,d12239f8-a572-4d6e-ae5c-e96c8c6b5bae,e992bb55-6456-4404-8db5-c3cea37f6093,c2,c5,3399,?,p2,
1769443828.6382253,CREATED,40962cf4-b5f6-4d90-9794-e8b81fb2a733,84860b32-56c5-47b9-b40e-0db3a9692951,c2,c5,27,?,?,surb={'id': '35018e23-9788-4f1a-8c68-4450264a3dbe', 'route': ['p2', 'e10', 'i11', 'x12', 'p2', 'c2']}
1769443828.7762964,RECEIVED,e4a6906b-cf6b-45ed-a586-b2eba3c5322d,f4b1a3e2-355c-44c8-8f80-8de6154649f6,c3,c2,27,p2,?,surb={'id': 'd1bb152e-014a-4fc7-9b56-f1bda9928525', 'route': ['p2', 'e4', 'i10', 'x3', 'p3', 'c3']}
1769443829.061854,SENT,b1209e11-2317-4920-b264-bc7586e58eae,da959ac7-fa12-460c-8fa2-c3f33917970f,c2,c5,3379,?,p2,
1769443829.062281,CREATED,407835a9-eb4e-47c7-ae63-340b0769e504,64ce6268-2680-4cb1-8802-2ce989b736c7,c2,c5,26,?,?,surb={'id': 'fc35f592-af80-4f38-862e-b06054ced34f', 'route': ['p2', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769443829.2455916,SENT,ad701e4d-557f-467a-9037-ad2ed19435c5,761b95fe-62ff-4e21-9246-87bee9b6e142,c2,c5,3385,?,p2,
1769443829.245684,CREATED,8a2a2ee9-7f7e-4955-a37c-fdb1d98eb6bd,cbef47d7-9f31-4916-9523-a0c0722c1b91,c2,c5,25,?,?,surb={'id': '9bfca76f-d5c5-4225-9974-393bc6360ac2', 'route': ['p2', 'e1', 'i8', 'x6', 'p2', 'c2']}
1769443829.3098416,RECEIVED,76d443f8-80db-4ce5-a1ae-961675ea86a7,247097c0-5fa2-476a-9f33-46b5d434b6d2,c3,c2,27,p2,?,surb={'id': '019eb734-59d7-4be7-abf2-bad84ed62439', 'route': ['p2', 'e4', 'i6', 'x5', 'p3', 'c3']}
1769443829.313353,RECEIVED,1a00a1d0-41b3-44cb-89c7-d075771eae78,e368c8e2-94cf-47c5-ad79-4ce9830eece1,c3,c2,26,p2,?,surb={'id': 'eabdea8b-ce68-4086-abd4-6a321291ef37', 'route': ['p2', 'e11', 'i12', 'x11', 'p3', 'c3']}
1769443829.5590143,SENT,2a6d9927-e5a6-4693-b253-97fc96e0f802,940bf65c-ac6a-4d93-b69d-1f030481db75,c2,c5,3376,?,p2,
1769443829.559126,CREATED,8aea66b3-7f2b-46b5-93c8-7230da3910db,c2f687c8-9d77-4e67-b75b-95f7952952e4,c2,c5,27,?,?,surb={'id': 'd694b246-5f2e-4951-a180-4d00e85848ed', 'route': ['p2', 'e10', 'i5', 'x3', 'p2', 'c2']}
1769443829.5933282,RECEIVED,dba6c6fc-2934-42f3-87af-cdc9d403af43,6b9acfee-0acf-4486-97be-815fe25cfaa4,c3,c2,27,p2,?,surb={'id': 'e958bab8-2663-4158-84fb-553eb10b26b9', 'route': ['p2', 'e2', 'i2', 'x2', 'p3', 'c3']}
1769443829.7787812,SENT,67873270-1550-4f43-9f8e-8f1ba29a05d7,f5256eb5-6852-4d7d-9702-eed1dc0e7da0,c2,c5,3376,?,p2,
1769443829.7788732,CREATED,3245aca9-3646-4e04-9657-aa8fdb6e1469,9845d96e-136d-41a4-8d99-8738e3babf5a,c2,c5,27,?,?,surb={'id': 'adaa48be-33eb-45ef-9832-20993eded41c', 'route': ['p2', 'e7', 'i8', 'x5', 'p2', 'c2']}
1769443829.8881223,RECEIVED,87cbd788-c41f-4986-b2a5-ff13892163ec,18668fa6-c406-48c6-80f4-4802a23b0e2c,c3,c2,27,p2,?,surb={'id': '61133c84-767a-4088-b324-c694c0c484bd', 'route': ['p2', 'e10', 'i9', 'x6', 'p3', 'c3']}
1769443829.9434457,RECEIVED,c64be7e8-0844-45d2-94d3-c80c4f8e374a,5cbaab53-3961-46de-be25-c3610002a8ee,c3,c2,27,p2,?,surb={'id': 'd51dac9c-98c7-4e48-8f8b-40d46776e123', 'route': ['p2', 'e5', 'i12', 'x4', 'p3', 'c3']}
1769443829.9854026,RECEIVED,25fe5a7d-442a-4c6c-a2de-4421cbf73d4a,8faacc02-4a4c-46eb-acf7-ef94fde0df9f,c3,c2,27,p2,?,surb={'id': 'b961945f-2f47-4267-8505-91a504827108', 'route': ['p2', 'e3', 'i7', 'x10', 'p3', 'c3']}
1769443830.0114946,RECEIVED,d5ba8886-2393-44cd-a2bb-ceed46ab9f9c,06f59122-f392-46e8-a20e-06154aee7014,c3,c2,27,p2,?,surb={'id': '2d47b83b-446a-4b88-8197-c8f1586934fc', 'route': ['p2', 'e5', 'i7', 'x1', 'p3', 'c3']}
1769443830.0820827,SENT,e8ea0053-e4e5-4162-a4d9-e8ee8e0d238e,47691e67-aeb9-46d8-91b6-a0aa78f4c4f2,c2,c5,3383,?,p2,
1769443830.0821953,CREATED,7fe3a3fa-e5a5-430c-acb5-ac3e33c839e2,67795fc4-ad62-4a2a-a6bc-c959534f6356,c2,c5,27,?,?,surb={'id': '66434185-add8-4994-bbb0-116fe8bb76f8', 'route': ['p2', 'e3', 'i12', 'x10', 'p2', 'c2']}
1769443830.2071297,RECEIVED,33a1c0b0-8158-4746-a167-9048be1be053,0816407a-0f47-449c-abc6-cd0d1506619d,c3,c2,27,p2,?,surb={'id': '217e64cf-2ddf-4e23-88ba-0632b718bcbf', 'route': ['p2', 'e8', 'i1', 'x2', 'p3', 'c3']}
1769443830.2109458,RECEIVED,a7b4d80b-af25-4ab2-a084-8c058c84156a,895be750-5bd5-494c-baa8-ea2370ca7fb5,c3,c2,27,p2,?,surb={'id': 'f374ae9e-5f8f-43ca-9462-bec5c310d86b', 'route': ['p2', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769443830.2514157,SENT,d7d3e034-15c7-43bb-8b1f-53197b702d51,097e7262-0979-4306-b2ef-0fe283f7b565,c2,c5,3359,?,p2,
1769443830.2514777,CREATED,f5f25cb9-a888-4219-a045-c71be07b7a78,3f7f5419-bc1f-495a-8d43-06cd06e691bb,c2,c5,27,?,?,surb={'id': '40269a2b-acbc-42cb-a04c-149598a86a7e', 'route': ['p2', 'e2', 'i1', 'x8', 'p2', 'c2']}
1769443830.5418918,RECEIVED,93595758-bb00-45ba-b3cc-6ec6b8c83115,7573a86d-79ff-4c03-94a3-8952e8ccaf21,c3,c2,27,p2,?,surb={'id': 'e3e3babe-ff68-4051-9038-4a8966b7d32f', 'route': ['p2', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769443830.7283392,RECEIVED,384531c5-75ab-4ede-974d-f44ae1846e8c,f9da2c1f-49cf-4168-8898-c5d0e3de89c8,c3,c2,26,p2,?,surb={'id': '05ec8bd1-8685-4490-acc6-f1211da9fd00', 'route': ['p2', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769443830.7286773,SENT,9bc8d33f-c218-4a48-b951-c8e5f1ae87d7,6e0e9e7f-3532-4d2f-89bb-2919a894f47a,c2,c5,3413,?,p2,
1769443830.728745,CREATED,c8b41665-8547-4ad3-8fd4-34877d7274b3,5c11bf27-5cb9-4c89-a58c-b59afc2cee01,c2,c5,27,?,?,surb={'id': '1bb0f15d-24e3-4745-851d-79285c38b861', 'route': ['p2', 'e6', 'i2', 'x11', 'p2', 'c2']}
1769443831.1674984,RECEIVED,99f10767-7b43-4442-8076-4bc054fa6faa,a55bbfc6-4bea-4d7b-ba29-004abf133b94,c3,c2,27,p2,?,surb={'id': '9f946e71-4b72-43ba-b4fe-1e9d2f3af96e', 'route': ['p2', 'e4', 'i2', 'x12', 'p3', 'c3']}
1769443831.3049119,RECEIVED,f408053a-a8b8-4894-80ae-b3f567e7a6c1,645a1827-90c9-4d78-a71c-659220c45715,c3,c2,27,p2,?,surb={'id': 'f3735445-903e-4457-8c00-4811373dc254', 'route': ['p2', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769443831.464837,SENT,49e0b5bb-34d4-419d-bd85-707d1551e5b7,dbcfcebb-f4a5-4987-8dfc-f1a5860ef357,c2,c5,3376,?,p2,
1769443831.4649773,CREATED,7f6dfb8f-a830-4f44-b08a-c04f965e0bac,11cfc72c-f8c7-4471-bb04-a9e0118d4617,c2,c5,27,?,?,surb={'id': '6784065b-71c5-4fb7-8d97-cf859b0e9384', 'route': ['p2', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769443831.7697523,RECEIVED,ac26d9be-f884-45b3-a861-5061336602ac,580f8168-d87f-455a-a796-24e9913f35a6,c3,c2,27,p2,?,surb={'id': '3cb9bde1-22cd-4fd2-8ea5-b564f04ac935', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769443831.8048036,RECEIVED,688d883c-e7f0-4ea1-854a-8ada4c09ed42,73f7c50b-81c9-4d17-8bbb-cb1d0ee04daf,c3,c2,26,p2,?,surb={'id': '9bee977d-2ef0-4e1f-bc6e-0be1ef3f792c', 'route': ['p2', 'e10', 'i10', 'x11', 'p3', 'c3']}
1769443832.6397817,SENT,c3a837be-e0e4-4b64-a910-1d2a2de3fdd4,fbd06253-4cea-46bc-b10b-ecf7cf525eb8,c2,c5,3380,?,p2,
1769443832.639929,CREATED,48424c54-e358-498a-9f68-0fafaa5f86b6,b6c22d0e-a7b7-44eb-84d3-ac6fb3bbd17d,c2,c5,27,?,?,surb={'id': '840f03ad-3d83-45d4-9ca9-a28162990f66', 'route': ['p2', 'e4', 'i1', 'x12', 'p2', 'c2']}
1769443832.6964939,RECEIVED,86c3d9d0-f381-4e77-b07e-183ae27156f2,24f1633b-985d-4e85-9401-32028cda936b,c3,c2,27,p2,?,surb={'id': 'aab7faf6-0bec-4395-90c5-fd89e9003bd1', 'route': ['p2', 'e10', 'i2', 'x3', 'p3', 'c3']}
1769443833.0438242,SENT,1420f8ce-1e4e-4d99-863f-7f0366f268ae,d09dff66-5f80-4577-acfd-b1ed10d9a8f2,c2,c5,3383,?,p2,
1769443833.0439775,CREATED,b5d23f55-90b8-4aff-99e4-fbc428f6c929,2f208878-69a2-4c0e-a26a-098a0bdffe6a,c2,c5,27,?,?,surb={'id': '77e25e85-8507-4e48-bf0f-ef38c562db81', 'route': ['p2', 'e7', 'i12', 'x2', 'p2', 'c2']}
1769443833.0923934,SENT,4036f251-1dc9-4a89-a9f4-3339dc08e1d2,a67e6eca-47a3-4764-86cc-2843c0c8fcdd,c2,c5,3389,?,p2,
1769443833.0925941,CREATED,22b2f8ce-3d86-47e7-b1da-055f2211b982,43b9e793-edac-45d2-8038-297fdefae315,c2,c5,27,?,?,surb={'id': '7d9fb4b7-b3ee-46db-bd38-8443829aa4fb', 'route': ['p2', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769443833.5382748,SENT,3359bb35-f0ec-4f1f-832c-f568e7a78de5,9b4b93f8-c04a-47d3-adf4-13685d883d63,c2,c5,3399,?,p2,
1769443833.5384235,CREATED,576f69e1-5cd5-42d6-b3c7-db92954a3552,895e79d2-b547-4f4b-8a52-8425e5cb8a1d,c2,c5,27,?,?,surb={'id': '3ac6b696-3f85-4a54-bcae-831470738e47', 'route': ['p2', 'e9', 'i12', 'x11', 'p2', 'c2']}
1769443833.6134157,SENT,516456ab-1e4c-4d81-a342-0232f9040a19,8ff891ea-20c5-42dc-815f-a43b4651bdfa,c2,c5,3404,?,p2,
1769443833.6135561,CREATED,231b6de7-9428-4caf-8c75-2de648ed4825,bba0ebab-1577-447a-a647-9da80a122e2d,c2,c5,26,?,?,surb={'id': '8565af56-3db1-43bc-a494-791d759b54d3', 'route': ['p2', 'e4', 'i1', 'x12', 'p2', 'c2']}
1769443833.9783025,RECEIVED,1d23bc15-1149-48d8-84db-226192831bbf,b99e0acf-dc8f-49f2-82a4-5b2a5a723e27,c3,c2,27,p2,?,surb={'id': '9d518290-1251-441c-bbdf-149a9f9fdd1b', 'route': ['p2', 'e12', 'i5', 'x12', 'p3', 'c3']}
1769443833.9828932,SENT,39dcd2b5-62bf-4a6f-a59f-6d0832f7f8a3,afa4af56-82e4-409b-9780-159b18193cf4,c2,c5,3379,?,p2,
1769443833.982953,CREATED,aa285697-9306-4579-b603-568eb67ca4c8,2c18775c-5a75-4b46-bc69-2ad3d2abf1e9,c2,c5,26,?,?,surb={'id': '6cfcea1d-79db-43b8-a178-25c681c1a875', 'route': ['p2', 'e3', 'i12', 'x10', 'p2', 'c2']}
1769443834.0238419,SENT,b305ab5e-45d1-4dee-9d16-b09eb735bdf3,886a5231-bd90-44e7-b143-30621810b561,c2,c5,3359,?,p2,
1769443834.0239024,CREATED,dee3647d-3d32-4d2d-84a5-00fda255e483,da2d658f-0301-4d19-ac74-b5ef000cbf2c,c2,c5,27,?,?,surb={'id': '17b18d7f-7818-46ff-a3d8-c8e1e9ad3929', 'route': ['p2', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769443834.0268168,SENT,d560bade-a6f9-45ed-8537-112337c08047,07f73cc7-4354-4197-bfa1-a4b8217da7b1,c2,c5,3383,?,p2,
1769443834.0268774,CREATED,54724b34-bd59-49ab-8416-172d4ccf6107,f81b562c-cdb9-4bba-aeab-e174135fefb2,c2,c5,27,?,?,surb={'id': 'b0719406-c4cf-42da-a9c0-b57f130790e3', 'route': ['p2', 'e3', 'i5', 'x11', 'p2', 'c2']}
1769443834.0687668,RECEIVED,ca9c5af7-0f35-4a8c-b025-b73f72d4fa03,1da49266-3895-4e48-aa9a-9fa3293d5358,c3,c2,26,p2,?,surb={'id': '53ce4c2d-1162-470f-ad82-fce36f61ddb5', 'route': ['p2', 'e8', 'i12', 'x10', 'p3', 'c3']}
1769443834.418352,SENT,994e1422-5453-43e7-9a20-fa4a2ed43432,85f98ba9-da2f-402b-99ab-65611f75e9d0,c2,c5,3379,?,p2,
1769443834.4184375,CREATED,52b78b12-633e-4037-b8ea-dbaa3f10f87e,6f068263-8656-431f-9a71-24413e3c7a4a,c2,c5,26,?,?,surb={'id': '5027da9f-1dba-438e-a68a-0409c599645b', 'route': ['p2', 'e4', 'i11', 'x4', 'p2', 'c2']}
1769443834.6031973,RECEIVED,647a7c87-4ccc-4e6b-af4e-77e9827da541,4e4b12b0-f433-422c-a48d-d706674c2de5,c3,c2,27,p2,?,surb={'id': 'f52108f2-eec3-46ac-9f80-ebae9410e078', 'route': ['p2', 'e5', 'i11', 'x4', 'p3', 'c3']}
1769443835.3769932,RECEIVED,4b6fae8d-9d95-4bb9-9080-044a860b52bd,420061d2-e760-4b1f-91b6-1020a2671665,c3,c2,27,p2,?,surb={'id': '7a7b4b22-a55d-4555-a878-8274ed37e075', 'route': ['p2', 'e10', 'i10', 'x8', 'p3', 'c3']}
1769443835.380787,RECEIVED,9618d616-da14-4093-b2de-fce2d093d34f,5c190291-b3a0-4a1f-a9a3-4fcae2b110b2,c3,c2,27,p2,?,surb={'id': '49de95c7-8fd1-4780-994e-d00cd9101787', 'route': ['p2', 'e2', 'i5', 'x9', 'p3', 'c3']}
1769443835.4109879,RECEIVED,8a8e3e52-d2c5-4c82-bbf7-c3567fe53b4f,3d6142f8-0a18-4783-9404-e37e1994625c,c3,c2,27,p2,?,surb={'id': '0eb672d8-87c5-417c-bfc4-2c16c74004f1', 'route': ['p2', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769443835.660634,SENT,eeb4d506-e80d-424c-8885-0c76270849bf,15644971-67bc-4714-8972-f3d25e7a5767,c2,c5,3359,?,p2,
1769443835.6607816,CREATED,25998375-417d-4887-852b-2bc794dc2825,1541e311-8a2d-489a-b430-011d62a27d0c,c2,c5,27,?,?,surb={'id': 'a191d8ac-4b2e-4fd4-8d2d-2db3afb9a7d3', 'route': ['p2', 'e3', 'i10', 'x7', 'p2', 'c2']}
1769443835.8331835,SENT,1b54e865-2635-4c0e-bab5-f28b52c84d01,f77b347e-9d77-4594-a455-1a9a800885d1,c2,c5,3367,?,p2,
1769443835.8333342,CREATED,7f95a7f4-2480-4e46-acbf-48a3a4a0d5fa,6ac0a56b-aa89-4135-9ae3-34e8aba9c1d4,c2,c5,26,?,?,surb={'id': '71054e68-df91-43b3-89c1-58113a2428cd', 'route': ['p2', 'e10', 'i10', 'x9', 'p2', 'c2']}
1769443836.252523,SENT,8cc87376-d784-4386-b1c5-7327023569ed,10848b71-77b0-492b-95de-9c9f061d0630,c2,c5,3357,?,p2,
1769443836.2526875,CREATED,4979d382-f6c9-485c-bf42-7732ced66317,f3e18d50-9145-462f-bc94-48be9d7b1804,c2,c5,27,?,?,surb={'id': '5105d08d-5997-44aa-85d8-95f2e9303ecc', 'route': ['p2', 'e1', 'i12', 'x11', 'p2', 'c2']}
1769443836.319273,RECEIVED,dd0183f9-97de-4ff3-985f-9c4b839a0101,ca6f772d-cdd4-434f-934c-956254dad448,c3,c2,27,p2,?,surb={'id': 'bdd15bb2-7550-4f54-a7b5-db0672f0d7d3', 'route': ['p2', 'e11', 'i1', 'x12', 'p3', 'c3']}
1769443836.5397968,RECEIVED,e4d43586-9091-4cfd-b763-6d2dadbf421c,639311c3-62c0-4e38-8b35-fb6dbe436817,c3,c2,27,p2,?,surb={'id': 'eb360b5d-9042-4b44-a5ac-4ed4f2e94bb1', 'route': ['p2', 'e7', 'i11', 'x12', 'p3', 'c3']}
1769443836.6161995,SENT,48e8198b-a258-47e5-9588-8c859eebe3b3,273645b4-b80d-4651-a747-0c4d496f71dc,c2,c5,3377,?,p2,
1769443836.6162603,CREATED,3571c50c-8956-4480-aca8-097f7ae6cfc6,2cad530d-87df-4cec-88b3-ce953a738e23,c2,c5,27,?,?,surb={'id': '9f8ff7ac-ff35-4b93-a5c4-da2c14a22f51', 'route': ['p2', 'e12', 'i5', 'x3', 'p2', 'c2']}
1769443836.6693156,RECEIVED,f1fbbfc6-db49-4884-a5e2-9f1df13a8bc8,4cc3519d-6ee6-435d-9ad5-a5a9a8d4356b,c3,c2,26,p2,?,surb={'id': '900fba3d-5d50-4c5a-8ecc-94f9a3b075f4', 'route': ['p2', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769443836.6822927,RECEIVED,8a630833-1779-4820-a20d-198c53dc79d2,e40e0ee7-9d5e-41d1-99c4-32a26b7c2f27,c3,c2,27,p2,?,surb={'id': 'b9737974-9036-44fe-bca8-b80cb773e016', 'route': ['p2', 'e7', 'i1', 'x10', 'p3', 'c3']}
1769443836.7270794,SENT,7a995d67-38d8-41c6-8d68-6896c5c77a6a,ae8ae362-d248-4ba2-b4c3-f744d48c889c,c2,c5,3356,?,p2,
1769443836.7271419,CREATED,f2f055ad-d134-4ce6-8351-884c0d7350c5,8e7637df-b180-4409-9dd5-2ba59202ebc6,c2,c5,26,?,?,surb={'id': '3dc14efd-1b95-413b-95f3-7f2e9c258637', 'route': ['p2', 'e2', 'i5', 'x5', 'p2', 'c2']}
1769443836.8937871,SENT,4ab7a786-8a60-470b-9035-512fcb4c2aad,62085b46-4854-4c7f-9341-326951ae4246,c2,c5,3356,?,p2,
1769443836.8938947,CREATED,c1787dc3-0049-4f59-986e-d256da9d844c,f6a85677-10c2-49ef-b78e-fe8051637afa,c2,c5,26,?,?,surb={'id': '7b793a71-5c7e-418b-b6bc-af80a839d8be', 'route': ['p2', 'e6', 'i6', 'x4', 'p2', 'c2']}
1769443837.5461798,RECEIVED,e1241712-1250-4c02-a83a-ec251aa3c0f1,cab25225-91ac-48d8-9258-32fc97c2b7de,c3,c2,27,p2,?,surb={'id': '0f54b122-78e2-4504-898d-edb5ede830ab', 'route': ['p2', 'e12', 'i11', 'x4', 'p3', 'c3']}
1769443837.5739226,RECEIVED,df515f64-9140-49ac-8ace-275e64fc96f8,5942772c-eec4-4e3f-a1af-b6a285e879fc,c3,c2,27,p2,?,surb={'id': '9344784e-21d6-4477-bc2a-e44c4cbd5f65', 'route': ['p2', 'e7', 'i5', 'x8', 'p3', 'c3']}
1769443837.6086755,RECEIVED,50090b08-480a-4adb-9bb7-5095415ce6a4,4debfc73-e9a2-4ec6-956c-5b6d15d1c9ff,c3,c2,27,p2,?,surb={'id': '8c0ba4fc-20aa-4d5f-80fc-1ea7c76739e6', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769443837.8090005,RECEIVED,573ee595-bfde-493c-8fe7-a18c08c66f15,544b8e72-4a6a-476d-9fa4-3bd0902a5cbb,c3,c2,25,p2,?,surb={'id': '1467e680-0454-42d8-b228-5ac42739cc77', 'route': ['p2', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769443837.830652,SENT,26761cef-1736-4d9d-96ee-4cd9b3029830,f218c6d9-16c8-4fe3-bec6-453b35afb3f7,c2,c5,3378,?,p2,
1769443837.8308034,CREATED,33d05b5e-f874-465e-b4db-0bd8e49c4d71,0673aef3-7c53-4a3e-9818-b07a016da799,c2,c5,27,?,?,surb={'id': '2aa9ff76-11f7-441c-a98c-ad715ce80cbb', 'route': ['p2', 'e4', 'i10', 'x7', 'p2', 'c2']}
1769443837.8365893,RECEIVED,ba2102a0-0099-4884-83ee-b62d0a78d9da,c5af2157-5879-49c3-8ee2-58234a7fe8b0,c3,c2,26,p2,?,surb={'id': 'ca28c39c-3559-44a2-88d7-8e8783c231ca', 'route': ['p2', 'e2', 'i7', 'x9', 'p3', 'c3']}
1769443837.8823142,RECEIVED,1d394274-2c54-4b58-80a8-33985433a51f,d3041b19-be47-46f5-9261-6516fe2d125b,c3,c2,26,p2,?,surb={'id': '60e86be8-e541-4005-b1aa-724336bbf679', 'route': ['p2', 'e12', 'i2', 'x8', 'p3', 'c3']}
1769443838.338939,SENT,47ab226d-e2ac-480f-b761-ec3da4f1f995,20bd9236-f322-46f7-8e5e-e40cfea31f3b,c2,c5,3367,?,p2,
1769443838.3390129,CREATED,f1461329-3e48-4276-90c1-b10bc2d92a23,cf7b9f71-8510-45aa-9c2e-f3cb8e298301,c2,c5,26,?,?,surb={'id': '3df00270-ebf5-4b2e-94f6-de625856d53b', 'route': ['p2', 'e6', 'i2', 'x9', 'p2', 'c2']}
1769443838.4823437,SENT,cb04935b-9e08-480a-b6ff-59613cef76af,f5a72f25-dc1c-4273-a9f6-4653a920e622,c2,c5,3363,?,p2,
1769443838.4824193,CREATED,37b84ed0-ff17-44d3-9c6f-9b0fa092ac69,bb67fc72-7ec7-486e-8511-29693f187927,c2,c5,27,?,?,surb={'id': 'd1ccdde4-b6ed-47d9-8e1e-6eab3d4c08b3', 'route': ['p2', 'e7', 'i1', 'x1', 'p2', 'c2']}
1769443838.5239682,SENT,624c0f13-4295-4cad-8381-0095b70f426a,ba1d0069-c4f8-493a-a9c6-80a349899724,c2,c5,3374,?,p2,
1769443838.5240638,CREATED,9d387842-ea73-4372-a56e-8329b21d6f41,56b9d10c-8126-46b4-8720-a8667f901d56,c2,c5,27,?,?,surb={'id': 'd218e245-ec28-4170-9de5-9e687f42ef8d', 'route': ['p2', 'e8', 'i1', 'x9', 'p2', 'c2']}
1769443838.8638914,SENT,d64442e8-88f7-4a32-992f-241edda2471c,d0084e7f-7483-4e09-aa04-a68a5af8b7bc,c2,c5,3376,?,p2,
1769443838.864012,CREATED,c161b746-ba3c-41dc-8030-66101a4d610d,978eb270-d082-430d-9525-1c5fc3a1105b,c2,c5,27,?,?,surb={'id': '1125a495-9544-4118-8c45-d87761e56011', 'route': ['p2', 'e2', 'i6', 'x4', 'p2', 'c2']}
1769443839.0036762,SENT,2e14ed6b-269d-4910-8219-5fc229093b84,3ca05347-ab27-4c10-b68b-17dc3c2c618c,c2,c5,3396,?,p2,
1769443839.003816,CREATED,6416740d-e365-47b5-9693-350666db6ad9,5a907c22-0f3d-4335-b25e-0ea401f7379e,c2,c5,27,?,?,surb={'id': '0e532681-7dd5-4ab7-abef-43d77db2e987', 'route': ['p2', 'e5', 'i11', 'x7', 'p2', 'c2']}
1769443839.0957673,SENT,7ac6e7c4-5f8e-48d3-bf25-8aeb10e6c899,bbd8112c-b54b-4aeb-96bf-e1cc89b9a2ae,c2,c5,3381,?,p2,
1769443839.0958807,CREATED,3d2a3ae8-b9ce-4029-9337-d958717bd51d,9f5776ce-c670-43b3-9608-2cdc11df3c19,c2,c5,26,?,?,surb={'id': '520c8e94-0bef-4233-8867-53adc9933bb1', 'route': ['p2', 'e3', 'i11', 'x9', 'p2', 'c2']}
1769443839.1001952,RECEIVED,02862c5b-2d2d-4c8b-a980-e9690323b928,2b304392-746e-49e4-bf9e-e571f8110225,c3,c2,27,p2,?,surb={'id': '077ca3d3-a266-4a1d-8a19-c6abf32bb96e', 'route': ['p2', 'e6', 'i2', 'x5', 'p3', 'c3']}
1769443839.1141875,RECEIVED,16ca7f78-e5fc-4aee-b0db-ca7e016321db,3fc06015-7f16-4f25-b838-5d11dbdb167d,c3,c2,26,p2,?,surb={'id': 'b1cba3e0-0501-4d86-b2f6-870d15919c06', 'route': ['p2', 'e9', 'i7', 'x3', 'p3', 'c3']}
1769443839.2054367,SENT,7c4d7466-97d7-4de0-8f96-3a43288587c7,e8df8129-6131-4b9a-9106-037c1543678a,c2,c5,3395,?,p2,
1769443839.2055209,CREATED,02a8baaa-905d-4a66-bbd0-c0ee34bf8fbe,663d0bb2-210e-47ed-8f4c-62c1236f1b7a,c2,c5,27,?,?,surb={'id': '102e2fab-8ce6-4a74-8a83-a55c7b11c14a', 'route': ['p2', 'e11', 'i11', 'x1', 'p2', 'c2']}
1769443839.2105148,SENT,8ddfc2ff-971a-4bcf-aa52-88f8c384eeaf,9ed10155-ea41-494d-a322-437cacf66064,c2,c5,3402,?,p2,
1769443839.2106018,CREATED,ada76124-8a4f-4899-beb4-9b60eaaa0e56,7178f0de-84a3-4963-bd95-81e07335ebcc,c2,c5,27,?,?,surb={'id': '51c2eadb-f8bf-4024-a34f-5100190ca7af', 'route': ['p2', 'e7', 'i12', 'x11', 'p2', 'c2']}
