timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769393916.9999356,RECEIVED,52040dd6-ed7d-4537-97de-340c160e9358,e9d42d02-4cd0-4839-8710-2597320ea9b0,c1,c3,27,p3,?,surb={'id': 'a2d24954-98a7-4f87-8157-743f50512b09', 'route': ['p3', 'e2', 'i11', 'x1', 'p1', 'c1']}
1769393917.14021,RECEIVED,777df91b-2242-4719-9652-5080397bcc08,01501999-3cad-4ee2-ac0b-aee257d1a349,c1,c3,27,p3,?,surb={'id': 'be8ea3a3-032a-4673-afc4-a04d5aaac8f3', 'route': ['p3', 'e6', 'i5', 'x7', 'p1', 'c1']}
1769393917.294918,SENT,2c76b0d4-1217-477c-a65d-d859657c0d27,58340b63-c384-4257-9e8c-c81869ae5cb4,c3,c1,3401,?,p3,
1769393917.2950277,CREATED,aa2f486e-5ac2-4d96-aec2-a3d0667779e6,18e815f2-d58d-4280-8ee0-5f06f23a2301,c3,c1,27,?,?,surb={'id': 'c77a582a-4138-4765-8365-7091c27cee24', 'route': ['p1', 'e4', 'i5', 'x5', 'p3', 'c3']}
1769393917.3903263,RECEIVED,4ea3ccc0-d65d-44e6-b065-102d256e9f3e,271bf687-03df-4b9b-af57-0e52437382f0,c1,c3,27,p3,?,surb={'id': '625cd688-29d2-454e-a27c-762ee7857050', 'route': ['p3', 'e1', 'i6', 'x6', 'p1', 'c1']}
1769393917.426717,RECEIVED,8caa6a54-dfd2-44ff-99d1-7bfd5cdb6c2c,f478f56e-9ccf-47fe-96f1-f1cef69f1c70,c1,c3,27,p3,?,surb={'id': 'e71877e9-69d2-45e3-bd5a-fec808fc6949', 'route': ['p3', 'e3', 'i10', 'x8', 'p1', 'c1']}
1769393917.509632,RECEIVED,b62676cc-7b1a-4cbd-91b1-90fc0c3b3b5c,dc5cb497-61ca-42a4-89f2-e9299aa67f64,c1,c3,27,p3,?,surb={'id': 'f6b8869c-8db6-4d06-a346-f95bfad8cb7b', 'route': ['p3', 'e3', 'i5', 'x10', 'p1', 'c1']}
1769393917.5245776,SENT,7c4ec9f9-e4cb-4409-ab6a-b522bf6ac668,48253a64-7b84-4a94-9ee9-94e6c693e1de,c3,c1,3373,?,p3,
1769393917.524689,CREATED,a01f5381-3000-4191-8054-1427582f6ce4,18e815f2-d58d-4280-8ee0-5f06f23a2301,c3,c1,27,?,?,surb={'id': 'c77a582a-4138-4765-8365-7091c27cee24', 'route': ['p1', 'e4', 'i5', 'x5', 'p3', 'c3']}
1769393918.0691628,RECEIVED,012b8cd6-f94a-4ddb-95e3-57d1bfdf4813,c1c5ec30-1de8-4eda-ac83-c112eeb3ddfa,c1,c3,27,p3,?,surb={'id': 'b2cf87c2-5271-4781-be8b-17b3442c73a1', 'route': ['p3', 'e10', 'i5', 'x7', 'p1', 'c1']}
1769393918.0861506,RECEIVED,358bc377-5a8f-4422-aed8-3359a761d208,01501999-3cad-4ee2-ac0b-aee257d1a349,c1,c3,27,p3,?,surb={'id': 'be8ea3a3-032a-4673-afc4-a04d5aaac8f3', 'route': ['p3', 'e6', 'i5', 'x7', 'p1', 'c1']}
1769393918.271117,RECEIVED,070b43f3-b611-4cf9-b1ea-30d55cad69fc,efc087c7-8167-455c-bc9e-5c34aa5b0382,c1,c3,26,p3,?,surb={'id': '4294a3fc-22fd-48e6-a32d-1368f8919f8f', 'route': ['p3', 'e8', 'i3', 'x3', 'p1', 'c1']}
1769393918.48043,RECEIVED,bccfef08-3528-4444-81f7-95eae608f3fa,e9d42d02-4cd0-4839-8710-2597320ea9b0,c1,c3,27,p3,?,surb={'id': 'a2d24954-98a7-4f87-8157-743f50512b09', 'route': ['p3', 'e2', 'i11', 'x1', 'p1', 'c1']}
1769393918.5857463,RECEIVED,207c14d4-f48d-4689-9764-1f076bb3cfa8,dc5cb497-61ca-42a4-89f2-e9299aa67f64,c1,c3,27,p3,?,surb={'id': 'f6b8869c-8db6-4d06-a346-f95bfad8cb7b', 'route': ['p3', 'e3', 'i5', 'x10', 'p1', 'c1']}
1769393918.7765625,SENT,dcd895ea-a9b8-4882-80bb-720a6d5365cf,bc47df5a-b889-4548-a8ed-3368f979dcdb,c3,c1,3360,?,p3,
1769393918.776673,CREATED,fd2d855a-d486-4fc7-9391-05cf84ef4e65,d8f9dbec-7727-466d-b305-6e6b8dd42c33,c3,c1,27,?,?,surb={'id': '7ac17b84-8a60-453c-870a-ad34f527bc6d', 'route': ['p1', 'e8', 'i2', 'x7', 'p3', 'c3']}
1769393918.9143727,RECEIVED,5205ebf9-0d98-463b-8d49-990e97da6ab9,c1c5ec30-1de8-4eda-ac83-c112eeb3ddfa,c1,c3,27,p3,?,surb={'id': 'b2cf87c2-5271-4781-be8b-17b3442c73a1', 'route': ['p3', 'e10', 'i5', 'x7', 'p1', 'c1']}
1769393918.9172103,RECEIVED,4d7c41dc-6cfe-41c9-9c33-837f66e90d24,84df10c9-0916-4fd2-ba2f-3775a3f13efa,c1,c3,27,p3,?,surb={'id': '2c63b550-183d-4191-a51c-7b088151be6d', 'route': ['p3', 'e1', 'i4', 'x3', 'p1', 'c1']}
1769393919.1439683,RECEIVED,e4429831-952f-42f3-b495-92d88e1f2f63,efc087c7-8167-455c-bc9e-5c34aa5b0382,c1,c3,26,p3,?,surb={'id': '4294a3fc-22fd-48e6-a32d-1368f8919f8f', 'route': ['p3', 'e8', 'i3', 'x3', 'p1', 'c1']}
1769393919.878136,RECEIVED,378e939a-6700-440b-8e30-e8e11d94de2c,9adebeb6-9001-4aa2-8c8e-38eaf9177605,c1,c3,27,p3,?,surb={'id': '85671d61-0e98-44ef-a343-6a3b194f3dfc', 'route': ['p3', 'e1', 'i10', 'x5', 'p1', 'c1']}
1769393919.8902261,SENT,cf3ec88f-2c3e-4b91-9d30-3fa7f006b4f4,ba3a2d6b-7234-48fb-98e9-413165b48397,c3,c1,3360,?,p3,
1769393919.8903844,CREATED,271075c6-ddb1-4c4e-98bd-340509246341,d8f9dbec-7727-466d-b305-6e6b8dd42c33,c3,c1,27,?,?,surb={'id': '7ac17b84-8a60-453c-870a-ad34f527bc6d', 'route': ['p1', 'e8', 'i2', 'x7', 'p3', 'c3']}
1769393919.9596243,SENT,1933e9b9-4ad4-4588-8a2f-a377b7c74e99,716aaff2-b26b-4e9c-9d11-397e0542c072,c3,c1,3393,?,p3,
1769393919.9597769,CREATED,accfa758-3c90-499b-aebf-f9a0ddca114e,e1a29299-58bb-4f74-9207-97f6aaceb106,c3,c1,27,?,?,surb={'id': 'd88e30d0-88e3-4c28-a138-6f3cacee4f5e', 'route': ['p1', 'e7', 'i12', 'x3', 'p3', 'c3']}
1769393920.4575753,SENT,8948c54c-f531-4a29-8134-3036de85a143,dee0d941-c6d2-4187-8694-6973d4c8c41f,c3,c1,3389,?,p3,
1769393920.4577277,CREATED,60f8fcfd-da10-4b39-9734-11e79e706492,e1a29299-58bb-4f74-9207-97f6aaceb106,c3,c1,27,?,?,surb={'id': 'd88e30d0-88e3-4c28-a138-6f3cacee4f5e', 'route': ['p1', 'e7', 'i12', 'x3', 'p3', 'c3']}
1769393920.8745303,SENT,e6ab803e-6642-468d-8970-ba5f36d8a820,e229cfc9-2cce-4f1e-93c3-049e431f89df,c3,c1,3386,?,p3,
1769393920.8746812,CREATED,f8ba779a-ad9a-4aa7-9ab3-edc18cda9bee,331a016b-3368-4556-b1aa-e8ec53c838f8,c3,c1,27,?,?,surb={'id': '30389e7f-c792-4b59-8869-2db992f4a5c1', 'route': ['p1', 'e4', 'i2', 'x9', 'p3', 'c3']}
1769393921.067426,RECEIVED,0653c9e2-bb69-4eff-aa4f-4c6743747c95,408f9818-ce8a-4c5c-a7ad-6a258ade3e99,c1,c3,27,p3,?,surb={'id': '12ba8e64-ebfd-45c1-9e01-426cf478b59a', 'route': ['p3', 'e10', 'i4', 'x6', 'p1', 'c1']}
1769393921.4062643,RECEIVED,0f9bca7f-f192-4c48-a214-8e3ce01cb9a8,4240e6d1-6b2c-4b43-9539-9499968d08e7,c1,c3,27,p3,?,surb={'id': '3cc6bdee-061e-4fb2-845b-9548747bd4dc', 'route': ['p3', 'e8', 'i5', 'x12', 'p1', 'c1']}
1769393921.466219,SENT,dc3cc4d4-1098-47cf-af18-018652488f4c,ba035fcc-bde9-4df7-a866-f946498c8652,c3,c1,3363,?,p3,
1769393921.4663596,CREATED,4aa686b2-fd3b-4753-83b0-81f5b53092f8,331a016b-3368-4556-b1aa-e8ec53c838f8,c3,c1,27,?,?,surb={'id': '30389e7f-c792-4b59-8869-2db992f4a5c1', 'route': ['p1', 'e4', 'i2', 'x9', 'p3', 'c3']}
1769393921.840463,SENT,99adf90b-db32-44f0-aa41-bdbfda423c01,39a4cd02-fbdc-4281-a9bd-4b1f9f3c2c4e,c3,c1,3383,?,p3,
1769393921.8406188,CREATED,2e87b66d-5219-43f5-9dcd-2c4a839f43f9,f766dd4b-46d2-4f2f-9502-ccbddfae1e63,c3,c1,27,?,?,surb={'id': '2aeb71bd-da6d-4c80-a7b8-4525027753d4', 'route': ['p1', 'e8', 'i4', 'x6', 'p3', 'c3']}
1769393921.9689996,SENT,d494b1f5-acaa-44fc-90e7-04e037460385,4d293503-8b77-4708-bfbe-e4c52bc5abf1,c3,c1,3375,?,p3,
1769393921.9691722,CREATED,f033ec5c-7ef6-474a-9840-f85174fc1221,f766dd4b-46d2-4f2f-9502-ccbddfae1e63,c3,c1,27,?,?,surb={'id': '2aeb71bd-da6d-4c80-a7b8-4525027753d4', 'route': ['p1', 'e8', 'i4', 'x6', 'p3', 'c3']}
1769393922.106239,RECEIVED,9d6a2099-d60c-400d-9625-32d24a49c073,a294b7e5-5742-48d8-8ea8-32be5b7d82b4,c1,c3,26,p3,?,surb={'id': '98b1c430-eba5-491b-aa2f-bf5459c6bafd', 'route': ['p3', 'e4', 'i3', 'x8', 'p1', 'c1']}
1769393922.1617427,SENT,268f091a-aaaa-423a-8a7a-cf32b6ae265a,9b50866c-db4d-4ada-be86-79e68caab633,c3,c1,3379,?,p3,
1769393922.1618905,CREATED,847a438e-489b-4d91-9067-6c3f88a5759d,64749941-1e0b-4cfc-8e77-1f7912ea051b,c3,c1,25,?,?,surb={'id': 'f304b904-691f-4aa0-af5e-aa459948f3c5', 'route': ['p1', 'e10', 'i5', 'x5', 'p3', 'c3']}
1769393922.2766154,SENT,e985d22c-d0a5-45db-a735-2add1aedc2d9,775d0b8d-67cf-40fa-b5c2-99a24fabd71c,c3,c1,3372,?,p3,
1769393922.2767642,CREATED,0330cd4d-246e-4f84-b8af-156a450c9b07,64749941-1e0b-4cfc-8e77-1f7912ea051b,c3,c1,25,?,?,surb={'id': 'f304b904-691f-4aa0-af5e-aa459948f3c5', 'route': ['p1', 'e10', 'i5', 'x5', 'p3', 'c3']}
1769393922.4426498,SENT,6895f9ce-4722-47ac-9631-ada9075ef271,8c20358e-46df-40a7-a38e-242da8d94534,c3,c1,3384,?,p3,
1769393922.4427507,CREATED,9d3b7a57-9b3e-4521-b1b1-b2ab32b2f8af,7d6d307e-4c8e-425e-9fec-9dff884057f6,c3,c1,27,?,?,surb={'id': '34093f03-74dd-4fdf-9581-6571ea2d8f75', 'route': ['p1', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769393922.4965963,RECEIVED,b4fd69b7-4f6b-4131-9ce7-84984ab5f04c,84df10c9-0916-4fd2-ba2f-3775a3f13efa,c1,c3,27,p3,?,surb={'id': '2c63b550-183d-4191-a51c-7b088151be6d', 'route': ['p3', 'e1', 'i4', 'x3', 'p1', 'c1']}
1769393922.5386758,SENT,19bbcb4e-a605-4a6d-8404-4834b2d33352,cbba3ec7-a895-4e7d-9f3f-1021344772a5,c3,c1,3363,?,p3,
1769393922.5388455,CREATED,ab901a14-35a2-43d6-a7a1-561e1f1fad1c,7d6d307e-4c8e-425e-9fec-9dff884057f6,c3,c1,27,?,?,surb={'id': '34093f03-74dd-4fdf-9581-6571ea2d8f75', 'route': ['p1', 'e3', 'i5', 'x4', 'p3', 'c3']}
1769393922.6195407,SENT,a106b66e-2584-4430-97a1-d48c266ac75f,44294cf0-fb3d-4714-8dfd-21e5b2b9dee9,c3,c1,3384,?,p3,
1769393922.6196716,CREATED,b2205dce-5372-4ef8-9bc2-ffdf715f71bc,da7aa2e0-31e2-4b10-ba2f-9f437b24402b,c3,c1,27,?,?,surb={'id': '3b6b2643-e4a1-4c44-a8d6-0fe3d1001b23', 'route': ['p1', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769393923.4473007,SENT,6ab56a4c-7bcd-44a0-a649-ffd9f9f981d7,d54d9362-3ac9-4edc-97bb-16f61f44d43f,c3,c1,3379,?,p3,
1769393923.4474447,CREATED,0127f9ac-9d57-4a50-a882-94dad718c78c,da7aa2e0-31e2-4b10-ba2f-9f437b24402b,c3,c1,27,?,?,surb={'id': '3b6b2643-e4a1-4c44-a8d6-0fe3d1001b23', 'route': ['p1', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769393923.8357697,RECEIVED,52e697bb-2e0d-4677-87ae-8c991869bba7,dc8cecc0-df98-428b-a66d-664152b21443,c1,c3,26,p3,?,surb={'id': '89789c82-d896-4d0c-8f82-0c12ad42b155', 'route': ['p3', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769393924.1649427,SENT,a8089d96-b02a-46bc-bd3f-4857601c0a7e,6f1c241a-df54-4182-a5c6-195bf65b196e,c3,c1,3376,?,p3,
1769393924.1650202,CREATED,5efb91a7-322a-4ff1-a87f-9a8a5aa8dc81,0a53421f-59ef-4cc5-b38d-6e4bc3f77a71,c3,c1,27,?,?,surb={'id': 'fd88001b-188e-4501-8c11-750115609a12', 'route': ['p1', 'e9', 'i6', 'x5', 'p3', 'c3']}
1769393924.4674077,SENT,ba1530fc-cb9e-42ad-9d95-de5ff92f8205,78c45193-d1f9-4491-b7ab-dcb0706d84a9,c3,c1,3380,?,p3,
1769393924.467484,CREATED,8351ff3c-3f54-4f8d-93bc-f4f8a0445cee,0a53421f-59ef-4cc5-b38d-6e4bc3f77a71,c3,c1,27,?,?,surb={'id': 'fd88001b-188e-4501-8c11-750115609a12', 'route': ['p1', 'e9', 'i6', 'x5', 'p3', 'c3']}
1769393924.735449,RECEIVED,4c811252-8c3d-457b-8503-6fc00347c191,08a85bb5-8eee-4814-91e5-a0d3c1b804dd,c1,c3,27,p3,?,surb={'id': '6d251a77-7538-4cd0-a82e-4d0625e8e007', 'route': ['p3', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769393924.7431448,SENT,a63d7d91-e3ac-4d22-9d2e-762161be34af,de852122-e934-4855-84d6-53aaa11365a5,c3,c1,3400,?,p3,
1769393924.7432177,CREATED,aeffb348-28b3-46eb-8751-048b9e287e1c,82dd46ab-20ba-4d77-b959-aea93ebc139c,c3,c1,26,?,?,surb={'id': '467890cc-320c-4dfd-a5a0-db110ad19767', 'route': ['p1', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769393925.0675771,SENT,73c75753-f065-43e9-8b5d-6357dd967849,d7187d08-11a7-4ae5-84e5-eb30d50a5674,c3,c1,3399,?,p3,
1769393925.0677288,CREATED,bef359d6-b8bb-4563-8c16-e08fc20fbc6a,82dd46ab-20ba-4d77-b959-aea93ebc139c,c3,c1,26,?,?,surb={'id': '467890cc-320c-4dfd-a5a0-db110ad19767', 'route': ['p1', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769393925.248288,SENT,7275ca9d-245a-4b56-a71d-f61db70a316a,7f7c16b8-b35d-4026-b14a-17ac4525996d,c3,c1,3392,?,p3,
1769393925.2483978,CREATED,78938693-61b8-418a-81b4-32547cfb4446,888ed5db-b5b9-48b0-bae2-63e4f8aa8166,c3,c1,27,?,?,surb={'id': '1df5b413-e879-48bd-ac3d-c998569a1339', 'route': ['p1', 'e3', 'i12', 'x12', 'p3', 'c3']}
1769393925.2891626,RECEIVED,086944dd-4b80-4f8c-b8d7-8c7f15f4bd90,dc8cecc0-df98-428b-a66d-664152b21443,c1,c3,26,p3,?,surb={'id': '89789c82-d896-4d0c-8f82-0c12ad42b155', 'route': ['p3', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769393925.4916494,SENT,f005d18d-a0b8-40a1-b604-579de949c344,d5eced77-e876-42f8-bb5b-d2b9648a13fa,c3,c1,3395,?,p3,
1769393925.4917972,CREATED,42777e9f-c5ba-48f6-bc96-f9908fe189d4,888ed5db-b5b9-48b0-bae2-63e4f8aa8166,c3,c1,27,?,?,surb={'id': '1df5b413-e879-48bd-ac3d-c998569a1339', 'route': ['p1', 'e3', 'i12', 'x12', 'p3', 'c3']}
1769393925.692136,SENT,589908de-17e0-46c9-b8ea-145293e1b8eb,95ed9113-162c-4473-950a-a01d845e02d8,c3,c1,3391,?,p3,
1769393925.6922863,CREATED,b01b0e92-5527-4431-beca-3b205ea9ccf5,d708d4c4-64fb-40b6-84d6-f060fb5384fd,c3,c1,27,?,?,surb={'id': '69a272dd-5cf6-4598-b341-0082bf2bc9cb', 'route': ['p1', 'e2', 'i9', 'x10', 'p3', 'c3']}
1769393925.784565,SENT,e9ab3a75-8094-4094-93a9-6bee035aa995,a6944072-a23c-4567-aecc-306a8a0e6745,c3,c1,3387,?,p3,
1769393925.7847404,CREATED,e2e63247-b2e6-4bdf-bc87-e7f8123bcdf0,d708d4c4-64fb-40b6-84d6-f060fb5384fd,c3,c1,27,?,?,surb={'id': '69a272dd-5cf6-4598-b341-0082bf2bc9cb', 'route': ['p1', 'e2', 'i9', 'x10', 'p3', 'c3']}
1769393925.84653,RECEIVED,bf2bb1b9-4815-455e-83da-9aa774e4bca4,08a85bb5-8eee-4814-91e5-a0d3c1b804dd,c1,c3,27,p3,?,surb={'id': '6d251a77-7538-4cd0-a82e-4d0625e8e007', 'route': ['p3', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769393926.550477,SENT,8369fd29-9a3c-4f7d-a46a-fdfffc0e5a27,372f982b-0000-44a4-acb6-8cabb9dc617c,c3,c1,3376,?,p3,
1769393926.5506268,CREATED,909085fe-3a04-4171-a3a3-cda3a185103b,25528e93-65bd-4aeb-adff-823579952999,c3,c1,27,?,?,surb={'id': 'b7d97acc-c79e-4854-a46e-e63af6d9328a', 'route': ['p1', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769393926.8501282,RECEIVED,90f0ad1e-1984-4670-af2d-59848dc77fc9,f28c1113-4095-476c-8f53-1dbf09378a6b,c1,c3,27,p3,?,surb={'id': '0a0701f0-e940-4026-b44c-c91c0cc9c30c', 'route': ['p3', 'e8', 'i8', 'x12', 'p1', 'c1']}
1769393927.1049874,SENT,52195183-06a0-4e4c-9f00-e9ef6e6038eb,3794eda2-a941-4521-b1fc-872b0ceef4cf,c3,c1,3375,?,p3,
1769393927.105265,CREATED,ba9594fa-ed62-4574-8fa2-bfcc5c79f4de,25528e93-65bd-4aeb-adff-823579952999,c3,c1,27,?,?,surb={'id': 'b7d97acc-c79e-4854-a46e-e63af6d9328a', 'route': ['p1', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769393927.160086,RECEIVED,3765ebe2-a9de-4f2d-a419-8e6728e6aff2,eef1b11a-d9f5-456e-a4fe-ab6757e72676,c1,c3,27,p3,?,surb={'id': 'cd421bbc-9be8-4e37-a791-8648990c3d85', 'route': ['p3', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769393927.4294827,SENT,d3598ef4-a688-46fa-ab50-d456a3fd86e0,357980f3-eafe-4cdc-be9a-071217dede4f,c3,c1,3379,?,p3,
1769393927.429631,CREATED,04f8a1ba-92bc-4a9d-8eb9-e3798013e835,11a3abf3-5870-4df5-98d6-8a1d08cfc634,c3,c1,27,?,?,surb={'id': 'e1b8aed7-f29c-4927-b971-a7a24682fc63', 'route': ['p1', 'e1', 'i3', 'x7', 'p3', 'c3']}
1769393927.4366846,RECEIVED,091bd607-27da-443c-8501-294c28b98d2f,eef1b11a-d9f5-456e-a4fe-ab6757e72676,c1,c3,27,p3,?,surb={'id': 'cd421bbc-9be8-4e37-a791-8648990c3d85', 'route': ['p3', 'e9', 'i2', 'x4', 'p1', 'c1']}
1769393927.5211935,RECEIVED,9d1d7c13-3c37-4f3f-87dc-205a5ae6b451,f28c1113-4095-476c-8f53-1dbf09378a6b,c1,c3,27,p3,?,surb={'id': '0a0701f0-e940-4026-b44c-c91c0cc9c30c', 'route': ['p3', 'e8', 'i8', 'x12', 'p1', 'c1']}
1769393928.0935297,SENT,3fbc1dcb-d0a2-404e-b4f3-5fb913c17ce3,663e205c-64b9-438e-a2c4-88340405077c,c3,c1,3375,?,p3,
1769393928.09368,CREATED,5e50cdbb-4454-4330-9cf7-abfede9c404d,11a3abf3-5870-4df5-98d6-8a1d08cfc634,c3,c1,27,?,?,surb={'id': 'e1b8aed7-f29c-4927-b971-a7a24682fc63', 'route': ['p1', 'e1', 'i3', 'x7', 'p3', 'c3']}
1769393928.5299284,SENT,bb67489e-fd47-4b99-a2f7-d1c12be845bc,05e7b849-ce28-4530-a4c5-3a9045655069,c3,c1,3359,?,p3,
1769393928.5300937,CREATED,fd224dcd-c9ca-4434-9605-71b252837980,1a983669-0c99-499f-9487-22166e283ae2,c3,c1,27,?,?,surb={'id': '89484dcc-44f0-4148-bd40-ba1c18aa68e7', 'route': ['p1', 'e9', 'i5', 'x1', 'p3', 'c3']}
1769393928.860993,RECEIVED,7f633493-df62-4568-8426-1036a67dc02d,60394698-59ed-4e94-8dbd-6b7a4f1a9e3c,c1,c3,27,p3,?,surb={'id': '916c0cb5-56dd-4a5d-8d73-1d46ffea6c0f', 'route': ['p3', 'e7', 'i8', 'x10', 'p1', 'c1']}
1769393929.0376384,RECEIVED,4b18a0d1-29e4-44b2-9519-20466bf3aeae,d76030bd-81fe-4956-a8b8-82adac6c3890,c1,c3,26,p3,?,surb={'id': '417ce79b-2e0d-45fc-bd74-cb39d2d0e832', 'route': ['p3', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769393929.4509375,RECEIVED,c9dbdf93-f295-40ef-934b-86ca62c4b1e5,c2a94f3a-2574-4ddc-9260-7bcee3a0c143,c1,c3,25,p3,?,surb={'id': 'edd7605d-c0d6-4f7b-9488-93e0e5d1ca54', 'route': ['p3', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769393929.5531588,RECEIVED,6cd913cf-e37d-4654-a901-58db28196f48,60394698-59ed-4e94-8dbd-6b7a4f1a9e3c,c1,c3,27,p3,?,surb={'id': '916c0cb5-56dd-4a5d-8d73-1d46ffea6c0f', 'route': ['p3', 'e7', 'i8', 'x10', 'p1', 'c1']}
1769393929.70027,SENT,3b491f6b-2a48-427f-900e-d9d9263a19c8,5ee07645-80e9-4e00-94be-bcac4e46815e,c3,c1,3375,?,p3,
1769393929.7004182,CREATED,c04a5310-2542-4183-a620-587c90fa1f2e,1a983669-0c99-499f-9487-22166e283ae2,c3,c1,27,?,?,surb={'id': '89484dcc-44f0-4148-bd40-ba1c18aa68e7', 'route': ['p1', 'e9', 'i5', 'x1', 'p3', 'c3']}
1769393929.9399421,RECEIVED,71e9a8fd-0bf0-45b9-91d1-c6e7b8142b90,c2a94f3a-2574-4ddc-9260-7bcee3a0c143,c1,c3,25,p3,?,surb={'id': 'edd7605d-c0d6-4f7b-9488-93e0e5d1ca54', 'route': ['p3', 'e5', 'i1', 'x6', 'p1', 'c1']}
1769393930.0085955,SENT,cf1d4656-9c19-4c03-bd2b-874359c2b37d,df26102f-696b-4a27-8947-f6b91c667524,c3,c1,3392,?,p3,
1769393930.0086584,CREATED,b9f6de97-b2df-4586-b204-6a992adb433c,3f30864b-c61f-46ff-8d1d-b7db72f9fac2,c3,c1,27,?,?,surb={'id': 'a8950730-b464-4666-adc8-f77a302188ac', 'route': ['p1', 'e5', 'i7', 'x12', 'p3', 'c3']}
1769393930.1347082,SENT,3d896271-4c88-4885-b2cf-2a6efaf2d4e8,ce6f15eb-fad2-4115-add1-31caf7156eef,c3,c1,3392,?,p3,
1769393930.1347697,CREATED,018c6a0d-7fc6-42e8-abd4-665c4bc8a714,3f30864b-c61f-46ff-8d1d-b7db72f9fac2,c3,c1,27,?,?,surb={'id': 'a8950730-b464-4666-adc8-f77a302188ac', 'route': ['p1', 'e5', 'i7', 'x12', 'p3', 'c3']}
1769393930.5135567,RECEIVED,199e0ee1-585a-489a-bf9d-6a8c591b9f4f,d76030bd-81fe-4956-a8b8-82adac6c3890,c1,c3,26,p3,?,surb={'id': '417ce79b-2e0d-45fc-bd74-cb39d2d0e832', 'route': ['p3', 'e10', 'i1', 'x3', 'p1', 'c1']}
1769393930.632547,SENT,e2c39bd5-ec66-482f-8aff-4304dc9d0ba2,45477d85-f34f-4f53-935c-b66719a4dd64,c3,c1,3374,?,p3,
1769393930.632732,CREATED,dd6c2d05-30ec-46e3-bb6d-d33adf73e138,477132bb-126a-4e14-b69d-6dc2d4f2f14a,c3,c1,27,?,?,surb={'id': 'e53fdeef-a739-46fb-bc07-f07688036755', 'route': ['p1', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769393931.374806,SENT,7ad35066-5f29-4b29-af4a-6ba572788c41,4bfedc73-35d0-4a99-b663-ec469f21c8c0,c3,c1,3389,?,p3,
1769393931.3749778,CREATED,21f6e6b3-978f-493f-aead-19cafb01f652,477132bb-126a-4e14-b69d-6dc2d4f2f14a,c3,c1,27,?,?,surb={'id': 'e53fdeef-a739-46fb-bc07-f07688036755', 'route': ['p1', 'e1', 'i10', 'x1', 'p3', 'c3']}
1769393931.9628568,RECEIVED,221f219b-703e-449c-aaa4-30b315ab5289,7de2263f-dba3-4116-bff7-1e2b2afe4d7b,c1,c3,27,p3,?,surb={'id': 'c9a6b793-7fd0-42e8-81c9-df085d3ae31f', 'route': ['p3', 'e12', 'i2', 'x10', 'p1', 'c1']}
1769393932.0909483,RECEIVED,ac502cdb-7b10-499d-8b12-70cd389bb419,3c25ad19-bd59-442d-93f9-78f0bf1cc5f8,c1,c3,27,p3,?,surb={'id': 'd0d4523f-77b9-4560-8df0-cbf6f013e198', 'route': ['p3', 'e8', 'i5', 'x3', 'p1', 'c1']}
1769393932.1143491,RECEIVED,457c3c5d-4b29-4721-9632-acf6144036a7,5c9bdd39-a73d-4955-9cc2-1d4f0fc8f411,c1,c3,27,p3,?,surb={'id': '67520c72-2d71-4cfc-a335-e2104556d400', 'route': ['p3', 'e8', 'i6', 'x5', 'p1', 'c1']}
1769393932.1909897,SENT,87b26338-9b69-4a87-9de5-88302e7c6513,c135febe-5644-40be-a026-398d603d24fb,c3,c1,3397,?,p3,
1769393932.191394,CREATED,4a2f8f9d-ab0e-461a-9041-b522e1d24d4c,3122f147-c738-48e5-a401-412a6e19a34b,c3,c1,27,?,?,surb={'id': '211a338f-abf6-4031-a9fb-662977ce0ecb', 'route': ['p1', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769393932.471261,RECEIVED,f26cdcab-14ef-4d98-b176-d07055adf4ec,b9430beb-dba6-4484-b6d8-127e29f1bb61,c1,c3,27,p3,?,surb={'id': '9fda038f-b9eb-444a-abd0-80c801b370b0', 'route': ['p3', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769393932.8901772,SENT,d7bb0d92-98a4-451c-b344-01a129c89581,f6c0c378-5879-4636-9e1a-ef38bd9a200c,c3,c1,3395,?,p3,
1769393932.8903303,CREATED,d421e561-68cc-4b2d-8710-417b538b03be,3122f147-c738-48e5-a401-412a6e19a34b,c3,c1,27,?,?,surb={'id': '211a338f-abf6-4031-a9fb-662977ce0ecb', 'route': ['p1', 'e12', 'i10', 'x11', 'p3', 'c3']}
