timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769393803.0926929,SENT,3669aa58-5b21-4e8a-a9ca-829dda1f866a,55651fd5-915c-4186-9321-cf01b34feb13,c1,DROP,2019,?,p1,
1769393803.0928183,CREATED,b10f7e6d-56e6-44d6-ac10-94ab689a1631,44ab5a78-ca1e-4fd6-9c30-bf30be4ed343,c1,DROP,27,?,?,
1769393803.174561,SENT,8908829d-e87f-4e61-8390-3979c22dbe6b,26c62046-099f-4264-aa83-67469150451e,c1,c3,3384,?,p1,
1769393803.1746993,CREATED,48191beb-310e-49d7-9007-8a9ee54d4979,26baa3ae-e3c4-4bf3-be98-5518acc1e806,c1,c3,27,?,?,surb={'id': '869b5a73-5a8e-4c09-8640-658f654e80f4', 'route': ['p3', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769393977.1633894,SENT,93c4fca2-0fce-483f-8699-8bf72de6bbe9,ba0fded6-949f-4833-b3a9-fef4f1ca4c1b,c1,c3,3393,?,p1,
1769393977.1651154,CREATED,b32ed5a0-eef0-464d-8f7b-b8aef621c969,b72b4fed-a5ff-4276-a7d6-bbfabfbf013f,c1,c3,27,?,?,surb={'id': '01074da4-bb70-4c8d-9895-488047cd2e3b', 'route': ['p3', 'e4', 'i12', 'x11', 'p1', 'c1']}
1769393977.232403,SENT,260a2f15-b9d0-4542-b649-a9ca68f13eca,9532e5bd-c9ee-467c-9f71-a69276dd9758,c1,c3,3380,?,p1,
1769393977.2324884,CREATED,6bed1710-981a-4cf0-99f8-76fc6d872273,b72b4fed-a5ff-4276-a7d6-bbfabfbf013f,c1,c3,27,?,?,surb={'id': '01074da4-bb70-4c8d-9895-488047cd2e3b', 'route': ['p3', 'e4', 'i12', 'x11', 'p1', 'c1']}
1769393977.238654,RECEIVED,2c430dce-2cc1-40d4-8c3a-147cd96e5536,54b888f8-d3d2-4a16-85ec-1d947a058933,c3,c1,26,p1,?,surb={'id': 'c6ac0d93-f2aa-4434-869f-4b34502c9c3f', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769393977.3243034,SENT,30cfe4ef-c11b-4f4d-a6a8-cbbfb1bb4c7b,f9b22dbe-1381-45c2-a2f7-b975a0083a4a,c1,c3,3374,?,p1,
1769393977.3244126,CREATED,480a4afb-e9bd-49ee-bad8-93e7438ee99e,5fbaf34b-a554-450d-a276-3f5b268122dc,c1,c3,27,?,?,surb={'id': 'ec280501-3e20-4bd5-b7bc-9e2ee17a2b1b', 'route': ['p3', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769393977.4825683,SENT,4887262c-d994-4b7b-830c-616318793164,e961e872-955f-4829-96cd-217b9723d386,c1,c3,3391,?,p1,
1769393977.4826782,CREATED,5ab22ab9-ade9-4c61-8cc2-af2c8eb5e37f,5fbaf34b-a554-450d-a276-3f5b268122dc,c1,c3,27,?,?,surb={'id': 'ec280501-3e20-4bd5-b7bc-9e2ee17a2b1b', 'route': ['p3', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769393977.6658027,SENT,6254ca6f-da06-44d2-a103-6af512f07b15,be7f9147-cff6-4f7a-8166-2a13665959f3,c1,c3,3376,?,p1,
1769393977.665916,CREATED,fa1aa781-45d6-4ced-ae7f-6430777516ab,fdfb0706-8afe-4868-b2d3-d93f33beff50,c1,c3,27,?,?,surb={'id': 'a54989a2-9cc0-47f0-8845-ab908f804318', 'route': ['p3', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769393977.675162,RECEIVED,45bf4379-6cc5-496c-be42-d343c72296c3,b036bf32-3b3f-463f-b096-f01ecd5da4a8,c3,c1,27,p1,?,surb={'id': '833f8910-f363-4f6d-9e10-8cac368d38f5', 'route': ['p1', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769393977.9604273,SENT,d45991c9-dd2f-4234-8bdf-02e39d8dd099,ce58c76f-11fa-4eb2-97a7-3b0385e03685,c1,c3,3404,?,p1,
1769393977.9605777,CREATED,cc4a4ac6-8089-422f-bf4e-5d4e20b5f6a6,fdfb0706-8afe-4868-b2d3-d93f33beff50,c1,c3,27,?,?,surb={'id': 'a54989a2-9cc0-47f0-8845-ab908f804318', 'route': ['p3', 'e11', 'i7', 'x1', 'p1', 'c1']}
1769393978.1021626,RECEIVED,d529ea3a-4ff3-40cb-9746-1e490c172c42,14f91d9b-3476-4621-bef5-944af8a6fb12,c3,c1,27,p1,?,surb={'id': '3ff09942-7372-457e-8704-0b877dca21ec', 'route': ['p1', 'e10', 'i1', 'x7', 'p3', 'c3']}
1769393978.484477,RECEIVED,b12a59d9-32a6-44db-8075-51f70cb0f290,14f91d9b-3476-4621-bef5-944af8a6fb12,c3,c1,27,p1,?,surb={'id': '3ff09942-7372-457e-8704-0b877dca21ec', 'route': ['p1', 'e10', 'i1', 'x7', 'p3', 'c3']}
1769393978.8014312,SENT,08feb96f-e717-4987-9af1-636398857056,5c633c72-e617-46fb-ab54-77a976975d9f,c1,c3,3388,?,p1,
1769393978.8015203,CREATED,2f64ec88-a350-464c-92e4-b8a696f48afb,d2360dc7-5946-442b-bc26-f3b5d4a9fd38,c1,c3,27,?,?,surb={'id': '8fd018d1-b209-41ac-b1cf-ec58536fdfd7', 'route': ['p3', 'e11', 'i3', 'x9', 'p1', 'c1']}
1769393979.463626,SENT,25cf3836-295c-4885-b537-60880bde2e89,c4b9e40a-cb90-4c89-a521-c7bcbdb6a24b,c1,c3,3371,?,p1,
1769393979.4637444,CREATED,5c8758b0-4524-404b-9a7c-61174817fd87,d2360dc7-5946-442b-bc26-f3b5d4a9fd38,c1,c3,27,?,?,surb={'id': '8fd018d1-b209-41ac-b1cf-ec58536fdfd7', 'route': ['p3', 'e11', 'i3', 'x9', 'p1', 'c1']}
1769393979.7336485,SENT,5deaded4-0668-4dc2-88b0-9b62b56ec1ae,2f62f8c0-dc8d-4683-94af-a38f75cebdfb,c1,c3,3392,?,p1,
1769393979.7337656,CREATED,6c275d76-145a-46a8-bbf8-37f1b876cffd,77931976-ff97-4dcf-8ab2-eb95973ad445,c1,c3,27,?,?,surb={'id': '2c7e1478-0ec5-441b-9d63-c2aced803a60', 'route': ['p3', 'e9', 'i3', 'x11', 'p1', 'c1']}
1769393979.8338547,SENT,ff49b32e-eb86-4d52-86f3-9d32d732e9c5,bbb4dd6a-1c4c-4dcb-b5b2-206cd3b323a0,c1,c3,3388,?,p1,
1769393979.8339746,CREATED,c4e16ac0-f67b-44c5-a364-1214638c0350,77931976-ff97-4dcf-8ab2-eb95973ad445,c1,c3,27,?,?,surb={'id': '2c7e1478-0ec5-441b-9d63-c2aced803a60', 'route': ['p3', 'e9', 'i3', 'x11', 'p1', 'c1']}
1769393980.096158,SENT,305c5da8-70c7-4648-b66b-4b1e90decbfe,0e4e6fee-691e-4ca7-94dc-1903d464db17,c1,c3,3389,?,p1,
1769393980.096295,CREATED,cf5d7e68-425e-498f-bb5c-1570e84b3f32,71903584-f538-4fa8-a71c-997dcfabb6ab,c1,c3,27,?,?,surb={'id': '29423dc3-20a2-4ffd-b3eb-b1b8b10ac435', 'route': ['p3', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769393980.1127524,RECEIVED,ce07d237-9a67-48d2-9829-ad2ed546e846,b588b1af-ff17-4d8b-9f5c-0a91616096b0,c3,c1,27,p1,?,surb={'id': 'e97bd0ac-c285-498f-914e-dbb43eab9143', 'route': ['p1', 'e1', 'i8', 'x2', 'p3', 'c3']}
1769393980.5642927,RECEIVED,9f070dac-cc45-4b59-b30b-3d533d6bac91,b588b1af-ff17-4d8b-9f5c-0a91616096b0,c3,c1,27,p1,?,surb={'id': 'e97bd0ac-c285-498f-914e-dbb43eab9143', 'route': ['p1', 'e1', 'i8', 'x2', 'p3', 'c3']}
1769393980.6337957,SENT,bb471f78-78ce-4a79-b24d-6e28c8728bcb,dc15a2f5-396e-4018-a209-f83345334216,c1,c3,3388,?,p1,
1769393980.6339445,CREATED,b34648a9-826c-454c-a71e-e7e7b987ac9e,71903584-f538-4fa8-a71c-997dcfabb6ab,c1,c3,27,?,?,surb={'id': '29423dc3-20a2-4ffd-b3eb-b1b8b10ac435', 'route': ['p3', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769393980.932641,SENT,fdce12ea-cbd7-4696-9c59-f7723f0c7add,4f18a111-fca1-4b7f-84ec-a2805f3a2adc,c1,c3,3392,?,p1,
1769393980.9327176,CREATED,12f279a9-34ce-4b0e-9f56-73441c2b970b,2a5d99bb-1004-4595-87e2-ef512990a0b6,c1,c3,27,?,?,surb={'id': 'e04977b6-6c28-4908-9c8e-55cf7e5d9bb8', 'route': ['p3', 'e12', 'i12', 'x7', 'p1', 'c1']}
1769393980.9409728,SENT,1822a24d-6247-4b01-93f6-f83f1d3fe43b,cdf2bd03-e33b-4057-92af-ad866ae4720a,c1,c3,3359,?,p1,
1769393980.9411287,CREATED,fe881aa2-9e44-4a6c-b22f-6b4770b0affa,2a5d99bb-1004-4595-87e2-ef512990a0b6,c1,c3,27,?,?,surb={'id': 'e04977b6-6c28-4908-9c8e-55cf7e5d9bb8', 'route': ['p3', 'e12', 'i12', 'x7', 'p1', 'c1']}
1769393980.9564867,SENT,5c740e23-039b-4eb3-98d9-a19c6bec8456,33832e42-6acc-4e37-adb4-7c8740b52b98,c1,c3,3384,?,p1,
1769393980.9565623,CREATED,71ced3e2-1edf-439c-bc0d-9f7b80546064,2b8d030d-1963-43d6-abd1-05bbe593765f,c1,c3,27,?,?,surb={'id': '6d0ca7fb-3126-4aed-9a6e-2799706ade39', 'route': ['p3', 'e7', 'i6', 'x6', 'p1', 'c1']}
1769393981.0163658,SENT,91a2ae26-90f5-4697-bdfa-73bfde056f49,b0bf5010-0f05-4446-bd01-af365939dd96,c1,c3,3389,?,p1,
1769393981.0164394,CREATED,d35b8b56-af2c-4c24-9c71-749cb547f799,2b8d030d-1963-43d6-abd1-05bbe593765f,c1,c3,27,?,?,surb={'id': '6d0ca7fb-3126-4aed-9a6e-2799706ade39', 'route': ['p3', 'e7', 'i6', 'x6', 'p1', 'c1']}
1769393981.1578658,SENT,1bcc1d67-81df-4a42-8778-0a9436f6ac3f,6020548d-9203-4f2e-91f8-442bdb07d394,c1,c3,3398,?,p1,
1769393981.1579404,CREATED,f280636c-7de8-4eb4-9917-1f8d95ec3e65,44bd7e16-919a-418a-acde-a2b809782d81,c1,c3,26,?,?,surb={'id': '34ba2a83-273b-4737-8fe8-8a51a8627230', 'route': ['p3', 'e12', 'i5', 'x3', 'p1', 'c1']}
1769393981.2205684,RECEIVED,15a7620d-ac38-4f09-8fe1-4662523c7665,10323f43-be7d-40f5-bc98-f95bdad1053b,c3,c1,27,p1,?,surb={'id': 'a9c7ea5c-f531-4141-90a0-a983e5497f8b', 'route': ['p1', 'e10', 'i10', 'x3', 'p3', 'c3']}
1769393982.0697458,SENT,02964e27-2697-45a6-976c-4137f4c01327,9ff6f2f1-4d51-408d-a79a-8115d336dbf2,c1,c3,3379,?,p1,
1769393982.069855,CREATED,cab55ee7-3346-44a7-8944-492333bdbb76,44bd7e16-919a-418a-acde-a2b809782d81,c1,c3,26,?,?,surb={'id': '34ba2a83-273b-4737-8fe8-8a51a8627230', 'route': ['p3', 'e12', 'i5', 'x3', 'p1', 'c1']}
1769393982.078475,SENT,1a86c0cf-e2b9-4aef-8637-9076811cdfc9,e63eb733-264b-4b41-a61e-cd2b9629e7ce,c1,c3,3368,?,p1,
1769393982.078584,CREATED,cf86fd1b-0d70-4d5b-a6c5-7b584b8f3dcf,155d357d-aed6-457e-b1d6-0d5e74beabee,c1,c3,27,?,?,surb={'id': '356a52eb-1c8d-433c-a451-55cbc7d0677b', 'route': ['p3', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769393982.3231754,RECEIVED,66a62a8f-9967-43aa-951b-bed7e1ac0e79,4a424139-5fde-40f8-9554-9a71067a2bb6,c3,c1,27,p1,?,surb={'id': 'a7238c52-ac02-46ca-b1ad-2228440c829f', 'route': ['p1', 'e11', 'i3', 'x7', 'p3', 'c3']}
1769393982.3367321,RECEIVED,2b678f75-8452-49aa-bc39-38ea75c71f5f,d70b7611-e9c2-4ce7-b8f2-ad293117c676,c3,c1,27,p1,?,surb={'id': '7ef19729-a27a-4780-85fd-135e5122fab3', 'route': ['p1', 'e2', 'i2', 'x6', 'p3', 'c3']}
1769393982.3927896,RECEIVED,fd90d8cd-2db3-4c3b-87a0-553c1801d1b0,60d35551-acc2-4d70-8c2c-2f7268d3d659,c3,c1,27,p1,?,surb={'id': '810ee4c4-4ae3-4f0b-9a62-a60f52dae3e3', 'route': ['p1', 'e4', 'i11', 'x7', 'p3', 'c3']}
1769393982.546297,SENT,bdad6d1a-3e55-4589-bb78-93157bca37fd,9bff9f40-0af8-44c5-a12e-2446c55a4a70,c1,c3,3377,?,p1,
1769393982.5464041,CREATED,027c9416-1fc6-40a3-ae60-76ad1f9da3e6,155d357d-aed6-457e-b1d6-0d5e74beabee,c1,c3,27,?,?,surb={'id': '356a52eb-1c8d-433c-a451-55cbc7d0677b', 'route': ['p3', 'e9', 'i9', 'x7', 'p1', 'c1']}
1769393982.8787708,RECEIVED,baa3e36b-10ad-4793-b3af-115a4036076f,216ff85c-50a1-439d-b63e-c17ba27cbf53,c3,c1,27,p1,?,surb={'id': 'f28f2ae1-24e6-46f2-ab70-12bb2514a263', 'route': ['p1', 'e5', 'i7', 'x12', 'p3', 'c3']}
1769393983.04116,SENT,919992e2-9961-4398-96dc-b4640bd73997,86b6a863-f90e-4882-9034-48874188dfda,c1,c3,3393,?,p1,
1769393983.0412781,CREATED,2cb1d8be-9135-4c6a-8463-0bc04c506ef7,2fc7e840-637d-4073-ac70-7b42ba043d19,c1,c3,27,?,?,surb={'id': '695e59aa-bc21-43c8-bb3d-4f0a9eb99e0c', 'route': ['p3', 'e8', 'i7', 'x10', 'p1', 'c1']}
1769393983.1513004,SENT,7e3d7bc0-62b6-4bb8-b179-6a8df2914e03,38ec4857-5aec-4623-8c7e-bc17f90f3d9a,c1,c3,3380,?,p1,
1769393983.151395,CREATED,66107943-4b32-4d4a-b46a-0b32f62c08f7,2fc7e840-637d-4073-ac70-7b42ba043d19,c1,c3,27,?,?,surb={'id': '695e59aa-bc21-43c8-bb3d-4f0a9eb99e0c', 'route': ['p3', 'e8', 'i7', 'x10', 'p1', 'c1']}
1769393983.2809904,RECEIVED,4423cb66-1afb-4bbe-8b13-f6ae0f8e4578,d70b7611-e9c2-4ce7-b8f2-ad293117c676,c3,c1,27,p1,?,surb={'id': '7ef19729-a27a-4780-85fd-135e5122fab3', 'route': ['p1', 'e2', 'i2', 'x6', 'p3', 'c3']}
1769393983.4014263,RECEIVED,865c5a91-5e77-40df-a744-a17a3a38a64b,60d35551-acc2-4d70-8c2c-2f7268d3d659,c3,c1,27,p1,?,surb={'id': '810ee4c4-4ae3-4f0b-9a62-a60f52dae3e3', 'route': ['p1', 'e4', 'i11', 'x7', 'p3', 'c3']}
1769393983.8341997,RECEIVED,2d9d01bb-f591-4af8-94f4-826af2dbd438,a2a31d8c-eb1f-4694-ba24-e1af7652bd73,c3,c1,26,p1,?,surb={'id': '71c53ec2-2410-4f9e-9ad0-6ec6bddd01d8', 'route': ['p1', 'e5', 'i1', 'x11', 'p3', 'c3']}
1769393983.9239233,SENT,dfd5efa7-3520-4af8-8347-59276d924b89,c7d8cc20-2e42-45b8-a1ec-f86aabfd2c56,c1,c3,3375,?,p1,
1769393983.9240818,CREATED,977e0c7a-0072-402e-b5c9-33dbf54826eb,c692d795-9333-49a5-a48f-68d963d8813b,c1,c3,27,?,?,surb={'id': 'c7b799b4-cfe2-4d19-bca9-935f37903170', 'route': ['p3', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769393984.103913,SENT,bac43a93-02c7-4c64-96f7-7a892487ecbf,1c8f083b-a3f7-4be2-b00d-be62b84a07b6,c1,c3,3380,?,p1,
1769393984.104084,CREATED,05c8d55f-07ba-4ead-9add-5cea86cfd823,c692d795-9333-49a5-a48f-68d963d8813b,c1,c3,27,?,?,surb={'id': 'c7b799b4-cfe2-4d19-bca9-935f37903170', 'route': ['p3', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769393984.113371,RECEIVED,63474334-c45c-4463-aefa-3f5be047d651,dab73e9c-c0cd-4144-b059-2e775e57ae13,c3,c1,27,p1,?,surb={'id': 'd6533486-73a8-42fb-8316-029eccd178ed', 'route': ['p1', 'e11', 'i8', 'x9', 'p3', 'c3']}
1769393984.133002,SENT,99748179-0e94-412f-82f7-e653701c1975,41ecc532-78ef-4e5d-aeb6-5a653189f58f,c1,c3,3399,?,p1,
1769393984.1332192,CREATED,455ef9af-978c-428b-98c3-75cd74d3da62,f0acec9b-d4e7-4340-8dd0-6fd87643cc33,c1,c3,27,?,?,surb={'id': 'e68d7cb5-a7fe-4414-ae7e-b7147e497ac8', 'route': ['p3', 'e10', 'i2', 'x9', 'p1', 'c1']}
1769393984.325548,SENT,fce6d43a-2062-47a2-b364-53cbae187bde,d7d2262b-177b-4227-8c15-aea3db2db72d,c1,c3,3393,?,p1,
1769393984.3256488,CREATED,14bbd0cb-c775-4991-bcab-cabd561df358,f0acec9b-d4e7-4340-8dd0-6fd87643cc33,c1,c3,27,?,?,surb={'id': 'e68d7cb5-a7fe-4414-ae7e-b7147e497ac8', 'route': ['p3', 'e10', 'i2', 'x9', 'p1', 'c1']}
1769393984.3915172,RECEIVED,4bf25501-d0c7-4fdd-badc-469b520ee29b,cd430cf7-9e83-4f06-89b6-d24d0deea479,c3,c1,27,p1,?,surb={'id': '4939e8fb-2690-4999-ba67-9c080a34dffb', 'route': ['p1', 'e5', 'i3', 'x9', 'p3', 'c3']}
1769393984.6728382,SENT,418f320f-6cf6-4d33-86b9-e39ec1f56649,f2494cc6-7c75-4dc4-9c13-2178f60a8dc0,c1,c3,3360,?,p1,
1769393984.6729717,CREATED,71e1107d-3a64-4c90-991c-c59a06906342,af90296a-ee93-4451-819c-f354efafb44f,c1,c3,27,?,?,surb={'id': '30ee4593-7060-487b-a4dc-410f8ca4b0d5', 'route': ['p3', 'e9', 'i5', 'x10', 'p1', 'c1']}
1769393984.7500439,RECEIVED,6495564f-8ca0-4802-9396-642cfb31b104,0c6d0eed-56d5-4df0-acda-c1b1a85d1662,c3,c1,26,p1,?,surb={'id': '2d886a53-8813-42c9-9f99-a8aabb449307', 'route': ['p1', 'e11', 'i1', 'x11', 'p3', 'c3']}
1769393984.8124948,SENT,e796fb22-9410-4a89-9cfc-39518e099a79,c11aa67a-5b95-4530-9d0a-f358174ddefc,c1,c3,3381,?,p1,
1769393984.8126268,CREATED,5509d460-ec44-471d-90e1-7be94b2274b1,af90296a-ee93-4451-819c-f354efafb44f,c1,c3,27,?,?,surb={'id': '30ee4593-7060-487b-a4dc-410f8ca4b0d5', 'route': ['p3', 'e9', 'i5', 'x10', 'p1', 'c1']}
1769393984.841817,RECEIVED,abe9c57b-fe0b-4e35-beee-18437a3ef99d,a2a31d8c-eb1f-4694-ba24-e1af7652bd73,c3,c1,26,p1,?,surb={'id': '71c53ec2-2410-4f9e-9ad0-6ec6bddd01d8', 'route': ['p1', 'e5', 'i1', 'x11', 'p3', 'c3']}
1769393984.857359,RECEIVED,123e6a6f-f55f-41bd-821c-6016118168ef,216ff85c-50a1-439d-b63e-c17ba27cbf53,c3,c1,27,p1,?,surb={'id': 'f28f2ae1-24e6-46f2-ab70-12bb2514a263', 'route': ['p1', 'e5', 'i7', 'x12', 'p3', 'c3']}
1769393985.4266362,RECEIVED,cedf1d2e-40df-412e-818f-d673b099c745,cd430cf7-9e83-4f06-89b6-d24d0deea479,c3,c1,27,p1,?,surb={'id': '4939e8fb-2690-4999-ba67-9c080a34dffb', 'route': ['p1', 'e5', 'i3', 'x9', 'p3', 'c3']}
1769393985.61548,SENT,ef592a64-d392-4cb0-8546-008b7489a875,5f25df94-ac7d-470a-b8b3-9fc355993bc2,c1,c3,3400,?,p1,
1769393985.6156337,CREATED,edcc1c32-1e95-43d4-96cf-400a3ac94503,c918548b-5a8f-48ae-b035-dcceb9cd73b0,c1,c3,27,?,?,surb={'id': '5a7b9d4c-a7b3-4388-ad3a-bc984d41c3c0', 'route': ['p3', 'e4', 'i6', 'x2', 'p1', 'c1']}
1769393985.6637826,SENT,5ed3c172-f1cd-4bfb-9eea-60bc237a887a,35768d8d-a8b3-4b52-bcc2-145c1bdb4743,c1,c3,3390,?,p1,
1769393985.6639335,CREATED,a309f014-8d48-48a8-9706-57df78f394e5,c918548b-5a8f-48ae-b035-dcceb9cd73b0,c1,c3,27,?,?,surb={'id': '5a7b9d4c-a7b3-4388-ad3a-bc984d41c3c0', 'route': ['p3', 'e4', 'i6', 'x2', 'p1', 'c1']}
1769393985.7667437,SENT,95a73c70-2e97-4065-8485-23828424037c,315f9d63-d550-4ae2-b58c-82c02ccdb4a0,c1,c3,3355,?,p1,
1769393985.7668738,CREATED,8905aa89-131d-4384-9438-e85afab2cc37,7dff439f-a88a-4e2b-9e42-5795325daf7e,c1,c3,26,?,?,surb={'id': '9179b2e1-b399-4271-9211-bec8f7978133', 'route': ['p3', 'e7', 'i3', 'x3', 'p1', 'c1']}
1769393985.9499888,SENT,bf72a1d3-5f17-4ec8-9948-5b7c77eb197e,d0984956-d939-401c-8302-1fcbed513a45,c1,c3,3371,?,p1,
1769393985.9501636,CREATED,fa0c3b76-3ac0-4ba7-bd38-f9374fe65478,7dff439f-a88a-4e2b-9e42-5795325daf7e,c1,c3,26,?,?,surb={'id': '9179b2e1-b399-4271-9211-bec8f7978133', 'route': ['p3', 'e7', 'i3', 'x3', 'p1', 'c1']}
1769393986.3106978,RECEIVED,44c2ba74-8f1e-418c-8f13-a9fa824aa7f2,cca0c76c-bdea-4a3b-a152-594f26d22199,c3,c1,27,p1,?,surb={'id': '6750e1eb-6830-45a4-9614-558888a2f5e2', 'route': ['p1', 'e2', 'i8', 'x2', 'p3', 'c3']}
1769393986.5529313,SENT,e8d49dec-068e-43cd-8fbf-cf7384f180f8,f26bb54c-ee58-440f-b972-df215035039a,c1,c3,3385,?,p1,
1769393986.553074,CREATED,d1602d21-3a1f-42b5-a32b-eff6d4f770e4,affddbfc-5a66-48a8-9186-cfa289ad72e6,c1,c3,27,?,?,surb={'id': '49deb8ff-ad02-43c2-9f5a-738000abf71f', 'route': ['p3', 'e11', 'i1', 'x3', 'p1', 'c1']}
1769393986.5773559,SENT,3d291373-a2fc-48d4-ae85-141f535dafa1,237b6e4d-8d62-43ea-a35c-94613bbd3ad4,c1,c3,3371,?,p1,
1769393986.5777938,CREATED,53f167ee-fd1f-4981-8d18-7bed736ea25a,affddbfc-5a66-48a8-9186-cfa289ad72e6,c1,c3,27,?,?,surb={'id': '49deb8ff-ad02-43c2-9f5a-738000abf71f', 'route': ['p3', 'e11', 'i1', 'x3', 'p1', 'c1']}
1769393986.6105103,SENT,d2e70d77-5e30-49ba-98e1-c22877e39632,00aea599-f68e-4447-99e9-9407494ad427,c1,c3,3383,?,p1,
1769393986.6106455,CREATED,828ba018-5c2a-4961-8806-786255d0d439,74ebed05-8f0e-41a1-a7bb-b6f60b2b9644,c1,c3,27,?,?,surb={'id': '4c4c42d3-96aa-4fd0-bbf1-58a481e42e80', 'route': ['p3', 'e12', 'i3', 'x6', 'p1', 'c1']}
1769393986.804998,SENT,496f3798-737a-42e2-99a3-58ee86f52d39,28307523-0676-4c79-83d3-cd6771a2ce29,c1,c3,3379,?,p1,
1769393986.805189,CREATED,1bef7b42-2a1b-4c3d-ba8a-6916a8dc0c10,74ebed05-8f0e-41a1-a7bb-b6f60b2b9644,c1,c3,27,?,?,surb={'id': '4c4c42d3-96aa-4fd0-bbf1-58a481e42e80', 'route': ['p3', 'e12', 'i3', 'x6', 'p1', 'c1']}
1769393987.0851157,SENT,6977dba2-0458-43eb-baf0-820a551d4ef5,5c8d7bd3-cc72-4665-b6b6-ae373911c8a2,c1,c3,3395,?,p1,
1769393987.085257,CREATED,14142340-671d-4e7c-8832-59fb7232ba7d,57800c11-21a0-4aa3-ae72-328eb2384d00,c1,c3,27,?,?,surb={'id': '649a3b64-5cd4-429e-87e1-445d5b2af9ee', 'route': ['p3', 'e12', 'i9', 'x10', 'p1', 'c1']}
1769393987.5224862,SENT,806548e9-55ab-4a15-973d-99c7b7840e1c,f28b235d-1b35-4f4a-bbd5-56773a000704,c1,c3,3391,?,p1,
1769393987.5226355,CREATED,8c8b34c6-bce6-4a37-9266-0436738dbaa2,57800c11-21a0-4aa3-ae72-328eb2384d00,c1,c3,27,?,?,surb={'id': '649a3b64-5cd4-429e-87e1-445d5b2af9ee', 'route': ['p3', 'e12', 'i9', 'x10', 'p1', 'c1']}
1769393987.6898453,SENT,d668099a-82f2-48b4-9d5d-e173d53158e2,c94abc68-4cec-40af-aacd-03e8a5cb9791,c1,c3,3372,?,p1,
1769393987.6899421,CREATED,f8553490-3cce-4690-9e7e-72d7df3c687f,658992a5-729e-47d6-a5c0-e281bde6294e,c1,c3,27,?,?,surb={'id': '19e55b2a-9cb6-4bcb-819e-7ee8472a1b47', 'route': ['p3', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769393987.9626951,RECEIVED,e00e9690-b449-4498-bf2b-79eeb8a28481,dab73e9c-c0cd-4144-b059-2e775e57ae13,c3,c1,27,p1,?,surb={'id': 'd6533486-73a8-42fb-8316-029eccd178ed', 'route': ['p1', 'e11', 'i8', 'x9', 'p3', 'c3']}
1769393988.0680053,RECEIVED,053053ec-29f5-4af6-88e5-33a6ee8ddd11,8fca4481-fcb1-4b37-a122-9ad13b8d6722,c3,c1,27,p1,?,surb={'id': '42656499-bcfc-4446-a117-5f5a67151688', 'route': ['p1', 'e1', 'i5', 'x5', 'p3', 'c3']}
1769393988.192972,SENT,d1cd3f17-3262-4545-8b2e-e119021462ab,7710461c-5b67-4a5e-98ff-3d10b4785f28,c1,c3,3379,?,p1,
1769393988.193121,CREATED,f5646763-4ad9-455c-82f0-371ccbfee4ea,658992a5-729e-47d6-a5c0-e281bde6294e,c1,c3,27,?,?,surb={'id': '19e55b2a-9cb6-4bcb-819e-7ee8472a1b47', 'route': ['p3', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769393988.5169022,RECEIVED,f55547e2-d1f2-4b3c-98de-300709387025,cc02dfdb-ed27-4788-9f49-63eebd98f195,c3,c1,27,p1,?,surb={'id': 'ec054deb-bd28-4d7a-981c-9eb8e15392b7', 'route': ['p1', 'e2', 'i9', 'x4', 'p3', 'c3']}
1769393988.5336058,SENT,fa73953f-0704-409d-b156-06963e4c8141,b284a7ed-03d0-4c7e-a30b-9cf5fbe90edb,c1,c3,3383,?,p1,
1769393988.5337386,CREATED,6d9c1f86-9871-4e1d-a990-c5cfd9a789cf,15bab277-a7c4-40d7-a609-d818e535292a,c1,c3,27,?,?,surb={'id': 'a61acc0a-2743-43dd-b53a-9e698684c0c3', 'route': ['p3', 'e6', 'i11', 'x1', 'p1', 'c1']}
1769393988.6788955,RECEIVED,d24e4566-7ef5-4be2-ba04-dc17b54a72b5,5247fda4-4e39-49a6-905c-c726a8f432e5,c3,c1,27,p1,?,surb={'id': '8918048e-69bf-4516-9cd1-8252821bd4ff', 'route': ['p1', 'e5', 'i6', 'x12', 'p3', 'c3']}
1769393988.9748638,SENT,49eddf9b-1078-4c46-a612-32516a6dc0aa,c8235815-b614-4700-8926-1aec281d5f8a,c1,c3,3403,?,p1,
1769393988.9749894,CREATED,a7557099-8272-4a96-a289-0f0bfaec6101,15bab277-a7c4-40d7-a609-d818e535292a,c1,c3,27,?,?,surb={'id': 'a61acc0a-2743-43dd-b53a-9e698684c0c3', 'route': ['p3', 'e6', 'i11', 'x1', 'p1', 'c1']}
