timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480891.5530965,SENT,766edbda-ebe9-4469-a258-733f347a1333,fac1ab66-1bb0-44b3-bdff-bb092f86a7d7,c3,DROP,2015,?,p3,
1769480891.5532393,CREATED,e60a0c3e-6578-42b7-8838-63332b3c73d8,3cfe71a5-67f5-445b-94b6-6055366c3897,c3,DROP,27,?,?,
1769480892.223469,SENT,0cb4bf37-ef58-443e-a446-9c579ccaa3e7,58ecda16-c33a-4d6e-908a-e0db07a10a43,c3,c2,3395,?,p3,
1769480892.2236214,CREATED,6edf91b3-7552-4aba-aea3-ce4d0956803d,5ad70ec9-d3ad-4562-a1f4-79ab27642b4e,c3,c2,27,?,?,surb={'id': '190bc3da-4253-4777-8634-10a001358446', 'route': ['p2', 'e3', 'i11', 'x2', 'p3', 'c3']}
1769481241.1120386,SENT,f968d4b3-0d99-49d8-83d3-d200288b643d,f58ee2c6-991f-4e29-9441-338f4d95df09,c3,c2,3358,?,p3,
1769481241.1122086,CREATED,693a62df-3d62-4749-bf9e-177258a23417,4503b989-cda8-4e01-b098-02a958e4e786,c3,c2,27,?,?,surb={'id': '8ff4f127-bc89-44e1-8f69-271d7369569b', 'route': ['p2', 'e2', 'i2', 'x6', 'p3', 'c3']}
1769481241.1277747,RECEIVED,b9a772ed-9d1f-4770-b0db-86d74a7b8e84,f1645053-373f-4072-b2c0-85505e30dc8a,c2,c3,27,p3,?,surb={'id': '3f09b3f3-ade9-4565-9fda-a60281c093d7', 'route': ['p3', 'e7', 'i6', 'x5', 'p2', 'c2']}
1769481241.35809,SENT,0e1d1ef4-0ba4-4736-89af-c83f4559d2b8,4a784664-0186-4b44-91bf-132e94939409,c3,c2,3379,?,p3,
1769481241.3582442,CREATED,5b3eed2e-71e2-49b0-b12f-081de992a8a7,f926ef72-981b-43b8-8e55-58e27abe05b8,c3,c2,27,?,?,surb={'id': 'e8812e72-5f24-4484-8e4d-9b114642a353', 'route': ['p2', 'e4', 'i8', 'x1', 'p3', 'c3']}
1769481241.5444236,SENT,eab026fa-4362-4c86-885a-f8aeec3bdf9d,dbc99d52-0fb7-49f3-9f4f-3cf4a83043fb,c3,c2,3400,?,p3,
1769481241.5445695,CREATED,6ea5cc0f-904b-4cc7-8260-878fc6c072d1,af7cb780-c457-40ee-b8c4-75b3013fd025,c3,c2,27,?,?,surb={'id': '4aa1714e-fefd-4ac9-a0bd-90c1a130af79', 'route': ['p2', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769481241.6149392,SENT,bfe2e92c-4a95-4ab9-97b4-83a267d5340d,cf73f0be-5cca-469b-a684-7c721c4330e5,c3,c2,3384,?,p3,
1769481241.6150155,CREATED,1d2d2bc1-1b04-4553-9c45-936ec4b94335,c96526ff-f90d-40a2-a7d6-2c4bbb2362f2,c3,c2,26,?,?,surb={'id': '3ba73f50-e134-4281-bf8a-d91578294931', 'route': ['p2', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769481241.7689247,SENT,134b4f49-35de-442f-88a2-d3428ad55e73,f4bf8269-018b-472f-b1cb-5d985268d609,c3,c2,3375,?,p3,
1769481241.7689857,CREATED,bdb6eb74-5d34-4161-9e3f-7a4eb9b5beb7,9056cc1a-45e6-420d-8644-1f0a0f9f8edb,c3,c2,27,?,?,surb={'id': 'd06667ca-7b65-4011-8dcf-2c053107be92', 'route': ['p2', 'e6', 'i3', 'x9', 'p3', 'c3']}
1769481241.8189995,RECEIVED,dc745b04-fc2e-47ae-bbab-d7b0004f1fba,18f978c8-3dd3-4448-85dd-ed6c62aab6c7,c2,c3,27,p3,?,surb={'id': '4a9a0b97-62d6-4ea5-ac69-bd32193a7207', 'route': ['p3', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769481241.904217,RECEIVED,0334b071-15a3-450a-9c32-1de6c13bebaf,44bdfe2e-2a58-40e2-a62a-6702d1412f0c,c2,c3,27,p3,?,surb={'id': '554f3308-df2c-45a5-b9e4-150b6dcee1de', 'route': ['p3', 'e6', 'i10', 'x5', 'p2', 'c2']}
1769481241.923633,SENT,cf97e84c-53ca-4651-8279-52a95c2535de,ae729f93-3a94-4e49-8afe-efce21721fa1,c3,c2,3375,?,p3,
1769481241.9237802,CREATED,f0049b71-7517-4dd2-a737-472f7a4b7132,dae3c1dc-e453-4936-a699-6d8483e03618,c3,c2,27,?,?,surb={'id': '12b1de21-959c-438c-bc67-310cbd62bc78', 'route': ['p2', 'e9', 'i9', 'x7', 'p3', 'c3']}
1769481242.0253146,RECEIVED,ea455249-c9b4-4d29-99c2-f677ee2e220b,45056b7f-2fd8-48fc-b1d5-1c5597ebb622,c2,c3,26,p3,?,surb={'id': '94c062fb-de73-42a8-98f7-0b1ee139aa6b', 'route': ['p3', 'e11', 'i6', 'x12', 'p2', 'c2']}
1769481242.1797194,SENT,90e739be-adcc-4491-82a3-945cde21ac0d,745dc53d-0f09-44da-abfa-eadba828e325,c3,c2,3372,?,p3,
1769481242.179868,CREATED,bfd3c846-a30f-43fe-b9a5-73bf764f1a1b,b5fa4ecf-51d6-431b-b09d-99ea0a36c1fa,c3,c2,26,?,?,surb={'id': 'ab25b97e-7aac-4be1-b58e-7d18372348e6', 'route': ['p2', 'e8', 'i6', 'x9', 'p3', 'c3']}
1769481242.223589,SENT,7de2ffaf-22db-4dfb-9353-94dea76afac4,d212877d-3e1f-4e93-a171-c51ddf247665,c3,c2,3383,?,p3,
1769481242.223738,CREATED,4fb6acc2-6cca-4f8b-8e92-da93bb8e6aad,a92b9a1e-b23d-4b29-b662-0ffcbdaea73d,c3,c2,27,?,?,surb={'id': '275111f0-ceb5-4393-a830-f2aac0234c77', 'route': ['p2', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769481242.4862528,RECEIVED,caa53687-15c8-4857-b037-e622789f6e73,f8f74c14-bc33-40e1-9baf-9acc9e716a32,c2,c3,27,p3,?,surb={'id': '28170f52-2799-43ee-a981-812443765cf6', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769481242.5541482,SENT,13727e13-2207-43df-9096-a5fae360483f,c8ba99f5-7761-449a-9d25-60fe58c449e4,c3,c2,3386,?,p3,
1769481242.5542984,CREATED,fd83470c-dd01-4329-8bda-decc4df50af7,e250fba8-ac51-4276-bec5-60421cadbfb4,c3,c2,27,?,?,surb={'id': 'e3955ca6-c64a-4aa2-9b2c-0bec6031187b', 'route': ['p2', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769481242.7754421,SENT,c94f219e-14a1-46b9-813c-b60ef872d756,bdc780d1-1a6b-48cb-ad27-0b1b2d9ea2c3,c3,c2,3361,?,p3,
1769481242.775594,CREATED,2b55a931-c6e0-46ba-9c9d-219525473f7f,98175751-b8cb-495d-a66a-f279da981997,c3,c2,27,?,?,surb={'id': 'c4a4274f-24d0-42fd-aeb9-2089514e968c', 'route': ['p2', 'e4', 'i12', 'x9', 'p3', 'c3']}
1769481242.99738,SENT,736d2f8b-1543-4a8f-a832-2f4e16e36482,b07ec53c-c11f-45ee-b534-6f147407a115,c3,c2,3377,?,p3,
1769481242.9975262,CREATED,6f870539-d4c1-4918-a660-cab4c96d47a4,18e2cc0b-2e05-40ad-b374-8b6401c6bbdd,c3,c2,27,?,?,surb={'id': '4bb0c146-9ece-4b04-882c-43a18bce54e8', 'route': ['p2', 'e11', 'i2', 'x8', 'p3', 'c3']}
1769481243.3071978,SENT,284c6e00-ca5a-4282-a25a-5c26802e86f5,10e43f70-57f6-473e-a6d1-085db356c732,c3,c2,3417,?,p3,
1769481243.3073568,CREATED,6d97eaf4-8620-44cf-b061-91b7864ed7ec,8cfa6a05-5d97-4b24-bfa3-b3102cf7a294,c3,c2,27,?,?,surb={'id': '2af52ba5-4298-4fbf-be1b-2bac0cdca9b8', 'route': ['p2', 'e12', 'i12', 'x10', 'p3', 'c3']}
1769481243.8918343,SENT,576bc0d5-f69f-483b-a333-2dec9b7ee4b2,1bcdccc5-d0a7-4c7a-ba04-994903703179,c3,c2,3372,?,p3,
1769481243.8919551,CREATED,0cf92cbe-d7a8-448a-81c5-cba0de966b9a,b8f06aa3-d3d2-476b-bde0-df8928ae1af5,c3,c2,26,?,?,surb={'id': '6c05dc64-d4cf-4054-8fd1-6213493a60af', 'route': ['p2', 'e6', 'i6', 'x4', 'p3', 'c3']}
1769481244.1889095,SENT,5e377ffb-dec7-4e6c-85f0-8d023f1d2343,6295ca83-b3dc-4fcc-a52d-e2e59a5b09b1,c3,c2,3403,?,p3,
1769481244.1892612,CREATED,6d24f09f-0b3f-472b-a8a2-ede706a27e73,810de9cd-0eaa-4b0e-8329-5456f0b4939d,c3,c2,27,?,?,surb={'id': '5867a1d8-3343-449f-a121-018ff88cede8', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769481244.1938877,RECEIVED,b039955c-7b57-432f-837b-3e3502ada1d9,5fb8bfa0-77c1-45b3-8af9-a0895d328752,c2,c3,27,p3,?,surb={'id': '0056fc09-7a28-4a49-a76d-402582fe97fc', 'route': ['p3', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769481244.6663268,RECEIVED,cfba7bb3-14e4-4297-984f-321a93be64be,e6ca6eac-6624-43b4-b1c9-a2b2151f44c3,c2,c3,27,p3,?,surb={'id': '90a9785a-9995-41f8-961c-7f559fa16c08', 'route': ['p3', 'e4', 'i1', 'x3', 'p2', 'c2']}
1769481244.7331812,RECEIVED,427df98a-312e-4cc8-a23d-ee08ef80e276,2886e46d-a679-4591-9458-46311b6eb495,c2,c3,26,p3,?,surb={'id': '7c3fe618-58c6-45ac-ad4f-25ccf96c3661', 'route': ['p3', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769481244.7895439,SENT,2993fad4-7dd3-4fe1-89ca-7c9483401013,17af4ae3-65ec-40c1-a12e-6be358b4cc41,c3,c2,3359,?,p3,
1769481244.7896802,CREATED,eb5cac24-1fd7-478a-953e-a6befbaa3c68,6c0fd45c-ae51-4bd7-b19b-beb5e871225b,c3,c2,27,?,?,surb={'id': 'e4f3bd67-ab8c-4c5b-86e4-4e6d5b5ddeef', 'route': ['p2', 'e3', 'i5', 'x7', 'p3', 'c3']}
1769481244.802789,SENT,74881ca1-0763-4a9c-a766-e358335a7b5e,3ac5e3a6-69e1-45bc-81f1-0f05e098dc9b,c3,c2,3383,?,p3,
1769481244.8029547,CREATED,55cc09d8-7621-46a3-8c1f-228af0d0cd27,edb7ce47-d5fb-4d8e-94c6-4991a97880d8,c3,c2,27,?,?,surb={'id': '41e1c618-f985-4cc8-b9d1-22745f304099', 'route': ['p2', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769481244.8107014,RECEIVED,8ddc0727-5316-48ba-b7ef-f5ec723e572f,67c952ea-6517-43e3-9b31-3b6351e7f1dc,c2,c3,27,p3,?,surb={'id': '591f78cf-6c7a-4dfa-8e31-14b41ba3222d', 'route': ['p3', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769481244.8121684,SENT,2f1f36f6-b132-42c0-a26b-1b2c2534d9d9,af76e5b8-fe09-4d07-a921-f927a4cfed59,c3,c2,3375,?,p3,
1769481244.812492,CREATED,60863dce-e52a-46c2-a05b-6bf3f5c43d23,c880ba31-6462-4126-a745-538d868b1159,c3,c2,27,?,?,surb={'id': 'ee379aeb-72fc-4eec-b403-658c1a0a9bef', 'route': ['p2', 'e3', 'i5', 'x12', 'p3', 'c3']}
1769481245.0159266,RECEIVED,b510af38-1816-410a-8cb2-f674b950df08,267768a6-70f8-4ce0-a991-8709ac32272b,c2,c3,27,p3,?,surb={'id': '89660c76-f6a5-4570-8544-4d5023330135', 'route': ['p3', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769481245.2578998,SENT,e7917aea-5919-404c-970b-f371796a9dde,e1e423b0-635a-47ce-9dbf-ed0cbdacb5a0,c3,c2,3395,?,p3,
1769481245.2579525,CREATED,8ab370ce-40b0-4e85-962d-dd3d84f9942e,6aafdfb4-1608-426d-9c60-18a19958dcc0,c3,c2,27,?,?,surb={'id': '603d6625-45be-4500-949d-1a9d82e9ba9d', 'route': ['p2', 'e12', 'i3', 'x2', 'p3', 'c3']}
1769481245.7706447,RECEIVED,b651c8be-fdb1-4298-b737-10100ac10350,ab51fdd7-8992-4beb-9200-fe4096137c75,c2,c3,27,p3,?,surb={'id': 'cde9522a-7a62-4bc7-8d82-da37e1918d17', 'route': ['p3', 'e10', 'i3', 'x11', 'p2', 'c2']}
1769481245.8657613,RECEIVED,7aac8645-c7cf-4e33-94c0-51ac76c58635,531365b7-659e-4471-99aa-75842bb4f1de,c2,c3,27,p3,?,surb={'id': '207a503e-cd38-4b73-bf74-3e96475d50c0', 'route': ['p3', 'e11', 'i11', 'x9', 'p2', 'c2']}
1769481246.026221,RECEIVED,ec41ee11-256e-4ebd-9a81-df76cbec93af,da4c9985-7f36-49d1-8171-52a49854d032,c2,c3,27,p3,?,surb={'id': 'dbc29927-8643-49c4-81e2-b0816f1bc8cd', 'route': ['p3', 'e6', 'i12', 'x11', 'p2', 'c2']}
1769481246.1043842,SENT,4b918ecb-ecf5-44c0-9da6-2c0f92f6898c,c8ede64e-3b5b-4587-8489-a9f515d5471b,c3,c2,3364,?,p3,
1769481246.1045318,CREATED,b7359b17-162d-4a27-82e3-0b332caf84d5,3970dd98-1b79-4d75-b506-1c50e4f3e051,c3,c2,27,?,?,surb={'id': '7097b41b-3884-4bf9-9a84-fbdc062d9f63', 'route': ['p2', 'e8', 'i7', 'x9', 'p3', 'c3']}
1769481246.1474588,RECEIVED,34683053-91fe-45ef-829d-e559c44042a8,87a80cc0-22bc-470f-aa90-64cb09f5f5fe,c2,c3,25,p3,?,surb={'id': '03bbc5a6-4332-4631-a659-89dcf995b341', 'route': ['p3', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769481246.1844301,RECEIVED,c3cb08f2-c8c3-44cf-be17-3cc7ab012082,596f38d0-c065-427e-8fe8-45fa2d78866b,c2,c3,26,p3,?,surb={'id': '86b4e57b-81e1-4856-adc4-2495f20d018f', 'route': ['p3', 'e7', 'i10', 'x1', 'p2', 'c2']}
1769481246.1942863,RECEIVED,30043edd-ccc2-4109-a0bb-d165e4274285,598e4c4f-85bc-40b8-9e15-a287d06ebe8c,c2,c3,27,p3,?,surb={'id': 'c40deb22-dfb8-4c58-8d4f-9a3fb471a819', 'route': ['p3', 'e10', 'i9', 'x10', 'p2', 'c2']}
1769481246.4667292,RECEIVED,ed4fbbee-3110-492b-b667-a19abb30b6d7,09faaa97-7f53-496d-8d42-b709adba25bc,c2,c3,27,p3,?,surb={'id': '99e2f34c-1c35-4751-ad1f-9b8844e223ee', 'route': ['p3', 'e6', 'i6', 'x9', 'p2', 'c2']}
1769481246.5534832,RECEIVED,ceb62620-1789-4cd6-a310-ed7e39ba4d54,061fb92c-f64f-4be2-9a2f-6c9eb4bcdce2,c2,c3,26,p3,?,surb={'id': '9525d09e-bd1d-4b0b-8cde-99cf9e0234e2', 'route': ['p3', 'e7', 'i5', 'x5', 'p2', 'c2']}
1769481246.6040304,SENT,c184d5c2-6107-4576-831f-7957444d92a9,356daee0-5082-4be2-9602-1e5c1d036478,c3,c2,3392,?,p3,
1769481246.6041226,CREATED,64c32961-5203-4867-bc5f-95c007b41fd7,e9c87efc-0263-451a-a733-f9087a147786,c3,c2,27,?,?,surb={'id': '0819c9fa-3d5d-445b-8850-e5f52c6d0882', 'route': ['p2', 'e10', 'i1', 'x1', 'p3', 'c3']}
1769481246.84341,SENT,23efa8ef-a8ac-4e72-b617-b4dcc0a64edb,514fd346-cfb9-485e-95f3-7e3801e1258f,c3,c2,3385,?,p3,
1769481246.843514,CREATED,67331eea-69df-4ca5-bba7-eb281c1064d5,d16d176e-9ba6-4e16-90ae-109cf8f320c4,c3,c2,27,?,?,surb={'id': '96c8a269-64cd-47b4-9921-71aec8f6b9d8', 'route': ['p2', 'e2', 'i9', 'x12', 'p3', 'c3']}
1769481246.9787576,RECEIVED,abc1fb39-809b-44b3-b564-39573111c194,a03c3996-74cc-4582-bcf9-23df64d3bf5a,c2,c3,27,p3,?,surb={'id': '3240ef2f-9a6d-44c6-940f-516b094dc119', 'route': ['p3', 'e7', 'i7', 'x5', 'p2', 'c2']}
1769481247.1744006,SENT,571c7000-93a6-4a19-9137-b9eded48d277,6ef4cc5a-c50c-4831-ac5d-f3b928be980a,c3,c2,3391,?,p3,
1769481247.1744604,CREATED,643a0bbb-9a11-4f35-a863-bd5431930fef,b344e033-2ccf-4e8e-8aa9-7b5e25cfe11e,c3,c2,27,?,?,surb={'id': '744b7c38-8c68-4578-b28d-20dfbf04ddac', 'route': ['p2', 'e9', 'i2', 'x10', 'p3', 'c3']}
1769481247.508572,RECEIVED,88cd3ddf-a87d-4f46-8e13-2e51c5732a5b,664ecd24-df98-43a3-b4ab-81cc4441af28,c2,c3,27,p3,?,surb={'id': '91f860d1-56c8-4a86-a2cd-6eb267c465a1', 'route': ['p3', 'e11', 'i12', 'x3', 'p2', 'c2']}
1769481247.526273,SENT,3f3b2b67-34d3-4da3-ad13-e706318b61a4,98b6366b-6b50-407d-b5ea-ed191334e672,c3,c2,3360,?,p3,
1769481247.5263598,CREATED,5f778923-3435-489d-95a4-a638015766b0,9108247f-f63f-4961-9662-7a87f94248d3,c3,c2,27,?,?,surb={'id': 'aa935875-2f13-4314-9f6d-9845685f0cc4', 'route': ['p2', 'e3', 'i9', 'x8', 'p3', 'c3']}
1769481247.5412347,RECEIVED,0354fc5c-dd21-4e13-b460-9629b862f8ef,472b62ac-04bf-4d84-a77f-a19ea18d504f,c2,c3,27,p3,?,surb={'id': '410e2f3b-78a9-4567-a9df-f72208def18e', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769481247.7862213,SENT,ad0e49b1-f6c1-466d-b659-27b3f1acbf66,000704af-f1e9-4ec5-a776-b4a14f63b64b,c3,c2,3401,?,p3,
1769481247.7863083,CREATED,e6e6e2e6-80e6-44b7-9575-2fdee01de0ea,0119051c-c284-497b-9ac9-888cec7d0cbd,c3,c2,27,?,?,surb={'id': '08184910-ef5c-4381-8afe-0e41acb1cdcd', 'route': ['p2', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769481247.980754,RECEIVED,2f9294cd-9f9d-41f7-bc3e-3cb45c2ab866,bdf86944-542f-4be7-999d-20f832e56c62,c2,c3,27,p3,?,surb={'id': 'bb0b8ece-4d93-4395-b4d1-faf302918d36', 'route': ['p3', 'e12', 'i4', 'x9', 'p2', 'c2']}
1769481248.1773934,SENT,9978af39-1880-43d4-80ae-0eeb7c672a5e,84f2702f-d822-470a-ae1c-2525777c8756,c3,c2,3372,?,p3,
1769481248.1775353,CREATED,8bc875c5-a21f-4b5d-b26f-48ac2fdbee5d,c5f83555-e491-4bdd-b49c-2cb3f38b24d4,c3,c2,27,?,?,surb={'id': '53711850-94cc-4050-ab2c-a35226ffd41d', 'route': ['p2', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769481248.5567386,SENT,a74e9ae6-eac7-4647-bf75-e58ac4583f11,79c669de-00d7-4d1c-8276-6f58f63c7ac4,c3,c2,3401,?,p3,
1769481248.556811,CREATED,1098fc19-8bb1-4875-8168-42527229ddd1,06c73cfb-d060-483f-a205-d2d3b4525a90,c3,c2,27,?,?,surb={'id': 'b00822a3-3860-4f5b-bf49-cbe01eccbbfd', 'route': ['p2', 'e2', 'i1', 'x1', 'p3', 'c3']}
1769481248.5621767,SENT,8ed6e6fe-82db-4f6c-b29f-7a7ce754a472,75c62336-b62f-4190-8862-20458fb4a5df,c3,c2,3375,?,p3,
1769481248.5622523,CREATED,7175d27a-0522-44f7-b4e5-9f1eac56abae,8d5c6e65-2026-474c-94e0-f81188629498,c3,c2,26,?,?,surb={'id': 'e35748b1-8183-4d34-ba3c-87aa5baa7466', 'route': ['p2', 'e1', 'i2', 'x2', 'p3', 'c3']}
1769481248.6212635,RECEIVED,817a67c0-aee9-4c4c-84b5-bb9a10cd01cb,38504b9b-0373-4012-b57e-fc9bf7553068,c2,c3,27,p3,?,surb={'id': '4bf318ec-48f2-4734-b813-bc3d0873b52f', 'route': ['p3', 'e6', 'i11', 'x9', 'p2', 'c2']}
1769481248.933777,SENT,7efdbf7b-296f-4b09-a47b-9238ff58b6e1,877265e5-c7f6-4acd-b25f-fe40b79608b1,c3,c2,3399,?,p3,
1769481248.9339263,CREATED,3f73e4dc-b1f4-4d26-b9ab-9237b4acc982,ca3a3b4e-9b0a-48cb-9e82-65729f92429f,c3,c2,27,?,?,surb={'id': '448517b8-2b96-4562-8ba5-aa0c098e9efd', 'route': ['p2', 'e7', 'i8', 'x6', 'p3', 'c3']}
1769481248.9432964,SENT,3db55b42-be32-4a6b-a5e6-d2ec9fdac1d3,99219140-ca36-452e-b87f-ff87e97e8a98,c3,c2,3363,?,p3,
1769481248.9434478,CREATED,e8bc04f7-ddce-4e8e-83c7-f042379102e5,bbe5532b-b964-46f5-ba78-ac073065b40f,c3,c2,27,?,?,surb={'id': '9b707d5e-e234-4be4-b293-e0e52ba47505', 'route': ['p2', 'e11', 'i5', 'x7', 'p3', 'c3']}
1769481249.0375535,SENT,3b515543-19a5-4b72-8008-8eb2f68ed4e9,22f4561b-4650-411c-8bbc-a3e5f6f9801a,c3,c2,3379,?,p3,
1769481249.0376363,CREATED,9f2bfa85-7b78-40b5-ad40-944e1df1b69d,f8660c32-bb38-41f9-8728-7989c92fc2cf,c3,c2,27,?,?,surb={'id': '112063ec-116c-49c8-b5bf-ff91dfb71e1e', 'route': ['p2', 'e2', 'i3', 'x5', 'p3', 'c3']}
1769481249.1188097,RECEIVED,0e92b09b-1d03-401c-bfe9-9e669af99084,5a315ed0-1fa8-48f3-9c8b-45cd0d256e97,c2,c3,27,p3,?,surb={'id': 'ba9e2e9d-7ada-4908-a453-4a36dc2925d0', 'route': ['p3', 'e5', 'i8', 'x11', 'p2', 'c2']}
1769481249.253511,RECEIVED,3bf19529-0c8e-4bf4-a116-bc0d606308a8,c3170d73-4339-4677-91d3-74bd9c7bd69e,c2,c3,27,p3,?,surb={'id': '76024a0f-9501-4d3e-a93c-073d85d56e60', 'route': ['p3', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769481249.2555497,SENT,d962f412-8a0d-4ee5-9a0e-42b0a710e60e,53459e07-4f31-438d-82ea-f846926201b4,c3,c2,3375,?,p3,
1769481249.2556155,CREATED,759059e4-dcb4-4675-841c-2ab5dfbb549c,9ce88b22-501d-420c-8dbf-25d7064ee1fe,c3,c2,27,?,?,surb={'id': '2b66a77c-aa7e-4c97-8468-5c71283fd188', 'route': ['p2', 'e6', 'i8', 'x6', 'p3', 'c3']}
1769481249.8606098,RECEIVED,4ef082f4-ab03-4476-ba48-67b07904692b,2933e48b-6e32-4f4d-aeb2-3a416518aa1d,c2,c3,27,p3,?,surb={'id': '2e538aa3-8895-4e9e-a94a-e85390353de4', 'route': ['p3', 'e10', 'i10', 'x10', 'p2', 'c2']}
1769481250.61629,RECEIVED,631b4f76-10fd-453a-a4c6-f3861b1f7027,e580add9-ab3c-488b-80c5-ca230de8a767,c2,c3,26,p3,?,surb={'id': '540965d6-1bba-4560-8fda-9cbd6f5be25a', 'route': ['p3', 'e8', 'i12', 'x2', 'p2', 'c2']}
1769481250.6537187,SENT,4b8b92dd-8f0f-4303-9519-bbf3dd46bafc,715a2827-6082-4acd-b378-8d71b314d79f,c3,c2,3371,?,p3,
1769481250.6538217,CREATED,6fc43ffb-ed6f-4593-9ef0-f3e4dfff6eda,5c17aa35-55d1-4095-9b48-e7e75ee7e582,c3,c2,27,?,?,surb={'id': '91168de1-bf92-4bfe-9b53-6b49599eaa91', 'route': ['p2', 'e5', 'i10', 'x8', 'p3', 'c3']}
1769481250.7903783,SENT,c9ab9752-6e57-49d7-a9a6-404b881085d4,66d3093e-11a5-4528-94e1-1386b81597a0,c3,c2,3364,?,p3,
1769481250.7905245,CREATED,dd9303b5-6143-4fe9-a524-b1910aa98e97,4e98cf6a-3b33-4ae4-bfc6-d0a6856a14be,c3,c2,26,?,?,surb={'id': '7b877401-f18d-4f92-8a45-6e05600db775', 'route': ['p2', 'e10', 'i10', 'x3', 'p3', 'c3']}
1769481250.8018296,SENT,7982cbe3-ac35-49d0-bf8d-ae624cc130e8,3b13b8a9-52df-4066-8652-ede61ddbd3a0,c3,c2,3372,?,p3,
1769481250.8019767,CREATED,8224aaf6-ded9-451d-a777-69a90c987142,c419cf65-39d2-4a4f-9863-ae775145f9db,c3,c2,26,?,?,surb={'id': 'e19818a3-4fa3-4f05-a1dd-69ce6e2808a0', 'route': ['p2', 'e5', 'i3', 'x1', 'p3', 'c3']}
1769481250.8876522,SENT,4547d311-064d-48cc-9868-837a474ebf59,7c06a9a5-3345-4ea6-bfea-117d62eeafd3,c3,c2,3397,?,p3,
1769481250.8878,CREATED,194f2c86-3de0-45ea-b4f2-43af9f0d6e75,350eead5-88c6-4716-b228-d93131190a33,c3,c2,27,?,?,surb={'id': 'a06f397b-e97c-42ac-a125-166bc03584a5', 'route': ['p2', 'e3', 'i3', 'x11', 'p3', 'c3']}
1769481251.5805,SENT,5db93d4d-cf89-4af6-82d7-3ae3750a8c20,d49aaad9-f34b-4ffc-a02c-f7004fe1372a,c3,c2,3375,?,p3,
1769481251.5806537,CREATED,917cdea3-74b4-4a29-8149-89077b2ddf03,6970f3d7-7bdd-44eb-8c34-6bd166e60224,c3,c2,27,?,?,surb={'id': '8aefc64f-8d6b-47c7-b198-68769411e630', 'route': ['p2', 'e8', 'i1', 'x4', 'p3', 'c3']}
1769481251.6963267,SENT,858ed8ec-8759-4a3f-85a1-cb1ecfb03f9b,8f5c54f7-7b04-4d1c-84ca-d16cd402c3c5,c3,c2,3376,?,p3,
1769481251.6965015,CREATED,76561e03-1401-43b2-9542-c7216a09b2f8,964511ed-29b5-4427-a908-0d5e77f631db,c3,c2,27,?,?,surb={'id': '1b99f6c4-ce83-4b9f-9234-5e230071bbb9', 'route': ['p2', 'e5', 'i10', 'x7', 'p3', 'c3']}
1769481251.884011,SENT,44aec4a5-efbe-47aa-93cf-80b944f80b47,d682e86d-7044-41c0-a8f9-d55d04aae9f9,c3,c2,3371,?,p3,
1769481251.8841848,CREATED,177d9c51-e5ef-4d02-83b4-c4f2d4544269,e1278ce6-5309-4fe0-bb7d-56de23a6d6f7,c3,c2,26,?,?,surb={'id': 'd9275c14-c116-4df8-8243-df11cdb3bb74', 'route': ['p2', 'e11', 'i5', 'x7', 'p3', 'c3']}
1769481252.127961,SENT,c69b154f-fc87-43df-b58e-1c36a21a0f9b,8fccd073-955f-468f-8084-b38f5a63317d,c3,c2,3372,?,p3,
1769481252.1280649,CREATED,ff4aefb0-7c01-4db1-8cff-2328f64e1072,23d66404-1c9f-49bd-a716-8e4084361bb0,c3,c2,27,?,?,surb={'id': '80a3cf0f-edb1-4043-ab62-f19dfa4f66f6', 'route': ['p2', 'e10', 'i8', 'x8', 'p3', 'c3']}
1769481252.4531837,SENT,898e05d4-075d-46ec-9ccd-1d7fd2caf3ad,1ea2bbfa-9632-4bb9-9168-d13e68f32975,c3,c2,3369,?,p3,
1769481252.4533272,CREATED,941a8ec0-7b66-4262-a0d9-6131f49dd950,53749ce6-d9e6-40bd-b789-a1971eae2942,c3,c2,27,?,?,surb={'id': '32f621eb-6911-4ad3-bf23-b7538d9dc4d0', 'route': ['p2', 'e1', 'i7', 'x4', 'p3', 'c3']}
1769481252.659782,SENT,7221a3ae-39c5-4248-8742-73f7a1f44690,3f5172fe-b629-48e3-94b9-c682b758ecf1,c3,c2,3387,?,p3,
