timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480899.0223167,SENT,5a49f5dc-de30-4d0a-9e8b-63d843369331,58a5fb02-6696-426d-b77c-b1f08300986c,c2,c3,3385,?,p2,
1769480899.022462,CREATED,e82d7b87-924e-48b3-8069-a28cd619822f,9f6a93df-8403-4fb3-9479-56362bdfecc5,c2,c3,26,?,?,surb={'id': 'f90dabb7-1ec8-49cc-9b85-7e9cd692d541', 'route': ['p3', 'e7', 'i8', 'x8', 'p2', 'c2']}
1769480899.2582984,RECEIVED,3b9de6e8-e41e-46e5-97dc-934444debd09,867215fd-e400-414c-87f2-64712bd6507c,c3,c2,27,p2,?,surb={'id': 'b2144a9c-98f7-4009-9524-e0c328aaa1a6', 'route': ['p2', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769480899.2855666,SENT,33ff3e8d-6953-4e2d-aba1-10e91fadebd5,c8c73184-d724-4205-ba87-54cfc713419c,c2,c3,3400,?,p2,
1769480899.2857392,CREATED,8fb16a72-0e2c-48e7-922b-bcb4a277e971,129e4ee7-80e2-4cc1-872b-851bb9672572,c2,c3,27,?,?,surb={'id': '25172b91-ac71-439c-a46b-94cc13cb45f5', 'route': ['p3', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769480899.3386793,RECEIVED,e7fdb78e-f9d1-4fea-9e0f-ba8a9a1626f0,3edbe18d-f118-473b-9deb-b438fe885d3c,c3,c2,27,p2,?,surb={'id': 'a39dc4e2-f0f1-45c4-9d05-ebf7cd7ae39d', 'route': ['p2', 'e2', 'i10', 'x2', 'p3', 'c3']}
1769480899.5975223,SENT,c0c5d892-5ea3-4abd-887f-11b06950f74f,2bdd778a-d95f-42a6-88e1-3da3f32ebb38,c2,DROP,2024,?,p2,
1769480899.5975814,CREATED,ecff5232-90c3-4f59-8daf-05e8751c8576,babd9008-8926-4b4d-afcd-cd53995acb51,c2,DROP,27,?,?,
1769480899.6326451,RECEIVED,0df6e840-7007-411a-a577-31eaa1ae6228,487c0cce-a0b9-4b08-9752-f05864f25da7,c3,c2,27,p2,?,surb={'id': '4b5e3651-61e0-4f0d-919a-d2574de439b2', 'route': ['p2', 'e3', 'i11', 'x3', 'p3', 'c3']}
1769480899.6858752,SENT,31aa33d3-657f-4477-8243-d416fc80dcd1,7f3829ad-1565-4dea-81d6-78b5e0b9b313,c2,DROP,2041,?,p2,
1769480899.6860394,CREATED,23d97c38-3799-4a50-8753-3595ee6f2ccc,0188ca81-8d31-4fe5-809e-3bd990296c88,c2,DROP,27,?,?,
1769480899.6985176,RECEIVED,3a523146-66f1-4b0c-98c5-6ffb17ed9ad8,413dae43-47cf-4176-9b02-2b2257cee513,c5,c2,27,p2,?,surb={'id': '9f8b455d-24e9-4206-ab60-ff21f6c5203d', 'route': ['p2', 'e12', 'i4', 'x2', 'p2', 'c5']}
1769480899.7891743,RECEIVED,1a4c82e7-1549-4263-932c-fd10e0cb66c6,4eb1eb7d-4aa6-4a57-9a95-3a1563b842ec,c3,c2,27,p2,?,surb={'id': '66e347df-8c1f-45f1-b291-fad5182d635f', 'route': ['p2', 'e12', 'i8', 'x9', 'p3', 'c3']}
1769480899.8886065,RECEIVED,22c8df4e-06b1-4c2e-936b-14699342c9a6,a2e9bda2-6614-491b-a391-ce4c0b5e94cb,c5,c2,27,p2,?,surb={'id': '897a20b3-88cd-4782-b0b8-0afc7c776bc0', 'route': ['p2', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769480899.927214,RECEIVED,cca9cd91-46bf-4e99-91ba-4d3dfb377d5e,3a07b2f4-4e2d-467c-8db3-fbdb70334120,c5,c2,25,p2,?,surb={'id': '8712cf10-9671-4869-bd2d-bebd2ffe362a', 'route': ['p2', 'e12', 'i5', 'x11', 'p2', 'c5']}
1769480899.984628,RECEIVED,0ed5665d-dbd2-4bcb-aa9e-595b23b71cc5,435a0a14-ce89-4b8b-9ee5-16b905c902c4,c3,c2,27,p2,?,surb={'id': '29f52024-77a3-4a4a-9190-2568ecf08f50', 'route': ['p2', 'e9', 'i8', 'x11', 'p3', 'c3']}
1769480900.055655,RECEIVED,6d363e08-0f65-4196-9eaf-7961797c4a8b,c87fd5d3-ac02-433d-9dad-31744de2a3af,c5,c2,27,p2,?,surb={'id': '9c3f4e0b-09f2-4480-a50c-726b75798a5d', 'route': ['p2', 'e9', 'i12', 'x4', 'p2', 'c5']}
1769480900.060497,RECEIVED,2168698c-9312-4c18-8e10-0ad4c2f83b50,b8c85784-4b6a-4c58-9d83-5dd591b4db84,c3,c2,27,p2,?,surb={'id': '53857cb2-3474-4171-b52d-0cc2fd3bceb3', 'route': ['p2', 'e5', 'i4', 'x12', 'p3', 'c3']}
1769480900.1954203,SENT,e60a4456-d41c-4b11-8361-80d1c5ff40c5,595aa5f3-b5a4-47e5-91f2-c90a62742e51,c2,DROP,2024,?,p2,
1769480900.1955621,CREATED,1a50e2cb-d4d5-44b5-bb52-6bdade804f9d,64ae6e42-50da-40fc-a4a6-760b711171c9,c2,DROP,27,?,?,
1769480900.2645996,SENT,49a9504b-04eb-4f2a-b830-36737513ad91,76a64834-5cb8-4dd6-8c4c-9d49041f479f,c2,DROP,2020,?,p2,
1769480900.264721,CREATED,fa8e2719-8be2-40e3-9ee0-f8c9bcc28e1f,946a5cea-7452-4922-9501-c259f7781de8,c2,DROP,27,?,?,
1769480900.3189967,SENT,b9b6d5ac-da0d-4b24-b7f3-79a11882d212,28089874-4881-4546-bd37-d00fc1ef96be,c2,c3,3396,?,p2,
1769480900.3201506,CREATED,667fdd6d-adff-4357-a349-631f7032d5d1,9b03de0a-9fab-4059-8d49-78adccae0875,c2,c3,27,?,?,surb={'id': '764d7019-073b-4cb0-8b59-805e75303096', 'route': ['p3', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769480900.4843771,RECEIVED,e24fa87d-379c-48e1-8f4f-ca907e77b73d,948d412e-1c37-4aed-a5c6-1260b8e33b7c,c3,c2,27,p2,?,surb={'id': 'a80a7616-1c79-478b-a57f-bda477668671', 'route': ['p2', 'e3', 'i3', 'x11', 'p3', 'c3']}
1769480900.7091668,RECEIVED,dad6df06-9bfb-4dc0-b5f6-3b5aee713b1a,4ce744c8-71e2-45db-8faa-30e4e72ba587,c3,c2,27,p2,?,surb={'id': '776c8e1d-492c-475f-8632-654e06f4a0f5', 'route': ['p2', 'e12', 'i11', 'x7', 'p3', 'c3']}
1769480900.9373407,RECEIVED,6846dafd-3fc8-4ad5-b470-7590d25e6f5c,9351ada2-4678-4201-9ff0-22157316377b,c5,c2,27,p2,?,surb={'id': '4b4f7f98-d389-48d1-9e1e-3961c8a8c24f', 'route': ['p2', 'e6', 'i4', 'x2', 'p2', 'c5']}
1769480900.9783628,RECEIVED,b5fc5dbf-4b0e-45c2-a47d-28859240a109,d91e8220-9f6e-4172-9510-0a17fd5b022c,c3,c2,26,p2,?,surb={'id': 'a3b58b0d-d2d4-4511-b0af-8bf19f07369b', 'route': ['p2', 'e10', 'i4', 'x5', 'p3', 'c3']}
1769480901.2282636,SENT,b9486e1e-e557-448d-9eb7-7e630c19315e,ce16eaeb-9587-47c9-8703-94822d930ceb,c2,c3,3400,?,p2,
1769480901.2290955,CREATED,c39798a9-c26b-43f5-a1c6-b82d67939c63,836e2574-0aa8-4939-9f02-df986ca24c60,c2,c3,27,?,?,surb={'id': 'faf91d9f-1702-4ed6-af55-be45f3420b96', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c2']}
1769480901.5328808,SENT,c544709f-dbe0-45ed-a27d-ad9c1269bf91,0b1c1663-b37c-45b3-8524-89402285ffa8,c2,c3,3359,?,p2,
1769480901.5330174,CREATED,e4f06149-5f7c-463c-b5b0-c9e94381308a,6ec99042-1f7b-499d-b6d2-227ee401f66a,c2,c3,26,?,?,surb={'id': '0136c88d-d6ba-4db4-8e18-3d36374e84ae', 'route': ['p3', 'e5', 'i1', 'x4', 'p2', 'c2']}
1769480902.0901196,SENT,19602c50-332d-41ff-ae4a-618e2f1c4c4c,dc02f321-fb46-4f28-b5e4-1db1ba8a4bbc,c2,c3,3385,?,p2,
1769480902.0902674,CREATED,2a0e6100-d991-4cef-963c-79e5a76a7c73,d650651c-d02a-4637-9e6e-ec09e0e08777,c2,c3,27,?,?,surb={'id': 'c5f3d037-050d-4e0d-acec-a87ee129e09b', 'route': ['p3', 'e3', 'i8', 'x10', 'p2', 'c2']}
1769480902.09887,RECEIVED,4456bbe4-083e-4a8f-944a-472fef0c07c1,1edd0083-a8fb-4a3c-9c56-7af4247d44b7,c3,c2,26,p2,?,surb={'id': 'd291bd42-887e-4460-9633-725724b5a554', 'route': ['p2', 'e2', 'i7', 'x9', 'p3', 'c3']}
1769480902.2989147,SENT,6a25fbd5-41d5-475c-ae7d-c0a22722a94d,45b5bb49-f3a6-4473-adb4-6ee8c941fc45,c2,c3,3365,?,p2,
1769480902.2991173,CREATED,b94d531b-ee18-4d6e-ab6f-94bd93b1a5a2,319dcd54-a36a-47e3-99dc-83353ec74ad5,c2,c3,27,?,?,surb={'id': '6955992c-0d1c-42db-a572-34e9db2ef6d2', 'route': ['p3', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769480902.5848966,SENT,f2a1a8b8-7100-42bb-aa3e-a2a594a42dc0,56c0b6c4-3501-42cb-af5a-7e7c379f9dd2,c2,c3,3379,?,p2,
1769480902.5851967,CREATED,43187600-d13e-4311-8350-38779b8c47ff,3947c578-106f-4cfc-a1c8-d09d9ad276b0,c2,c3,27,?,?,surb={'id': 'ed0219cc-3b3a-4397-9ac8-b1a9d86808b3', 'route': ['p3', 'e2', 'i12', 'x8', 'p2', 'c2']}
1769480902.5971804,RECEIVED,91a85c0e-def7-44f1-9084-f5b3ca9956a7,25f60fa4-60cf-4783-b6da-d162e0fcd07d,c5,c2,27,p2,?,surb={'id': '18e9a934-0c15-42be-a6b8-5f05304447d9', 'route': ['p2', 'e7', 'i4', 'x10', 'p2', 'c5']}
1769480902.6451213,SENT,e6db5c78-bd0b-4b39-bcca-4cc3e0a6784c,efa14cb0-cd78-4bab-abba-dd3c3f8bf1d0,c2,c3,3367,?,p2,
1769480902.6452472,CREATED,d069f59c-ce0e-4564-bea8-b9712d1112ce,f75b87f0-0a87-4e39-ac0c-2a2ef33757ea,c2,c3,27,?,?,surb={'id': '906f4323-4e00-40b4-8ac8-34b7b6d9ddd3', 'route': ['p3', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769480902.6627173,RECEIVED,f27888c6-87ec-4d19-8dcf-1b5193dfb2c0,dee6330b-28b1-4031-bfd2-87e2a4592ccc,c3,c2,27,p2,?,surb={'id': '90fb5d62-28ec-43ff-96b0-54ba55b60bb4', 'route': ['p2', 'e3', 'i6', 'x12', 'p3', 'c3']}
1769480902.7119038,RECEIVED,c415879c-a199-4fc9-be3c-286428d1eedd,3e527dc8-1a1d-47cc-ab69-298540001bc3,c5,c2,27,p2,?,surb={'id': '42771ef2-98c6-4221-baa2-30b1f4c5420a', 'route': ['p2', 'e5', 'i1', 'x8', 'p2', 'c5']}
1769480902.7138686,SENT,e5d2bb68-74a9-4299-a325-7deb480da89b,9b547a16-914c-429a-9a63-44df1e786dfc,c2,c3,3395,?,p2,
