timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769740933.110621,RECEIVED,e0225dce-afef-4d46-b2b5-05b7d5bb9ff9,61924c21-e89d-4005-82e1-ea265f943f3b,c1,c2,26,p2,?,surb={'id': '75870266-d419-4e33-bd2c-952fd0b4bb4b', 'route': ['p2', 'e11', 'i9', 'x9', 'p1', 'c1']}
1769740933.168479,RECEIVED,f40cb080-86c8-4b25-b9bc-5ec80138ba65,0a39485c-c207-4ac1-b8bf-229df265155c,c3,c2,27,p2,?,surb={'id': '69d7ed0b-cff8-4116-91ce-e5bbaa0d181e', 'route': ['p2', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769740933.1699615,RECEIVED,04fae379-f296-4c7b-a0ec-a056bf75b6a6,5232ee87-c424-4399-93f6-7ee5da9b5c36,c4,c2,27,p2,?,surb={'id': 'cf7f8e65-1c38-4312-b0cf-4d0f7b33a31e', 'route': ['p2', 'e3', 'i10', 'x5', 'p1', 'c4']}
1769740933.2972987,RECEIVED,fc3e0260-4af7-4738-b239-3664b7c83b29,e55fe9fc-f56f-4295-878b-65b8b0ab89c9,c4,c2,27,p2,?,surb={'id': '1ce74468-f068-4dc5-8bd0-2da8d606b8ce', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769740933.3347523,RECEIVED,6840b94a-33b7-48d7-a123-ad88d16c157c,29f62d4d-ae3d-414d-a34d-34a3695d29e2,c5,c2,26,p2,?,surb={'id': '9bf90179-0dab-4e90-bf68-fb736e1c8680', 'route': ['p2', 'e9', 'i6', 'x9', 'p2', 'c5']}
1769740933.395559,RECEIVED,ef9ecdce-680a-4b5e-a837-de360ab332c7,83e9a5c6-9a1f-4a1c-b434-5ff9429c6340,c1,c2,27,p2,?,surb={'id': '6b0205c7-0af4-4dc4-948a-52c643ce7082', 'route': ['p2', 'e8', 'i7', 'x10', 'p1', 'c1']}
1769740933.4043963,RECEIVED,a69e7bd7-1b24-4192-a8be-fbc660c0ef3d,0a39485c-c207-4ac1-b8bf-229df265155c,c3,c2,27,p2,?,surb={'id': '69d7ed0b-cff8-4116-91ce-e5bbaa0d181e', 'route': ['p2', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769740933.503791,RECEIVED,e430ad43-b4db-4b12-afa5-030ad44354dd,e55fe9fc-f56f-4295-878b-65b8b0ab89c9,c4,c2,27,p2,?,surb={'id': '1ce74468-f068-4dc5-8bd0-2da8d606b8ce', 'route': ['p2', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769740933.5182176,RECEIVED,c9d96c5c-3049-4566-8fd1-1a21651ad030,027d91ee-99b0-43d5-b96b-8d4f9ef69775,c5,c2,27,p2,?,surb={'id': '4ed7422c-9503-4ace-8198-1baed5cd1e68', 'route': ['p2', 'e7', 'i2', 'x4', 'p2', 'c5']}
1769740933.5371149,SENT,08dbb22a-6eab-4c4b-a32e-0f94cc2b1907,37790339-15c6-4ab5-aac8-fbad0f97b5a9,c2,c1,3363,?,p2,
1769740933.5372198,CREATED,9d3c1f65-c9da-4d6f-90ac-33a65e68bdc5,e24be69c-c6a5-443c-890d-3f5a6d537926,c2,c1,27,?,?,surb={'id': '7bd0e393-c1ea-4c8d-8f52-db0c5f3e7639', 'route': ['p1', 'e7', 'i5', 'x10', 'p2', 'c2']}
1769740933.6440592,SENT,af606f08-b634-43ca-ba36-4bd639dcf95a,9aa1980b-a80d-4a36-8330-e75a698d7d25,c2,c1,3392,?,p2,
1769740933.6441498,CREATED,761e87fc-720c-4e64-aa75-3b1587ace74b,e24be69c-c6a5-443c-890d-3f5a6d537926,c2,c1,27,?,?,surb={'id': '7bd0e393-c1ea-4c8d-8f52-db0c5f3e7639', 'route': ['p1', 'e7', 'i5', 'x10', 'p2', 'c2']}
1769740933.7115042,RECEIVED,35e71e51-f4da-435e-90f9-9dbd91ef53f3,6506d62b-9260-4c53-903a-7773528b267b,c3,c2,27,p2,?,surb={'id': '3dda9a15-b9c1-49c8-90ad-82c1bc22244a', 'route': ['p2', 'e7', 'i6', 'x2', 'p3', 'c3']}
1769740933.7152665,RECEIVED,5038c7d3-9ef1-487c-90ed-0eceed5f0502,1f745664-681b-4384-9ddc-32def943b964,c5,c2,27,p2,?,surb={'id': 'dd52cb25-7e98-46ff-a022-e887df9fcee0', 'route': ['p2', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769740933.8900566,SENT,b12c71cd-a55f-4c67-ac29-3c5c28212dcd,f4ca9f4c-4915-4465-9d5c-35ad3754b886,c2,c1,3396,?,p2,
1769740933.8901632,CREATED,d47b3a90-aecd-4916-8563-f3b57f96fe5a,55813529-7bd5-44aa-a115-d3d6f7e3b94e,c2,c1,27,?,?,surb={'id': 'b0a87e45-6a65-42ae-8d7c-9305094dcdf3', 'route': ['p1', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769740934.076432,RECEIVED,963158ab-a551-4faf-a12e-e61fd4ca4cf0,cc00ef17-f61a-4002-bccf-38479aaa7f45,c5,c2,27,p2,?,surb={'id': '06065471-39ef-4c6c-a158-ef1a1e64f3a6', 'route': ['p2', 'e1', 'i4', 'x2', 'p2', 'c5']}
1769740934.0863855,RECEIVED,3dca9a0d-0f61-42dc-9b30-190141b41d0a,e6551267-9cf2-4480-ba94-1db89e0a3ec8,c3,c2,27,p2,?,surb={'id': '8638932f-476a-4cf2-9f9d-971b39b0e7d6', 'route': ['p2', 'e9', 'i1', 'x5', 'p3', 'c3']}
1769740934.1918712,RECEIVED,8d54bf6d-f7c8-4ba1-a23e-a72bf04935d1,80a40b1a-90b1-4ef9-a49f-242907746c47,c4,c2,27,p2,?,surb={'id': '8021134f-2b4e-4b79-9f3f-9b18983c3e1c', 'route': ['p2', 'e11', 'i1', 'x6', 'p1', 'c4']}
1769740934.1994524,RECEIVED,4766eaaa-fb88-45ba-aad0-ecb9a8af4d94,a71fce67-7a80-498d-9823-2c8c170d6f4b,c4,c2,27,p2,?,surb={'id': '9b07cb8f-88ae-440c-a7f5-aa9b193d2b04', 'route': ['p2', 'e5', 'i10', 'x2', 'p1', 'c4']}
1769740934.28956,SENT,f73a397e-b253-438e-b45a-cb28c1d38f43,cdbb50c2-6f41-42f1-9cc8-47259a3edcbf,c2,c1,3376,?,p2,
1769740934.2896605,CREATED,32b77b90-e417-48c4-b0e8-08ceddd00a5f,55813529-7bd5-44aa-a115-d3d6f7e3b94e,c2,c1,27,?,?,surb={'id': 'b0a87e45-6a65-42ae-8d7c-9305094dcdf3', 'route': ['p1', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769740934.324957,RECEIVED,e331389a-1055-42ba-b9f2-36fadd4cd593,03a3dde1-ffaf-4fb6-a8aa-61dbcf04f73d,c5,c2,27,p2,?,surb={'id': 'baea1b2a-99ac-4f64-abb3-5ff656660476', 'route': ['p2', 'e10', 'i6', 'x6', 'p2', 'c5']}
1769740934.330099,RECEIVED,79ed11b2-d767-4abc-a1a5-556315ff6932,1f745664-681b-4384-9ddc-32def943b964,c5,c2,27,p2,?,surb={'id': 'dd52cb25-7e98-46ff-a022-e887df9fcee0', 'route': ['p2', 'e2', 'i2', 'x5', 'p2', 'c5']}
1769740934.4175246,RECEIVED,f5af2828-2c9c-4491-a87c-3a79c310c257,20688cb2-0acd-40bc-acde-5f944ec30fd8,c1,c2,26,p2,?,surb={'id': '2e40083a-231c-49e4-9167-379760a6cd46', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c1']}
1769740935.0285823,RECEIVED,5cd1f2f3-63a8-4a3d-89fd-01bf8ebe088b,5d087c4f-426f-4868-bb43-40d8f1bb8048,c1,c2,27,p2,?,surb={'id': 'ff117e46-331d-4b8f-a7b7-bb69e9e48fcb', 'route': ['p2', 'e3', 'i10', 'x8', 'p1', 'c1']}
1769740935.1180618,SENT,6b9bd78e-bdb8-43e3-a237-6ed5d7728676,aaa93080-d752-4469-948b-073f1957e0eb,c2,c1,3388,?,p2,
1769740935.1182256,CREATED,8838b375-5f38-4d2a-afbb-bd006b66b19c,bda9fe6e-4134-4644-a4b9-5d071b6385d8,c2,c1,27,?,?,surb={'id': '497f5ffa-79b2-4e83-89d7-1e6f3e9818ce', 'route': ['p1', 'e10', 'i9', 'x2', 'p2', 'c2']}
1769740935.1608903,RECEIVED,ea43d203-d6de-4bea-b1f4-4ccdcab15ea8,fc4bab6b-86b9-4aeb-90ba-2876fa73ece3,c3,c2,27,p2,?,surb={'id': '3cf7d5c3-9be5-4b32-96ec-2084db51556e', 'route': ['p2', 'e6', 'i5', 'x10', 'p3', 'c3']}
1769740935.3227022,RECEIVED,e69ee0e5-2984-42ae-bbc3-011826f1e70a,fa7c8098-1d50-41da-9125-0d182a352127,c3,c2,27,p2,?,surb={'id': '7de44598-d32f-4dbe-8371-d6680f693406', 'route': ['p2', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769740935.3398116,RECEIVED,249a2e3a-c1a1-4815-a391-4b9f09c26af2,055aedd9-76f3-4cbc-9ad8-aa5cad0ff212,c5,c2,27,p2,?,surb={'id': 'f82bc3ce-f167-417c-ab32-0c3e2217c90c', 'route': ['p2', 'e3', 'i11', 'x8', 'p2', 'c5']}
1769740935.4128337,RECEIVED,c74da715-9147-4d45-bdf4-ed735508b26b,fa7c8098-1d50-41da-9125-0d182a352127,c3,c2,27,p2,?,surb={'id': '7de44598-d32f-4dbe-8371-d6680f693406', 'route': ['p2', 'e2', 'i7', 'x2', 'p3', 'c3']}
1769740935.4835637,RECEIVED,22a24fd2-514c-4dee-b498-62f04cd58555,bbaf6301-dac4-4d80-b9e0-f758706b809d,c5,c2,25,p2,?,surb={'id': '6567e267-bb0e-4824-8897-971a1295f7cc', 'route': ['p2', 'e5', 'i4', 'x9', 'p2', 'c5']}
1769740935.6165376,RECEIVED,7a7d03e2-e50f-47ec-a535-22013db0352b,07d3d631-9a9b-4942-8b11-21662f954431,c5,c2,27,p2,?,surb={'id': '3166e646-00ef-4ed9-b782-1cd29f615ae3', 'route': ['p2', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769740935.6713943,SENT,bafce047-00ce-4695-915b-8455855f8caa,743c3dda-c44d-4f8d-9cbc-4ce349c45771,c2,c1,3402,?,p2,
1769740935.671544,CREATED,1494168f-650f-4ada-82b5-753dae62bc43,bda9fe6e-4134-4644-a4b9-5d071b6385d8,c2,c1,27,?,?,surb={'id': '497f5ffa-79b2-4e83-89d7-1e6f3e9818ce', 'route': ['p1', 'e10', 'i9', 'x2', 'p2', 'c2']}
1769740935.7473123,RECEIVED,e5c864d1-b495-4388-900c-38b080988c6c,46622002-ed22-4e51-956c-30e3eb918079,c5,c2,26,p2,?,surb={'id': '57aa6692-b556-4070-af88-df7b38eb19c5', 'route': ['p2', 'e6', 'i7', 'x12', 'p2', 'c5']}
1769740935.9240224,RECEIVED,14a00a4e-219a-4d5b-ae1d-8b917337b253,fc4bab6b-86b9-4aeb-90ba-2876fa73ece3,c3,c2,27,p2,?,surb={'id': '3cf7d5c3-9be5-4b32-96ec-2084db51556e', 'route': ['p2', 'e6', 'i5', 'x10', 'p3', 'c3']}
1769740935.9572453,RECEIVED,accf4960-c958-43ad-8aef-592d6f8bcd34,a71fce67-7a80-498d-9823-2c8c170d6f4b,c4,c2,27,p2,?,surb={'id': '9b07cb8f-88ae-440c-a7f5-aa9b193d2b04', 'route': ['p2', 'e5', 'i10', 'x2', 'p1', 'c4']}
1769740936.1521316,RECEIVED,8a228a3d-bad3-4ee0-a8ee-f9c0121373b6,07d3d631-9a9b-4942-8b11-21662f954431,c5,c2,27,p2,?,surb={'id': '3166e646-00ef-4ed9-b782-1cd29f615ae3', 'route': ['p2', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769740936.1909473,RECEIVED,b8607aaa-3db6-4913-a3d2-02d7f4703e11,606c2427-5cbe-40a3-ad9b-c802ea3263df,c4,c2,26,p2,?,surb={'id': '55126e6c-7994-4dfa-a713-7b28dba7a2c1', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769740936.233763,SENT,c040c0eb-c6bd-4d21-b89c-90a7187979cb,0ea82555-6b9f-4f3f-9a8d-9f5c83faf1be,c2,c1,3383,?,p2,
1769740936.2339118,CREATED,33d7ea58-53a5-4420-9878-1e89e2dd505f,d87079d7-a7a6-4506-bc2d-ddb3b2c2ab3f,c2,c1,27,?,?,surb={'id': 'c82daf54-8342-42f6-9950-a934b7ed9439', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c2']}
1769740936.253505,SENT,6377dfd4-fc0f-4f45-a266-5e90f66c0995,a11c271e-efe4-4a46-aba3-7392572ebcaf,c2,c1,3387,?,p2,
1769740936.2536578,CREATED,a71e3a37-f2cd-45a6-b104-98344ebb07e0,d87079d7-a7a6-4506-bc2d-ddb3b2c2ab3f,c2,c1,27,?,?,surb={'id': 'c82daf54-8342-42f6-9950-a934b7ed9439', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c2']}
1769740936.2604809,RECEIVED,4920016b-98fc-4a82-b734-b656560fea5f,7eccc8a6-1b27-459e-903a-fcb54beac5b4,c5,c2,27,p2,?,surb={'id': '71af757b-4913-45d7-9a83-aaae404cf253', 'route': ['p2', 'e8', 'i11', 'x3', 'p2', 'c5']}
1769740936.3609145,RECEIVED,208e2486-3795-418e-8586-590aa2d843a4,04522946-2a50-45b1-ada6-0d6aa4b2c419,c3,c2,27,p2,?,surb={'id': '867e0a61-6f80-4cc4-b654-1bcd7831233c', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769740936.393222,RECEIVED,02c6d53c-ebc0-402e-9b9e-5d11905b10dd,6506d62b-9260-4c53-903a-7773528b267b,c3,c2,27,p2,?,surb={'id': '3dda9a15-b9c1-49c8-90ad-82c1bc22244a', 'route': ['p2', 'e7', 'i6', 'x2', 'p3', 'c3']}
1769740936.4752731,RECEIVED,1cf3b5c8-08d6-416a-b65c-4a496e9f4016,0b2d4fde-2ff6-4013-b008-8a8fdd5855b7,c5,c2,27,p2,?,surb={'id': '4ee7d430-fd6c-4cb0-aba8-a035a2f374b3', 'route': ['p2', 'e10', 'i11', 'x12', 'p2', 'c5']}
1769740936.5898445,RECEIVED,208b4a0b-c018-4dad-a749-200745e128c1,80a40b1a-90b1-4ef9-a49f-242907746c47,c4,c2,27,p2,?,surb={'id': '8021134f-2b4e-4b79-9f3f-9b18983c3e1c', 'route': ['p2', 'e11', 'i1', 'x6', 'p1', 'c4']}
1769740936.7184362,RECEIVED,b72ba752-9563-4a1f-ab5f-61e446820b82,04522946-2a50-45b1-ada6-0d6aa4b2c419,c3,c2,27,p2,?,surb={'id': '867e0a61-6f80-4cc4-b654-1bcd7831233c', 'route': ['p2', 'e3', 'i2', 'x12', 'p3', 'c3']}
1769740936.7471259,SENT,3d6becb4-0c6e-4a96-bf7c-d0391a48c9a1,cac53277-eeb9-4f15-ba63-6ffaadd438ae,c2,c1,3380,?,p2,
1769740936.7472808,CREATED,bc90e6d5-1fd4-4ab9-8d31-fe53359b30c3,d1a00067-9e66-4274-9ac3-f90d6df41e38,c2,c1,27,?,?,surb={'id': 'c3de18d0-36ca-46c5-bca9-74620a5564c9', 'route': ['p1', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769740937.28823,RECEIVED,92ab6fd7-f8a3-4068-a972-a3ae1f18bcca,0b2d4fde-2ff6-4013-b008-8a8fdd5855b7,c5,c2,27,p2,?,surb={'id': '4ee7d430-fd6c-4cb0-aba8-a035a2f374b3', 'route': ['p2', 'e10', 'i11', 'x12', 'p2', 'c5']}
1769740937.3211877,SENT,986a7fcf-4fa8-4e45-864d-c3e8c95c520b,7ca1564f-3226-4745-84dc-c84659b824b4,c2,c1,3360,?,p2,
1769740937.3213515,CREATED,70130775-7119-4cfa-90dc-b43e3b9c797f,d1a00067-9e66-4274-9ac3-f90d6df41e38,c2,c1,27,?,?,surb={'id': 'c3de18d0-36ca-46c5-bca9-74620a5564c9', 'route': ['p1', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769740937.3262377,RECEIVED,b583cf4d-f805-4670-a0b5-731d0b2f4826,4845f1c0-c96f-4f5f-b5dd-bc871cf77bf7,c5,c2,27,p2,?,surb={'id': '92887ca7-c57b-409a-a360-5bfe64f54a51', 'route': ['p2', 'e6', 'i2', 'x10', 'p2', 'c5']}
1769740937.3894405,RECEIVED,21e2e830-7d5f-4b08-9c96-2e025d1c163f,4845f1c0-c96f-4f5f-b5dd-bc871cf77bf7,c5,c2,27,p2,?,surb={'id': '92887ca7-c57b-409a-a360-5bfe64f54a51', 'route': ['p2', 'e6', 'i2', 'x10', 'p2', 'c5']}
1769740937.4067428,RECEIVED,57cbf8fd-0fdb-4081-b661-71b1163d6f71,03db9399-073d-452c-9990-5ead9348ce82,c5,c2,27,p2,?,surb={'id': '6fa55dc6-2910-4eac-b993-08ef60c73c7a', 'route': ['p2', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769740937.5064933,RECEIVED,b10c8eb7-390f-48bb-9ad7-b8711dd4319b,606c2427-5cbe-40a3-ad9b-c802ea3263df,c4,c2,26,p2,?,surb={'id': '55126e6c-7994-4dfa-a713-7b28dba7a2c1', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c4']}
1769740937.5629175,SENT,e89de2b6-730b-44c0-98db-2060bb825102,39b860c2-d0ab-4248-bc6e-41f7662de846,c2,c1,3358,?,p2,
1769740937.5629907,CREATED,b6f896d8-a146-4826-a47e-d0c51acf3303,710fd6a1-2680-4928-893b-e8b139778a6c,c2,c1,27,?,?,surb={'id': '2d924af3-e579-4f63-8746-cb29db464b78', 'route': ['p1', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769740937.6036475,RECEIVED,09373cc0-d657-49d0-9e53-ce9feb54fb58,20688cb2-0acd-40bc-acde-5f944ec30fd8,c1,c2,26,p2,?,surb={'id': '2e40083a-231c-49e4-9167-379760a6cd46', 'route': ['p2', 'e9', 'i1', 'x7', 'p1', 'c1']}
1769740937.7778425,RECEIVED,d32d04fe-a5f4-4c89-aa71-7356a47a5332,289d8f52-bb39-4dba-9cdb-877cd6841851,c1,c2,27,p2,?,surb={'id': '239c476f-439a-47ab-8f68-b116cd49d17f', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c1']}
1769740937.965345,RECEIVED,aaebf771-7a72-4b6c-a647-62ca0df154b5,ead265cc-6387-4403-8c9f-36b152ccb255,c1,c2,26,p2,?,surb={'id': 'f6b71893-e90b-4181-b985-021ef887e714', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c1']}
1769740937.990536,RECEIVED,d59483b9-179e-4cc1-9091-a315d526e9f3,f96c6f35-5ff3-4756-9034-1ad0e1202cda,c1,c2,27,p2,?,surb={'id': 'e96b75cb-4022-4821-86f0-20275ae8a7e9', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c1']}
1769740938.078248,RECEIVED,c323b8e1-d146-4a64-a048-33c568c50029,03db9399-073d-452c-9990-5ead9348ce82,c5,c2,27,p2,?,surb={'id': '6fa55dc6-2910-4eac-b993-08ef60c73c7a', 'route': ['p2', 'e4', 'i11', 'x1', 'p2', 'c5']}
1769740938.146255,RECEIVED,e4b29681-b42b-4d80-b645-524f62fd9417,0b5b924f-8e8d-4cb2-a311-aefc75c7957f,c4,c2,26,p2,?,surb={'id': '54c45a02-3a03-448a-9079-0d130f76fa7f', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c4']}
1769740938.2645786,RECEIVED,dda2eab3-21e0-4377-aa38-be7acd1cf807,f5781998-2eab-471c-8400-c5a212d643b7,c5,c2,27,p2,?,surb={'id': 'c80cd215-bbd1-45e6-8ddf-3d360a5a76d3', 'route': ['p2', 'e11', 'i9', 'x3', 'p2', 'c5']}
1769740938.281475,RECEIVED,f6e7b40c-e2f9-4d81-9e70-9c307d2cd974,e66e9bde-04be-4038-8452-4aba1f68b765,c4,c2,27,p2,?,surb={'id': 'a4f920a5-13b7-4615-b158-f9d8dd2c8690', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769740938.3453407,RECEIVED,19f3cc8a-af41-468a-8f8a-97bdac339525,66aba14d-f078-4447-b48e-34a22c0eba61,c3,c2,27,p2,?,surb={'id': 'fd75a829-2b9b-4ade-8a22-22eb797c12bf', 'route': ['p2', 'e4', 'i1', 'x8', 'p3', 'c3']}
1769740938.554298,RECEIVED,d0d49bfc-204e-45bc-bf88-8730b4e0d70a,66aba14d-f078-4447-b48e-34a22c0eba61,c3,c2,27,p2,?,surb={'id': 'fd75a829-2b9b-4ade-8a22-22eb797c12bf', 'route': ['p2', 'e4', 'i1', 'x8', 'p3', 'c3']}
1769740938.5695286,SENT,6b3e6aa9-6086-429a-a7c4-f1935e2cfbc6,1474272a-542a-45bc-bc42-ddb541a7b0ce,c2,c1,3396,?,p2,
1769740938.569662,CREATED,ef2558cf-f848-4f8e-9005-92a546c9ba7d,710fd6a1-2680-4928-893b-e8b139778a6c,c2,c1,27,?,?,surb={'id': '2d924af3-e579-4f63-8746-cb29db464b78', 'route': ['p1', 'e12', 'i7', 'x6', 'p2', 'c2']}
1769740938.9490972,RECEIVED,a124651e-fdd4-4c3c-b842-1cba02ccad01,7eccc8a6-1b27-459e-903a-fcb54beac5b4,c5,c2,27,p2,?,surb={'id': '71af757b-4913-45d7-9a83-aaae404cf253', 'route': ['p2', 'e8', 'i11', 'x3', 'p2', 'c5']}
1769740939.005932,RECEIVED,a2e69331-177e-439c-87f0-d15e3171ea02,390a317e-e194-44fd-894a-b7e13b13275c,c1,c2,27,p2,?,surb={'id': '2cee2dd0-e789-47bc-b375-98d3664064c6', 'route': ['p2', 'e12', 'i10', 'x11', 'p1', 'c1']}
1769740939.1099303,RECEIVED,92611440-faa7-4d98-ae6a-24a3d929cdb2,98999c86-f3c5-45f9-9974-396d28ade599,c4,c2,27,p2,?,surb={'id': '33c5e977-12d1-4e1e-9f42-7850a54bdc40', 'route': ['p2', 'e8', 'i1', 'x12', 'p1', 'c4']}
1769740939.1799698,RECEIVED,05a6e3e1-f05b-4733-b586-0d1845f10f39,20488570-4f7d-4864-bad2-686b2fb2bff3,c4,c2,27,p2,?,surb={'id': 'bca7067a-8a41-4b1c-8d0f-36c09da4501d', 'route': ['p2', 'e11', 'i3', 'x4', 'p1', 'c4']}
1769740939.1980019,RECEIVED,fac05784-f8fd-44fa-b200-465507e26db7,f96c6f35-5ff3-4756-9034-1ad0e1202cda,c1,c2,27,p2,?,surb={'id': 'e96b75cb-4022-4821-86f0-20275ae8a7e9', 'route': ['p2', 'e11', 'i8', 'x10', 'p1', 'c1']}
1769740939.3543322,RECEIVED,28149ce1-8d39-4ff2-b0aa-e66b4644bd98,e66e9bde-04be-4038-8452-4aba1f68b765,c4,c2,27,p2,?,surb={'id': 'a4f920a5-13b7-4615-b158-f9d8dd2c8690', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769740939.364643,SENT,777d7e89-27da-4479-bbab-647c5e0bb1a4,236c9e22-18f4-4900-a524-c30f9b776565,c2,c1,3376,?,p2,
1769740939.3647754,CREATED,6866a0f6-6dc7-475e-8cf0-f19ab79c3063,0ac46eab-db40-4fe1-afd6-b34f000824db,c2,c1,27,?,?,surb={'id': '848118a9-e832-40df-97cd-c586e2d3adab', 'route': ['p1', 'e3', 'i12', 'x5', 'p2', 'c2']}
1769740939.419191,RECEIVED,0b45dc91-3c64-4699-95f5-3dec80c8d259,aac773a6-0d22-41b5-bfb0-115a9b5beae8,c4,c2,27,p2,?,surb={'id': '2ace4315-c23a-4464-9732-dc5d51eb73a7', 'route': ['p2', 'e11', 'i11', 'x5', 'p1', 'c4']}
1769740939.4875524,RECEIVED,de9761c6-dd30-49e2-9655-0bdd346af45c,8cb7bd95-2055-4179-9739-bd96dbba89f5,c5,c2,27,p2,?,surb={'id': '6ba71a77-6712-4746-92bd-4340a23f223a', 'route': ['p2', 'e3', 'i6', 'x9', 'p2', 'c5']}
1769740939.5585964,RECEIVED,84bf5600-79d8-46e3-bf76-fa76d4fc84ea,9ea8b45a-d466-4f9d-be1d-1ead31897c46,c3,c2,27,p2,?,surb={'id': 'b26d6ac9-f2da-4505-a5b2-db613a49f8fc', 'route': ['p2', 'e1', 'i1', 'x8', 'p3', 'c3']}
1769740939.6016564,RECEIVED,1ecbf7c6-3775-4a04-9843-e107ed1b140f,8cb7bd95-2055-4179-9739-bd96dbba89f5,c5,c2,27,p2,?,surb={'id': '6ba71a77-6712-4746-92bd-4340a23f223a', 'route': ['p2', 'e3', 'i6', 'x9', 'p2', 'c5']}
1769740939.6905353,RECEIVED,dced168b-558f-48c5-9916-3a9523aa88eb,ec034b11-15fa-4dab-a426-a98822e26a16,c5,c2,27,p2,?,surb={'id': '88a6b801-f0f8-4777-96c1-399b4cea738b', 'route': ['p2', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769740939.7118852,RECEIVED,babb91bc-5dbf-42e5-ac02-9177c9222f45,ec034b11-15fa-4dab-a426-a98822e26a16,c5,c2,27,p2,?,surb={'id': '88a6b801-f0f8-4777-96c1-399b4cea738b', 'route': ['p2', 'e11', 'i12', 'x9', 'p2', 'c5']}
1769740939.804581,SENT,fe810bde-a908-4d75-bda4-0937925d00af,c6a66da4-834c-412e-b2d0-04af9722ccec,c2,c1,3380,?,p2,
1769740939.804769,CREATED,6654253f-32fd-4e6d-b8eb-ba5ea5a30be1,0ac46eab-db40-4fe1-afd6-b34f000824db,c2,c1,27,?,?,surb={'id': '848118a9-e832-40df-97cd-c586e2d3adab', 'route': ['p1', 'e3', 'i12', 'x5', 'p2', 'c2']}
1769740939.8629224,RECEIVED,1bad4902-34b3-4919-9a00-09af2f710757,f67eb221-5511-4715-86a5-a4a21da81c21,c5,c2,27,p2,?,surb={'id': '2bc7a476-8bd4-48b1-a3a5-5fa392b4e4ee', 'route': ['p2', 'e12', 'i5', 'x3', 'p2', 'c5']}
1769740939.8964555,SENT,4af6b953-0311-474d-9dda-74898c8b6047,86a8ce07-3748-4a07-a434-80f954142996,c2,c1,3384,?,p2,
1769740939.8965921,CREATED,db4fac4b-7fa1-4cb0-b724-b9624e1ca726,50703caf-7e69-4071-be59-14a8faea82ba,c2,c1,27,?,?,surb={'id': '6ac1318c-0482-4f4c-a7c0-f62080240a2a', 'route': ['p1', 'e9', 'i2', 'x6', 'p2', 'c2']}
1769740939.9057357,RECEIVED,f65fdd3f-8d9f-43ec-8e71-16c71912d1b6,01b6252c-f4a2-4063-823d-4bf5c684d45d,c1,c2,25,p2,?,surb={'id': 'bf9037ab-d840-471c-b339-c5e96a6562d8', 'route': ['p2', 'e2', 'i11', 'x9', 'p1', 'c1']}
1769740939.9996946,RECEIVED,36537aa4-78f5-44ac-9735-19a97cd3ec67,8a253385-1b2c-4362-afe3-25678a383111,c3,c2,27,p2,?,surb={'id': 'e2c35eae-3c84-45f0-ba2a-5c117e82bb91', 'route': ['p2', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769740940.10028,RECEIVED,6986fb48-b3eb-434e-97d9-fbfb53dba367,788f1cab-9cdb-481e-b5ff-0cd660b5c54f,c4,c2,26,p2,?,surb={'id': 'cf546737-e3f3-4850-a652-88664c15344c', 'route': ['p2', 'e11', 'i6', 'x9', 'p1', 'c4']}
1769740940.2963288,RECEIVED,09dfa1b7-801c-4180-91e9-233cc384d1e2,3533a40c-b673-4490-8469-417a84fa6894,c4,c2,27,p2,?,surb={'id': '20e7a93f-1677-4683-9ab2-760c345ed2ca', 'route': ['p2', 'e2', 'i5', 'x10', 'p1', 'c4']}
