timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453555.1279538,SENT,318d2b5e-dfe8-474c-8ece-15287fe2d372,e523204c-f245-4558-9fb1-4b2be207ae08,c4,c2,3396,?,p1,
1769453555.128071,CREATED,4dbf2b86-b2f9-4c0b-b1fd-a5f86379b011,a8e62a84-37cb-4a15-bb71-f548e4dc7cc2,c4,c2,27,?,?,surb={'id': '7136c0d2-bc7a-4b95-9dfd-dba0387b32c7', 'route': ['p2', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769453555.3516448,RECEIVED,11bfefde-a1ee-4030-b0e5-4e07587479a8,41f367e3-2619-47bd-9a16-810420da5063,c5,c4,26,p1,?,surb={'id': 'eb4fd427-84d4-46a7-8d04-7793ef522d8b', 'route': ['p1', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769453555.3924785,RECEIVED,367daa69-fb79-4f2f-95f2-492c6df9f1ed,fd0dfe75-5f00-48ab-82d6-35e971ffe62e,c5,c4,27,p1,?,surb={'id': '50d395d2-a9ac-4c58-a66b-c5a171ca3dc8', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769453555.4271598,RECEIVED,58fb8d98-221c-4042-95f8-38d98f6a56e8,bbd57d6c-7a8b-472f-bccf-2e3b2545b652,c5,c4,26,p1,?,surb={'id': '6fecacac-4378-46bd-8043-2d168e5a96a7', 'route': ['p1', 'e4', 'i10', 'x7', 'p2', 'c5']}
1769453555.5027177,RECEIVED,41d81ead-6e38-4c29-a0de-b608b83edbec,45bf1b2c-085e-4537-97f0-41fa8f5cb6ed,c5,c4,27,p1,?,surb={'id': '7d0b57e3-69c7-4ec8-9181-3f8373c5c896', 'route': ['p1', 'e12', 'i7', 'x11', 'p2', 'c5']}
1769453555.5264533,SENT,a080d0d3-db44-4308-8fcc-0ed11d49cb02,8e738ea0-10ca-4dc7-b4d7-acf179161535,c4,c2,3355,?,p1,
1769453555.5266054,CREATED,d39a1b11-8a00-407e-a84a-10222d536bb2,60695210-1009-4973-b963-c1a87e76e659,c4,c2,25,?,?,surb={'id': '40ad2d31-27a0-4a49-940d-c0ecd0975429', 'route': ['p2', 'e2', 'i9', 'x8', 'p1', 'c4']}
1769453555.6117282,RECEIVED,4a1365b6-af69-4790-bbf2-753c8138a518,fc2e8600-8f27-4556-b017-e684be2592c6,c5,c4,26,p1,?,surb={'id': '583f1f90-b921-4a35-807a-c74d5e2d9c8e', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769453555.6678305,RECEIVED,8476e407-d6b7-43d2-af4b-0e7ace3da9ea,45bf1b2c-085e-4537-97f0-41fa8f5cb6ed,c5,c4,27,p1,?,surb={'id': '7d0b57e3-69c7-4ec8-9181-3f8373c5c896', 'route': ['p1', 'e12', 'i7', 'x11', 'p2', 'c5']}
1769453555.717147,RECEIVED,4711acb2-1720-43d8-901e-7dbb31ba9275,f811eafd-e926-4f0c-8181-4fee0b64bfa2,c5,c4,27,p1,?,surb={'id': '6d718e95-c8af-4179-8958-3b6bb522ae30', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c5']}
1769453555.721269,SENT,f18130d9-1fd4-4f41-8f2d-4de7326b2166,df28d543-6087-403d-9885-4182680925c2,c4,c2,3362,?,p1,
1769453555.7213445,CREATED,70395684-cd32-424b-ab7f-eaec7200bde6,60695210-1009-4973-b963-c1a87e76e659,c4,c2,25,?,?,surb={'id': '40ad2d31-27a0-4a49-940d-c0ecd0975429', 'route': ['p2', 'e2', 'i9', 'x8', 'p1', 'c4']}
1769453555.738598,SENT,7ea08a46-2d17-462c-873b-2ae1e8f5061e,ed708624-1891-49c3-a9ed-0d5ac2981a20,c4,c2,3355,?,p1,
1769453555.7386777,CREATED,e2baac93-2cc7-4441-9b2e-ed06efeca934,b5714134-5b05-4e34-980f-f1b2223e091d,c4,c2,26,?,?,surb={'id': 'ec8441a9-e809-44d0-b3a3-6ca81d73baca', 'route': ['p2', 'e5', 'i1', 'x2', 'p1', 'c4']}
1769453555.7434359,RECEIVED,c08d8b4c-9995-4f22-8b0b-1bbc04d04ca7,1a720c1b-0d5c-407f-a8ce-bb4fc19831fe,c5,c4,27,p1,?,surb={'id': 'e69fa767-1744-4b17-bc14-581626108c09', 'route': ['p1', 'e12', 'i4', 'x12', 'p2', 'c5']}
1769453555.7561288,RECEIVED,e45d4132-7bc3-46d2-b2ac-3d003098a5e2,5826de26-80ec-4d2a-b777-80b657b27ab5,c5,c4,27,p1,?,surb={'id': '484a4251-a972-4961-b004-6b085c399f6f', 'route': ['p1', 'e3', 'i1', 'x3', 'p2', 'c5']}
1769453556.091912,RECEIVED,8b71498b-0fdf-4d0c-b446-63af8575970a,41f367e3-2619-47bd-9a16-810420da5063,c5,c4,26,p1,?,surb={'id': 'eb4fd427-84d4-46a7-8d04-7793ef522d8b', 'route': ['p1', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769453556.1426957,RECEIVED,d09384a7-e69c-4e04-84a9-2cd1ffad7773,fd0dfe75-5f00-48ab-82d6-35e971ffe62e,c5,c4,27,p1,?,surb={'id': '50d395d2-a9ac-4c58-a66b-c5a171ca3dc8', 'route': ['p1', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769453556.3237529,SENT,596c8741-09f0-4057-aff7-d4b0418e31cb,322c6638-2a59-4765-b2a2-80c8956a8d41,c4,c2,3353,?,p1,
1769453556.3238802,CREATED,09480ae5-421b-431b-b650-a5e9c60a3974,b5714134-5b05-4e34-980f-f1b2223e091d,c4,c2,26,?,?,surb={'id': 'ec8441a9-e809-44d0-b3a3-6ca81d73baca', 'route': ['p2', 'e5', 'i1', 'x2', 'p1', 'c4']}
1769453556.4219856,RECEIVED,e96e63ad-d0cf-4086-9d8e-a4132855f08a,1a720c1b-0d5c-407f-a8ce-bb4fc19831fe,c5,c4,27,p1,?,surb={'id': 'e69fa767-1744-4b17-bc14-581626108c09', 'route': ['p1', 'e12', 'i4', 'x12', 'p2', 'c5']}
1769453556.7467098,RECEIVED,d766271a-0b31-429c-9419-f5eafe30b8cc,131c14d7-4cc3-45b0-b19c-cc41000b0458,c5,c4,26,p1,?,surb={'id': '48bc71f0-8e19-4ef6-b22c-732bff83324a', 'route': ['p1', 'e1', 'i7', 'x3', 'p2', 'c5']}
1769453556.799837,SENT,aa2c54b1-ac38-4894-a326-17780250f616,67289066-a879-4a76-a2ad-dd1c64f9f1a0,c4,c2,3360,?,p1,
1769453556.799971,CREATED,0f3acca7-f027-4c4c-9784-2a9de8549f04,3d31d639-5837-4e5c-bf62-1e1cafa8e519,c4,c2,27,?,?,surb={'id': 'fe7d05ae-8701-4c91-8140-e31be5183516', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c4']}
1769453557.2338324,RECEIVED,3ea23af5-6702-48a0-bc3f-ae3137213a17,131c14d7-4cc3-45b0-b19c-cc41000b0458,c5,c4,26,p1,?,surb={'id': '48bc71f0-8e19-4ef6-b22c-732bff83324a', 'route': ['p1', 'e1', 'i7', 'x3', 'p2', 'c5']}
1769453557.278744,SENT,0e655a01-fca9-4e11-b45f-2216c5df3531,1176c043-8def-41b2-a143-bd5c309296d4,c4,c2,3388,?,p1,
1769453557.2788773,CREATED,8c20e55d-e1be-426a-8438-fc134e472227,3d31d639-5837-4e5c-bf62-1e1cafa8e519,c4,c2,27,?,?,surb={'id': 'fe7d05ae-8701-4c91-8140-e31be5183516', 'route': ['p2', 'e10', 'i9', 'x4', 'p1', 'c4']}
1769453557.3812594,SENT,f7eb0273-2cf3-4125-bd88-d310e661b3f0,332041b4-aa71-4323-8015-75b07186bd06,c4,c2,3393,?,p1,
1769453557.3813968,CREATED,1ee9f7f4-b5f3-44ad-8def-31acb8b00bec,d3e1874d-b69b-4a11-b70c-316763521f31,c4,c2,27,?,?,surb={'id': '4cf31f82-570d-4a80-b320-521de5b6f51c', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c4']}
1769453557.4166198,RECEIVED,39606d6e-f91f-4b30-ab87-08da1db872f5,ece2fc64-0934-4e77-8ebd-e07189c094c7,c5,c4,27,p1,?,surb={'id': '95c5bcfd-bcba-4ba4-8f5c-606c9c1fa67c', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c5']}
1769453557.9450681,SENT,b1bc0569-6074-449b-ab36-9df269bb0399,83459c54-e7a0-454e-bef4-c94926f9610d,c4,c2,3383,?,p1,
1769453557.9451432,CREATED,fcf34233-faf0-438e-b6ab-647d981ba879,d3e1874d-b69b-4a11-b70c-316763521f31,c4,c2,27,?,?,surb={'id': '4cf31f82-570d-4a80-b320-521de5b6f51c', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c4']}
1769453558.274024,SENT,1df7f798-aebd-4a7a-95d8-a111bdc2590c,e5e4f1fe-f4e2-467c-977e-67934167c9ef,c4,c2,3360,?,p1,
1769453558.2741857,CREATED,57175579-46bf-4e71-a042-c809ad1b6231,0b334d72-7a01-4359-b721-70820c12a4bd,c4,c2,27,?,?,surb={'id': 'ff41f9a7-7a14-4c67-ba78-b825da0c1196', 'route': ['p2', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769453558.3565722,SENT,eca86584-e500-45f7-bac8-3ea246f8c4aa,91ade072-5c0f-4dae-b041-0a22b2324ba4,c4,c2,3371,?,p1,
1769453558.356706,CREATED,b66c8ee4-757e-4060-9e75-940302d436b3,0b334d72-7a01-4359-b721-70820c12a4bd,c4,c2,27,?,?,surb={'id': 'ff41f9a7-7a14-4c67-ba78-b825da0c1196', 'route': ['p2', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769453558.63341,SENT,efa84edd-c10d-47f9-9d42-465f1a8c47b2,d21d5181-d15d-48d6-91ea-4a2a40d6debc,c4,c2,3365,?,p1,
1769453558.63352,CREATED,2f0eeb3f-f506-44f7-8c5b-37d0d7c5fd74,49a4037a-fc7a-4d3e-99a7-bd902e753c4c,c4,c2,26,?,?,surb={'id': 'ae98d732-e324-442c-89b4-b6f47885d2e2', 'route': ['p2', 'e6', 'i8', 'x12', 'p1', 'c4']}
1769453558.654277,SENT,a0112f31-6427-4252-9736-f6ceb07cddc9,13720bca-3e24-4fd0-8b6d-c988f91f4371,c4,c2,3375,?,p1,
1769453558.654384,CREATED,73926bb6-2bad-4a84-b8af-9354f079b078,49a4037a-fc7a-4d3e-99a7-bd902e753c4c,c4,c2,26,?,?,surb={'id': 'ae98d732-e324-442c-89b4-b6f47885d2e2', 'route': ['p2', 'e6', 'i8', 'x12', 'p1', 'c4']}
1769453558.890796,SENT,55a0440c-98a3-4ec6-98de-9edcd78bde36,9674466e-9459-40d5-adc8-5d1002f110d1,c4,c2,3360,?,p1,
1769453558.8909152,CREATED,ed3908aa-175e-496f-a8f7-5107e6a09e13,3419e4b2-53d9-4ee0-a26a-3192dadeb1a7,c4,c2,26,?,?,surb={'id': 'acfa5831-f46e-4081-b3f6-6bb6bf82bbf6', 'route': ['p2', 'e8', 'i7', 'x7', 'p1', 'c4']}
1769453558.9586754,RECEIVED,6a2e53a4-a98e-4c80-886d-99e9768f756f,12933631-16f6-4bf5-ba70-584998063758,c5,c4,26,p1,?,surb={'id': '0e5f2e48-e457-4776-8799-3f1909c7fd7d', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c5']}
1769453559.2767575,RECEIVED,eeb95914-30cb-4351-8b81-edc5c5826315,9d551e95-1823-4363-b27e-6f1a3ff670e8,c5,c4,26,p1,?,surb={'id': '764a3c48-171d-4196-94ef-46d602696d29', 'route': ['p1', 'e7', 'i11', 'x4', 'p2', 'c5']}
1769453559.3828032,RECEIVED,07efc5e4-d956-403d-90b5-fb13684f27ce,d1ba3b48-7f09-4561-875c-8423d54b30ac,c5,c4,26,p1,?,surb={'id': '99ec026f-caeb-4502-bbd1-efd3b0873c58', 'route': ['p1', 'e10', 'i9', 'x3', 'p2', 'c5']}
1769453559.3947697,RECEIVED,35cc7fd4-00de-4752-8c92-08688eb0c1f8,ece2fc64-0934-4e77-8ebd-e07189c094c7,c5,c4,27,p1,?,surb={'id': '95c5bcfd-bcba-4ba4-8f5c-606c9c1fa67c', 'route': ['p1', 'e2', 'i3', 'x7', 'p2', 'c5']}
1769453559.4704363,SENT,5a2e660a-8a08-4819-9e0c-2b4129124d11,0de318f4-18a9-4765-98e5-daa9082dbd11,c4,c2,3383,?,p1,
1769453559.4705453,CREATED,6ad152de-520a-4c52-82dc-8b04b8163638,3419e4b2-53d9-4ee0-a26a-3192dadeb1a7,c4,c2,26,?,?,surb={'id': 'acfa5831-f46e-4081-b3f6-6bb6bf82bbf6', 'route': ['p2', 'e8', 'i7', 'x7', 'p1', 'c4']}
1769453560.0563667,SENT,1109cdf0-e30b-4886-8058-d1b587e05da9,707fcd26-e136-459e-acf6-df7f4fdcbbe1,c4,c2,3359,?,p1,
1769453560.0564406,CREATED,76409cb0-3635-45db-b4a9-7aa5cfc54629,1529f674-e093-4136-b005-31930a245dbb,c4,c2,27,?,?,surb={'id': 'de830cb9-55b6-49bd-b071-9a46b91c923e', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c4']}
1769453560.2432878,SENT,93c0ea2c-5ab6-4d38-8bc1-a3780fe55136,9268f366-a3b7-4fe9-906f-cd37aecb386d,c4,c2,3387,?,p1,
1769453560.243362,CREATED,d7cadb6f-e0ef-43fa-bb3c-707b2d64b12a,1529f674-e093-4136-b005-31930a245dbb,c4,c2,27,?,?,surb={'id': 'de830cb9-55b6-49bd-b071-9a46b91c923e', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c4']}
1769453560.250607,SENT,a71fea57-3c57-4ff6-ad39-602ff4ccabe8,be48d628-e1de-4236-9a99-bbdad4978bf3,c4,c2,3362,?,p1,
1769453560.2506828,CREATED,14810b4d-741e-4403-8ed3-14a2be6b8231,c9ac07eb-db6b-4aeb-aba4-3a5422cb4977,c4,c2,26,?,?,surb={'id': '9aac7693-53f6-45b6-a075-d3a300ab20da', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769453560.4422796,RECEIVED,4e8ce119-dbfb-4900-a8e3-2b63b1cb48ec,5c8b12b2-204f-4f17-80f0-9bee148c8733,c5,c4,27,p1,?,surb={'id': '6260801f-deef-40e1-abed-c96e019b8111', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769453560.6680887,RECEIVED,914575e3-4c23-4eee-b52b-b6119525d993,521adefb-3bf0-48e9-8c87-c92825ade50d,c5,c4,27,p1,?,surb={'id': '20ebd06a-7ffd-404e-bbff-a103f684341a', 'route': ['p1', 'e2', 'i8', 'x12', 'p2', 'c5']}
1769453560.8542957,SENT,9f1b8b8a-5062-48c1-abe0-c0ed45718905,aca7daa6-9242-4232-8fd4-39dca0acafe7,c4,c2,3393,?,p1,
1769453560.8550143,CREATED,c3f03fcf-9964-45da-bbf2-6b8e31299ade,c9ac07eb-db6b-4aeb-aba4-3a5422cb4977,c4,c2,26,?,?,surb={'id': '9aac7693-53f6-45b6-a075-d3a300ab20da', 'route': ['p2', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769453560.8775687,SENT,bb0c73ba-826c-494c-9372-d7f19209919c,c0190218-b8ee-4776-a28e-a546a1306b27,c4,c2,3359,?,p1,
1769453560.8777,CREATED,415392f7-aacb-4f28-bfe0-e90c40a1b0ce,eb279cb3-7301-4ea5-9941-2b5e8baaf513,c4,c2,27,?,?,surb={'id': '914d4cbe-68dc-4b41-bea9-369df74fb88a', 'route': ['p2', 'e3', 'i3', 'x11', 'p1', 'c4']}
1769453560.9259214,SENT,0be8feff-2cb5-41a0-80ba-4f14b930f3cf,5fbe056d-9bc5-4e53-a85d-34636087b40a,c4,c2,3384,?,p1,
1769453560.9260902,CREATED,abae899a-f1f9-4062-9e5d-10017434a75d,eb279cb3-7301-4ea5-9941-2b5e8baaf513,c4,c2,27,?,?,surb={'id': '914d4cbe-68dc-4b41-bea9-369df74fb88a', 'route': ['p2', 'e3', 'i3', 'x11', 'p1', 'c4']}
1769453561.3320162,RECEIVED,03f6a488-0ae6-414b-b350-4e8e910daa93,7cb5e8e5-fa30-4f12-bf94-3813c263c3dc,c5,c4,26,p1,?,surb={'id': 'ca5ccf1e-12a1-439a-b0fb-f349b850871d', 'route': ['p1', 'e10', 'i8', 'x2', 'p2', 'c5']}
1769453561.3456752,SENT,6da3fe9e-acea-48cd-b9b5-1fa52ef11e9b,00f72a23-8984-4c7b-afb5-dc4cd324e40e,c4,c2,3391,?,p1,
1769453561.3458073,CREATED,dbb185fe-284b-440d-8ae1-2852fc84f641,11654e76-216f-413b-a04d-5ddca1e625c0,c4,c2,27,?,?,surb={'id': '4b16eb7f-b495-42be-adf7-87f8af06a227', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c4']}
1769453561.4172487,SENT,f59b6984-2c29-4043-b847-ebe1d0a9a164,60c92114-f3b3-48f0-b4b9-98a7053258e7,c4,c2,3364,?,p1,
1769453561.41738,CREATED,2b202467-5326-47b6-9fdd-317b5a072509,11654e76-216f-413b-a04d-5ddca1e625c0,c4,c2,27,?,?,surb={'id': '4b16eb7f-b495-42be-adf7-87f8af06a227', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c4']}
1769453561.5933871,RECEIVED,502b96b6-b30c-4e06-837e-0bb26447497d,5c8b12b2-204f-4f17-80f0-9bee148c8733,c5,c4,27,p1,?,surb={'id': '6260801f-deef-40e1-abed-c96e019b8111', 'route': ['p1', 'e9', 'i12', 'x9', 'p2', 'c5']}
1769453561.6780996,SENT,72cdd953-733b-48ef-ab17-99670e51f1b3,424a96ef-a0f9-488f-8fe9-389960a17fc7,c4,c2,3400,?,p1,
1769453561.6782372,CREATED,b50609a8-f8e3-420d-a5db-24fec8a15905,ad71a8ba-4060-4d54-bed9-603dc5ea514b,c4,c2,27,?,?,surb={'id': '798060eb-29ef-4bd5-a3a4-b0928da9682a', 'route': ['p2', 'e8', 'i4', 'x2', 'p1', 'c4']}
1769453561.8461294,RECEIVED,d4f1158c-bfd8-4c0f-a6a5-b205ca36a311,7cb5e8e5-fa30-4f12-bf94-3813c263c3dc,c5,c4,26,p1,?,surb={'id': 'ca5ccf1e-12a1-439a-b0fb-f349b850871d', 'route': ['p1', 'e10', 'i8', 'x2', 'p2', 'c5']}
1769453561.9067302,RECEIVED,a4e60b69-1a0e-4c4f-9ab2-23900531f1ca,9d551e95-1823-4363-b27e-6f1a3ff670e8,c5,c4,26,p1,?,surb={'id': '764a3c48-171d-4196-94ef-46d602696d29', 'route': ['p1', 'e7', 'i11', 'x4', 'p2', 'c5']}
1769453562.0553045,SENT,f26ca508-eb2c-48d2-a7f6-930aee0d9a94,fd014307-3d2e-42bb-b7ed-b47a2bf6cdc3,c4,c2,3380,?,p1,
1769453562.0554593,CREATED,e020eb18-606d-4da2-9edc-e928e0d98476,ad71a8ba-4060-4d54-bed9-603dc5ea514b,c4,c2,27,?,?,surb={'id': '798060eb-29ef-4bd5-a3a4-b0928da9682a', 'route': ['p2', 'e8', 'i4', 'x2', 'p1', 'c4']}
1769453562.2642586,RECEIVED,0bfcaa6c-192a-496e-aef3-1330f1562ebf,de44f753-0796-4b91-b68a-d0001e52f47e,c5,c4,26,p1,?,surb={'id': '0b83708e-cfd9-41ad-9a1a-798271326e41', 'route': ['p1', 'e9', 'i4', 'x5', 'p2', 'c5']}
1769453562.4501958,SENT,d4173b8a-7da3-4f5b-870d-27e3f1b25a0c,610f0867-0e91-485a-a63d-e30ef25d78c1,c4,c2,3388,?,p1,
1769453562.4503324,CREATED,3ff7f0d0-35d3-4ae3-87e0-bfadd4051ca7,60902505-c934-44cb-a4ee-ee3e3d5c0c85,c4,c2,26,?,?,surb={'id': '2cf29cb4-ba73-4914-9148-40cd30e8f156', 'route': ['p2', 'e4', 'i9', 'x3', 'p1', 'c4']}
1769453562.562267,RECEIVED,e0861320-c909-41b1-9990-cfdba955a034,0d083d8b-fad6-43da-ae7a-8b9e8e2ce951,c5,c4,27,p1,?,surb={'id': 'c82ab782-849c-4d63-9bfc-60c15e3b32c5', 'route': ['p1', 'e3', 'i6', 'x3', 'p2', 'c5']}
1769453563.3692229,RECEIVED,2241edf4-4567-49a7-ad78-7fe42c36b29d,0d083d8b-fad6-43da-ae7a-8b9e8e2ce951,c5,c4,27,p1,?,surb={'id': 'c82ab782-849c-4d63-9bfc-60c15e3b32c5', 'route': ['p1', 'e3', 'i6', 'x3', 'p2', 'c5']}
1769453563.3984358,SENT,3a849b52-31ef-42b3-abe9-8ab24a316cc8,683e427e-0a7a-4619-9822-26bbecb77688,c4,c2,3360,?,p1,
1769453563.3985727,CREATED,6094aafd-bec4-423e-9f5f-7489db8d64f2,60902505-c934-44cb-a4ee-ee3e3d5c0c85,c4,c2,26,?,?,surb={'id': '2cf29cb4-ba73-4914-9148-40cd30e8f156', 'route': ['p2', 'e4', 'i9', 'x3', 'p1', 'c4']}
1769453563.4183834,SENT,30e5ea85-5de6-4bb3-89d8-f443f098ef22,c73642cf-ce53-4e23-86cd-767e31622664,c4,c2,3368,?,p1,
1769453563.4185183,CREATED,a4a5cc87-f233-428c-957a-d76bae78c3af,0529da70-447e-4254-84de-366d8bff3895,c4,c2,27,?,?,surb={'id': 'd91a14a7-0fe8-41b1-8677-161e370baf18', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769453563.5936742,SENT,d884a2d7-bcf4-4455-b25d-4e89100b2ff7,dee6c2b5-e837-4a38-8282-10fac0311a2e,c4,c2,3376,?,p1,
1769453563.5937717,CREATED,3538ad8f-f87b-48b5-9d63-9bdcf412fb7a,0529da70-447e-4254-84de-366d8bff3895,c4,c2,27,?,?,surb={'id': 'd91a14a7-0fe8-41b1-8677-161e370baf18', 'route': ['p2', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769453563.7377295,RECEIVED,fbc674f2-dfe3-4922-96c3-6295a2ebb53c,fa1300c3-048d-4dc1-be21-e2f824e0c31c,c5,c4,27,p1,?,surb={'id': '42e7af82-cf97-4b2e-b220-2388295d3edc', 'route': ['p1', 'e6', 'i9', 'x4', 'p2', 'c5']}
1769453564.1768038,RECEIVED,a5b5e19a-1777-4efe-83e9-788f73014a51,39be6520-0e88-43ac-92a4-d6b81c526f50,c5,c4,26,p1,?,surb={'id': '5847b27a-2103-4b60-82fb-3dbb11eb2b30', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c5']}
1769453564.850631,RECEIVED,71bf4a21-f5f0-465f-9d3e-34df67b1a1b6,6d3900fd-5f70-4b6c-916c-e337bd9b0431,c5,c4,27,p1,?,surb={'id': 'e9b2dea1-b86f-455a-a111-ad42b921ed31', 'route': ['p1', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769453564.9997704,RECEIVED,07359fa7-2147-4265-9175-715422d7c950,39be6520-0e88-43ac-92a4-d6b81c526f50,c5,c4,26,p1,?,surb={'id': '5847b27a-2103-4b60-82fb-3dbb11eb2b30', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c5']}
1769453565.6441429,RECEIVED,b321e66d-129b-49fa-8aa6-b88672ce37d4,a67db5d8-7166-4421-b6da-2e3fa6fcbfd5,c5,c4,26,p1,?,surb={'id': 'ec36fddf-455c-4034-ac9d-b1f20039bc5d', 'route': ['p1', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769453565.9305022,RECEIVED,0e61db7d-127c-4795-97ee-a05064ca0bea,ef97f7d7-d2bc-472f-af0e-6801065469d0,c5,c4,25,p1,?,surb={'id': '351f70b1-86dd-49f0-aee1-17f5bd12f4a3', 'route': ['p1', 'e11', 'i4', 'x11', 'p2', 'c5']}
1769453566.127592,RECEIVED,930b79c2-1f9f-47ac-9f19-88eb8129d06c,a67db5d8-7166-4421-b6da-2e3fa6fcbfd5,c5,c4,26,p1,?,surb={'id': 'ec36fddf-455c-4034-ac9d-b1f20039bc5d', 'route': ['p1', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769453566.1442025,RECEIVED,65611ae0-73f5-4db8-ac59-4f97ceedd2b7,9a1c4b12-fcfe-4a3d-9b48-f3c49c859c6b,c5,c4,26,p1,?,surb={'id': '4276e9db-232c-49b5-9184-d0e8b7750dcb', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c5']}
1769453566.1801105,SENT,9f9ac392-76d5-4a5c-8f4c-22ac38b5e746,6da54448-5f99-468f-8adf-4333f4cefeaf,c4,c2,3388,?,p1,
1769453566.1801898,CREATED,50452692-1b82-45eb-97f8-9520528304cc,b917fcc5-7506-4063-bf0c-b13ec0a0b1d0,c4,c2,27,?,?,surb={'id': 'e692f7f9-9349-4521-914a-d0bac2992da5', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c4']}
1769453566.2274191,SENT,191e36a9-412a-488c-a5f2-8a33f2128e67,6404f1fd-7769-4414-961a-d17179ba682a,c4,c2,3395,?,p1,
1769453566.2274957,CREATED,15e89088-9806-4a48-b628-25513f46856d,b917fcc5-7506-4063-bf0c-b13ec0a0b1d0,c4,c2,27,?,?,surb={'id': 'e692f7f9-9349-4521-914a-d0bac2992da5', 'route': ['p2', 'e8', 'i5', 'x3', 'p1', 'c4']}
1769453566.3239639,SENT,0ff6f522-9dac-48fc-9273-67280918021e,b1291204-0635-41ba-9cad-baf2428ccbae,c4,c2,3398,?,p1,
1769453566.3240662,CREATED,d5bc0029-c5a4-4c86-97b1-27b70c3e2a92,fbdd2de9-8c50-47e3-b728-45d2e7896de4,c4,c2,27,?,?,surb={'id': 'fea9290e-1868-4ba1-9540-8ff670eaf41a', 'route': ['p2', 'e6', 'i12', 'x8', 'p1', 'c4']}
1769453566.5421422,SENT,beb9bba0-50b1-4c26-8401-fbc78a023dd7,53db5cac-c91d-40ee-9620-7cf9a9b6a5c0,c4,c2,3388,?,p1,
1769453566.5422823,CREATED,60506ba5-4dcf-4137-a767-a678aca7d91a,fbdd2de9-8c50-47e3-b728-45d2e7896de4,c4,c2,27,?,?,surb={'id': 'fea9290e-1868-4ba1-9540-8ff670eaf41a', 'route': ['p2', 'e6', 'i12', 'x8', 'p1', 'c4']}
1769453566.687807,RECEIVED,a28d8a21-31cf-422b-81c9-f1f22abbb003,9a1c4b12-fcfe-4a3d-9b48-f3c49c859c6b,c5,c4,26,p1,?,surb={'id': '4276e9db-232c-49b5-9184-d0e8b7750dcb', 'route': ['p1', 'e1', 'i12', 'x3', 'p2', 'c5']}
1769453566.7666535,RECEIVED,35243693-9582-4913-9614-17ef24078814,6d3900fd-5f70-4b6c-916c-e337bd9b0431,c5,c4,27,p1,?,surb={'id': 'e9b2dea1-b86f-455a-a111-ad42b921ed31', 'route': ['p1', 'e7', 'i5', 'x4', 'p2', 'c5']}
1769453566.9931493,SENT,ff43be80-18ca-4ad4-b44a-a9959fc3fc4d,fe3a574b-91ca-43b1-b39b-2b615a85fda2,c4,c2,3377,?,p1,
1769453566.993315,CREATED,658c5bd5-f4d2-4724-860b-33ec6db96a6f,03bb5288-4b36-4128-b28d-4b5ca7d26920,c4,c2,27,?,?,surb={'id': '852482e2-fed6-419d-a34a-ff3232d99f47', 'route': ['p2', 'e10', 'i1', 'x5', 'p1', 'c4']}
1769453567.3212535,SENT,12ce7674-0dfa-4e42-a991-eeac702223c9,daf3a26a-b73c-4c07-ae18-7a7a8cb7a0dd,c4,c2,3371,?,p1,
1769453567.3213272,CREATED,1776d441-8cdb-4e59-9c01-ba14fec56911,03bb5288-4b36-4128-b28d-4b5ca7d26920,c4,c2,27,?,?,surb={'id': '852482e2-fed6-419d-a34a-ff3232d99f47', 'route': ['p2', 'e10', 'i1', 'x5', 'p1', 'c4']}
