timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453131.9586544,SENT,bbfc8c03-bc83-4e88-b0ab-1837619c029e,6e32d0fd-19c1-4dab-bc48-127af70bd725,c2,DROP,2027,?,p2,
1769453131.9587817,CREATED,92fa1fd9-3287-4cb8-ad30-15440e3cf37f,fee4490b-a509-48db-9afc-068148c30299,c2,DROP,26,?,?,
1769453132.2628706,SENT,39baa510-c4c6-41a4-a3e5-44c876fb1647,0c9a8e78-9f85-4a1e-8cdb-5a283852eb21,c2,c3,3365,?,p2,
1769453132.2630243,CREATED,cc5cdd68-48e0-4ce4-9044-cd025776a804,fb3d6c42-1aad-466e-874e-85e648c49bf8,c2,c3,26,?,?,surb={'id': 'b144f7b6-4d8b-452c-a4ef-9d39ec9aece5', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769453613.2900226,RECEIVED,b21e9827-5091-437c-acdd-9bfc68b6dc13,d6eef928-4776-47a5-8c94-1173378fa219,c4,c2,26,p2,?,surb={'id': '3e4e4cf3-1a04-4992-9081-5d0644181cbc', 'route': ['p2', 'e5', 'i7', 'x12', 'p1', 'c4']}
1769453613.3661225,SENT,b703982c-da75-4f1b-8c79-55df799d1f67,05ff685b-b29d-4bb4-ab5d-a3eec5a163a1,c2,c3,3376,?,p2,
1769453613.366293,CREATED,3d655db3-cdb9-4666-8ef8-fce6f67ae958,f43ca4d2-a8db-4626-b083-c767a1126a78,c2,c3,27,?,?,surb={'id': '13a8132a-6bdf-4673-b354-70e8d6ca565f', 'route': ['p3', 'e5', 'i3', 'x6', 'p2', 'c2']}
1769453613.455999,SENT,32b2c37d-4fbc-482b-b864-bbf64c2377c2,6662a836-951a-4d01-be14-85a63f9c4cd8,c2,c3,3397,?,p2,
1769453613.456175,CREATED,c588ebf0-b0d2-44f5-9143-02e96cacc1c9,21d30f2c-ed2c-42d2-9472-7a9954525361,c2,c3,27,?,?,surb={'id': '97646ce4-8138-4df9-b66b-95e8db57cf03', 'route': ['p3', 'e5', 'i7', 'x10', 'p2', 'c2']}
1769453613.5075202,SENT,bb203d77-103b-4708-9496-051d3fb97ee3,8480c7e5-69bb-4a1a-9c2c-b8935fe3e839,c2,c3,3404,?,p2,
1769453613.5076709,CREATED,806e9a9b-3010-482e-b15b-3c500ce237a1,21d30f2c-ed2c-42d2-9472-7a9954525361,c2,c3,27,?,?,surb={'id': '97646ce4-8138-4df9-b66b-95e8db57cf03', 'route': ['p3', 'e5', 'i7', 'x10', 'p2', 'c2']}
1769453613.663357,SENT,dfb79c67-7021-43fe-b824-74c2feef2fda,06502b28-f1d3-43aa-b671-8f25ecd2f0fa,c2,c3,3364,?,p2,
1769453613.6635282,CREATED,562cd17e-dd2d-4dfa-92b5-b40342963e26,dcd96957-343c-4da9-ba36-0a672738b269,c2,c3,27,?,?,surb={'id': '974dddc2-ba76-4bc5-8b22-ab3f2d1a2f04', 'route': ['p3', 'e5', 'i2', 'x10', 'p2', 'c2']}
1769453613.9203415,SENT,e28433e7-7601-4eb2-8ceb-4df60ec9f5a4,ae28c417-fe5c-4796-8bfc-892128519774,c2,c3,3379,?,p2,
1769453613.9205189,CREATED,d98cc268-7487-4e6e-824e-f76157fd745a,dcd96957-343c-4da9-ba36-0a672738b269,c2,c3,27,?,?,surb={'id': '974dddc2-ba76-4bc5-8b22-ab3f2d1a2f04', 'route': ['p3', 'e5', 'i2', 'x10', 'p2', 'c2']}
1769453614.0234077,RECEIVED,35553d66-4a70-463f-bfdd-85d91b7366c8,b00efe4e-58c9-46ce-9b27-cfe4714be334,c4,c2,25,p2,?,surb={'id': '20ad279e-53bb-4ad6-9ee5-2142ac958d7f', 'route': ['p2', 'e2', 'i12', 'x1', 'p1', 'c4']}
1769453614.102321,RECEIVED,644089e9-c2b3-4649-9980-6d142e1d7687,32f4150e-2c65-42ae-ba04-c33ba1ab56c0,c4,c2,26,p2,?,surb={'id': '27dd6f60-07e9-442b-9be7-d41a714e3026', 'route': ['p2', 'e3', 'i1', 'x12', 'p1', 'c4']}
1769453614.2186644,SENT,ad1053be-c647-4cf2-ac9f-be416da3f2d4,41b76368-eb71-4c5f-a883-6958d195be51,c2,c3,3357,?,p2,
1769453614.2187858,CREATED,539cad6f-a734-4647-8dd0-f1aedc253097,f55638a5-8445-42be-9ea2-f2d70cef7565,c2,c3,27,?,?,surb={'id': '2cc5dc13-94a2-45e2-9daf-4833adbcefe2', 'route': ['p3', 'e4', 'i4', 'x1', 'p2', 'c2']}
1769453614.8104901,SENT,23bd9c95-690d-4237-af50-b10337f55a3b,e3b42b31-87e9-4eb2-997f-ae42eb456bf1,c2,c3,3383,?,p2,
1769453614.810613,CREATED,55ad1c82-46bb-4b67-be12-ff6db0c882cc,f55638a5-8445-42be-9ea2-f2d70cef7565,c2,c3,27,?,?,surb={'id': '2cc5dc13-94a2-45e2-9daf-4833adbcefe2', 'route': ['p3', 'e4', 'i4', 'x1', 'p2', 'c2']}
1769453614.8522468,RECEIVED,03fd19b6-e83d-40de-a088-334d556a5562,0af3163a-b221-402d-983d-faacb31174a1,c4,c2,27,p2,?,surb={'id': '782c5c0e-9570-49df-8617-acdd0a968e77', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769453615.1399941,RECEIVED,1968cff1-5551-48e9-b56c-0a3a938fd655,32f4150e-2c65-42ae-ba04-c33ba1ab56c0,c4,c2,26,p2,?,surb={'id': '27dd6f60-07e9-442b-9be7-d41a714e3026', 'route': ['p2', 'e3', 'i1', 'x12', 'p1', 'c4']}
1769453615.4148712,RECEIVED,5631bc25-ce06-4700-ab37-f65f8202d9fa,0fa1e910-c747-4b80-bd64-7b3c9329532f,c4,c2,27,p2,?,surb={'id': 'ae60dfed-73af-47e1-a019-199e83cdc537', 'route': ['p2', 'e6', 'i6', 'x1', 'p1', 'c4']}
1769453615.6394184,SENT,13c7cef4-1532-428b-87ca-3fe8e786df49,088f7596-f802-4535-8a8b-ac8fbfcd2adc,c2,c3,3384,?,p2,
1769453615.6395407,CREATED,4cd4e40e-d624-483e-8730-cd829b0d3715,de5770e3-650e-4601-b154-7844ebefa600,c2,c3,26,?,?,surb={'id': '6ad2ef9b-44e9-4c77-8386-9ca8e131e2b0', 'route': ['p3', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769453615.7445626,SENT,3ab83a8d-2eb0-443a-8744-4b39e5c31e7b,d00846a4-266c-4f36-a83f-72c39585b963,c2,c3,3400,?,p2,
1769453615.7447126,CREATED,bf056756-4757-4d63-80cc-53ee51bf8fb7,de5770e3-650e-4601-b154-7844ebefa600,c2,c3,26,?,?,surb={'id': '6ad2ef9b-44e9-4c77-8386-9ca8e131e2b0', 'route': ['p3', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769453615.8703306,RECEIVED,1202822c-4c13-45f5-b330-bad2562bcafc,0fa1e910-c747-4b80-bd64-7b3c9329532f,c4,c2,27,p2,?,surb={'id': 'ae60dfed-73af-47e1-a019-199e83cdc537', 'route': ['p2', 'e6', 'i6', 'x1', 'p1', 'c4']}
1769453615.9320123,RECEIVED,0b914774-b023-47c4-94f2-9da1f800e981,b089a10b-c61f-4f67-9b7a-fbb9b6bcbda6,c4,c2,26,p2,?,surb={'id': '87ce3474-98da-463a-a68c-5d6aba1a4fce', 'route': ['p2', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769453615.9499624,RECEIVED,d2985a03-c4f3-47cd-8974-2b50ce0ad49c,196e7cc8-9745-4c06-b310-38867918b455,c4,c2,26,p2,?,surb={'id': 'f82f5d7c-c0d2-4637-9187-d02bafa05521', 'route': ['p2', 'e1', 'i9', 'x3', 'p1', 'c4']}
1769453616.3946333,RECEIVED,5cc61e03-f3d2-4be8-a815-0f3e658222be,0a434db2-11d6-4462-a032-9dae2b7272f7,c4,c2,27,p2,?,surb={'id': '67c031a7-5a1e-4ada-b278-719522f5c021', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769453616.3997104,SENT,7d3b610c-691b-446b-ba96-a074169f7e15,ca7c19c3-f88f-4691-b4ac-7b2bc34ba089,c2,c3,3393,?,p2,
1769453616.3998458,CREATED,54d7190b-533e-48f4-906a-182b9127e346,f5797342-af2f-4143-bc38-f5c18a272ad9,c2,c3,27,?,?,surb={'id': '4e945b55-d665-46a6-9de2-a7f14adb6c50', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c2']}
1769453616.527932,RECEIVED,31f4e536-2b98-47c5-82c4-f1e37335ea79,8de6c5f2-fe82-40da-96b0-34d097d340dc,c4,c2,27,p2,?,surb={'id': '2f03e361-0bb1-4ee3-a14f-f9f7ea0ff400', 'route': ['p2', 'e6', 'i4', 'x1', 'p1', 'c4']}
1769453616.5910258,SENT,db85282a-a868-4f67-b578-2990beb352fa,e23b4659-753b-492a-9cc8-8bb667cec2a3,c2,c3,3400,?,p2,
1769453616.5912628,CREATED,eedbc30e-1de4-487a-84c9-363c78254f8c,f5797342-af2f-4143-bc38-f5c18a272ad9,c2,c3,27,?,?,surb={'id': '4e945b55-d665-46a6-9de2-a7f14adb6c50', 'route': ['p3', 'e6', 'i8', 'x12', 'p2', 'c2']}
1769453616.7681763,SENT,0aaf844a-6274-4229-91dd-81e02adf68d5,988e0650-63fc-4fa2-9d38-f984af7693af,c2,c3,3397,?,p2,
1769453616.768311,CREATED,9025471c-8bd0-48d0-ad6d-a151e05eef6e,2e0fa543-b428-4836-b9be-c7e698421266,c2,c3,27,?,?,surb={'id': '0157f3f8-9ce1-40ff-a044-0ddc8c790c22', 'route': ['p3', 'e10', 'i3', 'x1', 'p2', 'c2']}
1769453616.815935,RECEIVED,4d6ab329-ed4d-4ae0-a9fc-aad7d985cfdf,b089a10b-c61f-4f67-9b7a-fbb9b6bcbda6,c4,c2,26,p2,?,surb={'id': '87ce3474-98da-463a-a68c-5d6aba1a4fce', 'route': ['p2', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769453617.1175652,RECEIVED,b64cedd7-eca2-417d-a744-b013fdc28806,0af3163a-b221-402d-983d-faacb31174a1,c4,c2,27,p2,?,surb={'id': '782c5c0e-9570-49df-8617-acdd0a968e77', 'route': ['p2', 'e6', 'i3', 'x10', 'p1', 'c4']}
1769453617.275694,RECEIVED,8bfa6cbb-bfc1-4c3b-be9a-95426d0bd6bd,0a434db2-11d6-4462-a032-9dae2b7272f7,c4,c2,27,p2,?,surb={'id': '67c031a7-5a1e-4ada-b278-719522f5c021', 'route': ['p2', 'e10', 'i11', 'x12', 'p1', 'c4']}
1769453617.3449004,SENT,2d15c1d9-13ba-4814-9062-9ea918a2835d,28e6b8a4-ffdc-48c0-ba02-225b82e3f32e,c2,c3,3387,?,p2,
1769453617.3449957,CREATED,f123246d-d0d4-45be-b183-9ab979689ae2,2e0fa543-b428-4836-b9be-c7e698421266,c2,c3,27,?,?,surb={'id': '0157f3f8-9ce1-40ff-a044-0ddc8c790c22', 'route': ['p3', 'e10', 'i3', 'x1', 'p2', 'c2']}
1769453618.291167,SENT,324a7039-be0a-46f7-9d0c-8d891f8cdde0,f542431e-47b5-4137-946b-06ec70f76e81,c2,c3,3384,?,p2,
1769453618.2912295,CREATED,d85bb992-a6fd-43c2-bd01-6da7b6946881,d0255e0e-4686-486f-b0eb-bd529030340f,c2,c3,27,?,?,surb={'id': 'fcd71093-6a52-45dd-bb42-a6f2e9ecd220', 'route': ['p3', 'e6', 'i1', 'x3', 'p2', 'c2']}
1769453618.457154,RECEIVED,eeb28819-45cf-4654-80db-c01749541554,8de6c5f2-fe82-40da-96b0-34d097d340dc,c4,c2,27,p2,?,surb={'id': '2f03e361-0bb1-4ee3-a14f-f9f7ea0ff400', 'route': ['p2', 'e6', 'i4', 'x1', 'p1', 'c4']}
1769453619.3140013,RECEIVED,2e29bed6-bd0b-46a8-abe9-e417a6fd7d1d,99b9df4c-43d6-404f-b540-1f720f7ede0f,c4,c2,27,p2,?,surb={'id': '7adf516b-c9c6-4c8b-93c0-a14c73cf19cb', 'route': ['p2', 'e3', 'i6', 'x3', 'p1', 'c4']}
1769453619.3671107,RECEIVED,99f1ee57-bc50-4544-9f4e-57e1469d56e6,99b9df4c-43d6-404f-b540-1f720f7ede0f,c4,c2,27,p2,?,surb={'id': '7adf516b-c9c6-4c8b-93c0-a14c73cf19cb', 'route': ['p2', 'e3', 'i6', 'x3', 'p1', 'c4']}
1769453619.6158676,SENT,bfed0f9a-cc20-42cf-85e0-665e22dab82d,c4a9e7d5-9fc9-41aa-aa3b-276dbfd7d1b4,c2,c3,3380,?,p2,
1769453619.615962,CREATED,2b08545f-7244-42e7-b993-5c4981c19ac4,d0255e0e-4686-486f-b0eb-bd529030340f,c2,c3,27,?,?,surb={'id': 'fcd71093-6a52-45dd-bb42-a6f2e9ecd220', 'route': ['p3', 'e6', 'i1', 'x3', 'p2', 'c2']}
1769453619.701416,RECEIVED,143660f6-1db7-48b2-89e0-62adac17588f,6eaf3930-78f7-47b5-874f-93cbd92cfb51,c4,c2,27,p2,?,surb={'id': '127e7cc0-1c67-4b6e-a09d-56016134bffc', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c4']}
1769453619.8617396,SENT,ff60e114-ffb1-464c-a081-673b403d9ddc,044c8587-040a-47e0-9120-2213299cf298,c2,c3,3384,?,p2,
1769453619.8618312,CREATED,43b17267-16a7-4d65-bdb1-a6f6d087ef1f,199616fe-2a14-4082-a8b6-fe21192255a4,c2,c3,27,?,?,surb={'id': 'a8ef5c11-d4e1-43e6-bd5f-95f3ff9cb7a6', 'route': ['p3', 'e6', 'i8', 'x3', 'p2', 'c2']}
1769453620.6021793,RECEIVED,d09b5e13-6492-47a7-8280-ef608b87850a,6eaf3930-78f7-47b5-874f-93cbd92cfb51,c4,c2,27,p2,?,surb={'id': '127e7cc0-1c67-4b6e-a09d-56016134bffc', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c4']}
1769453620.736069,SENT,63d5e8bc-3040-4f63-b141-59fb073bf55c,f42f4d59-0e6b-4f1d-a84f-9eb553f85407,c2,c3,3359,?,p2,
1769453620.7362587,CREATED,22d1afa0-af81-40e0-979e-3e4b8af7d430,199616fe-2a14-4082-a8b6-fe21192255a4,c2,c3,27,?,?,surb={'id': 'a8ef5c11-d4e1-43e6-bd5f-95f3ff9cb7a6', 'route': ['p3', 'e6', 'i8', 'x3', 'p2', 'c2']}
1769453620.8723614,SENT,3f40a38b-ee87-4842-b3f8-197157d3f7f4,e2afcd66-14c3-40c7-bad5-2b779c91c3b2,c2,c3,3364,?,p2,
1769453620.8724732,CREATED,497e8ec5-63c7-49f8-b57f-d8d960f786b6,3fc4484e-33f2-43da-803e-38b699948be3,c2,c3,27,?,?,surb={'id': '46f857bb-2e27-4b2e-b0c8-3c6b5fea7fb2', 'route': ['p3', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769453620.8966312,SENT,b4810b0a-d902-4ec4-8207-854de32a38d2,9b261f8a-652a-438d-b83d-abe71a91956a,c2,c3,3384,?,p2,
1769453620.8968284,CREATED,8daffc71-2779-45a6-922e-c36c529ed2f3,3fc4484e-33f2-43da-803e-38b699948be3,c2,c3,27,?,?,surb={'id': '46f857bb-2e27-4b2e-b0c8-3c6b5fea7fb2', 'route': ['p3', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769453621.1198754,SENT,e2d6d23b-5c2f-4089-9aee-b45018112dbf,0b4a6fb6-2716-4661-b168-206dec010e5e,c2,c3,3376,?,p2,
1769453621.1199794,CREATED,850f3a57-aa8a-4cd3-8331-77e1a4913712,9773ec1f-f53b-498c-86f8-d332b7f66209,c2,c3,25,?,?,surb={'id': 'd3daf250-1ec2-43cb-bee1-009e6b96f3b5', 'route': ['p3', 'e9', 'i3', 'x5', 'p2', 'c2']}
1769453621.2053854,SENT,ca723d04-dbea-4b8d-9b35-27fde405ceb8,b38e8f40-88c3-4945-85fe-b4964af25281,c2,c3,3356,?,p2,
1769453621.2054846,CREATED,9c173d6c-35eb-4a38-8cc4-a56f7104f3ef,9773ec1f-f53b-498c-86f8-d332b7f66209,c2,c3,25,?,?,surb={'id': 'd3daf250-1ec2-43cb-bee1-009e6b96f3b5', 'route': ['p3', 'e9', 'i3', 'x5', 'p2', 'c2']}
1769453621.230604,RECEIVED,98c3a228-3d54-49fc-b138-aa7b170264a6,9570dea0-ce76-4f54-8d25-e7bb1b24e70f,c4,c2,27,p2,?,surb={'id': 'a872ca8f-6128-4211-b604-b7002e72d00e', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c4']}
1769453621.2925777,SENT,9f477258-9cb0-4376-8dd8-9af2023ab22e,0104a8df-552c-46e9-8551-f55fb29127d5,c2,c3,3384,?,p2,
1769453621.2926774,CREATED,2c76eaa5-2f54-4d00-81ca-ec5fddeac99e,2dfb626d-b1f4-4d47-a760-d2b39f0976cf,c2,c3,27,?,?,surb={'id': '334d67aa-69b9-4bdc-8bbd-3314b09e79bb', 'route': ['p3', 'e7', 'i2', 'x2', 'p2', 'c2']}
1769453621.3691,RECEIVED,8fd86287-31b0-4f92-bd39-4d058be65b3a,ba563d9b-2d4f-47fe-bf08-0443318f16a1,c4,c2,25,p2,?,surb={'id': '5b05882e-1b67-4e04-b515-733e0f09d520', 'route': ['p2', 'e8', 'i6', 'x7', 'p1', 'c4']}
1769453621.3844051,RECEIVED,9cdc196e-aae9-4a71-99bd-93846e536286,5657bb68-9fd9-49e6-bdfc-4042d31b798d,c4,c2,27,p2,?,surb={'id': '7722dfc7-b23b-4db9-b713-3c9a5c48dd3a', 'route': ['p2', 'e2', 'i8', 'x1', 'p1', 'c4']}
1769453621.4221675,SENT,7f5a77f7-b21e-4a76-b09b-1d33f318051e,15c7dffa-6d71-4203-b217-c1a92f46f5d5,c2,c3,3359,?,p2,
1769453621.422269,CREATED,fd1234cc-60df-4e2b-990a-2a3946d35371,2dfb626d-b1f4-4d47-a760-d2b39f0976cf,c2,c3,27,?,?,surb={'id': '334d67aa-69b9-4bdc-8bbd-3314b09e79bb', 'route': ['p3', 'e7', 'i2', 'x2', 'p2', 'c2']}
1769453621.476474,SENT,c75bfedc-ef56-4fb8-aa37-32a2724df0e2,4d5958ad-0efd-4411-b3b0-1cca8be860b7,c2,c3,3376,?,p2,
1769453621.4765768,CREATED,bb338b20-0a4f-40eb-9502-73fb8f025064,f75b3b02-bf3a-4be1-b3cb-d23e0e2c9be2,c2,c3,26,?,?,surb={'id': 'c9d9e558-dcce-4f3d-bc22-e9481dc7774a', 'route': ['p3', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769453621.6674545,RECEIVED,38432ad1-59b5-4b11-8662-334129c4f3b2,0226f729-dfa7-4e03-8990-c3785890536c,c4,c2,27,p2,?,surb={'id': '6ffcf9ee-3c79-4407-9d7b-40eae18dd5c9', 'route': ['p2', 'e3', 'i4', 'x8', 'p1', 'c4']}
1769453621.7132318,SENT,4c179755-1001-4118-8d6a-46a37ac6d43c,3342dc0a-2640-485e-8dd7-f8de94ee15b0,c2,c3,3383,?,p2,
1769453621.7133377,CREATED,5d7d309b-399c-433f-a4a7-497926d05591,f75b3b02-bf3a-4be1-b3cb-d23e0e2c9be2,c2,c3,26,?,?,surb={'id': 'c9d9e558-dcce-4f3d-bc22-e9481dc7774a', 'route': ['p3', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769453621.871259,RECEIVED,e4763709-3065-4985-9713-fe5df86cf290,b4ed79bd-31b0-4980-a2fc-4bf082bca747,c4,c2,26,p2,?,surb={'id': '268dd2b5-0105-484a-a35c-dcd669638c25', 'route': ['p2', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769453621.9952245,SENT,f839e2f4-3a94-4796-9ce5-deeac070a33a,be56473a-92f2-4ff0-9bfc-e057fa3d1de1,c2,c3,3393,?,p2,
1769453621.995301,CREATED,30ee1741-69ae-4e09-9afb-23f702f5ea43,48c65a91-efb3-431c-9df7-4c6242470e48,c2,c3,27,?,?,surb={'id': 'c41eec27-022f-402f-91d5-204cc324456a', 'route': ['p3', 'e8', 'i5', 'x8', 'p2', 'c2']}
1769453622.2031765,RECEIVED,8a110652-a1cc-4554-bf6e-c25e01cee578,9570dea0-ce76-4f54-8d25-e7bb1b24e70f,c4,c2,27,p2,?,surb={'id': 'a872ca8f-6128-4211-b604-b7002e72d00e', 'route': ['p2', 'e5', 'i2', 'x8', 'p1', 'c4']}
1769453622.2308557,SENT,9bb11579-4782-47d8-af8b-52c33fdb2a42,f2d0d1db-245f-40f6-8bb4-937164155e16,c2,c3,3363,?,p2,
1769453622.2309604,CREATED,4eb86d47-1f19-4ef8-ab42-3348aed16bcc,48c65a91-efb3-431c-9df7-4c6242470e48,c2,c3,27,?,?,surb={'id': 'c41eec27-022f-402f-91d5-204cc324456a', 'route': ['p3', 'e8', 'i5', 'x8', 'p2', 'c2']}
1769453622.4807744,SENT,da50c5ae-83a5-481d-98fb-16690ff22374,7431b7be-800b-49f1-b94f-cf3815a4ceb6,c2,c3,3376,?,p2,
1769453622.480851,CREATED,b0874507-cfe3-40c2-a907-34226aa3a9c5,6b79e80e-d4eb-402f-9463-3ac8789cce40,c2,c3,27,?,?,surb={'id': '19290377-4807-4cf4-a5be-b28951820ae6', 'route': ['p3', 'e8', 'i1', 'x9', 'p2', 'c2']}
1769453622.4941368,RECEIVED,4b37a6e9-7200-4fd7-9250-f964dd96852f,306f2126-71c3-45fe-90cb-d72877a2342e,c4,c2,26,p2,?,surb={'id': '0ba7cac4-decc-466c-afbb-93ae75bad525', 'route': ['p2', 'e12', 'i2', 'x6', 'p1', 'c4']}
1769453622.4983964,RECEIVED,0bc5a6eb-f020-46fe-8381-78e0d396c46b,f989ac14-ef34-4beb-a9f5-f7c18a583fc2,c4,c2,27,p2,?,surb={'id': 'f1cbf520-6f05-4015-9250-c693df6b0c0e', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c4']}
1769453622.5756185,RECEIVED,e44980b4-4349-4d94-a07e-fb36fc83100c,0226f729-dfa7-4e03-8990-c3785890536c,c4,c2,27,p2,?,surb={'id': '6ffcf9ee-3c79-4407-9d7b-40eae18dd5c9', 'route': ['p2', 'e3', 'i4', 'x8', 'p1', 'c4']}
1769453622.7898865,RECEIVED,ccb28c5a-c93e-4dbd-8c86-b84fd280a510,ba563d9b-2d4f-47fe-bf08-0443318f16a1,c4,c2,25,p2,?,surb={'id': '5b05882e-1b67-4e04-b515-733e0f09d520', 'route': ['p2', 'e8', 'i6', 'x7', 'p1', 'c4']}
1769453622.9298873,RECEIVED,a009dbf0-f0ed-461b-b40b-15f7dc32b919,306f2126-71c3-45fe-90cb-d72877a2342e,c4,c2,26,p2,?,surb={'id': '0ba7cac4-decc-466c-afbb-93ae75bad525', 'route': ['p2', 'e12', 'i2', 'x6', 'p1', 'c4']}
1769453623.3581512,SENT,0aecd3f1-0562-46e0-b7da-92b013788c57,1bfdcf2b-6006-43c0-8a80-e866154f05b9,c2,c3,3367,?,p2,
1769453623.3582785,CREATED,00e69229-fa8f-4404-b5a6-3d87e321a748,6b79e80e-d4eb-402f-9463-3ac8789cce40,c2,c3,27,?,?,surb={'id': '19290377-4807-4cf4-a5be-b28951820ae6', 'route': ['p3', 'e8', 'i1', 'x9', 'p2', 'c2']}
1769453623.5397618,SENT,2562f540-bbc5-451d-9766-8ba44b114ae6,72d37ea1-597f-4f1a-b45f-50f254793054,c2,c3,3375,?,p2,
1769453623.5399513,CREATED,2498ee89-3922-4ea1-a2b5-67e32d0f5cbf,3e57a40c-7b25-45cd-a1b6-705f935cf919,c2,c3,27,?,?,surb={'id': 'c4129bff-d14a-4432-b0f8-483128a2a308', 'route': ['p3', 'e5', 'i5', 'x9', 'p2', 'c2']}
1769453623.7407658,RECEIVED,8c5a41f5-c536-4190-9656-212c0b33f141,079c1393-6ad8-40f6-9439-9f0bd347a610,c4,c2,27,p2,?,surb={'id': 'e54b202e-f9f9-438c-ba06-d650b865de54', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c4']}
1769453623.9601188,SENT,8d8d171c-18db-4ccf-ab88-f398e3417136,0409f1fd-f503-4d28-ae61-bbb3cc583f83,c2,c3,3380,?,p2,
1769453623.9602602,CREATED,401603f2-6399-434a-a5e8-4760b617f77a,3e57a40c-7b25-45cd-a1b6-705f935cf919,c2,c3,27,?,?,surb={'id': 'c4129bff-d14a-4432-b0f8-483128a2a308', 'route': ['p3', 'e5', 'i5', 'x9', 'p2', 'c2']}
1769453624.1529517,SENT,6a2f15ec-ac29-4167-ab13-aea82ecf64be,4f2f58c0-3be5-46dd-9b76-6430893935af,c2,c3,3388,?,p2,
1769453624.1531074,CREATED,a69f6388-69a7-498a-8b69-672abc5dd3ba,81a265ac-e231-4606-8b79-6ca04af2f39b,c2,c3,27,?,?,surb={'id': 'f5d19a7d-6f76-4395-8fb0-36b3778a5119', 'route': ['p3', 'e8', 'i12', 'x10', 'p2', 'c2']}
1769453624.2907987,SENT,fbfb844d-86a0-4d3c-a5c8-829f13e3ed3c,04198c85-4c43-4574-9591-a02d0c5e21df,c2,c3,3389,?,p2,
1769453624.290924,CREATED,fcaf4365-b91e-4e78-a9b1-edbff0b5b2bf,81a265ac-e231-4606-8b79-6ca04af2f39b,c2,c3,27,?,?,surb={'id': 'f5d19a7d-6f76-4395-8fb0-36b3778a5119', 'route': ['p3', 'e8', 'i12', 'x10', 'p2', 'c2']}
1769453624.6352515,SENT,dfa90209-3d16-4101-b173-1ff282f31fcf,c8efd754-ec93-455f-a7b4-582d5b7df94f,c2,c3,3391,?,p2,
1769453624.635349,CREATED,36f6314a-fb31-49de-a95c-247dae99e65f,267caad7-4547-49ce-9d34-0049f1de924d,c2,c3,27,?,?,surb={'id': '392dfc0c-b9f6-419f-9337-6851f1ae43b0', 'route': ['p3', 'e11', 'i10', 'x3', 'p2', 'c2']}
1769453624.7938116,RECEIVED,685c774e-bdf5-4341-8adf-04b126042963,079c1393-6ad8-40f6-9439-9f0bd347a610,c4,c2,27,p2,?,surb={'id': 'e54b202e-f9f9-438c-ba06-d650b865de54', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c4']}
1769453624.8595605,RECEIVED,5ecf9bec-4f20-4a69-8765-fbe368c3c968,83b1daad-a1b1-4374-ba2e-7a31eb2ae7b5,c4,c2,27,p2,?,surb={'id': 'b1a439dc-be22-4802-808d-e4a2e5e868fc', 'route': ['p2', 'e12', 'i3', 'x3', 'p1', 'c4']}
1769453624.877781,RECEIVED,099200a4-e691-445e-8c76-9499d1727ac0,bc18f7ce-8372-4f2a-afbb-2aa610ad7ebd,c4,c2,27,p2,?,surb={'id': '765ff2c8-5ae0-4197-ab85-415e2310259a', 'route': ['p2', 'e6', 'i2', 'x11', 'p1', 'c4']}
1769453625.703476,SENT,9a66bc92-336b-4a65-afc9-18714dd43c5d,9cb820c7-9315-42f7-afa0-87c8f76d1cc7,c2,c3,3396,?,p2,
1769453625.7035775,CREATED,9ffb707a-ab65-41ee-b609-2e16aeb085a4,267caad7-4547-49ce-9d34-0049f1de924d,c2,c3,27,?,?,surb={'id': '392dfc0c-b9f6-419f-9337-6851f1ae43b0', 'route': ['p3', 'e11', 'i10', 'x3', 'p2', 'c2']}
1769453626.0433962,SENT,ef795d4e-3eac-496b-9614-ed4836338ee2,d129bf37-2ffd-499a-8bb7-c6e2eb663f86,c2,c3,3398,?,p2,
1769453626.0435512,CREATED,71095d05-8845-4800-85f8-adc371f284ae,16e3dcc3-db8e-4497-8881-6984e5989fed,c2,c3,26,?,?,surb={'id': 'a322b887-e8ee-4d3e-8bfd-786bc449b01c', 'route': ['p3', 'e6', 'i10', 'x7', 'p2', 'c2']}
