timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453329.2402287,CREATED,75bdc2db-2081-4ff5-9056-218c492c03b5,e7348768-cbd5-491c-a797-723cead0767d,c3,c1,27,?,?,surb={'id': 'e45e09c6-3bc7-422c-87e6-0850f636f983', 'route': ['p1', 'e7', 'i7', 'x10', 'p3', 'c3']}
1769453329.251033,RECEIVED,d22e1571-b942-4fee-b5fe-b9b40e13ab90,f1dcbc47-20ad-4cdd-8c78-2e476a546d0a,c1,c3,26,p3,?,surb={'id': '74c0eff1-8d0c-461d-98cc-e5a7807c488a', 'route': ['p3', 'e11', 'i10', 'x8', 'p1', 'c1']}
1769453329.8481963,RECEIVED,c73fedf5-1f2a-40c0-8304-66338d8094f2,25256c15-8a0b-411a-a191-f26394945cf6,c1,c3,27,p3,?,surb={'id': '7168e7a5-5a01-4cbd-ab93-bac1c819f605', 'route': ['p3', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769453329.95574,SENT,9097a59f-aac6-42a9-ba3a-de027048bf35,de5b70ec-1f65-40fd-a19e-85743e27a389,c3,c1,3395,?,p3,
1769453329.95586,CREATED,add4ae22-a429-487c-8cf3-1e7d4f13cc3d,01284cc3-9850-4149-b573-f1babbfa5e89,c3,c1,27,?,?,surb={'id': '85b6c11e-73a9-46e7-8ced-00eb39234e22', 'route': ['p1', 'e11', 'i5', 'x9', 'p3', 'c3']}
1769453330.0157552,SENT,340c330d-b66d-4e57-9398-f60455d0fcdb,0c446703-8e14-445d-b35a-ff202152e485,c3,c1,3380,?,p3,
1769453330.0158875,CREATED,e5f959fb-a801-40d8-9755-683adac8c3cd,01284cc3-9850-4149-b573-f1babbfa5e89,c3,c1,27,?,?,surb={'id': '85b6c11e-73a9-46e7-8ced-00eb39234e22', 'route': ['p1', 'e11', 'i5', 'x9', 'p3', 'c3']}
1769453330.2502978,RECEIVED,599fa62c-4113-45c5-bd39-de3b52c48755,8a7550c0-5d21-4362-8dd3-31bcf613d944,c2,c3,27,p3,?,surb={'id': 'b44b2cde-379a-41ad-a725-945eb7d95412', 'route': ['p3', 'e1', 'i2', 'x1', 'p2', 'c2']}
1769453330.3054228,SENT,765db03d-47f7-4797-b2a5-49bbd4fe8996,0c3d77c1-b0df-46f4-908f-381ae774d6ab,c3,c1,3383,?,p3,
1769453330.3055086,CREATED,3220172e-4954-4d82-889a-ba4f262bb156,4581fd43-5d92-4828-b3e4-4af780e3db92,c3,c1,26,?,?,surb={'id': '13cafe9d-a474-4a03-840e-bba4c6d79914', 'route': ['p1', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769453330.3068047,RECEIVED,de84bcec-8500-4e67-8cc2-5e0445e5010c,25256c15-8a0b-411a-a191-f26394945cf6,c1,c3,27,p3,?,surb={'id': '7168e7a5-5a01-4cbd-ab93-bac1c819f605', 'route': ['p3', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769453330.577724,RECEIVED,4e12e40b-df65-44f5-a898-bece67588144,523a9738-3b7a-4efe-986c-fb3ccd5b43ea,c2,c3,27,p3,?,surb={'id': '090832cd-20b8-465e-a3dc-6889ead1098d', 'route': ['p3', 'e3', 'i11', 'x11', 'p2', 'c2']}
1769453330.6012554,RECEIVED,8472a016-0ed4-4129-ac87-40ae55473f86,e90de165-1e34-43da-b1e1-981033430feb,c2,c3,27,p3,?,surb={'id': '877740fe-ca1e-487c-87e3-750122b2f4c1', 'route': ['p3', 'e8', 'i1', 'x5', 'p2', 'c2']}
1769453330.6784425,RECEIVED,4eb9e30e-49d2-4c70-8870-18ccef308353,a432de6d-2987-4456-b6c7-b8eb3b5be18d,c2,c3,27,p3,?,surb={'id': '3c47fe8f-2c7c-4f36-8382-24edd59ddeb4', 'route': ['p3', 'e10', 'i2', 'x12', 'p2', 'c2']}
1769453330.7145953,SENT,34036fc5-43ba-4652-b8cb-195b36eef26c,4f8cc030-0f82-4b90-84a3-1fcc800b9f80,c3,c1,3380,?,p3,
1769453330.7147467,CREATED,cb386cf1-853d-4ef2-aec8-b12b7698792a,4581fd43-5d92-4828-b3e4-4af780e3db92,c3,c1,26,?,?,surb={'id': '13cafe9d-a474-4a03-840e-bba4c6d79914', 'route': ['p1', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769453330.8938048,RECEIVED,b2880242-599d-4dd7-93e6-9cae2ce78309,8340ef23-57e2-4a2f-8cfb-9f8398498f7e,c2,c3,26,p3,?,surb={'id': 'bc431982-bc83-4e60-96fb-95a9691d8f6d', 'route': ['p3', 'e8', 'i7', 'x8', 'p2', 'c2']}
1769453331.1454928,RECEIVED,8e016c19-077f-4022-b64a-a2d6549caf08,e2059055-dc53-4502-9f96-781cd74db07b,c1,c3,27,p3,?,surb={'id': '4079c09a-3621-42ec-bb99-12c92f935439', 'route': ['p3', 'e7', 'i2', 'x3', 'p1', 'c1']}
1769453331.1954954,RECEIVED,413c4193-03e9-4dcc-b506-19c0527d8cf5,ebd645d9-86a1-45ec-8ee9-20249e03fe6e,c2,c3,27,p3,?,surb={'id': 'dd311bad-5f92-4939-adb9-1f3fa97a8508', 'route': ['p3', 'e4', 'i9', 'x3', 'p2', 'c2']}
1769453331.611029,SENT,543a8459-2e85-4a9c-a0c7-325458040b81,c6f06778-2636-4d92-aa43-a4e5b0244ee8,c3,c1,3381,?,p3,
1769453331.6112125,CREATED,3e615e56-f834-493e-a894-ad5f1b342ede,5f303203-2df7-40c2-b915-fce2fdeadde3,c3,c1,27,?,?,surb={'id': 'b64a42a3-2cb4-46c3-a6b2-d5c6c1e003a4', 'route': ['p1', 'e5', 'i10', 'x6', 'p3', 'c3']}
1769453331.8514647,RECEIVED,89e236e5-0afe-4eac-bc59-88a5bdc62da8,a432de6d-2987-4456-b6c7-b8eb3b5be18d,c2,c3,27,p3,?,surb={'id': '3c47fe8f-2c7c-4f36-8382-24edd59ddeb4', 'route': ['p3', 'e10', 'i2', 'x12', 'p2', 'c2']}
1769453332.047791,SENT,7450e219-b304-468f-b7e3-ef8076ea0a21,f30a9d9c-b673-4241-ad0f-e3006525b5e9,c3,c1,3375,?,p3,
1769453332.047902,CREATED,255e89a0-45f0-42e8-859d-efc5cc943afb,5f303203-2df7-40c2-b915-fce2fdeadde3,c3,c1,27,?,?,surb={'id': 'b64a42a3-2cb4-46c3-a6b2-d5c6c1e003a4', 'route': ['p1', 'e5', 'i10', 'x6', 'p3', 'c3']}
1769453332.3460326,RECEIVED,b5899473-87a9-4f46-b34e-baa84021446a,bd88ea92-9917-4e6b-91a5-a34df428312d,c2,c3,27,p3,?,surb={'id': 'b02ef7f5-edf7-4679-b6f7-4d1a5d95d528', 'route': ['p3', 'e6', 'i11', 'x6', 'p2', 'c2']}
1769453332.362596,RECEIVED,cffbe0b5-4afa-47e1-a4a9-f77117edda84,42d52b51-a448-4e32-8890-e6e5d411fd50,c2,c3,27,p3,?,surb={'id': '79469418-7561-4f2c-948a-449142998ee3', 'route': ['p3', 'e12', 'i7', 'x3', 'p2', 'c2']}
1769453332.512425,RECEIVED,00153ef3-ce1b-408e-bb47-5e33f7a2871d,bd88ea92-9917-4e6b-91a5-a34df428312d,c2,c3,27,p3,?,surb={'id': 'b02ef7f5-edf7-4679-b6f7-4d1a5d95d528', 'route': ['p3', 'e6', 'i11', 'x6', 'p2', 'c2']}
1769453332.8021548,SENT,eee24a4a-f1de-4ab1-a49f-0495506f2956,c4843a10-c853-4fa3-95c3-b95cec0815d7,c3,c1,3393,?,p3,
1769453332.8022563,CREATED,45982620-7271-4ded-8b5a-b046a35f6fb7,41d1c183-3d1b-44c0-95c4-da6719a66d0d,c3,c1,27,?,?,surb={'id': '137982f4-b338-4185-a7ba-ff6068c1a1a4', 'route': ['p1', 'e12', 'i5', 'x10', 'p3', 'c3']}
1769453333.048791,RECEIVED,b2bc69c9-ce62-408c-b6ac-932d256f334a,e2059055-dc53-4502-9f96-781cd74db07b,c1,c3,27,p3,?,surb={'id': '4079c09a-3621-42ec-bb99-12c92f935439', 'route': ['p3', 'e7', 'i2', 'x3', 'p1', 'c1']}
1769453333.3428555,RECEIVED,ac6b868e-a2a0-4914-b306-6be56b8e00ec,42d52b51-a448-4e32-8890-e6e5d411fd50,c2,c3,27,p3,?,surb={'id': '79469418-7561-4f2c-948a-449142998ee3', 'route': ['p3', 'e12', 'i7', 'x3', 'p2', 'c2']}
1769453333.367112,RECEIVED,8a4dc9f3-a4dc-4268-a623-5e75402fc0ee,d8ed6f6c-d58b-4193-85ac-0e6c408b9532,c1,c3,26,p3,?,surb={'id': '5cf74ea2-93aa-456e-a72b-31a9dfd659f7', 'route': ['p3', 'e5', 'i8', 'x11', 'p1', 'c1']}
1769453333.5169573,RECEIVED,39548729-f548-4641-9423-d4ea7b5777b4,f2ffae44-109c-4fa6-b00a-ad41dc9b9fe2,c1,c3,27,p3,?,surb={'id': '7f30c984-e6e1-4316-b5f7-d555b8a17207', 'route': ['p3', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769453333.5238876,RECEIVED,d6298ff2-e343-4bfd-b036-8b99487ebc92,24b51237-edc1-4f27-a472-088304e7b5b0,c2,c3,27,p3,?,surb={'id': 'c9389317-b4dd-48bb-9ded-9dc615f3a62b', 'route': ['p3', 'e6', 'i4', 'x12', 'p2', 'c2']}
1769453333.8573081,RECEIVED,5237f155-f4d9-4238-893f-5806eeb19bbd,f2ffae44-109c-4fa6-b00a-ad41dc9b9fe2,c1,c3,27,p3,?,surb={'id': '7f30c984-e6e1-4316-b5f7-d555b8a17207', 'route': ['p3', 'e10', 'i10', 'x6', 'p1', 'c1']}
1769453333.8746688,SENT,571d4649-6bce-40a0-be23-0f9b0d5ce553,b861fcd8-3ae2-4642-a0d6-58f99694583f,c3,c1,3388,?,p3,
1769453333.8748195,CREATED,01b04b1f-a586-4dc4-868e-3fbf97d9c625,41d1c183-3d1b-44c0-95c4-da6719a66d0d,c3,c1,27,?,?,surb={'id': '137982f4-b338-4185-a7ba-ff6068c1a1a4', 'route': ['p1', 'e12', 'i5', 'x10', 'p3', 'c3']}
1769453333.879286,RECEIVED,fb35f6c6-199a-4251-8f7f-4eff15e87521,e90de165-1e34-43da-b1e1-981033430feb,c2,c3,27,p3,?,surb={'id': '877740fe-ca1e-487c-87e3-750122b2f4c1', 'route': ['p3', 'e8', 'i1', 'x5', 'p2', 'c2']}
1769453333.9589646,RECEIVED,efd46cd2-1ecf-455b-82a6-3c5466e7b2bf,e817e4d9-fc8a-4b99-8f73-7daa650da9f1,c1,c3,27,p3,?,surb={'id': '47a56f9f-e0c7-4a0d-8e7c-c696cd38b57d', 'route': ['p3', 'e9', 'i8', 'x4', 'p1', 'c1']}
1769453333.999319,RECEIVED,6ec69814-1f6a-4993-80a9-aa7274560880,d8ed6f6c-d58b-4193-85ac-0e6c408b9532,c1,c3,26,p3,?,surb={'id': '5cf74ea2-93aa-456e-a72b-31a9dfd659f7', 'route': ['p3', 'e5', 'i8', 'x11', 'p1', 'c1']}
1769453334.2021315,SENT,00de430e-c10a-4592-9aaa-211e6e4680e5,af921fc6-115c-48fc-a0b4-12f9f369b75e,c3,c1,3392,?,p3,
1769453334.202224,CREATED,c019406e-5f1a-4cf1-aa07-cdd27519b9cc,c04e7900-7e7e-467e-b51e-6aa27a8bf8c7,c3,c1,27,?,?,surb={'id': 'fdb37db1-8a7b-4d34-9edf-09b76e7477aa', 'route': ['p1', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769453334.290509,RECEIVED,d82ca6ae-e903-4f92-891f-c456e0820668,24b51237-edc1-4f27-a472-088304e7b5b0,c2,c3,27,p3,?,surb={'id': 'c9389317-b4dd-48bb-9ded-9dc615f3a62b', 'route': ['p3', 'e6', 'i4', 'x12', 'p2', 'c2']}
1769453334.3036335,RECEIVED,5350aca6-9261-423d-8e06-824daabc6279,a8586a18-ce3f-446a-b51d-4edb89017d89,c1,c3,27,p3,?,surb={'id': '6d486594-8f17-442a-8059-19056936a4ff', 'route': ['p3', 'e1', 'i11', 'x9', 'p1', 'c1']}
1769453334.4173603,RECEIVED,32741672-2e12-424d-a5d5-52ed65d6b91d,b41e57f1-6c0b-4de4-b3f7-a7ee66b80c3c,c2,c3,27,p3,?,surb={'id': 'a49b06bd-6078-40bc-8866-029e2145df8b', 'route': ['p3', 'e11', 'i3', 'x10', 'p2', 'c2']}
1769453334.4239717,RECEIVED,07f14a81-47e5-4cca-a05e-8fd02e1ee13a,c5d83c84-20df-48a5-9e45-412b48fe8681,c2,c3,27,p3,?,surb={'id': 'c4f4482c-829f-41e8-bd7e-cee1917273e7', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769453334.591703,RECEIVED,e9bfae86-9d5f-444c-98fe-6b6f42ba8371,6503c963-91ef-4142-a91a-713934fbfcac,c2,c3,26,p3,?,surb={'id': 'bb3cfd68-1552-4dee-b122-f91b4777503a', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769453334.6738276,RECEIVED,a39e9cd7-95a5-4d76-9e5e-2c32f64c7c4e,9119545a-ae6d-4acc-a5ee-aa64e2c26a26,c2,c3,27,p3,?,surb={'id': '595a82fc-a3ad-4ef6-8e3c-7f40cdaf5468', 'route': ['p3', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769453334.7146773,SENT,a67dbc9f-fdd8-4c2b-8d77-30c33c5454fb,92eec794-a050-42dc-914e-0a3846325bc0,c3,c1,3371,?,p3,
1769453334.7147956,CREATED,9743e43a-b9cd-4748-9491-109545105683,c04e7900-7e7e-467e-b51e-6aa27a8bf8c7,c3,c1,27,?,?,surb={'id': 'fdb37db1-8a7b-4d34-9edf-09b76e7477aa', 'route': ['p1', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769453335.056739,SENT,ff6b4e59-52f0-47d2-853c-72c59e32df05,cd4107b9-f028-4ca7-b709-b8f9b5faa281,c3,c1,3399,?,p3,
1769453335.0568202,CREATED,38ccff90-a1f2-403d-89c3-f608b9682dd3,c09021fc-a65b-4b68-8cab-63fd66df50dd,c3,c1,27,?,?,surb={'id': 'aff16e91-916a-4b63-a3ec-eea87e456a64', 'route': ['p1', 'e12', 'i9', 'x6', 'p3', 'c3']}
1769453335.0872288,RECEIVED,58c86a14-e2ea-4217-89fe-50bc73912566,6503c963-91ef-4142-a91a-713934fbfcac,c2,c3,26,p3,?,surb={'id': 'bb3cfd68-1552-4dee-b122-f91b4777503a', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769453335.1976972,RECEIVED,1ccbdd07-a70d-4d34-baa8-5a6f24803261,d5e0791a-1e81-491f-b22a-92d033cfd3ff,c1,c3,26,p3,?,surb={'id': '7d6537f2-a6fa-4c6b-b7b4-94304154f97a', 'route': ['p3', 'e7', 'i3', 'x4', 'p1', 'c1']}
1769453335.2665832,RECEIVED,ecfe5874-dd4f-46b6-8d96-04f2ef372003,9119545a-ae6d-4acc-a5ee-aa64e2c26a26,c2,c3,27,p3,?,surb={'id': '595a82fc-a3ad-4ef6-8e3c-7f40cdaf5468', 'route': ['p3', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769453335.3414965,RECEIVED,80bfde2d-5848-4b73-92fe-232e0082847b,c3148963-e93f-4115-af70-0d24e80c25ae,c1,c3,27,p3,?,surb={'id': 'a680c39d-507e-4c2c-906f-5b2f3fd436d6', 'route': ['p3', 'e11', 'i1', 'x12', 'p1', 'c1']}
1769453335.3855703,RECEIVED,2e4e5bc3-3e6c-49a6-9468-eedb66369c71,28d5e871-b406-49ce-91c5-83d03c6403f7,c2,c3,27,p3,?,surb={'id': '9f30bbae-8955-4aa0-8c8e-a81089cf48d6', 'route': ['p3', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769453335.3888032,RECEIVED,8d3fe6d3-d84d-4448-9685-1227061b9f1c,b41e57f1-6c0b-4de4-b3f7-a7ee66b80c3c,c2,c3,27,p3,?,surb={'id': 'a49b06bd-6078-40bc-8866-029e2145df8b', 'route': ['p3', 'e11', 'i3', 'x10', 'p2', 'c2']}
1769453335.5958273,RECEIVED,5a953e86-5af4-4f2f-9c68-4d24f8c5d4c1,e8017939-9fad-4de4-91c3-ba591fa447b5,c2,c3,27,p3,?,surb={'id': '257cb34e-2f09-4044-8913-662f20911463', 'route': ['p3', 'e3', 'i12', 'x2', 'p2', 'c2']}
1769453335.7545285,RECEIVED,f8f958b8-caed-41b7-abe3-c30f051faffe,b0dc6d9c-07a4-4a6a-9df8-a4bb75d6dc7a,c1,c3,27,p3,?,surb={'id': '79aa2c9c-d6f2-4a15-8028-b401431245ce', 'route': ['p3', 'e1', 'i1', 'x10', 'p1', 'c1']}
1769453335.9946594,RECEIVED,36e6e14c-eff2-4d69-931b-5cf5a96ba7cf,c5d83c84-20df-48a5-9e45-412b48fe8681,c2,c3,27,p3,?,surb={'id': 'c4f4482c-829f-41e8-bd7e-cee1917273e7', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c2']}
1769453336.5351567,RECEIVED,b3589b8f-ef6a-4c38-aad1-e16ce27ffd4d,28d5e871-b406-49ce-91c5-83d03c6403f7,c2,c3,27,p3,?,surb={'id': '9f30bbae-8955-4aa0-8c8e-a81089cf48d6', 'route': ['p3', 'e11', 'i10', 'x5', 'p2', 'c2']}
1769453336.6328874,SENT,ca62bc91-a6f4-43ef-8b34-77a8abdaed16,549dcf86-b64f-46c1-b6d9-f46215345ca7,c3,c1,3375,?,p3,
1769453336.6330357,CREATED,785c739b-8dbd-408d-983c-4857d9c72e32,c09021fc-a65b-4b68-8cab-63fd66df50dd,c3,c1,27,?,?,surb={'id': 'aff16e91-916a-4b63-a3ec-eea87e456a64', 'route': ['p1', 'e12', 'i9', 'x6', 'p3', 'c3']}
1769453336.6512957,SENT,b97aeab7-fab8-423c-b536-a1fa658ff8fa,83110f56-fc55-422b-b84d-cf4d53ab3c59,c3,c1,3383,?,p3,
1769453336.6514428,CREATED,b1939332-22f6-41e0-9b24-57cc2aa9197a,b3a1d427-e7f7-4a69-a5ff-553d631dd236,c3,c1,27,?,?,surb={'id': '393d752e-598c-40d3-a007-c52ca156f926', 'route': ['p1', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769453336.9154372,RECEIVED,cec395af-0bd5-4033-b9a4-0ddfc8b5f546,c3148963-e93f-4115-af70-0d24e80c25ae,c1,c3,27,p3,?,surb={'id': 'a680c39d-507e-4c2c-906f-5b2f3fd436d6', 'route': ['p3', 'e11', 'i1', 'x12', 'p1', 'c1']}
1769453337.0501225,SENT,bcf168c2-0fb9-4452-b655-558e77b440f6,d1349228-1a01-420f-898e-d2e3956c4ae2,c3,c1,3393,?,p3,
1769453337.0505931,CREATED,2be4b77a-77a5-4b98-9efe-cc09d4e44cda,b3a1d427-e7f7-4a69-a5ff-553d631dd236,c3,c1,27,?,?,surb={'id': '393d752e-598c-40d3-a007-c52ca156f926', 'route': ['p1', 'e11', 'i8', 'x2', 'p3', 'c3']}
1769453337.348545,RECEIVED,e37a620f-f415-4bda-8be9-9c1511aeb23e,bdf41fee-985d-4d44-ad07-6a9478d30a8b,c2,c3,27,p3,?,surb={'id': '4464105f-da9f-456b-b157-c19a458bf57a', 'route': ['p3', 'e2', 'i4', 'x7', 'p2', 'c2']}
1769453337.4141815,SENT,408d917e-fef2-4497-a228-25c85a53dfec,10b37118-1a9a-48c5-9c76-eed9fef3b7c8,c3,c1,3383,?,p3,
1769453337.4142551,CREATED,3cca8af7-b56b-4fc6-8090-eb6b271c08f5,9d73ec25-8f9e-4280-abdf-75f4e028af43,c3,c1,27,?,?,surb={'id': '40d66790-5411-4640-a956-61346b0093d8', 'route': ['p1', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769453337.4543266,RECEIVED,03ccfc12-1588-47ba-9a9b-7f462cc62c90,d75da7a1-f13b-4c2a-b93d-1afe1ae9ad53,c1,c3,27,p3,?,surb={'id': '49b242b8-f48f-43ae-8a76-3b5f70b8adb1', 'route': ['p3', 'e12', 'i6', 'x12', 'p1', 'c1']}
1769453337.57964,SENT,b0780afd-ae7d-4bb9-ba5c-5deb68de101d,b72b7809-254e-4eb1-93b4-36aa3225fdea,c3,c1,3371,?,p3,
1769453337.57975,CREATED,0b25f89b-c527-418a-9002-17716a4e09f7,9d73ec25-8f9e-4280-abdf-75f4e028af43,c3,c1,27,?,?,surb={'id': '40d66790-5411-4640-a956-61346b0093d8', 'route': ['p1', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769453337.7520354,RECEIVED,8ad248a3-cdad-4a01-a261-a1099870ca6f,7f57845d-5978-4dc9-944a-e31588463bdf,c1,c3,27,p3,?,surb={'id': 'c47dbd1b-03ea-4d15-9b6e-6d0eb46b7cdd', 'route': ['p3', 'e8', 'i4', 'x12', 'p1', 'c1']}
1769453337.8893952,RECEIVED,650590c8-39ed-43cb-bee3-e5b66c0f0bb1,d5e0791a-1e81-491f-b22a-92d033cfd3ff,c1,c3,26,p3,?,surb={'id': '7d6537f2-a6fa-4c6b-b7b4-94304154f97a', 'route': ['p3', 'e7', 'i3', 'x4', 'p1', 'c1']}
1769453337.9133317,SENT,136777a4-e8eb-4618-84cf-d5d853a3f5f5,6476d3f4-01f8-4ebd-af48-762e41178c96,c3,c1,3365,?,p3,
1769453337.9134393,CREATED,dbd86982-e98d-4dc6-8625-b111f30a736f,81b6c086-b1b5-4f2b-ba77-39d7231fb21c,c3,c1,27,?,?,surb={'id': '94101e15-5137-47d5-92eb-1ca48300f375', 'route': ['p1', 'e9', 'i7', 'x7', 'p3', 'c3']}
1769453337.9573839,RECEIVED,ad139cdd-4143-4f86-a421-4bcb29270317,e1469900-23eb-4860-b10b-68371602d152,c1,c3,27,p3,?,surb={'id': 'c99ef9fd-4cad-47f9-976d-815976451775', 'route': ['p3', 'e7', 'i4', 'x9', 'p1', 'c1']}
1769453338.1366906,SENT,a1d9db54-f796-4090-9881-073e082a56ba,f8088554-ca7b-499e-9407-fd6ed4e64b09,c3,c1,3379,?,p3,
1769453338.1367993,CREATED,877481cb-0dd0-46ad-b313-f50c2331bbd0,81b6c086-b1b5-4f2b-ba77-39d7231fb21c,c3,c1,27,?,?,surb={'id': '94101e15-5137-47d5-92eb-1ca48300f375', 'route': ['p1', 'e9', 'i7', 'x7', 'p3', 'c3']}
1769453338.1804085,SENT,98a546ee-7971-49f6-a5e2-b123b513dba7,99b1eabe-dabb-4cc9-a14d-2b69d8159940,c3,c1,3380,?,p3,
1769453338.180521,CREATED,3b69dcf7-ce93-47fc-9273-4ca8471fac75,eb75adfa-b3f9-4824-947d-6391ae757d20,c3,c1,26,?,?,surb={'id': 'd156e46c-aee3-48dc-98ec-0fc8bcf5ed85', 'route': ['p1', 'e3', 'i12', 'x8', 'p3', 'c3']}
1769453338.2281098,SENT,2ce28cf0-9d22-40f9-b141-dc68ecf59822,394efccc-9b8d-4ba0-84bf-79eaf7fe56f6,c3,c1,3380,?,p3,
1769453338.2301197,CREATED,10e93d31-1af8-4200-8fae-0c1e90f4ccdc,eb75adfa-b3f9-4824-947d-6391ae757d20,c3,c1,26,?,?,surb={'id': 'd156e46c-aee3-48dc-98ec-0fc8bcf5ed85', 'route': ['p1', 'e3', 'i12', 'x8', 'p3', 'c3']}
1769453338.283995,SENT,e8abbe22-d748-4f30-83ed-be0c55e49297,9033f5bc-b0bf-4b40-8c13-8f71cd133875,c3,c1,3397,?,p3,
1769453338.2841365,CREATED,5127a519-11ca-4cc1-8727-8ec41cf41926,dccc5414-f1ca-4449-88f4-50350468985d,c3,c1,27,?,?,surb={'id': '7c7b73b7-f222-4175-8f91-e55e51b9fe5a', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769453338.5598214,RECEIVED,db714d7f-7f3d-4f9a-9f21-976bbb5fd033,45a74cc7-4708-44e8-82f6-f26ee7cd2848,c1,c3,27,p3,?,surb={'id': '30038b9c-860a-4865-8193-fc9b809dd7f4', 'route': ['p3', 'e10', 'i3', 'x2', 'p1', 'c1']}
1769453338.5715685,SENT,9d032e45-b37e-4680-8b8d-63540927169a,5f33fbea-677d-4738-a63c-690e35aa03da,c3,c1,3363,?,p3,
1769453338.5716777,CREATED,ba1406d4-990e-4b68-8373-45cf76d9d388,dccc5414-f1ca-4449-88f4-50350468985d,c3,c1,27,?,?,surb={'id': '7c7b73b7-f222-4175-8f91-e55e51b9fe5a', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769453338.6102574,RECEIVED,3a69487f-20d0-4f15-ba76-27d6025323b8,159e8d18-e4f2-4838-8bc1-64eebdb18b7b,c2,c3,27,p3,?,surb={'id': '0dbbec3d-6b67-4c9a-b4bd-285fdb374276', 'route': ['p3', 'e2', 'i8', 'x12', 'p2', 'c2']}
1769453338.6170087,RECEIVED,83f4752a-9d8a-4e83-8b6a-3b9d465d3b8b,e1469900-23eb-4860-b10b-68371602d152,c1,c3,27,p3,?,surb={'id': 'c99ef9fd-4cad-47f9-976d-815976451775', 'route': ['p3', 'e7', 'i4', 'x9', 'p1', 'c1']}
1769453338.6694295,SENT,11a59eb2-6aae-4a1a-b4fc-243c064f6850,b8596d2f-2b73-425d-b422-40d38798f02b,c3,c1,3360,?,p3,
1769453338.6696045,CREATED,63dff50f-69d1-4de5-9f55-b3923fb92df8,7c89891d-800b-457a-a3fa-a67e74e0e0df,c3,c1,27,?,?,surb={'id': 'a3b8df66-84ac-48e7-b166-207a43b2ab00', 'route': ['p1', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769453339.0409377,RECEIVED,67bf43dd-e6ac-45ac-8062-b6e0abd8413e,b0dc6d9c-07a4-4a6a-9df8-a4bb75d6dc7a,c1,c3,27,p3,?,surb={'id': '79aa2c9c-d6f2-4a15-8028-b401431245ce', 'route': ['p3', 'e1', 'i1', 'x10', 'p1', 'c1']}
1769453339.0722585,RECEIVED,f4ae881c-b537-42fd-83dc-fabb92ac9516,e8017939-9fad-4de4-91c3-ba591fa447b5,c2,c3,27,p3,?,surb={'id': '257cb34e-2f09-4044-8913-662f20911463', 'route': ['p3', 'e3', 'i12', 'x2', 'p2', 'c2']}
1769453339.0763543,RECEIVED,16c4da79-ca6f-462a-810e-ce0f1217129d,c5c696b8-6db0-49a0-9edd-ac90684b58a0,c2,c3,27,p3,?,surb={'id': '4af7d826-2bbb-4568-b301-de9d5352e7d3', 'route': ['p3', 'e11', 'i3', 'x6', 'p2', 'c2']}
1769453339.1795633,RECEIVED,26e7082e-0a52-49ca-9d29-ab2e83811864,35d97c6e-2c25-4f05-910e-0556de028892,c2,c3,27,p3,?,surb={'id': '49cfa324-ea21-4c9e-89ee-17253421a79b', 'route': ['p3', 'e3', 'i11', 'x5', 'p2', 'c2']}
1769453339.2304037,RECEIVED,26ec8bf1-e754-4a55-8887-6178756c0eec,d75da7a1-f13b-4c2a-b93d-1afe1ae9ad53,c1,c3,27,p3,?,surb={'id': '49b242b8-f48f-43ae-8a76-3b5f70b8adb1', 'route': ['p3', 'e12', 'i6', 'x12', 'p1', 'c1']}
1769453339.6202388,SENT,b80504b5-19df-498a-b552-8933308c8189,ea824c35-5c65-44b5-9c92-475d8886d9dc,c3,c1,3377,?,p3,
1769453339.6204033,CREATED,03c3ea1a-2036-4e9a-accf-87e29d005745,7c89891d-800b-457a-a3fa-a67e74e0e0df,c3,c1,27,?,?,surb={'id': 'a3b8df66-84ac-48e7-b166-207a43b2ab00', 'route': ['p1', 'e9', 'i5', 'x9', 'p3', 'c3']}
1769453339.6571188,SENT,b343cb6a-2391-4afa-bf57-46569152d701,17fbb895-eb29-4fdb-bb8d-ea172cf53890,c3,c1,3378,?,p3,
