timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391336.3126204,SENT,f39abda1-3eed-4dc5-b67c-f14542666279,b49ecc81-917f-47f3-a7d5-be047509c30a,c5,DROP,2015,?,p2,
1769391336.312747,CREATED,a399d6ca-a2eb-4b94-858d-287068795caf,8a9fd1f9-46c1-48c5-a258-3487e65a0e24,c5,DROP,26,?,?,
1769391336.6883175,SENT,d9a00fa6-5ffb-476b-891c-42796a762065,42d59e90-23d4-4de4-bd27-820600e64c09,c5,c4,3359,?,p2,
1769391336.6884902,CREATED,e902639d-af16-420d-9f31-266d91e41bb4,b9a3c598-b267-4dd3-9131-eece246bc1fe,c5,c4,26,?,?,surb={'id': '0eb50027-0dd5-4c77-83f1-162010eabdad', 'route': ['p1', 'e4', 'i12', 'x5', 'p2', 'c5']}
1769391698.097785,RECEIVED,1f566b03-909c-403d-ab3f-9cf5f00709c0,e661a229-97c6-4527-9dc1-87c5625952a9,c4,c5,27,p2,?,surb={'id': 'ccc8e075-6988-461a-91af-71c340aa146a', 'route': ['p2', 'e1', 'i12', 'x12', 'p1', 'c4']}
1769391698.141351,RECEIVED,b34916b3-8eeb-4529-ab2d-7306e02d771a,52315bb5-ca6d-42d6-b203-a7d05ebce457,c1,c5,26,p2,?,surb={'id': '17236098-d91d-4207-a294-696bdb4cc618', 'route': ['p2', 'e8', 'i9', 'x1', 'p1', 'c1']}
1769391698.1632907,RECEIVED,ab1d5926-e81a-4f88-80b1-8b34a3d82277,d98a9eeb-a172-463a-8f17-48af9a453e80,c3,c5,27,p2,?,surb={'id': '853bd75b-12f6-46bb-a1a6-6441fb481ec7', 'route': ['p2', 'e6', 'i5', 'x10', 'p3', 'c3']}
1769391698.340516,RECEIVED,fd19365b-be41-43c6-a3f4-8d09c8db49ee,24094628-f19d-45ed-8e0e-c35d4eaa543c,c4,c5,26,p2,?,surb={'id': '06c4134c-4a65-4e50-93bd-34a41b177a63', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c4']}
1769391698.50531,RECEIVED,f43c551a-ba0b-4ef9-a653-288a9f659df3,b0a49535-34f1-4db3-85ef-501661bbc36c,c4,c5,26,p2,?,surb={'id': '8a191dba-34a1-4203-90ab-d5855b8b6a34', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769391698.7312644,SENT,f1374c89-b5bd-44b9-8955-b893c53481a9,99a8eac3-dc72-413d-9c83-757d081dc30c,c5,c4,3384,?,p2,
1769391698.7314136,CREATED,cfb456d1-c77a-44bd-a587-6e9fb9d72dd7,433b5de0-e34c-4262-aab1-6331041b9553,c5,c4,27,?,?,surb={'id': '7cce371c-e3ab-40a6-8846-06888719cc08', 'route': ['p1', 'e6', 'i5', 'x2', 'p2', 'c5']}
1769391699.0436187,RECEIVED,ba89f381-acf0-4d7c-9f37-3e78355c2ff1,acf2ab14-1980-406d-af24-4f6838fd01aa,c4,c5,27,p2,?,surb={'id': '2429a60a-80cf-44b8-a882-231966e11013', 'route': ['p2', 'e9', 'i6', 'x10', 'p1', 'c4']}
1769391699.097013,RECEIVED,46b5c32c-1ada-4c26-88ed-64ea439b7335,0b529387-95a9-4ddd-b11f-c9b582b15677,c3,c5,27,p2,?,surb={'id': 'c14f37ba-8c5a-47b2-8895-bdbb7c8d284a', 'route': ['p2', 'e11', 'i6', 'x1', 'p3', 'c3']}
1769391699.2562983,RECEIVED,907cbbf7-b0f2-4fcd-979a-84ba7022583a,58ded1f5-646c-4fa7-a56d-dfaaaa74fd2d,c4,c5,26,p2,?,surb={'id': '801da45c-1972-4d13-b837-00d3f930f9df', 'route': ['p2', 'e9', 'i1', 'x5', 'p1', 'c4']}
1769391699.2871437,RECEIVED,3c534d6a-f4b0-4610-a03c-2d9341fd2055,70a6e88c-7cc9-4ee6-a1d2-3274f2eaa6f8,c1,c5,26,p2,?,surb={'id': '4f93f9fc-0180-444e-a330-96388abf3146', 'route': ['p2', 'e2', 'i8', 'x8', 'p1', 'c1']}
1769391699.3705766,RECEIVED,9103fec7-1d4a-421d-809d-52f5ca97f1c9,a18456c8-a540-4f28-a518-e61ae418aafb,c1,c5,27,p2,?,surb={'id': 'ee362e01-bbc2-4a7a-8e09-d1c3026fed4a', 'route': ['p2', 'e3', 'i8', 'x6', 'p1', 'c1']}
1769391699.6352065,SENT,407007b2-2a9d-4cd5-b764-b908accf3754,e4600355-1765-4ad0-be22-abac27016c0e,c5,c4,3395,?,p2,
1769391699.6353064,CREATED,52dd0f39-9d01-45a3-acbc-ad19c0d2726f,109b2356-fcc9-43dd-b58a-6d39fa81f587,c5,c4,27,?,?,surb={'id': 'ed788e1a-5511-4875-93a3-c0cf3d28a69e', 'route': ['p1', 'e5', 'i10', 'x8', 'p2', 'c5']}
1769391699.6793005,SENT,bf38ef4c-3e1c-4764-9f21-c1dbb712065b,e9fa1153-c851-46c4-bda9-9ac52fd26827,c5,c4,3355,?,p2,
1769391699.6794033,CREATED,c5fcf8dd-84f1-4d6f-9a64-760df7a4f4f2,e2c3dad6-f8b0-44f4-9c7b-fdc143857c55,c5,c4,25,?,?,surb={'id': '6be8d02c-6758-4d25-8e84-9e3edc01ecf5', 'route': ['p1', 'e7', 'i2', 'x1', 'p2', 'c5']}
1769391699.7536657,RECEIVED,60241142-9311-4218-b9df-3968dee6d07e,6ac3bacd-5aed-4cb4-a856-6e18febe2754,c4,c5,27,p2,?,surb={'id': '96c4e55c-2d1b-475c-8635-f9d68f4cba22', 'route': ['p2', 'e7', 'i4', 'x6', 'p1', 'c4']}
1769391699.7890012,RECEIVED,a5d95dc2-0dd4-4c71-9db6-f49032ddd75c,16388fb6-1744-4eec-abec-f6478c9c8b38,c3,c5,27,p2,?,surb={'id': 'd94deebd-d231-4200-a27f-507314ac769d', 'route': ['p2', 'e8', 'i10', 'x11', 'p3', 'c3']}
1769391699.825154,RECEIVED,0dc994fa-de8b-4a4a-b3d0-dd6e6c309ba1,cd8e6921-079f-4074-8e3d-4fd157a1dd24,c1,c5,27,p2,?,surb={'id': '6d973f3d-2116-4fd5-a3c1-0f6c13881069', 'route': ['p2', 'e1', 'i12', 'x10', 'p1', 'c1']}
1769391699.833293,RECEIVED,f6341eed-e400-43a2-99bd-68651a905836,7b9c4a86-3962-4806-95aa-0ff79df59e6c,c3,c5,27,p2,?,surb={'id': '725ef4b3-b59b-42fc-87db-b29abab8d544', 'route': ['p2', 'e6', 'i8', 'x1', 'p3', 'c3']}
1769391699.889734,RECEIVED,72b57697-cd12-4ec5-9441-04ea5c0be22d,0a4b1b77-d99c-4809-ba1f-120f73b55c01,c3,c5,26,p2,?,surb={'id': 'f6226921-5f3b-4bc3-bbed-234621245d47', 'route': ['p2', 'e8', 'i9', 'x7', 'p3', 'c3']}
1769391699.950045,RECEIVED,430eb703-7c73-4903-abb8-9639831fdd43,a58523ca-7779-41c4-98ea-af15360ef90a,c3,c5,27,p2,?,surb={'id': '712fd153-27c9-44db-8e58-9be4753b66e7', 'route': ['p2', 'e5', 'i7', 'x8', 'p3', 'c3']}
1769391699.9603832,RECEIVED,ca3f8eb7-a786-447f-9812-5a3ddeb23e5b,c48ff7e0-f891-436b-ab43-2f5dd9f7d831,c4,c5,26,p2,?,surb={'id': 'a15870e2-b4d4-48c1-9e73-7642a0c22991', 'route': ['p2', 'e2', 'i10', 'x11', 'p1', 'c4']}
1769391699.9845245,RECEIVED,7c995caa-8d7a-4fc9-b8d6-c57b804de567,285d26cc-c8dc-4ce3-8ddc-299bc12339f7,c3,c5,27,p2,?,surb={'id': '52db1be9-00af-4e8c-9440-ee06d17828cc', 'route': ['p2', 'e5', 'i1', 'x3', 'p3', 'c3']}
1769391699.9932508,RECEIVED,47544132-9db8-41bd-b5b5-33bc2a749c91,3bd7a2e5-a300-4064-9fb5-fffc4512d766,c4,c5,26,p2,?,surb={'id': '3f62cc8b-678a-498c-9a74-e800819c7bf3', 'route': ['p2', 'e5', 'i3', 'x1', 'p1', 'c4']}
1769391700.0835273,RECEIVED,73ffe25f-c7a2-4f7a-a3f0-1c5a18a7a3bb,2b17e221-004d-4a66-9ddf-684aea51f9f3,c3,c5,27,p2,?,surb={'id': '0e1d0a1c-5299-4047-a36d-0c1af7b1a41f', 'route': ['p2', 'e2', 'i12', 'x4', 'p3', 'c3']}
1769391700.1078722,RECEIVED,26229a79-4663-41d7-b85f-1092ba236cbd,cf196ca2-0baa-463d-92f5-d69968d274f3,c1,c5,27,p2,?,surb={'id': '7a61f75a-f684-4394-bfd9-34fe07a6e201', 'route': ['p2', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769391700.14455,RECEIVED,bc85ad06-7b39-4d8c-9850-a424c40c70b0,ec00a0fd-bd6a-421d-af86-05b1e7589f42,c3,c5,27,p2,?,surb={'id': '68c85f87-f221-47bb-8bc7-4a48c770a482', 'route': ['p2', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769391700.309391,RECEIVED,159c2ed8-3379-4dbc-b038-5f7c5b42cf84,91649f6d-5b5d-41fd-899c-a375ddda12d7,c1,c5,26,p2,?,surb={'id': '9c1eaaf9-41b9-454b-8d2e-e38b504cfd96', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769391700.3318255,RECEIVED,46b8f27b-9645-404e-9b1a-a9f0756bf6bb,51de210d-14d3-4697-bf65-c7a26ac1d02f,c4,c5,27,p2,?,surb={'id': 'cc998fc9-eacc-489a-8d3d-cc13499b39e9', 'route': ['p2', 'e10', 'i3', 'x9', 'p1', 'c4']}
1769391700.3685546,RECEIVED,a9a33f45-4bd1-45d1-9f49-fc4f664622af,33e09364-0896-44d5-a7e4-8b8eb67d8114,c4,c5,27,p2,?,surb={'id': 'b8e3fde8-1af2-481e-94a9-135201fdbc27', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769391700.4146001,RECEIVED,3770d788-9d07-46fe-8f82-8f57ff107042,56bdca7a-2daa-4698-b7b7-668e538f572d,c1,c5,27,p2,?,surb={'id': '903f7dda-ee87-4f88-9bb6-5188d870b1d0', 'route': ['p2', 'e5', 'i10', 'x6', 'p1', 'c1']}
1769391700.5042353,RECEIVED,3f8e8512-4dc5-4c77-a9b3-dc786778e29e,cf08c23c-d91b-41b5-bb7b-f26ad39240f2,c3,c5,27,p2,?,surb={'id': '07195ba9-1e3c-4e5d-a22f-0efb8c53fe0f', 'route': ['p2', 'e8', 'i7', 'x2', 'p3', 'c3']}
1769391700.5224607,RECEIVED,f060108e-673f-4fcc-abed-fe912e1e745b,d607c868-cf54-4ec8-9c19-0f1f0483ebdc,c3,c5,27,p2,?,surb={'id': '5d734d39-2b6a-4d2e-a5dd-ab3376b002e2', 'route': ['p2', 'e5', 'i4', 'x3', 'p3', 'c3']}
1769391700.5366666,RECEIVED,ee226ae0-03d4-4166-91bc-7f29d8a400ad,a2120646-97b6-4563-84cf-86587d31413c,c3,c5,26,p2,?,surb={'id': '6e10f232-833b-4c67-ac57-0d328d0b8f4a', 'route': ['p2', 'e9', 'i7', 'x4', 'p3', 'c3']}
1769391700.6769118,SENT,75bf6384-98fc-4d30-8826-354e7cab0762,b0c56f83-7dfc-4b05-b8da-5e4b3bba4fbd,c5,c4,3381,?,p2,
1769391700.6770306,CREATED,7fd4d7df-c8cb-4c16-91b4-fba1e66ae7ba,4c4c4662-184d-42fa-8ee4-370c9bb17588,c5,c4,27,?,?,surb={'id': '82e97efd-587a-4db4-86f6-f5a28821a6a5', 'route': ['p1', 'e2', 'i6', 'x4', 'p2', 'c5']}
1769391700.6960227,RECEIVED,0f995fd7-716a-4c71-b8e1-fcca7dec1aa1,88b90bb5-79e6-4ed9-82ee-b91b8033da0e,c1,c5,26,p2,?,surb={'id': '6375c130-3bd3-4040-b6bc-c04d0c829dbf', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769391700.8887715,RECEIVED,87a9ced4-6fdb-44b0-958b-eece33d5634f,dfdf0ceb-da3f-4396-bd5c-f65f0815ce9e,c1,c5,27,p2,?,surb={'id': '83d583cd-2821-4c58-b7f7-07dcfcd5d800', 'route': ['p2', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769391700.9483423,SENT,c81b5548-b93a-4a3b-90bf-752559a51be2,3f270906-6b76-41ad-bd4b-8adcd10701d3,c5,c4,3376,?,p2,
1769391700.9485006,CREATED,0f070659-8b42-4f5d-9a4b-ed21729a1058,289d06ef-5512-4d1e-838e-c9b9bf3080fd,c5,c4,27,?,?,surb={'id': 'c5b6d7f0-5775-466c-b94f-202cfa7fece9', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c5']}
1769391700.9735193,RECEIVED,7358e8a4-6383-49bc-916e-e7248e4054cc,60dfd158-9212-4c47-9a27-b4deed4f4660,c4,c5,27,p2,?,surb={'id': 'af420940-5030-4a25-abcc-d8b35f1b19d4', 'route': ['p2', 'e1', 'i11', 'x7', 'p1', 'c4']}
1769391700.9775896,RECEIVED,34a88c1c-a472-47f4-bc56-ccda626cea99,77f0ef01-dbd3-40fa-a00c-7a1bcd345a95,c3,c5,26,p2,?,surb={'id': '7ce3d6a6-3a9a-4d48-8b06-471d11eba1c3', 'route': ['p2', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769391701.0148416,SENT,457e2d85-b5eb-4f44-9265-e141db63f2eb,ada498f7-aa9d-4e49-b171-b44aa9a2b9c7,c5,c4,3387,?,p2,
1769391701.014988,CREATED,d2d7c3c6-f32c-4785-ae26-3ee232d5aefc,590d3590-df80-41ae-bdb6-6342a4ce4af5,c5,c4,27,?,?,surb={'id': '96ab51e2-077b-429c-ba40-48cec95ba30a', 'route': ['p1', 'e9', 'i8', 'x8', 'p2', 'c5']}
1769391701.2129521,SENT,377a687a-9aa1-46b5-b689-2b46c3790f77,4c5a1ff6-b6eb-4ff7-9f70-d4cadfd4410a,c5,c4,3397,?,p2,
1769391701.2130728,CREATED,dfa1251d-c51b-4681-a8fa-b340ff52a546,bfd98e9d-d2db-402e-9353-a794a8cdd008,c5,c4,27,?,?,surb={'id': '8d71cfa5-c446-4847-b85d-206b965b52a1', 'route': ['p1', 'e1', 'i5', 'x4', 'p2', 'c5']}
1769391701.2585754,RECEIVED,26f416f2-2478-4da8-9d60-dc6d5c6e3fdd,aa7239f3-4869-4ddb-9d4c-9941c19ac05e,c1,c5,27,p2,?,surb={'id': '6fedaf6c-fbcb-43ab-af3c-77c50c2c2667', 'route': ['p2', 'e9', 'i4', 'x5', 'p1', 'c1']}
1769391701.2637901,SENT,1b9ff71d-1263-4575-bc79-523170f0372b,835e2abf-c9db-4ea1-b37e-6e00ef28ca9f,c5,c4,3394,?,p2,
1769391701.2638676,CREATED,270ea971-672f-42bf-b627-cb6a31dfd962,6bb367d3-8df3-4d31-a37f-1e74374449f2,c5,c4,27,?,?,surb={'id': '571138cc-8239-445a-972f-8987955ee037', 'route': ['p1', 'e8', 'i11', 'x7', 'p2', 'c5']}
1769391701.3752115,RECEIVED,294415f0-fc31-4e97-8a0a-405d97bcb8b8,26a30583-d288-468e-aa91-0ea0bcd9ad51,c3,c5,26,p2,?,surb={'id': 'a3657464-4eef-4ad7-a6fb-e902df87704f', 'route': ['p2', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769391701.4743812,RECEIVED,66563f85-0984-4a2f-9749-b4d04224ab95,f815384a-a3ea-40e5-bcb7-1892347f3cf8,c3,c5,27,p2,?,surb={'id': '56c3e02e-6d45-46db-946a-b94eb3083a38', 'route': ['p2', 'e4', 'i8', 'x10', 'p3', 'c3']}
1769391701.9052224,SENT,51d5d277-9e79-4da1-a131-dd092a23e968,c3dafa5a-3dc0-45d8-891b-ba6620134815,c5,c4,3363,?,p2,
1769391701.905377,CREATED,b24a4cc8-cc14-4136-9710-2506484da6f1,0756b43d-7d13-4389-bfa8-8d8b52ebe41f,c5,c4,27,?,?,surb={'id': '1863b70f-e0fd-44bf-b9f7-49fb2a3cafb8', 'route': ['p1', 'e7', 'i9', 'x12', 'p2', 'c5']}
1769391701.9187434,RECEIVED,1c2e84e3-d3de-44c3-91cd-78723321de61,215d5e8c-4cba-43db-be85-474b088ab337,c1,c5,27,p2,?,surb={'id': '2e990d43-e764-4eb0-9b75-82bc97a401d5', 'route': ['p2', 'e6', 'i8', 'x10', 'p1', 'c1']}
1769391701.9881682,RECEIVED,6074e8d4-2f7e-4358-94c4-04e1c8cdd892,7a12a92a-db48-4410-981d-200fe1571d23,c3,c5,27,p2,?,surb={'id': 'bdc90a87-f088-4906-9c93-e3cda3889a57', 'route': ['p2', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769391701.997936,SENT,28117482-f811-4cbb-804b-f296d26b2cad,08ae5b2c-62bf-4df3-bc6e-76ba714c436f,c5,c4,3364,?,p2,
1769391701.9980097,CREATED,6751905e-3728-4d9e-85b9-fd121a6666fd,2e0b079f-b8a8-4e6a-aa44-203926f47cb4,c5,c4,26,?,?,surb={'id': '107bbd7f-b7ba-4b2c-82d8-4fe31dac9136', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c5']}
1769391702.1193008,RECEIVED,8294f919-759d-4400-9131-7b4f57576a84,2c130bce-af9d-4564-bcd9-38eea1204a32,c1,c5,27,p2,?,surb={'id': '7a0065d9-96d3-4e75-96ca-c268ddcee876', 'route': ['p2', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769391702.1414964,RECEIVED,f822df8f-5eda-4d7d-8bd1-f377e988e8e7,cf4449f0-a1a5-4793-8b66-8539bbe118b4,c4,c5,27,p2,?,surb={'id': '8d1934c7-8800-48bf-aff5-4cf2f68b58aa', 'route': ['p2', 'e3', 'i8', 'x8', 'p1', 'c4']}
1769391702.1472552,SENT,80f7bdaf-0d49-4683-a832-8c5fb304302c,44e754bf-6b65-4caf-b2d2-e7c0ad8766a3,c5,c4,3360,?,p2,
1769391702.1474063,CREATED,b42a1806-dd6b-421b-a09a-7ac3f225520b,79dd39bf-7448-4861-b990-d29c767d335f,c5,c4,27,?,?,surb={'id': '5110951b-6605-424c-bdb5-ba0529fe8986', 'route': ['p1', 'e7', 'i12', 'x2', 'p2', 'c5']}
1769391702.163134,SENT,18c83de1-bd02-44ea-b985-4fe627b146f4,61d0d46b-962b-4c4f-b71a-9b5e1cf3b713,c5,c4,3383,?,p2,
1769391702.163286,CREATED,ae7eb9c3-f68a-4871-96c0-4412240c1060,08b3561f-4407-401c-a037-a152bca73f67,c5,c4,27,?,?,surb={'id': 'e3a5b676-4c2d-459a-80a7-fee6a783b7af', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c5']}
1769391702.2768686,RECEIVED,63b6e1bc-8246-41b5-a08e-dc5560d7799f,42c98933-5a6a-4990-8d29-6a30c287d049,c3,c5,27,p2,?,surb={'id': '7a7a1642-8de4-4d4f-8fde-7f6c61eba2b6', 'route': ['p2', 'e5', 'i12', 'x6', 'p3', 'c3']}
1769391702.4369729,RECEIVED,4519a575-c0d7-4308-8919-9a376a2cafce,be8c4895-3337-426c-adc1-2f8cbedab835,c1,c5,27,p2,?,surb={'id': '2a6b3024-f4fb-4ce3-bf4b-1aec96c8b987', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c1']}
1769391702.629295,SENT,d6ece32e-68ca-48e3-976f-820756380370,f64a4c76-165e-4760-8002-cd4b69183a3e,c5,c4,3385,?,p2,
1769391702.629434,CREATED,96081d21-c18b-45a0-908f-1e7a6c7ce81c,e9c4a075-da04-464b-9ebe-00f6d230d6cb,c5,c4,27,?,?,surb={'id': 'aefe67f0-2fd3-4660-9e0d-0b2b83974aa4', 'route': ['p1', 'e3', 'i8', 'x3', 'p2', 'c5']}
1769391702.7145834,RECEIVED,6eebbb2e-8ab3-470f-9ea8-79e9a7ec7a82,72fbcbcb-43b8-4d21-b731-9f4892fbdc70,c4,c5,27,p2,?,surb={'id': '7d72f56e-7fed-4158-9f16-b563242bdf07', 'route': ['p2', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769391702.7263982,RECEIVED,d33e3f96-463b-4463-b9b7-45c84ee838f5,9a2f8c44-8e85-4428-86ff-a93887ec0d82,c1,c5,26,p2,?,surb={'id': '4948081c-860d-44b5-a5d3-982603964784', 'route': ['p2', 'e12', 'i5', 'x10', 'p1', 'c1']}
1769391702.8657017,SENT,7c8ce184-dd3d-4698-99f2-065b79d9a787,d5daa862-43a9-46c5-9390-b6fc48a561c1,c5,c4,3391,?,p2,
1769391702.86624,CREATED,a7b48e1f-0175-4df0-93ba-1bd008c9e0d3,bae04cb6-e7ae-431c-89f7-1c7c2231905f,c5,c4,26,?,?,surb={'id': '8e16a074-cbf6-458e-a3a2-b0ffd4fb668e', 'route': ['p1', 'e3', 'i3', 'x8', 'p2', 'c5']}
1769391702.8863082,SENT,4d23d314-9c2e-4a1c-9821-3f1b4fbf7b2c,616b7195-d91a-406a-8c72-f15561f78bf8,c5,c4,3392,?,p2,
1769391702.8863566,CREATED,b1124797-435f-42ec-b763-c4679a70c860,b7d723a3-ef15-44d8-bccd-fa7bc02e086d,c5,c4,27,?,?,surb={'id': '3a767cd0-bb50-49a9-8791-fe149ff79b82', 'route': ['p1', 'e4', 'i10', 'x10', 'p2', 'c5']}
1769391702.9436543,RECEIVED,688a31fc-3714-4613-8ecc-c7d246b1e0c5,cc00dbd4-d769-4210-9999-9ff9c34cc9c4,c4,c5,27,p2,?,surb={'id': '4e05155c-ad49-4915-8062-281f2a8fbc38', 'route': ['p2', 'e7', 'i4', 'x1', 'p1', 'c4']}
1769391702.9458528,RECEIVED,c74a2316-8d41-4487-b455-985f4e8b964a,b238c1b7-b5b5-4963-b650-af53b2d6be99,c1,c5,27,p2,?,surb={'id': 'fec0f474-ec1b-4b4f-840a-d2f186d8865a', 'route': ['p2', 'e1', 'i7', 'x8', 'p1', 'c1']}
1769391702.9491684,RECEIVED,b2bb9dcf-3543-46d1-814e-f4169d8825b4,d2a5ee53-989f-40f2-a570-3cd3081ec9b6,c1,c5,27,p2,?,surb={'id': '9217d8e2-ca17-4f44-8481-7efa3345ed23', 'route': ['p2', 'e4', 'i12', 'x4', 'p1', 'c1']}
1769391702.9621463,SENT,6f8b7b20-16d9-464b-960a-b0fb88acb9d6,4c5e47d2-f5c7-4d8a-897e-fa3723ebb77d,c5,c4,3375,?,p2,
1769391702.962195,CREATED,36ce004a-6527-47e0-967b-acb4064844a1,8db25534-59da-4138-99af-f93f14e39539,c5,c4,27,?,?,surb={'id': '3ea14bd9-5540-4f70-91bc-be965f69cdc0', 'route': ['p1', 'e11', 'i8', 'x6', 'p2', 'c5']}
1769391703.120784,SENT,16114d2f-d6f2-4d84-a6a6-c656222bbdb2,db250490-84ba-406b-84d3-6f26cc3434d6,c5,c4,3380,?,p2,
1769391703.120865,CREATED,c223ed57-d37f-4c97-bb57-7ba4ad4169e3,e0582bd8-1351-4158-90e3-d48083e34369,c5,c4,27,?,?,surb={'id': '7b3d3a6f-54c4-4bb4-9e6b-a4b9a9f5036b', 'route': ['p1', 'e1', 'i3', 'x6', 'p2', 'c5']}
1769391703.2034183,RECEIVED,4acbee28-9e7a-4bbe-9427-ea956ac76051,75dffd52-f5c3-4059-808e-807738e3455f,c3,c5,27,p2,?,surb={'id': 'fbd7ce47-6606-4179-859e-d04a4b7d7d4c', 'route': ['p2', 'e4', 'i2', 'x11', 'p3', 'c3']}
1769391703.247766,RECEIVED,37c40f52-175e-49a2-8eda-64cc587eefc2,68d9d9bf-f21e-44b8-9a49-da55ee7159fa,c1,c5,27,p2,?,surb={'id': '65d58c9b-c19c-4344-92c6-7b3024eddea3', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c1']}
1769391703.2854826,SENT,f049f2ea-586b-4070-a14c-e5d75af78fe2,604d6b70-6c76-424c-b52d-3494b2268039,c5,c4,3376,?,p2,
1769391703.2855618,CREATED,0dc791de-a546-448c-89ba-6de1d50f6a50,800bd928-f294-4d15-a460-556b5fe38612,c5,c4,27,?,?,surb={'id': '0a4ac5b5-72fc-40b5-8cae-c0be857ac23f', 'route': ['p1', 'e3', 'i8', 'x10', 'p2', 'c5']}
1769391703.3112516,RECEIVED,6023e3c3-7c65-43ca-9ff9-38e9c8761d59,daab2cf0-6471-49f4-b1d6-28e9b1451c52,c3,c5,27,p2,?,surb={'id': '17ce2f2e-be99-479a-bd03-d3758fdb4875', 'route': ['p2', 'e8', 'i11', 'x11', 'p3', 'c3']}
1769391703.594131,RECEIVED,dc89c8ef-6292-4fd5-be2b-91edbc905361,3f7cbaae-f7c2-4318-8a00-8b762901c04d,c4,c5,27,p2,?,surb={'id': 'aabd6297-0b74-474a-8e9f-229b44c054a4', 'route': ['p2', 'e10', 'i7', 'x2', 'p1', 'c4']}
1769391703.646404,RECEIVED,b739f710-79f4-4c45-9353-2f9e69b6e1f7,9641a783-1ae9-4325-8803-00e7ad77c236,c1,c5,27,p2,?,surb={'id': 'e3d5c49d-4cbe-4bfc-a4a1-cc799dc8e641', 'route': ['p2', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769391703.7238529,RECEIVED,afda51b9-19f0-4f00-9dd6-6df3570817c3,b0cc2682-9094-43d5-a131-9124c789fd45,c3,c5,27,p2,?,surb={'id': 'df6c4cb9-26ae-47b8-8f89-4ffedf6952b5', 'route': ['p2', 'e5', 'i11', 'x11', 'p3', 'c3']}
1769391703.7371497,RECEIVED,b077594f-34ee-44f3-99e0-88134625d097,88b17c5c-be59-4dc6-9f03-df4379e163ce,c3,c5,27,p2,?,surb={'id': '8b3f5431-fc8a-409f-8cc0-d0b41fbf1352', 'route': ['p2', 'e10', 'i12', 'x5', 'p3', 'c3']}
1769391703.9043233,RECEIVED,8f17e326-5ff6-496d-9922-17d052bccff0,1a1bce33-6e73-4de5-8fec-b82e274e55e3,c1,c5,27,p2,?,surb={'id': '75e70422-e77f-4704-8187-09b9325105cf', 'route': ['p2', 'e12', 'i8', 'x4', 'p1', 'c1']}
1769391703.9496248,SENT,8896d493-2d4b-4a25-b4d7-90f79e0b3bec,79d2f7f2-9825-44dd-a427-9b234eb25c08,c5,c4,3383,?,p2,
1769391703.9497721,CREATED,4429b4ab-2588-442f-bd90-a99609071941,e83244ad-735c-4c23-ad20-994015c15425,c5,c4,27,?,?,surb={'id': 'b3a0eb42-ddd5-4a2d-9851-0a3c808820d0', 'route': ['p1', 'e4', 'i2', 'x3', 'p2', 'c5']}
1769391704.0449147,SENT,9adc5e2e-0100-4bcb-a025-56108071bab7,1a6d3028-5f40-417d-b54e-860029818db5,c5,c4,3360,?,p2,
1769391704.0451005,CREATED,aa0c60cb-f5ed-4a96-917b-162ebc9cfe1e,25b99e13-e1ef-4e34-b723-564859332be3,c5,c4,27,?,?,surb={'id': 'e67f1fb9-9074-48d1-bcca-b13b184e8b5a', 'route': ['p1', 'e7', 'i4', 'x9', 'p2', 'c5']}
1769391704.1439548,SENT,834cebd1-e7e5-4d19-bdeb-0b9df365b00a,aa35a73b-d6b0-4456-8b34-d541c76e06f2,c5,c4,3376,?,p2,
1769391704.1441545,CREATED,515df6d0-bb11-46d6-a7c8-ce177eff7aee,9c34d960-3634-497b-a720-c9c6b4a3c1f9,c5,c4,27,?,?,surb={'id': 'ec52201a-3395-45c1-907a-32968b616df1', 'route': ['p1', 'e5', 'i4', 'x5', 'p2', 'c5']}
1769391704.3236742,RECEIVED,2b89b496-ccc5-4a0e-a9d0-a3b14271fbb1,2b2f8fd7-cc2d-49ac-a0b0-2b931648f379,c3,c5,27,p2,?,surb={'id': '4a2643cf-6a07-4fdd-9d39-8d6c97185d70', 'route': ['p2', 'e2', 'i10', 'x8', 'p3', 'c3']}
