timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753477.4131956,CREATED,8b3a43f0-7caf-4c2e-bd30-3b8439930379,3681baf1-7fd0-4858-9218-a0f790548d69,c2,c3,27,?,?,surb={'id': 'c925068c-d827-47ad-985f-f310a75f4d25', 'route': ['p3', 'e6', 'i8', 'x11', 'p2', 'c2']}
1769753477.6519654,SENT,6996be0f-2196-4554-b558-224ea1ebb5af,b912f42e-1d66-4378-a337-0159a2fbb2ec,c2,c3,3380,?,p2,
1769753477.652304,CREATED,8e9193b7-4840-4f01-b8a8-2e7d1bf6e5d8,0c277b74-70e0-44b5-840e-02bafd8afbc1,c2,c3,27,?,?,surb={'id': '03f276c1-2610-4718-bd22-fa82d367db4b', 'route': ['p3', 'e5', 'i7', 'x6', 'p2', 'c2']}
1769753477.774181,RECEIVED,fa3eee27-dff5-4fb2-b6e7-4cfad03eb11a,d1781414-003d-4044-9a28-bb8e1d2d222f,c5,c2,26,p2,?,surb={'id': 'b88b0706-f8a9-441c-82ef-1159fec4be09', 'route': ['p2', 'e11', 'i8', 'x6', 'p2', 'c5']}
1769753477.8934028,SENT,ffd368ec-9063-46ae-8461-a97432d12749,ad1baaab-2886-4de2-8e2c-79ad8a5416c6,c2,c3,3379,?,p2,
1769753477.8934793,CREATED,87784e97-7d4f-498b-86e2-f3a441da0d5e,aceae920-9ccf-4877-8490-745e4adc5eb3,c2,c3,27,?,?,surb={'id': 'a0a16c76-e103-4304-a803-dbf18b764518', 'route': ['p3', 'e4', 'i8', 'x5', 'p2', 'c2']}
1769753478.264004,SENT,5e2d3913-b491-45b7-a3df-04e1d6a1b545,84ec7979-9f3a-4f19-9a96-cc66aeec7164,c2,c3,3400,?,p2,
1769753478.2641685,CREATED,0e79a78c-a6fb-463a-ae62-15bdb35b72c4,7da00010-a734-40c4-9718-162bf14db67a,c2,c3,27,?,?,surb={'id': '5e061432-98d8-42a8-9cba-85b6647c9ca9', 'route': ['p3', 'e3', 'i12', 'x6', 'p2', 'c2']}
1769753478.3915203,SENT,0b34c99f-4ad0-4ef8-9a8b-d0731e347144,4681621a-3056-4252-ba47-309f1e275cb8,c2,c3,3389,?,p2,
1769753478.3916519,CREATED,a049bfd1-2b00-48cd-8ba9-8147470a79a2,088e63b3-03a8-4afd-b4e8-af230d763320,c2,c3,27,?,?,surb={'id': 'c0b80fd7-f502-4c47-95e3-b8a6c1e12791', 'route': ['p3', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769753478.5294607,RECEIVED,d6b930f2-2318-4ea0-b10c-9702e153b9a3,ea95b5ea-09d3-4f8a-bf8b-3a1952ad10a4,c5,c2,26,p2,?,surb={'id': '130ca868-ff65-4c69-980a-b8b6f5e5af0a', 'route': ['p2', 'e1', 'i9', 'x1', 'p2', 'c5']}
1769753478.8279006,RECEIVED,1af64051-9cb4-4b58-b6d2-79f647a3cc67,daadbebf-6e30-4c9f-8de0-d7187f363540,c5,c2,27,p2,?,surb={'id': '172a3d2a-59b8-41a3-8d6e-c29b840d22e3', 'route': ['p2', 'e10', 'i12', 'x11', 'p2', 'c5']}
1769753478.8831308,RECEIVED,d468afcb-37e8-422a-bc2d-39e97c669384,7ba860b5-0106-4d61-96bf-84029c555358,c5,c2,27,p2,?,surb={'id': '6ec9f5c6-378b-4912-8638-620d62271831', 'route': ['p2', 'e3', 'i2', 'x6', 'p2', 'c5']}
1769753479.0349343,SENT,75b2a4bf-3366-4d5a-9609-185eb614ce13,728a935e-3deb-4170-90a6-c41bf7d50c49,c2,c3,3369,?,p2,
1769753479.035093,CREATED,a775ad5d-2497-4244-82eb-75892acd7466,30acf37e-2e66-46a8-b750-2bc5ff940bd9,c2,c3,26,?,?,surb={'id': '09e18fe5-2539-4ef6-84df-18e5f9b8fb3a', 'route': ['p3', 'e5', 'i2', 'x12', 'p2', 'c2']}
1769753479.193942,SENT,b2376b3d-f777-43d2-97f9-2459680915bc,8c7f208f-9cb8-409a-870e-6b68c47662ba,c2,c3,3359,?,p2,
1769753479.194133,CREATED,7203669d-26b1-4596-bf5b-f1da069aa465,a3886868-81f2-4c2b-85f4-f60588f2d7ce,c2,c3,27,?,?,surb={'id': 'bf555364-a424-4b7e-9e89-8295387f6824', 'route': ['p3', 'e9', 'i1', 'x1', 'p2', 'c2']}
1769753479.2038858,RECEIVED,5d81f4a5-3d47-438b-aeae-76041228070b,9bbfe9cf-6fcc-4749-9b24-f7e93e244fc1,c5,c2,27,p2,?,surb={'id': 'e33aee5c-4386-4c7b-bcb7-7d05127b3abd', 'route': ['p2', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769753479.4377508,RECEIVED,f5260250-e5ba-42e7-bfab-3744dd68a62a,2ad95f30-e150-457f-9d98-1e1edfa70676,c5,c2,26,p2,?,surb={'id': '6203a955-726d-4f7a-bf58-46eaf1c64fef', 'route': ['p2', 'e2', 'i3', 'x7', 'p2', 'c5']}
1769753480.099745,SENT,99df1683-5f58-4b5d-9f04-8f684364a349,8e3b0f40-49ef-4a2a-9592-a7626d860752,c2,c3,3365,?,p2,
1769753480.0998805,CREATED,a5c82d7e-2397-4a25-9753-37d357d2cde7,60b81e5e-9786-417f-8140-cdf04fda5689,c2,c3,26,?,?,surb={'id': '34fd94b4-183b-4ac4-a133-aeaa4339899f', 'route': ['p3', 'e3', 'i2', 'x1', 'p2', 'c2']}
1769753480.1817265,RECEIVED,e7160c1e-4228-4ca2-bf55-009dfbb74c3c,359cd321-2bf3-4f2f-a8f8-ea4d2124bc9b,c5,c2,26,p2,?,surb={'id': '61ab413b-036b-4059-89d2-484cf211cd92', 'route': ['p2', 'e10', 'i6', 'x12', 'p2', 'c5']}
1769753480.2265875,RECEIVED,85f69014-c7b9-471a-8655-51e48c5df700,01e7d435-00f6-42d6-b807-192b9e919078,c5,c2,27,p2,?,surb={'id': 'dfac0c1a-3283-4876-bd32-09b8787d7601', 'route': ['p2', 'e1', 'i5', 'x1', 'p2', 'c5']}
1769753480.3295906,RECEIVED,f7c7a3b1-5e64-42c8-8977-34a56e4a3b4f,20da6fc7-76a0-48bd-9a82-2e1ee3c238b0,c5,c2,27,p2,?,surb={'id': 'e4acdab9-1c4d-4775-8da8-9b1b1fca5149', 'route': ['p2', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769753481.4771163,RECEIVED,dd5b3895-9e02-4abd-9f36-7dfd38d5308c,771ccd04-56a4-40a8-b525-03bff3bd4af8,c5,c2,27,p2,?,surb={'id': '6a102671-5722-49b4-b814-82280bf1d0fd', 'route': ['p2', 'e8', 'i7', 'x11', 'p2', 'c5']}
1769753481.4880347,SENT,0b9caa52-a8d1-4523-a2cb-45c894ace3bd,af77b4ec-6fa8-489c-ba6e-e8a7f00ac4d6,c2,c3,3376,?,p2,
1769753481.4882176,CREATED,1f89ca74-df2a-42d2-bd89-83b5544d5f09,cc23105b-8d16-46e4-ae65-67e368037536,c2,c3,26,?,?,surb={'id': '1daf5892-a66c-49f5-a816-f492e6c4ff11', 'route': ['p3', 'e12', 'i7', 'x2', 'p2', 'c2']}
1769753481.5258708,SENT,1c8997ff-8157-4ac2-a565-9c3d2d84b8d0,3b214980-dbcb-4253-ad09-fdd3b24ef808,c2,c3,3405,?,p2,
1769753481.5270917,CREATED,82aff52c-87f2-44aa-9723-c794c5e1bb95,3d0b8ec4-7f2d-498d-b94e-4dffca40840d,c2,c3,27,?,?,surb={'id': 'a3cc01b6-b853-4a12-8deb-34b2e858eec1', 'route': ['p3', 'e3', 'i1', 'x9', 'p2', 'c2']}
1769753481.6783547,RECEIVED,127d843e-b76c-44cc-84a8-e7789e63898b,223e1e54-9799-49c8-8614-bed3def868dc,c5,c2,27,p2,?,surb={'id': '3ed70e85-8d37-4322-a1e2-99cedb6b1246', 'route': ['p2', 'e2', 'i7', 'x3', 'p2', 'c5']}
1769753481.6984115,RECEIVED,7d034a7a-7d08-4311-a29b-f16848b497cd,3710d1dc-388f-4b1b-98ad-390fead02d6d,c5,c2,27,p2,?,surb={'id': '0fff520f-a627-436f-b989-665cd80436f2', 'route': ['p2', 'e7', 'i2', 'x8', 'p2', 'c5']}
1769753481.906984,RECEIVED,99a81a33-0b5c-4f07-bb68-cea5c5da07ab,41082eef-a3f3-4c05-b2b8-67f06e8f1698,c5,c2,27,p2,?,surb={'id': 'c9b8a4a3-fc80-44f6-84bc-b9fd00e05c1b', 'route': ['p2', 'e12', 'i9', 'x10', 'p2', 'c5']}
1769753482.1612651,RECEIVED,5ebe9fd9-3faf-411c-a083-312dd6183958,8cd9eb81-b858-4a4b-8a4e-5c30eb89c0a9,c5,c2,27,p2,?,surb={'id': 'fce71edc-0ac2-451c-9937-4be81c8ca6c5', 'route': ['p2', 'e7', 'i8', 'x3', 'p2', 'c5']}
1769753482.247765,SENT,9e099b5e-e886-46ec-b396-3070bdd8001d,26ac0874-3775-4f5f-848f-39beba6bcbd9,c2,c3,3361,?,p2,
