timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753467.857671,SENT,ff0396c6-ddb7-48e1-aac4-1462efb128d2,1350f2dd-4b8c-4f33-86b7-2c1a70fba926,c1,c5,3375,?,p1,
1769753467.8578281,CREATED,84589e69-2703-4e37-b482-6f734b52564d,0ffe1b07-2d9d-4fbf-85f9-5ad085125078,c1,c5,27,?,?,surb={'id': '5e5b426e-5870-4a02-8fe9-6b8d3a897aec', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769753693.0295143,SENT,f92de2be-deb1-47ec-b66e-7084add13e4f,0722c87d-78b8-42e7-b3a9-afdbe042b159,c1,c5,3396,?,p1,
1769753693.029665,CREATED,98c6d048-bab9-4fc8-a11a-200d812d1afa,841932f5-5348-41d7-aa4e-bbebcd2a8689,c1,c5,27,?,?,surb={'id': '77bc34cf-5646-4747-9d64-4f568f6a066c', 'route': ['p2', 'e10', 'i9', 'x10', 'p1', 'c1']}
1769753693.1533403,RECEIVED,17414406-40c9-45e2-a8bf-08eacd08d99e,2e228036-fecc-428b-9be1-061bb06f6440,c3,c1,27,p1,?,surb={'id': '8220de94-10ac-49ec-801e-a54d9a2ad401', 'route': ['p1', 'e2', 'i9', 'x8', 'p3', 'c3']}
1769753693.2339482,SENT,d51bfd90-640a-4834-bd5a-187aceb1bcf4,0c25d29d-43f3-47f8-b595-243305003c21,c1,c5,3361,?,p1,
1769753693.234025,CREATED,32715152-d07b-486f-9263-0cfeec35b960,85525c2e-3d4e-4a3d-88de-fe109aac0b47,c1,c5,27,?,?,surb={'id': '0f204cf8-6281-4016-b243-cd7a35cb72e7', 'route': ['p2', 'e6', 'i8', 'x2', 'p1', 'c1']}
1769753693.465176,SENT,a2e32878-344f-4207-872b-7fd923d5b7f9,bd25968f-04b4-4b84-a659-9317bf8f390f,c1,c5,3375,?,p1,
1769753693.465254,CREATED,8dea1227-bfe5-40d8-9af0-6685e3d3270b,99b3d874-1e59-4b59-9791-f5ffde6052a4,c1,c5,27,?,?,surb={'id': 'bb7d6e61-8a2c-44e9-9808-b5e8cc68d922', 'route': ['p2', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769753693.918834,SENT,24327033-65a4-4462-b015-ff5d28b22b5c,43c3e598-1d24-4a68-9e70-e4f5c5ea4fc5,c1,c5,3388,?,p1,
1769753693.9189112,CREATED,ac839dd3-dbe9-4f26-b96f-0a384deab679,66057634-b540-40ca-941d-2e3a4744c5e0,c1,c5,26,?,?,surb={'id': '6b6ebcf0-c0c4-4fa1-83d7-e114397123dd', 'route': ['p2', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769753693.9277508,SENT,a7b13a2c-4c4e-43f8-8233-6e4f8f43ac06,e2138865-ebd2-4f6f-8965-da7857d08df7,c1,c5,3384,?,p1,
1769753693.9278271,CREATED,99220b8d-a7c0-476d-b705-d5d3c926226a,68a9e5a0-fb6a-4d00-9d0d-9da812705a3b,c1,c5,27,?,?,surb={'id': '2a5cde81-88ff-42c1-ad9c-e3b917c01225', 'route': ['p2', 'e11', 'i1', 'x3', 'p1', 'c1']}
1769753694.3137124,SENT,70a473e2-9b67-481f-a508-8e5496db7d0e,13f6ea96-31b6-465a-8789-79f0b841d9df,c1,c5,3359,?,p1,
1769753694.3138347,CREATED,67649f6f-621d-422e-8639-d23598b73993,c1036997-6ef4-4597-8a7a-2912b1e94ec1,c1,c5,27,?,?,surb={'id': '84b6b037-d923-4976-8999-47775bc645f7', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c1']}
1769753694.4512942,RECEIVED,b85a53c6-fe22-40e5-8177-9efd4e48062c,ad340d9d-e6a9-4c48-bf61-850015cb9c37,c3,c1,27,p1,?,surb={'id': '8f627947-8f31-46eb-9933-03c71d37b348', 'route': ['p1', 'e5', 'i3', 'x4', 'p3', 'c3']}
1769753694.876444,SENT,bf2582af-724d-4ba2-97ae-58d0a9a75dec,141529c5-e7c9-4f3f-89c0-fee4d7ba540b,c1,c5,3387,?,p1,
1769753694.87653,CREATED,d0d6d18e-3fa5-4094-bef8-b1f64018f3ea,2e31b81f-3c2a-4ee9-86f5-cb280032bd0d,c1,c5,27,?,?,surb={'id': '7fe51de2-df9e-44f7-89dd-22d08dafbce8', 'route': ['p2', 'e8', 'i4', 'x6', 'p1', 'c1']}
1769753694.966437,SENT,d0eb4b4d-8027-4b60-b6e5-9349193feea5,c1569213-2d67-42bd-aaa8-335c60f20faa,c1,c5,3376,?,p1,
1769753694.9670265,CREATED,3ad22126-3629-4720-b578-86410ddab20f,800cc095-5954-4341-b462-e3ca2c38c855,c1,c5,27,?,?,surb={'id': '1a7b0678-0168-429c-8aad-f599da6e6509', 'route': ['p2', 'e10', 'i1', 'x1', 'p1', 'c1']}
1769753695.0996425,SENT,728b7f61-b215-483f-aa1e-2d06ccb5ac3e,3dc61b43-2215-4d0f-a863-cbbe0b05f5d3,c1,c5,3372,?,p1,
1769753695.099745,CREATED,88963fae-f440-421c-a227-91b95303eca0,c10dd547-8250-4871-9c2e-b03ca9c978ba,c1,c5,26,?,?,surb={'id': '1efd8cab-96ac-41dc-b34b-9cb736cdbbf7', 'route': ['p2', 'e8', 'i8', 'x10', 'p1', 'c1']}
1769753695.3423777,SENT,5a40d391-9a19-48f7-9363-a412af2fda31,ca3ace49-646f-4fde-b3fd-12838915a183,c1,c5,3379,?,p1,
1769753695.3424664,CREATED,64460ee0-c123-4085-ab77-825f1520abce,ab83c4a9-5b82-4783-8c6e-22fbfaa93255,c1,c5,27,?,?,surb={'id': '05d073f8-a6a0-406f-b2df-dbb51b2006f9', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c1']}
1769753695.7193248,RECEIVED,75ba0179-561b-4a67-9ff2-f896d3257ac4,be6b8b1e-88cf-49e3-8707-3c079804d4e3,c3,c1,27,p1,?,surb={'id': '95b1afcb-a2e8-450e-bb11-59d5bf2cbdbf', 'route': ['p1', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769753696.0096889,RECEIVED,9092ca0e-0041-4709-82e7-fa53693945a6,1f0e43aa-341f-4ff0-a8c8-a5ade72bc9f3,c3,c1,27,p1,?,surb={'id': '6f63a692-fe5f-4ace-b3cd-c4425952548f', 'route': ['p1', 'e6', 'i12', 'x12', 'p3', 'c3']}
1769753696.1025863,RECEIVED,f1fa1e22-59db-4e6b-bfd5-83f2afb16106,6adcdfe3-8f1c-4aa1-9dd8-9ab018f916b8,c3,c1,27,p1,?,surb={'id': 'bb994ede-5407-415f-ac37-b84882244161', 'route': ['p1', 'e1', 'i8', 'x3', 'p3', 'c3']}
1769753696.2297401,RECEIVED,5e230659-2b0b-411d-b147-735e8a711165,c1f0f07d-0752-47f1-a2c1-b6d836e5460d,c3,c1,27,p1,?,surb={'id': '0ae272d1-7950-401c-9510-1af6aa3f23ba', 'route': ['p1', 'e5', 'i8', 'x12', 'p3', 'c3']}
1769753696.4809332,SENT,45af1cd6-937e-4869-a6e6-06b1afd0adaa,59453d9e-16b2-417f-ac19-6278206aac83,c1,c5,3403,?,p1,
1769753696.4811037,CREATED,022f0463-0364-47ec-948c-ff59117dea62,04236c80-83d2-483b-a4bd-bb9bb10f76f5,c1,c5,27,?,?,surb={'id': '70d5a072-fe34-4efc-a572-d2c68ed7b78b', 'route': ['p2', 'e1', 'i7', 'x12', 'p1', 'c1']}
1769753696.9411798,RECEIVED,d9cb4c11-af2d-4b8c-9c88-904247e6e04c,9b2c4163-048d-4bdb-bdc3-7deee72303d8,c3,c1,27,p1,?,surb={'id': '6d039d4b-5ee3-49fc-97f5-30a56423a557', 'route': ['p1', 'e1', 'i7', 'x11', 'p3', 'c3']}
1769753696.9684842,SENT,62d4b370-f0b2-4312-bc6e-b7158e4d733f,04fd378f-de07-40c0-a68b-6853834951d0,c1,c5,3359,?,p1,
1769753696.968615,CREATED,444a9fba-e683-45a2-b780-46bf3e73aa69,7a236db3-fa68-4e59-a91a-09cb0df2d179,c1,c5,27,?,?,surb={'id': '2e3faad9-f097-47b6-9231-cfa8bc64e6fa', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c1']}
1769753697.2551959,RECEIVED,66462ebb-347a-4037-92bb-419c2ec37724,1dd10dcc-5d9b-4896-8d21-39f7946b9b43,c3,c1,27,p1,?,surb={'id': '0b3158c5-5f96-480e-9e4f-c3a83044916e', 'route': ['p1', 'e7', 'i5', 'x12', 'p3', 'c3']}
1769753697.4122722,SENT,a6f45604-977e-4e87-8570-9bf572fb6ab6,cfd321ca-2b9d-46f3-89c8-72ea9c7442a3,c1,c5,3378,?,p1,
1769753697.4124074,CREATED,e474155c-a7d0-489a-b0c1-2ef02d2d9d8c,fa91641f-27bf-4f33-b2cc-bc59bc0ddc6d,c1,c5,27,?,?,surb={'id': '4acd2ed5-6b5a-42b2-8d64-d9dcc841ab54', 'route': ['p2', 'e4', 'i5', 'x10', 'p1', 'c1']}
1769753697.5254085,RECEIVED,59d1a37b-32cb-4bfc-bf94-967ceb845030,7bbf8337-41e7-410d-805c-451efd2ca694,c3,c1,27,p1,?,surb={'id': '503cd9bb-6207-410a-8188-d40ad0b8d331', 'route': ['p1', 'e3', 'i8', 'x2', 'p3', 'c3']}
1769753697.5268269,SENT,5016205b-d21a-4aad-9be3-d231fc231b20,473228cf-0a5c-47b6-989c-23a2ebf92415,c1,c5,3375,?,p1,
1769753697.5269718,CREATED,7b563336-f936-4d28-a77b-99e31339f39a,cb39634c-205e-40df-82a2-5d606d57f6f8,c1,c5,27,?,?,surb={'id': '5a113197-a218-4075-aa59-ea45b64eb3c5', 'route': ['p2', 'e9', 'i5', 'x4', 'p1', 'c1']}
1769753697.6155715,SENT,da035085-f805-4c96-b3d6-2e8989db456b,3f74d772-4fe4-46da-8f2d-a12979fe6a8f,c1,c5,3379,?,p1,
1769753697.6157076,CREATED,e03bdef1-7032-4731-bc99-4f4163690784,27fa0a4b-40d0-45ea-97f5-8f9a9372e50d,c1,c5,27,?,?,surb={'id': 'a9812542-5316-4518-84ea-1e179797868e', 'route': ['p2', 'e8', 'i11', 'x8', 'p1', 'c1']}
1769753697.8524501,RECEIVED,f46efff8-7bb9-45d1-a7d3-1c25a9c17397,813f4212-a11e-4e60-82c2-695bdd4f668f,c3,c1,26,p1,?,surb={'id': '3f3a2fe5-c547-4e7b-b645-bd0bccf68efe', 'route': ['p1', 'e7', 'i6', 'x9', 'p3', 'c3']}
1769753698.1608305,RECEIVED,36cee22a-a5ad-4ff4-8575-b3bfb63ebaf1,ac8184dd-b9a6-4431-84f5-1132aaacf181,c3,c1,27,p1,?,surb={'id': '6da97cad-b1d9-4013-835c-19a4ad4d3fc2', 'route': ['p1', 'e11', 'i10', 'x12', 'p3', 'c3']}
1769753698.2099752,SENT,2143f5d9-c457-4576-9cf5-fdaf47acdb7d,31a7fc73-5a84-4522-9fb4-cfff2a2b2e37,c1,c5,3380,?,p1,
1769753698.2101693,CREATED,d883d10c-018d-4f7e-ba65-15f2694c6145,9639d3ec-a225-418c-8f15-cd6108c0d907,c1,c5,26,?,?,surb={'id': '0cc25220-545b-49af-8958-e20032303b99', 'route': ['p2', 'e2', 'i10', 'x12', 'p1', 'c1']}
1769753698.4263616,SENT,54350fe5-a3ef-4f25-bf48-00ae9efeec50,dcf472ec-2040-456b-bad0-dfccf1bab187,c1,c5,3380,?,p1,
1769753698.4264948,CREATED,e0a4abd7-1c84-46b4-8934-e9c8f62b97fb,4a0604e6-957b-46a5-8d68-c70c9ed493d4,c1,c5,27,?,?,surb={'id': 'c06ce574-0e2a-4c1b-a828-143116e128a0', 'route': ['p2', 'e10', 'i8', 'x7', 'p1', 'c1']}
1769753698.564204,SENT,0a0e3cca-17b7-4c8d-9929-ac7345e880a3,e526fc8a-0aa6-4e61-9c1b-09e218452e16,c1,c5,3376,?,p1,
1769753698.564276,CREATED,9a8a8389-f8c7-4375-84dd-4b46ace413e6,0c8527d0-5940-4283-95a8-088911d0cb12,c1,c5,26,?,?,surb={'id': '04142f30-b06d-4cba-aa6b-971512185dc2', 'route': ['p2', 'e3', 'i6', 'x6', 'p1', 'c1']}
1769753698.7187886,SENT,077e0e0d-10a7-41f4-9e69-909501f2c863,cc5b05db-59e4-4c41-b6ee-b48e7796135c,c1,c5,3360,?,p1,
1769753698.7189322,CREATED,e5d6242c-5e8f-4c99-ae6b-ed3157fb2cb2,bccdbd87-b020-4f94-a61f-2333f4c4fa2e,c1,c5,27,?,?,surb={'id': 'bf854ca2-e153-472c-a186-5d9e5522c8c1', 'route': ['p2', 'e6', 'i1', 'x2', 'p1', 'c1']}
1769753699.2947419,RECEIVED,dd274c50-c657-4807-889b-890f25c387b3,e33314a2-8863-401a-b627-0f6e0cdf842c,c3,c1,27,p1,?,surb={'id': '3f8fac88-e277-4b59-8281-9efe6659f6a8', 'route': ['p1', 'e1', 'i5', 'x12', 'p3', 'c3']}
1769753699.5970178,RECEIVED,3da04a8f-d6e9-487c-98cc-2e49842568d8,18b53b68-8927-4974-bebb-987ec1f6d0fa,c3,c1,27,p1,?,surb={'id': '49a648ae-a23a-452f-9914-6918b78210ef', 'route': ['p1', 'e8', 'i1', 'x6', 'p3', 'c3']}
1769753700.3747473,SENT,61aba304-8096-4cae-84af-2e1cadd8840c,237905e2-511c-409a-98d6-44e84c1598b9,c1,c5,3399,?,p1,
1769753700.374922,CREATED,b2621767-7a75-4808-a745-5210e2c32d55,244e8a6e-b2e4-457e-a910-e9478030ae20,c1,c5,27,?,?,surb={'id': '76b78137-d23b-44bd-9bf1-1afb973c87af', 'route': ['p2', 'e1', 'i10', 'x7', 'p1', 'c1']}
1769753700.7108335,SENT,0f195791-31ab-4e99-a118-b97c3c96e092,9c503bca-60b9-455e-b808-e676c726eb4f,c1,c5,3384,?,p1,
1769753700.710937,CREATED,d87dafab-cffe-4f2e-93ee-953368498a45,80fd131c-d472-4d24-95f3-276d845cc4fa,c1,c5,27,?,?,surb={'id': 'e5073025-9c5e-4c11-a103-449fb97e0266', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c1']}
1769753701.0948539,SENT,852b75a8-31b2-4c53-a9b8-6787a11166c6,bf7b182c-0df1-4797-9833-35adf3448014,c1,c5,3361,?,p1,
1769753701.0950036,CREATED,36435617-1192-4f78-a378-1e896a43f082,1e8c25ca-410d-4e75-a624-3c2f9c7b74e8,c1,c5,26,?,?,surb={'id': '45c0d4b7-3a91-46d0-bdec-ec48875d7166', 'route': ['p2', 'e1', 'i3', 'x12', 'p1', 'c1']}
1769753701.1895103,SENT,f82159e4-73b7-4847-b874-39a8629359d0,bf0043a5-d871-4318-bf51-4a356a0ec3b9,c1,c5,3377,?,p1,
1769753701.1897287,CREATED,6d6be9e7-3cda-47b9-a06e-914264455557,3e44c9a8-1a88-4830-bc1d-693e8b9c0c7f,c1,c5,27,?,?,surb={'id': '8a547ce9-e7bc-410e-98a0-32ceadebf856', 'route': ['p2', 'e5', 'i9', 'x3', 'p1', 'c1']}
1769753701.197549,RECEIVED,70102c4b-d121-48ff-acd2-272d5ed90641,e3664beb-2df9-43a7-8eed-5814678e1141,c3,c1,27,p1,?,surb={'id': '1c67f024-4f46-4732-98d1-13ccef0cde94', 'route': ['p1', 'e10', 'i6', 'x11', 'p3', 'c3']}
1769753701.3961656,RECEIVED,fc409116-7499-48fc-b9c3-8898a361c267,f448210e-6c68-4e72-8bae-4e5c8d47f8bd,c3,c1,27,p1,?,surb={'id': '0e043d82-0824-48ff-9fff-1908c89f890e', 'route': ['p1', 'e4', 'i7', 'x6', 'p3', 'c3']}
1769753701.406463,RECEIVED,1db9f164-9fe4-4a94-912c-9f7a111eefda,36cb7d8e-fb5b-4fa3-a6c1-175d569270e0,c3,c1,27,p1,?,surb={'id': '31d9be77-fb4a-4da6-b606-439ea3267a71', 'route': ['p1', 'e4', 'i12', 'x2', 'p3', 'c3']}
1769753701.5485113,RECEIVED,432431fa-b574-4ae2-a85b-7c7b6e671582,ef0a9e77-77fe-4b78-a3b7-253f8ebd77c1,c3,c1,27,p1,?,surb={'id': 'd8b8e98c-bef3-42c0-967d-e66776387f3b', 'route': ['p1', 'e5', 'i5', 'x3', 'p3', 'c3']}
1769753701.940906,SENT,c5de54a3-fb62-4640-8f78-d38295366eb3,5d13bf6c-6022-4204-ac01-a40343bb2051,c1,c5,3397,?,p1,
1769753701.9410825,CREATED,6704d7c9-bee8-4098-b4e2-f22b9948c09e,44a944d4-bf23-4405-915d-88f11aae845e,c1,c5,27,?,?,surb={'id': '836acdab-cfa0-45a6-926e-6c2862c5159c', 'route': ['p2', 'e2', 'i11', 'x6', 'p1', 'c1']}
1769753702.0754116,SENT,22a6e3e4-98af-44f1-a969-970fcc964fff,1b147cde-4107-4c52-bbc5-58c6252bf6fe,c1,c5,3371,?,p1,
1769753702.0755148,CREATED,7b0744c1-40b1-4635-a610-7dda3099c090,7432a3be-33de-48de-b885-f9fbcb8bd87c,c1,c5,27,?,?,surb={'id': '5327bd7d-77ee-47ee-b62c-38d727fbd2cc', 'route': ['p2', 'e8', 'i1', 'x2', 'p1', 'c1']}
1769753702.1574655,SENT,1c0f9575-5cf8-466e-baaa-7d6bdabee634,7d3eeff0-9941-4eb4-9f77-9e109531ea7e,c1,c5,3359,?,p1,
1769753702.1575193,CREATED,a5c20da0-5025-422d-b282-6403c67ef1a6,92d4c8fd-f1ca-4eaa-9e69-5418bcba3118,c1,c5,26,?,?,surb={'id': 'c3ee7830-e64d-429f-afa6-4a5e98ffa74f', 'route': ['p2', 'e7', 'i2', 'x11', 'p1', 'c1']}
1769753702.2767634,SENT,5ebabbd7-a89e-4cb7-97fc-d6e1f072544b,0758fc1a-cb09-47dc-afdf-c2842ab5a66e,c1,c5,3374,?,p1,
1769753702.276848,CREATED,75fa41d1-7d24-49b4-ae84-8519f73a8424,a36875a6-6c78-4580-b95c-cd161e88f24b,c1,c5,26,?,?,surb={'id': '19beec3d-18c3-497a-90d6-77e1cab810ae', 'route': ['p2', 'e1', 'i12', 'x5', 'p1', 'c1']}
1769753702.5147352,SENT,2743f345-a39e-4031-af54-c4b4a66b30fc,43da2259-0dfb-4131-bbd5-e3f23cdb56a5,c1,c5,3358,?,p1,
1769753702.514884,CREATED,99574cc5-45c7-4895-b9b3-b5518c6539d6,61a2d683-2f8c-43dc-8a42-8a387a02a895,c1,c5,27,?,?,surb={'id': 'a81b0239-ba23-483e-8e77-f8540d8c6f67', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769753702.8577256,RECEIVED,9a8c4fd8-3dd3-49e7-807f-c91e5d7aa66a,9d32b8f9-4732-42e6-86df-79fceca40bbd,c3,c1,27,p1,?,surb={'id': '9dc739c5-b33f-4682-9fb9-59c3dd6c0d26', 'route': ['p1', 'e12', 'i4', 'x7', 'p3', 'c3']}
1769753703.1557577,SENT,321fe122-3468-4dcb-8680-bf67788a74b0,de57515d-8877-45fd-8f59-3bc0c8558453,c1,c5,3384,?,p1,
1769753703.1558764,CREATED,296290a3-827e-4a13-9831-9c9cd4054f25,0209980c-bdb0-4a83-8ca4-ea3c45c08a38,c1,c5,27,?,?,surb={'id': 'a153ee40-e598-43c9-a81f-240571e1358a', 'route': ['p2', 'e10', 'i9', 'x10', 'p1', 'c1']}
1769753703.1913016,RECEIVED,9b3f19d1-d4f2-4fcf-975c-1d4d8bb53ac4,483ddbbe-6bc3-4ba2-aac7-ca63ced277e7,c3,c1,27,p1,?,surb={'id': 'ea45c132-0b63-41d0-8c83-fb96da0d2407', 'route': ['p1', 'e12', 'i9', 'x11', 'p3', 'c3']}
1769753703.3365674,RECEIVED,e6580686-d7f5-41b8-94f7-214d05f6417c,5989b3e9-ca2c-4213-8477-2b6e23ae7115,c3,c1,27,p1,?,surb={'id': '56829175-786f-44cc-885d-058b8ef7d161', 'route': ['p1', 'e7', 'i5', 'x3', 'p3', 'c3']}
1769753703.5608284,SENT,1ceaee45-93ca-4f9b-b140-a358a80336c4,4e0b9adc-0793-42e3-97ac-aab7aa79ff95,c1,c5,3360,?,p1,
1769753703.56096,CREATED,aa88ca23-1ab9-4168-a868-fd9491700ba8,46f573c4-f54e-4472-8693-d371715f5029,c1,c5,27,?,?,surb={'id': 'f680068b-16bd-4240-b50a-5103d3f156ad', 'route': ['p2', 'e2', 'i4', 'x2', 'p1', 'c1']}
1769753703.6562872,RECEIVED,23322cbd-8097-448e-a79f-cbd183f4e4ae,b4855689-30e5-47a2-beb3-2ddf5573c738,c3,c1,26,p1,?,surb={'id': 'd0f4dc17-2c0c-490e-b242-d7b8e59c7ed5', 'route': ['p1', 'e11', 'i3', 'x6', 'p3', 'c3']}
1769753703.8783407,RECEIVED,c0b89e02-b6c1-4513-8421-fbead802fdc9,74183c29-07ae-4a9a-9e2f-fc17b45db394,c3,c1,27,p1,?,surb={'id': '94d3bffa-4de7-42ad-8854-4dd535575211', 'route': ['p1', 'e5', 'i4', 'x11', 'p3', 'c3']}
1769753704.086823,SENT,92e1e480-95da-4d14-a503-90d01619ed97,1e45261a-ff4d-4b13-b3aa-9cd1da946375,c1,c5,3379,?,p1,
1769753704.0868697,CREATED,303cfa34-9807-4c28-9424-cac590124318,9f309255-359f-425a-9c2d-8823b1c5bca0,c1,c5,27,?,?,surb={'id': 'e5d06dc1-67fa-4589-aae3-bec7b008775d', 'route': ['p2', 'e2', 'i11', 'x3', 'p1', 'c1']}
1769753704.403814,RECEIVED,9ac8a4ea-7bc2-4aea-800d-127af4371a06,3490a129-b5b9-43f4-9739-9a9ac88ad6b8,c3,c1,27,p1,?,surb={'id': '98e1bef5-f1d0-4574-87d9-e3f54653d51f', 'route': ['p1', 'e11', 'i3', 'x3', 'p3', 'c3']}
1769753704.7207344,SENT,df4b4897-e546-430f-a475-65de4647dcb8,288901ea-194e-4185-b598-514acdc0cbc7,c1,c5,3376,?,p1,
1769753704.7208807,CREATED,65999e42-ffb4-4296-8bbf-285c6d7943c6,1a6a7730-21e0-4d96-b642-c0c0d47295a0,c1,c5,27,?,?,surb={'id': '52a81c6c-b13d-455b-972a-35ae423105a7', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c1']}
1769753705.1173747,SENT,e746f700-ebfc-4c21-94c6-199af4113d9a,4b7e5a9f-b33e-4a90-b75e-34173c25e6ad,c1,c5,3380,?,p1,
1769753705.1175761,CREATED,aff24bdc-ba62-495a-92bf-4ebcbf01ba09,8d9f1d49-8fb5-445d-bce0-4b41cedf288d,c1,c5,26,?,?,surb={'id': '3d7f71f8-f7bf-477c-8476-a65ff7fcdfaa', 'route': ['p2', 'e7', 'i11', 'x6', 'p1', 'c1']}
1769753705.3433166,SENT,c0f09f3c-ed46-4650-80c3-4af39aea37c2,a9ac8c78-82db-4a35-9b75-e49d4cef78b4,c1,c5,3375,?,p1,
1769753705.3434064,CREATED,eb80efc9-375f-41df-b7ab-f3f32c5fd8cd,3c5bbbaa-c103-42c5-9ecc-df98fa15bf33,c1,c5,26,?,?,surb={'id': '44953c1f-d0fc-4f3a-8c4c-e037412238a6', 'route': ['p2', 'e2', 'i3', 'x8', 'p1', 'c1']}
1769753705.4972138,SENT,a8c4cb5e-d2b8-4eb3-b86f-5e7f2c5418a5,cb8f5507-65d8-4a20-8a9c-b4dde93115ed,c1,c5,3402,?,p1,
1769753705.4973001,CREATED,9c076af0-2b3a-4106-9736-f6f1b5d75137,9ee19448-2096-4605-b0a8-02fd95604b66,c1,c5,27,?,?,surb={'id': 'b1d16d8e-a633-4dce-9802-8e7381fe57fd', 'route': ['p2', 'e10', 'i12', 'x8', 'p1', 'c1']}
1769753705.6219172,SENT,54e9dae1-3e9d-406d-a482-541ab8112882,22843f94-f82c-4c98-94b3-af6d7b71d1c3,c1,c5,3377,?,p1,
1769753705.622079,CREATED,81b0271e-439c-4fa6-97e3-7ce9fcb8a2a0,9cb49dba-0205-4f0d-adb2-5f5a08c4c7fc,c1,c5,27,?,?,surb={'id': '7e921592-6df8-413f-9bd6-f4fd36c286ac', 'route': ['p2', 'e8', 'i11', 'x1', 'p1', 'c1']}
1769753705.69458,SENT,3d3bd96f-41a9-4f94-8a9d-88b4a19b2f23,79acf935-c279-49de-b3d3-7862f475534c,c1,c5,3400,?,p1,
1769753705.6946685,CREATED,9fbb228e-37c8-4c1a-b851-cb7b9e7ff8ef,825bd7a3-7471-41d7-b874-fbbffebd449c,c1,c5,27,?,?,surb={'id': 'cf22945e-c678-4705-a07c-19b7849170f0', 'route': ['p2', 'e11', 'i10', 'x3', 'p1', 'c1']}
1769753705.715564,SENT,61274e60-fcea-4e4d-bc69-0e5a91dcd7ca,7fbbec31-b966-4beb-a6bf-999f06de99c8,c1,c5,3397,?,p1,
1769753705.715647,CREATED,f602b044-5b84-4059-87cc-d7712be75c46,2db7e453-a3cc-42c3-ac8c-fb1e2bc20f4a,c1,c5,27,?,?,surb={'id': '7f3f3efd-5980-48fe-829b-ea6a06f16a0f', 'route': ['p2', 'e5', 'i2', 'x5', 'p1', 'c1']}
1769753706.017406,RECEIVED,6e51145e-b7b4-405e-94f4-ebe67fbd224f,f3e47cd1-e75c-4001-af32-3f7ac57a451f,c3,c1,27,p1,?,surb={'id': '67910269-20f4-40a0-9c39-f70cd209b8e2', 'route': ['p1', 'e7', 'i11', 'x9', 'p3', 'c3']}
1769753706.036698,RECEIVED,56937d9b-aa81-480d-8f3a-29ca9f22c197,8d97b3a1-f211-4cc2-bfbd-7925e3be6c3e,c3,c1,27,p1,?,surb={'id': '8cd2602d-8e96-4d98-876c-e4d333e6d111', 'route': ['p1', 'e10', 'i1', 'x12', 'p3', 'c3']}
1769753706.2437937,RECEIVED,21cb2a8d-f2cf-41cc-8fd2-76842fe48e07,f1944370-9f3c-4d20-be02-9f3e33a8d6ce,c3,c1,26,p1,?,surb={'id': '87b4155e-072e-426d-bdf7-dc952d3f1407', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769753706.2927458,SENT,7b33368e-65e4-44e3-826b-9ea01c9d413b,af951a38-7f9a-4bed-9ff2-0b66b43d24ce,c1,c5,3384,?,p1,
1769753706.2928057,CREATED,512091e5-5696-42a9-a91f-735286fa418a,9ae7cde4-9227-4498-bcac-adbe006b0da7,c1,c5,27,?,?,surb={'id': '0f52acae-f5b0-4f4a-ac29-e3dc0a2d10ca', 'route': ['p2', 'e4', 'i5', 'x11', 'p1', 'c1']}
1769753706.3667476,SENT,4c6c1ca5-d60e-4486-a9a4-75e9552e903a,5c94eae4-e827-4a85-88a8-23415aaad979,c1,c5,3399,?,p1,
1769753706.366807,CREATED,71ccdead-b29e-48e0-9c49-67745b44793a,4f04e0a6-6ce4-4aa3-9bdc-ff3e0a2deef1,c1,c5,27,?,?,surb={'id': 'da72e3fa-9787-4c17-b6a1-f36466524a30', 'route': ['p2', 'e9', 'i10', 'x9', 'p1', 'c1']}
1769753706.73779,RECEIVED,e3e56711-a6aa-433f-8ba9-34379dddfc0b,c0579cb5-6d44-4ee4-9c70-2b4c8af2add6,c3,c1,27,p1,?,surb={'id': 'c66d80f4-9b9a-4e95-99f0-74db40e8e7b4', 'route': ['p1', 'e6', 'i2', 'x9', 'p3', 'c3']}
1769753706.978476,RECEIVED,69a2ca40-d107-424f-8da2-45b5e3c63943,0db38801-6d57-4068-a3b8-4cc6237699ee,c3,c1,27,p1,?,surb={'id': 'd51d2cc9-4300-45d4-abe4-a22942c233a8', 'route': ['p1', 'e7', 'i7', 'x7', 'p3', 'c3']}
1769753707.251551,SENT,f4dd5ef5-7344-4f4a-bc82-6c350e868d8d,90d158db-f715-4cf0-95b9-6e17f6ab3a11,c1,c5,3380,?,p1,
