timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753468.2117782,SENT,939211a3-8126-4939-9905-d98c3d4a262b,473b72b9-c973-446e-9337-cd74c8927941,c5,DROP,2020,?,p2,
1769753468.2119029,CREATED,4d579a27-d3e1-413a-b4d2-6bb80cee1252,1fd67302-6ae1-47a7-b4df-67f957d3fa24,c5,DROP,27,?,?,
1769753468.289226,SENT,d1a455d3-bf85-42e7-9850-4951f7a0a62b,862874e2-f896-45e4-b258-77f5f6048ef4,c5,DROP,2036,?,p2,
1769753468.2893615,CREATED,224227ef-778f-4922-a71d-85dcfb65054d,4413a6da-a6a7-464e-ac65-7af25d112e13,c5,DROP,26,?,?,
1769753468.3059006,SENT,043e83d8-ffc9-42c8-ac9b-36190123ba33,e4214598-7e74-413d-a733-464cf444b8cb,c5,DROP,2015,?,p2,
1769753468.3060188,CREATED,3d9d9838-aa62-48cb-a7b7-a57f1bf8b4e9,418383f7-4949-4d58-9734-ee21cb0cfc22,c5,DROP,27,?,?,
1769753468.744753,SENT,aef0834d-c1d6-4149-aa74-d6e903235a5e,1d54c547-ff0b-4bab-bf69-2710e9da09ad,c5,c2,3379,?,p2,
1769753468.744885,CREATED,54dd1352-7e70-4723-a399-030af7907f59,704353d9-a6fa-4e85-890e-431ddcfba6cf,c5,c2,26,?,?,surb={'id': 'fd09954b-7453-481e-86b4-2a1a3d306290', 'route': ['p2', 'e9', 'i10', 'x8', 'p2', 'c5']}
1769753639.899218,SENT,f3885060-57da-4e7b-b255-47bb651f2f3d,94c4da50-3591-4230-b552-b5c99a91a2fb,c5,c2,3384,?,p2,
1769753639.8993034,CREATED,4b0b3c44-20e5-4f16-b3f9-830d60d7eb00,24fbd771-bbb7-49a7-a4b7-32af5983d6be,c5,c2,27,?,?,surb={'id': '0b77aef6-1555-4a61-95ef-56d98e2c85b1', 'route': ['p2', 'e6', 'i6', 'x7', 'p2', 'c5']}
1769753640.3471005,SENT,7d10c28d-4d30-429c-9415-aac4d18f1c84,ce90ea4f-2672-42e8-bcf0-976f3cc3b8ce,c5,c2,3388,?,p2,
1769753640.3479137,CREATED,286f34ce-a02c-42c6-bbb7-7d4f4778a949,6194016f-a119-465c-842f-43f9e37ca491,c5,c2,27,?,?,surb={'id': 'de8153fe-5656-478d-81ec-a6aa21d6af67', 'route': ['p2', 'e4', 'i2', 'x2', 'p2', 'c5']}
1769753640.3808372,RECEIVED,c8b42d9c-cdd5-4f62-a8f8-0e5227931433,682ef254-b953-4065-91f2-5e3e87463753,c4,c5,26,p2,?,surb={'id': 'd4c50b39-9375-4cda-ba24-f3b16763d8ce', 'route': ['p2', 'e10', 'i5', 'x4', 'p1', 'c4']}
1769753640.7243106,SENT,abbf94b3-8e57-458c-8227-9cf2a7f4ab20,ffa76a72-dbb1-4817-aeef-183a71d51ef1,c5,c2,3411,?,p2,
1769753640.724367,CREATED,67f2117d-81b4-4422-b3ef-68fce0693b79,d476621d-76a4-4899-9ebb-4f2b8a2b052b,c5,c2,27,?,?,surb={'id': '7bed35d0-7e7a-4f2d-a3d5-2070ab226fc6', 'route': ['p2', 'e6', 'i6', 'x4', 'p2', 'c5']}
1769753640.7496686,RECEIVED,b373eac8-67d5-4c3d-85b0-1b1ec018004e,44fe8cdc-2543-4a2f-8015-d04fb427f485,c4,c5,27,p2,?,surb={'id': '97f272a8-8417-42c7-a359-9e3c2f85c622', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769753640.863672,RECEIVED,04015ed3-c8c5-49f5-b077-5067c2c071ac,f634cfb6-2cb2-4a46-bb01-b6f1258bf35c,c1,c5,27,p2,?,surb={'id': '584fb3c2-0c2f-42fd-90d4-5211b0e1be4c', 'route': ['p2', 'e6', 'i2', 'x12', 'p1', 'c1']}
1769753641.0065312,RECEIVED,6a83674b-b1a2-4f10-b658-f48a9accdf7b,f66e436c-18a4-490b-92e1-2c986b8ed8af,c4,c5,27,p2,?,surb={'id': 'd6228af4-9867-4059-93c0-5c7a356751ba', 'route': ['p2', 'e12', 'i7', 'x9', 'p1', 'c4']}
1769753641.0712745,RECEIVED,b9a633fe-e79f-49e2-b833-bfd405811804,fa32c643-fdf0-43cc-a096-60f9c1b110c8,c1,c5,26,p2,?,surb={'id': '016c1b87-b1aa-4515-8a0e-3040486a1e01', 'route': ['p2', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769753641.0997548,RECEIVED,23c46735-9b62-44be-b169-f085648d3335,44da5b54-78b4-4cfe-9dc8-24d6d3257d14,c1,c5,27,p2,?,surb={'id': 'edbdcc68-3179-4460-a329-5ace45757072', 'route': ['p2', 'e12', 'i5', 'x12', 'p1', 'c1']}
1769753641.1622052,SENT,1f11a4e2-d0a1-4c4e-9d83-7006cc20f0f9,63ce77b8-6045-479c-940b-7740336c4b87,c5,c2,3388,?,p2,
1769753641.1622846,CREATED,ce17aed8-871d-4a07-85bf-59fc33b1887f,42344d05-7dd5-48a6-999b-cfb810a3898a,c5,c2,27,?,?,surb={'id': 'f62f1a27-7fa6-4243-95b9-0bf3731a0555', 'route': ['p2', 'e2', 'i1', 'x12', 'p2', 'c5']}
1769753641.3046336,RECEIVED,52b3f961-9433-4da1-90e7-00b497d7026f,f630d711-48da-4e92-b1c6-7e8009e0191b,c1,c5,27,p2,?,surb={'id': '6bd3801b-cb7a-4f52-b7d7-fba90c3def6c', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c1']}
1769753641.3959837,SENT,b00b6456-8d83-40e4-b182-0f751fe67328,bd3027b2-82cb-4e35-8267-56a21fd6f1ec,c5,c2,3359,?,p2,
1769753641.3961434,CREATED,1e83ad0f-4591-40ef-8e36-94fdaf23f893,af24de29-5870-428a-8031-776b4aa4e862,c5,c2,27,?,?,surb={'id': '91942b01-5459-4936-882f-8524ff9d4fa6', 'route': ['p2', 'e5', 'i3', 'x7', 'p2', 'c5']}
1769753641.442371,SENT,8799a4de-42a2-46de-b286-0ef4ea426ce0,bedd555c-e042-4508-b7b2-155eee0a4510,c5,c2,3388,?,p2,
1769753641.4424794,CREATED,b001c19c-497f-4975-906f-866331172f33,66f997e5-4119-4a81-b69b-50cf227a70c4,c5,c2,27,?,?,surb={'id': 'bbb6c8ef-203b-4267-932c-42464a91c898', 'route': ['p2', 'e2', 'i11', 'x12', 'p2', 'c5']}
1769753641.491779,RECEIVED,dc1d09f4-b7a7-460f-bba4-db2dcde324d4,b6ad64a8-3a26-4a30-8cda-2db1de2e1757,c1,c5,27,p2,?,surb={'id': '0b07fff1-70fd-4fdb-9304-f3af7d37a237', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769753641.5118175,RECEIVED,af0e21ff-fbf9-416b-8ffb-45ba7164edba,ee81f42f-0755-4df4-862a-c6b3d5bde3dc,c4,c5,27,p2,?,surb={'id': '8f60c0b2-46d6-4052-9f19-140fa01b058e', 'route': ['p2', 'e5', 'i4', 'x1', 'p1', 'c4']}
1769753641.779558,RECEIVED,ff4f168d-edc5-40fd-a1df-c1cb95527968,09ca2dee-1ffd-4dff-9f83-b77f36000f07,c1,c5,25,p2,?,surb={'id': 'c24576aa-80e9-4ca2-9019-d9c0fa3a99c4', 'route': ['p2', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769753641.8463016,SENT,f1d09069-ff92-4537-af60-36a33f6aae2c,73cca11f-08d5-4111-a4cd-33552277a681,c5,c2,3356,?,p2,
1769753641.8464293,CREATED,e1e21899-9c46-48e0-8712-8571882f740e,b92bde73-64b2-40fa-a40b-694629f04747,c5,c2,26,?,?,surb={'id': 'b4e8e830-fdd5-44da-9ec0-cf917a0465a1', 'route': ['p2', 'e7', 'i3', 'x8', 'p2', 'c5']}
1769753641.849468,RECEIVED,14306a8c-0c44-42cd-9144-788a52d455b6,5b50fb9c-758b-4769-8abf-692b060e9f09,c4,c5,27,p2,?,surb={'id': '5d26d113-9d7f-4452-ba18-e0245976fbfb', 'route': ['p2', 'e4', 'i2', 'x10', 'p1', 'c4']}
1769753641.864419,SENT,789b4b87-d2eb-4b15-a658-b269ab8ffb01,0dc84028-d5fb-4c64-a630-290a09f691e3,c5,c2,3392,?,p2,
1769753641.8645394,CREATED,8141f9c6-f245-4fbc-ae51-0382b360fc0f,c8a56ce0-7c7e-4ba5-a66e-d77a4350b35e,c5,c2,27,?,?,surb={'id': 'ead198a0-ac96-463c-8cb6-7d0114a4701a', 'route': ['p2', 'e2', 'i4', 'x5', 'p2', 'c5']}
1769753642.0016363,SENT,5c5a292a-e03e-4b67-a7af-40f15b47b862,c80fa256-d746-41de-8b6f-ab8973d7ab7a,c5,c2,3374,?,p2,
1769753642.0018501,CREATED,120a293e-4899-4b2d-a0eb-21ea83cdc636,78e8dfa3-0804-46c1-9e7b-f80083cf328d,c5,c2,27,?,?,surb={'id': '5c93e1bf-1afb-46a7-8df0-d9cb14835573', 'route': ['p2', 'e8', 'i5', 'x4', 'p2', 'c5']}
1769753642.201215,SENT,9a925cf9-0c27-4b65-9ce8-880537341e07,544c1437-2edf-44ea-94f1-fab9d0733a6c,c5,c2,3368,?,p2,
1769753642.2012827,CREATED,ef08ace1-6b28-493e-a13d-f9bd2ec42dcc,af939a4a-07dc-470f-bbd4-cfd5162079ad,c5,c2,27,?,?,surb={'id': '05486b2e-e8f3-454d-811e-54b390e06d7d', 'route': ['p2', 'e12', 'i5', 'x6', 'p2', 'c5']}
1769753642.2094758,RECEIVED,1690deb6-4993-4f4b-99b9-99f9fae7d082,c4e10e0d-e391-4af7-a904-320c90a3e641,c4,c5,26,p2,?,surb={'id': '7ea81084-952c-4bbf-a5db-7b649b49c7d9', 'route': ['p2', 'e5', 'i6', 'x12', 'p1', 'c4']}
1769753642.275586,RECEIVED,26124c57-b065-44df-ad3a-e91487430450,411aa165-ad85-4ace-b3ec-f0418e643a17,c1,c5,27,p2,?,surb={'id': '6b075639-0dec-40ab-b899-a50f4e21c618', 'route': ['p2', 'e11', 'i4', 'x12', 'p1', 'c1']}
1769753642.3411553,RECEIVED,0f67cc58-f490-43dd-aeb3-a8e95914b2d8,27fad974-b3e5-426d-a42a-75a8384dcb97,c4,c5,27,p2,?,surb={'id': 'a59d03f7-6b76-483e-8582-46b5ea209189', 'route': ['p2', 'e8', 'i2', 'x9', 'p1', 'c4']}
1769753642.4679773,RECEIVED,93143c39-a05f-456d-ac03-75c5dff0f52b,c8fb9f92-fdcf-48f9-a6a6-fdc429643a66,c1,c5,27,p2,?,surb={'id': '8aa32ede-b75a-4ad5-9669-9dc572a6d823', 'route': ['p2', 'e12', 'i9', 'x8', 'p1', 'c1']}
1769753642.6705086,RECEIVED,aab0aae3-3282-4996-afc3-300fa62415d3,4e63b107-a954-42b2-b672-9b6def8185dd,c1,c5,27,p2,?,surb={'id': 'f89b6955-8d0d-490f-8d5d-7d199c2ff95a', 'route': ['p2', 'e5', 'i10', 'x1', 'p1', 'c1']}
1769753642.6841657,SENT,166c0614-28c0-43ad-b1a6-7839d063c3fd,0e0aaba7-1f31-40c2-95bb-79900d738927,c5,c2,3391,?,p2,
1769753642.684258,CREATED,81c47235-279e-4985-8a3d-4ccbfb51591d,289ef3d9-dace-4c22-9c3a-7b7ee6fa9c50,c5,c2,27,?,?,surb={'id': 'bcc0cd3f-439d-42db-ba81-61f75a8b4ec0', 'route': ['p2', 'e12', 'i11', 'x4', 'p2', 'c5']}
1769753642.7137592,RECEIVED,1dcad44e-0138-4ab5-90f0-d3ba1082fb82,a1571b33-f040-492f-9e9d-f4dc9a775bf1,c1,c5,27,p2,?,surb={'id': 'ac91ab65-8d81-4c25-a94f-cc27f7d841bd', 'route': ['p2', 'e3', 'i1', 'x9', 'p1', 'c1']}
1769753642.7323668,SENT,e139202d-e125-41b3-88a9-46e252920953,587e01ce-190e-45c3-9f7b-9e1226c822b1,c5,c2,3395,?,p2,
1769753642.732463,CREATED,f24c0865-55cc-4c9c-8929-e1ffecb4a289,42ad4aa4-f1cf-4fe7-be94-2c603c63d9a4,c5,c2,27,?,?,surb={'id': '24a915f7-8799-4354-a0ec-0de2fe5ebe97', 'route': ['p2', 'e4', 'i4', 'x8', 'p2', 'c5']}
1769753643.0393412,RECEIVED,6770a7ce-bc5f-4f97-9ecd-985a7e62fbd3,4ffd4347-e50f-4e19-a1a1-c374a0589b77,c1,c5,26,p2,?,surb={'id': '49dc778d-8121-4fb3-9f2b-14c6c8d6eceb', 'route': ['p2', 'e12', 'i7', 'x8', 'p1', 'c1']}
1769753643.2775562,SENT,501a65eb-0902-4c23-9627-5e0a235329bc,356e96f9-19a9-4693-938a-6db1ed4409ee,c5,c2,3371,?,p2,
1769753643.2777054,CREATED,52d72842-7786-426f-beac-b5eee2c6b2d3,2760cef7-c21d-4d45-be92-c5cf02bcb1dc,c5,c2,27,?,?,surb={'id': 'de89a4f8-0027-4e8c-8969-c3c7cc2850d1', 'route': ['p2', 'e4', 'i7', 'x1', 'p2', 'c5']}
1769753643.3832507,RECEIVED,4b15ef7f-6df9-4d09-863c-e096bc35bab8,7068e13a-fbe1-4bb4-91e6-39edde27f838,c1,c5,27,p2,?,surb={'id': '40909969-60c3-401e-b07b-24e32f33b235', 'route': ['p2', 'e4', 'i9', 'x9', 'p1', 'c1']}
1769753643.4563844,RECEIVED,76764965-3a00-4bbb-8a68-12533addc067,464f2a80-eefb-4164-ae8e-adb3bac38361,c1,c5,27,p2,?,surb={'id': 'dead3552-950c-4c57-bf00-13170cbe20ba', 'route': ['p2', 'e2', 'i10', 'x4', 'p1', 'c1']}
1769753643.902592,RECEIVED,d393f091-08c9-4992-a1ac-ec5cbb78d06d,796ab585-fd44-47a7-af14-8d99111ee86b,c1,c5,27,p2,?,surb={'id': '7463a24e-891f-4102-8021-e5af03d4c007', 'route': ['p2', 'e10', 'i5', 'x12', 'p1', 'c1']}
1769753644.0943263,RECEIVED,4a6c4856-70c1-4e09-aa5d-1036a1774e3f,f78a626f-b713-46ab-b69d-6c79f31519fe,c1,c5,26,p2,?,surb={'id': '86513284-0fe8-45f9-9446-d055b5f0b7b7', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c1']}
1769753644.1592786,RECEIVED,18230122-dbe7-4fba-adfb-c76d1af56f90,769c7015-5b02-4263-8e61-6224c0d2c408,c4,c5,27,p2,?,surb={'id': '1056eb1d-b65f-4a48-9311-c8045735d029', 'route': ['p2', 'e6', 'i8', 'x4', 'p1', 'c4']}
1769753644.2704957,RECEIVED,ace5e975-e4d1-4a2f-a32c-9a0d96cbcd45,5be6442f-0a7c-47ef-bb65-29a7d44d81e3,c1,c5,26,p2,?,surb={'id': '8de18015-bf13-409d-af4e-cf29aeab9c4f', 'route': ['p2', 'e8', 'i9', 'x5', 'p1', 'c1']}
1769753644.2899916,RECEIVED,fd64c673-dab1-4ee2-bdc4-e515327d01df,ddf96bbf-ca89-400b-a29e-58d39fa21e27,c4,c5,27,p2,?,surb={'id': '356be218-d09b-434b-8fe0-35dd3f15823d', 'route': ['p2', 'e3', 'i12', 'x1', 'p1', 'c4']}
1769753644.6069238,SENT,f9303bc3-76b0-4816-8c50-268d77c8be2b,617b63f5-1599-48d5-b9c9-d5b97bfe0c8c,c5,c2,3387,?,p2,
1769753644.6070879,CREATED,692b4cdc-cfe7-4c7d-ba8d-82fb37d7e65e,c856152f-e88c-4f15-abfd-0e49bb6fb7a6,c5,c2,27,?,?,surb={'id': 'b4ab25de-f6fe-4da7-9029-168d0d522f0e', 'route': ['p2', 'e12', 'i8', 'x1', 'p2', 'c5']}
1769753644.6236224,RECEIVED,ecd48b73-d569-4aa2-a45b-138864254498,9fc09ad0-da09-4352-891c-90da53fc9968,c1,c5,27,p2,?,surb={'id': '9a6499c1-6040-41e3-9a3c-9a2e7c1e2428', 'route': ['p2', 'e3', 'i5', 'x11', 'p1', 'c1']}
1769753644.726938,RECEIVED,e2c9a0d1-b2c5-4301-aa9a-906429899ecb,f7ee0926-7207-47e1-90b7-b990f51cb838,c4,c5,27,p2,?,surb={'id': '161b421c-2001-46b7-91a0-9465b3a5131e', 'route': ['p2', 'e4', 'i5', 'x8', 'p1', 'c4']}
1769753644.7843099,RECEIVED,34ec7c1c-3812-4ba4-a1d9-afd7dc07648f,3530c3c2-a1de-441c-bb3f-5dd0213e7d5f,c4,c5,27,p2,?,surb={'id': '3f6cd7e5-ab50-485a-aa32-c390d8f53624', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769753644.8614492,RECEIVED,8498ed38-a010-4d20-8a50-8c284998db24,9acd9401-10af-4d4c-8008-d6682f23bae9,c1,c5,27,p2,?,surb={'id': '96de3342-0597-4342-971b-a62e8acaad14', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c1']}
1769753644.8673742,RECEIVED,aa425f4c-64af-4845-8302-dcdde27e107a,c73cf6f9-5628-440c-8f38-a88bf58132a0,c1,c5,27,p2,?,surb={'id': 'b8c2dbd0-005f-4790-976a-4d281948d16a', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c1']}
1769753644.9304297,RECEIVED,3fdf4f8e-2a24-41fb-9d6e-7fc05b6cf796,73e0e0c2-c957-4842-b095-bb172163118f,c4,c5,27,p2,?,surb={'id': 'b7224706-fbfc-4caf-af92-bb5bba1120e7', 'route': ['p2', 'e7', 'i7', 'x6', 'p1', 'c4']}
1769753644.9721503,RECEIVED,039889f9-149b-4aeb-a766-e3e6bd4276c8,1c58eb1c-4e8c-44ba-b140-ee1e35149f45,c1,c5,27,p2,?,surb={'id': '29e1bc1c-3621-437d-892d-4c9f698ca42a', 'route': ['p2', 'e5', 'i5', 'x9', 'p1', 'c1']}
1769753644.9847121,RECEIVED,faf60dca-4bf7-4c0f-a579-e2f6a5243bb8,94aefdb6-9691-45f9-b916-fd4bd460a94f,c1,c5,27,p2,?,surb={'id': 'f2b47624-7806-41e1-8322-f0270fc40fab', 'route': ['p2', 'e1', 'i8', 'x3', 'p1', 'c1']}
1769753645.3304949,RECEIVED,17c6909b-23cc-4db7-95aa-e11535c76a84,16a2cc4a-a106-46ba-b456-1bcce98b79c9,c1,c5,27,p2,?,surb={'id': '5a9aae03-d8bf-456a-854a-d4006ad46fab', 'route': ['p2', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769753645.3576236,RECEIVED,4c239561-54d1-45fc-9846-9da07aac664c,f14f00e4-1cf6-4812-b5a2-c1a35ac0d692,c1,c5,27,p2,?,surb={'id': '8a9eba71-bc3b-4d3b-ad2a-71a51cdace5a', 'route': ['p2', 'e6', 'i5', 'x8', 'p1', 'c1']}
1769753645.8981104,RECEIVED,50c35fd3-fb0d-46d3-9fba-5061297ce28c,7e0c2baf-d748-447f-992d-2a7598b5f32c,c4,c5,27,p2,?,surb={'id': '9e3745d2-a7c4-463c-9ebb-54f4ef40ae77', 'route': ['p2', 'e1', 'i7', 'x12', 'p1', 'c4']}
1769753646.0093071,RECEIVED,1dd1ec8c-f2b7-436b-a59c-40b55e2bf3f5,fdfa09e2-6ab2-4b85-971a-14b737aa55db,c4,c5,26,p2,?,surb={'id': '7c4bb41f-cb71-4675-a72d-13181dbf9e67', 'route': ['p2', 'e3', 'i4', 'x6', 'p1', 'c4']}
1769753646.1386063,RECEIVED,391b8675-38e4-4299-849f-db2db2efe8b3,37b8a2c4-b7c8-4576-849b-e450d79210d0,c1,c5,27,p2,?,surb={'id': '81b9976b-ae1f-4861-a455-bf69a114a079', 'route': ['p2', 'e9', 'i4', 'x12', 'p1', 'c1']}
1769753646.2294667,RECEIVED,ca3df8d8-ff52-4add-aaa0-bea2f01383d2,0b150c72-9595-45f3-a04e-4b594904a59e,c4,c5,27,p2,?,surb={'id': '9c5fe418-29c9-4fd6-a899-ad271b7ff9a5', 'route': ['p2', 'e9', 'i6', 'x12', 'p1', 'c4']}
1769753646.332278,RECEIVED,a6929d68-e714-4c53-b91f-74aa78bc0b55,407d5c9e-6662-4bd4-b01a-b87e8f136407,c4,c5,26,p2,?,surb={'id': 'fc922e3c-6fd9-4755-a7ac-6fc981ae7b3c', 'route': ['p2', 'e6', 'i7', 'x12', 'p1', 'c4']}
1769753646.8202047,SENT,df58ca22-5be9-41b0-a1d5-b1af958f703a,e535bd88-917c-4ab8-adea-e9443b49b5c0,c5,c2,3399,?,p2,
1769753646.8203533,CREATED,cb301de7-5a72-4f25-8671-443760735cef,3084d374-e1c0-4e93-8294-d2f05400990c,c5,c2,27,?,?,surb={'id': '906f0d36-10d8-4e86-8bd3-bbf449c9a30f', 'route': ['p2', 'e2', 'i10', 'x12', 'p2', 'c5']}
1769753646.902379,RECEIVED,9caf7fc9-635d-42c4-b31c-7bd631d9fee7,f9839d14-8179-4bc2-a742-4600775681db,c1,c5,27,p2,?,surb={'id': '0c7c0dc5-7536-44d5-997a-6e2bae433693', 'route': ['p2', 'e3', 'i7', 'x6', 'p1', 'c1']}
1769753647.010128,SENT,9bfb7713-8a9f-42a2-96f7-8b93bca17395,d74c8028-584f-476f-8e1c-e0a3ea90b385,c5,c2,3355,?,p2,
1769753647.0102806,CREATED,fe075510-43fd-4f62-bd7b-80faf2926585,7c2b406d-5d98-408c-a36d-fa66e22d9185,c5,c2,26,?,?,surb={'id': 'd0a95f2d-d335-4739-b395-bfeaf2d3bb04', 'route': ['p2', 'e9', 'i2', 'x8', 'p2', 'c5']}
1769753647.0282767,SENT,23357d01-09af-4652-9018-c008c1ef920e,adee8587-568b-49f1-82fd-88db7c1609c2,c5,c2,3406,?,p2,
1769753647.0283527,CREATED,5932aa0b-f8e3-4ef5-86f5-b6a530508480,93b1c9c3-0957-4119-9d97-1622857783a0,c5,c2,27,?,?,surb={'id': '73c1d420-1a52-448c-aaa0-e2f5f4279781', 'route': ['p2', 'e11', 'i7', 'x10', 'p2', 'c5']}
1769753647.044755,RECEIVED,884bd7c2-3a94-4a4d-980f-6f7a363ca270,b4e705aa-974b-4f6c-927f-b2452f031ab8,c4,c5,26,p2,?,surb={'id': 'c0407642-a22a-4560-8543-a80be38f2e9b', 'route': ['p2', 'e6', 'i7', 'x7', 'p1', 'c4']}
1769753647.04725,SENT,c06d6a8f-368b-4f81-b33d-f3dc0441baf3,ea00a292-0eaa-4a47-8d48-8b2793e2f480,c5,c2,3359,?,p2,
1769753647.0473044,CREATED,acb0306d-0019-418e-b210-3ff1c560f91b,1d28eec3-4360-4866-b195-c1a914022c39,c5,c2,27,?,?,surb={'id': '79158ba8-19c6-494d-9987-19b3748fcde2', 'route': ['p2', 'e1', 'i6', 'x7', 'p2', 'c5']}
1769753647.685552,RECEIVED,cbe71757-98aa-4426-8de6-0274cf762dba,e66f7600-3c0a-4c0a-af15-619e1240a6fa,c4,c5,27,p2,?,surb={'id': '7a9e9829-8772-48e6-ab0b-38d9798f9f99', 'route': ['p2', 'e7', 'i6', 'x10', 'p1', 'c4']}
1769753648.22221,SENT,88f50f68-e16a-472b-a050-25de4a9ed2f9,6d3c64f1-86f8-4b85-bfea-ec61cd36ab32,c5,c2,3384,?,p2,
1769753648.2223744,CREATED,7580528e-2fd5-4a48-ae5e-cb1596d08a19,a188230e-bf69-43dc-a95d-ec0126dae080,c5,c2,27,?,?,surb={'id': '57ccd9cf-3a90-4e3d-913a-290a5041a641', 'route': ['p2', 'e7', 'i3', 'x6', 'p2', 'c5']}
1769753648.384113,SENT,8c3d418a-e796-4cd9-96aa-2a78aad3eadc,83bb188f-8259-448c-bbdd-eef99b3815f0,c5,c2,3359,?,p2,
1769753648.3842647,CREATED,567d1c93-1b44-442f-a9a7-e1e2cdffa25d,0f1d49ff-2644-4bf1-8491-2fe494088196,c5,c2,27,?,?,surb={'id': '89221f2f-28e2-4870-9676-8410728afb46', 'route': ['p2', 'e4', 'i4', 'x2', 'p2', 'c5']}
1769753648.542398,RECEIVED,4058b3ad-bce6-433c-b141-31573a2e7775,b8ee84a2-3116-455a-8722-5f749a8f117d,c4,c5,27,p2,?,surb={'id': '804d2657-5a1e-4589-b9fe-638524ad291e', 'route': ['p2', 'e9', 'i2', 'x6', 'p1', 'c4']}
1769753648.704208,SENT,2a3f55a3-8d0e-47e5-ae97-5e2eb880cffc,749b4893-3818-4834-ae17-82611b5f26e3,c5,c2,3380,?,p2,
1769753648.7043583,CREATED,38f759c9-e960-4533-8c17-cabd60a1f134,9fb18b1a-75a1-402e-bf79-45593015102b,c5,c2,27,?,?,surb={'id': '5c2fd85d-0d2b-488a-b8b4-45d1b7654c15', 'route': ['p2', 'e7', 'i6', 'x5', 'p2', 'c5']}
1769753648.715854,SENT,3eaa7de9-a3a0-4421-812c-6e228f2d43bd,28418490-2a79-439f-8191-2059fdf73103,c5,c2,3368,?,p2,
1769753648.7160044,CREATED,ac02ba8d-3c75-417b-aa55-f3d82e7c006f,db848637-cb40-4c95-a3bf-d9286681074e,c5,c2,27,?,?,surb={'id': 'c51925d1-5365-4898-84a6-a4689be8539f', 'route': ['p2', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769753648.8641415,RECEIVED,b9d6c4be-9c61-43ff-998b-4ee605473e4c,8912fc6d-04ae-4be9-a0bc-d891a318f43c,c1,c5,27,p2,?,surb={'id': '8db06ac9-844f-40ff-b179-7d5e8fb013ec', 'route': ['p2', 'e5', 'i8', 'x8', 'p1', 'c1']}
1769753648.9428606,RECEIVED,59051e09-8a60-4ad2-afaf-8489c823c5d2,769e91eb-848d-487e-8c47-cb911c4b6f6e,c4,c5,25,p2,?,surb={'id': 'd92a6b01-f23b-41fb-89d4-6139def2d42e', 'route': ['p2', 'e3', 'i12', 'x3', 'p1', 'c4']}
1769753648.9563425,SENT,c8eb940a-47c9-4ca5-aca1-1acea4050205,291d8643-543d-4e58-9541-59c8d962ac2b,c5,c2,3388,?,p2,
1769753648.956486,CREATED,f054173d-91ec-4e83-ae93-b252bf664dd2,4a4c1497-fbb6-4922-a905-b4b02889244d,c5,c2,27,?,?,surb={'id': '02bafe39-bc6a-4f24-a132-e438914bbe97', 'route': ['p2', 'e11', 'i2', 'x7', 'p2', 'c5']}
1769753649.0186925,SENT,a0e4044b-2177-4e38-9b48-011240744e24,4aa28e1a-f003-44f2-b9b4-8d20de02dea5,c5,c2,3360,?,p2,
1769753649.018841,CREATED,bbd318f0-35cc-4a9a-bf6c-d0e1924404bc,6a083f14-22f8-4142-b53f-6be854049854,c5,c2,27,?,?,surb={'id': '952c0484-90f0-418a-8ccf-0dc23029511e', 'route': ['p2', 'e7', 'i2', 'x5', 'p2', 'c5']}
1769753649.1720717,SENT,953ce802-3542-4275-a249-677afde1bd9c,e21d4d5f-e5fd-4dde-9ea7-6600b83262a8,c5,c2,3359,?,p2,
1769753649.1721513,CREATED,00db2c87-5435-4f95-aa48-e4136f8229fb,32d43e2a-2d79-4af9-9925-5643fdad103c,c5,c2,27,?,?,surb={'id': '251a184a-2e82-4bc6-85b7-303da9719661', 'route': ['p2', 'e1', 'i1', 'x1', 'p2', 'c5']}
1769753649.2389798,RECEIVED,fea55434-e93e-435d-ad2a-0c5f14d664ea,6f007ab7-a585-465d-856c-506208413605,c1,c5,27,p2,?,surb={'id': '56c41e6e-50e4-47b9-8959-346878299fc3', 'route': ['p2', 'e5', 'i1', 'x12', 'p1', 'c1']}
1769753649.3382337,SENT,57a6121e-ab67-46a0-8439-0ceae73882e3,9245cb0b-cbeb-4a7b-b074-6fbb11a7fd22,c5,c2,3376,?,p2,
1769753649.3388848,CREATED,a27432ab-0491-41c7-a047-60ffca2840dc,3e941fd4-0156-4a4c-813a-775f2152d3b8,c5,c2,27,?,?,surb={'id': 'bd6305cf-bff0-463e-9045-86f676aebf14', 'route': ['p2', 'e6', 'i2', 'x8', 'p2', 'c5']}
