timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753936.5276601,RECEIVED,bb79b401-6a8b-414f-9f31-df66e4257c80,a7401d5e-8ab0-46ef-b9f4-73251fb9a3e2,c2,c3,27,p3,?,surb={'id': 'fc865792-c99f-43de-a452-34bb54ea001b', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769753936.5505435,RECEIVED,734255db-039e-480a-b826-7995be30c9ff,9352a113-c0f0-43af-9d9c-d5cf41663700,c2,c3,27,p3,?,surb={'id': '61c4232d-63a3-4bc4-9759-1ec66f77dd95', 'route': ['p3', 'e5', 'i4', 'x3', 'p2', 'c2']}
1769753936.5595167,RECEIVED,a31a44a5-ee9a-44f1-b353-d2f79be3ee16,f55d3571-489c-4a93-9a78-f5ffa53baa79,c2,c3,27,p3,?,surb={'id': 'd17f9752-7e38-4a14-ab6b-a5a2bdcd0b03', 'route': ['p3', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769753937.545404,RECEIVED,3f55c095-c79f-47b4-bc10-010c4019ad3a,bf1dfb64-9084-430b-a8c2-bd38b9e4c386,c2,c3,27,p3,?,surb={'id': 'f482bdb3-a025-4070-a14a-2215163ec0a2', 'route': ['p3', 'e9', 'i11', 'x10', 'p2', 'c2']}
1769753937.607302,RECEIVED,c5852257-b65b-4bf9-9c1c-5632f0532674,dfc53e5a-2d8c-4bce-beb3-1f51f20815bc,c2,c3,27,p3,?,surb={'id': '5cd4e4f1-567a-4194-8129-4bb56cbf4a8e', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769753937.86673,RECEIVED,ae640e40-be77-4fc6-906e-5aefefaeda2b,c5078dc4-7146-4d43-be39-23c48d5f3e85,c2,c3,27,p3,?,surb={'id': 'bad9420b-650c-47d9-b58b-7992fbc45035', 'route': ['p3', 'e2', 'i1', 'x9', 'p2', 'c2']}
1769753938.2753246,RECEIVED,a59bb096-4ab2-4d7a-a4d7-b9a60baacc04,7fd765b5-78c3-42a8-ab66-730e4163b964,c2,c3,27,p3,?,surb={'id': '7f83878c-f9cc-401a-b6e2-9b10658f3ce9', 'route': ['p3', 'e3', 'i10', 'x9', 'p2', 'c2']}
1769753938.284466,SENT,f2675457-a3a5-43c0-b4e9-9a703fb1715f,3960f8cc-95f8-4267-abb4-553b22ff3dcc,c3,c1,3380,?,p3,
1769753938.2846384,CREATED,5de04b77-c759-489f-89ed-ac4509796708,0a6a5421-b248-4986-9c82-452b78acd62c,c3,c1,26,?,?,surb={'id': 'e52bcf96-2c90-4e5d-8cf5-ce10fb8b6abb', 'route': ['p1', 'e2', 'i9', 'x10', 'p3', 'c3']}
1769753938.3023849,RECEIVED,5df58111-43ff-4475-a150-dcbda680b087,0121062b-31ae-49a5-94ca-24904eac9725,c2,c3,27,p3,?,surb={'id': '41baf875-735c-4c90-a8ee-36a4faa04f37', 'route': ['p3', 'e7', 'i3', 'x2', 'p2', 'c2']}
1769753938.473251,SENT,8b215880-0ddc-42c6-9022-24c2e7b2c1bf,0ef2fc4f-aca4-4107-9af2-75a095bb0e9a,c3,c1,3378,?,p3,
1769753938.4733286,CREATED,fba7e346-a9be-4e8a-a411-d11b61514ec8,463f2c6b-552c-4adb-a4c4-26c575395ea3,c3,c1,26,?,?,surb={'id': '834659ea-3ac0-4e57-a94f-53c4c3148cf4', 'route': ['p1', 'e5', 'i4', 'x3', 'p3', 'c3']}
1769753938.6159732,SENT,a66957f3-807a-4968-a829-2c2bf1f8d01e,7dfc6deb-e640-4186-b379-51c613c8dc68,c3,c1,3371,?,p3,
1769753938.6160865,CREATED,d7b13a97-5e44-40ad-96ed-f4902cfe4e01,fd21fde5-c3b2-4959-8f49-ee5d7ebcda1e,c3,c1,27,?,?,surb={'id': '811d42c4-f7cc-4bb3-a8f7-1ab8a423df52', 'route': ['p1', 'e12', 'i4', 'x5', 'p3', 'c3']}
1769753938.8238912,RECEIVED,85615f64-450f-43f1-841d-480cc9a084cc,d5041251-db8a-4fbe-9f9d-41a3c2030a40,c2,c3,26,p3,?,surb={'id': 'c20dbc2d-7268-46d1-b473-5ba237fbda60', 'route': ['p3', 'e8', 'i9', 'x8', 'p2', 'c2']}
1769753938.8296018,SENT,b9e52d42-3075-4456-9484-3a995a3fb1eb,67b24e08-56b9-4f55-b366-c5c8e36acd7d,c3,c1,3392,?,p3,
1769753938.8297567,CREATED,43e43185-a195-45b0-adcc-33477cbbdd0a,66fe6c88-5a78-4597-94ca-7a70201a8c38,c3,c1,27,?,?,surb={'id': 'bea82f3a-6ea5-4568-abf0-f348098d53c5', 'route': ['p1', 'e7', 'i1', 'x7', 'p3', 'c3']}
1769753938.91879,SENT,8b3d826b-fa58-4777-8dce-03d324b8f4e9,b7005d5f-b1d4-4f73-b7a8-706b1a2d6f20,c3,c1,3383,?,p3,
1769753938.9189022,CREATED,2b32f711-c3a0-41af-830a-6f8484847480,5f4006e5-a967-49c1-b3d0-d10a26700586,c3,c1,27,?,?,surb={'id': '70c680c1-4483-436a-ae7f-f72f019c6349', 'route': ['p1', 'e5', 'i1', 'x6', 'p3', 'c3']}
1769753939.1582003,RECEIVED,5d40fc94-b7e0-4342-8bf3-e7a70b0445ba,93bf72c5-995d-403b-aace-df8c8f2f7a6b,c2,c3,27,p3,?,surb={'id': 'ed040fcc-95f7-45ea-86e5-763653171872', 'route': ['p3', 'e11', 'i4', 'x12', 'p2', 'c2']}
1769753939.2514768,SENT,15223fd5-f764-4040-82e9-11c4c765518e,dff033c9-34d0-4462-ac25-f71a0e949f70,c3,c1,3387,?,p3,
1769753939.2515528,CREATED,7b6c1f6f-01b9-46be-94ce-daef9653fbbd,7aed5c6f-9cc6-4f27-ae36-579d4d84f3ec,c3,c1,26,?,?,surb={'id': '5083cac8-9df2-4b1f-986a-800b87e2b8d8', 'route': ['p1', 'e2', 'i8', 'x3', 'p3', 'c3']}
1769753939.338992,RECEIVED,bdb2de3a-9bfd-4f70-bab0-4c5f4b70ea71,0af69189-bece-4eaf-bc57-cf12321fd20e,c2,c3,26,p3,?,surb={'id': 'bfa1e180-623f-46b6-b191-75343e03395b', 'route': ['p3', 'e3', 'i12', 'x3', 'p2', 'c2']}
1769753939.501746,SENT,7051e7b7-a011-4324-ac35-a75f1f0abb1b,65a36e81-10e6-46ef-aeff-6ce250202d58,c3,c1,3367,?,p3,
1769753939.5019073,CREATED,b1ad5f0c-c354-490e-b224-8534ea0b3612,742673d9-4040-4612-93be-07e3e2f4be90,c3,c1,27,?,?,surb={'id': '545843ec-1dee-45b8-a246-7fd503088154', 'route': ['p1', 'e1', 'i5', 'x9', 'p3', 'c3']}
1769753939.5264335,SENT,8a350b0c-d8ab-457d-b1d0-883f673a5cb6,ff533896-c6ae-4291-b61a-bbc66b99b841,c3,c1,3390,?,p3,
1769753939.5265815,CREATED,e73f0e09-e56a-4251-b583-eae326383889,1443419a-344d-434e-8074-9b04039febf8,c3,c1,27,?,?,surb={'id': 'e2155b8d-ba4f-4eed-a4bd-398899011a1e', 'route': ['p1', 'e2', 'i8', 'x8', 'p3', 'c3']}
1769753939.6797698,RECEIVED,bf022663-dedb-4807-88e0-19746d548845,7afab891-4be5-4670-930d-b97eba29c72d,c2,c3,26,p3,?,surb={'id': 'b94c5d8e-5338-40e9-a661-3aad944621a3', 'route': ['p3', 'e7', 'i10', 'x4', 'p2', 'c2']}
1769753939.6991842,RECEIVED,af4d40a9-fdb7-4f30-ab4b-10a80580a665,c6f4064f-75ef-448b-9f70-55d2e2ec0b62,c2,c3,27,p3,?,surb={'id': 'eeacaf62-8c36-4da1-842b-20def859f0e5', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769753939.9267013,SENT,9a85621c-2cb1-461c-80e9-1df5e6eb977d,7fe42011-eddb-4735-ad1b-8a037acf51af,c3,c1,3381,?,p3,
1769753939.9267554,CREATED,43dc1d25-4df3-4dd7-92b1-89641d6a1da8,a82ee1f6-2901-42d6-9b12-75dfe4cd115e,c3,c1,27,?,?,surb={'id': 'a3b2d906-0acf-4428-92a3-914fb3c18f41', 'route': ['p1', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769753939.951133,RECEIVED,abce449a-b7f9-4f24-812f-6bf0c010720e,65df9f17-ad4f-4b94-9002-abfbc9dc3ff1,c2,c3,27,p3,?,surb={'id': '72e99ed8-410a-414c-a10a-d5cd6e361978', 'route': ['p3', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769753939.9817295,RECEIVED,3a3467f8-5c10-467a-a736-d1045914f161,164de35f-b21c-47e6-b4bc-db191c93e5af,c2,c3,26,p3,?,surb={'id': 'c8d508ac-ee72-4741-a2f4-1f66c2f8b337', 'route': ['p3', 'e6', 'i2', 'x4', 'p2', 'c2']}
1769753940.000492,RECEIVED,1d35993c-91f6-4d5f-9b0d-72611474d350,e4d3a84b-2ff3-4334-97a2-8d99943c13b9,c2,c3,27,p3,?,surb={'id': '781ae4af-6c65-4ea7-b8bb-2b9cffc8dc4d', 'route': ['p3', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769753940.1781433,RECEIVED,2f2083f4-c488-4e15-a38f-d374fb2af485,2c2087a4-f579-48ed-9cbb-41a0d5ed3ffe,c2,c3,27,p3,?,surb={'id': 'a9d84ec1-f712-41bb-be3d-8f853d3c6f01', 'route': ['p3', 'e4', 'i11', 'x2', 'p2', 'c2']}
1769753940.3540323,SENT,cc519858-5cce-463b-b433-0d3d1a618192,b108713f-25dd-4a85-9bbc-aeb534fd35a2,c3,c1,3364,?,p3,
1769753940.3557334,CREATED,0aa67563-b136-4272-94d5-892591b52f4b,347a1bef-b201-469a-a76b-386647ed9a8e,c3,c1,27,?,?,surb={'id': '6b63b3fe-6121-4370-8d1e-1bc4b28e7554', 'route': ['p1', 'e5', 'i1', 'x7', 'p3', 'c3']}
1769753940.5291274,SENT,81ea7968-b69c-4fea-a5e5-dbc2dc3c1db0,092ebb44-0b90-43b8-882f-73fc66d7c6c9,c3,c1,3383,?,p3,
1769753940.5292714,CREATED,cf7edcdc-2d7d-4139-b1a3-6dbc0f0ba1b7,943f541c-bd4b-418d-843b-60198bf125e8,c3,c1,27,?,?,surb={'id': '9d285774-7594-4908-a1a4-2e34c3d41bc6', 'route': ['p1', 'e9', 'i3', 'x4', 'p3', 'c3']}
1769753940.552828,SENT,851221ca-a5e8-41b5-94ed-4612e8a179c0,5db01311-a03b-467e-9825-75d7e5dfede0,c3,c1,3388,?,p3,
1769753940.5529819,CREATED,fe0a61de-cccd-40de-9b29-7cf9b3919176,f4105b68-d241-45d9-a568-d2a265cf1b79,c3,c1,26,?,?,surb={'id': 'f0a99d7d-1395-4546-b418-a21aa120765c', 'route': ['p1', 'e8', 'i11', 'x3', 'p3', 'c3']}
1769753940.6284044,RECEIVED,811b476f-65e4-482b-84ce-6ed76607dbf1,45ff369e-b108-4beb-90af-f9df42f456f5,c2,c3,27,p3,?,surb={'id': 'bdecd5d1-e61d-443f-b6d3-40371ada963b', 'route': ['p3', 'e1', 'i4', 'x7', 'p2', 'c2']}
1769753940.7774565,SENT,c15d2b6f-3cb5-4fb5-a31d-1fcb4dd89790,bf4f442b-a12f-431f-9140-243683aec0d6,c3,c1,3371,?,p3,
1769753940.7776105,CREATED,10e50ff4-00db-4d6d-b5b0-bda64abd6eed,a0c4afd9-1cbf-4c62-8721-7bbd8d376036,c3,c1,26,?,?,surb={'id': '09648cdc-ce8a-404e-9a20-c6dc076cb4da', 'route': ['p1', 'e4', 'i7', 'x1', 'p3', 'c3']}
1769753940.8314896,SENT,48ec7caa-272b-437c-b712-144c23f68532,fbce68aa-91cd-4c0f-9474-775771bdf3dc,c3,c1,3372,?,p3,
1769753940.831639,CREATED,83499872-2f81-4c1e-a186-ea2b06a0cbad,3d231b34-04c9-41ff-8321-61844f84a5b4,c3,c1,27,?,?,surb={'id': 'c3a9af7c-c272-4071-9ac7-ebd5c34b6256', 'route': ['p1', 'e6', 'i10', 'x9', 'p3', 'c3']}
1769753940.920256,SENT,ca651660-94d3-4048-8b3c-44542f7cd20c,863fd4da-a353-4941-b14b-a4bbeb28429f,c3,c1,3395,?,p3,
1769753940.9204276,CREATED,b9969d36-276a-4a5f-b451-cd9c18a2ee37,868560df-5fd4-4cac-8b99-ff2149cd4389,c3,c1,27,?,?,surb={'id': 'eb0a899b-55e9-43cd-b2df-718baf52287c', 'route': ['p1', 'e10', 'i5', 'x12', 'p3', 'c3']}
1769753941.0637658,SENT,25a7ccd3-51eb-465a-ba79-eb53188b37fc,f71dafec-073e-4522-a2bc-4990fdf15a1d,c3,c1,3375,?,p3,
1769753941.063923,CREATED,6bbe66e9-1354-429f-9e3a-c7b35544f7a2,1eb1afdc-0f2f-4e13-9445-98b91dda2f7a,c3,c1,27,?,?,surb={'id': 'f9daf218-67c9-46ae-82c2-4cce1516069c', 'route': ['p1', 'e7', 'i3', 'x2', 'p3', 'c3']}
1769753941.2121186,SENT,20dcd04a-4059-49ef-ac4e-cb71e5565a34,0aed4ff3-9eea-493e-952a-662e90df3b4e,c3,c1,3376,?,p3,
1769753941.212255,CREATED,ac03c34d-da20-497a-a051-aa540cec65ff,751a23d9-9495-446a-920c-2256437cd943,c3,c1,27,?,?,surb={'id': 'f81ee1f3-b2f5-42ff-baed-be4717d96a87', 'route': ['p1', 'e3', 'i1', 'x2', 'p3', 'c3']}
1769753941.3715081,RECEIVED,cb78f09f-1170-480e-866f-bbdd3892e9ff,5eecabcd-03aa-4439-bb66-128a7f45c5c1,c2,c3,27,p3,?,surb={'id': 'c21311ad-8e43-4288-98a2-a87c5ac08b7a', 'route': ['p3', 'e4', 'i9', 'x5', 'p2', 'c2']}
1769753941.577931,SENT,30130bd9-dbe7-4a96-8498-b1e200edc12c,799be939-c3a6-4d91-b723-3ea67d2b4a11,c3,c1,3359,?,p3,
1769753941.5791104,CREATED,8fa06e7b-3910-4847-a380-e5ce1f238081,475e32c2-9416-4efa-a494-4a8844954156,c3,c1,27,?,?,surb={'id': '5ae90f4e-bf16-4e41-8425-2357b133fccf', 'route': ['p1', 'e6', 'i8', 'x5', 'p3', 'c3']}
1769753941.7739394,SENT,1f461859-0846-4fc2-85aa-0a7e28a9adc9,71abf575-1575-4911-9125-cdec8ea9950c,c3,c1,3387,?,p3,
1769753941.7742364,CREATED,e83463be-ba6a-4a61-8a84-b65a255b08c4,485537bb-82a1-4115-a695-2bbb6c5806d7,c3,c1,27,?,?,surb={'id': 'c3a93e25-8a4c-4ed9-a78f-e147d7ba497b', 'route': ['p1', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769753941.945332,RECEIVED,4feee84b-94eb-45b1-aca5-92d5a95748f5,b9bd62f3-1e75-4b4f-a842-b8b7db791e25,c2,c3,27,p3,?,surb={'id': '555cdddd-baf9-4de2-9e10-ac9f2db4b2ef', 'route': ['p3', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769753941.9535255,SENT,7d400fc2-3477-49be-81cb-187d7061b1ad,8786820c-6b0c-42db-9116-0f0d2b359b13,c3,c1,3375,?,p3,
1769753941.9536555,CREATED,e271b26b-e361-405a-89cd-e94c1832b620,ea57bdd5-2dbf-4e38-8ef9-9bce94030ca8,c3,c1,27,?,?,surb={'id': '66f7935f-d9cc-4acf-b155-329bbe258b2c', 'route': ['p1', 'e1', 'i3', 'x7', 'p3', 'c3']}
1769753942.1167045,SENT,43e0f158-bbdb-4341-8d15-c03c9b7d2688,a9c370dd-5684-4610-ab43-0cced740ddc5,c3,c1,3367,?,p3,
1769753942.1168077,CREATED,43fd6221-88dc-4d71-a51c-576188b58283,fe879464-5394-4835-a28a-595eb0f2af90,c3,c1,27,?,?,surb={'id': '706b9315-a355-4468-830c-27587d67f6b9', 'route': ['p1', 'e9', 'i2', 'x9', 'p3', 'c3']}
1769753942.2440956,RECEIVED,ba4ec54b-eb25-408e-9a34-8d863c703974,729ad09b-e2f3-40be-be79-8484b1cd1339,c2,c3,27,p3,?,surb={'id': '4da425e3-727d-4392-8069-11d12f7d8436', 'route': ['p3', 'e8', 'i6', 'x8', 'p2', 'c2']}
1769753942.5147994,SENT,608c157d-3b37-469f-aa11-7b4c61f59fd3,a3bea4ca-e958-4086-93e4-5113896dd536,c3,c1,3398,?,p3,
1769753942.5149338,CREATED,f850cb30-ed1d-41e9-bfee-d742b24f44dc,f4f55265-683e-4e10-842f-9f44184da2f7,c3,c1,27,?,?,surb={'id': 'aad829b7-bf74-4659-9150-fed15c428322', 'route': ['p1', 'e3', 'i11', 'x10', 'p3', 'c3']}
1769753943.1264129,RECEIVED,958623e8-2cb9-45d1-818c-62e9ead610f7,ca497975-d9bc-4dda-b9f2-eca356aa88f9,c2,c3,27,p3,?,surb={'id': 'fabafd98-0031-4182-abe5-e6df2ac18dad', 'route': ['p3', 'e3', 'i4', 'x6', 'p2', 'c2']}
1769753943.326926,RECEIVED,35e5d008-c52c-4b8d-9cf9-dc5434251ac8,306fce23-bb95-4a68-a172-64cf3ac07ab3,c2,c3,27,p3,?,surb={'id': 'd7a789a8-3a84-4c09-98a3-76ba8600906a', 'route': ['p3', 'e11', 'i3', 'x11', 'p2', 'c2']}
1769753943.3473768,SENT,c855ac15-2851-4f35-a64f-407dfe218447,03615316-21d4-4273-98ea-45ef049b97bb,c3,c1,3377,?,p3,
1769753943.3475266,CREATED,c067b8e9-26c8-4449-9772-0b130aaac595,0fd78ce3-ede0-4aa0-9f4e-3d10ee4be069,c3,c1,27,?,?,surb={'id': '332be8a1-39c0-4338-95d2-2cf53e64ccff', 'route': ['p1', 'e8', 'i10', 'x7', 'p3', 'c3']}
1769753943.4496052,RECEIVED,a3eac8bd-8b38-46ea-963f-ba543e913206,6fadd983-843f-4c86-8c30-9b22bdf4bb04,c2,c3,26,p3,?,surb={'id': '400954d5-fa95-4494-bc40-3507bd39b337', 'route': ['p3', 'e8', 'i9', 'x7', 'p2', 'c2']}
1769753943.6594644,SENT,41230d70-abf4-46f6-82c7-e51d132305a6,0d4cfaf6-3e5e-4b1f-9565-5216d2f25622,c3,c1,3383,?,p3,
1769753943.659526,CREATED,d95b2c07-23ca-4afc-af58-d88f5fc6952f,bc05fcbf-82d8-4605-9ad6-695a825268ba,c3,c1,27,?,?,surb={'id': '42007b2f-a873-45da-a5fc-5b35392450b4', 'route': ['p1', 'e7', 'i5', 'x9', 'p3', 'c3']}
1769753943.7684815,RECEIVED,e5fc0ad0-732a-49f9-8370-cb25fc93bf68,07f52914-22a8-420f-84f7-d82ce190728f,c2,c3,25,p3,?,surb={'id': 'a62cfd0f-4b86-45ab-827c-d860c79df808', 'route': ['p3', 'e10', 'i5', 'x9', 'p2', 'c2']}
1769753944.0249822,RECEIVED,7c8fbc7d-9c46-437f-b266-b5ba7d42273c,e7d31b88-8b87-4cf9-9275-009be40c4ecd,c2,c3,27,p3,?,surb={'id': 'a6bad096-758e-4909-9807-72fed11e8862', 'route': ['p3', 'e4', 'i7', 'x5', 'p2', 'c2']}
1769753944.1131043,SENT,d68ab63d-00f3-4665-8e52-c167f59980ee,03cfb014-bd5c-44e9-9ffc-54e265d6246d,c3,c1,3385,?,p3,
1769753944.113257,CREATED,425e0cf2-6672-4d5f-a73c-7dc4b95af486,1c4c0279-ecb4-43b6-a826-3c84076727c1,c3,c1,27,?,?,surb={'id': 'a39fea8a-412c-47ef-bd83-abec392903f8', 'route': ['p1', 'e1', 'i9', 'x5', 'p3', 'c3']}
1769753944.3559968,SENT,c100c2b3-ca18-4f23-a424-086909cc68d9,ad2b7a7d-e887-4db6-b34c-0f1091971737,c3,c1,3380,?,p3,
1769753944.356183,CREATED,b224761a-6685-49e9-a1ed-e17783982ee7,08caf7d2-cd9f-45ff-9152-40da80275999,c3,c1,27,?,?,surb={'id': 'f7326cbc-fcd1-4513-9f00-6bf7ad9ef315', 'route': ['p1', 'e5', 'i2', 'x3', 'p3', 'c3']}
1769753944.664758,RECEIVED,df587ea6-c0dc-4725-99fe-c4a041c58b39,c78a6474-8490-4a57-8b54-cc672c4f40a3,c2,c3,27,p3,?,surb={'id': 'cdb079b8-9f98-4a4a-8295-b7578d773d07', 'route': ['p3', 'e10', 'i2', 'x10', 'p2', 'c2']}
1769753944.9776523,SENT,0ea91799-c149-4947-aad2-6e0a60bf1e35,97bb1b2e-4dab-4fb1-a943-d219219039d1,c3,c1,3380,?,p3,
1769753944.9777083,CREATED,fdb1eb5b-7d23-4d72-95a4-cfcc09f9fa83,1bc8704a-40dc-4f53-894e-b9249b31d760,c3,c1,27,?,?,surb={'id': '2ac99346-6c61-4916-9ea5-7eb1a721f7e1', 'route': ['p1', 'e11', 'i8', 'x11', 'p3', 'c3']}
1769753945.4949224,RECEIVED,712a82cd-32b2-4b75-9f68-33925693f07c,5ee1b30a-de97-4e23-86ae-5cf9185242dc,c2,c3,26,p3,?,surb={'id': '078c394a-bea3-4882-a8e7-e450f9fead9b', 'route': ['p3', 'e8', 'i2', 'x11', 'p2', 'c2']}
1769753945.5019357,SENT,859ee2b8-b752-4cbc-9212-26dd5e859e52,31a66e45-bb31-463e-86e1-512e8a646543,c3,c1,3359,?,p3,
1769753945.502145,CREATED,e49f2095-a71c-44a8-832f-3aeb4e28ac3f,d8b7b55f-0734-4cf1-bc87-5d6363865356,c3,c1,27,?,?,surb={'id': 'f71736a5-2825-4a76-8671-fddb2416c3a0', 'route': ['p1', 'e5', 'i2', 'x10', 'p3', 'c3']}
1769753945.5262554,SENT,5a0ab6ea-50b6-4fee-9e95-cdef1178c147,6656ff4d-4ff5-49ad-8cf6-d87a03b9106e,c3,c1,3392,?,p3,
1769753945.526409,CREATED,e64d7713-70d0-494f-ae60-84336a07e577,e8207a54-2fe7-4200-a573-c9f98bd5e8db,c3,c1,27,?,?,surb={'id': '5f29fff3-bb7e-4619-88cc-0bb5c36b3028', 'route': ['p1', 'e11', 'i2', 'x12', 'p3', 'c3']}
1769753945.913225,SENT,49ed689a-a66e-41af-8a6a-80479898ffbc,e3bb59aa-c4ba-4dea-9924-b2839993bfb6,c3,c1,3387,?,p3,
1769753945.9133747,CREATED,14ff90d4-72bf-49c5-9139-fee8463dfbee,4ab96716-e3e2-4e59-ae71-ccb1ddf59365,c3,c1,27,?,?,surb={'id': 'a7b9a913-58ec-404b-adb5-1fb95b982352', 'route': ['p1', 'e3', 'i2', 'x11', 'p3', 'c3']}
1769753946.0454366,SENT,54b25453-09dc-42cd-be94-bdc8aeeb6d95,30051242-d8ac-4600-9b4d-6a94cbe07c88,c3,c1,3376,?,p3,
1769753946.045499,CREATED,c41ad4e3-4fd4-461a-bd11-d02e1aa5b7a7,80882ac6-5217-4423-998a-36e4c6e681e4,c3,c1,27,?,?,surb={'id': '73607764-7bc4-45b3-a837-ff90be9954c0', 'route': ['p1', 'e3', 'i2', 'x9', 'p3', 'c3']}
1769753946.2095623,RECEIVED,5c287caf-66f7-4ceb-a282-149c420b3620,a5c40390-fb70-4ec0-8990-d61701a27b2b,c2,c3,27,p3,?,surb={'id': '45a0cda6-a3e0-485f-9eae-2dcb4711d00a', 'route': ['p3', 'e2', 'i8', 'x11', 'p2', 'c2']}
1769753946.3153775,RECEIVED,ef0470be-53ce-4d64-aca9-0869a4307b00,e3591124-f154-43de-97e8-6624488ec760,c2,c3,27,p3,?,surb={'id': 'd9c1aaba-b014-4f2b-b544-15e8d015d704', 'route': ['p3', 'e2', 'i4', 'x9', 'p2', 'c2']}
1769753946.3348706,RECEIVED,1d4e5ace-206d-46e1-b5f9-d623fa4563c1,726b19ad-fdce-41cf-ba9d-9359811fca6a,c2,c3,27,p3,?,surb={'id': '11d43ee4-3dbf-41e4-acf0-a9a8c2c1747f', 'route': ['p3', 'e5', 'i12', 'x9', 'p2', 'c2']}
1769753946.3751707,SENT,6fef12f7-f447-4ed7-94e4-0ee55cda1090,091164b5-45fa-4b3e-b8c3-9e59ce88f0a9,c3,c1,3384,?,p3,
1769753946.3753421,CREATED,37316a6e-1e64-4ccc-9e2e-45219da15f7e,c6b3e7ea-3c38-43f8-86bd-c045cee3e91f,c3,c1,26,?,?,surb={'id': 'd8868c27-d2ac-44fc-b20c-c978016c3078', 'route': ['p1', 'e4', 'i9', 'x3', 'p3', 'c3']}
1769753946.7023993,RECEIVED,b6fa583e-6f0e-444a-9b9d-5e27a826eb93,962b00f6-9190-477d-8da9-338ce75ac253,c2,c3,27,p3,?,surb={'id': 'f5ff263a-6bfc-46b0-a2a7-36965679ea31', 'route': ['p3', 'e1', 'i6', 'x8', 'p2', 'c2']}
1769753946.7080312,SENT,a1870a04-59bf-4c6f-a197-6435cefdb791,13565b6a-25f4-486b-9231-69b5b42bac3b,c3,c1,3384,?,p3,
1769753946.7081866,CREATED,8b1c70d3-b0e5-43be-a9b8-0f94dda06f8f,15f4635b-8cae-4e54-9697-775ce9875ff6,c3,c1,27,?,?,surb={'id': '01fd6e4d-6a62-4664-85c6-9e48dc9405e3', 'route': ['p1', 'e1', 'i12', 'x7', 'p3', 'c3']}
1769753946.8018851,RECEIVED,63160ca4-37d1-4549-a2bc-50647851bcb3,9895c6f0-4b98-4502-9442-a1fe33777652,c2,c3,26,p3,?,surb={'id': '18c6e1f3-16bb-43d7-9426-87edac3428aa', 'route': ['p3', 'e3', 'i12', 'x6', 'p2', 'c2']}
1769753946.8581023,RECEIVED,5e8e93cd-a1f1-4e7c-9b64-5a0994165435,109d46c8-8f6c-4800-8c3c-812a3d3070c4,c2,c3,27,p3,?,surb={'id': '856fd024-c8bf-423f-a74e-7bb286e8d3cb', 'route': ['p3', 'e9', 'i3', 'x11', 'p2', 'c2']}
1769753946.9069536,SENT,ba6009d2-fef7-42bd-a600-023a6887eeca,ee9f3056-867a-4712-b3e9-93255cd5bffd,c3,c1,3371,?,p3,
1769753946.9076605,CREATED,9258c24e-68de-471f-8043-7f132261f8a1,7f93e068-de37-4f4d-b479-dde15e8c1c00,c3,c1,26,?,?,surb={'id': '5c273009-aeaf-411a-9daa-d16fa5f88498', 'route': ['p1', 'e2', 'i6', 'x10', 'p3', 'c3']}
1769753947.1848876,RECEIVED,ec225e16-a405-4a61-bf68-27258219c074,6b20c24b-9358-4d4f-b888-3fb578ea1350,c2,c3,25,p3,?,surb={'id': '675f22e6-ec47-4693-a576-fbe13917c15e', 'route': ['p3', 'e11', 'i2', 'x4', 'p2', 'c2']}
1769753947.360712,SENT,8fdceaea-61b1-455f-8cac-399576d80272,65040359-367e-4a5e-9d05-f53d5b23a7bb,c3,c1,3401,?,p3,
1769753947.3608592,CREATED,f4226d0f-7219-4cf5-8843-902a15c15df7,e1491936-d117-4c60-bd41-a6040513d6a4,c3,c1,27,?,?,surb={'id': 'd18ffc3c-7616-4db1-a3b9-d418c1f3459b', 'route': ['p1', 'e11', 'i5', 'x1', 'p3', 'c3']}
1769753947.430933,RECEIVED,3a1134b1-0003-4863-a415-846d198f878e,bdf178e6-af32-4591-9162-9b087208a54d,c2,c3,27,p3,?,surb={'id': '340f4265-e7f7-4e62-bd83-9b510ec0e25a', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769753947.530158,SENT,53928561-7c66-42df-b3db-8e458c8fef01,89b0d777-251d-4c1a-9ee1-e6d19b5636e0,c3,c1,3364,?,p3,
1769753947.5303106,CREATED,5fb583e0-38d3-4179-a53e-6a1306768afe,4b3826ad-8b90-492d-af22-71c2472363b7,c3,c1,26,?,?,surb={'id': '8c4fe544-5ef3-4d4e-9f71-818997e3d317', 'route': ['p1', 'e5', 'i6', 'x3', 'p3', 'c3']}
