timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445730.1195006,SENT,63f5f896-e553-4965-9233-7ff8983d7ba8,139eaa89-14a5-416c-bf38-35dfec89dba9,c1,c3,3396,?,p1,
1769445730.1201022,CREATED,3c5290d9-9613-40d5-87a5-042be43a9b74,6c09ae5f-a499-450e-9d48-434370da7c36,c1,c3,27,?,?,surb={'id': 'c165db0f-618f-414f-8757-a77626cc23ae', 'route': ['p3', 'e4', 'i12', 'x10', 'p1', 'c1']}
1769445736.7132907,RECEIVED,5c405e92-ded1-4954-a7c0-fd6175660ecf,015622cf-ac16-4e0f-a3a5-7eb5b0649211,c4,c1,26,p1,?,surb={'id': '18082262-9432-47f0-9692-9fd6c2487ced', 'route': ['p1', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769445736.9129012,SENT,2fe3fc9c-ee63-4812-8e34-ee2b768e15c2,48ea4e22-25e6-4328-850d-0662adcdabbe,c1,c3,3391,?,p1,
1769445736.9130676,CREATED,fa68ef74-335c-4837-a33c-06ede8bb3145,c5a5de58-230e-46ae-99fa-b6d64d5a6dc3,c1,c3,27,?,?,surb={'id': 'b36376bd-55e7-4678-bc83-0d5d304cc10d', 'route': ['p3', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769445736.9289713,RECEIVED,db9a04ea-1d5c-47fa-b59a-49eecb349e8d,6b2ce4a6-233c-4507-9b84-82441633eda3,c5,c1,27,p1,?,surb={'id': '1b0f71b6-14a6-4003-a109-b64949d30292', 'route': ['p1', 'e11', 'i10', 'x7', 'p2', 'c5']}
1769445737.0712826,RECEIVED,5f6d58d5-dff4-45e4-afe6-61cb7e816c5a,d122871c-e78f-4672-9948-0bec24a360cb,c3,c1,26,p1,?,surb={'id': '19db5336-f5ce-421b-994a-c809f7411258', 'route': ['p1', 'e10', 'i5', 'x2', 'p3', 'c3']}
1769445737.1708276,RECEIVED,37d58a19-96b3-43b1-839d-6eef9151feca,c349a618-e46a-42e5-a7f4-a859b8fbd2ec,c4,c1,27,p1,?,surb={'id': '3051bc27-d49c-4c56-ab9d-93be9cad2579', 'route': ['p1', 'e3', 'i4', 'x5', 'p1', 'c4']}
1769445737.328071,RECEIVED,a3c1b296-a569-4d4e-81fb-b1e1a654e494,f55b0f59-8306-43bb-bca7-9138ee1be489,c3,c1,27,p1,?,surb={'id': '47d1d020-5d11-46dd-a081-9d5d07c0b30b', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769445737.4719949,RECEIVED,b93d0179-5a3d-4be5-9977-3e4ca67715ed,cfecd87c-6cd3-42f0-a2b7-15f90b2248bb,c4,c1,26,p1,?,surb={'id': 'e053e61b-b287-41c9-9877-de0f5151e4e7', 'route': ['p1', 'e1', 'i5', 'x11', 'p1', 'c4']}
1769445737.4869905,RECEIVED,ee0285f5-1f78-458f-8fa1-a8b9b612bc4b,c349a618-e46a-42e5-a7f4-a859b8fbd2ec,c4,c1,27,p1,?,surb={'id': '3051bc27-d49c-4c56-ab9d-93be9cad2579', 'route': ['p1', 'e3', 'i4', 'x5', 'p1', 'c4']}
1769445737.6113937,RECEIVED,68ba938d-89be-4aa3-af04-08c51b347f31,28c16b2c-a29b-43f0-8449-07d2e4852b93,c5,c1,27,p1,?,surb={'id': 'db766297-15e9-4083-bd94-24da76a22c34', 'route': ['p1', 'e9', 'i12', 'x2', 'p2', 'c5']}
1769445737.6542242,RECEIVED,a4498f41-b876-4b1a-88fe-1e43bd6cc90e,7964fb9d-4d56-4172-b033-725e348f1281,c3,c1,27,p1,?,surb={'id': '67f9a097-5792-49b9-8706-54b1348fc84d', 'route': ['p1', 'e9', 'i10', 'x8', 'p3', 'c3']}
1769445737.6844056,RECEIVED,2b408eae-23c0-447d-a937-12398b662a6d,f342f703-6af7-4f82-abb8-ecb9c092a09f,c5,c1,26,p1,?,surb={'id': 'f6efa48b-dcf2-4135-abcc-1ac48e69dc24', 'route': ['p1', 'e2', 'i4', 'x1', 'p2', 'c5']}
1769445737.75181,RECEIVED,71aab5ca-a93c-457c-b5b0-60ef7f9e544f,441859e5-8a8a-4571-805f-d5ad41c4e068,c5,c1,27,p1,?,surb={'id': '1ae4a934-f072-4bd8-8dde-f4767ef501a7', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c5']}
1769445737.85593,RECEIVED,3458eff0-d2a8-476f-bc9c-9d29bb448267,75ba7bb5-1920-4361-95f3-ed850ee5515d,c3,c1,27,p1,?,surb={'id': '7dfe2fa9-e39b-420a-bd73-a25d46b2ad15', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769445737.9739919,SENT,e279653b-2f13-4897-a014-e107f8113c4c,9b80d6ca-8f68-4c06-902b-64fedf78a53a,c1,c3,3396,?,p1,
1769445737.974196,CREATED,e7526dbe-0477-4161-997c-0a181fd7ef3a,c5a5de58-230e-46ae-99fa-b6d64d5a6dc3,c1,c3,27,?,?,surb={'id': 'b36376bd-55e7-4678-bc83-0d5d304cc10d', 'route': ['p3', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769445738.0203214,RECEIVED,95db4775-442d-4486-a405-80f1c0bbe6a3,462dfaa3-e188-4add-9b84-f2522eed859e,c5,c1,26,p1,?,surb={'id': '392ed208-35ac-4e71-8ce5-ca200b4c016e', 'route': ['p1', 'e10', 'i7', 'x8', 'p2', 'c5']}
1769445738.0513039,RECEIVED,522f1cec-4d9d-46f3-ac34-16d2671e68a8,6694d2bf-2b47-46af-9c16-247a9549d542,c5,c1,26,p1,?,surb={'id': 'bdc81edf-e112-446e-abf6-c1b9dad48cfb', 'route': ['p1', 'e5', 'i10', 'x5', 'p2', 'c5']}
1769445738.1208556,RECEIVED,bc2a2c4f-c51c-49a7-a924-6c7944cd3158,33b153f5-f721-4d32-b6cc-d234006b59f2,c3,c1,27,p1,?,surb={'id': '16747a9b-e0a7-4a92-95e5-bc34e9c6e25b', 'route': ['p1', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769445738.137432,RECEIVED,cf75214b-2308-404a-b142-e4e5b2d24d4a,462dfaa3-e188-4add-9b84-f2522eed859e,c5,c1,26,p1,?,surb={'id': '392ed208-35ac-4e71-8ce5-ca200b4c016e', 'route': ['p1', 'e10', 'i7', 'x8', 'p2', 'c5']}
1769445738.312718,SENT,0e80e01f-0708-46b1-ab83-1dc5a3c753b7,dcf1cdb5-5ec5-41a5-8e23-7a09a1b02935,c1,c3,3388,?,p1,
1769445738.312859,CREATED,26d1e074-8fee-4a36-bcee-bdb131e592ee,3708f40d-69cf-40d3-b0fb-d2bb7836be30,c1,c3,27,?,?,surb={'id': '8f592342-6ebb-4655-bb0e-33c835b514a6', 'route': ['p3', 'e4', 'i5', 'x7', 'p1', 'c1']}
1769445738.3658676,SENT,99cd884f-1559-4e80-9d3b-debeebfa43c4,75c8f17d-4d4a-4e88-be6b-1266854b6bea,c1,c3,3379,?,p1,
1769445738.3660085,CREATED,75c2e490-533e-45bf-854e-c88d55693627,3708f40d-69cf-40d3-b0fb-d2bb7836be30,c1,c3,27,?,?,surb={'id': '8f592342-6ebb-4655-bb0e-33c835b514a6', 'route': ['p3', 'e4', 'i5', 'x7', 'p1', 'c1']}
1769445738.4583364,RECEIVED,14ab343f-0fa5-4a85-b346-cbb2932a0cdb,75ba7bb5-1920-4361-95f3-ed850ee5515d,c3,c1,27,p1,?,surb={'id': '7dfe2fa9-e39b-420a-bd73-a25d46b2ad15', 'route': ['p1', 'e8', 'i11', 'x2', 'p3', 'c3']}
1769445738.5262516,RECEIVED,44efa261-2a6a-411e-bde5-7072e5faacf7,f55b0f59-8306-43bb-bca7-9138ee1be489,c3,c1,27,p1,?,surb={'id': '47d1d020-5d11-46dd-a081-9d5d07c0b30b', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769445738.584288,RECEIVED,9f569832-aa16-48b6-a551-9e466731829b,7dc966d3-60b1-4263-bafa-83970af69eb9,c3,c1,27,p1,?,surb={'id': '2b2d7432-9603-4332-b0dc-84d4a94cb983', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769445738.8229527,RECEIVED,3df1769f-f40b-4e73-b3f6-9e4684d5eb32,1e5e0159-645b-4af2-be86-976f59e276a1,c5,c1,27,p1,?,surb={'id': '9c2dd25d-1cb1-4d27-a520-9ac20a38a6da', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769445738.856281,RECEIVED,5c0583e2-8902-49c4-a434-07d4cd9be101,14fce87d-f4d0-48b9-96f6-88044f142559,c3,c1,27,p1,?,surb={'id': 'dc3bb721-38d4-47e5-912f-ba58fc80bc55', 'route': ['p1', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769445738.866336,RECEIVED,cea9666c-d191-4a92-84d9-416ec5c429a7,020375de-350b-46b4-b920-fe47d9faeb76,c5,c1,27,p1,?,surb={'id': '10dcf386-fef9-4006-a5ee-c045ea4e2b02', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c5']}
1769445738.9761264,RECEIVED,40438ed6-32bb-40e8-85a9-28997c014d21,6b302656-51d3-456f-939f-449318a77292,c4,c1,26,p1,?,surb={'id': '1ce0636b-12da-41d2-a8ac-aaefae511041', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769445739.054633,RECEIVED,464963ca-d69e-48c1-84b0-961a61b515da,7dc966d3-60b1-4263-bafa-83970af69eb9,c3,c1,27,p1,?,surb={'id': '2b2d7432-9603-4332-b0dc-84d4a94cb983', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769445739.08818,RECEIVED,42470f11-e76d-4a62-8df5-cd9df8dc72ef,1ff34c71-6186-40ea-a125-9262415d28e6,c4,c1,27,p1,?,surb={'id': '2b1a1216-5cdb-4c0a-9b88-45f6eeec7c7d', 'route': ['p1', 'e2', 'i5', 'x5', 'p1', 'c4']}
1769445739.103756,RECEIVED,c0f2a70b-c622-4206-9b16-2895b12df815,4af687ec-5849-4888-9745-4d27ca2c625b,c3,c1,26,p1,?,surb={'id': 'e49a84a7-66d2-447e-8a7b-b00bfdb7f4a4', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769445739.112247,SENT,972f59ae-18f1-4206-a380-f0822f1eaf05,b5d6f4e0-af9c-4ddd-a469-49fcf517a07a,c1,c3,3383,?,p1,
1769445739.1124096,CREATED,d44e6d12-aa0b-42a6-b449-6fafb866beed,6770029a-a95e-41f3-98cb-2153e7bda87f,c1,c3,27,?,?,surb={'id': '50f21e89-321d-4a9e-b5ec-70e85da8810f', 'route': ['p3', 'e1', 'i9', 'x6', 'p1', 'c1']}
1769445739.1741335,RECEIVED,ae88c326-a53e-40ed-a0a2-95679c81d3ca,020375de-350b-46b4-b920-fe47d9faeb76,c5,c1,27,p1,?,surb={'id': '10dcf386-fef9-4006-a5ee-c045ea4e2b02', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c5']}
1769445739.4145691,RECEIVED,609fa13f-9bbc-487c-9a9a-f321b0856c72,9586e56d-6af9-4f54-a3ab-48ee133eac04,c3,c1,27,p1,?,surb={'id': '6641d63f-0769-4511-80c8-dcdf388703c1', 'route': ['p1', 'e5', 'i10', 'x4', 'p3', 'c3']}
1769445739.4986658,RECEIVED,0b2c0f31-54e7-4633-b46a-7c66d1ca2a2d,6b302656-51d3-456f-939f-449318a77292,c4,c1,26,p1,?,surb={'id': '1ce0636b-12da-41d2-a8ac-aaefae511041', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769445739.611208,RECEIVED,eb9f1916-6e68-439b-ab84-8b93fd497ba5,6694d2bf-2b47-46af-9c16-247a9549d542,c5,c1,26,p1,?,surb={'id': 'bdc81edf-e112-446e-abf6-c1b9dad48cfb', 'route': ['p1', 'e5', 'i10', 'x5', 'p2', 'c5']}
1769445739.6775007,RECEIVED,46c9e9f1-c7cf-4ebc-a000-aef54f545fa5,14fce87d-f4d0-48b9-96f6-88044f142559,c3,c1,27,p1,?,surb={'id': 'dc3bb721-38d4-47e5-912f-ba58fc80bc55', 'route': ['p1', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769445739.8065195,RECEIVED,1b1b4a61-52b1-41e5-849d-f664483e98f1,b24b686f-7b5e-48af-a940-2cd5524cf1c0,c4,c1,27,p1,?,surb={'id': '9c226f45-3aa5-4297-a432-e638c99ed8b0', 'route': ['p1', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769445739.935511,RECEIVED,45ca712f-78c3-4d26-80d9-e59e32adfbaf,9586e56d-6af9-4f54-a3ab-48ee133eac04,c3,c1,27,p1,?,surb={'id': '6641d63f-0769-4511-80c8-dcdf388703c1', 'route': ['p1', 'e5', 'i10', 'x4', 'p3', 'c3']}
1769445740.0188656,SENT,19dd38dc-a49a-42fb-a69c-9fb33b408d29,193c4422-de02-4114-88d0-e3d3189c8a03,c1,c3,3388,?,p1,
1769445740.0190163,CREATED,dd6926ba-ac06-4a68-8449-4963168dae99,6770029a-a95e-41f3-98cb-2153e7bda87f,c1,c3,27,?,?,surb={'id': '50f21e89-321d-4a9e-b5ec-70e85da8810f', 'route': ['p3', 'e1', 'i9', 'x6', 'p1', 'c1']}
1769445740.19951,SENT,1a004d94-7257-4ae9-a4a8-e23b13918024,b59e2cd7-0666-4bdf-a17a-9c327c399a9a,c1,c3,3376,?,p1,
1769445740.1996632,CREATED,a317a8e3-5f1a-461d-8b46-656f99c7549d,c2df3cd9-15d0-4d86-bf21-a2befc6175e9,c1,c3,27,?,?,surb={'id': '4f6332e0-a562-4d81-9480-52a98fdcc201', 'route': ['p3', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769445740.2131407,SENT,1812280e-4792-4f60-b32d-06bb069d42e6,47dfcadf-1360-4b80-9d71-8f19c6affcee,c1,c3,3379,?,p1,
1769445740.2133007,CREATED,37834501-c3ff-44df-b2e5-82e65416bc6d,c2df3cd9-15d0-4d86-bf21-a2befc6175e9,c1,c3,27,?,?,surb={'id': '4f6332e0-a562-4d81-9480-52a98fdcc201', 'route': ['p3', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769445740.3128717,RECEIVED,42ec0c4b-606f-4974-a5a1-68b3f64ea460,1ff34c71-6186-40ea-a125-9262415d28e6,c4,c1,27,p1,?,surb={'id': '2b1a1216-5cdb-4c0a-9b88-45f6eeec7c7d', 'route': ['p1', 'e2', 'i5', 'x5', 'p1', 'c4']}
1769445740.3571138,RECEIVED,96913694-2076-4603-862e-5c95a5c746ca,aed2ab01-2243-4eb4-8af5-4a93b7c875ad,c5,c1,26,p1,?,surb={'id': '6afa2cb9-6ba4-4bf0-8df3-5891b8ee3327', 'route': ['p1', 'e1', 'i12', 'x9', 'p2', 'c5']}
1769445740.396265,RECEIVED,51cb8eee-0e1b-4518-ba1a-199e024d0442,c7156575-db9f-4de5-b5d1-8f883f826daa,c3,c1,26,p1,?,surb={'id': '3d401004-afec-41f7-9636-09fd58e29d75', 'route': ['p1', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769445740.434232,SENT,759254ca-b508-44be-9d66-6a3fcf841220,f83ada93-17e4-4df4-8598-b94b4752a9da,c1,c3,3391,?,p1,
1769445740.4343832,CREATED,0e15be29-7a1d-40ba-8c29-5bac84333c67,856906b7-0870-443b-8cf6-03de335a95a8,c1,c3,27,?,?,surb={'id': 'dd8572f2-e979-49e8-93f8-eaa64d42e607', 'route': ['p3', 'e1', 'i8', 'x1', 'p1', 'c1']}
1769445740.610729,RECEIVED,e96025b3-7c51-4e63-8b02-4e8175ba9d42,236daf78-58d7-449d-8bee-d02a9f9be6e5,c3,c1,27,p1,?,surb={'id': '0ea7102f-dd9a-47ac-aac0-9325e6d0d6c2', 'route': ['p1', 'e4', 'i11', 'x11', 'p3', 'c3']}
1769445740.7410817,RECEIVED,dd67e593-8803-48fc-98c9-cd0e0c18845a,4af687ec-5849-4888-9745-4d27ca2c625b,c3,c1,26,p1,?,surb={'id': 'e49a84a7-66d2-447e-8a7b-b00bfdb7f4a4', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769445740.8054018,RECEIVED,9cf8e49c-5554-4098-af63-364194baecc7,11cde54b-d6bb-4d16-916a-c82e2337a7b4,c4,c1,27,p1,?,surb={'id': '4c9ab19a-f7b1-4dc3-9945-203c6b1efc84', 'route': ['p1', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769445740.8674982,RECEIVED,25c7c5d8-6573-4de3-9419-aa1502f47db7,932e776f-12e2-4ce5-b4d3-2f04314b3424,c5,c1,27,p1,?,surb={'id': 'd1cfd540-ef9b-4eeb-9691-bd494e694cd4', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c5']}
1769445740.97073,RECEIVED,8b1d4b83-da7e-4639-a893-6b2f98a84ffb,aed2ab01-2243-4eb4-8af5-4a93b7c875ad,c5,c1,26,p1,?,surb={'id': '6afa2cb9-6ba4-4bf0-8df3-5891b8ee3327', 'route': ['p1', 'e1', 'i12', 'x9', 'p2', 'c5']}
1769445741.233553,SENT,344738d4-2226-4730-81c8-540b29f075e5,c15b952a-3525-4979-9906-a48b9c9c6b59,c1,c3,3371,?,p1,
1769445741.233699,CREATED,70a1de90-0e75-4e84-b5d2-4ec0d6dafb01,856906b7-0870-443b-8cf6-03de335a95a8,c1,c3,27,?,?,surb={'id': 'dd8572f2-e979-49e8-93f8-eaa64d42e607', 'route': ['p3', 'e1', 'i8', 'x1', 'p1', 'c1']}
1769445741.4992151,RECEIVED,695ec6c3-42c3-4d5f-84f5-abb80b333880,932e776f-12e2-4ce5-b4d3-2f04314b3424,c5,c1,27,p1,?,surb={'id': 'd1cfd540-ef9b-4eeb-9691-bd494e694cd4', 'route': ['p1', 'e1', 'i8', 'x10', 'p2', 'c5']}
1769445741.5041673,RECEIVED,43d6c727-89fc-4b39-b2e1-dc2ac6c37e10,1e5e0159-645b-4af2-be86-976f59e276a1,c5,c1,27,p1,?,surb={'id': '9c2dd25d-1cb1-4d27-a520-9ac20a38a6da', 'route': ['p1', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769445741.605865,SENT,5ebfc74b-121c-40ae-9f2f-3b18159fe2fb,5b9821ca-6906-4f68-b47c-e397ca7be6cc,c1,c3,3392,?,p1,
1769445741.606019,CREATED,590a46c3-123e-4eee-b459-13f89c0c279f,2c7501c7-7938-4cb9-882a-7afce972b3ec,c1,c3,27,?,?,surb={'id': '8a73c8c8-da4c-426c-8673-b41eeb784570', 'route': ['p3', 'e4', 'i4', 'x10', 'p1', 'c1']}
1769445741.636856,RECEIVED,5a6e3b02-5145-477c-b511-ce1eb40cc4c7,11cde54b-d6bb-4d16-916a-c82e2337a7b4,c4,c1,27,p1,?,surb={'id': '4c9ab19a-f7b1-4dc3-9945-203c6b1efc84', 'route': ['p1', 'e8', 'i11', 'x11', 'p1', 'c4']}
1769445741.6690276,RECEIVED,5471de37-76db-40e7-a38b-8639ee0d95a6,82cbfc38-d3b7-4632-884f-39b0dfdc4014,c5,c1,26,p1,?,surb={'id': '605351b7-5441-4127-bcce-8716bed15947', 'route': ['p1', 'e9', 'i4', 'x8', 'p2', 'c5']}
1769445741.7795105,RECEIVED,a483dbbb-1bd1-4e4e-b954-6106204988cc,2a93a1d4-c1ef-4407-9ecc-6ff05ec6120c,c3,c1,27,p1,?,surb={'id': '7f252e30-09c5-4c8f-82a3-f7dff77c0005', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769445741.980397,RECEIVED,b262f039-c628-49b0-abd0-070ce081ab94,d215ecbc-de4a-452f-924e-dc5e6bb29a0a,c5,c1,27,p1,?,surb={'id': '7c27d693-86c4-4ea5-97b2-330361ca8710', 'route': ['p1', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769445742.0239246,RECEIVED,560946d3-a613-44b7-a267-5913c68c06c8,9de92a80-4f52-404b-ad31-6c43b69a6fbe,c4,c1,27,p1,?,surb={'id': '591c5ce9-7b66-4a32-aa33-45a9827fea9b', 'route': ['p1', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769445742.2176669,RECEIVED,0d30d752-fbc9-45a9-856a-757b41db993b,f1deb339-5d7f-4e8e-afe5-d96960f76470,c3,c1,27,p1,?,surb={'id': 'ff77fcec-5515-4bc2-8677-1c480d69e731', 'route': ['p1', 'e2', 'i5', 'x3', 'p3', 'c3']}
1769445742.3154333,SENT,b4973b93-db2a-419b-990e-e41aefa0f304,78ab98a0-aa5e-42ed-b7c7-3066ddd11c5e,c1,c3,3392,?,p1,
1769445742.3155859,CREATED,4d5e29a2-55d6-4a38-a877-988504368cf8,2c7501c7-7938-4cb9-882a-7afce972b3ec,c1,c3,27,?,?,surb={'id': '8a73c8c8-da4c-426c-8673-b41eeb784570', 'route': ['p3', 'e4', 'i4', 'x10', 'p1', 'c1']}
1769445742.3687572,SENT,4aaaa674-446b-4a3e-87f3-549f7002f8b4,270a0ff0-f16a-45a5-943b-6400d95a9c57,c1,c3,3375,?,p1,
1769445742.3689046,CREATED,abb1ddb8-4dc6-43d7-be69-5bd072429927,f6cbd396-e808-4797-b0a9-35c7145899bf,c1,c3,27,?,?,surb={'id': '78c06fa9-48fb-491a-a90b-2f05c8f53d9c', 'route': ['p3', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769445742.4711385,RECEIVED,c65bafcd-0a3e-45c9-808d-95b483db15ae,236daf78-58d7-449d-8bee-d02a9f9be6e5,c3,c1,27,p1,?,surb={'id': '0ea7102f-dd9a-47ac-aac0-9325e6d0d6c2', 'route': ['p1', 'e4', 'i11', 'x11', 'p3', 'c3']}
1769445742.4837046,SENT,923400ce-c815-4387-9799-501533d3c212,4fd23745-95b9-4234-8e6c-2ed3135ab398,c1,c3,3391,?,p1,
1769445742.4838507,CREATED,4ea09018-7660-4a63-a7ac-623facb10890,f6cbd396-e808-4797-b0a9-35c7145899bf,c1,c3,27,?,?,surb={'id': '78c06fa9-48fb-491a-a90b-2f05c8f53d9c', 'route': ['p3', 'e6', 'i9', 'x10', 'p1', 'c1']}
1769445742.5649707,SENT,cc7809e3-e09a-4d15-9624-4009b14e2edb,b5d020a9-2f9f-46c8-9750-36ed25ace3ee,c1,c3,3359,?,p1,
1769445742.5651495,CREATED,3cb6e92a-f566-4cf6-957a-aa5afdf43c0f,0c2726ed-7ec9-489d-9237-83addb586761,c1,c3,27,?,?,surb={'id': '632c8229-cbb1-4f21-872d-fbddc62bff93', 'route': ['p3', 'e3', 'i2', 'x7', 'p1', 'c1']}
1769445742.587635,SENT,c51b3165-5e8c-4fb6-8a8d-2cb94b14b005,f3f1e427-b010-412f-9bac-d34efc4d6200,c1,c3,3383,?,p1,
1769445742.5877712,CREATED,88230b0e-0908-45a2-90ad-a85d635375fb,0c2726ed-7ec9-489d-9237-83addb586761,c1,c3,27,?,?,surb={'id': '632c8229-cbb1-4f21-872d-fbddc62bff93', 'route': ['p3', 'e3', 'i2', 'x7', 'p1', 'c1']}
1769445742.654742,RECEIVED,84b3e744-5ce4-4d9a-a9fb-5861a6a838e7,f1deb339-5d7f-4e8e-afe5-d96960f76470,c3,c1,27,p1,?,surb={'id': 'ff77fcec-5515-4bc2-8677-1c480d69e731', 'route': ['p1', 'e2', 'i5', 'x3', 'p3', 'c3']}
1769445742.669251,SENT,4e822db2-3e29-41a7-8394-6ab4e3b175ad,9936febc-a4f1-40f6-a7e6-74f98c1cecdb,c1,c3,3360,?,p1,
1769445742.6693983,CREATED,2f4cd594-ed62-4f38-9acf-73fee77b0901,c90ef63f-54c7-46b5-966d-1e63d8f84906,c1,c3,27,?,?,surb={'id': '8d4996d5-0c85-4692-a517-5f222b8e6765', 'route': ['p3', 'e4', 'i1', 'x2', 'p1', 'c1']}
1769445742.7044263,RECEIVED,30c19077-ffc3-4f31-9039-baae31d52017,2a93a1d4-c1ef-4407-9ecc-6ff05ec6120c,c3,c1,27,p1,?,surb={'id': '7f252e30-09c5-4c8f-82a3-f7dff77c0005', 'route': ['p1', 'e4', 'i5', 'x8', 'p3', 'c3']}
1769445742.8769274,RECEIVED,794d455d-e963-4bfb-ad69-c98953f43050,c7156575-db9f-4de5-b5d1-8f883f826daa,c3,c1,26,p1,?,surb={'id': '3d401004-afec-41f7-9636-09fd58e29d75', 'route': ['p1', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769445743.00529,RECEIVED,ac210856-73d1-43d8-b06b-2170d7370293,9de92a80-4f52-404b-ad31-6c43b69a6fbe,c4,c1,27,p1,?,surb={'id': '591c5ce9-7b66-4a32-aa33-45a9827fea9b', 'route': ['p1', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769445743.0959415,RECEIVED,7b3100b7-2aba-4fc9-bea3-1fe422b4f285,b0fc4472-9a8e-498b-9cb6-112cba21f19a,c5,c1,27,p1,?,surb={'id': 'ed7d1571-8fb8-486f-be5d-8e0452a2f8a0', 'route': ['p1', 'e12', 'i8', 'x4', 'p2', 'c5']}
1769445743.168362,RECEIVED,28adaf99-a204-4d63-acfe-25a80ec76a18,b0fc4472-9a8e-498b-9cb6-112cba21f19a,c5,c1,27,p1,?,surb={'id': 'ed7d1571-8fb8-486f-be5d-8e0452a2f8a0', 'route': ['p1', 'e12', 'i8', 'x4', 'p2', 'c5']}
1769445743.3693707,SENT,0cc2386e-90aa-4f99-9afe-35a077095bb2,14304654-aeca-455b-808e-265f5fbae910,c1,c3,3383,?,p1,
1769445743.3697176,CREATED,f334a1f4-2c65-437f-aff9-d70f8e8f28d4,c90ef63f-54c7-46b5-966d-1e63d8f84906,c1,c3,27,?,?,surb={'id': '8d4996d5-0c85-4692-a517-5f222b8e6765', 'route': ['p3', 'e4', 'i1', 'x2', 'p1', 'c1']}
1769445743.4647114,RECEIVED,cc5beb10-2ec4-42de-8e9b-4746d1d8eb55,918b878d-80da-4cc0-ac44-0a8ec95f5119,c4,c1,27,p1,?,surb={'id': '07bf91f3-e282-481c-98c4-16647f1142ae', 'route': ['p1', 'e11', 'i7', 'x4', 'p1', 'c4']}
1769445743.5674245,RECEIVED,1cb19435-bc31-4626-9200-626d5dc8fe73,5d70dfb0-e7dd-4ac3-8e74-f5e7825092ff,c5,c1,27,p1,?,surb={'id': 'c8041863-2dae-41fd-8748-af00293a6e75', 'route': ['p1', 'e4', 'i10', 'x9', 'p2', 'c5']}
1769445743.5694468,SENT,6a463618-ea23-4231-8057-8577e4d5ee98,f541470d-f6ad-4fe9-b78f-024bab9badfe,c1,c3,3359,?,p1,
1769445743.5695724,CREATED,b021ad6b-db5f-4059-9453-54fd12af309b,c3e4393d-df59-492d-8eba-9d235a381015,c1,c3,27,?,?,surb={'id': 'b52cdfa8-c895-4bcc-a69b-cc91eab46db5', 'route': ['p3', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769445743.6027722,RECEIVED,90c5531d-d22d-4ac6-b2d7-532bcb05fbc7,5d70dfb0-e7dd-4ac3-8e74-f5e7825092ff,c5,c1,27,p1,?,surb={'id': 'c8041863-2dae-41fd-8748-af00293a6e75', 'route': ['p1', 'e4', 'i10', 'x9', 'p2', 'c5']}
1769445743.6462727,RECEIVED,51d93d02-a60e-4738-86da-d513134adcf6,d215ecbc-de4a-452f-924e-dc5e6bb29a0a,c5,c1,27,p1,?,surb={'id': '7c27d693-86c4-4ea5-97b2-330361ca8710', 'route': ['p1', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769445743.8358734,SENT,e990e9a1-2c2b-410f-be29-e5d09523557b,8feeed21-4e0a-4c3e-8114-b0705218b73e,c1,c3,3375,?,p1,
