timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445729.9350026,SENT,87673801-cd3a-4390-bae9-7d28eda31747,0a1f9ad0-5c46-4b44-963f-e234b45523ad,c3,c1,3359,?,p3,
1769445729.9352894,CREATED,30c94c2b-f35f-4650-8709-cf6cba7a5421,48e8e3db-ecad-4971-bb2c-39ba60efba28,c3,c1,27,?,?,surb={'id': '5c0c1f6f-a945-4118-98cd-747e384fc121', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769445831.033098,SENT,63a57ec7-bcd8-4784-aa86-7726b5194830,4e329614-640c-4def-9a47-e3d2d2f7c260,c3,c1,3374,?,p3,
1769445831.033251,CREATED,85cba578-8750-41ab-abf3-dd107267a05f,a93fe015-6c4c-46d5-a9e5-026eac9af7fd,c3,c1,26,?,?,surb={'id': 'fcf18014-b7a5-40ec-a743-10eb3038f32d', 'route': ['p1', 'e4', 'i9', 'x5', 'p3', 'c3']}
1769445831.8572538,RECEIVED,c7622d5f-ae38-4a56-817c-daaca04f452a,45d757b3-494d-48c7-82ef-69776d24b720,c1,c3,27,p3,?,surb={'id': '9e2b314f-3684-424a-aebf-b459ad90ba30', 'route': ['p3', 'e11', 'i12', 'x12', 'p1', 'c1']}
1769445831.974504,RECEIVED,4d5d31d7-73b7-443f-8878-d9acb14bd08e,08a2c0ce-aa5f-43f3-9945-91c3410a4510,c1,c3,27,p3,?,surb={'id': '414b8a7c-9475-4f9c-ae38-2b29019d2292', 'route': ['p3', 'e10', 'i8', 'x5', 'p1', 'c1']}
1769445832.0712447,SENT,7bfd3957-cad6-4b8c-8386-8c6d54e90575,1686aa2c-2efb-4abd-be11-c2ae487fc52d,c3,c1,3348,?,p3,
1769445832.071437,CREATED,84b6145d-cd55-4c99-961d-017a064e8264,a93fe015-6c4c-46d5-a9e5-026eac9af7fd,c3,c1,26,?,?,surb={'id': 'fcf18014-b7a5-40ec-a743-10eb3038f32d', 'route': ['p1', 'e4', 'i9', 'x5', 'p3', 'c3']}
1769445832.1241636,RECEIVED,14a266db-9fe0-4de1-934c-0cfa43614497,b677106e-284d-43b0-a61b-7a99fa472f21,c1,c3,27,p3,?,surb={'id': '96183e3b-2a6a-43c0-96ec-742235b25c8b', 'route': ['p3', 'e1', 'i12', 'x7', 'p1', 'c1']}
1769445832.231118,RECEIVED,de506e03-2fee-40dc-af47-2f5e6bd1c40a,5cc150ff-23db-4674-bd0a-59f88736cb1d,c2,c3,26,p3,?,surb={'id': 'c67d08dd-baac-494f-957d-4127db8542b4', 'route': ['p3', 'e5', 'i1', 'x7', 'p2', 'c2']}
1769445832.2604582,RECEIVED,f69d7937-c009-465c-b826-5f66db75e3be,d5c659dd-11e0-4e17-b73c-28752acf2098,c1,c3,27,p3,?,surb={'id': 'fc71fed7-ede3-4c81-82cb-8882317a9a5e', 'route': ['p3', 'e12', 'i3', 'x2', 'p1', 'c1']}
1769445832.3554602,RECEIVED,852cb816-6850-4c98-ad29-77b8191c739a,5be18584-1bb4-4d1c-9ce3-777d2b196706,c1,c3,26,p3,?,surb={'id': '735ff422-9c73-4879-83e6-f004d8d70808', 'route': ['p3', 'e5', 'i11', 'x7', 'p1', 'c1']}
1769445832.6973577,RECEIVED,774888d7-3754-4ff1-b5b2-6bfa23d846a7,5daf5e83-0526-4e32-be5b-0ca183d75138,c2,c3,27,p3,?,surb={'id': 'e66b27b3-ba2b-4542-8087-4d3db2d2f467', 'route': ['p3', 'e2', 'i12', 'x1', 'p2', 'c2']}
1769445833.0433707,SENT,ceec5827-63a2-45d1-af5b-12bc994d3f30,214ccaa7-7969-4dbb-89bc-0c00fe74a56a,c3,c1,3388,?,p3,
1769445833.0438728,CREATED,75ac722f-9f87-43f5-867c-94b4bb938f6d,34cbab68-3558-4b7e-800f-8253cc8edfb6,c3,c1,27,?,?,surb={'id': '6a0387b6-cab0-466b-8dc4-1fd5f3b07d13', 'route': ['p1', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769445833.146316,SENT,aebdb334-6229-4aa4-85d9-6d73ea8d29f1,b0e00e17-eda8-418d-8a11-8b4d31c33103,c3,c1,3395,?,p3,
1769445833.146466,CREATED,425be349-69e7-43ef-a907-ee630449ab49,34cbab68-3558-4b7e-800f-8253cc8edfb6,c3,c1,27,?,?,surb={'id': '6a0387b6-cab0-466b-8dc4-1fd5f3b07d13', 'route': ['p1', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769445833.3754315,RECEIVED,17257092-4191-407b-b20c-b818e7e8f59e,de54374f-6c48-420e-b81a-7150c9d3c35f,c2,c3,27,p3,?,surb={'id': '70d43f0a-44d5-43f3-a195-1c7b34326cd2', 'route': ['p3', 'e11', 'i5', 'x7', 'p2', 'c2']}
1769445833.3961592,RECEIVED,49ef22d4-da3a-4ee5-9a5c-528609c6ab48,d5c659dd-11e0-4e17-b73c-28752acf2098,c1,c3,27,p3,?,surb={'id': 'fc71fed7-ede3-4c81-82cb-8882317a9a5e', 'route': ['p3', 'e12', 'i3', 'x2', 'p1', 'c1']}
1769445833.497476,RECEIVED,1933353c-36c7-475a-85e3-f7e18a349b68,d462d3f5-9ab1-4867-bfaf-4a8891884909,c1,c3,27,p3,?,surb={'id': 'ef521c45-aca4-4196-8e34-934949dd43d5', 'route': ['p3', 'e10', 'i9', 'x6', 'p1', 'c1']}
1769445833.7767491,RECEIVED,a5aec13f-1067-4d83-9fc7-30f34b289908,5daf5e83-0526-4e32-be5b-0ca183d75138,c2,c3,27,p3,?,surb={'id': 'e66b27b3-ba2b-4542-8087-4d3db2d2f467', 'route': ['p3', 'e2', 'i12', 'x1', 'p2', 'c2']}
1769445833.982109,RECEIVED,8fb121d3-3b99-4f66-977d-c90af3aed003,c8c9c209-dbbc-4868-9d59-804a1489c99f,c1,c3,27,p3,?,surb={'id': 'e062148a-c39a-4459-a5aa-1a827037f1b6', 'route': ['p3', 'e3', 'i12', 'x11', 'p1', 'c1']}
1769445834.0012922,SENT,ef2e2a81-4bd0-4e52-9cee-ae3d08c1ebdf,cfabe7b5-8dff-4d60-bc3d-337e76ea1511,c3,c1,3387,?,p3,
1769445834.0014474,CREATED,de8ce679-a16b-4486-bf1a-351182d10b8c,913e24b3-3e34-4133-86dd-8e8b04c555e3,c3,c1,27,?,?,surb={'id': 'd336585e-2b61-482a-91a6-74993439dd77', 'route': ['p1', 'e11', 'i4', 'x12', 'p3', 'c3']}
1769445834.30982,SENT,e422471f-d7be-40bd-ac6e-6e169748114b,a8df4fb1-ad2b-4e13-9e6d-1b80a6b8b9c8,c3,c1,3375,?,p3,
1769445834.3100014,CREATED,6af47cfa-fad4-4d3e-9932-21ee1e815589,913e24b3-3e34-4133-86dd-8e8b04c555e3,c3,c1,27,?,?,surb={'id': 'd336585e-2b61-482a-91a6-74993439dd77', 'route': ['p1', 'e11', 'i4', 'x12', 'p3', 'c3']}
1769445834.3866954,SENT,02287aa2-be49-42b6-84c1-294e0aa07fc6,00de74a3-a7b1-4a16-8966-4f1b64359a63,c3,c1,3364,?,p3,
1769445834.3868446,CREATED,b5ddb9cd-c028-40ab-a1d8-2ef0ac6c7b3f,6e7513ad-79be-4530-9b7b-a419b302d629,c3,c1,27,?,?,surb={'id': '733df1b0-8df2-40fe-866b-533a2e11ea21', 'route': ['p1', 'e6', 'i7', 'x7', 'p3', 'c3']}
1769445834.413439,RECEIVED,db34da98-ee62-4f5c-9769-5d568eaa14ed,c8c9c209-dbbc-4868-9d59-804a1489c99f,c1,c3,27,p3,?,surb={'id': 'e062148a-c39a-4459-a5aa-1a827037f1b6', 'route': ['p3', 'e3', 'i12', 'x11', 'p1', 'c1']}
1769445834.557389,SENT,2d87deab-93e9-4967-9ab2-f713ed5e1da8,2ac6a79e-2e20-410c-bbe9-dc5b8931e7a8,c3,c1,3371,?,p3,
1769445834.5575342,CREATED,7e760044-3713-45c4-b204-ac806c12589b,6e7513ad-79be-4530-9b7b-a419b302d629,c3,c1,27,?,?,surb={'id': '733df1b0-8df2-40fe-866b-533a2e11ea21', 'route': ['p1', 'e6', 'i7', 'x7', 'p3', 'c3']}
1769445834.7495935,RECEIVED,b59617b4-0115-43b8-9729-8885a09d2944,9db7f479-7f47-4df9-a8e6-8d2529c80285,c1,c3,27,p3,?,surb={'id': 'b965ee2e-4006-40bd-a3cc-964807196c81', 'route': ['p3', 'e7', 'i3', 'x8', 'p1', 'c1']}
1769445834.8139307,RECEIVED,f18da566-6f28-40a0-943e-8d6702b650d1,56b4b227-eb10-4b50-84e5-7353b36cd9d7,c2,c3,27,p3,?,surb={'id': '63402916-610a-4e11-a0c5-82e567100364', 'route': ['p3', 'e10', 'i9', 'x6', 'p2', 'c2']}
1769445835.0502465,RECEIVED,b774be4d-a596-49a3-9cd0-19cdbbb566ab,56b4b227-eb10-4b50-84e5-7353b36cd9d7,c2,c3,27,p3,?,surb={'id': '63402916-610a-4e11-a0c5-82e567100364', 'route': ['p3', 'e10', 'i9', 'x6', 'p2', 'c2']}
1769445835.5449429,SENT,6302792f-cbd4-41e6-a340-a65a5636d015,accc10c7-84bf-45f7-a6de-4c97659dd1bf,c3,c1,3387,?,p3,
1769445835.5451343,CREATED,673702a4-2efb-4ce1-b5e8-6720b612ce4b,e4fbc255-d98e-46f7-97c3-19c8a1ed0907,c3,c1,27,?,?,surb={'id': '3687b912-7632-4097-b19b-5445fb9ceabc', 'route': ['p1', 'e3', 'i1', 'x6', 'p3', 'c3']}
1769445835.6153219,SENT,bddc37e8-a081-4cc8-95f9-c9260146c717,1979ff66-95d3-463d-9ffa-4b4a2e1de002,c3,c1,3360,?,p3,
1769445835.61547,CREATED,85b77a25-2c86-4322-913d-f3f08923a54b,e4fbc255-d98e-46f7-97c3-19c8a1ed0907,c3,c1,27,?,?,surb={'id': '3687b912-7632-4097-b19b-5445fb9ceabc', 'route': ['p1', 'e3', 'i1', 'x6', 'p3', 'c3']}
1769445835.624891,SENT,80b35f9e-2a9b-4e7e-a826-86004691601a,3023c230-3362-4003-b5e1-e24455d2ace7,c3,c1,3391,?,p3,
1769445835.6250403,CREATED,019479c9-7719-407d-ac22-93f337f7d398,16763c70-188a-4709-b4d1-4c1415723843,c3,c1,27,?,?,surb={'id': '25b6d12d-d8d4-4aa7-a725-b1ba318e5a3a', 'route': ['p1', 'e10', 'i12', 'x9', 'p3', 'c3']}
1769445835.8604228,RECEIVED,e58d09f7-d3f1-4330-ae8e-dfb92c7981f0,545f8af3-7532-41f2-9837-aceb1bb7e84d,c2,c3,26,p3,?,surb={'id': '9006c6c2-eea7-4ae5-894b-73e12768bb0e', 'route': ['p3', 'e6', 'i11', 'x3', 'p2', 'c2']}
1769445836.1146889,SENT,3a79f7b1-f0c4-4d2b-823a-e325118441d2,4f2933f3-4bdf-4b69-ba17-6f448c439504,c3,c1,3388,?,p3,
1769445836.1148365,CREATED,bbec8150-268d-42c6-81bb-d8524f3f03c2,16763c70-188a-4709-b4d1-4c1415723843,c3,c1,27,?,?,surb={'id': '25b6d12d-d8d4-4aa7-a725-b1ba318e5a3a', 'route': ['p1', 'e10', 'i12', 'x9', 'p3', 'c3']}
1769445836.173671,RECEIVED,ec4d368d-877f-4bc9-9326-f9c81471a231,57faac5b-53ca-4f04-be29-eb23487c8b9b,c1,c3,27,p3,?,surb={'id': '6f90054c-6efe-4f27-81f0-02238b523718', 'route': ['p3', 'e8', 'i6', 'x6', 'p1', 'c1']}
1769445836.3925653,RECEIVED,1d499459-e317-4a86-9362-35f5a558c512,23335d6b-ac63-49da-8f7e-442bbabd10d5,c2,c3,27,p3,?,surb={'id': '47bf7fd4-fed2-4000-8f96-ed850a8b5056', 'route': ['p3', 'e12', 'i8', 'x5', 'p2', 'c2']}
1769445836.6741555,RECEIVED,cad800c8-517f-4353-94d7-24493d3f965d,dac050bd-6c19-4021-99be-6c7dd582c9a9,c2,c3,26,p3,?,surb={'id': '1b8f125e-dd93-4827-b3e1-9bf5ede2030d', 'route': ['p3', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769445836.67788,SENT,bfe49cdb-12f5-4204-96b7-1fa1b2a42281,214ae08a-c316-4366-a777-762367d2553a,c3,c1,3401,?,p3,
1769445836.678024,CREATED,df1ef79c-89c6-4cc9-839d-876abd43a624,23ce6e1d-323b-4672-8d14-6eef9ffbcade,c3,c1,27,?,?,surb={'id': '0d7ed15a-b0ef-4007-9b43-26ac3a43d026', 'route': ['p1', 'e6', 'i7', 'x11', 'p3', 'c3']}
1769445836.9475667,RECEIVED,7bfbd88c-ae2c-4f3e-af25-cf402f6efad9,23335d6b-ac63-49da-8f7e-442bbabd10d5,c2,c3,27,p3,?,surb={'id': '47bf7fd4-fed2-4000-8f96-ed850a8b5056', 'route': ['p3', 'e12', 'i8', 'x5', 'p2', 'c2']}
1769445837.604216,RECEIVED,cbc27588-6025-4f3d-9ef4-e6d693f9c7a5,f3d1828a-7f92-4a18-9662-ee46e728ab94,c1,c3,27,p3,?,surb={'id': '31d28b24-4b08-40d6-9390-917ec746df33', 'route': ['p3', 'e6', 'i8', 'x4', 'p1', 'c1']}
1769445837.6304224,RECEIVED,397b46fe-9f98-449a-a42e-82cd8094e58a,d0b010ae-cab8-494a-8c56-0d4c635bb2b5,c2,c3,27,p3,?,surb={'id': 'd71929b0-1736-4a4e-86c6-0cfb917b6fbb', 'route': ['p3', 'e1', 'i9', 'x5', 'p2', 'c2']}
1769445838.119428,RECEIVED,652965c8-2e41-443d-86ef-3633449e1245,37ccd74a-faf9-4062-bed2-165c49a92e07,c2,c3,26,p3,?,surb={'id': '712ab004-32c4-4b81-b9b6-e66817fdb29d', 'route': ['p3', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769445838.5013838,SENT,9124d13b-5b9f-4d45-8453-f0a26287bcd8,94362bea-e47d-4528-8043-c5e4651741b1,c3,c1,3395,?,p3,
1769445838.5015461,CREATED,df19eff5-ed85-4b30-934a-02a3911324c5,23ce6e1d-323b-4672-8d14-6eef9ffbcade,c3,c1,27,?,?,surb={'id': '0d7ed15a-b0ef-4007-9b43-26ac3a43d026', 'route': ['p1', 'e6', 'i7', 'x11', 'p3', 'c3']}
1769445838.5411146,RECEIVED,da35d1b0-9919-4763-a1f6-8e8d7f654f24,3c37a9ee-fd31-432c-821d-001b5f4a01cb,c1,c3,27,p3,?,surb={'id': 'd662dedc-96c8-43c9-baf3-d385935e7e91', 'route': ['p3', 'e8', 'i12', 'x12', 'p1', 'c1']}
1769445838.6105702,SENT,06532536-0e96-4ccf-b14c-9279aff14c6f,c4d06e96-2b01-49b1-889a-8365dc31ccdb,c3,c1,3374,?,p3,
1769445838.6107204,CREATED,4559477c-3d27-47e4-9e14-c5b1943c2b28,5ababb73-fee7-454c-b2e7-2f88bda6b0ac,c3,c1,27,?,?,surb={'id': '7b94a5fc-49ed-4bfd-b45f-0a3ebd5b9b02', 'route': ['p1', 'e12', 'i5', 'x12', 'p3', 'c3']}
1769445838.7373118,SENT,be482afd-6342-4490-a9b5-dd6ef789e0bd,fad5c104-7d86-456a-a97b-732a8f92808a,c3,c1,3397,?,p3,
1769445838.7374618,CREATED,47a28518-6297-4545-a62c-e6a4a41ec04b,5ababb73-fee7-454c-b2e7-2f88bda6b0ac,c3,c1,27,?,?,surb={'id': '7b94a5fc-49ed-4bfd-b45f-0a3ebd5b9b02', 'route': ['p1', 'e12', 'i5', 'x12', 'p3', 'c3']}
1769445838.7738318,RECEIVED,ff9b2cf8-6fdf-4cac-b9d9-51940cf5d633,f3d1828a-7f92-4a18-9662-ee46e728ab94,c1,c3,27,p3,?,surb={'id': '31d28b24-4b08-40d6-9390-917ec746df33', 'route': ['p3', 'e6', 'i8', 'x4', 'p1', 'c1']}
1769445838.9117107,RECEIVED,7888e208-bf1a-4eff-9072-9252176ae314,57faac5b-53ca-4f04-be29-eb23487c8b9b,c1,c3,27,p3,?,surb={'id': '6f90054c-6efe-4f27-81f0-02238b523718', 'route': ['p3', 'e8', 'i6', 'x6', 'p1', 'c1']}
1769445839.144238,SENT,25128822-b677-4a39-a1c9-63e6faf16615,a8849c85-e73c-4b46-bef8-034b8d06b0a0,c3,c1,3377,?,p3,
1769445839.1443973,CREATED,8f89f9d1-a40b-4e2d-ab7f-8777f50dad3d,a5a4f0d9-e5dd-41df-8e12-6a7ac58a36d4,c3,c1,25,?,?,surb={'id': 'b5566756-1800-49bc-abef-b3cae3a74478', 'route': ['p1', 'e3', 'i4', 'x10', 'p3', 'c3']}
1769445839.1951926,RECEIVED,f3988d96-7fca-4657-befd-ee677533cad5,3558ea93-eafb-43cc-96c8-7e2f20d54221,c1,c3,27,p3,?,surb={'id': 'af0b3ea5-814f-41a2-be31-41b7a63b116d', 'route': ['p3', 'e9', 'i1', 'x5', 'p1', 'c1']}
1769445839.4057527,SENT,c584353b-8cae-433c-94f5-12bcea8e0b1b,60e348ea-cb25-4441-992f-7ed4a63d5b23,c3,c1,3384,?,p3,
1769445839.405904,CREATED,f7638e4f-efc9-4c5d-88b4-9f9113876425,a5a4f0d9-e5dd-41df-8e12-6a7ac58a36d4,c3,c1,25,?,?,surb={'id': 'b5566756-1800-49bc-abef-b3cae3a74478', 'route': ['p1', 'e3', 'i4', 'x10', 'p3', 'c3']}
1769445839.5584395,SENT,bdcb7b03-53ac-45f9-af10-52db5ba5cd6c,fc5fd440-2db9-47d1-9222-fe91ebb77cf8,c3,c1,3399,?,p3,
1769445839.5585907,CREATED,a80d18cb-bb6a-4c92-8183-2ee6576403dc,528d05a2-648d-4a61-af9d-dd1671e217c9,c3,c1,27,?,?,surb={'id': '0edf38b6-1613-4f93-ab45-2c4772c32d6b', 'route': ['p1', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769445839.6034586,SENT,5460f9cf-351a-4c8a-b5b4-5e2f7ffcfc8e,d808dd57-88d8-47fd-8335-e575892efd87,c3,c1,3384,?,p3,
1769445839.60362,CREATED,b3e6187f-717a-41f0-8d3d-3289eba264f1,528d05a2-648d-4a61-af9d-dd1671e217c9,c3,c1,27,?,?,surb={'id': '0edf38b6-1613-4f93-ab45-2c4772c32d6b', 'route': ['p1', 'e12', 'i5', 'x6', 'p3', 'c3']}
1769445839.7258012,SENT,ea76d032-3fa7-4d99-b799-811c12a55d01,880c8886-b2fe-4702-8c29-018f41719399,c3,c1,3383,?,p3,
1769445839.7259696,CREATED,3ecfa1e3-7aff-4073-878c-3e12e370c665,d5632825-68b5-4a68-bba3-a589667b5392,c3,c1,27,?,?,surb={'id': 'f0aded88-a5af-49ed-85ee-adb9cc4cb0df', 'route': ['p1', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769445839.9204407,SENT,03c6c944-39b9-4ad5-9bd1-4f2c0d66dd38,57454f66-0ec9-471c-a69a-e6656cbacfb7,c3,c1,3400,?,p3,
1769445839.9206598,CREATED,750f1b08-4f2e-446a-9127-e7f7f69eb727,d5632825-68b5-4a68-bba3-a589667b5392,c3,c1,27,?,?,surb={'id': 'f0aded88-a5af-49ed-85ee-adb9cc4cb0df', 'route': ['p1', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769445840.0519106,RECEIVED,6b649c0d-81b9-40e8-a622-fc958ec178f1,e02f007d-97da-46a9-888b-01380ef6edac,c1,c3,27,p3,?,surb={'id': 'a2640c3d-caba-4627-abda-e1bb42e7e197', 'route': ['p3', 'e8', 'i6', 'x7', 'p1', 'c1']}
1769445840.2363093,RECEIVED,30df9a23-573a-4deb-9122-66b20f16c790,7fb8250e-520a-41d1-bbe6-5f5c7d521761,c2,c3,27,p3,?,surb={'id': 'd6dbd4d1-2a97-4bd2-92f7-d595f703b936', 'route': ['p3', 'e12', 'i8', 'x12', 'p2', 'c2']}
1769445840.261614,RECEIVED,2b734b6e-780d-409e-8f11-07e17d26f4b2,7fb8250e-520a-41d1-bbe6-5f5c7d521761,c2,c3,27,p3,?,surb={'id': 'd6dbd4d1-2a97-4bd2-92f7-d595f703b936', 'route': ['p3', 'e12', 'i8', 'x12', 'p2', 'c2']}
1769445840.9016638,SENT,ab422dc3-238e-4abb-adea-f8848789f2cd,47e6df7d-5bac-433a-8f66-94a6fffc9607,c3,c1,3375,?,p3,
1769445840.9018102,CREATED,e3e70dd7-30ee-4e6e-afb1-caf775226e99,5525291b-9111-4d0f-9a59-53942183c69e,c3,c1,27,?,?,surb={'id': '1263b98a-71a2-4351-9be8-36a92b9fb0dc', 'route': ['p1', 'e8', 'i10', 'x5', 'p3', 'c3']}
1769445841.2863083,RECEIVED,4eb258c7-fcde-4aa6-841e-4286093543a5,370691c0-f2df-4c8d-b461-d6639c16a267,c2,c3,26,p3,?,surb={'id': 'a4528910-93a2-46b7-b70f-5e2fdd17eb30', 'route': ['p3', 'e4', 'i5', 'x5', 'p2', 'c2']}
1769445841.390604,RECEIVED,84907c71-42d9-4e1f-b512-83b465782ba8,8220d980-ed28-4f65-8dce-7a70b09692fb,c2,c3,27,p3,?,surb={'id': '9f020ce6-6a60-47fe-b28b-35fc78e6b65f', 'route': ['p3', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769445841.4080298,SENT,1cbfe40b-0634-4a08-b7bd-fc6ce2071128,6ab8b8bd-362b-4fb8-b1d5-af2f23accf3c,c3,c1,3388,?,p3,
1769445841.40822,CREATED,7b66e361-4cb1-495c-aedb-fc088ca029b5,5525291b-9111-4d0f-9a59-53942183c69e,c3,c1,27,?,?,surb={'id': '1263b98a-71a2-4351-9be8-36a92b9fb0dc', 'route': ['p1', 'e8', 'i10', 'x5', 'p3', 'c3']}
1769445842.108446,RECEIVED,5ec6fecc-79b0-4fc9-8086-124722606ad0,49e8d68e-42c4-4978-ae6c-d943b9d236d1,c2,c3,27,p3,?,surb={'id': 'b88ae986-fcba-4493-b789-941ab04f6940', 'route': ['p3', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769445842.2738369,RECEIVED,c644c465-03a8-4878-9d31-b0691e65c099,d98762de-cef5-4468-8f6e-5bae7031c852,c1,c3,27,p3,?,surb={'id': '99c87538-5543-4648-8334-51d99c149f88', 'route': ['p3', 'e8', 'i1', 'x8', 'p1', 'c1']}
1769445842.4503891,RECEIVED,3401056d-5d92-4c27-9385-602348712def,ee70a653-4688-4ff5-9952-f77e85c905d7,c2,c3,27,p3,?,surb={'id': 'fdb9b017-78d0-4946-ad99-05390347b640', 'route': ['p3', 'e12', 'i7', 'x11', 'p2', 'c2']}
1769445842.5864224,RECEIVED,4faea52c-6160-454e-b50d-a16912d80ec6,ae15d2a3-bced-42d3-9815-29b4ed7dc8b3,c2,c3,25,p3,?,surb={'id': '2e5be99c-6b30-4c26-ab51-eef2ae9862c1', 'route': ['p3', 'e9', 'i6', 'x11', 'p2', 'c2']}
1769445842.6647456,RECEIVED,c033478b-b4f6-490a-8ab9-ae5223f77dec,e0a1d429-d2eb-48df-96d2-38508abafa88,c2,c3,26,p3,?,surb={'id': '3f94c1f7-36e6-4831-af84-9ccb757e5ee4', 'route': ['p3', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769445842.8090217,SENT,2c42cabb-b37d-4202-b7c2-ce5f978f79b4,62adaebc-5f2d-424c-8339-f087da6d3a32,c3,c1,3389,?,p3,
1769445842.8092217,CREATED,845b815e-2136-42d2-a780-01f8ca4cd83b,e9c29247-48b4-4079-a808-74f5e20a9890,c3,c1,27,?,?,surb={'id': '41da5142-c917-432b-8956-ed23794a8652', 'route': ['p1', 'e6', 'i11', 'x8', 'p3', 'c3']}
1769445842.95577,SENT,90c6f85c-501b-402c-958b-ca1bec394171,41507ffd-2413-4988-870a-86cb6e668eff,c3,c1,3391,?,p3,
1769445842.955918,CREATED,8c98b3db-b7b2-4eb7-8f9a-8efc6dfcbd58,e9c29247-48b4-4079-a808-74f5e20a9890,c3,c1,27,?,?,surb={'id': '41da5142-c917-432b-8956-ed23794a8652', 'route': ['p1', 'e6', 'i11', 'x8', 'p3', 'c3']}
1769445843.1091585,SENT,4fb702f8-1232-4611-9364-a1d80bd38919,59b0b2e7-52a3-4ef9-b39f-cb525ca97cf6,c3,c1,3411,?,p3,
1769445843.1093097,CREATED,a3c7d2e1-b49b-4e99-8f3c-be026ab6310f,f58987cc-a15f-48f1-9f2d-529f2f9198d7,c3,c1,27,?,?,surb={'id': '77cd3ff5-422f-4f3e-8380-bfa97aac0b38', 'route': ['p1', 'e7', 'i1', 'x12', 'p3', 'c3']}
1769445843.4341497,SENT,0be4ea9f-901e-482d-915f-2e1c5d89c5a5,f5ef4068-e8a9-4c6f-b4cc-a5362d3ddb05,c3,c1,3411,?,p3,
1769445843.434303,CREATED,4e7cc2af-6a73-4bf0-8109-e3363b15caf4,f58987cc-a15f-48f1-9f2d-529f2f9198d7,c3,c1,27,?,?,surb={'id': '77cd3ff5-422f-4f3e-8380-bfa97aac0b38', 'route': ['p1', 'e7', 'i1', 'x12', 'p3', 'c3']}
1769445843.6171267,RECEIVED,2dae0bd4-7674-43a7-bd7b-0dadd40e24d0,e3b2e6d3-23fd-4c44-82fa-41106445be3a,c2,c3,27,p3,?,surb={'id': 'c134264b-2cf7-4104-abb7-501a72fcb317', 'route': ['p3', 'e9', 'i4', 'x10', 'p2', 'c2']}
1769445844.0973265,SENT,fe16358b-da93-4bda-9aea-680c2acfb92d,cfe42440-f952-4a21-b4c0-28a658948ea1,c3,c1,3362,?,p3,
1769445844.0974274,CREATED,86a77d41-609f-496c-b4e9-bf5d92287c31,03cecfcc-f1b3-431e-83e2-dc38e98dae2b,c3,c1,26,?,?,surb={'id': '738ed65c-b203-4922-a839-6472eccd6d09', 'route': ['p1', 'e8', 'i5', 'x9', 'p3', 'c3']}
1769445844.151248,RECEIVED,9707aecb-1257-450e-b1f0-63aa7befb1bb,e0a1d429-d2eb-48df-96d2-38508abafa88,c2,c3,26,p3,?,surb={'id': '3f94c1f7-36e6-4831-af84-9ccb757e5ee4', 'route': ['p3', 'e8', 'i7', 'x11', 'p2', 'c2']}
1769445844.2099571,SENT,e65ad032-35d7-49fc-b5d6-27f492635e5f,0a4fa13d-48a9-4129-aacf-c64b1ca00e31,c3,c1,3375,?,p3,
1769445844.2106867,CREATED,13fe4ceb-e6d8-4ee7-90a7-4618fa661c01,03cecfcc-f1b3-431e-83e2-dc38e98dae2b,c3,c1,26,?,?,surb={'id': '738ed65c-b203-4922-a839-6472eccd6d09', 'route': ['p1', 'e8', 'i5', 'x9', 'p3', 'c3']}
1769445844.2164812,RECEIVED,e820a49b-2d6f-4dc4-b63c-a9266abb0140,de07d9d2-8dce-4af8-ba83-c7c988680c7c,c1,c3,27,p3,?,surb={'id': 'e5a9670d-8177-4904-8147-610fe8adf3f2', 'route': ['p3', 'e8', 'i11', 'x5', 'p1', 'c1']}
1769445844.5393233,RECEIVED,183759fb-590d-426f-ab1a-4e3c76594bfd,1fef0df6-a5df-496e-ba47-3923427e958c,c1,c3,26,p3,?,surb={'id': 'abfb0b83-791f-4905-b6db-3f04585bdaca', 'route': ['p3', 'e6', 'i1', 'x3', 'p1', 'c1']}
1769445844.5680783,RECEIVED,c0cb7d96-7b94-4069-ab6a-c4012aa61a62,de07d9d2-8dce-4af8-ba83-c7c988680c7c,c1,c3,27,p3,?,surb={'id': 'e5a9670d-8177-4904-8147-610fe8adf3f2', 'route': ['p3', 'e8', 'i11', 'x5', 'p1', 'c1']}
1769445844.7844322,RECEIVED,024d9bbd-a7d7-4060-b6a1-2d04ad6b3835,49e8d68e-42c4-4978-ae6c-d943b9d236d1,c2,c3,27,p3,?,surb={'id': 'b88ae986-fcba-4493-b789-941ab04f6940', 'route': ['p3', 'e8', 'i5', 'x6', 'p2', 'c2']}
