timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738048.520965,SENT,d4a02e68-a77d-4faa-957f-8a31ff76cef7,5150270f-f3d3-4e2c-b19f-bd1b636fed9a,c3,c4,3383,?,p3,
1769738048.5211964,CREATED,d48444f5-f214-48e3-8be6-9a0b3f4b1bdc,cc5e14c7-f145-464d-9785-36f3caa643d2,c3,c4,27,?,?,surb={'id': '954ddc04-6a16-4437-a703-fa9663edefef', 'route': ['p1', 'e6', 'i10', 'x9', 'p3', 'c3']}
1769738189.8464,SENT,b4d4693e-f61e-4988-9dd0-0e040e01346e,1b2d9b78-9bb9-49d4-b0b7-b6e3a0aef4c1,c3,c4,3360,?,p3,
1769738189.8465528,CREATED,2d801fdc-9ccc-4c1f-9edc-a776c709713b,30ea683d-5979-4f5e-8d56-00bc9c9aee1e,c3,c4,27,?,?,surb={'id': '4a2955a6-1964-47df-9f9c-baf86ccb22fd', 'route': ['p1', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769738189.863082,RECEIVED,94de0f7c-d4e2-4f95-b763-a7acbfc71a60,7bbdecdf-259e-47e4-9d8e-a5297532effa,c5,c3,27,p3,?,surb={'id': 'f72b187c-9726-4798-b85a-7f589aaf50b2', 'route': ['p3', 'e9', 'i9', 'x5', 'p2', 'c5']}
1769738190.131236,SENT,fb110789-a85c-47b1-aa54-f24c7c26918a,05abaed0-fa9c-4027-8103-fc38315cc8cb,c3,c4,3385,?,p3,
1769738190.131383,CREATED,77695779-5a5c-40ee-81d1-a1b9c4e1437e,3815c19c-8677-4287-b88e-e820b1452d75,c3,c4,26,?,?,surb={'id': 'a38d1e43-7cde-402c-aee8-28b217368aec', 'route': ['p1', 'e9', 'i1', 'x11', 'p3', 'c3']}
1769738190.7929492,SENT,36be3fa6-c2d3-4fd8-84b7-5a256a79ba73,940ff42b-b002-472a-9d58-f7920fb5b0e8,c3,c4,3395,?,p3,
1769738190.7931914,CREATED,c0499899-df04-4f81-b3c3-04bcf3ee987b,613d3bc1-a741-4845-aa1e-10a3fb57f454,c3,c4,27,?,?,surb={'id': 'b1788728-dde5-42ab-b867-2216256ab9b1', 'route': ['p1', 'e10', 'i5', 'x9', 'p3', 'c3']}
1769738190.9571114,SENT,c96b7e0e-1540-4f6c-9258-ff63a32bb97a,abd63f29-114a-447a-aea8-2c0da338ba67,c3,c4,3400,?,p3,
1769738190.9572234,CREATED,852778a8-2d2a-4afa-8f0d-12b91bb25a8e,5cb0fdee-89bc-4f89-9161-2e03a702e2bd,c3,c4,27,?,?,surb={'id': '12cc854c-fc39-4b60-9b4b-fbac8a3b1306', 'route': ['p1', 'e8', 'i4', 'x12', 'p3', 'c3']}
1769738191.1420891,RECEIVED,c2a9163e-2e83-40bf-82cd-68842d67413c,47689628-c8d0-4951-8eeb-58d102ad5ef5,c5,c3,27,p3,?,surb={'id': '92264346-2df4-497a-8ac8-e594b29aac87', 'route': ['p3', 'e7', 'i9', 'x8', 'p2', 'c5']}
1769738191.3051486,SENT,5be54be2-ea1c-4a01-840a-bc3e9ad2125a,45234550-0e47-4475-bc4c-df961204c91b,c3,c4,3373,?,p3,
1769738191.305317,CREATED,44bdddc0-ff45-47a4-a0de-21bb3911e099,0650b56a-be41-4fd6-ac2a-f824cd616e02,c3,c4,27,?,?,surb={'id': 'bb9c268c-d6a6-43f9-b860-3411101bc832', 'route': ['p1', 'e1', 'i11', 'x1', 'p3', 'c3']}
1769738191.5694423,RECEIVED,a0b7dcb2-2a15-4847-992c-bf29e7c4d424,5cbd7374-a61a-474a-9b32-da6cd299ef2a,c5,c3,27,p3,?,surb={'id': '9a346ae2-6c69-447c-8228-c8d6942b0dde', 'route': ['p3', 'e9', 'i4', 'x11', 'p2', 'c5']}
1769738191.5959995,SENT,b8e95ffa-1afb-4f2e-8875-f0852e34157a,7643284c-34c1-42a7-95fb-2eeb35d99d76,c3,c4,3399,?,p3,
1769738191.5962102,CREATED,f921be22-5b37-46fa-a011-1d6560a17d31,59d9c8a1-ad9e-4c2d-b221-f16f75cdc384,c3,c4,27,?,?,surb={'id': 'd3f0aeed-791a-457f-813b-ef01351661c0', 'route': ['p1', 'e10', 'i3', 'x10', 'p3', 'c3']}
1769738191.6166599,RECEIVED,034e1416-209f-458e-b1f9-462f3deebe1e,8841be03-55b8-4cc2-bbb5-575ab15a3535,c5,c3,27,p3,?,surb={'id': '6c6d752d-df60-4a2e-bec6-a9a4ccd4cd39', 'route': ['p3', 'e12', 'i7', 'x9', 'p2', 'c5']}
1769738191.6487927,SENT,05a43b8b-4071-41b3-9c77-bd05d8802bf0,7e4da6d5-f039-417f-ae41-f0fbb44243cb,c3,c4,3384,?,p3,
1769738191.6489444,CREATED,69cfd8cf-11ef-4967-b76e-cc76fabbdea9,d8536e92-0052-43e3-8836-0b6f40b2fff5,c3,c4,27,?,?,surb={'id': '643f0196-47d5-410b-afac-ba3f4c1846e3', 'route': ['p1', 'e6', 'i1', 'x10', 'p3', 'c3']}
1769738191.7052124,RECEIVED,bcb27002-4310-45d5-89f1-1ee3f7da8689,7a33970e-1ad4-471a-a537-1bd15cdf3cd8,c5,c3,27,p3,?,surb={'id': 'c16f624f-a482-4778-b15d-a0c12ae1bfed', 'route': ['p3', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769738191.7258022,RECEIVED,142f6773-318e-4b8b-b8ba-d9dc37289368,6dbefb2e-4762-41ca-b55e-80c9d6d8bb99,c5,c3,27,p3,?,surb={'id': '66c8b1d2-f981-45be-8b91-fa80e66b8812', 'route': ['p3', 'e11', 'i10', 'x10', 'p2', 'c5']}
1769738192.0244365,RECEIVED,b0467c70-a920-45e7-83e7-d1eb8d84f7df,a9ced9c1-7096-44ef-b2d2-cdc57c0867a0,c5,c3,27,p3,?,surb={'id': 'a0673517-5721-4df9-9bb7-e1a21e2c22bb', 'route': ['p3', 'e10', 'i1', 'x8', 'p2', 'c5']}
1769738192.1976936,SENT,3326cd9f-1b10-4591-845e-97319caf37a8,8ad54d37-2ef3-49b9-916c-3721658b43a8,c3,c4,3379,?,p3,
1769738192.1977694,CREATED,7fbbc9e0-8c44-40a5-81ee-590d54ca2fed,87414876-7478-40f5-9e76-d5d84b9e2388,c3,c4,27,?,?,surb={'id': 'fb5f39e0-19d9-4fe1-b396-e915d93082c2', 'route': ['p1', 'e9', 'i11', 'x5', 'p3', 'c3']}
1769738192.6195958,RECEIVED,d1337062-8e1d-4b88-829b-2c7218704300,202ea9bf-57d1-4e26-a4ff-d7855e74dfd4,c5,c3,27,p3,?,surb={'id': '20d8759c-4f33-4831-b9a2-f97121dcc49c', 'route': ['p3', 'e9', 'i2', 'x4', 'p2', 'c5']}
1769738192.726436,SENT,c897a2e5-8eed-4cad-b2a1-3321af0577e3,a0c79704-a8b4-4830-9516-dfb2e237679f,c3,c4,3373,?,p3,
1769738192.7265682,CREATED,541be8ad-7d53-467b-9bd4-4f92ec07e62f,ea0e320b-47a9-4556-8952-77029f2213c0,c3,c4,27,?,?,surb={'id': 'c6dab085-a50a-426d-93cb-f342ba423a82', 'route': ['p1', 'e4', 'i6', 'x1', 'p3', 'c3']}
1769738192.9813902,SENT,184750fe-0f10-4853-987d-2f2cfa8c28ac,641a82e5-78eb-467b-ad9b-590f830aef58,c3,c4,3359,?,p3,
1769738192.981535,CREATED,630420ee-9453-4034-96de-302f5059d562,21891718-2957-4823-b78d-cf4dcbf9d242,c3,c4,26,?,?,surb={'id': '301261aa-37db-41a5-b154-d5e978284a18', 'route': ['p1', 'e12', 'i3', 'x10', 'p3', 'c3']}
1769738193.1198692,RECEIVED,f675da35-db5c-4d1a-ac32-59f66a7e11e1,6ec6f27e-f46a-4861-8890-1069fc1afe1d,c5,c3,27,p3,?,surb={'id': '21c4b91a-2b1d-4967-a66b-609dd369022c', 'route': ['p3', 'e3', 'i7', 'x8', 'p2', 'c5']}
1769738193.1330209,RECEIVED,cb180ee9-53ec-4c5b-a9c9-5ab390320db3,4fe068b9-23d8-4a6c-88a4-fab85010535f,c5,c3,26,p3,?,surb={'id': '707cf977-52f1-4b67-90ed-0747b92e24f2', 'route': ['p3', 'e3', 'i1', 'x9', 'p2', 'c5']}
1769738193.3457031,RECEIVED,635d1dbc-6b14-42e6-9026-6d56e0bdae86,57d089b4-38d2-4a08-bae4-2df9db34188a,c5,c3,27,p3,?,surb={'id': '871f8af8-4aba-4b32-9a1a-5396fb8ee2e2', 'route': ['p3', 'e1', 'i5', 'x2', 'p2', 'c5']}
1769738193.562809,SENT,ae6f3c8c-3559-4d22-9154-e78e4ca8097f,39910da3-c958-4c1d-ade1-90459427f0df,c3,c4,3389,?,p3,
1769738193.562961,CREATED,3ece499d-1797-4d5c-953e-ce3d082ad143,d01a8f45-2067-4846-9b5b-1faa5af3551f,c3,c4,26,?,?,surb={'id': '612218e7-8874-4da9-9be1-107ee4ac8730', 'route': ['p1', 'e9', 'i3', 'x3', 'p3', 'c3']}
1769738193.5811837,RECEIVED,a33979be-fce2-401a-b49f-c28a9af0b138,96756fed-de37-4e79-bd87-0f03cea475e2,c5,c3,27,p3,?,surb={'id': '1e7fc1a9-82b0-4a4b-a167-7b9249b32b73', 'route': ['p3', 'e1', 'i11', 'x2', 'p2', 'c5']}
1769738193.6096556,SENT,38e43cca-7560-4c83-b45b-7dc36d3edaad,fbf15dd8-396e-4e72-9d51-c1c70f5c46d0,c3,c4,3367,?,p3,
1769738193.6098027,CREATED,2551b507-a1fb-44a1-84a8-2ee278e3d086,2e1b3d53-e92c-43bb-a3dc-73bd6a131c58,c3,c4,27,?,?,surb={'id': '80109021-8100-43b8-8358-15dc32858821', 'route': ['p1', 'e4', 'i8', 'x5', 'p3', 'c3']}
1769738193.665777,SENT,c1dd3bf6-6ecf-4efe-9c7f-6ba3d6dbabc5,c41dd836-f794-46c9-8fc5-fd399f69140c,c3,c4,3383,?,p3,
1769738193.6659205,CREATED,9a9dd1e8-ad20-4976-86fc-d89e3c2a2f84,c6172787-4f76-491e-87f4-f3864b7b6c7c,c3,c4,27,?,?,surb={'id': 'b87f827f-8833-4a2e-9ec1-5668751c506a', 'route': ['p1', 'e1', 'i9', 'x4', 'p3', 'c3']}
1769738193.6996145,RECEIVED,77e61d9f-3092-4ab2-af2d-0e4d7bbe5f8e,ff636ed6-c559-41bb-941c-346b58b51c24,c5,c3,27,p3,?,surb={'id': '8f7ebae9-7210-4373-a9b7-8dc1b60e1228', 'route': ['p3', 'e6', 'i3', 'x7', 'p2', 'c5']}
1769738193.7863553,RECEIVED,60d5e83b-44c7-4b87-b409-2cbaae0418c0,aacf495c-0588-4bb8-ba2f-72b659af5536,c5,c3,26,p3,?,surb={'id': '8b1d6503-f960-4c4b-a5eb-2db684460cca', 'route': ['p3', 'e5', 'i4', 'x1', 'p2', 'c5']}
1769738193.9948928,SENT,20c8b371-3942-4e97-a7b9-0026bbfaa6f3,96d9a09c-9b58-483f-a903-3cde0b5069dd,c3,c4,3375,?,p3,
1769738193.9950793,CREATED,b77daafd-5349-4c93-9698-65ae3ebe25d1,e1a7a55f-072d-4ca5-989e-bf402f98c3e4,c3,c4,26,?,?,surb={'id': 'a5516e49-b70e-4dda-9651-354a9f36d1d3', 'route': ['p1', 'e12', 'i9', 'x5', 'p3', 'c3']}
1769738194.0247486,RECEIVED,35ee26d3-15a3-497d-8a9e-0062e10281a9,a1a4184a-5fc9-4d14-8314-da5c27a045e0,c5,c3,27,p3,?,surb={'id': '253ac7f1-605a-4ff0-9368-3c03dc4ab62b', 'route': ['p3', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769738194.0452964,RECEIVED,aa18a195-66c7-42b6-a50c-a4cafaf9d4cd,84ca0e18-4a2f-46a8-be18-5c1697b180ee,c5,c3,27,p3,?,surb={'id': 'adc64dd4-79ea-4fd9-80bb-34459e05e136', 'route': ['p3', 'e12', 'i4', 'x10', 'p2', 'c5']}
1769738194.1204095,RECEIVED,f97086aa-4003-44f5-b9b4-0d690e3ce490,63c3c043-e104-4ebe-ab98-9491c9b49ed3,c5,c3,27,p3,?,surb={'id': 'eb0e59ee-90df-46c6-ab3f-a6e39b7d084d', 'route': ['p3', 'e8', 'i5', 'x5', 'p2', 'c5']}
1769738194.127908,SENT,850f85d8-d049-4330-ba0c-b0ce766fafde,740b4580-3c6b-41ad-9c13-97e0a8444508,c3,c4,3378,?,p3,
1769738194.1279867,CREATED,c73093d4-e760-4222-aa78-dd5633e8d562,40965452-077e-48e0-9b69-1f7f885d0d90,c3,c4,26,?,?,surb={'id': 'a10ced5c-a24a-4271-af8f-900410b9ce87', 'route': ['p1', 'e7', 'i11', 'x4', 'p3', 'c3']}
1769738194.4888082,SENT,fbf2af5b-f902-43d3-9424-721d3b5d12e7,1485edd8-cff7-43b6-b9a1-a4e3a3acaa5d,c3,c4,3377,?,p3,
1769738194.4889083,CREATED,275ee12c-558c-47c8-adbf-531b05463e86,ebb69d45-ed2c-4a45-bc7f-a9957bd97ab8,c3,c4,26,?,?,surb={'id': '8f93aa16-50f5-4c5b-aa45-76276e5639b5', 'route': ['p1', 'e4', 'i7', 'x12', 'p3', 'c3']}
1769738194.5902119,SENT,b00f5793-d76a-4f95-be35-2cd6709a684d,11adee76-c364-4568-a296-f78155ec3c2a,c3,c4,3379,?,p3,
1769738194.5903044,CREATED,64056acd-b2c3-4bd8-900d-ae43514d4dda,5e72b81e-e8a0-4b01-8591-f991041bd005,c3,c4,26,?,?,surb={'id': '94497353-e41d-4d2a-b37a-82eeab475eb3', 'route': ['p1', 'e5', 'i11', 'x8', 'p3', 'c3']}
1769738194.7563512,RECEIVED,40e1cd05-0440-4e28-9bb1-b257397b34ca,06fc8301-0d99-4fb0-b930-fb0a8f2bd8c8,c5,c3,27,p3,?,surb={'id': '8a5da5d5-4c55-4d5b-9d69-9c25e47d0e21', 'route': ['p3', 'e3', 'i9', 'x3', 'p2', 'c5']}
1769738194.833567,SENT,93aec819-ad44-4663-b8b9-5195dc23289c,8524a3f1-4685-467a-9666-dcb43f770e15,c3,c4,3384,?,p3,
1769738194.8337119,CREATED,98c8463f-42e4-4979-afa2-534990fc1daa,72d63757-f3a0-4543-ad4c-37f0a8c0f8d1,c3,c4,27,?,?,surb={'id': 'a6ba9e5d-7c92-481b-9801-9cb319fe1eb2', 'route': ['p1', 'e4', 'i5', 'x3', 'p3', 'c3']}
1769738194.8896554,SENT,7632e1b0-7b2d-4918-bc7e-d31cada6cef3,38d51829-1066-44f4-b60e-f2f3f67dac9b,c3,c4,3381,?,p3,
1769738194.889807,CREATED,ac349bdc-7e1c-4354-97c8-1ba2b74fbc33,266805ba-40e8-4a49-9c79-944d2dce21c8,c3,c4,27,?,?,surb={'id': 'b37fb02e-4f7f-4c18-a735-d2272d186a1e', 'route': ['p1', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769738195.3185654,SENT,0b2a3fa6-9cbc-4795-acad-9115c35091cf,52d0faca-50c5-4624-8a56-0987bb2d3514,c3,c4,3400,?,p3,
1769738195.3186667,CREATED,90a7009e-b728-4749-956f-a789397b86a1,c335183f-ac31-4f3f-8ece-cbe0e46e48ab,c3,c4,27,?,?,surb={'id': '8f1c28f6-cd66-480c-845f-53cb24bb68d7', 'route': ['p1', 'e6', 'i3', 'x12', 'p3', 'c3']}
1769738195.3665502,SENT,33c3b770-9c03-482a-9d1a-d224cefcd30c,12476895-c69f-4bc2-9d52-19454b906814,c3,c4,3401,?,p3,
1769738195.3666663,CREATED,756f9ab7-0a8a-4aa3-bfee-ed02fa52191d,17a5ee2a-9996-4bfc-96c1-d716a74e870e,c3,c4,27,?,?,surb={'id': '5e602db1-a3b0-4583-84b3-25077dbee8ef', 'route': ['p1', 'e7', 'i5', 'x2', 'p3', 'c3']}
1769738195.3757377,RECEIVED,371da7f4-1e24-4670-b7a5-5554e32a37bc,0a5b41fd-ad91-454c-9c05-01c5a58b26ea,c5,c3,27,p3,?,surb={'id': 'ab9e966d-ea46-4d5e-99f8-7995029cdbbc', 'route': ['p3', 'e1', 'i6', 'x7', 'p2', 'c5']}
1769738195.4728007,RECEIVED,01cd1206-965e-4a3d-82a3-ad158bc3387c,0b767937-8daf-44f4-bb0a-7f01f91f5ec2,c5,c3,27,p3,?,surb={'id': '21641356-538b-4394-9dd1-3f42e63980a0', 'route': ['p3', 'e9', 'i6', 'x4', 'p2', 'c5']}
1769738195.477957,RECEIVED,57c6c036-7281-4868-99ee-e484bd4fe7b1,5906de9a-2330-4e21-b809-88fdb86e9746,c5,c3,27,p3,?,surb={'id': 'd60f1415-cded-4a25-a3ba-4245f14daac3', 'route': ['p3', 'e6', 'i8', 'x5', 'p2', 'c5']}
1769738195.577982,RECEIVED,40fb3b9a-223b-4ecd-b149-30ac4e5c3d09,0577c594-8199-4954-b30c-6138d49b27c0,c5,c3,27,p3,?,surb={'id': 'a082b0fa-73bf-4a01-9683-b9f9324df445', 'route': ['p3', 'e9', 'i10', 'x4', 'p2', 'c5']}
1769738195.8807957,SENT,710a0ce4-d4e2-46e9-878c-215fc1b359c5,ce2a224e-e755-4049-937a-0f68293a1da1,c3,c4,3379,?,p3,
1769738195.880897,CREATED,9eac1629-707b-4bf0-ac27-547bd139045f,4f7eb103-1500-4e1e-8b39-cbcb4478578a,c3,c4,27,?,?,surb={'id': '77fcdab3-edcb-4119-a958-0441cce884b3', 'route': ['p1', 'e5', 'i9', 'x5', 'p3', 'c3']}
1769738195.9414253,SENT,02214cbd-aa69-4cab-964b-3d43c09bf5f1,47284058-6165-4ed3-b265-21687104f7df,c3,c4,3374,?,p3,
1769738195.9415264,CREATED,2af6fe89-9b72-4022-b95c-211357c809e3,4c91a29f-786e-44e1-be67-b92246b06863,c3,c4,27,?,?,surb={'id': 'f49b3124-66b3-4446-a775-2fe4b7c8de41', 'route': ['p1', 'e6', 'i4', 'x3', 'p3', 'c3']}
1769738196.1164498,SENT,435b5cd6-0c7b-4d81-940d-3763815c6693,0089550b-fa3b-4097-9455-7ee25658e090,c3,c4,3384,?,p3,
1769738196.1165438,CREATED,bb4a7664-8914-461c-93e7-aed064de6540,ec5ecab8-68b6-4af3-8c52-dd262cc91190,c3,c4,26,?,?,surb={'id': 'e0ac0149-a715-4555-bb9a-24b0310e8dc3', 'route': ['p1', 'e8', 'i3', 'x3', 'p3', 'c3']}
1769738196.3591082,RECEIVED,3355edc5-9eb7-4e69-9aaf-bea236e426a0,0574f175-3693-4c38-88ef-1cf2ad71b8a2,c5,c3,27,p3,?,surb={'id': '4941f13b-b1bf-4849-8454-195117fbfb18', 'route': ['p3', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769738196.6260757,RECEIVED,8bd78872-3b9e-41ee-8367-4d4da78d7bcd,f17e37a3-83bc-4063-91fd-42d0fe544503,c5,c3,27,p3,?,surb={'id': '67cbf28e-56ad-44b0-9388-f371cd4298d5', 'route': ['p3', 'e9', 'i10', 'x1', 'p2', 'c5']}
1769738196.698658,RECEIVED,d301feb6-ad2d-4d6e-9066-b5bcf92e8c3f,4065e52d-f068-460e-8c4c-20e4145b8cf7,c5,c3,27,p3,?,surb={'id': 'b281c966-0d98-49e4-a870-4731367e99f0', 'route': ['p3', 'e10', 'i6', 'x10', 'p2', 'c5']}
1769738196.7360187,RECEIVED,2e4292fc-7a6d-4662-915c-555025b5c423,3f0e49b6-8a6d-4a71-a25a-f9def38219e2,c5,c3,26,p3,?,surb={'id': 'c3259d8f-ae7f-4fc0-ae73-91677209af8a', 'route': ['p3', 'e12', 'i3', 'x5', 'p2', 'c5']}
1769738196.7818983,RECEIVED,6aedbc42-7bc9-4708-b556-281272c023a3,a5e58b94-f9e8-4af4-b89c-2ff31b989aaa,c5,c3,27,p3,?,surb={'id': '11350ed5-c348-4155-bb23-5715b6e9fad8', 'route': ['p3', 'e9', 'i5', 'x12', 'p2', 'c5']}
1769738196.8465312,SENT,9aceaffb-35f9-417f-8264-037e9f37f8c6,dfebe5b1-685c-4de2-814a-3920a3de21c5,c3,c4,3375,?,p3,
1769738196.846605,CREATED,37571424-e0cb-458d-a4a0-2d2a0611e871,3e6cd7bc-daad-4c4d-9a51-9b3e27cd2cfe,c3,c4,26,?,?,surb={'id': '502680f7-7866-4a31-b2d0-bca79982db06', 'route': ['p1', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769738196.9078667,SENT,f6fea61d-a67c-47f3-b9db-ad60ad8be091,690962eb-ef17-4855-bf0f-42cbf0e19ce8,c3,c4,3363,?,p3,
1769738196.907942,CREATED,db3ecd6a-1617-4c7b-a207-452e024533ae,cba85fc7-f9b4-479e-a902-3257c606ebaa,c3,c4,26,?,?,surb={'id': 'bdc21574-65ad-4227-a03d-23a63b5b4310', 'route': ['p1', 'e11', 'i12', 'x5', 'p3', 'c3']}
1769738197.0454597,SENT,d0b553b3-4342-43bc-80b8-47c085976100,6ab71609-bf42-498c-829d-681953f326e3,c3,c4,3359,?,p3,
1769738197.0455947,CREATED,34dac714-a7ea-44cc-b178-446398147f93,c28fb2ab-0105-4057-b65f-496613f40310,c3,c4,26,?,?,surb={'id': 'c62ce282-7100-47a5-b2d4-b75111b83228', 'route': ['p1', 'e4', 'i9', 'x5', 'p3', 'c3']}
1769738197.1248515,RECEIVED,7fa7291f-204b-4667-b52a-2941c1fb294b,4bee83cd-1514-4b0d-95a2-815488339055,c5,c3,26,p3,?,surb={'id': 'b57b4088-46d6-40ae-a840-cd3a18aa8ea1', 'route': ['p3', 'e12', 'i8', 'x10', 'p2', 'c5']}
1769738197.1937797,RECEIVED,ee9838fb-a93e-4466-80b3-73e359c7353c,9f77730d-5330-48ef-97d1-442297a11415,c5,c3,26,p3,?,surb={'id': 'a2569168-14f0-444e-b4a5-9f4dcc7e99c3', 'route': ['p3', 'e11', 'i6', 'x6', 'p2', 'c5']}
1769738197.5491893,SENT,10c4478a-0125-4b03-8edd-2ec382d85de3,5ae57334-03cd-44ff-904f-99e0c643d660,c3,c4,3383,?,p3,
1769738197.5493238,CREATED,6a53d0ba-58df-460a-8f3b-afde6c55a7c8,2deb23fe-df37-4dd0-9a4e-7ca3ce3d1864,c3,c4,27,?,?,surb={'id': '62167bc8-6a15-48a0-aff4-64151cd2be95', 'route': ['p1', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769738197.583789,RECEIVED,ba3113c4-0e4a-487f-a789-b6986f1324f2,bad6b0d7-70d1-44f9-8422-a0270c2da395,c5,c3,27,p3,?,surb={'id': 'aa84e8db-7a86-40f7-b44f-d3acd87a9e1d', 'route': ['p3', 'e6', 'i5', 'x8', 'p2', 'c5']}
1769738197.5912821,RECEIVED,26a348fc-c52f-4da2-9889-1f5f620665a3,a9f81fb6-b6f3-4c60-a648-de764632d730,c5,c3,27,p3,?,surb={'id': 'ffffa0b4-6309-4ab9-b543-1df280ddb437', 'route': ['p3', 'e2', 'i7', 'x11', 'p2', 'c5']}
1769738198.2280533,SENT,b746657d-b21d-4351-bb5a-5b0d76b6790e,4e54253a-f9b2-4635-8aa4-ef65a10b2d5b,c3,c4,3371,?,p3,
1769738198.2281249,CREATED,1563f424-23ce-43b9-aba3-788a847914fb,be6f9797-e0ab-4f66-9f85-43958a050bb6,c3,c4,27,?,?,surb={'id': '9e0b5cf4-3ac1-464f-9f4c-8d13b3ccb0ba', 'route': ['p1', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769738198.5832803,RECEIVED,ccc64450-f5fc-47ec-8c95-4b44d99cfbee,2c2e1f58-a994-4443-83d9-1737399cd475,c5,c3,26,p3,?,surb={'id': 'b40f0302-e502-4eee-ae44-0053cb9efd8a', 'route': ['p3', 'e5', 'i5', 'x3', 'p2', 'c5']}
1769738199.064289,RECEIVED,35079e4d-5f5d-452a-9d49-8db6b16e2bd6,cdc5be21-c7ba-4a83-bd24-e11def4f4ae0,c5,c3,26,p3,?,surb={'id': '1be3e55a-6b30-4aaf-982c-660ad7784f35', 'route': ['p3', 'e10', 'i12', 'x9', 'p2', 'c5']}
1769738199.1064935,RECEIVED,b5e220d0-8c3e-4c14-bc89-0b19cf9ada72,7aad7515-45d0-4873-8925-b90d3ae8671c,c5,c3,27,p3,?,surb={'id': '52ce8747-bbe6-4034-b4aa-392f9d0b863e', 'route': ['p3', 'e11', 'i5', 'x1', 'p2', 'c5']}
1769738199.1327586,RECEIVED,07494f3d-9774-463f-a7a6-2037dede731d,a7d7bd21-b9e4-4f26-bbf3-16418f0578e7,c5,c3,27,p3,?,surb={'id': '943d2f16-e1b5-43c8-ab51-4f92b97b0bd6', 'route': ['p3', 'e8', 'i9', 'x10', 'p2', 'c5']}
1769738199.6672118,RECEIVED,50d3bc2f-9923-44df-bb44-b549cad290cd,b7de97df-cf5b-47d9-92d3-1531906fc44c,c5,c3,27,p3,?,surb={'id': '89808da5-9450-46b2-b19e-67d078dd87cd', 'route': ['p3', 'e1', 'i7', 'x1', 'p2', 'c5']}
1769738199.6857781,SENT,0e6aa6a3-1e3a-49b8-8985-825539e581f4,a89beae2-67ac-4155-ab47-996d4cbda801,c3,c4,3356,?,p3,
1769738199.6859145,CREATED,29c67654-9242-4c98-bc20-36d94a29f036,ffbc82d9-9e39-41ca-989d-23f17a800a55,c3,c4,26,?,?,surb={'id': 'bcbcdada-645f-4ef3-808c-fd1495687ab4', 'route': ['p1', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769738199.885403,SENT,73197c58-1b03-4253-a922-1a665342b88a,a1cf26bb-8d85-4a14-86f7-b69db354c472,c3,c4,3376,?,p3,
1769738199.8855379,CREATED,40c74ebd-1649-49dc-b7be-5ac6bb3d1792,0a860b1b-f5c0-4df3-9de9-b9ce625eca1a,c3,c4,27,?,?,surb={'id': '5da3e60a-0b59-48ad-bf63-2c6310ef4289', 'route': ['p1', 'e11', 'i5', 'x4', 'p3', 'c3']}
1769738199.9610152,SENT,0f9bcd97-cac2-42f7-9d79-703b79347144,8724f22f-4c95-48e0-be3c-8d8c37a79f65,c3,c4,3365,?,p3,
1769738199.9611738,CREATED,f85668ca-72e6-46b5-b6c1-8a4a1872b16c,0a189006-8a5c-49e1-94c4-2a8ed3832857,c3,c4,27,?,?,surb={'id': '6cc89262-0e65-4bbc-9b72-b6d5ec65191e', 'route': ['p1', 'e12', 'i6', 'x1', 'p3', 'c3']}
1769738200.003512,RECEIVED,21b01164-9a15-4a15-8bb5-8e6155174620,3cc74707-8766-4f09-92a2-12b1eb2d297b,c5,c3,27,p3,?,surb={'id': '62ad0e2d-040b-4b36-85a8-5f81cfe497ee', 'route': ['p3', 'e7', 'i11', 'x2', 'p2', 'c5']}
1769738200.0447028,SENT,2684cfc8-7034-49a6-998e-8f45c864f746,c328d345-1037-40b7-b8d6-4c6c9a0406ac,c3,c4,3392,?,p3,
1769738200.0448384,CREATED,7e25e209-46ab-423b-bf95-2a34384f1d59,84086a61-adb1-44bc-a14f-56c09c2a389c,c3,c4,27,?,?,surb={'id': '295a3628-3b80-4ea6-afda-f6661c487396', 'route': ['p1', 'e7', 'i1', 'x9', 'p3', 'c3']}
1769738200.0657065,SENT,7d1e6856-9e96-4e37-964c-b6cd73b9558a,026cdde2-4a59-490c-9c16-7588474908b6,c3,c4,3399,?,p3,
1769738200.0658402,CREATED,0b3c04f1-5ea1-4127-8646-b4bbefa2dca3,081968d1-13a9-4b89-bfeb-28db0d969c0f,c3,c4,27,?,?,surb={'id': 'b5557a15-8506-49c0-99e3-83d651a842f6', 'route': ['p1', 'e2', 'i11', 'x2', 'p3', 'c3']}
