timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738048.3731909,SENT,fe150450-c74b-496e-a36d-b1eee9b579f6,8704d810-d9fc-43cf-be55-21b53648865a,c1,DROP,2019,?,p1,
1769738048.3733199,CREATED,e4c57034-faaf-4857-8afb-77cb435dde74,34256c12-6ce9-47c2-9fb0-8c0a76fffa0d,c1,DROP,27,?,?,
1769738048.602557,SENT,cfa062bb-5731-4716-a7f7-ce74f1697fe5,4b0e7b60-2641-4bee-b860-cd4109c89370,c1,DROP,2016,?,p1,
1769738048.602675,CREATED,ffe413c2-0fc2-42b8-a9ad-109f547bf8d6,41817b5e-0923-4156-819b-5aae165a4686,c1,DROP,27,?,?,
1769738048.689533,SENT,585d8260-5c76-4631-8fd3-7f69059928a0,a62104c7-3933-48c3-8dbf-3476bf7b05d1,c1,DROP,2032,?,p1,
1769738048.689691,CREATED,1cc8a5f8-4613-4dfb-adb3-40139ce3ef47,305f7aea-8b00-4bcb-a191-4b79d2ba5214,c1,DROP,26,?,?,
1769738048.8895333,SENT,a412b678-e1f5-4744-80ba-b6aecdb32b29,1d8f8763-3f52-44ae-af79-9388361046a2,c1,c2,3383,?,p1,
1769738048.889668,CREATED,c0a71b80-4468-4e66-8ed4-36eab5d135e3,8946cc11-a4ca-4ac5-b1a0-050e94696574,c1,c2,27,?,?,surb={'id': '6cfb011e-0a4c-4428-b2e2-46228f173f11', 'route': ['p2', 'e1', 'i6', 'x4', 'p1', 'c1']}
1769738390.783148,RECEIVED,16853ba0-d091-41ae-abbd-48f6cfc8406e,c3e32c7d-cb26-4460-9e24-a79cffed83e9,c2,c1,26,p1,?,surb={'id': '903bcf8c-5bc9-483f-8d18-c0a13d75ba10', 'route': ['p1', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769738390.9514918,RECEIVED,812c6465-a082-4dcf-9eb6-3701b53ac6ac,b9842cd1-2887-4850-931d-b9799413d19b,c2,c1,27,p1,?,surb={'id': '7482b71e-c793-4630-862f-9c41092b9756', 'route': ['p1', 'e9', 'i12', 'x7', 'p2', 'c2']}
1769738390.9696944,SENT,d3acae23-f4ac-4c0f-9b00-62f0f2d047b3,c6e4f6c7-e370-434c-bdca-62021acbd93c,c1,c2,3391,?,p1,
1769738390.9697812,CREATED,081a63a2-9fbc-44d1-872d-9104d46dcd81,b3f60b34-974b-4e54-a139-722e7f6b0cd5,c1,c2,27,?,?,surb={'id': 'd2e00f83-db98-4e45-9faa-29dae534025a', 'route': ['p2', 'e12', 'i11', 'x12', 'p1', 'c1']}
1769738391.0139275,RECEIVED,80200ca4-2c8b-4ab1-980d-d7201daf468f,8e0b8d72-1b99-4df1-8a92-81b6d32d6dff,c4,c1,27,p1,?,surb={'id': '96652aa1-24b1-4e2f-b9f7-f97eeaa0b896', 'route': ['p1', 'e4', 'i5', 'x9', 'p1', 'c4']}
1769738391.350586,RECEIVED,3df803de-bb82-4d4b-9587-0585fbabd3ae,2aa5085f-a999-4d55-b94d-3347b640feba,c4,c1,27,p1,?,surb={'id': '81b6d0b6-fcbd-4a4d-af1d-c42c293d8965', 'route': ['p1', 'e8', 'i9', 'x1', 'p1', 'c4']}
1769738391.5336635,RECEIVED,531d4fd7-61ff-4d14-b702-55c9e4fe0ef0,6041453e-6d93-4b8c-8e09-f6b96bb9421a,c4,c1,27,p1,?,surb={'id': 'de2d0588-3ab6-4b5b-ac21-b740192a7f89', 'route': ['p1', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769738391.7276678,SENT,aea5a073-62b0-4742-9375-a6df999c7e18,4826bbad-906f-45ad-8380-779dbb6f73c9,c1,c2,3367,?,p1,
1769738391.7278218,CREATED,755db1de-daf6-4204-871e-e0d84fa11940,37036709-85d1-4fe5-b59f-e2ae4bcaef14,c1,c2,27,?,?,surb={'id': '19b35645-833c-45e7-ba88-1b5d883a94b2', 'route': ['p2', 'e5', 'i4', 'x2', 'p1', 'c1']}
1769738391.9450917,SENT,931e8592-cb9a-420c-b401-191bee06af5e,d8af2809-18ca-4a03-aa16-9d3d0f1654ed,c1,c2,3396,?,p1,
1769738391.945244,CREATED,7e671be1-c4bd-43f8-8cc6-7cbd12a3959a,9235f743-288f-43b8-8028-2f7b7cce7b57,c1,c2,27,?,?,surb={'id': '5f1c53cf-c039-439b-bba3-da71d607259a', 'route': ['p2', 'e4', 'i10', 'x3', 'p1', 'c1']}
1769738391.9647048,RECEIVED,44edfcca-5109-4d2d-b458-af7e69d3eadb,e7a04342-181e-44f6-854c-dcaa93ea3e0a,c4,c1,27,p1,?,surb={'id': '7909f7e9-7126-42a6-a41e-734bc031b082', 'route': ['p1', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769738392.0062816,RECEIVED,b67fb714-f777-416c-9828-84d2b590e16d,3542f250-0307-485c-9a3e-b195213616db,c2,c1,27,p1,?,surb={'id': '50ec396d-df75-4f65-94e9-6b843196799a', 'route': ['p1', 'e12', 'i8', 'x12', 'p2', 'c2']}
1769738392.2776048,SENT,120de5b7-b473-4d9f-ba64-99f7bbfe61da,c7ab6f58-f962-48ae-8444-ec74450e572b,c1,c2,3367,?,p1,
1769738392.2777417,CREATED,f950fb80-b942-4586-8513-335b52b616c9,d073d797-00aa-43df-abbb-af95ef9223a6,c1,c2,27,?,?,surb={'id': '4a828bd3-263b-4945-aada-cdafaa002567', 'route': ['p2', 'e9', 'i2', 'x11', 'p1', 'c1']}
1769738392.390494,RECEIVED,1b1fc3a7-c815-4b90-af52-6a1ea8bace5f,0f8cafb3-a81d-4e65-bc5c-f3e0649cb18c,c2,c1,26,p1,?,surb={'id': '0b03ec6d-4e59-4136-b401-8ab10d615eda', 'route': ['p1', 'e12', 'i9', 'x2', 'p2', 'c2']}
1769738392.5207095,SENT,6ee3a445-fda1-486a-8b55-70ee76338a8c,50345775-6d4a-4739-93a7-0a9a412de0f5,c1,c2,3361,?,p1,
1769738392.52084,CREATED,289a563b-fa36-4895-af55-b5b23aa01623,c30eac9a-5b54-4676-9a0f-63a9d6bb4acb,c1,c2,27,?,?,surb={'id': 'ab4d0416-46d2-489b-94a9-29584151fb2c', 'route': ['p2', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769738392.7139118,RECEIVED,bea057a2-b9a0-4f3d-b609-7857ddfe671d,4a08b8b4-051a-499e-94bb-f1a8bf8a9647,c2,c1,27,p1,?,surb={'id': '2f44638d-8bf3-4659-9999-2ef177fbdbee', 'route': ['p1', 'e9', 'i9', 'x4', 'p2', 'c2']}
1769738392.7521307,RECEIVED,97910307-de98-40f9-a760-1375e221b3eb,da0ab939-7dc4-4f98-a26f-0588b3512bec,c4,c1,27,p1,?,surb={'id': 'ec921515-654f-4a45-bc07-e845c9331a56', 'route': ['p1', 'e12', 'i9', 'x1', 'p1', 'c4']}
1769738392.8465943,SENT,e9d72ef1-49e4-4df2-aeaf-c7631465b516,ad876910-b3b4-4269-836b-e5bfb9599208,c1,c2,3403,?,p1,
1769738392.8467157,CREATED,a5c6a69a-bff1-4643-812e-f6b041025a43,7176fa1a-1033-4203-ad1f-f9d80696ff0a,c1,c2,27,?,?,surb={'id': 'f1e96b26-b225-4cae-9ab7-b6f625658610', 'route': ['p2', 'e8', 'i9', 'x3', 'p1', 'c1']}
1769738392.929172,RECEIVED,05a73caf-2ffe-435d-8db9-f015aafa628b,efff1bb3-6bfd-4fa5-88fb-2d5802021536,c2,c1,26,p1,?,surb={'id': 'c1db8abd-8e1b-4024-91d3-747209a3875a', 'route': ['p1', 'e5', 'i2', 'x12', 'p2', 'c2']}
1769738393.1301286,SENT,3b4f20fd-23a3-4314-82ab-6a51c3a05185,42b25bf6-0484-43b2-bfe0-71874e1097bc,c1,c2,3393,?,p1,
1769738393.130253,CREATED,a17e3c12-7c46-4d57-8cf3-76ed9a850650,2d8f1a97-f639-4024-858e-5bbf9a327285,c1,c2,26,?,?,surb={'id': '9a80a8bd-4e79-4208-b16f-f85ba9d19201', 'route': ['p2', 'e8', 'i11', 'x9', 'p1', 'c1']}
1769738393.3471959,SENT,d718ea2c-815a-401e-9da1-d7ad409c3625,148a830a-c289-4c5a-b32d-8b03c6993960,c1,c2,3379,?,p1,
1769738393.3472543,CREATED,2039a35f-8a95-473c-8e81-50f76c49c15a,65e5c9d8-2a0e-406a-bb53-482ea19eabab,c1,c2,27,?,?,surb={'id': '5f13e380-8721-484b-bcaa-110b9a96652b', 'route': ['p2', 'e9', 'i7', 'x6', 'p1', 'c1']}
1769738393.4356036,SENT,58cfa533-f3f2-4503-8704-c49b2e11a085,7a21a2a1-108a-4f54-b351-d602cb8d1523,c1,c2,3395,?,p1,
1769738393.4357562,CREATED,089502ff-c229-4d86-b153-4e805a525a41,1459f562-47d1-4af9-af52-596933030d41,c1,c2,27,?,?,surb={'id': '04daa832-68e1-4a88-b39e-1a99a45b073f', 'route': ['p2', 'e11', 'i2', 'x10', 'p1', 'c1']}
1769738393.4805634,SENT,2fc47496-a753-45db-99d1-07bc31c74fb9,de523fcb-bab6-460d-ba15-a29171a3f873,c1,c2,3392,?,p1,
1769738393.480703,CREATED,e750689f-aa5e-49fc-9c73-46da48e9fa8f,c906f0aa-7910-4702-90ca-cadd0a0b9e3b,c1,c2,27,?,?,surb={'id': 'c1e0274c-c714-4659-a504-a4aabfdf9782', 'route': ['p2', 'e2', 'i8', 'x4', 'p1', 'c1']}
1769738393.4864724,RECEIVED,a7622db2-e611-4fa0-ade9-5e258d92aa6d,9b7b42b8-777e-414d-bc11-f89b0009f856,c2,c1,27,p1,?,surb={'id': 'b6abef49-69c9-4b04-bf1b-efd40f8bd475', 'route': ['p1', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769738393.593058,RECEIVED,9f95a1d9-733b-4dd7-a7a1-6f817a72d7b3,f1f216c1-6b7f-4512-a4f8-7a6f5880efba,c2,c1,27,p1,?,surb={'id': '8d64480a-2011-496f-a452-89fec768e836', 'route': ['p1', 'e3', 'i7', 'x5', 'p2', 'c2']}
1769738393.664896,RECEIVED,d4ee8577-615f-41a1-a658-485ab0e7f695,8bca27dd-d11f-4d28-b614-9d7af8b21185,c4,c1,27,p1,?,surb={'id': '4d5bc250-db38-411d-86e6-3ecc1ed76e37', 'route': ['p1', 'e10', 'i9', 'x1', 'p1', 'c4']}
1769738393.8985183,RECEIVED,35dd7cc0-3ca5-4128-83d8-415c66f9cc74,a6b1c0c6-c39f-46b8-95cf-cf4a32d28c2a,c4,c1,27,p1,?,surb={'id': 'ec00737b-f748-491a-b125-c50b5d19193a', 'route': ['p1', 'e3', 'i8', 'x10', 'p1', 'c4']}
1769738393.946988,SENT,c5dbc53c-93d5-44b5-a19b-f445b736e34c,55d69308-ef98-48a1-8746-af071179a41b,c1,c2,3391,?,p1,
1769738393.947166,CREATED,232321b6-bdfa-421e-9a6c-7f8ed8a56b12,40720eda-e9f1-4b34-803b-a37725b6f0b0,c1,c2,27,?,?,surb={'id': '2d729fc9-2d8a-44db-a33c-c20f1a13333c', 'route': ['p2', 'e10', 'i5', 'x10', 'p1', 'c1']}
1769738394.013069,RECEIVED,d1773b47-ad73-4a61-9008-e93c99cb5675,1bebd947-0183-4b6b-b411-e6f30bbc516d,c4,c1,27,p1,?,surb={'id': '3663a226-2d1d-40fb-8d55-bb9cc2c642b7', 'route': ['p1', 'e8', 'i11', 'x10', 'p1', 'c4']}
1769738394.070542,SENT,916352cf-b1ec-46e8-b632-578c15a7e16e,1ca78b15-25e3-42cf-b707-865a3153043e,c1,c2,3380,?,p1,
1769738394.0706427,CREATED,dfa08d64-7bb8-4262-bd41-7b5b0c32fd78,7996db76-441f-4727-8eff-d57e3bb53da3,c1,c2,26,?,?,surb={'id': '7bf19f41-0505-469b-99a9-7a2a3836ffc9', 'route': ['p2', 'e2', 'i2', 'x6', 'p1', 'c1']}
1769738394.2156215,RECEIVED,ee8c9dba-5418-45e9-a207-91929276088f,c897bbc1-aefd-4394-b048-9cbbf3c49da5,c2,c1,26,p1,?,surb={'id': '88904f45-28aa-43cc-912a-d829bf08224a', 'route': ['p1', 'e8', 'i8', 'x5', 'p2', 'c2']}
1769738394.2264636,SENT,0089e821-f21a-445e-96d9-d2ae873501e8,b9456122-b085-4563-9f82-6bb8d1158653,c1,c2,3394,?,p1,
1769738394.2265813,CREATED,ea37dff6-cace-4ada-946b-45f2265ae655,5d84765e-2eb2-42da-9546-4d9646ece77c,c1,c2,27,?,?,surb={'id': '6e8673af-9a88-4087-969b-e39a457890dc', 'route': ['p2', 'e11', 'i11', 'x3', 'p1', 'c1']}
1769738394.2865562,RECEIVED,0a1b2bca-66eb-464b-9723-39e5d54cac74,91e6def5-4f27-4cf4-9f3d-c583c1057e0e,c4,c1,27,p1,?,surb={'id': '59b2b890-6641-489e-b27d-d570d0b84b4e', 'route': ['p1', 'e11', 'i4', 'x9', 'p1', 'c4']}
1769738394.3217306,RECEIVED,64f06b37-c514-4934-b55d-8ee83bd990de,cf60bfb0-47b7-4e95-b006-8df4a8d5e6fe,c4,c1,25,p1,?,surb={'id': '00234a6f-3365-49db-98dd-0e2c49239a75', 'route': ['p1', 'e10', 'i12', 'x6', 'p1', 'c4']}
1769738394.3532522,RECEIVED,6ba3216f-8594-49b2-a8fe-5378a5ee7bd7,35f9257e-90be-4c49-a3d5-b974ff650946,c4,c1,26,p1,?,surb={'id': 'fe23868c-5f03-4136-8ffc-4974c6093e90', 'route': ['p1', 'e6', 'i2', 'x12', 'p1', 'c4']}
1769738394.4028735,RECEIVED,ff875a77-f096-4a5d-82bd-7cf03b0c3981,afabd2c4-df0c-4fb0-a76b-24090712896d,c4,c1,27,p1,?,surb={'id': '47003d0b-3527-452e-b912-12f26e7c0642', 'route': ['p1', 'e9', 'i4', 'x9', 'p1', 'c4']}
1769738394.4683566,RECEIVED,175ff676-c2ba-4c42-b4f5-fb1b0137e705,7e08c262-7fc3-4ad5-b2b1-80f1cf7d01c9,c2,c1,26,p1,?,surb={'id': 'aa2b7b37-e074-41d8-9398-27eb1e272d93', 'route': ['p1', 'e6', 'i12', 'x8', 'p2', 'c2']}
1769738394.9335968,RECEIVED,d80d92bc-0c69-4ba0-9f76-62410d8bd209,e22777da-5523-4de1-8ee7-c0470855adb5,c4,c1,26,p1,?,surb={'id': 'd5e4f4c6-c19f-4eac-8388-180a93e1cd59', 'route': ['p1', 'e5', 'i5', 'x12', 'p1', 'c4']}
1769738394.9394841,SENT,8a132e2f-7ed5-4fd6-9846-d9341b83cac9,0bd519b1-c8ff-4c54-aee8-b9d5e243ce2f,c1,c2,3392,?,p1,
1769738394.9396477,CREATED,7c354b91-f594-419c-a96d-3a6069836671,4e34f830-47ca-4055-8fcf-3a74c83d6dc4,c1,c2,27,?,?,surb={'id': '455e6054-c109-40fe-a418-950c662ce643', 'route': ['p2', 'e2', 'i4', 'x4', 'p1', 'c1']}
1769738395.1182458,SENT,f3a16ce8-2a06-4d3f-9d68-3895e63164eb,11bd7f60-2aa5-453b-979f-fa15973b0c59,c1,c2,3388,?,p1,
1769738395.1183293,CREATED,f5d4d7ac-6930-45fe-bf2e-4ccc20ccb6c1,daeb678e-b11e-46e8-b291-701341e09781,c1,c2,26,?,?,surb={'id': '64eeddc0-f23d-48a2-9a43-61a71607c95e', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c1']}
1769738395.1312678,RECEIVED,15ed98fc-72b7-46b8-9516-fea554d26559,f07b6535-30ee-4eb1-b0c9-e56d0f6f0540,c4,c1,27,p1,?,surb={'id': '7fd58b79-c498-422e-9c93-76a619595432', 'route': ['p1', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769738395.4184182,RECEIVED,e7caeac8-376f-4712-b73f-b31ce026bb82,3a912338-9886-4286-9c19-3e415a3cf224,c4,c1,26,p1,?,surb={'id': 'd963ad21-381f-4c22-aa6f-e1693dd15355', 'route': ['p1', 'e8', 'i8', 'x8', 'p1', 'c4']}
1769738395.6352127,RECEIVED,b56c1206-a7a7-4d86-a67b-52118863a973,fe3f224c-5157-4459-8882-9890238e32ee,c4,c1,26,p1,?,surb={'id': 'b08c7811-0fe1-4ffd-9e18-ba1a367deee9', 'route': ['p1', 'e7', 'i1', 'x9', 'p1', 'c4']}
1769738395.652061,RECEIVED,960adf6c-ee43-4538-8153-6a404569d8c8,33dd69c5-0b24-4897-b5ee-eece9e406a59,c2,c1,27,p1,?,surb={'id': 'a15940ac-2777-416c-b623-522a8109bcba', 'route': ['p1', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769738395.6737373,RECEIVED,dbe57dc8-9ffb-4a58-a12e-93d14dcf196c,25d9cab3-5619-473a-9c14-b58688c2ef94,c4,c1,27,p1,?,surb={'id': 'b33fd577-357e-48e7-8f70-9b9b65040f6d', 'route': ['p1', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769738395.6946418,RECEIVED,50dc5661-29d3-4020-969c-1a5a423ed16d,57caf950-3ea4-40fd-b341-a622fabe3c41,c4,c1,27,p1,?,surb={'id': '2b961cff-f7f3-44a8-b0f5-251f994e29b9', 'route': ['p1', 'e12', 'i11', 'x5', 'p1', 'c4']}
1769738395.8404307,RECEIVED,b2fbe1aa-ed5a-44f5-9ddf-566e68988bfa,6b033033-9bf4-4d92-a2a9-29128cff7292,c4,c1,27,p1,?,surb={'id': '43fcf402-0c76-440b-a9b1-40b8b6ebf15d', 'route': ['p1', 'e10', 'i6', 'x2', 'p1', 'c4']}
1769738395.8744938,SENT,091901a6-d929-4848-a041-6a3cb2703815,ab9f59ff-f9b5-4472-a133-4c2a78615e4e,c1,c2,3383,?,p1,
1769738395.8745692,CREATED,783ad12a-3c87-4d1c-b2cb-d8aefa1e08e0,240b6305-9e97-425d-a8b7-85b10bb7f25c,c1,c2,27,?,?,surb={'id': 'a8ea3296-3f85-469c-bcb0-d0b2af024ab3', 'route': ['p2', 'e3', 'i9', 'x11', 'p1', 'c1']}
1769738395.9558554,SENT,8175d8d2-5487-4178-9a82-a67c101ca5d3,e498247e-2df2-4f0d-9fcc-f156f26eb951,c1,c2,3359,?,p1,
1769738395.956006,CREATED,84c1058b-cd4b-4169-99e1-0bd5c8bdd744,7ac82999-68d5-4799-8675-641f702971d0,c1,c2,27,?,?,surb={'id': '30a5562f-e2a2-45e4-829b-7915b65a1be5', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c1']}
1769738396.1393476,RECEIVED,727e6b36-9d14-4f40-a517-520644fc147f,9790dc4a-a70b-4e18-b29e-d10a77535323,c2,c1,27,p1,?,surb={'id': 'bb9fbd5f-c4ca-40ee-b10e-a5bbd4c3e305', 'route': ['p1', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769738396.2791216,SENT,37a9a2fc-9624-4349-b02c-874b8ea4dc81,21788dc2-81a9-4ce9-af55-3fd2538f7fec,c1,c2,3385,?,p1,
1769738396.2792578,CREATED,dcb8cb22-28a6-4ea5-ba8e-dad79ed4891e,49a08786-259e-4e40-947d-5012132512ea,c1,c2,26,?,?,surb={'id': '7e605195-8382-4ed7-94aa-7fff3bb70051', 'route': ['p2', 'e7', 'i10', 'x7', 'p1', 'c1']}
1769738396.757651,RECEIVED,d38f9df9-3c38-401b-bc66-0bba9adb79b3,a462701c-5cdf-43f7-8c81-e2148ae53ede,c2,c1,27,p1,?,surb={'id': '67ad4d4d-ed50-446c-a524-0b4aa5366b22', 'route': ['p1', 'e9', 'i4', 'x12', 'p2', 'c2']}
1769738396.913449,SENT,a01a558b-2f85-4b0d-8d1e-a8eaa6a841ed,f1f78c46-df72-4aa4-88be-d903ba5035c1,c1,c2,3400,?,p1,
1769738396.9135268,CREATED,8b9302b6-b56f-49c7-956d-390e6ba97a39,a7420eb5-e5d3-4615-81d3-3cc9024b5210,c1,c2,27,?,?,surb={'id': 'f3840bee-98bf-4027-8287-d3b674829cb5', 'route': ['p2', 'e12', 'i9', 'x4', 'p1', 'c1']}
1769738397.4602218,RECEIVED,c516c918-614d-4a56-9c7c-513f4d40cf56,2876cdd5-92d8-4eaf-94a2-83d8fd10189d,c2,c1,27,p1,?,surb={'id': 'e3dd3138-05c2-4bd4-9760-256ec714847b', 'route': ['p1', 'e11', 'i4', 'x2', 'p2', 'c2']}
1769738397.51937,RECEIVED,097bd957-89ac-4c6f-bd36-d08e914dcb51,d5d1d77c-7082-4bca-893c-f9dcaf0d2e38,c4,c1,27,p1,?,surb={'id': '83a4d0f0-55cb-411c-9778-1808ef509678', 'route': ['p1', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769738397.5558631,RECEIVED,424eccb1-91c4-4fa5-a9ca-1feb1a0e648d,8a9abec3-407c-435e-b263-530adb33a71d,c4,c1,27,p1,?,surb={'id': '1c8da514-2272-40d7-80f3-224178799062', 'route': ['p1', 'e4', 'i12', 'x5', 'p1', 'c4']}
1769738397.697487,RECEIVED,2cdc3eda-9d0b-42ef-9180-e393ed8da4df,881b6945-0ab9-491b-a056-ecc2123a3e76,c2,c1,27,p1,?,surb={'id': 'ba2222aa-a1f3-4d60-bfee-e66054bc2792', 'route': ['p1', 'e2', 'i9', 'x3', 'p2', 'c2']}
1769738397.909299,RECEIVED,b1f469c7-e713-4925-a14f-98648623dc72,5b5d848c-9e07-481f-bb91-b387305aeecc,c2,c1,27,p1,?,surb={'id': 'ce2540e3-11d7-4c40-af41-1ab9361c81a5', 'route': ['p1', 'e12', 'i3', 'x11', 'p2', 'c2']}
1769738398.046528,RECEIVED,ed042cf2-5b78-4bf8-b301-504e1310926c,a83c2cd4-77b3-46a7-a011-51c7b36d4224,c4,c1,27,p1,?,surb={'id': 'e8f98b52-e22d-49e6-8424-35fc0837a10f', 'route': ['p1', 'e12', 'i2', 'x6', 'p1', 'c4']}
1769738398.0638666,RECEIVED,507f7044-16bc-42c3-92e2-d1df756ff0ed,8afb4af8-7bde-4889-8cf3-678d92c4f447,c2,c1,27,p1,?,surb={'id': '93fc320a-7c18-425c-977b-df9f14e942b7', 'route': ['p1', 'e5', 'i1', 'x2', 'p2', 'c2']}
1769738398.3813145,SENT,fb9ce483-ab9e-44f6-912d-ecee8c9b35ff,ea17eaf5-40b9-454b-b378-28903a13ca27,c1,c2,3396,?,p1,
1769738398.3814623,CREATED,25640f64-b02c-4925-925a-7623cb028d37,f25c5ab0-d8ec-40b5-b3f8-9c87c0cd4d10,c1,c2,27,?,?,surb={'id': '8933c0b2-0939-4faa-9d17-668244b325c2', 'route': ['p2', 'e1', 'i6', 'x1', 'p1', 'c1']}
1769738398.4381618,RECEIVED,19affcd5-f557-4e9a-a889-77502fe71b07,b007909e-1f5d-4924-bd74-6ce99b47cf78,c2,c1,27,p1,?,surb={'id': '765a1e69-5e61-4ff0-b6a5-26523582080f', 'route': ['p1', 'e6', 'i6', 'x2', 'p2', 'c2']}
1769738398.4710636,RECEIVED,86a02236-7b9e-4016-b1f9-d74a40383f12,d8d2a1e0-b5a2-4ee0-984e-a99510244e9b,c4,c1,27,p1,?,surb={'id': 'efeddc0a-4335-4fb7-834c-578e655cea5b', 'route': ['p1', 'e6', 'i1', 'x2', 'p1', 'c4']}
1769738398.7375004,RECEIVED,92b5e4cf-4f68-42be-8f4e-a2c5519016d1,236e1e56-dad9-4068-a314-5477196b9293,c4,c1,27,p1,?,surb={'id': 'f6ddca24-2aa7-4a8f-b4c3-e1d669333ebb', 'route': ['p1', 'e3', 'i8', 'x8', 'p1', 'c4']}
1769738398.8017483,RECEIVED,5cda9201-ea59-46c3-9deb-c3e55c678e66,492c9d32-1e54-47f8-b585-1e315f7b83c6,c2,c1,26,p1,?,surb={'id': '987df989-7a9f-4720-870e-974ac0aa6195', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769738398.986828,RECEIVED,e3cc2add-1347-4ff0-af0c-329b44c1ce55,02b89955-8ebe-4fd4-8c29-3b50b65033fe,c4,c1,25,p1,?,surb={'id': 'e03d1807-6da1-46d0-9c29-725b2a0e9459', 'route': ['p1', 'e11', 'i5', 'x12', 'p1', 'c4']}
1769738399.003512,RECEIVED,45c41de8-1756-4071-aa45-fe02e154f326,4f60df1d-636f-4172-b0f2-41a7a6396e34,c2,c1,27,p1,?,surb={'id': '86237ebb-553b-479a-a116-77fc8b0c2fe9', 'route': ['p1', 'e4', 'i1', 'x5', 'p2', 'c2']}
1769738399.0103493,RECEIVED,8330565f-9e69-4db2-bdc4-0de115f22352,cdb0ab2b-f608-40aa-8ac0-87b14fafb53e,c4,c1,26,p1,?,surb={'id': 'e970d34f-b296-40c3-a712-78b794ef09f5', 'route': ['p1', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769738399.2514012,RECEIVED,68f3ca6b-3f49-4f10-8ab3-7c35867d4bea,459e5b25-89d5-4289-b469-98a1e5cd1629,c4,c1,26,p1,?,surb={'id': 'ac441a43-f1d3-42ae-8466-2470c10d5d3a', 'route': ['p1', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769738399.3842533,RECEIVED,adac1678-25af-40b9-95ce-d954ef8d7d11,34d8047c-84e7-4733-b511-4762ed05acf2,c4,c1,25,p1,?,surb={'id': '144ca27b-f40e-413f-954c-8ee15a237c03', 'route': ['p1', 'e2', 'i8', 'x11', 'p1', 'c4']}
1769738399.5820193,RECEIVED,50c43c2d-ddae-4b1c-955d-d071305a5fab,37833709-d754-4ce3-b71c-d2635f9e8d02,c2,c1,27,p1,?,surb={'id': '60f15970-8c59-4de1-bce1-fbb776050a3e', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c2']}
1769738399.7335706,RECEIVED,1e997fc1-581b-4baf-8e64-9b92314167f8,698dee3d-3a99-411a-8753-d8aa94379489,c4,c1,27,p1,?,surb={'id': 'c60d01f5-abed-47c6-9590-6d63d3653881', 'route': ['p1', 'e9', 'i8', 'x4', 'p1', 'c4']}
1769738399.777861,RECEIVED,443e92c8-acd6-4e20-9db2-924a528fc528,9f45b7b5-5a4a-436a-a117-111a0e75450f,c2,c1,27,p1,?,surb={'id': 'ec7f7d32-9143-4b65-a1ec-81d40ad5624c', 'route': ['p1', 'e10', 'i1', 'x9', 'p2', 'c2']}
1769738399.838888,RECEIVED,1206cb99-d8d2-466e-b2d9-038c6ce1b749,b542b8e8-1133-4365-8351-46a5dd131645,c2,c1,27,p1,?,surb={'id': '11a5dbf5-fa86-4604-bd2f-5280be0b396c', 'route': ['p1', 'e10', 'i1', 'x2', 'p2', 'c2']}
1769738399.8976536,RECEIVED,da71e918-4a40-4149-a3a0-748884679068,4148afe2-31fc-4df3-b7d2-6cb9f5004bd0,c4,c1,26,p1,?,surb={'id': '445e36c7-ce52-4f09-b308-615b911531c4', 'route': ['p1', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769738399.9798167,SENT,fe394c0c-9744-4a31-b1bf-74418ccf1340,1a1a61df-9ecb-465b-a557-0cf69996c2cc,c1,c2,3396,?,p1,
1769738399.9799285,CREATED,72a480e4-651f-456a-9775-4750469d3538,6464409f-523c-471b-96cb-4e86b9d503d0,c1,c2,27,?,?,surb={'id': '4854b074-e7fb-4bc7-a165-571bed2d8a40', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c1']}
1769738400.015922,RECEIVED,370d6caa-5f4c-4cb3-8ba0-54f440897720,b03cc39d-e373-44dd-9165-b5eb0364a6da,c4,c1,27,p1,?,surb={'id': '7f87ee37-ea2d-4e0b-a2d9-395e421fac98', 'route': ['p1', 'e1', 'i11', 'x4', 'p1', 'c4']}
1769738400.0620553,RECEIVED,1c7618bd-2bb4-44f7-a169-b859cfe63c9e,e6baa805-343d-453a-a81b-c2d089fc5407,c4,c1,27,p1,?,surb={'id': 'edd26a3b-2e7e-48fe-85a4-8291a8a03784', 'route': ['p1', 'e1', 'i11', 'x12', 'p1', 'c4']}
