timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769482742.5025334,SENT,234c014f-c07e-4fed-b2aa-0489900e0e04,07acb16e-4bd0-4cf8-b094-37a5fc124892,c4,c5,3380,?,p1,
1769482742.50269,CREATED,b810539f-373d-4fda-80fb-ccc5735c913c,268b5fb6-3098-4bab-a29a-4746e5560616,c4,c5,27,?,?,surb={'id': '1bdcc9b5-5ad3-4d8c-ba85-d3455f681dc8', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769483302.8179286,SENT,a4f7fd01-09a1-4dea-9d91-c08a544a2798,62b86a08-970c-477c-bbc1-110b575838bc,c4,c5,3372,?,p1,
1769483302.8181117,CREATED,15650f79-87fb-451a-8dd1-fc62c14540d2,3294e4c2-a37c-479a-ae64-c52b0f222db8,c4,c5,27,?,?,surb={'id': '935e634d-2bf4-47a3-9ee1-c030126e8715', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769483303.2114022,SENT,15560ced-72b6-4dd1-bddc-9324c1effb55,53342c39-7828-4f4a-845b-9648ede8f3a6,c4,c5,3378,?,p1,
1769483303.2115548,CREATED,457a11e9-d406-4298-9a18-82438fc877b7,3294e4c2-a37c-479a-ae64-c52b0f222db8,c4,c5,27,?,?,surb={'id': '935e634d-2bf4-47a3-9ee1-c030126e8715', 'route': ['p2', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769483303.235143,SENT,8284eb3d-37cb-444c-a68e-c844f08eaeda,29cfd916-157c-40f6-9e56-3c5ad981fa89,c4,c5,3382,?,p1,
1769483303.2354615,CREATED,9fd3e130-9c34-471c-bb4b-dbcf6ae1ecbb,33d5a3ff-9815-44e3-addc-b0a4461ba0c3,c4,c5,27,?,?,surb={'id': '22824373-4a4b-4798-ad9e-80cb2da15bd1', 'route': ['p2', 'e7', 'i8', 'x9', 'p1', 'c4']}
1769483303.3325603,SENT,5843ce8d-ec9f-45bd-8417-2b9abbd3f8b2,4f1da7f5-7d46-4f8d-aece-1f137ea0c9d2,c4,c5,3384,?,p1,
1769483303.3327177,CREATED,8c1865ec-6d42-4d06-b888-99746645c0d9,33d5a3ff-9815-44e3-addc-b0a4461ba0c3,c4,c5,27,?,?,surb={'id': '22824373-4a4b-4798-ad9e-80cb2da15bd1', 'route': ['p2', 'e7', 'i8', 'x9', 'p1', 'c4']}
1769483303.6632192,SENT,2ad5e272-d524-4b6b-bbbf-a73e35f616bf,b0c2e78a-4427-4d00-81f5-1ab0578bb931,c4,c5,3393,?,p1,
1769483303.6633542,CREATED,25a86dc4-2fb7-4c62-9ab3-56d5108412ff,e86d8840-9ac2-46d2-a551-575a0231f11c,c4,c5,27,?,?,surb={'id': '7dcd99d2-caf8-4d9c-8660-79d009faa5e5', 'route': ['p2', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769483303.6759837,RECEIVED,1b90c427-b5f3-4e22-a130-54d9affa79d3,4e342a1d-4a53-4180-8397-bb05e1fab694,c2,c4,27,p1,?,surb={'id': 'ea6de179-16a7-4568-ba21-d88a5072de28', 'route': ['p1', 'e2', 'i4', 'x3', 'p2', 'c2']}
1769483303.8005536,SENT,82e7c038-45e8-4eed-9973-ac70394f1d91,2c8d92d5-e9ea-446a-8040-3e0349c3cefb,c4,c5,3392,?,p1,
1769483303.8006828,CREATED,c32f7013-3bc7-4746-b93c-6cce2dcdf740,e86d8840-9ac2-46d2-a551-575a0231f11c,c4,c5,27,?,?,surb={'id': '7dcd99d2-caf8-4d9c-8660-79d009faa5e5', 'route': ['p2', 'e2', 'i1', 'x10', 'p1', 'c4']}
1769483303.9472384,SENT,b29a0f8f-7221-4dc0-9a25-37d60eb19e17,e6a03e98-490c-493c-b4f0-e891a66871cc,c4,c5,3376,?,p1,
1769483303.9473739,CREATED,c0096ee0-9bd0-417b-a857-55475b666a39,08d4b811-223c-49d5-a8b6-4910b6d200e9,c4,c5,27,?,?,surb={'id': '03ac6d5f-cc7e-4c02-a0e6-386895c7047a', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769483304.0739028,SENT,8bdc9bd9-ebf0-4a18-88ec-a72eb685b306,4ce984a3-1a92-4a3e-ac69-62092e8bcaa3,c4,c5,3380,?,p1,
1769483304.074039,CREATED,0d7af4dc-0160-4df5-9195-49afcb5e1cbd,08d4b811-223c-49d5-a8b6-4910b6d200e9,c4,c5,27,?,?,surb={'id': '03ac6d5f-cc7e-4c02-a0e6-386895c7047a', 'route': ['p2', 'e10', 'i4', 'x3', 'p1', 'c4']}
1769483304.248239,SENT,532d7750-2ad6-4dbb-afaf-41136d91795e,0aef224e-24d5-4c3d-82f4-e9217e798b78,c4,c5,3392,?,p1,
1769483304.2483757,CREATED,29d5a2d0-6302-4963-abd3-ec65832ce758,7a360c69-459d-436a-befd-af436ac13683,c4,c5,27,?,?,surb={'id': '54e2f3cf-565e-4c44-a479-580ce31ef2ea', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769483304.3769736,SENT,bace7ca3-c6ed-4c5a-b33f-12b7950ee863,a06c7e55-e5a2-4630-8d9d-a09ef47b53ed,c4,c5,3383,?,p1,
1769483304.3771458,CREATED,752eaa1d-f891-41b9-9d70-6f354a6b4085,7a360c69-459d-436a-befd-af436ac13683,c4,c5,27,?,?,surb={'id': '54e2f3cf-565e-4c44-a479-580ce31ef2ea', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769483304.7518613,RECEIVED,9c39a08a-ded3-48d1-83ab-e872c40f9e9e,3b3b409c-50b9-46ba-813c-d03aacd1905d,c2,c4,26,p1,?,surb={'id': '343d3e9d-8952-4f82-8aff-7e908760e8f3', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769483304.9141593,SENT,36f7b2be-5d41-423e-ad35-6fad94779486,4db7d8ec-6f92-4e00-9656-b87ab73fc6a7,c4,c5,3367,?,p1,
1769483304.9142947,CREATED,3ae03374-a655-4ae5-ab6a-b8f5c80690df,d06167c0-291a-4108-9645-3c7c31c8b0e0,c4,c5,27,?,?,surb={'id': '75f108bc-871d-4937-9bee-8a78734915f8', 'route': ['p2', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769483304.9392247,SENT,d7bbde89-5dbc-4c93-bde4-7aeb5ea545c3,cc4127a4-258e-4755-81d5-797fc4fc8cb3,c4,c5,3394,?,p1,
1769483304.9393597,CREATED,a0f360ce-a449-4aaf-9e15-fc5c38313ad8,d06167c0-291a-4108-9645-3c7c31c8b0e0,c4,c5,27,?,?,surb={'id': '75f108bc-871d-4937-9bee-8a78734915f8', 'route': ['p2', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769483304.9556153,RECEIVED,ab133248-29dd-48f6-8516-127af83746bd,91976c71-1422-40db-916e-a0f67069e246,c2,c4,27,p1,?,surb={'id': '4fb55972-4686-454c-8cc7-094c9d44c4d6', 'route': ['p1', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769483305.1557872,SENT,d3ee4e47-3d04-40ca-b850-3d9e10d28791,7f55f10b-800c-4a11-89c5-8037bc74d2ae,c4,c5,3363,?,p1,
1769483305.155921,CREATED,8153115e-c659-4e47-a5aa-0e90c0e32e5b,4a6ec4f3-4fc2-4d66-a037-2f0509636ba3,c4,c5,27,?,?,surb={'id': '75c316a7-11ea-479d-9f63-df209d786058', 'route': ['p2', 'e10', 'i6', 'x1', 'p1', 'c4']}
1769483305.4091444,RECEIVED,b7058ddc-8443-47b8-a9b1-620859367059,4e342a1d-4a53-4180-8397-bb05e1fab694,c2,c4,27,p1,?,surb={'id': 'ea6de179-16a7-4568-ba21-d88a5072de28', 'route': ['p1', 'e2', 'i4', 'x3', 'p2', 'c2']}
1769483305.5510192,RECEIVED,b9dc7c81-6048-4da0-b21d-7d72a22c8038,e643b844-8ee1-4e1a-956b-f2abd33f1afe,c2,c4,26,p1,?,surb={'id': '7309a69e-51e6-4832-974f-078ecee576df', 'route': ['p1', 'e2', 'i1', 'x10', 'p2', 'c2']}
1769483305.568988,SENT,41896b73-888d-4a58-9fc4-ff0b4b0b49f9,8dad4f90-80f3-4dd5-ac2f-e032f4b50cb1,c4,c5,3398,?,p1,
1769483305.569152,CREATED,f09bfe3f-52ea-42ee-be5e-0264d666fd26,4a6ec4f3-4fc2-4d66-a037-2f0509636ba3,c4,c5,27,?,?,surb={'id': '75c316a7-11ea-479d-9f63-df209d786058', 'route': ['p2', 'e10', 'i6', 'x1', 'p1', 'c4']}
1769483305.8327882,RECEIVED,c1d2895d-4170-4715-b09a-71d5e665a281,3b3b409c-50b9-46ba-813c-d03aacd1905d,c2,c4,26,p1,?,surb={'id': '343d3e9d-8952-4f82-8aff-7e908760e8f3', 'route': ['p1', 'e10', 'i9', 'x8', 'p2', 'c2']}
1769483305.957025,SENT,d073cc03-59d8-495e-82ed-170aa92dbb97,7914da60-3774-48c6-9048-79cfec0d17f6,c4,c5,3400,?,p1,
1769483305.957142,CREATED,664048cb-ebb6-4bdd-a28e-26b89f090eb3,8769ce35-273f-41fc-a4cb-5d5eb68246cc,c4,c5,27,?,?,surb={'id': 'be50e687-4817-448c-a112-67923255b541', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c4']}
1769483306.0991814,RECEIVED,d88460f0-0ee0-4a05-abfb-5df83e87a6b2,77dd18a2-6777-4578-96e7-669ad5e09150,c2,c4,27,p1,?,surb={'id': '701fca33-b5ff-43b6-b4f6-20f927e06c62', 'route': ['p1', 'e5', 'i11', 'x9', 'p2', 'c2']}
1769483306.565257,SENT,ceceb1d0-4285-4ba6-b0ba-598962aa38e1,f7f1d658-85e0-44c2-b5ba-7e31b1f02bb5,c4,c5,3388,?,p1,
1769483306.5653653,CREATED,147cc5d9-22e2-49f9-95b3-f5c700db0808,8769ce35-273f-41fc-a4cb-5d5eb68246cc,c4,c5,27,?,?,surb={'id': 'be50e687-4817-448c-a112-67923255b541', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c4']}
1769483306.675979,SENT,72176f2c-356c-4a71-8618-fc1a33c175f1,dcb58169-14df-4367-9533-d1add032bacb,c4,c5,3368,?,p1,
1769483306.6761642,CREATED,85952253-587d-42d3-995d-2019e77a60df,4edea7bd-cc72-4a29-9737-acfe9d5b86b8,c4,c5,27,?,?,surb={'id': '2e60273a-b059-4b21-8f78-0279e85c18e9', 'route': ['p2', 'e8', 'i4', 'x9', 'p1', 'c4']}
1769483306.8441832,RECEIVED,db2fc639-dec8-4ae6-9f2e-227e7b3fdea8,77dd18a2-6777-4578-96e7-669ad5e09150,c2,c4,27,p1,?,surb={'id': '701fca33-b5ff-43b6-b4f6-20f927e06c62', 'route': ['p1', 'e5', 'i11', 'x9', 'p2', 'c2']}
1769483306.9563594,SENT,fccf1912-0b29-4aee-b33a-9d4343bab914,e92dfdb4-8dab-4154-8214-edcb616fe119,c4,c5,3368,?,p1,
1769483306.9565244,CREATED,3ceb8d1b-cc9e-4735-9974-d5b761a1ab09,4edea7bd-cc72-4a29-9737-acfe9d5b86b8,c4,c5,27,?,?,surb={'id': '2e60273a-b059-4b21-8f78-0279e85c18e9', 'route': ['p2', 'e8', 'i4', 'x9', 'p1', 'c4']}
1769483307.4071193,SENT,7a44ebb3-3e21-4284-bd4c-37dc3e268ef6,c06ee6dc-17ea-4f4c-9216-93c439cbaf87,c4,c5,3383,?,p1,
1769483307.407276,CREATED,e3f7b677-8939-417c-94a2-04602006cafd,b0e983a2-f0e0-46a4-b031-ddd8101b130d,c4,c5,26,?,?,surb={'id': 'c45ac990-fd7c-4029-bb0e-08403daa0f81', 'route': ['p2', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769483308.118029,RECEIVED,48514a7a-7bdf-4ce5-aa81-ab2da2a28d95,0eda7053-3d57-443f-8a2e-c33a51307bab,c2,c4,27,p1,?,surb={'id': '5032c0ce-af4e-4b7f-ad4b-ac4ce55b4054', 'route': ['p1', 'e11', 'i8', 'x4', 'p2', 'c2']}
1769483308.1370933,SENT,837a2f53-5c63-4555-ac51-bdf79c3c03fc,63f5e5c9-0519-41da-983c-3f4be42b9cb4,c4,c5,3364,?,p1,
1769483308.137333,CREATED,a1b255a2-f981-40f1-9cbd-2b610afb3ad0,b0e983a2-f0e0-46a4-b031-ddd8101b130d,c4,c5,26,?,?,surb={'id': 'c45ac990-fd7c-4029-bb0e-08403daa0f81', 'route': ['p2', 'e4', 'i9', 'x8', 'p1', 'c4']}
1769483308.221427,RECEIVED,0ea4bf23-08ea-4f55-9b80-12c65d88367d,b4c0175f-51b9-4714-bd5a-e0a4c45cb1fe,c2,c4,27,p1,?,surb={'id': '47b9de62-a8c2-4d68-8d85-88fb5b12f369', 'route': ['p1', 'e6', 'i7', 'x11', 'p2', 'c2']}
1769483308.2446244,SENT,af6f1ab6-1f1a-4295-8f10-7b4628e1af58,da80aa2e-0e40-4508-ac45-d7091b82a4a8,c4,c5,3401,?,p1,
1769483308.244731,CREATED,230f3df0-e5d0-4cb6-9c50-2c5366a4a977,f373f93c-54f5-4708-bf0a-521c928f826e,c4,c5,27,?,?,surb={'id': '11007f5d-63f1-4943-a183-d5c2eb5a4b17', 'route': ['p2', 'e3', 'i10', 'x11', 'p1', 'c4']}
1769483308.4076586,RECEIVED,0e86c3a3-a072-4a28-9eb8-cedc8e3055f9,10113a51-3a7d-4eb5-b99f-809e9d6df4c7,c2,c4,27,p1,?,surb={'id': '31082066-dac3-4ef3-b276-2211bca5ab70', 'route': ['p1', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769483308.5488336,RECEIVED,66f0373b-41d3-41df-b54c-ec258b62092d,0eda7053-3d57-443f-8a2e-c33a51307bab,c2,c4,27,p1,?,surb={'id': '5032c0ce-af4e-4b7f-ad4b-ac4ce55b4054', 'route': ['p1', 'e11', 'i8', 'x4', 'p2', 'c2']}
1769483308.841591,RECEIVED,ac110bca-6169-417d-9e00-a01f35f5120c,85f12a5a-26fd-4fa4-b9c8-ba6fb496bb6a,c2,c4,27,p1,?,surb={'id': '33413d90-f09e-4990-a18d-14d04c72da2b', 'route': ['p1', 'e2', 'i8', 'x5', 'p2', 'c2']}
1769483309.0376754,SENT,f37b9e18-2100-45a9-b305-dc310804b6e3,c03b175b-8959-438b-b650-3019ee9f394e,c4,c5,3381,?,p1,
1769483309.0377653,CREATED,e87e7b0e-6617-4a70-ab31-cdc33058ffe2,f373f93c-54f5-4708-bf0a-521c928f826e,c4,c5,27,?,?,surb={'id': '11007f5d-63f1-4943-a183-d5c2eb5a4b17', 'route': ['p2', 'e3', 'i10', 'x11', 'p1', 'c4']}
1769483309.3820775,SENT,84b23142-6b69-4ebb-a563-4e573f0e416e,87a8f543-14b4-42d8-9053-74e12e5600b5,c4,c5,3367,?,p1,
1769483309.3821762,CREATED,e514c5a2-52a1-44f2-b424-7412707a2493,2bcc8b9c-919a-47e4-a387-ac3cac9cc555,c4,c5,27,?,?,surb={'id': '97d1d82e-ca55-4d83-b25c-9546500ab0a8', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769483309.4203126,RECEIVED,4177daa6-7fe1-4b57-a59c-c415966c9434,b4c0175f-51b9-4714-bd5a-e0a4c45cb1fe,c2,c4,27,p1,?,surb={'id': '47b9de62-a8c2-4d68-8d85-88fb5b12f369', 'route': ['p1', 'e6', 'i7', 'x11', 'p2', 'c2']}
1769483309.5824866,SENT,e63c6fd2-aa06-4ff0-a643-07ce94431497,bc1587c5-2b7e-457d-b465-e517e8fabdc0,c4,c5,3372,?,p1,
1769483309.5826368,CREATED,eb1b53eb-cfc6-41df-b97c-fe0d987295b6,2bcc8b9c-919a-47e4-a387-ac3cac9cc555,c4,c5,27,?,?,surb={'id': '97d1d82e-ca55-4d83-b25c-9546500ab0a8', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769483309.6774688,RECEIVED,dfaeb413-282b-49ef-92db-6419401bd4d8,d5326d5e-abbf-4a87-9b51-f8fa841cccd7,c2,c4,27,p1,?,surb={'id': 'a30cda71-95aa-47c4-b207-e6784da336f8', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c2']}
1769483309.7971945,RECEIVED,1f9d60a0-94f1-498f-a304-53b9623d659d,10113a51-3a7d-4eb5-b99f-809e9d6df4c7,c2,c4,27,p1,?,surb={'id': '31082066-dac3-4ef3-b276-2211bca5ab70', 'route': ['p1', 'e2', 'i7', 'x2', 'p2', 'c2']}
1769483309.8374672,SENT,c52e23d9-d30b-4608-85f9-8d71e23e83de,67c45a00-be48-431e-a396-8594535c796d,c4,c5,3372,?,p1,
1769483309.8375413,CREATED,536960eb-7db3-4211-8c1f-c799fc5f7cf0,2b008fd7-eab6-4c2a-bfe7-d895c0d9bd5b,c4,c5,27,?,?,surb={'id': '3f0b5578-9703-4399-9fa9-1932e4687fc6', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c4']}
1769483309.981998,RECEIVED,0421849d-852f-4090-bad3-de427ce6b5ea,bcdddf8b-715f-42a9-b674-7d14545a06d6,c2,c4,26,p1,?,surb={'id': 'd2c025b3-03f7-4888-80dd-8611c1e97606', 'route': ['p1', 'e11', 'i6', 'x5', 'p2', 'c2']}
1769483310.2658005,SENT,e490d569-ea1d-4f8e-8958-316c16d22b0b,1ddb38fa-7a59-4b92-8b25-bc43c2416ff5,c4,c5,3359,?,p1,
1769483310.2659502,CREATED,c9c16787-d3f7-4f1d-b464-69be3e0101d6,2b008fd7-eab6-4c2a-bfe7-d895c0d9bd5b,c4,c5,27,?,?,surb={'id': '3f0b5578-9703-4399-9fa9-1932e4687fc6', 'route': ['p2', 'e4', 'i1', 'x6', 'p1', 'c4']}
1769483310.3075004,RECEIVED,51ab0fe3-8e83-4192-83be-5cd4a04306cb,219d1562-cff7-450b-b975-13028502c3f0,c2,c4,27,p1,?,surb={'id': 'ae708dc3-71c5-4ff8-b6a2-84f5024320ed', 'route': ['p1', 'e2', 'i12', 'x12', 'p2', 'c2']}
1769483310.4075732,SENT,ff1ae46d-acbf-4f5f-ac96-532a2bf8df0c,ebf55ebb-0dc8-440a-b4f8-0dca8e04d1ba,c4,c5,3379,?,p1,
1769483310.4076467,CREATED,58f9ae46-d7c2-4d2b-9e74-90b6fd79cbaa,97ac6386-c21d-4a41-b19e-5453660e46fb,c4,c5,27,?,?,surb={'id': '251c3c72-5d76-4d37-8542-205be7bee32c', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c4']}
1769483310.5614128,SENT,63d961ec-a313-4b57-ac2c-528855994060,43253aea-9d2a-45f1-b229-0232ea66a0d8,c4,c5,3383,?,p1,
1769483310.5615594,CREATED,47401b83-6216-4b7d-bdc3-e19547428ff3,97ac6386-c21d-4a41-b19e-5453660e46fb,c4,c5,27,?,?,surb={'id': '251c3c72-5d76-4d37-8542-205be7bee32c', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c4']}
1769483310.6202064,SENT,7c2c874b-22a5-4ad8-9f7f-4465635fbf5c,a019a223-1900-45ca-a042-37a6f5f1c36d,c4,c5,3360,?,p1,
1769483310.620362,CREATED,991fee81-7cd1-448f-8e21-11e28e73c241,b1165f72-870e-4572-91f1-fca9ee027b38,c4,c5,26,?,?,surb={'id': '68f5570f-8d57-4f8a-ad37-3e0710d9ad2d', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769483310.653527,SENT,2db1ae31-b2a9-42e1-93bd-48615e8ace97,42d1c8f1-8862-44ef-a690-b5bffa1069b3,c4,c5,3379,?,p1,
1769483310.6536775,CREATED,1020c7af-88ec-4907-bd10-13a04a9bacaa,b1165f72-870e-4572-91f1-fca9ee027b38,c4,c5,26,?,?,surb={'id': '68f5570f-8d57-4f8a-ad37-3e0710d9ad2d', 'route': ['p2', 'e7', 'i3', 'x11', 'p1', 'c4']}
1769483310.9087336,RECEIVED,7c97487b-a0d2-40d1-8a53-02a076ac7eff,bcdddf8b-715f-42a9-b674-7d14545a06d6,c2,c4,26,p1,?,surb={'id': 'd2c025b3-03f7-4888-80dd-8611c1e97606', 'route': ['p1', 'e11', 'i6', 'x5', 'p2', 'c2']}
1769483311.1428423,SENT,91c245e1-f49f-4187-8712-7cc796924365,dc3b0116-0c84-4d62-8652-fac37d79d4fa,c4,c5,3401,?,p1,
1769483311.1429412,CREATED,f0cd54de-49de-4852-bae2-2ca6c0a6380b,d3dbe6c7-dd1e-41fb-8a74-e0b301c338b1,c4,c5,27,?,?,surb={'id': 'bd8beb2a-b818-4995-96d2-99536ea98e93', 'route': ['p2', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769483311.5083048,RECEIVED,ff61370b-34de-4983-bd1b-e14b4fd84046,49152af1-00d2-409c-9817-e72d8cb94e38,c2,c4,27,p1,?,surb={'id': 'e951726a-29ad-4b9e-a297-1c0df8cedf1d', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769483312.2832336,SENT,8c0c6188-777e-4bfa-97fe-7475b271f962,69f98850-214a-4dd8-9d32-32bb117d2df0,c4,c5,3371,?,p1,
1769483312.2834053,CREATED,44af187e-d585-4679-acf2-c3bdbfda743f,d3dbe6c7-dd1e-41fb-8a74-e0b301c338b1,c4,c5,27,?,?,surb={'id': 'bd8beb2a-b818-4995-96d2-99536ea98e93', 'route': ['p2', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769483312.3229096,SENT,9e0882e7-eca3-40eb-aa9a-e96e320e1624,89c6f0a8-e867-46da-971e-61f4e75d5c83,c4,c5,3363,?,p1,
1769483312.3230872,CREATED,fe016cc7-4a49-497d-8fff-4ebe4cae4f9e,7c6a7735-7df7-4187-b4a5-2fbbd5407b76,c4,c5,27,?,?,surb={'id': 'a1fe6db3-f643-439a-aa62-c8089c5b2958', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769483312.5235996,SENT,c389f128-53e2-4beb-b99b-2da7b61245e3,8df6b535-945a-4788-ab6c-175648bfcb9a,c4,c5,3400,?,p1,
1769483312.5237527,CREATED,e53905de-1e85-4b29-90f5-1faeb4d60343,7c6a7735-7df7-4187-b4a5-2fbbd5407b76,c4,c5,27,?,?,surb={'id': 'a1fe6db3-f643-439a-aa62-c8089c5b2958', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769483312.735069,SENT,333887b1-a87a-4eeb-bd40-4472b5c35e4f,9fa7d1a7-41c9-42ac-bf6b-2e15d25e9268,c4,c5,3392,?,p1,
1769483312.7352278,CREATED,db5a6979-f811-4206-8dd2-69598de80414,95a1b3fe-f6aa-4434-86bc-5ef1ab220fdc,c4,c5,27,?,?,surb={'id': 'd77adb9d-62ae-46b2-b759-a0a35428d7a1', 'route': ['p2', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769483312.8063812,RECEIVED,ff666964-16c8-401a-8eda-e4df42ea1fa6,cdf0410e-a106-4b51-bb40-eb4a631eb8b8,c2,c4,27,p1,?,surb={'id': '4f3bdb67-295a-408d-b8c9-e27d4635ef42', 'route': ['p1', 'e6', 'i10', 'x8', 'p2', 'c2']}
1769483313.4775445,RECEIVED,d7d67972-6eb7-469a-bc15-0636519d6286,c611bf10-c19f-49fa-8279-656ff73fb7c9,c2,c4,27,p1,?,surb={'id': '105544ac-c523-4b71-b8b6-402e86d182b2', 'route': ['p1', 'e7', 'i2', 'x12', 'p2', 'c2']}
1769483313.6110098,SENT,b8475876-0fb5-44d1-8695-09e5a41283bc,d5de6621-9c68-4ca5-b048-0f1f493e244b,c4,c5,3360,?,p1,
1769483313.611116,CREATED,100fb547-bfe4-4e0d-86e6-d806b989a5bd,95a1b3fe-f6aa-4434-86bc-5ef1ab220fdc,c4,c5,27,?,?,surb={'id': 'd77adb9d-62ae-46b2-b759-a0a35428d7a1', 'route': ['p2', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769483313.755849,RECEIVED,548e7847-7f15-43fb-9747-ddc6cae2d9de,18a4738a-6c43-46ac-97d5-849ab3df10c6,c2,c4,27,p1,?,surb={'id': '36bbecff-dee8-4b5b-b80b-4e96a41c9eac', 'route': ['p1', 'e10', 'i7', 'x7', 'p2', 'c2']}
1769483314.3076606,RECEIVED,17465331-49bd-4248-aaea-25e0ea9d547b,49152af1-00d2-409c-9817-e72d8cb94e38,c2,c4,27,p1,?,surb={'id': 'e951726a-29ad-4b9e-a297-1c0df8cedf1d', 'route': ['p1', 'e12', 'i8', 'x9', 'p2', 'c2']}
1769483314.3603563,SENT,1e7688ab-e8c6-4db5-b8c4-c5cc13168e3f,8b2b33b9-2be2-45a5-b349-9bbf1c13c1a7,c4,c5,3382,?,p1,
1769483314.3605142,CREATED,f9225438-ee26-4e3a-9ba8-44ae410a56af,f8f5ba76-d73d-4b11-a681-db8eb8c1ef46,c4,c5,27,?,?,surb={'id': 'ac902c9f-5094-460a-9ca2-737286ed56d3', 'route': ['p2', 'e5', 'i9', 'x6', 'p1', 'c4']}
1769483315.025951,SENT,bc02bd1c-c64c-40ac-b874-cb5fc6829b7a,870cc02e-1e97-4b08-b83a-95b238b5eb23,c4,c5,3388,?,p1,
1769483315.02611,CREATED,94ed7438-9437-4f86-a50a-04d70c65f131,f8f5ba76-d73d-4b11-a681-db8eb8c1ef46,c4,c5,27,?,?,surb={'id': 'ac902c9f-5094-460a-9ca2-737286ed56d3', 'route': ['p2', 'e5', 'i9', 'x6', 'p1', 'c4']}
1769483315.0804482,RECEIVED,cdf573c4-25b5-416f-9972-8d35dd5b38a7,c611bf10-c19f-49fa-8279-656ff73fb7c9,c2,c4,27,p1,?,surb={'id': '105544ac-c523-4b71-b8b6-402e86d182b2', 'route': ['p1', 'e7', 'i2', 'x12', 'p2', 'c2']}
1769483315.352097,RECEIVED,9c67147b-df78-438d-a285-44a1670dba75,ae703593-769a-4a5b-87e0-c989cccfb556,c2,c4,27,p1,?,surb={'id': 'a5ac1572-0e6a-4d1a-b9b4-f9670aa39a8e', 'route': ['p1', 'e6', 'i3', 'x12', 'p2', 'c2']}
1769483315.4776495,RECEIVED,7ce264ed-6037-4b85-9a2f-64f03dc3ed44,4b63de96-cb80-4aec-9435-37a2dac3e688,c2,c4,27,p1,?,surb={'id': '7671fe24-6989-4529-85ec-28ad0b7d3234', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c2']}
1769483315.6438446,SENT,9b3f9be9-b3f7-4888-9454-69851322ff24,20645935-4f5e-42f1-b170-93bdeafef449,c4,c5,3379,?,p1,
1769483315.6439965,CREATED,3ab21efc-86da-49ca-b2be-a121b9ccb95b,9aadf182-5b88-448d-a220-21467064c7bb,c4,c5,27,?,?,surb={'id': '984ae085-71a5-4fe7-b31d-a703f26427b0', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769483315.8119478,SENT,67143b1f-76eb-4941-a422-209935dc69e4,6a9127ca-2bf2-4de7-9780-624522503019,c4,c5,3391,?,p1,
1769483315.8121295,CREATED,a4e16dff-4210-48ee-85e9-bbb6126f743c,9aadf182-5b88-448d-a220-21467064c7bb,c4,c5,27,?,?,surb={'id': '984ae085-71a5-4fe7-b31d-a703f26427b0', 'route': ['p2', 'e2', 'i2', 'x10', 'p1', 'c4']}
1769483316.0669243,RECEIVED,2bf62e23-e2eb-437c-b2e3-4b52d0f200e5,4b63de96-cb80-4aec-9435-37a2dac3e688,c2,c4,27,p1,?,surb={'id': '7671fe24-6989-4529-85ec-28ad0b7d3234', 'route': ['p1', 'e8', 'i4', 'x1', 'p2', 'c2']}
1769483316.0778966,SENT,a0211dab-e55e-41bf-8728-b835966f97da,08f611ac-cb57-4810-a143-871492438c96,c4,c5,3384,?,p1,
