timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756551.623512,SENT,4f9d1da7-8cbf-45f6-81a4-61ce3fdbfed0,fa457228-6b0b-480a-880f-d459284de3b3,c4,c3,3401,?,p1,
1769756551.623657,CREATED,aa315d3a-d415-463f-b2e3-a8c17a2f90a4,1f073da7-996b-4bc4-ad6c-94e61a175a73,c4,c3,27,?,?,surb={'id': '9573c284-57e1-40b0-ae5b-6028ab48ba7a', 'route': ['p3', 'e6', 'i9', 'x3', 'p1', 'c4']}
1769756921.8860948,SENT,97d3c9a4-6d7a-414a-b95b-d66a2836eacd,338980d0-eaf1-4b18-867a-94bb5204542b,c4,c3,3391,?,p1,
1769756921.8861995,CREATED,07f56d4e-3a16-4372-8b9d-619bc72494ac,ddc5de20-4eef-48dd-ab32-b195d7b06f68,c4,c3,27,?,?,surb={'id': '026109ed-9178-4809-ad98-602cab36bfc0', 'route': ['p3', 'e11', 'i2', 'x11', 'p1', 'c4']}
1769756921.9029145,SENT,ca50e157-095b-46e0-8f42-e17618ff0eaf,99d50fb1-0a9a-4f7a-ae33-0e020d10c069,c4,c3,3396,?,p1,
1769756921.9030197,CREATED,bd9324e2-7fb6-4348-b836-a1b58817eddc,d1458e72-4a2c-404f-a77f-8c05bb085070,c4,c3,27,?,?,surb={'id': '46565112-1b63-49ec-904b-e6396649a053', 'route': ['p3', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769756922.048107,RECEIVED,6e663b3d-1aa1-4310-81b3-7e46602d5813,7c454cb7-2f6e-47f0-9aa8-bbde2c720190,c1,c4,27,p1,?,surb={'id': '0925efbe-40ad-405c-835b-c4a4e96216a9', 'route': ['p1', 'e11', 'i11', 'x5', 'p1', 'c1']}
1769756922.1133063,SENT,f2e84926-9a7c-44c1-b2f5-a1b8619bd1b5,99739827-a7bf-4993-90a0-8aeb284cf6ce,c4,c3,3384,?,p1,
1769756922.1133816,CREATED,2bcdcfce-3476-434e-8064-6f9eab6c2658,38429bbf-fd72-46d8-8bc9-6b50987f39e7,c4,c3,27,?,?,surb={'id': 'c555c70d-e82e-4f1c-b41a-bc2bd2cc2e5c', 'route': ['p3', 'e2', 'i8', 'x4', 'p1', 'c4']}
1769756922.15079,RECEIVED,d07c298d-5925-4f90-87b8-ef34d0d5044d,6d9c810d-e1f1-4239-9f76-47410c630d52,c1,c4,27,p1,?,surb={'id': 'f18e9a96-bf36-4a7d-86a2-fcce4ee3a410', 'route': ['p1', 'e4', 'i9', 'x10', 'p1', 'c1']}
1769756922.3731027,SENT,e4a3d26a-fbef-4f52-91c8-c1d4dc4141f9,60331009-82b3-4559-ad74-ba29514b49ea,c4,c3,3375,?,p1,
1769756922.3732567,CREATED,09364aae-4099-410b-88bb-10ca80f3ba20,c3839e34-6c66-4675-a5c5-a163958b3907,c4,c3,27,?,?,surb={'id': 'ec747f0d-8f90-47b7-ae75-db836c5c362b', 'route': ['p3', 'e2', 'i5', 'x10', 'p1', 'c4']}
1769756922.7638605,SENT,c3728830-bc3d-4a02-8595-3370ab4c10e3,a0cc9d89-a13a-4d68-9cf5-e66b82ec904b,c4,c3,3375,?,p1,
1769756922.7640092,CREATED,3929c13e-fe15-452d-9122-093a3ca42a00,065a51c0-05ce-4422-8600-048152d4e195,c4,c3,27,?,?,surb={'id': '65f0da3d-b153-49dd-a3ab-3c1c0b5da53e', 'route': ['p3', 'e10', 'i8', 'x5', 'p1', 'c4']}
1769756922.7882755,RECEIVED,2a0720ad-06ee-4e23-9587-95b1d55073e1,0a878e61-1726-48f8-8f2e-6cc906f23a17,c1,c4,27,p1,?,surb={'id': 'e07ebadb-d698-45f9-a70b-63c27d19fd79', 'route': ['p1', 'e11', 'i6', 'x12', 'p1', 'c1']}
1769756923.0229714,SENT,08b7913c-1651-4b08-9dd4-5f6d35b70f72,6e03cf36-81a1-4726-875f-ced93b2bf3a2,c4,c3,3379,?,p1,
1769756923.0231555,CREATED,1facd755-99e9-42df-81cc-6fc1d8089ae2,f4c6895c-9ee8-4b1e-96a4-739f52182dab,c4,c3,27,?,?,surb={'id': 'f2515b2a-ae56-4bba-afd2-4045706c02d5', 'route': ['p3', 'e9', 'i3', 'x11', 'p1', 'c4']}
1769756923.359413,RECEIVED,e2fe4a88-c491-4fe0-a093-1eb4c3f61376,ba14ef31-aecf-4591-9003-189458c26f06,c1,c4,26,p1,?,surb={'id': 'fdbd5a45-48d6-4f83-be29-c2b2a6b69941', 'route': ['p1', 'e4', 'i9', 'x3', 'p1', 'c1']}
1769756923.3642232,SENT,6bb38535-fe6b-4aba-a7bf-c15b20dd7ff4,49dc1f95-ad92-49c7-be37-4a21adfbd994,c4,c3,3368,?,p1,
1769756923.3643267,CREATED,a185cb1c-858f-4a9a-945f-4f61f4cf85ba,8b2fe4f2-2623-46f8-aa41-50cf06946675,c4,c3,27,?,?,surb={'id': '958a25bd-0bd7-4098-90ab-0719b914b365', 'route': ['p3', 'e5', 'i11', 'x6', 'p1', 'c4']}
1769756923.492775,RECEIVED,94f5e75d-e2fd-49e0-ad5a-c75ef6264283,c0423315-0796-464d-bfba-e940b4a75d0f,c1,c4,27,p1,?,surb={'id': 'a2d93f77-e5fb-42ea-a1c4-fc795529d59b', 'route': ['p1', 'e5', 'i8', 'x12', 'p1', 'c1']}
1769756923.6370223,SENT,5e2b4995-e31d-41da-8857-bad2bf6ba548,66e25fad-5c21-46dc-8178-797781a6dd4d,c4,c3,3360,?,p1,
1769756923.6372006,CREATED,b1302fa7-d86e-4aca-ac3f-a2f775de65ed,91b42e61-cecc-48dc-a31c-467148088b8c,c4,c3,27,?,?,surb={'id': '80af55be-fce6-4ef2-af94-798f8dd97500', 'route': ['p3', 'e12', 'i9', 'x2', 'p1', 'c4']}
1769756923.9720964,SENT,a3b936c2-5d3b-4ad9-8601-a307a815f853,3cad0aee-f3b6-4f15-8261-369db995a4de,c4,c3,3389,?,p1,
1769756923.972289,CREATED,d1e543d0-8c0e-437e-bb44-d4d335d7faa5,90160292-707f-447e-a0b2-94b26c172cd9,c4,c3,27,?,?,surb={'id': '08383703-b3f9-47a5-9ab7-b706e3b47e89', 'route': ['p3', 'e10', 'i12', 'x12', 'p1', 'c4']}
1769756923.9843285,RECEIVED,81e2efb4-272b-4d0b-bfcd-3ed0ab57d115,ea88c2ac-82d7-4a0c-91e5-3c2f3e96d6f0,c1,c4,27,p1,?,surb={'id': '50cf02bb-fe81-4c33-b59e-27b45684aa2f', 'route': ['p1', 'e3', 'i3', 'x1', 'p1', 'c1']}
1769756924.0121992,RECEIVED,990e99de-fde9-4141-a094-bdf4c6f0dcc0,c1187ad5-43e5-4c8a-8e0b-c0d775b497a5,c1,c4,26,p1,?,surb={'id': '6ab9f92e-2d78-43e8-8ccf-8c8d6030fc05', 'route': ['p1', 'e11', 'i11', 'x7', 'p1', 'c1']}
1769756924.420339,SENT,f4b67ae9-67a8-4ccc-b490-a4debe81b1bd,cf0ed403-c2b8-4429-9514-22f41109a738,c4,c3,3383,?,p1,
1769756924.4204872,CREATED,ca73b90e-13cc-40c7-9dbd-d2f9f43f92a8,e36079d4-44ed-4b4a-94b1-21dc6cf1b829,c4,c3,26,?,?,surb={'id': '7633d20f-d8c7-410c-b8be-3569844d7078', 'route': ['p3', 'e5', 'i4', 'x4', 'p1', 'c4']}
1769756924.4442127,SENT,8d876be3-cb5b-41e8-b4ee-4402aecb804d,8bdbb2a8-0538-4137-9185-3e48625f319d,c4,c3,3379,?,p1,
1769756924.4444041,CREATED,59d7a423-e130-46c2-ae44-8cd89d6f2ee5,77b77a5e-68f9-464d-9d89-d3c0ce584530,c4,c3,27,?,?,surb={'id': 'bc29772c-0f32-492f-b1bb-09462dbad00e', 'route': ['p3', 'e5', 'i6', 'x6', 'p1', 'c4']}
1769756924.5326319,SENT,821b6097-cb08-4199-a191-5f7ae3e2f7c7,0b542cec-27ad-43f0-84ee-1f1fad6c10d4,c4,c3,3399,?,p1,
1769756924.532801,CREATED,73f07552-1cfa-4b5b-a370-beb3af41ea88,d5710fd5-e38b-4acb-9fda-66b6aacc3fd0,c4,c3,26,?,?,surb={'id': 'a33847fa-676f-48e8-9b77-4f11ff393b6c', 'route': ['p3', 'e10', 'i1', 'x10', 'p1', 'c4']}
1769756924.768394,RECEIVED,c560946a-2a6b-4c4c-93bf-19ca15e42476,e31ec955-502d-4ec0-8f18-90c2f4fab1e7,c1,c4,27,p1,?,surb={'id': 'c690ab33-082f-4704-a3f9-1789999db908', 'route': ['p1', 'e3', 'i10', 'x9', 'p1', 'c1']}
1769756924.9380195,RECEIVED,5568aaea-9e1b-42e3-a177-04a598cb36da,4e6e55ad-2ac5-4966-a2f0-dcc94c252d75,c1,c4,27,p1,?,surb={'id': '4f46be3d-220d-444f-8687-def8aa2762ff', 'route': ['p1', 'e2', 'i9', 'x9', 'p1', 'c1']}
1769756925.3415709,SENT,ffc4e15a-0a66-452c-ba20-d79a48c082d4,e28b0cce-2b8d-4323-bfbd-186e4ed19f6d,c4,c3,3374,?,p1,
1769756925.3417275,CREATED,e2e3970f-18da-4de6-81b5-c4ae2bb5ab28,1e31840c-603d-4403-8c61-ba7ae96297e0,c4,c3,27,?,?,surb={'id': '6de8782a-68bf-4cf8-a466-c2367129d04b', 'route': ['p3', 'e10', 'i10', 'x12', 'p1', 'c4']}
1769756925.3630092,SENT,016986f6-196c-4914-a8a2-9688e3b2cc78,d36a04b0-9a0d-4d46-8348-9d5b308c3c74,c4,c3,3380,?,p1,
1769756925.3632135,CREATED,a10e7bcb-0153-4c84-8e94-4fa76e4e33e7,f00231d3-a3d4-4cbb-b60c-630c4e79a688,c4,c3,27,?,?,surb={'id': 'c8a70c2a-d12a-478f-be40-6c971b5b692f', 'route': ['p3', 'e11', 'i2', 'x1', 'p1', 'c4']}
1769756925.429858,RECEIVED,49c2638a-3cd9-452b-8925-c0059442a12f,f340d745-ee38-4254-9d59-10a67663f296,c1,c4,26,p1,?,surb={'id': 'c99de37c-6145-4b47-90e6-6b7323f4c686', 'route': ['p1', 'e12', 'i10', 'x12', 'p1', 'c1']}
1769756925.4751816,SENT,03e95991-6137-4eac-8ecc-ee0f55a73977,e18e2716-be78-4a60-a4d0-eaa797dc9794,c4,c3,3359,?,p1,
1769756925.4753337,CREATED,1460997e-0b35-479a-9ddd-25e33e91ab91,4bad97c5-a234-44c8-9e1f-d6f1d0fa7863,c4,c3,27,?,?,surb={'id': '44744682-93b3-4f36-958c-fa91c80206e4', 'route': ['p3', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769756925.7199566,SENT,ac87b93f-785d-4400-8721-5d26fb052ee1,3acab09c-fd03-44ee-ba2d-fcc3b4661f4a,c4,c3,3380,?,p1,
1769756925.7201407,CREATED,9cf82c14-088b-4e93-8ca4-58a76c0ccee0,0aa60397-7617-474d-9166-6a7ee3c12c6d,c4,c3,26,?,?,surb={'id': '49929beb-f65c-4227-98ad-0f1c895160b3', 'route': ['p3', 'e6', 'i8', 'x5', 'p1', 'c4']}
1769756925.8021324,RECEIVED,4e3e482b-9c9f-47cc-ae79-24872d3f9be7,c901b2b4-80f1-4673-82d8-0bba36cb4ae1,c1,c4,26,p1,?,surb={'id': '060775e6-d761-49dc-ad47-d31821be9381', 'route': ['p1', 'e11', 'i3', 'x7', 'p1', 'c1']}
1769756925.849739,SENT,63021c96-7b6e-46e7-bfa7-8027c23b9e50,7ab4e5d0-79c5-4c9e-ab0d-dec689541e74,c4,c3,3383,?,p1,
1769756925.8498924,CREATED,37abf072-0091-48e0-b62a-4266a47253c9,bc113280-712d-4a60-b68d-12d5c89a21cf,c4,c3,27,?,?,surb={'id': 'c27ee4d3-b8a4-418a-99ef-53dbda01c68d', 'route': ['p3', 'e5', 'i9', 'x4', 'p1', 'c4']}
1769756926.6578372,RECEIVED,416b9e57-498a-41a6-8b2b-c5ff6cdd35eb,2e847854-a27d-47c1-9ea0-5dba4658245e,c1,c4,27,p1,?,surb={'id': '35737d75-dc35-407c-a06c-aade457318c3', 'route': ['p1', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769756926.8655171,SENT,81e5f991-43dc-4b22-b324-f15d98e34424,93df391b-722f-4099-96ca-c0f5bc5a3474,c4,c3,3383,?,p1,
1769756926.8656373,CREATED,7d878325-d4d3-4e97-b994-f8f4b657232f,ce1d9ad9-6c71-4984-8ac8-f06564d9fc68,c4,c3,27,?,?,surb={'id': '7d364c04-9aeb-4208-a04a-22e8c2512a98', 'route': ['p3', 'e10', 'i10', 'x2', 'p1', 'c4']}
1769756926.9385276,SENT,36f91555-38d0-47b2-b245-98b5e7c4dccc,4731ec09-fc7a-47e6-be51-d2d36829ef68,c4,c3,3365,?,p1,
1769756926.9386458,CREATED,a54ea902-7c94-4419-aa25-a049e716949f,4b8fca4f-23c6-45e8-bc91-ae8cd299288d,c4,c3,27,?,?,surb={'id': 'ca75f18c-6be1-4a30-82de-947f2f0996b3', 'route': ['p3', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769756927.0296876,SENT,7345981d-8aa4-477d-b5cf-4a0f4f3b4c99,0f5fde28-9646-4e39-84fa-05f8aaab010f,c4,c3,3383,?,p1,
1769756927.029755,CREATED,734df90b-ab25-4c70-8623-bab4e3e8e3cc,77219772-14af-4ae8-93e1-c5906992201b,c4,c3,27,?,?,surb={'id': 'f136ef94-6ac5-4de0-a80b-0e7b662915dc', 'route': ['p3', 'e4', 'i9', 'x7', 'p1', 'c4']}
1769756927.1812797,SENT,2876f0b2-dfaf-4e03-9fa9-cccb43090890,5e849e03-2dd6-4783-910a-b10659313007,c4,c3,3364,?,p1,
1769756927.1814532,CREATED,105d4821-d952-404e-b6b4-2ab7654799cd,cd55ab97-d64d-49b3-ad13-ad0eb1965ce3,c4,c3,27,?,?,surb={'id': '8bf5f927-f1b2-48d0-a895-29965480c972', 'route': ['p3', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769756927.2741697,SENT,dfefcd6b-1e76-43eb-a182-6d04534e4327,3ad2099e-e712-4004-a254-80ab73e25259,c4,c3,3395,?,p1,
1769756927.2743063,CREATED,93bae10a-103e-4861-af65-80a5c430c2df,df50d41f-e1f4-4517-ac15-291905636e97,c4,c3,27,?,?,surb={'id': '6e136dcc-1304-457c-8e58-45feadc2976a', 'route': ['p3', 'e8', 'i3', 'x11', 'p1', 'c4']}
1769756927.3048513,RECEIVED,93731503-0385-4abe-9521-f6bbd10ea9be,74f5f9bc-fc42-4c24-8012-0dff2d4d53b4,c1,c4,27,p1,?,surb={'id': 'df3349ab-f707-49dd-b67a-bd83634c2196', 'route': ['p1', 'e9', 'i10', 'x5', 'p1', 'c1']}
1769756927.36278,SENT,4469fbd8-a327-422c-9876-6fc4bcc8e58c,0faff8a3-6ad5-4f7d-b3e1-855b8b73be57,c4,c3,3380,?,p1,
1769756927.3629363,CREATED,89608be2-deba-48f5-b476-87f311783286,6a607290-87eb-4ae7-943e-6f0063c248d5,c4,c3,27,?,?,surb={'id': '0f861411-d9b5-40c6-8fc5-4c2c41440a82', 'route': ['p3', 'e5', 'i7', 'x3', 'p1', 'c4']}
1769756927.8117743,SENT,4acdd4eb-69d4-49ad-8412-0e69f6d9c4a3,f4bd4487-8c24-4c92-889e-65669f09cfc6,c4,c3,3387,?,p1,
1769756927.811922,CREATED,fbf257a7-fcab-41db-aa78-bce29fe20d22,bba9c44d-be8b-42fd-a592-ccef51d2da01,c4,c3,27,?,?,surb={'id': '7cb90ff6-9ade-4d21-8896-cc80a84da695', 'route': ['p3', 'e3', 'i6', 'x1', 'p1', 'c4']}
1769756928.0956144,SENT,7dda9f1a-4736-4167-a5a6-0b1966e12f00,aac3f7d6-ed29-4307-a8d2-009333b2a803,c4,c3,3377,?,p1,
1769756928.095709,CREATED,00c7adba-3d6c-4bbc-a6c2-4f9f582b236d,29ba08ca-08d4-4815-9f9e-4fd00b93d86e,c4,c3,27,?,?,surb={'id': 'a69621e8-e84d-46be-b352-e7fb02d84709', 'route': ['p3', 'e1', 'i7', 'x7', 'p1', 'c4']}
1769756928.1544828,RECEIVED,12e2fce2-0c70-469b-a035-5d2f4db3924f,b0a5ad38-15a9-44cc-b057-bf3d3bead214,c1,c4,26,p1,?,surb={'id': '3b90a371-349e-49b7-ae86-9358accfb576', 'route': ['p1', 'e11', 'i11', 'x7', 'p1', 'c1']}
1769756928.1758342,RECEIVED,95a55030-fb93-40e3-9049-0ddb12caed6b,7ac3cd74-12a6-4ced-a070-b77d04bcbc2f,c1,c4,27,p1,?,surb={'id': '3df82a0e-ff2c-458f-a347-9157cace61ab', 'route': ['p1', 'e8', 'i5', 'x10', 'p1', 'c1']}
1769756928.296209,RECEIVED,05f531d1-102a-4942-ba13-8d69ffa7abea,3d7f47e5-5bc3-49e6-ad6f-b2bc85ec8761,c1,c4,27,p1,?,surb={'id': '3688a2fe-1cba-4100-912e-7a6d8b0aa4de', 'route': ['p1', 'e4', 'i1', 'x4', 'p1', 'c1']}
1769756928.4154768,RECEIVED,4b8ccf70-b28f-48d1-bb55-afab9e166ac6,60986c2e-9fe9-4cba-b0e4-2bbb8d8b8d2d,c1,c4,27,p1,?,surb={'id': 'a733b143-6382-4a5b-a097-3957a76bb9cc', 'route': ['p1', 'e11', 'i1', 'x5', 'p1', 'c1']}
1769756928.4287508,SENT,0247e9ed-fa79-456b-bd3f-4dd125aa0e29,0cd308dd-0881-400c-a1c0-1290d50541fb,c4,c3,3374,?,p1,
1769756928.4288895,CREATED,d261fac7-e291-4736-94e2-1c2b696a00fc,14c9d24d-c6d3-48fd-8e98-5f755380d0ba,c4,c3,27,?,?,surb={'id': 'd79b8959-06e7-4907-87c5-50af32e9055e', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c4']}
1769756928.840432,SENT,eae1232a-c7d1-4da7-a754-e699e83da343,ec620850-e1a0-4af7-8112-668c8ffcb634,c4,c3,3380,?,p1,
1769756928.8405104,CREATED,e3d283fe-94b9-40d9-921d-58a81808dc9a,6c9846f8-6055-4e7b-b880-59fa1e2bef78,c4,c3,26,?,?,surb={'id': '3f4819f1-cb56-4776-afa3-1f8b675a6c06', 'route': ['p3', 'e12', 'i7', 'x8', 'p1', 'c4']}
1769756928.8988657,SENT,6ae37759-05fd-4cec-9937-b27cc7f4c417,414063b3-e04d-4632-8847-003a76f03b53,c4,c3,3374,?,p1,
1769756928.8989534,CREATED,13e979c8-a392-4bbe-8f53-73be144cbd14,1868a3ed-cc19-4c61-8e06-7de295907a4f,c4,c3,27,?,?,surb={'id': '2179c61e-ef3a-4248-aeab-fedb357bf2ca', 'route': ['p3', 'e3', 'i7', 'x5', 'p1', 'c4']}
1769756928.9524803,RECEIVED,314bfcd5-79c9-473e-8c19-f3f376a129a9,71a765bd-1c33-422c-9ea3-4755786abc11,c1,c4,27,p1,?,surb={'id': '0b139d83-3950-4194-accd-d01127da6df0', 'route': ['p1', 'e2', 'i3', 'x5', 'p1', 'c1']}
1769756929.0496364,SENT,e3a49429-eb3e-49f7-992c-7d4d2de4a4c2,5ec26ab1-6376-48ac-b2e3-2b6f1c61eaf5,c4,c3,3400,?,p1,
1769756929.0497267,CREATED,a8e85cc8-63da-4a05-a340-c64654dce969,d01b78c5-3eaf-4626-b758-a27d5a6d29db,c4,c3,27,?,?,surb={'id': '1a96242a-2d63-44cd-a9a3-713980963061', 'route': ['p3', 'e11', 'i3', 'x10', 'p1', 'c4']}
1769756929.0515568,RECEIVED,b2d3920a-706a-43fb-afa9-5bccabb7c696,7e1bca85-5d33-467e-ae1c-edda539419b2,c1,c4,27,p1,?,surb={'id': 'f51da534-4886-425f-b4d6-824af63fc0f6', 'route': ['p1', 'e5', 'i8', 'x3', 'p1', 'c1']}
1769756929.0705929,RECEIVED,94f56f0d-e107-4aa1-9e92-cecbb8c56db9,b4d838e9-caad-44f0-bc3d-a126b6f2cb16,c1,c4,27,p1,?,surb={'id': '6cf8ee7e-ef5a-4c55-8bad-db7542b74fcf', 'route': ['p1', 'e3', 'i11', 'x5', 'p1', 'c1']}
1769756929.1086957,SENT,5de45464-4a8c-432e-9e66-c973a161cc3d,4e528388-a81d-47aa-b429-cc4e5972ea11,c4,c3,3404,?,p1,
1769756929.108783,CREATED,7aa46d29-3faa-4233-82ed-da7a5eb9ffcd,0f3ada86-781f-4c7c-9e25-cfab325cdbc5,c4,c3,27,?,?,surb={'id': '607ad334-1b87-4275-9dce-c7bbe9d67332', 'route': ['p3', 'e12', 'i12', 'x10', 'p1', 'c4']}
1769756929.3399544,SENT,b8bc7272-efd3-4532-8d3b-99300195bd98,1a83ce6f-e011-42ae-9c30-705617dc05c3,c4,c3,3397,?,p1,
1769756929.3401988,CREATED,b632334f-43b3-48b1-87bd-41f6b3cc812a,f80dfd10-554f-4826-bf25-195141522b12,c4,c3,27,?,?,surb={'id': '3610f3ad-95d3-44a1-bdda-1f2c5d885c61', 'route': ['p3', 'e6', 'i12', 'x9', 'p1', 'c4']}
1769756929.5757003,SENT,94cc0195-afe8-44af-ad52-a9784150f16f,dc5ed7fa-5063-48a0-90c8-9d65ab288d17,c4,c3,3356,?,p1,
1769756929.5758526,CREATED,b8facd57-81a8-40ec-a3f3-bfc69739a490,49378538-dfa5-4e66-addb-6c3b492b5f14,c4,c3,25,?,?,surb={'id': '2d237c92-0923-4826-917f-63106bdb692e', 'route': ['p3', 'e5', 'i6', 'x6', 'p1', 'c4']}
1769756929.6314747,RECEIVED,d021d85a-24a4-409e-8959-29cb28147ed0,b7457dcc-7bb3-4f4f-94c1-fbc7bd1d2aa0,c1,c4,27,p1,?,surb={'id': '32fdc64c-75ca-4915-bfa4-4ddc767c02a8', 'route': ['p1', 'e8', 'i6', 'x2', 'p1', 'c1']}
1769756929.645944,RECEIVED,f361967d-e6cd-479a-a3ae-5d750c494acb,927c10ed-b29f-437c-9482-4a04d8866cb0,c1,c4,27,p1,?,surb={'id': '0364ce15-ecd5-4767-a418-bff43609bd4c', 'route': ['p1', 'e4', 'i12', 'x3', 'p1', 'c1']}
1769756929.91868,RECEIVED,16f5418f-97bb-4deb-a0a4-1960e23b94ca,cb34ed80-c95d-491d-aac6-79bd2d670b63,c1,c4,27,p1,?,surb={'id': '87e43950-72f6-4215-a4c8-39dd6db1eb6b', 'route': ['p1', 'e4', 'i9', 'x1', 'p1', 'c1']}
1769756929.9543984,RECEIVED,2dedcc40-b937-4195-8347-d1def052b7da,c6375b49-0233-4932-9bec-bce65d57f7fb,c1,c4,27,p1,?,surb={'id': 'b5c97771-d13c-410d-ad9c-c9e9454cf95b', 'route': ['p1', 'e2', 'i3', 'x10', 'p1', 'c1']}
1769756930.2746449,RECEIVED,ede7601c-b242-4a5e-ba26-7dc79dc8eff9,c7d725c3-9c83-4b8e-97a3-58fd1001be7d,c1,c4,27,p1,?,surb={'id': '8bd82b35-aa7f-42e3-83b3-f68583d7363c', 'route': ['p1', 'e3', 'i12', 'x8', 'p1', 'c1']}
1769756930.3644276,RECEIVED,ad021382-1873-4757-83b3-c24bc5aa5ac4,c73ce599-dc45-41bf-93e5-814d7e8ee34a,c1,c4,26,p1,?,surb={'id': 'b8b5d7b2-3da9-4da6-965f-158316ceafb5', 'route': ['p1', 'e3', 'i4', 'x2', 'p1', 'c1']}
1769756930.3875096,RECEIVED,2b266a9f-47c9-4913-8daa-b4d1528d8f0c,13655464-579b-4ce0-9d02-4c5af03c6bac,c1,c4,27,p1,?,surb={'id': '8f2072d5-eac2-4253-90f0-d84ecfd05cb9', 'route': ['p1', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769756930.417498,SENT,90751a8d-891f-43b0-b0cd-858e063337be,fe83e17f-e3c5-4cec-96e7-12a20c8691fe,c4,c3,3360,?,p1,
1769756930.4176302,CREATED,996e77b0-2881-433e-92cc-eae69ffdfe36,ca102d9d-efac-4d5b-b549-9cafc14b1de1,c4,c3,26,?,?,surb={'id': '70c77ade-2bf1-4a27-bec1-a108a935541f', 'route': ['p3', 'e7', 'i8', 'x1', 'p1', 'c4']}
1769756930.514711,RECEIVED,b50077df-96f6-4e51-9a4e-51ddb1ee07fb,ce4ecea9-5b40-4b71-84e4-69ed62840744,c1,c4,27,p1,?,surb={'id': 'ab034726-3731-4741-b819-1b8fee22e170', 'route': ['p1', 'e4', 'i7', 'x6', 'p1', 'c1']}
1769756930.5186253,SENT,5f72170f-b93d-4601-8f84-593f5092e619,9ebe35e4-099d-4d6a-9e61-6617648cc3ca,c4,c3,3367,?,p1,
1769756930.518756,CREATED,4640e0fb-df50-47cb-b1b0-2c5cd05eff74,11d1b56c-f3b8-4949-99e6-21a3216f748c,c4,c3,27,?,?,surb={'id': 'da46988f-fec6-48bf-9035-2e5ccb40c860', 'route': ['p3', 'e3', 'i7', 'x1', 'p1', 'c4']}
1769756930.712244,RECEIVED,3d583a55-7e98-488f-8b45-9e5fa66fa7bd,7eb21eea-3f2d-452f-a25b-bd0539295fbd,c1,c4,26,p1,?,surb={'id': 'b1fadafc-af93-4d1d-a10b-e9501faf0669', 'route': ['p1', 'e8', 'i2', 'x11', 'p1', 'c1']}
1769756930.8172624,SENT,7d025138-9441-4993-ad29-d052a8e09407,be1532b2-73bd-4029-8586-057cfd538104,c4,c3,3401,?,p1,
1769756930.817407,CREATED,adb50a57-6c97-4e9d-bdb3-8371976e5617,cb9c784a-4405-4a28-b5f5-c8fce450275c,c4,c3,27,?,?,surb={'id': '43266dc5-15a4-44d4-97da-43b264d59e85', 'route': ['p3', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769756930.9408262,SENT,0b26e009-5f45-441e-8f65-cf2ce2f4c7d7,80a568e1-b61d-44c6-8a9e-18c5ce9fb204,c4,c3,3385,?,p1,
1769756930.9409213,CREATED,b92574fe-d23f-42f6-b488-cb71f8d80905,675c52a1-fc10-451d-9889-35d8875f03e1,c4,c3,27,?,?,surb={'id': 'bb6a2660-7c24-4454-a67f-3edd607a6408', 'route': ['p3', 'e7', 'i6', 'x9', 'p1', 'c4']}
1769756931.4203253,SENT,8ef6cff6-75b6-4b6a-8605-e03e5f4e682c,f63500a6-e88b-4e2f-b242-10311d3b99f3,c4,c3,3380,?,p1,
1769756931.4204214,CREATED,7c0d1775-a1bb-4de1-a87d-8f44b30d74c4,b4bc324f-4c0c-489e-aa81-93941fecb9e8,c4,c3,26,?,?,surb={'id': '8c6cbb33-ae2c-4bc0-91e6-29019f543760', 'route': ['p3', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769756931.6013157,RECEIVED,1d2e5c63-8422-41e2-99e3-51f260ab2832,ce372bd9-36fb-4047-ad94-4e864fd203ee,c1,c4,27,p1,?,surb={'id': '711579dc-6c56-4442-85b6-0ffcdc5edeb3', 'route': ['p1', 'e10', 'i7', 'x4', 'p1', 'c1']}
1769756931.8209064,SENT,61c60012-865b-435e-9074-5383cd70b119,37560fc6-e804-4e34-9ae4-6e4a4cfb6337,c4,c3,3379,?,p1,
1769756931.8210316,CREATED,5381b81f-a2b2-4276-b28c-02d9aa265258,58248c27-7326-4b11-8151-cd166b41868e,c4,c3,27,?,?,surb={'id': '530ca8b3-600c-414b-9461-317baeb8c723', 'route': ['p3', 'e4', 'i6', 'x10', 'p1', 'c4']}
1769756931.92788,SENT,8e907a27-7657-4cc0-bb16-0feba5c174bc,5ede4e8f-e12c-4085-8ebd-fc2d3335347b,c4,c3,3391,?,p1,
1769756931.9280016,CREATED,394208d8-9b90-46ba-afed-80bcf9d9c824,9168a9db-a539-4c32-a8e1-db7d4059c8dc,c4,c3,27,?,?,surb={'id': '714db123-e7ee-4801-9b2d-415d68241760', 'route': ['p3', 'e11', 'i1', 'x5', 'p1', 'c4']}
