timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756565.4034586,SENT,0dd12698-c8cb-4584-8fde-1c72f3bbba03,25f13325-097a-4a9e-8f71-681d8ef59e26,c2,c1,3396,?,p2,
1769756565.403587,CREATED,6cc01bae-c52e-43cd-9a0a-aa901e810cc9,ab4408d5-5c2a-4678-82a2-00b87ee2e5a5,c2,c1,27,?,?,surb={'id': 'b3248a5d-e0a7-4937-99d9-95aeceb0ed28', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769756565.7316682,RECEIVED,057d04e4-f1c8-46e5-bc86-38dd1083f57c,c8d29f2d-472b-4bbe-b897-57c5ab046a94,c5,c2,27,p2,?,surb={'id': 'aa33952d-556f-4d51-917a-3572092bd301', 'route': ['p2', 'e3', 'i8', 'x8', 'p2', 'c5']}
1769756566.1678421,RECEIVED,ece057f5-899c-42f8-a72d-98a437f70624,7de6fb25-6544-44ca-a0c2-967d0b8e76d4,c5,c2,26,p2,?,surb={'id': '887f768b-3d5e-47ab-9143-23f737506282', 'route': ['p2', 'e10', 'i4', 'x2', 'p2', 'c5']}
1769756566.2009048,SENT,3281b9e0-cb89-49f1-98c2-d23ff96952d8,2133db09-17dd-48f3-b50d-09fe18d1c679,c2,c1,3391,?,p2,
1769756566.2011034,CREATED,2e6c25a8-d80b-4396-93e4-11b9dc8e230d,34445a05-5d22-4179-85a8-19147edd5930,c2,c1,27,?,?,surb={'id': '40069f16-fdbb-4485-b3b5-7f08c8b54779', 'route': ['p1', 'e4', 'i12', 'x2', 'p2', 'c2']}
1769756566.5952969,RECEIVED,bfaef7a6-04b8-44e6-8cb3-84ef561d73df,4d81de3c-a4fc-4709-b256-68a4516e1822,c5,c2,26,p2,?,surb={'id': '0e2972b3-413d-4851-b737-6fd10f3302bf', 'route': ['p2', 'e5', 'i5', 'x5', 'p2', 'c5']}
1769756567.2217894,SENT,e1a59434-87f9-4c5a-aa2d-b9c9ef061e9a,d1ec2987-9b06-49f3-8ad9-38fe89eb1aec,c2,c1,3377,?,p2,
1769756567.222024,CREATED,353b75a8-4237-42c5-b237-7fbfa20a9f15,62e53a08-572a-4fc1-b465-a29e48f4d70f,c2,c1,27,?,?,surb={'id': 'd1c8730a-216a-437e-8cdf-48c7499a744d', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c2']}
1769756567.2525978,SENT,9c061818-c294-4e84-b4d6-546e6fc081a8,4067b452-6d8a-4395-beb2-15b9624cb128,c2,c1,3399,?,p2,
1769756567.2527444,CREATED,ebd6d7ac-82b7-400d-937b-2b120f158a80,b7b66b69-3ba1-40e2-8f14-65faa658dcb2,c2,c1,27,?,?,surb={'id': '65af30c3-f535-423f-a0c3-863fdd13afdb', 'route': ['p1', 'e12', 'i4', 'x4', 'p2', 'c2']}
1769756567.538702,RECEIVED,6ede214a-9cdf-4e5e-811d-18b8267db2c9,f8b2baf9-7062-4cc5-8a1a-d74db63c9272,c5,c2,26,p2,?,surb={'id': '1d2eb299-3cfb-4472-9a2a-3173c8ba63f5', 'route': ['p2', 'e4', 'i2', 'x4', 'p2', 'c5']}
1769756567.5859177,RECEIVED,a266f45a-45f6-45ca-a968-2dcbb0f4afcd,e0d58384-0db5-4c5c-a840-f41fa06312f6,c5,c2,27,p2,?,surb={'id': '263f9c89-8b8b-4011-8922-a6d8156f4716', 'route': ['p2', 'e3', 'i10', 'x7', 'p2', 'c5']}
1769756567.8560803,SENT,f5538b6d-cf0c-4ead-a533-d743940afc47,4764af3c-9dc7-4909-aa0e-7eb67924b927,c2,c1,3376,?,p2,
1769756567.8561535,CREATED,42f1c713-61fe-4523-915d-ad0d82f7dbd5,b43ca58d-6dbd-4faa-818e-f0fd34f4de24,c2,c1,26,?,?,surb={'id': '88da9420-d3e4-4f4d-a518-d2ea07c2b6af', 'route': ['p1', 'e4', 'i9', 'x9', 'p2', 'c2']}
1769756567.9267333,RECEIVED,c73b7ece-b554-4680-9d4d-0f17f41043b4,2d5c22a6-9981-4ba0-afad-9244b352db7a,c5,c2,26,p2,?,surb={'id': 'f329d05b-5db4-4d0c-bb4f-c7c026184308', 'route': ['p2', 'e1', 'i12', 'x4', 'p2', 'c5']}
1769756567.965035,SENT,072d1e25-1e49-49bf-a2b3-a0e1d466c271,6ef65dca-5493-4dab-b537-862dd68f5988,c2,c1,3393,?,p2,
1769756567.965174,CREATED,f8264e71-5587-4708-ba9c-cb4f36aec81b,890f2d4c-8291-4d66-af5e-d2fbc1d44d0b,c2,c1,27,?,?,surb={'id': '944aa0f0-1b1d-4dae-a1b5-9e98819d3408', 'route': ['p1', 'e10', 'i5', 'x11', 'p2', 'c2']}
1769756568.0832036,RECEIVED,ca480a61-55df-4bc8-8561-22734e52b8ba,91713841-5718-41ea-8bb1-8d6979892a29,c5,c2,27,p2,?,surb={'id': 'c648a638-3c9e-4c12-a496-d3e2ae53329d', 'route': ['p2', 'e9', 'i12', 'x6', 'p2', 'c5']}
1769756568.1986232,RECEIVED,addb1c53-f900-473e-b088-c16bbe5af341,9445ead5-78ac-4b80-89f8-83a17b5cd32c,c5,c2,27,p2,?,surb={'id': '6c94aa28-a5ab-425f-915d-8655b4c38d44', 'route': ['p2', 'e6', 'i9', 'x10', 'p2', 'c5']}
1769756568.4097595,RECEIVED,daea93ee-a98b-407f-8f74-5077f4523b5b,440bca7f-d0d7-4744-993b-a153639c993a,c5,c2,27,p2,?,surb={'id': '28d98bea-d5dc-4d59-86f0-906747b0daf1', 'route': ['p2', 'e7', 'i3', 'x4', 'p2', 'c5']}
1769756568.6437552,RECEIVED,c619ca9c-7435-4f77-987c-b02dae616603,2bc90254-1fc6-499d-968b-48eed47a93c0,c5,c2,26,p2,?,surb={'id': 'a51e0986-0bf5-4a29-af9c-89b1de833601', 'route': ['p2', 'e7', 'i4', 'x11', 'p2', 'c5']}
1769756569.0709064,RECEIVED,4645c81b-8917-4d12-8790-4f3f5cb90d25,9b00cd31-2d80-4fa3-93c7-92ccbb93a3a1,c5,c2,27,p2,?,surb={'id': 'e09fc137-2896-41c6-811f-92b8a61b7e44', 'route': ['p2', 'e4', 'i6', 'x1', 'p2', 'c5']}
1769756569.3783798,RECEIVED,c3d5bee7-8fcd-4893-a308-4a8dfdbf426b,2af79c65-4adf-4dbf-ae7b-c5b5df17b915,c5,c2,27,p2,?,surb={'id': 'f01570e8-58b0-4fb9-ad1f-d96663c2448c', 'route': ['p2', 'e1', 'i1', 'x12', 'p2', 'c5']}
1769756569.619696,RECEIVED,475e526e-e706-4113-95b2-08d4b0cf5b71,3550f108-bd42-4ea2-a3e3-910b822137ec,c5,c2,26,p2,?,surb={'id': '5fbec72a-82da-49b7-bed2-2a76450616ab', 'route': ['p2', 'e7', 'i8', 'x4', 'p2', 'c5']}
1769756569.801957,SENT,3e86fd29-634c-4cc8-8d96-e7305856138c,ca0d2ee3-6d5c-4f26-b7e7-32764773055d,c2,c1,3384,?,p2,
1769756569.8021355,CREATED,b47d10cd-3ece-409f-99ca-c2b5623f1a00,c4f8d865-6e55-49b4-99cf-5c1a1598f7ad,c2,c1,27,?,?,surb={'id': '12af6a76-6f81-4f0b-a0f1-39d58455fcb2', 'route': ['p1', 'e2', 'i6', 'x8', 'p2', 'c2']}
1769756570.0346398,SENT,e5610cc8-b07b-4165-a048-c50ba864346b,b51ec150-431f-4505-ad03-88cd68e8eeb8,c2,c1,3384,?,p2,
1769756570.034799,CREATED,f0e46569-e161-4854-8d51-41691c9f88d9,5a8d1cb3-e6a1-43fe-8c50-4f8050915395,c2,c1,27,?,?,surb={'id': 'f4b6479c-1ce7-4494-98f9-8bd7fee364bd', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c2']}
1769756570.048014,SENT,06826643-693c-4007-9caf-bb58e94bbcff,fea489fd-c80b-47c7-a264-4ccfa6ae3c0b,c2,c1,3355,?,p2,
1769756570.0482004,CREATED,7d72e67c-1244-4c82-b169-3504a9955844,396ca634-cacb-4862-9bff-b3dba4a7e03b,c2,c1,26,?,?,surb={'id': '6a19cef4-69da-42bb-a59c-1a3bb82e3128', 'route': ['p1', 'e2', 'i6', 'x6', 'p2', 'c2']}
1769756570.0880258,RECEIVED,c2bb5db9-9c1a-4305-a7ae-d461721a455f,270ab82f-ccbb-4674-a3da-8f6580382e13,c5,c2,27,p2,?,surb={'id': 'c09c8d71-d4d1-4c60-aa8e-f1bebc699a78', 'route': ['p2', 'e11', 'i9', 'x8', 'p2', 'c5']}
1769756570.2354965,RECEIVED,812728ab-7061-4465-9e97-96e7ec2809a6,ca9b6de6-c0f4-4fe4-b612-6bbb697bf853,c5,c2,27,p2,?,surb={'id': '647338b9-0d27-4bbc-829c-3136266af8d1', 'route': ['p2', 'e12', 'i2', 'x7', 'p2', 'c5']}
1769756570.3514752,SENT,7e7db9c6-53ca-4ad7-9e55-1a75eb5023d9,69308b56-97d9-4757-991c-c57df27e233e,c2,c1,3387,?,p2,
1769756570.3516183,CREATED,76cc2f15-5a99-441f-917d-c4d74dd80406,1e6ffd90-7c6d-4876-9a7f-4f3108ad0acd,c2,c1,24,?,?,surb={'id': '2047ed8d-e28e-4341-a4eb-42586ce2d29c', 'route': ['p1', 'e7', 'i10', 'x9', 'p2', 'c2']}
1769756570.4388826,RECEIVED,45210eca-33aa-4fb5-bb2d-d8084565046c,a2d98090-1099-48a3-a6f0-3aab670d1593,c5,c2,27,p2,?,surb={'id': '8544dc8c-3f28-41cc-96da-536e3b76dd1d', 'route': ['p2', 'e3', 'i3', 'x7', 'p2', 'c5']}
1769756570.9644601,SENT,e771269c-cd6f-4fcf-88ba-c2f549e3bd8b,417f4f93-c696-4f97-8009-d45a03fe4578,c2,c1,3379,?,p2,
1769756570.9646106,CREATED,9d736413-028a-482f-ad0c-2f3a6a0e9994,25928137-4584-403d-8d2b-270f80d2297f,c2,c1,27,?,?,surb={'id': 'bd3e0379-56a2-4cf3-b868-21ce9c83882e', 'route': ['p1', 'e8', 'i7', 'x2', 'p2', 'c2']}
1769756571.0122693,RECEIVED,8df89dfe-221c-4683-820c-9adceec4201e,12f4e36c-8d71-4567-87ea-967adeffa6ca,c5,c2,27,p2,?,surb={'id': '8f89e372-e029-4947-bac2-48df876c202b', 'route': ['p2', 'e9', 'i7', 'x6', 'p2', 'c5']}
1769756571.1434398,SENT,4dbcd86c-6aa5-48a5-8d40-a91e8d7f230b,598b6e1b-5c1e-4276-9a26-64ff65ef3e64,c2,c1,3387,?,p2,
1769756571.1435847,CREATED,d157b56b-0d87-4e4d-91a6-368a1960b948,d52b73c4-4308-4459-b971-399651582833,c2,c1,27,?,?,surb={'id': 'd7ab5e7b-2f0a-41f6-b5d7-b9ef0f4095cf', 'route': ['p1', 'e5', 'i11', 'x7', 'p2', 'c2']}
1769756571.2798364,SENT,bd362703-163a-4cf4-905b-3cf2825c7f63,a1c164f6-d799-41e9-891f-dc2f112d1446,c2,c1,3380,?,p2,
1769756571.279986,CREATED,53a4d743-fb65-4ff7-9207-6aff64b74241,82b1ed7d-2c7a-4ca2-a722-471d6391bfb3,c2,c1,26,?,?,surb={'id': '41709e39-1cab-4045-943a-6ddd3d9cd9e9', 'route': ['p1', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769756571.6069815,RECEIVED,f1e0c356-bc2e-4f57-92f3-4573b8b15cca,6f664d5f-7bd2-49c8-a228-04b695f5367d,c5,c2,27,p2,?,surb={'id': '331d7589-1aec-4de6-b021-8b97b547f42a', 'route': ['p2', 'e11', 'i9', 'x2', 'p2', 'c5']}
1769756571.7286808,RECEIVED,e4e12a6e-4516-4037-bcef-aae5227f94e6,08dc7f75-cd0a-43b0-86ba-9ebc533fcc52,c5,c2,27,p2,?,surb={'id': '5a58df16-786a-44e8-a773-9acf750044ad', 'route': ['p2', 'e2', 'i5', 'x5', 'p2', 'c5']}
1769756571.7676036,RECEIVED,4edb99e3-ea1d-4e7c-b913-069b90ca3dae,2575bbb4-d9dd-4ce9-9908-14c6bad900ab,c5,c2,27,p2,?,surb={'id': '5b95b63a-457c-4539-b2e2-c1eb5ce1992c', 'route': ['p2', 'e4', 'i10', 'x2', 'p2', 'c5']}
1769756572.0551767,RECEIVED,023516bb-0204-4e25-ac74-bdb2b37b431c,9c1b2dad-593a-424e-b2a5-f98f0af4bf9c,c5,c2,27,p2,?,surb={'id': 'a3a43f17-c175-479d-90b6-0855a2ad4256', 'route': ['p2', 'e12', 'i11', 'x10', 'p2', 'c5']}
1769756572.1191914,SENT,0bdfdaf9-13f8-4faf-b04b-dd738dcee0ae,b7a553e9-2c17-4beb-a7cc-adc9525acfcc,c2,c1,3359,?,p2,
1769756572.1193268,CREATED,62758c22-66c6-406d-bcae-51249b2c54ea,1eaae35e-feaf-497a-86fb-530eafb662e4,c2,c1,27,?,?,surb={'id': '297ec737-f9ab-4deb-ae3b-440828da1a61', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769756572.1830819,RECEIVED,773cbc6e-3235-40d8-adaa-2fb66de334dd,8a6d7c14-6a5d-4e21-9107-b23ffa708eb1,c5,c2,27,p2,?,surb={'id': '1f354b76-a1fb-4905-8381-be34a3b1f1a4', 'route': ['p2', 'e3', 'i8', 'x1', 'p2', 'c5']}
1769756572.244624,SENT,6eeb751c-2d1a-42c6-b79c-1b608d5e7f9f,f2be6ee4-f08e-4a11-9faa-37115d46c9ff,c2,c1,3371,?,p2,
1769756572.2447674,CREATED,28635ac7-3026-459c-a801-f9f07514150d,d8c51ed7-36e8-4844-90a0-f9b7330aa98c,c2,c1,27,?,?,surb={'id': '23267ebb-ca2b-4e10-bfc6-fbe7521fbce9', 'route': ['p1', 'e3', 'i8', 'x4', 'p2', 'c2']}
1769756572.695743,SENT,e008aced-00f4-4410-92f8-5dbabf6838cd,f275d830-716d-4005-a47d-740dd54675bf,c2,c1,3395,?,p2,
1769756572.695901,CREATED,8b822e69-d02f-4b9a-8c27-9159d54d91e5,8333348f-a1e1-448c-9f60-5bb31f406ab4,c2,c1,27,?,?,surb={'id': 'cb76933d-7d0d-4bbe-8409-fdb692e1a228', 'route': ['p1', 'e2', 'i7', 'x8', 'p2', 'c2']}
1769756572.862459,SENT,2ed01695-2d78-434d-a098-e802ec98250a,2b376bfc-1dc1-4431-a976-ec2d3732a27a,c2,c1,3383,?,p2,
1769756572.8626044,CREATED,7967f8e4-0904-4612-bb50-a06509ccec6f,0dafb17e-c218-4bca-a38d-76c04a0c27a5,c2,c1,27,?,?,surb={'id': '48da7755-3107-4bc5-8f21-16f1c572af29', 'route': ['p1', 'e10', 'i8', 'x9', 'p2', 'c2']}
1769756572.8799796,SENT,2ee4ebb5-d536-4bd8-8f8e-2dc47e3e0e8a,0f47b6b9-da5f-4ade-a962-730b609730e5,c2,c1,3393,?,p2,
1769756572.880157,CREATED,4fe97d5d-6baa-49df-997c-685002d100ea,75b04479-75d3-4737-b182-bfea57af3bdb,c2,c1,27,?,?,surb={'id': 'ff3f2cd6-3ef8-48e0-be6d-07c1ed647b3f', 'route': ['p1', 'e9', 'i12', 'x8', 'p2', 'c2']}
1769756573.0220227,RECEIVED,7c1efe50-ff9f-463f-abf6-4e00948979f3,8acdcc28-6ed8-4da8-8e1d-905d4da04a34,c5,c2,27,p2,?,surb={'id': '295100d2-f22f-431e-9f64-3b2d986dacee', 'route': ['p2', 'e6', 'i4', 'x9', 'p2', 'c5']}
1769756573.1023898,SENT,ead74ad3-2caf-46ac-8f91-15c829825e09,0ba419ed-32d9-4a3e-b5f8-9b6d33970abd,c2,c1,3403,?,p2,
1769756573.1025367,CREATED,b8e279a2-1aac-4c6e-a7d4-d2edf9268c03,bba1b60d-b182-45be-87a3-2df69496bcbe,c2,c1,27,?,?,surb={'id': '2c6674eb-564f-4040-9337-e5696687ac5d', 'route': ['p1', 'e4', 'i12', 'x1', 'p2', 'c2']}
1769756573.396958,SENT,c52965ea-6d9d-4a37-a295-f067f410ebc0,c4fc0728-25fc-4b42-81ff-a443c605b76d,c2,c1,3376,?,p2,
1769756573.3973756,CREATED,0247c230-ea2b-45a6-a837-8b3dbefba7de,e91a61cf-aae3-4430-9874-78855a81d08a,c2,c1,27,?,?,surb={'id': 'fe2580b8-0160-4f0c-b65b-982b24510945', 'route': ['p1', 'e4', 'i8', 'x4', 'p2', 'c2']}
1769756573.4871612,SENT,2d4ae4ee-15ab-40f6-9255-20e7438979a5,e3f06a91-feac-4920-b4c7-07ce5f5c5642,c2,c1,3388,?,p2,
1769756573.4872699,CREATED,84215cbc-01b5-43b0-9899-b1df082a8704,ae0a338c-54be-4084-bda9-da763a3d7d15,c2,c1,26,?,?,surb={'id': '52d531cd-2a96-4974-95fe-3fd300512359', 'route': ['p1', 'e8', 'i12', 'x10', 'p2', 'c2']}
1769756574.067283,SENT,697e592f-c9e3-4f40-b9e0-8e257463ff13,5d42ce8e-fe11-4cd1-80a5-59a4870b4771,c2,c1,3383,?,p2,
1769756574.0674272,CREATED,30c6c9bc-67fe-48a6-be2f-aac7ee5e8e08,67f0470c-be80-42a7-a704-1d5b4922a725,c2,c1,27,?,?,surb={'id': '7e007b92-60e1-49c8-bd76-2600977beff6', 'route': ['p1', 'e6', 'i9', 'x7', 'p2', 'c2']}
1769756574.0927844,RECEIVED,9e8c7412-8eab-4b83-880f-f7f9ae7a084e,cfbe435b-2031-447d-aa52-09f733e38c4c,c5,c2,26,p2,?,surb={'id': 'd4ce2632-cd30-4fb7-91c3-8ee976de8e86', 'route': ['p2', 'e4', 'i10', 'x7', 'p2', 'c5']}
1769756574.1038203,SENT,aae55024-c460-400a-845b-03f0ce96bb13,ab1c7cdc-24db-4c14-825f-ec92fe9cf7aa,c2,c1,3392,?,p2,
1769756574.1039464,CREATED,d0a13ae9-be25-4aac-a473-ccbeece6d6f0,b114cbf2-ee12-4865-af17-39753b45a500,c2,c1,27,?,?,surb={'id': '08b33048-dacf-499a-a5fd-484d96f71159', 'route': ['p1', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769756574.1563175,SENT,5f6e3d7d-ff2f-40f2-8a0c-2c58f2ab960c,35a9face-9005-414a-8119-540852f62dab,c2,c1,3397,?,p2,
1769756574.1564653,CREATED,79039787-2a72-486d-bf86-35ab587d879b,7d14c106-04f6-4b08-8475-d8c7653c4eef,c2,c1,27,?,?,surb={'id': '8affd101-77d4-4082-89e2-4a3559094572', 'route': ['p1', 'e11', 'i9', 'x2', 'p2', 'c2']}
1769756574.1877344,SENT,d356d921-fe8e-4b57-9d89-696309475677,154365cc-f909-4da9-8508-e2ef46bebf89,c2,c1,3372,?,p2,
1769756574.1878877,CREATED,f9100be6-455d-4b58-b36e-f128c28b94c1,84971c80-43a3-4339-b2e8-2c44db0bb7fe,c2,c1,27,?,?,surb={'id': '6bde2122-8f7e-44ee-9bd9-ac02380ada77', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769756574.204422,RECEIVED,3faa22db-4ea2-424a-afa8-8e9fec227ff1,b1d47b9b-5a94-45d8-9d98-11f8ad55d10f,c5,c2,26,p2,?,surb={'id': '7c1815e6-dc58-429c-8cb2-324e75422687', 'route': ['p2', 'e9', 'i8', 'x12', 'p2', 'c5']}
1769756574.3366249,SENT,24755f3b-9b4d-473e-ada7-182046c04643,6b3a388d-a8eb-4542-ba9d-48db2bb3e1e6,c2,c1,3356,?,p2,
1769756574.3367698,CREATED,47ea0843-7406-4bc7-a758-dd204aefe7f7,3d8d1c42-c9e2-4c27-93e1-1adb21392b38,c2,c1,26,?,?,surb={'id': 'd740ebce-8dd2-4ae3-9188-382c999577a0', 'route': ['p1', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769756574.4102364,RECEIVED,c7fb99e1-f076-454b-ba67-37f84e20551d,59d0d3d9-b182-4f2f-8567-d48bd32a18a3,c5,c2,27,p2,?,surb={'id': '5f97fbc9-50c1-4fc2-901a-6dcf57003723', 'route': ['p2', 'e9', 'i6', 'x12', 'p2', 'c5']}
1769756574.4581778,SENT,aaad85bb-4bf1-430a-84da-fcfb09212d80,2398cc41-14b6-48ac-b344-62484df2c0ad,c2,c1,3373,?,p2,
1769756574.458276,CREATED,3bd6fd68-85fa-4123-b0cb-524f7d2e7c96,44d6cd3e-937c-41f2-b047-c7ca2bf6e11d,c2,c1,26,?,?,surb={'id': 'da4f6def-e603-4154-bcd3-5a33058ca53e', 'route': ['p1', 'e8', 'i9', 'x5', 'p2', 'c2']}
1769756574.6303368,RECEIVED,c5ba15ff-7b63-4d17-bff0-2d09bbcec977,9091a1f5-87e9-462d-a4cd-6cf6e5f07f1f,c5,c2,27,p2,?,surb={'id': 'b4fd1d9d-75b8-43a2-be54-18ee9fd0050f', 'route': ['p2', 'e4', 'i9', 'x11', 'p2', 'c5']}
1769756574.6791134,SENT,fbe7549f-289a-4fd9-a5a1-6dda1a87443d,1bd65044-e9f6-42df-9de7-1c89c8937458,c2,c1,3375,?,p2,
1769756574.6792476,CREATED,8ff815cd-f696-4c6f-a7af-16b5d7e92388,6ca6101a-365e-4d59-9ad2-5e725b879d05,c2,c1,27,?,?,surb={'id': 'b18b841a-33a5-4462-82b8-bfa948e69b95', 'route': ['p1', 'e5', 'i1', 'x11', 'p2', 'c2']}
1769756574.7861416,RECEIVED,80cc4798-37af-4274-8d73-c3e1b06b5762,4b1de770-93b9-4cec-9140-0db296866f9f,c5,c2,27,p2,?,surb={'id': '2475af63-1ace-4965-a47e-c8277a1440cd', 'route': ['p2', 'e12', 'i9', 'x11', 'p2', 'c5']}
1769756574.9518569,RECEIVED,973dc87b-180f-471d-bc01-78d564a949f7,f5442c84-4a45-40ad-8ab1-f6a7fe05585a,c5,c2,27,p2,?,surb={'id': '6f886f4c-24c3-4384-9a56-cca3136d2631', 'route': ['p2', 'e11', 'i7', 'x6', 'p2', 'c5']}
1769756575.2368479,SENT,5f855af5-b605-4cdf-b5ad-1476432eb7da,969644d1-c78e-4388-8937-5b6882dc8c4d,c2,c1,3384,?,p2,
1769756575.2369936,CREATED,6c8c8e8d-f6b4-4b44-9dae-83a8eb470cd5,cba01ca7-36af-4d4e-bfc5-dbd9657f2953,c2,c1,27,?,?,surb={'id': '7a5a7ea4-24b4-437b-bbd5-ed2511cc97c1', 'route': ['p1', 'e6', 'i3', 'x12', 'p2', 'c2']}
1769756575.3877566,SENT,64f2a20c-3e8e-4563-b14f-c92dadf8dae3,ab7c0ace-1a73-4b2a-aaeb-69fc9bcfe1c6,c2,c1,3378,?,p2,
1769756575.3879025,CREATED,88688a04-8c5d-47b1-aa1f-e77ca92e10b4,8ae5a7ef-0c8a-4679-a28b-06b032552024,c2,c1,27,?,?,surb={'id': 'ad02ad04-a392-497f-a58e-ef491194ecb7', 'route': ['p1', 'e12', 'i4', 'x9', 'p2', 'c2']}
1769756576.226423,SENT,7689660e-5b08-4519-8bc6-3dc743f7d026,fce38b69-a7c6-47a2-8518-01ef473844e3,c2,c1,3396,?,p2,
1769756576.226528,CREATED,ecc8f586-e00f-4f98-93a2-cdb93917def6,e1f1daa1-6a86-459e-9def-ca40e3c58a49,c2,c1,27,?,?,surb={'id': '3078d717-134d-4bc9-9809-3672decb53fa', 'route': ['p1', 'e1', 'i11', 'x2', 'p2', 'c2']}
1769756576.597868,SENT,78cbe108-1e35-42d6-911f-582913679576,dfbfd924-de10-490e-b111-7d4c42bde39f,c2,c1,3367,?,p2,
1769756576.598014,CREATED,d5eae56c-8f2d-4796-a62f-cdfdccbf1ffd,b68c680e-e9d4-4e84-bbe2-b5d1efb979b0,c2,c1,27,?,?,surb={'id': '75265835-daf9-45ff-b3e8-79b30c23d107', 'route': ['p1', 'e5', 'i6', 'x5', 'p2', 'c2']}
1769756576.8626812,SENT,ef9faf24-5781-4509-99ea-d54c15da03a3,e032d8e6-5ec1-4c40-9207-92d57282ae8c,c2,c1,3371,?,p2,
1769756576.8628118,CREATED,5b5b2235-05a3-4d99-8ff9-825fd3b74c69,a92a951f-7853-423d-a6ac-ebea2dcaf24a,c2,c1,27,?,?,surb={'id': 'f56ba272-7c2e-48d2-b83e-6264e36e430a', 'route': ['p1', 'e1', 'i11', 'x8', 'p2', 'c2']}
1769756576.942471,SENT,4c76de04-034c-4d3a-a99d-6ccc4a705530,ae27b015-001e-4c60-b7b7-223b3d64d74a,c2,c1,3377,?,p2,
1769756576.9425974,CREATED,1aa4d42d-3a9e-4b82-b7ca-360ff8147f14,a4368d02-8195-4a52-b1d9-8a7d36d3f170,c2,c1,27,?,?,surb={'id': 'd1d30f74-75da-4dc2-ab43-d9395c893a75', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769756577.0444956,SENT,1f4c7fb9-8178-4cef-9199-0a75efd728ec,18851f39-dd83-4e49-943b-7d9c7357a17f,c2,c1,3368,?,p2,
1769756577.0446477,CREATED,25ffa17d-ff7e-455c-b645-4a1bf67b5fcd,f9c2aa03-591c-435d-a4e0-86be6073957e,c2,c1,27,?,?,surb={'id': '2a8f1771-5774-49b8-9c4f-8d8247a6f2cc', 'route': ['p1', 'e9', 'i7', 'x1', 'p2', 'c2']}
1769756577.191559,SENT,1b9f24ec-9814-46a8-b180-aa5462ceee5d,78e52920-b61b-4a92-948a-30b5ceb75036,c2,c1,3372,?,p2,
1769756577.191706,CREATED,8708518c-6101-44e3-9f05-b05cf6872bee,b4cebef2-ff6a-4811-bf00-b7f2fa77c78a,c2,c1,27,?,?,surb={'id': 'f822b76e-6bd1-46ad-ac71-6ff3ede45ace', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c2']}
1769756577.2113693,RECEIVED,0d6956b7-6a19-4d5c-8979-ad8a02b604ed,37499d0b-2a42-4cc1-a231-ab9519ac9a8a,c5,c2,26,p2,?,surb={'id': '41a7d375-fde3-4f05-8b09-43bf51b9ef42', 'route': ['p2', 'e9', 'i7', 'x4', 'p2', 'c5']}
1769756577.6815999,SENT,3d0e1f31-6cbd-44e7-aed1-cba545403675,9d445955-50ab-4a8b-b164-c66bf045550e,c2,c1,3359,?,p2,
1769756577.681737,CREATED,025ed21e-da20-44e5-80fe-af2d68a66c91,b40e601c-51fc-4df1-aeca-2d2ea2f76d3d,c2,c1,27,?,?,surb={'id': 'bc23ef88-8bed-42e7-ada0-55c5e131e0eb', 'route': ['p1', 'e9', 'i2', 'x6', 'p2', 'c2']}
1769756577.8649628,RECEIVED,6bd92c71-2fef-4de4-92d7-7bcd1941e60c,ba2b28b3-4d8c-4c70-b05d-d445261395cc,c5,c2,26,p2,?,surb={'id': '98af240b-f24a-4d6a-88eb-9f35554c0628', 'route': ['p2', 'e6', 'i2', 'x6', 'p2', 'c5']}
1769756578.048532,RECEIVED,647d59a2-56eb-4dac-9f16-0b6625c96cd0,cb9bcbd6-d269-4edf-a073-ab14732f543b,c5,c2,27,p2,?,surb={'id': '2173e358-f729-4ad8-a896-bc52dcba1f86', 'route': ['p2', 'e4', 'i10', 'x1', 'p2', 'c5']}
1769756578.0487578,SENT,d3a2dcfe-133a-4c2b-8d44-45f0bed2eb04,9c084df1-5429-466b-adde-bafe33c4da89,c2,c1,3368,?,p2,
1769756578.050922,CREATED,007840c9-d72f-4469-92fa-afbd1e43b282,ddca0b59-89b3-4ca7-9eef-dcbdadaa8d06,c2,c1,26,?,?,surb={'id': '4e02decb-9325-4d53-9e9e-f10d6665d575', 'route': ['p1', 'e3', 'i5', 'x10', 'p2', 'c2']}
1769756578.1578984,RECEIVED,5ef79d92-f137-4c5d-8e99-7fced6a3e644,3244ceb5-3aad-470f-a0c6-f0448aca3d05,c5,c2,26,p2,?,surb={'id': 'f7d1a21b-1aa6-4746-8d3d-2b3a7f63f4ff', 'route': ['p2', 'e6', 'i3', 'x12', 'p2', 'c5']}
