timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769752851.0609083,SENT,02393b9f-81a6-4a03-9cbd-025f3ea7f027,e9eda369-de17-462f-814e-050c6361653a,c4,DROP,2028,?,p1,
1769752851.0610774,CREATED,c90766f9-3506-4a34-adfc-5e21ef0d9147,feba3c45-a54d-4701-a9cb-c0fca7fa0c28,c4,DROP,26,?,?,
1769752851.2699966,SENT,1285abdd-c7a5-4186-baf0-9b95224ace99,a0fffc63-8cb6-485e-a7d8-f29b96ed2fca,c4,c2,3371,?,p1,
1769752851.2701893,CREATED,80d36009-191d-4942-957b-e854800faec1,72019f8f-41ac-4e35-abe0-f7b2f556639a,c4,c2,27,?,?,surb={'id': '65f0281c-f70e-463e-94e9-c1540a3fb73c', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769752957.1375906,RECEIVED,530e836c-5dc1-4ab4-894b-f19434f82f32,8ec04b8f-fd5c-42fc-b958-ca0d89a24845,c3,c4,26,p1,?,surb={'id': '70568143-e92d-4a53-824d-e237dc4c72ec', 'route': ['p1', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769752957.2293355,RECEIVED,7c9de267-274b-43d4-9394-ce3cbc907437,94a04562-c3cc-42e2-b7f1-414f556c2dc5,c5,c4,27,p1,?,surb={'id': '9b102c9f-b700-437d-811f-fc4b07e86b78', 'route': ['p1', 'e4', 'i4', 'x7', 'p2', 'c5']}
1769752957.2490046,RECEIVED,0fb46637-7704-4c36-bff3-1d606928f9b6,e2a8c06c-d8bc-4d36-9b3e-75b3995705f4,c5,c4,27,p1,?,surb={'id': '1eefcd5e-c1b1-42e3-b8bf-233917930a30', 'route': ['p1', 'e1', 'i11', 'x4', 'p2', 'c5']}
1769752957.2622242,RECEIVED,419db1fe-7318-4627-a986-b3e14c3b802c,43165fd2-736a-4d7e-9e46-93522ec18f4c,c3,c4,27,p1,?,surb={'id': 'f6dd8621-cd88-4e49-b85b-8ee8bb857707', 'route': ['p1', 'e2', 'i2', 'x9', 'p3', 'c3']}
1769752957.3060086,RECEIVED,216f2aa4-33b1-46a9-b7da-4eee41359e1c,d0556814-dcf8-450e-90e4-388d9023ca3e,c3,c4,25,p1,?,surb={'id': '1b99842e-a1ce-4b6f-b506-cea2f36c78f7', 'route': ['p1', 'e10', 'i10', 'x11', 'p3', 'c3']}
1769752957.557417,RECEIVED,d13d3523-34dc-4c84-b91e-1d1d1e15af4e,ee1edf31-6d78-4d49-ad4f-aa5f106b5d4c,c5,c4,27,p1,?,surb={'id': '34a2b017-5ec0-4cbf-a47e-81ee828edad5', 'route': ['p1', 'e2', 'i9', 'x4', 'p2', 'c5']}
1769752957.5685678,RECEIVED,97d2bbf4-3ce6-4738-b22c-c811f3f37251,aec7acad-49ea-4be7-b5d7-fc1294a50341,c2,c4,26,p1,?,surb={'id': 'fc299600-d5c7-4e7e-a420-1f2727cffde3', 'route': ['p1', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769752957.584738,RECEIVED,563494e7-a2fc-4fbc-9303-2815a90bf2dc,238e919f-7fa6-41f1-acaa-e4e839968acc,c3,c4,27,p1,?,surb={'id': 'c4db63f2-a9e8-448c-a197-fe0e22bc83f1', 'route': ['p1', 'e4', 'i8', 'x4', 'p3', 'c3']}
1769752957.6024618,RECEIVED,8db68573-2c8a-4a2c-9bf2-d2a6d1725903,900b7f20-9df9-4088-9200-953fa72786db,c2,c4,27,p1,?,surb={'id': 'fb7edf55-6ac2-4122-a388-fd4a285e6287', 'route': ['p1', 'e3', 'i4', 'x8', 'p2', 'c2']}
1769752957.6716473,SENT,9567a967-7ae0-4bef-b36b-e95fe71928a6,b1976c0e-ebd7-40ce-9e14-d9d34fb1cfa5,c4,c2,3388,?,p1,
1769752957.6717205,CREATED,c3affbb0-996b-4f8b-b229-839b733fdb45,8fba7111-b722-4af5-9e2a-c4a59ac509d0,c4,c2,27,?,?,surb={'id': 'b9d38074-bf06-48f3-859f-b95a9a0b1bb0', 'route': ['p2', 'e9', 'i5', 'x11', 'p1', 'c4']}
1769752957.7733712,RECEIVED,112356f5-9c74-43a5-804e-c4b885ba41cf,701eeb51-4773-40ba-901c-026c6c5c163c,c2,c4,27,p1,?,surb={'id': '0fdc5450-7800-47ac-902f-3401d1bf01ae', 'route': ['p1', 'e1', 'i7', 'x6', 'p2', 'c2']}
1769752957.8225515,SENT,6aad3085-8ac2-4b3c-9b63-154af31d6199,1567c0bc-72ea-4681-9803-a077944ded4c,c4,c2,3371,?,p1,
1769752957.822625,CREATED,604ad2f0-fb1d-4dfe-8625-a71257e81037,8b4a56cd-dd36-4168-b6f2-abbc38981470,c4,c2,26,?,?,surb={'id': 'fcaaf8e5-dbef-47bb-9c54-b7deeb22b137', 'route': ['p2', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769752957.9054892,SENT,f7a7c84d-0abf-4dd8-8165-06d1e948b321,94c8e639-9463-4d23-a54f-4e939ceb8791,c4,c2,3398,?,p1,
1769752957.9055603,CREATED,30c77b06-bd23-473a-a932-844e8f163375,f91a2b21-05b3-45ec-baee-15339eb762ad,c4,c2,27,?,?,surb={'id': '127ca5be-aeaa-41d5-bc34-df71a0e29797', 'route': ['p2', 'e4', 'i2', 'x12', 'p1', 'c4']}
1769752957.9205248,RECEIVED,0a290226-2220-444b-8963-0ef443329e26,2e200e09-551c-4f7c-9808-893dcb6605c3,c5,c4,26,p1,?,surb={'id': 'c76ec4b8-0544-41d5-b5b2-5c117a9e4ef0', 'route': ['p1', 'e6', 'i4', 'x4', 'p2', 'c5']}
1769752958.1753395,RECEIVED,fdadc96f-6405-4834-b09b-9d17a5b20e49,380b0d2e-8baa-40a4-ade2-5dcc233dc74d,c3,c4,27,p1,?,surb={'id': 'd61b2a77-235b-466f-b740-11729418090c', 'route': ['p1', 'e10', 'i1', 'x5', 'p3', 'c3']}
1769752958.1919613,RECEIVED,223045d0-055d-4ca5-b9c3-bd138f3c76ec,7ccb61a2-dd92-4528-874e-928dd8f0f00f,c2,c4,27,p1,?,surb={'id': 'a432b5aa-da6c-4974-9301-a557f1f7e73b', 'route': ['p1', 'e6', 'i7', 'x8', 'p2', 'c2']}
1769752958.2942545,SENT,94f448dc-0a09-4f4a-8a31-643035a41324,0e4bc261-4ce7-4fb9-9162-992f92626b34,c4,c2,3387,?,p1,
1769752958.2943676,CREATED,a050c0c8-7c5f-48f6-803e-78ad37a2e4c4,51a219de-cfa9-44e7-9268-472580070ed6,c4,c2,27,?,?,surb={'id': '51b4d727-a27d-4969-9298-22ba277f39e0', 'route': ['p2', 'e8', 'i9', 'x9', 'p1', 'c4']}
1769752958.322777,RECEIVED,1e759a1c-3b20-4e80-9f3d-c6db95f3700f,2d292e58-2543-49cc-8f3c-15d34e5016b4,c3,c4,27,p1,?,surb={'id': '4488de7d-6b8c-4846-8845-898a78588eb6', 'route': ['p1', 'e12', 'i3', 'x5', 'p3', 'c3']}
1769752958.3584123,RECEIVED,ed7ea089-d902-4526-ae7f-80f573010c96,90ada222-c9b0-4f2d-a07d-0863fd6a5411,c2,c4,27,p1,?,surb={'id': 'af262bfa-e4e3-4563-9fc1-6cb16bc1beb7', 'route': ['p1', 'e9', 'i9', 'x4', 'p2', 'c2']}
1769752958.4762008,RECEIVED,aa194659-0d5f-41ca-943a-ff8dabfb79c5,7b4c936f-8a1f-4c1f-a695-260421035232,c2,c4,27,p1,?,surb={'id': '53b1ea93-03c0-4de1-93c8-deec16f010dc', 'route': ['p1', 'e12', 'i4', 'x6', 'p2', 'c2']}
1769752958.6135573,SENT,166904c7-c8ff-4391-9ae2-036dcc932e24,e05159e3-984b-4240-99e1-3394ded9c3e3,c4,c2,3380,?,p1,
1769752958.613652,CREATED,ad74ef24-b719-40b0-8efc-4a3917c21c85,986d6a36-d8ec-423f-bb00-a8d80e327921,c4,c2,27,?,?,surb={'id': '2e1e6a7b-adf5-43e4-bc6c-a837a0a5baaa', 'route': ['p2', 'e4', 'i1', 'x8', 'p1', 'c4']}
1769752958.6806514,RECEIVED,578c3e2a-f37b-49d0-a322-4a84cc50576c,cb85e7d2-5712-4004-86b5-c6ee8ce88738,c3,c4,26,p1,?,surb={'id': '53183d38-21b5-4b8e-ad47-f9f1d7ce7bf4', 'route': ['p1', 'e2', 'i9', 'x7', 'p3', 'c3']}
1769752958.8291647,RECEIVED,fc076c34-077a-4833-b019-86e4794be4be,be518662-e1b9-406e-bd99-5048c1f99133,c2,c4,27,p1,?,surb={'id': 'd309ff6f-404a-4f0a-a099-50058b807797', 'route': ['p1', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769752958.8757746,RECEIVED,991b5a19-f824-4863-8a51-927c2ef8c6d2,3648363a-f755-439b-bf0c-2a652fd67716,c5,c4,27,p1,?,surb={'id': '9f5c3df4-0a3e-4c94-9970-adb2f5b3a259', 'route': ['p1', 'e10', 'i12', 'x1', 'p2', 'c5']}
1769752958.8871121,RECEIVED,9ac44989-5dc1-4026-bec8-11775d45d30f,1f5b75a3-4775-4fe2-b217-0dced94881df,c3,c4,27,p1,?,surb={'id': '5d76e6bd-bcc0-46b7-8ec6-6c2014ad55bb', 'route': ['p1', 'e12', 'i4', 'x6', 'p3', 'c3']}
1769752958.9460998,SENT,7ae892b0-f5f1-4189-8462-a13c3974453d,98775fb6-6c1f-430c-b928-5ebb9da5890b,c4,c2,3404,?,p1,
1769752958.946174,CREATED,85b37bfd-8a42-4ef2-a356-c09106728ae6,b3188872-2a80-431d-8ad5-924f024bd57c,c4,c2,27,?,?,surb={'id': '0afd9b74-13fa-443e-9b33-afe98ff75999', 'route': ['p2', 'e11', 'i9', 'x11', 'p1', 'c4']}
1769752959.211374,RECEIVED,c90fcc4e-bc48-4bc8-9190-a9142cb8057e,05ca7d24-bf42-4190-9644-8b0309be0887,c3,c4,27,p1,?,surb={'id': '87a35186-fb07-4486-b4c4-8e75dbfb899f', 'route': ['p1', 'e2', 'i6', 'x11', 'p3', 'c3']}
1769752959.2516649,RECEIVED,f15bce9a-2e52-4b36-80af-55ab54a9fc10,d24a58d7-9c4b-4541-b2d3-88edcf521f46,c5,c4,27,p1,?,surb={'id': '79640463-1995-4dd1-815c-03ca07874146', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c5']}
1769752959.280976,SENT,238ea313-c5fc-4e7b-b94e-7f1d227ad1ba,6e18ffd6-ff94-400e-9334-84265c97305a,c4,c2,3402,?,p1,
1769752959.281128,CREATED,f002e2fc-3137-4e78-a786-032da4750ea8,2c0e42a3-c4f9-4ac3-90e6-82a7a96bda34,c4,c2,27,?,?,surb={'id': 'b2ffdec0-9bb6-41df-aeb3-ef254fae19b3', 'route': ['p2', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769752959.411841,RECEIVED,1c6a4e30-a12d-4784-99dc-2c7480caa6c5,917799ee-59f8-452a-836c-cb0616211b6a,c5,c4,27,p1,?,surb={'id': '16d18a1b-494f-41e6-b891-a9010c9a3660', 'route': ['p1', 'e5', 'i9', 'x4', 'p2', 'c5']}
1769752959.4326892,RECEIVED,2b58b854-abde-4dce-b809-ac07475abcea,4d29b8bf-ee0c-4f93-a343-11f748895b26,c3,c4,27,p1,?,surb={'id': '31a95b1d-2313-47d6-adf8-fc425e2f7111', 'route': ['p1', 'e5', 'i12', 'x3', 'p3', 'c3']}
1769752959.459306,RECEIVED,09b3d286-6015-47e4-87a9-e724df3ef272,7c1e19dd-999d-468a-bdc2-1dbf715d218e,c5,c4,27,p1,?,surb={'id': 'ceb6eb00-46cb-4ae3-9374-38543f5e5982', 'route': ['p1', 'e10', 'i6', 'x7', 'p2', 'c5']}
1769752959.4784172,RECEIVED,d9f249f7-cb29-49e2-8a83-294ade9abe3c,bbeca5e6-140d-4434-8387-700e25ddda7c,c2,c4,27,p1,?,surb={'id': 'f10c13e9-1d98-429f-8ba1-083d3a12d275', 'route': ['p1', 'e11', 'i2', 'x11', 'p2', 'c2']}
1769752959.5416272,RECEIVED,8d9ef69d-014c-4c20-b166-29b05d3e2fc0,d9d5cc12-42dc-4768-acef-6c273f349514,c5,c4,27,p1,?,surb={'id': '37f868ca-a069-49d7-ac68-ed2381e9d64d', 'route': ['p1', 'e9', 'i1', 'x1', 'p2', 'c5']}
1769752959.5457969,SENT,965edd2c-b35f-4938-b58b-061e9c10b0d1,03f22285-05fb-46c9-a79d-3127f7398136,c4,c2,3384,?,p1,
1769752959.5458703,CREATED,7ddfd962-ac8a-4f54-b706-8dd26be42ade,636ea319-9a9c-4dfb-af37-396d1156cdf4,c4,c2,27,?,?,surb={'id': '2f36c42a-a103-4682-a8cc-e62522b06b6a', 'route': ['p2', 'e9', 'i5', 'x10', 'p1', 'c4']}
1769752959.6356316,RECEIVED,80343ad2-fa53-4103-9582-1605c6640e94,263f2a4d-174f-4527-9fa6-f472d4ee550e,c5,c4,26,p1,?,surb={'id': '019c420c-8d5f-480e-b89c-4e3fe8152c47', 'route': ['p1', 'e10', 'i9', 'x11', 'p2', 'c5']}
1769752959.65245,RECEIVED,13e1b67e-f87c-4d5d-a2b8-002dd07430b0,61555470-7c8b-488c-aaee-c7cc7b9a55bf,c3,c4,27,p1,?,surb={'id': '0fefc454-73b2-41d4-95a1-e52552d8d571', 'route': ['p1', 'e1', 'i4', 'x1', 'p3', 'c3']}
1769752959.6723769,RECEIVED,e836d3d1-09b9-45b9-8506-c9571af1931c,c553de41-1eeb-4f98-a8a3-783f64cfd9be,c2,c4,27,p1,?,surb={'id': 'f888f4d6-d223-41c6-9fd2-a57c23958cc1', 'route': ['p1', 'e12', 'i11', 'x2', 'p2', 'c2']}
1769752959.6822908,RECEIVED,ca2db690-63f5-4cc9-8de5-901aeb09b7c9,4afce28f-668a-4101-bb59-271357ff1da8,c5,c4,27,p1,?,surb={'id': '333b378d-64eb-44d7-b55d-df282a46240f', 'route': ['p1', 'e6', 'i8', 'x12', 'p2', 'c5']}
1769752959.795583,RECEIVED,a9d9b02e-8eae-4719-a966-de47584ea27a,5ec4b2c2-a4a5-4169-86e9-73672ac37b94,c3,c4,27,p1,?,surb={'id': 'ae4a0edb-f1e4-4684-8653-f702e5efa1a5', 'route': ['p1', 'e6', 'i10', 'x3', 'p3', 'c3']}
1769752959.8479164,RECEIVED,d447c0ef-74fd-4784-ac61-1d1c056794f9,f53c97c9-173f-45ef-a391-738d85a43603,c2,c4,26,p1,?,surb={'id': '13e25800-a903-4ea5-87c5-92f7de6d659b', 'route': ['p1', 'e8', 'i9', 'x5', 'p2', 'c2']}
1769752959.8614807,RECEIVED,e242f74e-846c-41a5-b605-29198d1bb1e2,2f1c0dfe-bbdf-4eb4-b9f8-866c47aa1c57,c5,c4,27,p1,?,surb={'id': '0c4f7f5b-9f60-4ee5-b820-2895da325160', 'route': ['p1', 'e9', 'i7', 'x12', 'p2', 'c5']}
1769752959.9022624,SENT,29cbb90d-5491-4532-b3dd-6b8fd9b1d327,0713f988-2cf3-4108-a2b0-d051dfb8ebdb,c4,c2,3392,?,p1,
1769752959.902336,CREATED,002ea1ca-5f63-4c9e-a72d-31ea834440c7,2a6513aa-39b6-4de3-a207-0fc5145a2aba,c4,c2,27,?,?,surb={'id': '27bb6662-6512-472f-bada-f5a6c8b72b53', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c4']}
1769752959.9926002,RECEIVED,35178dbc-9fae-467e-97d6-5898667e3350,322e16c4-1113-443b-9ad7-692546de6cdc,c3,c4,25,p1,?,surb={'id': '6dd6a4c8-88a2-45a3-9409-379c47505e0f', 'route': ['p1', 'e1', 'i9', 'x6', 'p3', 'c3']}
1769752960.0116322,RECEIVED,bd3070a9-6151-4e34-ab4c-149f6b2f5397,bf63cd1e-4cf1-47ae-8e07-01b81b07e520,c2,c4,27,p1,?,surb={'id': '5a86ff9b-9482-4391-b8e8-fc450a2a3f00', 'route': ['p1', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769752960.087939,SENT,b18b9fb4-ba8a-4122-acf9-7df073d8cafd,ae2edb9c-18c7-4a94-8b87-58fd35bbc396,c4,c2,3390,?,p1,
1769752960.0880947,CREATED,f5b63a4b-43dd-4899-adc9-621a94c6b00e,0f673b41-0df8-4559-86f0-ad1be71498cb,c4,c2,27,?,?,surb={'id': '462c6fc0-11ef-4c56-9d75-186effd620dc', 'route': ['p2', 'e1', 'i11', 'x6', 'p1', 'c4']}
1769752960.1078234,RECEIVED,86eb73b7-dc55-4a72-9092-23bf471697ff,8a28be2f-4934-43ba-807a-5e3ae8a56710,c5,c4,25,p1,?,surb={'id': '7b04d0e4-6870-41ba-b960-bfbbbaef52ab', 'route': ['p1', 'e3', 'i7', 'x2', 'p2', 'c5']}
1769752960.1193743,SENT,53d771cb-804f-4253-8e65-dc1ca3b59009,d01fbbfb-ffcd-450c-b3c4-2b369f91bd85,c4,c2,3402,?,p1,
1769752960.119508,CREATED,dc67f7d5-359b-4d09-9485-3087427ecc67,589217b0-d537-49f6-9cbb-6aa0f467a788,c4,c2,27,?,?,surb={'id': '94d7a3cc-9b39-4230-88e1-072dc65ba08d', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769752960.293777,SENT,8867269b-8cbb-4fdd-8d9a-f4565de5c1cf,082f8f7d-d1ed-4187-96e9-78a90bbb0525,c4,c2,3383,?,p1,
1769752960.293913,CREATED,4244133d-1f65-4345-b3f3-e1b20e50f855,ce21fb87-41e1-41c1-a1b9-de840c7b55c4,c4,c2,27,?,?,surb={'id': 'd1ea5cb3-50af-4f35-bbc6-9fba1fa7ff1f', 'route': ['p2', 'e6', 'i11', 'x4', 'p1', 'c4']}
1769752960.3475673,RECEIVED,4f9005e6-a0e5-4a3f-a9ed-56ca6142ecfe,d07dc1a3-071e-4ea2-b472-b6ef7013a829,c2,c4,27,p1,?,surb={'id': '43524628-2736-4168-b5fb-6f146208e261', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c2']}
1769752960.353385,RECEIVED,b99e6630-9b4f-4010-bba5-a67e0b5bd3aa,f3fee98b-8778-4266-9024-55332e82a39b,c2,c4,27,p1,?,surb={'id': '233ea420-e9e4-4529-94f7-cc6e7c6a8b93', 'route': ['p1', 'e5', 'i9', 'x7', 'p2', 'c2']}
1769752960.4782305,RECEIVED,b171edb9-50cd-46ab-bfa2-4b187a891c96,ac136a39-9f86-4375-93c7-de9a61dd6d89,c3,c4,27,p1,?,surb={'id': 'e1b597df-093a-4f68-b3fb-47ac43c26308', 'route': ['p1', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769752960.4934669,RECEIVED,063c54f5-b04a-4093-a7b7-05f3cc191f89,59f9d815-e00d-4132-88fc-b053e688bcc2,c2,c4,27,p1,?,surb={'id': 'c2267518-cff5-4c47-a961-2a3c35ebf0e0', 'route': ['p1', 'e6', 'i3', 'x10', 'p2', 'c2']}
1769752960.554438,SENT,63fe26d5-41e0-459a-a50d-cf3284cc8227,c93593ac-e8a4-465e-a6a6-495f7978a0e7,c4,c2,3384,?,p1,
1769752960.5545113,CREATED,6fe5486a-0919-44b3-8017-7ad305ca01f3,ea2b8945-e3f4-4ba4-9d29-74e599220ae4,c4,c2,27,?,?,surb={'id': '1e59077f-4509-4b18-8db8-0e752744c38e', 'route': ['p2', 'e4', 'i2', 'x1', 'p1', 'c4']}
1769752960.6396894,RECEIVED,353c715b-632b-42c5-a16f-65fb851b83c2,528ac7f0-b6a3-4cde-ae4b-88d70a7c8453,c3,c4,27,p1,?,surb={'id': 'b7025c30-a97e-4f32-b13a-73d8d5cca7c4', 'route': ['p1', 'e9', 'i4', 'x11', 'p3', 'c3']}
1769752960.8303816,RECEIVED,fad2db67-7d88-48c8-a784-8d43b955d32c,03fb9431-5998-4cd0-bdad-9daeeb3f8c3b,c5,c4,27,p1,?,surb={'id': '6dadf78b-34c5-4676-bc85-b14e0a8a54ec', 'route': ['p1', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769752960.886789,RECEIVED,dcd14067-6ae7-41d5-8aae-f7a2dc6d0505,3f737314-5ef9-49fb-a150-3f3b09870402,c3,c4,27,p1,?,surb={'id': '7f0c9511-8ead-4f5c-ab4d-c5f176a6ed9d', 'route': ['p1', 'e6', 'i10', 'x11', 'p3', 'c3']}
1769752961.1368067,RECEIVED,5a4165f2-2d42-4d2c-9942-53a0f1beb845,41303b12-d379-4a79-b4f7-a7d6ad3b8387,c3,c4,27,p1,?,surb={'id': '3dbb8b24-e806-4b4d-9d7e-9b2770461d09', 'route': ['p1', 'e10', 'i6', 'x5', 'p3', 'c3']}
1769752961.1561182,RECEIVED,83d62758-a193-4ee5-b21e-032dfc515597,5bde371f-0b3b-4ed1-9f5e-f1ef6f5757ba,c5,c4,27,p1,?,surb={'id': '9dba0b07-2fbb-451c-a585-d1a37b2f6aeb', 'route': ['p1', 'e4', 'i12', 'x3', 'p2', 'c5']}
1769752961.2016475,SENT,dc8c17f0-4180-4995-9133-0df74bdd6a68,078f2ce1-2b12-4a14-89fc-4629bfcac268,c4,c2,3361,?,p1,
1769752961.201803,CREATED,111b4022-da5b-420c-8c12-41db7496c637,6fb93cc0-1f9b-4d03-9cc9-94fc3cde0f7e,c4,c2,26,?,?,surb={'id': 'd2a454d9-7cb2-453f-94ea-1e5c5d0ede15', 'route': ['p2', 'e5', 'i9', 'x3', 'p1', 'c4']}
1769752961.4060774,RECEIVED,159fead7-901a-46f9-befc-13445828509b,4ccccbb2-c3ce-4c2c-a81f-fded6d0b56f1,c5,c4,26,p1,?,surb={'id': 'e5b71a59-616d-4778-895b-692cc5f06066', 'route': ['p1', 'e4', 'i1', 'x10', 'p2', 'c5']}
1769752961.4987366,RECEIVED,c26f1095-1178-4297-82a8-4e27ceb9c03a,9a829522-4a94-4e00-937c-8e3489877d84,c5,c4,26,p1,?,surb={'id': '2a2131bf-46b6-4e96-b95b-d314b1af0fd6', 'route': ['p1', 'e2', 'i2', 'x10', 'p2', 'c5']}
1769752961.508534,RECEIVED,ee4a3d20-931c-4f2e-abac-50c82020c1b7,9b1f405c-6c45-4644-ac6a-77c59c141685,c5,c4,27,p1,?,surb={'id': '3212d516-76a9-495f-8285-094439102243', 'route': ['p1', 'e11', 'i9', 'x6', 'p2', 'c5']}
1769752961.5361571,RECEIVED,bb8a1c89-fae4-47c9-aaae-440fe25cd371,ba6791d6-1cd9-4261-bb82-a2625c502d24,c5,c4,27,p1,?,surb={'id': 'f19c12e8-4155-48d8-838c-2833a1a1cce2', 'route': ['p1', 'e7', 'i6', 'x7', 'p2', 'c5']}
1769752961.6341157,RECEIVED,467e4ca0-04c4-40ff-b4f4-25188762dd6f,0d9765a6-4d0f-4dae-b81e-61675851c4bf,c3,c4,26,p1,?,surb={'id': 'a641a337-d622-448d-9e4b-49e5539ab72c', 'route': ['p1', 'e5', 'i8', 'x11', 'p3', 'c3']}
1769752961.638347,RECEIVED,2f296876-b1f9-4bc1-bf4d-ebfb5c26770e,1e324c60-ad26-47e2-a70a-6808aeabab61,c2,c4,27,p1,?,surb={'id': '5cfd2ac8-2337-40e8-9987-7f4914a0a488', 'route': ['p1', 'e7', 'i1', 'x11', 'p2', 'c2']}
1769752961.7596366,RECEIVED,c62e03f3-8a18-49bc-88fb-3cb1798fd44b,756a8fbb-99a4-41ab-a92e-ad26f3de44f7,c2,c4,27,p1,?,surb={'id': 'b1870b7c-db7c-4a12-a291-ebc96ba4a865', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769752961.7723722,RECEIVED,b0035b73-bdca-49d2-8dde-510d9209ffcf,dd99500f-3de5-4be7-b4ce-f9b7cff2e52c,c2,c4,27,p1,?,surb={'id': '288af7c4-39ed-484d-b1da-833095cd1d5a', 'route': ['p1', 'e5', 'i6', 'x4', 'p2', 'c2']}
1769752961.7861707,RECEIVED,fc009f99-a59e-4c14-9752-24fa40ba4938,1d933c57-0ba5-4701-a6fa-bf76f06ad62d,c2,c4,27,p1,?,surb={'id': '7a4cb746-26d5-422c-94ad-2daa9fcd04df', 'route': ['p1', 'e10', 'i1', 'x12', 'p2', 'c2']}
1769752961.828412,SENT,47ea0d13-4555-470f-a9e0-2714d9272d55,6768b367-6862-4673-87d3-5b837bc687a6,c4,c2,3400,?,p1,
1769752961.8285382,CREATED,e59e48aa-7113-460c-aa0a-a2979abaf592,70cafa17-9df6-4699-9f56-881fc4367382,c4,c2,27,?,?,surb={'id': '2b77d8f4-947f-4e7f-a2bf-7e6e7ae07da6', 'route': ['p2', 'e12', 'i3', 'x10', 'p1', 'c4']}
1769752961.8526385,RECEIVED,5251ccc8-9963-4ef8-a1be-80a3f292f39e,522bbbe0-ef1b-4d70-bd94-a1201a45e302,c2,c4,27,p1,?,surb={'id': '9cb1b959-6f33-438d-9713-68dfd3795b97', 'route': ['p1', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769752961.8605747,RECEIVED,df3ee2ff-7737-4082-b39a-13220af6519e,d970b4a0-8c5a-48f3-ab6b-7835d4202b3b,c5,c4,27,p1,?,surb={'id': 'c52d8831-7c27-440f-acae-230abfc66eb6', 'route': ['p1', 'e9', 'i1', 'x7', 'p2', 'c5']}
1769752962.0884132,RECEIVED,2db23301-d619-4cba-b131-d01c5dc04580,2994a7c2-706e-4148-8440-957212455603,c2,c4,27,p1,?,surb={'id': '033f8abc-a2cc-4e94-b164-475d0dbcf4a8', 'route': ['p1', 'e11', 'i3', 'x5', 'p2', 'c2']}
1769752962.100168,SENT,231e3dad-6acf-4a66-a9ab-a872bae9cbae,db0888f1-c808-427e-b4d7-b194f9cf3a79,c4,c2,3375,?,p1,
1769752962.1003022,CREATED,ff96fa14-3512-432b-ae94-a18296ad1ad0,79ef6ef4-7cf3-4c26-a6ca-87b2eae792d8,c4,c2,27,?,?,surb={'id': '6501f28d-016e-4216-b3c4-ba211b38b196', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c4']}
1769752962.1028438,RECEIVED,651cdc09-326f-456f-ba24-831f711dce9d,d0a561db-1d21-4f7c-9f3d-5066afaee092,c2,c4,27,p1,?,surb={'id': 'ff752632-dbd2-488c-86f7-1b3e4c1f9a3d', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c2']}
1769752962.1219854,RECEIVED,6809e557-ceb8-4a90-b7c6-aac5e2631413,b8e1cdb3-732f-44a5-970a-d06b1a2f5355,c5,c4,27,p1,?,surb={'id': '6c700c04-030b-406c-855f-032ca607b1af', 'route': ['p1', 'e5', 'i1', 'x3', 'p2', 'c5']}
1769752962.200924,RECEIVED,11c5e2b3-28b3-4c59-9150-bf275753f470,6b691fda-7fdd-4109-8ce5-e8de77965147,c5,c4,27,p1,?,surb={'id': '901d0678-05aa-4ffe-8b76-3947af7db908', 'route': ['p1', 'e5', 'i6', 'x6', 'p2', 'c5']}
1769752962.2061307,RECEIVED,c1c656bb-4d97-4104-bd53-d696c18deaa5,227e6c8f-512b-499c-a572-4a1b30c3ad05,c5,c4,27,p1,?,surb={'id': '0ccd12ef-4097-4704-a30d-1b256ebe7aa2', 'route': ['p1', 'e4', 'i12', 'x8', 'p2', 'c5']}
1769752962.2594304,RECEIVED,5b68b1c0-bc45-4970-8da6-e827ad60474f,d366b7fd-67ed-45f8-94db-5d6cb46f090e,c3,c4,27,p1,?,surb={'id': 'c18f3bec-61e4-4654-8d35-06cb640a9bdc', 'route': ['p1', 'e3', 'i7', 'x8', 'p3', 'c3']}
1769752962.2688699,RECEIVED,ace3e131-a0d6-41c2-90e3-ddd8f6446b6a,74f241e6-5a63-4f92-a640-fb84260302de,c5,c4,26,p1,?,surb={'id': '0cfe8850-b6f9-4a10-9eb8-ea20dd2ea551', 'route': ['p1', 'e8', 'i12', 'x4', 'p2', 'c5']}
