timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769752851.396994,SENT,285e9d2e-4ef4-43ad-9d3f-e06f4f03e977,0cf0eb27-5217-4c18-af4b-9a1a89737f24,c3,DROP,2023,?,p3,
1769752851.3971546,CREATED,eb4ac239-4670-4130-956e-a273c3b92218,d3ae8eb3-e2c7-4bf0-9cbd-b1788ea7e5cd,c3,DROP,26,?,?,
1769752851.6658897,SENT,142fbdf4-8ee1-462b-b96c-5046f6cbefee,63fcada7-801a-49fe-a140-b875f0919f2d,c3,c4,3360,?,p3,
1769752851.6660209,CREATED,12b6f92d-f3fe-4627-87fe-fcd826e50d35,57cd5494-0f0f-4131-ad07-20a0405509e5,c3,c4,27,?,?,surb={'id': '373641ac-5987-437a-b2e7-6df222065d2f', 'route': ['p1', 'e6', 'i5', 'x8', 'p3', 'c3']}
1769752924.6015065,SENT,2142c7b8-fd37-468b-a991-ee811f7bebfc,d6f0755e-1377-4871-9c9b-81477e9bd065,c3,c4,3388,?,p3,
1769752924.6016269,CREATED,1ff5d688-f734-4470-9164-0ab47955927d,5d2f3013-1e1e-4afe-b104-c73a9d5fe47d,c3,c4,27,?,?,surb={'id': '11f16008-28f9-46a6-a505-904c246f3ecd', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769752924.6316662,RECEIVED,0615cdc7-9ff6-44ba-825d-2013bccf8731,6f21fa7b-0907-4c7f-a21f-466595cc57bd,c1,c3,27,p3,?,surb={'id': '19cd4b96-3ef4-4b55-a0f0-98bed004e50a', 'route': ['p3', 'e6', 'i1', 'x12', 'p1', 'c1']}
1769752924.6459358,SENT,3290e947-7fc7-4057-9272-3bcbbd487959,fcac7a13-98e8-411d-9a8c-55b2647d9ac8,c3,c4,3375,?,p3,
1769752924.646127,CREATED,4458f0ef-ca30-4d54-b529-f3eeebfed7e2,c7e627d8-170a-4522-bce0-024d7222bcba,c3,c4,27,?,?,surb={'id': '755099a2-085d-4486-aed6-2b7d5590e14e', 'route': ['p1', 'e5', 'i10', 'x2', 'p3', 'c3']}
1769752924.649142,RECEIVED,901ba631-d8ab-4a01-9760-4886b41ec6ad,0ac943e5-f882-4ede-8fa0-da6d56f3fcef,c1,c3,27,p3,?,surb={'id': 'ef5a784f-a3f1-4e2a-872e-47956fb426bb', 'route': ['p3', 'e7', 'i8', 'x6', 'p1', 'c1']}
1769752924.6926417,RECEIVED,1074a72c-e47c-4dcd-af89-9843bf98cba4,486660c2-a03a-455e-8dd9-567f11bac735,c1,c3,27,p3,?,surb={'id': 'cdf67793-cfe2-437b-a0a1-c5de98a8bf5a', 'route': ['p3', 'e10', 'i10', 'x10', 'p1', 'c1']}
1769752925.623684,SENT,e01bf3e6-b801-4e6e-806a-2cabd1ce3bb1,4af5d4c4-2a7f-48a9-98e2-e9826aaf3a54,c3,c4,3356,?,p3,
1769752925.6237586,CREATED,ae683a46-1e1d-4175-964e-bae432ff5f31,ca1c1b72-5963-4843-b5d4-1ada53b17688,c3,c4,27,?,?,surb={'id': '7ea2b404-aea2-47be-9797-a8fa2a411f6f', 'route': ['p1', 'e4', 'i9', 'x3', 'p3', 'c3']}
1769752925.7563798,RECEIVED,97445801-6cb1-4289-a144-530f833f2818,9b5e6587-b1c2-4ea6-bdf7-d4c27b7a715e,c1,c3,27,p3,?,surb={'id': '7365c9c1-e580-4dd1-bcad-dd76ddc36d15', 'route': ['p3', 'e10', 'i11', 'x8', 'p1', 'c1']}
1769752926.2094796,RECEIVED,c64da0e8-39dc-4580-94f2-b1ac5889277e,128c17fa-e3cd-43b4-bda4-478d726f0cbd,c1,c3,27,p3,?,surb={'id': '159b5437-621e-4375-bcaf-ee6b302eb0ee', 'route': ['p3', 'e1', 'i6', 'x1', 'p1', 'c1']}
1769752926.2585835,SENT,0e76226b-3513-4a1e-8e98-5c4e777e96ea,a8dec33e-8308-47ac-87b9-fda234ac2755,c3,c4,3380,?,p3,
1769752926.2587256,CREATED,4fb6d446-50ea-4b07-b145-9a307c1e21f1,7533cffd-72e6-4d17-ba67-16f712245b60,c3,c4,27,?,?,surb={'id': '0f40444f-6680-4323-a7ed-f87aef289c1b', 'route': ['p1', 'e1', 'i3', 'x2', 'p3', 'c3']}
1769752926.3501554,RECEIVED,d9e3afd7-2f06-49ed-881b-79b76a009928,4edd0699-e9ae-4e88-8593-840485f392e8,c1,c3,27,p3,?,surb={'id': '131572f7-25b1-422b-870c-babcad03cc4f', 'route': ['p3', 'e11', 'i6', 'x11', 'p1', 'c1']}
1769752926.5409336,RECEIVED,3bee90f8-92fc-46fb-96fa-2bb20df10916,c9fecd29-9af7-4a2c-94e1-e4097088d0e5,c1,c3,27,p3,?,surb={'id': '25bfd0c8-a62b-4eb4-92b8-719da08bfa3f', 'route': ['p3', 'e2', 'i2', 'x12', 'p1', 'c1']}
1769752926.5493195,SENT,28d1384f-188c-4b64-8b9f-de79e7e80143,f6954dad-e351-409e-bead-1db65372e1a5,c3,c4,3380,?,p3,
1769752926.549462,CREATED,3343abb2-243c-4118-9e63-d8572b762fa7,b435d74c-bfaa-4c29-9a82-15655e7044b5,c3,c4,27,?,?,surb={'id': '743dd81f-31b7-4a02-9d55-ba773535029a', 'route': ['p1', 'e7', 'i2', 'x2', 'p3', 'c3']}
1769752926.663246,RECEIVED,3782c920-3b1c-4669-b263-3035def158e1,e591eb8b-9483-4ad6-9538-1cd66b606855,c1,c3,27,p3,?,surb={'id': 'c295ea5b-ce76-4f88-b90e-7902e5cf62a0', 'route': ['p3', 'e12', 'i2', 'x8', 'p1', 'c1']}
1769752926.8207533,RECEIVED,6ff91062-8f9f-45f2-98fb-20882cb45527,c6555fc0-f360-4a30-a823-c1d7aa14de68,c1,c3,27,p3,?,surb={'id': '9e05f58c-ffe6-461d-8019-2fbd22e91e2c', 'route': ['p3', 'e7', 'i10', 'x5', 'p1', 'c1']}
1769752926.8933237,RECEIVED,5b0e4f4b-1801-46b7-a14f-d73d46eb6cd2,b14839a9-afe5-4c90-b11d-c23c4858806e,c1,c3,27,p3,?,surb={'id': '143a044b-8382-44a4-94e0-eb4027c06753', 'route': ['p3', 'e4', 'i10', 'x5', 'p1', 'c1']}
1769752926.9550984,SENT,1fc905ba-998a-495a-812d-7187acc8af93,fb8192a5-3805-4d1d-97e4-00408c137b84,c3,c4,3405,?,p3,
1769752926.9554765,CREATED,9c6ddd03-ff16-4bab-b2b8-a3de0e382f84,08fb4438-6bd6-4ce9-9ef6-c401b196e1e7,c3,c4,26,?,?,surb={'id': 'b258e300-7a6e-4443-8a76-262e47deff01', 'route': ['p1', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769752926.9693885,SENT,d49a9586-8b11-4e7b-9926-be87fcca16fd,67f51a0f-8a4c-4f2c-a483-e7c1f04a4ffc,c3,c4,3378,?,p3,
1769752926.969519,CREATED,23a0cde8-cfa5-4879-bd40-3b570e6dfec8,05f0a4d6-fb10-40cf-ad6e-7584b8e4dac1,c3,c4,26,?,?,surb={'id': '797483cc-8017-4d00-bf28-eeb54c4d6858', 'route': ['p1', 'e3', 'i10', 'x7', 'p3', 'c3']}
1769752927.8732216,RECEIVED,9a43a16a-4682-49d0-96d4-a694d18a2bb8,eb89271a-34e9-4b8d-b955-7f6a3a7909e0,c1,c3,27,p3,?,surb={'id': '3ca07e2f-ceac-4dda-95dd-bd3f696da00a', 'route': ['p3', 'e8', 'i8', 'x6', 'p1', 'c1']}
1769752927.9025187,RECEIVED,69c225a7-a1fc-4b69-92ed-be0a150b4654,ac8abf0e-78bf-40e8-afac-9b2f47f528e7,c1,c3,27,p3,?,surb={'id': 'bed76eb9-cdd6-4c9b-aeeb-b6cf517c1eed', 'route': ['p3', 'e6', 'i5', 'x5', 'p1', 'c1']}
1769752928.3980982,RECEIVED,37fd59fe-fc04-4b82-9a20-a5fd25485b37,f300e1fd-1621-44a0-aeae-687f6ae3be7d,c1,c3,26,p3,?,surb={'id': 'f40862d0-3728-48c9-bcd4-aaf4d860c56c', 'route': ['p3', 'e11', 'i2', 'x6', 'p1', 'c1']}
1769752928.4101326,RECEIVED,387b0b40-3f24-4b6e-a453-523057a83bd9,47715dbd-a962-4974-b403-f04ae45fa91e,c1,c3,27,p3,?,surb={'id': 'efcde9a0-7f84-4f30-9174-fe6c3d5ad6b0', 'route': ['p3', 'e11', 'i1', 'x1', 'p1', 'c1']}
1769752928.6159897,RECEIVED,500e9944-5c8e-43d8-b695-07b8f0753276,003bff28-a24f-4e8b-b57d-4991d4bc3c11,c1,c3,27,p3,?,surb={'id': '114d2fd2-5427-4c07-94ef-89d36ad79531', 'route': ['p3', 'e8', 'i8', 'x5', 'p1', 'c1']}
1769752928.6944408,SENT,21e1794e-82e3-48bf-b151-33df5bbc08d7,6f11bec0-40ca-4a33-a32d-45ce4894ff14,c3,c4,3371,?,p3,
1769752928.694549,CREATED,5ed559c8-ce37-4a87-97ed-1bc20e0b3b90,d9002a6c-9acd-4d96-8ce5-99c6cc8182dd,c3,c4,26,?,?,surb={'id': '4cf85223-a807-4a60-8e38-5c4d0df9de80', 'route': ['p1', 'e12', 'i7', 'x10', 'p3', 'c3']}
1769752928.950024,RECEIVED,4da78f35-2171-4a3a-9ee7-178877df9fe2,6aa1b77c-ab83-4a41-b4d9-d8c57c3e9a0b,c1,c3,27,p3,?,surb={'id': 'f7c718f9-f136-46b5-b826-45401ad816c0', 'route': ['p3', 'e9', 'i12', 'x9', 'p1', 'c1']}
1769752929.19238,RECEIVED,51069b67-3a6d-4a82-a700-0f3ed181cc01,31d3be13-4bc0-4d55-acb4-97a7bd428ed0,c1,c3,26,p3,?,surb={'id': '166e9ce0-e4ea-4e60-8dab-3c11036aa0ec', 'route': ['p3', 'e4', 'i4', 'x7', 'p1', 'c1']}
1769752929.2598057,SENT,c57c6815-1b16-4f6d-8498-dab9864d7fdd,744e89db-b98e-4de5-b825-dc71b84e8536,c3,c4,3379,?,p3,
1769752929.2598782,CREATED,aab53938-0953-4af3-937a-cb55879982b2,632191c1-0e6f-46fd-989a-7625191c8cbd,c3,c4,27,?,?,surb={'id': 'c7d29ff7-c069-4b95-a649-cb22506fa5c6', 'route': ['p1', 'e1', 'i8', 'x7', 'p3', 'c3']}
1769752929.6431887,RECEIVED,b024f99c-bbfd-414c-935d-726ecbe9c7b0,a14c1121-78e0-4a98-99c2-ebe6428f602f,c1,c3,26,p3,?,surb={'id': 'f17ddcc2-79a3-4bce-a0e0-77a79a043971', 'route': ['p3', 'e2', 'i12', 'x1', 'p1', 'c1']}
1769752929.8741324,SENT,0a6e4830-902c-4049-b666-f41969b6ae5c,a00a66b3-dc94-4ec3-9f35-4ff6571fb2af,c3,c4,3385,?,p3,
1769752929.8742652,CREATED,f3357040-3a94-408e-bc2d-2169f67235f0,f25a1740-4be0-4d6f-a491-34dfbcdf39b6,c3,c4,26,?,?,surb={'id': '9173c32e-8c02-4eed-acdd-da9a3aec6a03', 'route': ['p1', 'e1', 'i4', 'x1', 'p3', 'c3']}
1769752930.1542797,RECEIVED,a8ee18c9-29df-4ccc-a299-f40edd33a835,ba2aa4fc-b89b-433e-a027-ad3bee8aff29,c1,c3,27,p3,?,surb={'id': 'f39a3856-763e-4dc0-9130-f80b88a6466a', 'route': ['p3', 'e2', 'i8', 'x8', 'p1', 'c1']}
1769752930.2017078,SENT,84c92014-91fd-4e97-a568-426d5b92ca8c,5742e863-9660-4f2d-a09c-b0b41cc362c3,c3,c4,3368,?,p3,
1769752930.201805,CREATED,bcce5ba6-4b56-4df1-b9e7-fde466c89323,d4512d32-844f-4f26-b6ee-7cdc00145ebf,c3,c4,26,?,?,surb={'id': '48b8f527-33e2-4bdd-8dfa-1673763e19f3', 'route': ['p1', 'e5', 'i12', 'x12', 'p3', 'c3']}
1769752930.3135307,RECEIVED,0d9dec6d-41b7-4dc2-8682-8c390607b80f,3100a987-f1dc-47a7-a776-d5180d46c537,c1,c3,27,p3,?,surb={'id': '64915b3a-4fed-47bd-9834-2bfba857362f', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c1']}
1769752930.4528558,SENT,45e70f03-3e2e-4663-85a2-0382f40bf4d3,1d7f1353-b70d-4614-8c63-63294df3b150,c3,c4,3380,?,p3,
1769752930.4529874,CREATED,00f62bfc-123b-4994-a5b2-5955cb7e7f73,9f11a59f-3fdc-419c-9bdb-df71a0b34000,c3,c4,26,?,?,surb={'id': '7ab0013f-f2c6-491f-be97-4df7c02a5a1f', 'route': ['p1', 'e6', 'i9', 'x4', 'p3', 'c3']}
1769752930.6498249,RECEIVED,a1b33705-5ade-4c7c-814f-bf69ca2ec72e,0dda2bd1-f381-4504-abe5-b71596c0a0ac,c1,c3,26,p3,?,surb={'id': 'e695ec76-b798-4f9b-a0fe-98306b9e95bb', 'route': ['p3', 'e2', 'i1', 'x4', 'p1', 'c1']}
1769752931.2319994,RECEIVED,3a2e45a3-bdc0-4bb9-98af-416ee4456165,62df5ef6-886d-4811-bd29-896325a189c9,c1,c3,26,p3,?,surb={'id': '25157b0e-110e-45c4-a6bc-fc6cb9f9bb00', 'route': ['p3', 'e6', 'i3', 'x1', 'p1', 'c1']}
1769752931.5008128,RECEIVED,4bb32605-81f6-4e8b-8495-8403ab0e27b1,eb248a5e-f306-4c4c-8263-57d2543b0b0e,c1,c3,27,p3,?,surb={'id': '1d76644e-10d7-4516-96d1-dc6870787537', 'route': ['p3', 'e5', 'i5', 'x2', 'p1', 'c1']}
1769752931.7026799,RECEIVED,d22196cb-5d9f-4f1d-a060-c10b68121662,c8c3ab59-998d-422b-ba6a-5461d9222802,c1,c3,27,p3,?,surb={'id': 'fc06f79a-fe90-46d9-8d44-bdcf8e4f6795', 'route': ['p3', 'e9', 'i10', 'x1', 'p1', 'c1']}
1769752931.8616514,SENT,3f1ee2c3-abac-458c-96b9-0466bdc9bff2,baf60063-0249-4935-a3db-73ae163ce331,c3,c4,3392,?,p3,
1769752931.8617833,CREATED,ed50445f-26f0-41c9-b0b8-ddcee2296311,e866c68f-aaf8-4380-9a49-f27057c3d378,c3,c4,27,?,?,surb={'id': '5b2303c6-9301-44c8-ac43-ceb2fc3168c1', 'route': ['p1', 'e9', 'i10', 'x5', 'p3', 'c3']}
1769752931.9515233,SENT,e18adc4e-a896-4c97-85b7-94593b56657c,db8739b2-6b83-443b-ab8f-0cbcc42cb17f,c3,c4,3355,?,p3,
1769752931.9516575,CREATED,33fc3e9c-6b82-42f8-91b5-84acf22d023e,d835f069-c7c5-48c9-a866-6b55fc5da265,c3,c4,25,?,?,surb={'id': '1e9718ce-4d46-4645-adb3-dee366525c9c', 'route': ['p1', 'e6', 'i12', 'x7', 'p3', 'c3']}
1769752931.9904547,SENT,5e371a5a-6bc3-4994-80db-bea3b5406b8a,7c1728e7-eb4e-499b-b088-8e4a237bc0cd,c3,c4,3384,?,p3,
1769752931.9905863,CREATED,f76b22e7-00c4-4b77-906a-b614460677c5,d2b9b2d3-6eca-47a4-8233-4c7b88051fe3,c3,c4,27,?,?,surb={'id': 'be4026f6-e24b-4506-b782-6d670bfbe438', 'route': ['p1', 'e2', 'i11', 'x1', 'p3', 'c3']}
1769752932.1702235,SENT,ee21a2ef-7153-49fd-a099-d9576d9ab420,a043224a-1599-435d-ac0e-2952f5dd7c72,c3,c4,3389,?,p3,
1769752932.1703591,CREATED,2df6b5e0-1788-4230-b5cd-9096cb5aa391,4369c3ec-5cd2-4467-9ebe-ce8156a16dd6,c3,c4,26,?,?,surb={'id': 'c4e98687-65b4-43d6-bd7d-dde85399ca13', 'route': ['p1', 'e1', 'i10', 'x2', 'p3', 'c3']}
1769752932.1960218,RECEIVED,908f9e4e-3a55-473c-a80e-06c722224a95,4f5e49d1-0bdb-4a66-80bd-ceb793ea9b1b,c1,c3,26,p3,?,surb={'id': '09a0786b-ee60-48b1-bbb2-1acdd155ec09', 'route': ['p3', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769752932.3026161,RECEIVED,bdb80869-f7db-47aa-bffa-8d34f0213741,4d732a10-cf82-480b-b184-0edae3534316,c1,c3,27,p3,?,surb={'id': '48d85e80-d026-4e98-b01c-28890736baf8', 'route': ['p3', 'e8', 'i1', 'x7', 'p1', 'c1']}
1769752932.375147,RECEIVED,6f9c33fc-7961-475f-b9e3-d1b3c07295ca,a50bfc99-fa56-4d3f-96cd-0b371a288aa6,c1,c3,26,p3,?,surb={'id': 'c7eb21be-fdf1-4dcd-81d1-59d4fa3e3cff', 'route': ['p3', 'e1', 'i6', 'x6', 'p1', 'c1']}
1769752932.650187,RECEIVED,304af916-ef23-4ae7-9865-352a92db70e1,94a37cbb-58e8-4f5d-a478-00f61582d6a8,c1,c3,27,p3,?,surb={'id': 'ad500d55-fd1d-4d27-b577-d16084f3b6ef', 'route': ['p3', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769752932.8121948,SENT,57f23448-c7e5-48b1-9608-59bbff81419a,0324cfb7-b786-413c-85da-29f8afcb3f6c,c3,c4,3399,?,p3,
1769752932.8122663,CREATED,7deef4be-fb90-44bb-97dd-59448a0f200b,6bc7e980-b832-44e7-a694-5386b3aa96c4,c3,c4,27,?,?,surb={'id': '0faab12b-c260-4dc0-bcc5-1236afaeec8f', 'route': ['p1', 'e8', 'i11', 'x12', 'p3', 'c3']}
1769752933.0363688,SENT,406225c7-5d9b-4826-8fb3-91f758c09ec6,4c29da21-7740-4179-a256-ecedd3303e26,c3,c4,3356,?,p3,
1769752933.036442,CREATED,08a86b98-19bd-4627-a416-b9900f8ac281,2fdd93fc-b2b8-4bdb-b62e-59ef5baad1f8,c3,c4,26,?,?,surb={'id': 'c4bee68f-cb1b-4b91-a975-87691afece46', 'route': ['p1', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769752933.1716287,RECEIVED,a9d35caa-bc87-4f76-b0d6-5ace6913b44e,8f5c28c3-64aa-475b-bda4-797062bd999c,c1,c3,27,p3,?,surb={'id': '35a66b16-8082-4c1b-a332-79d6385dc7ae', 'route': ['p3', 'e12', 'i6', 'x10', 'p1', 'c1']}
1769752933.1897643,SENT,10963cb3-ad4e-47eb-a696-f77a7f1e9b2f,50d90fd4-9369-4aa9-9fcc-92e9df544c30,c3,c4,3384,?,p3,
1769752933.189875,CREATED,88fa5ee9-b01e-44f6-b0d5-50a9674fc265,3bde3a4b-9297-40cc-9de8-76bb6c2eecb5,c3,c4,27,?,?,surb={'id': '18ecc685-137d-40dd-999b-93ca5b9e2e57', 'route': ['p1', 'e4', 'i8', 'x7', 'p3', 'c3']}
1769752933.3124342,SENT,019c1364-b551-423a-9031-87c06a52e8f3,8c6fd9df-62fc-421f-89f7-57bd07403fde,c3,c4,3384,?,p3,
1769752933.3125377,CREATED,f52a184f-635a-4212-9ccf-ea6793b27941,b96b91a2-b356-4ff3-bde2-a7f3fb9ce11b,c3,c4,26,?,?,surb={'id': 'c85f3204-ac7d-4660-89f8-53931cf20c7f', 'route': ['p1', 'e2', 'i3', 'x3', 'p3', 'c3']}
1769752933.4161775,RECEIVED,5731efa6-f739-4fea-b2d9-699fe7407926,5446b681-134f-4f01-94ee-dd2ddfb71788,c1,c3,27,p3,?,surb={'id': '4d318310-e022-4e74-a2b5-cd45a088896a', 'route': ['p3', 'e9', 'i5', 'x1', 'p1', 'c1']}
1769752933.4437997,RECEIVED,c18efeef-ba93-4aa6-8422-f52bc31a2bf1,e7d8e1b1-0450-4f08-9602-f7fb5a40cff6,c1,c3,27,p3,?,surb={'id': '1135b095-538f-455f-8efb-5378cd2447b1', 'route': ['p3', 'e4', 'i10', 'x1', 'p1', 'c1']}
1769752933.6094408,SENT,e4ed2911-fc6a-4a9d-824c-f56fe60b9c01,f521343d-4f0c-4c0b-a433-bca56c4cfdb9,c3,c4,3372,?,p3,
1769752933.6094966,CREATED,185598b0-089b-467f-8ca7-96d5f7459e24,6de3a6b9-f952-42a6-8a1a-37d383042446,c3,c4,27,?,?,surb={'id': '26db83b1-c1d3-4fb1-bfd3-ba65ed4e36fe', 'route': ['p1', 'e5', 'i1', 'x9', 'p3', 'c3']}
1769752933.9536982,SENT,68b6f7f3-2c43-4580-96a5-6238a3dc25de,aa95cb25-ed81-4476-bf3d-791098415580,c3,c4,3395,?,p3,
1769752933.9538295,CREATED,ed1490b0-7f50-40c1-a788-1eb8ca99a048,cc582c20-a884-426d-b534-c54bfbff9adb,c3,c4,27,?,?,surb={'id': '18591708-53b4-4d7e-9013-3dd9d9ecf679', 'route': ['p1', 'e7', 'i10', 'x10', 'p3', 'c3']}
1769752933.9629602,SENT,76c09c6d-3498-4018-a6ec-448e07584122,6b949a1b-c2e1-428e-96bb-0a5bc7afc5ea,c3,c4,3360,?,p3,
1769752933.9631133,CREATED,08b9e88e-21fc-4fd6-9133-a59cb0bdaccf,4d862b95-57b9-49c2-a41b-02b7e56cd8cd,c3,c4,26,?,?,surb={'id': '8e8534c5-e3ea-4034-924e-a6d1878d47b9', 'route': ['p1', 'e3', 'i4', 'x9', 'p3', 'c3']}
1769752934.0741813,SENT,6e688085-98d5-4726-8b2b-ba89c07eaedb,22a34096-eeae-4c7f-943e-76eafbf05500,c3,c4,3368,?,p3,
1769752934.074253,CREATED,901334f4-ca6f-4ff0-843d-320fb8a79447,169784de-8051-4df0-8747-041875756d3a,c3,c4,27,?,?,surb={'id': '872b3f26-f035-497f-ad6c-56f6f0d495fd', 'route': ['p1', 'e9', 'i4', 'x1', 'p3', 'c3']}
1769752934.359576,SENT,63c9948e-5d0d-46d7-bf6a-df82236793c2,55983c91-b653-4d99-9414-31eb64510295,c3,c4,3380,?,p3,
1769752934.3596473,CREATED,a3b4c847-807b-4733-9b3e-a25a57dcfd9e,5899fae7-a4c5-4b95-968a-0a5d3120c419,c3,c4,27,?,?,surb={'id': 'b056fd9d-7c41-4815-b730-64605f0352e2', 'route': ['p1', 'e12', 'i6', 'x9', 'p3', 'c3']}
1769752934.5063574,SENT,b86dbe3c-f87e-497a-885a-49be3c3aa9f1,1152e6b3-067f-4d3f-bdd4-2e8a312fe6b1,c3,c4,3388,?,p3,
1769752934.5064678,CREATED,d935f574-f12b-4f43-b103-39259c24c552,08b74edd-0137-4bea-bbb7-b0e5b43638bd,c3,c4,27,?,?,surb={'id': '53d12eca-fafd-4c57-b743-4e3159bd56c5', 'route': ['p1', 'e11', 'i12', 'x5', 'p3', 'c3']}
1769752934.592795,RECEIVED,22d06c08-a24f-4922-a4ec-02ac3f7775ac,ced5a2c3-a56e-4c03-9231-662ba5382291,c1,c3,27,p3,?,surb={'id': '6840f0b0-4605-41b0-b0e6-f20e88ba1dad', 'route': ['p3', 'e2', 'i10', 'x7', 'p1', 'c1']}
1769752934.6308582,SENT,7704212d-3ca2-4039-99af-213ab93da18e,0d4f24c7-0a51-41a6-805a-8a3decbced37,c3,c4,3371,?,p3,
1769752934.6309917,CREATED,3c0e1ce0-ae95-4a45-aa98-058b3758c9a4,0fcd72b5-d87e-422c-978c-10090c03201d,c3,c4,26,?,?,surb={'id': '4c1e555d-6dd4-4cf1-8c36-9e2a64306189', 'route': ['p1', 'e7', 'i7', 'x6', 'p3', 'c3']}
1769752934.6428874,SENT,a709c109-4795-45a1-8fd4-f7b9820c8639,4aa719d7-3028-48ef-8825-8ce8042f7524,c3,c4,3359,?,p3,
1769752934.643088,CREATED,d4101406-c312-4274-8b06-b5b42b23fcd1,1ac2c992-3001-49b0-9c8f-75a6aadbcd17,c3,c4,26,?,?,surb={'id': '8f92b40d-6d97-4dd4-9b49-201197128812', 'route': ['p1', 'e5', 'i4', 'x3', 'p3', 'c3']}
1769752934.6699278,RECEIVED,abd94128-5af3-4fd3-bc21-0acac84f4ea9,805ef7e3-cf23-445a-b09b-2b674aa8fa04,c1,c3,27,p3,?,surb={'id': '31c7ac08-8f02-4e62-8e87-9ff6d6ab45fe', 'route': ['p3', 'e2', 'i9', 'x4', 'p1', 'c1']}
1769752934.7638633,SENT,1eead134-b0c6-4450-bfab-2875037522f0,050a696b-bf52-4d91-ae2a-790b3bab4c64,c3,c4,3389,?,p3,
1769752934.7639618,CREATED,6865bc69-68d8-4f60-b32e-a720bf46ae44,2c835912-5bfe-4892-81ed-e2cc55d4d00c,c3,c4,27,?,?,surb={'id': 'c04a0d0e-a779-4293-9f6c-d2c93b8c75da', 'route': ['p1', 'e12', 'i12', 'x7', 'p3', 'c3']}
1769752934.7932303,SENT,887320b9-3a33-4eef-8989-2a6fd0c8bea0,2bed1552-ba86-4841-a68f-8e59bb597a94,c3,c4,3396,?,p3,
1769752934.7933264,CREATED,a36df067-be33-4f50-8cd4-dde0c5f2acaa,de5e9619-bf57-4fe4-afa0-20546d738bad,c3,c4,27,?,?,surb={'id': '8754fde8-2b87-4c87-83de-5c66230857be', 'route': ['p1', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769752934.8928332,RECEIVED,0dcfcda6-eca3-4edd-b458-5894963f0dbe,6e1111ae-4f0f-45d7-bdab-c72b0524ccb9,c1,c3,27,p3,?,surb={'id': '42396947-4644-48bc-95d7-555ab1aa78c5', 'route': ['p3', 'e8', 'i8', 'x4', 'p1', 'c1']}
1769752934.980455,SENT,e26a82d3-3daa-4a37-90f7-aec7287d4531,ba7eea2a-7b4c-4344-b531-69bd8441c33b,c3,c4,3381,?,p3,
1769752934.9806933,CREATED,4cb8e61a-98d2-41b1-9337-16a0c6403439,a87ae0ca-a567-46ed-a46b-916757c75c82,c3,c4,26,?,?,surb={'id': '6732826f-c755-4acb-baf3-1829ff66f1ca', 'route': ['p1', 'e4', 'i1', 'x3', 'p3', 'c3']}
1769752935.1731877,SENT,63c2c180-99c7-4ffc-ae86-fde2fa3cf57c,aca1e744-55e5-424c-a05b-a937346beb22,c3,c4,3376,?,p3,
1769752935.1732845,CREATED,b2b7eb2b-824b-43ef-b136-52acd8ffe7dc,ea5807ca-055b-44af-892b-dc9deb038b74,c3,c4,27,?,?,surb={'id': 'cde721d5-af66-4b10-a665-b367736f03e4', 'route': ['p1', 'e9', 'i1', 'x1', 'p3', 'c3']}
1769752935.2263336,RECEIVED,7964ce15-f530-477c-b7f3-29b0f4b9e17a,86be38ec-e60e-4f0c-b258-4d37aaa334b2,c1,c3,27,p3,?,surb={'id': '88891870-ffa4-47b8-a35a-424e9a76eeea', 'route': ['p3', 'e7', 'i6', 'x7', 'p1', 'c1']}
1769752935.5142357,RECEIVED,2e0ef69a-0003-4ca0-8502-5900cdc84ed3,220ebb43-b1b4-4e0e-bd27-a8a27d2a73a7,c1,c3,27,p3,?,surb={'id': '542a2d0b-d13b-4f24-aa0f-1c9b76417d8f', 'route': ['p3', 'e9', 'i4', 'x11', 'p1', 'c1']}
1769752935.778106,SENT,c84fbe9a-7675-474a-9ed9-49abfe196f25,eb8cd4b3-b03a-4edf-be6a-183131e2fe5d,c3,c4,3393,?,p3,
1769752935.7782514,CREATED,999d7abd-e4f2-4d67-aa65-5dc27104c48e,35e8020a-2e65-48d0-92b4-68bfffd65a3a,c3,c4,27,?,?,surb={'id': '753d3e8e-4c1f-4530-8c09-dc8a0228e80e', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769752935.9593568,SENT,aee09f38-691e-4fad-a817-fcc305dc9a2c,9c53d830-3504-43b7-abee-82f3ec9d8f1a,c3,c4,3399,?,p3,
1769752935.9594557,CREATED,4355bfef-9b07-4452-ae8b-d1fd0ebcc5b3,37a0f5a4-ff4c-4277-a1ec-f04d5c21d1a1,c3,c4,27,?,?,surb={'id': '7030c34a-d5f0-49e5-8345-c8e5c7f2e087', 'route': ['p1', 'e2', 'i7', 'x5', 'p3', 'c3']}
