timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769444244.8685787,RECEIVED,94755cb6-c47b-489e-8d4d-2125c1065bb1,c5e308ab-26f3-4a67-b323-6e8d9567290d,c2,c3,27,p3,?,surb={'id': 'ea285ff9-1981-47c6-8f74-e77a04a76498', 'route': ['p3', 'e8', 'i12', 'x9', 'p2', 'c2']}
1769444245.1908698,RECEIVED,cc41557a-265e-4698-9394-032013f954f2,d018df14-f94d-4b98-9bb2-87a3c4b87dc8,c1,c3,27,p3,?,surb={'id': 'deefd68c-1cc3-411a-9c8b-6c245c685975', 'route': ['p3', 'e2', 'i10', 'x6', 'p1', 'c1']}
1769444245.191217,SENT,80a5a0df-0757-46ae-8b27-60dabfa5e49f,cc8b28a9-2996-42f0-9ed0-3e6428878365,c3,c5,3388,?,p3,
1769444245.1913412,CREATED,2a67743c-351f-4b4a-89a8-dc8b6f205dcf,b52aedbd-73da-48b8-bb53-eb0c791702a3,c3,c5,27,?,?,surb={'id': '3b65caf0-9944-43d1-b494-0e306041500c', 'route': ['p2', 'e7', 'i9', 'x11', 'p3', 'c3']}
1769444245.2320747,RECEIVED,6b0534aa-366e-46f3-8d72-321f71f09f87,fe5b0914-3d0b-4cc0-9c79-ea17eb645569,c1,c3,27,p3,?,surb={'id': 'b2739cab-51a2-43e5-b86e-7cd909b7792b', 'route': ['p3', 'e4', 'i4', 'x5', 'p1', 'c1']}
1769444245.2961547,RECEIVED,346617b6-2708-4ddb-ae59-4a90c4e8f96d,5fe0e189-8d39-4206-8d90-b6e6d38b8d25,c1,c3,26,p3,?,surb={'id': '3810bad5-5f83-4d41-805b-94b0689348d2', 'route': ['p3', 'e1', 'i10', 'x3', 'p1', 'c1']}
1769444245.3170216,RECEIVED,75d52e81-abe6-40b5-b7c2-f300319ecb2f,0aa69815-cf76-4275-9ae4-5d5f8e0b49ed,c1,c3,27,p3,?,surb={'id': '93a200b8-e367-4865-b50a-1ea660a11f67', 'route': ['p3', 'e4', 'i11', 'x9', 'p1', 'c1']}
1769444245.370083,RECEIVED,b10fc766-b941-4ffb-a4bf-1f0a5057125b,c8bc063c-9188-4f9c-bade-67a22467e627,c2,c3,27,p3,?,surb={'id': '8baa1b7d-1c92-4e04-a801-6ba5f49b1d80', 'route': ['p3', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769444245.5385165,RECEIVED,31fdc1be-4bd7-4436-8144-6d902392f38c,415a7056-a81e-4ffa-bcf2-f551b5220cdb,c2,c3,27,p3,?,surb={'id': '584610e0-ea0a-4e46-b6f6-ce3d9503bd9b', 'route': ['p3', 'e4', 'i9', 'x1', 'p2', 'c2']}
1769444245.6113584,SENT,7a8f3a4e-868a-4ede-bed0-f5c572ac0c87,5db33526-07ce-4243-9365-2896ae59584e,c3,c5,3359,?,p3,
1769444245.611458,CREATED,082a3944-fded-4343-a2d0-f4ee8be511a2,2ec6f578-abaf-4bd1-9a93-1045a340ba18,c3,c5,26,?,?,surb={'id': '8e9cd140-fdfd-46ae-9458-7a16ec6ff0f5', 'route': ['p2', 'e2', 'i6', 'x11', 'p3', 'c3']}
1769444245.7542088,RECEIVED,2742b82d-3adb-45d4-b309-263b5f26027c,7f7762c0-93a9-4c08-ab02-d5601494660e,c1,c3,27,p3,?,surb={'id': 'd6dbb74f-499e-4a62-a742-efa3366a114e', 'route': ['p3', 'e2', 'i7', 'x11', 'p1', 'c1']}
1769444245.8639524,RECEIVED,53c62062-e29e-4701-9c08-6748c8229902,17e32988-6033-4f07-9501-08bb649efc19,c1,c3,26,p3,?,surb={'id': 'ccc2c56e-9c94-4225-9c62-3c547e6299a2', 'route': ['p3', 'e5', 'i10', 'x7', 'p1', 'c1']}
1769444245.989141,SENT,eb275561-d6ba-426f-b396-36df83f20e2a,04b5770c-041a-4b26-a2e9-bc1edeeece25,c3,c5,3384,?,p3,
1769444245.9892035,CREATED,87457dce-d41e-4cf8-91fb-48213b0e8383,32ee0a10-db3f-4bad-8b33-08fec4a3384b,c3,c5,27,?,?,surb={'id': 'c4bb06bb-743a-4605-b532-df5b3ccf8b95', 'route': ['p2', 'e9', 'i1', 'x3', 'p3', 'c3']}
1769444246.0176911,SENT,cf6e19db-6a19-4629-8c68-be856140a1a0,b5ee1ef6-dd34-42bc-bffa-19e7efc44c07,c3,c5,3384,?,p3,
1769444246.0179987,CREATED,5a24ddec-8529-42af-8f33-3ee2de848e39,4f9782e8-8a43-4eae-ab47-7797b8227755,c3,c5,27,?,?,surb={'id': '1deadbcd-3f26-4a8e-8f41-6f4ca49f9134', 'route': ['p2', 'e2', 'i9', 'x8', 'p3', 'c3']}
1769444246.26259,SENT,d9583d38-d024-4b47-b0f7-6f874e724154,ec4c38a3-0df5-40f2-aedb-d08de3be3aad,c3,c5,3378,?,p3,
1769444246.262687,CREATED,24615bfa-6c73-4d17-a167-1ac8b84980cc,e4a11dce-cbb9-4de1-af77-830df6c3065f,c3,c5,27,?,?,surb={'id': 'a8c597c0-c3b2-46ae-9a24-1e3d578cbe8e', 'route': ['p2', 'e9', 'i9', 'x12', 'p3', 'c3']}
1769444246.3755755,RECEIVED,dda7b7bf-be39-4aa2-8f05-4b2be7594146,97761108-9235-4ee7-b458-c7db4cd210b6,c1,c3,27,p3,?,surb={'id': 'b3f01950-a025-4e0d-bcc3-54125e4868e3', 'route': ['p3', 'e4', 'i3', 'x12', 'p1', 'c1']}
1769444246.5039423,RECEIVED,480f0286-3b78-4169-829d-3575e94f227d,d66bf410-93ad-4cff-b0c9-aa09459d40c8,c2,c3,27,p3,?,surb={'id': '3ef34f05-bd3e-48dd-8cba-d0cd85188b88', 'route': ['p3', 'e6', 'i9', 'x11', 'p2', 'c2']}
1769444246.536037,RECEIVED,1d42ca83-1b23-4662-af6c-0e79e10e0f54,af1dd794-3a10-44f1-afd2-99eec6b13915,c2,c3,27,p3,?,surb={'id': '072aea5a-6f28-4547-9e43-f59c13a61612', 'route': ['p3', 'e11', 'i4', 'x12', 'p2', 'c2']}
1769444246.5578055,SENT,dd967c01-d726-4867-9f5d-8d1781a3afda,ed3da0ae-dff9-4d20-9160-fb1677a5e2d7,c3,c5,3399,?,p3,
1769444246.5579128,CREATED,f4c70eee-b4ba-4da9-83a8-ae7bec723c22,902a92a8-857c-4805-9fec-2591b2f40fe1,c3,c5,27,?,?,surb={'id': 'a56bd4c7-005d-42cd-8a7c-a704323c79f6', 'route': ['p2', 'e8', 'i3', 'x9', 'p3', 'c3']}
1769444246.6882324,RECEIVED,39ea8bb5-17a9-4644-8b64-47f982acf7fb,974df21a-3be6-4359-af64-d257fa4aaf84,c2,c3,27,p3,?,surb={'id': '28297a7c-8641-4392-a038-145a37c835d2', 'route': ['p3', 'e2', 'i5', 'x10', 'p2', 'c2']}
1769444246.7444997,RECEIVED,2ec0aa68-029b-46c2-8de2-08012bcca1a5,544be607-60d7-4310-9ede-444be0e7b699,c2,c3,27,p3,?,surb={'id': 'd4ff36fe-0a12-4110-ad75-2911c8a05845', 'route': ['p3', 'e3', 'i6', 'x6', 'p2', 'c2']}
1769444247.2866774,RECEIVED,b550e7f3-0ef3-4057-af58-3b5e62eb74fd,8f9eaffe-710b-4fe7-91d4-4901d27f06ec,c2,c3,27,p3,?,surb={'id': '54280665-1ad1-494d-a679-c460558bfaf3', 'route': ['p3', 'e9', 'i12', 'x7', 'p2', 'c2']}
1769444247.2999406,RECEIVED,1599f94e-56ce-419d-b507-85b582f369da,620bc514-c2ef-435f-b908-0570030c4e90,c2,c3,27,p3,?,surb={'id': '80af2d36-90b6-419f-b372-2c36df519699', 'route': ['p3', 'e9', 'i10', 'x7', 'p2', 'c2']}
1769444247.3068647,RECEIVED,70e46751-cb18-480f-837d-41814145c0ae,5b0fc386-5728-4956-9f80-f3ed2f531438,c1,c3,27,p3,?,surb={'id': '37f9043b-4c33-47a4-94e0-d0ed601c8d5e', 'route': ['p3', 'e5', 'i10', 'x9', 'p1', 'c1']}
1769444247.3189323,RECEIVED,6c17b4c3-b20c-4297-8c7f-467a4027bc84,fc49de2d-92c0-40b4-bddd-777bd2947b87,c2,c3,27,p3,?,surb={'id': '8e06d606-e3f9-4d5c-9d7c-f4cab6ecba87', 'route': ['p3', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769444247.3530638,SENT,211efe88-7bfa-4bb1-98bb-d4a960eef6cd,17bd4899-9d12-4764-9031-3cd64935ce97,c3,c5,3375,?,p3,
1769444247.3532195,CREATED,bc84104a-be80-4c9c-8f4c-f91909035b5a,470d366b-7479-4195-9dd0-bb4041c32ebd,c3,c5,26,?,?,surb={'id': '89ff8e9a-3ee5-4dff-b0a2-e2a2caa53f35', 'route': ['p2', 'e8', 'i9', 'x1', 'p3', 'c3']}
1769444247.4704354,RECEIVED,a0c263d7-25de-45e9-93a0-013d1471976e,0f983da6-0eef-4444-98a0-19d6836b9d7d,c1,c3,26,p3,?,surb={'id': 'd6a707b7-b164-4aa6-bd19-071fc333dc6e', 'route': ['p3', 'e2', 'i12', 'x9', 'p1', 'c1']}
1769444247.7427685,SENT,9e4e9b77-e2a5-4cc8-93d3-44b34aaaa33d,19d0f2ba-a0af-4f85-a9e0-50f164325203,c3,c5,3373,?,p3,
1769444247.7429168,CREATED,59f4ca0d-5fce-4fd6-9c1b-0aeb6e7ce416,f7d19ec4-641e-4bd2-a436-8edffdcbfb08,c3,c5,27,?,?,surb={'id': '2a1ec7d5-0311-4728-a798-bdd01a2d8df4', 'route': ['p2', 'e1', 'i8', 'x12', 'p3', 'c3']}
1769444247.763965,SENT,6e596d77-68f9-4c21-90ff-5297e416b211,c39d2c5b-f0fe-4a8f-bea7-730b7aa5b071,c3,c5,3384,?,p3,
1769444247.76414,CREATED,d945b13e-9d23-48de-9a11-0149b54cfd65,90534ac4-fae0-46fa-8f25-9323f73f4134,c3,c5,27,?,?,surb={'id': '8dc313e7-0ef3-4bca-a0bf-44a29f16c387', 'route': ['p2', 'e1', 'i7', 'x3', 'p3', 'c3']}
1769444247.8039284,SENT,cc4bfea7-dca1-4c99-82e3-ae84b23b8a15,6f1a30d0-e90a-45d7-ab04-30bd71e7e05b,c3,c5,3375,?,p3,
1769444247.8041084,CREATED,4414280a-8a87-43d6-bd7f-64d5c2c3de65,0c0820e8-f778-4cac-80ca-3652206b0921,c3,c5,27,?,?,surb={'id': 'a2e776f9-a001-4c19-824b-c0e11ca702cc', 'route': ['p2', 'e1', 'i3', 'x7', 'p3', 'c3']}
1769444247.8631303,RECEIVED,39e1d2ab-9a44-443e-b4ec-4fc78bf6285b,8958b61e-dfa8-4a16-848f-c37977e4bb98,c1,c3,27,p3,?,surb={'id': '3de0ff4c-74a6-4683-8276-9778f46db28b', 'route': ['p3', 'e11', 'i9', 'x12', 'p1', 'c1']}
1769444247.8740063,RECEIVED,6a11269a-e7f1-4e0a-abb3-44cde1fd338d,7df6384f-9309-4807-b91b-016f9d717f08,c2,c3,27,p3,?,surb={'id': '16a302b8-4645-4d9b-b36d-793e5d059a77', 'route': ['p3', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769444248.0099187,RECEIVED,c579a303-f301-423c-ac60-b35d51972a7e,265bb501-e767-4d18-83df-ac84173ff0f6,c1,c3,27,p3,?,surb={'id': 'fe0bb0d5-ca0a-45fb-ab89-b648473f084c', 'route': ['p3', 'e6', 'i10', 'x10', 'p1', 'c1']}
1769444248.15811,SENT,326101e1-256b-4216-bb97-c4a0a38b3b16,8aa435da-7535-448e-9f81-5022b7cf479c,c3,c5,3359,?,p3,
1769444248.1582625,CREATED,4effab9c-954d-4f0f-982b-20982a47be06,cf6a2d61-a24b-421a-8b1d-30c16b202849,c3,c5,27,?,?,surb={'id': '6f1a6d8b-c3d4-49cf-b52f-0ec49cc930d1', 'route': ['p2', 'e4', 'i3', 'x10', 'p3', 'c3']}
1769444248.1824698,SENT,4dab2f10-86a4-4d32-9163-c0748847c8ea,e101c211-0c0a-409f-be0c-20c75d4d7d61,c3,c5,3400,?,p3,
1769444248.1827092,CREATED,209bd488-7856-4dba-b5bc-96b4625bf25f,1f0bf3a4-e68d-483d-a794-58f817032687,c3,c5,27,?,?,surb={'id': '22e67da0-32d2-415e-a50a-ac3f1ab7f2dd', 'route': ['p2', 'e12', 'i7', 'x3', 'p3', 'c3']}
1769444248.407198,SENT,499fb9bd-f555-45b7-a2a9-e8493c10c243,137a85ce-a415-4953-9fd4-5e9636f7617f,c3,c5,3383,?,p3,
1769444248.4072742,CREATED,c4758120-7720-44ea-96fe-84bb94ca4a02,9cda64b8-0f2d-470b-9ae5-7b3d29258ea8,c3,c5,26,?,?,surb={'id': 'a45c834e-0d96-4002-b20d-bf791b269a22', 'route': ['p2', 'e7', 'i1', 'x2', 'p3', 'c3']}
1769444248.4505165,RECEIVED,29826229-7b7f-43c3-a04d-d07a79474de9,df993022-2812-4f72-89ac-fa29db377386,c1,c3,27,p3,?,surb={'id': 'b7235731-13e4-4e17-9014-ef09fd8a13f6', 'route': ['p3', 'e8', 'i2', 'x9', 'p1', 'c1']}
1769444248.5442927,RECEIVED,b064ffe5-264c-4c59-b192-c5b7f5043866,f85dcb06-08ab-47b2-91d5-71fce81a535e,c1,c3,27,p3,?,surb={'id': '38963e8d-1e64-4104-8b48-abd823527559', 'route': ['p3', 'e5', 'i11', 'x5', 'p1', 'c1']}
1769444248.7179763,RECEIVED,faee34f7-a69b-4760-9022-17f97822e5e0,13668422-1101-4cfd-81f5-78d75e5fac0d,c2,c3,27,p3,?,surb={'id': 'cde5c0d2-afac-4439-ad1e-b5f765ffae19', 'route': ['p3', 'e8', 'i6', 'x11', 'p2', 'c2']}
1769444249.0630324,RECEIVED,a8e87194-4c6f-4a0d-8faa-05d17fd85c22,68de8b2d-cd5c-4872-9e81-fa6222d2b659,c1,c3,27,p3,?,surb={'id': '2a089e04-175a-4c80-925f-140f322b1f36', 'route': ['p3', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769444249.264718,RECEIVED,734ca061-99cd-4314-9344-c9142bde0d83,b289dc8d-8f3d-41e6-ae16-9639b854a648,c2,c3,27,p3,?,surb={'id': '7ff71918-1d50-45b7-9cb0-f9096a582905', 'route': ['p3', 'e10', 'i8', 'x7', 'p2', 'c2']}
1769444249.2784956,SENT,64767c24-5c47-4be5-a55a-cf31eb3cc30f,25044a93-cd91-47ba-876d-d3bb2e144a01,c3,c5,3378,?,p3,
1769444249.278647,CREATED,5ae3aa00-dd47-4783-9695-a78de4e37d39,35e46c39-77eb-4e04-9634-28f3b36b422a,c3,c5,27,?,?,surb={'id': '363ffada-ab88-43b9-bc08-a4aba3dd5dcf', 'route': ['p2', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769444249.2842731,RECEIVED,87389f2a-18ff-4a58-8112-b49b1c0836d1,2a027ad7-8e66-4c65-b7c2-b8b63b358454,c2,c3,26,p3,?,surb={'id': 'ceeaab75-674e-43f7-9f42-5aff5e4c69c2', 'route': ['p3', 'e11', 'i9', 'x5', 'p2', 'c2']}
1769444249.3012326,RECEIVED,ea0e27fa-aad0-4590-8045-559a2a12d86a,c75b1d49-5c02-457b-8ece-5565253dff97,c2,c3,27,p3,?,surb={'id': 'e39204d0-04a8-42b3-8ad9-f485c170ae00', 'route': ['p3', 'e10', 'i8', 'x8', 'p2', 'c2']}
1769444249.3575993,SENT,3a712446-dcb0-4e72-8509-885c4e3736bd,48c38775-ee67-4959-a4a9-d5535bf5be06,c3,c5,3373,?,p3,
1769444249.3577528,CREATED,46594c59-eff7-41a4-9178-03e68af69d7d,946ec7f6-b887-45ea-843a-80c846f875aa,c3,c5,26,?,?,surb={'id': '615379a9-110a-4533-99f1-962a1de990d2', 'route': ['p2', 'e1', 'i4', 'x8', 'p3', 'c3']}
1769444249.6408153,RECEIVED,ce6779e6-b961-4581-af23-2dc84c0c7370,52e0464f-f2d0-4922-82c9-c20dbef7c265,c1,c3,26,p3,?,surb={'id': '0c619003-b42d-47a6-92d8-dd2740a82236', 'route': ['p3', 'e4', 'i6', 'x11', 'p1', 'c1']}
1769444249.7863746,RECEIVED,a6fd4a1d-2a23-43d2-9b58-bcb457b3290e,d4133231-4093-4889-8321-525b55454f0f,c1,c3,27,p3,?,surb={'id': 'b53ec327-2958-4352-9498-529a649877d6', 'route': ['p3', 'e8', 'i1', 'x4', 'p1', 'c1']}
1769444249.802794,RECEIVED,6b2d1c9e-05fd-4413-94e6-6015e2f6dcf9,f392d285-b29d-4045-9897-8ed751e63212,c1,c3,25,p3,?,surb={'id': '7912b832-86f3-47aa-80ba-11c4d95afb05', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c1']}
1769444249.847168,RECEIVED,586e7b8e-456a-40d0-9d7e-f1bfea444de6,54a0945f-872d-4c61-92eb-a1d08c494e49,c2,c3,27,p3,?,surb={'id': 'b4bca1e4-d5a8-4431-b08f-5305b0a686e3', 'route': ['p3', 'e10', 'i9', 'x6', 'p2', 'c2']}
1769444250.3573864,RECEIVED,8c857a30-c06e-4d69-9c75-ce15ace5b762,2e25fb3e-273a-4ea1-a0de-c9817216b89f,c1,c3,26,p3,?,surb={'id': 'd8da1c9a-1673-4484-b816-7b8025b155e1', 'route': ['p3', 'e11', 'i4', 'x6', 'p1', 'c1']}
1769444250.3714683,SENT,c11a9a63-52bd-478b-9a49-15c5e16448b8,d5601998-25c0-4472-96ea-8c487a6490ac,c3,c5,3404,?,p3,
1769444250.371617,CREATED,a3d75b7b-63ea-4e6d-8543-70c415a5cf1b,8af737bb-1d84-42c0-9958-1d8eb6fe7986,c3,c5,27,?,?,surb={'id': '894b445a-bcba-4142-b42d-193673be463b', 'route': ['p2', 'e5', 'i11', 'x2', 'p3', 'c3']}
1769444250.3955493,RECEIVED,59a1af5a-2ac9-4603-b90b-9fbf92660e85,8ca76f0c-a6da-42cc-9f66-be691dce1edd,c2,c3,27,p3,?,surb={'id': 'acbf7ce7-591d-4951-adf2-1676883f7da7', 'route': ['p3', 'e12', 'i11', 'x11', 'p2', 'c2']}
1769444250.4441426,RECEIVED,fa5827ec-8e31-4dda-9569-dfd90bcfe583,f7e77e96-c2f9-4c33-a9c6-78655894333b,c2,c3,26,p3,?,surb={'id': 'ec84aff3-a87d-4f24-a2b4-d2dd9412f7b3', 'route': ['p3', 'e8', 'i4', 'x8', 'p2', 'c2']}
1769444250.584667,SENT,dc76966a-c4f2-475b-9875-86c2b2fc0f0f,793678e5-ca3b-44d3-a118-fc3747c9efb9,c3,c5,3391,?,p3,
1769444250.584811,CREATED,bad556f4-df56-48e0-ac8c-31ac54a2dc80,8e1110c1-7004-4b7a-a45b-1406f4b58a1d,c3,c5,26,?,?,surb={'id': '7aba6a98-2f11-4137-b684-95ca0d8b38d6', 'route': ['p2', 'e8', 'i9', 'x4', 'p3', 'c3']}
1769444250.635303,RECEIVED,4ece8c91-5abf-419c-8e2a-1abfb0b459fc,b5e8abf6-9d19-42de-ba7b-b8003cee57ed,c1,c3,27,p3,?,surb={'id': '2926689c-f627-4477-921e-9846a591fc7d', 'route': ['p3', 'e5', 'i4', 'x12', 'p1', 'c1']}
1769444250.6765063,RECEIVED,873a7c70-28a6-4f24-98b3-1973ecf9cd51,f0ba412a-2222-4b9c-aaa5-19ab72263e87,c2,c3,27,p3,?,surb={'id': 'c4dfd7dc-911c-40d0-b37c-efdb48ce0b7e', 'route': ['p3', 'e2', 'i3', 'x10', 'p2', 'c2']}
1769444250.6943328,RECEIVED,dbff7412-7c84-4b4e-be6c-79feb7d4ee64,f22716f8-c641-4aea-a034-72db4a4d8507,c2,c3,27,p3,?,surb={'id': '98771a65-78d4-4757-a514-83219a0d9b76', 'route': ['p3', 'e2', 'i8', 'x11', 'p2', 'c2']}
1769444250.8876774,SENT,b9c97c63-3a55-4aa4-85fb-20b56c573926,b8e225bf-f19b-4ac1-b4f1-b86e5102a9bf,c3,c5,3377,?,p3,
1769444250.8877764,CREATED,1c3598bd-bc1b-4fcf-aad6-531b06c0ea0c,464c98c2-b354-4055-b757-29ab6da6138e,c3,c5,27,?,?,surb={'id': 'c4af381b-55f0-48e0-862d-60983b20630e', 'route': ['p2', 'e6', 'i8', 'x5', 'p3', 'c3']}
1769444250.9762464,SENT,43018631-7448-4a6c-b350-f962f3e7544b,3f8e941a-9c61-468a-8339-a3feac4c75c7,c3,c5,3381,?,p3,
1769444250.9764395,CREATED,17effb5b-ee39-4c10-ba1c-f2c4315e05dc,17518261-83c4-478f-97a1-1a3ed208cc94,c3,c5,26,?,?,surb={'id': '9e04a6ba-f1bd-4d53-a637-a8999592e0ea', 'route': ['p2', 'e8', 'i3', 'x4', 'p3', 'c3']}
1769444251.0990956,SENT,03be1891-7584-4055-92ab-ece47b0c745e,188d2292-4719-4745-af14-346baf5c0dc1,c3,c5,3376,?,p3,
1769444251.099199,CREATED,59347ae6-d988-4bdb-a3d8-accc6441845b,afeacf51-8728-4ba2-82bc-2e488209f48c,c3,c5,27,?,?,surb={'id': 'b20836de-4f14-4da3-817f-4a760dcd51a2', 'route': ['p2', 'e5', 'i1', 'x9', 'p3', 'c3']}
1769444251.242644,SENT,38cf3569-7c2e-417f-8cb0-4701fd3575af,df248405-4f42-4496-aefd-10e624c13c6e,c3,c5,3376,?,p3,
1769444251.2427466,CREATED,58ada13f-0748-4682-989b-8a2a665751ff,c61f0564-5c15-467a-a51a-354ddfaa7f9c,c3,c5,26,?,?,surb={'id': '568a908a-5777-4019-9572-510e7ff0cd55', 'route': ['p2', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769444251.278642,RECEIVED,acbd580d-f429-4fa3-a292-7b2ed44bf9c0,1f33822f-d1e9-4af3-a357-26954f641362,c1,c3,27,p3,?,surb={'id': '270c3868-13d5-4eab-9f4b-aab19aa6ba20', 'route': ['p3', 'e3', 'i8', 'x8', 'p1', 'c1']}
1769444251.2940087,RECEIVED,827a8572-0f53-4969-9260-54a9be9b1838,b92b1124-a76e-4cbe-aab9-284639eabf21,c1,c3,27,p3,?,surb={'id': 'b6e17702-bba5-4fa4-b432-6a1196203543', 'route': ['p3', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769444251.3113854,RECEIVED,f90e2d77-093a-4b45-b960-280476c592db,ea13b3c0-26e3-49d8-aaf5-51c211816537,c1,c3,26,p3,?,surb={'id': 'fd606461-0fba-4da6-a0b7-f67d92179a6f', 'route': ['p3', 'e10', 'i12', 'x9', 'p1', 'c1']}
1769444251.418994,RECEIVED,33cec9fc-2ed4-491f-9061-940a156273c2,f3fb200f-c6b8-4bb4-9072-14403487f6a3,c1,c3,27,p3,?,surb={'id': '8368d32e-d61d-491d-934b-a479b9dd9df6', 'route': ['p3', 'e3', 'i5', 'x9', 'p1', 'c1']}
1769444251.8004136,SENT,3ffb80a3-7437-4883-9951-9663221ab003,101fd9af-e8fd-4bb5-be9e-e126541ec20e,c3,c5,3363,?,p3,
1769444251.8005745,CREATED,ea4be31d-2fd2-49a9-90b4-bee17e9a0abe,7e5aa39b-850a-4635-9dbf-eb8fecddb044,c3,c5,27,?,?,surb={'id': '62613c24-a099-4fad-82a7-d44f6840c19d', 'route': ['p2', 'e11', 'i1', 'x7', 'p3', 'c3']}
1769444251.912792,RECEIVED,8b39f780-7f0e-4ec0-a574-780180e6a96c,351c8b2a-baf5-4213-9d5f-17c0021482c3,c2,c3,27,p3,?,surb={'id': '89ea4c54-0c08-47ea-ba8e-49049450c7a8', 'route': ['p3', 'e7', 'i3', 'x3', 'p2', 'c2']}
1769444252.0088553,SENT,d89620ed-d240-4569-8a2a-c0929b03a445,ba9475c7-4069-4781-9d9c-5f2e8a009047,c3,c5,3372,?,p3,
1769444252.0090322,CREATED,7a5e810c-f65d-4e90-91ea-7b0c57ff0a38,43123bbf-7556-42ad-8a74-a8c6fbd9fd98,c3,c5,27,?,?,surb={'id': '5148379f-6a11-41b9-93f0-c5d5a77450b9', 'route': ['p2', 'e3', 'i12', 'x6', 'p3', 'c3']}
1769444252.2993116,SENT,72937f7c-f5fd-4307-a840-7daede1c7ea9,d7e39b40-50cf-4084-b277-963d7e49eb71,c3,c5,3380,?,p3,
1769444252.2994645,CREATED,bdbf6c39-ed85-4994-9e17-429665195c5e,eb740131-6a72-4ac5-923e-e717851491fc,c3,c5,27,?,?,surb={'id': '645cc2cc-e6be-4994-b2ab-fded4ad1f7a9', 'route': ['p2', 'e7', 'i4', 'x7', 'p3', 'c3']}
1769444252.3072612,RECEIVED,51a8ee4c-b32a-4f8a-a2c7-4480a54f288b,3a61b301-36fa-4123-96cb-a0087349cf05,c1,c3,27,p3,?,surb={'id': '50dd30a6-5b73-40a5-9ddb-e0141f6478a9', 'route': ['p3', 'e4', 'i6', 'x4', 'p1', 'c1']}
1769444252.6901302,RECEIVED,686dd648-b46d-4768-bc0c-8fb2113b21e4,0fffb8a5-e44b-4f94-8113-4f931c809277,c2,c3,27,p3,?,surb={'id': '1528c650-e76f-4752-90d7-7558b9247f83', 'route': ['p3', 'e8', 'i10', 'x5', 'p2', 'c2']}
1769444252.7755938,RECEIVED,36190d0d-7f1f-4190-ab1c-084900978fbd,35bf02f2-c61d-4502-b3f1-0af5bbd9ce88,c1,c3,27,p3,?,surb={'id': '56415b4c-2bf2-4d3d-b16b-cc624a8cd049', 'route': ['p3', 'e6', 'i1', 'x5', 'p1', 'c1']}
1769444252.7793462,SENT,ef038ac0-13ba-41f1-a6db-c3665d57711f,b6efc201-bab6-45c2-8703-50b8c1f078d6,c3,c5,3399,?,p3,
1769444252.7794907,CREATED,83cb7ca1-cb0f-4823-b5f6-ac4416df87da,93b21393-2b58-4756-afde-bc41d184f409,c3,c5,27,?,?,surb={'id': '69276426-66bc-45c2-8bc8-e3401fb44d06', 'route': ['p2', 'e5', 'i6', 'x12', 'p3', 'c3']}
1769444252.8347244,SENT,639b94c1-9dd7-4193-bf2a-212b14537f9e,3577d6d0-b053-4b96-8600-5bfe41c72e69,c3,c5,3392,?,p3,
1769444252.8348732,CREATED,31f2714a-0a45-4b85-b0c8-ca45e73b8e06,e7e51a65-ac3f-47e0-9720-2660e8fdef04,c3,c5,27,?,?,surb={'id': 'ad269da6-bee3-4846-8ecb-7ab819ff448f', 'route': ['p2', 'e11', 'i1', 'x12', 'p3', 'c3']}
1769444253.0018125,RECEIVED,5046e2bf-b38c-4df0-b4c5-d0cb2f55aca8,a7a51177-8413-43fd-abd9-e5ed71d84f6b,c1,c3,27,p3,?,surb={'id': '9bf27a13-2d14-459a-9588-fe19cb9ce54b', 'route': ['p3', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769444253.053586,SENT,582253fa-ffc0-4db8-b681-23986c8987e4,9dff9357-1d3f-4084-97b3-cb6ae8615186,c3,c5,3358,?,p3,
1769444253.0538619,CREATED,9ffe4fd8-f16c-46b8-8fe8-665f2365fe08,51715cf9-a9e5-4d9c-9cff-e22b10e28431,c3,c5,26,?,?,surb={'id': '55ab443b-57d3-42ce-ae9d-30482bdfd7a1', 'route': ['p2', 'e1', 'i5', 'x1', 'p3', 'c3']}
1769444253.1054943,RECEIVED,e37e2708-2014-4cde-8f8f-6970db6dfa01,308ad042-de88-440d-9972-d588403341cf,c1,c3,26,p3,?,surb={'id': '972bcd7b-6b81-4d3f-abf0-ebf28fb76778', 'route': ['p3', 'e5', 'i6', 'x3', 'p1', 'c1']}
1769444253.1201015,RECEIVED,182dc364-e2dc-4020-9cc9-50b372ae986d,9f1822cb-92fe-43ac-b4e4-e50790d87f9e,c2,c3,27,p3,?,surb={'id': 'a27d16e5-0952-4868-aad4-cbb66f5117c8', 'route': ['p3', 'e9', 'i12', 'x10', 'p2', 'c2']}
