timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769502493.150138,CREATED,44f3a9e9-427e-4a6b-a1ec-84b6658b7d0b,3b2daa22-9377-449a-aef0-72d58b968397,c1,c2,27,?,?,surb={'id': '7225ba56-7f86-4a0c-a04f-be54a4ae3e70', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c1']}
1769502493.1522028,RECEIVED,4bac9014-991c-4baa-82cb-5b13d7921dd1,89cc15cc-0f90-484e-bfd4-e22e07cca32e,c4,c1,27,p1,?,surb={'id': '8a55f240-dfcf-41ac-9b05-0f0751609408', 'route': ['p1', 'e12', 'i10', 'x4', 'p1', 'c4']}
1769502493.1735742,SENT,33b7580b-2487-451e-96a4-c8fb6b207c72,0b5c7251-7b50-47ba-a26b-fb04df66b639,c1,c2,3387,?,p1,
1769502493.173742,CREATED,1cca3077-7efc-4436-87ac-d1c22329e017,001c2e95-9554-41ce-b1ed-f3b567b66585,c1,c2,27,?,?,surb={'id': 'cd671d0b-f04c-4221-af99-ea130c1ec6dd', 'route': ['p2', 'e4', 'i5', 'x9', 'p1', 'c1']}
1769502493.208708,RECEIVED,e9876e22-7103-4cc4-bdf7-daae7ea2e302,8fe1cb7c-0bcb-466c-bb45-14ca97512659,c4,c1,27,p1,?,surb={'id': '794edaa1-eb41-438e-a576-808bca3188e4', 'route': ['p1', 'e11', 'i8', 'x3', 'p1', 'c4']}
1769502493.3429852,RECEIVED,59cc3448-5320-4bf1-b5e8-ca7c6713d01e,007c7d00-b880-4d01-b2e1-8a35ff848095,c2,c1,27,p1,?,surb={'id': 'a5a02167-ea58-4245-ac31-402ff574444b', 'route': ['p1', 'e9', 'i8', 'x2', 'p2', 'c2']}
1769502493.7714005,SENT,3e2c9eae-f274-43d0-a839-8399be9499c4,1d46f2a8-55ab-4ca6-9606-deee75a970ef,c1,c2,3364,?,p1,
1769502493.7715507,CREATED,65f7fdc4-a68c-4105-9488-bf7b13299099,dade5bab-8e75-410e-b414-50b9c32bc557,c1,c2,26,?,?,surb={'id': '1eb3f599-ebf9-4f88-917a-fa31db3780e9', 'route': ['p2', 'e11', 'i9', 'x4', 'p1', 'c1']}
1769502493.78071,SENT,224f45db-4939-4899-b763-ee40ec2e7145,f746d31d-91ea-4add-8669-9ab93451f091,c1,DROP,2030,?,p1,
1769502493.780841,CREATED,ccb1cda0-7f82-49b1-bf33-5eb095b59423,dc5f520d-d3fa-45ad-aa94-b3a86648b548,c1,DROP,27,?,?,
1769502493.8214574,SENT,ff36d4a0-3bb7-4630-b608-42dd2f24dd31,8510ab05-b294-48aa-9c7f-0f80e3406cd7,c1,DROP,2015,?,p1,
1769502493.8215914,CREATED,6dfec557-f975-49c5-9c67-12fbcae959b5,d6759d4e-3b2b-45ef-b419-530a545d3385,c1,DROP,27,?,?,
1769502493.9927545,RECEIVED,8c18e0cc-a394-4ac9-a47e-afd99bbff72d,a8b9703b-e046-4c0e-bb64-199d2ff42e11,c2,c1,26,p1,?,surb={'id': '595cae26-4fe8-4319-b80a-13eb4661d685', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769502494.0322542,RECEIVED,5cf870f3-fd8c-4cab-937e-0a2caf0575b9,7e9c97d1-dab4-46c6-a214-ff9e450a762f,c4,c1,27,p1,?,surb={'id': '8ee88f0f-9e21-4e9c-971b-4343f83739c6', 'route': ['p1', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769502494.1221516,RECEIVED,c88ae6f9-0551-4e8f-9261-454b8b50c888,518e4d34-1954-40d7-900a-be2632ce59fa,c2,c1,27,p1,?,surb={'id': 'c077a379-d3cf-42ea-aa73-a1d8466fffb0', 'route': ['p1', 'e2', 'i8', 'x12', 'p2', 'c2']}
1769502494.1364834,RECEIVED,ed2ce844-3a5e-4b36-82a7-31b9d4156af5,7ed7d6a5-d2c7-4771-b912-46db0cdbfb68,c2,c1,27,p1,?,surb={'id': 'bdcd003b-edd5-430a-b073-7930b393a5c5', 'route': ['p1', 'e12', 'i3', 'x6', 'p2', 'c2']}
1769502494.137629,SENT,a8423e68-7397-4c9a-831f-a6035dcb35ae,c6bef793-2340-441f-8a89-09d2822e4422,c1,c2,3375,?,p1,
1769502494.1377425,CREATED,bdbfe480-4070-4e37-92f8-30bb3071a652,134b21ed-eb5a-49b9-9a01-63fedcef6b12,c1,c2,25,?,?,surb={'id': '0356a1d7-133d-4790-945a-74cf6f2a88c4', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c1']}
1769502494.225816,SENT,38f25cef-e87b-4974-9413-5f739589c139,1c54f1d3-b3e9-4ad3-a8ea-2361860e563e,c1,c2,3388,?,p1,
1769502494.2261155,CREATED,fd2fcf78-dabd-436d-9cde-bbb268f87a1f,03b3cd2d-9bda-4ab3-8600-2c6442bde06f,c1,c2,27,?,?,surb={'id': '3aecff6e-c678-46a9-b271-13f9f84e13c4', 'route': ['p2', 'e11', 'i5', 'x1', 'p1', 'c1']}
1769502494.5477014,RECEIVED,9a727a61-b9ca-41e8-bfde-66f541511989,aafa5aac-e7d9-484d-a07f-b8f0f771f19b,c2,c1,27,p1,?,surb={'id': '66aaa5fc-eebb-4f5f-8948-666e5187269f', 'route': ['p1', 'e9', 'i6', 'x4', 'p2', 'c2']}
1769502494.5694754,RECEIVED,84578bee-1d87-4c9a-90ab-eabbe8c98874,f162a592-2d0e-4aeb-a403-0728dc38f822,c2,c1,27,p1,?,surb={'id': 'a2a8a0bc-2bb8-4517-9136-0a93f93aa073', 'route': ['p1', 'e10', 'i5', 'x4', 'p2', 'c2']}
1769502494.688646,SENT,d3180e5d-2a9f-4e19-b98c-fee682ae948a,a2ee4942-b2e4-4cee-bc4a-07dff01ac112,c1,c2,3386,?,p1,
1769502494.6887946,CREATED,9a2f6582-9cc1-4eee-89b2-8016bc70a264,7fa42f13-c457-4f87-bb74-25d543d08186,c1,c2,26,?,?,surb={'id': 'a1fdf111-3d54-41c9-8185-9451bb7efe0c', 'route': ['p2', 'e2', 'i6', 'x5', 'p1', 'c1']}
1769502494.773156,RECEIVED,87835205-fb85-46c6-bd7c-c767bf8e6f64,d8791f2f-b35a-46f0-9a56-a71dd339ce21,c2,c1,27,p1,?,surb={'id': '97e1d3ff-8468-41c5-9088-c8655167e943', 'route': ['p1', 'e4', 'i5', 'x5', 'p2', 'c2']}
1769502494.8062332,SENT,e8693117-2bf2-471a-bde4-7dc635ae2531,3d70081e-8765-446f-96aa-a06c8ab5d2c2,c1,c2,3375,?,p1,
1769502494.8069084,CREATED,3dbcddd5-9918-420f-98a5-973fdf058b12,4b25fa9d-9b2f-4352-8c9b-e0e6254ea5fa,c1,c2,27,?,?,surb={'id': '6647a4f9-4932-432d-b680-c521499aa7d3', 'route': ['p2', 'e6', 'i1', 'x7', 'p1', 'c1']}
1769502494.9816005,RECEIVED,012e2ff6-46a3-4700-8c89-89472e978fee,1507b509-bce9-4760-a0ce-a325f56c944c,c4,c1,26,p1,?,surb={'id': '50d8790d-eebf-467f-baf7-49c1b9e6dd82', 'route': ['p1', 'e9', 'i6', 'x4', 'p1', 'c4']}
1769502495.082467,SENT,fab3b3ae-3f61-41e6-984c-b9a4324000c1,cc717125-f67f-4813-ba4f-33df351e8732,c1,c2,3375,?,p1,
1769502495.082619,CREATED,94f0eb9c-250d-4b70-9f6c-9f0f37fa8e93,50bd8de0-14d9-4fd0-b5d9-0cb419bd4f73,c1,c2,26,?,?,surb={'id': '78205eea-14f1-44fe-b401-715b8c375e67', 'route': ['p2', 'e4', 'i11', 'x10', 'p1', 'c1']}
1769502495.1973364,SENT,d7b7ea06-3a5f-408a-b911-ba0ec8d6d5ec,4cc25657-f4fd-466d-ba09-2ba797da8453,c1,c2,3404,?,p1,
1769502495.1974316,CREATED,f528dc5f-984e-4b4d-ba88-863016ec8bb2,2fd40bb9-5adf-452a-9b4c-ba69ca451efb,c1,c2,27,?,?,surb={'id': '5f820816-6645-4ae2-b406-3b8118477360', 'route': ['p2', 'e1', 'i8', 'x6', 'p1', 'c1']}
1769502495.265107,RECEIVED,8c0f5344-766c-4b38-a7cd-51c3594740ee,3711fceb-4e8e-4374-aba9-bfe74060ee04,c2,c1,27,p1,?,surb={'id': 'e26dd7d4-4e30-4bc1-b2d5-63056d1881e0', 'route': ['p1', 'e9', 'i3', 'x6', 'p2', 'c2']}
1769502495.3184197,RECEIVED,25cb50e7-bda8-452e-80f4-616e9eda0492,5ed507ad-1969-497c-927e-eddf6343856b,c2,c1,27,p1,?,surb={'id': '90185761-8847-4b52-90bc-167d44bf23a1', 'route': ['p1', 'e1', 'i7', 'x11', 'p2', 'c2']}
1769502495.3530965,SENT,9b25b8d1-f113-4ef6-8d80-ae9c181a9b6b,b87e0610-1dae-48e1-bdc2-2f675965ab4f,c1,c2,3384,?,p1,
1769502495.3531978,CREATED,56f6b62e-47ee-4e04-8d0a-da358c93070e,0dc59131-03e6-4bec-9290-60b745f5c9f2,c1,c2,27,?,?,surb={'id': 'e2d9c5af-8458-48d2-92d8-2a367154f391', 'route': ['p2', 'e9', 'i7', 'x2', 'p1', 'c1']}
1769502495.5148237,RECEIVED,0d85bdc6-e766-4cd5-a14e-7435f21972b6,85a19a94-e2cf-4985-a951-b15f3dc9b3b7,c2,c1,27,p1,?,surb={'id': 'b105493f-1713-4408-8188-36d7c3d918c8', 'route': ['p1', 'e2', 'i1', 'x12', 'p2', 'c2']}
1769502495.67444,RECEIVED,eb01ba84-db16-462b-a016-9adac349830a,48881bff-d411-44b3-bc10-a81d88b96bb9,c2,c1,27,p1,?,surb={'id': '5dc63ca7-c877-43c6-a71c-fc8f7e36bbef', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c2']}
1769502495.7509065,RECEIVED,676f6aca-1359-45f2-a705-a1acbec21484,81c8293a-3f02-42e0-95e6-f77ef870f28a,c2,c1,26,p1,?,surb={'id': '0cb001ef-7d10-427c-904f-869a0f726d2c', 'route': ['p1', 'e11', 'i4', 'x10', 'p2', 'c2']}
1769502495.951671,SENT,cd360858-456c-44ac-b5af-0e4054fa7a75,832bb56b-45d7-49a8-9d67-d596c0fd1784,c1,c2,3399,?,p1,
1769502495.9518006,CREATED,71238fe9-3216-4bce-a34a-92a6cec912a3,a2d998ad-3706-42c0-b075-b1a6f8c6bde7,c1,c2,27,?,?,surb={'id': '2ecdcb33-1867-43a8-ab3c-816127b91040', 'route': ['p2', 'e10', 'i10', 'x1', 'p1', 'c1']}
1769502495.970709,SENT,718dcf72-0f82-420a-a416-69f06174a914,760c956b-440c-452c-acb6-f3889fc0f790,c1,c2,3363,?,p1,
1769502495.970857,CREATED,209cf16f-90e9-432f-86f0-238e20b8729e,d2357a4a-0ced-45b4-ad2e-66a6b9a41fee,c1,c2,26,?,?,surb={'id': 'c8b632f7-6484-43f8-b0a1-3328db6ce930', 'route': ['p2', 'e5', 'i5', 'x11', 'p1', 'c1']}
1769502496.023904,RECEIVED,416542db-e9f8-4c3c-8ab4-cee263e3e5a2,ddfa7c72-083a-4bb6-a3af-c26defa5bdd3,c4,c1,27,p1,?,surb={'id': '9882c597-4a71-4968-9be6-12024c1bc714', 'route': ['p1', 'e3', 'i11', 'x12', 'p1', 'c4']}
1769502496.042564,RECEIVED,06c7812f-ca3f-4d1f-bfd1-c2a59f3fb25d,6a3f7e7b-ee18-40ff-82fa-cca860eb571d,c2,c1,27,p1,?,surb={'id': '400de02f-1a5b-4db0-9d82-62a725b2b94f', 'route': ['p1', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769502496.1416728,RECEIVED,7b5983d1-5c72-491c-99b6-cc55ac65518d,cba05cb3-6e75-4fb0-ac4a-e6f9d167a90f,c4,c1,27,p1,?,surb={'id': '4d133037-a227-4f2f-bc96-045fdeddfdbf', 'route': ['p1', 'e4', 'i4', 'x2', 'p1', 'c4']}
1769502496.290437,RECEIVED,7652dc4f-4e4e-4b50-8046-6fc11560c0e7,8981f48d-ff7e-4c65-8e6b-461ed703a772,c4,c1,27,p1,?,surb={'id': '44354e19-59bf-490f-84a4-001a9d9fdce3', 'route': ['p1', 'e2', 'i10', 'x7', 'p1', 'c4']}
1769502496.294591,RECEIVED,fbfd6d32-37e7-4222-b850-8aeb8c9fa6b9,95a836d6-5d65-460c-a884-b106d818e13a,c4,c1,27,p1,?,surb={'id': '768fe9a6-59bc-49ed-bf91-419c6d499133', 'route': ['p1', 'e3', 'i6', 'x9', 'p1', 'c4']}
1769502496.466339,RECEIVED,3b1db88c-0821-46a6-b209-509b79ed3f3c,4afbd041-83a5-45e9-a53f-4fd73e1b7435,c2,c1,27,p1,?,surb={'id': '29643bb4-e03f-4b49-9f00-a9ac29232dae', 'route': ['p1', 'e6', 'i10', 'x8', 'p2', 'c2']}
1769502496.4778059,RECEIVED,10e3b06d-525b-455e-8389-0b2d76e20720,dd5da962-1c76-4ade-b002-fb7ea6a9d547,c4,c1,27,p1,?,surb={'id': 'd89365d1-99b8-4ac5-aba4-7f2a3645b3ab', 'route': ['p1', 'e6', 'i10', 'x3', 'p1', 'c4']}
1769502496.5633132,RECEIVED,20a780fc-6c83-4d2a-ad03-1948ea06aca1,1f2d78f5-b188-4728-9d2e-39b87e84db31,c2,c1,27,p1,?,surb={'id': '280c4649-8e72-4b3f-ab71-acb7afb6525c', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c2']}
1769502496.5668862,SENT,64659faf-9cc7-44bc-bf43-ec2cf84a82f6,66a356be-3302-4875-805f-ca7d1d8e3ed8,c1,c2,3360,?,p1,
1769502496.5670326,CREATED,323eb5cd-7f2a-4383-86cb-e5534089bf25,6d5b8c74-00dc-437a-9707-768a087602ec,c1,c2,25,?,?,surb={'id': 'd9070287-8b32-4745-85f3-5058acf2a6dd', 'route': ['p2', 'e12', 'i9', 'x11', 'p1', 'c1']}
1769502496.848795,RECEIVED,dd4a087e-b1ee-4edb-8e03-d7f805f26c9f,d8ff1d8e-de6e-4958-8c70-8834b6173190,c4,c1,26,p1,?,surb={'id': '2f0edba5-3250-4e33-989a-814cd7f660e8', 'route': ['p1', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769502497.0298958,RECEIVED,f871fc36-a635-446e-8fdc-3eb8f43b9711,d882cef0-7864-4a2c-9dfb-d7ee6ef517cb,c4,c1,27,p1,?,surb={'id': '1c0d2862-b8e8-456e-a9c6-ba907d386348', 'route': ['p1', 'e4', 'i3', 'x7', 'p1', 'c4']}
1769502497.1628764,RECEIVED,577e58b9-8905-4253-913b-86a5d7acea63,f5341c3e-a1e8-4062-9284-026f4d3d9f72,c4,c1,27,p1,?,surb={'id': '5cdbcfb6-d1b4-4e02-8daa-ac0c44b1abce', 'route': ['p1', 'e9', 'i8', 'x1', 'p1', 'c4']}
1769502497.1858509,RECEIVED,c6bd068c-47c4-42c6-a0b2-a3102304e535,83237b55-ae9b-44cc-b578-45f05ab71af5,c2,c1,27,p1,?,surb={'id': '0af742ab-9325-4227-9c36-2060afc27c48', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769502497.1981983,RECEIVED,40f2fd8f-6a82-4c76-a274-95e7a5cc51ef,2978ade0-956d-494a-920b-29bb13d83bec,c2,c1,25,p1,?,surb={'id': 'fe75e6f9-1dd9-417c-8323-d3d59edeec2d', 'route': ['p1', 'e10', 'i3', 'x10', 'p2', 'c2']}
1769502497.37725,RECEIVED,5f18679b-7cf3-4a07-95af-c5451c536c5b,abaecd45-339b-43c7-823a-7ddb26999e9c,c4,c1,24,p1,?,surb={'id': 'faa87c75-6b70-447f-810b-3780127f93e1', 'route': ['p1', 'e1', 'i9', 'x6', 'p1', 'c4']}
1769502497.4685056,SENT,bb9758b5-88cd-49ee-897d-39a385c52d21,17b24188-f457-406d-8114-2da46046c68b,c1,c2,3372,?,p1,
1769502497.468662,CREATED,475a96f9-5816-43ea-9c6d-fa403396b684,d5c29be5-50ff-448c-a099-195f9447d32e,c1,c2,26,?,?,surb={'id': '133369bb-0e78-4032-9413-fc05672ce8af', 'route': ['p2', 'e11', 'i10', 'x2', 'p1', 'c1']}
1769502497.5722787,SENT,629a4e83-675a-4bcd-b751-3a17cf6b1315,f4100838-cceb-40b8-9e06-5c19b3085fcd,c1,c2,3376,?,p1,
1769502497.5724406,CREATED,c643f298-a72f-409c-8bbc-4c8886712a6d,67002d1a-8c9b-4a56-a641-b68a0656f2c0,c1,c2,27,?,?,surb={'id': '62873fe7-8761-4261-85bd-fe1cddc92f7e', 'route': ['p2', 'e7', 'i6', 'x9', 'p1', 'c1']}
1769502497.9201548,SENT,6eab73ad-e613-4111-96be-b5121f8f98ee,42d3bcd8-c012-4751-b9a1-00526baa7fef,c1,c2,3384,?,p1,
1769502497.9203117,CREATED,b2019cb2-478a-4a95-9ad7-7cc904bac5d9,03903057-b30b-4c77-8d80-140e1c8f982c,c1,c2,27,?,?,surb={'id': 'd1e188ac-87d0-432f-b722-a7015871793f', 'route': ['p2', 'e11', 'i7', 'x8', 'p1', 'c1']}
1769502498.0267093,RECEIVED,213c872f-ab51-4251-8db6-c7af6e47943e,70b200c0-3f37-4edd-a896-3c6e1f9152dd,c4,c1,25,p1,?,surb={'id': '0b749032-2c14-43df-bd6c-3f341c63ab2f', 'route': ['p1', 'e11', 'i4', 'x11', 'p1', 'c4']}
1769502498.102702,RECEIVED,f8d52643-932e-4f78-afe5-5ce771aac621,90ca481c-bacb-4119-b074-49328a0c901b,c2,c1,27,p1,?,surb={'id': '7ddf623e-0b9c-411d-937b-828695a1ebc6', 'route': ['p1', 'e7', 'i4', 'x11', 'p2', 'c2']}
1769502498.3323119,SENT,b07b0607-809d-437e-b82a-a15b28c96bff,df197773-06e1-4154-8d4d-e2bee8f9f87d,c1,c2,3396,?,p1,
1769502498.332456,CREATED,82fc8936-d6c9-44e7-accc-d347e2e613e3,d4a11def-d478-45f4-b927-185b7a0c117d,c1,c2,27,?,?,surb={'id': '98232691-4dc4-4f28-b2f0-4a54b299a7e4', 'route': ['p2', 'e12', 'i7', 'x10', 'p1', 'c1']}
1769502498.3498747,RECEIVED,6782ed4f-7821-4509-a4d8-f740e836dfc5,3ac4700e-d5e4-46e4-8418-5a9ae611ff13,c2,c1,27,p1,?,surb={'id': '79eba96d-ebbc-4588-bed0-d901fdce7041', 'route': ['p1', 'e1', 'i3', 'x11', 'p2', 'c2']}
1769502498.3539367,RECEIVED,ca26982f-6472-45cf-9763-9e1d032ec677,e50b6b9e-0140-4250-8621-22db1aa64199,c2,c1,27,p1,?,surb={'id': '47a48369-35bf-411a-b9e9-1a4a1fa0f0f5', 'route': ['p1', 'e8', 'i4', 'x4', 'p2', 'c2']}
1769502498.5499978,RECEIVED,89550fe8-7764-46cb-a88f-dd0db1f25228,1f80790b-1d54-4bd3-9188-da524d4ac591,c4,c1,27,p1,?,surb={'id': '829f2c2e-92ee-4e5c-a0e0-c1a52786f199', 'route': ['p1', 'e9', 'i5', 'x5', 'p1', 'c4']}
1769502498.558353,SENT,4d67fb9d-a0cd-40eb-b958-4e416bd9f759,cde2bd6f-25b6-456c-a8f1-d6c4c245030e,c1,c2,3376,?,p1,
1769502498.558492,CREATED,76dbd992-3f80-4f57-b6f5-d4db4bd2e285,da132897-3d3c-4d88-8ff8-ed936ee43852,c1,c2,26,?,?,surb={'id': '155b3c2a-dd40-4651-b24b-b45eebaeebc4', 'route': ['p2', 'e7', 'i12', 'x4', 'p1', 'c1']}
1769502498.576752,RECEIVED,96e53587-080b-40a1-b1ab-f0acf42c1385,0b9c4afb-7b84-4d8f-881d-1c98e6b11ee8,c4,c1,27,p1,?,surb={'id': '05cfef94-cddf-4c9c-a61c-574aaab0f035', 'route': ['p1', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769502498.5829492,RECEIVED,06c69473-fc55-4118-afee-58c869b94074,e4741d50-023a-489d-89d4-cad09567aea0,c4,c1,27,p1,?,surb={'id': 'fb996be1-72f5-452a-9f39-6cd2f428388f', 'route': ['p1', 'e9', 'i9', 'x2', 'p1', 'c4']}
1769502498.9555264,RECEIVED,e280a277-6dec-4588-8ecf-55b3b1fbe1f6,cf878f9d-e59f-4e96-a82e-47a302df6c8e,c2,c1,27,p1,?,surb={'id': 'b2dd8def-14fc-4424-8013-b16f72fce0d6', 'route': ['p1', 'e9', 'i5', 'x8', 'p2', 'c2']}
1769502498.9610963,RECEIVED,64e8f443-7602-49fb-b7b0-b768787cb435,b1d52b6c-f212-4ea7-a10f-229cfb765eee,c4,c1,27,p1,?,surb={'id': '191a720a-5974-420c-815a-1802058bb06b', 'route': ['p1', 'e6', 'i7', 'x1', 'p1', 'c4']}
1769502499.0741723,RECEIVED,d2c050f1-7894-4ea2-9fa6-6004bd4eee27,6d908b0f-1e4e-4d38-8155-0ee4f65dfb8d,c2,c1,27,p1,?,surb={'id': '6ad86058-c566-4e44-b592-23d2eae6e1cf', 'route': ['p1', 'e12', 'i2', 'x10', 'p2', 'c2']}
1769502499.3443615,RECEIVED,31d632b5-234c-4c07-8103-35df5fc8c51d,b2bbf8d1-a47b-4426-96cc-31f817a26108,c2,c1,27,p1,?,surb={'id': 'e838a4de-2445-416e-9e8d-313f0cda87ab', 'route': ['p1', 'e11', 'i12', 'x2', 'p2', 'c2']}
1769502499.4071321,RECEIVED,ab0ffaeb-afc2-4208-826a-7c61d3760ed7,d16a273a-93df-46aa-8ba6-a29c23837809,c2,c1,27,p1,?,surb={'id': '38fdd690-0cde-40da-b7e7-76410799b8d9', 'route': ['p1', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769502499.5517366,RECEIVED,6c36842d-7d6f-4434-91d8-8ad1f8351e5b,95150725-3c3c-4af6-8df0-53b1ac5c0e87,c2,c1,26,p1,?,surb={'id': '70af6700-7b42-4eae-baa8-58df123c021f', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769502499.9013388,SENT,08285f82-9e38-4724-824d-0fd084f0f592,a74d8953-99cf-4b51-bc0e-8f10b1faf305,c1,c2,3359,?,p1,
1769502499.9016159,CREATED,c0b61436-056c-4426-88dc-9cf6c84642a5,31ff3887-e5b3-4ec8-8c9e-22a18ab2ee0a,c1,c2,27,?,?,surb={'id': 'dd86e404-a3fa-45a4-8953-160f74944bfb', 'route': ['p2', 'e2', 'i6', 'x11', 'p1', 'c1']}
1769502499.9226842,SENT,061381c7-41e4-4f94-a16a-f2eea226b2f3,d155c8d8-7925-453a-bb32-0a9008838630,c1,c2,3367,?,p1,
1769502499.922842,CREATED,020a4595-c41d-4b60-93b4-8dab97f93773,ac806b1f-cf86-4ed9-9cdb-b84493aad9ba,c1,c2,27,?,?,surb={'id': 'd1ee76c4-9487-4423-b8d2-165fe2c995a2', 'route': ['p2', 'e12', 'i3', 'x9', 'p1', 'c1']}
1769502499.9723237,SENT,44daeb2e-3fb8-4c04-b05f-a96b90f94772,ac216ae3-5a50-41bf-9347-4920e0571147,c1,c2,3401,?,p1,
1769502499.9724855,CREATED,dff38f5e-4256-432f-bb69-0ef90c4e2964,fbfbb52a-a9b4-4599-860a-1e052e267ce2,c1,c2,27,?,?,surb={'id': '2ee6352c-c7bd-469e-9d06-c5a4a14e9a85', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769502499.989973,RECEIVED,5e6f4562-6452-46ec-8c1f-fdb35e2740bc,9e923202-78dd-447f-9d9a-c36ea09e718e,c2,c1,27,p1,?,surb={'id': '554d709a-0a7e-4a98-b8fd-86e8581df0ea', 'route': ['p1', 'e8', 'i12', 'x3', 'p2', 'c2']}
1769502500.1366715,RECEIVED,3c7685ff-6719-43ae-992e-63378ed71d07,0dfb1d7e-9169-44a9-8f7d-2792b8f887c8,c4,c1,27,p1,?,surb={'id': 'e74eed7e-e317-40ad-99db-6fc5fbc5ddd7', 'route': ['p1', 'e8', 'i3', 'x6', 'p1', 'c4']}
1769502500.2198927,SENT,54df9eda-9708-4128-8244-a7dd74374c9f,f6db8c76-54e8-4490-90c9-9184c2433c84,c1,c2,3405,?,p1,
1769502500.2200394,CREATED,b7cf2bf8-8587-47bc-a026-920ba5742ceb,6674484e-a583-4625-9e78-85682c91cbba,c1,c2,27,?,?,surb={'id': '193a5908-f0d1-45c8-9547-c13c22b46501', 'route': ['p2', 'e5', 'i12', 'x10', 'p1', 'c1']}
1769502500.3310819,RECEIVED,635e7ad7-3bbb-49aa-a314-3c06f5dff4a4,436e8718-0048-4416-83c8-bf255ecb6ef4,c2,c1,26,p1,?,surb={'id': '1dcabeb0-f60d-46fc-b560-4e46424e013f', 'route': ['p1', 'e9', 'i12', 'x10', 'p2', 'c2']}
1769502500.3651977,SENT,341575af-db0b-4531-a8fc-cf624f427272,ba82c42e-4864-4623-827d-83e5f5aeb0ab,c1,c2,3359,?,p1,
1769502500.3653426,CREATED,0507eab8-c87f-40c6-8720-d98685899b9b,8f6d1e1d-f7a2-44cc-b505-209efcc54124,c1,c2,27,?,?,surb={'id': '06a7c765-93fa-4994-a8ae-68ade248ea3e', 'route': ['p2', 'e4', 'i8', 'x6', 'p1', 'c1']}
1769502500.4019427,RECEIVED,0d46a0b9-20de-496f-8898-fb9f06288648,ed95d4a8-44a3-41b2-b21b-90bd13f8a8aa,c2,c1,27,p1,?,surb={'id': '80d18e35-9a1f-4ceb-8911-54c30f01e275', 'route': ['p1', 'e10', 'i10', 'x2', 'p2', 'c2']}
1769502500.6665823,RECEIVED,e5dc4203-3007-41b4-8219-eeb4eee3a799,b8a03ea1-0da6-4c4e-8778-91f7fd996362,c4,c1,27,p1,?,surb={'id': '2cfdff35-2ab0-4495-a7d8-be5c32b65c15', 'route': ['p1', 'e11', 'i4', 'x6', 'p1', 'c4']}
1769502500.6792228,RECEIVED,733b9d70-6135-440c-a9f8-0ea334674eb0,0be2535c-84e2-457b-8814-96311c74e794,c4,c1,27,p1,?,surb={'id': '0cd16448-c58d-4df8-9b83-1bad4c731cbb', 'route': ['p1', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769502500.6945584,RECEIVED,c4e98462-75f7-491d-9248-fa3a0d63c3a6,71b8a3c7-f935-4ae7-88ff-d82301400050,c2,c1,27,p1,?,surb={'id': 'b04f87e1-2d23-433f-9698-4ba7ba8b808d', 'route': ['p1', 'e1', 'i6', 'x7', 'p2', 'c2']}
1769502500.7915945,SENT,5103fbc9-ab74-4c99-872c-f0b51afdd10f,a6575be8-c318-4a38-8552-a8c8dd3d7535,c1,c2,3371,?,p1,
1769502500.7917433,CREATED,865453cb-8ebd-45c4-ab66-5373cd133a97,76748110-aa85-451d-9081-538d8d113a4d,c1,c2,27,?,?,surb={'id': 'd154c4d4-7c0d-416b-8cd3-4e4d5073e18f', 'route': ['p2', 'e5', 'i3', 'x3', 'p1', 'c1']}
1769502500.8543622,SENT,e3e1960b-a7f1-4be2-9b81-c036143ec806,d363f6e1-0d08-4b0a-9f90-b79f84c9c951,c1,c2,3375,?,p1,
1769502500.8545115,CREATED,9d7b957f-9681-425f-856f-f42fb4febd48,b5d64587-512c-472a-ba0b-79bc79b9f7d3,c1,c2,27,?,?,surb={'id': '82b985b0-fb84-4887-bcd7-513510bc3829', 'route': ['p2', 'e6', 'i11', 'x2', 'p1', 'c1']}
1769502501.0479898,RECEIVED,6472d65a-dcff-45cb-9502-c4af42060379,4ceae73a-ce71-4929-a141-8fcca2439934,c4,c1,27,p1,?,surb={'id': '8b93d0d9-ee24-4770-b649-0bf8fe83d39f', 'route': ['p1', 'e6', 'i6', 'x9', 'p1', 'c4']}
