timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733730.3824458,SENT,21b99d6a-d726-4c46-bd63-d6cc8e219232,308c70cc-b951-4442-a0b3-698207e61266,c5,DROP,2030,?,p2,
1769733730.3825727,CREATED,217d83d4-1f58-4c9c-805c-1d1313c2a0ca,370e030f-0f6a-4302-9ffa-c0d955390199,c5,DROP,27,?,?,
1769733730.520233,SENT,112bf3ee-42da-4668-b034-2749bd317566,e7ef2841-f4bb-4e13-afd2-b139594a711c,c5,DROP,2022,?,p2,
1769733730.520355,CREATED,3c234d5a-2c34-4a6d-aa90-bd49e57fb231,9919c117-e97e-4d82-acfc-479008b80b53,c5,DROP,26,?,?,
1769733730.6109223,SENT,ac7ac704-e460-4375-80b1-caeb0055dbb4,893922dc-c55c-46fa-97e3-730691eac8cb,c5,c4,3364,?,p2,
1769733730.6110966,CREATED,0b6c81de-33b1-4fc8-b8fd-85b45a076659,040424e4-66c0-428d-b06b-60e3084c611f,c5,c4,27,?,?,surb={'id': '2420b493-c45d-4aa6-a052-90eb1469f8f7', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c5']}
1769733901.177109,RECEIVED,d5cc8362-6934-48d7-ba18-35a3148d1f60,a971cf7f-aaf5-4c87-86a2-d6456f197d91,c3,c5,27,p2,?,surb={'id': 'ea35c1b9-df17-4f03-abdd-f7f1470819d6', 'route': ['p2', 'e5', 'i8', 'x7', 'p3', 'c3']}
1769733901.5607724,SENT,b83437c5-d5ca-4a20-9ba8-63ace9f3e94c,b225bcf9-ed28-403b-b55f-221286b36289,c5,c4,3384,?,p2,
1769733901.5609016,CREATED,a8340ae0-c887-4051-a51e-013b5227d62e,e54199fd-1fed-455f-aafe-124b3017f865,c5,c4,27,?,?,surb={'id': 'ce546021-0f46-4e7c-a6d3-70bd1e6b1e41', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769733901.6667068,SENT,183ed929-bd16-4461-9c40-023e7bafea18,b4ad60c2-6b1b-4e1f-8f38-1f2e3cb15a55,c5,c4,3379,?,p2,
1769733901.6668415,CREATED,5648f99f-f6d0-43bc-817e-8776728f2a4c,74a535dd-37ab-41f7-8030-62edb075139a,c5,c4,27,?,?,surb={'id': 'e88dfaed-610f-4515-a1c0-eb2004bf2c10', 'route': ['p1', 'e2', 'i5', 'x10', 'p2', 'c5']}
1769733901.9338348,SENT,5bdc2148-e52c-4e1d-aa15-5a12cc5374cb,f79a8806-7d49-4d32-b983-7d17c26d30ac,c5,c4,3360,?,p2,
1769733901.9339283,CREATED,8ce49e90-b8c6-4abd-8a14-9ff022ec5b2f,a3320155-9cc8-4a6e-b8ef-423f08d7fa02,c5,c4,27,?,?,surb={'id': 'a3d61b6e-699e-438c-8230-c4f0154b3d43', 'route': ['p1', 'e1', 'i4', 'x1', 'p2', 'c5']}
1769733902.4981174,SENT,a3117002-57db-4db3-94e1-72667204a115,0fe647fb-eadb-4cc6-a243-bd52f3120306,c5,c4,3396,?,p2,
1769733902.4981933,CREATED,38c24b94-9794-43bd-976a-08cb3bdd842a,cb579022-3da0-4019-b44f-29e83bc56098,c5,c4,26,?,?,surb={'id': 'f40c21bb-7867-4223-83b7-350d21207677', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769733902.692589,RECEIVED,74014714-e55f-4203-ab1a-53b1bdb54d9f,0636c02b-8498-4006-8e0a-8263bef8c891,c3,c5,27,p2,?,surb={'id': 'a263ac8e-d475-4c86-841b-edd221973005', 'route': ['p2', 'e6', 'i5', 'x10', 'p3', 'c3']}
1769733902.7228842,RECEIVED,a9fa2d1b-13f1-4cdb-94cb-540d8cc6f1fb,5e440737-293f-42cd-8ce3-5c22a5e32737,c3,c5,27,p2,?,surb={'id': 'ac349e2e-baef-4147-9c15-08c355f2d433', 'route': ['p2', 'e5', 'i12', 'x9', 'p3', 'c3']}
1769733903.1437385,SENT,b43bb542-8d22-4772-b3a4-4297c77cdda0,98d15e8d-fa30-4cae-8bbe-87dab6a2330f,c5,c4,3381,?,p2,
1769733903.1438103,CREATED,b9d4ec46-4810-4e52-8800-000497ac7480,7b17114d-3e1b-4be4-b968-c2bdc6aec268,c5,c4,27,?,?,surb={'id': '3494894e-d2b5-484b-8ad5-907121130abc', 'route': ['p1', 'e10', 'i2', 'x5', 'p2', 'c5']}
1769733903.4386394,SENT,e64a50b8-bd43-4d5d-b34b-bd89a11b265c,0836c11d-a41f-49c4-9805-07634a91306c,c5,c4,3373,?,p2,
1769733903.438812,CREATED,775ccb0d-1184-4add-8965-aa53650606b2,cdc6c850-35eb-461e-af08-e1a98413d939,c5,c4,27,?,?,surb={'id': '3e685787-15c0-49d7-bd91-2559268e440b', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c5']}
1769733903.5262673,RECEIVED,ab8a3581-4fb7-457f-81f6-d6f26f0f260b,c2dabecb-bb5f-443a-a865-38692387d535,c3,c5,27,p2,?,surb={'id': 'e1acb019-aea9-4385-907c-d44be7c3f908', 'route': ['p2', 'e5', 'i5', 'x2', 'p3', 'c3']}
1769733903.84642,RECEIVED,721b2916-fb3b-4f6e-8fa5-3db438227529,c5a61946-002e-4ffb-94eb-f63c0cd05a2a,c3,c5,27,p2,?,surb={'id': '8f9768a5-6bad-440d-8d2d-810e00cc4427', 'route': ['p2', 'e11', 'i7', 'x3', 'p3', 'c3']}
1769733904.2551715,SENT,702d4948-e50c-478b-a505-eb9954d812e3,13dd8253-c29c-49e5-97aa-e7ec3400f885,c5,c4,3388,?,p2,
1769733904.2552593,CREATED,fd1e3074-2922-47be-b510-64d87377c914,f8322193-5715-4cc2-9ba5-a2755bc24fe3,c5,c4,27,?,?,surb={'id': 'b3b6e28b-4637-403c-bc49-6d503fa57b2a', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c5']}
1769733904.2773986,RECEIVED,31651de0-fa45-4c4c-80cb-a7edf59d6883,16a771fd-15a8-4ac8-bb58-a2e999b22d1c,c3,c5,27,p2,?,surb={'id': '13b86665-d089-457b-9b13-6068fa0f7979', 'route': ['p2', 'e2', 'i5', 'x10', 'p3', 'c3']}
1769733904.342387,RECEIVED,a765ee5e-9aa0-43b0-90eb-dd8ec9db4576,0a3de608-226a-483b-89cf-5d65228b42ee,c3,c5,26,p2,?,surb={'id': 'b7aec7d5-114d-420f-a148-69aae1c5481d', 'route': ['p2', 'e10', 'i12', 'x5', 'p3', 'c3']}
1769733904.34272,SENT,cdce38d4-9895-41dd-9550-01ef899e2481,0fb3c7f9-f332-472a-aa13-7b5ff28ab45b,c5,c4,3379,?,p2,
1769733904.3428414,CREATED,ed21455f-6fe1-44fb-82ec-30ea99ad1d4f,9c440433-7e9b-4f15-9e85-0770ede76a79,c5,c4,27,?,?,surb={'id': 'c861747d-429a-4cfa-a166-2a1671015fcb', 'route': ['p1', 'e9', 'i12', 'x7', 'p2', 'c5']}
1769733904.832713,RECEIVED,2cf1cfe3-243c-4755-a48d-d9da11de51bf,53000240-7bec-4ec1-abbb-d25dbf2401a3,c3,c5,27,p2,?,surb={'id': '05e6ff12-6505-4c1f-9f0f-b423b6fc2658', 'route': ['p2', 'e2', 'i8', 'x3', 'p3', 'c3']}
1769733904.887887,SENT,171a8d64-b58d-4507-ae56-3f74b07edcf0,5199784d-3990-462d-a88f-7ee8eb325d62,c5,c4,3385,?,p2,
1769733904.8880737,CREATED,8208bdde-e23e-4016-a100-4b781a1ba95a,22bf9d87-f183-473d-a440-546c403d7c5f,c5,c4,26,?,?,surb={'id': '01927641-ba0a-4d84-adba-e69236cf7fbe', 'route': ['p1', 'e1', 'i9', 'x6', 'p2', 'c5']}
1769733904.925421,SENT,44e74ba7-add2-469c-9357-bf92ab1648e9,e76c1fd0-e860-447c-9a59-e17e0199a309,c5,c4,3404,?,p2,
1769733904.9255683,CREATED,fff84e2f-955d-4993-86c6-3c1133d10da3,f291b28e-a4d2-464a-9936-3dd4f79cd30f,c5,c4,27,?,?,surb={'id': '3c115b75-ffb2-460d-b0b3-1d3ae0cc2d94', 'route': ['p1', 'e10', 'i10', 'x3', 'p2', 'c5']}
1769733905.1422942,SENT,e99aed7d-147f-44cc-95f3-a64d2c32aced,831726d8-691a-4ca0-9a2c-4427e680ff61,c5,c4,3399,?,p2,
1769733905.1424742,CREATED,5adcb2c5-5d5c-4b52-bafd-6048692b1524,d66246d4-87f1-4261-b826-dfd3f0cd4fa7,c5,c4,27,?,?,surb={'id': '52d4858c-c915-4ebc-8b84-720ab6e8f14f', 'route': ['p1', 'e12', 'i3', 'x2', 'p2', 'c5']}
1769733905.2612383,SENT,59629c39-582b-42bb-9a92-d9873aaff406,7578cd89-19d9-44cf-91e7-13f58dc8f834,c5,c4,3383,?,p2,
1769733905.261373,CREATED,2116add8-39f3-4606-b6dc-c81b5d5a975a,be19cfd8-1649-4a44-93f2-4b35026ea6e6,c5,c4,27,?,?,surb={'id': '1f04a7b3-eb16-4302-8b21-0f4c4e7a316e', 'route': ['p1', 'e8', 'i8', 'x11', 'p2', 'c5']}
1769733905.4729319,RECEIVED,829db6a8-3e34-4c08-84e8-a2a4bebfcb30,ffeeac03-d1a2-4b8a-82ad-5199f612ee54,c3,c5,27,p2,?,surb={'id': '06ab9eda-8086-4a0b-ae35-3d3df4ff8de8', 'route': ['p2', 'e9', 'i1', 'x2', 'p3', 'c3']}
1769733905.496413,SENT,8e4ea00f-e4b9-4e3f-a2fe-ff91b97c778f,95082433-47a6-4913-a527-1c7859a3f7a8,c5,c4,3375,?,p2,
1769733905.4965217,CREATED,dda17b4f-261b-490e-bc7f-7362d5b20c07,dd5be80f-d4c8-4013-8a36-a29a6009814d,c5,c4,27,?,?,surb={'id': 'c140ee77-44f9-4e4a-a0ca-63ba9c55bf4c', 'route': ['p1', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769733905.6664245,RECEIVED,e67b2470-c1f0-4e9c-a8c1-e8366488c823,9e1aae21-f4f2-4abc-861d-2534a0b233bf,c3,c5,27,p2,?,surb={'id': '4d355c63-ea58-4ecb-9d07-d1120ff038f1', 'route': ['p2', 'e4', 'i4', 'x12', 'p3', 'c3']}
1769733905.7448356,SENT,53eaac17-5da1-4502-bf37-8cd0cc41bce4,1549f81d-a362-46ad-80ff-abcc5a5705b1,c5,c4,3380,?,p2,
1769733905.7449827,CREATED,7aa601b9-6329-4652-9c21-5ab68c1c8ae3,a4bc1bc5-0b54-4db8-a631-8e9004cf17c5,c5,c4,27,?,?,surb={'id': '0f691fbc-6485-4d58-8e02-61c78f646188', 'route': ['p1', 'e1', 'i11', 'x11', 'p2', 'c5']}
1769733905.9625113,SENT,7df47e67-e46e-40fc-8a87-9429fe66a375,0b2efd4f-1e33-4f26-adfb-c5edc5d11fab,c5,c4,3362,?,p2,
1769733905.9626663,CREATED,9a0d009c-6b08-41f5-9851-e9ba46debd68,a226d9ca-00f1-45a3-8a7c-c73595c4ccf0,c5,c4,27,?,?,surb={'id': 'e1dfa476-54ab-44b3-b233-934ae9b0c4a1', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c5']}
1769733906.28535,SENT,c34eb7fd-e6ee-4471-ab11-edbd50bce09b,cca1c885-6531-485d-962a-1905e186b71c,c5,c4,3361,?,p2,
1769733906.285411,CREATED,1fad1f03-b33d-4a18-8c5f-d8049649414a,1fb09199-786a-4dcc-ac5f-008fba05c84b,c5,c4,27,?,?,surb={'id': 'e8343c61-1387-4c60-a50e-bcf552aea40d', 'route': ['p1', 'e3', 'i2', 'x2', 'p2', 'c5']}
1769733906.3161974,SENT,d4684671-b96d-4910-8b0d-361a01145143,04a2caa2-61f0-4d46-8737-5a40166e058f,c5,c4,3399,?,p2,
1769733906.3162599,CREATED,f55a7471-7418-4247-9c58-11b3ce4594a4,f05733c2-4966-41b0-94ec-8a9faed6c11e,c5,c4,27,?,?,surb={'id': '78d5317b-f0f5-4eab-9644-c0907651ff87', 'route': ['p1', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769733906.417471,SENT,f57c209f-32d6-426a-88ee-67bd93982bc6,d4c37974-f4d7-4398-8b7c-0af7b6d327e0,c5,c4,3362,?,p2,
1769733906.417811,CREATED,7f687881-ecd6-4962-b726-ff2b7bf145ab,6c04d29e-5d81-493e-bbdf-d9f8abac7a69,c5,c4,27,?,?,surb={'id': 'fd003ca5-5cd6-422b-9944-5eb8bcdd8fda', 'route': ['p1', 'e2', 'i7', 'x9', 'p2', 'c5']}
1769733906.5588255,SENT,c327131b-fb69-4e72-98fc-dd7cb7744c6b,f5b7f0a7-5b9f-4046-be43-577bfdf68da9,c5,c4,3355,?,p2,
1769733906.5590086,CREATED,fe854c6d-3fff-43d3-83c1-6cf0e37de56e,3c343727-63fa-4052-b5b1-0e3f31037aac,c5,c4,26,?,?,surb={'id': '285de353-7ae7-4f05-ac45-eae876916c21', 'route': ['p1', 'e7', 'i3', 'x2', 'p2', 'c5']}
1769733906.6319766,RECEIVED,998a9588-3e2e-412d-a96d-bcf93c6e56df,03bd2fcd-800f-4883-888a-abaf82068d51,c3,c5,27,p2,?,surb={'id': 'a299714d-1eb9-4a4d-a37c-24ed3ec631ef', 'route': ['p2', 'e10', 'i10', 'x5', 'p3', 'c3']}
1769733906.8052025,SENT,71a83571-f61c-46b1-846e-928c09e99a8e,89a36d79-3ae4-4af0-b371-f67a6cb9ff77,c5,c4,3383,?,p2,
1769733906.8053534,CREATED,f6c2f3c2-5850-4d2c-8a1a-f5b0b83ab9fd,b7f4a1fd-cc74-4df6-a4f6-c6971d998e27,c5,c4,26,?,?,surb={'id': 'baaa502a-92c6-4ae7-ba5f-917ebab1da7c', 'route': ['p1', 'e12', 'i3', 'x6', 'p2', 'c5']}
1769733906.9093719,SENT,711b53a7-1012-4a55-aabd-05407d2855ab,1db70e42-4cb2-42c9-8072-3fe701dfd4b5,c5,c4,3371,?,p2,
1769733906.9095242,CREATED,5a7fef11-29dc-4b82-8a02-2c622d63331f,e4f86f65-04e5-492a-83e1-8d0e5ee76577,c5,c4,26,?,?,surb={'id': '9d0330ef-0683-497c-940e-484d05c44e20', 'route': ['p1', 'e8', 'i6', 'x9', 'p2', 'c5']}
1769733907.1744158,SENT,68028572-34f8-4943-abb4-eef480ab01cd,7d1bf452-6a42-4981-95a9-ffbb7d86dc5e,c5,c4,3392,?,p2,
1769733907.174565,CREATED,74ff88e2-1d71-4ccf-b0d8-18f99cb4a2cc,1651697c-5381-4533-8e22-a655f13adf99,c5,c4,26,?,?,surb={'id': 'd4ac535f-0fb7-406e-a8e8-4a98072045c9', 'route': ['p1', 'e6', 'i2', 'x10', 'p2', 'c5']}
1769733907.471721,RECEIVED,a9b66fcb-df00-4771-9529-01e865c0261b,bd1b5d42-fce7-43a9-b709-e355dbfd7982,c3,c5,27,p2,?,surb={'id': '5b1fd350-7c23-4468-94e4-b1abefae90c4', 'route': ['p2', 'e7', 'i2', 'x10', 'p3', 'c3']}
1769733907.7329082,SENT,c9c3a528-801f-4ddd-89a2-c434e0fc6655,dec383e9-4252-43ad-838b-8863356cd684,c5,c4,3373,?,p2,
1769733907.7330315,CREATED,251bef1b-4ac6-43c3-b7eb-22c5562ba48e,4505aa93-0f28-4688-9c1c-42fffc8e4c4d,c5,c4,27,?,?,surb={'id': 'fceaee83-0ce2-408d-b8c6-c1347531fcfb', 'route': ['p1', 'e1', 'i3', 'x2', 'p2', 'c5']}
1769733907.841162,RECEIVED,697ed120-9166-4c94-8371-a21b037c4725,9ffbb932-df82-4c6b-a997-f92b4c24049d,c3,c5,27,p2,?,surb={'id': '26a4dd6f-8a17-40f4-a338-9d3147260efd', 'route': ['p2', 'e7', 'i10', 'x4', 'p3', 'c3']}
1769733907.9150686,SENT,76af406e-4a8a-40f9-b48a-71078bc5a39d,5236e4b0-f2d8-4267-a2be-6b11c77a80bb,c5,c4,3379,?,p2,
1769733907.9151418,CREATED,5620e868-69f6-43ba-bf25-48aea87de623,402becd6-2278-4259-b694-3d4b612fef06,c5,c4,27,?,?,surb={'id': '864ca9bb-c4ac-4b41-8c9c-6535ea079678', 'route': ['p1', 'e4', 'i6', 'x4', 'p2', 'c5']}
1769733908.0726094,RECEIVED,41ca0031-893f-48b9-9cc1-bb04a1832677,521d5337-d5d0-4ca9-b8ac-7fa30813d346,c3,c5,26,p2,?,surb={'id': 'acd492d7-e4af-46e3-9911-ab702418306c', 'route': ['p2', 'e7', 'i10', 'x12', 'p3', 'c3']}
1769733908.310342,SENT,03757da1-d78e-4a9b-8f20-45dbaab591ef,5c1bd346-dfab-4e96-b4c2-eed683653d1b,c5,c4,3359,?,p2,
1769733908.3104465,CREATED,696de95e-bdbd-4f97-a5af-c30691aeb1eb,b293c5d4-e665-40ee-ab4f-4fa000b86a68,c5,c4,27,?,?,surb={'id': 'd1389009-12c1-4ce7-be84-b3b44692387e', 'route': ['p1', 'e10', 'i9', 'x4', 'p2', 'c5']}
1769733908.3230748,SENT,7e5cc946-d011-4f5b-92a3-7ff98e84a1a2,1d5c5c21-e81c-4aac-bd1f-5c96a0051b82,c5,c4,3372,?,p2,
1769733908.3231778,CREATED,dfb22075-bd38-4d86-bee6-6ba5b22e27d0,eb9c4ffa-3ddb-4021-b25e-0a963b064432,c5,c4,27,?,?,surb={'id': '2e528abb-4bc2-41c9-b386-6bf4954b95be', 'route': ['p1', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769733908.733132,RECEIVED,d317e998-b610-4a85-a3de-b972c0ffe04e,5d2883d4-c201-4cbd-b328-2576d3040964,c3,c5,27,p2,?,surb={'id': 'bab68309-bf23-4550-9399-b3c0fb04850a', 'route': ['p2', 'e5', 'i6', 'x9', 'p3', 'c3']}
1769733908.8899076,SENT,e0469ec8-85c7-475f-ac69-679e229004e1,e7499489-5341-4e5d-aa3e-1ac16da94253,c5,c4,3392,?,p2,
1769733908.890007,CREATED,90530ce0-b8e3-4234-b413-346fb64bd947,dc4a4154-02eb-43eb-8ee4-8848da7229bf,c5,c4,26,?,?,surb={'id': '091e7468-168c-472d-a0fc-864b723d1493', 'route': ['p1', 'e11', 'i10', 'x3', 'p2', 'c5']}
1769733908.8976345,RECEIVED,72f26ffc-6182-4bc8-bfad-8f958a632485,bb7a239c-6725-4f51-946f-2845b9f9ae7e,c3,c5,27,p2,?,surb={'id': '84360372-4683-4528-8eef-bad6c5b74b5c', 'route': ['p2', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769733909.7113569,RECEIVED,a8aeeda6-a73e-4619-be5d-944eeca2e926,7d1edcd6-a573-4b62-92ee-631916a42674,c3,c5,27,p2,?,surb={'id': '9279da93-124f-4d16-b90f-035e0c3661dd', 'route': ['p2', 'e7', 'i5', 'x12', 'p3', 'c3']}
1769733910.0623653,RECEIVED,e1304af2-0692-4d4f-be7f-3a5121ff79b1,16ad0d0b-26ef-4dea-a724-82baf995a880,c3,c5,27,p2,?,surb={'id': '2077ee14-376e-4668-95ac-d6de1e7cd167', 'route': ['p2', 'e8', 'i5', 'x11', 'p3', 'c3']}
1769733910.0846558,SENT,905d3ca1-2f60-4df9-8ce6-b58a9f5b4aa2,dfb33608-3865-41be-b832-183fb4d10011,c5,c4,3359,?,p2,
1769733910.0847075,CREATED,4a4c89f3-30ba-445d-b7f6-f5ef51fab918,4a7162ea-26b9-4aa4-be98-ece92cf38b90,c5,c4,27,?,?,surb={'id': '7c1630e7-7e19-4859-a29d-8509aca212c9', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c5']}
1769733910.4143105,RECEIVED,c15a21e6-ba72-47b0-a84f-6c7a49b27e9b,d88c4811-dbc8-4edc-bbd8-3cf5c2e83cfc,c3,c5,27,p2,?,surb={'id': 'a9050bc0-90e7-4b92-8977-882d8f160353', 'route': ['p2', 'e11', 'i6', 'x2', 'p3', 'c3']}
1769733910.4601302,SENT,a9d07b37-2216-49ae-ab86-9e8280d03ed5,493f961b-0dc2-4887-a525-9c21e606c86b,c5,c4,3392,?,p2,
1769733910.4602814,CREATED,cea1d31b-6a47-46ea-946c-a1dd028aab38,f32e3618-c502-4c4f-87b6-4782fae250e2,c5,c4,27,?,?,surb={'id': '3159dd0a-0f3e-46f2-ac5f-9600705dc1dc', 'route': ['p1', 'e10', 'i3', 'x5', 'p2', 'c5']}
1769733910.587969,SENT,cd2a5411-3382-48ae-97b9-6a2518df45f2,40b06799-9f56-4b48-ba53-a0a8a34d5019,c5,c4,3400,?,p2,
1769733910.5881536,CREATED,c3b5796b-2d65-4e28-ae60-e5189e7b2911,fc5bb5e7-4aaf-4d5d-b969-e9045a6d1874,c5,c4,27,?,?,surb={'id': '74776bcd-cb6f-4df1-807b-3b46d934d3e5', 'route': ['p1', 'e3', 'i12', 'x2', 'p2', 'c5']}
1769733910.6227214,RECEIVED,280c2340-2e70-4c14-b02b-c41d362b9d66,945d2960-0e1e-4159-a350-7ce2d1cc7f3f,c3,c5,27,p2,?,surb={'id': '7094bc46-e782-42ed-a808-23d1d4ba990c', 'route': ['p2', 'e10', 'i6', 'x3', 'p3', 'c3']}
1769733910.730371,RECEIVED,7cc26a5a-e615-4158-8c7f-9ea390e6c062,c66ac905-2e5a-419e-bb5d-37de936fcdd6,c3,c5,26,p2,?,surb={'id': '0ad4e73b-1868-4d8f-88f5-af4e56cbb2e2', 'route': ['p2', 'e8', 'i8', 'x5', 'p3', 'c3']}
1769733910.9289842,SENT,b93673f3-9188-4b0f-ad4a-557f6a5dc7f9,b2e31fe5-8ba9-4853-847c-cc8ba9cf922e,c5,c4,3376,?,p2,
1769733910.929169,CREATED,8736dda0-930e-46cf-94d3-8de51577cfd8,d51b8028-7b73-4ace-b6e3-b59f817a84b9,c5,c4,27,?,?,surb={'id': 'fcc6cc80-4790-408f-b992-208c73176ee1', 'route': ['p1', 'e12', 'i9', 'x7', 'p2', 'c5']}
1769733911.0068219,SENT,98e848f3-7432-4fc7-94f6-f7376be6d3a7,8a40d789-a802-4622-81fb-3a9c811a68bb,c5,c4,3376,?,p2,
1769733911.0077162,CREATED,24f8fb75-de08-400d-b100-0d54cf5e97da,59de9ad7-9a32-4e8d-b345-4a2b45b141c2,c5,c4,27,?,?,surb={'id': '6870548d-f7b0-4a87-b48f-d2731f697c3e', 'route': ['p1', 'e5', 'i2', 'x2', 'p2', 'c5']}
1769733911.1450133,SENT,b0cf5139-04d1-4f02-aa6b-dc8da8b9a7d8,9e790f1d-95e0-4aa0-8363-e4e40dce7571,c5,c4,3372,?,p2,
1769733911.1452024,CREATED,d0765d89-ee71-4ca2-98d0-fdad27b0dca3,83046a3b-2cb8-4f6d-87dc-82fa4ecbc2d4,c5,c4,26,?,?,surb={'id': 'cbe621d6-2ed3-4800-9098-0d0ede558279', 'route': ['p1', 'e1', 'i10', 'x1', 'p2', 'c5']}
1769733911.1804008,RECEIVED,b07d9b15-34f3-4a8e-b042-b5904b5afdf6,5fef14f0-e769-4b67-83ee-dbc104924913,c3,c5,23,p2,?,surb={'id': '1c32eff9-4fbf-4947-93a7-6f21b4daa29d', 'route': ['p2', 'e2', 'i10', 'x4', 'p3', 'c3']}
1769733911.2079268,SENT,0a36849b-1386-422b-88f5-ddd8331cf862,2590242b-1e11-4215-ac51-4878fc6e120e,c5,c4,3400,?,p2,
1769733911.2081306,CREATED,144610af-d766-4fb6-92e4-aa7512d5d656,a42b65e8-3246-4784-becb-6bd3b718e9db,c5,c4,27,?,?,surb={'id': '87c4cbd0-0204-45b2-8cd9-b1c33a3a36fd', 'route': ['p1', 'e11', 'i6', 'x10', 'p2', 'c5']}
1769733911.2269864,RECEIVED,fe274ea6-e086-4b69-8dab-3a0d3e3a8210,01627935-8e28-412e-9312-a479796b5b05,c3,c5,27,p2,?,surb={'id': '8910e6b7-0951-4053-b7e7-ec4c772ce711', 'route': ['p2', 'e2', 'i1', 'x1', 'p3', 'c3']}
1769733911.2661307,RECEIVED,eae2fc55-e9c6-4a5c-99e9-e903f90a33cb,f3b4e103-3c2b-4e61-a1e7-4641217928e8,c3,c5,27,p2,?,surb={'id': '51467c07-7b1f-4632-9dfc-f1e10166d1d9', 'route': ['p2', 'e6', 'i5', 'x9', 'p3', 'c3']}
1769733911.4878662,RECEIVED,3ea482bd-85e7-4afa-b55f-db07b62ae73a,0c1e6e97-3699-4a9c-b1af-010a5e7b2f25,c3,c5,27,p2,?,surb={'id': '902d6ae3-5559-4e2c-bfe0-2eb909577a6d', 'route': ['p2', 'e10', 'i12', 'x4', 'p3', 'c3']}
1769733911.8542342,RECEIVED,2e3e80b7-8329-4517-9d85-90432be7bde1,54ed0c19-23e4-40b5-bd86-5be5b6ca8724,c3,c5,27,p2,?,surb={'id': '897050d6-da74-4f64-aaff-9739db04c21c', 'route': ['p2', 'e8', 'i3', 'x4', 'p3', 'c3']}
1769733911.8622112,RECEIVED,a1439779-5a22-49ed-b2c8-34a8b4410ca7,306a89d3-26d6-4dd1-8758-9be73c820853,c3,c5,26,p2,?,surb={'id': '489112c4-8caf-474d-bc2a-43be233aa3d1', 'route': ['p2', 'e2', 'i5', 'x7', 'p3', 'c3']}
1769733911.9898102,SENT,f2c01e1b-fb42-4a03-b669-7cee69affc14,9b6a5c85-7616-410f-991a-2acb21318d49,c5,c4,3375,?,p2,
1769733911.9898853,CREATED,b1e6202e-46b4-4079-828e-3c61c18f7bde,7b7e1537-edb0-4072-880e-a9c5d1ce0890,c5,c4,27,?,?,surb={'id': '26f07c2d-580d-4bd6-8410-aee33c64a97b', 'route': ['p1', 'e8', 'i6', 'x8', 'p2', 'c5']}
1769733912.1334882,RECEIVED,d6fcaf8f-eba1-4c1e-8c72-26c3b41dbb53,05134d1f-6292-4406-9dba-a006bfb3fe5b,c3,c5,25,p2,?,surb={'id': '8551f40c-7d7e-4cf9-b248-ddbe4f3a60a8', 'route': ['p2', 'e7', 'i9', 'x6', 'p3', 'c3']}
1769733912.2237222,SENT,8eeec03a-f0d8-4d5c-b228-e3b048ff3fdf,d2386085-bb26-4b63-8553-ddb5b9dfb991,c5,c4,3375,?,p2,
1769733912.2237716,CREATED,2f089ca4-d119-4405-88a4-4170df96cfcf,a1d73aa4-6903-44a6-a9a6-cc10ccacecba,c5,c4,27,?,?,surb={'id': '2f03f0b5-dfdf-49cf-bb71-e992f209e1c5', 'route': ['p1', 'e7', 'i8', 'x3', 'p2', 'c5']}
1769733912.501503,RECEIVED,f6796326-dbc7-4903-a407-b7595634754a,c42d3ec4-fc8a-4c65-9665-f767a4aa717e,c3,c5,26,p2,?,surb={'id': 'b47dfb76-e66c-48e6-ad99-0903b67f36a4', 'route': ['p2', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769733912.5105782,SENT,497e2f03-40e2-444b-9a72-40ce34b60456,372d80b7-60d7-433d-bda5-1b7e057317b3,c5,c4,3372,?,p2,
1769733912.5106375,CREATED,a0047d86-8735-4c94-b96a-27f751f6780e,91c3efbb-b25a-4836-835b-9bc33f9a54d9,c5,c4,27,?,?,surb={'id': 'f3d8e17e-ff06-4cc9-bd00-4948cec525a9', 'route': ['p1', 'e1', 'i8', 'x12', 'p2', 'c5']}
1769733912.5457873,SENT,dc0536f5-7487-47b9-bd2d-6d13c34982c8,646cc8b8-b040-4f1e-97fa-68a6b2b5f870,c5,c4,3385,?,p2,
1769733912.5458457,CREATED,5f734293-8d65-4215-886b-b8593bcc6fae,2138aac8-46a3-40f8-80f6-37752a87cd5f,c5,c4,27,?,?,surb={'id': 'cda050ef-48d2-4e74-bb87-74a8e861c540', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c5']}
1769733913.008315,SENT,5da83d37-c9b0-45a6-b8d7-4208569275bf,b8e3390e-2e29-409b-9029-e66d08783dd7,c5,c4,3383,?,p2,
