timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733730.3271475,SENT,8352fa79-1d7a-4485-833e-a6ffca75d630,e967147d-cdbc-47d5-84be-2d789ca8e4f8,c4,c1,3361,?,p1,
1769733730.3273141,CREATED,cc70361f-3832-4ca8-8b2f-25cdbe0bf8e8,877006f3-c5a6-4d7d-8f58-5d7e0e21236e,c4,c1,26,?,?,surb={'id': 'fd6f8a17-0f75-41ef-a44e-f57f1c167d22', 'route': ['p1', 'e6', 'i4', 'x8', 'p1', 'c4']}
1769733900.18367,RECEIVED,c8a213f1-620a-45da-9cba-3ac93ae4284b,dbccd4f4-bf10-4a8c-b149-53347511a2fd,c5,c4,27,p1,?,surb={'id': '78036ead-973b-4104-9459-a82d1c49191a', 'route': ['p1', 'e5', 'i9', 'x11', 'p2', 'c5']}
1769733900.293835,RECEIVED,fbf34f73-df06-4571-a705-9b4626229b63,bbdab88b-a761-43a7-b89c-6eddbe46a97e,c1,c4,26,p1,?,surb={'id': '74bbacc9-862a-4032-b71b-9803d3bc630d', 'route': ['p1', 'e4', 'i3', 'x3', 'p1', 'c1']}
1769733900.3746257,SENT,222eb05a-f38c-4e2f-ad2e-61bff571f10d,78d63e81-95e1-401b-aa9d-ca4fddf1d3b4,c4,c1,3383,?,p1,
1769733900.3747604,CREATED,9a0e3908-e713-40cb-a731-43d50511c256,92b544c3-5b0d-4d4d-8589-a13dc1b9eb9e,c4,c1,27,?,?,surb={'id': '77cc2e80-98ee-4b02-9ee9-7c0f3f8b2444', 'route': ['p1', 'e9', 'i8', 'x4', 'p1', 'c4']}
1769733900.436514,SENT,d73f5fbe-a1bf-4d75-9d10-bc78aa8b36e5,32a48974-a189-498a-9e07-7cf7587434a8,c4,c1,3360,?,p1,
1769733900.4366596,CREATED,d6f7fc0a-e322-4a2a-b0e0-33240302ad40,c6f162e1-bc94-4fad-97fb-9d7ad8c0c0bf,c4,c1,26,?,?,surb={'id': 'f68162e8-b446-4fa4-bc4e-6b0af1af6958', 'route': ['p1', 'e8', 'i7', 'x3', 'p1', 'c4']}
1769733900.442688,RECEIVED,ffbbb28b-cc76-4fd5-8276-0369e986c0fb,4890bc00-d4f3-4cbf-bc4f-9f56310bf275,c5,c4,27,p1,?,surb={'id': 'cf0feb7d-c179-43cc-9f12-ba843e7b94f8', 'route': ['p1', 'e7', 'i10', 'x12', 'p2', 'c5']}
1769733900.510424,RECEIVED,1b49b5ce-58c5-4ded-a8e4-ba1bc37a7d6e,20ebb532-7014-4744-b936-9d47a94f51ee,c5,c4,25,p1,?,surb={'id': '710bc599-c431-40c2-930d-d1e96186b6a9', 'route': ['p1', 'e8', 'i2', 'x5', 'p2', 'c5']}
1769733900.6227465,RECEIVED,2e0683db-53e2-4e0d-9afd-cf5cd8dce5d8,85ea8ce3-1605-48eb-b0af-928ecd9da450,c5,c4,26,p1,?,surb={'id': '5b2600a1-4f2c-4ff1-aa11-789a1f412eb1', 'route': ['p1', 'e3', 'i4', 'x3', 'p2', 'c5']}
1769733901.0018766,SENT,a2c92fa2-b081-41cb-9b8e-279bb03ff303,ab70301e-b00f-45cf-93d0-9a0afac7d748,c4,c1,3377,?,p1,
1769733901.0020137,CREATED,0bfb5ce4-e30f-4a7c-9b66-321c383cc49f,a027cd21-5101-44db-8a84-db0f48193edd,c4,c1,27,?,?,surb={'id': 'c5b20e80-f012-461b-b197-ffe0965a78d1', 'route': ['p1', 'e5', 'i9', 'x3', 'p1', 'c4']}
1769733901.2895796,RECEIVED,961c1673-c589-4cf8-8440-8a28e05c57ed,e9c09139-6a82-42b6-8530-330ab1aaf222,c5,c4,27,p1,?,surb={'id': '7a032d1d-b3ac-44fc-8162-b895b7f3c52d', 'route': ['p1', 'e2', 'i7', 'x7', 'p2', 'c5']}
1769733901.3040843,RECEIVED,e5e5fa6d-438b-4456-abbc-78cdf295d067,229631f1-8eec-45f8-8e63-1fd9e7a48277,c1,c4,26,p1,?,surb={'id': '0146887b-eae4-4e85-8d7e-ea6c7cce667e', 'route': ['p1', 'e1', 'i5', 'x7', 'p1', 'c1']}
1769733901.3387434,SENT,56e1184d-e9e1-49d3-b1b9-872625abc5c9,92d30454-4cd9-4c6f-ba6f-463e4221c358,c4,c1,3376,?,p1,
1769733901.3388383,CREATED,f21d6291-2c1e-4319-a718-0aa49663d245,a335b2ed-7f4b-465c-9e0a-14527a184d6d,c4,c1,27,?,?,surb={'id': '8ea068ac-89db-4d59-816e-132ec9d145e0', 'route': ['p1', 'e9', 'i1', 'x12', 'p1', 'c4']}
1769733901.3813527,RECEIVED,060e179c-26e6-479c-a71d-029eb247ea43,d19285a8-fc8a-4d27-ba87-7f46d1b8f971,c5,c4,27,p1,?,surb={'id': '11b49b91-2b3e-4e02-a82f-b7b1db51ed9c', 'route': ['p1', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769733901.4566603,RECEIVED,da7065be-4f77-4af1-86f5-9d66f283f86e,c29db00f-62d3-41a6-8e62-cd8ee9806517,c5,c4,27,p1,?,surb={'id': 'ca4cf3f0-555b-4408-9716-17fbd029b772', 'route': ['p1', 'e9', 'i2', 'x12', 'p2', 'c5']}
1769733902.0157158,SENT,647e3123-555a-4ae7-bd2b-c6a6ac2ed6c4,057e8ab5-6cff-4758-8f9f-7f7714c2ce15,c4,c1,3400,?,p1,
1769733902.0158103,CREATED,3aee6c38-61e7-4de9-b2b7-df1f55970504,2bd327aa-cf49-4524-a7c4-3ecc071061bb,c4,c1,27,?,?,surb={'id': '7daa1bff-ef72-4b90-9eb9-3f9e0ef9fd04', 'route': ['p1', 'e3', 'i4', 'x10', 'p1', 'c4']}
1769733902.0382884,RECEIVED,b0362169-01dd-4adc-830f-54660cf74a6b,1c4d3e0b-8085-4575-bcf2-14ef9aa352e0,c5,c4,27,p1,?,surb={'id': '2bdf930f-30c6-4001-b9f7-7b4c922b2e2d', 'route': ['p1', 'e6', 'i2', 'x8', 'p2', 'c5']}
1769733902.0513275,RECEIVED,6f95d282-7d0e-4587-b8ee-8c61b7fe5133,5bf382bd-127e-40a1-b558-67e495b27bb6,c1,c4,27,p1,?,surb={'id': 'b9b9d986-e3b9-4952-bab1-257306beddc0', 'route': ['p1', 'e7', 'i12', 'x12', 'p1', 'c1']}
1769733902.1238074,SENT,51c77d7e-819d-4b6e-bbc8-9cacbd1c40a2,6e6e5107-b514-4618-b0d9-e2c5b436181a,c4,c1,3396,?,p1,
1769733902.1238966,CREATED,95b35740-f1e5-46d1-8aa6-42801c596c59,99bd760d-5ac0-4621-b37e-d5890a1eb683,c4,c1,27,?,?,surb={'id': '5ec7b0a8-b314-4a45-bac1-ad0e84f83873', 'route': ['p1', 'e2', 'i12', 'x11', 'p1', 'c4']}
1769733902.1293967,SENT,e51d15f9-dd62-4887-a587-56e1f7154043,119babe6-af0d-4c74-8ecf-af3603950208,c4,c1,3387,?,p1,
1769733902.12949,CREATED,82cca89a-2cbd-4644-8537-27323f781f77,c0312bf5-0dfd-48ba-a7be-a6a9b21490e6,c4,c1,27,?,?,surb={'id': '195c200f-0664-44e6-b902-8048d33f8585', 'route': ['p1', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769733902.1762671,SENT,e9dd9fef-2268-4144-bc2f-e80737c15357,360adc24-0bed-4e8d-8a50-0618f2a6d1aa,c4,c1,3383,?,p1,
1769733902.1763606,CREATED,98e16be3-9073-44e6-b9ee-030988298ec9,17c22058-0c46-4365-8289-45bd4691bfe7,c4,c1,26,?,?,surb={'id': 'fb4bcd28-da98-4d1c-92f7-78dd870f6c41', 'route': ['p1', 'e5', 'i10', 'x11', 'p1', 'c4']}
1769733902.4569464,RECEIVED,ca501ba8-1c51-4da4-85d3-2baa551967d5,d1c7dbce-d58f-4377-9aaf-791045daf5ab,c1,c4,27,p1,?,surb={'id': 'e2396228-97a5-48ae-b3ad-ef13956c0c21', 'route': ['p1', 'e8', 'i4', 'x10', 'p1', 'c1']}
1769733902.464352,RECEIVED,c723614b-7949-4728-8d9a-28ee6e515a95,940f90ed-fbcd-417c-a780-55ce70941915,c5,c4,27,p1,?,surb={'id': 'a81b98a3-5630-4b91-88fb-d3e697bb377f', 'route': ['p1', 'e11', 'i2', 'x2', 'p2', 'c5']}
1769733902.466343,RECEIVED,957199a9-bc11-4ecd-bc2c-426fcbf3b658,87e77753-5a24-4748-a453-ee2b9fe1c42f,c1,c4,27,p1,?,surb={'id': '636dc9d6-910b-4307-a54c-4617cf2f9c91', 'route': ['p1', 'e9', 'i2', 'x2', 'p1', 'c1']}
1769733902.6306887,RECEIVED,5648f99f-f6d0-43bc-817e-8776728f2a4c,74a535dd-37ab-41f7-8030-62edb075139a,c5,c4,27,p1,?,surb={'id': 'e88dfaed-610f-4515-a1c0-eb2004bf2c10', 'route': ['p1', 'e2', 'i5', 'x10', 'p2', 'c5']}
1769733902.7467365,RECEIVED,ae599ca9-1ab6-4a62-9fec-42521dc1d1c9,d348e1bd-1aad-483e-b8f5-0444cf2891c0,c1,c4,27,p1,?,surb={'id': '19190763-f3ec-4a1b-9674-72d8e17be160', 'route': ['p1', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769733902.8928165,RECEIVED,4e05df95-6830-49d2-b53a-a4dea6ddcb71,300ec2f0-a0f7-41e2-822a-5238efff8728,c5,c4,27,p1,?,surb={'id': '8e37b54f-e97d-4123-a691-1ab615393c78', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c5']}
1769733902.9775767,RECEIVED,8308bad6-9a3f-40ed-a1aa-320330dc5db9,c09ca701-ef56-42d2-afce-ed2d91d5db59,c5,c4,26,p1,?,surb={'id': '07a90b94-973c-45d0-8ecd-189969091f3f', 'route': ['p1', 'e7', 'i2', 'x9', 'p2', 'c5']}
1769733903.0362678,SENT,f3c3a8fc-8759-479c-a862-cbf21c904363,5c4c4b65-dd0e-4066-a315-d8021b483bed,c4,c1,3359,?,p1,
1769733903.0363307,CREATED,26f9193c-64d2-4fbc-877c-6ac8d07333f5,c82c4a34-7ca3-4405-bb26-a9961991d20b,c4,c1,26,?,?,surb={'id': '67a1ce13-8d41-4f8b-9548-2212a6722282', 'route': ['p1', 'e1', 'i12', 'x8', 'p1', 'c4']}
1769733903.072017,RECEIVED,a8340ae0-c887-4051-a51e-013b5227d62e,e54199fd-1fed-455f-aafe-124b3017f865,c5,c4,27,p1,?,surb={'id': 'ce546021-0f46-4e7c-a6d3-70bd1e6b1e41', 'route': ['p1', 'e8', 'i6', 'x3', 'p2', 'c5']}
1769733903.338453,RECEIVED,5062af28-9ee3-4931-9c3c-a1db8f161e14,96932c4b-bf4d-4882-a987-6f3380dbc4c5,c5,c4,27,p1,?,surb={'id': 'b2058ac2-4372-4083-ae9c-9e8671b4717a', 'route': ['p1', 'e1', 'i6', 'x10', 'p2', 'c5']}
1769733903.3704908,RECEIVED,2f2a9508-27a0-48b7-9c7a-09e9581835a0,dfc15932-e55a-44bd-9f41-279024e74796,c1,c4,27,p1,?,surb={'id': '4ce65d12-a5cf-4eba-9385-add53ec91725', 'route': ['p1', 'e8', 'i2', 'x10', 'p1', 'c1']}
1769733903.5514274,SENT,ceb51a2a-7dcc-4eb0-945c-fe2ca722041a,c2b2824e-12d5-4bde-918a-3e8d3a4d6ee2,c4,c1,3381,?,p1,
1769733903.5515778,CREATED,921d500c-0c04-425d-a810-e2c703b4e59a,407d0f90-f6e0-4882-af0d-c0825d088008,c4,c1,25,?,?,surb={'id': '4adebff2-5f89-4487-890a-26835a554302', 'route': ['p1', 'e9', 'i3', 'x1', 'p1', 'c4']}
1769733903.6336243,SENT,85cb969b-d7a4-41cf-ab5a-5498ad680bc2,50c8a7cb-ce02-405d-a070-11992b436cdd,c4,c1,3387,?,p1,
1769733903.633701,CREATED,16d7ebbe-ef07-4a88-b93d-4a441a730c1b,4f448e4d-f3fc-4f6f-90a9-0ed7683719c8,c4,c1,27,?,?,surb={'id': '910f171e-938d-4c0d-aacc-d77d5d0ebedd', 'route': ['p1', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769733903.8950815,SENT,98ba4ba0-fe0a-43b6-a270-6e436cee3420,d775630e-d077-428e-851f-3230be29cfcd,c4,c1,3397,?,p1,
1769733903.8951452,CREATED,2c4a0bd7-1115-4dd7-aff6-28d0b3fc69b3,d27e76d0-462e-4012-a7f9-37a0cb37ecde,c4,c1,27,?,?,surb={'id': '28ec1398-7157-4ff9-b375-25957e4add1b', 'route': ['p1', 'e1', 'i1', 'x3', 'p1', 'c4']}
1769733904.0087225,SENT,7b6bb7e7-fcc0-4d7c-8a5b-753e259e4815,15948db4-645f-4613-a45e-3f7e0fffbbee,c4,c1,3371,?,p1,
1769733904.0088089,CREATED,c3c15879-2526-4eb1-87e7-1212e0db4a58,4bc0129a-4f66-4cdf-a111-0beea8aaa34b,c4,c1,27,?,?,surb={'id': 'c5bf70bd-bdde-427c-8ae4-795d4c859fd2', 'route': ['p1', 'e8', 'i11', 'x8', 'p1', 'c4']}
1769733904.0392535,RECEIVED,b8c7b591-a3c7-4865-9b65-f2c5c754880a,eb59b7df-6f8f-4909-aff0-2f9184978c05,c1,c4,27,p1,?,surb={'id': 'c937cf23-453d-4c44-8118-7cb1252f491a', 'route': ['p1', 'e2', 'i3', 'x9', 'p1', 'c1']}
1769733904.1663415,RECEIVED,ddb078d3-d6c0-4517-bda8-b738b40d96b0,7d8caf86-b5ca-4fc9-b1ea-089ad993148b,c1,c4,27,p1,?,surb={'id': '9b8afe9c-946b-4231-86cd-7887147b6dff', 'route': ['p1', 'e5', 'i5', 'x2', 'p1', 'c1']}
1769733904.253746,RECEIVED,b9d4ec46-4810-4e52-8800-000497ac7480,7b17114d-3e1b-4be4-b968-c2bdc6aec268,c5,c4,27,p1,?,surb={'id': '3494894e-d2b5-484b-8ad5-907121130abc', 'route': ['p1', 'e10', 'i2', 'x5', 'p2', 'c5']}
1769733904.266107,RECEIVED,08371fbe-70a1-424f-9f18-ee0a4daa137b,3316693c-0ab5-40f2-a102-af49a9f14bc9,c1,c4,27,p1,?,surb={'id': '579345b1-cb84-4d92-8949-4021aac90b68', 'route': ['p1', 'e8', 'i11', 'x10', 'p1', 'c1']}
1769733904.4873621,RECEIVED,2a5f33c5-359b-42d5-8032-8571ad520407,7429734c-ce97-45b8-8da6-befd1874405c,c5,c4,27,p1,?,surb={'id': '5ef34953-71e9-42eb-9042-c81cc9b927b4', 'route': ['p1', 'e12', 'i11', 'x4', 'p2', 'c5']}
1769733904.541311,RECEIVED,640f71ab-c613-4104-a097-ab7628878a18,dc10c764-ef67-44da-af6e-e0309acccb98,c1,c4,27,p1,?,surb={'id': '4a34afb6-8167-4540-98e4-83bfb5ba6996', 'route': ['p1', 'e5', 'i5', 'x6', 'p1', 'c1']}
1769733904.7113104,SENT,ec24390b-b41c-4f4c-b24f-6f3887c9577e,8e676998-36f9-4612-a88c-4c038177ef53,c4,c1,3397,?,p1,
1769733904.7114573,CREATED,3bb333d0-9a9e-4261-ac75-7ea0be2002df,94266bb8-9213-479a-94fd-7b8273f01a5e,c4,c1,27,?,?,surb={'id': '6adf2d89-1c70-439e-835a-e6493804ab5e', 'route': ['p1', 'e3', 'i1', 'x2', 'p1', 'c4']}
1769733905.2123308,SENT,cce3b179-f4af-49b8-8cff-fe2a402534ff,97f607de-53f7-4a99-bbf7-cbc39dd1bcb0,c4,c1,3388,?,p1,
1769733905.2124717,CREATED,90ad0197-3ced-485b-9833-b55758a5bf27,8fcba72d-919a-48d1-a832-b310c677fe59,c4,c1,27,?,?,surb={'id': '0c1f3c66-8ca5-4ae1-b446-d3519dd5590a', 'route': ['p1', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769733905.3366115,RECEIVED,bf1fc5bf-db77-4f95-8dee-0773d54634ef,2567a912-ae50-4b03-be7e-5cd9e2b5c141,c1,c4,27,p1,?,surb={'id': '67a92c29-68a9-4e93-91ad-34bc4a568aff', 'route': ['p1', 'e11', 'i2', 'x2', 'p1', 'c1']}
1769733905.351215,SENT,06ac6206-5b91-4236-a2ba-fc18bbed7976,e91ced6d-2c8e-4d9e-be84-3a39aac50ce8,c4,c1,3414,?,p1,
1769733905.3513649,CREATED,827799e9-47ff-4e9d-b37f-302512bef25d,18061a6e-53e5-4296-a9b9-de77bc174c84,c4,c1,27,?,?,surb={'id': '9cab84ad-e73b-4457-b63e-379b2825db5a', 'route': ['p1', 'e6', 'i10', 'x7', 'p1', 'c4']}
1769733905.3782413,RECEIVED,8ce49e90-b8c6-4abd-8a14-9ff022ec5b2f,a3320155-9cc8-4a6e-b8ef-423f08d7fa02,c5,c4,27,p1,?,surb={'id': 'a3d61b6e-699e-438c-8230-c4f0154b3d43', 'route': ['p1', 'e1', 'i4', 'x1', 'p2', 'c5']}
1769733905.3952723,RECEIVED,fd1e3074-2922-47be-b510-64d87377c914,f8322193-5715-4cc2-9ba5-a2755bc24fe3,c5,c4,27,p1,?,surb={'id': 'b3b6e28b-4637-403c-bc49-6d503fa57b2a', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c5']}
1769733905.4151816,RECEIVED,da0eec1d-6a8a-460d-8c36-ff3e4dc027f0,6ecdef32-0e5e-4a72-9040-0b0fb248fbe9,c5,c4,27,p1,?,surb={'id': 'a45f4d7e-e9ec-4ee4-911e-72309d836926', 'route': ['p1', 'e5', 'i1', 'x8', 'p2', 'c5']}
1769733905.5121355,SENT,29a6a9f6-a32c-4fa6-8ce4-3a394089c230,58ebee8c-bdb1-4ae1-95ca-968878949f14,c4,c1,3379,?,p1,
1769733905.512228,CREATED,31505c2b-ddec-4b46-84cb-245686c3e875,237f1518-d6d0-4eea-bfe5-ad05b911ad4c,c4,c1,26,?,?,surb={'id': 'd338adee-7ee2-4605-9502-e46357376394', 'route': ['p1', 'e4', 'i9', 'x9', 'p1', 'c4']}
1769733905.7041206,SENT,9e8e12d4-7852-4857-91dc-6bfac32cf460,364ee9c3-6b51-4e9c-a62b-240424be7394,c4,c1,3376,?,p1,
1769733905.70427,CREATED,f9a4ce8b-1696-4167-86d8-b33518e62dda,9c5be246-4b8a-4cb1-8e33-316f3be50346,c4,c1,27,?,?,surb={'id': '71b67e2d-5711-496d-a618-861498842ae7', 'route': ['p1', 'e3', 'i8', 'x10', 'p1', 'c4']}
1769733906.1023004,RECEIVED,6c7cbe36-29c6-4b69-a0bf-6963cae1b8dd,2c0d1f1a-6534-4469-8ca3-266efb5f24fd,c1,c4,26,p1,?,surb={'id': '9234e79b-457d-4abd-98bf-5b12b99acc58', 'route': ['p1', 'e10', 'i10', 'x9', 'p1', 'c1']}
1769733906.1589015,SENT,e17c68b4-f243-46ae-8741-5f87e64f48e1,2a37cd71-84da-4e6d-9c71-1f7211772c9b,c4,c1,3400,?,p1,
1769733906.1589658,CREATED,55ea96db-618a-4743-837d-aca37d474aca,b0942b26-eeed-4d0d-b7ab-dec1b91de7a2,c4,c1,27,?,?,surb={'id': 'de2c562a-fc91-4b35-ac33-cf41e1a78902', 'route': ['p1', 'e10', 'i2', 'x2', 'p1', 'c4']}
1769733906.1824882,SENT,03f6bcae-1819-4c77-9c07-4272562cdc7a,bd84b5ce-b851-4467-a6c6-c5dfb03174b6,c4,c1,3395,?,p1,
1769733906.1825514,CREATED,32a8b1b2-3889-4e0a-bd55-1e6bcce06dc2,ab54dc71-ab88-4315-a7e0-492500513b9f,c4,c1,27,?,?,surb={'id': 'dfe9f2f9-7957-498d-ac97-b981b2487afc', 'route': ['p1', 'e11', 'i1', 'x2', 'p1', 'c4']}
1769733906.4315646,SENT,434719ba-2411-4292-93f1-a705b83f9f5a,61a91f3b-20f0-4d2b-9f6e-1e8a0668e084,c4,c1,3395,?,p1,
1769733906.4317153,CREATED,f06399cd-95e9-47a0-a450-011f2c6bcac8,48ebc37a-5396-454c-8c82-32fb1b58b420,c4,c1,26,?,?,surb={'id': '1e87cd90-079e-4bdb-897d-c1e20ad2fe0a', 'route': ['p1', 'e5', 'i10', 'x1', 'p1', 'c4']}
1769733906.5101504,RECEIVED,38c24b94-9794-43bd-976a-08cb3bdd842a,cb579022-3da0-4019-b44f-29e83bc56098,c5,c4,26,p1,?,surb={'id': 'f40c21bb-7867-4223-83b7-350d21207677', 'route': ['p1', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769733906.5239956,RECEIVED,86f36bfe-bf84-4675-a53d-20816ce29d07,9d1942db-929a-4767-a370-16190c225159,c1,c4,26,p1,?,surb={'id': 'ca156e93-9909-4fc5-9c4b-7833b6a59189', 'route': ['p1', 'e11', 'i10', 'x3', 'p1', 'c1']}
1769733906.5633886,RECEIVED,775ccb0d-1184-4add-8965-aa53650606b2,cdc6c850-35eb-461e-af08-e1a98413d939,c5,c4,27,p1,?,surb={'id': '3e685787-15c0-49d7-bd91-2559268e440b', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c5']}
1769733906.5695436,SENT,3ad16cda-7724-4de3-b650-b7d61c61d7ef,a52bc335-562c-44fc-a788-d8212efabc1b,c4,c1,3400,?,p1,
1769733906.5696912,CREATED,b774ef97-3d51-4ced-b453-3fca044447a2,78172182-6e5d-40e9-8a16-3bdea25c715b,c4,c1,27,?,?,surb={'id': 'b73ba286-294b-404b-933a-e0011726b5fa', 'route': ['p1', 'e1', 'i3', 'x5', 'p1', 'c4']}
1769733906.5930254,SENT,8b08c359-c233-4bc7-8846-1c970f05479d,4ca8b7bc-d06d-4765-ac1d-0ea54e0f04ca,c4,c1,3389,?,p1,
1769733906.5932157,CREATED,da14de52-da9b-448d-a044-6de843573636,26902598-2d24-4a30-95f6-0f0922534325,c4,c1,27,?,?,surb={'id': '9c463ae6-7b20-44f9-93b1-4803d62260f5', 'route': ['p1', 'e5', 'i6', 'x3', 'p1', 'c4']}
1769733906.611699,SENT,06a54bdd-04b6-4aff-93d7-6968d47b4de4,94736097-7c7d-4c74-bc65-46ae2a242284,c4,c1,3359,?,p1,
1769733906.611852,CREATED,4b51f845-1c29-4e89-b82e-3d31e067b162,7c3cd754-8e06-4551-a383-b455384ecef8,c4,c1,27,?,?,surb={'id': '53aacaa2-f345-4741-8b09-862e4c16f3d7', 'route': ['p1', 'e6', 'i9', 'x1', 'p1', 'c4']}
1769733906.7181728,RECEIVED,32a5b885-4339-4aa1-a52d-064f400702ca,8afc9c18-0262-4cb4-837c-d5a462c42892,c1,c4,27,p1,?,surb={'id': '3c825a39-e535-420e-ac59-8400da7b3ca3', 'route': ['p1', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769733906.9290044,SENT,e9bd3b6a-943a-4c2c-bcc5-39a9a13eebc3,6bab1d16-395a-402e-9def-99c949172c6d,c4,c1,3377,?,p1,
1769733906.929187,CREATED,7f9448f3-f6d1-414c-96a5-3bd014c57531,c301fa1b-1dd9-41af-92d9-f82aebc90bf5,c4,c1,27,?,?,surb={'id': '61e47946-8590-47bf-a19e-a74701b53afd', 'route': ['p1', 'e3', 'i2', 'x5', 'p1', 'c4']}
1769733907.0267043,SENT,19113062-fe83-40ed-80dd-6a44452d8b5a,4050199d-ecc4-4b8d-a391-741de83248d4,c4,c1,3371,?,p1,
1769733907.026855,CREATED,5154e4e6-74e5-4d2f-8bbe-b63d972cfc7e,79b3de20-b751-4972-99b8-4aa5ddbfec50,c4,c1,27,?,?,surb={'id': '2876132d-6a41-4e03-96a9-c8f0ce5cd217', 'route': ['p1', 'e9', 'i6', 'x1', 'p1', 'c4']}
1769733907.1114752,SENT,8504ecca-03e9-4c05-b37c-2d4cbecb505d,0a6d106c-96a5-4196-b8b9-8dbeda99dda1,c4,c1,3401,?,p1,
1769733907.1116297,CREATED,565dece4-6a83-41e3-a384-ea036ab0fba8,d30e624d-f08f-43a8-ad86-91ae6fac759f,c4,c1,27,?,?,surb={'id': 'b3442e0a-4e71-47c9-9a08-1eb9bb1bd300', 'route': ['p1', 'e7', 'i10', 'x1', 'p1', 'c4']}
1769733907.2482255,RECEIVED,f55a7471-7418-4247-9c58-11b3ce4594a4,f05733c2-4966-41b0-94ec-8a9faed6c11e,c5,c4,27,p1,?,surb={'id': '78d5317b-f0f5-4eab-9644-c0907651ff87', 'route': ['p1', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769733907.4402852,RECEIVED,dda17b4f-261b-490e-bc7f-7362d5b20c07,dd5be80f-d4c8-4013-8a36-a29a6009814d,c5,c4,27,p1,?,surb={'id': 'c140ee77-44f9-4e4a-a0ca-63ba9c55bf4c', 'route': ['p1', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769733907.5666604,RECEIVED,8208bdde-e23e-4016-a100-4b781a1ba95a,22bf9d87-f183-473d-a440-546c403d7c5f,c5,c4,26,p1,?,surb={'id': '01927641-ba0a-4d84-adba-e69236cf7fbe', 'route': ['p1', 'e1', 'i9', 'x6', 'p2', 'c5']}
1769733907.6940608,RECEIVED,48dc2acf-051d-44ff-9fe0-5f5672db2aa4,d17b8b10-2b70-4791-ba1a-a2c91d9b6dce,c1,c4,27,p1,?,surb={'id': '54bae9c2-4b92-413a-970c-f334cb9fa63e', 'route': ['p1', 'e11', 'i6', 'x4', 'p1', 'c1']}
1769733907.9002993,RECEIVED,1670ea1c-e45c-451e-9b6c-03b614132473,03eb5bd4-41ee-484f-9a6f-6f0d6a38e637,c1,c4,27,p1,?,surb={'id': 'c9d1ccb9-caa4-4a46-b731-3f7169b71d07', 'route': ['p1', 'e6', 'i3', 'x4', 'p1', 'c1']}
1769733907.9171696,RECEIVED,fff84e2f-955d-4993-86c6-3c1133d10da3,f291b28e-a4d2-464a-9936-3dd4f79cd30f,c5,c4,27,p1,?,surb={'id': '3c115b75-ffb2-460d-b0b3-1d3ae0cc2d94', 'route': ['p1', 'e10', 'i10', 'x3', 'p2', 'c5']}
1769733908.1231148,RECEIVED,f6c2f3c2-5850-4d2c-8a1a-f5b0b83ab9fd,b7f4a1fd-cc74-4df6-a4f6-c6971d998e27,c5,c4,26,p1,?,surb={'id': 'baaa502a-92c6-4ae7-ba5f-917ebab1da7c', 'route': ['p1', 'e12', 'i3', 'x6', 'p2', 'c5']}
1769733908.196334,RECEIVED,ed21455f-6fe1-44fb-82ec-30ea99ad1d4f,9c440433-7e9b-4f15-9e85-0770ede76a79,c5,c4,27,p1,?,surb={'id': 'c861747d-429a-4cfa-a166-2a1671015fcb', 'route': ['p1', 'e9', 'i12', 'x7', 'p2', 'c5']}
1769733908.3502076,SENT,432c9244-3882-4b0b-884d-ae5ed14f5733,40b171a9-ccc0-45d3-a23b-b0a387aa4a83,c4,c1,3406,?,p1,
1769733908.35032,CREATED,c1cb2133-dd01-43ec-a4d6-d9f2fe51508d,57fd6546-88d2-4bd0-aaa1-0efde84ca6c9,c4,c1,27,?,?,surb={'id': 'd62fca2f-15d0-4456-ac15-ad78d24fa75e', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c4']}
1769733908.505125,RECEIVED,8409522d-db9a-4e38-8021-b27ed7b722ed,43dced82-abf1-42f7-86d0-87febad3874d,c1,c4,27,p1,?,surb={'id': '49e30e50-3690-4317-8ea9-c5fa2ff9c9d9', 'route': ['p1', 'e3', 'i5', 'x4', 'p1', 'c1']}
1769733908.5165458,RECEIVED,155181be-0ad5-43f9-b903-5913f24b5bc2,700698ef-4d0b-4cc0-b3c7-4eb2daef27e1,c1,c4,27,p1,?,surb={'id': 'dfeaa709-022a-4d08-9ef8-84f85d2c7a3d', 'route': ['p1', 'e7', 'i2', 'x1', 'p1', 'c1']}
