timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734346.6860938,SENT,bc0f4028-9614-4653-b372-133bca244912,4f486087-fadc-4640-a65e-94fca95d6c86,c1,DROP,2032,?,p1,
1769734346.6862228,CREATED,c8bc7c45-f983-43ac-ae5f-c0519249c093,0fd28a1d-2653-4725-a354-651345222391,c1,DROP,26,?,?,
1769734346.7951744,SENT,30170060-64dd-4070-a15b-93797cfe636d,ff11ff4c-4a13-4753-bf3e-e4be39ee943d,c1,DROP,2044,?,p1,
1769734346.7952952,CREATED,f3862b6d-ebbe-46f0-9814-23611b42a07f,bdc7cb77-bad6-4d8b-aa52-72a875c4dd04,c1,DROP,27,?,?,
1769734346.9131236,SENT,178f5677-d9c0-464a-8001-f4e2be348539,c79ef702-e0a4-4a82-a6ea-b5b7fb2328a6,c1,DROP,2015,?,p1,
1769734346.9132574,CREATED,bbf0bc67-b936-49cd-857e-d4bf6766d139,24aaac64-710a-4674-b2a1-bb19fb25a454,c1,DROP,27,?,?,
1769734347.038849,SENT,6e9a9df1-91ce-4fba-9003-d62f8de7c930,4a126e4d-4a2b-4cd1-bb97-2c96d8d3c1a0,c1,DROP,2016,?,p1,
1769734347.0389693,CREATED,0b94320f-8ff8-4afe-ae83-95c12418b248,96a1e0ef-4537-4510-be40-70b44f13345e,c1,DROP,27,?,?,
1769734347.2738142,SENT,6fbe28f5-fac9-4403-9452-c1b74632bbbb,1f3a332c-2ed9-4d54-abe4-70b38465bc24,c1,DROP,2015,?,p1,
1769734347.273935,CREATED,92729d81-1700-46b3-a321-8a2823fe68c9,9e6218e0-956a-4e45-ae93-66857c069146,c1,DROP,27,?,?,
1769734347.431971,SENT,4602dd4d-c39c-4fb3-9265-06c6b229bf9b,d9a5eafc-0208-4cbe-8d2c-ed7c2816c5bd,c1,DROP,2020,?,p1,
1769734347.432135,CREATED,2796364c-2e2e-4ff3-a113-df4e7829ea33,849f5df4-5f72-4842-b154-1bba21528b2d,c1,DROP,27,?,?,
1769734347.6574123,SENT,0547e61c-8d51-4914-af38-c8168ea5cdf5,269af3a4-a816-4efa-b6f4-eed49db69dad,c1,c3,3368,?,p1,
1769734347.6575491,CREATED,e686050d-e3f5-4834-82e3-f89368cb083f,3fdfa3cb-e74c-4a76-b809-ba4cd3fc1e1d,c1,c3,26,?,?,surb={'id': '86f3c4e1-e374-42b6-9646-80bcd1e8f1f4', 'route': ['p3', 'e7', 'i4', 'x2', 'p1', 'c1']}
1769734697.5727434,SENT,1cecd46d-fd9e-4aaa-9af4-f80f9fb9e7a2,ff22ae47-f5a2-4ead-9d81-e7b79b39aae9,c1,c3,3371,?,p1,
1769734697.572894,CREATED,a75916e6-7bf0-455d-857d-7de47534b8d1,91d9573a-8931-4a05-976b-d86cf33953fb,c1,c3,26,?,?,surb={'id': '0379132d-8ad3-4886-8657-87de14202b4d', 'route': ['p3', 'e11', 'i2', 'x6', 'p1', 'c1']}
1769734697.9430761,RECEIVED,1ff4be79-09f9-4d56-ab91-c798d913c90a,907a3052-b839-4b14-a7aa-90ce8a2933a0,c5,c1,25,p1,?,surb={'id': '16a8127a-9e51-402d-a827-ef95c48f5362', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c5']}
1769734698.0175128,RECEIVED,a90f384c-9edc-4419-8a94-5952724fb204,e4a4191e-ace3-4b3b-9401-3ad4b56d416f,c5,c1,27,p1,?,surb={'id': 'f92e7068-79bd-4078-a951-61c03e99f0b3', 'route': ['p1', 'e6', 'i6', 'x5', 'p2', 'c5']}
1769734698.0562787,SENT,f80b61df-e3a6-4f5e-b4b5-a928a8be1b84,d0dfe54f-2bd6-4fd6-ab63-aaed6d87888b,c1,c3,3379,?,p1,
1769734698.0564282,CREATED,57e460f4-0056-46b2-afd1-06bfd1a792f9,4cbb09a9-1b3f-4775-ab0b-da555f2b85eb,c1,c3,26,?,?,surb={'id': 'de939609-361e-48e8-868b-95d6a0310586', 'route': ['p3', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769734698.125594,SENT,9648478e-40a8-4d4f-a4ed-2696ac6fcb8c,4cc5d5e2-dda6-41c8-88a8-3cc4fe0e653e,c1,c3,3392,?,p1,
1769734698.1257436,CREATED,c430c6c5-949e-482d-a606-9779962e0008,408bcaca-3e38-4128-bfb6-32f5fdeb9740,c1,c3,27,?,?,surb={'id': '4b708128-855f-498b-83dc-1324fb7a1d9a', 'route': ['p3', 'e1', 'i4', 'x9', 'p1', 'c1']}
1769734698.170101,SENT,d903bdb8-330c-4269-a82b-3bd568764824,e93e2891-d404-4575-853c-9ecc83d0f3be,c1,c3,3405,?,p1,
1769734698.1706986,CREATED,42d23d1e-b4ed-4ef5-9fed-87c15959d2ba,1b51206a-5b5b-429b-814c-91f7811a05d0,c1,c3,27,?,?,surb={'id': '8760956c-14d6-4a5a-ad01-aa78bdaa42fe', 'route': ['p3', 'e9', 'i7', 'x11', 'p1', 'c1']}
1769734698.3492334,SENT,d91b9c52-1ba7-4407-8072-39a97847156b,ef243bba-5069-4f93-ad41-4188f78eab2a,c1,c3,3359,?,p1,
1769734698.3493016,CREATED,b129ed4a-44c4-4ab4-8843-ae91564b0e9f,b49c8da6-652c-43c0-8933-38d2c7180831,c1,c3,27,?,?,surb={'id': '47fc4a76-d219-4cd8-bda7-8fc00c78268f', 'route': ['p3', 'e4', 'i5', 'x6', 'p1', 'c1']}
1769734698.4333985,SENT,2d7a3efe-6677-487e-827e-23e4d664e239,6425e088-3b04-4a63-9a93-cc7aac6b8de7,c1,c3,3371,?,p1,
1769734698.4334605,CREATED,0ec16324-974b-4063-9c92-dec74ed7248f,1285e19b-3e23-4f45-a80d-fe6b179aa775,c1,c3,26,?,?,surb={'id': 'e08c3ab7-224c-470e-a880-eb2c424cc308', 'route': ['p3', 'e4', 'i1', 'x11', 'p1', 'c1']}
1769734698.4616904,RECEIVED,214fb40f-1407-49c8-b11a-565203d05b70,22d56fad-cd40-46b2-8938-9a307cfd1cf5,c5,c1,25,p1,?,surb={'id': 'c4450d14-4ffd-414b-9241-6a88b74cc437', 'route': ['p1', 'e5', 'i6', 'x3', 'p2', 'c5']}
1769734698.5804284,SENT,48ccaa2c-d26a-4fa9-9210-84d6967df0bf,06a0be72-60cc-4d97-9375-00bf24bce2d8,c1,c3,3392,?,p1,
1769734698.580506,CREATED,cfea1f07-6338-42db-be99-fc3b71ea51e0,37a6c651-2e25-4bc8-ad39-b67bb280e8f7,c1,c3,27,?,?,surb={'id': '3c4311c8-798f-4d26-88c7-6783a05bea61', 'route': ['p3', 'e10', 'i9', 'x5', 'p1', 'c1']}
1769734698.6664176,RECEIVED,c2ca55e7-c018-48c9-8afd-f8f3db74fc1c,60d1af36-0f36-493b-b37c-f3b6a1df68e4,c5,c1,26,p1,?,surb={'id': '564e2b63-58d1-43ab-9ee2-04da639281ba', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769734698.8638108,SENT,11378c6e-3aa8-42b7-bf9c-339b7847d927,278db75b-3748-4dd9-8243-b8237c44d308,c1,c3,3359,?,p1,
1769734698.8638942,CREATED,2a69e3df-cecc-475c-85bd-393ea8d878fb,054b3a59-16e7-4394-9cb1-aad329c9f6a8,c1,c3,26,?,?,surb={'id': '23be5104-909e-47a8-82ca-d68cbcccd770', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769734698.923661,RECEIVED,0146cbf9-cfde-4990-9620-4bd78714bf1c,dceb2452-e349-4f9e-915c-82a95f39733d,c5,c1,27,p1,?,surb={'id': 'c3a6caec-63b3-4f92-bdfb-d927bf4aa847', 'route': ['p1', 'e2', 'i2', 'x3', 'p2', 'c5']}
1769734698.9404728,SENT,6e0ec086-d710-46f4-a94c-becaf6a211ea,c64d4d77-1bc4-4ed9-ac41-54f2d127b37f,c1,c3,3397,?,p1,
1769734698.9406226,CREATED,e9bced23-9e5a-4bfa-857e-8f5659ab23ed,77640c01-720b-4773-9f80-06dbaad16846,c1,c3,27,?,?,surb={'id': '4884435e-92c5-416e-beff-2a98f00cd52e', 'route': ['p3', 'e10', 'i1', 'x10', 'p1', 'c1']}
1769734699.1705723,SENT,3babd4cd-d4a4-4d40-9808-d443cb0a2fbc,4a22613f-b864-4388-bd09-dae030945661,c1,c3,3384,?,p1,
1769734699.1707218,CREATED,93fbe24f-09be-4de8-9b8a-2fa34fc4bbcf,9df43af5-8c99-4543-b78d-413f772eb347,c1,c3,27,?,?,surb={'id': '6b78e4da-06bc-41c6-8067-c4224d807676', 'route': ['p3', 'e11', 'i5', 'x1', 'p1', 'c1']}
1769734699.1966264,RECEIVED,b20b8575-4c61-45ee-9390-7651dac5c4e6,9d3b0dd8-b9ce-4172-b408-ce2d56c26c48,c5,c1,26,p1,?,surb={'id': 'eed9852e-a46e-4448-8a9a-029bd2bc0a38', 'route': ['p1', 'e6', 'i12', 'x10', 'p2', 'c5']}
1769734699.6351418,SENT,15d24cb1-0ed9-4553-8853-dc1b7996bbac,a7c04f6b-b840-4f32-abb9-a732a205fd06,c1,c3,3376,?,p1,
1769734699.635238,CREATED,db3b7180-1657-4ede-9a41-87721bdc751f,f27f9054-b234-4def-9d1d-09de8d577131,c1,c3,26,?,?,surb={'id': '4b9464d4-4a19-4a9b-a5bc-1ac3c0911a63', 'route': ['p3', 'e7', 'i9', 'x6', 'p1', 'c1']}
1769734699.8076155,RECEIVED,a705f40b-1f27-4412-85e0-3c0e809b413f,58f43f7b-2d6e-435d-8bfc-6b312cdf6440,c5,c1,27,p1,?,surb={'id': '76e64d27-eed2-4906-8cd7-198024b9b805', 'route': ['p1', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769734699.880294,SENT,3f8a32d8-eba6-417e-ad8b-a874f50ab4a9,ae1f676c-b15c-4b02-b225-6c222bb035a8,c1,c3,3356,?,p1,
1769734699.880379,CREATED,952f7932-e858-402f-9161-e3648faff9e1,99bf4687-556a-431f-bfcd-5a08bd2ba289,c1,c3,27,?,?,surb={'id': '938139a0-74ae-44b5-bf7d-1f1357eb86d1', 'route': ['p3', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769734699.9104583,RECEIVED,e1428bb5-f037-4693-b31e-df6e6135c708,5b6783dc-334e-457d-bc38-31ba741cdf0d,c5,c1,27,p1,?,surb={'id': '69099c02-51bc-4081-ab09-05633c69d1cb', 'route': ['p1', 'e8', 'i4', 'x12', 'p2', 'c5']}
1769734700.3104758,SENT,8c5f15d6-691e-4dfc-8a76-31abeffaca4d,dd0b890e-6798-42c2-b674-8894f44fe14c,c1,c3,3398,?,p1,
1769734700.3105838,CREATED,fc9b9d43-90c4-40c7-878e-e7ba1f316779,503bb5fc-cc42-44e7-a527-81c1b4ff97ea,c1,c3,27,?,?,surb={'id': 'a1baee94-00b0-4cb0-92b5-c8867b13bfe3', 'route': ['p3', 'e12', 'i6', 'x10', 'p1', 'c1']}
1769734700.6885018,RECEIVED,f4d1cd9f-70b6-4aa1-a314-de290c217875,878d1f82-d8da-4439-a954-23360bef1ed7,c5,c1,26,p1,?,surb={'id': 'adcce939-ec4c-4130-871e-1ec6b6590bfe', 'route': ['p1', 'e8', 'i3', 'x9', 'p2', 'c5']}
1769734700.7409396,SENT,d8a275af-5867-4d17-954d-81b4be2237ef,ef6899ab-4f8e-4704-9937-e0bcae81b1e3,c1,c3,3375,?,p1,
1769734700.7410724,CREATED,7b9e8a6d-878d-42a4-a710-389852f46f7f,87047c27-0a55-4188-9c67-d3628d8511b0,c1,c3,27,?,?,surb={'id': '09f18822-c66c-490b-9289-5e94eeb56629', 'route': ['p3', 'e11', 'i6', 'x9', 'p1', 'c1']}
1769734700.7777593,SENT,15536a45-1497-4640-b330-ce054f59cc9a,99db282b-2b3f-4b53-8673-1b1b2b0634a8,c1,c3,3358,?,p1,
1769734700.777869,CREATED,0d7d494b-164a-416d-963a-15991f5b301c,5732c1e7-edbd-4c18-940a-9b0db4a3ea91,c1,c3,27,?,?,surb={'id': 'f0a06b6a-45fc-43de-991d-eb3707ba55e6', 'route': ['p3', 'e7', 'i9', 'x3', 'p1', 'c1']}
1769734700.9162567,SENT,518c2754-f354-41d0-a99e-643dd3d0049f,3324c37d-42a8-4d7b-9bd6-d4d25ecabba3,c1,c3,3387,?,p1,
1769734700.916376,CREATED,f8eef0d1-d5da-4f32-abce-cfa33391533c,6b8506e2-cc11-4f17-9afd-2ae814e032b3,c1,c3,27,?,?,surb={'id': '289411e4-a4f3-40d8-bd6c-748c6e29787b', 'route': ['p3', 'e1', 'i6', 'x1', 'p1', 'c1']}
1769734700.9246533,SENT,870be6b6-c7bd-4b65-9b1a-5e2c615e2240,e70715de-9ff0-4b6f-9868-c69d61b208bc,c1,c3,3399,?,p1,
1769734700.9247637,CREATED,6c81d2ad-c5fd-4f70-8540-54454ebf9c99,4d5c88e8-9622-4daf-86d2-407c1d26b700,c1,c3,27,?,?,surb={'id': '4b59b27d-2a3e-4bc6-9cc2-693ad666f807', 'route': ['p3', 'e1', 'i10', 'x6', 'p1', 'c1']}
1769734701.1012945,RECEIVED,72e456f1-ea52-4ead-96e1-e70574eb41f3,cfec84f7-326e-4987-a5ca-c9ac817ae6bc,c5,c1,27,p1,?,surb={'id': '1426b672-2fe8-4a7f-9d06-979643fbb911', 'route': ['p1', 'e4', 'i11', 'x6', 'p2', 'c5']}
1769734701.2648952,RECEIVED,1e5fa8cb-614c-4cf3-8f32-94da97bc121f,382c8401-faf9-474f-b812-aeaf9d56016c,c5,c1,26,p1,?,surb={'id': '060e4acb-5166-4f72-bec4-800ed0feba7b', 'route': ['p1', 'e12', 'i5', 'x12', 'p2', 'c5']}
1769734701.4739592,SENT,c8888e8c-239a-404e-9c92-71c2923b3728,433e6855-0524-4eb2-afeb-4216912ae04f,c1,c3,3400,?,p1,
1769734701.4740603,CREATED,1fd86d88-c154-4d91-8266-33d26c2e586e,b826a53f-4bf8-47ad-819c-24b431709c9e,c1,c3,27,?,?,surb={'id': '6392377f-5533-4571-b52f-d4effe7cef65', 'route': ['p3', 'e10', 'i3', 'x11', 'p1', 'c1']}
1769734701.7555346,SENT,f07e9661-9976-42bd-ba7c-14671b9683df,860705f0-19c7-45c8-a415-31f9bebb55fe,c1,c3,3395,?,p1,
1769734701.7556164,CREATED,f125f18a-5bbf-4211-af42-c40d5e752f8e,857bd5d3-7cce-4444-9595-59d43a56a969,c1,c3,26,?,?,surb={'id': '1b42fe41-1f57-4303-ab59-1b9712288bb1', 'route': ['p3', 'e11', 'i5', 'x2', 'p1', 'c1']}
1769734701.8854334,SENT,54e60c85-2b7e-4233-b96b-544d748d1b1a,fc5f7164-5ac4-4288-8b91-39971ba82d04,c1,c3,3382,?,p1,
1769734701.885516,CREATED,677b2ba7-4d52-475a-a082-314f5ae7c17e,7d6d1f5c-a8db-4f39-9141-6200d28b2009,c1,c3,27,?,?,surb={'id': '2b2acc6f-4747-4dd0-8262-c2c382e932ce', 'route': ['p3', 'e1', 'i6', 'x3', 'p1', 'c1']}
1769734702.7039049,SENT,80f24c0c-a5ed-4092-86d6-f51c8d81bb1a,f25be6a9-2857-4e7f-a2a8-850ad7c22a52,c1,c3,3386,?,p1,
1769734702.7040148,CREATED,3266a302-4f43-464c-996f-253a735a9178,160ad293-92d1-4b7f-a415-e3756db37025,c1,c3,27,?,?,surb={'id': '401ff2e5-4f26-4071-a6b0-d1af494b5771', 'route': ['p3', 'e12', 'i4', 'x3', 'p1', 'c1']}
1769734702.9326248,RECEIVED,45cd90bb-92bf-4e75-8d96-208b8682c251,cc080292-1fb5-41fc-818f-0bb520067030,c5,c1,25,p1,?,surb={'id': 'df7fd9a3-dceb-49a4-9ff0-740e4b6fff7d', 'route': ['p1', 'e8', 'i10', 'x2', 'p2', 'c5']}
1769734703.032206,RECEIVED,8f1c2a6c-5c59-4cef-a56c-81cdd681d6fa,397c04f8-a9a2-49d5-84d1-cc5d42aaee7e,c5,c1,27,p1,?,surb={'id': '8ccee815-7f22-433e-a35d-6eef45949e32', 'route': ['p1', 'e11', 'i11', 'x1', 'p2', 'c5']}
1769734703.0445557,SENT,3aa77fcc-6bb0-4b84-b168-9b5333b7338e,0e3bfd13-bfb7-4f32-9665-b2fc2d3009b3,c1,c3,3395,?,p1,
1769734703.0446453,CREATED,7fcc8d74-d421-4568-b211-bcbdcce8ec1d,7a58319c-87c2-4125-848b-f11e115b2461,c1,c3,27,?,?,surb={'id': '926071ca-786b-40ec-82fd-76cbe87b1cff', 'route': ['p3', 'e4', 'i2', 'x11', 'p1', 'c1']}
1769734703.1915963,SENT,8607d839-520d-4225-adc1-236447d46c83,b96b6cfd-350d-4cf6-b350-15860c4112d3,c1,c3,3395,?,p1,
1769734703.1916683,CREATED,3b8bea8c-d895-442d-93ee-687792d605cc,b98d3916-ee2b-434e-aa82-9028d282209f,c1,c3,27,?,?,surb={'id': 'eb9aef95-c65d-403f-a69e-2d0d7d3914f0', 'route': ['p3', 'e12', 'i12', 'x4', 'p1', 'c1']}
1769734703.207542,RECEIVED,1c8513ab-81b4-40fa-9b62-08852eef344a,5568ee00-b193-4a07-8442-fe0c5723b579,c5,c1,27,p1,?,surb={'id': '43749602-e1e3-4dc9-9d73-dca4d75ce0a8', 'route': ['p1', 'e1', 'i4', 'x1', 'p2', 'c5']}
1769734703.3873372,SENT,34461565-fa57-4891-9695-b05e1d7e764c,22713cb0-345e-4d0f-b94a-422790fb5271,c1,c3,3375,?,p1,
1769734703.3874109,CREATED,271c6c3a-fbe9-41ce-9eba-cd22387803b5,fbe9f7be-c8fc-4368-93e8-00a670ab966f,c1,c3,26,?,?,surb={'id': '65bf6fbe-3c1a-4284-ab68-503bfab11a42', 'route': ['p3', 'e8', 'i2', 'x5', 'p1', 'c1']}
1769734703.6376717,RECEIVED,925dc4ae-f84a-49f7-b8b5-6b34131f6cb1,db6ae1b0-0955-4f88-9f4d-b0c38ab73ff5,c5,c1,27,p1,?,surb={'id': '487ec73e-65ca-4748-9365-238ef8e81d36', 'route': ['p1', 'e1', 'i10', 'x4', 'p2', 'c5']}
1769734703.688521,RECEIVED,2db86c2c-d6c5-4958-b9bd-f3d42bec7f97,adb20afc-2869-4725-9c5b-a40a6a865c90,c5,c1,27,p1,?,surb={'id': 'd177de93-92e5-4491-9629-72506036e3fa', 'route': ['p1', 'e7', 'i6', 'x12', 'p2', 'c5']}
1769734703.6924462,SENT,55b6bece-f0c9-4a76-b997-6f73c754ff68,83955490-dbe6-43d7-8a99-2da638de1146,c1,c3,3392,?,p1,
1769734703.6925788,CREATED,1202cf15-67eb-4960-8b54-a27f5d0518f2,b4bb9e55-cdc6-425b-aeba-a1fe600cc85b,c1,c3,27,?,?,surb={'id': '13527988-74ff-4e93-be2a-e05bd2d3f22d', 'route': ['p3', 'e9', 'i2', 'x6', 'p1', 'c1']}
1769734703.703259,RECEIVED,60414969-e13f-440a-ae15-c0f869a06a2c,d0519348-9d6f-4c83-9525-929a06d8e3f2,c5,c1,26,p1,?,surb={'id': '1b7a1aa4-7f56-4f04-88e7-01c7e7c7d5c3', 'route': ['p1', 'e10', 'i6', 'x8', 'p2', 'c5']}
1769734703.9205878,RECEIVED,b193c71b-ae53-4a9d-a0ea-8aec8f352812,45f5cbea-d491-42ae-89ee-1c9b45f1ee57,c5,c1,26,p1,?,surb={'id': '433c6962-6164-461c-9ef6-891876679514', 'route': ['p1', 'e2', 'i2', 'x1', 'p2', 'c5']}
1769734704.1034238,RECEIVED,058174d1-89eb-4371-be13-f50d22763fc2,16a843bc-60a8-459d-960c-46c51ffbae83,c5,c1,26,p1,?,surb={'id': '7096c61a-ed6b-415d-9c9c-5e248fe14cb3', 'route': ['p1', 'e5', 'i8', 'x12', 'p2', 'c5']}
1769734704.2056236,RECEIVED,ba51dee6-216f-4464-9313-a7a1ec4174c1,75060367-600a-48b7-979e-13599de01a35,c5,c1,27,p1,?,surb={'id': '8ed961bf-348b-4cd6-8118-8d0be425fa85', 'route': ['p1', 'e12', 'i8', 'x8', 'p2', 'c5']}
1769734704.3276675,SENT,694cafe8-d430-4c46-a99e-cabf2e8f150a,a8510665-3356-4490-9d52-1fa604327657,c1,c3,3395,?,p1,
1769734704.3277628,CREATED,99d0eb32-6bfd-4037-a3c1-d4065f634dc6,641e4670-0e10-45e9-9b53-650f21863467,c1,c3,27,?,?,surb={'id': 'c9af66f1-e301-4ab5-9b07-f31d9d920a32', 'route': ['p3', 'e10', 'i11', 'x7', 'p1', 'c1']}
1769734704.3423154,SENT,8fdb81f2-3f7a-4e95-b447-0277ca3f72fd,ba733d6a-f4a5-47c8-800f-2866ed18d0ca,c1,c3,3375,?,p1,
1769734704.342406,CREATED,5edfac48-d90a-4c24-8413-17ebc44c74f9,4d748017-32be-496e-9d91-47e9c8e48446,c1,c3,27,?,?,surb={'id': '5c714525-ff3d-4993-9c36-5365d246c1f9', 'route': ['p3', 'e4', 'i8', 'x2', 'p1', 'c1']}
1769734704.5563374,RECEIVED,2ad82ef0-af0f-4655-a242-0feadeb753c2,36403b7c-6d2b-4e97-9e23-88d56b606b1a,c5,c1,27,p1,?,surb={'id': '8fad164e-d35c-465a-ab67-5d8434fc7a38', 'route': ['p1', 'e11', 'i2', 'x1', 'p2', 'c5']}
1769734704.7457652,SENT,74dd79c2-47fb-47b5-8845-db97754df31c,9d3ab9f0-8bff-4b06-8a6a-0297059df4c8,c1,c3,3392,?,p1,
1769734704.7458978,CREATED,6562de00-7275-4a42-a9ab-1e7611f07378,a9404b3e-4382-47d3-9f9c-21f79432550b,c1,c3,27,?,?,surb={'id': 'a7e07c1b-e6e8-40ba-a839-66e50d609551', 'route': ['p3', 'e10', 'i5', 'x9', 'p1', 'c1']}
1769734704.8869793,RECEIVED,6f2d0483-03f7-46c6-98c9-bc62d14de07f,018f4ad0-f6fa-4aac-8588-b5cee174072d,c5,c1,27,p1,?,surb={'id': 'f580b700-8683-4440-91ae-443aec033efd', 'route': ['p1', 'e10', 'i12', 'x3', 'p2', 'c5']}
1769734704.9817193,SENT,089d1cfd-ca79-4851-ae43-35007b53c1a9,2b45b260-e5b7-4ed1-9983-68598c451bf5,c1,c3,3382,?,p1,
1769734704.9818547,CREATED,41dd3f12-7f9e-43a8-9d3a-54a827f7773d,f4a51c12-1e68-4509-b53f-2d0194140cdf,c1,c3,27,?,?,surb={'id': '68f28274-02d2-4f83-af5e-76870dea6b51', 'route': ['p3', 'e4', 'i6', 'x8', 'p1', 'c1']}
1769734705.1700861,RECEIVED,072afe33-d385-48a2-a181-bd2e6bb6ef13,f502c1f4-cd0e-4893-bc5b-048feaff5a88,c5,c1,27,p1,?,surb={'id': 'c2d0ebe9-9d7d-494a-86c8-7b7be6d8ec0f', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c5']}
1769734705.43934,SENT,cf2de335-2056-436f-a0a9-31da01491bf4,89d3e323-8ff4-4aa0-8763-a7702f661199,c1,c3,3375,?,p1,
1769734705.4394321,CREATED,4514e25a-1451-4a67-93fe-a2de7b5a636b,98f7edc2-43fc-4435-b3d2-eac53e39765f,c1,c3,27,?,?,surb={'id': 'ec880b02-5d16-40db-904e-05e574ba440d', 'route': ['p3', 'e3', 'i5', 'x7', 'p1', 'c1']}
1769734705.4978848,SENT,5e04e59e-0b33-4ebc-bf6a-a670ef5aca04,b1d1bcbd-9a6a-4fcd-b445-72aef540837e,c1,c3,3381,?,p1,
1769734705.4979749,CREATED,adc75c34-dc62-4bbe-867e-da0c422e7e10,c65e1619-6855-4f51-a068-e6dd759f34fa,c1,c3,26,?,?,surb={'id': '894048b7-b6d5-4b9f-8aa4-66fe2865c1da', 'route': ['p3', 'e2', 'i6', 'x11', 'p1', 'c1']}
1769734705.5981781,SENT,273f31c0-e952-4c88-aa24-7be73d3a892d,3b22e4a1-3f64-42b8-a091-70fafb198f4f,c1,c3,3367,?,p1,
1769734705.5982378,CREATED,6fa7c986-28ab-484e-a3ec-d4e3d029f9a2,28b90368-0411-4c89-9762-c6a8232ab22f,c1,c3,26,?,?,surb={'id': 'cb58550d-a65a-4fd9-9170-1373fc925299', 'route': ['p3', 'e10', 'i6', 'x5', 'p1', 'c1']}
1769734705.7188628,RECEIVED,09b1de2f-5f58-4684-8b0a-c4cb2a63112f,af1b22f0-141a-42bc-a34c-f44a6b8b0217,c5,c1,27,p1,?,surb={'id': 'd34cdedf-439a-4328-91ad-550632edbd4f', 'route': ['p1', 'e10', 'i8', 'x2', 'p2', 'c5']}
1769734705.7794533,SENT,1c1dc529-266c-4144-9029-191eec565115,65527c88-d9f7-4feb-80f3-89f3443122a1,c1,c3,3411,?,p1,
1769734705.779524,CREATED,5c0071e7-9256-491b-8db0-7b637d22217c,f7d13ba0-668e-422f-86f0-473c4d72533d,c1,c3,26,?,?,surb={'id': 'fbd3f3fa-f532-440e-a976-4d258553a56d', 'route': ['p3', 'e8', 'i12', 'x1', 'p1', 'c1']}
1769734705.8193736,RECEIVED,4761e55e-08f4-4ce3-8018-133880bee845,595a47cd-4655-4da7-8bc8-1c107dc6c8f8,c5,c1,27,p1,?,surb={'id': '798cb099-12b2-4b68-9435-d943e22f7dc7', 'route': ['p1', 'e1', 'i3', 'x10', 'p2', 'c5']}
1769734706.050554,SENT,74a1316a-7578-484e-bcc6-a0629bde68d1,e6862b06-55fa-424f-beda-858b7ae59ab7,c1,c3,3368,?,p1,
1769734706.0506556,CREATED,1b32f9e4-5985-42fb-a6dc-ace47f26c0e4,bffa6160-69e3-4937-806d-b639160f3224,c1,c3,26,?,?,surb={'id': 'eb85acf0-f22c-40da-9e86-da4ec8be2d3c', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c1']}
1769734706.2427466,RECEIVED,19a5a00c-df2b-493b-86e4-1ee14e870c20,39f8ce58-c225-4a14-9733-a703b8810442,c5,c1,27,p1,?,surb={'id': '1cb1074d-39ca-4f11-b047-1eb4b095e797', 'route': ['p1', 'e3', 'i4', 'x5', 'p2', 'c5']}
1769734706.314817,SENT,bd56e44f-7bba-4a93-93d3-10faf329a52b,10cc4af8-8c22-46b2-94b5-1828a06f50c1,c1,c3,3399,?,p1,
1769734706.3149197,CREATED,76640e29-66e4-42eb-b00f-fe91eec73bca,53a80f45-5ff3-4ca7-ac8b-743ff4048fde,c1,c3,27,?,?,surb={'id': 'bbef4870-ee12-4036-851b-1e0e5016e2b1', 'route': ['p3', 'e12', 'i10', 'x10', 'p1', 'c1']}
1769734706.4104574,RECEIVED,bd35338f-4d98-4bce-918f-07d20e797849,d0d55edf-a8ae-418e-ab77-93e0b11afe13,c5,c1,27,p1,?,surb={'id': '334dfb98-9ef0-4052-b05e-87abd8d3fa2e', 'route': ['p1', 'e2', 'i6', 'x12', 'p2', 'c5']}
1769734707.1360927,RECEIVED,f20c0afb-e27f-45a2-9853-b8d02a78ffc2,70877c74-f551-4a77-8615-10491f08da16,c5,c1,27,p1,?,surb={'id': 'f41e96d0-279b-4f9c-b6f9-ce5ae8da7764', 'route': ['p1', 'e10', 'i1', 'x12', 'p2', 'c5']}
1769734707.4223511,SENT,4a7b92cd-8e32-4b63-b4d0-22a4d1ff3610,4035d17f-a7be-4908-9df7-c80efffe9a5d,c1,c3,3406,?,p1,
1769734707.4224825,CREATED,d3862b6b-8a2e-45b4-b346-554aa3916681,46524cdf-fb48-4a08-9ed5-8d8be25a0c8c,c1,c3,26,?,?,surb={'id': '41ae0fa8-c710-4b18-b7f4-05e0c2922264', 'route': ['p3', 'e8', 'i10', 'x9', 'p1', 'c1']}
