timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769734346.5945866,SENT,82c5416f-29ee-4ce0-bbaa-fdadcb4148ea,f2ee052e-abbf-4b5e-99c7-40d182ae9f9f,c3,DROP,2035,?,p3,
1769734346.5947156,CREATED,161f2062-1e05-4ee1-b795-5583fc81b169,eaac6080-3d02-4fc3-be49-d8a9e875d70b,c3,DROP,26,?,?,
1769734346.8796732,SENT,e2c8ee47-640f-4b3c-a1df-20c800e00abf,1ff98769-094a-49bb-8a7d-b2d50dafc5ad,c3,c5,3391,?,p3,
1769734346.8798275,CREATED,17d3ba28-1f55-46e7-a3a9-d532d116eb0b,cf4dc5d7-94be-408f-b798-5e698c404cfc,c3,c5,27,?,?,surb={'id': 'f3eaed1f-9f43-42d5-abf7-4596db26e03a', 'route': ['p2', 'e12', 'i6', 'x11', 'p3', 'c3']}
1769734409.2050192,SENT,fd20a3da-bb2b-48d8-8c74-80371bd83fa5,2196ab1c-37ec-494b-8cc5-627f78749b8f,c3,c5,3398,?,p3,
1769734409.205114,CREATED,c205020e-1c6e-41b4-9016-9a5fd1b59716,ce2ae620-7e37-4ed0-80b8-ae9773f9f1e4,c3,c5,27,?,?,surb={'id': 'f3e7e649-9659-40f2-beef-f443e3134bd4', 'route': ['p2', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769734409.2650008,RECEIVED,ae1cbb07-f6c1-4103-a883-cf3254d74612,b852c037-91a8-4dd6-90b9-046ac811a5a7,c1,c3,27,p3,?,surb={'id': '35ef2efe-0d92-45e2-b36d-f3986558c489', 'route': ['p3', 'e11', 'i1', 'x8', 'p1', 'c1']}
1769734409.3153841,SENT,0fee9dc2-f7da-4e47-b24a-5f412379470c,3b9adc27-d00c-41eb-9b6a-33c752db46da,c3,c5,3368,?,p3,
1769734409.3154616,CREATED,874f79ff-8736-40ab-b6c2-9bd84c672823,e8a8ab78-78a1-4290-9c9b-bc4ece281824,c3,c5,27,?,?,surb={'id': 'fc0838e1-b7d0-4a31-bc05-c2e3debac51c', 'route': ['p2', 'e7', 'i11', 'x3', 'p3', 'c3']}
1769734409.4599383,RECEIVED,a11d51b4-9c5d-40a5-bb9d-bf448d206545,3c9a1181-1d11-41f0-a16a-b7eb4a515489,c1,c3,27,p3,?,surb={'id': '3db0c12f-ff83-467b-96a7-f9f5a01ae2ba', 'route': ['p3', 'e12', 'i4', 'x7', 'p1', 'c1']}
1769734409.576009,SENT,0ab4f5a7-e436-48d1-861c-81f1ac2facf7,a997ddd2-225d-4d4c-8a54-8eaa6960c926,c3,c5,3380,?,p3,
1769734409.5763645,CREATED,36e1896a-c577-4b6d-b3b6-ef0e4717833b,9570a965-d894-4010-b76c-f525de104867,c3,c5,26,?,?,surb={'id': '4370b7c9-2706-4c72-b902-602983683d5e', 'route': ['p2', 'e3', 'i7', 'x10', 'p3', 'c3']}
1769734409.6443696,RECEIVED,c0678acb-d794-4117-841f-9f8fcecd52c1,44cc52d3-f387-48e2-8ef5-90febc501025,c1,c3,27,p3,?,surb={'id': 'ec074c45-f4b5-4705-91c4-1d466536ffe0', 'route': ['p3', 'e12', 'i8', 'x10', 'p1', 'c1']}
1769734409.682166,RECEIVED,fc46575a-57aa-49dd-8f87-d22ac99349bc,fe36b571-2086-4179-a834-c28ed6d22b73,c1,c3,27,p3,?,surb={'id': '6e0b1723-430c-40f8-a479-f86f5146b2cd', 'route': ['p3', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769734409.954004,RECEIVED,21c220d0-1516-43d8-815f-aba9a1dedb76,1f18c82b-fb7d-4efd-b4a0-a54d0a3a401e,c4,c3,24,p3,?,surb={'id': '0e9f3720-8e7c-4c78-a27c-4ac92d193a5e', 'route': ['p3', 'e7', 'i9', 'x11', 'p1', 'c4']}
1769734409.9827518,SENT,a8acf04a-68e1-41d7-acd6-0974cfb217ee,4cb49053-7c7c-4fd0-a795-234de4a399b0,c3,c5,3360,?,p3,
1769734409.9828963,CREATED,d253a2b0-257c-4b20-885f-88cc324d8ec6,c23aa4d3-9d9a-4ecb-a6eb-41d12689f00c,c3,c5,27,?,?,surb={'id': '213aa3a2-ff68-420b-b30d-e2a2b2b34e02', 'route': ['p2', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769734410.056289,SENT,3a7aca27-c39f-44af-99f2-15af891594bd,0bf35624-79ff-47d5-8353-194b36b93e26,c3,c5,3359,?,p3,
1769734410.056426,CREATED,c4be7d12-88af-46f3-a731-7a94951bba39,51c90d85-aa12-47f1-ad36-bd3f40442c56,c3,c5,27,?,?,surb={'id': '947f95ad-8f30-4449-8b27-5c7beb51e00e', 'route': ['p2', 'e2', 'i12', 'x1', 'p3', 'c3']}
1769734410.2596776,RECEIVED,aaccc175-1656-44fd-a47c-7ffcf4c56ac1,dab0c91c-b588-4d65-ad86-faa938ff1a8c,c1,c3,27,p3,?,surb={'id': 'b6d5f5fa-bc10-4820-aa51-fc67dd6aa6b7', 'route': ['p3', 'e6', 'i2', 'x10', 'p1', 'c1']}
1769734410.270493,RECEIVED,963edba4-c37b-41c7-a73e-3109b2bf29b9,11a666d0-e94e-448f-ab88-8fcb3670d143,c1,c3,27,p3,?,surb={'id': 'b20f1443-a9a7-4062-9055-abca07ce40ac', 'route': ['p3', 'e3', 'i3', 'x7', 'p1', 'c1']}
1769734410.3869288,RECEIVED,cf89cf07-2773-4355-a9aa-6c54c7174171,63d42127-a9a8-4c1b-9b67-3d8fbd19bc35,c1,c3,27,p3,?,surb={'id': '34597989-b8fb-468e-8fe9-24ba014cac0d', 'route': ['p3', 'e1', 'i9', 'x9', 'p1', 'c1']}
1769734410.504082,SENT,a3d7e116-6a74-4654-ad5f-13b0bacefe6d,cb82e586-8c87-4ec6-82aa-8becb669c810,c3,c5,3392,?,p3,
1769734410.5041656,CREATED,2c7a3add-1af5-42e4-a7b2-5f25c376bd67,c307224b-41f8-4396-8caf-82753aa6b80c,c3,c5,27,?,?,surb={'id': '11501e3d-ca5e-4e57-806c-7936ba99167b', 'route': ['p2', 'e3', 'i11', 'x6', 'p3', 'c3']}
1769734410.6711097,RECEIVED,bffa3174-28d2-4516-b0eb-a1becd466f5f,3df84d71-5b6c-4ffe-965b-0991ac8b95cc,c1,c3,27,p3,?,surb={'id': '52157831-07f9-481a-8845-66178bd04eeb', 'route': ['p3', 'e12', 'i3', 'x7', 'p1', 'c1']}
1769734410.7652495,RECEIVED,1517ea4f-0b87-4b3c-b333-44241a2dd211,2f210722-012a-4e65-b644-98e5237951e3,c4,c3,27,p3,?,surb={'id': '31b1201f-524f-4c2f-9503-bb29a6dc1f7b', 'route': ['p3', 'e9', 'i4', 'x2', 'p1', 'c4']}
1769734410.776246,RECEIVED,a30187dc-4119-4642-9973-1cc58764ba62,39ddf329-0449-495f-b0a4-bb8664d9e5fe,c1,c3,27,p3,?,surb={'id': '10d128da-0c4c-4bcd-affc-04292cd4e8ef', 'route': ['p3', 'e2', 'i6', 'x6', 'p1', 'c1']}
1769734410.8357158,RECEIVED,c266de60-df4f-49f3-a6d8-1300ded5e66a,4ffe09db-4bc3-4fdd-8e27-93778a2fa3c6,c4,c3,27,p3,?,surb={'id': '0215418d-31a2-40a8-8b39-c4a3481465f1', 'route': ['p3', 'e5', 'i3', 'x1', 'p1', 'c4']}
1769734411.038393,RECEIVED,5cc6b508-080b-4f9c-87c2-a832f102903d,07e8185d-dbff-4a77-8b21-83f7c90dde3f,c1,c3,27,p3,?,surb={'id': '34c7d5e1-1fee-456b-b653-144a119994a9', 'route': ['p3', 'e2', 'i12', 'x8', 'p1', 'c1']}
1769734411.1328197,RECEIVED,5a2d75a3-3db0-4a08-9d05-9742d7b134ec,59788bdb-f8b6-41fa-99a6-19f4a0515d2d,c1,c3,27,p3,?,surb={'id': '9fb5e4b2-4493-4e80-bee7-b02ae19bfeaa', 'route': ['p3', 'e10', 'i1', 'x8', 'p1', 'c1']}
1769734411.2368395,RECEIVED,33456523-cfc8-4820-890a-cde68685720d,f4f53123-81ef-4efd-b935-91f508991b16,c4,c3,27,p3,?,surb={'id': 'c56dd3a2-7289-4fa3-8482-8d3f7cc0f676', 'route': ['p3', 'e4', 'i5', 'x1', 'p1', 'c4']}
1769734411.3059015,SENT,58421970-6571-44c4-9bb2-541731d29e49,5cdd4c20-a6a5-4d15-8462-69bf8aa0a66e,c3,c5,3380,?,p3,
1769734411.3059528,CREATED,9a545367-849d-41f4-bdcd-5def4087a3b7,fd098f39-55bd-4614-a528-c99db1cc39bb,c3,c5,27,?,?,surb={'id': 'f28ea2b0-f9eb-4c7d-afd3-c898dfa992db', 'route': ['p2', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769734411.4405448,RECEIVED,8a51f467-80a5-446d-a834-d84f6920dc6f,5a9fe47c-52b3-44f3-8802-89ee183e9cf2,c4,c3,27,p3,?,surb={'id': '08d47c73-ad54-477e-81a5-a16b6eea43fe', 'route': ['p3', 'e1', 'i3', 'x2', 'p1', 'c4']}
1769734411.5223334,RECEIVED,924cea21-09b0-4f25-8021-377235352eb2,ee9d4ce3-4b1a-4cf5-871a-d3c3b6120670,c4,c3,27,p3,?,surb={'id': 'de7d8b1d-b76e-4ea0-bb11-8b8ecb835091', 'route': ['p3', 'e2', 'i11', 'x9', 'p1', 'c4']}
1769734411.6786928,SENT,0e2a4139-b1a0-4db9-aba0-c22419446d5f,653d467e-6a12-466c-954d-50eee596bc7c,c3,c5,3384,?,p3,
1769734411.6787794,CREATED,0dedfdba-d328-466e-95be-7d76c9293c53,e270bcbd-52d5-4a4e-a78e-df5c4fde5729,c3,c5,27,?,?,surb={'id': '6d398908-49e7-41f1-99ed-7e633a30806e', 'route': ['p2', 'e3', 'i3', 'x2', 'p3', 'c3']}
1769734411.7686992,RECEIVED,a699e4a6-8f97-4ee0-9144-f2d66fee3251,54438c9f-cae7-43bc-b539-ea0405bfbc06,c4,c3,27,p3,?,surb={'id': 'a10dced8-bdeb-4fe2-9be5-848baf32a44d', 'route': ['p3', 'e4', 'i5', 'x11', 'p1', 'c4']}
1769734411.981576,RECEIVED,0d32a28d-aaef-48c9-a6e0-331b4b6e87f6,c389e0eb-588d-4aa2-a1a6-57a5ef1e51b9,c1,c3,27,p3,?,surb={'id': '7fe3f343-b78b-4d13-ac1f-1c904f8d3241', 'route': ['p3', 'e11', 'i3', 'x9', 'p1', 'c1']}
1769734412.2153738,RECEIVED,f90cdc98-681f-4ca1-876e-56837ff8e590,5cbb0c84-677a-4fd6-9076-63d2d87b7c5b,c4,c3,27,p3,?,surb={'id': '7fd55547-0d45-41ba-ae83-0abcb5c1a1a9', 'route': ['p3', 'e4', 'i3', 'x10', 'p1', 'c4']}
1769734412.2374396,SENT,2ee30a45-bc36-46b4-a2a2-1e84b299e38c,1e4cd47d-f6f5-4e19-8292-a1bbd889a8e9,c3,c5,3383,?,p3,
1769734412.2375498,CREATED,da10016d-7cad-445c-8940-b93a7de44363,4e14e164-8de8-4244-9efb-5ce06eb2e4eb,c3,c5,26,?,?,surb={'id': '4e6f8dde-0b80-45a5-825b-01e15270f1f5', 'route': ['p2', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769734412.3029537,RECEIVED,cbb1d5d6-5bfe-430f-8a35-b54777406092,1df9b3f0-d403-42a6-8f31-91a9520b0729,c1,c3,27,p3,?,surb={'id': '0aa0c0ed-fbcf-4907-a038-68defe78bc09', 'route': ['p3', 'e8', 'i6', 'x6', 'p1', 'c1']}
1769734412.324769,RECEIVED,1a0d2ee1-a79e-40c7-b9f8-209187debb37,724cc4b0-298d-4c0c-af83-44d901838c7d,c4,c3,26,p3,?,surb={'id': 'c2c5c6d3-9b67-4c19-b7cb-e25239869fd1', 'route': ['p3', 'e2', 'i5', 'x9', 'p1', 'c4']}
1769734412.4012809,SENT,90e09fa4-75d7-45f6-8f45-bad3e3519bc4,0ffb73ca-30ab-4938-aaac-1189cfc02c4c,c3,c5,3385,?,p3,
1769734412.401388,CREATED,30d50abc-e673-4501-b00e-b34ee04e4001,1cd9959f-da02-47ad-807a-c43ac7bb6064,c3,c5,27,?,?,surb={'id': '47fff498-222c-4ad9-9c8b-66ca746c6aa8', 'route': ['p2', 'e9', 'i8', 'x12', 'p3', 'c3']}
1769734412.52795,RECEIVED,bb7393e1-1624-492e-9ac4-234527a61fa8,d0f747e8-6483-40b8-ab40-32e3f4a2a973,c1,c3,27,p3,?,surb={'id': 'e83433c6-ba67-446e-8d33-fd651d74ad23', 'route': ['p3', 'e3', 'i1', 'x3', 'p1', 'c1']}
1769734412.5512807,RECEIVED,b78efad5-b64d-43cc-9674-0867a261bfa8,9bc73dba-815e-4873-a609-bb89b09119e4,c1,c3,27,p3,?,surb={'id': '2e3e046d-8c00-4dec-90b3-6d1cdcafc02e', 'route': ['p3', 'e5', 'i7', 'x2', 'p1', 'c1']}
1769734412.7407937,RECEIVED,18c8c2e4-644c-43c3-bd52-e587267fff8c,a850c1cd-aa99-4631-93fc-f83005990327,c1,c3,27,p3,?,surb={'id': '9ef8c852-455d-4189-9976-7af61bf03142', 'route': ['p3', 'e4', 'i2', 'x8', 'p1', 'c1']}
1769734412.8068953,RECEIVED,cce2e44c-d773-4dec-a6d5-e15adca9b949,0edc4684-5637-4290-bf71-6cb6a04bcdf5,c4,c3,26,p3,?,surb={'id': '99231e0d-f650-40ad-8579-3406d938c315', 'route': ['p3', 'e8', 'i5', 'x4', 'p1', 'c4']}
1769734413.311658,SENT,bdcb37e0-1ce0-42a8-8fb6-2f8a83a3de7f,5b91dbb9-cbda-4376-bb82-507ceed165eb,c3,c5,3368,?,p3,
1769734413.3117673,CREATED,a2f61b81-7f23-429a-89d9-710301a85f2d,a21d72f6-09da-4b2d-a6d1-55827b8352d8,c3,c5,26,?,?,surb={'id': '5bbb885f-1861-4505-b82f-ccbf61526645', 'route': ['p2', 'e12', 'i2', 'x3', 'p3', 'c3']}
1769734413.3120222,RECEIVED,28fbc503-53f1-4588-b6e7-b3e06afb759b,e1147502-16d9-42f7-afe4-ef3a0b8c90e0,c1,c3,26,p3,?,surb={'id': '66916cfa-f392-4c66-9f38-f3db82202283', 'route': ['p3', 'e12', 'i1', 'x8', 'p1', 'c1']}
1769734413.3898091,SENT,12fd853a-de60-47a8-9378-bec2c0836f42,593fc52e-1c1c-4b96-9b41-18367d8c21ed,c3,c5,3367,?,p3,
1769734413.3899097,CREATED,c175b4ca-85a0-4945-9167-c6391ee281e0,e48bd387-af62-431a-ad7b-eea5914252af,c3,c5,27,?,?,surb={'id': 'ed1af52e-5a11-4e2d-b36b-0e53807619ab', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769734413.5123122,RECEIVED,eda4a237-e3fa-4e34-bbb7-9f06cf4bb769,9cbc7343-24f2-4a2b-a047-76621e8a4323,c4,c3,26,p3,?,surb={'id': '2007a5ac-0a37-4103-a02a-9daa8d555984', 'route': ['p3', 'e3', 'i8', 'x4', 'p1', 'c4']}
1769734413.527917,RECEIVED,d3c201be-0788-439e-8d28-9afea59bfe0a,44a7f04d-6730-496f-83df-bdc2a688bdad,c1,c3,27,p3,?,surb={'id': '2a96b276-3a0c-4e3f-b0f2-68125b5fbd06', 'route': ['p3', 'e7', 'i2', 'x8', 'p1', 'c1']}
1769734413.5583978,SENT,70d7b36d-44aa-4a97-8d89-433fac00a2eb,5f09be35-63f9-44d4-a961-9e31b564a9ce,c3,c5,3387,?,p3,
1769734413.558497,CREATED,c136f4d8-d393-4a78-95bc-530744dd3b5b,65cff994-c54e-40a6-99e9-a2e0cc4742d2,c3,c5,27,?,?,surb={'id': '31d494f6-e70d-4ba7-9c73-b6a46dca6575', 'route': ['p2', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769734413.736987,RECEIVED,03fd33be-563f-4901-b041-577691cca988,bf783467-2ecc-4271-9602-78633afad596,c1,c3,27,p3,?,surb={'id': 'f44f4d94-b5ca-4291-adec-ec47897360e5', 'route': ['p3', 'e3', 'i2', 'x3', 'p1', 'c1']}
1769734413.78408,SENT,015a8c72-9439-4c78-bdea-85cf752e95b2,9ba20cc1-6006-41f1-b969-fabfa03a3c0a,c3,c5,3388,?,p3,
1769734413.7841847,CREATED,c9a48c24-b829-4183-9693-b123af695641,dc1d890b-2e07-4377-b18d-16ca414a170f,c3,c5,27,?,?,surb={'id': '8f6d0caa-535c-4f67-b716-897811bb69e3', 'route': ['p2', 'e8', 'i10', 'x12', 'p3', 'c3']}
1769734413.8406146,RECEIVED,a0a9b99b-6174-45d3-ba83-9fbdad3ea966,1f72fbda-0ae8-4d26-8f78-86815c7e697a,c1,c3,27,p3,?,surb={'id': '1cb04705-0228-462f-9c48-d7cc300279c1', 'route': ['p3', 'e7', 'i12', 'x11', 'p1', 'c1']}
1769734413.8485303,RECEIVED,9fde36bd-afe4-418f-9762-f897596ba590,375a6b18-ad6b-4df5-9e4b-83bfa6f22a3c,c4,c3,26,p3,?,surb={'id': 'fcc292dd-02d0-4fd6-97e3-5c491ce82e5e', 'route': ['p3', 'e5', 'i5', 'x10', 'p1', 'c4']}
1769734413.85265,SENT,cd863615-6108-4301-8c49-525dad281a99,4536c1e6-45d4-4198-b74e-a89a2b20167a,c3,c5,3379,?,p3,
1769734413.8527386,CREATED,6021effb-609f-414b-9685-99e7f206a095,2015636d-8f33-42fa-978f-955a16df3932,c3,c5,26,?,?,surb={'id': '61c8718b-5407-4b09-a5fe-20bc41b53133', 'route': ['p2', 'e10', 'i11', 'x9', 'p3', 'c3']}
1769734413.9531465,RECEIVED,44ae3d3c-2d94-490f-b746-5db396c27a21,cb805d13-475e-4e95-888c-ec5c065c1d1e,c4,c3,27,p3,?,surb={'id': '90750727-76c0-47cc-9beb-bf9288f05fdb', 'route': ['p3', 'e7', 'i3', 'x8', 'p1', 'c4']}
1769734414.1883006,RECEIVED,9a23f5cb-c4f1-467d-a2ab-fa6b130346a4,21a18495-f8f2-43a6-b349-ff6576d68862,c4,c3,27,p3,?,surb={'id': '9a65cf33-849e-49b5-ac36-cc5a20ea04e4', 'route': ['p3', 'e3', 'i3', 'x11', 'p1', 'c4']}
1769734414.213363,SENT,07a55e1e-bcee-4a78-ac58-280d16d1232d,53b22e19-2e69-4545-986d-3b3e02876e17,c3,c5,3388,?,p3,
1769734414.2134345,CREATED,a64cb979-9d56-457c-a0d1-1809761e43bc,6a251a23-3c2c-42fd-a6e3-4491964efb8f,c3,c5,26,?,?,surb={'id': '399ef475-9f72-4faa-90b9-c926142a9a60', 'route': ['p2', 'e9', 'i4', 'x9', 'p3', 'c3']}
1769734414.2567053,RECEIVED,4a95bfe8-805f-42ff-9489-55a01f79bde6,53ff58db-e0bb-4268-addc-f1ed2a77b79a,c1,c3,26,p3,?,surb={'id': '019c47c1-9fdc-4cce-ae9d-431592084bcd', 'route': ['p3', 'e10', 'i10', 'x7', 'p1', 'c1']}
1769734414.484379,SENT,8b60718d-5be5-4999-8fdd-b4281083ff30,e542dc22-a5bf-4ce5-bbaa-fbdb0a34fba3,c3,c5,3379,?,p3,
1769734414.4844983,CREATED,2f9c2a07-d5ff-457e-a152-a712ed06cfc9,48b6f3b9-a9c4-42c0-879e-13a8d0f29900,c3,c5,27,?,?,surb={'id': 'a61be449-6dc9-4446-9ebe-b5ac1fbce0f7', 'route': ['p2', 'e6', 'i2', 'x12', 'p3', 'c3']}
1769734414.5340307,RECEIVED,601473dc-5762-4d99-b7ab-15e218ed513f,7b42aec7-f275-45da-bc9f-bfdd838fad33,c4,c3,27,p3,?,surb={'id': '63f7eb4d-1c4c-4a48-9b52-2446a414a332', 'route': ['p3', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769734414.7635238,RECEIVED,d9739012-4dc2-48bd-b552-83283bfa4cca,8ec9195f-adec-49cd-a7c2-145e99a63b74,c4,c3,26,p3,?,surb={'id': 'c6ac3635-028c-469a-bd15-e526720a9688', 'route': ['p3', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769734414.7824671,RECEIVED,9b198a9d-42bd-42fd-9395-0411c160d7d6,594e890e-a9e4-43f2-bdf7-feedde7f9640,c1,c3,27,p3,?,surb={'id': '947c4bc6-9e79-4327-96dd-d1904c681de2', 'route': ['p3', 'e8', 'i5', 'x9', 'p1', 'c1']}
1769734415.0427146,SENT,365bf5e8-40a5-4272-8651-0e97340ebe68,83e09733-8ec4-4fda-ac48-3be0d9874b8c,c3,c5,3400,?,p3,
1769734415.0430002,CREATED,54b84868-cd78-4525-aed0-f79b48c4eb01,014c67a3-e043-4240-afdd-31ce243cc34b,c3,c5,27,?,?,surb={'id': '1d812b45-da1c-4ebd-89e2-97f5a3d75b43', 'route': ['p2', 'e12', 'i12', 'x8', 'p3', 'c3']}
1769734415.06183,SENT,14543045-a941-4b5e-aaaf-d873eb69f792,314a78a7-9e5f-4fe0-a200-58c95be5b2d7,c3,c5,3359,?,p3,
1769734415.0620093,CREATED,1029f4bd-af17-4b29-b626-6104f0d7f956,45ddcdf9-9d00-4f77-9d12-0cb60532c5c5,c3,c5,27,?,?,surb={'id': 'f4819bb6-7840-4065-b0d3-c612f30ca572', 'route': ['p2', 'e3', 'i6', 'x8', 'p3', 'c3']}
1769734415.2417908,SENT,c8f650a8-43a4-4b25-b433-71a7a02f5d36,44a16c80-3500-41a0-9e9f-c1377d35f9d0,c3,c5,3361,?,p3,
1769734415.2419415,CREATED,d9622d9c-1de7-4b9a-b7e3-22dc819fb987,4e60578e-46eb-4414-96a9-1a2b6d3ade82,c3,c5,27,?,?,surb={'id': '58550cbd-ea21-496b-962e-b8c59302285a', 'route': ['p2', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769734415.2561553,RECEIVED,1534f8fd-634b-4ce8-8d47-c66431c97b34,233c37c6-b0d3-4971-b953-b0fa5348db2a,c1,c3,27,p3,?,surb={'id': '68e943df-874c-4a5c-ac53-ca90e4a56b92', 'route': ['p3', 'e7', 'i5', 'x5', 'p1', 'c1']}
1769734415.2706423,RECEIVED,673b23ac-8daf-4d72-8cad-896dfdb9e875,693fd9ac-02d7-4d9c-b808-899bb9298b90,c4,c3,26,p3,?,surb={'id': '8cc959c4-5d33-4e50-bc98-0f448e92ba86', 'route': ['p3', 'e11', 'i11', 'x3', 'p1', 'c4']}
1769734415.3076541,RECEIVED,54176b3a-979e-4407-ad0d-92d1a887f292,cbea4369-8621-4eb3-ac32-dfba2d6884e7,c4,c3,27,p3,?,surb={'id': '057c3475-45f3-44cf-8518-5d2a71105a2b', 'route': ['p3', 'e1', 'i1', 'x4', 'p1', 'c4']}
1769734415.4392781,RECEIVED,cb1eec82-43e7-487a-8e6e-9fc73a12209d,9601bd5b-7fe9-49b3-b53a-3fdcad11b190,c4,c3,27,p3,?,surb={'id': '3e687962-6ddb-4893-84c2-dc969d589341', 'route': ['p3', 'e9', 'i12', 'x7', 'p1', 'c4']}
1769734415.4757297,SENT,752ec439-87eb-4e58-952b-3c734aae1bc2,29812280-37b4-443c-afcd-e6fe1f94fc89,c3,c5,3376,?,p3,
1769734415.4758065,CREATED,5493a101-9202-434f-bff8-1a11029e1abf,7a14c9f6-7ea0-43f1-bf3b-f04b2091f9b2,c3,c5,27,?,?,surb={'id': '584d0251-39cd-433a-9486-c4b5e43fdafd', 'route': ['p2', 'e4', 'i5', 'x4', 'p3', 'c3']}
1769734415.529657,RECEIVED,5c10df7c-f4ba-4e62-9601-a50888efc031,553b790f-fd02-4ad5-bfa3-c805e22a0297,c1,c3,26,p3,?,surb={'id': 'edde80f4-8898-45e7-b297-f516df3b6009', 'route': ['p3', 'e2', 'i12', 'x6', 'p1', 'c1']}
1769734415.7346928,RECEIVED,84d1ef21-faf7-479b-a935-a64110c2b071,2967d481-5245-4d4a-afd1-72719dd3be38,c1,c3,27,p3,?,surb={'id': 'dbca8d88-2a56-4435-86f9-b552be5b7221', 'route': ['p3', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769734415.9123778,RECEIVED,385a399f-9157-479a-8f4d-fcd6ac647ca0,075de5b9-79b7-428e-9aa6-d3953c496484,c1,c3,27,p3,?,surb={'id': '3aa536e3-4071-4644-a0d1-36fe7e1868b7', 'route': ['p3', 'e12', 'i7', 'x5', 'p1', 'c1']}
1769734415.9264712,RECEIVED,8e660cb3-cec6-40d9-83e5-6e33b92e6e93,aa36450f-1ad3-4f1b-822c-53cfdbc5d46f,c1,c3,27,p3,?,surb={'id': '41c03321-2211-4d43-b57f-1242e83a1f55', 'route': ['p3', 'e2', 'i11', 'x3', 'p1', 'c1']}
1769734416.7177832,RECEIVED,afd99021-6dd9-4350-9ca6-529bae972660,53362db0-93cc-405e-9f0b-acb02527a043,c1,c3,27,p3,?,surb={'id': '70aba559-54b4-4cfb-a1a1-dea937d93259', 'route': ['p3', 'e12', 'i2', 'x3', 'p1', 'c1']}
1769734416.8225145,RECEIVED,723a0ab5-7612-4bf0-a64a-e446a6adca3f,bb1593fc-75c7-4861-93e1-e4ba2f6b6a71,c4,c3,27,p3,?,surb={'id': '5e4d103e-7608-4909-aec2-085479e25b40', 'route': ['p3', 'e4', 'i6', 'x8', 'p1', 'c4']}
1769734416.9663014,RECEIVED,624797b6-55da-4859-b6e9-c782e1589061,d7260705-912e-4368-b518-0ef88cb58c49,c4,c3,26,p3,?,surb={'id': '50967b6e-71a3-43ca-af4e-ac93e1c08d65', 'route': ['p3', 'e12', 'i9', 'x9', 'p1', 'c4']}
1769734417.133932,RECEIVED,69c9e957-5ed5-46a9-9273-5672d3cf9e9d,e26787b7-0c39-4275-9d2b-ac24aad394bc,c1,c3,26,p3,?,surb={'id': '5e181b38-5562-4d06-92bb-7526d2ff2718', 'route': ['p3', 'e1', 'i10', 'x1', 'p1', 'c1']}
1769734417.2211208,RECEIVED,69c209d6-0ba5-413c-b0cd-514966b21d16,49e610af-0d2f-4d4b-a596-3d31ad41b58b,c4,c3,27,p3,?,surb={'id': '8a1b78b5-edf5-4fef-a5d1-c111b693d566', 'route': ['p3', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769734417.3378165,RECEIVED,39d281f7-2728-49d4-9f28-b6fbe83427d9,168bf516-653a-42f9-aa73-0d8c33ca92ed,c4,c3,27,p3,?,surb={'id': '4bcc555a-e62a-44ec-b857-45b41cde4767', 'route': ['p3', 'e10', 'i10', 'x5', 'p1', 'c4']}
1769734417.39342,RECEIVED,9f04b9ec-7b22-4f0e-b9f1-e3bcc970231d,b5808cc3-ccee-4e8a-8129-9819c1f467a7,c4,c3,26,p3,?,surb={'id': 'ccdc2413-b771-4477-8c90-9b8da8880851', 'route': ['p3', 'e12', 'i5', 'x1', 'p1', 'c4']}
1769734417.5110037,RECEIVED,fa983cdb-7ed6-40f4-85ae-0cf0f4be4696,5404bcc5-399c-47ab-9b87-bc6aa1f47aac,c4,c3,27,p3,?,surb={'id': '990c92ee-b620-4dd4-a703-5d65dd1168cb', 'route': ['p3', 'e12', 'i3', 'x9', 'p1', 'c4']}
1769734417.6538768,RECEIVED,f554d687-1227-48d4-a828-0d6123b10d64,353b850a-4908-468c-a04d-abe105b11cb0,c1,c3,27,p3,?,surb={'id': '6d4863d0-a5d8-4843-96c3-2562c6a9cd65', 'route': ['p3', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769734417.9198706,SENT,c8642a32-7254-4f9a-82cc-9f42f47d844e,8571d6ea-6d07-4b75-9d0e-a71a45a7e0d6,c3,c5,3389,?,p3,
1769734417.920017,CREATED,e84be688-543e-4b6b-b9d4-f21909fc50c4,4cd10e53-f04a-495b-85f1-45221a5cb51e,c3,c5,27,?,?,surb={'id': '7aeb2b08-736d-432f-adb0-3e0eb0df0450', 'route': ['p2', 'e8', 'i12', 'x3', 'p3', 'c3']}
