timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769504961.6769254,RECEIVED,2d460914-c8fd-4b51-a36c-53da65099ed3,8e43806e-7681-473a-9559-d002140b11ce,c3,c5,27,p2,?,surb={'id': '1e0e56b2-95f9-425f-bffe-be9d06da178a', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769504961.7254703,RECEIVED,3feca049-e161-49aa-a015-7d38db81bf7e,f67eef29-d8d0-4298-a683-5714c64e4823,c4,c5,26,p2,?,surb={'id': '03b768c8-ca6b-4f53-a9e4-12375ddb7fed', 'route': ['p2', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769504961.7537024,RECEIVED,a2f8bbd5-8c6e-4ce7-a9e9-d2bbf210685b,8e43806e-7681-473a-9559-d002140b11ce,c3,c5,27,p2,?,surb={'id': '1e0e56b2-95f9-425f-bffe-be9d06da178a', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769504961.945745,RECEIVED,bb9bebd3-b959-4dfd-9376-74da9bdfd7ce,f67eef29-d8d0-4298-a683-5714c64e4823,c4,c5,26,p2,?,surb={'id': '03b768c8-ca6b-4f53-a9e4-12375ddb7fed', 'route': ['p2', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769504961.9618504,SENT,875600db-edf8-4f2e-bd47-e09ed60f3d4f,b4a5e0d0-4c47-49c7-b740-d1a4cc2e3d2a,c5,c3,3364,?,p2,
1769504961.962012,CREATED,f583ff38-4d6a-4ce0-a160-41c450541a0f,68bf4181-5e87-4be8-b64d-15b1285c9932,c5,c3,27,?,?,surb={'id': '732e972f-88da-4fdc-aadc-092292d4aa47', 'route': ['p3', 'e9', 'i6', 'x10', 'p2', 'c5']}
1769504962.098138,RECEIVED,c3d1b843-a082-4282-ad19-6ae05df75e53,1e5c9f35-0014-49e0-813b-040142635491,c4,c5,26,p2,?,surb={'id': '3b3be4f8-e8ce-48c6-8527-da600df0a859', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c4']}
1769504962.2935188,RECEIVED,e1c248f8-e435-44a7-bd70-b099cc202e1e,9d0526b1-f41f-425e-8b12-7d41f65a2cc7,c4,c5,27,p2,?,surb={'id': '069b6779-3fc4-4a7b-88c2-04574675fa06', 'route': ['p2', 'e4', 'i10', 'x8', 'p1', 'c4']}
1769504962.3503954,RECEIVED,e8365ec2-b243-4be0-b6db-982611fd9b07,1e5c9f35-0014-49e0-813b-040142635491,c4,c5,26,p2,?,surb={'id': '3b3be4f8-e8ce-48c6-8527-da600df0a859', 'route': ['p2', 'e11', 'i4', 'x5', 'p1', 'c4']}
1769504962.4498785,SENT,23002237-84b3-4255-86fa-04d9488dec16,79fe4eaa-57b6-4ada-a871-b650691a7bf0,c5,c3,3399,?,p2,
1769504962.4500957,CREATED,a1ffad7d-d019-41a7-abd4-95796c259d55,9570fe07-32b1-4032-bbd0-f9545a5d1476,c5,c3,27,?,?,surb={'id': 'eb8c2ab0-0f76-48a3-9db5-d982c726a3cb', 'route': ['p3', 'e5', 'i10', 'x6', 'p2', 'c5']}
1769504962.6542952,RECEIVED,55867f8a-d89a-4d6e-a5d1-4696aa0b9d1e,c70e6050-e1e2-43d5-8599-3fd7f9a59977,c4,c5,27,p2,?,surb={'id': 'a0e0eae7-1cba-4534-bb02-c083fda1882b', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c4']}
1769504962.6613948,RECEIVED,f04819d4-db96-41cc-8993-208e89767b69,783efad0-6b17-473a-a294-0bbfe7c45671,c4,c5,26,p2,?,surb={'id': 'd2d87cca-8274-43e7-8193-cd46881694f5', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c4']}
1769504962.766576,RECEIVED,fb841d64-6f45-4169-afeb-e574b73a9367,8c235650-1a27-40e5-b0d6-6734a1b5cc2c,c4,c5,26,p2,?,surb={'id': 'bf9fea4d-d2a2-4e0d-be7c-643e6dc3328c', 'route': ['p2', 'e4', 'i8', 'x9', 'p1', 'c4']}
1769504963.0651898,SENT,7c2d73ae-1c1f-42db-abd3-6145d6cb4ed6,3b8dfaa6-d6be-42a2-888a-d42ef12c4ed8,c5,c3,3376,?,p2,
1769504963.0653548,CREATED,b2f2226d-4cfe-4839-b110-05937efcadae,9570fe07-32b1-4032-bbd0-f9545a5d1476,c5,c3,27,?,?,surb={'id': 'eb8c2ab0-0f76-48a3-9db5-d982c726a3cb', 'route': ['p3', 'e5', 'i10', 'x6', 'p2', 'c5']}
1769504963.186813,SENT,db1b70ea-683e-482f-859c-be97925eafc6,94438c94-d700-4f63-ade8-da1d9a6491e6,c5,c3,3379,?,p2,
1769504963.186955,CREATED,62cfead9-fd37-493a-add5-ed4874e35d93,1398dcdc-f41b-46e5-86ec-17fb02e3bfd8,c5,c3,26,?,?,surb={'id': '95175888-b707-4c1f-861f-362195d9c270', 'route': ['p3', 'e2', 'i4', 'x9', 'p2', 'c5']}
1769504963.2531404,RECEIVED,0f2edc6d-e65f-4231-b17a-efc198415539,87064167-ea24-40ed-abb5-360c7d2f83cf,c3,c5,27,p2,?,surb={'id': '7cc872e1-8b4d-4ec9-b291-357dc980e581', 'route': ['p2', 'e12', 'i5', 'x2', 'p3', 'c3']}
1769504963.2992709,RECEIVED,4ce44302-eda6-4272-86de-4dbb27e43f35,21bf00ba-cbc5-4b60-9bfe-02190cc5576d,c4,c5,27,p2,?,surb={'id': 'f0893dc2-f892-4bad-bfb6-544d0418d51a', 'route': ['p2', 'e11', 'i4', 'x10', 'p1', 'c4']}
1769504963.306324,SENT,eb6041ae-040b-4eb8-ad8c-41bb750c0d5d,d6bb23a4-382e-4328-9b3f-2b8e16a443d4,c5,c3,3380,?,p2,
1769504963.306428,CREATED,671465a8-1d0d-42eb-b5c0-24a8517ca018,1398dcdc-f41b-46e5-86ec-17fb02e3bfd8,c5,c3,26,?,?,surb={'id': '95175888-b707-4c1f-861f-362195d9c270', 'route': ['p3', 'e2', 'i4', 'x9', 'p2', 'c5']}
1769504963.4383187,SENT,7c6ff2d7-c844-4c5a-97bd-bdb31a912f9e,45e0162a-e200-459e-a16f-8e86cdfb7e2c,c5,c3,3364,?,p2,
1769504963.4384222,CREATED,147de111-9d45-4612-bb96-93ddf720db91,562a2019-2b30-46e1-986e-30fa6d46da0f,c5,c3,26,?,?,surb={'id': '6a0e920d-de3e-446f-8c54-a244c99c8e5f', 'route': ['p3', 'e5', 'i4', 'x1', 'p2', 'c5']}
1769504963.4917493,SENT,093875ca-920f-44a3-8f9d-a78fedb1c98e,84d4adfa-68e1-4df0-9a48-406e662f7c94,c5,c3,3380,?,p2,
1769504963.491851,CREATED,c832887e-ce2d-4ca7-8228-7711a1267224,562a2019-2b30-46e1-986e-30fa6d46da0f,c5,c3,26,?,?,surb={'id': '6a0e920d-de3e-446f-8c54-a244c99c8e5f', 'route': ['p3', 'e5', 'i4', 'x1', 'p2', 'c5']}
1769504963.6793997,RECEIVED,296ce3e2-bca7-4899-8f52-d03248711467,61346c0d-2f3f-467b-966e-64197edfff20,c4,c5,27,p2,?,surb={'id': '811307a7-d014-4f49-ac2e-b9315613d820', 'route': ['p2', 'e1', 'i8', 'x3', 'p1', 'c4']}
1769504963.7082462,SENT,5c89583f-31e4-45ef-b509-acdc137a7a65,1f2e040f-5b95-46ff-b44b-7cb24b720457,c5,c3,3361,?,p2,
1769504963.708401,CREATED,02084abe-22e3-4d7e-8a31-be72d48d0a96,e19ac7eb-0d5b-41f3-8285-2729359cca1f,c5,c3,27,?,?,surb={'id': 'be912048-d3d8-405f-b632-c7904559ae5d', 'route': ['p3', 'e5', 'i5', 'x10', 'p2', 'c5']}
1769504963.89779,RECEIVED,62f0f512-4291-4b50-b324-05dc562ad6fb,87064167-ea24-40ed-abb5-360c7d2f83cf,c3,c5,27,p2,?,surb={'id': '7cc872e1-8b4d-4ec9-b291-357dc980e581', 'route': ['p2', 'e12', 'i5', 'x2', 'p3', 'c3']}
1769504963.9344387,SENT,c7d60ff2-24f1-4e85-8825-f346519e6ae4,71befc33-81af-447c-a7fe-77c09e5f7765,c5,c3,3391,?,p2,
1769504963.934582,CREATED,2cbd80f8-fb30-4b4a-8c32-3ce8461aaf60,e19ac7eb-0d5b-41f3-8285-2729359cca1f,c5,c3,27,?,?,surb={'id': 'be912048-d3d8-405f-b632-c7904559ae5d', 'route': ['p3', 'e5', 'i5', 'x10', 'p2', 'c5']}
1769504964.1090198,SENT,cacafedb-dd26-486e-af60-9080a6eaeef1,254c0781-17b3-4bd8-a3b0-7f984cb94a91,c5,c3,3401,?,p2,
1769504964.1092136,CREATED,8c876564-9c21-4051-9d08-544353aded8b,7de8c816-3e90-4bbe-9fd0-1abd456a8086,c5,c3,27,?,?,surb={'id': 'ba7f252a-4456-4720-b062-83c91db54373', 'route': ['p3', 'e5', 'i7', 'x4', 'p2', 'c5']}
1769504964.126458,RECEIVED,f01c623f-b0f0-426c-876f-4d73370b9dd9,a574b439-0078-42b5-9855-774212dc145e,c3,c5,27,p2,?,surb={'id': '10198d4d-610f-4cda-b5c9-801fe203e0fa', 'route': ['p2', 'e9', 'i8', 'x5', 'p3', 'c3']}
1769504964.1638389,RECEIVED,fe1cd1cd-deea-41ba-8673-8536e4acbd51,acc10a65-66cf-4a97-9b19-e37153666396,c3,c5,27,p2,?,surb={'id': '2fb37625-0dd2-4db8-9ff5-19ef0501fb73', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769504964.1650865,SENT,38caed29-562a-4f38-bf0a-e89189988e5a,8c38a4a1-08f5-4c1e-bd50-384f52d3b7b3,c5,c3,3373,?,p2,
1769504964.1652355,CREATED,45776662-a933-4cef-bec4-dbfcb56ce1c4,7de8c816-3e90-4bbe-9fd0-1abd456a8086,c5,c3,27,?,?,surb={'id': 'ba7f252a-4456-4720-b062-83c91db54373', 'route': ['p3', 'e5', 'i7', 'x4', 'p2', 'c5']}
1769504964.443574,SENT,50ce82e3-3241-40a2-acc8-eddf44a45cd3,1a7f2151-fd24-4b85-9ce6-b936d7741991,c5,c3,3360,?,p2,
1769504964.4437268,CREATED,f59eeb3c-9aa3-42cc-9495-75e67a0d8793,2025ba45-4c98-479d-a674-e9cf9c1b65ba,c5,c3,26,?,?,surb={'id': '00f61f56-ac6b-4233-afb3-4b71296de1fe', 'route': ['p3', 'e1', 'i10', 'x9', 'p2', 'c5']}
1769504964.565844,RECEIVED,2fc77be6-70bc-42d2-83f4-9394cd92bfa7,6276a7ca-93de-4de9-80c2-0244e429626d,c3,c5,27,p2,?,surb={'id': '26b643d9-7413-4e48-b889-743b4b7f95a6', 'route': ['p2', 'e9', 'i10', 'x8', 'p3', 'c3']}
1769504964.682946,SENT,7471944d-2353-48d4-896e-cb8feb872b0a,6941cb3e-9d78-4ee1-b9fd-2b35d0305e9f,c5,c3,3380,?,p2,
1769504964.6831162,CREATED,6543e09e-4883-4b31-9cc4-35d6b682bd24,2025ba45-4c98-479d-a674-e9cf9c1b65ba,c5,c3,26,?,?,surb={'id': '00f61f56-ac6b-4233-afb3-4b71296de1fe', 'route': ['p3', 'e1', 'i10', 'x9', 'p2', 'c5']}
1769504964.8649108,RECEIVED,da002ce7-1f1d-4e56-a14f-ec5b4d371a24,a8108fd8-0385-47c7-9f25-ff50e7dd53bb,c3,c5,26,p2,?,surb={'id': 'af887129-b1eb-4c63-a39c-c204529ab9ee', 'route': ['p2', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769504964.9158432,RECEIVED,be531232-a24c-4d73-b6bf-08f2f52c4263,18bc25a7-7e85-48d9-a101-2fd8cc4a4ce7,c4,c5,27,p2,?,surb={'id': 'cf9fa393-fc8f-4260-aefb-79d505badb47', 'route': ['p2', 'e6', 'i9', 'x6', 'p1', 'c4']}
1769504964.9371574,RECEIVED,ca862da5-7ad6-48d0-b58e-23dff34da122,61346c0d-2f3f-467b-966e-64197edfff20,c4,c5,27,p2,?,surb={'id': '811307a7-d014-4f49-ac2e-b9315613d820', 'route': ['p2', 'e1', 'i8', 'x3', 'p1', 'c4']}
1769504964.963811,SENT,277fd5a6-d7f9-4ea1-aa36-33fd214247d4,86370464-2b43-44fb-8614-6766cfe1254a,c5,c3,3379,?,p2,
1769504964.9638743,CREATED,f85acbe6-54e4-499e-a077-1bdf98474042,f251799b-48d3-464f-93cf-aa63fa339253,c5,c3,26,?,?,surb={'id': 'bcb61a31-0cf2-4749-ba6e-9b55c0317083', 'route': ['p3', 'e8', 'i12', 'x1', 'p2', 'c5']}
1769504965.0406263,RECEIVED,a457ca63-4ebf-437e-a1a2-9561b95a54e2,9d0526b1-f41f-425e-8b12-7d41f65a2cc7,c4,c5,27,p2,?,surb={'id': '069b6779-3fc4-4a7b-88c2-04574675fa06', 'route': ['p2', 'e4', 'i10', 'x8', 'p1', 'c4']}
1769504965.086461,SENT,2bcba779-8dad-4b8a-9458-f2987a303cda,c11e8f65-c76b-48b6-be46-c180a0f2fc0d,c5,c3,3359,?,p2,
1769504965.0866416,CREATED,58f90fbb-70e0-496e-817b-222227109e29,f251799b-48d3-464f-93cf-aa63fa339253,c5,c3,26,?,?,surb={'id': 'bcb61a31-0cf2-4749-ba6e-9b55c0317083', 'route': ['p3', 'e8', 'i12', 'x1', 'p2', 'c5']}
1769504965.4203043,RECEIVED,9b3b90bc-efcb-48cd-8af6-fd88f0328b8e,0afe2177-a63c-4b59-87d9-693c525c47e8,c4,c5,26,p2,?,surb={'id': 'e1a9fb60-d754-43dd-9a37-f51cd2e4f9b8', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769504965.4728875,RECEIVED,fdb2edea-b522-4324-8640-ab423735d2f9,a8108fd8-0385-47c7-9f25-ff50e7dd53bb,c3,c5,26,p2,?,surb={'id': 'af887129-b1eb-4c63-a39c-c204529ab9ee', 'route': ['p2', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769504965.4908097,SENT,eb0dbe29-1c90-495a-8d46-7fd0c3d38958,bc8038d2-eefc-45eb-b5cd-738294726d78,c5,c3,3389,?,p2,
1769504965.4909604,CREATED,6f73ee84-f9c9-440b-a85d-0b87f32a4aff,e1167e8f-09c8-469e-be80-1e47f8bf2df0,c5,c3,27,?,?,surb={'id': 'b742c70c-dc50-4069-a083-b068fc463bad', 'route': ['p3', 'e9', 'i2', 'x7', 'p2', 'c5']}
1769504965.6132805,SENT,82c7c8a5-c4cb-45d4-9ff9-3293bcf2dd4c,ea95d769-78bb-4be5-84bf-f09b48e37dc9,c5,c3,3373,?,p2,
1769504965.613429,CREATED,a9bd8299-a17d-4281-800a-e8172ce21de1,e1167e8f-09c8-469e-be80-1e47f8bf2df0,c5,c3,27,?,?,surb={'id': 'b742c70c-dc50-4069-a083-b068fc463bad', 'route': ['p3', 'e9', 'i2', 'x7', 'p2', 'c5']}
1769504965.6306818,RECEIVED,635ace34-72ea-4799-a51d-b9d3958cb9fd,6276a7ca-93de-4de9-80c2-0244e429626d,c3,c5,27,p2,?,surb={'id': '26b643d9-7413-4e48-b889-743b4b7f95a6', 'route': ['p2', 'e9', 'i10', 'x8', 'p3', 'c3']}
1769504965.6699364,RECEIVED,a4be4819-b157-463e-b88e-210731de4830,24c59407-5f3c-47d1-b6d7-ef705c2afeab,c4,c5,27,p2,?,surb={'id': '277ee659-39ba-48b5-90fd-7b546276fe70', 'route': ['p2', 'e11', 'i9', 'x9', 'p1', 'c4']}
1769504965.7698867,SENT,0f85ab1f-031d-429f-a57d-9c1a0b74fbdc,1da56782-5768-4d8e-b030-0af64f97a618,c5,c3,3384,?,p2,
1769504965.7700334,CREATED,fbf4aa21-246f-4c15-8334-74400b1100a7,188c38d3-338f-4397-862a-cc96bc93b654,c5,c3,27,?,?,surb={'id': '8b083a74-801a-4e92-a7b9-2e5569ae1dcd', 'route': ['p3', 'e1', 'i7', 'x7', 'p2', 'c5']}
1769504965.799752,RECEIVED,42494e85-6976-4bdc-927e-160299744567,983934fa-8e53-4e41-981e-f16abc0a23fa,c3,c5,27,p2,?,surb={'id': '6ec05e27-e003-4e94-96fa-db336e0bc0a4', 'route': ['p2', 'e6', 'i11', 'x2', 'p3', 'c3']}
1769504966.0025856,RECEIVED,02615de9-6ae2-4a83-95f7-bae2004b8aed,9563b7eb-1da6-4cee-bcfa-69ae234e03e2,c4,c5,27,p2,?,surb={'id': '7c9e8c41-4bfc-4b8c-ae6a-1ac690db27b9', 'route': ['p2', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769504966.0573564,RECEIVED,4cc74a65-f217-4b4f-b92a-9ad78b70c26a,acc10a65-66cf-4a97-9b19-e37153666396,c3,c5,27,p2,?,surb={'id': '2fb37625-0dd2-4db8-9ff5-19ef0501fb73', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769504966.0699515,RECEIVED,226a085c-b7f8-4242-9d2e-c14f1bb5f2f0,0afe2177-a63c-4b59-87d9-693c525c47e8,c4,c5,26,p2,?,surb={'id': 'e1a9fb60-d754-43dd-9a37-f51cd2e4f9b8', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769504966.4973888,RECEIVED,4e7c1c10-7b46-4ba2-8347-a41c4376f865,19d2d9e5-7b34-43a6-ae6c-62e71481a4c1,c4,c5,27,p2,?,surb={'id': '6979bf62-d838-400b-9293-137e0fe07f8f', 'route': ['p2', 'e3', 'i2', 'x10', 'p1', 'c4']}
1769504966.6982052,RECEIVED,d94e6e68-41a8-4918-ad36-920fd32d9aa6,9563b7eb-1da6-4cee-bcfa-69ae234e03e2,c4,c5,27,p2,?,surb={'id': '7c9e8c41-4bfc-4b8c-ae6a-1ac690db27b9', 'route': ['p2', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769504966.7696238,RECEIVED,af49ab25-f053-4cc8-96d3-02876edcb079,983934fa-8e53-4e41-981e-f16abc0a23fa,c3,c5,27,p2,?,surb={'id': '6ec05e27-e003-4e94-96fa-db336e0bc0a4', 'route': ['p2', 'e6', 'i11', 'x2', 'p3', 'c3']}
1769504966.8635688,SENT,d9b63857-e1d2-40ef-aa68-9c9c59e9fe4c,8b5d49fc-09e3-4686-a621-c8497635a1c4,c5,c3,3400,?,p2,
1769504966.8637207,CREATED,ce1ea9a1-aa7c-4b2e-8458-a68df8604784,188c38d3-338f-4397-862a-cc96bc93b654,c5,c3,27,?,?,surb={'id': '8b083a74-801a-4e92-a7b9-2e5569ae1dcd', 'route': ['p3', 'e1', 'i7', 'x7', 'p2', 'c5']}
1769504966.8898582,RECEIVED,9ba98239-96bc-4501-941e-d91e40c7c116,18bc25a7-7e85-48d9-a101-2fd8cc4a4ce7,c4,c5,27,p2,?,surb={'id': 'cf9fa393-fc8f-4260-aefb-79d505badb47', 'route': ['p2', 'e6', 'i9', 'x6', 'p1', 'c4']}
1769504966.9436102,SENT,6e214931-db37-4254-a069-219d0b8f0523,097572ba-2e80-4256-b037-ebe91c5b0bbe,c5,c3,3371,?,p2,
1769504966.9437578,CREATED,b0a77039-762e-4524-bf6e-702287870bff,ddf8152d-bec8-4e6c-91ea-d9fc2cb1c9d7,c5,c3,26,?,?,surb={'id': 'b84343f6-cc40-4603-ba49-0b52eeabcc99', 'route': ['p3', 'e5', 'i4', 'x9', 'p2', 'c5']}
1769504967.2551694,SENT,05c89472-1468-4141-9837-25d6fdbeda8d,3630df11-646a-40d7-bc8c-8564e0e10684,c5,c3,3359,?,p2,
1769504967.2553282,CREATED,bdc613e5-0b47-42ea-846f-9809a8ef8cd8,ddf8152d-bec8-4e6c-91ea-d9fc2cb1c9d7,c5,c3,26,?,?,surb={'id': 'b84343f6-cc40-4603-ba49-0b52eeabcc99', 'route': ['p3', 'e5', 'i4', 'x9', 'p2', 'c5']}
1769504967.2698994,RECEIVED,3167fcd6-4916-4ea4-ba43-ddbe1190d492,24c59407-5f3c-47d1-b6d7-ef705c2afeab,c4,c5,27,p2,?,surb={'id': '277ee659-39ba-48b5-90fd-7b546276fe70', 'route': ['p2', 'e11', 'i9', 'x9', 'p1', 'c4']}
1769504967.3079007,SENT,9ad1400c-e006-469f-9856-7041205a424d,85c6d210-658f-42fa-9076-4b91a7ac5b72,c5,c3,3375,?,p2,
1769504967.3080842,CREATED,7ff83b10-cf72-452c-bd7d-9a4c69137173,8ac34fd5-f613-45f5-9447-2812f1c97dcc,c5,c3,27,?,?,surb={'id': '14e9aed8-d276-4770-b967-f5311aa8d14c', 'route': ['p3', 'e7', 'i9', 'x11', 'p2', 'c5']}
1769504967.3385193,RECEIVED,254f9741-b3bf-4c4c-aaa1-9054c9ba04bc,69843cca-1ce3-4afe-8dd8-2280824afe28,c4,c5,26,p2,?,surb={'id': '9a816f37-1444-4cad-9e27-ff135eaba1dc', 'route': ['p2', 'e5', 'i12', 'x4', 'p1', 'c4']}
1769504967.3943145,RECEIVED,68a4aa75-7450-4deb-97a6-f9e41ab8205e,a574b439-0078-42b5-9855-774212dc145e,c3,c5,27,p2,?,surb={'id': '10198d4d-610f-4cda-b5c9-801fe203e0fa', 'route': ['p2', 'e9', 'i8', 'x5', 'p3', 'c3']}
1769504967.4747825,RECEIVED,17ae1c41-aeea-48eb-a925-dfa88a093cd2,19d2d9e5-7b34-43a6-ae6c-62e71481a4c1,c4,c5,27,p2,?,surb={'id': '6979bf62-d838-400b-9293-137e0fe07f8f', 'route': ['p2', 'e3', 'i2', 'x10', 'p1', 'c4']}
1769504967.7105885,RECEIVED,c3d5d7b4-17ae-44a7-aa6e-bceccd970267,69843cca-1ce3-4afe-8dd8-2280824afe28,c4,c5,26,p2,?,surb={'id': '9a816f37-1444-4cad-9e27-ff135eaba1dc', 'route': ['p2', 'e5', 'i12', 'x4', 'p1', 'c4']}
1769504967.9142506,RECEIVED,812b3bd5-1144-45c9-8e4c-a0afa6a60eb2,653943f8-1fab-409d-bd8a-bc584d406455,c4,c5,26,p2,?,surb={'id': '6cd12537-1b9f-413c-a087-54bbf53095f8', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769504967.9225395,RECEIVED,4beb762b-be0d-4711-9c2b-3a4170f67c56,21470381-2513-484e-a479-d692a16c08c2,c4,c5,27,p2,?,surb={'id': 'b1dd7026-9a0e-4b4a-8636-996e0f76e381', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c4']}
1769504968.0324662,RECEIVED,6bbf1c86-c185-41a0-8323-6af183e768f8,8b886559-ca43-4aab-81cd-6159f42e6507,c3,c5,27,p2,?,surb={'id': 'a4f5ba71-8d4c-4844-a28f-da06091c8211', 'route': ['p2', 'e6', 'i2', 'x12', 'p3', 'c3']}
1769504968.1337278,RECEIVED,5797a2de-ff21-401c-b36d-250e8e404c04,0851e26d-a4d4-42da-8da1-b92b39026590,c3,c5,27,p2,?,surb={'id': '514d7bf5-3eed-4a9f-8f22-d89380d21c40', 'route': ['p2', 'e7', 'i11', 'x9', 'p3', 'c3']}
1769504968.1405845,SENT,cf046113-799d-4141-8233-150d6af3166c,53177f54-5044-44fc-a87a-a8ab30f1ad69,c5,c3,3391,?,p2,
1769504968.1407356,CREATED,fb35d9cc-10ef-4675-9bf7-81d32be4dac2,8ac34fd5-f613-45f5-9447-2812f1c97dcc,c5,c3,27,?,?,surb={'id': '14e9aed8-d276-4770-b967-f5311aa8d14c', 'route': ['p3', 'e7', 'i9', 'x11', 'p2', 'c5']}
1769504968.2161865,RECEIVED,aa28a7af-3aa8-43e7-89c4-0ef4ccb5f3ba,0851e26d-a4d4-42da-8da1-b92b39026590,c3,c5,27,p2,?,surb={'id': '514d7bf5-3eed-4a9f-8f22-d89380d21c40', 'route': ['p2', 'e7', 'i11', 'x9', 'p3', 'c3']}
1769504968.2289913,SENT,5de93413-9733-4db5-9467-03fd0e3c4270,8d5dc728-8f8a-4949-a423-8cf1ecc65828,c5,c3,3372,?,p2,
1769504968.2291744,CREATED,5fb84d70-e253-4af0-8576-8587f67819f6,1f3b8002-2990-49b8-a186-5c93e5f6a82e,c5,c3,27,?,?,surb={'id': '1749fa70-bedd-4f9b-bcbe-d52989aed776', 'route': ['p3', 'e8', 'i7', 'x9', 'p2', 'c5']}
1769504968.741813,RECEIVED,dc04b953-f704-4a56-bc34-e6a918eb4f37,7a080ed9-6aa0-4a6b-8af0-ad75207e7334,c4,c5,27,p2,?,surb={'id': '25406c81-f811-4964-9035-8225fd9fc8fa', 'route': ['p2', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769504968.8872354,RECEIVED,4d72abe9-052a-48d3-9572-7fbb32f68619,6c706e27-f1d3-4d18-aba0-b03bd47017f0,c3,c5,27,p2,?,surb={'id': 'b28bc0e7-8c57-4b61-97f8-5173a6738bf7', 'route': ['p2', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769504969.0460956,RECEIVED,d5521b73-b9c0-49e8-b6e3-76d6bbf9f638,21470381-2513-484e-a479-d692a16c08c2,c4,c5,27,p2,?,surb={'id': 'b1dd7026-9a0e-4b4a-8636-996e0f76e381', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c4']}
1769504969.0793576,SENT,66810bfd-21fe-4098-90c5-908a4582cb8e,0d81f13c-d9aa-4327-a1ce-9684976fed71,c5,c3,3378,?,p2,
1769504969.079519,CREATED,bf5ac635-fcfe-44b8-a63f-9d021b2a97d6,1f3b8002-2990-49b8-a186-5c93e5f6a82e,c5,c3,27,?,?,surb={'id': '1749fa70-bedd-4f9b-bcbe-d52989aed776', 'route': ['p3', 'e8', 'i7', 'x9', 'p2', 'c5']}
1769504969.141491,RECEIVED,c258513e-920d-4478-8f7c-e30a1d87dfa3,8b886559-ca43-4aab-81cd-6159f42e6507,c3,c5,27,p2,?,surb={'id': 'a4f5ba71-8d4c-4844-a28f-da06091c8211', 'route': ['p2', 'e6', 'i2', 'x12', 'p3', 'c3']}
1769504969.2002249,SENT,09f75d1b-5523-4c5d-b506-d58f1f6f2f3d,896fcb0f-47c3-4e00-8ff9-d92dd8bd4169,c5,c3,3402,?,p2,
1769504969.200361,CREATED,2990bfa6-eada-42aa-a7d0-4b42257a6b74,4a138d7c-4c7b-4f23-af47-e6807f026ade,c5,c3,27,?,?,surb={'id': 'eda2d8b7-cf91-4a34-94ff-7dffe3c4f6cf', 'route': ['p3', 'e12', 'i8', 'x11', 'p2', 'c5']}
1769504969.4624834,SENT,351a3fc4-6869-4ef8-a662-7bc0fc2a270c,f1dc1e02-8051-4e10-9fd1-524b613f282d,c5,c3,3393,?,p2,
1769504969.4626262,CREATED,b4a69980-87a2-41d1-9449-a40a213eea95,4a138d7c-4c7b-4f23-af47-e6807f026ade,c5,c3,27,?,?,surb={'id': 'eda2d8b7-cf91-4a34-94ff-7dffe3c4f6cf', 'route': ['p3', 'e12', 'i8', 'x11', 'p2', 'c5']}
1769504969.5077941,SENT,be286343-84d4-4bf9-92f4-e292c176dd19,bf82b3b2-35d0-42b4-be9f-5db1524b3cb8,c5,c3,3383,?,p2,
1769504969.5079467,CREATED,47700dd8-c812-4c52-a640-adb28b4fee9a,2705946d-c8ff-4387-afd0-a12a46db6307,c5,c3,27,?,?,surb={'id': '3b9aa828-6713-4f47-b2d3-b8622ad78d93', 'route': ['p3', 'e11', 'i6', 'x7', 'p2', 'c5']}
1769504969.565996,RECEIVED,34460607-2283-4f61-9151-0e7e17d7a07d,98e80ea8-7c4c-4cc8-be5f-e8a4bb497041,c4,c5,27,p2,?,surb={'id': '3f9be561-51f0-4178-a054-aad52d8ba090', 'route': ['p2', 'e12', 'i11', 'x7', 'p1', 'c4']}
