timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769505567.5666556,SENT,4a263fcf-704c-41d1-be71-10451212be04,04ef17b3-9d86-4351-bba4-46e92e8d1b8c,c4,DROP,2040,?,p1,
1769505567.5667968,CREATED,d86fddc8-669f-48c7-8baa-f6ef24a0f7f9,364c31a1-50c4-44c9-bc73-2967cf93d899,c4,DROP,26,?,?,
1769505568.1229763,SENT,cac61d46-0f6d-42da-aed5-1c5972e29c33,93e69375-b7b4-4280-9c23-bc4c817226c4,c4,c1,3379,?,p1,
1769505568.1231885,CREATED,d1578281-b67a-471e-9ed2-757c48a0db5f,dd42ffd0-9079-42ac-8476-3b12f5081e6a,c4,c1,27,?,?,surb={'id': 'a95cc422-8c25-4bad-a58f-639aa43b17ac', 'route': ['p1', 'e11', 'i7', 'x6', 'p1', 'c4']}
1769505754.0897443,RECEIVED,26fa6e43-a331-4d0b-aeee-e45bf470ba7f,aa05c726-259c-40a6-8263-cb065c3cb52c,c5,c4,27,p1,?,surb={'id': '81beaa8b-b172-4d2b-b8d6-d88536d614bc', 'route': ['p1', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769505754.1929083,SENT,15d0f1b7-9113-4dcf-88f9-2ae021107549,808e97ae-3862-47f5-bbfa-0979c55d5112,c4,c1,3359,?,p1,
1769505754.1929924,CREATED,3c0f8543-6cd7-4cb4-8826-7462e73166a2,8a03c0cc-7101-46e0-bbaf-dcdebff675e9,c4,c1,27,?,?,surb={'id': 'dc820500-b6e8-4bd8-a59f-6f0c615b8a00', 'route': ['p1', 'e5', 'i5', 'x2', 'p1', 'c4']}
1769505754.2840295,SENT,717c93cb-2cb3-467f-907f-1bad0269af66,ab71262c-7ae6-435b-bc89-5439901207d6,c4,c1,3384,?,p1,
1769505754.2841172,CREATED,78909ba5-7a9d-423b-81ab-b7a0d32a4dd6,71d70f7c-df2a-47b0-b5e2-28c172410b42,c4,c1,27,?,?,surb={'id': '9abd1414-b8ca-4d9a-9529-d87101e7c88b', 'route': ['p1', 'e1', 'i5', 'x7', 'p1', 'c4']}
1769505754.3448002,RECEIVED,3641d46d-9b84-42e0-b87d-553935896680,9fa194a0-336d-4a8c-8212-368391914733,c3,c4,27,p1,?,surb={'id': '1638ee0c-e1a6-4854-9d17-3c33964f6712', 'route': ['p1', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769505754.4662855,SENT,506b724a-0cee-4779-a135-42b8187ddd56,4377320b-7c94-45aa-8dc0-ac658fd08a3a,c4,c1,3373,?,p1,
1769505754.4664326,CREATED,ed7d4d53-29c8-4601-8527-70331d543a34,53bfa490-9ef4-4df6-b1c9-92900fd8c261,c4,c1,27,?,?,surb={'id': 'c1dd1dcb-e6b7-447d-b8b3-8370c0e3374c', 'route': ['p1', 'e3', 'i12', 'x9', 'p1', 'c4']}
1769505754.5241034,SENT,def1cb28-1129-4a54-8ec4-e6737d43e415,50af99c0-156f-47cc-a3e4-3a85e3e086c9,c4,c1,3383,?,p1,
1769505754.5242567,CREATED,06c463f5-5f6b-41be-8b2a-c5d58a543879,e1809dda-fb6a-4f5a-b1ec-e3443011795a,c4,c1,27,?,?,surb={'id': 'eab8200f-d1bf-4f81-b6a7-c53b6dde838d', 'route': ['p1', 'e9', 'i1', 'x4', 'p1', 'c4']}
1769505754.6364162,RECEIVED,fde7a630-d82d-4527-8b5f-1280e31184af,6891863e-ff0a-4708-93ab-4fa36810f03e,c3,c4,27,p1,?,surb={'id': '73933746-47df-4ee4-901f-14f4b9d4eabb', 'route': ['p1', 'e8', 'i5', 'x11', 'p3', 'c3']}
1769505754.6407037,RECEIVED,aca713f4-b4cd-4ee2-9b42-f13c615e2f50,83224f3e-3e7a-40b9-8bcd-88d0adbd7898,c5,c4,27,p1,?,surb={'id': '01064538-14ec-4598-b738-41d46be992b0', 'route': ['p1', 'e8', 'i5', 'x1', 'p2', 'c5']}
1769505754.7925115,RECEIVED,7d35acb2-c94f-4fce-bea3-c9eadb9da674,75542c8b-2b02-4f9d-b41b-288dfc5022d0,c5,c4,27,p1,?,surb={'id': '789f7f03-a9aa-4159-86c3-7792dd117a76', 'route': ['p1', 'e12', 'i7', 'x9', 'p2', 'c5']}
1769505754.864675,RECEIVED,70e557c0-be06-4709-9840-e2ebd5fdceeb,12a33a3a-7375-4856-ba34-7054344119d0,c5,c4,26,p1,?,surb={'id': '1337ac0a-2f99-4b34-a6d6-0770c111f14c', 'route': ['p1', 'e8', 'i3', 'x11', 'p2', 'c5']}
1769505755.0408647,SENT,1df4edfd-3d4c-4659-a54d-1bcf994ab36f,57b277fa-0ca9-495a-a823-dcee02376e1d,c4,c1,3387,?,p1,
1769505755.0409415,CREATED,a5fbb46b-0154-4d5d-8582-f380c067f046,fc124871-a41c-4788-a97d-a48208d884a5,c4,c1,27,?,?,surb={'id': 'ec89d165-65ab-4fd6-b8d3-95eec55112e3', 'route': ['p1', 'e5', 'i2', 'x10', 'p1', 'c4']}
1769505755.1553326,RECEIVED,0d5aeb18-6ad7-457c-a900-117414ea22e8,bc49c728-ee67-4a2f-a0ad-4fce45891066,c5,c4,27,p1,?,surb={'id': '8f1f5e5d-0fd5-4114-959c-0bb83cb1671a', 'route': ['p1', 'e12', 'i6', 'x4', 'p2', 'c5']}
1769505755.2634358,RECEIVED,ee9acbc6-490c-4a40-b8b2-748a34d1c1ca,0237d3f0-5d98-4a77-af24-4554cf8280bd,c3,c4,27,p1,?,surb={'id': '8560a265-e87b-4d2a-8168-a398cc105ef0', 'route': ['p1', 'e11', 'i3', 'x4', 'p3', 'c3']}
1769505755.2695339,RECEIVED,a2e5e303-290b-4cab-a3ed-52af3748e972,f12fa19f-5341-4ccc-9a45-1e303ebfe3d1,c5,c4,27,p1,?,surb={'id': '25fc85d9-29d2-4a9a-b3bb-a0151b85c54d', 'route': ['p1', 'e3', 'i5', 'x11', 'p2', 'c5']}
1769505755.3151274,SENT,abdaa14e-74ea-4f91-bb90-47d1af713578,62c40d6b-fd65-4d3e-96f4-6830c2c70067,c4,c1,3405,?,p1,
1769505755.3152883,CREATED,b7a82345-37db-4336-985c-784fd19b98ba,4d304ff4-ced4-406d-80f3-17fa5d71b1b5,c4,c1,27,?,?,surb={'id': 'd8492bfb-978b-42f6-b486-e462c661268a', 'route': ['p1', 'e12', 'i1', 'x6', 'p1', 'c4']}
1769505755.7443783,RECEIVED,34136cce-4c45-4247-80b5-5008877f0ef0,13c6acef-e3f7-4c0a-bb48-7ca041a5e448,c5,c4,27,p1,?,surb={'id': 'bb0c5cbe-da76-4aa0-a9b9-97eb477e00a5', 'route': ['p1', 'e4', 'i7', 'x11', 'p2', 'c5']}
1769505755.9533012,RECEIVED,b7095a2f-66d8-45e4-92b5-310f2149e553,80dde98e-61d6-4f95-9eda-85cfc0c959c6,c5,c4,27,p1,?,surb={'id': '448b48a0-79f6-4658-9805-e97718da3e49', 'route': ['p1', 'e7', 'i5', 'x7', 'p2', 'c5']}
1769505756.1273808,RECEIVED,40a3cb31-3ee3-403b-8cb7-ee188c346c43,c4259c2f-83ec-4ef2-ac3b-b4caa28964a2,c3,c4,26,p1,?,surb={'id': '6c8fa51c-0708-4daa-80e3-0825b6df9078', 'route': ['p1', 'e10', 'i5', 'x3', 'p3', 'c3']}
1769505756.1690073,RECEIVED,41d0c527-dc01-40ef-9187-b3d30679fc2f,3ce14253-0fa7-45bc-b25f-2a046b33b1b0,c5,c4,27,p1,?,surb={'id': '3fa7c4ee-7ba2-49b1-a764-5dd06d050704', 'route': ['p1', 'e1', 'i1', 'x4', 'p2', 'c5']}
1769505756.1744986,RECEIVED,e198312b-eda6-4908-a539-685cb40d825b,a5905cc6-ce04-44a9-b3d7-a4450d802915,c3,c4,27,p1,?,surb={'id': 'afcf2e65-67cc-4a59-84f1-f892dd0dd974', 'route': ['p1', 'e12', 'i2', 'x10', 'p3', 'c3']}
1769505756.343304,RECEIVED,b3cd6779-11db-44d9-89e3-3557f01090b4,29a879a4-6753-47e1-a483-bb1ba37a62f8,c3,c4,27,p1,?,surb={'id': '6d983ca2-cdbe-484b-ae0f-45a997d9aa3e', 'route': ['p1', 'e7', 'i5', 'x1', 'p3', 'c3']}
1769505756.3801534,RECEIVED,deb44873-f857-4a2b-83c8-9ebeae80e626,caf2d789-a798-4fde-be40-aea63f32e61d,c5,c4,26,p1,?,surb={'id': '18810134-f47b-41f4-9fe3-c42e13c2c775', 'route': ['p1', 'e5', 'i2', 'x5', 'p2', 'c5']}
1769505756.394181,RECEIVED,9a1a681f-f23f-4b50-8723-50133380ca05,0b10ab3b-772b-4a7a-96f8-b9f0f53f28d3,c5,c4,26,p1,?,surb={'id': '87878080-f1f1-49f5-aff2-5321a001ca9a', 'route': ['p1', 'e4', 'i4', 'x5', 'p2', 'c5']}
1769505756.4447706,RECEIVED,918d9637-6c3d-46ee-86cd-d80a8582ef19,c7054c8f-032d-4459-ad3a-5ba4784672f0,c3,c4,27,p1,?,surb={'id': '061231b7-d507-4f8c-95b2-b2bfae4b5500', 'route': ['p1', 'e4', 'i6', 'x10', 'p3', 'c3']}
1769505756.744615,SENT,a9ff3aa2-0535-48f1-93cd-bd996299ef86,66803725-8a75-46a1-a3cd-6ada42655220,c4,c1,3392,?,p1,
1769505756.7447155,CREATED,c3e97a36-f2d7-4d56-8420-fade08ada21b,31878bb4-b7c2-412b-9ad8-3710f59b21dc,c4,c1,27,?,?,surb={'id': 'a42eace9-e91e-4ffc-be6d-daaad9063a21', 'route': ['p1', 'e12', 'i12', 'x8', 'p1', 'c4']}
1769505757.121427,RECEIVED,10e1432c-19d9-43b8-aa90-9828d84fdcca,a1168c8e-564f-4363-9dc7-b30f05045893,c5,c4,27,p1,?,surb={'id': 'f1e36b71-f7be-477d-86ca-2f95196dd8b3', 'route': ['p1', 'e1', 'i8', 'x6', 'p2', 'c5']}
1769505757.2025492,RECEIVED,8dd65ef6-1146-47db-9326-433cd9c62a0a,0145667c-4f8d-43a8-af76-3996b18fceba,c3,c4,27,p1,?,surb={'id': 'a6890164-022b-4648-839f-b017ab4fac8f', 'route': ['p1', 'e12', 'i9', 'x2', 'p3', 'c3']}
1769505757.2092452,RECEIVED,d8261ad7-3129-4b4b-951b-20adf04a9f7b,50c30e5f-654b-4c44-9671-057822c90d18,c5,c4,25,p1,?,surb={'id': '55dc00cc-0960-425a-9417-4157a4718def', 'route': ['p1', 'e2', 'i6', 'x3', 'p2', 'c5']}
1769505757.757084,RECEIVED,cccf1d32-a8f7-472e-913d-f42e251e8272,21e3bcb7-060d-41f9-904a-34a8c542231d,c5,c4,27,p1,?,surb={'id': 'f87f7d1a-a10b-4a39-8dfb-c95152606ac4', 'route': ['p1', 'e5', 'i10', 'x7', 'p2', 'c5']}
1769505757.8603878,RECEIVED,a6c49100-f20a-4db7-8dac-9faade2608b6,9411374a-16bc-43a3-b707-27ef3bff0efc,c3,c4,27,p1,?,surb={'id': '9d6d7479-556a-44b7-ac73-a0a2181511dd', 'route': ['p1', 'e9', 'i1', 'x10', 'p3', 'c3']}
1769505757.9282105,RECEIVED,11397ee7-3506-49b7-84e7-25d6dd426f11,39167778-e85e-47c8-b8a3-5eccc7a31a82,c3,c4,26,p1,?,surb={'id': '426b067b-9262-4e5e-a9a0-614b305062fe', 'route': ['p1', 'e11', 'i9', 'x6', 'p3', 'c3']}
1769505757.9295065,SENT,7da02343-780a-4e7f-968a-cc27f3ebf269,9fdf6eb8-0d9f-42f4-a7a5-456a47bdf5c1,c4,c1,3385,?,p1,
1769505757.9296517,CREATED,733b55c1-80fd-40d7-af5b-d8421cbc25b2,f98ed3c6-eb39-458a-838e-d8a36752ae79,c4,c1,27,?,?,surb={'id': '239b99fc-993a-49f1-ae08-f311e2889795', 'route': ['p1', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769505757.9419909,SENT,99b9eeef-24c3-48c6-88c8-900afe86c03f,46344819-a355-4564-9b28-741b3edd1e2d,c4,c1,3380,?,p1,
1769505757.9421763,CREATED,83812699-792e-4eb3-8b1a-957937433ecb,d9553f21-6e1d-4a08-a554-430010c90c91,c4,c1,27,?,?,surb={'id': '5e673b79-40a6-48ca-a161-71e515a3997c', 'route': ['p1', 'e11', 'i4', 'x9', 'p1', 'c4']}
1769505758.0467002,RECEIVED,a309953a-aa19-4157-993e-e6cbb3e42451,863ffd8a-864e-45a1-b83d-02481d6b8dcd,c5,c4,26,p1,?,surb={'id': 'f2979737-b356-4b35-9ee9-03e39544cbf5', 'route': ['p1', 'e10', 'i9', 'x11', 'p2', 'c5']}
1769505758.1915236,RECEIVED,b8f42c9b-7cbb-4188-9b95-d7b35e58b787,e0afd830-fa09-4307-a829-5d399f9881d1,c3,c4,27,p1,?,surb={'id': 'c4b71e57-da96-4b77-959c-619ae1c14ae6', 'route': ['p1', 'e3', 'i6', 'x3', 'p3', 'c3']}
1769505758.3032975,SENT,c8bde04b-1ef8-4652-8ac6-b234aefbfa22,9e9049f0-46c9-4fe7-9b18-7b2f970eb143,c4,c1,3383,?,p1,
1769505758.3034585,CREATED,d9d0619d-9b9b-4b09-9a0d-0bd59f9b1434,94858df6-1ca4-4d54-b85c-b03677b5a0fc,c4,c1,27,?,?,surb={'id': '774a884f-13f1-4349-ba6b-4dbe0cc944c6', 'route': ['p1', 'e10', 'i5', 'x6', 'p1', 'c4']}
1769505758.316949,RECEIVED,edc0d110-ef2e-4834-81c2-ebf62eb73fed,94950c28-dd49-43f3-86e5-bb2febdad190,c5,c4,27,p1,?,surb={'id': '57dd67de-cdfd-485b-8e30-047ec852fa95', 'route': ['p1', 'e5', 'i11', 'x10', 'p2', 'c5']}
1769505758.5637937,SENT,25661d15-4ffb-4fce-ad06-740f3f8e9ccf,75fdf548-52ae-44e2-84f5-9b4983d11c42,c4,c1,3363,?,p1,
1769505758.5639422,CREATED,a143831d-13f0-43fe-ba12-57bda93d43a0,63adbbbd-a9b0-43ef-b8c4-238266e36520,c4,c1,27,?,?,surb={'id': '43521b01-6839-485a-9235-19f8c6673fa7', 'route': ['p1', 'e1', 'i10', 'x8', 'p1', 'c4']}
1769505758.645691,RECEIVED,cfe6d641-48b7-4132-8015-1623ecd61925,d4719208-3d59-48da-ae1f-27a96a2430f6,c3,c4,27,p1,?,surb={'id': '1a780e0d-1e5e-466b-ae89-f60e113a216b', 'route': ['p1', 'e9', 'i6', 'x2', 'p3', 'c3']}
1769505758.7056894,SENT,89151822-674b-4325-ac62-62851994e312,65a9f9f1-a945-417e-b75e-d8061d877b60,c4,c1,3385,?,p1,
1769505758.7057407,CREATED,6a3858b4-56cc-46a8-9854-1e5fc3b66fff,27f2b7c0-adc2-4d28-a722-22a2dfa6ee46,c4,c1,27,?,?,surb={'id': 'b2302fc4-3fcc-4284-8b38-9d214375cf58', 'route': ['p1', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769505758.8186939,RECEIVED,181d8a67-07c8-4394-b133-8a845e8a75f0,13307a97-e387-4294-8bb6-ab90feef6b28,c5,c4,27,p1,?,surb={'id': '6c6b40da-978e-4732-8c64-c014ffd35123', 'route': ['p1', 'e9', 'i1', 'x1', 'p2', 'c5']}
1769505758.842103,RECEIVED,ce699340-9f8c-45d4-ba88-02353a045265,3aae4533-b2e4-464a-ac17-fce3479dc908,c3,c4,27,p1,?,surb={'id': '94193fac-c9b6-486b-ae74-514869647bfb', 'route': ['p1', 'e12', 'i11', 'x9', 'p3', 'c3']}
1769505758.8877482,RECEIVED,3e41d477-a4ef-4025-bd12-f3f7134b156b,ad8273b1-e96a-4169-8744-8f2d6c0088ab,c5,c4,27,p1,?,surb={'id': 'a2e26733-4302-497f-83f1-36855b74ebb7', 'route': ['p1', 'e2', 'i7', 'x7', 'p2', 'c5']}
1769505758.9814255,RECEIVED,dbda416b-a830-450d-8d7c-1033a46f4dab,8f528e6e-326d-4be3-b9d8-8af97c705d2a,c5,c4,27,p1,?,surb={'id': 'f22229cc-2620-4878-b450-662a3f327789', 'route': ['p1', 'e10', 'i10', 'x2', 'p2', 'c5']}
1769505758.9891648,RECEIVED,7b73a991-d71f-4660-8049-db28be21437c,ca23d3a6-9425-4f1f-8cb3-d9976a73ba78,c5,c4,27,p1,?,surb={'id': '78626a29-b3e5-41e3-b965-ad68cd379bda', 'route': ['p1', 'e12', 'i11', 'x8', 'p2', 'c5']}
1769505759.108977,SENT,79075abe-fb63-4700-a98e-6e33c9728271,5b35b492-5b30-4df5-9e9d-8d521669fa12,c4,c1,3360,?,p1,
1769505759.109154,CREATED,4639f0b8-2877-4baf-8351-78ac9a7d3900,3d8d204c-de9d-4a62-9811-3aa1c688b9c7,c4,c1,27,?,?,surb={'id': '9b54f277-f796-4b84-8d47-7c2fa316787b', 'route': ['p1', 'e9', 'i5', 'x4', 'p1', 'c4']}
1769505759.1401587,RECEIVED,52a65b03-1a49-458b-af28-3d3704b4d3d3,3a7dd993-3436-4a89-a0e1-ec04ab61b8f7,c3,c4,27,p1,?,surb={'id': '73e0fb00-89a0-44e0-b9f1-d2e697b91efa', 'route': ['p1', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769505759.282356,RECEIVED,949d087a-1092-479f-acf9-a1d0c1c829b4,a0cb1386-affa-49b9-97dc-3dd8b665a66a,c5,c4,26,p1,?,surb={'id': '2ed5d343-4781-4c64-850b-002dd0b01aac', 'route': ['p1', 'e3', 'i8', 'x4', 'p2', 'c5']}
1769505759.337779,SENT,34c616a0-e995-46e0-9335-2303ccc99c57,2d844ef3-4237-4f6b-b4e0-ac68bbdf6a35,c4,c1,3384,?,p1,
1769505759.3378801,CREATED,4560f189-d0e1-44ed-918c-1da605ff7b37,8914eb5f-b009-4d34-9752-8f5e7ddde2ee,c4,c1,26,?,?,surb={'id': '78c18e2b-0b74-4452-a23e-1a078e37824b', 'route': ['p1', 'e6', 'i7', 'x11', 'p1', 'c4']}
1769505759.5344563,SENT,6746cb58-65bd-420d-94ce-75301a239390,c8422658-c93c-46b3-b8f4-9c3a7249bb60,c4,c1,3359,?,p1,
1769505759.5345654,CREATED,60cfe9ee-91d0-45cb-b760-d8f0a97e2077,1c7c7be2-75e9-4d20-bcf8-76e4703d05eb,c4,c1,27,?,?,surb={'id': 'bf2fed3b-2659-47a8-9030-ddfb461643b4', 'route': ['p1', 'e4', 'i5', 'x6', 'p1', 'c4']}
1769505759.6550827,RECEIVED,fcfa2516-1c97-4ccc-a50d-cbb7bc809703,779146b9-a0e5-452c-8943-392b856d3334,c5,c4,27,p1,?,surb={'id': '96c90245-fee5-44cd-8140-16dd82ea4ecc', 'route': ['p1', 'e6', 'i6', 'x11', 'p2', 'c5']}
1769505759.913245,SENT,cd0efd61-11f6-40ca-a80d-67640feff633,d89668a9-b97f-4190-8507-5c81c7caf164,c4,c1,3383,?,p1,
1769505759.9133258,CREATED,e5309fde-2faf-4511-aace-da3731dc7916,51a5e26d-85da-4b85-be01-72b63a972efb,c4,c1,27,?,?,surb={'id': '32465cd0-f36f-424d-973e-fd6d4c074e41', 'route': ['p1', 'e12', 'i4', 'x2', 'p1', 'c4']}
1769505759.9189875,SENT,6175ee87-c245-49b2-9db5-38c5e34e8ea4,639fb47d-5637-4487-bf59-f7406c139ec9,c4,c1,3367,?,p1,
1769505759.9190805,CREATED,22fcfb48-03cb-4b6e-a206-d57d934c7d7c,5db4748c-2a0a-4118-a568-e213ef08ce8b,c4,c1,27,?,?,surb={'id': '6a129b50-f809-4dec-9bc1-1e7864e1baf8', 'route': ['p1', 'e7', 'i4', 'x8', 'p1', 'c4']}
1769505760.035036,RECEIVED,2a56d4d4-0d70-482d-ba58-c16756b53ca9,246ee60c-8aa7-4806-a46a-eb6b7cff029e,c3,c4,27,p1,?,surb={'id': 'c7fd6ab7-2c75-401c-a77b-0f7de027dd9f', 'route': ['p1', 'e8', 'i5', 'x4', 'p3', 'c3']}
1769505760.5686505,RECEIVED,5179dbf6-c604-4d76-9093-7a3e76e08de9,9715c01a-1844-43a0-8a14-a371f304d6be,c3,c4,27,p1,?,surb={'id': '7c8f64e2-02c8-421a-ae3a-c14d1aff7775', 'route': ['p1', 'e1', 'i12', 'x3', 'p3', 'c3']}
1769505760.7229824,SENT,01c4363a-fe2e-4b73-9763-bfaf8846f9c1,505826d1-a70d-46b8-8810-6bb8f01b97ff,c4,c1,3380,?,p1,
1769505760.7230382,CREATED,609a1679-2d2b-45d0-b9c5-a3599b58fd3e,d3533bec-2b35-4325-8db8-d8f34467bf06,c4,c1,27,?,?,surb={'id': '3a5f6b2d-104a-44b7-91c3-cc0475aba00a', 'route': ['p1', 'e4', 'i5', 'x9', 'p1', 'c4']}
1769505760.8815963,RECEIVED,346f831f-e047-47fb-96cc-ddd8c2dea77d,0ef6aef1-317b-4a43-a5d1-d14b1a2772c8,c3,c4,27,p1,?,surb={'id': 'e2625667-06c4-4a12-88a5-0e83d16c0146', 'route': ['p1', 'e1', 'i6', 'x6', 'p3', 'c3']}
1769505760.9933302,RECEIVED,cd60f543-1144-4867-8f2d-1d3a0fa17a3d,8e360d42-75c5-4ab5-aa2c-13c6f590d48b,c5,c4,27,p1,?,surb={'id': 'ea93aa85-90f6-4cce-a6d4-f1a3867dff12', 'route': ['p1', 'e2', 'i4', 'x2', 'p2', 'c5']}
1769505761.011073,RECEIVED,e11a1edc-a299-4001-8130-2979fe7572b0,67d636ee-967c-4f7e-89cc-f11def498ad2,c5,c4,27,p1,?,surb={'id': '3a51a0ab-5d29-4423-a108-97bc9e763155', 'route': ['p1', 'e5', 'i1', 'x10', 'p2', 'c5']}
1769505761.023683,RECEIVED,5e72c287-4ee2-4222-806c-cdbeae0ac36a,86f3d3c1-836a-4c13-b66a-350b57003bc2,c5,c4,26,p1,?,surb={'id': '39036f0c-a2dc-4ccc-91d4-7d0897e5948e', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c5']}
1769505761.0411332,RECEIVED,dfdabefb-1baf-44f6-8624-9b9dc462e03f,4c401dea-cc2b-4418-a354-9b985cac2922,c3,c4,27,p1,?,surb={'id': '3adbe3a0-1b80-4381-9cc8-ec559fb27314', 'route': ['p1', 'e1', 'i4', 'x4', 'p3', 'c3']}
1769505761.108541,RECEIVED,efe99cf5-c5e6-4e80-8419-db6cea2351bd,76b07878-e698-4edf-84c9-90ecaf5d7d8c,c3,c4,27,p1,?,surb={'id': '9f0d4c17-aaf7-4444-baff-86452a4cacf6', 'route': ['p1', 'e1', 'i2', 'x11', 'p3', 'c3']}
1769505761.114964,SENT,e251986c-771c-4424-a0b5-db2c18cfd5c3,7f0744fe-1053-4142-b6d1-3f707051b612,c4,c1,3400,?,p1,
1769505761.11515,CREATED,9fba3ccc-5193-49b6-9049-2186f46a53b6,fcf0905d-da25-472b-9572-fecf78feeaa7,c4,c1,27,?,?,surb={'id': 'cc094a14-5b6b-4a04-b1c1-e3c426504fa0', 'route': ['p1', 'e3', 'i12', 'x9', 'p1', 'c4']}
1769505761.1263871,RECEIVED,0ae0ba7d-4857-4c0f-9e0c-963f339e0d10,823dc0cf-9c36-4809-bf14-8f456def4073,c5,c4,26,p1,?,surb={'id': '3b6537c2-43d3-458a-9323-4684c132640c', 'route': ['p1', 'e3', 'i2', 'x7', 'p2', 'c5']}
1769505761.146403,RECEIVED,b55dfd43-bf5e-4357-be31-4e0a801251ca,3540f793-ae05-4166-a278-d76843d54786,c3,c4,27,p1,?,surb={'id': '97864224-192f-421d-baa3-f87c0cacbe25', 'route': ['p1', 'e6', 'i9', 'x5', 'p3', 'c3']}
1769505761.147656,SENT,851af12f-7480-4751-adec-504a9437a2eb,bba57491-5848-409e-a80c-ac699c0ffd24,c4,c1,3363,?,p1,
1769505761.1478226,CREATED,dfc17497-ef6e-4058-836e-5fd1579b1b5e,2c9c364c-bba4-4f6d-a5a7-d1bac54048b1,c4,c1,27,?,?,surb={'id': 'ce9a4085-e0ee-4f99-af19-bb2d79f145e5', 'route': ['p1', 'e11', 'i4', 'x8', 'p1', 'c4']}
1769505761.314197,RECEIVED,2b028f28-4980-4a66-a9d1-e0d14928dd67,c3491396-0986-45a3-b1b3-61302962e3e2,c5,c4,27,p1,?,surb={'id': 'b0d1c4a9-1887-4996-9a36-0433ab0f901e', 'route': ['p1', 'e7', 'i2', 'x12', 'p2', 'c5']}
1769505761.7517672,RECEIVED,c8267483-3caa-487a-8cf1-5a6c18bbb89c,91fc20c6-ae6a-43dc-9402-ae8cb815bd75,c5,c4,27,p1,?,surb={'id': 'abb92cf7-8faf-43dd-b2e1-656610f885c1', 'route': ['p1', 'e3', 'i6', 'x12', 'p2', 'c5']}
1769505761.9332316,RECEIVED,fe4195e0-dc41-41b7-8dfe-2eac01a58c5e,1c8578f9-f104-4e92-ac54-3afad4666d3e,c5,c4,27,p1,?,surb={'id': '32200b40-a601-46a6-baa4-c912262e1613', 'route': ['p1', 'e2', 'i5', 'x4', 'p2', 'c5']}
1769505761.98885,RECEIVED,ca960850-6033-4af0-bb64-1c8eb3a9c6bd,7dae9213-ae3c-4337-9b96-8c2f0d63d726,c5,c4,26,p1,?,surb={'id': '529a1093-60b9-405f-baa3-720520b76872', 'route': ['p1', 'e7', 'i6', 'x3', 'p2', 'c5']}
1769505762.3825428,SENT,8adcab01-12e7-4168-a871-fcf377b0d0f2,a2637333-998f-48d4-a542-1ce1edcf645f,c4,c1,3363,?,p1,
1769505762.3826926,CREATED,7081e869-0584-401b-9458-c0a5359b7dd7,280e7e1c-fe8b-427b-ad6d-97fc665b6ffc,c4,c1,27,?,?,surb={'id': 'b17fdce3-21fe-45fd-b975-6a9988f43eee', 'route': ['p1', 'e1', 'i3', 'x6', 'p1', 'c4']}
1769505762.7741203,SENT,07b6cf43-322b-43a2-8112-cfbd8c7adb1d,183941a0-9091-4527-8d4f-5f24b7514c3b,c4,c1,3400,?,p1,
1769505762.774222,CREATED,9396cc0a-73e5-47ce-b431-e6d4ca71aae1,31c41cf2-b38c-4bb3-ac4c-6014aad7306f,c4,c1,27,?,?,surb={'id': 'bc98da02-463d-40e8-bbb5-84d2fc0f0c07', 'route': ['p1', 'e6', 'i2', 'x10', 'p1', 'c4']}
1769505762.786592,SENT,da193d60-e4ef-4dd9-b568-cce148769479,f82c5e68-573f-45e9-aeef-36981ddfdc2b,c4,c1,3381,?,p1,
1769505762.786696,CREATED,9e777363-69a2-4806-9b20-bcff9529d30a,1330ab78-2f0b-43d4-b269-d98879fec036,c4,c1,27,?,?,surb={'id': '83f5ca96-a854-4c16-9496-d428b74546df', 'route': ['p1', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769505762.8268673,RECEIVED,a12b74f4-994e-46fc-8adf-41869b9d109a,a491eaee-13b1-414c-b40c-eb949f108967,c5,c4,27,p1,?,surb={'id': 'd6db0ccf-09d8-45f5-8452-1b2b9f648b96', 'route': ['p1', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769505762.8680828,RECEIVED,dc1431bc-3a9f-4f69-b9bb-4bb34ea1f5bf,b3e1c603-66cb-462c-99ed-efe1f204e918,c3,c4,26,p1,?,surb={'id': 'c416e5dd-528d-4a74-872d-e02efc38564f', 'route': ['p1', 'e3', 'i6', 'x7', 'p3', 'c3']}
1769505762.8929129,RECEIVED,1942b86a-172d-4b2c-aa2d-225f5195be87,24edfb10-630b-486d-a056-6799b4942110,c5,c4,27,p1,?,surb={'id': '48128ffc-8515-4c49-8623-9cae44288b35', 'route': ['p1', 'e2', 'i12', 'x4', 'p2', 'c5']}
1769505762.9937527,RECEIVED,4b591e1d-3cc3-43bd-8e7f-531bbf8e6059,6f6712b4-e591-4bd6-a0eb-f5c5a8492a95,c3,c4,27,p1,?,surb={'id': 'dd5ffae2-83ff-4cb4-b09f-7eb423ba7c2e', 'route': ['p1', 'e7', 'i7', 'x7', 'p3', 'c3']}
