timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769752233.9298446,SENT,cd9d0126-ac61-4170-93fd-46ba64456854,1dec0c38-b357-4f5f-9ba3-3c4d8911f157,c4,DROP,2015,?,p1,
1769752233.9299672,CREATED,6ec0289e-0ecb-43f2-86d6-da9be7a9dd9a,054890cd-e4b8-4bd4-8878-e298cf981f6e,c4,DROP,27,?,?,
1769752234.3358893,SENT,ca1cd2cc-0553-4c2c-9907-4b356c7593ae,2ccfceed-15f3-4bfc-8f7c-669837593307,c4,DROP,2014,?,p1,
1769752234.3360205,CREATED,46dc9ae6-7b94-4f3e-9d5f-737f8c59935e,58616ecf-0b70-4f1f-8c30-8471f6228a45,c4,DROP,27,?,?,
1769752234.5078065,SENT,24217e87-3d17-42ee-b0a9-66f4d24d1f18,96b69a33-c777-463c-9c3e-e4df2cf71b34,c4,c2,3402,?,p1,
1769752234.50794,CREATED,d18a6363-1289-456c-8254-5847d29734a7,084bbaf0-05c7-402e-80b1-67ed2f49b772,c4,c2,27,?,?,surb={'id': 'd6de9f71-add8-4ddb-a195-4d1c0e8d9346', 'route': ['p2', 'e10', 'i12', 'x1', 'p1', 'c4']}
1769752316.3992903,RECEIVED,e07f3843-cdcb-4eac-90bc-58282b1d15e7,a710cc5d-49f3-4fea-b755-720d4a0d0eb2,c2,c4,27,p1,?,surb={'id': 'c3efe470-4509-43ac-99ee-ac5cb6336f4b', 'route': ['p1', 'e10', 'i11', 'x6', 'p2', 'c2']}
1769752316.4522684,RECEIVED,28d94a7d-7517-4ae0-b9b2-cad378361870,ee19d413-1968-494d-86d8-f30c4baee04d,c2,c4,27,p1,?,surb={'id': 'c9327150-4e40-4aea-a37c-b6d94d67765b', 'route': ['p1', 'e6', 'i5', 'x8', 'p2', 'c2']}
1769752316.5235705,SENT,09e1cfeb-890f-4fd4-b9af-33094e5b4a85,130b715c-97eb-458f-b308-c20e7989ad04,c4,c2,3376,?,p1,
1769752316.5239635,CREATED,609fd31c-e09d-461c-86eb-dde3d9974940,277828cd-d916-49cd-986f-ea8af8f11277,c4,c2,27,?,?,surb={'id': '7fddf19a-193d-4b0c-b35f-878df816c8a6', 'route': ['p2', 'e7', 'i5', 'x2', 'p1', 'c4']}
1769752316.5457685,SENT,0a9e4435-64bf-4284-9f28-76c1882cf46f,034c5c30-0626-4404-9826-dd7066b8cf48,c4,c2,3387,?,p1,
1769752316.5458462,CREATED,aba0633a-de22-4c4a-9fea-34d274e84406,ef19e04e-74c3-4c35-988b-c7e5092d5c16,c4,c2,27,?,?,surb={'id': 'c691b0c4-0197-425c-be74-5fc25c2982d9', 'route': ['p2', 'e4', 'i10', 'x10', 'p1', 'c4']}
1769752316.5567873,RECEIVED,75cc557c-5b5f-471f-abdf-fc4fdd33e62c,bf67253b-ac5d-4b8d-8c13-51fe5d53d81c,c1,c4,27,p1,?,surb={'id': 'a3eaf2d5-6f31-42c1-b1b3-1203cde27ca6', 'route': ['p1', 'e6', 'i3', 'x12', 'p1', 'c1']}
1769752316.6161742,RECEIVED,fd887116-b7ce-4cd0-b006-390a93dd3400,f843310e-c431-41a5-ad1f-1a2f8568f631,c1,c4,27,p1,?,surb={'id': 'cba5fcda-6ccb-42ef-b94c-0fc720488310', 'route': ['p1', 'e1', 'i12', 'x9', 'p1', 'c1']}
1769752316.785859,SENT,96c870ef-cdeb-4eed-bc45-414081a80b9c,8568b3f5-dba4-4ca1-a4a5-633ceefe6a6d,c4,c2,3379,?,p1,
1769752316.7859352,CREATED,3d377f13-ea4c-45c2-b4eb-b39c0fb7edaa,7d361f90-cb5d-41e1-8487-86af5627dcc3,c4,c2,25,?,?,surb={'id': 'd3e8d2e5-7cd3-4e71-a554-3aadcbeef544', 'route': ['p2', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769752316.8076532,RECEIVED,6ac33fdb-7939-4fd4-804f-7690217fe4bd,02f2fb01-3914-4fe7-b9e6-4697657771e1,c2,c4,26,p1,?,surb={'id': 'e3e4da29-a13f-4a67-82a5-913ef1e34f69', 'route': ['p1', 'e9', 'i3', 'x4', 'p2', 'c2']}
1769752316.822767,RECEIVED,cf251c45-e284-47dc-9371-d74958325575,d9748676-17a8-45ea-98b5-898028c3bb67,c5,c4,27,p1,?,surb={'id': '4087db1d-1976-4954-8aee-2555d78b236f', 'route': ['p1', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769752316.874243,RECEIVED,411e3ef8-2840-4912-bb5b-aa02e22096ad,7701e5bd-a18c-4ed3-82a2-327f968606b0,c1,c4,27,p1,?,surb={'id': '4fa3cb27-8f9b-40e0-8eb4-0b6248bfdfe1', 'route': ['p1', 'e4', 'i11', 'x12', 'p1', 'c1']}
1769752316.9458501,RECEIVED,8bb46d57-8191-4988-919f-77c3cf88ab53,4698bfce-3f2e-42d9-ba7a-33de922a33c2,c2,c4,27,p1,?,surb={'id': '26a287c3-abba-4412-b11f-74c5ad500574', 'route': ['p1', 'e2', 'i6', 'x7', 'p2', 'c2']}
1769752316.957793,RECEIVED,dd5ef2f6-fd0b-4a5f-ae32-9746dad1c3d6,13cadc67-2f0c-42a7-a3eb-224737c8d8f4,c5,c4,27,p1,?,surb={'id': 'f019d013-c7e6-4ce2-b25d-b1029515a326', 'route': ['p1', 'e7', 'i3', 'x8', 'p2', 'c5']}
1769752317.1019845,RECEIVED,37a1ea04-cf04-46bc-a624-f6978576ed63,aab347c1-1140-43ce-9315-5fa7281e989e,c1,c4,26,p1,?,surb={'id': 'f4eac6e1-0304-4805-9c7a-8c76b3a6c5a3', 'route': ['p1', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769752317.4611294,RECEIVED,195ab0ab-f8c7-428b-a20d-8ad40012a5df,d7c23b8e-8c86-43f5-8f9e-32940ddf1c87,c2,c4,27,p1,?,surb={'id': 'dd3fda1b-b223-425a-a594-96f45c524ba8', 'route': ['p1', 'e7', 'i3', 'x5', 'p2', 'c2']}
1769752317.479425,RECEIVED,c2944f4b-b071-4261-9208-3ad7ce3ebbed,252bccfb-4a53-4cc0-a3e6-dadc4a08c985,c2,c4,26,p1,?,surb={'id': 'c5ef29ee-e97c-4784-944b-faca846fe052', 'route': ['p1', 'e9', 'i3', 'x10', 'p2', 'c2']}
1769752317.5883024,RECEIVED,dd1426f9-de75-4606-b4ea-d238a9187cdf,7fe42dda-c987-4b8b-bb21-41278c2af131,c1,c4,27,p1,?,surb={'id': 'b9e75afe-d11b-4f3d-ac5e-f1de68127436', 'route': ['p1', 'e11', 'i10', 'x2', 'p1', 'c1']}
1769752317.7297616,RECEIVED,32a036f3-7d7b-41d2-aaaa-711a624d381d,4d1aceb5-1fda-41bf-b79f-dd057e103e1f,c5,c4,25,p1,?,surb={'id': 'bd7dc704-25ee-40cb-8190-8c986b67c5c7', 'route': ['p1', 'e7', 'i5', 'x7', 'p2', 'c5']}
1769752317.7391,RECEIVED,d51423b7-fdc1-42af-addd-360c4e9d34ed,4fac8833-f4c3-4ba9-98a7-59c15e0c45a0,c1,c4,27,p1,?,surb={'id': '613e9ee7-99c1-4988-a1d1-9e109ad2bd5d', 'route': ['p1', 'e3', 'i7', 'x12', 'p1', 'c1']}
1769752317.7479846,RECEIVED,014e815a-8c50-45c4-b8f2-276db55a7884,c48e8296-9887-4cae-871f-e6aca300e1c3,c2,c4,27,p1,?,surb={'id': 'fb60d237-9fc5-4e56-baca-6bc8b1c4aa02', 'route': ['p1', 'e7', 'i6', 'x2', 'p2', 'c2']}
1769752317.803741,RECEIVED,7dfcdd55-bfed-45e5-bd93-b3afc27cca3b,5676e2fc-980f-4f6d-926c-197c93be6d3e,c2,c4,27,p1,?,surb={'id': '40033219-92c9-4349-8d95-9793c4aee4f4', 'route': ['p1', 'e7', 'i10', 'x2', 'p2', 'c2']}
1769752317.8496566,RECEIVED,50b8ba89-d840-4abd-aa89-8fbdd0835bcd,bc02b318-b0f1-4030-8e95-3881bbbdeb1a,c2,c4,27,p1,?,surb={'id': '52012526-4a51-410f-9b58-e7924e0d1995', 'route': ['p1', 'e2', 'i9', 'x1', 'p2', 'c2']}
1769752317.9431965,RECEIVED,9a082d1c-7f5e-4ca6-a48a-0be91dc83de9,ff27f730-34e2-4666-93ad-66593c351935,c2,c4,27,p1,?,surb={'id': '3ad6f9b7-2967-4efc-be42-ad7e477481ba', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769752317.9621768,SENT,cc017a47-c426-4a7d-a81b-158b6034e887,6e17c62d-f131-4613-a808-d0cdd236acae,c4,c2,3356,?,p1,
1769752317.9622393,CREATED,9cdd5ead-2f7b-4541-a095-fd71fb9a6f5f,1a6d2889-dca3-4996-91cc-1849d4e060c0,c4,c2,24,?,?,surb={'id': 'af133d19-1647-4218-934e-c4cc0099284d', 'route': ['p2', 'e3', 'i3', 'x7', 'p1', 'c4']}
1769752318.0019264,RECEIVED,3c715695-6c50-4ac7-8e31-74ae8b5ff5ea,140697ae-ec34-4d8a-a17a-1fa4f82f29c7,c1,c4,27,p1,?,surb={'id': '2038e72d-3a3e-415c-8d26-421b0a2045bc', 'route': ['p1', 'e2', 'i5', 'x8', 'p1', 'c1']}
1769752318.0363414,SENT,3c14d9c7-d6ec-4508-a68d-3e690b2a0d6b,007cd29d-94cf-4289-ae9f-300d42e50ab0,c4,c2,3371,?,p1,
1769752318.0364015,CREATED,651bebb4-a7a0-42c1-893a-e755db130721,441fac2a-c0ac-4f98-9eb4-46abe8811a01,c4,c2,26,?,?,surb={'id': '09ac147e-38a8-4431-bc3f-c48c5a900341', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769752318.1523347,RECEIVED,4bda1b8b-dfd4-484a-ae82-4cca036fa30c,5c619211-aecf-4b45-95fe-50e6fa627ad9,c1,c4,27,p1,?,surb={'id': '23c13a2e-0de6-4f3a-a216-83038dfcc4b9', 'route': ['p1', 'e3', 'i3', 'x10', 'p1', 'c1']}
1769752318.196118,RECEIVED,e9a59e26-8ef5-48b9-8360-0d1d53134cfb,6497b2e7-15df-42a9-b5f7-4690c7ace08c,c1,c4,27,p1,?,surb={'id': 'e022e3d4-731e-419f-909d-329143fe1823', 'route': ['p1', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769752318.3010318,RECEIVED,ebfa599a-2d71-445c-ae1c-3ccf3c32669b,a4bbf433-0b4d-492f-910c-6ec4520b8577,c5,c4,27,p1,?,surb={'id': '2d22bf8c-e8a1-4a80-9953-e2a8d24fb38b', 'route': ['p1', 'e6', 'i12', 'x6', 'p2', 'c5']}
1769752318.4411469,RECEIVED,40235865-3036-48a2-ba34-4000a1344786,2392de0e-4c15-4cd6-bf0e-09ef962f6115,c1,c4,27,p1,?,surb={'id': 'e249fb72-acb5-4e57-b1dc-64f2cee30f1b', 'route': ['p1', 'e5', 'i4', 'x9', 'p1', 'c1']}
1769752318.4661806,RECEIVED,e8a11bfe-cdc4-4afd-8ce7-e5a8e2a6b422,146d4009-0684-4630-b9dc-04f268329928,c2,c4,27,p1,?,surb={'id': 'c43eb711-5fde-432c-b914-d6b97cc3644a', 'route': ['p1', 'e2', 'i8', 'x1', 'p2', 'c2']}
1769752318.5393066,RECEIVED,5a729b46-4ff8-4e27-a31e-9f30c4e8ba84,3891e552-17f6-4a23-9f81-b3fdd39575aa,c2,c4,26,p1,?,surb={'id': '848a3bb4-9c06-4477-93df-bce1e1a88d83', 'route': ['p1', 'e11', 'i4', 'x8', 'p2', 'c2']}
1769752318.715972,RECEIVED,20dba69e-5999-4a1c-b12d-1535b6b4f417,73b7344e-ebd1-4aa4-9e7a-f56ce2d468a5,c2,c4,26,p1,?,surb={'id': '1f6eac4b-2c69-43ed-ba51-cf9fa5de03f2', 'route': ['p1', 'e9', 'i3', 'x7', 'p2', 'c2']}
1769752318.7925994,SENT,c9c144f5-2124-4d90-93d0-3da132c7f956,d4b035de-b308-45a1-924d-76ca3da12287,c4,c2,3380,?,p1,
1769752318.79275,CREATED,57a6bc77-08a1-401e-bc80-c9f518904993,dde26106-24fa-4429-98d3-2fb42547aa60,c4,c2,27,?,?,surb={'id': 'e76b4008-ae3f-4e0c-8e93-4e307e867a91', 'route': ['p2', 'e1', 'i4', 'x1', 'p1', 'c4']}
1769752318.9819539,RECEIVED,82714aa2-e54a-4610-a2ed-708a23cfc0a8,7628cc56-6e92-42b8-b999-d58a93e37cc3,c1,c4,26,p1,?,surb={'id': '343c2467-c7bb-43bc-87e2-dd249cd551c1', 'route': ['p1', 'e6', 'i4', 'x1', 'p1', 'c1']}
1769752318.9882655,RECEIVED,d23498ea-a04b-4393-835d-1d754561076d,b4e4accd-4d61-4db0-8f25-704f6dccc3b8,c1,c4,26,p1,?,surb={'id': 'cd8ef18c-e414-469a-a8c9-dd9aa56923a2', 'route': ['p1', 'e6', 'i8', 'x9', 'p1', 'c1']}
1769752319.0023947,RECEIVED,7fbb2bf9-3ace-4989-90b5-7baa4c39d07c,dd26af4e-5f76-4683-ab59-d09c51c4fa85,c5,c4,27,p1,?,surb={'id': 'd9d40362-1fac-45b7-9239-b0768a0265a5', 'route': ['p1', 'e2', 'i2', 'x10', 'p2', 'c5']}
1769752319.0040166,SENT,73f5a906-f188-4b91-adc2-6a5b384a74bd,ed36f079-5d4f-43ff-9a86-23e4d140e41a,c4,c2,3391,?,p1,
1769752319.0040917,CREATED,5a2a0016-a228-49f6-9229-1b2b5709e591,85254d69-c69b-4ec2-964d-52f40274992b,c4,c2,27,?,?,surb={'id': '708aa379-fe64-4a9a-bfef-4f366399b4a3', 'route': ['p2', 'e11', 'i2', 'x11', 'p1', 'c4']}
1769752319.1070886,RECEIVED,bc4b3939-40b3-4b6e-9deb-0109f79ca74c,e0d3de56-83c3-4429-b1da-8adae5041ba2,c2,c4,27,p1,?,surb={'id': '4b9b75c1-f157-4a0c-a66c-6333bb0b0415', 'route': ['p1', 'e5', 'i8', 'x11', 'p2', 'c2']}
1769752319.1414542,RECEIVED,d71e2d3a-9c70-4ea3-b6e0-3900b696df2f,92e434c2-213a-472e-be79-a471a2f560f4,c1,c4,27,p1,?,surb={'id': '2de68270-8598-4cb2-a670-9706b494e0ee', 'route': ['p1', 'e12', 'i9', 'x4', 'p1', 'c1']}
1769752319.1483607,RECEIVED,30a0e786-796d-473d-89a6-37d0f965fb6c,3c1eff8d-514b-42df-87db-c65cca00ffc7,c1,c4,27,p1,?,surb={'id': '05e842c4-da36-4c86-96b3-436d0b9c81e5', 'route': ['p1', 'e4', 'i2', 'x4', 'p1', 'c1']}
1769752319.2428916,RECEIVED,fc47fe1c-59eb-4f4e-ac8c-9138dd020c08,5abdfa7c-0272-4629-86b6-fa5930a51600,c5,c4,27,p1,?,surb={'id': '4efeed4b-b1b2-4286-a24b-6aaac14b6ec5', 'route': ['p1', 'e9', 'i4', 'x1', 'p2', 'c5']}
1769752319.2733176,RECEIVED,88259963-a25e-4fb5-b17b-d8ae63845176,9584d410-c722-4a09-bf18-3192b9d930f7,c5,c4,27,p1,?,surb={'id': 'a4feb554-f997-4da3-ab48-55de36856689', 'route': ['p1', 'e1', 'i4', 'x6', 'p2', 'c5']}
1769752319.2890232,RECEIVED,8bfee927-7d31-4729-a465-e3e0322bafec,6a0d4d64-be59-4b3b-bb9e-48132a628238,c5,c4,27,p1,?,surb={'id': '3b603e76-f2e2-496a-b326-ea96ffb0ab42', 'route': ['p1', 'e1', 'i4', 'x4', 'p2', 'c5']}
1769752319.506186,RECEIVED,4641301f-6525-4712-bf0d-0a01c8865249,85d43aa4-e265-429f-a0c1-c8ede7176cf3,c2,c4,27,p1,?,surb={'id': 'cbaea925-544a-49ee-bec5-b52aad93e08d', 'route': ['p1', 'e1', 'i2', 'x12', 'p2', 'c2']}
1769752319.55142,RECEIVED,18e69711-1b76-4a58-87fe-c917f7add891,de23cc05-8c82-4da8-9772-11680cab6500,c1,c4,26,p1,?,surb={'id': 'd157b399-3108-48fb-85b3-20e816888816', 'route': ['p1', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769752319.9548273,SENT,e1a88fdd-568d-4da8-94bb-24e5a40387f3,6faffce0-7af8-4d55-9494-03e65fa337ed,c4,c2,3387,?,p1,
1769752319.9549243,CREATED,3cf6ef1d-93a8-4638-b4a6-cbcfe1d12eee,34edd4a5-5c36-4774-aef3-8492450bc884,c4,c2,26,?,?,surb={'id': 'c6f0bbdb-1d25-4673-b51c-12002362d624', 'route': ['p2', 'e6', 'i6', 'x10', 'p1', 'c4']}
1769752319.9643304,RECEIVED,89678d2c-b2a6-4b34-b945-045855a977dd,f074c763-65cb-401a-bdbd-cfd4406d6c10,c5,c4,27,p1,?,surb={'id': '6eed2279-b206-43d7-8f98-6dce9dd43583', 'route': ['p1', 'e3', 'i4', 'x8', 'p2', 'c5']}
1769752320.245868,RECEIVED,e09e9723-3ddf-4166-ac12-261f111d5ecb,57c2b93b-19c0-428f-8fb6-6940daa2db3b,c1,c4,26,p1,?,surb={'id': '3b0fb444-2f73-4e85-98a7-e264ddabe195', 'route': ['p1', 'e9', 'i12', 'x3', 'p1', 'c1']}
1769752320.3473525,RECEIVED,cc79e66f-6aa2-4610-b2c4-2081cd1e3814,01ebd1c1-aece-4ff8-a143-a686606d92c1,c5,c4,26,p1,?,surb={'id': 'e0a32e18-6821-4cc0-a56e-078a5646c64e', 'route': ['p1', 'e7', 'i7', 'x1', 'p2', 'c5']}
1769752320.413866,RECEIVED,0c80d8f5-d921-4788-974f-89205a369dcc,2edd63ec-cdbb-4189-9a31-74b150d4dabc,c1,c4,27,p1,?,surb={'id': '4b08d6bd-4abb-45b6-a764-97ce2a916289', 'route': ['p1', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769752320.474935,SENT,ca8b1843-2f85-4cbc-8dd6-9c8170cd570b,d9bd697d-6618-4a53-bc5b-c23750c394aa,c4,c2,3391,?,p1,
1769752320.4761767,CREATED,9dd5ac14-314e-40eb-ad53-fc472ddb0402,2345d56b-2998-4e9c-9d1d-3a7af05fd476,c4,c2,27,?,?,surb={'id': 'df684dc2-9264-4fc3-86bd-df1f8c9937f4', 'route': ['p2', 'e5', 'i12', 'x11', 'p1', 'c4']}
1769752320.537974,RECEIVED,e816f985-a2f9-40ca-9bca-17ff7a43d3a2,9ccd2b2d-4677-4ea1-b618-2c78f17ca392,c1,c4,27,p1,?,surb={'id': 'aa34bcff-3207-4b61-a7cd-13ee3afd7135', 'route': ['p1', 'e7', 'i8', 'x6', 'p1', 'c1']}
1769752320.714825,RECEIVED,1158a9d7-075b-41c5-a2ad-e8b5a7230383,8bf0522e-8a10-4492-a8e7-c9e88902aa89,c5,c4,26,p1,?,surb={'id': '9861a19e-f5fc-4ba1-a023-664c82a8a931', 'route': ['p1', 'e4', 'i8', 'x10', 'p2', 'c5']}
1769752320.879779,RECEIVED,4d092c1b-f989-441a-8cf0-874f116ccc52,6c76c382-b518-4a43-844e-f50db9669b70,c2,c4,27,p1,?,surb={'id': '3fbaca71-f173-40fd-91ec-5cde91cd71a5', 'route': ['p1', 'e4', 'i3', 'x9', 'p2', 'c2']}
1769752320.9384701,SENT,9d8f128b-d3a2-4ee0-9abe-d518b4ff67ff,0ad6b97d-768d-42bd-88ce-448acd6b3754,c4,c2,3375,?,p1,
1769752320.938602,CREATED,b7dc77ef-a76a-4955-bcf6-5be6195df860,2d376996-58c0-4416-9e53-19d5620f4b7a,c4,c2,27,?,?,surb={'id': '40a05232-d52c-4098-8a30-7d83250166b8', 'route': ['p2', 'e3', 'i7', 'x4', 'p1', 'c4']}
1769752320.9432037,RECEIVED,cbb32e74-0096-488f-a172-374f43d0d70a,e1315bcb-0821-4e88-a711-f4c1a65799ff,c5,c4,27,p1,?,surb={'id': 'd1635d2d-88f5-4634-9622-3699c30211a2', 'route': ['p1', 'e6', 'i11', 'x7', 'p2', 'c5']}
1769752320.960108,RECEIVED,dc7c33ee-8591-4a5a-8a50-46c463f91102,8c7051f6-ebc1-412c-a095-7333b275c9ef,c1,c4,26,p1,?,surb={'id': 'cc60cf3b-effa-4729-b84d-4fb284dc72ea', 'route': ['p1', 'e2', 'i12', 'x9', 'p1', 'c1']}
1769752320.9731987,RECEIVED,4068664b-cf21-459c-8630-ac0cd1e629ff,7f0d5317-342d-427f-af3b-35ce96ab8649,c1,c4,27,p1,?,surb={'id': 'b3f10a78-f217-4e97-9378-e78aeb1e766f', 'route': ['p1', 'e5', 'i5', 'x5', 'p1', 'c1']}
1769752321.048162,RECEIVED,49df4ac5-cfd2-44b7-8492-f3f8e453b03c,f1ecf654-3d4f-4986-a538-65a6d26831d8,c1,c4,27,p1,?,surb={'id': 'd67d5332-da36-4544-81e7-80e52c346e9d', 'route': ['p1', 'e5', 'i7', 'x6', 'p1', 'c1']}
1769752321.1538458,RECEIVED,26320184-8c3e-417c-ae3a-4342c899f3f7,a4e5f804-f270-440c-a7dd-fae88f9426b3,c5,c4,27,p1,?,surb={'id': 'd00f8464-e583-4497-9eb1-65c15bd54122', 'route': ['p1', 'e10', 'i3', 'x12', 'p2', 'c5']}
1769752321.1560328,SENT,b73b445c-28c8-4f3e-9690-7c4efa5a61ae,97adafdc-c095-4bdc-82f3-ac2eee2220f6,c4,c2,3392,?,p1,
1769752321.1561873,CREATED,019b721a-a133-4d10-8279-9d884a806354,dc914df3-aa67-4325-92ea-8cf1816182f0,c4,c2,27,?,?,surb={'id': 'ec371197-7a55-46a1-910d-bdbc25e1b727', 'route': ['p2', 'e5', 'i12', 'x5', 'p1', 'c4']}
1769752321.1691027,RECEIVED,1fe32e9f-b469-445d-92fa-a79074eed83c,f58ea479-51e4-4b83-8b83-11025e4bb2ea,c5,c4,26,p1,?,surb={'id': '94b0383f-7bc2-4ac6-a762-0068285a437e', 'route': ['p1', 'e4', 'i10', 'x6', 'p2', 'c5']}
1769752321.3253016,RECEIVED,2d485fe2-550c-42cc-8352-9555f42794e5,7ead19c4-66cf-4e04-82fe-3afc8c7dd4a1,c1,c4,27,p1,?,surb={'id': '1eae5fa4-ffb2-4a23-b237-512b1db7a8ba', 'route': ['p1', 'e4', 'i6', 'x11', 'p1', 'c1']}
1769752321.371916,RECEIVED,38996978-9dd7-43dc-89f6-bdafd1297357,7857c842-04f3-419b-a64e-c07fc2effa1d,c1,c4,27,p1,?,surb={'id': 'd74b17ae-57f9-48a7-b19c-49728ab592f1', 'route': ['p1', 'e5', 'i7', 'x9', 'p1', 'c1']}
1769752321.3966813,RECEIVED,8c3479e2-f01e-40fa-bcb8-83e15b4ea934,6954d43b-aec4-46f1-ac9b-dad8291c7d61,c5,c4,27,p1,?,surb={'id': '950e3fb3-5e56-4b68-b564-1815a9e00ee0', 'route': ['p1', 'e3', 'i2', 'x7', 'p2', 'c5']}
1769752321.5213363,RECEIVED,227ccdf7-639b-476c-9e80-f5f482811064,3b7d8113-d98d-4f4a-ae36-0dc5577b404d,c2,c4,27,p1,?,surb={'id': '52fd2243-efea-4957-9a38-760e781d9840', 'route': ['p1', 'e7', 'i4', 'x11', 'p2', 'c2']}
1769752321.5826502,RECEIVED,9abb6c83-eec4-4fb0-9ca8-3de8bec17688,97e8b362-be8c-40fb-8ede-25923ea5385b,c5,c4,27,p1,?,surb={'id': '68ddeacc-aac8-48bc-b949-28ab1481eebd', 'route': ['p1', 'e6', 'i7', 'x3', 'p2', 'c5']}
1769752321.9518104,RECEIVED,99af31de-88c8-45e2-a483-a5f502050f92,579f403c-3578-47dc-a855-ebc85ab54fd3,c2,c4,27,p1,?,surb={'id': '79ea406f-c9df-4739-b49b-390afd93e0e3', 'route': ['p1', 'e7', 'i3', 'x10', 'p2', 'c2']}
1769752321.9821692,RECEIVED,3a5c6da2-53e9-4c49-bbd3-33a4b0b14cda,7e552ea8-69c1-44f1-81a9-3a4b97bbedd2,c2,c4,27,p1,?,surb={'id': '97d87dbc-391e-4ac2-a984-14329b43718a', 'route': ['p1', 'e5', 'i2', 'x11', 'p2', 'c2']}
1769752322.0419738,RECEIVED,efbc7e51-c4ca-40fa-b154-fbec06da73bd,918b440b-d712-4dc2-b933-8ef733d36ba0,c5,c4,26,p1,?,surb={'id': '9597be4f-f32a-432a-ab89-1f6d72fc064e', 'route': ['p1', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769752322.227461,RECEIVED,be82d155-2747-4390-86ba-c2587a4cbdbf,92322c16-3a6e-41d8-bb8f-b4b3f766588b,c5,c4,27,p1,?,surb={'id': 'bc19c847-d45b-440e-82de-d40691bd861a', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c5']}
1769752322.427478,RECEIVED,38d4c785-e381-47b7-ad27-65526eafb6ea,6fbb5537-e458-449a-a532-e64699999420,c5,c4,26,p1,?,surb={'id': 'eff72468-e7c6-440c-9570-749ce731fd68', 'route': ['p1', 'e1', 'i4', 'x10', 'p2', 'c5']}
1769752322.4375417,RECEIVED,7c61b95b-c3d1-4b73-9568-2447597f2ecc,9cbdb245-7ba1-4107-9b78-7da0dab6fad6,c1,c4,27,p1,?,surb={'id': '3ddcdb0e-d895-4094-876f-9470d0011d4e', 'route': ['p1', 'e7', 'i2', 'x3', 'p1', 'c1']}
1769752322.5387633,RECEIVED,fde41a5c-5026-4974-a89d-aaf16530ad65,76875604-a323-495b-bc72-e0dba6866897,c5,c4,26,p1,?,surb={'id': 'c74d3249-bac8-4801-8b9a-9033a0bb4ef1', 'route': ['p1', 'e5', 'i6', 'x2', 'p2', 'c5']}
1769752322.5573177,RECEIVED,0505a985-ca09-4765-8677-a15553d4839c,8460af33-3268-44eb-8168-61d7b3d8459a,c5,c4,26,p1,?,surb={'id': 'c424b91a-ab67-4ebc-96ff-9be6fef49a00', 'route': ['p1', 'e5', 'i4', 'x7', 'p2', 'c5']}
1769752322.7629805,RECEIVED,d25c4f4e-f3e9-4454-b34e-6447c0dbf1c2,abf9fd69-71c4-4185-8f13-095e692508e3,c5,c4,27,p1,?,surb={'id': '2243f33e-4724-4bcc-9d32-1f8e28579ecc', 'route': ['p1', 'e2', 'i4', 'x10', 'p2', 'c5']}
1769752322.7719123,RECEIVED,31b44765-5288-4071-9f4a-44e83cafee8b,706d7941-78d0-422f-9365-ed61be50fd4c,c1,c4,27,p1,?,surb={'id': '12e67755-6dee-45d5-967f-7babcae24fbd', 'route': ['p1', 'e1', 'i11', 'x1', 'p1', 'c1']}
1769752322.8907523,SENT,79ccc395-bbce-4fd3-ad84-4df2a49ecc3e,b3af21ae-24c8-4a2a-b956-50ab6c9130d5,c4,c2,3384,?,p1,
1769752322.8909082,CREATED,269eaca0-175c-4ecb-9c02-ac9764c3f23e,2487d223-b87b-4245-bbb2-c166ff20fbdc,c4,c2,27,?,?,surb={'id': 'd7fe2c4e-4d6b-46cc-87f3-508f1b7e8599', 'route': ['p2', 'e8', 'i7', 'x10', 'p1', 'c4']}
1769752322.9751961,RECEIVED,03aa5355-45b9-46f6-987b-61b4ef25e07e,afc8e251-1099-4427-a655-297c236f9139,c5,c4,27,p1,?,surb={'id': 'fe3c918d-73f8-4ea8-95cc-923a3920127f', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c5']}
1769752323.156233,RECEIVED,05a6aa50-4c22-4db1-98d9-8ba7525a179d,93888768-3002-43d6-a332-6a3c04d8493c,c1,c4,27,p1,?,surb={'id': 'ec5f72cf-cd3d-4856-a71b-543da3d22833', 'route': ['p1', 'e7', 'i3', 'x3', 'p1', 'c1']}
1769752323.30481,RECEIVED,d95c7542-59a1-4b99-b09f-bdb485552692,7fad5bbf-fa8b-485a-a4c3-fda9ae93ea6f,c1,c4,27,p1,?,surb={'id': 'f5e7497e-0d33-4d7f-b374-c87be64ecf7f', 'route': ['p1', 'e3', 'i5', 'x7', 'p1', 'c1']}
