timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466086.8157518,SENT,4e5b3346-8d55-467f-b944-a80af386bc6c,8cd698ba-8f80-46e6-b58a-9b899d92f4d6,c1,c3,3393,?,p1,
1769466086.8159127,CREATED,9db6b847-7b3f-43be-970e-381f03d60a23,b5c81a64-d607-4ac6-8bef-0656c3b5cdb4,c1,c3,27,?,?,surb={'id': '2d5cc190-d979-4d80-ab2c-b3310ecc64a7', 'route': ['p3', 'e7', 'i2', 'x11', 'p1', 'c1']}
1769466196.7157123,CREATED,57cefd2a-fa96-44a1-86b9-63859f7fecf3,47683dbf-2dba-4c8a-af3c-97f36286386e,c1,c3,27,?,?,surb={'id': '11eceb8b-9b55-4a68-b12c-1c04c2157238', 'route': ['p3', 'e3', 'i12', 'x2', 'p1', 'c1']}
1769466196.8079586,SENT,547e7814-0a70-41fe-96fc-b1526666e843,ef5c3fd8-ee15-477b-9878-1033c6b548c4,c1,c3,3388,?,p1,
1769466196.80883,CREATED,f219753c-bba5-4513-b7f7-4a4aea3fa93f,a5e2bead-cc09-4135-802e-52842e1492b5,c1,c3,27,?,?,surb={'id': 'ce3c9009-56e2-4168-b5f7-f1b6fc2021e9', 'route': ['p3', 'e4', 'i11', 'x3', 'p1', 'c1']}
1769466197.0007153,SENT,f452cc41-136a-4b24-b5f9-8121c5ef8703,503e6137-4834-4b3d-8e61-c2a1fca1669a,c1,c3,3392,?,p1,
1769466197.0008628,CREATED,716172da-ffb6-4efc-9163-81b80405fd1e,dd2d8426-d821-4141-b765-186ed681162c,c1,c3,27,?,?,surb={'id': '5cf2a222-f6ff-4a95-b131-b160f250bb74', 'route': ['p3', 'e11', 'i4', 'x7', 'p1', 'c1']}
1769466197.0218189,SENT,9e3481b0-171e-4851-9007-bc9105f7972b,a08bc7f6-19bd-4dfc-b9a8-a8c68f16dffb,c1,c3,3379,?,p1,
1769466197.0219655,CREATED,618134b0-cd04-4d68-bde0-a88dfa962604,cc7af991-54a6-4028-a481-85c640c9326f,c1,c3,26,?,?,surb={'id': '70ce58db-b39f-439e-b15c-c0f86869319b', 'route': ['p3', 'e2', 'i1', 'x3', 'p1', 'c1']}
1769466197.1508238,SENT,fc96d04d-7132-4122-90bc-d57840d0743d,79645d74-df49-4d37-b39f-ac16979f6d5a,c1,c3,3388,?,p1,
1769466197.150969,CREATED,89976f3f-3849-4388-b9de-8ffda35202cf,b045af07-56c7-4a7c-9291-f401ab6790e9,c1,c3,27,?,?,surb={'id': 'd8e7e010-51d6-4618-9251-728b649c67ae', 'route': ['p3', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769466197.727587,RECEIVED,f0de7bf1-7a08-4abc-8e87-2524dc90e007,a47078f0-7191-48bd-a38b-4cf08007a589,c3,c1,27,p1,?,surb={'id': '61f9cc4c-3568-4dc1-aafa-403566de64fa', 'route': ['p1', 'e1', 'i6', 'x10', 'p3', 'c3']}
1769466197.9138124,RECEIVED,d82e159b-c289-453c-8485-9c3226bd1e7e,6594a525-aa8f-4c0e-af69-90c5c9535774,c3,c1,27,p1,?,surb={'id': 'd32bc6f1-c801-4f4b-beba-9a5f0387d802', 'route': ['p1', 'e10', 'i3', 'x12', 'p3', 'c3']}
1769466198.3274152,RECEIVED,837a212f-7019-4472-bbd6-872b7b4a835e,5c77e7e0-25dc-4d20-9d5f-ba21df6bc0ae,c3,c1,26,p1,?,surb={'id': '60bb32de-298e-4b65-830e-24bffe3c340b', 'route': ['p1', 'e4', 'i9', 'x11', 'p3', 'c3']}
1769466198.4895742,RECEIVED,e1fc4321-0223-4e72-968f-2a6d96ae163a,8d25c3d5-6e87-4138-8e5c-eb2637e11ddb,c3,c1,27,p1,?,surb={'id': '360d57ca-934c-4d88-956f-0d59f774ac14', 'route': ['p1', 'e12', 'i1', 'x10', 'p3', 'c3']}
1769466198.795742,RECEIVED,bcb87936-f7dd-4b41-a467-70c6821ce8db,d53ad300-cab0-454f-8d3a-f586f25f1747,c3,c1,27,p1,?,surb={'id': '12ffd75f-0d57-4c76-ba58-e76b701e7e03', 'route': ['p1', 'e6', 'i10', 'x1', 'p3', 'c3']}
1769466198.9359925,RECEIVED,909825d5-cfa3-4548-8f13-24956ddfda73,ae101bcb-df74-4944-8a34-304b4d32275f,c3,c1,25,p1,?,surb={'id': 'f5ca519d-0b27-418f-a0c7-8f484085cc2f', 'route': ['p1', 'e10', 'i11', 'x9', 'p3', 'c3']}
1769466199.160095,SENT,d26979dd-18f5-4c00-9fed-65067b72e074,c50f79da-0800-4a18-9343-c1d674ace6a0,c1,c3,3388,?,p1,
1769466199.160249,CREATED,6d764ca2-677e-4738-9060-2561820b8e0e,d756a2c4-b6f6-47f6-838d-722eda60dd27,c1,c3,27,?,?,surb={'id': 'dd6a413a-86cb-425b-a273-0aa87889367c', 'route': ['p3', 'e11', 'i5', 'x10', 'p1', 'c1']}
1769466199.2993646,RECEIVED,896bbf6f-6059-4aa2-a63a-8179942c6c06,a69b4ba8-087a-4119-8467-61fc73d6e3b5,c3,c1,27,p1,?,surb={'id': 'd5853c18-fada-4805-bcea-3d6afe92304f', 'route': ['p1', 'e11', 'i3', 'x10', 'p3', 'c3']}
1769466199.5454915,SENT,c3478ff1-ae35-4ae2-9874-e8ec0f0dd5d0,1e31b455-e43a-42b2-9783-81d11c7081ba,c1,c3,3383,?,p1,
1769466199.5456417,CREATED,4bae4f49-fc07-4b05-bd70-0239ae97d11d,0064bb86-2d08-4018-a0d3-ec7169e47dcb,c1,c3,26,?,?,surb={'id': '0a5002e6-7d71-4129-b494-0696dd35fc93', 'route': ['p3', 'e4', 'i1', 'x10', 'p1', 'c1']}
1769466199.846595,RECEIVED,4ea3bc44-0c4a-4a27-bc82-6d11dac3aef1,dfeea9a3-2fa4-44d4-bb81-c26abc296a20,c3,c1,27,p1,?,surb={'id': 'abc816d0-aa6a-40bc-83d4-35814a7a84b2', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769466200.7410243,RECEIVED,9c2e1ff5-2089-4403-b310-50f15c39ef74,ccf4dc70-c81a-4e1c-a7ac-8208bcbcd5d4,c3,c1,26,p1,?,surb={'id': '6fe901da-83ea-4778-bc09-4b316824c079', 'route': ['p1', 'e5', 'i2', 'x12', 'p3', 'c3']}
1769466201.1493454,RECEIVED,1f7ffb65-8772-4bba-b5eb-abbbc9e8818a,4c5e63dd-78ef-4f30-ba76-6ffed4f7cc8d,c3,c1,27,p1,?,surb={'id': '5ad912a9-746a-4acf-b68d-9802473db06e', 'route': ['p1', 'e2', 'i2', 'x5', 'p3', 'c3']}
1769466201.1804574,RECEIVED,073e7927-4470-46a4-b001-4a12a79d358c,7508d5ec-5f80-4a28-b201-a43de7e33a69,c3,c1,27,p1,?,surb={'id': '0f7f3510-ac79-4ea6-b255-b07391afef8d', 'route': ['p1', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769466201.8753479,SENT,2c9c9bb2-7fb1-4db0-8e50-0abe29be8152,fdc84cfa-465a-4740-b44f-5acf64895394,c1,c3,3375,?,p1,
1769466201.875499,CREATED,c2f312a4-2b48-4a01-8d57-020d19f3b90d,5c252f9a-03e1-4b86-81cd-c7557baff556,c1,c3,26,?,?,surb={'id': '3de387fb-8943-4cc7-9abe-3cd7f44db179', 'route': ['p3', 'e9', 'i5', 'x8', 'p1', 'c1']}
1769466202.0410187,SENT,029e9894-24ba-4d7f-82a1-78d5056afda5,fa2a566a-8fb9-4241-8fbd-a92d72709faa,c1,c3,3379,?,p1,
1769466202.0412035,CREATED,6bd94d2b-649f-4c75-8dd7-6870a3165c64,30f8d576-f0fd-431f-902d-0427629bf199,c1,c3,26,?,?,surb={'id': 'bb4aaa0b-2c56-4971-883e-8ab7879ecaae', 'route': ['p3', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769466202.2183342,SENT,8992abfb-17ba-4f49-b91a-ae9e20eaf7b3,6b8c7458-db2a-4dc9-b224-9afd61960f58,c1,c3,3359,?,p1,
1769466202.2185028,CREATED,b2d1f5a1-1b4d-4cad-acd3-d359f47f540e,14ebe973-4932-4c19-b9b2-9f9a4e6e8f4f,c1,c3,27,?,?,surb={'id': 'c1e260ff-43c2-4204-b63c-a0161681de08', 'route': ['p3', 'e6', 'i11', 'x9', 'p1', 'c1']}
1769466202.3614798,SENT,3fc0fa37-8324-4999-96eb-2edd48047587,fa99751f-6430-429f-8b77-bcf537515917,c1,c3,3389,?,p1,
1769466202.361631,CREATED,ee0252f0-1d57-4557-909d-8a4abdcc9e24,2f2d5c29-dc1e-418a-bf04-3cd36fb60030,c1,c3,27,?,?,surb={'id': '9c45c28e-b3cd-4808-87fe-c55fefd59238', 'route': ['p3', 'e4', 'i8', 'x7', 'p1', 'c1']}
1769466202.375475,SENT,a1937252-bde1-4182-bc12-558efdd044f4,dcd99942-3944-439b-b02e-7cceaea4a85d,c1,c3,3359,?,p1,
1769466202.3756266,CREATED,5a78c3bb-2a19-4096-88b4-f96c6b6c9222,009cbb40-ae38-4f9c-8906-1e49b1dcf2d5,c1,c3,27,?,?,surb={'id': 'f02c0ca7-7643-4c5b-9dd2-b9ff40dfe641', 'route': ['p3', 'e11', 'i8', 'x7', 'p1', 'c1']}
1769466202.3814282,RECEIVED,47c88692-1bc6-4d66-aa60-c8c065f3ef12,46cec2ca-1501-47a1-a4b5-f0a6898432b7,c3,c1,27,p1,?,surb={'id': '82d7ffa4-c283-47b8-8efa-259e9b247f7d', 'route': ['p1', 'e8', 'i1', 'x10', 'p3', 'c3']}
1769466202.4268045,SENT,208d2dd6-0487-4b59-9b08-b877d9536eba,076d2821-e5dc-434e-aa53-694f10dc5668,c1,c3,3373,?,p1,
1769466202.4269888,CREATED,c8474e74-d3e5-4c1a-ba0c-47ff412a28b5,30aeb397-bf75-4a3f-aff3-e226bec7720b,c1,c3,26,?,?,surb={'id': 'a7bfdf57-29ff-4867-8c08-41a39855e233', 'route': ['p3', 'e5', 'i6', 'x10', 'p1', 'c1']}
1769466202.4362097,RECEIVED,b212d79a-4811-48e7-ad21-59c8fd17505b,1eec81e3-3217-4d32-a623-3f17e2e73b8f,c3,c1,26,p1,?,surb={'id': 'fa2d7795-62b7-4f73-a410-9e74469c3c07', 'route': ['p1', 'e8', 'i11', 'x7', 'p3', 'c3']}
1769466202.6514223,SENT,9bd72606-0997-48b3-81b3-3c58157e46a5,1454e5f6-5b08-4306-924f-ab84bc683648,c1,c3,3382,?,p1,
1769466202.6515782,CREATED,690f91c9-c751-41cc-8ba0-842022037bd4,cb6d62bf-292a-4358-b4de-03ab039a44fa,c1,c3,27,?,?,surb={'id': '5b988425-2539-4b18-a635-6b22b1ef7711', 'route': ['p3', 'e11', 'i5', 'x7', 'p1', 'c1']}
1769466202.6670442,SENT,a3e1826c-e3c4-4ac7-977f-08c1c0bdde03,ffcc4daa-c9bc-4feb-9afc-02c8672f36f7,c1,c3,3387,?,p1,
1769466202.6672232,CREATED,72d63f5b-9fbf-40a6-a637-c298995e4032,bff5f666-49e4-4105-a201-1e01e753bdb6,c1,c3,27,?,?,surb={'id': '9c8af1dc-bd87-4c0a-863b-d253830918e1', 'route': ['p3', 'e4', 'i7', 'x9', 'p1', 'c1']}
1769466202.8492756,SENT,653f7ca5-b159-4351-bcba-7e0e0b448b07,2783f295-901e-479b-8ba1-8e1765b91199,c1,c3,3391,?,p1,
1769466202.849423,CREATED,b3f70370-18d8-43e2-a632-fd34a07b2a56,85de962e-d810-4abe-adc4-9f3a3ef86db6,c1,c3,26,?,?,surb={'id': '774dbe68-cdbe-4f3b-813d-274afe465a31', 'route': ['p3', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769466202.9679847,SENT,87e7c2f5-8ffd-41f5-913b-75114797bf61,b36cae56-be1e-4b98-9261-13603088d381,c1,c3,3359,?,p1,
1769466202.968224,CREATED,76d1f1eb-f14b-493d-9590-0b1a77b6a741,624cd219-f849-45ec-981a-faa57e9ea000,c1,c3,27,?,?,surb={'id': '5b77cc0f-95f4-4054-b616-6653c6cb4771', 'route': ['p3', 'e9', 'i6', 'x1', 'p1', 'c1']}
1769466203.0784283,SENT,96864760-691c-4202-a151-22b053075c22,2a1301db-81c9-4f57-88ef-99414b145b54,c1,c3,3363,?,p1,
1769466203.0785725,CREATED,a97bd428-b4a2-405a-99a2-7c7afa4c1abf,49903bbe-56d4-4254-98f3-50717a84719a,c1,c3,27,?,?,surb={'id': '797ebb4a-3c3d-4494-adcc-18be83732afe', 'route': ['p3', 'e6', 'i12', 'x8', 'p1', 'c1']}
1769466203.087537,SENT,33f37c01-ddc0-4aa4-8aa7-9a4afb0a1b02,d3309f1b-cd9b-41d0-ba46-5673576325f7,c1,c3,3361,?,p1,
1769466203.087686,CREATED,18c4bc3c-a54c-4539-8f74-be239316fb08,dc12814a-c266-4165-932e-eaf09889c81d,c1,c3,26,?,?,surb={'id': '13867266-5c8b-48a2-bbcf-ac5933f7e603', 'route': ['p3', 'e1', 'i7', 'x7', 'p1', 'c1']}
1769466203.144027,RECEIVED,b6e98f11-ecc4-4e17-ae96-9f914a8dfb80,9ba2e40c-ab25-47b0-9db9-91f8fa23c138,c3,c1,27,p1,?,surb={'id': 'da276c12-9fe7-4bb5-b7f7-ad936f5b287a', 'route': ['p1', 'e10', 'i9', 'x2', 'p3', 'c3']}
1769466203.2723086,RECEIVED,c4af1a92-a470-4633-9a13-ad3772662103,74588368-13e2-4846-841d-a3432cded302,c3,c1,25,p1,?,surb={'id': '5a389c26-3287-47ab-98dd-fd2efcc38a0c', 'route': ['p1', 'e3', 'i12', 'x1', 'p3', 'c3']}
1769466203.5426729,SENT,274fc740-e40c-4981-b740-895bfc4d57dd,26245510-8ed4-4ff4-890f-40312f72c9c9,c1,c3,3359,?,p1,
1769466203.5427728,CREATED,9e3f2bd5-6bb6-4d0d-a695-92b9c29d0802,b1eb0ee2-536a-4a7f-bed0-5daa313d9ddf,c1,c3,27,?,?,surb={'id': '602e067c-1a24-4565-bf7f-42e3ab2d8737', 'route': ['p3', 'e6', 'i9', 'x3', 'p1', 'c1']}
1769466203.5730848,SENT,8de4e0ff-ec13-4dc3-a4b0-b28115623aa3,3f681420-5600-4ddc-acd1-f36d4a3594e8,c1,c3,3400,?,p1,
1769466203.5731864,CREATED,5e5c5385-b771-4f25-a3c6-106c7c4608f2,32d05386-cbd3-4899-8fac-74b80ba38a34,c1,c3,27,?,?,surb={'id': '5b0157eb-81de-413a-a02c-9de1eaaf8bd9', 'route': ['p3', 'e5', 'i8', 'x10', 'p1', 'c1']}
1769466203.8558073,SENT,5edc5fc1-ba98-4462-8c54-c67b11916ecd,4a443eb5-2be6-400c-8d2a-9a3c75751b01,c1,c3,3408,?,p1,
1769466203.8559456,CREATED,053c50e3-da20-4d6d-85c4-3c37ac6d7e53,5db878ae-2350-4083-b3ae-9669b27da0dd,c1,c3,27,?,?,surb={'id': '86ce3f8d-6d5e-439f-9ea1-9c3ce74e47d9', 'route': ['p3', 'e10', 'i3', 'x11', 'p1', 'c1']}
1769466203.9637542,SENT,4ae4e4dd-0b34-4624-8586-4a74013b3dc8,6dcc33b2-7693-4b9a-ba3f-b7246a0971eb,c1,c3,3372,?,p1,
1769466203.963903,CREATED,cc7052db-27c5-4b7e-af18-86d2fa1f1415,808f718f-19a5-48e8-a983-ba4d052994e1,c1,c3,27,?,?,surb={'id': 'a4ad4fde-a5fe-4f94-830d-bc84b0ec5588', 'route': ['p3', 'e4', 'i5', 'x3', 'p1', 'c1']}
1769466204.1068676,SENT,54999715-6b68-4c3d-8c6f-85aa95173ecb,c7f6861a-c195-4513-a48a-94d7d2a0225d,c1,c3,3400,?,p1,
1769466204.1069982,CREATED,f5270e5d-bcc6-445c-a78e-45ee8be25356,68510974-9c28-4ee7-869f-5d253cdbfb96,c1,c3,27,?,?,surb={'id': '32a219a0-ead0-4d45-abf5-4572dd3be3bd', 'route': ['p3', 'e8', 'i12', 'x2', 'p1', 'c1']}
1769466204.180693,SENT,2db547cc-d2c6-434c-b090-40bdd88a73df,a2c032c9-fb95-45df-b72f-4b48c93cd6f7,c1,c3,3372,?,p1,
1769466204.1808753,CREATED,8d1664b7-4001-4ca9-af1f-744f51902f08,3cab07bd-efdc-4eef-b8fc-5fac27de56b6,c1,c3,27,?,?,surb={'id': '6c4025b6-6f93-43aa-8a8c-8ceea2f43c02', 'route': ['p3', 'e4', 'i5', 'x5', 'p1', 'c1']}
1769466204.5019624,RECEIVED,c4ce0a57-9302-4661-8f27-d1e5d620bcc8,5b8b1759-9dab-4b14-8b0d-a2c90dd63e82,c3,c1,27,p1,?,surb={'id': '5c2c13ab-89f0-48a2-b1e3-a42cc3b86ed6', 'route': ['p1', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769466204.7044222,SENT,e0fb85a9-c883-4b37-9edf-0bb666aa2da4,537ae670-35a4-4d93-9d69-2462e35376ed,c1,c3,3400,?,p1,
1769466204.7045696,CREATED,af34e3f7-071b-4adb-b41c-55d46c437356,44984e31-f282-4033-bb56-e24b9b3769dd,c1,c3,27,?,?,surb={'id': '7f11a416-fdf9-4758-8bca-fd82ff8f6fea', 'route': ['p3', 'e8', 'i11', 'x12', 'p1', 'c1']}
1769466204.8140059,SENT,3a9a6401-760d-4c31-bdbf-cb4d7125b043,3f3f9399-28b8-4501-94d9-13cab554f203,c1,c3,3379,?,p1,
1769466204.8141696,CREATED,9c924e19-9b0d-4d1a-8995-29727d49bb01,b8122fdf-cfeb-4621-b3e6-1117836f17c5,c1,c3,27,?,?,surb={'id': 'eee16edd-9079-45b9-b252-0f46f608c4a5', 'route': ['p3', 'e7', 'i3', 'x10', 'p1', 'c1']}
1769466204.9513986,RECEIVED,e2a529fb-54be-4839-9d82-85c447510df0,6d21c799-7a68-4723-90d9-16906a1b426d,c3,c1,26,p1,?,surb={'id': '8bebd6e7-b088-4840-a1d0-c3aad764ba9d', 'route': ['p1', 'e5', 'i2', 'x7', 'p3', 'c3']}
1769466205.1745577,SENT,1f3a4305-25a3-4ab1-90fb-10f9af0c0ccd,68e9dac3-9c5a-4c68-b5ae-c72e1eae9edb,c1,c3,3388,?,p1,
1769466205.1747024,CREATED,8d2751fb-c614-4623-a342-4190ea76d51c,ee376b7b-451c-4a5b-910d-de6f5fe5a103,c1,c3,25,?,?,surb={'id': '5447a0e8-6389-462f-b3b1-8d21ef0e8900', 'route': ['p3', 'e10', 'i5', 'x9', 'p1', 'c1']}
1769466205.3021798,SENT,56e7475c-26ed-4219-811d-7e8e7764cd42,ae4b05b6-cc37-4942-bec6-9cd5d9f5285c,c1,c3,3394,?,p1,
1769466205.302332,CREATED,c365cd44-187a-43ce-86ae-ffba8c6097ac,718b9d97-5fb0-4c6d-b9aa-b64a53e41159,c1,c3,27,?,?,surb={'id': 'b3aeeb6e-43d1-4b4a-869f-879a95476ba4', 'route': ['p3', 'e5', 'i10', 'x8', 'p1', 'c1']}
1769466205.3814201,SENT,3e7458a9-d1d2-4f3d-ba8d-09a0b7b82cd1,1c327554-77bd-4f1e-b822-9ea46407befb,c1,c3,3376,?,p1,
1769466205.381495,CREATED,ac6db2c1-2759-4b81-9eba-94dced820c1b,314c397c-b7fd-4300-94f1-f8f1e732d4b4,c1,c3,26,?,?,surb={'id': 'abac1d6f-017f-4f40-aacd-8caf0cacfa13', 'route': ['p3', 'e10', 'i12', 'x6', 'p1', 'c1']}
1769466205.4888134,RECEIVED,a33e2ece-545e-49bd-a23f-bb204b386707,4fdb1397-e43a-4083-9af8-0102372b5c11,c3,c1,27,p1,?,surb={'id': '13ba55a0-6dbd-4d9d-b036-ba420223ed15', 'route': ['p1', 'e4', 'i7', 'x3', 'p3', 'c3']}
1769466205.8264737,RECEIVED,be5007a6-b851-47f3-9a27-714793d1f38b,2aac0564-e610-417e-a0e8-a16ac78a80ca,c3,c1,26,p1,?,surb={'id': 'c1cedccc-f4a7-4786-8fcb-ae4721740b27', 'route': ['p1', 'e11', 'i5', 'x11', 'p3', 'c3']}
1769466206.0324407,SENT,b4adfef4-9f8f-439d-8130-86752ef44ac2,ad94b540-328b-4819-b21a-4bd9157f43ed,c1,c3,3384,?,p1,
1769466206.0325868,CREATED,c1c85288-eceb-4aba-9fea-43c3f234e139,f3c679b1-b8f6-4730-a133-f809d65aba4a,c1,c3,27,?,?,surb={'id': '3ebf89b6-7cae-4b45-be79-f637e025d4c1', 'route': ['p3', 'e2', 'i11', 'x11', 'p1', 'c1']}
1769466206.2357583,SENT,71d474e7-f6b3-4cf5-9a32-1406380e1816,2de03b1b-1c81-4b4c-8d9c-33fdee4e6b60,c1,c3,3359,?,p1,
1769466206.235817,CREATED,667ed2e8-bbf7-4a24-9f09-db4fd0877677,f7174d84-a4e4-47c9-9a5a-f1907275a330,c1,c3,27,?,?,surb={'id': '6bb4315f-b602-4565-8734-b4b7e81bdb06', 'route': ['p3', 'e2', 'i7', 'x5', 'p1', 'c1']}
1769466206.4102366,SENT,fa7c574e-877c-4d53-997f-bfcc53717b83,23588042-c6c2-4569-952f-de2f71be1862,c1,c3,3359,?,p1,
1769466206.41039,CREATED,1eb36f2c-d0d5-4aa0-9a5e-dad5d8af649f,c5102ad0-0d1f-43ad-b333-bbc86b8d93c2,c1,c3,27,?,?,surb={'id': '40afe8ae-12ea-4bab-b82b-c275ffb8aba2', 'route': ['p3', 'e3', 'i6', 'x8', 'p1', 'c1']}
1769466206.4155102,RECEIVED,6f739f6e-ce3c-46fb-8d2c-9a857195cf1d,113b57cf-7377-4438-aa60-b13b7dea5d35,c3,c1,27,p1,?,surb={'id': '31842bcb-c80b-45de-94f0-bffe9b62b7fc', 'route': ['p1', 'e1', 'i5', 'x1', 'p3', 'c3']}
1769466206.4985185,SENT,58398c84-5bea-4d5f-be10-7cb9e9f7a67d,4a392a99-99d5-4398-a8fa-710e23542b43,c1,c3,3393,?,p1,
1769466206.4986594,CREATED,8a0bee36-1457-4e94-842c-f7b0a81afbe7,be82ed7e-8db5-4386-aeb5-38750268b9ec,c1,c3,26,?,?,surb={'id': '7452b7bd-5052-423e-a8a6-168a58ad6d69', 'route': ['p3', 'e2', 'i10', 'x3', 'p1', 'c1']}
1769466206.8504832,RECEIVED,a402fd2f-d712-414e-90f1-282e66218df7,f66f9b04-2255-43be-a575-36c8013e11b0,c3,c1,26,p1,?,surb={'id': 'b4e9d0d6-c648-473b-a1de-dd3d30f2985a', 'route': ['p1', 'e9', 'i5', 'x6', 'p3', 'c3']}
1769466207.290674,SENT,df08ec55-c6ac-4375-b7d6-c5a455d85b09,72926d12-15a6-4b6d-91c0-6336bdf2980d,c1,c3,3391,?,p1,
1769466207.2908208,CREATED,4e2524db-58e6-4a0f-a542-583ce06e1ea3,97d86bb7-1a7b-4117-9b7d-75a668fd93bd,c1,c3,27,?,?,surb={'id': '6d32544f-7d91-4b15-bcbf-3b456b61288a', 'route': ['p3', 'e5', 'i11', 'x5', 'p1', 'c1']}
1769466207.4955387,SENT,9537e008-9cab-406b-b556-e36451bbc269,cca9f5f3-34d6-4686-8a24-d3bc67f48a15,c1,c3,3400,?,p1,
1769466207.495615,CREATED,3355dc0e-1214-4413-8273-104145f6ff6b,66d05faa-3659-435d-bccb-eb4ff8cf82ee,c1,c3,27,?,?,surb={'id': 'e86f707a-4a24-4092-ac87-1813fd51c03c', 'route': ['p3', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769466207.4999363,RECEIVED,88220637-cbd7-4b96-bd6f-22b82cf07019,61a6d971-a40c-4363-a899-9b0da533275c,c3,c1,27,p1,?,surb={'id': 'aaede541-d1c8-45ea-89ec-1968d65b38d9', 'route': ['p1', 'e8', 'i8', 'x4', 'p3', 'c3']}
1769466207.5314846,RECEIVED,b234e975-b218-4570-873d-610349bb88db,88a671b5-602f-4788-a36e-8053e556bf28,c3,c1,27,p1,?,surb={'id': 'c525e9bd-f64f-4c62-b06a-83ec4882bd49', 'route': ['p1', 'e2', 'i12', 'x5', 'p3', 'c3']}
1769466207.921635,RECEIVED,5c6cdad7-74c2-42c1-8656-dd6459b15a38,64d0fb04-43b6-4639-b37f-d3a4008488a7,c3,c1,26,p1,?,surb={'id': '93fdf976-5dda-4e8c-917a-e5bd3b935ffb', 'route': ['p1', 'e8', 'i11', 'x6', 'p3', 'c3']}
1769466208.2954597,SENT,315bbee7-acfb-41b6-b3d5-015af4659ece,fbf2fd34-8b8a-4256-876c-af44ed1e4c65,c1,c3,3375,?,p1,
1769466208.295609,CREATED,a87ee8d3-6d33-4b4b-802e-e1e8e763707c,f2300aa8-06c8-4865-8773-0dd77f702ffc,c1,c3,27,?,?,surb={'id': '5952f462-3bbc-4289-88df-173ddc767422', 'route': ['p3', 'e12', 'i12', 'x7', 'p1', 'c1']}
1769466208.4420333,SENT,ce30a969-07dd-4b41-a3bd-fcc40736126d,80437632-a548-41e1-ad98-30aa14f4c910,c1,c3,3376,?,p1,
1769466208.44223,CREATED,ddc71115-bf31-42c3-958d-35773c1b1bd0,ec0108f7-9a0e-41d9-bcd8-41e1a5f99148,c1,c3,27,?,?,surb={'id': '1578e8df-cbf6-4ee0-92b0-7520660455e2', 'route': ['p3', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769466208.4801962,RECEIVED,df591a5a-b2a7-44f0-8b95-dde86101b0d8,a4053247-91e8-47a0-a047-7e3f7aaa5abd,c3,c1,27,p1,?,surb={'id': '257a426e-23cc-473d-882f-b9c814d64ccd', 'route': ['p1', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769466208.5589805,RECEIVED,e8cedcf5-7081-4335-ad6c-367b658a4910,d5843e6e-9264-4c9d-b9d1-d79a80d48d98,c3,c1,26,p1,?,surb={'id': '3972878e-7e01-45b4-82be-34c331d8ba34', 'route': ['p1', 'e1', 'i10', 'x10', 'p3', 'c3']}
1769466208.7752702,RECEIVED,61de1614-2ffd-46ee-bc0d-5611410cad6d,04a8648d-d766-4bf5-b031-9f9675866843,c3,c1,27,p1,?,surb={'id': 'c5ab5a24-54de-492a-95bd-0c0700de0a2d', 'route': ['p1', 'e6', 'i4', 'x3', 'p3', 'c3']}
1769466208.9245098,SENT,66dc2929-ff4c-47b9-878b-c682113626d8,4d338d47-b2f9-4c4d-8593-ad59690bc7b4,c1,c3,3381,?,p1,
1769466208.9246035,CREATED,15c1ce70-d809-4672-857a-1714989a5394,a75c9474-8008-4c15-8827-82104afd9c9b,c1,c3,27,?,?,surb={'id': '42df380c-5887-4bfe-8f3d-0c7040f19e63', 'route': ['p3', 'e5', 'i8', 'x3', 'p1', 'c1']}
1769466208.940292,SENT,2fb6c0d1-a8f1-4052-836e-aef36688e99d,6ec6b524-e677-4db6-a780-fade2ff76c21,c1,c3,3395,?,p1,
1769466208.9403837,CREATED,01b55b6b-bc3b-4f30-a080-985533d05353,33785913-b98a-493e-ad88-9fb628dc6cfb,c1,c3,25,?,?,surb={'id': 'd1c9e78f-a95c-4cb2-82f9-371db7aac1ec', 'route': ['p3', 'e2', 'i2', 'x6', 'p1', 'c1']}
1769466209.154857,SENT,8f7274dc-4609-42d8-9d62-981bd229e041,aa9349e2-78ce-416e-b314-07aa5529fb9a,c1,c3,3401,?,p1,
1769466209.1550047,CREATED,4b3e3bd4-1e08-43dc-adc4-8353c58f34ee,79c61079-98c2-4b33-9481-b40637577bf8,c1,c3,27,?,?,surb={'id': '7a5ccd33-8658-47f3-b7d0-cc4855744c43', 'route': ['p3', 'e6', 'i4', 'x3', 'p1', 'c1']}
