timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466086.5564744,SENT,9794209d-e7c1-4852-a2eb-7fbe72ed99f4,1bded939-882a-4a4b-8719-42fafc78f1f2,c4,DROP,2032,?,p1,
1769466086.5565977,CREATED,a1ea094f-c709-40cc-bccb-a70abe3ef73c,3b367213-6122-44e7-b861-53267b9a6940,c4,DROP,27,?,?,
1769466086.761642,SENT,d86d5bcd-6a58-429c-b1fe-285ee8c4dca0,90eeaa38-26d1-4d11-a336-0d8f6ff7e17b,c4,c5,3384,?,p1,
1769466086.761794,CREATED,2fa35f72-4d5e-43e6-9c5e-9fa763fb476f,2977b6af-24ba-4be1-b4ca-4eee137d36a4,c4,c5,27,?,?,surb={'id': 'e02018a0-88fa-4c31-ba48-9fee90691ee0', 'route': ['p2', 'e3', 'i3', 'x8', 'p1', 'c4']}
1769466091.523211,SENT,852a7589-4326-4ccf-b617-c61c836efec3,e1f6d283-d005-4f31-b162-7771fcfcaf63,c4,c5,3400,?,p1,
1769466091.5233605,CREATED,bca636f6-aba6-4c80-afa3-3923ff484e2f,877798e7-6ac4-447f-bfb1-0fa194e5dde9,c4,c5,27,?,?,surb={'id': '3bd26919-d207-48c0-840a-1ab16caa9271', 'route': ['p2', 'e12', 'i2', 'x7', 'p1', 'c4']}
1769466091.533959,SENT,b453d5b6-e550-4a1d-874d-b8c0df1bc734,ea6dfd72-3523-45f8-9cff-60ebbadeadd6,c4,c5,3387,?,p1,
1769466091.534143,CREATED,3ab43561-4e61-49f9-9429-3d65d9886bd4,284a06fa-8a39-417d-a60b-60234ba00576,c4,c5,27,?,?,surb={'id': '71bc48a5-0355-42c2-b72c-b92dddf737b6', 'route': ['p2', 'e11', 'i4', 'x11', 'p1', 'c4']}
1769466091.7408462,RECEIVED,945a9634-16e9-4629-a3b4-94eafa0f3c89,85af2d74-c7cb-47b4-b122-15ca53436e83,c5,c4,27,p1,?,surb={'id': 'eef803a2-3f1f-4692-b1af-829702c8e9b8', 'route': ['p1', 'e2', 'i2', 'x1', 'p2', 'c5']}
1769466092.5434387,SENT,18c8fbc6-ecfe-4fa6-a9a2-87067e04d76c,1fc6f92a-dc4e-4559-9795-f12267c84da7,c4,c5,3376,?,p1,
1769466092.5435834,CREATED,ef9eb418-f28b-4b55-bfd9-bb8fc4384199,67c24eaf-3dbd-4467-a3de-06363d3935df,c4,c5,27,?,?,surb={'id': '0aa714b5-2435-4640-9086-a3cb4d8e230a', 'route': ['p2', 'e2', 'i11', 'x4', 'p1', 'c4']}
1769466092.5599022,SENT,0f1ed582-034d-49b7-b6c1-4537726178db,11e8de9d-431d-44f0-b562-34372871c910,c4,c5,3399,?,p1,
1769466092.560093,CREATED,1495822d-b07b-4510-b40a-e455bc6e9040,54880afe-09ce-4dbf-aaf5-50a78e069fa4,c4,c5,27,?,?,surb={'id': 'd049df1c-176a-433a-88a7-aff70114e6ac', 'route': ['p2', 'e5', 'i12', 'x11', 'p1', 'c4']}
1769466092.8446016,RECEIVED,b4df2631-2d63-44d0-915b-29ec8443f270,ba57ee81-7fe9-46ce-ae57-8ef29ab32d83,c5,c4,27,p1,?,surb={'id': 'b55eea3d-401b-4ce5-bb5d-05fcd894d2f1', 'route': ['p1', 'e4', 'i12', 'x10', 'p2', 'c5']}
1769466093.1397142,RECEIVED,62d1ed49-00a9-4e49-b400-a078b94955ac,2c0c019b-ed25-4313-b58d-60d64c9f0c34,c5,c4,27,p1,?,surb={'id': '8202268a-15e3-4123-81d6-5dd81ad535cc', 'route': ['p1', 'e11', 'i4', 'x6', 'p2', 'c5']}
1769466093.176452,RECEIVED,4f188287-3958-4747-90b0-edcf3bd977fc,28b68887-ce4d-4fe4-91ed-63ead8515072,c5,c4,26,p1,?,surb={'id': 'dad6eae5-7969-471d-8395-fc008a65ef91', 'route': ['p1', 'e12', 'i3', 'x4', 'p2', 'c5']}
1769466093.2628086,SENT,9321a9b1-347c-4e05-8efa-a33e4cd9df8c,92b22f6c-3a4d-41c4-882e-30aafe329fd0,c4,c5,3379,?,p1,
1769466093.262957,CREATED,b4b32657-031c-4285-a940-229085f64b5e,69d0dfb4-a499-4eeb-b0f4-5999d6a720b7,c4,c5,27,?,?,surb={'id': '98d44cd7-eb56-481e-81d1-cef21804e366', 'route': ['p2', 'e2', 'i8', 'x8', 'p1', 'c4']}
1769466093.4237719,SENT,0652cbae-1a75-4fec-839d-a61baa0dc037,668ebe16-de53-4355-a620-da704e92ad16,c4,c5,3379,?,p1,
1769466093.4239168,CREATED,6ca2e416-6570-4f40-bfbb-d63be31007b1,6d0aec8c-9322-432f-9bbe-eff4fbaee6a2,c4,c5,26,?,?,surb={'id': 'e90738e3-dd40-4bae-bb4f-118b9463c357', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769466094.2171025,SENT,30cff2d6-0746-4379-a876-6e177550357c,bd6c2ef6-d171-48ae-82ae-d7b309ac8b83,c4,c5,3400,?,p1,
1769466094.217257,CREATED,920596cd-0646-4678-9f04-54ae157d170f,104b7118-2ba0-47fa-88d1-e2108f5e4838,c4,c5,27,?,?,surb={'id': '2897bcf5-c138-47d4-9358-0374bdc5f287', 'route': ['p2', 'e1', 'i4', 'x10', 'p1', 'c4']}
1769466094.2429235,RECEIVED,255e8dc1-b308-4bfe-8c18-471de201ee07,c7a0f7f9-dbdb-49ee-a738-5220cd7eaaf6,c5,c4,27,p1,?,surb={'id': '21769c34-a0f8-4e24-86b2-0a90e3bc4f20', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c5']}
1769466094.3646047,SENT,96cc2978-2990-4f03-9ae3-745753a27451,f03e87ab-24da-48e0-b730-ee8cfd644bed,c4,c5,3392,?,p1,
1769466094.364768,CREATED,e919df51-b66b-4952-b7b4-7a3e59ffd0d1,b691d18b-95fb-4dd1-9a65-dcb1a79cee8c,c4,c5,27,?,?,surb={'id': '3457068c-d940-4f61-80f6-7701091ba5d2', 'route': ['p2', 'e11', 'i10', 'x6', 'p1', 'c4']}
1769466094.444888,RECEIVED,a02059e2-65a7-4a54-9d24-a59bfe3cf5ef,22ee8580-bf05-46b5-8dcf-0b47d8597b5a,c5,c4,27,p1,?,surb={'id': 'c3445ddd-0857-4d4d-ac16-5a29aa2860fb', 'route': ['p1', 'e8', 'i5', 'x12', 'p2', 'c5']}
1769466094.5794713,SENT,f9d91356-19aa-4fa9-a0e4-44712b398183,dc075046-a81b-44b0-bf19-09d891078481,c4,c5,3368,?,p1,
1769466094.5796251,CREATED,cc19b3ab-af5a-4119-8954-ffd48d3476e7,5fd2dfb0-638c-41e0-af76-9d5508e33d36,c4,c5,27,?,?,surb={'id': '698e7813-9eef-4e66-afe4-13f5b9833d17', 'route': ['p2', 'e11', 'i9', 'x8', 'p1', 'c4']}
1769466094.9612126,SENT,ee3ae68f-ce11-433b-8753-6eab0ab301b5,19df7d7c-03a1-4713-8a80-0d0b91d55bd0,c4,c5,3367,?,p1,
1769466094.9613614,CREATED,fc049833-2991-460c-8347-27893e2da3fa,1e2cf3f2-692e-4a91-b619-c28e98adf039,c4,c5,27,?,?,surb={'id': '014128ff-3eb3-4cf0-9dbe-b72e160de3ef', 'route': ['p2', 'e4', 'i8', 'x10', 'p1', 'c4']}
1769466095.0260854,RECEIVED,695d1230-8c0a-4b69-ab67-fd289f3c7250,a58527a1-92fa-4264-a0f8-b1647ec8e72f,c5,c4,26,p1,?,surb={'id': '715cdabc-4712-4514-8049-2d20eb2357c1', 'route': ['p1', 'e1', 'i7', 'x10', 'p2', 'c5']}
1769466095.2511954,SENT,2233d7e5-da26-4027-8795-d7c25718f6c8,8bf268bf-1b38-4dba-8655-9f24f779f284,c4,c5,3381,?,p1,
1769466095.251382,CREATED,5613d6a0-0c7c-4b06-9bf0-9b445c8ed6e2,bd87d409-3eaa-4ba2-ba2c-0956805d2473,c4,c5,26,?,?,surb={'id': '3e8ba32f-4932-4fa3-bf46-3d406368d85d', 'route': ['p2', 'e6', 'i4', 'x9', 'p1', 'c4']}
1769466095.2743542,SENT,101211cd-74f8-45ef-b046-adf97df50f94,aee2d9f5-60c7-405b-b601-d49c590f4ff0,c4,c5,3380,?,p1,
1769466095.274501,CREATED,b1e11729-48c2-4292-88fd-5277017529d7,d5feaa21-e700-4c11-8794-a5c5a05720b9,c4,c5,26,?,?,surb={'id': 'a68b3f38-290f-45b6-9e18-9eb4a7560544', 'route': ['p2', 'e3', 'i11', 'x1', 'p1', 'c4']}
1769466095.8278582,SENT,6446e4a4-19d7-4a00-b40c-7e89034570bf,b9a5eba5-db19-4540-b63a-a642c118781c,c4,c5,3384,?,p1,
1769466095.8279555,CREATED,3c84ba4b-c0d0-400a-81db-148305f8355f,2aa39d18-d06e-422b-a421-9b22ecd9d64c,c4,c5,27,?,?,surb={'id': '3d410e46-96c0-4ef5-bef4-f5670275a9c7', 'route': ['p2', 'e11', 'i10', 'x10', 'p1', 'c4']}
1769466095.914325,RECEIVED,9eff16ab-4a96-4cf4-9697-d8218330b62b,c1de1e69-e2e7-4216-b201-426cf287e7f8,c5,c4,27,p1,?,surb={'id': '31976d02-704d-452b-9c7f-6b35b55caf2c', 'route': ['p1', 'e10', 'i5', 'x10', 'p2', 'c5']}
1769466095.938403,SENT,44a21c38-99b7-42a0-bc49-46c11d281e77,537e8d03-51d8-4d5c-b775-72124dc4cb90,c4,c5,3391,?,p1,
1769466095.938496,CREATED,b01ae989-706e-4977-8ca2-37ef36d9085c,7a4567d9-68fb-4c8f-9dd8-7a5d1f7d6ed2,c4,c5,27,?,?,surb={'id': '7023391f-f72b-43f5-8476-e3332c889774', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c4']}
1769466096.3379214,SENT,bdf379c8-720b-4e76-9912-538d04201518,111b0abe-b1ec-4dec-a11c-617c26fbd91c,c4,c5,3391,?,p1,
1769466096.3381104,CREATED,c1b04103-f51a-4f88-ba2d-83c31c84981f,bca7d035-4761-4002-90d4-ecef21fd4b23,c4,c5,27,?,?,surb={'id': 'c482dbeb-4805-4d12-820a-dcfe1b0927ca', 'route': ['p2', 'e11', 'i11', 'x7', 'p1', 'c4']}
1769466096.4446492,RECEIVED,e4ece244-3cae-4cd4-89c8-93e70d1c0abc,b0542d59-fba6-43cc-b3ce-b7f0f839f83d,c5,c4,27,p1,?,surb={'id': '2a999dfb-b8b1-48e6-b799-6e4e94db2b8b', 'route': ['p1', 'e7', 'i5', 'x7', 'p2', 'c5']}
1769466096.4891152,SENT,1e7d1d75-6ac2-47e5-a97f-4c250dd65ad0,cfd2dc5a-7659-4cf5-8406-40f8603b54da,c4,c5,3382,?,p1,
1769466096.489266,CREATED,a799fc09-17e7-4f37-a313-8911f2372d97,ff0bf319-05e2-4815-878a-e850bb7854fb,c4,c5,27,?,?,surb={'id': '2c464322-a70a-4f0c-9c23-b93a95c378a5', 'route': ['p2', 'e1', 'i9', 'x2', 'p1', 'c4']}
1769466096.5406227,RECEIVED,effed20f-32d8-42df-9ac8-2048879696b7,e8fdc01e-30d2-4a73-971f-4af530ee6061,c5,c4,27,p1,?,surb={'id': '691fbff7-718d-4d95-a29c-0b785c7e2b55', 'route': ['p1', 'e11', 'i9', 'x10', 'p2', 'c5']}
1769466096.7218902,RECEIVED,a0328c89-2a4e-46ef-bcb4-6d0ddfa1b6e4,36ba01a5-26ed-4f23-9e0a-a71394d44249,c5,c4,25,p1,?,surb={'id': '4ed28ec7-3cd0-4cfa-b1c6-ff1a7503cb8a', 'route': ['p1', 'e6', 'i9', 'x8', 'p2', 'c5']}
1769466097.0394902,RECEIVED,54459bb9-82fe-4d1d-82f0-83de99f01dd3,5d4a9113-6fbf-404b-8272-a2f40e750a90,c5,c4,27,p1,?,surb={'id': '33bc2ab8-6286-42c1-9706-3c7d4ac93f38', 'route': ['p1', 'e8', 'i7', 'x1', 'p2', 'c5']}
1769466097.1086714,RECEIVED,95037a8c-78a4-44cb-9873-a5941718f11d,f3e960ac-d7bf-4b6e-8904-4f1cc3354b3e,c5,c4,27,p1,?,surb={'id': '119c454a-4e42-4cbd-9ce1-0ea28919fd4d', 'route': ['p1', 'e11', 'i12', 'x10', 'p2', 'c5']}
1769466097.396885,SENT,adc27f5f-e2f7-4592-b2e9-5d98ec9746f2,d40bedba-1370-4054-b5be-0f4c3b3ec12c,c4,c5,3393,?,p1,
1769466097.397032,CREATED,c932c186-2b55-42de-bab9-b843e8e7c32b,da6f4e0c-1bc1-4d0f-8502-531eed2f54ed,c4,c5,26,?,?,surb={'id': '3a1b758b-ede3-40c7-9dfe-2e91a2f351a2', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c4']}
1769466097.4185824,SENT,3b0ec61b-bc81-4d41-b966-cdebcf393eed,4c29e5e8-b591-4972-9790-3c2b51b486f6,c4,c5,3356,?,p1,
1769466097.4187245,CREATED,895db3c6-e323-4edd-8fa8-dc1a606df9b1,06764c03-5898-4b0f-8e46-d220b3c4328e,c4,c5,26,?,?,surb={'id': '359a9acd-3636-48ab-8ca6-fa4e9b2b89e2', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c4']}
1769466097.4579563,RECEIVED,3f5dd4d1-e22e-4b8b-9cea-8c75d3d43941,333b5376-74a0-4cf9-9b8a-69a7deacce24,c5,c4,27,p1,?,surb={'id': '1bbbec15-8bc1-43d3-834b-a68c058e332a', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c5']}
1769466097.6762204,RECEIVED,cd461154-1a49-431c-9f92-9bfb1d37f2ed,d12e8fd0-da63-4b7c-a51c-4a39641c141c,c5,c4,27,p1,?,surb={'id': '44515ecc-7670-45c8-8253-77a78e3263e4', 'route': ['p1', 'e11', 'i5', 'x9', 'p2', 'c5']}
1769466097.952032,SENT,e2a5cd74-b32d-4ed7-938d-956e182c4017,fe7f8ce8-b043-4709-8001-b3235b83a764,c4,c5,3360,?,p1,
1769466097.9521503,CREATED,32439db6-0b2e-4e66-98d9-d6d47576863b,04299c55-2e58-472a-9d51-00f8762ab5fa,c4,c5,26,?,?,surb={'id': 'd6fc13f7-b295-47e5-b9ae-990008dba567', 'route': ['p2', 'e1', 'i8', 'x8', 'p1', 'c4']}
1769466098.114197,SENT,9b890d40-4a7c-4604-abe3-a52a8e2c296d,eb307fc9-f9e0-4b00-a841-8b9b3d45eda9,c4,c5,3380,?,p1,
1769466098.1143434,CREATED,2f292e81-8a7d-4d5a-95fb-c0c8ee4dd801,2f85fe4b-1d37-49c1-8fd3-2fdb3041701c,c4,c5,27,?,?,surb={'id': 'dc6a9489-355d-49d8-bf4a-43d71fbe0ec5', 'route': ['p2', 'e7', 'i7', 'x7', 'p1', 'c4']}
1769466098.1474547,RECEIVED,d2846e48-fbe9-4fe9-9844-91c7c41d05c4,1bdce681-661b-407d-974f-ecd142f71851,c5,c4,27,p1,?,surb={'id': 'a2b7be19-53ee-4721-b338-2652d3637906', 'route': ['p1', 'e3', 'i10', 'x4', 'p2', 'c5']}
1769466098.189949,SENT,a937c5d5-5042-421d-8474-d07ea87276d5,7bb6b6d0-9209-4f06-bc37-c0d93c1d2f20,c4,DROP,2036,?,p1,
1769466098.1901045,CREATED,ea1ed36c-f66d-44df-85dd-363681bf198d,08a60490-2482-46e1-b533-df473e8ff640,c4,DROP,27,?,?,
1769466098.5459454,SENT,018da475-081c-4cb4-8a91-6e7f0d76d810,3d78e4d9-92b1-4338-a4a0-e0fc30b1793e,c4,DROP,2028,?,p1,
1769466098.5460956,CREATED,62422e19-e37b-458b-8abe-99787bc8c490,ca202c4d-6c66-4916-8db1-fbc6f4b4aedb,c4,DROP,27,?,?,
1769466098.610268,SENT,0cc77341-aeb2-4794-b3bc-26f81f38f2b8,84ba569e-21ea-4264-85d4-4658e6fbda7a,c4,c5,3400,?,p1,
1769466098.6104178,CREATED,e1094454-1845-4901-ac2d-17a0f2bd2585,7f9eb76a-dced-4432-90e2-6acf7439fa9b,c4,c5,27,?,?,surb={'id': 'fc51db12-28e3-4884-97d5-5ffd96ea7187', 'route': ['p2', 'e10', 'i2', 'x11', 'p1', 'c4']}
1769466099.2702444,SENT,5d4a4351-583a-439a-b985-5febc4c688fa,b8cef570-0a9c-413b-9f7f-5f983654bf9d,c4,c5,3379,?,p1,
1769466099.2703927,CREATED,000468f4-212f-4e86-a3cd-2f0ef783ea79,4d7f8c6c-4964-4251-b302-6b3951c5258b,c4,c5,27,?,?,surb={'id': '84aec539-267c-4c16-9357-a9d87ecaf509', 'route': ['p2', 'e2', 'i3', 'x9', 'p1', 'c4']}
1769466099.414742,SENT,650d0b37-26bc-4820-bc8e-1b087c13a876,36659ffd-1bf0-4390-8465-4749bc113892,c4,c5,3362,?,p1,
1769466099.4148839,CREATED,3a12507d-ff27-4acb-abff-d50b23903eb2,358b8ce3-cc86-4194-8647-fc19bd7ffa89,c4,c5,27,?,?,surb={'id': '9cd6b779-17f9-43d0-8c34-63e22ff048f3', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769466099.5349884,RECEIVED,2e930b94-2154-474d-8484-b4ee5d193f12,6f6a6018-f2b6-4450-9707-568f27a6a953,c5,c4,26,p1,?,surb={'id': 'f580b92e-3c68-4b9f-83b9-851839fe33b7', 'route': ['p1', 'e6', 'i9', 'x5', 'p2', 'c5']}
