timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769466086.5251553,SENT,db523a2f-c554-4409-9445-370b7f1c5dfa,d746dadf-3589-4716-ae0d-da8fc4653d86,c3,DROP,2020,?,p3,
1769466086.5252938,CREATED,ee4d3420-c8cc-4839-b10a-fdd87060efbf,19ae406c-fea6-4c94-bb46-537fa9bc1038,c3,DROP,27,?,?,
1769466086.602702,SENT,32fa515b-b50f-4b8d-9c8d-5f5603e25882,efdf32b2-c087-4f92-a8d5-2cdf87e6eb20,c3,DROP,2019,?,p3,
1769466086.6028337,CREATED,f780cadc-994d-4457-ab2c-6b4a685318ac,5d6d8025-2639-48df-843d-6d5711d99616,c3,DROP,27,?,?,
1769466086.887977,SENT,35108390-55d9-4ca6-ac61-e134ecb42686,2998b6e7-ea38-490e-b731-37516b1508bc,c3,c1,3359,?,p3,
1769466086.8881595,CREATED,e97d4980-2902-4226-a256-97d73338c1d5,4ed214a0-6c32-4e67-9532-05a6253640c1,c3,c1,27,?,?,surb={'id': '4b16ec6f-4696-4442-abff-836973489395', 'route': ['p1', 'e5', 'i1', 'x10', 'p3', 'c3']}
1769466163.3296435,SENT,d6fdaae1-783d-4d87-b1dc-984a218c88de,4839f934-6629-4212-b990-8111421e6d20,c3,c1,3376,?,p3,
1769466163.329767,CREATED,e06e86e3-4ab2-4a1c-bd3b-95bf17295f69,ad0b2dc2-9267-47cf-b860-8a1c20aafd77,c3,c1,27,?,?,surb={'id': '30ce2189-4bef-4879-8c2c-e84943f01d8a', 'route': ['p1', 'e12', 'i6', 'x7', 'p3', 'c3']}
1769466163.6408145,RECEIVED,e9bcff38-62f5-4fbf-99cb-d598e086c48e,6b33ebbc-b1f7-4131-be18-3d7ad153092a,c1,c3,27,p3,?,surb={'id': 'ada34df4-ea64-4431-a921-0ee8b8a09c3f', 'route': ['p3', 'e5', 'i7', 'x8', 'p1', 'c1']}
1769466163.8311775,SENT,c618eff5-f610-424c-a762-a4978db8625f,b457d920-ebce-409c-96fb-f5d3bc8aa47b,c3,c1,3372,?,p3,
1769466163.831305,CREATED,693f6c28-f0fb-4eb7-af59-3f67bd2a826a,83bc343b-1dd9-4906-92b2-fae7ba2dd58b,c3,c1,27,?,?,surb={'id': '0b7af954-7958-493d-a621-44f22d876299', 'route': ['p1', 'e6', 'i1', 'x9', 'p3', 'c3']}
1769466163.9573522,SENT,d248b026-04d5-49fd-90bb-7e9674eb56b8,077f039f-ed09-4061-bc9f-c37fe7bc26ae,c3,c1,3384,?,p3,
1769466163.957483,CREATED,909da0cf-73f2-4e62-8509-305c2a9c1f65,971f282e-9ec5-493c-bd4b-d9b4117ce63f,c3,c1,27,?,?,surb={'id': 'df826a32-4a70-47c2-95e9-7e9230517ed2', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769466164.0769515,RECEIVED,618e71f8-7b0e-494a-95be-387b303b6035,a01fb489-3241-4745-9aea-894066e68c53,c1,c3,27,p3,?,surb={'id': '14d788d7-82ee-41d3-8f72-d425a6ec8d55', 'route': ['p3', 'e6', 'i3', 'x11', 'p1', 'c1']}
1769466164.1069622,RECEIVED,de141311-d82c-4587-9efa-1107ad543623,d629ce41-eabd-4b7c-bf16-b389ec86ceb1,c1,c3,27,p3,?,surb={'id': '561107a4-bcaf-41bf-814b-aa6e3da44a98', 'route': ['p3', 'e4', 'i6', 'x11', 'p1', 'c1']}
1769466164.2606168,SENT,4f00a5f6-bfa1-430f-92ca-0549c0350fa5,2c9d827a-7837-41c3-b845-e03ea9bfaddd,c3,c1,3380,?,p3,
1769466164.2607481,CREATED,799fa095-8d06-48b3-8c7a-b8f62ca82ddf,7add3344-b4ca-463f-b8ff-4b04ae25b629,c3,c1,27,?,?,surb={'id': 'b36a9d1a-1ec2-4f5b-91c6-57a9c5ba92d2', 'route': ['p1', 'e2', 'i11', 'x7', 'p3', 'c3']}
1769466164.4148355,SENT,7047f5e2-6ac8-4b30-83b2-a55c405997e3,33fbd054-9c51-4861-9486-78bd2b32f5eb,c3,c1,3372,?,p3,
1769466164.4149055,CREATED,a8be68b8-8801-435b-8882-17aa16e37c5b,cbbf2881-f957-4817-8e2d-cd5daa19ed27,c3,c1,27,?,?,surb={'id': '43c38961-37d0-4e36-8c1d-e7ebb96c6755', 'route': ['p1', 'e3', 'i1', 'x7', 'p3', 'c3']}
1769466164.6843777,RECEIVED,e2c78b3f-0e3f-4532-b535-5c1b8e18ddd3,bcbd8c6b-974d-4652-8b6f-c7e73a9fb9a9,c1,c3,27,p3,?,surb={'id': '53ab24e2-d93d-4379-95d9-f533563d462b', 'route': ['p3', 'e11', 'i8', 'x10', 'p1', 'c1']}
1769466165.117074,SENT,a691acfe-47ef-45d5-8bb8-1ea8b7ff5219,f4d8d8a5-3a67-41b9-86fc-8ccea0fef892,c3,c1,3375,?,p3,
1769466165.1171854,CREATED,2757971e-3b11-4c59-a0fa-e11a2af50610,ff717525-bda5-4972-95e6-e1e15f52649b,c3,c1,27,?,?,surb={'id': 'dd8e62e3-a4bf-4918-a1bd-a015ead42ec1', 'route': ['p1', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769466165.1391807,RECEIVED,72ce7b9c-a68c-4882-9b7a-51b7ca6c8e13,bbf295ee-97fb-4653-af52-40f0591844aa,c1,c3,26,p3,?,surb={'id': '651bdd7e-3e5b-460e-b09b-439d5f82e3e9', 'route': ['p3', 'e2', 'i2', 'x9', 'p1', 'c1']}
1769466165.2835584,SENT,8632b709-7896-4132-b2ca-67e7bb37fe89,4272f9d5-587c-4541-82c6-ca42c8b27e4a,c3,c1,3363,?,p3,
1769466165.2836642,CREATED,58e1c7d8-4578-4e98-94a6-ca80a40ab634,65fea7a4-cf5c-4a4f-a225-94aa7c204b95,c3,c1,27,?,?,surb={'id': '9711915c-3ffd-41d4-9b93-dd23f436f355', 'route': ['p1', 'e4', 'i9', 'x7', 'p3', 'c3']}
1769466165.4925327,RECEIVED,c68b9747-def4-460f-8cf6-dbabff2d5a41,18c94c1f-81c7-4148-9951-cc5beef9f22a,c1,c3,26,p3,?,surb={'id': '82e30256-5634-400f-850a-80558bc6c638', 'route': ['p3', 'e8', 'i6', 'x6', 'p1', 'c1']}
1769466165.5983212,SENT,7af0dba0-1ce3-4fc8-88b2-4a7cd4a30e45,25218544-26aa-4851-89c9-07c0b5a950eb,c3,c1,3383,?,p3,
1769466165.598433,CREATED,8996e19c-4226-4186-b09b-0db6d12a1d22,458a0cda-f468-472e-bcce-606b71b72ab3,c3,c1,27,?,?,surb={'id': 'd0b5ba45-a8b1-4c89-bc1d-8f153185a8aa', 'route': ['p1', 'e7', 'i4', 'x1', 'p3', 'c3']}
1769466165.894102,RECEIVED,b3683138-e66d-4bb1-81e8-92efbf53c3c6,f4b6e6dc-447e-44d4-b6b4-4f6741f6b98f,c1,c3,27,p3,?,surb={'id': '42a002e3-525e-4306-94cc-d57a9f20bc7c', 'route': ['p3', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769466165.9044094,SENT,739d4b18-75fb-424b-95dd-bc114d9ecc7a,8f660b3a-4e44-4d1a-b639-fc04fed51833,c3,c1,3399,?,p3,
1769466165.904541,CREATED,939d2fbb-5dce-4a59-b19d-b365550a941b,ce9cd361-1d94-4230-a489-29532269c7f0,c3,c1,27,?,?,surb={'id': '5b7bacfd-758f-4660-bb1a-9276f2b01564', 'route': ['p1', 'e3', 'i12', 'x1', 'p3', 'c3']}
1769466166.0417445,SENT,32d0020f-54c0-4aae-a97c-d4cda7a96fb0,c9da399f-2441-4205-922f-2017f1b98f85,c3,c1,3361,?,p3,
1769466166.0418859,CREATED,948268b5-2376-44a8-9d90-137fca862c42,78045300-0e5d-4f1c-a900-e36a36822797,c3,c1,26,?,?,surb={'id': '5a75f1fd-ba66-4639-9573-77a1bf2f02e6', 'route': ['p1', 'e4', 'i10', 'x12', 'p3', 'c3']}
1769466166.578738,RECEIVED,2f55ba94-f249-4047-bc35-6b1458c3508e,172d3c0a-de9f-44c9-9a2d-fe0a379b50dc,c1,c3,27,p3,?,surb={'id': 'eb95813e-b249-470a-a618-e7f288526ec7', 'route': ['p3', 'e11', 'i4', 'x5', 'p1', 'c1']}
1769466166.6237345,RECEIVED,ce3f60d5-db37-4bd2-b6e5-d6540169e1f6,265e2738-1b48-4bca-86f7-972b084787bb,c1,c3,27,p3,?,surb={'id': '1b26191a-f06a-454c-903a-58debed52409', 'route': ['p3', 'e8', 'i10', 'x10', 'p1', 'c1']}
1769466166.7803035,SENT,ec23aeb2-773f-4a7d-af1f-5cb15c1f0847,570b0530-07aa-4a30-9045-f159b0b0dc14,c3,c1,3367,?,p3,
1769466166.780434,CREATED,fb4aa16a-d14c-4848-adba-88391d0884a9,fd166f9f-13db-4561-810e-2c409028f46b,c3,c1,26,?,?,surb={'id': '366e322b-115e-4721-84ea-369d71c8b42e', 'route': ['p1', 'e9', 'i12', 'x2', 'p3', 'c3']}
1769466166.8874917,RECEIVED,40667118-259f-4bfd-8ffe-1551157abcb5,7d4cb551-535d-43f4-a668-4ea3c03bfbc0,c1,c3,27,p3,?,surb={'id': '2e1ac59b-40eb-4dc4-92aa-0cc32ef687d1', 'route': ['p3', 'e7', 'i4', 'x2', 'p1', 'c1']}
1769466166.899276,RECEIVED,258fec98-8a97-48b8-a57f-9771fb96fddc,3d2388e7-6ca5-40cd-8b0d-e1b32f39e59c,c1,c3,26,p3,?,surb={'id': '2ae27c39-b468-468f-a75f-9575a5828f1f', 'route': ['p3', 'e11', 'i4', 'x9', 'p1', 'c1']}
1769466166.9737947,SENT,0b5f8e19-5f03-4b2b-af8e-0ca0651e4598,4439405b-03f7-4287-9986-8f2d5447b710,c3,c1,3387,?,p3,
1769466166.9739263,CREATED,e6478f5a-a74c-42d1-b59b-45452a0f561c,90b112ee-81e7-42e5-8056-aa22da7cf85c,c3,c1,27,?,?,surb={'id': 'dc230c23-c172-4753-9722-1c12b4e8a8c3', 'route': ['p1', 'e1', 'i9', 'x3', 'p3', 'c3']}
1769466167.0528994,RECEIVED,9e49e938-a6e1-4e48-9cd1-77b3708c148d,17208144-1083-4b25-be89-140df0c7e021,c1,c3,27,p3,?,surb={'id': '6920e120-5b0d-4e59-8e0f-4fbbe794ff62', 'route': ['p3', 'e4', 'i6', 'x11', 'p1', 'c1']}
1769466167.0636997,RECEIVED,897a0808-e1fe-4399-a281-d3bcca6ae9c6,1ce9a4fb-e323-498d-bd24-11aeaf3265bd,c1,c3,27,p3,?,surb={'id': '07b46a4b-be63-41cb-bae8-a6f5e35bb8c2', 'route': ['p3', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769466167.4787862,SENT,1f76522b-35ac-4c01-8259-18adf2eeb758,1631ddfc-3770-429c-8f98-274b81a8299e,c3,c1,3392,?,p3,
1769466167.4788933,CREATED,e90664d5-d89e-43e3-a816-ccfe92f0b102,9c060da1-3eac-453e-b02b-3c4040b2ca74,c3,c1,27,?,?,surb={'id': '015dd9b5-b653-4a2a-9386-012ce1862faf', 'route': ['p1', 'e10', 'i9', 'x3', 'p3', 'c3']}
1769466167.7986069,RECEIVED,ffd94b7f-39f1-4b75-9461-6f88dd3c2b96,b6e6403c-86f1-4815-8185-872e89da5ebf,c1,c3,26,p3,?,surb={'id': '7ea688f4-e066-41d8-acf8-3cd3ee598972', 'route': ['p3', 'e5', 'i5', 'x4', 'p1', 'c1']}
1769466168.0026584,RECEIVED,2b97c4ed-20f8-4f75-a2e9-1bacb3d9451d,669d2173-c963-4ed0-b574-e49c81d7d90c,c1,c3,27,p3,?,surb={'id': '973a1f2d-b1b3-4b0a-b588-2446e4fdc6b0', 'route': ['p3', 'e5', 'i2', 'x2', 'p1', 'c1']}
1769466168.0128384,SENT,5c4e0c39-d4a3-4bf0-a5a5-6943dce06a71,caae4c49-9032-4ed7-859e-9706ca42e6e7,c3,c1,3359,?,p3,
1769466168.0129433,CREATED,70ed365e-4e88-42e8-8cb0-55148dc029c8,72505073-d350-423c-b665-912aa2d02b3c,c3,c1,27,?,?,surb={'id': '55bf17a7-3d80-4b0d-8e84-233835531e4c', 'route': ['p1', 'e3', 'i8', 'x4', 'p3', 'c3']}
1769466168.0268633,SENT,7bc1976a-e8f0-4ec9-afa8-9b08ea6ee281,f32f1a0d-50ab-49fc-94fd-f01350e69b83,c3,c1,3385,?,p3,
1769466168.026975,CREATED,a2dd1222-3995-4e22-b635-1f45fd940805,54966379-849f-4a7e-b625-d51640011660,c3,c1,25,?,?,surb={'id': 'fd11552c-00e9-43e4-aa22-990d6210355e', 'route': ['p1', 'e7', 'i2', 'x11', 'p3', 'c3']}
1769466168.1337395,RECEIVED,c14c6010-6435-4a97-8093-91ab4a262dbf,932cf8ef-1cfb-41fc-9665-f17872b3c991,c1,c3,27,p3,?,surb={'id': 'a1197463-1477-4028-90a1-0d76fa84608c', 'route': ['p3', 'e4', 'i1', 'x12', 'p1', 'c1']}
1769466168.1426923,SENT,9f37a030-9aa1-4100-a36c-723688f3b310,c9515c00-f731-4503-9793-2e6768794f2e,c3,c1,3379,?,p3,
1769466168.1427972,CREATED,b417a9a7-50cb-4b50-87c1-ab0900921589,904b5ce4-d15b-4ee6-bf77-9a9bc2ed006c,c3,c1,26,?,?,surb={'id': 'c4d01805-90dc-458b-a860-60ec7fe96eb0', 'route': ['p1', 'e9', 'i12', 'x2', 'p3', 'c3']}
1769466168.2279344,SENT,1816149e-daa2-4525-9f8d-942fd538e256,ecffe61c-1aba-4fd0-96cd-32d48959052b,c3,c1,3385,?,p3,
1769466168.228042,CREATED,d045e7ed-97d9-4c87-9627-a6b560db94c5,ee58cabe-803b-4d2f-bcdc-3c94dc03de73,c3,c1,27,?,?,surb={'id': 'bf489a08-17e1-4c21-83de-60b68e475196', 'route': ['p1', 'e5', 'i6', 'x4', 'p3', 'c3']}
1769466168.260114,SENT,4bf3d48b-13d9-4240-a434-f37c7d6c15f0,a06a93bf-a809-49c1-ad73-0a0cb40efe35,c3,c1,3392,?,p3,
1769466168.2602277,CREATED,0a3f2af1-6473-429f-98d7-7bc469850062,8d6b8d28-5fae-4a0f-9d6a-8f4085b644a8,c3,c1,27,?,?,surb={'id': '7f2e304f-6f3e-4301-b6d4-f2a66afaaa4b', 'route': ['p1', 'e4', 'i2', 'x10', 'p3', 'c3']}
1769466168.270834,RECEIVED,4ed4eedb-0b30-47e6-81af-235697abadf0,f73fad5a-6ef3-40aa-917f-dc8e05c90514,c1,c3,27,p3,?,surb={'id': '0dc4c7b5-303f-4a4a-9eac-52b5516500e9', 'route': ['p3', 'e8', 'i7', 'x12', 'p1', 'c1']}
1769466168.3975341,SENT,0a573bce-722a-4539-b423-34eb673ffd4b,b13df1d3-b46d-4a8d-9b44-69c2c0d35e28,c3,c1,3381,?,p3,
1769466168.3976464,CREATED,c9d2939a-42ad-4d72-9d23-a16a9a1ef174,03c914f2-1ee1-48a9-8249-37ce92d19891,c3,c1,27,?,?,surb={'id': '2e01789c-ee44-422c-8ab9-cdc025401d01', 'route': ['p1', 'e4', 'i9', 'x9', 'p3', 'c3']}
1769466168.4679928,RECEIVED,055aa0aa-f0dc-4f7e-9d9b-5a80d47bc8d1,4e00e696-2772-4b3b-b57d-4f4d1cf53b03,c1,c3,27,p3,?,surb={'id': '0361127d-ca6d-41e7-b411-10fe44d0afd3', 'route': ['p3', 'e10', 'i10', 'x1', 'p1', 'c1']}
1769466169.6380358,RECEIVED,cfadd63f-686a-4d1d-99be-b6ff621ed6b7,df847900-180d-4188-9a1e-4d26af7022df,c1,c3,26,p3,?,surb={'id': '24fc2422-03ad-4e04-9fbd-c27e4f82fd4b', 'route': ['p3', 'e5', 'i5', 'x11', 'p1', 'c1']}
1769466169.6462338,SENT,9b511022-f082-4619-aeac-10072e327113,4df2e85f-89ba-43f5-8736-9c0169393828,c3,c1,3377,?,p3,
1769466169.6463828,CREATED,70f852cf-5044-43fc-8bc9-e871913e277a,9b1cb4ba-9609-4330-9ea3-405c2451000d,c3,c1,26,?,?,surb={'id': 'cbca85e5-1092-4d95-8f3c-025476d94a1f', 'route': ['p1', 'e6', 'i2', 'x4', 'p3', 'c3']}
1769466169.6960433,SENT,3985e49e-9065-4d58-92e6-dbf51ac32f9e,3b6e07d9-8d55-46ff-b396-51e09d404206,c3,c1,3375,?,p3,
1769466169.6962054,CREATED,62e18c84-af36-4c37-ad65-6779ce2fc8df,3c18c6e0-e546-41d4-8879-ca62f8a8850e,c3,c1,27,?,?,surb={'id': 'e33ab3ff-6037-4016-b0b3-89cbbd3ccbd8', 'route': ['p1', 'e3', 'i5', 'x11', 'p3', 'c3']}
1769466170.0320098,SENT,626c23de-13d6-4b6e-98ee-b5098661a192,ba58546c-6c34-42cc-b87e-d13865b759d7,c3,c1,3399,?,p3,
1769466170.0322053,CREATED,9e3bf41a-67e6-4af3-9e3b-5aa876af93d4,80f134fa-08ad-47eb-895a-285614fdefa4,c3,c1,27,?,?,surb={'id': '2b6e77af-7843-4908-bd26-7b28837d21ed', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769466170.3655427,SENT,2473bcd5-041c-437a-9ac5-070161340592,3e5a5776-841e-448f-aa73-a21124a7c1cc,c3,c1,3399,?,p3,
1769466170.365677,CREATED,10b5432e-94e4-4795-a83b-93dc1c276dc2,7c6528f3-138a-4045-9053-07a8e35fb28f,c3,c1,27,?,?,surb={'id': '1b058311-d15d-407b-821b-105ef30b7ec6', 'route': ['p1', 'e12', 'i2', 'x5', 'p3', 'c3']}
1769466170.42572,SENT,d8250ab3-ccba-4858-832b-2770167b78b0,5008be57-7d0e-44f7-8e2a-d8437f9c5ad9,c3,c1,3375,?,p3,
1769466170.4258509,CREATED,2309a740-3e33-4b7d-9387-1090b18f1b59,b48965d3-ef69-46ab-8f78-ae0af0bf91f0,c3,c1,27,?,?,surb={'id': '3c3b2e4b-34c2-4a01-b947-2eac1e1fad4d', 'route': ['p1', 'e4', 'i10', 'x3', 'p3', 'c3']}
1769466170.5519211,RECEIVED,275472c7-bfca-4574-9157-2d3528ca911f,487593ec-d23e-470a-ac99-137b67e7ca65,c1,c3,27,p3,?,surb={'id': '30130170-41a0-49bb-95b8-85d7073ee99b', 'route': ['p3', 'e6', 'i12', 'x11', 'p1', 'c1']}
1769466170.9914317,SENT,6f12f943-3fbf-4300-9d8f-ba0e475cd388,6429c8f1-6ea0-44a8-9fb2-644a9456b0bd,c3,c1,3360,?,p3,
1769466170.9915702,CREATED,ebb3bb05-4eed-4a9a-a6e0-b34ae2f0ee7a,2b9b63fc-0396-48b9-96fd-836380de5e5b,c3,c1,27,?,?,surb={'id': 'a0825893-95b3-420e-9505-41f2f9cd538c', 'route': ['p1', 'e11', 'i3', 'x6', 'p3', 'c3']}
1769466171.1315274,SENT,7445f475-711b-4fc1-aabb-dd96f0395fe0,202c6e1d-2205-48f6-b929-7f9795cfc618,c3,c1,3368,?,p3,
1769466171.1316593,CREATED,f85ef21f-ec7c-4475-bf5c-89c66267bc88,b1d7902f-f20b-440f-9d72-9b7edabbd767,c3,c1,27,?,?,surb={'id': '5cedb0ad-0a5a-4a29-b963-d5dc530eda9c', 'route': ['p1', 'e5', 'i9', 'x8', 'p3', 'c3']}
1769466171.1568666,SENT,a36ad4b3-ff20-426e-8025-a38461e18545,bb0e673f-8f85-4c8f-9b78-ed9503d9358a,c3,c1,3400,?,p3,
1769466171.156988,CREATED,ee6ed231-d820-4b2c-86ed-0aff9243112a,798375fa-ef98-40ff-a295-303f23e616eb,c3,c1,27,?,?,surb={'id': 'c2cedeea-8fc5-4b1c-aa23-83ef4714c25a', 'route': ['p1', 'e2', 'i12', 'x2', 'p3', 'c3']}
1769466171.1704752,SENT,8a289ddf-8534-4ebe-8c38-f5463bf57b30,66b5b608-b37c-48d8-84e4-bdeedbba5649,c3,c1,3359,?,p3,
1769466171.170627,CREATED,0241d49c-17d9-4fd6-b5f8-dfee93eceee6,72fdf7c3-ab3b-4d53-b1d9-d0fe9567b308,c3,c1,27,?,?,surb={'id': '64c1d8cc-b5f7-446e-b6ae-d14fcbe42c8a', 'route': ['p1', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769466171.3717551,RECEIVED,6f48a4cd-3cc4-4117-b1b9-a360a5d91f2e,0c9067cd-f8fc-4e1f-8b81-d885458049a9,c1,c3,26,p3,?,surb={'id': '9f19e7ff-61a3-4487-9276-5ec89c7adbf8', 'route': ['p3', 'e2', 'i8', 'x12', 'p1', 'c1']}
1769466171.3798661,RECEIVED,278929aa-8900-49d7-9120-9d4a20d20219,7eb306e0-4531-4f3d-98ba-a53ce3b2365f,c1,c3,27,p3,?,surb={'id': 'd654ab20-b3f2-4450-8650-4a856d8b1e7b', 'route': ['p3', 'e6', 'i2', 'x1', 'p1', 'c1']}
1769466171.5711849,SENT,e35e4e62-2b24-4c25-80d1-738187e293cb,c0ed3b76-5728-4ce5-8de9-5f85a9d56637,c3,c1,3374,?,p3,
1769466171.5713165,CREATED,4e885ab6-d8f2-4085-9b43-00852f9cfe64,507d4800-9f5d-4428-ab95-9c3139cec17f,c3,c1,26,?,?,surb={'id': 'de8e0fd4-eb4f-436d-b937-8fa9ed55c46b', 'route': ['p1', 'e11', 'i12', 'x6', 'p3', 'c3']}
1769466171.8656833,RECEIVED,b1da13fe-088f-47bc-830b-383e313d2279,3feddc12-c6e7-4739-8429-a53d5689f2d8,c1,c3,27,p3,?,surb={'id': '9f0f7234-a93a-4721-9dcf-bdd0dac8a3ab', 'route': ['p3', 'e4', 'i11', 'x7', 'p1', 'c1']}
1769466171.978236,RECEIVED,68c65e3b-3d2f-4dfa-b3fe-651aa2061598,7d71786a-a191-421e-8c3c-b5fe0b41817a,c1,c3,26,p3,?,surb={'id': '7af8d180-2e20-4f07-b61d-04b701312c5c', 'route': ['p3', 'e12', 'i1', 'x5', 'p1', 'c1']}
1769466172.4348087,RECEIVED,6595f489-dfc3-449a-9908-31d17b40935c,86fc9a57-c9a5-4b69-8bd4-9fc2e868cb87,c1,c3,27,p3,?,surb={'id': '07a1b358-508e-409a-801b-193dbf7d4bee', 'route': ['p3', 'e4', 'i12', 'x10', 'p1', 'c1']}
1769466172.7236812,RECEIVED,6f7e4539-2746-495a-bef8-5024d964f0c8,de8fc1b8-8b19-40c4-b9ad-d7517169232e,c1,c3,27,p3,?,surb={'id': 'a5dc1b1c-efa5-4377-ad9a-fbf629eb27b9', 'route': ['p3', 'e8', 'i5', 'x9', 'p1', 'c1']}
1769466173.175591,RECEIVED,e6c973f1-d41e-4ffc-8cb1-fa87a33869a9,5179adb7-ea3a-4b8c-912f-4f32f83ba572,c1,c3,26,p3,?,surb={'id': '41c41b2b-6c6d-4137-9e80-afc4d1055ed8', 'route': ['p3', 'e12', 'i11', 'x4', 'p1', 'c1']}
1769466173.1773493,SENT,4c9c414d-9f96-4aa6-9c30-76b94477266b,1effaf05-1c6c-4c67-b79b-4543c97459e2,c3,c1,3360,?,p3,
1769466173.177596,CREATED,6c956f20-4c15-4381-911c-0914d01c2d5d,5fdb583e-0351-4590-8789-6953b0c4c85c,c3,c1,27,?,?,surb={'id': '0b3cd866-2503-4aca-9cc7-e2727d7a6eda', 'route': ['p1', 'e2', 'i4', 'x8', 'p3', 'c3']}
1769466173.3526738,RECEIVED,bd984529-b712-4f4a-9b32-b653505e3bc5,fa4365fb-9df7-4fa8-866a-adb169a0f8f3,c1,c3,27,p3,?,surb={'id': '13e4fd01-2b58-40fe-ae40-da87a4b6cc34', 'route': ['p3', 'e2', 'i9', 'x10', 'p1', 'c1']}
1769466173.5483308,RECEIVED,f5c7e3cd-f65c-4efb-ae4a-f0b297db1382,be1d1df3-c1ac-4b5b-b0b2-296e62d8349d,c1,c3,27,p3,?,surb={'id': '69fe2a2c-8086-4255-b978-596bbe0883bb', 'route': ['p3', 'e11', 'i2', 'x1', 'p1', 'c1']}
1769466173.845434,RECEIVED,34c8da10-470c-4707-9f68-79f34151fe78,ad0aea0f-fff2-4982-aff7-6e5db5925acf,c1,c3,26,p3,?,surb={'id': 'f4f5799d-046d-457b-bd07-27a2d338fb68', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c1']}
1769466174.9645169,SENT,8abe4294-178f-4f61-a928-e103468d9020,60eaa752-d6d2-4f22-9a1b-a204bd801359,c3,c1,3376,?,p3,
1769466174.96466,CREATED,de372e67-f638-4148-a8e3-cd38b0b3b390,938b49c7-65ad-4001-8c35-6038a77d9d5a,c3,c1,25,?,?,surb={'id': 'a8b49a50-0477-4d64-8a95-740ec441338a', 'route': ['p1', 'e9', 'i9', 'x10', 'p3', 'c3']}
1769466175.0763443,SENT,77e3306e-cc2c-456d-8f37-126225e8bdd3,c9697a44-2575-407b-87a9-36964e6b1609,c3,c1,3404,?,p3,
1769466175.0764196,CREATED,c1d27011-8874-45f1-8467-7d8ef784caf5,d96ab4c5-9a3a-41ea-bec3-91c4a935e1eb,c3,c1,27,?,?,surb={'id': 'c880d6d7-5cab-421a-a103-2f1bcdfd1d38', 'route': ['p1', 'e1', 'i9', 'x10', 'p3', 'c3']}
1769466175.3415635,SENT,71bd8ad5-4cb7-4f94-bf3e-57740d9ccac7,2d50dfda-73cd-404f-b1a6-29516a22a3fe,c3,c1,3380,?,p3,
1769466175.3416932,CREATED,a2ed0e58-2cab-4c06-a82f-5a93c6cc0769,89c09e5a-b289-4b9d-b0f5-11fcad3bd363,c3,c1,27,?,?,surb={'id': '4275e315-70aa-4575-be8c-81e20b951472', 'route': ['p1', 'e7', 'i4', 'x6', 'p3', 'c3']}
1769466175.748885,RECEIVED,7892ef49-6597-4baa-b2b0-c38b52463509,2d493f5c-81e3-43a5-b57b-8a90d5aace2b,c1,c3,27,p3,?,surb={'id': '292a41db-645a-4f76-bf29-ba35b27db2b9', 'route': ['p3', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769466175.77735,RECEIVED,7121f4e9-515e-46ee-b2f0-9b295a5b5ea6,a4d8c4df-9cc1-4b84-9903-858a8810ed26,c1,c3,27,p3,?,surb={'id': '6e69f754-7f8c-469b-9480-2ea108792648', 'route': ['p3', 'e2', 'i11', 'x9', 'p1', 'c1']}
1769466175.819744,SENT,086e3473-b26a-458b-9424-76fa79b59ad5,08fc5ae5-dd29-4100-b34b-496fe3fe112b,c3,c1,3380,?,p3,
1769466175.8198984,CREATED,7af8f04c-58d3-4c05-9c2d-6c79ec19b475,13803f7c-1c0c-43c1-8082-b4d68d0be90a,c3,c1,27,?,?,surb={'id': 'dc48cb9a-48a9-48ae-90fc-88eece5d8659', 'route': ['p1', 'e11', 'i2', 'x4', 'p3', 'c3']}
1769466176.1267302,RECEIVED,445b6c5d-8ed0-4c44-8486-8108dd30d5c8,b44f7c80-c666-491a-b5ea-dcbe94e12068,c1,c3,27,p3,?,surb={'id': 'a125ebd8-8d28-44da-8bdb-9d5535eed89b', 'route': ['p3', 'e6', 'i1', 'x10', 'p1', 'c1']}
1769466176.3946958,RECEIVED,316645bb-2f58-4740-ac6b-f53b11ce1e8f,61a60619-6044-4d91-a8ef-47c3504400e0,c1,c3,27,p3,?,surb={'id': 'c5db74f1-3201-4f95-a031-673c6e9f099d', 'route': ['p3', 'e4', 'i9', 'x10', 'p1', 'c1']}
1769466176.8649626,RECEIVED,753d70a7-edcf-458b-acc0-2a9fba80b624,6213218c-59fa-4453-b997-5487659907e1,c1,c3,27,p3,?,surb={'id': 'd8b52590-b8c9-4965-8abc-93bcfce04db9', 'route': ['p3', 'e5', 'i1', 'x9', 'p1', 'c1']}
1769466176.9152784,SENT,cb40ca6f-5a96-4de2-a411-e1b4be7e0597,b3021038-a5eb-4595-aa5b-df0dda765896,c3,c1,3360,?,p3,
