timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769744381.1117215,SENT,88292291-14c5-4573-b107-2a9de527a46e,f36916dd-d67e-4b9a-b3ca-3c208d34c3e4,c3,c1,3391,?,p3,
1769744381.1118574,CREATED,2939397b-eda2-4fef-8b50-674266e66774,7fd67dfc-a0fe-4b12-aaf9-8c527a1909ce,c3,c1,27,?,?,surb={'id': '4d21eadd-b481-426d-aca9-c43e9dc7b5d7', 'route': ['p1', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769744381.2163076,SENT,b167f378-3d98-445a-9e58-0a2249a3e472,d41a0094-29b2-4a03-87fb-63d67a1c41cc,c3,c1,3387,?,p3,
1769744381.2163913,CREATED,1332192f-12e7-4db3-b7e6-e2fa421991cc,7fd67dfc-a0fe-4b12-aaf9-8c527a1909ce,c3,c1,27,?,?,surb={'id': '4d21eadd-b481-426d-aca9-c43e9dc7b5d7', 'route': ['p1', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769744381.394463,RECEIVED,252baca9-52dd-4832-82ee-ab56adfe0da8,ab5bc71b-d23e-4927-88bc-2dd013a98d8a,c1,c3,27,p3,?,surb={'id': '0923796e-be15-43e8-b864-419bdee0726c', 'route': ['p3', 'e11', 'i9', 'x9', 'p1', 'c1']}
1769744381.4077086,RECEIVED,3f07fda9-837b-4152-8599-ab1986fce599,ab5bc71b-d23e-4927-88bc-2dd013a98d8a,c1,c3,27,p3,?,surb={'id': '0923796e-be15-43e8-b864-419bdee0726c', 'route': ['p3', 'e11', 'i9', 'x9', 'p1', 'c1']}
1769744381.4197974,SENT,ae42b992-b189-430e-ae49-14d7f41e287b,2837dae8-e565-447e-b9c9-ec0b6ed0f50d,c3,c1,3368,?,p3,
1769744381.4198852,CREATED,6445eb2f-e52c-417a-a611-90c2a5fba171,ebf5f005-73b2-413c-85fc-5dbe7aecd556,c3,c1,26,?,?,surb={'id': '050494b9-f64d-4802-bfe2-4f849730fd6a', 'route': ['p1', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769744381.5901327,SENT,c1e7ab3e-bc6f-46e6-b252-c34ee784e787,dcb0df15-7cfe-49c7-ac31-2473ef8973bb,c3,c1,3391,?,p3,
1769744381.590272,CREATED,da72fab1-5676-4bca-ade1-b110f3eebdf0,ebf5f005-73b2-413c-85fc-5dbe7aecd556,c3,c1,26,?,?,surb={'id': '050494b9-f64d-4802-bfe2-4f849730fd6a', 'route': ['p1', 'e6', 'i4', 'x11', 'p3', 'c3']}
1769744381.8497124,SENT,4c31e081-225b-4081-961d-a11a21a1b61f,970154ab-9491-4129-94dc-040f026524df,c3,c1,3395,?,p3,
1769744381.8498464,CREATED,d80842b6-c38c-42d8-b5da-147c7fe640dc,1722ab45-842f-49ce-bb34-8c5e71f4c710,c3,c1,27,?,?,surb={'id': 'abb11c87-fdc0-4a52-9548-f8180ee96b21', 'route': ['p1', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769744381.8582067,SENT,1d9dad53-5fc9-4287-8053-2c1103a611d3,f131edac-b367-4736-8d07-20eef5614100,c3,c1,3392,?,p3,
1769744381.8592622,CREATED,9a3b0576-b864-48e3-85d4-9902b1f8edea,1722ab45-842f-49ce-bb34-8c5e71f4c710,c3,c1,27,?,?,surb={'id': 'abb11c87-fdc0-4a52-9548-f8180ee96b21', 'route': ['p1', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769744382.007659,RECEIVED,4adc642a-36af-47a5-9e40-9b5849e5325d,78dfdcd0-bf70-43df-9d60-284a8eeb373a,c1,c3,27,p3,?,surb={'id': '2fa1983d-a71f-4576-809e-c87b7928abd5', 'route': ['p3', 'e10', 'i5', 'x10', 'p1', 'c1']}
1769744382.1872048,RECEIVED,73dd23cf-ec50-4ccd-9c7d-d9f55d613cb8,1c407a7b-7400-4381-87e2-b9b88df53b39,c1,c3,27,p3,?,surb={'id': '28990cb3-312b-4882-a869-f7fa1992129c', 'route': ['p3', 'e4', 'i6', 'x6', 'p1', 'c1']}
1769744382.2959769,RECEIVED,1c4f5429-7d46-4a97-80a4-a256997ebf9c,4df8da3f-da7a-4eec-983d-2ea46898ace1,c1,c3,26,p3,?,surb={'id': '535ddae9-2c0e-4534-be86-388d1c824d84', 'route': ['p3', 'e7', 'i4', 'x8', 'p1', 'c1']}
1769744382.322772,SENT,e4990fca-4178-41db-91fa-f5ae94379461,91188ce5-c6da-4c08-9fe5-9c94824c9cb3,c3,c1,3375,?,p3,
1769744382.3228772,CREATED,7490885f-17c0-483f-9ce2-d1b36c98e936,144f5e6a-ee5f-44f0-9cad-f162cd041375,c3,c1,27,?,?,surb={'id': 'b9b26fd4-5eb3-4df9-b2f1-81a2ba8d53ea', 'route': ['p1', 'e6', 'i7', 'x9', 'p3', 'c3']}
1769744382.3964841,SENT,b91ae092-2dd1-48c6-a963-e58aac413a5e,1753b5af-bf44-4f7a-9f06-b33945cb7819,c3,c1,3359,?,p3,
1769744382.3965967,CREATED,c6b766f7-4556-4300-bea3-b7d2d28fb16c,144f5e6a-ee5f-44f0-9cad-f162cd041375,c3,c1,27,?,?,surb={'id': 'b9b26fd4-5eb3-4df9-b2f1-81a2ba8d53ea', 'route': ['p1', 'e6', 'i7', 'x9', 'p3', 'c3']}
1769744382.8695898,SENT,52594b59-cfbd-4aa8-abf9-3f4e01816c7a,e33acf45-cb3d-48bf-b0fe-aaa5a5582183,c3,c1,3383,?,p3,
1769744382.8696902,CREATED,5bc1702a-6c75-4eb5-b45f-e904c076e8b1,87b77106-c5fe-423f-a3ec-db103d7104aa,c3,c1,27,?,?,surb={'id': '68582ac6-0980-473f-b363-1b16e4c4ceb7', 'route': ['p1', 'e4', 'i2', 'x1', 'p3', 'c3']}
1769744382.8821266,RECEIVED,c3fd3548-c02a-4313-bb3d-d9781647d146,1c407a7b-7400-4381-87e2-b9b88df53b39,c1,c3,27,p3,?,surb={'id': '28990cb3-312b-4882-a869-f7fa1992129c', 'route': ['p3', 'e4', 'i6', 'x6', 'p1', 'c1']}
1769744382.8995829,SENT,d196c973-ec01-4b99-b2ea-6b42b2b7197d,b662244f-02ea-4d64-aaea-444a09936ece,c3,c1,3384,?,p3,
1769744382.8996818,CREATED,85a15441-d8f5-4535-90d9-d484b031db1d,87b77106-c5fe-423f-a3ec-db103d7104aa,c3,c1,27,?,?,surb={'id': '68582ac6-0980-473f-b363-1b16e4c4ceb7', 'route': ['p1', 'e4', 'i2', 'x1', 'p3', 'c3']}
1769744383.0081677,RECEIVED,34f0dc05-ef3e-4410-8e5f-4e2fa8b5a4ac,b7163eff-e1b9-49e7-a20b-dc4aa704fd5e,c1,c3,27,p3,?,surb={'id': '5afe9fbe-c333-4d89-86ee-7b5519af95be', 'route': ['p3', 'e7', 'i9', 'x5', 'p1', 'c1']}
1769744383.0671508,SENT,20a670d9-b2bc-461b-8150-00fe3e81d944,7695796e-e82a-49a9-acf6-2c216f7eca5f,c3,c1,3383,?,p3,
1769744383.0673008,CREATED,d0d4461a-88bb-4a15-af60-20108cfbed90,260889d9-7296-41f3-b192-3b38828af586,c3,c1,27,?,?,surb={'id': 'a6d8b65c-2414-4fae-a88f-9cdb3b4586fb', 'route': ['p1', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769744383.4647996,SENT,ec08335a-c3da-4f36-8bbe-f337544f6acb,db46bbb7-c040-45e5-9f30-629de221e183,c3,c1,3380,?,p3,
1769744383.4649537,CREATED,6e560a74-86de-46e4-a9b0-0ecd57baec3e,260889d9-7296-41f3-b192-3b38828af586,c3,c1,27,?,?,surb={'id': 'a6d8b65c-2414-4fae-a88f-9cdb3b4586fb', 'route': ['p1', 'e3', 'i1', 'x3', 'p3', 'c3']}
1769744383.4854515,RECEIVED,588c5715-215e-4eb1-a35c-db1c945547fa,62452705-cf26-4494-b848-39431cc9b070,c1,c3,26,p3,?,surb={'id': '51acbba0-0e12-4806-b9b1-22617f24d2b1', 'route': ['p3', 'e8', 'i2', 'x4', 'p1', 'c1']}
1769744383.6263072,RECEIVED,7d1bd586-e29e-4ce5-b052-fb8312df9f8c,62452705-cf26-4494-b848-39431cc9b070,c1,c3,26,p3,?,surb={'id': '51acbba0-0e12-4806-b9b1-22617f24d2b1', 'route': ['p3', 'e8', 'i2', 'x4', 'p1', 'c1']}
1769744383.7198617,SENT,3605e61e-3e23-4905-a1c1-14a995ed6e67,0f13e427-22c5-463e-8e43-8041023ad72f,c3,c1,3379,?,p3,
1769744383.7200234,CREATED,6d5c3202-ccbe-4a03-bd67-d6c12bf4ebd0,1de1da78-7e2c-4c81-b0d5-7d59fb977670,c3,c1,26,?,?,surb={'id': 'fa475930-f0d3-4426-ac0b-b7a631c94b7e', 'route': ['p1', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769744383.8400152,SENT,333f1450-c5cb-4e15-8695-3602bc0fcc79,0c172afd-bbbb-4557-98f5-0793ace65830,c3,c1,3360,?,p3,
1769744383.8402963,CREATED,a59d12fd-3da0-4190-9ea9-52cd2e2df9f0,1de1da78-7e2c-4c81-b0d5-7d59fb977670,c3,c1,26,?,?,surb={'id': 'fa475930-f0d3-4426-ac0b-b7a631c94b7e', 'route': ['p1', 'e8', 'i3', 'x5', 'p3', 'c3']}
1769744383.8734543,SENT,3839586a-c2bf-415a-9842-e3160a80fbfc,2313c810-0d1b-4bfd-8a34-e14a40586c12,c3,c1,3379,?,p3,
1769744383.8736017,CREATED,1f829ead-b27f-412e-8392-c609050d9401,ff0db654-1a45-42d7-ac52-f9df796a349b,c3,c1,27,?,?,surb={'id': 'a5d2d2a8-384a-4568-9b88-c26a71bffb02', 'route': ['p1', 'e4', 'i5', 'x6', 'p3', 'c3']}
1769744384.0592,RECEIVED,68e37ffa-511d-490a-a3a8-a5dc7ff0013b,4df8da3f-da7a-4eec-983d-2ea46898ace1,c1,c3,26,p3,?,surb={'id': '535ddae9-2c0e-4534-be86-388d1c824d84', 'route': ['p3', 'e7', 'i4', 'x8', 'p1', 'c1']}
1769744384.192239,SENT,b44a2a47-25ff-4c88-8160-fd4b81e80b30,ec7ed3f9-1ad1-4706-aab2-729b1a59939f,c3,c1,3371,?,p3,
1769744384.1923277,CREATED,e8195da5-339d-483b-ab04-62b4fa2bf88a,ff0db654-1a45-42d7-ac52-f9df796a349b,c3,c1,27,?,?,surb={'id': 'a5d2d2a8-384a-4568-9b88-c26a71bffb02', 'route': ['p1', 'e4', 'i5', 'x6', 'p3', 'c3']}
1769744384.2403233,SENT,0122d1c7-1164-4296-97e9-a694e5c1f2a6,e3b704bd-5f86-43c2-8c04-cfd530dfe8e1,c3,c1,3380,?,p3,
1769744384.2404096,CREATED,0f14363e-3b28-4bac-ae3f-b3480a3391f1,5bd5a165-07b6-47ae-a46c-0de5e0e73c78,c3,c1,27,?,?,surb={'id': '96ffe2dc-1857-4833-a620-edd503c41750', 'route': ['p1', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769744384.3537815,SENT,0afd0c66-c1d8-4dfc-8c2d-dbbd0ebd895c,00b0ecaa-4c5e-4107-a103-73991d53cee5,c3,c1,3380,?,p3,
1769744384.3538702,CREATED,d6e30e7e-4ee2-4552-85c0-9fdf9001d3c2,5bd5a165-07b6-47ae-a46c-0de5e0e73c78,c3,c1,27,?,?,surb={'id': '96ffe2dc-1857-4833-a620-edd503c41750', 'route': ['p1', 'e12', 'i4', 'x4', 'p3', 'c3']}
1769744384.3876278,RECEIVED,f3077d9f-137e-4e63-93fd-086f6209296d,6bac77a6-df68-400a-b0ad-0090c3ab5a38,c1,c3,27,p3,?,surb={'id': '38dbf5d7-5a98-44c5-a59b-2bc1ab808e05', 'route': ['p3', 'e4', 'i2', 'x10', 'p1', 'c1']}
1769744384.6864405,SENT,47a516d8-7014-462d-97aa-6bdf7dfbd5c2,2ff4506b-df6a-454d-b000-90916b3b0c8f,c3,c1,3375,?,p3,
1769744384.6865911,CREATED,c3c44ed1-60fd-4a7e-8fd9-55d9d8e4cc29,4bd0fe8a-20fd-4a7a-8474-54b800f86e16,c3,c1,26,?,?,surb={'id': '86c89b80-9c40-4f84-9c44-45b99f6274e4', 'route': ['p1', 'e3', 'i12', 'x7', 'p3', 'c3']}
1769744385.025864,RECEIVED,449589cd-0e81-4e1a-a2c8-3af4507367cc,6bac77a6-df68-400a-b0ad-0090c3ab5a38,c1,c3,27,p3,?,surb={'id': '38dbf5d7-5a98-44c5-a59b-2bc1ab808e05', 'route': ['p3', 'e4', 'i2', 'x10', 'p1', 'c1']}
1769744385.097738,SENT,5c45a898-a02f-4945-81e7-f551c61988d5,8f9f851e-43f1-4001-8c16-f69af0c3f1ed,c3,c1,3346,?,p3,
1769744385.0978565,CREATED,0a4bf9b1-f268-4ddf-a3f1-549b94c818a4,4bd0fe8a-20fd-4a7a-8474-54b800f86e16,c3,c1,26,?,?,surb={'id': '86c89b80-9c40-4f84-9c44-45b99f6274e4', 'route': ['p1', 'e3', 'i12', 'x7', 'p3', 'c3']}
1769744385.322995,RECEIVED,00b54657-36ce-45ac-ac1a-40153a53bb57,b7163eff-e1b9-49e7-a20b-dc4aa704fd5e,c1,c3,27,p3,?,surb={'id': '5afe9fbe-c333-4d89-86ee-7b5519af95be', 'route': ['p3', 'e7', 'i9', 'x5', 'p1', 'c1']}
1769744385.3817408,SENT,13931704-44a1-49e2-b90e-69c168f11f56,fb4d1efd-18dc-42be-857a-dea31bde6923,c3,c1,3400,?,p3,
1769744385.381862,CREATED,84fca4d5-c2b9-4b72-b9e8-b0dfdfd0af86,4c99eb46-819a-428d-9145-c60c9a1bfab5,c3,c1,27,?,?,surb={'id': '2c03fc4c-514c-426a-8c8c-32b2e561accf', 'route': ['p1', 'e12', 'i6', 'x1', 'p3', 'c3']}
1769744385.6997707,RECEIVED,cd3f9543-a2b3-49a9-b911-564ad068022b,1159f233-0c99-44fa-a082-5f4753efe99c,c1,c3,27,p3,?,surb={'id': '9ae24cb9-280d-4d8a-9743-0e08add82b98', 'route': ['p3', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769744385.7398312,RECEIVED,1dad0f81-c367-42b1-a7d2-1567ceb569bc,1159f233-0c99-44fa-a082-5f4753efe99c,c1,c3,27,p3,?,surb={'id': '9ae24cb9-280d-4d8a-9743-0e08add82b98', 'route': ['p3', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769744385.7414658,SENT,497a0433-7aa7-4784-ace7-f04240a1a3bc,dd508605-3fc6-46a0-bd00-0fbde179c8a4,c3,c1,3391,?,p3,
1769744385.7417006,CREATED,cf6585b2-6623-48c3-b913-d1b5ed983dc6,4c99eb46-819a-428d-9145-c60c9a1bfab5,c3,c1,27,?,?,surb={'id': '2c03fc4c-514c-426a-8c8c-32b2e561accf', 'route': ['p1', 'e12', 'i6', 'x1', 'p3', 'c3']}
1769744386.6762433,SENT,4120e479-e0a4-420e-baf3-f608eb5b5627,00da5622-e09b-4d78-a364-0f18a0461a85,c3,c1,3360,?,p3,
1769744386.676354,CREATED,573c25a7-4fcc-4d2d-8c63-6018066eb2e6,5953cd50-6eab-4507-96ec-1d0082f98b31,c3,c1,27,?,?,surb={'id': '1a95dbef-b996-4346-84e2-2c4f56bae4ab', 'route': ['p1', 'e5', 'i3', 'x12', 'p3', 'c3']}
1769744386.7635846,SENT,ca1f5488-3e68-46fe-9abc-9a7641e2959c,80d32ae3-c22b-4f06-878d-306a03130c2c,c3,c1,3382,?,p3,
1769744386.7636964,CREATED,27de1227-4092-4d3e-83b5-f91dda42e5d3,5953cd50-6eab-4507-96ec-1d0082f98b31,c3,c1,27,?,?,surb={'id': '1a95dbef-b996-4346-84e2-2c4f56bae4ab', 'route': ['p1', 'e5', 'i3', 'x12', 'p3', 'c3']}
1769744386.896763,RECEIVED,76932862-71aa-491e-b1a5-bdb6d56b0a0c,88668fa8-ce24-48f7-a272-52fc8a2ab9fd,c1,c3,27,p3,?,surb={'id': 'e2b2d4b9-71d0-4763-96af-6ef7f29d58aa', 'route': ['p3', 'e2', 'i10', 'x6', 'p1', 'c1']}
1769744387.0047114,RECEIVED,bc6cc708-d7f9-40c8-a46b-d1ac8bb33586,686ba3cb-fe05-4453-8d1c-d2a0395ffd8f,c1,c3,27,p3,?,surb={'id': 'f980bdf9-5926-437f-a90e-a0bc8a313ebf', 'route': ['p3', 'e7', 'i2', 'x6', 'p1', 'c1']}
1769744387.1496603,SENT,a9e3d5d5-967b-4392-8475-3c423cdc147f,7f50bc4c-85a7-40c1-b269-0faab0c8b6aa,c3,c1,3368,?,p3,
1769744387.149729,CREATED,d5b1baf5-110a-479f-b9f1-f952bc172028,8c9ce8df-d253-4ba4-a89d-93ca051209c3,c3,c1,26,?,?,surb={'id': '5f133730-abe8-4e01-a97b-f2c8e9682ea7', 'route': ['p1', 'e9', 'i3', 'x3', 'p3', 'c3']}
1769744387.1521568,RECEIVED,56ee21dd-0523-4da4-9641-fc909148588d,2d50a102-6a54-4b9d-bb77-c8a4b31ab711,c1,c3,26,p3,?,surb={'id': '8e983db8-b702-463e-ac8b-00dc9aa6e8eb', 'route': ['p3', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769744387.3557749,RECEIVED,5935837d-7b17-4fd8-b0f8-cd40da61a990,2d50a102-6a54-4b9d-bb77-c8a4b31ab711,c1,c3,26,p3,?,surb={'id': '8e983db8-b702-463e-ac8b-00dc9aa6e8eb', 'route': ['p3', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769744387.490497,SENT,23d587c5-fcd5-4a41-b8a4-69646d53d151,b9142395-2638-496a-b18d-7427e010f5ce,c3,c1,3378,?,p3,
1769744387.4905806,CREATED,84ebd1d8-da35-4a43-8d23-7f91dd70bd87,8c9ce8df-d253-4ba4-a89d-93ca051209c3,c3,c1,26,?,?,surb={'id': '5f133730-abe8-4e01-a97b-f2c8e9682ea7', 'route': ['p1', 'e9', 'i3', 'x3', 'p3', 'c3']}
1769744387.6242287,RECEIVED,e138a8ea-7a82-45cc-b6fe-335d5f1d83b0,686ba3cb-fe05-4453-8d1c-d2a0395ffd8f,c1,c3,27,p3,?,surb={'id': 'f980bdf9-5926-437f-a90e-a0bc8a313ebf', 'route': ['p3', 'e7', 'i2', 'x6', 'p1', 'c1']}
1769744387.6450224,RECEIVED,c8f5fc7d-b80f-42d2-b84c-69d8f810b514,e34db59f-2fca-4159-8319-a635167aa604,c1,c3,27,p3,?,surb={'id': '9631eac9-cb76-4f7a-b360-edd72ca1d52c', 'route': ['p3', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769744388.0765293,SENT,ab75d09a-325a-422b-8367-b7af71a12cbd,c32136a8-694f-4abb-bd81-ac6fcf96cbce,c3,c1,3376,?,p3,
1769744388.0766776,CREATED,d7df8c69-7926-4e12-9a53-f97ea0a17f9e,b9e0d7dc-cbdc-4181-ad76-891935f50526,c3,c1,26,?,?,surb={'id': '0f67a56a-fde5-42ab-b73b-378844063fb4', 'route': ['p1', 'e6', 'i2', 'x5', 'p3', 'c3']}
1769744388.1172364,SENT,6cc83552-fef2-47fd-aa42-1bcface2b789,88f51f9c-170a-4f08-a24b-21d2a75f85e8,c3,c1,3375,?,p3,
1769744388.11739,CREATED,615fdf32-910a-433f-aeed-416ff8273e0c,b9e0d7dc-cbdc-4181-ad76-891935f50526,c3,c1,26,?,?,surb={'id': '0f67a56a-fde5-42ab-b73b-378844063fb4', 'route': ['p1', 'e6', 'i2', 'x5', 'p3', 'c3']}
1769744388.4809244,SENT,65a35c2d-1e24-46c2-ac60-352979d0a2db,43728e81-cbd8-44c4-b685-e2986570e282,c3,c1,3372,?,p3,
1769744388.4809868,CREATED,f1b2423f-8c1b-4e2b-ab9f-9548b346abc2,8e543971-e6f3-49cd-aaab-cbeedd594d8d,c3,c1,26,?,?,surb={'id': '3893febe-a59f-4ccc-bbfb-bbd481c05e6f', 'route': ['p1', 'e5', 'i8', 'x6', 'p3', 'c3']}
1769744388.562508,RECEIVED,8eb9d2b6-deb9-4171-993c-dbe923823ef5,371d050c-cd93-48ee-b063-65e2ea89f8fe,c1,c3,26,p3,?,surb={'id': 'b8318efa-9a9d-4224-8d97-a04ab0760365', 'route': ['p3', 'e3', 'i8', 'x8', 'p1', 'c1']}
1769744388.6445596,RECEIVED,44f4cfa4-8879-4c28-b09c-a34c00daa110,371d050c-cd93-48ee-b063-65e2ea89f8fe,c1,c3,26,p3,?,surb={'id': 'b8318efa-9a9d-4224-8d97-a04ab0760365', 'route': ['p3', 'e3', 'i8', 'x8', 'p1', 'c1']}
1769744389.1209645,SENT,5da6dc1d-8ba5-4c49-a231-72e53209bd52,e83d3be7-7329-4f8a-8cbd-07a50ab10f0c,c3,c1,3363,?,p3,
1769744389.1210256,CREATED,c4770de8-998b-4bb9-ada9-ec645c3a497c,8e543971-e6f3-49cd-aaab-cbeedd594d8d,c3,c1,26,?,?,surb={'id': '3893febe-a59f-4ccc-bbfb-bbd481c05e6f', 'route': ['p1', 'e5', 'i8', 'x6', 'p3', 'c3']}
1769744389.2242672,SENT,fdc20384-6623-43a4-a655-625650d4c019,cc7bf090-8f33-4834-ae51-c685d0b7b8fa,c3,c1,3376,?,p3,
1769744389.2243319,CREATED,1deea154-ed27-4812-aac1-01c435b6b4a9,225b87ed-250d-48bf-8868-78829e6fc3ab,c3,c1,26,?,?,surb={'id': '7457b996-7f0e-48fd-b73d-4faffc5f6ab3', 'route': ['p1', 'e7', 'i2', 'x1', 'p3', 'c3']}
1769744389.3462987,RECEIVED,8e767463-8ad2-4318-ab93-b86cf754a446,88668fa8-ce24-48f7-a272-52fc8a2ab9fd,c1,c3,27,p3,?,surb={'id': 'e2b2d4b9-71d0-4763-96af-6ef7f29d58aa', 'route': ['p3', 'e2', 'i10', 'x6', 'p1', 'c1']}
1769744389.4267132,RECEIVED,0ed12dc7-dd7e-4ea6-8784-3bfad62fc66f,87fe38d7-45af-4b4c-bf59-31489b395bc6,c1,c3,27,p3,?,surb={'id': 'a28833e4-9ecb-4aa8-816c-39f471305fb9', 'route': ['p3', 'e5', 'i6', 'x11', 'p1', 'c1']}
1769744389.5674422,RECEIVED,a6c3146a-c25f-48b2-b99f-21cb82f54548,a6e95d94-2102-4c75-bf60-3d94e475578f,c1,c3,27,p3,?,surb={'id': '89ebe01c-edc9-4a05-8dc4-7f14eaca56d3', 'route': ['p3', 'e3', 'i4', 'x1', 'p1', 'c1']}
1769744389.8360937,RECEIVED,cf72e239-0bc2-4623-9483-0890da4b78a3,6eb34862-2b19-43a0-9ae2-e921972d88cc,c1,c3,26,p3,?,surb={'id': '669ae65e-b88a-4c3c-ad33-294d6cae5de7', 'route': ['p3', 'e12', 'i4', 'x6', 'p1', 'c1']}
1769744389.8462741,RECEIVED,3aeec6cf-19de-4fd7-b628-00c3b579ab5f,a5c01397-b890-4d23-8f3e-8c80a3449a2d,c1,c3,27,p3,?,surb={'id': '9b6814a9-db85-424d-a0d7-21f6f8074638', 'route': ['p3', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769744389.9092975,RECEIVED,b7c34e46-47d3-4207-94b4-3c97652dbc61,a6e95d94-2102-4c75-bf60-3d94e475578f,c1,c3,27,p3,?,surb={'id': '89ebe01c-edc9-4a05-8dc4-7f14eaca56d3', 'route': ['p3', 'e3', 'i4', 'x1', 'p1', 'c1']}
1769744390.5278213,RECEIVED,9e09d6c4-4dae-48dc-87cf-64ec93d08511,87fe38d7-45af-4b4c-bf59-31489b395bc6,c1,c3,27,p3,?,surb={'id': 'a28833e4-9ecb-4aa8-816c-39f471305fb9', 'route': ['p3', 'e5', 'i6', 'x11', 'p1', 'c1']}
1769744390.608518,RECEIVED,6092872f-1014-4891-8312-0ad285f79ca5,6eb34862-2b19-43a0-9ae2-e921972d88cc,c1,c3,26,p3,?,surb={'id': '669ae65e-b88a-4c3c-ad33-294d6cae5de7', 'route': ['p3', 'e12', 'i4', 'x6', 'p1', 'c1']}
1769744390.805949,RECEIVED,9e5b5b57-5ffc-4ac1-9979-7129a33db7c3,a5c01397-b890-4d23-8f3e-8c80a3449a2d,c1,c3,27,p3,?,surb={'id': '9b6814a9-db85-424d-a0d7-21f6f8074638', 'route': ['p3', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769744390.9152098,RECEIVED,e396e592-9db2-4de4-8c8e-5e099bd4cc96,8851635d-c0d6-4af0-838f-5da86a1d7c03,c1,c3,26,p3,?,surb={'id': 'dc46b2b3-9ea3-4ca1-94e6-97b1f34ce885', 'route': ['p3', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769744391.1985438,RECEIVED,6144bc36-3c69-4411-bb95-75a3e1ea6065,e34db59f-2fca-4159-8319-a635167aa604,c1,c3,27,p3,?,surb={'id': '9631eac9-cb76-4f7a-b360-edd72ca1d52c', 'route': ['p3', 'e6', 'i1', 'x4', 'p1', 'c1']}
1769744391.4563897,RECEIVED,3f92d8b0-cf36-4331-8cae-e47804f2eaf3,8851635d-c0d6-4af0-838f-5da86a1d7c03,c1,c3,26,p3,?,surb={'id': 'dc46b2b3-9ea3-4ca1-94e6-97b1f34ce885', 'route': ['p3', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769744391.4709518,SENT,a35cbbef-9890-4bba-a919-eb476e5f6438,92d212f6-4270-44e1-9b49-f255f4eedf18,c3,c1,3363,?,p3,
1769744391.4711316,CREATED,bd9cc750-2a95-4fca-ab39-49ab2164ebab,225b87ed-250d-48bf-8868-78829e6fc3ab,c3,c1,26,?,?,surb={'id': '7457b996-7f0e-48fd-b73d-4faffc5f6ab3', 'route': ['p1', 'e7', 'i2', 'x1', 'p3', 'c3']}
1769744391.6444883,SENT,7a2691cb-7220-41e2-9c34-ff48ab44cbf6,e218c5f8-13a2-4df1-9e64-c5479e569244,c3,c1,3380,?,p3,
1769744391.6445632,CREATED,924999bc-2d6c-4256-bc77-50a64a4a74b5,f5bb3c39-ce79-4a93-8724-150b672d738e,c3,c1,27,?,?,surb={'id': '30458c43-78e6-4fc5-8086-1e204d7ba345', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769744392.545789,SENT,2d192452-bb6d-4a36-b0eb-9afa30fdc643,6e2a25aa-c417-46dd-9d77-0965cc8d8804,c3,c1,3364,?,p3,
1769744392.5459366,CREATED,12601c7b-d6d3-4759-bab9-e869008cb2de,f5bb3c39-ce79-4a93-8724-150b672d738e,c3,c1,27,?,?,surb={'id': '30458c43-78e6-4fc5-8086-1e204d7ba345', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769744393.4794,SENT,4745ee70-7bc0-4e45-9873-9de65df22963,0b667cc2-2cdf-4ea6-9b3f-e5c05efca83e,c3,c1,3359,?,p3,
1769744393.4802337,CREATED,e691d3e8-f33c-4447-adbc-ddec340b8447,29e61db7-5c99-4660-83e2-c162cb90fa56,c3,c1,27,?,?,surb={'id': '7498a4ed-908d-414a-b511-c4dcf197344f', 'route': ['p1', 'e6', 'i7', 'x4', 'p3', 'c3']}
1769744393.531571,RECEIVED,da4683ca-53f6-498d-a80e-506bf6f6538b,b96a82ef-761f-4633-8595-3ebd9cfe2082,c1,c3,26,p3,?,surb={'id': '267e2303-5455-4c2e-aadd-3a5373e9ef23', 'route': ['p3', 'e7', 'i5', 'x8', 'p1', 'c1']}
1769744394.0618782,SENT,cff2db35-460b-4af7-b88e-70813845c696,bc70d818-8477-4fd4-941d-7248a56e9e28,c3,c1,3376,?,p3,
1769744394.0620177,CREATED,6c143bac-93c8-46ff-9fdd-445b58bb7ea7,29e61db7-5c99-4660-83e2-c162cb90fa56,c3,c1,27,?,?,surb={'id': '7498a4ed-908d-414a-b511-c4dcf197344f', 'route': ['p1', 'e6', 'i7', 'x4', 'p3', 'c3']}
