timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769757550.608074,RECEIVED,11d788e6-9dd1-479a-b7b7-af69c6b042d9,acfca1a8-f76d-4f8c-89c7-ff6a5276b06d,c4,c1,27,p1,?,surb={'id': 'c6792297-4777-4be0-b664-227aca024cc3', 'route': ['p1', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769757550.917353,SENT,504fe0c7-3196-4fe0-aec6-0aca163e096a,e86444ab-9470-4dfa-ac83-a7a1c82d1a45,c1,c2,3361,?,p1,
1769757550.9174993,CREATED,abf84c7c-7adb-44f7-afb6-0bb02110c8ce,b65d3505-ca15-495f-bec6-fb8d979c0d25,c1,c2,27,?,?,surb={'id': 'b706934f-d9f2-442e-aa47-55b52f43bc74', 'route': ['p2', 'e9', 'i1', 'x5', 'p1', 'c1']}
1769757550.944809,RECEIVED,6d6d7784-82f2-4580-9021-d8b03991e853,6bd29763-9573-48bb-b4b5-40889e51e336,c3,c1,27,p1,?,surb={'id': '4d2d0c2a-cb1a-4294-afed-01b09ec4fe82', 'route': ['p1', 'e12', 'i9', 'x9', 'p3', 'c3']}
1769757551.0078132,SENT,b62368ca-f648-4c64-bab3-3b77802e7237,62920059-61c5-480f-9228-7155432eb5b6,c1,c2,3396,?,p1,
1769757551.0079443,CREATED,c40be391-30fc-435b-8696-e3de6ec8d993,80af8f74-2ac3-4e90-ae39-2fd43e6ce27e,c1,c2,27,?,?,surb={'id': '979025f2-28de-46d6-a056-509beba4a98a', 'route': ['p2', 'e4', 'i8', 'x3', 'p1', 'c1']}
1769757551.0179417,RECEIVED,86ec30d2-97aa-4097-802e-239f10968168,9e60a748-b0cb-4073-985f-0939f0f5b40e,c4,c1,27,p1,?,surb={'id': '75f7fbe2-1e0a-4479-9d5e-f4d2d1cf57aa', 'route': ['p1', 'e2', 'i1', 'x4', 'p1', 'c4']}
1769757551.2065268,RECEIVED,68c6a03c-1494-4868-9f68-cdf8d14ce278,662b6694-640d-403e-9197-7e0334069e7a,c4,c1,27,p1,?,surb={'id': '6d55aa48-7638-47ee-95ed-2e6122127ed5', 'route': ['p1', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769757551.4071717,RECEIVED,1c9f4c6c-06fc-4aef-b8d4-a9d2b556b513,1ac63921-c166-47e0-95af-27e6cf8c98d5,c3,c1,26,p1,?,surb={'id': '0d3c1587-e727-4b9b-a75f-76a63df91c87', 'route': ['p1', 'e6', 'i6', 'x11', 'p3', 'c3']}
1769757551.5545805,RECEIVED,14178575-bb7e-4e73-9f00-ecc23f6281ac,60bb3dc1-3262-44c3-a70b-f95d14f5df37,c3,c1,27,p1,?,surb={'id': '37e06b00-8923-4147-8843-03c695ebc18b', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769757551.6910129,RECEIVED,474d3bac-f133-465b-946e-934b115e4ec2,951bf04d-c00d-4e4d-9e47-237be87162cd,c4,c1,27,p1,?,surb={'id': 'c68a8736-7b3d-4f1f-84e3-0cc503f72d44', 'route': ['p1', 'e5', 'i1', 'x6', 'p1', 'c4']}
1769757551.8609624,RECEIVED,5499ec1b-b722-4f8b-834a-58b1178c1576,e95831e2-21fa-4415-b28b-43f3c7b0da38,c3,c1,27,p1,?,surb={'id': 'd0f3d390-c46d-4291-a1df-057f23a755b4', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769757552.0429533,SENT,5e3139d2-93e7-4935-b168-e7f44bbd826f,464e117c-8fda-4104-9c31-7209602dd233,c1,c2,3400,?,p1,
1769757552.0431104,CREATED,2d13073b-cb9a-4d18-a5e2-d3aff7369192,00e75480-9ace-43ca-852e-de0d5478d938,c1,c2,27,?,?,surb={'id': '5cc67eeb-c1c5-450f-908d-3022eb4f0b4b', 'route': ['p2', 'e6', 'i3', 'x12', 'p1', 'c1']}
1769757552.3282137,SENT,c00ba8dd-286c-4124-a2aa-0de2492dbf16,3be07db6-5028-4bc8-ae04-5af65fb095e8,c1,c2,3382,?,p1,
1769757552.3283648,CREATED,e1134db6-8348-483c-9b11-5d4d4d7aa72e,9ae01ed2-5c3f-4ec4-b01a-2e72beb1b4eb,c1,c2,27,?,?,surb={'id': '5b165662-6668-43c6-9af6-884c0946635f', 'route': ['p2', 'e8', 'i1', 'x11', 'p1', 'c1']}
1769757552.4089696,RECEIVED,22679bab-2572-4fe3-a84a-f3cd815d505e,713c0d7d-7170-4b27-834f-1a0fda5f0277,c4,c1,27,p1,?,surb={'id': '2a102f3e-e49e-4161-909b-4ea1d5fe604f', 'route': ['p1', 'e3', 'i6', 'x7', 'p1', 'c4']}
1769757552.703803,RECEIVED,add3c366-7514-4a03-ad61-7f81be955ff2,b4378284-45c3-4b1a-ad5d-defcd314bf1d,c3,c1,27,p1,?,surb={'id': 'd50d3840-160e-435b-b1d8-b5d5ae7567a0', 'route': ['p1', 'e4', 'i6', 'x11', 'p3', 'c3']}
1769757552.7566173,SENT,60cd41d9-c904-47ec-b1bb-86825b67de55,40a6ad43-c483-4469-b1a1-857c5b056427,c1,c2,3383,?,p1,
1769757552.7567677,CREATED,5aa4419d-0420-493e-8778-107221b6c401,4f101f8a-2e7e-45df-b61f-5b7fd3ff4af9,c1,c2,27,?,?,surb={'id': 'e0b615d8-be43-40c8-abf3-623e8db8b299', 'route': ['p2', 'e2', 'i2', 'x6', 'p1', 'c1']}
1769757553.0728967,SENT,122e8397-4688-4528-a816-c1b5f06ad16c,b5b38c0b-a70c-4cd3-91a2-5787bdde20a3,c1,c2,3395,?,p1,
1769757553.073079,CREATED,ae748dd0-3555-4eb2-b582-c39f38ca7cf4,ea4dce57-2570-4b08-829e-17baf4598282,c1,c2,27,?,?,surb={'id': '10465519-b8ed-43b1-b477-4594e1504835', 'route': ['p2', 'e2', 'i8', 'x11', 'p1', 'c1']}
1769757553.1227088,RECEIVED,dbe0c4a7-673b-49cc-8557-5b4d4a6e0954,294fbc1e-8e6a-4443-a440-b67ca5c66e58,c4,c1,27,p1,?,surb={'id': '944d2841-b3ea-4040-a1a3-db267a9bf0d1', 'route': ['p1', 'e10', 'i7', 'x4', 'p1', 'c4']}
1769757553.138192,RECEIVED,d1d4eb0c-a788-4436-988a-ba4c52b2257c,af6c02e5-a1bf-4db5-8bb2-d433025d2b91,c3,c1,27,p1,?,surb={'id': 'd9129800-2d80-4518-a11b-b925c5b5950e', 'route': ['p1', 'e7', 'i9', 'x2', 'p3', 'c3']}
1769757553.145374,RECEIVED,57485d54-eed1-4837-85b3-6bff65434b40,e3ee5dae-4139-46fa-93bb-4bd99160db74,c3,c1,27,p1,?,surb={'id': '972a6682-5405-481f-8576-3a20c5a2204a', 'route': ['p1', 'e8', 'i8', 'x5', 'p3', 'c3']}
1769757553.5190055,RECEIVED,92e4f959-3c3f-468d-91cd-f6a7f81c99b6,123d5adc-4d75-411b-9603-f6ca96f25861,c3,c1,27,p1,?,surb={'id': 'db4b6770-c677-444b-804d-89f0a05d3088', 'route': ['p1', 'e8', 'i1', 'x1', 'p3', 'c3']}
1769757553.6524096,RECEIVED,4eb3d670-4c77-44c9-b714-a6d06cd0bb13,c7d28d5d-c88b-4447-a9e3-f66dfcf09434,c4,c1,27,p1,?,surb={'id': '2ad31d21-5cdc-4b8f-8bfb-98744c1744c7', 'route': ['p1', 'e6', 'i2', 'x8', 'p1', 'c4']}
1769757553.669707,RECEIVED,dcaffc31-526d-4d26-b0bb-8ba481455e82,2ed40e03-b3c4-440c-b065-53688d181ea0,c3,c1,26,p1,?,surb={'id': '235e047a-8e7b-4e71-9f73-dbd754d93af9', 'route': ['p1', 'e9', 'i3', 'x1', 'p3', 'c3']}
1769757553.7853427,RECEIVED,96f42b02-dacf-43cf-b01d-0b9c3ffcf405,1750bdf1-6de8-4187-a0d0-e1943ef614f5,c3,c1,27,p1,?,surb={'id': '3315e26c-f4ee-4d7b-98ac-edd4262d0de7', 'route': ['p1', 'e12', 'i11', 'x3', 'p3', 'c3']}
1769757554.0068176,SENT,175ff471-4f77-4cb4-b669-1f87c1ea3008,c84394bd-7863-4faf-846c-2d73f2cc62d0,c1,c2,3384,?,p1,
1769757554.0069644,CREATED,fd57392e-fef5-45dc-8aaa-580ca9285f37,ba25f370-37ce-4702-9042-40204cbb6d37,c1,c2,27,?,?,surb={'id': '5cc290a6-b4d4-471f-aa21-03c8918997dd', 'route': ['p2', 'e3', 'i1', 'x11', 'p1', 'c1']}
1769757554.0190952,RECEIVED,4117795f-71d3-413d-90fb-2e218488df11,b36bb8d4-98e4-4cf0-839a-3a89413fb615,c3,c1,27,p1,?,surb={'id': '17d5d7d2-79b8-4c4f-8246-772c5fc2e89e', 'route': ['p1', 'e11', 'i9', 'x3', 'p3', 'c3']}
1769757554.1020844,SENT,4959ae3a-71d9-4fcd-85ec-bf189b98107c,0a440555-90f4-495d-9ed1-2d76ec4d588c,c1,c2,3360,?,p1,
1769757554.1022391,CREATED,bf00698e-97a6-4da0-8b01-f6eed5b67966,66fca317-47b5-4e32-93dc-ebf9072f64c0,c1,c2,27,?,?,surb={'id': 'ea6e8557-001b-48d3-bc33-b84ce1a4fc82', 'route': ['p2', 'e4', 'i9', 'x3', 'p1', 'c1']}
1769757554.4757576,SENT,84867205-ef61-4014-9378-73d5b508a37d,894da8cf-f6fb-4c2e-a16d-b19725f8304b,c1,c2,3364,?,p1,
1769757554.4758584,CREATED,82a7d482-badd-4ef4-b1de-4a6bbb5acf43,604fdb22-fa1a-4f24-8b0f-ddcab6cbe0d3,c1,c2,27,?,?,surb={'id': '0aa8a538-97ad-4a60-888b-64c468b77b96', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c1']}
1769757554.5305903,SENT,3516ebaa-d2d4-49c6-a412-a42c5de87883,5e81beef-23c1-449b-82f2-54c69efe4d97,c1,c2,3383,?,p1,
1769757554.530709,CREATED,b3e7d0f6-1d42-4dbe-ad64-64e2089c92a3,0eacedfb-cf65-47cf-96b4-08be7e191be3,c1,c2,27,?,?,surb={'id': '1c7644dc-3f38-48d7-a8f4-865b30166cce', 'route': ['p2', 'e6', 'i3', 'x5', 'p1', 'c1']}
1769757554.5983796,RECEIVED,330053e0-9661-4d78-9729-89da4abf9075,e920cc7e-a90b-47f8-a012-032991afc1a4,c3,c1,27,p1,?,surb={'id': '8b654663-d574-4b42-902c-ec4198aefe82', 'route': ['p1', 'e2', 'i11', 'x5', 'p3', 'c3']}
1769757554.8371518,SENT,34a2c06b-89db-42a8-96f0-6f5c3aa1ffa7,48bea471-79b7-4d63-a864-312b820f6ccb,c1,c2,3376,?,p1,
1769757554.8373206,CREATED,25440275-ec77-4144-94e0-f23be97c9930,7dca5f6d-b669-4d23-87e4-7901b8d893a8,c1,c2,27,?,?,surb={'id': 'db76bf68-9a6f-4de2-a391-051836ab070e', 'route': ['p2', 'e6', 'i5', 'x8', 'p1', 'c1']}
1769757555.269969,RECEIVED,7cede69e-c527-4c9f-b208-0f707d7a5a03,9ea28af9-1642-4c85-99a1-aacb05ea23f9,c3,c1,27,p1,?,surb={'id': 'a3d934cf-fe56-4c90-ae11-1371100afc7b', 'route': ['p1', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769757555.298464,SENT,aa2d1a68-9a24-4d4c-8c58-38df70e9681f,c7a8bd8f-680c-49e8-a4fb-43f1c434eaf7,c1,c2,3384,?,p1,
1769757555.2985144,CREATED,ce95d591-1d11-4439-9738-2a90abe45d9d,53ae3005-5daf-4e8b-8215-1de76a12864b,c1,c2,26,?,?,surb={'id': '0a60be97-4ac8-4260-b675-b0e502468407', 'route': ['p2', 'e1', 'i4', 'x1', 'p1', 'c1']}
1769757555.3483112,RECEIVED,58528a8a-cf08-4687-a8e2-1eab12ead7ca,87b87bd5-1212-4e28-b5e7-12fc12548c06,c4,c1,27,p1,?,surb={'id': '32c5cc15-ce7b-4e2e-a8b2-28c23b0fbd8f', 'route': ['p1', 'e4', 'i10', 'x11', 'p1', 'c4']}
1769757555.3740563,SENT,013a59e6-4c94-44e1-8d2d-dfeb0976908a,12117adc-584b-4c3d-9b75-969d33a5a4b0,c1,c2,3396,?,p1,
1769757555.3741019,CREATED,c4d1c4df-5f4b-401a-96af-77e672bbafd0,4ede5b68-da20-4779-8c2a-411b709f6ea3,c1,c2,27,?,?,surb={'id': '578d665e-d5ad-4993-8d04-4fa52a03026d', 'route': ['p2', 'e1', 'i5', 'x12', 'p1', 'c1']}
1769757555.5738862,RECEIVED,2c5fbfce-7549-430c-8883-d5efb473c7ae,ed2e2412-2483-448f-adc4-68487607ad53,c4,c1,26,p1,?,surb={'id': '181699ee-c466-4f93-8ff8-c07020556e68', 'route': ['p1', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769757555.6420693,SENT,234d35da-6ab9-48b1-b225-cef7baed9f7d,aba169ca-07f5-467c-b6e5-f2c72d2b5967,c1,c2,3360,?,p1,
1769757555.6421971,CREATED,59202ff6-49eb-46bf-817c-5a45dc69dcf6,bd961b9b-33a8-481b-bfc9-76e2480f6a1f,c1,c2,26,?,?,surb={'id': '5cbb707f-52e2-4fe7-bfb7-1d629dcf346f', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769757555.8855011,RECEIVED,7f9b4b6d-f3cc-4d69-a48e-6838c8ac8efa,2a506644-a86d-487c-b838-4c1ab53583e6,c3,c1,27,p1,?,surb={'id': '326048c3-4955-4c4e-9a09-7ea7cf8580ee', 'route': ['p1', 'e1', 'i5', 'x6', 'p3', 'c3']}
1769757555.8902228,RECEIVED,bc018814-9237-4c8a-b071-8ab8d17166fa,c25a336d-3a4a-48b6-9816-01117771ba65,c4,c1,26,p1,?,surb={'id': '9472fb65-ad6e-4ebf-8f9f-c33af0d63336', 'route': ['p1', 'e8', 'i12', 'x3', 'p1', 'c4']}
1769757555.8969736,RECEIVED,29c63fbd-45af-4afe-b18a-35e2db29f2e6,5211bfed-166d-4d67-90db-323dbbb062b4,c3,c1,27,p1,?,surb={'id': '92491c3a-1035-43b6-bc36-e542f59f15b4', 'route': ['p1', 'e6', 'i8', 'x10', 'p3', 'c3']}
1769757556.1237783,RECEIVED,c1cf245f-22f0-44f8-b285-0fcf45013b12,dc93d192-49d1-4b0c-ba09-184a7b5e8933,c4,c1,25,p1,?,surb={'id': 'addde4e4-2a65-411e-832a-be07493394af', 'route': ['p1', 'e6', 'i11', 'x6', 'p1', 'c4']}
1769757556.1515174,RECEIVED,3df3025f-6ae6-4d85-8255-d88ead70dd4b,90ca354a-4b58-4949-aada-8dfcbd1432e4,c3,c1,27,p1,?,surb={'id': 'eb4c3de0-074b-4dd7-af3d-a0ba2fe12674', 'route': ['p1', 'e1', 'i11', 'x2', 'p3', 'c3']}
1769757556.3475215,RECEIVED,c5dab667-9551-440e-8261-d70e6e5d02d1,eb60586f-d1fd-48d3-afed-089bd2d5ca5b,c3,c1,27,p1,?,surb={'id': 'c0ab3cfe-4f6a-435d-8833-2b3cda1d2216', 'route': ['p1', 'e3', 'i7', 'x11', 'p3', 'c3']}
1769757556.356388,RECEIVED,28993a9b-7816-439e-becd-1169a62e27c9,f82c6964-6053-45d5-8b95-434252f3877a,c4,c1,27,p1,?,surb={'id': '09217c23-3c0f-48d2-8a00-34cfa4a8c105', 'route': ['p1', 'e9', 'i5', 'x7', 'p1', 'c4']}
1769757556.4178066,SENT,38639cc3-c94f-4da9-bd7c-5e78c53424fd,d6031172-e014-489b-a3fd-a72ca00a8358,c1,c2,3400,?,p1,
1769757556.4179418,CREATED,dad8b59b-0c5e-4a2f-b72c-61faaa8fe40d,35b56abc-dca7-4500-8915-96eadd5f178d,c1,c2,27,?,?,surb={'id': '05effecd-0108-4d5a-8e7b-4818e1e4d46c', 'route': ['p2', 'e7', 'i11', 'x10', 'p1', 'c1']}
1769757556.593598,RECEIVED,fe885378-39fd-4480-8811-ce2bc9a72abc,cca7b17a-ad68-4e3e-b203-931de758cef3,c4,c1,27,p1,?,surb={'id': '9243aebf-4a74-43d2-81fd-4f3834dcb583', 'route': ['p1', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769757556.7888577,RECEIVED,17b11165-5894-4f6c-aac4-9410d927b240,06e915d2-0523-4fe9-a534-91454867ffa5,c3,c1,27,p1,?,surb={'id': 'a75b9dae-246a-43d1-bec9-30c131f22f6b', 'route': ['p1', 'e7', 'i12', 'x4', 'p3', 'c3']}
1769757556.8244123,RECEIVED,ff1ecc18-ac7c-43c6-bae1-019d15bc8cb7,d0d3a138-8550-4d2c-ac3d-12cd86167b6b,c3,c1,27,p1,?,surb={'id': '91208948-1287-4a50-ad35-8240636b82af', 'route': ['p1', 'e11', 'i12', 'x1', 'p3', 'c3']}
1769757557.2162943,RECEIVED,7ba04d9f-3c43-40b6-b9e2-e973ff6b8b18,4f6056d8-64ba-43cf-8ee3-b14166f9c549,c3,c1,27,p1,?,surb={'id': 'b87ccd0c-894a-4dd1-a599-6d2d1de81b88', 'route': ['p1', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769757557.3485882,RECEIVED,012b7e7f-f147-4112-a440-e11b33761bda,7559d30e-b993-4d9e-abe8-cec46443d8a4,c4,c1,26,p1,?,surb={'id': 'ddf65614-3581-4f10-a33e-4915cd3669a6', 'route': ['p1', 'e5', 'i8', 'x2', 'p1', 'c4']}
1769757557.39478,RECEIVED,ca0ee21e-80d9-4889-92aa-1be6be5e5aba,5a49a696-c1ab-4d1f-a877-c4db821a2e24,c3,c1,26,p1,?,surb={'id': 'b027ed2a-8ff3-4c4b-acfc-068e98cba9f1', 'route': ['p1', 'e7', 'i11', 'x9', 'p3', 'c3']}
1769757557.6346464,SENT,0e39ec5a-c32c-49e3-aaa4-b274c1f760cf,d096d3d9-2110-47bf-b7b4-49c51689ad88,c1,c2,3401,?,p1,
1769757557.6347852,CREATED,d601c23c-76c1-41ff-b033-72e073fcb3a1,3cfe8ef6-245d-4bb9-97be-43fb81384786,c1,c2,27,?,?,surb={'id': 'a79c6a85-2175-4135-a666-53c9587c38e6', 'route': ['p2', 'e11', 'i1', 'x10', 'p1', 'c1']}
1769757557.8378778,RECEIVED,84add757-9b02-478d-8b40-0cb6fb4df9fe,cf2b5eb5-3fee-492c-8d63-37661f8be817,c4,c1,26,p1,?,surb={'id': 'c670fb2a-2341-4dbd-9e77-7dfde8fd84ea', 'route': ['p1', 'e8', 'i10', 'x10', 'p1', 'c4']}
1769757558.1394024,SENT,ca9dd91a-bea4-445b-ac01-dc4acded9a02,c1240d9b-555e-4f53-86f2-c6f4c510b04a,c1,c2,3380,?,p1,
1769757558.1395502,CREATED,93e97fd3-5222-4906-b071-3a9c07ecb2da,42019e3a-9fea-43bb-9432-f30844222d1e,c1,c2,27,?,?,surb={'id': 'f28e0cbc-6ad9-4733-9d00-f6956733aa58', 'route': ['p2', 'e6', 'i4', 'x8', 'p1', 'c1']}
1769757558.253013,SENT,9086f4e7-e282-4d5e-a636-63f0d968eee8,d729b6bb-a861-49d3-a68c-021098c4f4aa,c1,c2,3379,?,p1,
1769757558.2531962,CREATED,59d632e8-c892-4913-990e-a5624baff308,f1b45639-e794-4e24-8d7b-077ea48c9ced,c1,c2,26,?,?,surb={'id': '83106ef5-4993-4789-8f31-9acae5be759f', 'route': ['p2', 'e10', 'i8', 'x7', 'p1', 'c1']}
1769757558.510897,RECEIVED,91e08f18-5d96-4529-bdab-6b1cb78615d8,11205a11-b900-4739-a0b0-eb63a4ca42c7,c4,c1,27,p1,?,surb={'id': '22c140bb-4175-4235-9e0e-9b552b123bc1', 'route': ['p1', 'e2', 'i6', 'x9', 'p1', 'c4']}
1769757558.6394334,SENT,381da889-f4da-4434-b51b-7eee6cd20e82,88e72ebe-c0cf-4919-817e-a0783effbe3f,c1,c2,3372,?,p1,
1769757558.6395853,CREATED,d619c6b2-3f2c-4bf2-8313-4fb24cf5001b,ccdb6fe7-c459-4d15-93db-1637dbad4307,c1,c2,27,?,?,surb={'id': 'c6e2b3fd-6cd7-463e-9b25-b38e52512fa6', 'route': ['p2', 'e12', 'i7', 'x7', 'p1', 'c1']}
1769757558.792387,RECEIVED,28aa61d7-b3f3-462b-8ad4-007edfe88cc0,ed567240-ff48-4484-837e-9ab3d7cbb3fc,c3,c1,27,p1,?,surb={'id': '99bc4698-6317-49cc-b07f-526f34b18368', 'route': ['p1', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769757558.8088002,RECEIVED,482defdf-ac07-4fe4-a50a-31e4e429b30a,ac0e9bfc-ca64-49d3-a515-70186fc43cf1,c4,c1,27,p1,?,surb={'id': 'db657218-d93f-4083-af77-6bec6c57bee9', 'route': ['p1', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769757558.8193078,RECEIVED,8ecf9213-b526-4da2-ab0b-78db7797c8cc,89c21660-e669-4d2f-bac9-73cd33e9d192,c3,c1,27,p1,?,surb={'id': '9eb6fd54-7a3f-4116-a89c-0a398eedc0e5', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769757559.3596363,SENT,dfbc0d3f-b324-434a-9d48-71d38caa1eed,47c2a0e4-3a4a-4cce-a2e0-8c39ec1401a5,c1,c2,3400,?,p1,
1769757559.3597808,CREATED,a451bd49-93a5-4bd4-bb9a-07d5a447aa63,98289eef-4bc2-453c-8cb7-04635c9c87a4,c1,c2,27,?,?,surb={'id': '08963e62-9685-4c7c-a737-72c31642cb2b', 'route': ['p2', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769757559.555435,SENT,42b0a882-fa5d-4bf5-b152-f511c9c9d0b1,72649328-67bf-41fa-afec-ad03715ecad1,c1,c2,3392,?,p1,
1769757559.5555837,CREATED,d78244c0-18fa-442d-bc3d-c31c4b10d2c3,689a9175-cf5a-4b0f-b801-0740eeba6616,c1,c2,27,?,?,surb={'id': '2c4855d4-4744-4cce-b5da-d7d062e7c315', 'route': ['p2', 'e6', 'i12', 'x9', 'p1', 'c1']}
1769757559.644685,RECEIVED,555dd0b8-c4e3-46b4-9bf6-bad52c51d46d,b068324d-db39-45f1-a0fe-ed743058aced,c4,c1,27,p1,?,surb={'id': 'f4d808be-0dbd-4778-8879-9122dd9f43d6', 'route': ['p1', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769757559.8531845,RECEIVED,a89b565d-625a-4a7c-be7b-bd95070b9f4a,dda5737d-2469-452b-953f-1dcf6b737fc4,c4,c1,27,p1,?,surb={'id': '2698152c-11b0-46ea-9aea-1a02a0e80b8c', 'route': ['p1', 'e9', 'i3', 'x4', 'p1', 'c4']}
1769757559.9138055,RECEIVED,33e230fa-a3ce-412b-a2f6-3adfd063918e,dc2d33ad-7c95-4f57-9907-d19d99171fdd,c3,c1,26,p1,?,surb={'id': '9da5f56b-7167-458b-822f-2747aa4d68ff', 'route': ['p1', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769757560.139175,SENT,8f1ad8c6-6524-4d8c-bad4-69640da3602f,297c5225-0efb-4d7f-b355-7f5d7c0bf546,c1,c2,3384,?,p1,
1769757560.1393256,CREATED,635c0eaa-a4e6-44a2-aa3b-43639539c4ea,54d1956b-ba67-4a9d-a952-8fbec21c1e49,c1,c2,27,?,?,surb={'id': '59f20ef5-b5cc-4145-8206-b4f3fb9eb479', 'route': ['p2', 'e9', 'i9', 'x4', 'p1', 'c1']}
1769757560.1648557,SENT,95c71a23-eb2d-4c6d-bf6e-a296ce1c68fb,3190c0da-83c5-487c-a0bb-bb5ff30358b4,c1,c2,3359,?,p1,
1769757560.1651733,CREATED,14fb7ee7-9bca-4552-8bdb-5cc2c3c53921,9325d9c1-5488-457b-805d-f019e7b591cc,c1,c2,27,?,?,surb={'id': '08da3bc8-0d33-4160-88cb-c364b7978ef4', 'route': ['p2', 'e3', 'i2', 'x1', 'p1', 'c1']}
1769757560.1755257,RECEIVED,aa6bea04-5b2c-4262-b270-4bced8ef0310,cb3dd950-e4aa-41e4-ba8b-c555d82794bf,c4,c1,27,p1,?,surb={'id': 'c35992b4-4be2-4b84-811b-7afa54d03213', 'route': ['p1', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769757560.2069707,SENT,18ff581b-6f2f-4b23-8c25-e50f9a0c600a,0e12bf61-3d81-427b-96db-deb517db1c85,c1,c2,3374,?,p1,
1769757560.2071402,CREATED,d5b887a1-292a-4b38-9f01-40d54757ee07,96bdb166-4381-4c83-841b-4d99ba60835d,c1,c2,27,?,?,surb={'id': '801534ff-6cad-4511-836c-1dbb7c806815', 'route': ['p2', 'e9', 'i9', 'x5', 'p1', 'c1']}
1769757560.4875624,RECEIVED,3182d54c-b3c8-4703-8b57-d30ce4cc164b,239a4e84-1771-4553-b570-f64febb24967,c4,c1,26,p1,?,surb={'id': 'c2831e45-13b3-4ccb-84ab-e6b7740ce7bb', 'route': ['p1', 'e9', 'i12', 'x1', 'p1', 'c4']}
1769757560.5151877,SENT,fb867584-3e55-48fd-b518-4483028bdc55,76543c6c-b68f-459a-aee7-865fe2598f18,c1,c2,3360,?,p1,
1769757560.5152986,CREATED,a79fc241-874c-4a3a-a76f-3b4da53938a3,7f18a9e3-9747-4497-8bab-1a886b44cc08,c1,c2,26,?,?,surb={'id': 'b5b942fb-9976-4cfa-a2ee-5e1cec67c0a3', 'route': ['p2', 'e4', 'i7', 'x11', 'p1', 'c1']}
1769757560.60522,SENT,d9498711-3a8c-4c85-80d7-3163dd8ea513,36fff9ee-780a-4d3e-8315-54b1630c5a41,c1,c2,3392,?,p1,
1769757560.6053774,CREATED,c778881d-c921-4f75-b5f3-0fa1555d43d0,b37a6ce9-69fb-4916-b48f-52c8fd300cdb,c1,c2,26,?,?,surb={'id': 'd4aee0ba-231c-485d-aec0-633fd78db6a5', 'route': ['p2', 'e12', 'i12', 'x3', 'p1', 'c1']}
1769757560.812335,RECEIVED,a447a9b5-3a25-4178-8951-f762e7fc5599,e14f8e7e-4368-4ec5-a80d-495f70a17a20,c4,c1,26,p1,?,surb={'id': 'ef7197ec-2503-4a2e-9efe-8c8941900a6e', 'route': ['p1', 'e2', 'i10', 'x5', 'p1', 'c4']}
1769757560.8254197,RECEIVED,9f45c1da-113d-4892-9596-c7ef01b3ed66,ad101762-2ae0-49b4-b37c-8751f4e6e279,c4,c1,26,p1,?,surb={'id': '94cd2cf3-d331-48b5-acb7-dccead5fdc63', 'route': ['p1', 'e10', 'i12', 'x4', 'p1', 'c4']}
1769757560.845958,RECEIVED,5c476e83-d203-4806-bd6e-64178427a693,f0665e65-f1c1-4a90-87ff-feb33fefcbd4,c3,c1,27,p1,?,surb={'id': '5c05778b-00cd-4228-8650-cd6862a76ec0', 'route': ['p1', 'e4', 'i4', 'x3', 'p3', 'c3']}
1769757560.9637723,RECEIVED,1a7efe45-f388-4c07-92b1-1bc244e9ed77,84f847c2-e872-430a-9f1a-ee243e68d0fa,c4,c1,27,p1,?,surb={'id': '9dd971ec-4908-4ad4-bb51-719ae80d28c8', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c4']}
1769757560.9822435,RECEIVED,851fac68-fe2b-4c21-84a2-e6c22acf5655,bd4ff98b-8545-4dd1-ab58-92e7df2921a7,c4,c1,27,p1,?,surb={'id': '43f14c1c-29ce-4998-860d-be30574afd40', 'route': ['p1', 'e3', 'i7', 'x2', 'p1', 'c4']}
1769757561.0234144,SENT,350d57eb-222e-45a4-ae27-89778fcf86ae,f898c8e3-a86b-4fa7-a35d-48261e4a36cd,c1,c2,3371,?,p1,
1769757561.0235076,CREATED,e106a720-b1c1-47e3-b5ad-d62ed52200fb,ef611d97-370e-4b1f-9d40-1ed133539d58,c1,c2,27,?,?,surb={'id': 'a7028a4b-3db6-4d4d-8600-b579d5ed4f43', 'route': ['p2', 'e8', 'i1', 'x10', 'p1', 'c1']}
