timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769757168.799364,SENT,d3a4a9f7-4ebf-4d4d-ae56-a163de1e1e99,12d2ac24-9381-46f7-bfec-681c755748f3,c2,c3,3376,?,p2,
1769757168.7995229,CREATED,d6c7c3d3-389c-4645-886a-dc62c3c365a8,945a02fb-029f-446a-a967-06e2faec9fc4,c2,c3,27,?,?,surb={'id': '4a22f9b2-bd84-49c9-baca-2f59afc030df', 'route': ['p3', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769757502.6490936,RECEIVED,65e90789-5008-43b1-ab3a-a67534b0c6b4,200efa69-38ad-458f-9c2f-412992057bdd,c1,c2,27,p2,?,surb={'id': '8ddbc091-143e-4167-845f-6b848f04a58c', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c1']}
1769757502.828029,SENT,de87f6cd-465b-489c-89e3-83c21cf231d3,c021e0cf-fc2d-4eb9-bfc8-63211aa60893,c2,c3,3393,?,p2,
1769757502.8281503,CREATED,c696a807-ea6d-4cc5-9cec-85b58f3734ab,64fedf66-757f-4c6e-a82a-e26ef75fd51d,c2,c3,27,?,?,surb={'id': 'e4d16e73-5e9e-463d-b082-8559c7669e2e', 'route': ['p3', 'e3', 'i6', 'x12', 'p2', 'c2']}
1769757502.9152944,SENT,70085011-cad7-4c74-9589-329d410a11fa,dc5f96de-ee12-4364-a767-6b2f8e34885f,c2,c3,3399,?,p2,
1769757502.9154108,CREATED,1c6e4677-e9a4-4190-8860-e8e1cdceaa6a,01351440-b37e-441e-9c3d-4cfb464c015a,c2,c3,27,?,?,surb={'id': 'eb1c5f3f-a8cd-43df-8af6-14f13958b355', 'route': ['p3', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769757503.0125735,SENT,aca3525c-ad91-42d4-9adc-24f45f2087a7,54a32607-58e2-4d05-b8b0-123a60ccc53f,c2,c3,3380,?,p2,
1769757503.0126803,CREATED,4d1d05fe-e7c7-4c29-9ed0-89e637155afb,3bfd6cac-094b-450c-8943-4270a8d94ca0,c2,c3,27,?,?,surb={'id': '5f27f476-6ef7-45ad-be68-c87fcd89eaa0', 'route': ['p3', 'e2', 'i7', 'x10', 'p2', 'c2']}
1769757503.1038492,RECEIVED,3d91cc6c-acb3-4f8e-bede-cc2615aea2af,5b13c359-5d96-4a7b-a468-f74961b145d1,c1,c2,27,p2,?,surb={'id': '2472b46c-9aed-4bbe-b133-5d608be64854', 'route': ['p2', 'e1', 'i1', 'x8', 'p1', 'c1']}
1769757503.239864,RECEIVED,03b5dbd6-9e10-46b2-b58f-b257b78989cb,9e251a3f-d04b-44c8-ade1-7e5e9592e0bd,c1,c2,27,p2,?,surb={'id': '7bfd9510-470b-4c17-af08-8201dc01d9eb', 'route': ['p2', 'e6', 'i7', 'x9', 'p1', 'c1']}
1769757503.313397,SENT,2903316c-5f2d-44e1-bfd6-c18f4c4d0888,354b8ea3-bf53-4362-a601-e6eadbe40544,c2,c3,3376,?,p2,
1769757503.3135135,CREATED,a3d59fd1-83bf-4f1f-9dff-c7777ebe051f,02cf654c-ee65-4601-907a-d4ea6674b434,c2,c3,27,?,?,surb={'id': 'd6e8b03a-8994-49f6-8552-e4ff64de0786', 'route': ['p3', 'e9', 'i6', 'x3', 'p2', 'c2']}
1769757503.552625,RECEIVED,76234de0-b34e-44af-9b38-72f5d7118585,d5c33a37-9d17-4fea-85fe-8e6fea158e59,c1,c2,27,p2,?,surb={'id': '306d937f-b4b3-4acb-9fd6-afbe7e303c40', 'route': ['p2', 'e3', 'i3', 'x7', 'p1', 'c1']}
1769757503.667319,SENT,48513968-0ae1-4096-a9cf-c78dc25aadaa,079bcf0d-dcdd-485c-9d56-ae062add79af,c2,c3,3396,?,p2,
1769757503.6674047,CREATED,da5ad1dc-c9e0-4cdd-af05-8d1b8bd2eb89,ebf9309f-443c-42f5-8b9c-ee796ddc6f11,c2,c3,27,?,?,surb={'id': '7c850591-97c6-4945-9e12-73f13fd22179', 'route': ['p3', 'e7', 'i1', 'x7', 'p2', 'c2']}
1769757503.7223094,RECEIVED,73bad1ee-f17f-470e-91f4-e4855f6299c0,0946b48a-1d7e-42bd-b808-fd8efc6f83fb,c1,c2,27,p2,?,surb={'id': '45deb429-2a53-4af7-adca-ad0711959ae0', 'route': ['p2', 'e6', 'i11', 'x11', 'p1', 'c1']}
1769757503.7497764,RECEIVED,05cd6a22-7994-448a-8cd6-b7f7116cbaad,80d35404-42ef-46fd-bb6d-7105c8974b5e,c1,c2,26,p2,?,surb={'id': '0570cb4e-19b5-434a-8fb2-392c332fc3b5', 'route': ['p2', 'e4', 'i11', 'x9', 'p1', 'c1']}
1769757503.8720613,SENT,2afee6ec-7b46-4fb7-a757-e46a9d5dfd9c,f2df2238-7d55-415d-b5ae-4aaf90458eb1,c2,c3,3375,?,p2,
1769757503.8721411,CREATED,ca9d06de-5514-4484-8125-c824fc6eb65a,fa07b2b6-250d-42bb-9be7-5472b9a4ac65,c2,c3,27,?,?,surb={'id': '2d6662a8-0961-4a1c-873f-54cb63c5f501', 'route': ['p3', 'e1', 'i6', 'x3', 'p2', 'c2']}
1769757503.9074671,RECEIVED,6efc9f26-6d97-4610-807e-177da6a33dcb,d26c604b-b418-4143-bf22-7eba52f978cf,c1,c2,25,p2,?,surb={'id': 'ae4eb7f4-457e-428f-85cd-82d58a712065', 'route': ['p2', 'e11', 'i12', 'x1', 'p1', 'c1']}
1769757504.0038297,SENT,518bf2b3-192b-4e09-8d96-25436c54d0b7,28ece963-762f-4a21-92d8-d98e0c49d017,c2,c3,3383,?,p2,
1769757504.0039067,CREATED,9bfad18f-1db8-4c7d-b32a-f8af2b9a1dc1,8c91bac2-f6f8-45a7-9485-71389d8c93cb,c2,c3,27,?,?,surb={'id': '832e0b3f-4601-4e56-ba99-93b2e423be1f', 'route': ['p3', 'e6', 'i1', 'x10', 'p2', 'c2']}
1769757504.0344453,RECEIVED,108e2977-2610-4b2a-9175-6685c221cfd2,fdf9b88d-60d2-4190-8979-da94f9adc340,c1,c2,27,p2,?,surb={'id': 'c5652d6e-3832-413c-b41d-0d290df33566', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769757504.0417805,RECEIVED,7a66532b-0dbe-466b-a264-05dff1e1e65b,edf5c9ae-b3db-43bf-85f0-cf825e1f33f4,c1,c2,27,p2,?,surb={'id': '360ba15d-8106-48dc-8d4c-a4c9cddefed7', 'route': ['p2', 'e8', 'i7', 'x6', 'p1', 'c1']}
1769757504.0512,SENT,23fe36b0-0544-4ad1-a6f5-b9df60a34729,adfa0904-a21a-4b0a-9ff2-dd2df68667cb,c2,c3,3393,?,p2,
1769757504.0517473,CREATED,f2578dd8-1df5-4422-a370-2c3f03aa6a06,081d0b34-d041-499a-8ae9-429abb8421c7,c2,c3,27,?,?,surb={'id': 'b6be09f3-37b9-4cb8-b3a5-91ba6c232709', 'route': ['p3', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769757504.088753,RECEIVED,bb253e41-abc7-4ec7-92f8-da0181156cff,07c802da-3da2-477b-a58a-a6042b60d7a0,c1,c2,27,p2,?,surb={'id': '4129dc10-eadf-439c-99e0-2b37b2e68aeb', 'route': ['p2', 'e11', 'i10', 'x9', 'p1', 'c1']}
1769757504.6551728,SENT,03e1ca71-9c51-4b5c-b679-13a7d78abe74,83e6b8bd-11ef-4248-9a21-4779107e733d,c2,c3,3395,?,p2,
1769757504.6552343,CREATED,36cc260e-91b3-4c5c-83fa-dbb03c5bd100,b204afb7-1eed-4faf-8239-ff10ea2f1a3e,c2,c3,27,?,?,surb={'id': 'c32061a5-6d74-4e7e-89c7-527cb8c0e942', 'route': ['p3', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769757504.7996979,SENT,1a646176-1e41-49c5-8d52-0d037f41a71c,0d15f8b8-6aac-4e0a-9520-a00103c02fd1,c2,c3,3384,?,p2,
1769757504.7997663,CREATED,004ae904-24d9-49b8-af97-6387ae55feaf,bb08f164-f853-4edd-84c3-903d947d5f8e,c2,c3,27,?,?,surb={'id': '0f734e37-4221-49a7-a9b2-392fda55d0c3', 'route': ['p3', 'e7', 'i10', 'x5', 'p2', 'c2']}
1769757504.8170092,SENT,6e5d64e0-4a1d-4d76-94e0-47360562db0f,4d3e4767-234c-43c8-ba6d-2972458a5d25,c2,c3,3379,?,p2,
1769757504.8174882,CREATED,94d7cd93-57d0-407e-b007-be7a7582f5ab,29ba0d0d-9ba6-47e2-8c3c-b9745445bca5,c2,c3,27,?,?,surb={'id': '7191fc14-1776-407a-926a-dd80dd746700', 'route': ['p3', 'e9', 'i8', 'x1', 'p2', 'c2']}
1769757505.194827,SENT,fdf18355-b7cd-47ac-bb92-803a7d71303d,7951b8e4-faca-44ea-a3aa-d7183e186fe4,c2,c3,3376,?,p2,
1769757505.194897,CREATED,979f5fa6-0250-4c03-bbeb-b4965d01a68b,228f1762-b14d-4bbc-80fd-9572ae13e0bb,c2,c3,27,?,?,surb={'id': 'a3b5b32a-2c2f-4a5b-abfc-d1e53c70fbf1', 'route': ['p3', 'e11', 'i4', 'x7', 'p2', 'c2']}
1769757505.4088223,SENT,0bb85539-76fb-4b3c-84d6-f25bdfefdcb8,9c633e58-a2c2-4d58-a907-0fec9a00273e,c2,c3,3383,?,p2,
1769757505.4088907,CREATED,26d2e752-f68b-4558-a5b2-0a37a6aeb063,ef7d95ce-3400-403b-b13f-85d129783417,c2,c3,27,?,?,surb={'id': 'c020ec9b-d050-4633-8641-35bc9d7a5ccf', 'route': ['p3', 'e9', 'i12', 'x3', 'p2', 'c2']}
1769757505.4229538,RECEIVED,66e1ce78-5041-455c-95d7-eb5de38d76fe,03a3547f-a089-4996-849d-6189309f5359,c1,c2,27,p2,?,surb={'id': 'd96c2f3e-e60e-4a40-ae4d-12050f0dbcfc', 'route': ['p2', 'e10', 'i3', 'x9', 'p1', 'c1']}
1769757505.4738708,RECEIVED,345d23b9-1237-40ac-a5fe-fd12e998bc34,f92675e3-63e0-4509-9afd-bc7c8e4fe6ae,c1,c2,27,p2,?,surb={'id': '538af6ed-be56-407e-91ec-8abf380687ab', 'route': ['p2', 'e1', 'i1', 'x1', 'p1', 'c1']}
1769757505.5688763,RECEIVED,3770bbfd-ccf0-4613-82e5-5be4f43892e5,3d83c40f-0a20-441d-8dac-5c2240b9d2e9,c1,c2,27,p2,?,surb={'id': '55019c39-e6a0-4a3a-b1f9-feda4a585b70', 'route': ['p2', 'e3', 'i10', 'x12', 'p1', 'c1']}
1769757505.6275444,RECEIVED,d41137a8-39cd-40fb-823b-7b44db90e767,5cabc246-7c24-40b5-84e9-0dd5e87cefa0,c1,c2,27,p2,?,surb={'id': '0d0d7dcb-61d6-459d-8616-c3e92dc0950f', 'route': ['p2', 'e5', 'i8', 'x11', 'p1', 'c1']}
1769757505.6892712,RECEIVED,1c195996-ad5e-4b91-a6c5-bac35005421a,de5cdf61-e364-43f7-a866-824ae259419f,c1,c2,27,p2,?,surb={'id': '4ba3c008-818a-43c1-8477-7cea293f5391', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c1']}
1769757506.083026,SENT,fa0333b1-77ff-464d-8131-a32d55bb10f0,e65b67dd-2f94-47ec-aa63-74896fe7faa5,c2,c3,3358,?,p2,
1769757506.083129,CREATED,14f13e38-0f7c-4d6c-b5bf-393fe8c8b417,7380b859-070d-492f-8edc-361ea69ca50d,c2,c3,27,?,?,surb={'id': 'cc76ca8f-cfed-4a7f-95b4-45c289f92830', 'route': ['p3', 'e6', 'i7', 'x2', 'p2', 'c2']}
1769757506.2602954,SENT,381bf3c2-ccb8-4bcc-a714-334081b1d881,eedfccb8-4f5b-4633-ab42-26390eb2e7bb,c2,c3,3395,?,p2,
1769757506.260377,CREATED,3992db0f-5790-46d1-b60e-6597f482c9f5,4e7ff619-48d0-43a9-a1cb-ebfb641bed6b,c2,c3,27,?,?,surb={'id': 'abf3fe39-e43a-4a0b-be61-89101aa04ab0', 'route': ['p3', 'e10', 'i12', 'x2', 'p2', 'c2']}
1769757506.4707053,RECEIVED,6845f68f-adcb-4110-aa5c-d54da419bcb8,eb5251a9-6eac-4cf6-b40d-7e9e616e68be,c1,c2,27,p2,?,surb={'id': '58acd1df-9fee-4ae6-9529-34b9de1ea4fb', 'route': ['p2', 'e9', 'i3', 'x4', 'p1', 'c1']}
1769757506.492101,SENT,55b70286-617e-4fa3-be5d-fbcbe2a73446,7aedd54f-ee9b-4908-8efe-9079b770c361,c2,c3,3367,?,p2,
1769757506.492186,CREATED,a7113294-32e0-4fcd-ae2f-eaafce21cb59,2187697a-6356-45e7-96d7-6e0b3c61eae4,c2,c3,27,?,?,surb={'id': 'f5c8a562-a8db-411b-8d36-ddc91a58be8c', 'route': ['p3', 'e1', 'i8', 'x5', 'p2', 'c2']}
1769757506.748394,SENT,761186df-e5a2-42df-8398-107ef5dfda02,4178b7c8-7613-4879-90bb-cd1ef5b34c58,c2,c3,3379,?,p2,
1769757506.7485273,CREATED,060deacb-871e-409b-a92b-52b26e3bf3c3,e0e6f756-8e11-4c84-afbd-7423250cbf98,c2,c3,27,?,?,surb={'id': 'eb29ae86-2a6b-4277-86b4-f99ba633246c', 'route': ['p3', 'e4', 'i3', 'x3', 'p2', 'c2']}
1769757506.9273884,RECEIVED,2cdb7a1c-bec4-466a-b754-079d69bf8329,462abe3d-dac8-4275-a4da-3de9b1af73c8,c1,c2,27,p2,?,surb={'id': '33f65652-6cca-4425-b702-5ef3bbc3fe65', 'route': ['p2', 'e11', 'i10', 'x7', 'p1', 'c1']}
1769757507.252177,SENT,4742ba43-3cf6-4892-ab67-1d604c3f16b6,f41a3e74-715d-4121-b11a-663628babcf8,c2,c3,3396,?,p2,
1769757507.252339,CREATED,de0480f5-8a92-4a38-879d-b71489ca05a6,6486bbd4-52ca-4791-9494-465f8958a169,c2,c3,27,?,?,surb={'id': '893dc6e0-cde5-486d-b36e-04f9af486a17', 'route': ['p3', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769757507.2929351,SENT,c1d539f7-fab8-4222-bd94-7ddbbaa8a44a,de2bfc87-516d-43fd-9357-564204fb1450,c2,c3,3376,?,p2,
1769757507.2931123,CREATED,07351557-e42a-4b49-9f47-74f4431544f2,b2f7bb4e-1b2d-4387-9d54-be24f9e2638a,c2,c3,27,?,?,surb={'id': '1c679346-4760-45fe-add5-7575a87aeb37', 'route': ['p3', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769757507.5018945,SENT,7371d2f2-922e-45cf-bef7-b738de807b13,c81262c3-7862-4cad-942d-fea1a93d92bb,c2,c3,3388,?,p2,
1769757507.502007,CREATED,606e088a-d655-4d6c-9422-36705ca7f8b9,350de528-7604-44f6-b985-628639f2c427,c2,c3,27,?,?,surb={'id': 'b472dc95-87d6-4ba1-a2e4-12103edfaf56', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c2']}
1769757507.566194,SENT,8c2d8cd3-e922-4536-a68c-3b6c7f89a7e3,fad31879-09a8-48b6-92dd-e0e4f9507972,c2,c3,3363,?,p2,
1769757507.5663419,CREATED,658db596-543c-4b31-b1a7-60b8c50449bd,4ec4279e-e5dc-4248-b7fb-9147d30fe2b6,c2,c3,26,?,?,surb={'id': '1c8e401b-ca5c-4b9c-9d5b-64693e0f3c85', 'route': ['p3', 'e6', 'i10', 'x6', 'p2', 'c2']}
1769757507.719789,RECEIVED,a9c3d395-2e19-4e79-883d-42f357d12948,e24a467d-12b3-44e7-981c-fa602c715d10,c1,c2,26,p2,?,surb={'id': '572a83e3-92e7-43c8-b91a-8e1e2e3bdcb7', 'route': ['p2', 'e10', 'i6', 'x11', 'p1', 'c1']}
1769757507.7624588,SENT,9a2a32d9-0ed4-4131-850f-54da2d6e849f,7cf6c0dc-0b61-4830-963b-9728333b05d8,c2,c3,3380,?,p2,
1769757507.7626445,CREATED,fa0c0c3b-d310-4a29-bc42-544c0bbff2e3,0a9daeef-f6a9-443f-8a83-04dc2d77f970,c2,c3,27,?,?,surb={'id': '0008ac23-7783-4fb2-a1bd-51648d00cfb0', 'route': ['p3', 'e2', 'i1', 'x6', 'p2', 'c2']}
1769757507.8112626,SENT,8c0fac3e-2ec0-47aa-90e1-61735172d139,94165aff-4e4b-41ad-a280-bc61f7169275,c2,c3,3399,?,p2,
1769757507.8114135,CREATED,27ae9fba-f7ae-4e0d-a1ec-b6b99e413a91,94f50298-72be-4ba7-b6ad-ee1f77ff5368,c2,c3,27,?,?,surb={'id': '5e59ddc2-5ec6-49f2-9749-7bd5d11d25b6', 'route': ['p3', 'e4', 'i8', 'x4', 'p2', 'c2']}
1769757508.3209465,SENT,ecf642ab-d5d0-4bc2-a99c-abd8d3ff77f8,9f62eb20-6521-4898-bbe1-223ba844fba7,c2,c3,3359,?,p2,
1769757508.3210685,CREATED,95301040-fe93-49a0-adbf-6366e4ca5017,53a3cdb9-e91b-4203-9a6e-1fcff48a21b1,c2,c3,26,?,?,surb={'id': '97f0b284-98b7-4287-bddc-e1e6f1d60831', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769757508.5908685,SENT,55972ed7-f205-4965-96c2-9fa70a3245e7,de7eba03-493d-460e-86f3-dc2d04d46971,c2,c3,3363,?,p2,
1769757508.5910094,CREATED,e135c526-bfa2-4029-bf37-be8b8fb72e63,94d394b0-34dc-43cc-a698-53a8d1044cc9,c2,c3,27,?,?,surb={'id': 'a1eb032b-e76f-4057-8f9d-b16d95b33b3b', 'route': ['p3', 'e7', 'i8', 'x3', 'p2', 'c2']}
1769757508.6405058,SENT,a1ef924c-5940-4b8a-9408-7eb43c8a5b61,f887f004-6351-4e68-83dc-5680174b059b,c2,c3,3383,?,p2,
1769757508.640666,CREATED,95405c4d-dd88-4ce5-b7d2-f616a2970256,e40cbab5-8fee-4329-9c83-7857d3bc41f5,c2,c3,27,?,?,surb={'id': 'b713d5fb-a1e0-4a7f-8d6a-260a46f4415f', 'route': ['p3', 'e10', 'i12', 'x11', 'p2', 'c2']}
1769757508.7715466,SENT,9421e8c8-25a1-44c7-be7c-d9ccfec88ec4,d72158ce-648a-4a26-ad56-81a56d04104e,c2,c3,3379,?,p2,
1769757508.7716982,CREATED,3392edcd-992c-4942-88f4-ff5296c547ef,2581421b-b7c7-4581-ae4a-cb7e82ced8a1,c2,c3,27,?,?,surb={'id': 'be85161b-f7fd-49b7-b30a-19bc13522a50', 'route': ['p3', 'e2', 'i2', 'x7', 'p2', 'c2']}
1769757509.0542922,SENT,ef4812d5-fe31-4e96-9dcc-a846a9fbdb86,568eed82-02ad-4282-bf99-11737d0a3a5e,c2,c3,3384,?,p2,
1769757509.0543995,CREATED,cd062b36-bda9-42eb-9aac-04974fbb218b,7b92d21a-0cfc-479c-91eb-f040ea2fd8d0,c2,c3,27,?,?,surb={'id': '954e083b-943a-46de-b210-30f3087e6724', 'route': ['p3', 'e5', 'i12', 'x7', 'p2', 'c2']}
1769757509.0819383,RECEIVED,e42590a8-a099-4654-a266-86db434d1dc3,daa5957f-4bd5-4541-bc11-d035d379be0f,c1,c2,27,p2,?,surb={'id': '7bd0d759-288d-4ebf-be8b-cf6e64e5702f', 'route': ['p2', 'e9', 'i10', 'x1', 'p1', 'c1']}
1769757509.2392807,RECEIVED,c5b5e217-bafa-4fe0-8c50-9970239c618d,c9d0c482-d738-4feb-b149-3e954872c285,c1,c2,26,p2,?,surb={'id': 'f646dad9-bdcc-466a-a617-d73e74580562', 'route': ['p2', 'e5', 'i6', 'x9', 'p1', 'c1']}
1769757509.4467473,SENT,144c661a-b5e8-4b64-bdc1-49acf421af95,34c08583-1082-45b0-a5e8-df0e9a519ac4,c2,c3,3372,?,p2,
1769757509.4468927,CREATED,2cf02dc4-b61c-4ae2-b301-8e338a9045f8,2b51f986-e6f5-40a6-9f3c-6acbd3371187,c2,c3,26,?,?,surb={'id': 'b30b8387-7b63-4fa7-a442-7cc91cd5c757', 'route': ['p3', 'e1', 'i3', 'x8', 'p2', 'c2']}
1769757509.4732265,RECEIVED,e53bfcfd-93fc-4291-856d-0ba39aae66d7,b87b6b8d-a1d1-4cb6-9ffe-d4c284e4926e,c1,c2,27,p2,?,surb={'id': '554faeb6-e37d-4c3e-a313-69d5bfc43c42', 'route': ['p2', 'e5', 'i8', 'x8', 'p1', 'c1']}
1769757509.7333674,SENT,d4b23140-18a6-4207-8e23-252861eccfd9,34930acc-c799-4f3e-9b93-06094a1040d2,c2,c3,3376,?,p2,
1769757509.733499,CREATED,2c164530-dbc8-415d-82d0-5e086f846484,9cf63bf8-8908-43a2-a376-00a1a05e9b05,c2,c3,25,?,?,surb={'id': '92720bae-8f9e-459c-9634-98ade6cb7265', 'route': ['p3', 'e12', 'i6', 'x9', 'p2', 'c2']}
1769757510.8679998,RECEIVED,622bb1c1-968a-4fe1-84df-66bffb9afa3e,f7c60089-9bc4-422b-bded-abd97406a34f,c1,c2,27,p2,?,surb={'id': 'eaa642f0-9a6f-4e87-af3a-f97986fb24d5', 'route': ['p2', 'e6', 'i10', 'x2', 'p1', 'c1']}
1769757510.9074025,SENT,abb8fcd3-b192-4e25-92e0-a088442221ae,da011386-bef9-4744-aaac-0c2379ba4e56,c2,c3,3412,?,p2,
1769757510.9075544,CREATED,ca06f207-9095-4b00-99b8-adc7aa254d01,1f3f660f-af3a-4be4-abb0-109621d2a1d0,c2,c3,26,?,?,surb={'id': '41ab2bbd-474d-4c19-ac15-2d359e70f6f2', 'route': ['p3', 'e9', 'i2', 'x10', 'p2', 'c2']}
1769757511.0415647,SENT,9cd1657c-76a7-4c34-be45-d6324c954f18,79af41cd-10f1-45a7-b19a-8d271ecb9b48,c2,c3,3379,?,p2,
1769757511.0416393,CREATED,fffab653-9742-4698-9fdb-3b9159268a72,3924a568-9434-4387-ad23-ea42164df523,c2,c3,27,?,?,surb={'id': '3eacc972-4f32-430a-9404-a2d0057ad5b3', 'route': ['p3', 'e8', 'i7', 'x2', 'p2', 'c2']}
1769757511.0627162,SENT,bba700aa-1096-40f7-8d8f-4865db4eac0e,4d2936da-f6ab-4dde-bc6c-2eb34ac36e9f,c2,c3,3360,?,p2,
1769757511.0627925,CREATED,e41881b3-271b-4fcb-a3c9-54c3d43b257a,7aaf50c5-23a7-4e6a-be2b-196a1c4412b4,c2,c3,27,?,?,surb={'id': '0f90e16c-fc14-4543-aac9-7504299dc36d', 'route': ['p3', 'e1', 'i6', 'x7', 'p2', 'c2']}
1769757511.6172063,RECEIVED,a3e3cfc8-30d1-4bbe-a6cd-18e9bd89e50a,f618a8a1-fea4-4aa8-bf16-18c3d3ab9a75,c1,c2,27,p2,?,surb={'id': 'f7b8e531-cf5f-46b4-bb9d-09d7f879df70', 'route': ['p2', 'e4', 'i1', 'x11', 'p1', 'c1']}
1769757511.667595,SENT,e19e10ac-6d50-4dad-bba3-f57cc785295a,ac0d86c9-b7f7-49f4-acb9-ae2974becef4,c2,c3,3391,?,p2,
1769757511.6676683,CREATED,f0931bb0-55a2-441d-93bd-0452cba0c67f,f2f52679-8e1d-4a82-96ba-716eb26490f0,c2,c3,27,?,?,surb={'id': '90de16db-fc0a-401d-8d00-3418399ab991', 'route': ['p3', 'e10', 'i6', 'x12', 'p2', 'c2']}
1769757511.8162684,SENT,a028553d-db6a-46f4-a0a5-e3b909d8861a,d96674b8-dd01-409e-830d-f09d4a952eb3,c2,c3,3369,?,p2,
1769757511.816394,CREATED,f83fdde0-5155-4bbd-86d3-3b6074b97e47,c8c9097b-d4f8-46c2-ae2c-f8c854ba1fde,c2,c3,26,?,?,surb={'id': '9585d68f-aa05-41cc-adb5-b8ab30c305b6', 'route': ['p3', 'e4', 'i6', 'x7', 'p2', 'c2']}
1769757511.8286202,SENT,a72937b6-bd01-4e29-a2fa-6ecc1804660b,c82243c2-0b3b-4704-92ef-56778579d5f3,c2,c3,3379,?,p2,
1769757511.8287807,CREATED,9758482b-5b5b-4f42-97ff-de570e50773e,59dd81fc-819e-45f8-8668-9cf640002080,c2,c3,27,?,?,surb={'id': '7b5547b5-2124-4b63-b56a-a67783f168a2', 'route': ['p3', 'e4', 'i6', 'x4', 'p2', 'c2']}
1769757512.325014,SENT,1d3d34c4-35c0-4928-80c7-fd20ac45fccc,47f4febd-e17a-468f-8e12-09d8a9fbb22e,c2,c3,3388,?,p2,
1769757512.3251867,CREATED,7b934db5-a2d2-4239-9719-57cfeb1cd6aa,1a9249a7-da68-4762-9862-049301d83b37,c2,c3,26,?,?,surb={'id': 'a674f90f-eeac-4a60-8c69-95e91f7476cf', 'route': ['p3', 'e2', 'i7', 'x7', 'p2', 'c2']}
1769757512.3345659,SENT,af18fbc7-73c1-4418-adc6-aa2580a79a55,1a44f9fd-be42-4ea2-bbe3-14e47152dccb,c2,c3,3380,?,p2,
1769757512.334707,CREATED,7f44d478-2176-4666-b977-21054c829c9e,23df76fb-195f-4a9d-be46-1882ef43b336,c2,c3,27,?,?,surb={'id': '292acdc8-5df7-45c1-80b0-adaefc26d1bc', 'route': ['p3', 'e10', 'i5', 'x9', 'p2', 'c2']}
1769757512.4435346,SENT,d32b73db-7059-4116-8eb0-9ccb8a75a714,80ed38c4-81c7-4da4-94fd-9409812564ac,c2,c3,3364,?,p2,
1769757512.4436104,CREATED,d05a4e04-296d-492f-a465-57c8652c9cd1,1ea880cc-2eaa-48a9-b13b-46430ead35a0,c2,c3,26,?,?,surb={'id': 'fe24df91-f6c1-4e82-a76f-096402e3ed2b', 'route': ['p3', 'e9', 'i6', 'x8', 'p2', 'c2']}
1769757512.5818074,RECEIVED,80b7bb3b-672e-4955-a660-d3030ce0e658,c66bb8ab-6148-40c9-96a0-511fd2e479f2,c1,c2,27,p2,?,surb={'id': '0142edf9-367f-47b9-8f33-10229302fc22', 'route': ['p2', 'e10', 'i2', 'x1', 'p1', 'c1']}
1769757512.58476,RECEIVED,8707f17c-f9f8-41b3-ae08-bd00d091fb26,218c9026-c056-4662-84b7-3f1a6520a672,c1,c2,27,p2,?,surb={'id': 'ced8c1f2-f474-4297-bfe5-ec3ff51f821d', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c1']}
1769757512.638742,SENT,5f2eea44-50c1-4822-b056-373d33c1ca52,d234ae9a-9c2f-406d-a27c-a6026d324dfa,c2,c3,3373,?,p2,
1769757512.6388147,CREATED,e9a509c3-b749-42d6-8b1b-ecc164b3dac8,f5289693-ce52-4d26-9283-8ef8d8f0e8de,c2,c3,26,?,?,surb={'id': 'ff702db6-496f-4367-b5dd-e553b730670c', 'route': ['p3', 'e1', 'i9', 'x6', 'p2', 'c2']}
1769757513.2014792,RECEIVED,4457849c-8973-490a-b218-6310b6ba21f5,1ec71088-caad-49c9-a516-6b0cb5838ff5,c1,c2,27,p2,?,surb={'id': 'd7e7cd27-5567-4057-bbe6-7761c329021d', 'route': ['p2', 'e11', 'i5', 'x1', 'p1', 'c1']}
1769757513.295081,SENT,0ae5753a-9575-4a84-adfc-3fbc07cd1001,2259397f-a7c2-4121-9ac1-5bfe7d55afdd,c2,c3,3385,?,p2,
1769757513.2951543,CREATED,0ca3ab58-2a20-4590-a1c8-9f2371e836d6,95e0fcd7-6c21-4f0b-abf2-ac2829edf97a,c2,c3,27,?,?,surb={'id': 'eb47802f-6449-471e-a0c0-a1e4caacb7de', 'route': ['p3', 'e12', 'i9', 'x2', 'p2', 'c2']}
1769757513.532518,RECEIVED,8bd927df-fd55-4771-93ac-7925c81fd87f,163f4327-39d8-4399-a821-f55f1c01e7e8,c1,c2,27,p2,?,surb={'id': '1e4a89d5-b827-4b89-9c57-f6fa78128b7a', 'route': ['p2', 'e5', 'i11', 'x3', 'p1', 'c1']}
