timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467937.1179838,SENT,d4d2eede-a2e1-4a43-9a0a-a2f3c372be3d,deebeafd-8e98-4cd3-9a5a-cbe073da0885,c4,c3,3395,?,p1,
1769467937.1182382,CREATED,d6a0d472-1568-47af-bdcc-69213c4bb3b7,49cef9f8-422b-461e-bafb-d1f2c4895bf5,c4,c3,27,?,?,surb={'id': '5a26a1c0-b7d9-41dd-8b67-8b95c5cda22b', 'route': ['p3', 'e10', 'i12', 'x9', 'p1', 'c4']}
1769468392.5575264,RECEIVED,8baae541-0051-4b0c-90f3-2eec37f3f624,44c5706b-75ef-485c-9e6e-93ead0995ec5,c2,c4,27,p1,?,surb={'id': '0d8de41e-58ae-4a8f-a795-1fd97d31cf0b', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c2']}
1769468392.5951807,RECEIVED,5c0b10d1-08fe-4d8c-8293-6ad9d9b4ac1d,8c88d0c8-0eed-4f28-813f-0002df458135,c2,c4,26,p1,?,surb={'id': '66188020-f932-4085-aec8-c191de457f0b', 'route': ['p1', 'e6', 'i7', 'x2', 'p2', 'c2']}
1769468392.7121208,SENT,349bb928-f313-47b9-89bc-f7ed29843970,375e5fcf-f33e-431c-9951-1961baf95c1e,c4,c3,3379,?,p1,
1769468392.7122946,CREATED,d0d3a24d-5457-4ff8-82d6-3c72d0b05954,0d5bdaba-7383-4744-9096-50838b22a43e,c4,c3,26,?,?,surb={'id': '3b019d55-eee3-438a-8840-93b3743995dd', 'route': ['p3', 'e3', 'i6', 'x9', 'p1', 'c4']}
1769468392.8468106,RECEIVED,0b1f87e1-1c0c-4426-9533-44c430c0cecf,1157f307-6dca-477f-b637-6a66ad073370,c2,c4,27,p1,?,surb={'id': '5ae4dd5f-0601-43c8-bba1-7ba9c0083d77', 'route': ['p1', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769468392.9036908,RECEIVED,6bebe397-d1ac-4ff3-8c85-65a6f57a3ff6,acba2459-b3f1-4dcd-8389-2df8a547136b,c2,c4,27,p1,?,surb={'id': '399e4e0b-a2b8-43bf-a36c-67c386c1038c', 'route': ['p1', 'e3', 'i11', 'x4', 'p2', 'c2']}
1769468392.9671695,SENT,d8128ecf-f130-4771-87b3-221bd18d6f96,d572656b-a0d2-41c3-a7ab-95f1db20817a,c4,c3,3371,?,p1,
1769468392.9672725,CREATED,e93a41c6-8ab1-4226-ac40-169e3a8b8e6e,aed49b10-e2d7-440a-817d-1c91c3b978c4,c4,c3,27,?,?,surb={'id': 'cdb58a05-994b-49ce-9406-b72bd712d4bb', 'route': ['p3', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769468393.504221,RECEIVED,948f805e-c76c-4dc9-a231-dde602dfa32e,fa0e054c-259b-4fed-957c-7a14394e6d62,c2,c4,27,p1,?,surb={'id': 'adf934e8-ecf4-44f6-8333-0fdb57d7c358', 'route': ['p1', 'e10', 'i12', 'x1', 'p2', 'c2']}
1769468393.706469,RECEIVED,0325c429-a028-423b-aec2-5c19333fc7e4,6888f660-2e00-4ff0-8de6-363153cdde72,c2,c4,26,p1,?,surb={'id': '75629a29-da24-4f92-b895-32b768ffe14d', 'route': ['p1', 'e10', 'i1', 'x8', 'p2', 'c2']}
1769468393.7479126,RECEIVED,2357481a-ca8f-4588-8734-1f1830dfa620,1157f307-6dca-477f-b637-6a66ad073370,c2,c4,27,p1,?,surb={'id': '5ae4dd5f-0601-43c8-bba1-7ba9c0083d77', 'route': ['p1', 'e11', 'i2', 'x8', 'p2', 'c2']}
1769468393.8681297,RECEIVED,bfb8882f-b74a-437d-bbaf-a53a6b83c73f,bccdde2b-7ffc-4fff-b5e0-2ad7b7bf7f65,c2,c4,26,p1,?,surb={'id': 'a584d8c9-742b-4061-8a10-179f6fe01f22', 'route': ['p1', 'e12', 'i6', 'x5', 'p2', 'c2']}
1769468394.2737184,RECEIVED,61ea4fe1-22ad-4ebf-816d-cf21d4d451cf,44c5706b-75ef-485c-9e6e-93ead0995ec5,c2,c4,27,p1,?,surb={'id': '0d8de41e-58ae-4a8f-a795-1fd97d31cf0b', 'route': ['p1', 'e3', 'i4', 'x10', 'p2', 'c2']}
1769468394.3318653,SENT,25a26c4c-6bfe-4b39-b8f6-9f6d6e50a3a9,01d49602-0350-49f6-85a4-37ec68aba44a,c4,c3,3364,?,p1,
1769468394.3320143,CREATED,1880636b-8bcd-4158-9459-a866667b4aca,aed49b10-e2d7-440a-817d-1c91c3b978c4,c4,c3,27,?,?,surb={'id': 'cdb58a05-994b-49ce-9406-b72bd712d4bb', 'route': ['p3', 'e2', 'i6', 'x4', 'p1', 'c4']}
1769468394.7275848,SENT,41f19819-2a43-46cb-8aa0-0fba3d12c878,d470528c-3696-4798-9f9c-012c7efac943,c4,c3,3376,?,p1,
1769468394.7277346,CREATED,40e5b660-6d07-445f-909d-327fa46b151e,13b7591d-549a-418d-86c9-67f2112d4067,c4,c3,26,?,?,surb={'id': 'c0ee276b-06e4-4c59-a0ef-adf7fcb11ba5', 'route': ['p3', 'e5', 'i1', 'x11', 'p1', 'c4']}
1769468394.8264258,RECEIVED,5200f7a8-a303-412a-9119-0aa1d1528137,6888f660-2e00-4ff0-8de6-363153cdde72,c2,c4,26,p1,?,surb={'id': '75629a29-da24-4f92-b895-32b768ffe14d', 'route': ['p1', 'e10', 'i1', 'x8', 'p2', 'c2']}
1769468394.8341331,RECEIVED,86a3a234-c686-4cd5-9902-0da39bf4b2ac,fa0e054c-259b-4fed-957c-7a14394e6d62,c2,c4,27,p1,?,surb={'id': 'adf934e8-ecf4-44f6-8333-0fdb57d7c358', 'route': ['p1', 'e10', 'i12', 'x1', 'p2', 'c2']}
1769468395.4244006,SENT,fd9912db-b10e-42c5-a1aa-65abc5c3cc58,befad93b-9fdf-40fa-bb36-c3f113127439,c4,c3,3375,?,p1,
1769468395.4245512,CREATED,b9798b5c-180e-4cab-886f-1bf39abe9c4b,13b7591d-549a-418d-86c9-67f2112d4067,c4,c3,26,?,?,surb={'id': 'c0ee276b-06e4-4c59-a0ef-adf7fcb11ba5', 'route': ['p3', 'e5', 'i1', 'x11', 'p1', 'c4']}
1769468395.4573746,SENT,bc0c47aa-47bb-4987-bd99-2448639886bd,54b1f280-c2a2-4731-b2e6-a75059cef369,c4,c3,3385,?,p1,
1769468395.457522,CREATED,93a439f1-eea5-4502-85f5-a9ab6093a2c9,9df23434-3b82-4ee6-aeb1-d57f0970ff5f,c4,c3,27,?,?,surb={'id': '11989a91-3d8c-4d94-9a6e-12a0b3f41c0a', 'route': ['p3', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769468395.6179113,SENT,7a73e1fc-b174-4131-9f45-1e8e61fc383a,7f01b6a3-7de1-4e4c-8395-0adfaff8dfd0,c4,c3,3389,?,p1,
1769468395.61802,CREATED,90f5793e-9a26-43da-bfb3-e08be4af567d,9df23434-3b82-4ee6-aeb1-d57f0970ff5f,c4,c3,27,?,?,surb={'id': '11989a91-3d8c-4d94-9a6e-12a0b3f41c0a', 'route': ['p3', 'e7', 'i10', 'x3', 'p1', 'c4']}
1769468395.628742,SENT,2098eea6-c05f-43f3-88a6-ec14b00678c1,401e8293-cf79-487b-ab2a-1cefbb8741e1,c4,c3,3401,?,p1,
1769468395.6288435,CREATED,268dcf44-1bbd-402e-9b66-5561172106ad,8d867d7d-8122-4b3d-b14f-65c95cc4c4fa,c4,c3,27,?,?,surb={'id': '2de1e4e8-327e-4a96-a7b8-bed5231e3468', 'route': ['p3', 'e10', 'i4', 'x12', 'p1', 'c4']}
1769468395.6955223,RECEIVED,4ae4499d-f01e-4d37-b3a5-35ae4fbb7460,b2aa09ca-9afe-4ebb-a3f7-651ab16580bc,c2,c4,27,p1,?,surb={'id': '0ded12f7-271b-4732-9bfb-10c5842590ad', 'route': ['p1', 'e12', 'i1', 'x12', 'p2', 'c2']}
1769468395.8833728,SENT,5e4de50a-32d8-4bef-87b4-263bc21eff35,2f8b098a-a60d-4ecb-a74e-689b14100a6a,c4,c3,3383,?,p1,
1769468395.8834684,CREATED,7817efe6-925b-405d-a9b8-1064d89709ce,8d867d7d-8122-4b3d-b14f-65c95cc4c4fa,c4,c3,27,?,?,surb={'id': '2de1e4e8-327e-4a96-a7b8-bed5231e3468', 'route': ['p3', 'e10', 'i4', 'x12', 'p1', 'c4']}
1769468395.889747,RECEIVED,3376716e-f6cd-46d1-aef4-8a7a2bf20689,f2680327-9087-462b-9fae-1727c19830f8,c2,c4,27,p1,?,surb={'id': 'bd6160c7-c2ae-4170-8c6b-2acd48de6d83', 'route': ['p1', 'e12', 'i3', 'x7', 'p2', 'c2']}
1769468396.090543,SENT,52bfdc98-c782-4632-8a5e-3439a7f96770,6b9cd72f-d4db-40fc-ad30-b76e6e003313,c4,c3,3380,?,p1,
1769468396.0906353,CREATED,3e451768-aa10-4a7f-bb51-d5167ed419da,921decf0-cc4e-4022-8ce2-01d4f423bbbf,c4,c3,27,?,?,surb={'id': '4c1cb66f-65de-46ee-b091-261c4162a211', 'route': ['p3', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769468396.5173905,SENT,5af71737-02e3-4822-9a11-599cba5e72c3,e1cc1a3a-a4fb-42e2-ad0e-7b988ff12cb1,c4,c3,3387,?,p1,
1769468396.5175395,CREATED,d4151020-0a09-48f6-b1be-a121855eae53,921decf0-cc4e-4022-8ce2-01d4f423bbbf,c4,c3,27,?,?,surb={'id': '4c1cb66f-65de-46ee-b091-261c4162a211', 'route': ['p3', 'e6', 'i8', 'x11', 'p1', 'c4']}
1769468396.5741894,SENT,cd40a56a-6ed4-4b87-9241-f831e176b8c9,48f23feb-9e69-4b4f-a007-fa57e123c2f2,c4,c3,3380,?,p1,
1769468396.574347,CREATED,be71fc62-8985-4aae-8b40-16ecaf8efaf7,711ef22e-b4dc-4c0b-abb1-7979a7828bfc,c4,c3,27,?,?,surb={'id': 'cc8c5c82-98e6-493f-ac8b-7c6b172a08cb', 'route': ['p3', 'e4', 'i12', 'x5', 'p1', 'c4']}
1769468396.965941,SENT,99570012-8be9-4a1c-9059-a411afb67a98,a6edec11-2b38-4daf-babf-d0b89f4fd1d9,c4,c3,3399,?,p1,
1769468396.966135,CREATED,8774844d-548c-423d-84d5-ca38afaf4ced,711ef22e-b4dc-4c0b-abb1-7979a7828bfc,c4,c3,27,?,?,surb={'id': 'cc8c5c82-98e6-493f-ac8b-7c6b172a08cb', 'route': ['p3', 'e4', 'i12', 'x5', 'p1', 'c4']}
1769468397.0234597,SENT,3dbcaf7c-4673-43b5-8edc-6b100892ad76,132dc690-ebb6-4cc0-8c05-b7022fd48617,c4,c3,3400,?,p1,
1769468397.0236099,CREATED,5d775d60-acfd-40eb-8ce5-dd90ef41dff2,3919c3f4-ddaa-40fe-be13-5f0678d11036,c4,c3,27,?,?,surb={'id': '1b185a48-f8fd-42ca-ae13-c7748bc1d9d1', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769468397.4983501,SENT,60b9fb55-0891-482c-9ddb-6bf790b63b00,47eb2dfd-97d3-4680-91f9-13f6c4960956,c4,c3,3372,?,p1,
1769468397.4984522,CREATED,396b23a9-c94e-45c6-91ab-84c42f105c75,3919c3f4-ddaa-40fe-be13-5f0678d11036,c4,c3,27,?,?,surb={'id': '1b185a48-f8fd-42ca-ae13-c7748bc1d9d1', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769468397.5318167,SENT,cdf2ded3-50bd-48a1-a55f-a5e66a024386,07f0e025-8983-4c11-a293-a71b6a90dafa,c4,c3,3369,?,p1,
1769468397.531917,CREATED,c598f2db-1221-4fa8-879e-73f14b36d7dc,ec2a7840-09df-4102-84c6-8171b45ec727,c4,c3,27,?,?,surb={'id': '1eb6e5eb-eb57-42c9-912e-9a57fc9f2532', 'route': ['p3', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769468397.838792,SENT,45a368e5-d8db-4489-9de7-5f40dce8abaa,b1df6bfd-92e7-4c07-973c-702e57d23c68,c4,c3,3388,?,p1,
1769468397.8389454,CREATED,1e00e941-c53b-4cd0-9782-82f027c1e81d,ec2a7840-09df-4102-84c6-8171b45ec727,c4,c3,27,?,?,surb={'id': '1eb6e5eb-eb57-42c9-912e-9a57fc9f2532', 'route': ['p3', 'e6', 'i4', 'x6', 'p1', 'c4']}
1769468397.8602252,SENT,884580e4-96e0-401a-a5d9-f7a1ef59909a,849d9a77-fccc-4c4f-8101-08e9fbaf1a68,c4,c3,3380,?,p1,
1769468397.8603778,CREATED,c904c0aa-bff8-4ecc-adf7-579ac9850f0f,6e1ffb56-dd82-43a9-8290-b499dedd7f60,c4,c3,26,?,?,surb={'id': 'a75026b0-d29c-4c43-9160-f98f8a0c6bee', 'route': ['p3', 'e6', 'i3', 'x3', 'p1', 'c4']}
1769468397.9752138,RECEIVED,1b03c617-7d5a-49bb-87e3-28e642e578f4,bd0c6b5b-54cb-43d0-b20f-6dce08794026,c2,c4,27,p1,?,surb={'id': 'ca4cd623-4623-494c-a864-70e0b09339b2', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769468398.199181,RECEIVED,a1077553-3080-4f96-b495-0461464046c6,a6a41d93-06d3-4f8d-9fce-dc5eab93247e,c2,c4,27,p1,?,surb={'id': '4d72412c-1d5a-4b20-886f-d5004d935f07', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769468398.227109,SENT,59516206-0076-4c95-ad5f-3d521927f414,6181d59a-a206-4d75-bc51-13d110dd3457,c4,c3,3364,?,p1,
1769468398.2271729,CREATED,3b9263f1-1ec0-48ee-8613-306151d25cb0,6e1ffb56-dd82-43a9-8290-b499dedd7f60,c4,c3,26,?,?,surb={'id': 'a75026b0-d29c-4c43-9160-f98f8a0c6bee', 'route': ['p3', 'e6', 'i3', 'x3', 'p1', 'c4']}
1769468398.3125236,RECEIVED,5c9469c9-f1d9-4f90-8431-2f89b3c40902,a6a41d93-06d3-4f8d-9fce-dc5eab93247e,c2,c4,27,p1,?,surb={'id': '4d72412c-1d5a-4b20-886f-d5004d935f07', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769468398.5140197,SENT,99f25f9b-72d9-4ff1-a9f8-92ebc99b7920,939f7ed2-ec8b-4d1e-9155-8ef522eb9f53,c4,c3,3381,?,p1,
1769468398.5142028,CREATED,4fcfbe56-eb12-4eee-a0bb-610fc1ef75dd,095a83a4-dc50-4c83-85fe-ad980b76ae1a,c4,c3,27,?,?,surb={'id': '37da28fd-a042-427e-bb46-0aff3f29811a', 'route': ['p3', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769468398.6923022,RECEIVED,8a788776-a479-45d3-9fc1-c1d42637f58d,fd75e245-7980-45a9-841d-720a7e860a40,c2,c4,27,p1,?,surb={'id': '918f8e7f-cc35-4650-a1d5-02bbcfec20c5', 'route': ['p1', 'e4', 'i12', 'x4', 'p2', 'c2']}
1769468398.8098931,SENT,3ecdc8d0-a711-4cc0-b2df-01bdfd4c3343,985d7219-fc3e-4f85-a22e-02b36405ae75,c4,c3,3379,?,p1,
1769468398.810042,CREATED,e8f865c2-9cad-44c6-98f9-c3fd377466a2,095a83a4-dc50-4c83-85fe-ad980b76ae1a,c4,c3,27,?,?,surb={'id': '37da28fd-a042-427e-bb46-0aff3f29811a', 'route': ['p3', 'e9', 'i3', 'x7', 'p1', 'c4']}
1769468398.8675117,SENT,b5be8ff7-5063-43ed-b34d-f29af17eb00c,98540542-0340-4626-b56e-5a169b45fa93,c4,c3,3376,?,p1,
1769468398.8676605,CREATED,c0ebdf3a-56aa-4dad-aac8-c8a747c06242,b8fb3daf-823a-4f36-8ba4-41ad2e73d064,c4,c3,27,?,?,surb={'id': 'e3cc890d-9f86-4ce1-a8f3-a0f23c708213', 'route': ['p3', 'e3', 'i11', 'x7', 'p1', 'c4']}
1769468399.0574634,RECEIVED,e0662c55-e66b-4f08-85e8-2b80a6da90a3,e40c2a2d-af0b-445f-a2b9-9e019cc03688,c2,c4,27,p1,?,surb={'id': '6dc9cc59-2e9f-4155-bb1e-895988d8a5cd', 'route': ['p1', 'e12', 'i7', 'x8', 'p2', 'c2']}
1769468399.424403,SENT,746e72a3-99ae-4eaa-a3d9-4042a08cfee3,f3fb9570-a923-43b2-b90d-443b18b328f4,c4,c3,3375,?,p1,
1769468399.424476,CREATED,d8504df4-57ae-4c0c-adf9-4e3d8401a8ec,b8fb3daf-823a-4f36-8ba4-41ad2e73d064,c4,c3,27,?,?,surb={'id': 'e3cc890d-9f86-4ce1-a8f3-a0f23c708213', 'route': ['p3', 'e3', 'i11', 'x7', 'p1', 'c4']}
1769468399.4727702,RECEIVED,910b5efc-c153-4bbb-8b01-004a2ff6e30a,c518950f-f8b7-4c0b-8be1-79449a766dad,c2,c4,27,p1,?,surb={'id': '42bb3049-70de-4d82-b87e-ebcd2d7c6b0f', 'route': ['p1', 'e7', 'i5', 'x6', 'p2', 'c2']}
1769468399.4857976,SENT,bcc873e0-f2ee-4079-b8e0-4d08b47d75a1,e6a3182c-3461-49de-a451-5179dc7b00df,c4,c3,3383,?,p1,
1769468399.4858665,CREATED,b000a3e9-8fed-4d0d-a0f3-7fe2063a7f76,fbb86a03-67ec-484a-ab83-865edd331030,c4,c3,26,?,?,surb={'id': '086d4756-1d33-403f-92f4-675e0061b3ca', 'route': ['p3', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769468399.595922,SENT,0f4a8aed-2851-41a7-b10e-7b434a2ff217,1ec7e350-0132-4ac9-880a-8c20bb701751,c4,c3,3381,?,p1,
1769468399.5961075,CREATED,89916650-1959-4068-bf37-4db18d022555,fbb86a03-67ec-484a-ab83-865edd331030,c4,c3,26,?,?,surb={'id': '086d4756-1d33-403f-92f4-675e0061b3ca', 'route': ['p3', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769468399.9490242,SENT,e50f56b6-2444-401d-81db-7ab209391199,517094de-878b-4be1-a691-aa6effe8260a,c4,c3,3393,?,p1,
1769468399.9492283,CREATED,e5cd6d19-4b1f-42fd-95cf-ee052180271c,8838d4e5-5734-4112-bdd9-d21d1f9f2076,c4,c3,27,?,?,surb={'id': '85737a8a-df5f-4bed-aff7-b6a4688787f8', 'route': ['p3', 'e4', 'i9', 'x11', 'p1', 'c4']}
1769468400.2684088,SENT,07d73109-a179-4ab5-9f0a-9080d3afc817,29d8ec78-8671-465b-b856-5cc43017b9bd,c4,c3,3381,?,p1,
1769468400.2685163,CREATED,80800c77-1500-45ff-8130-06ecbccdb1c7,8838d4e5-5734-4112-bdd9-d21d1f9f2076,c4,c3,27,?,?,surb={'id': '85737a8a-df5f-4bed-aff7-b6a4688787f8', 'route': ['p3', 'e4', 'i9', 'x11', 'p1', 'c4']}
1769468400.7452006,SENT,3b3cf20f-ec57-45ea-827c-a30596f031d5,64b048cc-d9c4-4652-a0f9-8b0b833255b7,c4,c3,3388,?,p1,
1769468400.7453558,CREATED,99c68a98-206c-471f-ad31-f6b1193da4d9,c200c621-52d9-4cfe-b3b0-057715a80912,c4,c3,27,?,?,surb={'id': '65eff5d8-1b8b-4e71-bf20-dad0e8192c8b', 'route': ['p3', 'e12', 'i5', 'x5', 'p1', 'c4']}
1769468400.845244,SENT,54783f49-594c-43d2-a3b8-cf4c6dcc23d2,4bb8a6dd-822c-4460-bc97-4eb34fb298bb,c4,c3,3379,?,p1,
1769468400.8453498,CREATED,3b7b4b9f-a187-4d4b-8c68-9973a485064b,c200c621-52d9-4cfe-b3b0-057715a80912,c4,c3,27,?,?,surb={'id': '65eff5d8-1b8b-4e71-bf20-dad0e8192c8b', 'route': ['p3', 'e12', 'i5', 'x5', 'p1', 'c4']}
1769468401.040575,SENT,33def78f-1084-492f-95cf-cc6bba5cc993,ccc4f963-da64-40cc-8a08-60c7afd01057,c4,c3,3381,?,p1,
1769468401.0406759,CREATED,8884829c-2b25-4d0e-b80b-fe1384632bae,ee977fe6-c1af-4f93-8979-81282096849e,c4,c3,26,?,?,surb={'id': 'd70d2c69-e20c-412c-9886-839bf8decc29', 'route': ['p3', 'e1', 'i2', 'x3', 'p1', 'c4']}
1769468401.1293113,RECEIVED,66323d49-cef1-445c-9c1b-9ca866b10ac7,abaed156-6051-4b25-b8bc-d590e215d04d,c2,c4,27,p1,?,surb={'id': '4e8aaf89-be43-4b01-8512-98987bff750b', 'route': ['p1', 'e10', 'i5', 'x3', 'p2', 'c2']}
1769468401.2331858,RECEIVED,0b400296-e67d-40d9-be2e-2f6349e91df4,636af6dc-0986-41d2-9b9a-b21e341357ae,c2,c4,27,p1,?,surb={'id': '1d79df9b-96ed-4e61-96d4-2406f53198e3', 'route': ['p1', 'e10', 'i5', 'x10', 'p2', 'c2']}
1769468401.2440965,RECEIVED,76409e44-e09e-44f1-8c00-2862ebbadcc2,abaed156-6051-4b25-b8bc-d590e215d04d,c2,c4,27,p1,?,surb={'id': '4e8aaf89-be43-4b01-8512-98987bff750b', 'route': ['p1', 'e10', 'i5', 'x3', 'p2', 'c2']}
1769468401.4974413,SENT,e2655a2d-bbd9-4505-87d1-55e95ab44f94,5ff24682-5065-4f38-8fc2-9d9fbf5f1f8e,c4,c3,3355,?,p1,
1769468401.4975426,CREATED,1e45b2d9-2817-4c96-b989-15dd6c089f69,ee977fe6-c1af-4f93-8979-81282096849e,c4,c3,26,?,?,surb={'id': 'd70d2c69-e20c-412c-9886-839bf8decc29', 'route': ['p3', 'e1', 'i2', 'x3', 'p1', 'c4']}
1769468401.6748633,RECEIVED,e25faaaa-b955-4278-bdaa-6be4024216ae,c518950f-f8b7-4c0b-8be1-79449a766dad,c2,c4,27,p1,?,surb={'id': '42bb3049-70de-4d82-b87e-ebcd2d7c6b0f', 'route': ['p1', 'e7', 'i5', 'x6', 'p2', 'c2']}
1769468401.7648146,SENT,8004e442-3d9a-41b1-b167-73caba461921,1eb8aabc-ad12-446f-823a-f3818eada84b,c4,c3,3400,?,p1,
1769468401.764964,CREATED,9357f322-26a9-47aa-85f8-e8afe1cd748f,3098cc5f-91f0-4b15-af90-4596e2a52cdf,c4,c3,27,?,?,surb={'id': '86e040ff-353f-4ec2-867f-f76e42abdc74', 'route': ['p3', 'e1', 'i10', 'x1', 'p1', 'c4']}
1769468401.8064888,SENT,e00129d6-79bf-4634-8d2b-4d95db0f32d4,48ee9e76-0176-40c4-87e1-07395212f861,c4,c3,3383,?,p1,
1769468401.8066404,CREATED,2d08a32b-f93f-445e-b79e-34dfaac9fd4c,3098cc5f-91f0-4b15-af90-4596e2a52cdf,c4,c3,27,?,?,surb={'id': '86e040ff-353f-4ec2-867f-f76e42abdc74', 'route': ['p3', 'e1', 'i10', 'x1', 'p1', 'c4']}
1769468401.8522642,SENT,b6bc7de9-d477-41f9-8e04-ccda63fdfee5,e7588e73-0028-4065-b80d-71ec35da746b,c4,c3,3359,?,p1,
1769468401.8524158,CREATED,77800e9f-28bb-4590-84f4-d49efc0fb81a,ebfca62c-77d8-4a0f-b99c-1baca7a96aa5,c4,c3,26,?,?,surb={'id': '589e528e-03f3-4b82-8613-bec448cf0a7b', 'route': ['p3', 'e8', 'i5', 'x9', 'p1', 'c4']}
1769468401.9235268,SENT,63136a8c-53ea-46de-a0da-58a0383f7c1c,7994a78c-10be-402d-a596-035bd5d718fd,c4,c3,3381,?,p1,
1769468401.923637,CREATED,3474289f-4792-4be1-9cce-0820cea780f3,ebfca62c-77d8-4a0f-b99c-1baca7a96aa5,c4,c3,26,?,?,surb={'id': '589e528e-03f3-4b82-8613-bec448cf0a7b', 'route': ['p3', 'e8', 'i5', 'x9', 'p1', 'c4']}
1769468402.0081768,SENT,c6ab7b9e-d841-4584-b970-3281b1d90596,f6aee781-c5e0-40d7-b0e8-70647b9464b9,c4,c3,3380,?,p1,
1769468402.0082788,CREATED,7f4cbec2-ba82-434d-b836-e333cdd20932,528b282f-3cb5-435c-aae0-deedfb3e50e8,c4,c3,27,?,?,surb={'id': '1c87a513-2db6-4fd3-a8cb-8e559be28c42', 'route': ['p3', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769468402.1020103,RECEIVED,1061c648-65c3-4eb6-a683-02bbac5d93c9,52d0355f-9ee9-4519-8f19-0e01702d4cf9,c2,c4,27,p1,?,surb={'id': '7c4c56b9-d060-42c8-bd5e-ef3ffe3d2d14', 'route': ['p1', 'e4', 'i5', 'x12', 'p2', 'c2']}
1769468402.1374145,SENT,a674540a-f03e-4213-b4ac-12f0ab3c1837,29e4a617-34d1-4200-8212-a7512aa0532f,c4,c3,3389,?,p1,
1769468402.1375122,CREATED,eded4a60-8101-4f17-b8a6-47f3647ec2b8,528b282f-3cb5-435c-aae0-deedfb3e50e8,c4,c3,27,?,?,surb={'id': '1c87a513-2db6-4fd3-a8cb-8e559be28c42', 'route': ['p3', 'e5', 'i12', 'x1', 'p1', 'c4']}
1769468402.1724012,SENT,df94af02-d16b-4335-a4f2-eeca22e0b3b1,27787cf8-c120-4eb6-8def-d57325ba8bdd,c4,c3,3359,?,p1,
1769468402.172504,CREATED,83e28382-badf-4887-a158-74760eead24f,8f7202e9-32b3-4edd-9e72-837df52fc497,c4,c3,26,?,?,surb={'id': 'ce949844-866d-4757-8588-cb79f647d48c', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769468402.2110105,RECEIVED,9aa56c0f-030c-4a40-8918-5bc5e667d72b,636af6dc-0986-41d2-9b9a-b21e341357ae,c2,c4,27,p1,?,surb={'id': '1d79df9b-96ed-4e61-96d4-2406f53198e3', 'route': ['p1', 'e10', 'i5', 'x10', 'p2', 'c2']}
1769468402.3690445,SENT,3fd36c04-e7e1-4636-8512-eaf9b443c9b5,873a1f32-9f1d-4f3f-9f2b-035ca49fdebf,c4,c3,3359,?,p1,
1769468402.3692257,CREATED,ae9eb39b-e4fc-4a13-a416-6bd81ffa0624,8f7202e9-32b3-4edd-9e72-837df52fc497,c4,c3,26,?,?,surb={'id': 'ce949844-866d-4757-8588-cb79f647d48c', 'route': ['p3', 'e9', 'i9', 'x9', 'p1', 'c4']}
1769468402.38981,SENT,ce5f61cb-bec1-42d0-bdc1-3d27ac5324e6,d6c39d5a-e59b-4a94-8a5b-7d443b75a917,c4,c3,3385,?,p1,
1769468402.389964,CREATED,bc3cd0eb-de3c-439e-8773-0dfb58066c17,ee53d51c-f374-4cf7-bc35-f79e3e41d9b5,c4,c3,27,?,?,surb={'id': '05e6fa10-1fb5-4940-894b-0b6e54bdb5bb', 'route': ['p3', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769468402.682194,SENT,bddf8748-a47c-40f8-bf4c-ac179148db59,9dfb2df4-a48e-400c-92ae-91c319b99761,c4,c3,3387,?,p1,
1769468402.6823292,CREATED,5f1fe5c5-ea90-4372-b877-35077c4fcf2f,ee53d51c-f374-4cf7-bc35-f79e3e41d9b5,c4,c3,27,?,?,surb={'id': '05e6fa10-1fb5-4940-894b-0b6e54bdb5bb', 'route': ['p3', 'e7', 'i5', 'x12', 'p1', 'c4']}
1769468402.706778,RECEIVED,18f39360-53a9-47bc-9abc-bf136a6a399f,e40c2a2d-af0b-445f-a2b9-9e019cc03688,c2,c4,27,p1,?,surb={'id': '6dc9cc59-2e9f-4155-bb1e-895988d8a5cd', 'route': ['p1', 'e12', 'i7', 'x8', 'p2', 'c2']}
1769468402.8326762,SENT,3f0541f7-81a2-445f-ab3f-0ef861622d3a,8078035a-943d-456f-80a9-65ab5dd1eab7,c4,c3,3388,?,p1,
