timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769467937.4106207,SENT,09559b6b-32ac-47cb-9252-bfe5ebb96c71,4420d907-f034-49bf-9375-0ebd5a9ee412,c1,c2,3396,?,p1,
1769467937.41081,CREATED,5ee8f046-e49c-4fdf-90b4-12e18eb66437,44e8a973-b5eb-49a8-a1f2-e44c03c52d34,c1,c2,27,?,?,surb={'id': '625ccfc2-d2d3-475e-a17a-46475dac0c92', 'route': ['p2', 'e3', 'i9', 'x5', 'p1', 'c1']}
1769468302.5408187,CREATED,5602d805-a9dc-4ffe-8f7f-468f8b216550,6b752f8f-8b71-4420-a5d5-7cab612096f3,c1,c2,26,?,?,surb={'id': 'fd00b8e4-3993-4afe-8ec1-59233acd4935', 'route': ['p2', 'e3', 'i3', 'x3', 'p1', 'c1']}
1769468302.7081218,RECEIVED,fd1cf8d7-3774-4e13-8872-5c74220922ca,7125905f-6b3c-4ba7-8ae4-49758f35f5b6,c3,c1,26,p1,?,surb={'id': '1fbf2747-c5bf-45db-bfb7-ec70d990362b', 'route': ['p1', 'e7', 'i9', 'x8', 'p3', 'c3']}
1769468302.9053752,RECEIVED,aa9d105c-ebb3-4134-95f7-8497e227e267,79582df0-ecb9-4829-b145-791d98ca7855,c3,c1,27,p1,?,surb={'id': '4331c402-a8c0-4461-992c-ac7fdccbb7cc', 'route': ['p1', 'e8', 'i8', 'x8', 'p3', 'c3']}
1769468303.2037911,RECEIVED,05c27059-f56b-44be-8e4f-2552842e158b,79582df0-ecb9-4829-b145-791d98ca7855,c3,c1,27,p1,?,surb={'id': '4331c402-a8c0-4461-992c-ac7fdccbb7cc', 'route': ['p1', 'e8', 'i8', 'x8', 'p3', 'c3']}
1769468303.3433442,SENT,99d83bc3-3f72-4114-a28c-0ccef5ab902f,83ff4201-1ce9-4c95-b0d3-00b9b9b4df13,c1,c2,3375,?,p1,
1769468303.3434215,CREATED,d58229f7-ceee-4fae-91d4-eeb2516a4edc,6b752f8f-8b71-4420-a5d5-7cab612096f3,c1,c2,26,?,?,surb={'id': 'fd00b8e4-3993-4afe-8ec1-59233acd4935', 'route': ['p2', 'e3', 'i3', 'x3', 'p1', 'c1']}
1769468303.5183752,SENT,ef82d5a7-bf32-45d0-9da9-ae04f62b4dd7,919c9247-30ce-4411-909b-08efa37dc8a4,c1,c2,3385,?,p1,
1769468303.518525,CREATED,0fd7d4f8-49c0-4cad-889a-9207bf28052b,9171d4b2-068f-4a7f-897a-8bec70113ef6,c1,c2,27,?,?,surb={'id': '6b5d31c6-2b57-4460-b612-f50edfaf9a21', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c1']}
1769468303.7968647,SENT,3334594e-05f4-436d-9596-42984d8ab890,077a45c3-63f3-4480-931f-3e33fde7f81c,c1,c2,3384,?,p1,
1769468303.7969403,CREATED,8c1d78c9-9769-477c-bbbb-0e5971edd9d0,9171d4b2-068f-4a7f-897a-8bec70113ef6,c1,c2,27,?,?,surb={'id': '6b5d31c6-2b57-4460-b612-f50edfaf9a21', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c1']}
1769468303.97278,SENT,7eeedf30-983a-43e0-bac6-497d9b0bbfd1,a54ce038-62b7-40d9-a5f4-481f8a8fa6e7,c1,c2,3357,?,p1,
1769468303.972905,CREATED,f97c99e4-1616-43d1-95e9-052020dc21cf,88bbb3a0-bec3-45a2-ad92-03c7ccf50645,c1,c2,27,?,?,surb={'id': 'f52d0a1b-cef9-42a9-a168-06c012f38ef2', 'route': ['p2', 'e2', 'i2', 'x7', 'p1', 'c1']}
1769468304.3098254,RECEIVED,061e36d6-143e-4fa6-8dce-08a7f89e5c20,f459e46c-657a-42c7-9ac0-f521a4addf49,c3,c1,27,p1,?,surb={'id': 'dc307cb7-d9ce-4e34-85b8-729783adf6d6', 'route': ['p1', 'e11', 'i2', 'x10', 'p3', 'c3']}
1769468304.5782347,RECEIVED,aa6edea7-4203-456a-b101-9ece57bd662c,7125905f-6b3c-4ba7-8ae4-49758f35f5b6,c3,c1,26,p1,?,surb={'id': '1fbf2747-c5bf-45db-bfb7-ec70d990362b', 'route': ['p1', 'e7', 'i9', 'x8', 'p3', 'c3']}
1769468304.927138,RECEIVED,5997fe05-7e70-4178-8b4f-6ed656a295a9,f2e8f773-ebc1-4a0a-b056-4b3afb67b650,c3,c1,27,p1,?,surb={'id': '895a4506-3cbe-4995-91a7-5b460d0780eb', 'route': ['p1', 'e7', 'i2', 'x9', 'p3', 'c3']}
1769468305.0739655,SENT,e0a89977-d538-4396-8c88-bab85544fa25,77b88cae-2865-43c6-b5de-b21e5daa2cbc,c1,c2,3372,?,p1,
1769468305.0741773,CREATED,25959b80-6ab1-4dd1-98cc-45effff452ee,88bbb3a0-bec3-45a2-ad92-03c7ccf50645,c1,c2,27,?,?,surb={'id': 'f52d0a1b-cef9-42a9-a168-06c012f38ef2', 'route': ['p2', 'e2', 'i2', 'x7', 'p1', 'c1']}
1769468305.1692355,SENT,42678154-8a6a-44ce-a134-49f44eb223f2,7b5e599d-000b-4464-8908-531c82514e49,c1,c2,3378,?,p1,
1769468305.169408,CREATED,6b711b09-47e1-4290-bd80-cf380b468da4,2d9db5ad-b844-43a3-9644-ee552c54ddfa,c1,c2,26,?,?,surb={'id': 'dc87b9cb-e9d8-491b-8c9f-72047d76ce54', 'route': ['p2', 'e2', 'i2', 'x2', 'p1', 'c1']}
1769468305.3042772,RECEIVED,10a6c05c-d386-4d81-a1c7-e2f71b1adb5f,f2e8f773-ebc1-4a0a-b056-4b3afb67b650,c3,c1,27,p1,?,surb={'id': '895a4506-3cbe-4995-91a7-5b460d0780eb', 'route': ['p1', 'e7', 'i2', 'x9', 'p3', 'c3']}
1769468305.4793766,RECEIVED,17f5849b-ca06-4932-96e9-1370da434d24,19cdf96b-866a-45d6-aa42-a22ca018fdf1,c3,c1,27,p1,?,surb={'id': '77a97eaf-c4b4-483a-88a8-913059389ff5', 'route': ['p1', 'e9', 'i5', 'x7', 'p3', 'c3']}
1769468305.487488,SENT,2a8eb49a-2f48-4d96-9f16-20df331aa6ba,3d281ced-fe5b-4619-aa4d-daeab9c20b94,c1,c2,3383,?,p1,
1769468305.4875932,CREATED,77875fe5-cfcc-4568-9a6e-25e2c80702f7,2d9db5ad-b844-43a3-9644-ee552c54ddfa,c1,c2,26,?,?,surb={'id': 'dc87b9cb-e9d8-491b-8c9f-72047d76ce54', 'route': ['p2', 'e2', 'i2', 'x2', 'p1', 'c1']}
1769468305.5872924,SENT,4df8ce74-1849-48d1-abbe-fd90b3d96bc8,589b7e95-1cc1-4bf9-bf04-9e61cc8ac2eb,c1,c2,3367,?,p1,
1769468305.5873997,CREATED,ef4d7634-baa7-4f5b-9c97-acad8ab87898,94879bae-d4c4-4f3c-b538-f11e3e97226d,c1,c2,26,?,?,surb={'id': '55c4bc07-aef8-466f-a2c1-67bc7d2431bf', 'route': ['p2', 'e4', 'i5', 'x5', 'p1', 'c1']}
1769468305.7580872,SENT,4c15ff56-a01b-4cb0-9c29-38d82fd993ec,8952d794-ee8c-4f46-b5d3-0447736afe7d,c1,c2,3384,?,p1,
1769468305.75825,CREATED,434650d5-0073-454b-9189-f0b57b3d163d,94879bae-d4c4-4f3c-b538-f11e3e97226d,c1,c2,26,?,?,surb={'id': '55c4bc07-aef8-466f-a2c1-67bc7d2431bf', 'route': ['p2', 'e4', 'i5', 'x5', 'p1', 'c1']}
1769468305.8065524,SENT,2c1be4c7-179b-493d-9060-b5cab2e0d619,3bc65f6a-2b84-4012-ac9a-4eb868fd42cb,c1,c2,3363,?,p1,
1769468305.8067148,CREATED,dd862852-501e-4e84-86ae-1f4b713bc72f,ffca787a-cb59-4b6a-8578-d194ff264730,c1,c2,26,?,?,surb={'id': '995ba407-d4a0-4894-87d0-f1160603cbdb', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769468305.9909234,RECEIVED,e600ed33-27bd-4168-a75b-516c9169c983,14bf3048-2082-4bd6-8eee-329a455682e6,c3,c1,27,p1,?,surb={'id': '366eea4c-b522-40cd-a658-6c1cd530c4fb', 'route': ['p1', 'e7', 'i8', 'x8', 'p3', 'c3']}
1769468306.1398797,RECEIVED,baff1592-a3ad-4d43-8e11-e41d950d0f88,f5aea057-50ae-4619-8415-f81ac4d1eede,c3,c1,27,p1,?,surb={'id': 'cb262879-747c-42b2-a64c-98ecd606bd99', 'route': ['p1', 'e11', 'i6', 'x7', 'p3', 'c3']}
1769468306.1449037,SENT,9042fede-bb9e-4b4e-a469-9a9e2798825e,a25ef132-b3ab-45bf-8cf7-094efc515388,c1,c2,3388,?,p1,
1769468306.145098,CREATED,83ad8938-e4da-4714-9d35-20b016a8fdd2,ffca787a-cb59-4b6a-8578-d194ff264730,c1,c2,26,?,?,surb={'id': '995ba407-d4a0-4894-87d0-f1160603cbdb', 'route': ['p2', 'e6', 'i10', 'x8', 'p1', 'c1']}
1769468306.758399,SENT,f83f981b-aef4-49a0-a5f2-53068385bc00,e8c77249-88b3-4b7e-939a-964296d9f2f2,c1,c2,3351,?,p1,
1769468306.758499,CREATED,ebc9b398-d3ff-42cd-b2b2-c5e331e1db16,eedf25bb-e5d7-444f-b4da-82c81f4a7c94,c1,c2,26,?,?,surb={'id': 'd5079885-3b3e-4c25-a37e-ff8cfe0d6050', 'route': ['p2', 'e2', 'i8', 'x4', 'p1', 'c1']}
1769468307.340326,SENT,20eed5a2-c4ea-4676-aa6b-d5d7ed3ab982,258762fa-4d64-41b6-956d-d770b30fa84b,c1,c2,3365,?,p1,
1769468307.3404799,CREATED,7db1a5b5-01db-45fb-a465-e63d4b8a714d,eedf25bb-e5d7-444f-b4da-82c81f4a7c94,c1,c2,26,?,?,surb={'id': 'd5079885-3b3e-4c25-a37e-ff8cfe0d6050', 'route': ['p2', 'e2', 'i8', 'x4', 'p1', 'c1']}
1769468307.4530823,SENT,c25c664f-4db5-4976-88b3-1180e4047e28,a579b0bb-3c96-49c2-a207-f4f4ad8c2bf3,c1,c2,3383,?,p1,
1769468307.4531584,CREATED,2cdde384-b610-473c-b3ad-fe9796470267,dabddae3-3bf5-4113-b3a0-92546140c23d,c1,c2,27,?,?,surb={'id': 'ee0ea997-c35e-46b1-96cb-6610b947ec16', 'route': ['p2', 'e12', 'i12', 'x9', 'p1', 'c1']}
1769468307.5063205,RECEIVED,df733783-1f88-4bd0-a402-4d8dddd7870e,14bf3048-2082-4bd6-8eee-329a455682e6,c3,c1,27,p1,?,surb={'id': '366eea4c-b522-40cd-a658-6c1cd530c4fb', 'route': ['p1', 'e7', 'i8', 'x8', 'p3', 'c3']}
1769468307.6482663,SENT,f88edf51-89da-4098-a9e7-7d354db5282a,f6e9f613-f7d0-492f-9d98-e7a955d82cb5,c1,c2,3392,?,p1,
1769468307.6483438,CREATED,e35e7e99-1e11-4a95-bb66-171fe56d41e8,dabddae3-3bf5-4113-b3a0-92546140c23d,c1,c2,27,?,?,surb={'id': 'ee0ea997-c35e-46b1-96cb-6610b947ec16', 'route': ['p2', 'e12', 'i12', 'x9', 'p1', 'c1']}
1769468307.9390447,SENT,1ecbe520-db8d-426a-bdeb-511ab42eb06c,11db6d33-f705-42d2-b0cb-aa7fa2c0d9c5,c1,c2,3368,?,p1,
1769468307.9392233,CREATED,f9064b35-08f9-4e28-aa3c-600542de49cb,d37102c7-e153-40b7-a3a9-e7800133fefa,c1,c2,27,?,?,surb={'id': '8f6b58bb-718c-41e8-b323-09d82408fe41', 'route': ['p2', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769468307.9554217,RECEIVED,ba784da3-28a6-4990-b663-988303355e4d,eb16d28f-ad1c-4c55-b547-4d76113a81b4,c3,c1,26,p1,?,surb={'id': '7238e05d-1705-4099-80f1-ae2351802d4f', 'route': ['p1', 'e2', 'i10', 'x3', 'p3', 'c3']}
1769468308.1327329,RECEIVED,3bb94201-e4bc-4cc0-8f52-097d620879b6,25efacae-222d-42ff-96ea-348f95f39720,c3,c1,27,p1,?,surb={'id': 'bec9d2f1-259b-490d-b86b-ad67f4f68020', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769468308.189089,RECEIVED,7edfa73c-1f2c-4ff6-a465-6559d0673eac,a4b32fbf-afe5-4b65-906f-b3d167e6c5c8,c3,c1,26,p1,?,surb={'id': 'bba2ec17-0fc5-4ccf-b2e9-4ea54b0e0c6f', 'route': ['p1', 'e7', 'i12', 'x5', 'p3', 'c3']}
1769468308.5472448,SENT,50e7e923-743f-4185-b753-b60756b5ae95,d663cc67-7a4c-42c9-94a5-77d05a6a36df,c1,c2,3363,?,p1,
1769468308.547322,CREATED,8b994c73-0086-4f7b-9530-61e55ae9792e,d37102c7-e153-40b7-a3a9-e7800133fefa,c1,c2,27,?,?,surb={'id': '8f6b58bb-718c-41e8-b323-09d82408fe41', 'route': ['p2', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769468308.9401507,RECEIVED,ceba1432-294d-43f7-900d-be3174d1e778,bc0b2358-03d9-4218-8be4-29bfd3ad9548,c3,c1,27,p1,?,surb={'id': '5c0e1ea6-0c04-4ab1-9411-29b38fe4d581', 'route': ['p1', 'e3', 'i3', 'x7', 'p3', 'c3']}
1769468309.0431542,RECEIVED,db89da20-2708-42ab-81d5-99dc8b74dcc4,b8ccf1b1-2821-4841-acec-ed11562149df,c3,c1,27,p1,?,surb={'id': '9ec42685-f77a-4f32-b9db-4939af46eef2', 'route': ['p1', 'e7', 'i1', 'x3', 'p3', 'c3']}
1769468309.2505016,SENT,d18e6993-26d2-4146-b28d-edb665f075af,05404d91-5abe-408b-9303-6470c01383e0,c1,c2,3400,?,p1,
1769468309.2506466,CREATED,ba567e2f-347d-4610-a7fc-e3920bb767a0,b381bcbd-edba-42f4-87ed-d71e33653281,c1,c2,27,?,?,surb={'id': 'e4d3721b-6c83-4e11-a54f-a5820ccaec67', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769468309.6015465,RECEIVED,31f1647c-142d-4081-980f-28393f0498fe,d55b3041-17ee-49c9-99c1-6e68b9431b2b,c3,c1,27,p1,?,surb={'id': '21641320-1e02-48ac-bb26-4c48595e77a5', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769468309.6501071,SENT,782b80ab-cc48-482e-a1b3-13d002f0c52c,0ac6736b-cc68-4583-a6dd-3c8036a68a60,c1,c2,3379,?,p1,
1769468309.6502628,CREATED,2abb04a9-7d3a-4a5c-aeec-a8257dc2ba1d,b381bcbd-edba-42f4-87ed-d71e33653281,c1,c2,27,?,?,surb={'id': 'e4d3721b-6c83-4e11-a54f-a5820ccaec67', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769468310.0021486,SENT,db766dde-1c45-417f-ad5a-a096e399cecf,ec0894d8-502b-4ef2-b7dc-1d65668f569e,c1,c2,3396,?,p1,
1769468310.002244,CREATED,1d5e8a46-ca86-46a5-b25c-b0422e112db8,ac9c2195-77de-475b-a236-7f3940440eda,c1,c2,27,?,?,surb={'id': '06832d64-a9d4-49dd-9e1c-ec8b47362553', 'route': ['p2', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769468310.2087235,RECEIVED,fdb2e123-d4df-4458-8db0-a808a4ac2db5,76e84ea3-dca8-4fe5-acf0-cc5d3968f723,c3,c1,26,p1,?,surb={'id': '55877d13-0218-487a-9b04-64e0fffc0f06', 'route': ['p1', 'e9', 'i9', 'x3', 'p3', 'c3']}
1769468310.3615437,RECEIVED,755a59a1-e47e-4aba-8521-6d0925f3d964,572e4de0-e455-45fd-bd41-990691c2f71f,c3,c1,26,p1,?,surb={'id': 'a0050088-c961-426e-8552-5158265582d3', 'route': ['p1', 'e7', 'i6', 'x12', 'p3', 'c3']}
1769468310.4646196,RECEIVED,f305b96d-121f-4ad8-8f05-31365e8b86f7,eb16d28f-ad1c-4c55-b547-4d76113a81b4,c3,c1,26,p1,?,surb={'id': '7238e05d-1705-4099-80f1-ae2351802d4f', 'route': ['p1', 'e2', 'i10', 'x3', 'p3', 'c3']}
1769468311.3301833,RECEIVED,acc4e411-6247-43bd-8485-143164e973f3,25efacae-222d-42ff-96ea-348f95f39720,c3,c1,27,p1,?,surb={'id': 'bec9d2f1-259b-490d-b86b-ad67f4f68020', 'route': ['p1', 'e3', 'i4', 'x4', 'p3', 'c3']}
1769468311.4146962,SENT,c6505543-05cd-4b31-a886-7f2dfb8b2247,7e847ca6-4dc2-4af2-a091-a1d5e636053a,c1,c2,3392,?,p1,
1769468311.4147944,CREATED,35654fac-da1b-4809-a1cb-c68dec856692,ac9c2195-77de-475b-a236-7f3940440eda,c1,c2,27,?,?,surb={'id': '06832d64-a9d4-49dd-9e1c-ec8b47362553', 'route': ['p2', 'e10', 'i7', 'x11', 'p1', 'c1']}
1769468311.4821217,RECEIVED,5856e0f9-e94a-44bd-9c96-bc9a3ecaa7f1,447597f7-6696-4c8c-b0a6-61e6e1000045,c3,c1,27,p1,?,surb={'id': 'a37a73de-058f-46f8-87be-f0e100bafe38', 'route': ['p1', 'e11', 'i12', 'x2', 'p3', 'c3']}
1769468311.5018027,RECEIVED,7760e713-b82e-4ba6-99c0-4ae15c873562,d55b3041-17ee-49c9-99c1-6e68b9431b2b,c3,c1,27,p1,?,surb={'id': '21641320-1e02-48ac-bb26-4c48595e77a5', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769468311.656831,SENT,2a69c8b6-5030-4ebb-9ef6-866c0bfa3a79,3e148e8b-a94c-4fef-a4b6-6ebc1d225e1e,c1,c2,3364,?,p1,
1769468311.6569834,CREATED,d119eda8-c802-4a20-8d32-f97d03b4ba19,cc69b6dd-e953-4e16-87c8-ec7b74cee131,c1,c2,26,?,?,surb={'id': '599e5f75-1ea7-4b29-8b70-48b1bb6a61c0', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c1']}
1769468311.814547,SENT,6c844de5-6f19-456e-8262-022af1d920c6,fd64c7d6-0280-4287-b326-d58c722d694e,c1,c2,3379,?,p1,
1769468311.8146982,CREATED,6129c112-01a2-4d6e-946f-ff7bbf89175b,cc69b6dd-e953-4e16-87c8-ec7b74cee131,c1,c2,26,?,?,surb={'id': '599e5f75-1ea7-4b29-8b70-48b1bb6a61c0', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c1']}
1769468311.829424,SENT,75475fc6-4e33-4384-bfc9-a71786ded488,cc58c8a7-af01-4122-afaf-2178b9248803,c1,c2,3388,?,p1,
1769468311.8295743,CREATED,1d2f53ff-520a-424c-b525-021e4c340739,f69b77bf-45ba-49a5-a12c-48428c8dd5f7,c1,c2,26,?,?,surb={'id': '5023f8cf-f913-45f5-b061-611bc83a8725', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c1']}
1769468311.9217923,RECEIVED,4efd0106-6b91-490b-9f56-6e018a4074a8,7aa351f7-ef25-4e99-bb3f-c40794f1c225,c3,c1,27,p1,?,surb={'id': 'c80e5e6b-87cf-4594-b1f8-d7d66a23f085', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769468312.5148215,SENT,1b055515-d7c9-4c8a-9b62-e38a7481b556,67baebd0-4355-4b9b-8d19-f08dcac7c0fd,c1,c2,3377,?,p1,
1769468312.514975,CREATED,028e3497-b53a-4a27-9064-aa215d9e8e0a,f69b77bf-45ba-49a5-a12c-48428c8dd5f7,c1,c2,26,?,?,surb={'id': '5023f8cf-f913-45f5-b061-611bc83a8725', 'route': ['p2', 'e6', 'i11', 'x12', 'p1', 'c1']}
1769468312.6521811,SENT,30d38ad6-6007-4061-8233-da970bd58f22,ab3bc602-6a77-48a5-8243-e57ddd841935,c1,c2,3410,?,p1,
1769468312.652338,CREATED,dfa8647e-82e6-4aed-b302-d06e1ddd2edc,d53fef0a-f7a2-4144-a02c-fedc8e958580,c1,c2,27,?,?,surb={'id': 'b3ba6cdf-8c94-4862-a3ce-ba3143918dbe', 'route': ['p2', 'e11', 'i12', 'x11', 'p1', 'c1']}
1769468312.7207806,SENT,f5a5a115-8f4d-4dbd-9c70-6023e2c01625,37431660-d7f2-42b7-b4cd-fadd2223b018,c1,c2,3396,?,p1,
1769468312.7209382,CREATED,079d6a84-d11b-4329-9bda-53cda16acfb2,d53fef0a-f7a2-4144-a02c-fedc8e958580,c1,c2,27,?,?,surb={'id': 'b3ba6cdf-8c94-4862-a3ce-ba3143918dbe', 'route': ['p2', 'e11', 'i12', 'x11', 'p1', 'c1']}
1769468312.8645866,SENT,6bf87959-3c90-44b9-976c-efccd1732c72,012b9251-73ab-446a-a9e1-3259c844b453,c1,c2,3388,?,p1,
1769468312.8647392,CREATED,d1224137-3b00-413e-9174-9d746aad24f2,8d1f55c1-e369-4eb8-a5fb-3e3e23b1349a,c1,c2,27,?,?,surb={'id': '4c41a8a7-3207-4ba0-86bc-63fba1d5382a', 'route': ['p2', 'e12', 'i8', 'x2', 'p1', 'c1']}
1769468312.9175258,SENT,ab38f94c-2a05-4539-b65d-72a304b9a4e9,8f95a600-a95e-4665-b8f9-0d28e7571a95,c1,c2,3387,?,p1,
1769468312.917681,CREATED,abd2b335-85a8-45fd-b4cc-bbd323d8866e,8d1f55c1-e369-4eb8-a5fb-3e3e23b1349a,c1,c2,27,?,?,surb={'id': '4c41a8a7-3207-4ba0-86bc-63fba1d5382a', 'route': ['p2', 'e12', 'i8', 'x2', 'p1', 'c1']}
1769468312.9306214,SENT,c4467fe6-2183-45de-bd9e-c1978af6276c,46c660bd-c683-4fa4-9e39-60ea973fd653,c1,c2,3377,?,p1,
1769468312.9307745,CREATED,aefcbecd-ef44-40cb-ae27-844515370e92,541b1780-c858-4fed-9ca9-6280a7d3ad60,c1,c2,27,?,?,surb={'id': '6540ed2a-394f-47c9-b392-a63382f9de05', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769468313.3114867,SENT,a1f8bb9b-636a-40d0-a5d0-109901e6b542,fc99cb6e-0ab7-421b-b242-f52de8d5e9ad,c1,c2,3367,?,p1,
1769468313.3116198,CREATED,07fc8298-4fe3-410c-be79-855922241e2a,541b1780-c858-4fed-9ca9-6280a7d3ad60,c1,c2,27,?,?,surb={'id': '6540ed2a-394f-47c9-b392-a63382f9de05', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769468313.608078,SENT,62742d75-b67c-43cb-8047-920200097dbb,2db2454b-ae64-4b6c-8ab6-ad169c27fb0b,c1,c2,3363,?,p1,
1769468313.6082492,CREATED,a7736d7d-dfea-4cab-8e9d-047e070b58eb,bcdf2f8b-3c00-4b0c-ad33-e4e20625ab28,c1,c2,27,?,?,surb={'id': '64151483-e0ca-40db-ad49-be7e0da130f4', 'route': ['p2', 'e6', 'i9', 'x4', 'p1', 'c1']}
1769468313.8962734,SENT,4afd9021-2c16-41d6-a88f-6d9a646ab789,4dad3a39-4fa6-4e82-bb1a-710605a9bfb5,c1,c2,3372,?,p1,
1769468313.8963537,CREATED,7bc1946e-a563-4fb5-bacf-6c1415f24d2e,bcdf2f8b-3c00-4b0c-ad33-e4e20625ab28,c1,c2,27,?,?,surb={'id': '64151483-e0ca-40db-ad49-be7e0da130f4', 'route': ['p2', 'e6', 'i9', 'x4', 'p1', 'c1']}
1769468313.9436533,SENT,170c9edc-2aa3-4d29-a126-3778e26b4fa4,836d79bc-2c33-48b0-a0f7-a38deb28e4f5,c1,c2,3356,?,p1,
1769468313.943975,CREATED,4b001124-9a61-4469-b8d6-c36d95162f5f,54d0d00a-ef2d-4c2c-982a-2a250424de45,c1,c2,25,?,?,surb={'id': '92ddc264-d77c-41b5-8b88-ae5e9254bc3a', 'route': ['p2', 'e5', 'i8', 'x2', 'p1', 'c1']}
1769468314.1765327,SENT,c1d99800-d1d9-4ea0-9411-d643c17ab977,d2c9d570-3911-4fbb-8367-5e80fa93e70c,c1,c2,3355,?,p1,
1769468314.176707,CREATED,86bc6643-aa01-4ebe-85f6-b602bf4b02ae,54d0d00a-ef2d-4c2c-982a-2a250424de45,c1,c2,25,?,?,surb={'id': '92ddc264-d77c-41b5-8b88-ae5e9254bc3a', 'route': ['p2', 'e5', 'i8', 'x2', 'p1', 'c1']}
1769468314.2616034,SENT,7bc5c5a6-992c-44de-a98f-cf98445ccfb6,e46c82e0-a8c6-4a42-953c-c406291a6ac5,c1,c2,3387,?,p1,
1769468314.261764,CREATED,ad326732-be41-459f-8b4c-b2da2b211575,b45f2a29-ba37-4cec-af44-8712926a767d,c1,c2,27,?,?,surb={'id': '17c889e6-22ff-4e91-a803-d4e4c315f8b0', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769468314.3053837,SENT,7642f11b-f130-49af-8c6a-8a8534a7f75f,0a83279f-3c31-4a93-8c6c-ec93bd4236a2,c1,c2,3412,?,p1,
1769468314.3055394,CREATED,e032d450-fc85-48b5-9f26-a6a1f26d38b8,b45f2a29-ba37-4cec-af44-8712926a767d,c1,c2,27,?,?,surb={'id': '17c889e6-22ff-4e91-a803-d4e4c315f8b0', 'route': ['p2', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769468314.3605907,SENT,fb83b678-3bcb-4d19-a676-f37027616404,006754c2-6289-43b0-bb40-bbed095c8ca0,c1,c2,3360,?,p1,
1769468314.3606713,CREATED,bcf3957c-2461-4f24-be2c-00379c759774,3012edc8-afcf-4501-bb82-0069aebe55ae,c1,c2,27,?,?,surb={'id': '81484050-be89-431a-9f37-4ff53e944536', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769468314.748608,RECEIVED,12a5489f-732e-44cc-806b-81fd1d346dc2,7aa351f7-ef25-4e99-bb3f-c40794f1c225,c3,c1,27,p1,?,surb={'id': 'c80e5e6b-87cf-4594-b1f8-d7d66a23f085', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769468315.0365355,SENT,e80abc12-f534-4000-b905-72bf4c0a7bb3,e98aa7af-9439-4cc6-9cec-775f2c0d068b,c1,c2,3359,?,p1,
1769468315.0366392,CREATED,8ab9e3c4-6ff3-43b0-b3fc-0de3417c964e,3012edc8-afcf-4501-bb82-0069aebe55ae,c1,c2,27,?,?,surb={'id': '81484050-be89-431a-9f37-4ff53e944536', 'route': ['p2', 'e8', 'i4', 'x8', 'p1', 'c1']}
1769468315.3335457,SENT,df319fc2-ff69-4c1e-ae6a-1f49a6c9d85b,02a8db7a-3b37-4a3d-9298-7804830b5596,c1,c2,3386,?,p1,
1769468315.3336887,CREATED,18c32593-d2e4-4bb6-a2ad-14483e7beb01,5a68a1c8-522d-4f20-b939-25e7126babd7,c1,c2,26,?,?,surb={'id': 'b5403529-8eab-4423-ace3-cfc571590da4', 'route': ['p2', 'e2', 'i7', 'x4', 'p1', 'c1']}
1769468315.871801,SENT,e99de972-7a2f-468a-88bf-93fc75f3b530,1fa841a0-f7c8-4446-b23f-a578a22d7194,c1,c2,3391,?,p1,
1769468315.8719401,CREATED,03fa7d5c-9f5e-4b15-9985-5ba4443bd05f,5a68a1c8-522d-4f20-b939-25e7126babd7,c1,c2,26,?,?,surb={'id': 'b5403529-8eab-4423-ace3-cfc571590da4', 'route': ['p2', 'e2', 'i7', 'x4', 'p1', 'c1']}
1769468316.0990088,SENT,585000f7-0f9f-46e1-8e84-5a522fcb04ec,bee95854-0ecb-4e1b-a11d-18767eb2ca8a,c1,c2,3401,?,p1,
1769468316.0991938,CREATED,34948764-6abc-406a-b183-caa46d9c2bf3,c63c5130-ac2f-459b-976d-4419fb3ae1e0,c1,c2,27,?,?,surb={'id': '50d1141d-44fc-4e9a-8cef-a2bb8341b38f', 'route': ['p2', 'e6', 'i12', 'x3', 'p1', 'c1']}
