timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769450664.886111,SENT,a6ead392-9401-4112-b8bf-be2ff09a193d,24d9e606-198a-4a97-8484-169460dc6468,c2,c1,3359,?,p2,
1769450664.886268,CREATED,89eab611-e1f4-48d9-b33a-8b39fae202ec,36c2c419-6880-4567-a5fa-f20489fab9f6,c2,c1,26,?,?,surb={'id': '6960fe05-f260-4884-a5bf-ddcabd8e03fc', 'route': ['p1', 'e12', 'i1', 'x11', 'p2', 'c2']}
1769450887.69323,SENT,b7de4970-ff42-4ada-ba92-02fe7f7da769,2b13e640-1605-4731-b988-3f0cc09ca9fa,c2,c1,3360,?,p2,
1769450887.6933842,CREATED,e355f364-5def-4b5b-89a7-65c6ff3ac9c6,0ea8e0ee-efee-4019-af86-fa5a11afc3f9,c2,c1,27,?,?,surb={'id': 'e52a9783-2792-4750-a6d6-ff8acb7e4835', 'route': ['p1', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769450887.8044703,SENT,71839b41-066c-42dc-8965-d279d1791ba3,54733dfe-8fd4-4823-9c16-6ecafccaad5b,c2,c1,3380,?,p2,
1769450887.8046203,CREATED,2870fe9d-3595-4f6b-8206-04ad852fc770,671b9137-42c9-4232-97ca-a6d2ebcca391,c2,c1,27,?,?,surb={'id': 'ea8d3019-b3c8-4bf8-a260-e195227b2797', 'route': ['p1', 'e8', 'i5', 'x2', 'p2', 'c2']}
1769450887.8254254,RECEIVED,3e9591e8-a033-4aa6-a417-767251733c76,b019b60e-5373-4eb1-ba0d-71ab95b46061,c1,c2,27,p2,?,surb={'id': 'f6f7fd44-0eed-4081-a9fe-b86cbc3d45cd', 'route': ['p2', 'e2', 'i8', 'x4', 'p1', 'c1']}
1769450888.1132607,SENT,c9f681bd-7721-45e1-b6a1-880541fe98e5,d9c6b648-7fd1-4359-b268-a88a8fe0d179,c2,c1,3412,?,p2,
1769450888.1134021,CREATED,f67e6bfb-2da8-4b43-a49e-017f1206747d,1c4a0a67-74f0-4ebe-888f-a35054bfd485,c2,c1,27,?,?,surb={'id': '504ad832-d814-4672-9e36-8f822c2386d7', 'route': ['p1', 'e6', 'i5', 'x12', 'p2', 'c2']}
1769450888.310536,RECEIVED,75ed51b3-7865-478b-b74f-aede8c3fcc87,3363c62f-212b-448e-8335-7a02edefa9a6,c1,c2,26,p2,?,surb={'id': '15abef96-6723-42c7-91f1-04189932927b', 'route': ['p2', 'e8', 'i3', 'x5', 'p1', 'c1']}
1769450888.3735366,SENT,7f072a72-7d47-4c9a-900f-ee573ad1f15a,a535d2e4-2b5c-4c87-8dd1-2fb1fe1a12ff,c2,c1,3379,?,p2,
1769450888.37367,CREATED,729d713a-23fe-40e6-a2ea-9367b5b5e49d,a9e5a054-c963-43a0-96a8-d52f3382eb69,c2,c1,27,?,?,surb={'id': '73a54e00-ab96-4beb-a5b1-f8bb2dac77b5', 'route': ['p1', 'e7', 'i4', 'x12', 'p2', 'c2']}
1769450888.620331,RECEIVED,da4c612d-6874-426b-b3e0-00f5583720d7,3e048d0d-df8e-4420-a243-6a9e178bdfb6,c1,c2,27,p2,?,surb={'id': '897d539d-2292-4bff-962f-e148a5b0cea9', 'route': ['p2', 'e2', 'i3', 'x5', 'p1', 'c1']}
1769450888.6530359,RECEIVED,72c72bd7-c0d8-4650-aa82-8fc20a2ccdc7,729aadd3-9c8a-4e6c-bca2-79e861c9190c,c4,c2,27,p2,?,surb={'id': '735f772c-38e6-44d6-9ff7-75e5d35f3efb', 'route': ['p2', 'e7', 'i3', 'x9', 'p1', 'c4']}
1769450888.8791225,SENT,568f4330-3203-4c87-8cd4-305a1b4d8e1d,63e64c8e-3cd7-40c3-a328-7e6a3b4afb61,c2,c1,3380,?,p2,
1769450888.8792555,CREATED,51a82dfc-5e07-46f5-b7e5-360a1030bd55,85d2217e-004f-4e5c-a9aa-ede00ac141a0,c2,c1,27,?,?,surb={'id': '93c2b901-0adf-44ac-ab85-04a9b01ad9ff', 'route': ['p1', 'e6', 'i5', 'x9', 'p2', 'c2']}
1769450889.0869696,RECEIVED,ebb5e189-566c-4632-a586-57e95d90450b,34295dfa-a117-405b-8e25-d21421f29405,c1,c2,27,p2,?,surb={'id': '7a7700be-dcf0-4ac9-8f41-30ce20bf647a', 'route': ['p2', 'e6', 'i1', 'x1', 'p1', 'c1']}
1769450889.234669,SENT,f161c64d-a2c3-4130-8130-dd42132d78c6,6964d968-b6ea-4769-bf34-90fee9d54649,c2,c1,3388,?,p2,
1769450889.234825,CREATED,d2886486-b4b9-4d47-adad-5a6c1551bf13,5f5e65eb-3ea5-4c64-bb27-c1325aa00cd1,c2,c1,26,?,?,surb={'id': '5e0cf003-981e-4cd2-997f-6f7da9c0aaff', 'route': ['p1', 'e4', 'i3', 'x8', 'p2', 'c2']}
1769450889.2968547,SENT,e0308526-1ca5-46cd-97e4-1335b5b70f7e,7be7a9ba-e1b2-4490-889a-8a92b750f8e1,c2,c1,3371,?,p2,
1769450889.2969954,CREATED,2ffde34a-4929-4e6c-8baa-8bfa3b3c6de2,721842a1-6ea9-4a04-8785-98327656110a,c2,c1,26,?,?,surb={'id': '6ec7b32e-49f9-417a-bd0c-ad0872785336', 'route': ['p1', 'e2', 'i8', 'x8', 'p2', 'c2']}
1769450889.4554281,RECEIVED,ed654d0f-2e28-4e31-a854-0c13f42654dc,337b0969-7e9b-447e-94d9-02b07b9901be,c1,c2,27,p2,?,surb={'id': '540e2e65-46ba-4468-bbd7-a6a293c738a3', 'route': ['p2', 'e5', 'i4', 'x7', 'p1', 'c1']}
1769450889.4845333,RECEIVED,e7bacad1-523b-4b59-81cb-e5092fc46e47,2fec87e0-b7bf-4bc6-8a28-0ded40700eef,c1,c2,26,p2,?,surb={'id': '6cc18779-9c63-4cab-b29d-f6d9dd5feb96', 'route': ['p2', 'e3', 'i9', 'x7', 'p1', 'c1']}
1769450889.5256565,RECEIVED,e3601034-98e4-4f44-8987-462492f01bd3,34ed491e-446f-4dfa-90fd-872a91852294,c4,c2,27,p2,?,surb={'id': '662e4972-1e7e-433e-9184-49d527fe1d98', 'route': ['p2', 'e4', 'i7', 'x11', 'p1', 'c4']}
1769450889.6389945,RECEIVED,69753ae9-2629-4abe-8455-bb174970aad8,c8de88bf-9fc7-44e7-9ccf-ae954e436f33,c1,c2,27,p2,?,surb={'id': 'cc933a3c-1570-45a5-bd9d-75255dc29f4b', 'route': ['p2', 'e1', 'i9', 'x6', 'p1', 'c1']}
1769450889.7040837,RECEIVED,f6d877a4-d6b9-49bf-9796-7ba6a8374fdb,c994c4ee-e51b-434e-bf23-7fdc2f1cb782,c1,c2,27,p2,?,surb={'id': '4614589c-413f-4226-838e-281759a73307', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769450889.7983224,RECEIVED,200383cf-6497-4f2e-a87e-0a3a4d2c9dd8,8a03a8db-d5db-4c70-8e38-0b0ae5fd8932,c4,c2,27,p2,?,surb={'id': '13901279-0726-4b1e-b787-1e573d6809dc', 'route': ['p2', 'e4', 'i7', 'x4', 'p1', 'c4']}
1769450889.84636,SENT,c96e8b5e-fd9f-4730-a0b6-424b74ac0072,b85d2f39-5a5b-4d91-827e-97d2ed58e494,c2,c1,3400,?,p2,
1769450889.8464308,CREATED,0884d70b-e706-4eb8-b874-a7ca84cfef85,fec6cbf2-1ec7-493b-b322-e234e123a7ec,c2,c1,27,?,?,surb={'id': 'd3cde512-e5f9-48c2-b417-ee4d5ee86e23', 'route': ['p1', 'e7', 'i6', 'x1', 'p2', 'c2']}
1769450889.9116864,SENT,517d3406-3cd8-4eed-bcb8-1424f2805cb5,c7018683-7e73-4adc-84e0-6ba3bb91cff7,c2,c1,3375,?,p2,
1769450889.9117367,CREATED,9ea3b895-d1d2-4942-b5d0-e664f0c20df2,3068fcdc-14c3-498c-b54a-e299f644fc80,c2,c1,27,?,?,surb={'id': '6e4290fc-4aed-4fb1-b987-a0295820fafe', 'route': ['p1', 'e6', 'i4', 'x2', 'p2', 'c2']}
1769450889.922441,RECEIVED,ffee7ee1-d2a0-4ef1-b730-e1aea45a04e4,e750d1b7-6a19-47e7-8b44-ce805cc20da7,c1,c2,27,p2,?,surb={'id': 'ed2919dd-14a3-4a0b-a5b4-0a3f71d6ce08', 'route': ['p2', 'e2', 'i3', 'x7', 'p1', 'c1']}
1769450890.04046,RECEIVED,74cd4639-62f3-4273-9538-866e90b098e5,f766059b-d594-43b7-8218-2b5ea2e38f75,c1,c2,27,p2,?,surb={'id': '76e8659d-7c7e-43cd-b622-a3f3741cc8af', 'route': ['p2', 'e10', 'i6', 'x1', 'p1', 'c1']}
1769450890.0986161,SENT,b6f4bf3e-684c-4865-8708-48c931599988,33ce612f-5237-4f5f-8518-9d86be5d0085,c2,c1,3400,?,p2,
1769450890.098739,CREATED,6acd8519-cb04-48fd-a0b7-d26eb06e9d3a,5166647b-5bf9-46d9-94d7-914f60018538,c2,c1,27,?,?,surb={'id': '64724b0a-ff2f-45f8-87ad-77e1b51243d4', 'route': ['p1', 'e12', 'i9', 'x12', 'p2', 'c2']}
1769450890.2184093,RECEIVED,017d647a-071b-49fb-960c-1dd3ac02305d,90394da6-3ad9-41e2-b90b-03af3ad646d5,c4,c2,27,p2,?,surb={'id': '14ed56ad-8cee-4c3e-b384-182645b9f1bd', 'route': ['p2', 'e4', 'i10', 'x9', 'p1', 'c4']}
1769450890.3788295,RECEIVED,f782be89-af16-45b3-9495-775c509d9aeb,f8ea6422-2b44-4eac-ae9c-a875d014be0c,c1,c2,27,p2,?,surb={'id': '5302ed84-8350-4c30-8df8-bce2cdd70942', 'route': ['p2', 'e8', 'i1', 'x7', 'p1', 'c1']}
1769450890.4390159,RECEIVED,fe9a8779-ac06-42aa-bd65-9a03307f4944,3fded996-46c2-402c-8936-73557053ea1f,c1,c2,26,p2,?,surb={'id': '7d71c52e-409e-48b7-b154-1e0e0647744e', 'route': ['p2', 'e12', 'i6', 'x11', 'p1', 'c1']}
1769450890.4526854,SENT,e0031701-8e9b-40f6-bbba-138cf084ef7b,c7617f5b-5e66-4ac8-a58f-40f8d82376f2,c2,c1,3376,?,p2,
1769450890.4528089,CREATED,381928c9-5c06-435d-8715-de2e619455b9,3c9271fd-0f72-4c5c-ad69-aaecc1e2b44d,c2,c1,27,?,?,surb={'id': 'b013f8ed-2bdd-437f-b1ec-77bb26bb2424', 'route': ['p1', 'e8', 'i4', 'x5', 'p2', 'c2']}
1769450890.5749567,SENT,098b002a-b190-4884-83a4-e847ee94a0de,c47e2066-62a5-4f7e-9f6d-3aaaf1b6fd8d,c2,c1,3392,?,p2,
1769450890.5750144,CREATED,63c76a46-9bfb-48f5-abab-d0561dfd76df,ec47c727-b2a0-44e6-8ebe-f50faa06ec4d,c2,c1,27,?,?,surb={'id': '84ebd85b-5f43-4c50-8edb-653dee86e0ae', 'route': ['p1', 'e11', 'i9', 'x6', 'p2', 'c2']}
1769450890.7023728,RECEIVED,7753339b-70b1-4dfd-8dbc-6645eea220f4,6656d17f-05d0-44ad-bff7-ee7a0e83a018,c4,c2,27,p2,?,surb={'id': '442cbb9e-da7f-4e34-9ebd-812a586a4293', 'route': ['p2', 'e2', 'i3', 'x10', 'p1', 'c4']}
1769450890.7263584,SENT,0fbdba33-806e-4b97-8ca7-33e33f7b5b2b,eb65b051-af0d-497c-a147-3caaa7e58d91,c2,c1,3380,?,p2,
1769450890.726526,CREATED,92f360f7-6734-4468-941f-78275787db43,3579a78f-3af5-420f-95f8-acf298a76a57,c2,c1,27,?,?,surb={'id': '8c66f479-bc49-46de-ae72-26d54f61c01f', 'route': ['p1', 'e3', 'i2', 'x9', 'p2', 'c2']}
1769450890.8761625,SENT,7970c0c0-5ed9-474b-b430-f33cbc0bc337,4abfc7ec-234f-4524-951d-8be4575d9658,c2,c1,3363,?,p2,
1769450890.8762984,CREATED,61441444-7f21-4297-aecd-66530acb3a73,f39c2b83-68ea-4c48-8ebd-546867fe5e95,c2,c1,26,?,?,surb={'id': '896d8f57-f9e5-433e-b868-5d6764da8e84', 'route': ['p1', 'e5', 'i3', 'x5', 'p2', 'c2']}
1769450890.9602232,RECEIVED,38d1fd05-2dfb-46bc-b5e3-fa5ad68718bd,7b2b4eb8-d0e5-43bc-b618-55324cdddf0b,c4,c2,27,p2,?,surb={'id': '12d7ef03-2572-4aab-bc07-4189d6ed9bb7', 'route': ['p2', 'e3', 'i10', 'x1', 'p1', 'c4']}
1769450891.0334194,RECEIVED,dfd3f282-2b6b-426f-826a-3314d446e2ab,93b514d4-32aa-40ca-a6fc-15b6e884cd97,c4,c2,27,p2,?,surb={'id': 'b656c4eb-a527-4df3-b2e2-fc774e296343', 'route': ['p2', 'e10', 'i4', 'x10', 'p1', 'c4']}
1769450891.486618,RECEIVED,b6b9a165-c55b-446d-ac7c-40be4dc884eb,ddc4776d-83ba-40e6-9741-2b52e47cc7b5,c4,c2,27,p2,?,surb={'id': '57c52287-f557-421e-a98d-8e3ec1f326bc', 'route': ['p2', 'e5', 'i9', 'x7', 'p1', 'c4']}
1769450891.6905782,RECEIVED,7b5751fc-68d6-4411-9d02-220d402e83c0,53996b6f-e744-4a2e-a46b-589bbc007544,c4,c2,27,p2,?,surb={'id': '782363eb-63f9-4b86-b77f-0822870bad09', 'route': ['p2', 'e1', 'i3', 'x7', 'p1', 'c4']}
1769450891.6983004,RECEIVED,6c419254-fd77-4dda-9709-9ed9f2c597ad,8949f29b-a786-4103-9631-81b0a6580275,c4,c2,27,p2,?,surb={'id': '5eff16c5-96f3-49a6-8f0a-c36062c1bf82', 'route': ['p2', 'e1', 'i10', 'x12', 'p1', 'c4']}
1769450891.7507467,SENT,fdbd34bd-21f5-4c97-9ac9-f9647933fa02,e1cbedb4-f3cc-48d6-bf91-eff2c3e1d9b3,c2,c1,3364,?,p2,
1769450891.750884,CREATED,41267007-06b8-46ae-abe8-7fa43142bcfc,a642e644-4083-4a70-8de2-d3458b9cfe8e,c2,c1,26,?,?,surb={'id': 'db57dca2-f5f9-4910-89e0-93596e405926', 'route': ['p1', 'e8', 'i8', 'x12', 'p2', 'c2']}
1769450891.8000333,RECEIVED,d235de00-a81f-4e99-a2b7-cc29834bbb84,d49cf83a-c2b5-472b-b823-e145cbe0be29,c4,c2,27,p2,?,surb={'id': '315d1e37-0575-4323-8e26-8ed1b7bb97ac', 'route': ['p2', 'e9', 'i9', 'x3', 'p1', 'c4']}
1769450892.210176,RECEIVED,9cef5664-494a-4a46-a5d0-c03b540edb95,d7091815-5aff-4334-972c-6b49cfe81a91,c4,c2,27,p2,?,surb={'id': '1f3e9ad1-1360-40cc-8c2e-ebf6eccb9004', 'route': ['p2', 'e3', 'i7', 'x11', 'p1', 'c4']}
1769450892.3848038,SENT,29eb5095-3d56-4812-8ce0-6eeddce3c1b9,099aa06b-b702-4521-8ded-07be64dc33bc,c2,c1,3403,?,p2,
1769450892.384927,CREATED,f35c6be4-57c3-4ffe-b733-2cf1365cc372,7e9e8189-cacf-4a0c-8364-04e9de244572,c2,c1,27,?,?,surb={'id': '9e33ea71-174c-4f76-9682-2af3834f3486', 'route': ['p1', 'e4', 'i3', 'x6', 'p2', 'c2']}
1769450892.414425,RECEIVED,7f8975d1-106c-430a-a048-ba70849dd30c,a3b4df3b-4ce2-4dbb-b25e-43fcf771a18c,c1,c2,26,p2,?,surb={'id': '5bd33cec-3e0f-47ee-9f12-453fba94746c', 'route': ['p2', 'e2', 'i2', 'x8', 'p1', 'c1']}
1769450892.5522234,RECEIVED,66876973-858c-4c40-9669-7da205c3c3be,0f525799-50e4-4c0e-bcde-1d0c7c5f526d,c1,c2,27,p2,?,surb={'id': '4ce648a4-6523-425a-8819-19f7c92770fd', 'route': ['p2', 'e11', 'i5', 'x9', 'p1', 'c1']}
1769450892.6114638,RECEIVED,c3a6f5af-075f-4cde-a318-2fe8fafe7348,da4bc4b7-d263-42a0-8392-93e088146cd9,c1,c2,27,p2,?,surb={'id': 'a636f998-7dbe-4ea9-8cf5-b05d63ca984d', 'route': ['p2', 'e2', 'i11', 'x12', 'p1', 'c1']}
1769450892.940497,RECEIVED,261e0dbd-7892-4366-85f7-5fc29d649356,132259a1-5d8e-4a86-8869-6b59936fd0c0,c4,c2,26,p2,?,surb={'id': '46fa56e6-d06b-4b29-a229-6d9028b2dd7c', 'route': ['p2', 'e4', 'i4', 'x10', 'p1', 'c4']}
1769450893.065837,RECEIVED,7bce64cc-cb70-44e6-9291-400a21b820c8,fbcd0ca3-11a4-479d-845c-fd7f4a20f9ef,c4,c2,26,p2,?,surb={'id': 'db92e863-bab1-44b6-b4a5-571ec502fb7c', 'route': ['p2', 'e4', 'i4', 'x3', 'p1', 'c4']}
1769450893.320335,RECEIVED,9f173807-aca8-411b-b25c-d1f3a114d6f5,7dd3c44e-3a96-4071-8d02-316fc7cc52c7,c1,c2,27,p2,?,surb={'id': '9178cc31-5d1c-40af-9704-805675467e1a', 'route': ['p2', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769450893.3381727,RECEIVED,250c1dd0-67e4-4125-aa9c-89ebd7842dab,c9fe671d-bad1-4f2d-8df5-069088e2cca7,c4,c2,26,p2,?,surb={'id': '988c7531-e27a-4dd1-94a7-5011e031a7ce', 'route': ['p2', 'e8', 'i4', 'x7', 'p1', 'c4']}
1769450893.3599348,SENT,406934f8-e529-4ac0-8dc4-66b9ed6420de,a1fdebfa-3342-4f0d-8b26-61b138a87504,c2,c1,3356,?,p2,
1769450893.3601358,CREATED,e2ee1933-fa41-4d4d-abcf-bea5ecee0e6e,12f843c8-9685-4a8c-a73a-1497866a4bb6,c2,c1,26,?,?,surb={'id': 'e3a7721c-2a73-4c83-8d03-f58e94d4f858', 'route': ['p1', 'e12', 'i5', 'x1', 'p2', 'c2']}
1769450893.5068994,SENT,0d0705d7-a1b5-4f08-b44e-2de3af594da9,42143dc1-e4f7-442e-8d4f-d193aeb401f2,c2,c1,3399,?,p2,
1769450893.507158,CREATED,62a537d7-4fd7-46be-97e9-356c393c727e,92a14780-e8d5-4953-adc0-2d85b4dc2422,c2,c1,27,?,?,surb={'id': '7f045002-0284-4e05-b12e-5408d4955a78', 'route': ['p1', 'e9', 'i1', 'x10', 'p2', 'c2']}
1769450893.5862548,RECEIVED,ed95ea48-e567-4d82-95a1-5a6fc15a0603,bd985017-da73-4e45-9abc-f84e1990fc6c,c4,c2,27,p2,?,surb={'id': '5d202573-76bf-4b29-b1d3-3ea31f12eb22', 'route': ['p2', 'e5', 'i8', 'x7', 'p1', 'c4']}
1769450893.618114,RECEIVED,3a5ab331-035a-490b-b3e9-599205d067de,dd82f33f-cf24-4311-84ec-32d8aa7fb847,c4,c2,27,p2,?,surb={'id': 'f91099d2-3e6f-41a9-99d7-a9c8166c0db2', 'route': ['p2', 'e3', 'i7', 'x8', 'p1', 'c4']}
1769450893.6327932,RECEIVED,4a24f1ad-176f-4296-9202-20728dfc9763,b7d00ba6-bf7f-4fdd-bc3b-e03bd0b2ae75,c1,c2,27,p2,?,surb={'id': 'ab8f1024-6e40-46ad-a540-137389a12033', 'route': ['p2', 'e4', 'i10', 'x1', 'p1', 'c1']}
1769450893.7073534,RECEIVED,da09a2c1-9ff5-47ff-9217-24c46c86ca8f,d1774e09-8ce2-484b-b23a-cb8a9b8dd635,c4,c2,26,p2,?,surb={'id': '0118c56b-1077-4f79-b5d1-0c2cdfc12a06', 'route': ['p2', 'e5', 'i5', 'x8', 'p1', 'c4']}
1769450893.8878598,SENT,c704b58b-4835-446c-97dd-cbfd9b6e73e2,5f82c3bb-18f8-4531-9269-81065762e861,c2,c1,3393,?,p2,
1769450893.8880126,CREATED,54a12578-e77e-4315-b244-b9c2011a544a,5b51c239-2212-4050-ab59-ed9d91bcc712,c2,c1,26,?,?,surb={'id': '10228471-3282-4ad3-9903-6ee3edf977e9', 'route': ['p1', 'e1', 'i8', 'x1', 'p2', 'c2']}
1769450894.0894256,RECEIVED,7a71b87f-b1bc-4470-95d7-66b01f0a7565,48ea9d3f-b478-4b65-a20e-fd3669038d43,c4,c2,27,p2,?,surb={'id': 'e8cde375-ecc1-4713-bfc5-013a76d2ec79', 'route': ['p2', 'e4', 'i10', 'x6', 'p1', 'c4']}
1769450894.2214909,SENT,aab9b52c-f0e2-4e79-9471-01595630ee28,38eaae8d-3e78-4f57-8b83-31e1b395a95d,c2,c1,3378,?,p2,
1769450894.2224286,CREATED,d32516c8-e00a-46f9-9726-ff77c8ffb793,ad5621d8-ac30-4980-bed6-6871dd189f96,c2,c1,27,?,?,surb={'id': '8d9cebbe-87d9-440c-b08d-db39aac955fe', 'route': ['p1', 'e6', 'i9', 'x1', 'p2', 'c2']}
1769450894.481961,RECEIVED,05a5557c-3721-4467-b4f4-9a2003b9c744,adbc2c7a-c6de-40de-bec5-0dc78560248a,c1,c2,27,p2,?,surb={'id': '99f2d2b2-a374-4231-b51b-6d0a39e7449c', 'route': ['p2', 'e3', 'i11', 'x10', 'p1', 'c1']}
1769450894.5246718,RECEIVED,25d594e3-58d4-4f31-b37a-f194fbd2c04e,13105110-70ea-458d-b824-45ea0511c451,c1,c2,27,p2,?,surb={'id': '5677c772-bf60-4f55-9fd7-f583a4fe6bf5', 'route': ['p2', 'e7', 'i3', 'x1', 'p1', 'c1']}
1769450894.5876698,RECEIVED,f0a37754-d51d-4da7-9d8a-9f61ab44f5ea,58c5e467-e2a7-4df4-92aa-75ab05a48307,c4,c2,27,p2,?,surb={'id': '046b954d-f3e5-430c-b3c4-479d642ee40d', 'route': ['p2', 'e7', 'i9', 'x12', 'p1', 'c4']}
1769450894.7982218,SENT,4bf6bfa4-8b1c-4b34-8aec-a87e2493856c,796ed8ca-2222-467b-8190-bf8c5703084a,c2,c1,3387,?,p2,
1769450894.7983928,CREATED,aaace588-edd1-4e3e-9538-4a897f0fac10,9bbf17e9-b3d7-41c1-9028-d43c95c9530e,c2,c1,27,?,?,surb={'id': '800914af-24fa-4f5f-9275-aff0f9dccbc2', 'route': ['p1', 'e5', 'i10', 'x10', 'p2', 'c2']}
1769450894.8044777,SENT,2111935b-e049-45cc-a9dd-85318924bdc4,edfa4dfc-3d80-41ba-a41b-e16e20f28aa5,c2,c1,3379,?,p2,
1769450894.8045776,CREATED,87c21659-78bd-40d1-8c28-6cef0aecc60a,f4b669d9-b399-4e53-8c77-63bb41c86d54,c2,c1,27,?,?,surb={'id': '14f5ab34-0356-4f08-8d0b-560d329dc79b', 'route': ['p1', 'e3', 'i9', 'x7', 'p2', 'c2']}
1769450894.8471613,SENT,e0d37cc9-18b5-4b34-a7a1-77d960d9cfd2,67421381-fed4-43d7-8fe4-2ea6c7acf60a,c2,c1,3383,?,p2,
1769450894.847238,CREATED,67137970-f2f5-4553-b331-5a5b0017b795,36de520a-4244-48e9-87df-3a6c5df2f8a9,c2,c1,27,?,?,surb={'id': '1522782f-cf3c-4f5e-b5d2-d85748f6f4b6', 'route': ['p1', 'e12', 'i3', 'x8', 'p2', 'c2']}
1769450894.946118,RECEIVED,8d176a71-62c3-4c70-8674-0a58f5c338d0,7dd8e743-0b28-4081-9f37-5e76688cdee3,c1,c2,27,p2,?,surb={'id': '32d6a345-5b26-4bf4-a4f3-eb03a98369e2', 'route': ['p2', 'e9', 'i2', 'x9', 'p1', 'c1']}
1769450894.9956694,RECEIVED,af4fc349-bdf3-48ad-9484-341e71947bf9,62f79e10-1516-479c-a0ab-ff619b081a74,c4,c2,27,p2,?,surb={'id': '1c07d283-21e7-4346-a25c-0e76eb587162', 'route': ['p2', 'e12', 'i1', 'x4', 'p1', 'c4']}
1769450895.183908,RECEIVED,9640fbce-4000-4dfb-9057-e0751d9e7c13,d0a91e57-fe94-4bbb-bdf9-cdd3f0c21d49,c4,c2,27,p2,?,surb={'id': 'b685355f-2e6d-469b-9be9-27c24c1224da', 'route': ['p2', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769450895.2775521,RECEIVED,8d88d60c-0b07-40ec-aa75-594a5ddc5782,14cf03e1-9b1b-4431-a846-f2316848e7f2,c4,c2,26,p2,?,surb={'id': '4209ef41-2846-4cb3-91b3-7159bad2d255', 'route': ['p2', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769450895.3104765,SENT,7ad18a9f-081a-41f7-adf5-5f325e053118,24fb6d17-afac-4adf-8f77-87c07287a8ad,c2,c1,3363,?,p2,
1769450895.310569,CREATED,84de06a2-71dc-49cc-8fcf-39f104190601,5a84c2b0-9267-4731-834a-98f9a528299d,c2,c1,27,?,?,surb={'id': 'af6d567e-c7ea-4d72-a75d-cf0964927f0c', 'route': ['p1', 'e6', 'i6', 'x3', 'p2', 'c2']}
1769450895.4117084,SENT,dfaf9f78-7e1b-4362-877a-cf06768c7d50,88214d11-ae0c-44c2-a048-6f36dc72c945,c2,c1,3400,?,p2,
1769450895.411832,CREATED,2400c46e-0afd-4389-9b76-b4e1c2714d10,4e2303cd-633c-4667-82bc-2c1420da77a3,c2,c1,27,?,?,surb={'id': '9f2ad3c4-579e-43bc-85fa-de42b221c492', 'route': ['p1', 'e7', 'i11', 'x12', 'p2', 'c2']}
1769450895.7127454,SENT,458aa90e-1e29-418d-a57d-ed69e9625a27,d5435541-4fc0-4d8e-a604-fac2e33645b6,c2,c1,3388,?,p2,
1769450895.712866,CREATED,fd160cfd-f1b4-4a1a-91db-1e0f80e61483,b5881883-ed01-4df5-9080-b20a874bf108,c2,c1,26,?,?,surb={'id': '306dbf19-8e76-49bd-ba8b-76ec3450d3d1', 'route': ['p1', 'e4', 'i5', 'x7', 'p2', 'c2']}
1769450895.7584574,RECEIVED,60111f26-218e-4fc0-8573-53c2cb39f951,32ce4856-f534-4770-aba3-b6e771cbbca5,c4,c2,27,p2,?,surb={'id': 'b73768ab-e9d9-4d24-9723-806f13aeb186', 'route': ['p2', 'e11', 'i9', 'x5', 'p1', 'c4']}
1769450895.8747675,SENT,c668f39a-eba8-4fe4-81b0-38b3762d6bf4,ff3b1d2b-6eda-4e88-a385-977505787647,c2,c1,3372,?,p2,
1769450895.8748913,CREATED,a885e7d1-232e-465f-88df-27915422013b,0b85cef3-f9a3-4cd7-be83-14197aea0a07,c2,c1,27,?,?,surb={'id': 'd5c2a31f-185b-4b80-8d76-069336db6636', 'route': ['p1', 'e3', 'i4', 'x3', 'p2', 'c2']}
1769450896.2122903,RECEIVED,b657ffe6-832b-4519-9164-5ca83ee4e28a,a9d5e0f2-5b35-46df-8fc3-ed4ed854a903,c4,c2,27,p2,?,surb={'id': 'b51e49f0-136a-4236-a614-6a813ad6e149', 'route': ['p2', 'e8', 'i11', 'x10', 'p1', 'c4']}
1769450896.2857773,RECEIVED,a3a4a441-122a-4e62-a4ff-3f4251332994,32975fbc-31a4-4b41-b663-863a4775e26f,c4,c2,27,p2,?,surb={'id': 'a5745c2f-ab8d-40a1-a6b6-9d7c507b2488', 'route': ['p2', 'e8', 'i3', 'x9', 'p1', 'c4']}
1769450896.618408,RECEIVED,a0810593-e392-4678-8511-73e7bf4f481f,8a32098e-6f77-4af4-895f-bcbd7df52aa2,c4,c2,27,p2,?,surb={'id': 'e4d760ab-9c22-43d2-a83a-ffdd889df5d8', 'route': ['p2', 'e9', 'i7', 'x5', 'p1', 'c4']}
1769450896.834898,RECEIVED,281340af-eccc-4d0f-bb1b-f3b9fd597cd2,a2ae27b1-6ede-46c3-9fa9-5a09bf19e83e,c4,c2,27,p2,?,surb={'id': '4112e608-2b3b-46a4-af03-ff3503362235', 'route': ['p2', 'e3', 'i4', 'x8', 'p1', 'c4']}
1769450896.8623867,SENT,84fc8dca-2dfb-4f30-87a2-5e59b89eec64,c24fba10-3f3b-4fbc-9796-5e8052984400,c2,c1,3392,?,p2,
