timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769450664.712946,SENT,fe648760-4af5-40c8-b358-efcb014a4d68,ad6c28b1-dca2-403f-80e0-ae337edbe173,c1,DROP,2015,?,p1,
1769450664.7130966,CREATED,1b34dc7f-fb68-496c-afe3-28710c4ca833,886ebabd-9335-4a32-9008-825f8cf4c7c2,c1,DROP,27,?,?,
1769450665.0657053,SENT,1b5d104b-2e99-4244-b5b0-72c8054b62d3,ac967048-4209-4c25-b7ac-e39cc0e8132d,c1,c2,3371,?,p1,
1769450665.065859,CREATED,3caf6033-ac90-4f9e-8b6a-cf6983b4535a,946187fa-91b9-4126-bf57-a1d5121181f9,c1,c2,26,?,?,surb={'id': '2b3855fc-eb33-40b2-9b43-cf30074dfb85', 'route': ['p2', 'e5', 'i12', 'x6', 'p1', 'c1']}
1769451029.6265187,RECEIVED,86984173-6754-45a1-95de-cb8e581862d9,0bd15ce4-7e07-4bdc-a88d-f30b227ae795,c3,c1,26,p1,?,surb={'id': 'b3123084-c14d-4bd2-91e7-1b70f6f454d0', 'route': ['p1', 'e7', 'i6', 'x10', 'p3', 'c3']}
1769451029.6298103,SENT,6ec41e77-b256-42dd-be08-d065867f0da0,9a45c7a1-0d72-4e33-9d99-3d6713ed24e5,c1,c2,3379,?,p1,
1769451029.6298985,CREATED,b2c4620d-49b7-4a7b-87f9-ab94f3494587,8c48471e-befb-4132-a194-b9f7bd54ee10,c1,c2,27,?,?,surb={'id': '8d6af6c8-1e82-46f7-ad0f-d32948b414fb', 'route': ['p2', 'e7', 'i5', 'x6', 'p1', 'c1']}
1769451029.6353686,RECEIVED,85842523-fdfc-4f3b-a80b-28d1b736b78f,88b51654-fe32-4321-9edb-3be0fba7611b,c2,c1,27,p1,?,surb={'id': '03f9f90d-5c64-464f-a930-2c203d1441cf', 'route': ['p1', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769451029.654242,RECEIVED,2cf8c6a3-cb8a-4841-b1d0-c0032fadeb14,29bb054e-6b0a-4350-a672-0de27af24a21,c2,c1,27,p1,?,surb={'id': '73ede4c6-a8fd-4245-877d-6843c006ea0b', 'route': ['p1', 'e4', 'i7', 'x3', 'p2', 'c2']}
1769451029.7114155,RECEIVED,ebbee282-79f0-4556-9017-b14206545dfe,bcb305de-73a9-457f-bd6f-734efb971cf1,c3,c1,27,p1,?,surb={'id': 'cad10a6a-7a04-43b2-aa9e-658d5b513d0e', 'route': ['p1', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769451029.7173753,SENT,3a08127d-0984-473c-ab36-a574a3951d57,6b1115d0-bfb6-490f-9f62-6c6756dfc9db,c1,c2,3375,?,p1,
1769451029.7174537,CREATED,a855fd25-f977-410e-a49e-50814efd27d1,d36e7d46-6980-4144-95a4-95240f96eb94,c1,c2,27,?,?,surb={'id': '4af0340d-9d47-421b-9fc5-bae07b9d9d20', 'route': ['p2', 'e1', 'i11', 'x1', 'p1', 'c1']}
1769451029.754582,SENT,21041004-5f67-426c-bf06-372b12f93d21,7b430da2-9dfc-45e4-87ca-89eaddf594b6,c1,c2,3375,?,p1,
1769451029.754658,CREATED,3cf18f4d-6b15-4e4a-ab1b-c4e524baece2,ae50261f-92f0-4a4b-95b8-83032c684efc,c1,c2,27,?,?,surb={'id': '516387ed-c0df-4055-b39a-2d645050d794', 'route': ['p2', 'e6', 'i12', 'x4', 'p1', 'c1']}
1769451029.8531754,RECEIVED,2115c685-80db-44a3-94e7-9b9c501cb31c,f45e6f5f-a366-48f4-81cb-e671e562c52c,c2,c1,26,p1,?,surb={'id': '1a33e0d1-3216-47e5-a563-f2121b510523', 'route': ['p1', 'e2', 'i3', 'x12', 'p2', 'c2']}
1769451029.8598711,RECEIVED,1862ca91-fe46-4004-917c-b97c4a241faa,359c88e7-c4dd-47f5-bf4d-a64d35632105,c3,c1,26,p1,?,surb={'id': 'ac04313b-7baf-4d7c-941e-94b3563faec1', 'route': ['p1', 'e12', 'i8', 'x9', 'p3', 'c3']}
1769451029.8905613,SENT,4f626f9f-734e-41c0-a294-4bbe938e3463,2a2424ba-4c16-46f7-81b0-5883d82a7897,c1,c2,3376,?,p1,
1769451029.8906372,CREATED,b5806e67-d596-4975-9eab-393609747ae4,5627bb72-d0b1-4c3f-9668-2014ba0bf4b4,c1,c2,26,?,?,surb={'id': '333c13b0-1430-4fe5-b740-e29e611525b5', 'route': ['p2', 'e12', 'i8', 'x8', 'p1', 'c1']}
1769451029.9264143,RECEIVED,b047fa92-714f-489e-a096-6b31cede51c9,a4314cb2-29ff-48ab-9329-cc421600177f,c3,c1,27,p1,?,surb={'id': 'dc74dfed-687f-4728-8d78-845968fd4a02', 'route': ['p1', 'e1', 'i6', 'x4', 'p3', 'c3']}
1769451030.166871,RECEIVED,bb00b791-82a5-4aa2-a5fc-0306d26d098f,f0ec2e1b-6663-489f-8a2d-24f5ac4e960f,c2,c1,25,p1,?,surb={'id': '2ec06bfb-ea8a-43e6-89df-4fa3937f56a0', 'route': ['p1', 'e7', 'i7', 'x7', 'p2', 'c2']}
1769451030.3660772,RECEIVED,977eeb9b-67a3-4fac-bd7a-bfda178d3f0a,8eec1782-3cb7-42a0-b86e-b18d5f9dfcd5,c3,c1,24,p1,?,surb={'id': '8da937a0-7d7c-41b5-9695-30a22ed1dce9', 'route': ['p1', 'e5', 'i5', 'x10', 'p3', 'c3']}
1769451030.721798,SENT,c5da2e1a-ac0e-4149-9f24-c703bc116c21,dae72191-63d2-4bfe-a219-eb6894bea3a9,c1,c2,3377,?,p1,
1769451030.7218902,CREATED,101f48fc-e04b-4027-b455-0e709f485866,4a2df1c9-8202-42f7-b8e3-dbf228924c94,c1,c2,27,?,?,surb={'id': '84bb339d-0afa-4113-bbab-94c19115fbf8', 'route': ['p2', 'e3', 'i4', 'x2', 'p1', 'c1']}
1769451030.7222524,RECEIVED,124c8af4-bf8d-4538-8c73-9c76dae5e8f4,2ebee2e5-62c9-4274-84ad-b7f992b112b7,c2,c1,27,p1,?,surb={'id': '81e6e487-72c6-4978-a916-e3759566f31f', 'route': ['p1', 'e11', 'i5', 'x12', 'p2', 'c2']}
1769451030.7297785,RECEIVED,52d5bc69-23e0-4780-b26d-77232376d5ff,7eaa4db9-c4a9-44f4-a647-16b0940b636b,c3,c1,27,p1,?,surb={'id': '53053aba-5559-4c45-b628-1dd7354c8a11', 'route': ['p1', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769451030.7882473,RECEIVED,a19369db-49f2-41f0-be34-c023e7b3de98,23b0cb98-7eb9-40a4-812c-ccf3a35c8ba0,c2,c1,27,p1,?,surb={'id': '1e602ffc-48c6-46ea-bed4-136b9da51d03', 'route': ['p1', 'e3', 'i6', 'x1', 'p2', 'c2']}
1769451031.1574218,SENT,b56e4a40-1aea-4b32-892c-c6bb5f5bdc37,831000b1-7fc4-4708-9551-a7cd27501b56,c1,c2,3364,?,p1,
1769451031.1575534,CREATED,0214c158-1b71-4283-b92d-ef041e57595b,1e46fc87-5f3b-48b2-9aa6-7c0e9d071194,c1,c2,27,?,?,surb={'id': 'eff2be8f-0e8f-45bb-83f4-6639dbfdb519', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c1']}
1769451031.237583,RECEIVED,03a25820-93a4-4c34-b211-c0f049943c56,f88b43ca-a638-4a3a-8fcd-b632a4c42206,c2,c1,27,p1,?,surb={'id': '06b7658d-ba1e-4330-a45e-62bbfe50dd95', 'route': ['p1', 'e9', 'i3', 'x7', 'p2', 'c2']}
1769451031.286816,RECEIVED,536d08e7-5c12-4b47-bd9f-a3f86afec009,32407c00-9709-45fb-8248-524327e24114,c3,c1,27,p1,?,surb={'id': '3251a4d7-6109-4658-b1f1-e6e4e24c51a5', 'route': ['p1', 'e8', 'i2', 'x2', 'p3', 'c3']}
1769451031.605876,SENT,2d53b740-e026-456e-a0b4-f8e0bc23cfd9,461e47d8-17da-4aa6-980c-c9487191c6d6,c1,c2,3367,?,p1,
1769451031.6060286,CREATED,d443ad2a-f847-4cf6-9d5e-de69371e2ebc,7b0b5b44-493b-4d10-9b3b-e2261a4ca7b0,c1,c2,27,?,?,surb={'id': 'abb68a3f-9043-4421-a9ea-ba8fdecb3847', 'route': ['p2', 'e7', 'i9', 'x8', 'p1', 'c1']}
1769451031.7987738,RECEIVED,cf797c61-03d7-4277-bfde-2a5aa29a25dd,5ce7fb82-2a77-44fd-b766-c5f9ff662aec,c3,c1,27,p1,?,surb={'id': '16e4f06e-8db7-49ea-ac2b-487e959c72cf', 'route': ['p1', 'e9', 'i2', 'x12', 'p3', 'c3']}
1769451031.8545182,SENT,bb0aaddc-45bd-4764-b1a7-ace5f263f9ca,49bbdecb-1339-4f31-baf0-95a3d338fdb7,c1,c2,3400,?,p1,
1769451031.854616,CREATED,b6b8f341-09fa-4c80-b530-d26e95673b5e,1b4fae48-3a61-45e1-a4ff-6c2f52abbc71,c1,c2,27,?,?,surb={'id': 'bed329d8-2c2e-4bc1-99b1-4610d8f9fc7b', 'route': ['p2', 'e4', 'i6', 'x7', 'p1', 'c1']}
1769451031.866159,SENT,9b18e666-429b-4cc6-8981-08eca6286baa,513a0e40-a37e-44dc-a931-93927d90b1ed,c1,c2,3371,?,p1,
1769451031.866324,CREATED,f716f079-5d55-4332-8316-dfd296396cd6,9d734d00-124a-4948-a382-4186d476a39e,c1,c2,27,?,?,surb={'id': 'e693a7f9-da2e-457a-a415-446a7b7f57c4', 'route': ['p2', 'e4', 'i3', 'x2', 'p1', 'c1']}
1769451031.9285522,RECEIVED,5344b735-c1ea-46d5-b901-e5b9b6b604b0,db94a81d-b969-443a-913d-b3cc4a3f576e,c3,c1,26,p1,?,surb={'id': '0df540f4-229e-4779-b6f5-bde7abc62f46', 'route': ['p1', 'e12', 'i12', 'x8', 'p3', 'c3']}
1769451032.0800996,RECEIVED,c4430085-cdb7-4f57-be55-8b89885ca25b,4edd2c38-5a16-4b55-8b27-26192fb383ec,c3,c1,27,p1,?,surb={'id': 'c28983e6-597a-41c6-9690-d03390989dc7', 'route': ['p1', 'e2', 'i4', 'x6', 'p3', 'c3']}
1769451032.1217842,RECEIVED,a6d7cfe6-10d2-485a-8ea3-a152ef46eb6d,5697dfcf-db1f-474d-87f6-1737038129bb,c2,c1,27,p1,?,surb={'id': 'b43ec0b3-a7cd-436a-ba90-d84d12fe1182', 'route': ['p1', 'e7', 'i12', 'x12', 'p2', 'c2']}
1769451032.3381534,SENT,6109145a-11e6-4b02-b6b9-8bce59edef80,a564b2b2-009c-47e3-915f-dfe0a2c6084f,c1,c2,3384,?,p1,
1769451032.3383136,CREATED,3440f5eb-ef37-49a7-8ce3-1829fe52ff99,9d4a7c7a-a62c-4e03-afe6-a1c6288872d4,c1,c2,26,?,?,surb={'id': '817857fd-02a9-4a75-b9a6-5dd79eda7eff', 'route': ['p2', 'e6', 'i3', 'x3', 'p1', 'c1']}
1769451032.441654,RECEIVED,ff8d8412-5345-4121-b46f-f2e94c551d01,1b09ff47-bdc3-4f0a-b041-3c63ccf5ddcf,c2,c1,27,p1,?,surb={'id': '0a1505d6-585d-40d5-b966-4f0c851fe51d', 'route': ['p1', 'e2', 'i11', 'x11', 'p2', 'c2']}
1769451032.501259,RECEIVED,a3781fda-e479-4887-a36a-1c1bdf51f8c5,205ecb0d-1c05-44b6-9415-51c2718b6d54,c3,c1,27,p1,?,surb={'id': 'b6ca7b05-9826-44c0-b0eb-032c8f8dafe0', 'route': ['p1', 'e9', 'i4', 'x11', 'p3', 'c3']}
1769451032.881901,SENT,00596e03-880e-4d0c-9cd8-df0117673539,4f3ca212-6235-4137-9194-bcacc13de13a,c1,c2,3373,?,p1,
1769451032.8823285,CREATED,c0f27529-cf70-4bb9-9e9c-a08e1952e9ec,aaac36d4-34d4-410f-9531-e3fb9f74695a,c1,c2,25,?,?,surb={'id': '71833f54-d578-430d-916a-487f4304e9f1', 'route': ['p2', 'e8', 'i4', 'x11', 'p1', 'c1']}
1769451032.9714773,RECEIVED,aeeae151-f4f8-46c4-83cb-add1f115ae15,587169ae-5e8c-4f9f-ac5d-2dc30fd54ea7,c2,c1,25,p1,?,surb={'id': '66a34028-afcf-4789-987d-67ff50523fc1', 'route': ['p1', 'e6', 'i5', 'x7', 'p2', 'c2']}
1769451032.9949248,RECEIVED,3471fcea-5365-4a30-b3c6-d78517987016,64c8afca-0c84-44e8-bb14-604f18ea6fda,c3,c1,27,p1,?,surb={'id': '6ce1cf0b-696f-463e-83a4-0a133357aa77', 'route': ['p1', 'e6', 'i4', 'x7', 'p3', 'c3']}
1769451033.0919275,RECEIVED,9f542895-869e-46d2-b6db-c1dcbcb348a4,86f0dfd3-f12a-479e-84f0-5bf02196a153,c2,c1,27,p1,?,surb={'id': 'eb4b8893-b576-493a-95ea-d6bacf3c452a', 'route': ['p1', 'e11', 'i1', 'x9', 'p2', 'c2']}
1769451033.2618256,SENT,4c2d7014-0be1-4271-adc6-1c2eea0e738d,610273e2-a473-4e0c-92fc-f9a27da88fe8,c1,c2,3364,?,p1,
1769451033.2619884,CREATED,fe7c5d40-9911-48ba-b3ec-36c9c6aa6ea9,5b3c223d-6bad-491d-ba3b-f0963b70b314,c1,c2,26,?,?,surb={'id': 'db683c0e-b90c-4a52-aad8-be1c8a81bd4c', 'route': ['p2', 'e9', 'i2', 'x7', 'p1', 'c1']}
1769451033.3768518,SENT,ba14084b-57f0-4e0c-9eb7-50d7d578bba7,f8dff618-940a-481b-a12c-6d40d366e5b1,c1,c2,3391,?,p1,
1769451033.376981,CREATED,cc8dd1e8-ce30-462d-b077-7e8c5f666309,1a473951-a941-4882-a206-f0da5d30ae98,c1,c2,26,?,?,surb={'id': '64494bb8-b534-476d-8427-2057fc019fc5', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c1']}
1769451033.5468552,SENT,924de3f3-f552-4585-8e7b-2c984dbff6a4,cb1e5cd0-8b77-46e5-a7b2-30f471c47ce3,c1,c2,3360,?,p1,
1769451033.547007,CREATED,c2f86102-bfd3-4132-a57e-b4fb9fcdc7b6,acf3fa3d-c47b-4e7a-95c4-6c9bccbe0742,c1,c2,27,?,?,surb={'id': 'd5bc2cbc-a3c8-4c51-ad8f-10bceb722384', 'route': ['p2', 'e5', 'i8', 'x3', 'p1', 'c1']}
1769451033.5668073,RECEIVED,062a15a4-b5c1-4be8-83fc-5c36be60f710,df3e4bd5-6071-4302-8979-173eb39ae7f2,c2,c1,26,p1,?,surb={'id': '4d8b75b1-71a3-45e5-9b37-781c80ad531f', 'route': ['p1', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769451033.6423936,RECEIVED,7197b3ec-3e34-4fc8-af3d-4f1729797a95,ad31383b-f3e0-4e33-af7d-afd4cbaf34f5,c2,c1,26,p1,?,surb={'id': 'a7f4ca8f-3f8c-41ff-95ac-cca89ddd3713', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c2']}
1769451033.8333366,RECEIVED,ad3ffeba-ab4f-4883-b7b7-52e2c0bb1731,df78750f-d7de-414f-9625-119115e799d2,c3,c1,27,p1,?,surb={'id': '8d28ecb3-13cc-414f-b80c-bb81e6ffbe3f', 'route': ['p1', 'e1', 'i1', 'x1', 'p3', 'c3']}
1769451033.9922822,RECEIVED,33c1a60b-5f3e-44b6-84bf-9f6414785f59,2d41c874-587d-4c85-b76c-c36d5855bb95,c3,c1,27,p1,?,surb={'id': '0586c0ca-6e6c-40ea-b48e-3e3a63ab483c', 'route': ['p1', 'e1', 'i4', 'x11', 'p3', 'c3']}
1769451034.0886428,SENT,46f310f9-7252-407b-858d-22876b091b3a,8f266770-267e-42d5-90ea-ac087f9d49cd,c1,c2,3392,?,p1,
1769451034.0887945,CREATED,e213b638-fd97-4dbd-af6f-6200d3d0209f,b370905f-2ff8-4a42-b0ff-8a0828a24cdb,c1,c2,27,?,?,surb={'id': '5577669e-7782-4517-a792-0d169759f5d4', 'route': ['p2', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769451034.2413046,RECEIVED,226901c9-1edb-4352-967a-847810192b02,57df1cad-90ee-4c5b-953c-f7ff268adcd1,c2,c1,27,p1,?,surb={'id': '95e4cf96-05a7-4e2b-b39e-f55362117846', 'route': ['p1', 'e6', 'i11', 'x3', 'p2', 'c2']}
1769451034.3992488,SENT,a60edcf0-6a1a-4a29-b1dc-e8aebd4fa357,6d805717-bf49-43ad-b411-29aa43084ecc,c1,c2,3363,?,p1,
1769451034.3993225,CREATED,02a32f37-e5bc-4772-90ed-7c38909d36a1,4100c377-9f9b-4b38-a337-d40a2b8429d9,c1,c2,27,?,?,surb={'id': '7a0105a1-3e3f-4123-9461-63c6a0355eb7', 'route': ['p2', 'e7', 'i1', 'x5', 'p1', 'c1']}
1769451034.4665139,RECEIVED,bf5decad-c8bd-458b-af3c-1fe740200487,b897b8b2-c9ff-464a-a7c6-afa1017039cc,c2,c1,27,p1,?,surb={'id': 'ba650e4a-94ee-40a1-99f9-7ab405d47868', 'route': ['p1', 'e12', 'i11', 'x8', 'p2', 'c2']}
1769451034.4736922,SENT,5c1581aa-4407-4f89-a055-c0c6bb43dc88,c9a2d2dc-92f9-4de9-b86c-8139fe1a2a97,c1,c2,3361,?,p1,
1769451034.473838,CREATED,420a9719-bedb-435b-a786-1e38d5d34b37,e1587e52-00ad-4703-8fa7-d53f1c9526db,c1,c2,27,?,?,surb={'id': 'e92f5bb8-6213-4d90-a220-fd6a02a56ad2', 'route': ['p2', 'e6', 'i9', 'x3', 'p1', 'c1']}
1769451034.5543907,SENT,864b6b4d-6574-470d-a8b4-d52d6349e665,650065f1-ed4d-4941-957d-55b93da9dc47,c1,c2,3359,?,p1,
1769451034.5545475,CREATED,d92c1ecb-364d-484e-bf17-4d9e735e60c8,06a0916f-7159-4ae8-8b34-bb9b52220ca7,c1,c2,27,?,?,surb={'id': '8a1a71d1-edc7-4c01-9cd6-807a3da4c776', 'route': ['p2', 'e6', 'i7', 'x6', 'p1', 'c1']}
1769451034.6519675,SENT,36dffa79-2ddb-4c6f-9282-5e33c560b742,c8198fc1-2f22-408a-a4ee-fae9473a40b3,c1,c2,3367,?,p1,
1769451034.6521552,CREATED,16cf5495-49f8-4a6c-86bb-0db537192b76,aa86673b-485f-4396-9ca8-6a91b7c69982,c1,c2,27,?,?,surb={'id': 'e63650c4-a3a9-42cb-a676-086f7973ea0c', 'route': ['p2', 'e5', 'i1', 'x8', 'p1', 'c1']}
1769451034.7584698,RECEIVED,9d89324d-9b8c-44f7-b7ac-c2b970b41914,421449cf-1d4d-4bb3-b2d5-20e24baa31ce,c3,c1,25,p1,?,surb={'id': '13ae171f-a0a2-4e5f-bb88-a5590f7d6341', 'route': ['p1', 'e6', 'i4', 'x7', 'p3', 'c3']}
1769451034.829967,SENT,a49d9a75-cf57-409b-8e50-c340756310bf,9e9c640d-869e-48fb-9f12-f6e9e8a6cc6c,c1,c2,3371,?,p1,
1769451034.8301473,CREATED,3afcee67-7c1c-4e38-894d-8705bc043938,ce780efd-286e-4a05-bd8d-f2d76c876bc9,c1,c2,27,?,?,surb={'id': 'b8ecbdc1-f4ba-4526-91cf-c28d10eec0d0', 'route': ['p2', 'e2', 'i3', 'x6', 'p1', 'c1']}
1769451034.8477905,SENT,5af353e3-c421-434f-9cbf-bbceae601c5e,f8c42744-5fcd-401e-a24b-80064514fd6b,c1,c2,3355,?,p1,
1769451034.8479125,CREATED,72fd759b-e80a-4684-ba2b-f7f2279e32ff,9110ba44-8276-42dd-91a8-6c96b99200f1,c1,c2,25,?,?,surb={'id': '353597ef-2f7c-4f69-bafd-8fb44239776b', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c1']}
1769451034.8641908,SENT,b3d4b9e2-89e4-4506-a357-1af3d074b88a,9be68810-f6e9-4311-b3cb-fb0d58c68b4e,c1,c2,3384,?,p1,
1769451034.8642676,CREATED,e8e1108b-398b-49bf-ac23-f568ab1a9b2a,de9de192-9e64-4eab-b875-b5d44c9de535,c1,c2,27,?,?,surb={'id': '8e219bee-4338-4141-a13f-b8345c71982e', 'route': ['p2', 'e10', 'i11', 'x6', 'p1', 'c1']}
1769451034.8720064,RECEIVED,ff709082-6908-4eda-9e02-841ebfde2c93,78342782-89d9-433e-b138-ddc64dfd7029,c3,c1,27,p1,?,surb={'id': '874a2e44-c869-4f8b-84c0-47a2e3a1841b', 'route': ['p1', 'e1', 'i12', 'x12', 'p3', 'c3']}
1769451035.015427,RECEIVED,6041eda0-5e78-404a-b493-b2c0e1e250a2,85e64002-7cc1-480e-8f55-2c61d8b38752,c3,c1,27,p1,?,surb={'id': 'c1e10114-440c-429f-a186-85bdcf654c43', 'route': ['p1', 'e11', 'i5', 'x12', 'p3', 'c3']}
1769451035.157661,SENT,e4da91c6-a331-431c-bc93-e8700f1aa7cb,42063ae5-6e7c-4c7e-b261-0b497f79e34e,c1,c2,3391,?,p1,
1769451035.1577644,CREATED,a8a4cef9-679e-4e71-b198-ca16a00de3b1,533bd66c-b896-4e3f-ab52-9d18bc0274c3,c1,c2,27,?,?,surb={'id': 'cdbc6239-6ea9-4fdb-80b5-5a5c89a31abd', 'route': ['p2', 'e7', 'i4', 'x6', 'p1', 'c1']}
1769451035.1665866,RECEIVED,481db499-7f8e-4420-9e21-0c1636d13896,4bd9eadd-5c72-406d-8433-e9d9cf899d68,c3,c1,27,p1,?,surb={'id': '20d2ea5c-54d7-4c39-9eb4-1eea2cb77157', 'route': ['p1', 'e11', 'i2', 'x2', 'p3', 'c3']}
1769451035.1705403,SENT,ccdc01f6-837f-4a1f-85dd-6514f066e446,b479696d-2ddd-4fe7-a4b6-e92c65394777,c1,c2,3372,?,p1,
1769451035.1706553,CREATED,22d69c61-6ca1-4a11-b653-dbb5712d1867,2342241e-19fc-4059-ba14-85fa727b9b0f,c1,c2,27,?,?,surb={'id': '754d5e4d-9af4-4298-b235-a97d6354563f', 'route': ['p2', 'e4', 'i8', 'x5', 'p1', 'c1']}
1769451035.1861005,RECEIVED,c2aaab54-c040-4549-b26d-8e9e756eb378,f6bc35c7-98f5-4516-93b2-851847653f50,c3,c1,26,p1,?,surb={'id': '655b134b-b6fa-4d5c-aef3-3aebb890dc80', 'route': ['p1', 'e12', 'i5', 'x1', 'p3', 'c3']}
1769451035.1866937,SENT,fa01c868-d95a-42ef-a99c-797ff8897134,5e8bb53e-33ea-4f2e-a777-2128e517053a,c1,c2,3364,?,p1,
1769451035.1868076,CREATED,b3f2e057-9f25-410e-a4ac-ec14785dc1af,2b96a8a4-dbc5-413d-a81c-95bc8bafb722,c1,c2,27,?,?,surb={'id': 'dad3e0cd-1dac-4ed5-bb9b-fbc3daa4afe7', 'route': ['p2', 'e4', 'i1', 'x3', 'p1', 'c1']}
1769451035.4133725,RECEIVED,ad6aa88b-9908-4f02-8383-34302f09641b,43b65eb5-1a1f-486d-8b3e-28507b7ab20b,c3,c1,25,p1,?,surb={'id': '4df7bd06-ebe4-423b-b0e4-47018952b2e6', 'route': ['p1', 'e12', 'i10', 'x11', 'p3', 'c3']}
1769451035.4339097,RECEIVED,62e3b9f2-3cb0-4410-b051-305905fd788d,5010fc02-5a20-4a71-a13c-e36aea9d64ef,c3,c1,27,p1,?,surb={'id': '270e1a5c-b092-4634-a175-f7a5b0d4ff8a', 'route': ['p1', 'e1', 'i10', 'x9', 'p3', 'c3']}
1769451035.4474955,RECEIVED,37ea7c54-4c04-45a4-8013-811031aae6dd,73dddbe8-8b66-468f-b1fb-9bfc733ae992,c3,c1,27,p1,?,surb={'id': 'c16e0372-d884-4211-8ded-6bbfe45132c1', 'route': ['p1', 'e7', 'i10', 'x8', 'p3', 'c3']}
1769451035.630979,SENT,c8b5b55a-568a-4fb1-81fc-4fca4b170384,94728b85-22d7-4eb0-be03-cda5f2666235,c1,c2,3388,?,p1,
1769451035.6311007,CREATED,72a326e6-a727-4ff8-a22d-c043d3e56e53,d836c21f-e2b3-4428-ae27-95e5499500d5,c1,c2,27,?,?,surb={'id': 'ee49910f-ba99-4962-934b-137c928bfb0b', 'route': ['p2', 'e12', 'i3', 'x8', 'p1', 'c1']}
1769451035.6657503,SENT,eab0c5b2-6d7b-49fe-88d6-3860ddfba5d6,f7d2bb51-50fc-436c-8cc3-9e89a04cad05,c1,c2,3361,?,p1,
1769451035.66585,CREATED,8b1257ab-5866-4e3d-8dc9-2677a133c7c9,05e9b547-9309-4625-beba-b2d39bfe953e,c1,c2,26,?,?,surb={'id': 'd2cd41e5-a736-46af-b87d-41ec47c3a0f2', 'route': ['p2', 'e2', 'i5', 'x4', 'p1', 'c1']}
1769451035.7415283,RECEIVED,6c919458-7d9e-4ceb-9348-6d3854f05a08,33a2c78a-7665-441a-ac43-60c341f66771,c2,c1,26,p1,?,surb={'id': 'd7b89a8c-95bc-4a98-87ea-b4d752bdd46c', 'route': ['p1', 'e7', 'i7', 'x5', 'p2', 'c2']}
1769451035.809138,SENT,d505947d-55ff-4fda-8781-72253b76c8c1,79c2ad7d-d1b5-424d-9f36-fe69cc7182b3,c1,c2,3388,?,p1,
1769451035.8093176,CREATED,ae307824-f130-4c95-802f-3d7c613ca528,17e58b42-6e62-4f11-9b5f-99850ff312cb,c1,c2,27,?,?,surb={'id': '8715f350-97de-483e-8fd7-944ba5734f9a', 'route': ['p2', 'e5', 'i3', 'x5', 'p1', 'c1']}
1769451035.828451,RECEIVED,51a4dabb-441e-4c9f-952e-73a919c99f82,3b107acf-eaf3-47f3-a21d-38d4706a93e8,c2,c1,27,p1,?,surb={'id': '29c3faf3-dbef-4047-b75e-fa722d75e336', 'route': ['p1', 'e9', 'i7', 'x10', 'p2', 'c2']}
1769451035.8425488,RECEIVED,6dae323f-7bd2-4917-a81c-fd03a7818c38,753d3b62-44c9-4d8c-ba89-2cb826225a75,c2,c1,27,p1,?,surb={'id': 'c6e77e07-bdc2-439a-a318-59f825a6a012', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769451036.0166957,RECEIVED,1b78986d-cd16-42de-8a23-8c1eeb99264a,9ed61369-8ad1-489e-9c0f-d26589add52e,c3,c1,26,p1,?,surb={'id': '60e544c6-d229-411e-91dc-23d5c5cdfd08', 'route': ['p1', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769451036.0207963,RECEIVED,85325eca-5342-4186-b357-41bd01365656,7036a8c5-7be5-4349-a99b-7c46f9df34ea,c3,c1,27,p1,?,surb={'id': '6a72ca58-83e0-4355-8aa4-487d0692cf16', 'route': ['p1', 'e12', 'i11', 'x9', 'p3', 'c3']}
1769451036.1254506,RECEIVED,1f6dbbed-a2b1-4ccb-877e-9fe85d1f0002,d79b55f5-8f13-4a03-87f6-0044807472ad,c2,c1,27,p1,?,surb={'id': '5715b6a0-58c8-4326-9462-d378cfbc2431', 'route': ['p1', 'e5', 'i3', 'x3', 'p2', 'c2']}
1769451036.1384244,RECEIVED,f558937b-54cf-4ec4-a035-fa5f0f955fb0,06377932-beec-4bb4-8055-83eab4880f7e,c3,c1,27,p1,?,surb={'id': '99af6d7c-4bf1-45df-8b5b-62ffa6428ae9', 'route': ['p1', 'e4', 'i1', 'x1', 'p3', 'c3']}
1769451036.1551251,RECEIVED,66156132-e472-44f7-b8c8-b1ac63025cdb,a88e4b30-a6ec-455f-a310-4150619ffd10,c2,c1,27,p1,?,surb={'id': '31da9ae0-477a-416d-9fb9-23dc34e4e25a', 'route': ['p1', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769451036.2604449,SENT,b5cd1949-5582-41f4-910e-faa9810841ce,ee363b4e-b30f-48a3-818d-db7efd7dbb3d,c1,c2,3413,?,p1,
