timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.3448381,SENT,084cce8c-6ba6-4cfe-9c02-985470ea96ee,f1bb61ef-0fe9-4172-984f-1cfb79462aae,c3,DROP,2031,?,p3,
1769458684.3449793,CREATED,d66f9f5c-2cf6-4b9e-9fa3-f7f6633da562,9b752ac5-0223-46d6-9d04-77966577c0f8,c3,DROP,27,?,?,
1769458684.4777694,SENT,ffb21eb9-373a-459a-a4c3-1b8ff9b2c593,bc7c2d3e-594d-4215-b96f-f51ba835d392,c3,DROP,2020,?,p3,
1769458684.4779046,CREATED,902f872e-5eea-4d63-8e7e-2568ca7e176f,6bfd6d88-21be-452a-b173-13ea7a5798ae,c3,DROP,27,?,?,
1769458684.527869,SENT,f506f5c5-35bc-4ad7-9658-5385e067afea,48a183f0-8eba-4e8d-bdcb-aa6b7968c99a,c3,DROP,2024,?,p3,
1769458684.5279982,CREATED,42d3f8bf-85be-47b0-86d5-b821f46ec6f7,86c4d0c3-3416-47f7-b338-1f58cf65cb98,c3,DROP,26,?,?,
1769458684.5902748,SENT,ec1be81e-f27a-418a-8661-c54b92d5bdf8,19da42d8-46cc-4a1f-b1ed-2ee1e2b8b3e1,c3,DROP,2014,?,p3,
1769458684.5904076,CREATED,0532b80e-68de-493f-bad2-8fd5055370b7,5cf6e3b5-e23f-45ef-9ff3-345b74053966,c3,DROP,26,?,?,
1769458684.6389794,SENT,7f8848d5-2493-4c1f-b126-8721d267637d,e6ea31a7-c3cb-4ee2-90bb-cf82490f1623,c3,DROP,2015,?,p3,
1769458684.6391416,CREATED,3e437a60-4c96-4712-9e48-9e17ee78df48,6f55dea0-276a-4839-a97b-51de6d8e293c,c3,DROP,27,?,?,
1769458685.06574,SENT,dffc50fa-e862-4878-a0a6-c3a68aa782fd,0892329c-ce8e-4962-8431-1e0fe0fc2b7b,c3,c4,3380,?,p3,
1769458685.065891,CREATED,76e5d1ba-a01a-4fd5-8d44-409bde508d2b,6ddbdfb9-69ee-409c-9e7c-7c483db2e4bc,c3,c4,27,?,?,surb={'id': 'da189a77-300a-4bac-a4bc-18862ea547c5', 'route': ['p1', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769459003.527788,RECEIVED,3eacebb8-57ae-4cf1-883a-7b6a527e26c9,81f6a6e0-aec2-4b5c-ac53-deb1abbdd991,c4,c3,27,p3,?,surb={'id': '653a85e7-6b49-4b22-9e60-bab4ce3648b7', 'route': ['p3', 'e8', 'i11', 'x1', 'p1', 'c4']}
1769459003.7312717,SENT,f2c519a0-a70c-4280-942d-222982c9fca4,03060b22-03ed-4029-9323-6a228bfa04fd,c3,c4,3392,?,p3,
1769459003.7313588,CREATED,3d51c66b-8a9f-4ce1-9838-aca5e0c35049,27f65c43-93d3-4737-a8b7-11fbbcfa19c4,c3,c4,27,?,?,surb={'id': '902fabbd-1787-4353-abcb-89cc2385c54e', 'route': ['p1', 'e1', 'i6', 'x7', 'p3', 'c3']}
1769459004.1302502,SENT,17ceb1b6-cd63-4da3-ba26-2a6f251a69ac,a3dcd391-6070-426a-bab0-4c47bf13422d,c3,c4,3381,?,p3,
1769459004.1303778,CREATED,160da62a-4107-4356-8bf1-b947a6f2505c,c5cbb920-bb76-47db-a521-79736753fb63,c3,c4,27,?,?,surb={'id': '97c39230-92be-4686-b8f5-04f3d8b9d985', 'route': ['p1', 'e9', 'i1', 'x6', 'p3', 'c3']}
1769459004.5219555,SENT,6756e2d7-f407-4864-90ec-04d17151712d,5463190b-7f01-4ac9-8366-a000aabb84a8,c3,c4,3354,?,p3,
1769459004.5221298,CREATED,b63cd40c-9469-45f6-b724-34e19898f531,e6b24fba-c26c-4d48-a952-a9af956d8fce,c3,c4,26,?,?,surb={'id': '5ea0f94a-ccad-49ba-ab6d-86f10665000f', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769459004.8187103,SENT,d7af7b62-a4be-4fba-bdb0-79ce1c3c11df,37bb1cad-8ef5-449a-af3d-b5390a5b6d17,c3,c4,3359,?,p3,
1769459004.8188856,CREATED,6de8f976-c064-4345-b63e-e6e5b8445a24,6007c8df-9fe5-4f02-879c-620cff981ae4,c3,c4,27,?,?,surb={'id': '507ba62f-6e53-493b-9294-d11165b857db', 'route': ['p1', 'e5', 'i6', 'x8', 'p3', 'c3']}
1769459005.0582712,RECEIVED,1f412e4e-3662-4aee-8bd6-1679d2f057ff,dd777104-d279-4699-91b5-f2d667c240d1,c4,c3,27,p3,?,surb={'id': '51238328-79c6-4fbf-a3eb-fc7cfc8837ca', 'route': ['p3', 'e4', 'i5', 'x12', 'p1', 'c4']}
1769459005.0738752,SENT,20a76ff6-5648-4b83-a8dd-2a37482ad851,79bbecf3-f0ee-435d-a492-014fedb06355,c3,c4,3398,?,p3,
1769459005.0739517,CREATED,c6622616-ffee-4c4a-a987-16ddfdde525c,b5464d5a-82b0-4d1f-8b1a-22751185bae1,c3,c4,27,?,?,surb={'id': '3f57c207-7aff-499d-ae80-ae03fd1e4b4d', 'route': ['p1', 'e3', 'i12', 'x11', 'p3', 'c3']}
1769459005.1191535,SENT,cf9e93b4-4c7d-4a99-b390-a8d807149fbd,c0f084c4-a2cd-462a-b854-b1f61c4bb3a3,c3,c4,3409,?,p3,
1769459005.119231,CREATED,72a3eabd-aeb9-41df-a6e4-299e603d457a,0e61b431-b64d-4d1a-8d60-46a3edcebb70,c3,c4,26,?,?,surb={'id': '0d97a671-824f-4320-bbcc-7420c7993d68', 'route': ['p1', 'e12', 'i10', 'x12', 'p3', 'c3']}
1769459005.1377022,RECEIVED,29e21946-6263-4ac6-863a-6857a8ee2085,1df038eb-1c9d-428e-8d86-41dc1189e7d2,c4,c3,26,p3,?,surb={'id': 'e663fa41-6a08-4772-ae1f-2744bd2dd871', 'route': ['p3', 'e9', 'i7', 'x6', 'p1', 'c4']}
1769459005.2464657,SENT,862f403b-4de3-47ed-848b-b76fe8484800,87d065b8-adfb-4cd3-a94b-852343f8d561,c3,c4,3380,?,p3,
1769459005.246538,CREATED,ab3e198e-6c60-4f92-b8d9-cf397cc3441b,8c0c8e2b-2e00-4bc0-b073-b2d4356c5547,c3,c4,27,?,?,surb={'id': '0112970e-283e-414f-be8c-10bc076b28c6', 'route': ['p1', 'e7', 'i11', 'x5', 'p3', 'c3']}
1769459005.4097195,SENT,070cf500-6b16-4f23-bc07-efb42e02c1ac,a79350c4-ca85-4596-8a96-8536eb249abf,c3,c4,3400,?,p3,
1769459005.4097993,CREATED,8cdb2918-0d41-49a3-87ad-54e7c15b07f5,37115a15-e78c-4652-84ef-5dc0bf53f46f,c3,c4,26,?,?,surb={'id': 'afaae781-ee11-4502-83d3-9859b23027a5', 'route': ['p1', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769459005.6004062,SENT,586b7a9f-a8ae-4eee-be51-b646e4c2b4f6,cb2b1884-a479-4ea4-91ff-0a1082d74e9a,c3,c4,3387,?,p3,
1769459005.600541,CREATED,0c60176d-f1fd-4c5b-bfc0-af32e563c53f,0477ba37-86ce-4b0f-a9d1-c28a357a88af,c3,c4,27,?,?,surb={'id': 'ef1852fd-22a4-4fc0-8b03-a030b3020aa7', 'route': ['p1', 'e11', 'i11', 'x5', 'p3', 'c3']}
1769459005.87646,SENT,6591f748-d42b-48a4-b183-567acf796bef,dd7b6c00-1550-42f9-a50f-cee6112c51c3,c3,c4,3364,?,p3,
1769459005.876548,CREATED,d82387cb-44eb-4a86-8f0a-a5767537c4c5,438cd022-daac-4b5e-87aa-0674dfd7e6f7,c3,c4,27,?,?,surb={'id': '1303ecda-781f-47e9-bec5-ac63f806f185', 'route': ['p1', 'e1', 'i9', 'x7', 'p3', 'c3']}
1769459005.893194,SENT,d21b1219-67d4-4aed-bd8b-8cc9f4335496,6ae4a6a1-04ca-49f1-a6d6-a70816ef54b3,c3,c4,3359,?,p3,
1769459005.8932903,CREATED,f8060865-37c7-4a76-a753-fd1b9fb207ab,b8e0b9fe-ec67-4cfe-8cd0-d3a679365ac3,c3,c4,26,?,?,surb={'id': '8b041e18-6b3c-4b17-9952-4dabac97bf39', 'route': ['p1', 'e5', 'i6', 'x1', 'p3', 'c3']}
1769459005.9849463,RECEIVED,901d91d3-ce04-4af5-bc6a-775c2734b83f,6cc92b81-e32f-4412-865b-3a937c3b3e8e,c4,c3,26,p3,?,surb={'id': 'de7710c4-6634-4b1b-b600-f7d6564017b8', 'route': ['p3', 'e7', 'i5', 'x6', 'p1', 'c4']}
1769459006.0353305,SENT,27390e50-6cae-4c29-9ffc-66d1100191a7,89212fad-013d-444a-925a-f179b9a75d2b,c3,c4,3362,?,p3,
1769459006.035425,CREATED,c82f05ca-b9cd-46e5-9a62-f94ede9fda58,5f939ec2-0ea3-4274-8f84-668a226108ba,c3,c4,26,?,?,surb={'id': '1f86427a-4118-45da-943a-3793b059c70f', 'route': ['p1', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769459006.045249,RECEIVED,52d95e9a-dfc2-4d27-8cb5-c0b97d80fb3d,b00b830d-fefa-4127-9292-6a14fbf983c6,c4,c3,27,p3,?,surb={'id': '56603e4b-ba8c-49b1-88b2-d168445debac', 'route': ['p3', 'e1', 'i12', 'x3', 'p1', 'c4']}
1769459006.3136375,SENT,da2fb8df-d0cf-423f-962d-8328f436d6b3,848e7854-3000-429a-b787-1c7ada2e727d,c3,c4,3397,?,p3,
1769459006.31373,CREATED,1ab4beca-6398-4346-8e5c-1b23bd1d2876,ce3f7143-102f-48c1-9e50-29da32e36a67,c3,c4,27,?,?,surb={'id': '1d8ffe7d-366f-48ea-a44a-07acb7af660e', 'route': ['p1', 'e6', 'i10', 'x12', 'p3', 'c3']}
1769459006.5158157,SENT,5d02c146-de3e-4878-b36e-7df5bad890fe,e589a46c-9dab-40b9-8ba1-190f9e05c80e,c3,c4,3396,?,p3,
1769459006.5159543,CREATED,e3fce6db-0739-4f7f-b0be-76e9ed87871c,5835a0d3-f0e1-4cc9-982a-e0c25d925ed7,c3,c4,27,?,?,surb={'id': '6c5a126c-2a4f-482e-b43f-33b1457997c2', 'route': ['p1', 'e11', 'i12', 'x6', 'p3', 'c3']}
1769459006.6075642,SENT,c2bd71fc-dc6c-40cc-ac26-059ae9bc3b72,b48d0399-4dc7-42c8-a56c-bf9f77ec1d79,c3,c4,3375,?,p3,
1769459006.6077085,CREATED,a5a429d7-496f-4102-98f0-9e60e2742afb,7b66ed27-f57c-4c5e-8c70-5f105f397468,c3,c4,27,?,?,surb={'id': '2e737d4b-1fde-4172-9c53-e7a9fa6ff6a7', 'route': ['p1', 'e7', 'i9', 'x1', 'p3', 'c3']}
1769459006.9986575,RECEIVED,69875bb3-fe4f-4325-8a05-837b40bc2c41,b3ec81b3-21e7-4c23-8f15-06751c0a0a72,c4,c3,27,p3,?,surb={'id': '451381f6-8dad-45db-9770-a35355754acc', 'route': ['p3', 'e7', 'i6', 'x1', 'p1', 'c4']}
1769459007.2452815,RECEIVED,c71e7f3d-3576-4022-8a58-b242efa6f299,cdd56bfc-f5ea-4b0c-96f6-9a5a3a1f25ab,c4,c3,27,p3,?,surb={'id': '24fd7e34-44f5-4941-9249-170ca2406883', 'route': ['p3', 'e3', 'i7', 'x2', 'p1', 'c4']}
1769459007.2883325,SENT,62729f99-2caa-4403-bef0-9e7223e9d8eb,9f067579-b0d7-4473-aeac-4bedcbeb6d9c,c3,c4,3387,?,p3,
1769459007.2884805,CREATED,49b0ee4d-59aa-47ea-ba03-c50a7c087888,ea433218-b6f2-4ff3-a65e-ba17cf42fc6b,c3,c4,26,?,?,surb={'id': 'bdb112ff-0348-4d10-ad91-f94dc26add82', 'route': ['p1', 'e5', 'i1', 'x8', 'p3', 'c3']}
1769459007.4068904,RECEIVED,09a53f54-0419-4e89-be51-3fbf8ab5d873,573afe0f-494f-4c8c-8471-80ad9628d36d,c4,c3,27,p3,?,surb={'id': '369bab67-76a6-4562-a7cc-8e8a7d2fb764', 'route': ['p3', 'e1', 'i9', 'x2', 'p1', 'c4']}
1769459007.7754667,SENT,9bb852ac-75b8-4273-8bf8-f9ef6dc738d8,b4329a62-f53b-44cf-8397-b0cc699da02f,c3,c4,3402,?,p3,
1769459007.7756164,CREATED,9b78232e-a519-4d42-8f72-447a548dfeca,1089f113-c10f-44c3-8b38-8525edef3bc7,c3,c4,26,?,?,surb={'id': 'a7018b81-6cc8-439c-85e9-848da65f623c', 'route': ['p1', 'e2', 'i11', 'x2', 'p3', 'c3']}
1769459007.9980364,RECEIVED,2e4f93a7-b0ac-442d-ae84-c8b38218ffea,b9d24dce-b859-4c1e-a96b-62e5d3872cd5,c4,c3,27,p3,?,surb={'id': '59898773-7a8a-47b8-8665-8dbd70e832e8', 'route': ['p3', 'e7', 'i7', 'x8', 'p1', 'c4']}
1769459008.081722,SENT,e137aee4-6154-4449-86be-3a34801d74a0,0f2fbc43-09e9-4fe3-b9a3-d2b06003a426,c3,c4,3384,?,p3,
1769459008.08187,CREATED,336d918f-f899-4990-8a76-4e6dfa696764,d1d990fb-8fff-42cb-8070-7ad2ecaa3964,c3,c4,27,?,?,surb={'id': 'bc25ae42-8839-42fd-8f1e-fe1646add340', 'route': ['p1', 'e5', 'i9', 'x8', 'p3', 'c3']}
1769459008.2015467,RECEIVED,0566a828-baef-49b1-b114-481b337a5ac7,e780378e-5199-4ba6-9366-08bc7624efae,c4,c3,26,p3,?,surb={'id': '6647ef4e-c061-4eaf-80b7-4fadc396404b', 'route': ['p3', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769459008.3032062,RECEIVED,1ad19668-ffb5-410e-90ce-6b5f703bf7c9,8e2ddf82-35d6-45ca-8508-b373b37482d3,c4,c3,27,p3,?,surb={'id': '64679490-b5d0-4ff4-bd3e-63111d23b26e', 'route': ['p3', 'e6', 'i5', 'x2', 'p1', 'c4']}
1769459008.310517,RECEIVED,b83147f9-013f-4df9-bcec-bd5fdb95ec0c,00e9eeb2-d5de-4010-b8d1-792e54d26fd4,c4,c3,27,p3,?,surb={'id': '4a005098-589a-46c0-9947-4dd137424dd4', 'route': ['p3', 'e4', 'i6', 'x5', 'p1', 'c4']}
1769459008.3338006,RECEIVED,b4d41583-a3cb-4a6d-9327-00f12768ccbe,d2de4825-100b-4b49-8fbd-c8dc3d2f3377,c4,c3,27,p3,?,surb={'id': 'd2400694-3777-4086-802f-24d12601b443', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769459008.5141847,SENT,a3cdfbac-61d5-440d-b80e-bd01b29c62b9,b7016886-1c20-427d-b977-b07057521f15,c3,c4,3383,?,p3,
1769459008.5143552,CREATED,c46cf49d-e6ec-4abb-8a83-7af204c08b80,2a3baef5-4d13-4e2b-90b5-c84e54cc5d40,c3,c4,27,?,?,surb={'id': '48dae35c-a8d1-4310-be4d-b89f35f02ffa', 'route': ['p1', 'e6', 'i9', 'x11', 'p3', 'c3']}
1769459008.64527,RECEIVED,6c09f270-fcda-4953-9740-ff4866ed2f29,c90a74db-7832-497d-9772-b6fe924150df,c4,c3,27,p3,?,surb={'id': '5c8a11ff-5326-4f70-87bc-31308fcd5c72', 'route': ['p3', 'e11', 'i7', 'x9', 'p1', 'c4']}
1769459008.9846785,RECEIVED,c3863a3c-cb5b-470d-a37e-91be48e8c491,36133047-141e-46cf-9622-110a746068b8,c4,c3,27,p3,?,surb={'id': 'a090e207-cd22-4374-bee3-a835bc467385', 'route': ['p3', 'e2', 'i10', 'x11', 'p1', 'c4']}
1769459008.9882843,SENT,3129d15e-07c2-4504-8396-e4b632158cbc,b0a8af99-c489-46d8-9579-7ac2454b622e,c3,c4,3359,?,p3,
1769459008.988383,CREATED,2dea4b27-3e4e-47b9-ad91-77adb6e958b7,3051cfbe-b8ba-4a1f-842c-19cbc34ec7ef,c3,c4,27,?,?,surb={'id': '4db7a84e-6d94-4aa4-9eaa-25d0ead9e2b0', 'route': ['p1', 'e4', 'i8', 'x2', 'p3', 'c3']}
1769459009.0928624,RECEIVED,026e8e57-9ce6-4331-94fb-b96703cf8876,4ee5f651-f2fc-45ea-9931-e7dda18e947d,c4,c3,27,p3,?,surb={'id': '004eda1c-8989-4e6e-a6b7-b5904bce9643', 'route': ['p3', 'e7', 'i8', 'x8', 'p1', 'c4']}
1769459009.4062264,RECEIVED,3042ccb6-a444-45c2-a659-f8a44827f169,0ce6e470-2234-40c3-bb4e-fe0464259e8a,c4,c3,27,p3,?,surb={'id': 'bf45b7ea-8015-4560-b38d-68efb171f5e3', 'route': ['p3', 'e4', 'i8', 'x6', 'p1', 'c4']}
1769459009.5235882,SENT,02c6d13d-0d53-4977-8eec-956a7cb8f726,6ed559fd-1549-40df-a620-0b73618f6a7a,c3,c4,3387,?,p3,
1769459009.5237129,CREATED,4dcfe9e4-ce2d-476e-998a-b0a2fb982d0c,4ec423cc-2d35-4244-88aa-ff1515fee4d7,c3,c4,27,?,?,surb={'id': '2fc0b60a-9adf-4ba9-97fe-73b6a41fe2bf', 'route': ['p1', 'e9', 'i3', 'x1', 'p3', 'c3']}
1769459009.7897954,SENT,a5ec6da9-046a-4acd-af8b-5dc68bf80156,4670ee1b-63ca-48c6-ba97-058dfe53219a,c3,c4,3360,?,p3,
1769459009.7899837,CREATED,acfdf652-aad6-4ed8-a09b-ed93877fd776,0699e2ea-dd77-4db6-bdfe-45b6cda0ef93,c3,c4,26,?,?,surb={'id': '9b68bc16-9517-42dc-83f7-33e622d047a4', 'route': ['p1', 'e5', 'i4', 'x4', 'p3', 'c3']}
1769459010.1053114,SENT,12617c45-2348-4461-9fa3-1e19dea8ee0b,54a6e1f4-2669-463b-9c3e-6d430ab31932,c3,c4,3364,?,p3,
1769459010.105412,CREATED,02abe9c6-4b86-429f-a7b2-d6aa8060955d,c3432eca-15e8-421f-a29d-d4a03cc0685f,c3,c4,27,?,?,surb={'id': '829dacb3-9f7d-4fe7-8449-a122e23dbd9b', 'route': ['p1', 'e11', 'i9', 'x4', 'p3', 'c3']}
1769459010.1898668,SENT,794af3e1-2c20-4397-a208-a6a50b177b44,a3edabd3-8c08-4017-bcff-17af90ed86aa,c3,c4,3363,?,p3,
1769459010.1899688,CREATED,d393ccc9-b11f-4899-9ebb-cb7472cfd02d,641f1abf-01dc-4866-8f28-e8cc7a034b0b,c3,c4,27,?,?,surb={'id': '71e4964f-9388-46e0-b150-5e17377b67dc', 'route': ['p1', 'e5', 'i10', 'x3', 'p3', 'c3']}
1769459010.7486262,SENT,851ebb29-f2a8-4793-ad48-8a3304d8362a,97aedf33-2a57-4be9-a457-43a512bcf8a0,c3,c4,3383,?,p3,
1769459010.7487352,CREATED,081bb37d-7b31-4f61-ab33-97c895195069,9bf16d87-610b-4913-9ce8-0dcf789d261f,c3,c4,27,?,?,surb={'id': '5df5eba9-aa50-4f59-9f0e-c67879d9aebe', 'route': ['p1', 'e6', 'i8', 'x8', 'p3', 'c3']}
1769459010.8479412,SENT,96406de1-53b8-4d84-94be-5b23240e8ddb,c7278980-e877-4d10-bec1-eee65ba4e0cc,c3,c4,3392,?,p3,
1769459010.8480341,CREATED,090a499a-164a-4c29-8c80-f6e3fd74a7d7,e9ebf66f-73c0-4454-89aa-af0f5d576395,c3,c4,27,?,?,surb={'id': 'a12b8d90-0f99-4901-b1d6-db0e17a055fc', 'route': ['p1', 'e10', 'i10', 'x12', 'p3', 'c3']}
1769459010.9091659,SENT,bf752fa7-216a-499f-8e2e-4cce1c7b2da1,cb8bcb8c-18e2-4fbb-8262-7c879154d288,c3,c4,3387,?,p3,
1769459010.9092646,CREATED,628e7186-757b-4662-9cbb-fbea102fbf46,97971bd2-b3eb-4fcc-90f9-057663ba5cf6,c3,c4,27,?,?,surb={'id': 'b846f6fa-82eb-44d0-9952-9a77b1e86192', 'route': ['p1', 'e10', 'i11', 'x1', 'p3', 'c3']}
1769459011.040234,SENT,25817bf5-ea5d-435d-bf0e-167f564705f6,c8e80265-1e2d-484b-9446-18c0c25b49d8,c3,c4,3382,?,p3,
1769459011.0403085,CREATED,d9e2af03-38df-47ef-a060-dfcb60f5262f,ae6da59f-9471-4b6e-8b65-ee048631495d,c3,c4,26,?,?,surb={'id': '02037902-95ce-4eb8-9114-9350e9532902', 'route': ['p1', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769459011.2067533,RECEIVED,27540e1e-e2fb-4f1f-b996-c3bbf3889648,758045d9-fe5a-4013-8e5d-b2aeeff8655b,c4,c3,27,p3,?,surb={'id': '7ab7caad-af9c-449e-b7fc-1e821d46d51b', 'route': ['p3', 'e8', 'i7', 'x1', 'p1', 'c4']}
1769459011.5121648,SENT,48c15d2a-9d1d-448f-9751-1eb6efef1b01,16bc131b-7392-40da-a30a-58667e5837ab,c3,c4,3401,?,p3,
1769459011.5122988,CREATED,95272e3c-1017-4b80-88b0-d0794784a441,ede8febf-e14b-468c-9882-375af747af9f,c3,c4,27,?,?,surb={'id': '3d3d1f73-cde4-46b5-97f1-8c3cad9f41a7', 'route': ['p1', 'e5', 'i11', 'x11', 'p3', 'c3']}
1769459011.6011992,SENT,f4926f9e-c728-4631-9a81-407e307efd66,f974d3e2-3316-4f15-b1e7-c2cebcb4d2a3,c3,c4,3384,?,p3,
1769459011.601335,CREATED,25502cdf-29c2-4480-9712-c0359546c5e7,f8f7588e-f1de-4bf0-a251-ca882ca2cca8,c3,c4,27,?,?,surb={'id': 'ab88635c-d284-4845-9fb8-47d836e6c26c', 'route': ['p1', 'e1', 'i7', 'x2', 'p3', 'c3']}
1769459012.0165932,RECEIVED,112f6d8a-52ed-44dd-ab44-02ed3d75b20f,6f886f8a-1fe2-4542-8e9a-f40d6247541f,c4,c3,26,p3,?,surb={'id': '640c98f5-ba05-4d75-af8c-1cceb40d19b2', 'route': ['p3', 'e2', 'i5', 'x1', 'p1', 'c4']}
1769459012.341309,RECEIVED,901e9e7b-19b7-4e49-b0fc-a92400fb7a29,26c006b7-8d95-4057-8ddd-2fd660a17850,c4,c3,27,p3,?,surb={'id': 'd0e019e6-ae8d-49bb-81ce-043994dc9b29', 'route': ['p3', 'e2', 'i2', 'x7', 'p1', 'c4']}
1769459012.5045483,SENT,fa74e5ef-f4db-45f9-ae0a-3e604cc5acac,3b3e1a14-511d-4a84-a481-cf5aa9856edb,c3,c4,3379,?,p3,
1769459012.5046494,CREATED,47567195-c60c-4c6f-86d6-948503187843,47d059f3-75c6-4fbe-89e5-5e11088c00fc,c3,c4,27,?,?,surb={'id': '85880b80-637a-4f05-a30e-6beacf0556ca', 'route': ['p1', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769459012.756591,SENT,0db457d4-0d44-4162-8df0-6d8730df903d,903f74cd-5cff-499f-afa2-360f307dcdc5,c3,c4,3365,?,p3,
1769459012.756688,CREATED,e592dfd2-5b45-440e-a945-dae1af3d89ee,395f9062-ff5b-489b-9fbe-ed2fbbcc243f,c3,c4,27,?,?,surb={'id': 'fda6b499-a1f2-49bd-9480-7eef3e086dee', 'route': ['p1', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769459012.762255,RECEIVED,4ce54d8e-5b9e-46f9-a355-d2cca8f58f23,d68b2d02-75a2-4b30-aef5-4b38697cb40f,c4,c3,27,p3,?,surb={'id': '5a51d32b-6a3b-433d-b8bc-cb9d9a1d9009', 'route': ['p3', 'e2', 'i1', 'x3', 'p1', 'c4']}
1769459012.8126905,SENT,a996cc63-5ae8-4eb0-81d9-cbdbc3d57b18,bb087b89-1a45-458f-80cf-5e798551b087,c3,c4,3380,?,p3,
1769459012.8127913,CREATED,f01ffc11-fc01-4f0e-bdb8-93d47bd5d6b7,8aa6eba2-1b7d-4a54-8afa-e22738ffc30c,c3,c4,27,?,?,surb={'id': 'a6de0b1f-1366-4487-9d22-0ff71825bc31', 'route': ['p1', 'e5', 'i4', 'x2', 'p3', 'c3']}
1769459012.8386514,SENT,900aae93-46db-446b-b607-7903820d6139,23312d0a-f689-467a-93b8-ff498fa98c00,c3,c4,3380,?,p3,
1769459012.8387527,CREATED,a97bf7aa-9f20-4fca-808b-dd9c3405c428,14feac5f-fcd3-4dbe-9e7c-2032f033b389,c3,c4,26,?,?,surb={'id': 'dc3ec697-0a89-4427-9038-9264944cbd7b', 'route': ['p1', 'e2', 'i12', 'x7', 'p3', 'c3']}
1769459013.0328097,RECEIVED,25f2e5a7-37f2-44b1-a59c-384186919f62,3752b1a7-3bfb-4aa4-8962-4e0f444041a2,c4,c3,27,p3,?,surb={'id': '694684b5-eed8-42b9-96f2-27c5a523931a', 'route': ['p3', 'e8', 'i6', 'x10', 'p1', 'c4']}
1769459013.0876296,RECEIVED,bb03e10a-93bb-4f47-98ef-297cfb57d819,2b43ae68-6d36-4afa-9a2a-8a6c898ac823,c4,c3,27,p3,?,surb={'id': '0d3fc0d2-4111-483f-b429-3d80599eab1c', 'route': ['p3', 'e8', 'i12', 'x7', 'p1', 'c4']}
1769459013.3475037,RECEIVED,47c012fc-88db-4848-908b-cd0d76ec30fe,4ca1855d-5d45-4ef3-b3dd-e4c610050fa7,c4,c3,26,p3,?,surb={'id': '9c167fbe-7b3d-4b30-90e8-2843c623ed23', 'route': ['p3', 'e8', 'i2', 'x2', 'p1', 'c4']}
1769459013.4431524,SENT,ce9f340e-1db4-4512-a1a7-59e84c32edb4,be6d5f69-ac3a-4fec-8b07-66e3a35277d7,c3,c4,3376,?,p3,
1769459013.4433072,CREATED,7312263e-eee5-4f4a-a658-7b4845300bf6,8483a5eb-ace9-4159-a579-98b5f88d5772,c3,c4,27,?,?,surb={'id': '08d695af-bb7e-4480-ab73-53261d573622', 'route': ['p1', 'e10', 'i8', 'x8', 'p3', 'c3']}
1769459013.5916536,SENT,d94522a0-69b6-4086-b235-c09202e6d934,8f6ebaf7-6ef6-4416-b553-700f7e86f834,c3,c4,3375,?,p3,
1769459013.5917292,CREATED,73fdf5bc-e799-4899-9600-be9f0ab439cf,bb2d612f-946f-4b83-8321-44dec797165f,c3,c4,26,?,?,surb={'id': '275835b6-3ae9-4388-93af-85035a860e01', 'route': ['p1', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769459013.6882727,SENT,e5aaecb7-155f-4a4b-805c-e37922f6e0f3,cf82f187-0c93-4e85-a9e9-d406dcb9eddb,c3,c4,3376,?,p3,
1769459013.6883497,CREATED,86ace0d1-3fbf-4f62-99ee-32faa586920e,eae3f20b-bd28-4501-934f-e6fe80e77a08,c3,c4,26,?,?,surb={'id': '449b2be4-4937-4b91-9876-f573b10abb38', 'route': ['p1', 'e1', 'i2', 'x5', 'p3', 'c3']}
1769459013.7726476,RECEIVED,165b3f16-fc4a-4352-9e50-c717d6ee8905,1f4607fe-ff27-4367-b1f5-e6e2c9ebe576,c4,c3,27,p3,?,surb={'id': '20a50b65-0316-4bcd-8828-b9ae01518050', 'route': ['p3', 'e3', 'i4', 'x8', 'p1', 'c4']}
1769459013.8154128,RECEIVED,a1805547-b2b3-4c59-b330-6e6b33a2f68e,4c9377c6-1c43-460d-a22e-8145537ae943,c4,c3,26,p3,?,surb={'id': '1a9ff64c-209e-4b35-ae96-802338e64aad', 'route': ['p3', 'e6', 'i3', 'x5', 'p1', 'c4']}
1769459014.0764468,RECEIVED,9f1ada92-3909-42ff-a15e-4fbcfa06a527,2c4badde-2218-45c9-8b0b-b5e421c44a22,c4,c3,27,p3,?,surb={'id': '60713268-9da9-48f9-b82d-76adfa96ed9d', 'route': ['p3', 'e6', 'i7', 'x8', 'p1', 'c4']}
1769459014.1154687,SENT,e6fef17a-1743-4564-b6fa-b03ec12a9184,a332473b-afdb-4db1-84d0-3fc4c370b27f,c3,c4,3379,?,p3,
