timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769731263.1170928,SENT,ad7b6fa7-1ea8-4096-ac3d-ad278fa75d54,43dcf3b9-532d-4933-93c3-4e15847af5e9,c1,c2,3376,?,p1,
1769731263.1172574,CREATED,d766a0c4-7a36-4b32-9df7-df7f820a54d1,fd39b281-f7bf-42a7-92ce-37ef4fc87f7e,c1,c2,27,?,?,surb={'id': '99118f2e-e225-4510-bd6b-032d226b2bac', 'route': ['p2', 'e4', 'i9', 'x5', 'p1', 'c1']}
1769731535.4761267,RECEIVED,a87ac424-3ab4-4517-9c77-d16696c9f437,3913b567-f8cd-4802-99de-d4b10b2d8f38,c3,c1,26,p1,?,surb={'id': 'a9e53c34-87ec-49f7-a429-055ca1d39d33', 'route': ['p1', 'e1', 'i6', 'x12', 'p3', 'c3']}
1769731535.6268587,RECEIVED,e6e60117-213e-4412-a631-032684ab6f3a,650cfb49-e139-4f8b-9599-a2d2b311460b,c2,c1,27,p1,?,surb={'id': '67942415-7407-4ee9-a796-a611bcd079e7', 'route': ['p1', 'e3', 'i6', 'x6', 'p2', 'c2']}
1769731535.7926002,RECEIVED,84675aa2-fb3b-47af-81b4-7fb0da156792,599c98fc-6ed0-4c57-a126-6c8523540a4f,c2,c1,27,p1,?,surb={'id': '43bf5f47-d0df-4fb7-82ee-f4f777022f01', 'route': ['p1', 'e6', 'i8', 'x10', 'p2', 'c2']}
1769731535.819174,RECEIVED,406132cb-3fd9-458c-8c63-435fc9e7c423,19aadd7d-0753-4123-91fc-2292d9d0c200,c2,c1,27,p1,?,surb={'id': '8d76dcd9-6ba0-4271-89ca-391be2529a5f', 'route': ['p1', 'e10', 'i3', 'x3', 'p2', 'c2']}
1769731535.8809838,RECEIVED,249eda78-bf0c-42d7-b746-0533b57bbdae,7bd53410-6174-4376-b715-0eb6a91a0904,c3,c1,27,p1,?,surb={'id': '9b037240-ecc7-4500-a3ab-1ba06f5246ec', 'route': ['p1', 'e12', 'i11', 'x5', 'p3', 'c3']}
1769731535.9268935,RECEIVED,938fb7d1-2eeb-4353-bbfa-ce2f38497c17,bee5170f-9097-4ad4-b05b-256695a4eb6f,c2,c1,27,p1,?,surb={'id': '0fd33dec-63d5-4dd1-b6bf-c9204459fc32', 'route': ['p1', 'e7', 'i8', 'x6', 'p2', 'c2']}
1769731535.9602532,RECEIVED,8ce0df9a-812f-416c-b75d-2d07f4511d42,3e9b29c3-b6be-4052-bdb2-eba9238d64f5,c2,c1,26,p1,?,surb={'id': '15443706-2786-4164-9319-75f571f2ee94', 'route': ['p1', 'e9', 'i7', 'x9', 'p2', 'c2']}
1769731536.0613544,RECEIVED,bd5224a6-a99a-4bd4-827d-8f4c4e9d6c21,2b5764fa-57a7-4c3d-967f-bfb685757bdf,c2,c1,27,p1,?,surb={'id': '243d3f21-c9cb-4e8f-ba96-65ecafb8d386', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769731536.1653678,RECEIVED,20e2d82c-1fd1-4a3b-a874-0582c0a2dff5,b907919c-363d-4faa-8135-bac48179ce19,c2,c1,26,p1,?,surb={'id': '7b70e26d-12fe-40cd-8c48-3b43524153a3', 'route': ['p1', 'e8', 'i4', 'x3', 'p2', 'c2']}
1769731536.2604184,RECEIVED,92455746-0964-41b2-b4f4-b3236ef4f858,5f755ff8-4178-416a-aefe-0936059c9a54,c3,c1,26,p1,?,surb={'id': 'cff25c93-1726-4606-956f-6ba601379c58', 'route': ['p1', 'e4', 'i4', 'x7', 'p3', 'c3']}
1769731536.426981,RECEIVED,2717317b-f9dd-4f22-8f5a-3e8fe6c10fb3,9dc5d6f8-8014-4895-bd22-64a020ba91a6,c2,c1,26,p1,?,surb={'id': '94b7f821-d51f-4a22-9426-e48ac2e0a350', 'route': ['p1', 'e9', 'i9', 'x1', 'p2', 'c2']}
1769731536.5413258,RECEIVED,ccb5e196-2577-4265-95e8-7b7730a461a5,17a80573-95bd-41bd-9500-ecaf35034120,c3,c1,27,p1,?,surb={'id': '0b06b3ad-4d51-41a1-81ff-bd0f8e127e36', 'route': ['p1', 'e3', 'i5', 'x2', 'p3', 'c3']}
1769731536.5623257,SENT,2680db7d-c5e4-4559-a5c6-ea99ab1f566c,79893c7a-727b-49ae-a275-6e0026f3ea63,c1,c2,3360,?,p1,
1769731536.5624862,CREATED,13204658-9337-437a-9b12-20d72180766e,f871bd40-ab36-4a88-9e62-5ac1970afb08,c1,c2,27,?,?,surb={'id': 'f2f17ff8-7078-45d4-8511-2f983af9f7d8', 'route': ['p2', 'e5', 'i7', 'x5', 'p1', 'c1']}
1769731536.8604698,RECEIVED,9e2c0524-a792-4c4b-9d57-57643d832e0e,73149c89-7010-4b39-a968-c0bd564a5225,c2,c1,27,p1,?,surb={'id': '4a5be1da-6687-4dca-899d-34e9725a89e6', 'route': ['p1', 'e4', 'i11', 'x7', 'p2', 'c2']}
1769731537.1693819,RECEIVED,584d37bf-2ffe-4343-adab-56946bde1455,f8118a8f-00b4-4d1e-a54c-56a821e24969,c3,c1,27,p1,?,surb={'id': '7b93ede0-b59e-41ad-ab92-426f80f2de88', 'route': ['p1', 'e3', 'i11', 'x11', 'p3', 'c3']}
1769731537.4923916,SENT,0ab02668-cf42-4fd7-b1b6-48a4042a8276,9cff6f91-c71a-466b-becb-dffed489e3f5,c1,c2,3359,?,p1,
1769731537.4925277,CREATED,2d666a18-34d4-4519-83ad-ccbcf9876f6e,c24ad4cf-2dc6-4470-b846-8e09f61d1593,c1,c2,26,?,?,surb={'id': 'e3a06e59-5a2f-4ba4-9412-a6860792ecc3', 'route': ['p2', 'e11', 'i8', 'x3', 'p1', 'c1']}
1769731537.6000075,SENT,0a67cd5c-4a70-4039-b652-c5af8ae2e902,985694d5-3b04-430f-9b40-054d793d6df2,c1,c2,3372,?,p1,
1769731537.6002128,CREATED,8736f2d6-25e2-451e-a3e1-7571b5c046ae,17f0c9e3-a938-4667-a6f7-ffbd2cf6c436,c1,c2,27,?,?,surb={'id': 'd3a7a848-f047-4ebd-b098-109abd20d63d', 'route': ['p2', 'e6', 'i2', 'x1', 'p1', 'c1']}
1769731538.1059463,RECEIVED,cd5536d5-4df6-4001-9dd8-bfb65069a0d5,3f0fc406-a13e-4cc1-88a6-48d4ff0b9f28,c3,c1,27,p1,?,surb={'id': '80859e81-47e9-476b-b211-84675b2774ba', 'route': ['p1', 'e4', 'i7', 'x12', 'p3', 'c3']}
1769731538.2700858,SENT,071c0b18-9867-45ea-84ee-77f3e036b997,8b70a61c-203a-4d77-8896-934f9a8538c3,c1,c2,3358,?,p1,
1769731538.2702477,CREATED,2fd9cd04-e536-40cc-b133-6c1698a9a26d,f9171260-767a-4b0f-8e10-0e3f215298a3,c1,c2,27,?,?,surb={'id': '61493cce-ccdc-47cb-bf6d-d11802fc7bb0', 'route': ['p2', 'e7', 'i8', 'x4', 'p1', 'c1']}
1769731538.3689888,RECEIVED,9ef6db01-488b-4df0-bba5-b17d6798291f,f9674a73-a4a7-4e89-a0c2-74de1726a47f,c2,c1,26,p1,?,surb={'id': '106779ba-2572-4dff-b3af-a87520bb18d0', 'route': ['p1', 'e10', 'i10', 'x9', 'p2', 'c2']}
1769731538.3886414,RECEIVED,baed8eb0-0a23-4e8b-a20a-c349b7dd6ad1,4615fc7b-584d-49d6-a53f-fdee6fbf733e,c2,c1,27,p1,?,surb={'id': 'd67ee122-b5e3-4b6d-8af3-980c84022181', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c2']}
1769731538.5264277,SENT,25111a46-47a0-45ce-bd01-ed34c52398ec,2ef56949-7e5c-428a-bb7d-ade799e9974d,c1,c2,3384,?,p1,
1769731538.5265832,CREATED,5b958c48-da9c-4b0d-81fa-1d5c4bfb0d4f,03f41edb-879c-41dc-85bd-69e79f1a2e12,c1,c2,27,?,?,surb={'id': '8437a68e-fedc-426d-98dd-85e2a5ca3704', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769731538.7190008,SENT,0a401dac-1ade-48f6-a43e-d784dc4e4600,50beb14f-5558-44fa-9d31-c19b39ec36b6,c1,c2,3379,?,p1,
1769731538.7191172,CREATED,9a56aef4-d340-41c3-8245-aa0df7e6c869,97dd9a12-b48c-46de-9114-0e2e3e1eb926,c1,c2,27,?,?,surb={'id': '8fd47ec0-b618-427b-bc65-537099b410d2', 'route': ['p2', 'e6', 'i6', 'x8', 'p1', 'c1']}
1769731538.7347233,RECEIVED,be45d2cc-93b2-4718-8c12-d9d305b63fd4,abc3a2a8-a048-4d6b-a094-ed8c487a2ed3,c2,c1,26,p1,?,surb={'id': '559037ae-f93d-4cdc-a276-a518b849b102', 'route': ['p1', 'e11', 'i12', 'x1', 'p2', 'c2']}
1769731538.8407347,RECEIVED,dfba1bbf-36dd-40a7-bb44-0bc4600f8acb,d0dc5304-c491-4fba-aae4-8e1ad294d48d,c3,c1,27,p1,?,surb={'id': 'd6fd8817-ed13-48f9-9198-ae5818795af0', 'route': ['p1', 'e10', 'i2', 'x11', 'p3', 'c3']}
1769731538.8704407,RECEIVED,c7552a03-a21c-4a6d-9afa-e582fddaf7ff,7a76fef7-a612-4832-8d63-fa98861e3854,c2,c1,27,p1,?,surb={'id': '7aaa06ff-f57b-48d2-bca6-4fcc335c6a6f', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c2']}
1769731538.8999152,SENT,d8401801-e01d-4cb2-8d26-2c1c1f727996,00dc624c-f367-4a84-b31f-328cdaa4f03f,c1,c2,3400,?,p1,
1769731538.9000113,CREATED,8921d5a4-6329-4a5c-a5ac-d0cff99fc831,89f3f745-ca9a-45ff-942d-365d1aec62bf,c1,c2,27,?,?,surb={'id': '3f0ad1c2-d575-45f4-9a3b-465fd2aa5f0a', 'route': ['p2', 'e6', 'i11', 'x3', 'p1', 'c1']}
1769731539.038651,SENT,7ed7cd13-5328-457c-a097-da7da1ed1727,2d925ed0-b7b8-4d33-9924-6d44f54f2f9c,c1,c2,3391,?,p1,
1769731539.0387974,CREATED,8a626309-379c-4add-aabd-8fbd614f03bf,c74b1ab7-dbd6-4fc8-82d3-1d91c2d241a6,c1,c2,26,?,?,surb={'id': '56d3f9a5-249b-4ebd-8ae1-ea58c350e85e', 'route': ['p2', 'e11', 'i10', 'x12', 'p1', 'c1']}
1769731539.148759,SENT,cedf4082-954f-4eb5-addc-3b106b98726e,69d21649-1a23-4672-aa35-a9ef02a60316,c1,c2,3392,?,p1,
1769731539.1489244,CREATED,491713c4-49d7-440c-81e0-271f7cced477,11fd860a-2f20-4765-b676-4eacac632fe9,c1,c2,26,?,?,surb={'id': '50b48670-b2fe-4895-af47-85fe2f4fc9af', 'route': ['p2', 'e11', 'i8', 'x9', 'p1', 'c1']}
1769731539.1773145,RECEIVED,e30639d4-87f0-4ad8-84e7-7ea95c6fe020,fe66a366-442b-481e-8e1b-c6e3463c5d3b,c3,c1,27,p1,?,surb={'id': '9e2924ee-5b8c-42dc-8c68-c3ee39d0990d', 'route': ['p1', 'e12', 'i11', 'x10', 'p3', 'c3']}
1769731539.1855595,RECEIVED,5b95bf68-a2c1-4cbd-989d-8542b795605b,30568df4-8c61-4f84-b3ec-e24360ed739e,c2,c1,27,p1,?,surb={'id': '34c4cebb-35bf-4005-ad4d-09600ebdef4e', 'route': ['p1', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769731539.351425,SENT,8dc125c5-fe50-4e22-b177-ea4436c4bc80,ffe9ec75-ebc3-496f-8eee-e0e1cf032088,c1,c2,3396,?,p1,
1769731539.3515196,CREATED,3b6a76ac-898d-4a27-9c31-37a17bc83deb,88df47fd-a773-4d5c-999e-6870eccbb03a,c1,c2,27,?,?,surb={'id': '977b1718-d780-46a3-a559-dce0af959b83', 'route': ['p2', 'e3', 'i6', 'x12', 'p1', 'c1']}
1769731539.6766448,RECEIVED,8842fce8-7bd5-4f3c-ade7-4c7008ec267b,d4c6f6b5-a352-4b24-8900-dd1ca8369d63,c2,c1,26,p1,?,surb={'id': '8de7cc07-9da2-49ac-870d-840dc50ead7d', 'route': ['p1', 'e4', 'i1', 'x1', 'p2', 'c2']}
1769731539.8815777,RECEIVED,9cf6df41-2c24-4d70-b2a0-f48dcc0d9c0d,3e13a337-3744-4285-95e4-4ba021ac87bf,c3,c1,27,p1,?,surb={'id': '8f8e795a-76d7-4f1d-9aaf-a074c851a823', 'route': ['p1', 'e11', 'i5', 'x7', 'p3', 'c3']}
1769731540.0585773,RECEIVED,85ee8891-10dd-4c9d-b57c-d0eddb2cf3d8,79a65e4a-6f97-45f8-b23a-040499206938,c3,c1,27,p1,?,surb={'id': '8859b34f-5eb5-4726-a8f9-25166bb5ee69', 'route': ['p1', 'e6', 'i5', 'x5', 'p3', 'c3']}
1769731540.143715,RECEIVED,15e17b89-497a-426f-8636-d99779805834,ef7f46fa-b96f-45a2-b01d-d48d7b385e9a,c3,c1,26,p1,?,surb={'id': '2154249b-8edf-48b7-b875-80bfdd8b6b0f', 'route': ['p1', 'e9', 'i8', 'x11', 'p3', 'c3']}
1769731540.2338743,RECEIVED,6b66a749-16b4-4fe2-8916-275aaa7c48dc,7e01de04-8926-44d3-a38b-7f6be52696ab,c2,c1,26,p1,?,surb={'id': '6eca3d3b-0965-44b4-b446-3e0ecdb904a6', 'route': ['p1', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769731540.7737603,RECEIVED,2c982881-0e44-491b-9a6e-9d37febc298b,172d7dd8-53bf-4061-ad78-93191d84098c,c2,c1,27,p1,?,surb={'id': '3a3cbcca-d524-42bf-b34e-0394924bc650', 'route': ['p1', 'e2', 'i11', 'x12', 'p2', 'c2']}
1769731540.8338034,SENT,ebcd054b-19ba-4ab2-857b-90358826f3ff,87527587-8bec-4cd6-937b-2cfe0798252a,c1,c2,3372,?,p1,
1769731540.8339589,CREATED,d1bc2dd5-8758-4b40-99f7-8fd3c86d5671,79c5135c-5a80-448c-b063-d99724c56d99,c1,c2,27,?,?,surb={'id': 'b702dbe8-050c-4bc8-99ea-51dcd769e824', 'route': ['p2', 'e1', 'i3', 'x8', 'p1', 'c1']}
1769731540.9215293,RECEIVED,b6421fa9-7c05-4e84-8003-1748ed8acb09,03656d91-e03e-464a-921d-415d804bd35f,c2,c1,26,p1,?,surb={'id': '6a8c4a0d-63e5-4d0b-88c6-c66118ca5bd6', 'route': ['p1', 'e4', 'i3', 'x5', 'p2', 'c2']}
1769731541.2435038,RECEIVED,759c9d13-15e7-41c2-b1bd-dfae41889d4f,073c2b6b-11dd-4fdf-a3d2-3f172a1f1459,c2,c1,27,p1,?,surb={'id': 'e4a137c5-6be6-4ae5-8421-435332617115', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769731541.5035386,RECEIVED,05130dcc-8e61-4ae6-9339-d07ab91d647f,d9c76412-e974-4348-baef-cfca88a2da4a,c3,c1,26,p1,?,surb={'id': '3d504fa5-d350-459e-b030-b8973a3afa0a', 'route': ['p1', 'e6', 'i11', 'x4', 'p3', 'c3']}
1769731541.7078092,RECEIVED,a05e9909-01d5-486a-9b51-fe1c9cda11ae,41a1047e-c770-4bc8-8b50-3bc34c3e7e79,c2,c1,27,p1,?,surb={'id': '2ebf4f1e-8197-491f-a15b-a979b42c9ced', 'route': ['p1', 'e7', 'i4', 'x10', 'p2', 'c2']}
1769731541.7843056,SENT,0ecca67a-9a11-4e8c-b866-a9148ca66371,ff715487-0153-4765-8886-a83819c70359,c1,c2,3395,?,p1,
1769731541.784484,CREATED,16e67d68-5017-440a-a4d4-eed4d8f99188,c1b9711f-0b6b-4051-8e01-e8483b1e923a,c1,c2,27,?,?,surb={'id': '194d6ddb-6762-4501-9e9d-3c66f5c9a8d5', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769731541.7935867,RECEIVED,adf49716-27a4-41d4-be53-69c819a71002,182dc81a-0bb9-4504-b43e-5c767f16d748,c3,c1,27,p1,?,surb={'id': '92e977ac-05d5-491a-bcae-37ee28e0cd00', 'route': ['p1', 'e12', 'i5', 'x1', 'p3', 'c3']}
1769731541.858967,RECEIVED,18f05afd-41f0-4fde-b7ab-f1c26cf9c188,23b8a3b2-7f3c-4eb6-a04a-ecfd5834a433,c3,c1,27,p1,?,surb={'id': '39278ae4-3f7e-4bda-a550-ce5cd2988654', 'route': ['p1', 'e9', 'i11', 'x7', 'p3', 'c3']}
1769731542.0032945,SENT,205631ba-d425-48bf-b10a-887378ba5691,435acf8f-7a96-4b8a-a9ef-9b2d488868bf,c1,c2,3367,?,p1,
1769731542.0034304,CREATED,d77ec7d9-0479-43f5-8ab3-57cd91e660cc,a33cbd0f-7529-4b50-b3d0-4ad6b91a892b,c1,c2,27,?,?,surb={'id': 'fdbe6049-8c58-4f99-82ef-c4ab67eb8060', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c1']}
1769731542.529349,SENT,14ddda0d-08f6-4a4d-8365-c0837e7aa55e,6e20a9e7-d741-4f70-be52-d1a29278ffb2,c1,c2,3385,?,p1,
1769731542.5294836,CREATED,f0645d02-962e-45fa-a921-12a018c783d6,8c6d02ae-f5d3-4cf1-bc36-cec9d8230759,c1,c2,27,?,?,surb={'id': 'e2bde592-bf99-484d-a11a-5cfdf0abb8a2', 'route': ['p2', 'e5', 'i6', 'x9', 'p1', 'c1']}
1769731542.6001885,RECEIVED,8f44fcd3-116f-4014-826e-0b50339441e3,38683f46-75e4-4c06-aeba-a38ad3b62e03,c2,c1,26,p1,?,surb={'id': '8fb4dcbe-558c-4598-8718-a668c1ec3c0c', 'route': ['p1', 'e9', 'i10', 'x11', 'p2', 'c2']}
1769731542.645944,SENT,6d297127-8696-48d1-86e1-90e69bc1d4ba,0fc467cc-8e94-4503-b5ea-7d5975b75d43,c1,c2,3401,?,p1,
1769731542.6461165,CREATED,ebefc88d-4a13-46f0-ae4e-595db1a234c9,ac9f0ed8-a40e-4d4c-aea1-8f0cc7628c54,c1,c2,27,?,?,surb={'id': '4dcd2bf8-aeb8-4493-8eac-35cbf3e4d2c1', 'route': ['p2', 'e4', 'i1', 'x11', 'p1', 'c1']}
1769731543.0202024,SENT,da5ee52e-6996-4f5f-987c-6ff6963b56a3,b32e9edb-6586-4f81-a76d-253d24c54775,c1,c2,3388,?,p1,
1769731543.0203412,CREATED,41de5af7-e358-4585-8a74-76139ce35107,35bf1eb8-a5e4-4ea2-a927-0f90db9ae0ff,c1,c2,27,?,?,surb={'id': '9ef5c265-d7cb-4b33-aa54-b9f641ed2e57', 'route': ['p2', 'e3', 'i12', 'x4', 'p1', 'c1']}
1769731543.0675354,RECEIVED,6dadc0a9-4213-4c43-83e3-91d0492d205d,d5382d2e-e573-43d7-a69c-dc290af0cf41,c2,c1,27,p1,?,surb={'id': '3e2772f2-af3f-4692-b1e0-9dd0f3f42b4f', 'route': ['p1', 'e11', 'i12', 'x12', 'p2', 'c2']}
1769731543.0748506,SENT,dab99984-1ece-41f1-9f0f-5e2a12608cda,f7e1c3ea-1511-4e1c-bdd9-483242474ba9,c1,c2,3375,?,p1,
1769731543.075002,CREATED,265f65bf-8602-440f-8e67-2a38e295ae4d,3718ea58-0866-4d62-ad90-3063bfcf5064,c1,c2,27,?,?,surb={'id': '30284212-465e-4199-a0e2-62947148bfc5', 'route': ['p2', 'e3', 'i12', 'x10', 'p1', 'c1']}
1769731543.1162868,SENT,3a13158a-9ed5-43f1-b2f7-6cba2698930b,e14f4366-b6e3-49c9-9fe2-70dc71f2f0e1,c1,c2,3404,?,p1,
1769731543.1164196,CREATED,9c39b059-b433-4f32-ad48-01058973cdf5,70fbb2b6-3fd8-4ae2-b1a6-7a9dd2a6fcea,c1,c2,27,?,?,surb={'id': '8d9f0163-a84a-4e92-89cf-f1ecea3bf209', 'route': ['p2', 'e12', 'i8', 'x11', 'p1', 'c1']}
1769731543.3083677,RECEIVED,e6862682-9431-4105-a121-8e57c3eb9708,47ff8921-6c60-4ce4-8fd5-ebbfa3c66b87,c3,c1,27,p1,?,surb={'id': 'c4116990-8770-45a2-95c4-1044959c5fdd', 'route': ['p1', 'e9', 'i11', 'x11', 'p3', 'c3']}
1769731543.3135304,SENT,313cab81-ea6b-469d-9c2d-b7207ae5fa2c,fc49b73c-40cd-4f6e-9f16-79873eedcb09,c1,c2,3379,?,p1,
1769731543.3136654,CREATED,a368b495-2676-4519-923c-7a90d79e6a64,8003a63c-53be-46c0-abd3-abd4b7266bab,c1,c2,27,?,?,surb={'id': '974a7d4e-8526-4b60-941a-b63f90f423df', 'route': ['p2', 'e6', 'i8', 'x8', 'p1', 'c1']}
1769731543.3675575,SENT,e491d9ae-3317-4b7c-9a59-4849f8ab8ca9,8ee49ee4-7407-43d6-994e-afe387893b61,c1,c2,3375,?,p1,
1769731543.3681624,CREATED,3e628e08-1bf0-40be-89a1-c02456d44ac4,d48b0a55-fdcb-4ff8-a79c-14dceb8f1467,c1,c2,25,?,?,surb={'id': '0667e4f3-9303-4a39-b478-64ed940915a5', 'route': ['p2', 'e10', 'i11', 'x11', 'p1', 'c1']}
1769731543.5513198,SENT,a6148c99-7e3b-4211-9171-8e458054d02c,143e28bf-8670-4b5b-a3e1-20e2eb18c91f,c1,c2,3359,?,p1,
1769731543.551477,CREATED,5d554fe6-037e-446c-9a70-512ba4df7e3c,660e48c9-bb4b-4bbf-997d-fbf7f8edbd38,c1,c2,27,?,?,surb={'id': 'b9923030-68f2-4f68-ac3b-fa9d2ff5f057', 'route': ['p2', 'e8', 'i10', 'x7', 'p1', 'c1']}
1769731543.6040797,SENT,0664b061-81bd-4ef4-bac0-ee3206278f43,931224b7-16ce-41e3-a596-b0c27fe83a68,c1,c2,3391,?,p1,
1769731543.604226,CREATED,5417e954-fd0f-4d6f-907b-4e0e468eeae3,94c9b85b-498e-4811-ac66-4569560078f4,c1,c2,27,?,?,surb={'id': '78520e3a-ce32-49ff-a55b-581a91f5e22d', 'route': ['p2', 'e9', 'i12', 'x10', 'p1', 'c1']}
1769731543.6082895,RECEIVED,7955af08-23c3-4f5f-bd0d-e5c6af827bba,9aba21b8-b059-4052-8108-8b6a1b53c15e,c3,c1,27,p1,?,surb={'id': '5d8d7de0-d4dd-42b2-854f-f216a7bbe739', 'route': ['p1', 'e8', 'i6', 'x9', 'p3', 'c3']}
1769731543.8093421,RECEIVED,a4925e2b-20f0-404a-8d47-d3f0e9780693,885b8ffe-1787-4acd-847d-cb9981db4130,c3,c1,27,p1,?,surb={'id': '017b55d2-0a30-4f31-a02e-e2a5887c64f4', 'route': ['p1', 'e1', 'i10', 'x4', 'p3', 'c3']}
1769731543.9935193,RECEIVED,e9b4a49a-9474-41a2-bcec-13ac361017f9,d4d1a938-cb44-47e9-99e8-f481f7b9e90c,c3,c1,27,p1,?,surb={'id': 'f480873e-51f8-48e3-bd0e-888b543c1835', 'route': ['p1', 'e3', 'i11', 'x10', 'p3', 'c3']}
1769731544.0056992,SENT,8c79bebe-0b86-4a62-b4ea-28b7f9468753,d3c57f12-1c5d-4ed1-88cb-b28cc7cffbf2,c1,c2,3361,?,p1,
1769731544.0058353,CREATED,2d5148bf-9125-4d3e-af4e-e1fa5f170eda,b74c1838-d7de-40ad-91ca-64c58fe400bf,c1,c2,26,?,?,surb={'id': 'fced23f4-2b10-48b1-9c39-51aad045cda3', 'route': ['p2', 'e1', 'i2', 'x3', 'p1', 'c1']}
1769731544.0909412,RECEIVED,8ca5def1-f953-404f-8009-69eebfef49f1,b29113aa-62ed-45c3-a175-de1285bc3f07,c3,c1,27,p1,?,surb={'id': '8546959f-5f61-47c8-bdc9-1003d7a84f60', 'route': ['p1', 'e10', 'i3', 'x4', 'p3', 'c3']}
1769731544.3430996,RECEIVED,e81abe0c-aa1b-4680-a5f0-5f0af6c17e18,c3365454-4f49-4e06-91a5-9405965b6132,c2,c1,26,p1,?,surb={'id': '35489dbb-f4d4-42e8-b858-27a2136c83dd', 'route': ['p1', 'e6', 'i10', 'x11', 'p2', 'c2']}
1769731544.842113,SENT,0144b295-f564-46bf-80a8-fb078c708df9,cf39a3a1-b22f-4a69-8dc7-9c7ff76a9bb5,c1,c2,3392,?,p1,
1769731544.8422408,CREATED,7f8c7df4-510f-4ae8-92a3-2ae1bb1f79f9,28d8b21c-e914-4fe3-9aab-7a8bb93c199d,c1,c2,27,?,?,surb={'id': '8f9c7840-9e85-4483-b531-d765971154a4', 'route': ['p2', 'e12', 'i2', 'x1', 'p1', 'c1']}
1769731544.8837233,RECEIVED,b8ef4c3d-97ec-475d-b089-079ae3b03d86,b108dc76-da06-4d19-8985-329765248e0e,c3,c1,27,p1,?,surb={'id': '1a501d51-9736-4e3c-a47e-68fd69725eff', 'route': ['p1', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769731544.9839852,SENT,fd403bf1-f054-4f52-a0ed-632a039cee4c,d2301ca3-75b8-4b22-af57-5e35bb57fca7,c1,c2,3374,?,p1,
1769731544.9841528,CREATED,c3ba4187-87cd-4d05-8467-90e7e203af34,b5a46fe1-d5a9-4265-89ce-a81730e6279d,c1,c2,27,?,?,surb={'id': '86e0de81-863b-4855-8635-39c388394d26', 'route': ['p2', 'e11', 'i9', 'x8', 'p1', 'c1']}
1769731545.029128,SENT,3da653bc-bac3-4e6a-b5c9-4510ef914e81,aabfb3d7-a4b2-4eca-9a93-0ac0df256040,c1,c2,3368,?,p1,
1769731545.0292668,CREATED,6b3ca326-2c72-463d-92cb-95b7c588bb70,f1c01df1-fe34-4658-a790-8228d1f91f09,c1,c2,27,?,?,surb={'id': 'b46f5650-aa5b-45bf-8a56-1e435dccaf08', 'route': ['p2', 'e3', 'i1', 'x11', 'p1', 'c1']}
1769731545.2096894,SENT,c826fc87-cbb1-4d1c-8906-826ac392ccf8,2ae90b08-aa0c-4cf7-b8d2-dd70288f6546,c1,c2,3373,?,p1,
1769731545.2098224,CREATED,d96fdc7b-5728-4554-a0e3-6c531ae5c688,c780cfdc-07cd-4376-9720-dad99bce4c64,c1,c2,27,?,?,surb={'id': 'c7e4f2c5-be57-4f3e-afa1-d6b53ff49de5', 'route': ['p2', 'e5', 'i3', 'x9', 'p1', 'c1']}
1769731545.2563791,RECEIVED,9e6b4d0a-c479-4ebc-a57c-eca94a0c8018,37c5191c-bf8a-4e52-9207-913c311d5401,c3,c1,26,p1,?,surb={'id': 'ba62d766-d2d1-4cb3-b536-6fab4ce11029', 'route': ['p1', 'e10', 'i8', 'x10', 'p3', 'c3']}
1769731545.2903934,RECEIVED,f49e5497-a23c-48d8-847d-87267c51a4a0,42c07964-283c-4a38-9eed-b5f4d49e3852,c2,c1,27,p1,?,surb={'id': '79fc8666-3e1f-40f1-95e4-5f8e420f93dc', 'route': ['p1', 'e11', 'i3', 'x11', 'p2', 'c2']}
1769731545.6359472,RECEIVED,c667896f-b8f4-49eb-b0ac-ba344754e88f,e7a46f2a-3457-4f81-a393-82590d0d2840,c3,c1,27,p1,?,surb={'id': 'ce9a7b59-d79a-46a2-b233-86e7b07abe36', 'route': ['p1', 'e9', 'i7', 'x10', 'p3', 'c3']}
1769731545.8344939,RECEIVED,5700ab7b-cd96-4ed0-8327-b3d871e14bc7,a932f86f-f0ce-4ed7-be33-e6dff26013a5,c2,c1,27,p1,?,surb={'id': '9bccf784-13a2-44b3-8f65-d7537f529d70', 'route': ['p1', 'e5', 'i6', 'x4', 'p2', 'c2']}
1769731545.9861722,RECEIVED,1ce58b4c-6b20-4333-846d-25a4237e793d,f807e67e-e73f-4cdf-b203-bf38972235b0,c2,c1,27,p1,?,surb={'id': 'c2cb1015-0e2a-4173-9b04-5b2649fc19ee', 'route': ['p1', 'e7', 'i3', 'x5', 'p2', 'c2']}
