timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769731351.5094745,CREATED,03b23596-9a22-4771-8014-d35c6df64ba4,ca62a365-a237-4470-9119-b76540884589,c2,c1,26,?,?,surb={'id': '91d25f7e-d931-4837-955c-ffe4d5db3e24', 'route': ['p1', 'e10', 'i8', 'x12', 'p2', 'c2']}
1769731351.518314,SENT,e3a75ec8-a92a-4b2b-a695-28395abc839e,deb3953d-6b9c-4dbb-9996-908833df6c14,c2,c1,3379,?,p2,
1769731351.518454,CREATED,5f121ea7-babe-43b4-8ed5-c66789123655,d4bfe81f-a28f-4220-857c-562a52b7a462,c2,c1,27,?,?,surb={'id': '91410932-8e74-4cd1-a7d8-b8772959cb34', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c2']}
1769731351.6294587,RECEIVED,df7dc036-8b3e-4fa0-ac5f-ea9de80101ec,a8f0c7d7-d96a-499e-b3b9-52e94261965b,c4,c2,26,p2,?,surb={'id': 'dd77dd21-0e42-43ea-ae6f-22ae8c0bbb78', 'route': ['p2', 'e10', 'i6', 'x7', 'p1', 'c4']}
1769731351.6356866,RECEIVED,3b82f3e8-8863-474b-8492-92a3dbb023df,ab7d1ddd-94ce-4ed2-838e-b663a56a57e0,c1,c2,27,p2,?,surb={'id': '15c690e5-17a9-4fd9-ac8f-223cbfe020f2', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c1']}
1769731351.938027,RECEIVED,ebe9a269-1562-4119-93f9-7c8b0b7b5930,1717c144-4fd9-4acd-9340-f6ed30f49664,c4,c2,27,p2,?,surb={'id': 'ac26c4db-d0a4-4d7e-9faa-b69c051a74b0', 'route': ['p2', 'e11', 'i4', 'x8', 'p1', 'c4']}
1769731351.9863048,RECEIVED,46e92dcb-ec8c-4fce-961e-6b82017c6b1f,82fc5f80-cd04-42b8-846e-67c13968345d,c4,c2,27,p2,?,surb={'id': '033a7678-6f31-4b6b-a43d-8375c95c5413', 'route': ['p2', 'e2', 'i6', 'x12', 'p1', 'c4']}
1769731352.0213406,RECEIVED,59dbd643-130c-440a-a288-b089a7162839,c08845b1-4aab-4aec-9800-0a0abfffac28,c4,c2,27,p2,?,surb={'id': '11a7c524-8770-4ee3-bef5-c29ad36173a8', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c4']}
1769731352.2532084,RECEIVED,ef3e9601-cf84-4aea-849f-3673c43a83b9,e28765bc-59f0-48a8-bc9f-708d69c9a24a,c1,c2,27,p2,?,surb={'id': '56a58fb5-c678-4471-9e8c-ea1ab9312369', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c1']}
1769731352.339635,RECEIVED,c5accf19-7501-451e-9898-ef801f6ea65e,7fbf6aec-7dab-4240-aa0f-513d3a50cdf9,c1,c2,26,p2,?,surb={'id': '6b424c2b-c3c8-41e5-8d5a-8e7db6d80cfa', 'route': ['p2', 'e5', 'i6', 'x2', 'p1', 'c1']}
1769731352.342899,SENT,6875f368-2ca3-4ef2-8908-ef1f76c4c801,2e2f2d19-e004-4d95-b91b-1735c8138fa7,c2,c1,3401,?,p2,
1769731352.3430626,CREATED,9e1dc235-f9fd-47f3-8f73-7e40b4ed7618,289240f0-6b2e-4316-b9fd-cfdb3330b412,c2,c1,27,?,?,surb={'id': 'ca5cc905-fafc-45b8-bb72-b3430ca9a51f', 'route': ['p1', 'e8', 'i11', 'x8', 'p2', 'c2']}
1769731352.3659832,RECEIVED,c36a678a-f84a-422a-b9c1-b226d85bb97b,300bae24-d374-4d21-af46-82e980d86452,c4,c2,27,p2,?,surb={'id': 'e954be66-b9ba-4295-b6a3-64f609d9ebbc', 'route': ['p2', 'e10', 'i8', 'x6', 'p1', 'c4']}
1769731352.4445107,RECEIVED,7dff377f-d20d-44da-8b0b-156588be288b,ba676c80-00e6-4be5-bcdf-68e802d2e227,c4,c2,27,p2,?,surb={'id': '462bbcd4-b177-406b-ad98-6539b7255c38', 'route': ['p2', 'e7', 'i1', 'x1', 'p1', 'c4']}
1769731352.479168,SENT,aa4dd400-620d-4be5-a4c5-fb6b20d31a94,0ccfc6ab-10fc-4cbc-bf3b-2248987716e5,c2,c1,3373,?,p2,
1769731352.4793012,CREATED,646be789-8984-4b0e-b4ba-7eb80012d3ac,95823670-5a08-462b-b51f-6a178301024e,c2,c1,26,?,?,surb={'id': '33562366-3c84-44d8-94be-5b94db0eb155', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769731352.5281692,RECEIVED,06d11191-c7ec-49e7-b492-082a5dc7325a,5673d75c-36ea-4a13-9c38-9b241735823b,c4,c2,27,p2,?,surb={'id': '60980188-b104-46aa-858e-9dd2ca265796', 'route': ['p2', 'e2', 'i11', 'x7', 'p1', 'c4']}
1769731352.5820186,RECEIVED,022658be-03d9-4665-98b2-1e06a715b073,ee2748f3-1b4a-4a3b-95e9-d75e0be4d971,c4,c2,27,p2,?,surb={'id': '279d1c5b-854a-4f76-a960-9b42f04c01c4', 'route': ['p2', 'e4', 'i10', 'x1', 'p1', 'c4']}
1769731352.5882697,RECEIVED,bc8fd13d-eadc-4fe0-a008-c8eaef61150b,8aaaa13a-aafb-4ab4-8384-ec2b4e961993,c1,c2,27,p2,?,surb={'id': 'eb966f8a-2de0-4c9f-90c7-a63d0cfc5bed', 'route': ['p2', 'e6', 'i10', 'x7', 'p1', 'c1']}
1769731352.6238017,SENT,15e16deb-ec9a-431f-9f25-e9871b9b596d,c5acef04-4a48-4ef1-966a-72fae11c6ef9,c2,c1,3369,?,p2,
1769731352.6239371,CREATED,d1cac4fa-a023-4186-83d2-2264bef34b42,3c74bfcd-e977-4b60-9ec3-4f3431361596,c2,c1,27,?,?,surb={'id': 'b9b0f505-6852-46e2-8e29-fb25ae8d6f2c', 'route': ['p1', 'e8', 'i8', 'x2', 'p2', 'c2']}
1769731352.7511983,RECEIVED,d7f08d9a-e2db-4070-91f3-27f2f48f5110,bb58d7af-4919-4a0d-b0c3-70a30c5c81dd,c4,c2,27,p2,?,surb={'id': 'f9d88b2c-b83d-4e22-9bba-ed54ec8bb7e2', 'route': ['p2', 'e11', 'i6', 'x5', 'p1', 'c4']}
1769731352.7648365,RECEIVED,213ee6bc-5e65-40e8-a9ec-92855376a83a,2d254b2b-18c3-41c4-a3de-55ba72190e36,c1,c2,26,p2,?,surb={'id': '91233e78-090e-4c9e-aa3f-7f7c778a4dbc', 'route': ['p2', 'e12', 'i7', 'x2', 'p1', 'c1']}
1769731352.7722814,RECEIVED,f767141b-fef8-4759-a73a-f8d2b272e5d5,e79cc8d7-dfcf-4559-8ea1-d7cfb8e019c9,c4,c2,27,p2,?,surb={'id': 'be2a9de9-723e-4f8d-baac-b9c009368a06', 'route': ['p2', 'e11', 'i2', 'x12', 'p1', 'c4']}
1769731352.8372087,RECEIVED,5ef434e0-d5df-4258-90aa-854e2493ae4e,6e43f479-78ce-4c02-b211-75b5ab0698b1,c4,c2,27,p2,?,surb={'id': '3329d6b8-2055-4df3-b48e-858ca005a002', 'route': ['p2', 'e7', 'i2', 'x5', 'p1', 'c4']}
1769731352.857795,RECEIVED,06907118-7ddf-49be-b6b0-af0f3b0796a1,a09a31cf-0de4-451e-ad1c-05fb2ecf3850,c1,c2,27,p2,?,surb={'id': '450780df-4f89-4e14-8b8a-2158fed48a00', 'route': ['p2', 'e6', 'i4', 'x6', 'p1', 'c1']}
1769731352.8837247,RECEIVED,9d1e3b62-68c1-46f7-b20c-ba66fc0d4bcb,05002a5f-f77d-41c8-a190-8b652c41b5f6,c4,c2,27,p2,?,surb={'id': '78ebf34a-2d63-4db1-b17e-3c4e0852563a', 'route': ['p2', 'e6', 'i5', 'x9', 'p1', 'c4']}
1769731352.9896345,RECEIVED,6cbdfdef-f0a3-4251-b15c-1b412d814b3a,ba5a97ea-7eb5-4366-bbc4-87221f4fe237,c1,c2,27,p2,?,surb={'id': '52b5f889-e3df-4df9-9b2e-23b15c75099a', 'route': ['p2', 'e5', 'i12', 'x8', 'p1', 'c1']}
1769731353.0185091,SENT,3b3e3ad5-0eb3-42b9-87c4-fc566b985a27,60a27ab1-f750-49f0-ae80-e1849ad65b0c,c2,c1,3384,?,p2,
1769731353.0186355,CREATED,085d3a9a-e693-4ca3-9be0-5d68aa774e6a,a48e4a8b-f128-4eeb-84db-a9c8e29e70ac,c2,c1,27,?,?,surb={'id': 'c1e5e8a8-9156-4dd0-bbaf-471cbebbc774', 'route': ['p1', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769731353.0913863,SENT,ea4412da-6b9d-49cc-81d3-5f280bbf1d9f,c72ca203-fd3c-459c-a3d8-a75694e58b6a,c2,c1,3383,?,p2,
1769731353.0916715,CREATED,8ccf74f2-50fe-465f-ad25-3a6c2a766ba3,0bc486c8-6a8e-4699-918c-8a29ea922100,c2,c1,27,?,?,surb={'id': 'b11ed007-ac6b-4040-ad4b-3013fc329f9a', 'route': ['p1', 'e7', 'i4', 'x8', 'p2', 'c2']}
1769731353.3807273,SENT,84232133-08de-41be-b51a-57f3586ec162,1c5cb9b9-7e74-4988-b309-16aea4901487,c2,c1,3355,?,p2,
1769731353.3808746,CREATED,a22b5d48-b3d8-4d78-b32e-43724e1c9d85,9cbee160-7fe2-4488-8bb4-8da33c9c564f,c2,c1,24,?,?,surb={'id': '1652917a-fac1-4f99-a3be-2bb4d217d409', 'route': ['p1', 'e1', 'i4', 'x11', 'p2', 'c2']}
1769731353.7994668,RECEIVED,762a4dea-9104-400f-9ef3-75e3ce1607e7,e0a06155-d3b2-4c9b-89ee-5ec61a7ca391,c4,c2,27,p2,?,surb={'id': '1f59fa2b-4c46-4e33-ac6c-e0000b25a6e2', 'route': ['p2', 'e1', 'i2', 'x10', 'p1', 'c4']}
1769731353.8113513,RECEIVED,1622124c-80f0-4ca4-9069-7fa064d01222,7c364ef4-e493-401a-8809-144999617ca5,c4,c2,27,p2,?,surb={'id': '44c99879-66c3-4b17-bb24-befc3521b806', 'route': ['p2', 'e1', 'i7', 'x8', 'p1', 'c4']}
1769731353.9295173,RECEIVED,afd41dee-d7ea-4a83-8366-cb15ad4842d9,8694dd4a-3089-43c1-8ee8-04f4fa569152,c4,c2,27,p2,?,surb={'id': '58c078a7-3277-40ff-ade6-4a522885127c', 'route': ['p2', 'e3', 'i5', 'x7', 'p1', 'c4']}
1769731354.0074713,SENT,1ebebea6-8e9e-4495-a293-20fd1b5e64c5,05b036d8-9feb-4f75-9112-f125c15690dc,c2,c1,3397,?,p2,
1769731354.0076022,CREATED,d683157a-fac4-44b6-8a15-ece10111e4aa,9c78b763-13e3-405c-8a85-1814122d0783,c2,c1,27,?,?,surb={'id': '0f93f536-6c2c-458c-9e25-622063b51af2', 'route': ['p1', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769731354.035957,SENT,47de146e-9c21-4251-8bb1-dd3ff9c6b4a1,c23f88a8-b55a-43a5-aa28-08f347bb79e7,c2,c1,3384,?,p2,
1769731354.0361273,CREATED,1837a828-f0c1-402a-a97d-42dfe5f811bc,c2fc0cb5-27a9-4358-9ddb-a209399ad143,c2,c1,27,?,?,surb={'id': '202008dd-6aa0-494c-8b1d-dff6f302cba5', 'route': ['p1', 'e7', 'i2', 'x9', 'p2', 'c2']}
1769731354.0491529,SENT,9f06380b-4df6-4ddf-9118-977ff5fb9005,843ca72b-5a09-428d-9da9-09c26d48782b,c2,c1,3377,?,p2,
1769731354.049285,CREATED,b13f2c10-f99f-4d38-8941-de025ded59bf,2c15edc5-c164-4ffc-940d-0a6a34bbab2d,c2,c1,27,?,?,surb={'id': '8915fefb-68e2-44e1-9282-ca668ac699f1', 'route': ['p1', 'e9', 'i6', 'x10', 'p2', 'c2']}
1769731354.254478,SENT,2d28bd03-7605-4429-8c56-f39cf8aa1ff6,4813d63e-0142-4d1f-b431-a68e352d6eaf,c2,c1,3392,?,p2,
1769731354.254612,CREATED,786195d1-fa32-4954-8dcf-ee1d00387600,ac61ddab-a4d7-41ad-8987-31f76d6cbc3f,c2,c1,27,?,?,surb={'id': '9f72a8c7-ad18-4cdf-b5ae-dbd37971ea78', 'route': ['p1', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769731354.6068256,SENT,8d7f1417-de6d-4964-9563-5ee7209cdeb5,5aafbfa3-7cef-4257-9b58-85c1ee2fbc47,c2,c1,3379,?,p2,
1769731354.6069605,CREATED,2af317c6-6246-4038-8681-fad10e20909b,4d2b92fd-9653-4a0a-8022-4fe5e688c1d2,c2,c1,26,?,?,surb={'id': '80576851-48f6-468c-91ca-64539a3ae60c', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769731354.770771,SENT,7e200873-a9ef-4857-a1c2-2fc2aa836fe6,e4bf9faf-cc5e-43a8-ba25-e3a1f16b3e2e,c2,c1,3383,?,p2,
1769731354.7708385,CREATED,b53b7413-4f4c-4853-ac9a-997ecccd85ab,88432088-9ebf-4418-9ac4-61e615738ed4,c2,c1,27,?,?,surb={'id': '4d0aa137-9f16-4a5c-adec-ce625feb4920', 'route': ['p1', 'e9', 'i1', 'x4', 'p2', 'c2']}
1769731354.8144217,SENT,aa1d4c89-c074-4e26-96fb-34a12e9dbece,96f9a5aa-e601-471a-aaa2-1547d64d80a5,c2,c1,3359,?,p2,
1769731354.8144898,CREATED,f0dd6235-f80d-466f-9e11-1bfe2b298267,4ba2f189-c2a6-48c6-8f8f-34a4d0170f9d,c2,c1,27,?,?,surb={'id': '2f9ef87b-45ea-4683-875f-0af402a1125d', 'route': ['p1', 'e9', 'i9', 'x1', 'p2', 'c2']}
1769731354.8552299,SENT,f7a9cfdb-5864-4de5-877e-ac2ec9b1ac73,5f7a85fa-a80a-4a81-b786-ef33f033af92,c2,c1,3360,?,p2,
1769731354.8552985,CREATED,325c62c6-5a63-4cce-a977-8ce784d0ba76,080fb3a5-081c-43b7-bbd4-aafd76d32c01,c2,c1,26,?,?,surb={'id': 'b0369458-c67e-408e-8ae2-4421afb6f480', 'route': ['p1', 'e12', 'i3', 'x9', 'p2', 'c2']}
1769731354.9168916,SENT,c2cfb5f7-fa7b-4d9e-b907-66c1fd2c50e7,b02a00c3-1d74-4f08-bec0-4ef7bb76813a,c2,c1,3394,?,p2,
1769731354.9170692,CREATED,223fdc5f-94ad-4f30-8b18-ffb42b85a808,7b630fb2-589a-4d96-8051-98d2bc9f937c,c2,c1,27,?,?,surb={'id': 'b2db6a14-bb7d-4bd0-9594-dd42ddfd39ee', 'route': ['p1', 'e10', 'i10', 'x6', 'p2', 'c2']}
1769731355.0173132,RECEIVED,16da8b75-dd97-4038-9b1d-d16263f85023,d948f939-2e23-4106-833a-30aa8a03c39e,c1,c2,27,p2,?,surb={'id': '837ccea5-8efa-4256-b199-934910b371bf', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c1']}
1769731355.12975,RECEIVED,50329b47-7c31-414f-81a2-3d38441b3a7f,47b77e43-9979-49d3-93a6-af1cb8792915,c1,c2,27,p2,?,surb={'id': '726af2f8-e8d4-4477-880c-9af8163f8627', 'route': ['p2', 'e1', 'i7', 'x9', 'p1', 'c1']}
1769731355.2394226,SENT,39ff7312-b7b1-4303-9567-09f80b2c52a0,d40c8f53-8ed0-42ff-938c-4a35ac9af7c3,c2,c1,3401,?,p2,
1769731355.2395768,CREATED,26ccb9ca-6e7a-4a87-8ad8-cb1ebadee44c,d6b494fe-f38e-45d6-a07f-cecaea727086,c2,c1,27,?,?,surb={'id': 'c9faa436-48dc-4380-8253-d87c185e2fa0', 'route': ['p1', 'e7', 'i4', 'x11', 'p2', 'c2']}
1769731355.344484,RECEIVED,14196ff7-d6a2-4682-b8ab-e093fe055a68,7508e7ae-efff-4865-bcb4-1afdabd005c4,c1,c2,27,p2,?,surb={'id': '4ec85f30-61f0-4958-9489-457418528709', 'route': ['p2', 'e3', 'i4', 'x9', 'p1', 'c1']}
1769731355.4362326,SENT,0063ea84-4123-4918-9ebe-71f3e8b5fbc6,b33ac8be-1eff-45f3-91c6-2e6557329230,c2,c1,3372,?,p2,
1769731355.4363072,CREATED,1dd663de-27ad-45a1-a0d4-7ca73e8afd1d,d9d70202-a0c1-4d87-8fe2-da851164240e,c2,c1,27,?,?,surb={'id': 'd1dab4fc-27ed-4060-9821-22be1acd673d', 'route': ['p1', 'e8', 'i10', 'x9', 'p2', 'c2']}
1769731355.8888772,RECEIVED,76b641b6-32ae-408e-a50e-b82eb9939726,c9c9e5a7-5883-4fab-afba-86252057329b,c4,c2,27,p2,?,surb={'id': 'e239acca-f446-4f48-b275-bc81bffbabda', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c4']}
1769731356.1816752,SENT,2a8ce5d5-2151-4408-943c-9ade4c5951b1,cbf675d4-6637-41b1-a1c5-efc0025fb2b7,c2,c1,3388,?,p2,
1769731356.181831,CREATED,25a0ad04-ea76-43ef-a9f9-ba86c0c36365,0f31464d-dd79-4c4c-8b50-a76fe3dc4c3a,c2,c1,27,?,?,surb={'id': '03a2d2d2-2b16-48c1-bfd2-13c37c06a9d3', 'route': ['p1', 'e3', 'i2', 'x1', 'p2', 'c2']}
1769731356.3152688,RECEIVED,8b2f53bd-88e3-4a02-aafd-5bc527aedc92,c18a670c-d0a8-4df5-ae1b-97c172e014b1,c1,c2,27,p2,?,surb={'id': 'd9650a34-b590-4a92-9eba-67e4d26314a3', 'route': ['p2', 'e12', 'i1', 'x11', 'p1', 'c1']}
1769731356.427081,SENT,47bbd2db-55f4-4e6f-93d1-5b1c09d5ccfd,c61cb35f-fd71-4027-8be3-82fdf2ca2f77,c2,c1,3383,?,p2,
1769731356.4272184,CREATED,26f3d46a-e22b-4dc2-9cf4-70df7c0141c1,00be7bd3-feb3-4add-8860-72f2b926a830,c2,c1,27,?,?,surb={'id': '5fd623fe-d1c9-43d8-b6e3-1a0d8889ace5', 'route': ['p1', 'e6', 'i5', 'x11', 'p2', 'c2']}
1769731356.516407,RECEIVED,257ebcab-1152-45a0-be27-b3c143ce7d79,4242a9ce-c6b9-4361-b1eb-4722e3bc8ef3,c4,c2,26,p2,?,surb={'id': '73a2fcc8-96cb-4319-abff-edc9022e75dd', 'route': ['p2', 'e10', 'i2', 'x7', 'p1', 'c4']}
1769731356.673913,RECEIVED,f387203f-5a24-4b73-88a6-845eb9293392,44f964fa-52fa-4d9a-81ae-4070ad23294b,c1,c2,27,p2,?,surb={'id': '263225a8-45a1-434c-b776-d399f70ea8cd', 'route': ['p2', 'e12', 'i6', 'x2', 'p1', 'c1']}
1769731356.753574,RECEIVED,3a05bd4b-27c3-4aca-89e0-101ea62bbf67,acf3ea35-56f2-4db1-9c58-554669e81260,c4,c2,25,p2,?,surb={'id': 'e2613b3a-a71d-4cd4-b233-86e2ebbfc113', 'route': ['p2', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769731356.8338416,SENT,c2f726ad-cb91-4ed1-b3ac-57a9a8d8fe9f,889d0374-4869-4bbd-8117-ddb30c3cbd18,c2,c1,3391,?,p2,
1769731356.8339927,CREATED,084bc5c4-5941-4316-8f41-56082ce9e1d6,590cc13a-a7c2-4bea-ae45-c6b9f6060baf,c2,c1,27,?,?,surb={'id': '4d560c5f-682c-4063-b275-08d01d382c2d', 'route': ['p1', 'e3', 'i3', 'x3', 'p2', 'c2']}
1769731356.8429103,RECEIVED,6fd75d93-2ac2-4bf1-a963-564e8b234c90,455c7717-f073-45dd-98f1-0cd8d7b4b982,c1,c2,26,p2,?,surb={'id': 'c78da315-ca59-4c0a-ade3-2a141822ff82', 'route': ['p2', 'e12', 'i12', 'x2', 'p1', 'c1']}
1769731357.024364,RECEIVED,96e79a94-07c3-460a-af5d-a040d937d263,affe96e3-a47d-4336-a28a-5b7e4e9c65cb,c1,c2,27,p2,?,surb={'id': '2f76ef84-8a6f-4082-838e-3ec94fee8ac0', 'route': ['p2', 'e2', 'i12', 'x10', 'p1', 'c1']}
1769731357.1333447,RECEIVED,fa2e7b6c-3988-457a-b271-b9f1c3ef900b,d1d6266c-2232-47dd-a4e3-97633af94a38,c4,c2,27,p2,?,surb={'id': '04d3ca71-ec3c-4db6-a99e-537876e4ba3d', 'route': ['p2', 'e2', 'i3', 'x12', 'p1', 'c4']}
1769731357.2776086,RECEIVED,3ed740c5-849a-42ec-87c2-53895bcc2012,15c8c4d0-9e3e-4282-8326-1e230e016162,c1,c2,27,p2,?,surb={'id': 'ce1c0c28-963c-42e9-94a6-b427484b6ffa', 'route': ['p2', 'e2', 'i12', 'x7', 'p1', 'c1']}
1769731357.2848954,SENT,70b5b34a-59fc-4ec9-9b09-911a08be6a36,dbbcec4d-0850-4bd7-aa4a-eae391411f80,c2,c1,3380,?,p2,
1769731357.2850277,CREATED,90a20265-1b26-43f5-8f33-f162716e6f7a,637d77c4-5866-4555-9131-604be1a2434c,c2,c1,26,?,?,surb={'id': '0161c195-5672-40a3-8c5c-3f00f0a6c60c', 'route': ['p1', 'e12', 'i8', 'x1', 'p2', 'c2']}
1769731357.3015044,SENT,a9f067b1-d3a1-4ba1-a17e-31558c19b07d,09db2461-c7bc-4139-9afc-ae3d235edef5,c2,c1,3360,?,p2,
1769731357.3016384,CREATED,6291e204-852c-43d1-8738-201b5e186eff,8435b983-5aa5-443d-a3c4-35b6664dff32,c2,c1,26,?,?,surb={'id': 'fd5ee6bc-40fe-4795-aea3-2acdb8876baa', 'route': ['p1', 'e12', 'i3', 'x7', 'p2', 'c2']}
1769731357.3277986,RECEIVED,80f2a483-d25e-46e7-b192-faef6a8d8625,bc999325-025e-4d63-a3f1-0b20c81a6948,c1,c2,27,p2,?,surb={'id': 'ec4361f3-1c3f-4b99-a83e-53b280f9ec30', 'route': ['p2', 'e2', 'i7', 'x7', 'p1', 'c1']}
1769731357.369715,SENT,7c22c4ed-1437-4f8e-a080-cc87aa273194,b1031474-b17d-4353-b976-354b276e4bc9,c2,c1,3409,?,p2,
1769731357.3697734,CREATED,537e0d3b-c643-4507-9be1-5b96302f36d0,c1bd51f4-bfa9-419f-9b1e-38ddea525b33,c2,c1,26,?,?,surb={'id': 'c0de8864-2bcd-4e96-81b7-eca4cd3091c4', 'route': ['p1', 'e6', 'i6', 'x10', 'p2', 'c2']}
1769731357.4884722,RECEIVED,eeabe781-3a4e-4aa0-b56e-5638bd0e8330,f2341eaf-045e-44c4-b295-40a6bbb60e17,c1,c2,27,p2,?,surb={'id': 'bad2e8f7-ff6f-4996-9f9f-912defe1dea9', 'route': ['p2', 'e4', 'i11', 'x8', 'p1', 'c1']}
1769731357.5783525,SENT,9777aa40-8efa-4c53-8288-7872ba93b039,e0d2a6ef-b7f5-4914-a942-6621c0aa266b,c2,c1,3374,?,p2,
1769731357.5784712,CREATED,a3b6ef7b-46f9-4acc-97bf-a530bc754fc1,c7e10725-eb6c-4542-8dc8-483447ec354a,c2,c1,27,?,?,surb={'id': '292bd414-eaa5-4954-ae00-cb90afc95a5c', 'route': ['p1', 'e5', 'i2', 'x9', 'p2', 'c2']}
1769731357.8344593,RECEIVED,cfe97474-0dcb-4efe-b97c-33e97f55b975,0302a5cf-3053-4556-bb43-b5a8ada590d7,c4,c2,27,p2,?,surb={'id': '18c54158-f3d9-42a8-82b3-a8e5518e9cde', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769731357.9018416,RECEIVED,eaaedca6-256c-4c7e-a539-c1f5d57e27a5,e77eb781-73ab-4b67-92b3-8004cba208a4,c4,c2,27,p2,?,surb={'id': '04640aeb-c876-4051-93cb-cb1852937a5d', 'route': ['p2', 'e10', 'i2', 'x5', 'p1', 'c4']}
1769731357.9933484,SENT,0fb9360e-7070-4d35-bf05-784b3ca35697,751aacf3-9e26-4cc8-8860-dfe9a11d85fe,c2,c1,3374,?,p2,
1769731357.9934163,CREATED,7125d389-c85c-4c59-a75e-34550927a11b,7760bd08-f2a6-402a-8f9a-0c7ee8d359df,c2,c1,26,?,?,surb={'id': 'af3a8fa1-eaf2-4556-856b-c1a5e0c63cae', 'route': ['p1', 'e6', 'i8', 'x6', 'p2', 'c2']}
1769731358.0927002,SENT,0ec7fbbb-2cc8-498f-a971-a1979209148c,04254f61-8f26-4cf0-b7a9-93ec9b4d1e21,c2,c1,3360,?,p2,
1769731358.092773,CREATED,1110a82a-6b8c-4354-a910-5f00e1eca71c,6f2f6905-e75e-43ee-ba0f-1e829d6c0615,c2,c1,27,?,?,surb={'id': '2c4c9168-c152-419d-a3c6-5669f240d136', 'route': ['p1', 'e6', 'i3', 'x9', 'p2', 'c2']}
1769731358.179771,RECEIVED,23561a2e-2e70-4212-8581-5d3f99d97f10,0155c195-6e62-4594-abf3-ac1ce2ebfecb,c4,c2,27,p2,?,surb={'id': 'd5865ca5-ee83-4cfc-8f57-fb435ae9e16c', 'route': ['p2', 'e5', 'i1', 'x12', 'p1', 'c4']}
1769731358.333132,RECEIVED,c7dc053c-4d6f-4b7b-8dd0-459e5f624edd,3c9ec756-f02c-4dfc-9eba-e092c26278a1,c4,c2,27,p2,?,surb={'id': 'd82c6962-82b9-4d55-a2bb-5afdd4b7e6e2', 'route': ['p2', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769731358.4480734,RECEIVED,beda388b-49f5-457e-aab8-188768ccba4f,bf862337-973b-4a7b-b93b-4826744790c4,c1,c2,27,p2,?,surb={'id': '05937e04-9ce6-4980-b753-6d03355db07a', 'route': ['p2', 'e10', 'i9', 'x10', 'p1', 'c1']}
1769731358.460944,RECEIVED,5d69ed10-5d74-4d7c-b718-86eeedab6ccc,7a862420-0962-47b4-a5d6-6e8a640e9e34,c4,c2,27,p2,?,surb={'id': 'f7354187-0d50-4589-b312-e98972260268', 'route': ['p2', 'e10', 'i11', 'x10', 'p1', 'c4']}
1769731358.5529149,RECEIVED,33a05061-f1a7-40cb-9bf4-3237099d28c7,8678df12-72f6-41d2-b675-6648bc1d64d1,c4,c2,26,p2,?,surb={'id': '67b0abb4-45a6-458c-a774-78e63abdd21d', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769731358.654218,RECEIVED,77216501-285c-4317-8513-23a3dbf16a25,6526d131-85dd-41bb-ac83-e0360ef21233,c1,c2,27,p2,?,surb={'id': '1310c3ec-acc0-457f-9554-8c4b589419e8', 'route': ['p2', 'e1', 'i3', 'x10', 'p1', 'c1']}
1769731358.7249856,RECEIVED,9a21dfa0-61d6-466d-9143-f12df4e7bd0a,d1b77086-c2fa-4589-81a0-7300085d6e42,c4,c2,26,p2,?,surb={'id': '72b5fbd1-cc1f-41e0-85e7-2afd044698f2', 'route': ['p2', 'e5', 'i12', 'x3', 'p1', 'c4']}
1769731358.9518988,RECEIVED,3a0a863f-763d-49d8-8ceb-5fb471dde2e2,67818e01-31d2-4855-862c-a494599e8949,c4,c2,27,p2,?,surb={'id': 'b380b12c-0f3b-4cbf-8956-42573a5daf25', 'route': ['p2', 'e8', 'i12', 'x11', 'p1', 'c4']}
1769731359.141486,SENT,e6414a48-d699-4461-b277-725d140f130c,e754f713-9c08-4c3e-8469-ef624527db3b,c2,c1,3375,?,p2,
1769731359.1417165,CREATED,15888707-80fc-4115-8281-e245d27a6dea,f434fb20-47d3-4bb1-b435-319a36ee92d5,c2,c1,27,?,?,surb={'id': '639d90eb-c90b-4938-9bb8-f559db2603f6', 'route': ['p1', 'e8', 'i3', 'x7', 'p2', 'c2']}
1769731359.2677972,RECEIVED,22c0604e-de10-4da5-ac7d-cbbd3bf61621,97443083-284c-4cf5-a729-9a62d58dbdd2,c4,c2,27,p2,?,surb={'id': 'afaadf83-9bcb-4288-a8ed-2907913dac2d', 'route': ['p2', 'e7', 'i5', 'x9', 'p1', 'c4']}
