timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738672.6606274,CREATED,aa54fa1f-193f-4165-b706-aafebd95895f,aacf8a99-3a8c-409d-913a-67486171187c,c5,c4,27,?,?,surb={'id': '5b2afca9-a0e3-4ffb-b897-517d0594a63d', 'route': ['p1', 'e5', 'i4', 'x4', 'p2', 'c5']}
1769738673.0218382,SENT,a19089d8-da33-4f61-b293-06304c4895e3,e4d0194c-cb9e-4ba7-a9ed-29d65ed8affc,c5,c4,3405,?,p2,
1769738673.0220017,CREATED,807ffbeb-6911-48f8-87f7-cc28a1b0ad00,aacc409e-2ee2-4eda-915d-8fa5d258bbce,c5,c4,27,?,?,surb={'id': '08ed2c75-1026-4261-8ef9-ce33b0bdbdbb', 'route': ['p1', 'e9', 'i2', 'x11', 'p2', 'c5']}
1769738673.1165166,RECEIVED,7379515d-69a9-4eb3-9ebb-a4f6a0bca502,2df1af77-a8bb-4ddd-977a-90c87a70454f,c2,c5,26,p2,?,surb={'id': 'fcc221b9-7e3d-4940-bc56-9f22ae74a8f4', 'route': ['p2', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769738673.4332843,SENT,da19f279-8f70-45be-b585-b6ab6eeddf96,cfad0ede-cec5-432c-a6dd-74e6ea568657,c5,c4,3392,?,p2,
1769738673.4334154,CREATED,a19c56b2-7b6b-42af-86a0-41d5d61b36cb,cfe4e9ae-623d-426c-93e1-793cd31c05bc,c5,c4,27,?,?,surb={'id': '02fba689-16d0-45c5-9753-7b9a1f6e90b5', 'route': ['p1', 'e12', 'i11', 'x12', 'p2', 'c5']}
1769738673.4349937,RECEIVED,c4a6dde5-29b1-43ae-a46c-725e8c320576,56e19d5f-b0a7-47a6-85af-c22f3c3aa626,c3,c5,27,p2,?,surb={'id': 'f1e53fc1-c74d-456b-9cd7-659d190ab686', 'route': ['p2', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769738673.505611,SENT,ea6cf83e-e85d-4e70-a6a2-e5c5854da286,723967a1-ee9d-466f-9bbf-32d85a5efa21,c5,c4,3373,?,p2,
1769738673.5057418,CREATED,d8701788-b8f3-448c-a71a-dfca05c1af74,1921a4a0-2120-4df0-bb93-249e4136ba49,c5,c4,27,?,?,surb={'id': 'edebe399-a79d-4f77-a3c2-d65f5729b0bb', 'route': ['p1', 'e4', 'i9', 'x5', 'p2', 'c5']}
1769738673.7355807,RECEIVED,0643e414-59f6-4bd5-827f-7e57e0c222e2,e4dc5bea-5433-4a4e-830d-c64346c380d0,c3,c5,27,p2,?,surb={'id': 'ab2557c1-03c4-472b-a697-94e21177a384', 'route': ['p2', 'e1', 'i1', 'x3', 'p3', 'c3']}
1769738673.9075716,SENT,50a8dea8-64ee-4f22-a968-78cc241df783,d0b3208a-6562-46d8-b3ae-5bb3823fd598,c5,c4,3382,?,p2,
1769738673.908754,CREATED,d0fafe84-14d7-4d6e-b5b4-02f7cea281b0,13e4b120-01f6-43af-9abd-bea8a213fd57,c5,c4,26,?,?,surb={'id': '0aac2f44-6bfc-49c6-a31e-be222684a94e', 'route': ['p1', 'e1', 'i3', 'x7', 'p2', 'c5']}
1769738674.0883121,RECEIVED,fa1779e1-6074-4906-8d44-df29f7e5a903,7ea8c7e0-1e17-4245-a9d6-254a7e6118a3,c3,c5,27,p2,?,surb={'id': '8aeb5aca-d8f8-49f0-97df-9d620d3c20ed', 'route': ['p2', 'e2', 'i6', 'x5', 'p3', 'c3']}
1769738674.160522,SENT,9830e6cb-142e-4b38-838a-f4db47d99900,b80e993d-36cd-4c61-b43d-8a458858dc57,c5,c4,3360,?,p2,
1769738674.1606538,CREATED,c66ac7f4-9956-47b6-9b7a-7627e1ed3aff,e001e04d-7a5b-46a6-8b2a-77b47a9d40e4,c5,c4,26,?,?,surb={'id': '9628e64d-09c0-4124-a33d-7f97502f5e3e', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c5']}
1769738674.356358,RECEIVED,967eb7a6-1d55-418f-9c99-c04b37a779ae,e98b8492-4835-44c4-93f9-7bc683019e8e,c3,c5,27,p2,?,surb={'id': '68a0a351-4ad3-4d3e-938d-1d2d25f8d3ac', 'route': ['p2', 'e5', 'i11', 'x4', 'p3', 'c3']}
1769738674.387912,RECEIVED,5fad23a6-8a5d-42d6-bfd2-10a48c6b00e9,89c292df-a1d8-40c6-a20e-1d5d79b031ab,c3,c5,26,p2,?,surb={'id': 'b8a80734-59d2-4f2e-8532-5c9cea1af397', 'route': ['p2', 'e2', 'i6', 'x6', 'p3', 'c3']}
1769738674.4203367,SENT,758915ef-7bea-4747-9e36-3044ba40d34a,89c0f34f-5ce3-4a86-bf8e-5f73b8b2922c,c5,c4,3400,?,p2,
