timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769465469.540901,SENT,a7963166-1c34-42e4-a254-12fd3e7e06b0,a0e4cc0c-8bfa-48c5-859f-1503c2df2666,c3,DROP,2031,?,p3,
1769465469.5410445,CREATED,43eb691c-74fa-45cd-a981-3e8386be5044,6cb1f17d-4f0b-4c8c-9769-0f0c79f0b73e,c3,DROP,27,?,?,
1769465470.6810331,SENT,90c49874-4a92-4d7b-af71-d7659bbcd18f,e6da4015-4b74-4a6e-9a46-a3f98376341d,c3,c2,3375,?,p3,
1769465470.6812327,CREATED,74373802-778f-4394-a903-553d116bef56,87daeac7-b0e2-44bc-ac39-7fb0a9ae5c68,c3,c2,27,?,?,surb={'id': '25d1f7f5-d0f3-480b-9888-b595e79922f4', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769465653.1861804,RECEIVED,8e011b89-8887-4b77-af5a-e848746db4c4,7e09c1c6-ca0e-47d5-b85b-8c83e894cce1,c5,c3,27,p3,?,surb={'id': 'a353a127-75a6-4db0-b8ce-4b7324efe878', 'route': ['p3', 'e11', 'i6', 'x9', 'p2', 'c5']}
1769465653.2575133,SENT,1e4ee92f-9f23-4037-abc9-5b3922347c9b,d859ae17-42ba-45a3-baff-6be078ea4dd8,c3,c2,3397,?,p3,
1769465653.2575898,CREATED,9cb7d131-07f9-49a2-a5d3-a2768bc65061,669c325e-054b-42ea-9bcc-4c04315f63ca,c3,c2,27,?,?,surb={'id': '49e907fb-2917-4316-a5df-57db1f71574f', 'route': ['p2', 'e12', 'i9', 'x5', 'p3', 'c3']}
1769465653.64048,RECEIVED,d79b46cb-978f-447f-8b3a-ce8025d10938,58bccb5e-ec01-445e-884c-afb86eb0333e,c5,c3,27,p3,?,surb={'id': 'e5702e07-3746-4b4b-969b-d6f05061792f', 'route': ['p3', 'e11', 'i12', 'x1', 'p2', 'c5']}
1769465653.775806,RECEIVED,79658735-3924-4539-8e8e-89b4566584f3,d9e8b973-dfb3-45cc-b4a4-6d36167c4954,c5,c3,27,p3,?,surb={'id': '76aac7a8-2e26-4ba0-a926-3d5bf0a35b16', 'route': ['p3', 'e1', 'i11', 'x4', 'p2', 'c5']}
1769465654.007662,RECEIVED,23147781-b536-43bd-9601-be569c483af7,8f4710e9-02a0-423d-8d8c-b6e2f1c3d814,c2,c3,26,p3,?,surb={'id': '7864cb0a-2b37-4ddf-a661-a000f4b7e252', 'route': ['p3', 'e9', 'i10', 'x10', 'p2', 'c2']}
1769465654.0429175,SENT,749a0fe4-2a3c-4132-bf83-19de26372fff,46ef2a7d-69f5-403a-9123-e51206bb929c,c3,c2,3386,?,p3,
1769465654.0429766,CREATED,4beb8180-905a-4fba-bd81-dc21d7ca017b,71711928-ecab-4d37-a255-a0c7ccbe9220,c3,c2,27,?,?,surb={'id': '5d62da7e-6d5a-4b19-be17-805413ff2fef', 'route': ['p2', 'e6', 'i7', 'x9', 'p3', 'c3']}
1769465654.1655421,RECEIVED,53151e7c-d2d7-4826-9132-8216638e1fb7,7ad04de8-213c-4315-9c34-e9ec31ec6d9d,c5,c3,27,p3,?,surb={'id': '21d9df31-ac85-413b-b103-afd59e60fa43', 'route': ['p3', 'e5', 'i1', 'x1', 'p2', 'c5']}
1769465654.247663,RECEIVED,0a2ad0ec-90c6-4d85-b6be-a6a4dd8ff6bf,968db0ad-3bb4-48cd-b85b-1ce242ba0067,c5,c3,27,p3,?,surb={'id': '926a78a3-a10d-4208-a449-da738c45ef97', 'route': ['p3', 'e11', 'i5', 'x1', 'p2', 'c5']}
1769465654.324848,RECEIVED,84f2f821-6ccf-4fb1-9b1f-37bcbb834b3e,8b1ed4b7-7a60-4fc4-a35f-fb97c5af2f98,c2,c3,27,p3,?,surb={'id': '06633f9a-e8ca-4da3-b0ef-86cf93e80ce2', 'route': ['p3', 'e11', 'i4', 'x6', 'p2', 'c2']}
1769465654.3329353,RECEIVED,19935c77-283e-4087-b7b3-da7dc4a9664f,f64c64ab-6466-44d6-9814-38450434b315,c5,c3,27,p3,?,surb={'id': '76dd05be-30b6-49dd-b72f-4ad4aa36a5ae', 'route': ['p3', 'e8', 'i1', 'x3', 'p2', 'c5']}
1769465654.370222,RECEIVED,daabae05-cc8a-4126-a102-d9a44620bd5f,827c3787-9776-481e-8d52-b5507cae969b,c5,c3,27,p3,?,surb={'id': 'eca81764-7648-4710-b558-a3d0d56ea24b', 'route': ['p3', 'e9', 'i11', 'x4', 'p2', 'c5']}
1769465654.4889767,SENT,5dfdd4a7-773a-491b-8aa1-fa048528e7a9,8d058139-3020-42f0-9902-673be161168f,c3,c2,3375,?,p3,
1769465654.4891021,CREATED,13a7fb36-c07e-452d-8f83-206d8ce8f53c,2b648e8d-435a-4c3c-bbdf-7a49f89a1eec,c3,c2,27,?,?,surb={'id': 'da84fa21-95b8-4dd9-9b6f-d67bf995743c', 'route': ['p2', 'e12', 'i2', 'x7', 'p3', 'c3']}
1769465654.5759697,RECEIVED,c30eb026-7333-4928-83b6-ac0b13c35c94,482717dd-6762-4372-9bef-1cadc092258f,c5,c3,26,p3,?,surb={'id': 'a8c81fc7-98e1-4b8b-adf1-bb59a64106e6', 'route': ['p3', 'e3', 'i7', 'x4', 'p2', 'c5']}
1769465654.6772635,RECEIVED,77d7ef62-4175-46d8-afcb-2be1e1687a55,e670f9c7-2c07-4260-ae94-4fc29cfbcf97,c2,c3,27,p3,?,surb={'id': 'a04c7af2-de0f-46bb-98dd-402a72b7570f', 'route': ['p3', 'e9', 'i6', 'x9', 'p2', 'c2']}
1769465654.7479239,SENT,51f36358-b283-46f4-acc3-25329cec9fe8,2284577f-c8a7-4cfa-9e22-a3acda2508f5,c3,c2,3388,?,p3,
1769465654.748031,CREATED,6dcd9097-d646-47ad-92ed-e50b94d3705d,b0d92efd-9edb-4070-b1f1-577487871273,c3,c2,27,?,?,surb={'id': '91fca0dc-2bef-4b8c-8b6f-f2f33ca16288', 'route': ['p2', 'e9', 'i12', 'x3', 'p3', 'c3']}
1769465654.8561418,SENT,4044c2f9-ab3a-419d-a25f-b91731781641,6f549ef2-27f6-4be6-b16f-8780379b950b,c3,c2,3392,?,p3,
1769465654.856288,CREATED,8ec18ce1-957f-480e-baac-c1f457d85aae,4e956108-cb6e-48eb-80e1-977e83081ce0,c3,c2,27,?,?,surb={'id': 'd5daeb87-535a-4080-a093-8a48914e7f12', 'route': ['p2', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769465654.8948195,RECEIVED,93807953-2931-4857-b3f8-38db2c009ebf,c41ced42-74ec-449f-8944-b020b7761444,c2,c3,27,p3,?,surb={'id': '900baa97-7c07-4c58-9c8a-5533de369e20', 'route': ['p3', 'e6', 'i9', 'x5', 'p2', 'c2']}
1769465654.992629,SENT,bb391fa7-3e02-44f0-84c7-0521ccb98078,f9b70c8e-b3fd-42fd-9d0b-e66aae26c722,c3,c2,3359,?,p3,
1769465654.992751,CREATED,d7a1741f-346a-4254-a089-f2bb2f784458,d1da39f6-925f-41c2-a292-ddfc4f8297d4,c3,c2,27,?,?,surb={'id': '794e1db8-75df-4d69-b211-b5ddde948725', 'route': ['p2', 'e12', 'i3', 'x2', 'p3', 'c3']}
1769465655.014945,SENT,929d7043-f933-4f24-9ffc-2dfd2b5fc800,9d1a64c7-9e47-499e-8913-f06a38cc82ba,c3,c2,3375,?,p3,
1769465655.0150368,CREATED,7ad77e1f-32dd-4bba-b720-afe6fd3c0dd0,bd6b613f-90a2-44b5-82bd-70756e8ab3a5,c3,c2,26,?,?,surb={'id': '963a91a1-1920-47d3-a14e-42af0311aa72', 'route': ['p2', 'e10', 'i2', 'x7', 'p3', 'c3']}
1769465655.0565765,RECEIVED,a53052d3-44c6-4ebc-807e-9d3f3021c3d7,bc0bf45d-b14f-4309-97b9-3ea596bdacd1,c5,c3,26,p3,?,surb={'id': 'cb68fd1f-ad3e-4cdf-af1e-e55ef1fceb1e', 'route': ['p3', 'e11', 'i11', 'x9', 'p2', 'c5']}
1769465655.1196375,RECEIVED,5b4187ed-f051-4f47-bee1-5296cb694d4a,cb1d29ae-0d8c-4ab3-ab88-5e4132918844,c5,c3,27,p3,?,surb={'id': 'd4dab721-91d6-4fac-bdfc-00fb455146f8', 'route': ['p3', 'e9', 'i10', 'x11', 'p2', 'c5']}
1769465655.2153838,SENT,42527a31-95b0-44c4-acc1-ee7bb262046c,2906fa72-43e8-4ce4-a3f7-85835d854c00,c3,c2,3384,?,p3,
1769465655.2155352,CREATED,62d45b5e-ab1c-43ac-b0e7-e2f1aa2c8a19,5809eb1b-a953-48d8-a798-dafe81c88b72,c3,c2,27,?,?,surb={'id': 'fa07530c-49ee-4f28-9015-4c798d498466', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769465655.5354428,RECEIVED,512a42e2-6ada-45fd-9ee4-f5561daa45b0,0a6e6eed-259e-4547-8f1e-ff4879a4c114,c2,c3,27,p3,?,surb={'id': '68c7c7c1-bff7-47bb-a67b-b4e445733fe0', 'route': ['p3', 'e6', 'i10', 'x9', 'p2', 'c2']}
1769465655.5638165,RECEIVED,df28506d-e7db-4f56-a1a6-c1539c90027e,e89245ce-3b47-4a35-ad81-034889ee422c,c5,c3,27,p3,?,surb={'id': '75bc6250-e855-455f-b5ae-143b20f04341', 'route': ['p3', 'e2', 'i1', 'x5', 'p2', 'c5']}
1769465655.592932,SENT,dff97bb5-951f-41ab-a75a-9aecacec775d,008caaad-f434-4c46-b19b-4b17b370812f,c3,c2,3359,?,p3,
1769465655.5931869,CREATED,8a8f9463-5970-4a9e-b751-9b6876004703,3f152cc5-2cbe-4d6d-8a26-f757745ed497,c3,c2,27,?,?,surb={'id': 'e094559b-2bcd-4020-b293-0e7c2e18e548', 'route': ['p2', 'e5', 'i11', 'x6', 'p3', 'c3']}
1769465655.9452524,SENT,19469270-af3e-484c-b443-98aef71d3135,85e43284-6bfa-4ac1-be87-875a0d96a368,c3,c2,3384,?,p3,
1769465655.945408,CREATED,5b4c5d9d-a5f3-452e-b895-88953bd8bd17,48f45402-d104-4e7a-824a-4b12dbac4d84,c3,c2,26,?,?,surb={'id': '8f7ffd9e-0757-41c6-95ab-c56d2db62983', 'route': ['p2', 'e10', 'i9', 'x5', 'p3', 'c3']}
1769465655.9535701,RECEIVED,da396eed-9620-410b-ba74-3e38cdd33ee5,cfa2d36b-063a-4415-a8de-dac1e3176056,c2,c3,27,p3,?,surb={'id': '417cab8f-e55e-40c3-b778-f506cecee0ee', 'route': ['p3', 'e11', 'i9', 'x1', 'p2', 'c2']}
1769465656.0141714,RECEIVED,ac1d66e6-0ab1-41e5-af64-620c89b10cb4,d42f7c84-84ff-49e3-a8e6-bbfd92067cba,c2,c3,27,p3,?,surb={'id': '7f95a4cd-b600-4835-a5ca-96f49a676238', 'route': ['p3', 'e7', 'i9', 'x10', 'p2', 'c2']}
1769465656.6430836,SENT,f30a1425-6267-41f2-8596-b16d9ba9a813,c602ce7a-9897-489a-a344-b43de9618fe4,c3,c2,3385,?,p3,
1769465656.6432405,CREATED,9d942304-84e3-4bf3-958f-a56c85d5c5e4,b55f0aca-3a69-4520-8055-35ab8a7fe5fe,c3,c2,27,?,?,surb={'id': '8710afc3-b74a-4a03-8916-6b52ed1e1f4e', 'route': ['p2', 'e2', 'i8', 'x6', 'p3', 'c3']}
1769465656.8124866,SENT,fcb21935-2dcc-45cb-9863-4b3465c6eaf7,8395db5f-e116-4852-93f0-7c08ecc54000,c3,c2,3358,?,p3,
1769465656.8126404,CREATED,284dde98-0fee-439a-9880-c68b60f415a3,7a9e7908-636e-463c-b924-0467cdbb2d5f,c3,c2,27,?,?,surb={'id': '57fa1c9a-483f-4961-8764-e0bb524cf519', 'route': ['p2', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769465656.934456,SENT,f0d47277-b31d-4807-8acc-1ece30d21c99,111e35f3-c611-4072-b0ad-e8f8f394a172,c3,c2,3376,?,p3,
1769465656.9345307,CREATED,9c6985af-8e71-46fb-a630-f69f894d1197,f87af3c4-b088-4f0e-ac42-bf503c60d4a0,c3,c2,27,?,?,surb={'id': '45a62658-7e9a-42da-8d16-7f1114e7c783', 'route': ['p2', 'e5', 'i1', 'x4', 'p3', 'c3']}
1769465657.1237535,SENT,e831a6da-e9f6-4c96-910f-434d5b6ca7a6,8ce973dc-1687-402d-9c3e-5a708ba4c834,c3,c2,3363,?,p3,
1769465657.1238294,CREATED,2392a4e5-705a-43ec-9b3c-3f327e11aaae,edf52bd8-ea9f-4cc2-8852-40b9dac2d454,c3,c2,27,?,?,surb={'id': 'c22973b7-4991-43ef-bcc5-d22eddfac3a6', 'route': ['p2', 'e4', 'i12', 'x1', 'p3', 'c3']}
1769465657.2622912,RECEIVED,3ef297ea-48e3-40ff-ab73-83ce883cf150,17472081-1fe6-4d7f-87f2-5882a04853f9,c5,c3,27,p3,?,surb={'id': '284b8c64-87aa-403f-8497-28b18bb18fe2', 'route': ['p3', 'e11', 'i3', 'x11', 'p2', 'c5']}
1769465657.330586,RECEIVED,f815e52e-4a76-450e-81bd-8bc8a1d96bb9,2ec97101-b29c-42c1-b410-0dbae1a7e22e,c2,c3,26,p3,?,surb={'id': '45fe3f1e-fdff-42a8-9ba6-87aa2c904425', 'route': ['p3', 'e11', 'i2', 'x5', 'p2', 'c2']}
1769465657.392599,RECEIVED,f0c52331-6060-4bd0-a0ff-d8550229a5ac,a86481a7-1e4b-4430-93f2-4b3e15591171,c5,c3,27,p3,?,surb={'id': 'b6306f31-a756-417e-9a6c-b853085b9a66', 'route': ['p3', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769465657.4181876,RECEIVED,18110a77-64c3-4466-97de-83620892464e,dc82be0c-b87e-4dc2-b255-445b92f600a0,c5,c3,27,p3,?,surb={'id': 'bcdfc08d-8aa2-44f0-b051-a54bcf2eda52', 'route': ['p3', 'e2', 'i2', 'x10', 'p2', 'c5']}
1769465657.4277766,RECEIVED,eda483a6-4efd-4ade-85ce-82680ca0f415,150e142a-e861-47c4-8dbf-6ffc19bb0a9a,c5,c3,26,p3,?,surb={'id': 'd0779468-fecc-4db0-8841-4e0517d5e830', 'route': ['p3', 'e4', 'i4', 'x7', 'p2', 'c5']}
1769465657.4702384,SENT,b4474829-2adb-4228-a8dc-843c2d1d0976,94e919ff-e74f-4132-b7e1-0b9f3cdde20e,c3,c2,3379,?,p3,
1769465657.4703743,CREATED,56cdd7d6-22ca-47a5-899b-3b78f1ee7af4,4e4ad98e-8ef8-4c3f-bc09-c64de21988d0,c3,c2,27,?,?,surb={'id': 'a2ba5198-5576-40f6-9983-8ccb39b5048c', 'route': ['p2', 'e6', 'i2', 'x10', 'p3', 'c3']}
1769465657.555174,RECEIVED,270505c4-5bf8-4f3a-8520-27dfe83126eb,f62fb332-6b4e-4f8b-8a5a-e8b7e84faccb,c5,c3,26,p3,?,surb={'id': 'ecb911b0-78a5-4d70-9ced-29e968792ec5', 'route': ['p3', 'e7', 'i9', 'x4', 'p2', 'c5']}
1769465657.684999,RECEIVED,ba7fd01c-e6da-44de-8604-9d62bc58b277,8153ffb1-d267-4cdc-a2b7-f06323946e68,c5,c3,27,p3,?,surb={'id': '16c7836a-d0d6-4591-af0a-35cb950603b5', 'route': ['p3', 'e6', 'i2', 'x1', 'p2', 'c5']}
1769465657.8047833,RECEIVED,151073ab-1de6-4e91-b436-d1d70b0e1d9c,bb3c45e2-315b-4b9f-aae4-755943d45a46,c5,c3,26,p3,?,surb={'id': '8419ccf8-8933-4d7e-86ea-6d29deafa557', 'route': ['p3', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769465657.8165574,RECEIVED,63870dc7-79cd-4b9b-af97-739585223610,848c1791-2205-4f88-9fad-c82ca1ba8363,c5,c3,27,p3,?,surb={'id': '183387a0-4f99-466b-907b-b3ad4d14d920', 'route': ['p3', 'e12', 'i10', 'x12', 'p2', 'c5']}
1769465657.8341932,RECEIVED,eea255d5-a3e2-42aa-bd62-6718857a0ef6,b76d2f99-54b9-47b3-a52f-4370f93d4810,c5,c3,27,p3,?,surb={'id': 'fd541994-e6df-402b-8af5-90e2597abbc8', 'route': ['p3', 'e5', 'i4', 'x6', 'p2', 'c5']}
1769465657.8725226,SENT,814dc930-0dbc-4165-8616-6f5ab1e98437,fddd1893-3a84-48b8-a59f-1811a1dddb3e,c3,c2,3390,?,p3,
1769465657.8726547,CREATED,b402d31f-a68c-4e30-ba19-7aa566897500,7c71d23c-c955-4597-b6f6-8e46764c025e,c3,c2,27,?,?,surb={'id': 'b314834d-50fa-47aa-94ec-ff7fe66d9633', 'route': ['p2', 'e7', 'i12', 'x10', 'p3', 'c3']}
1769465657.9296455,RECEIVED,9b0cd0fc-1c45-4cb1-9da4-034c02718fe1,477dd82d-77ea-474f-a6e1-fe2decd0ed8c,c2,c3,27,p3,?,surb={'id': 'b0f42602-9949-48da-8851-d59c99bc386a', 'route': ['p3', 'e3', 'i8', 'x12', 'p2', 'c2']}
1769465658.118609,RECEIVED,0e068f77-c068-4c36-8edf-a1874f34b24c,a36a1046-958c-4c75-b649-e5186c6a5278,c2,c3,27,p3,?,surb={'id': '9bd4afbd-4d82-4329-893f-a11a3112f995', 'route': ['p3', 'e7', 'i4', 'x1', 'p2', 'c2']}
1769465658.206384,RECEIVED,0e1d650f-b1af-4a2d-aa6c-412ec24ba696,d56109b9-a5c6-4e37-b439-305e84d359a8,c2,c3,26,p3,?,surb={'id': 'd9512894-5452-4bf0-b1b5-b038d39e7bbb', 'route': ['p3', 'e10', 'i9', 'x3', 'p2', 'c2']}
1769465658.3632133,SENT,fdba1482-09ba-4c34-98b0-b4d75ace6ded,878b217d-af3a-4571-8006-6376e1cb3eb3,c3,c2,3379,?,p3,
1769465658.3632722,CREATED,0e736d4f-3891-435d-90ba-64e4d9fde83d,754d9758-8265-48f0-8288-4b0269bf3c8b,c3,c2,26,?,?,surb={'id': 'dfc0eb9b-cf13-4330-89fb-d4c3e61bfa28', 'route': ['p2', 'e5', 'i8', 'x12', 'p3', 'c3']}
1769465658.4327583,RECEIVED,1cd906df-b6bc-47f2-b822-53be5a67cd25,3db73766-6bd3-411f-92f4-1c9ac67bb473,c2,c3,27,p3,?,surb={'id': '6dc3e78a-c59a-41cb-96b2-31a79ce341d8', 'route': ['p3', 'e2', 'i2', 'x9', 'p2', 'c2']}
1769465658.5205648,RECEIVED,a49b482a-8b87-4acb-bfc9-1dc5572841e2,9a52d017-6fa3-4e08-9a77-a300a46bbc66,c2,c3,27,p3,?,surb={'id': '976ec437-ca59-43b0-bd28-1dc7fd7e807d', 'route': ['p3', 'e1', 'i11', 'x5', 'p2', 'c2']}
1769465658.5871384,SENT,23672ce6-c1e0-4dfb-834e-1aa954334e51,b4a0d81d-357b-4150-999f-683de51cd435,c3,c2,3375,?,p3,
1769465658.5872023,CREATED,6c16fa37-7dc7-4d50-a387-4ce5a5c2b083,c85939ea-104e-4372-bdca-f577580c063f,c3,c2,27,?,?,surb={'id': 'ae9a11b8-484b-4556-a470-414d6479b94b', 'route': ['p2', 'e10', 'i8', 'x5', 'p3', 'c3']}
1769465658.6529937,RECEIVED,b4f01d2a-e01d-4409-9ab1-3d60fe6e3dc0,bddebb2d-c6b8-4fc4-a269-5f34c32b5fb4,c2,c3,27,p3,?,surb={'id': '45b8c76f-f8e4-4f0d-a88e-4992f4134546', 'route': ['p3', 'e1', 'i1', 'x5', 'p2', 'c2']}
1769465658.9672375,SENT,acb99747-589c-4d4a-9569-57ec3f4ee629,62aa0e38-9a0b-41fe-b470-af14c9a21f7b,c3,c2,3396,?,p3,
1769465658.9674294,CREATED,4263c367-e211-45d0-9962-ed0abccfee21,54db50c7-f4b7-4014-9d69-64538f6bfbd3,c3,c2,27,?,?,surb={'id': 'c4309e3d-efc7-4f7b-83e9-e00f1790ee18', 'route': ['p2', 'e11', 'i11', 'x1', 'p3', 'c3']}
1769465659.0843368,RECEIVED,7bb333da-30c0-4b33-a946-5aeaa97b3722,92d8c876-349d-4e97-9816-7c8ebf2e4d35,c2,c3,27,p3,?,surb={'id': '0371c505-f4c8-48f7-9a98-92fc9d5ed565', 'route': ['p3', 'e11', 'i12', 'x1', 'p2', 'c2']}
1769465659.280661,SENT,50d2cea9-35c8-46d0-95fd-552338b5b3f0,5a16a095-4f89-42eb-98f8-264d56a39e39,c3,c2,3375,?,p3,
1769465659.2807965,CREATED,53247bf5-4b01-4f18-8ca8-f3436b7669e9,3f205c3c-2eac-40ce-8623-64a8bcf734dc,c3,c2,27,?,?,surb={'id': '0d66fcde-f977-4be1-b172-4fda1a83efd2', 'route': ['p2', 'e8', 'i6', 'x2', 'p3', 'c3']}
1769465659.2846258,RECEIVED,51ff6f8c-130e-40b3-8c6c-2efff89f0234,413e15e1-aae1-4568-9368-5c56cd8b8c27,c5,c3,27,p3,?,surb={'id': 'a9e54396-3586-4d9d-babe-347230d3e2ae', 'route': ['p3', 'e12', 'i1', 'x4', 'p2', 'c5']}
1769465659.3140373,RECEIVED,08210174-e7ea-488c-a759-65ce7d9f9bd6,fa77e1ff-6efc-4179-8f22-50829b49b522,c5,c3,26,p3,?,surb={'id': '47324876-840c-4832-8578-4811123104ec', 'route': ['p3', 'e10', 'i2', 'x8', 'p2', 'c5']}
1769465659.3917663,SENT,35a918dc-c065-4207-8b8c-9d907693e16b,9260a6b3-7baf-4f55-8a4b-3180af513415,c3,c2,3376,?,p3,
1769465659.391913,CREATED,57fa4574-29d7-4cbf-8740-9a7862ca9ee3,354d952a-98b0-4a1f-9d54-e34d3ac3b245,c3,c2,27,?,?,surb={'id': 'd7f5c470-1236-45e6-a4d3-ba098e919fc7', 'route': ['p2', 'e5', 'i9', 'x2', 'p3', 'c3']}
1769465659.7050965,RECEIVED,934fa358-2055-4c9a-a2ab-63cc8784539e,79edc425-5081-47bd-b128-ec52c59ed7cd,c5,c3,26,p3,?,surb={'id': '9992a3da-6873-4cc7-a608-039c6b3c81e4', 'route': ['p3', 'e8', 'i10', 'x1', 'p2', 'c5']}
1769465659.8100123,RECEIVED,eb3dadb6-0950-4bd9-a395-9e3d88a72a5d,b3b9c67f-98d2-4cae-bea9-419d60532311,c5,c3,26,p3,?,surb={'id': 'ffa5e10c-8ff0-4708-9434-18998496199f', 'route': ['p3', 'e6', 'i4', 'x1', 'p2', 'c5']}
1769465660.1915426,RECEIVED,2a330544-6c51-47bb-bc42-762b3be662c2,05f936da-6f38-4095-8d32-eeeea9f0cf6d,c5,c3,26,p3,?,surb={'id': '142172db-4111-4389-8897-a16ea768fac9', 'route': ['p3', 'e4', 'i3', 'x5', 'p2', 'c5']}
1769465660.3318455,RECEIVED,4232691e-00ab-4a1f-989f-451cc0d5be6d,eee3fd14-87bf-4471-b9a0-8cd902ab7b0b,c2,c3,27,p3,?,surb={'id': '9d1a71e2-89d7-4bb3-a440-2d1f8970c8e6', 'route': ['p3', 'e6', 'i7', 'x3', 'p2', 'c2']}
1769465660.3906584,RECEIVED,e37b5ca7-0f24-491d-a36f-bd9235b74735,791d29e0-2389-4c5c-b3a8-2aa96468b094,c2,c3,26,p3,?,surb={'id': '6db3710c-c46e-49ba-bd07-e2d11200542e', 'route': ['p3', 'e9', 'i7', 'x5', 'p2', 'c2']}
1769465660.4240112,RECEIVED,e9778040-89de-484a-9104-73c100c4d820,a9cbc23e-f6e5-40f6-9bc8-d480cfca1f0e,c5,c3,27,p3,?,surb={'id': '95d53715-67b7-44f1-a408-8739c87effdf', 'route': ['p3', 'e6', 'i3', 'x9', 'p2', 'c5']}
1769465660.7451286,RECEIVED,3ccd6a6c-ddb9-46a9-a4ef-a5eb667c44b9,c8709cc5-aba9-4c49-ac6e-62c027da499b,c2,c3,27,p3,?,surb={'id': '32d62329-6452-48af-a8ad-c2fd4dd4f47e', 'route': ['p3', 'e9', 'i7', 'x8', 'p2', 'c2']}
1769465660.7707355,SENT,2a604057-bc69-48d3-a09d-bec949958903,c494c3f2-c8bd-4e50-8c6f-030888014359,c3,c2,3359,?,p3,
1769465660.770899,CREATED,74927f04-608f-4e9b-82e9-7bf68ef94758,89f5cf2b-d87e-417f-b587-c77395b65bc9,c3,c2,27,?,?,surb={'id': '1b133cd5-d8e8-4c0d-8667-833abd69a3ff', 'route': ['p2', 'e8', 'i7', 'x10', 'p3', 'c3']}
1769465660.9718251,RECEIVED,3d8e9b7a-27e1-43a9-8a3c-d1b2c9753753,ae6329b6-ede8-4d1b-8227-9cb11729c0e5,c5,c3,27,p3,?,surb={'id': '412cc8b1-10f8-4458-957f-7e824e9af5b9', 'route': ['p3', 'e7', 'i7', 'x9', 'p2', 'c5']}
1769465661.2969518,RECEIVED,5052f699-9dd3-4d5b-be6b-c3a1d96a3e3b,02891d13-e9dc-4699-abf7-c237dbf3533f,c2,c3,26,p3,?,surb={'id': '1807577e-f2a4-4e31-8f4a-c3b39600babf', 'route': ['p3', 'e11', 'i9', 'x5', 'p2', 'c2']}
1769465661.4899325,RECEIVED,9efb3c10-8435-44a5-99d9-3f6e7d7f6dcf,8fa6b348-549f-4127-9f3e-3323859f850c,c5,c3,27,p3,?,surb={'id': '738c9d72-f278-464f-944c-3aad4fa0b7ea', 'route': ['p3', 'e6', 'i10', 'x4', 'p2', 'c5']}
1769465661.5741131,RECEIVED,e0b60353-68d8-4af5-be45-67840039d228,b507b7c3-c86e-4131-937f-c457e5f09a68,c5,c3,27,p3,?,surb={'id': '0f83e260-03df-4e6e-9db4-19a142db278f', 'route': ['p3', 'e1', 'i12', 'x5', 'p2', 'c5']}
1769465661.6655278,SENT,9f134620-5874-42b9-be9e-9a73bf850d4c,1e39e600-887c-4bfa-a93a-a1a1a5a71011,c3,c2,3378,?,p3,
1769465661.6656628,CREATED,3c839fc3-5a20-48ad-9fd8-d536301b9a0d,044362d4-970b-493a-870e-8f03a21b60f8,c3,c2,26,?,?,surb={'id': 'e1810cbc-b3c4-462f-baa4-6efddb74994f', 'route': ['p2', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769465661.73427,SENT,1aca3627-cd9b-4bf0-a9e8-f55a7d5676ee,cca5667c-aec8-4933-8a92-1d0dd11f3eee,c3,c2,3379,?,p3,
1769465661.7344081,CREATED,6230c2a2-0cce-4dcf-9a1f-2e88d5eae7d7,c9057d53-2c91-4960-a1f1-38336c4e4c50,c3,c2,27,?,?,surb={'id': '560db600-c692-4cf3-ad12-513f8d975b20', 'route': ['p2', 'e3', 'i6', 'x2', 'p3', 'c3']}
1769465661.7643223,RECEIVED,29dc55b0-c393-402a-ad17-857e66c52f83,30ad48d3-b153-4711-88f9-fdd2cb95eb48,c2,c3,27,p3,?,surb={'id': '696d21e9-3a26-426a-a8e7-a60b86b54b9a', 'route': ['p3', 'e3', 'i7', 'x7', 'p2', 'c2']}
1769465661.7984698,RECEIVED,c3ab7329-700b-4f63-b40e-17679f67b3a0,de9d39f2-4610-40aa-ae53-9ae26afb5afb,c5,c3,27,p3,?,surb={'id': 'ec42b5d5-dbda-4c42-b0a3-435ab90528c3', 'route': ['p3', 'e6', 'i12', 'x11', 'p2', 'c5']}
1769465661.9009988,RECEIVED,241f7179-a196-4afb-b657-1b555f9197dc,60edd671-54c4-448a-bdb6-10837c4ebcf3,c5,c3,27,p3,?,surb={'id': 'eb23ffe7-2683-4e85-8f9f-b36a4f4e758f', 'route': ['p3', 'e9', 'i1', 'x4', 'p2', 'c5']}
1769465662.3149817,SENT,a5b4e548-a110-4d15-ab2e-814ce4cc1540,876b7b4a-125d-4976-b9ff-f338f65bc53e,c3,c2,3360,?,p3,
