timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769465938.372855,RECEIVED,69d1800a-10c6-480d-a862-de136f10dd01,d438d859-9ea0-4472-91c6-60b6dc20ea9a,c4,c2,26,p2,?,surb={'id': '2cf51fc4-8f57-4eea-81a3-6deeaa635750', 'route': ['p2', 'e6', 'i5', 'x7', 'p1', 'c4']}
1769465938.4552965,SENT,dd97e9bd-8a08-4f04-a3bc-ad5497e24260,ad96a2dd-725e-4f60-b80a-c6be8b20c153,c2,c3,3367,?,p2,
1769465938.455447,CREATED,932b4e92-6ec9-470c-a60d-44ba78703079,06d7871c-4756-4f61-b73a-d2b0ef10cb10,c2,c3,26,?,?,surb={'id': '4ac8ccf9-9c19-4da6-b9a9-2bf98c6acc49', 'route': ['p3', 'e6', 'i2', 'x4', 'p2', 'c2']}
1769465938.7478318,RECEIVED,c6c6de97-b4dc-4c67-bf92-b40625c60d75,320494d9-c9f4-4d09-ab26-eccee3ba12cb,c4,c2,27,p2,?,surb={'id': '0e0a1f5b-a336-430c-85a3-521a548b39a4', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769465938.8417757,RECEIVED,89f36064-0fdf-4117-b837-318092f230e6,3d192f55-26b8-4790-b2db-5e962caf8006,c3,c2,27,p2,?,surb={'id': '342fd288-e44d-461f-bda4-e3539d58519f', 'route': ['p2', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769465938.9168282,RECEIVED,fd398887-0c04-4cbb-89a2-dec94e1ade7a,8fde66d7-9432-4bb0-909e-558efd9b0e3c,c1,c2,26,p2,?,surb={'id': 'b8636d0a-31d3-4bda-840c-7a9ea972991e', 'route': ['p2', 'e9', 'i12', 'x8', 'p1', 'c1']}
1769465938.9332852,RECEIVED,2a60ffe5-9de3-4582-8f50-2b1bf405bb70,114488e7-b8db-41eb-b7e8-b47205b19b67,c4,c2,27,p2,?,surb={'id': '064e870b-89a4-4fee-99b8-cf150e423951', 'route': ['p2', 'e8', 'i2', 'x7', 'p1', 'c4']}
1769465939.0411844,RECEIVED,81e15871-a149-43a1-a002-cfd9347b339e,4ebb3ad2-1daa-4dfd-9c3a-6b275362a370,c4,c2,26,p2,?,surb={'id': '59804590-1e43-4606-ab36-92a737a0194b', 'route': ['p2', 'e3', 'i4', 'x11', 'p1', 'c4']}
1769465939.0451534,RECEIVED,ff9cda05-903b-4297-b86e-5cd9d507a0f9,623a6623-ca5b-4779-bcf7-9832ee1576cf,c1,c2,27,p2,?,surb={'id': 'cacadfaa-babf-449a-a727-bd2738efc93f', 'route': ['p2', 'e2', 'i8', 'x7', 'p1', 'c1']}
1769465939.1014645,RECEIVED,511de26d-18f1-490f-8b56-21dde341d955,5bf549c5-1158-4991-8f73-13b87266a752,c3,c2,26,p2,?,surb={'id': '4b6ce700-475c-4510-96ea-3579f524a13c', 'route': ['p2', 'e1', 'i7', 'x4', 'p3', 'c3']}
1769465939.1118875,SENT,99cb001b-e7c2-4125-8a1c-d5e81ffb2b1a,a094852e-0147-4c51-9986-0dd0ebcf2665,c2,c3,3400,?,p2,
1769465939.1119673,CREATED,7cda7b51-0519-4af2-8ef9-a931877bd2e9,3b640fa5-912c-4af3-995e-7e3b1f699a60,c2,c3,26,?,?,surb={'id': 'e8c4e9ef-26ee-4442-9a17-49804278d23b', 'route': ['p3', 'e12', 'i12', 'x5', 'p2', 'c2']}
1769465939.125766,RECEIVED,e246df2e-811b-49e4-af53-339268e1f31b,37baa895-2b3b-4dde-915c-4fa7d767f45e,c4,c2,26,p2,?,surb={'id': '891845c3-d011-4e4c-bf2e-2666cc7d3a7a', 'route': ['p2', 'e9', 'i12', 'x3', 'p1', 'c4']}
1769465939.191487,RECEIVED,bf9d62c4-cfeb-4baa-b775-50dfeb6a04da,acd7effc-2eec-4243-80f1-9f1f19087756,c3,c2,27,p2,?,surb={'id': '36ef6bf1-574d-4d57-a160-35176e918460', 'route': ['p2', 'e12', 'i1', 'x10', 'p3', 'c3']}
1769465939.7625425,RECEIVED,2f1722c4-a9af-4363-8c87-7dc37554f41f,1c9a100a-a302-4d91-9aa9-1b8aba8cfda5,c3,c2,27,p2,?,surb={'id': 'f13e2722-c0b2-45e3-9764-b649215e4e29', 'route': ['p2', 'e12', 'i4', 'x2', 'p3', 'c3']}
1769465939.7847812,RECEIVED,4632402f-6b6c-4fed-afa3-0a707c93cc02,acae0b54-1350-4466-a144-d3f692b691f7,c1,c2,27,p2,?,surb={'id': 'a4b13d89-714c-4762-ab1f-048ce23ca262', 'route': ['p2', 'e11', 'i6', 'x7', 'p1', 'c1']}
1769465939.9792283,RECEIVED,0978b18b-dfd2-461f-bda9-d61409e5fd87,13d1ab08-5509-4551-b7bc-31713b878065,c4,c2,26,p2,?,surb={'id': 'f3ef78d8-7c10-4ebd-97ac-b34d1f7013ce', 'route': ['p2', 'e4', 'i6', 'x1', 'p1', 'c4']}
1769465939.9872034,RECEIVED,457d69db-b101-43e2-8295-f665732631f9,cd28db15-7c89-4828-a25f-68155f1e1d0b,c1,c2,26,p2,?,surb={'id': '0a505cda-7e20-4514-a569-bc03d87112f9', 'route': ['p2', 'e1', 'i10', 'x11', 'p1', 'c1']}
1769465940.214043,SENT,c12f411c-19c5-4368-8820-4dd5e10ac73a,fae3d4e9-17ef-4637-bc65-509a86908279,c2,c3,3377,?,p2,
1769465940.2141666,CREATED,00881fb1-ed87-4e2c-b4fb-18f472d2eba5,116273b7-8960-4d64-9eee-98bbb11b0f9d,c2,c3,27,?,?,surb={'id': '3ee5e147-c90b-4191-8457-fff8ed6c5837', 'route': ['p3', 'e8', 'i6', 'x4', 'p2', 'c2']}
1769465940.5507789,RECEIVED,3e869095-1af5-4603-9daa-85da13aa104d,96f7dd4d-c86a-498c-b130-94dde3894d9e,c4,c2,27,p2,?,surb={'id': '2dda8e76-c456-4b87-8257-18e150a0b834', 'route': ['p2', 'e5', 'i7', 'x10', 'p1', 'c4']}
1769465940.5586493,SENT,a4ba8389-0c8c-4467-944e-e7f746bcb962,02547e19-7cd5-4896-b76e-e9367ebd9211,c2,c3,3388,?,p2,
1769465940.5587842,CREATED,74a2c710-6a13-4108-9cd4-26fc8a6072ea,507a969a-8529-480f-ad7d-e11401523ac9,c2,c3,27,?,?,surb={'id': '4ebaa9c9-2098-4c5b-ab12-64d3d3c27006', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769465940.723008,SENT,9bf2dddb-7e2a-4eca-a57d-0da968e1e997,4c289524-d4cc-4028-9210-94f6e1c73f37,c2,c3,3362,?,p2,
1769465940.7231965,CREATED,5fd1487d-effe-4a36-9a47-817bd2982723,9e9954b6-fcef-46d3-898e-e61a14b42af1,c2,c3,26,?,?,surb={'id': 'c2c0adcd-90e3-4e29-bfe4-ecee3e6f2a60', 'route': ['p3', 'e8', 'i9', 'x12', 'p2', 'c2']}
1769465940.7883706,RECEIVED,af57e513-0541-44b8-8293-533a8ec17505,b5ed4fba-b68b-44a9-87a9-20e742724228,c1,c2,27,p2,?,surb={'id': 'ea91ed31-0a57-48e3-956f-c244b8e91db5', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c1']}
1769465940.8033993,SENT,7f445ec9-2729-4ff3-8db6-c68c222ec28e,a3f02ac3-d19e-42a7-948e-61910a0723c4,c2,c3,3376,?,p2,
1769465940.80347,CREATED,655c201f-0c80-46bd-99a5-b9fa1b008cba,bc68027d-7fae-4d9d-b848-e34c0d91af1a,c2,c3,27,?,?,surb={'id': '32f25d72-87fe-403d-aeb5-3e7f0390b855', 'route': ['p3', 'e7', 'i7', 'x5', 'p2', 'c2']}
1769465940.8891506,SENT,745bdf99-938d-44bd-9db9-b524b0028e3f,fd38c3e4-a357-466e-bbca-1389056003d1,c2,c3,3361,?,p2,
1769465940.8892372,CREATED,4c3c6221-343f-48cd-a0d5-105fc5e6a07d,a729f850-20bb-4477-87e9-048969a6414e,c2,c3,27,?,?,surb={'id': '915b49a7-5e40-4b65-ac2c-6c58e8cbe384', 'route': ['p3', 'e9', 'i6', 'x9', 'p2', 'c2']}
1769465940.9183319,RECEIVED,55353b71-8186-49a4-98c5-6b037ed452da,f9100d24-9078-4722-8498-006180f021dc,c3,c2,27,p2,?,surb={'id': '7f0cccbd-ab5f-4f71-89d0-1b9d4b8698ab', 'route': ['p2', 'e7', 'i11', 'x9', 'p3', 'c3']}
1769465940.9784496,RECEIVED,45920076-77c7-46d5-846a-2dafbd5236bf,c50a3010-f7e5-40c4-ba71-31234a77c12e,c4,c2,27,p2,?,surb={'id': 'b53c8ecb-2038-49cb-b287-f28b4026fc21', 'route': ['p2', 'e11', 'i12', 'x6', 'p1', 'c4']}
1769465941.000786,RECEIVED,55d87e7c-f096-4b7e-984f-9c3407ac09db,1e6aec2a-cff7-4fc5-9422-1a00f80c5334,c1,c2,27,p2,?,surb={'id': '8db51ba7-09a2-4465-830d-d5a757055ddd', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c1']}
1769465941.096405,RECEIVED,c3aaf3f7-b70a-4cd8-8efd-124405ce922a,bec91363-6ac9-4f0a-8a41-f66cfc78f1cc,c4,c2,27,p2,?,surb={'id': '5962be68-4307-46e1-85d0-e5cc05a1a3cd', 'route': ['p2', 'e9', 'i8', 'x3', 'p1', 'c4']}
1769465941.2366254,RECEIVED,b785c3ae-11d7-4bab-9164-e037eb7aae02,f2b452ea-3063-4a93-bd3c-f919d4824cc8,c1,c2,26,p2,?,surb={'id': '3b819652-b91e-4b52-8cdb-cae16601804f', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c1']}
1769465941.3037448,SENT,16162300-428b-4cfb-a2bc-457c2688be10,9e12dfec-8a0b-4116-8139-632109a3a096,c2,c3,3359,?,p2,
1769465941.303926,CREATED,afe5261e-002f-42f8-addf-1c353e050820,375cd9ff-50e9-4a44-afeb-ad7f6b1a3d8f,c2,c3,26,?,?,surb={'id': 'd733dc3e-5809-459e-a03e-93a9fc1e61b5', 'route': ['p3', 'e7', 'i6', 'x8', 'p2', 'c2']}
1769465941.3842998,RECEIVED,dded41a1-9e89-47f2-aa62-1146107d0b6a,3a691409-00f5-446b-b8e7-fbcfeb7df1dd,c1,c2,26,p2,?,surb={'id': 'c1425ba9-36e3-4ec6-9c3e-2fd10e7454dd', 'route': ['p2', 'e4', 'i9', 'x2', 'p1', 'c1']}
1769465941.4740317,RECEIVED,aa298aec-a3fc-4ae8-a249-3fc4f9e832c3,c28c82e9-fc0b-4aca-aab2-d9076931c82f,c4,c2,27,p2,?,surb={'id': 'aac09cea-cdd1-4d81-884b-1e462209c078', 'route': ['p2', 'e2', 'i5', 'x3', 'p1', 'c4']}
1769465941.606465,RECEIVED,49e78d2d-1449-43e9-a65d-74fcac40cddc,466afc95-3276-4b4c-a992-8828cbd239a0,c1,c2,27,p2,?,surb={'id': 'a1a9a19b-ac2d-43ee-a125-d0fa459bbc01', 'route': ['p2', 'e11', 'i3', 'x1', 'p1', 'c1']}
1769465941.706499,RECEIVED,1aa972ca-f26a-4159-9b11-e157ffb7d242,ad0d3052-7c45-43f5-b6c7-1ad6699766e6,c1,c2,27,p2,?,surb={'id': 'f8e2f33e-29df-4322-b02d-424a21169d00', 'route': ['p2', 'e7', 'i1', 'x3', 'p1', 'c1']}
1769465941.708827,RECEIVED,0574f9cd-737f-480c-b8b3-5a20c40ce48d,2c582705-e826-47a7-b0cc-4bd186866dbc,c1,c2,27,p2,?,surb={'id': '0e3e0bfa-9c98-4130-a70f-315b4787a26e', 'route': ['p2', 'e10', 'i8', 'x4', 'p1', 'c1']}
1769465941.8312159,RECEIVED,34a4bcd2-4819-4da8-a1ef-8acdae841b1d,d64da819-56cb-4b94-811c-18a3103d985c,c4,c2,27,p2,?,surb={'id': '81208dad-fdda-44c7-86bd-ba9b180fdf5e', 'route': ['p2', 'e10', 'i2', 'x6', 'p1', 'c4']}
1769465941.940963,RECEIVED,54548818-6359-49ae-b1d2-7257a5e6cf30,2577c230-0944-4d01-b3dc-7842b35ee108,c3,c2,27,p2,?,surb={'id': '56d31094-36df-42b9-b1fe-80d2f1d80d11', 'route': ['p2', 'e10', 'i7', 'x6', 'p3', 'c3']}
1769465942.0049827,SENT,e95ff54b-bc95-4d93-ae89-b16480685e03,101640ce-33ff-410d-8d88-ef526d197649,c2,c3,3359,?,p2,
1769465942.0050616,CREATED,7765830a-0224-4eff-bc61-7736f3615321,ccd53dd6-e82c-4074-82db-b23b8cc11a37,c2,c3,26,?,?,surb={'id': 'f0d747bb-af58-4118-9e1e-b8b898ec558e', 'route': ['p3', 'e4', 'i3', 'x10', 'p2', 'c2']}
1769465942.04322,RECEIVED,69f3af7e-f24b-422a-8644-e0cf378b4d72,1d409b8c-c895-43bb-aa93-5be029f83055,c4,c2,26,p2,?,surb={'id': 'ba30ef9a-a44e-49b8-8628-84fc6f3e5a74', 'route': ['p2', 'e8', 'i6', 'x4', 'p1', 'c4']}
1769465942.2829947,SENT,a231f56b-4edf-4dfe-bf6e-a57760d992af,ecd6ee9f-89ff-488c-bdfd-ab19dcd9efa1,c2,c3,3400,?,p2,
1769465942.2830794,CREATED,422ac0c8-5bf6-49d0-b9f8-e25c38575e41,de9addb5-cb1f-4cc3-9bb9-24313bfed7af,c2,c3,27,?,?,surb={'id': '83c882a3-8f65-42fc-acd0-7ae3c1e988cc', 'route': ['p3', 'e1', 'i8', 'x3', 'p2', 'c2']}
1769465942.351657,RECEIVED,4aa683cb-e2b5-4a33-9a18-a23837454925,6a2f1277-db03-4786-9c6f-436535efc86c,c3,c2,26,p2,?,surb={'id': 'e7ab7205-4fe0-459c-9332-cad4ba6a5c4e', 'route': ['p2', 'e9', 'i1', 'x2', 'p3', 'c3']}
1769465942.415442,RECEIVED,81700bf3-47b2-48eb-96fc-b480e9d27915,f6275ea3-fc8a-49ee-8ded-e0bc3f2e2a50,c3,c2,27,p2,?,surb={'id': 'a308d4eb-6348-42da-a362-3fd79688339b', 'route': ['p2', 'e9', 'i12', 'x2', 'p3', 'c3']}
1769465942.5907013,RECEIVED,e7930123-44fc-4f2f-9eb3-7d5b61b93fa2,928c7659-2007-4959-bdd3-3e7b0f6b7f46,c1,c2,26,p2,?,surb={'id': '4c67ed12-7c5d-4f70-b9d7-14d5053eaa22', 'route': ['p2', 'e4', 'i7', 'x12', 'p1', 'c1']}
1769465942.5938778,RECEIVED,5bdfdb87-1240-4bcb-b46d-a17bfabe135a,f9e45925-9e63-47d0-9ed6-a1671688d1d1,c3,c2,27,p2,?,surb={'id': '50f0faee-1ebe-4085-b41b-f501f63a6b82', 'route': ['p2', 'e12', 'i4', 'x11', 'p3', 'c3']}
1769465942.6258059,RECEIVED,982b6b33-e775-4051-9f2b-83b31ef011d5,52dcfbf0-61d1-4d19-b19e-97f1a0e65018,c3,c2,26,p2,?,surb={'id': '3db4e8d0-5aa1-43ea-8ae2-1aa955cc3852', 'route': ['p2', 'e11', 'i2', 'x11', 'p3', 'c3']}
1769465942.6659024,SENT,219af1ad-9c0c-4cf0-8478-30c5ad2cffa8,1154e35e-bdb0-4fdc-9941-79b47b6dbd33,c2,c3,3376,?,p2,
1769465942.6660724,CREATED,8040cdbf-3086-422c-abc8-82665af92f8b,e6fd1793-25e7-4762-b273-c26622f151d2,c2,c3,27,?,?,surb={'id': 'e842c45b-9113-4b85-be47-c23a295aa39f', 'route': ['p3', 'e3', 'i2', 'x10', 'p2', 'c2']}
1769465942.7239895,SENT,9bb341b3-30b1-4d3d-9029-f55f9d6cc475,290d059a-ebe2-4f75-b27b-53010483d923,c2,c3,3358,?,p2,
1769465942.7242224,CREATED,54462087-eb56-438b-b489-5248423efb85,bc887df4-6805-42d6-aaed-f3a4711581e9,c2,c3,27,?,?,surb={'id': 'ea3f32dd-fc0e-43ec-8974-75b5dde724f5', 'route': ['p3', 'e3', 'i12', 'x1', 'p2', 'c2']}
1769465942.974625,RECEIVED,9c0ffc58-3539-4d52-845a-e5405f0592c6,811d6b9c-725f-4e7f-bf2c-311c18c0a147,c4,c2,27,p2,?,surb={'id': '25a8ff13-6641-4d26-ae4c-d2e3ff50c073', 'route': ['p2', 'e8', 'i6', 'x5', 'p1', 'c4']}
1769465943.0014849,SENT,dbb1992a-8527-4886-a233-a2e979ece413,7feecf4f-ee91-4cae-8aa4-67bbe7f23995,c2,c3,3392,?,p2,
1769465943.0015619,CREATED,f80793b7-77b6-4519-909e-19fb283e966c,1630077c-e6d1-410e-a3fa-295195ebaf90,c2,c3,26,?,?,surb={'id': '7d67bd5b-3979-4893-9b73-90b1bbefcde6', 'route': ['p3', 'e5', 'i8', 'x10', 'p2', 'c2']}
1769465943.0429506,SENT,7193f9bc-50a6-48f7-a6d7-a7d37b7b0bcf,3a5bb617-6e4f-44ca-b966-055cdf2daeb1,c2,c3,3380,?,p2,
1769465943.0430343,CREATED,fe32267b-9109-468e-b721-5513761b4817,4b44ec90-06f2-487f-b6c4-ed85f03147e9,c2,c3,26,?,?,surb={'id': 'd84f660e-1e49-4409-9eed-9e1ac48ed6f7', 'route': ['p3', 'e4', 'i10', 'x5', 'p2', 'c2']}
1769465943.1351595,RECEIVED,135c46d7-48f1-4c08-9722-2af1181c16b6,c7a7b617-c11f-4ed8-97ef-cdb24794700e,c1,c2,27,p2,?,surb={'id': '9b6d6c18-ea09-4443-a5bd-15853e93c28a', 'route': ['p2', 'e8', 'i1', 'x5', 'p1', 'c1']}
1769465943.139323,RECEIVED,d0d000c8-4698-4546-9351-c01e6d1e1866,6a38bf99-6ef2-4060-935c-087b13e06324,c4,c2,27,p2,?,surb={'id': '9752c959-ad3d-4539-9dca-ac3af637a556', 'route': ['p2', 'e5', 'i6', 'x2', 'p1', 'c4']}
1769465943.1832578,SENT,25000378-c7cc-4c33-bd21-95983d4dfd00,ca1e9c35-e419-4206-9d96-639734343379,c2,c3,3404,?,p2,
1769465943.1833346,CREATED,3399c294-49f1-445e-aefb-942494cdc5bb,7ed80a85-7b06-438e-8bf5-b48b97cedd0e,c2,c3,27,?,?,surb={'id': 'ee513d9e-b5b1-4ce1-a763-1480db0651fc', 'route': ['p3', 'e11', 'i8', 'x11', 'p2', 'c2']}
1769465943.3371358,RECEIVED,ddf8c580-3536-4352-a532-d732c0fc65be,d62e51f7-cfbe-4b9f-91fe-336e01e44105,c3,c2,26,p2,?,surb={'id': 'c73564aa-29c0-4bda-921a-0a0830e53507', 'route': ['p2', 'e11', 'i6', 'x1', 'p3', 'c3']}
1769465943.4404552,RECEIVED,8d445f99-9110-4553-a405-480667da155a,c68ee0de-5e24-45b6-8951-7dbda48e1412,c1,c2,26,p2,?,surb={'id': '43525656-4403-47af-ae5a-bd7393aeeb67', 'route': ['p2', 'e1', 'i5', 'x3', 'p1', 'c1']}
1769465943.6115217,SENT,8b0b93be-54a5-4b67-a069-5286aaa24e9c,7951008f-95e3-42f5-9b1e-5e9673e7a410,c2,c3,3364,?,p2,
1769465943.6116726,CREATED,ff43d5cf-000d-443f-b68a-1c947be347c6,53c75d3f-0bf2-4666-9503-e6cd81e43a42,c2,c3,27,?,?,surb={'id': '4ed77b6b-2667-4d2b-885f-dac058237214', 'route': ['p3', 'e8', 'i11', 'x1', 'p2', 'c2']}
1769465943.6920345,SENT,df0e5440-36e7-4e50-b612-fda10d762cc3,eddbab19-b4f3-47ae-824e-b3083b12391a,c2,c3,3379,?,p2,
1769465943.6922245,CREATED,0cd0e9da-304a-482c-a5aa-f340cec58b1a,b9eef2d0-dff5-41ef-a88c-2b1c5921c3d9,c2,c3,26,?,?,surb={'id': 'f5d69cd8-5f20-44ee-ba4a-e52c2e6240b5', 'route': ['p3', 'e10', 'i3', 'x11', 'p2', 'c2']}
1769465943.7117841,RECEIVED,7f2538a5-c15e-48a7-a5f3-bc3868c3825e,7f686365-5e4d-4879-843d-803a462be8e1,c4,c2,27,p2,?,surb={'id': '2c767eb4-453b-4598-b3bb-1fac20c1f112', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769465943.7273774,RECEIVED,252222a4-6349-421a-b516-a180002be4dc,42059cee-86da-4780-b6d7-76132a0d66e0,c3,c2,27,p2,?,surb={'id': '2b7afa3d-b832-4b43-b282-cd54166aee09', 'route': ['p2', 'e11', 'i2', 'x9', 'p3', 'c3']}
1769465943.7779884,RECEIVED,dff28a98-dbe8-4b2d-ba04-0ad27038138b,17dcfbaf-8ff0-4555-8bf9-7aee75d14651,c4,c2,27,p2,?,surb={'id': '2b119226-b3c3-4418-84ad-3a56145a65e8', 'route': ['p2', 'e5', 'i3', 'x9', 'p1', 'c4']}
1769465943.9569721,RECEIVED,0f96f8b0-51dd-472f-8417-c0a2149635bd,f573f9d1-6f32-4238-9686-eb21f79a0d9b,c3,c2,27,p2,?,surb={'id': 'fc359226-1483-4f94-b5ef-9f3170bdb28a', 'route': ['p2', 'e7', 'i4', 'x6', 'p3', 'c3']}
1769465943.9609303,RECEIVED,ddc185da-9853-4964-8da9-2a95a64dbbb4,b4c140a2-e41e-4d50-a17d-03d4f6f5dcb6,c3,c2,27,p2,?,surb={'id': 'ca3cf2dd-c02d-4db6-acd9-caec631faa56', 'route': ['p2', 'e2', 'i3', 'x4', 'p3', 'c3']}
1769465944.2497377,RECEIVED,d9e05cb5-8d64-4bf6-9d88-115217813ec9,2a85a822-725d-4197-a67e-e6da1a8bd1e9,c4,c2,27,p2,?,surb={'id': '82f3af59-6c89-4963-bd48-866feccd0565', 'route': ['p2', 'e3', 'i3', 'x1', 'p1', 'c4']}
1769465944.284554,SENT,e990937a-d534-49a4-903c-0814f9cb633e,05239630-bb80-414f-9368-adfe476c9112,c2,c3,3371,?,p2,
1769465944.2847042,CREATED,6fe63759-d41b-4f54-9715-b9c7a5cd819f,402db09a-2f93-4714-bf71-cffcdcdb7ce4,c2,c3,27,?,?,surb={'id': '4725b969-0e1d-4fbe-ab63-9b3ef5dc3f76', 'route': ['p3', 'e9', 'i5', 'x7', 'p2', 'c2']}
1769465944.2989435,RECEIVED,6b8cc0c7-4f6d-49eb-b3c7-6abc26da4247,f007aaa8-1b06-4d04-9712-d138a33983df,c4,c2,26,p2,?,surb={'id': '64a87971-28c2-43f0-b2cf-69cb0ab4f169', 'route': ['p2', 'e9', 'i12', 'x11', 'p1', 'c4']}
1769465944.3690763,RECEIVED,fb54b4bc-f3c2-41a7-976a-4bb77d65849b,ef7d0d84-0061-4f6c-b92e-4005028282ed,c1,c2,26,p2,?,surb={'id': '1b3290c6-0ffc-4906-9426-d6ba82db5643', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c1']}
1769465944.3746986,SENT,d43d3102-3998-4e8c-8970-d1921f203d7c,92bc2e14-1533-400b-a85c-f7f5892c2477,c2,c3,3379,?,p2,
1769465944.3748622,CREATED,e308823a-3cd8-4b0e-8b9e-2f18faa8ce7b,a3a542bc-eb3e-4ec2-8dd1-f0844466465b,c2,c3,27,?,?,surb={'id': '7701bbac-704f-47cf-a3ed-4a98be5978f1', 'route': ['p3', 'e3', 'i11', 'x7', 'p2', 'c2']}
1769465944.38749,RECEIVED,6efbecab-1003-450a-809a-c0c8394f6daf,b685f0f1-022c-46e2-b2e7-28679e6356e3,c4,c2,26,p2,?,surb={'id': '1d643752-38b5-457a-9048-000c4962b76c', 'route': ['p2', 'e8', 'i3', 'x8', 'p1', 'c4']}
1769465944.4606009,RECEIVED,be9d646d-fa00-4b81-9c31-0420900ff925,aca5d972-8b39-4e02-9fb7-3795ed12664d,c1,c2,27,p2,?,surb={'id': 'be693f83-cd30-4981-8881-8558fdb9d328', 'route': ['p2', 'e4', 'i3', 'x7', 'p1', 'c1']}
1769465944.6239724,SENT,115c6fbb-ea35-4d3c-aed3-fb2885340f61,a38ad904-4972-4475-9baf-242e68f90585,c2,c3,3392,?,p2,
1769465944.624143,CREATED,4baaa83e-2131-474e-9b17-699b10360769,970d8838-7255-438a-b6ea-0561d9267299,c2,c3,27,?,?,surb={'id': 'e8a6a011-ce78-43e8-9fb2-8f2a4bae5ea6', 'route': ['p3', 'e1', 'i2', 'x2', 'p2', 'c2']}
1769465944.7527444,SENT,7e7a36c8-1bfd-44f8-96aa-0b7bf5be69d2,cbba437f-ccb9-4399-a71a-a6cd004d96b5,c2,c3,3379,?,p2,
1769465944.752817,CREATED,bf4ea63f-7ccd-4f47-badf-73c3fcb2af00,c5db50de-8d39-4e27-a8dc-c9fdaa78645c,c2,c3,27,?,?,surb={'id': '8022ad03-f276-4157-8307-b816a535c975', 'route': ['p3', 'e2', 'i1', 'x2', 'p2', 'c2']}
1769465944.760787,SENT,264c22c0-c90d-4be0-9f37-cb2bb7f1acec,9d870f31-8162-496d-8af3-928efce9d826,c2,c3,3376,?,p2,
1769465944.7608569,CREATED,d5a175a2-9fd4-4093-8ec9-f4055dfe504a,83445477-d867-409f-b8fa-27dc4e5283c9,c2,c3,27,?,?,surb={'id': 'e3948e76-f166-4d5a-abe6-f084a87cf914', 'route': ['p3', 'e3', 'i1', 'x8', 'p2', 'c2']}
1769465944.8561976,RECEIVED,60ec6c07-f18a-4e45-b943-13ac29656679,2eafc63a-bbbc-4c57-841d-94a7178064f8,c1,c2,27,p2,?,surb={'id': 'c0a16a37-934e-422c-9111-1a9e2adb2ea5', 'route': ['p2', 'e7', 'i5', 'x10', 'p1', 'c1']}
1769465944.8583102,RECEIVED,b4e4b2b3-e8d2-41b5-97b6-dba8255ed8b7,794b3bfa-1066-4993-983a-9f21de6bd331,c1,c2,26,p2,?,surb={'id': 'c01e1570-d53d-4e63-ab0e-4c5648721118', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c1']}
1769465944.9108286,RECEIVED,1ae68717-a337-4f19-bd0b-64ec7e833a6f,31e141f9-1141-4cff-b732-637cba77dab8,c3,c2,27,p2,?,surb={'id': '53df45bd-ebe4-4b3f-b8f9-d5a35ab2b240', 'route': ['p2', 'e10', 'i11', 'x1', 'p3', 'c3']}
1769465944.9292018,RECEIVED,734ee729-b191-46d6-8c42-2d21924bb4f6,5f58a194-eedd-491d-bef0-16dc45cf3698,c1,c2,27,p2,?,surb={'id': 'e9d6b0aa-837a-4089-9337-c692a479949a', 'route': ['p2', 'e2', 'i6', 'x3', 'p1', 'c1']}
1769465944.9725525,RECEIVED,d45d9cb6-517e-44d8-9832-7d4fd56254a0,577d221e-b359-4bbe-ab8c-35ee71efdabf,c3,c2,26,p2,?,surb={'id': '07e248a4-ade6-4161-89f9-918c3854c731', 'route': ['p2', 'e8', 'i11', 'x6', 'p3', 'c3']}
1769465945.1004097,SENT,5ec1e89b-a8ea-4125-b4e8-bfa20963d8af,32b62cf2-b66b-4479-b470-4bf049dd21c4,c2,c3,3380,?,p2,
1769465945.1004696,CREATED,ebede9a2-eff1-4678-937b-c0f4a3b5199a,b2c9eba1-3eac-4f5f-a773-cc446247477e,c2,c3,27,?,?,surb={'id': 'c82afc21-8995-442d-bcc1-9c32c8de51e9', 'route': ['p3', 'e4', 'i5', 'x1', 'p2', 'c2']}
1769465945.1168423,RECEIVED,ae48a7a9-40f0-4739-9e2f-fc8bc5f18311,d618a69a-fcc8-4e22-b3ae-14dc05d579e2,c4,c2,27,p2,?,surb={'id': '57129c0e-73d7-433e-a454-f818cbeab1df', 'route': ['p2', 'e4', 'i9', 'x10', 'p1', 'c4']}
1769465945.1651394,RECEIVED,c63ca91a-bc6f-4dce-b0f8-071877dd22bb,20ac6571-21a2-468c-b2bf-607928ca2cae,c4,c2,26,p2,?,surb={'id': '8a9059ce-cf1f-45bb-8def-8361ddc07214', 'route': ['p2', 'e1', 'i10', 'x6', 'p1', 'c4']}
