timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749960.1114664,RECEIVED,4663e0c6-4642-4d6b-a9f2-5752e4ce1d93,a53a6c4a-24a7-4a5c-aef0-5dd8c2a89dd9,c1,c5,26,p2,?,surb={'id': '56716436-111a-4962-b479-c07cb79a46c1', 'route': ['p2', 'e12', 'i10', 'x4', 'p1', 'c1']}
1769749960.244752,SENT,67cea8d7-feca-4f7f-9617-d308d21994e5,564720e4-8cc1-401c-9a8d-984c8cd5874f,c5,c2,3358,?,p2,
1769749960.244901,CREATED,227144f8-bbef-4d78-8743-141586757367,5c3c2649-b6c4-4a20-b0c5-c5d939731f54,c5,c2,27,?,?,surb={'id': 'c4ad1260-2298-4b0b-860e-2711d4605fd2', 'route': ['p2', 'e2', 'i12', 'x3', 'p2', 'c5']}
1769749960.263673,RECEIVED,101629ad-f9a7-418d-ba43-760cc13a6444,94f7c7c2-eb12-4577-bc27-0aecf43ea8f2,c1,c5,26,p2,?,surb={'id': '34bb75bf-24fb-45fe-88f8-0b2d5384185f', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769749960.4139051,RECEIVED,d2f972be-2271-4f81-93ae-5b9462f147d6,ebc41c29-403d-414f-a387-86827ea70578,c4,c5,27,p2,?,surb={'id': 'f8bbc40f-e738-48e7-bb15-0684e9277729', 'route': ['p2', 'e11', 'i3', 'x12', 'p1', 'c4']}
1769749960.5213006,RECEIVED,a360520c-595d-42cb-ac3d-f540dcd07c20,4360b472-9292-44ab-b7ff-c652b0db21dc,c1,c5,27,p2,?,surb={'id': 'a4d9d3ec-b98b-4a12-80c6-c1710c145560', 'route': ['p2', 'e8', 'i3', 'x7', 'p1', 'c1']}
1769749960.554382,SENT,f6713085-03e3-48d1-9231-d74088ff64a5,1c1793d2-23d5-4ed3-a389-df2e70ec22ab,c5,c2,3359,?,p2,
1769749960.5544589,CREATED,61727831-72f3-4703-b0ac-8b606294c000,f73faa9a-604e-4f42-8bc3-1c84c2c3b0b8,c5,c2,27,?,?,surb={'id': 'af140be2-8c78-44e8-ae42-7e6a0e810a53', 'route': ['p2', 'e1', 'i7', 'x9', 'p2', 'c5']}
1769749960.6176808,RECEIVED,ea8677c5-c080-4086-9417-25be12987b60,e78661de-788f-4d69-b3b5-6e032b4c7feb,c4,c5,27,p2,?,surb={'id': '3fb9d08d-a76d-4857-97df-4340d16d49be', 'route': ['p2', 'e6', 'i3', 'x1', 'p1', 'c4']}
1769749960.6702855,SENT,e4cb38bf-8325-4bdd-a023-b70457137208,e7abf138-4115-47ce-a266-7653b9c479e2,c5,c2,3376,?,p2,
1769749960.6704364,CREATED,2d516d38-553a-4298-bc81-cd32123da659,57254070-4c09-4e62-841c-2afd41d5848d,c5,c2,27,?,?,surb={'id': '84c84c1c-0e7a-49b2-b584-5a872ca8e8f5', 'route': ['p2', 'e9', 'i7', 'x7', 'p2', 'c5']}
1769749960.7080328,SENT,f87e6826-40be-42f1-b424-7c9a446bcf01,0fd9f04f-7440-4db8-88d8-b39b2a2f8b96,c5,c2,3396,?,p2,
1769749960.708241,CREATED,2fa35757-7ad1-4e2f-bb92-21409b7a9663,c538f0d0-4d1e-46a3-b277-90f6fd7dfd0f,c5,c2,27,?,?,surb={'id': 'e7f8482c-07e8-407d-b7b5-fba7de1792ea', 'route': ['p2', 'e1', 'i7', 'x7', 'p2', 'c5']}
1769749961.006913,RECEIVED,90df890e-9263-45f1-84fb-97f59b981980,9be28df1-84d3-4cd1-8edd-a57445d446ab,c1,c5,27,p2,?,surb={'id': '6714d827-4651-4eaa-a376-02718ee1b039', 'route': ['p2', 'e1', 'i1', 'x4', 'p1', 'c1']}
1769749961.3123193,RECEIVED,ae216d5b-4a67-429e-8475-187305e697ec,3dee86af-a967-4308-90a3-09cd1cdf227b,c4,c5,27,p2,?,surb={'id': '64067776-2b31-4e72-bd4a-8d676afee42a', 'route': ['p2', 'e1', 'i8', 'x10', 'p1', 'c4']}
1769749961.3379686,RECEIVED,61603bb3-36df-4935-99d9-074b454ec8c2,63c73e86-d673-4a87-b7a0-be691ba0ca26,c1,c5,27,p2,?,surb={'id': 'cd45473e-a181-4870-a8e3-0b43206d9667', 'route': ['p2', 'e6', 'i3', 'x2', 'p1', 'c1']}
1769749961.435499,RECEIVED,07774a61-6816-49cb-8d6e-1ced90bf36ad,90ded73a-b19f-4711-8f86-22e39d71f343,c1,c5,26,p2,?,surb={'id': '67f04927-e7fc-423a-a159-5ddfddeb88ad', 'route': ['p2', 'e12', 'i7', 'x5', 'p1', 'c1']}
1769749961.5686033,RECEIVED,c047f94b-d151-4a3a-92d6-b8f3eb635740,14084bdd-93d3-4e01-b173-8a0bf2ff5565,c4,c5,27,p2,?,surb={'id': '5cb15f02-5b92-41fb-8510-9d30fe899640', 'route': ['p2', 'e4', 'i6', 'x2', 'p1', 'c4']}
1769749961.6163044,RECEIVED,9bf9d352-4b37-42c7-aa27-7d91f5d28c24,095c86a3-96c7-49d7-a19a-fc0ec1cee2f4,c1,c5,27,p2,?,surb={'id': '5cdbbfac-34f8-4bba-bc01-9335fc91b565', 'route': ['p2', 'e8', 'i7', 'x5', 'p1', 'c1']}
1769749961.622102,SENT,80629755-d2e4-4c0d-8d7a-4f7c58f0d70e,ddaa4c3a-ef62-4764-b9ba-7d66fd3b6fc2,c5,c2,3376,?,p2,
1769749961.62219,CREATED,504fd856-2a24-4165-aab1-6cae89134b0b,22cb16de-1223-4432-ad3b-2cdea917f361,c5,c2,27,?,?,surb={'id': 'dde65be9-8d62-4adf-a775-5de7dc3936c1', 'route': ['p2', 'e4', 'i6', 'x6', 'p2', 'c5']}
1769749961.6453311,RECEIVED,47c55ae0-10de-4818-bcdc-83ddc385c295,cc744880-d7c1-4ac1-b43e-255d89319c09,c1,c5,27,p2,?,surb={'id': '54f06b44-6286-458e-a486-5f1282515f33', 'route': ['p2', 'e5', 'i1', 'x5', 'p1', 'c1']}
1769749961.6724024,RECEIVED,af482951-70f5-40e1-875a-27ef91fbd9d4,3145fd51-1b1d-4c8d-afec-1e47269f8ddf,c1,c5,27,p2,?,surb={'id': '64d99ce8-960f-49d2-b422-4d8d335b9967', 'route': ['p2', 'e12', 'i2', 'x5', 'p1', 'c1']}
1769749961.681503,RECEIVED,ed673845-8b9b-45f5-949e-8778f2e61bce,b13f2c18-43f9-4f86-8c89-c56cc7181574,c1,c5,27,p2,?,surb={'id': '47c52725-06b5-4333-ba3a-82e69c0e269f', 'route': ['p2', 'e12', 'i2', 'x7', 'p1', 'c1']}
1769749961.714437,SENT,3e6662fc-78ea-4483-ac21-a15cc4b3bf93,0ebea1d9-de27-45c9-ba2d-6b9e8d1095e0,c5,c2,3371,?,p2,
1769749961.7145119,CREATED,9e1ae7be-0920-40ad-8530-8eb7f9eb5bd5,87b5ff5d-7a2f-4627-a665-567b42524699,c5,c2,27,?,?,surb={'id': '0af34d3b-39b4-404d-8325-f3ec1536794f', 'route': ['p2', 'e9', 'i1', 'x2', 'p2', 'c5']}
1769749962.0753326,RECEIVED,536453fd-6415-4ddf-8106-1e4c6e9badc8,ef9f95a7-f501-4e2e-bfbd-5b7c24d6ca97,c1,c5,27,p2,?,surb={'id': '89b37cb6-e478-43a5-a89a-c1a619a68c73', 'route': ['p2', 'e8', 'i2', 'x12', 'p1', 'c1']}
1769749962.1013174,SENT,631c8f64-a74f-4fa0-82af-d717c174258f,7c85c669-3826-4daa-8f0a-409a035fd6b0,c5,c2,3383,?,p2,
1769749962.101468,CREATED,2fc41194-3453-4c29-a41b-fab3c649b354,b360a2df-ffb2-4f1b-bb50-33a31a3f7a81,c5,c2,27,?,?,surb={'id': '36cce1d0-83c7-480d-bf9d-5c069bc30ee7', 'route': ['p2', 'e4', 'i4', 'x3', 'p2', 'c5']}
1769749962.1366405,SENT,9e5df784-3137-46c7-a11a-3a0c18f5d625,f36076fd-1739-4c7b-8f14-9fc4a353c0b5,c5,c2,3388,?,p2,
1769749962.137257,CREATED,58c399ce-a924-41dd-b177-5d1917115a47,e60514f3-8b5e-4a74-9cda-555c06687884,c5,c2,27,?,?,surb={'id': '87f5a393-7f76-4abb-b64a-1ff3cfc32409', 'route': ['p2', 'e2', 'i6', 'x4', 'p2', 'c5']}
1769749962.2360663,SENT,e1273071-0511-4a82-b311-c92a6a5b436e,30affaaf-97f6-497c-86c6-319fc179ce7f,c5,c2,3399,?,p2,
1769749962.236196,CREATED,0d98404b-e75d-43d5-90d6-2f0aba294214,e3451542-8089-410e-b825-5ea3049c92bb,c5,c2,27,?,?,surb={'id': '79467007-fa0d-463c-abbb-9826b23989a6', 'route': ['p2', 'e3', 'i11', 'x9', 'p2', 'c5']}
1769749962.7043417,RECEIVED,87f279a3-e849-49ed-b762-532cf8ca931e,41bbcd18-c7ee-4ca6-a0aa-a59e1edf9dee,c1,c5,27,p2,?,surb={'id': '92e5f9a2-316b-4c55-a352-ded35c3889a9', 'route': ['p2', 'e2', 'i6', 'x5', 'p1', 'c1']}
1769749962.7671664,RECEIVED,0f9a453c-037d-4ffa-852a-c804aa9d3001,ea00b556-a757-40e7-b5e5-6f946d0bb896,c1,c5,27,p2,?,surb={'id': '2c301e2a-74b0-4fb9-b4aa-35aed7daef57', 'route': ['p2', 'e10', 'i11', 'x6', 'p1', 'c1']}
1769749962.779021,RECEIVED,b3969520-3538-4ada-bb1c-38609ad9e6e6,c31d512c-eea4-4c0f-9516-241cd18260dd,c1,c5,26,p2,?,surb={'id': '44d6b86d-bcbf-4077-8cae-49305553fdb1', 'route': ['p2', 'e3', 'i6', 'x6', 'p1', 'c1']}
1769749962.8718565,RECEIVED,6462625f-4022-441f-9173-1e4478d950e3,ea904374-173a-4fb0-9198-814039889d0f,c4,c5,27,p2,?,surb={'id': '0fefd75a-bc1c-42ea-977a-94dc23dff729', 'route': ['p2', 'e7', 'i4', 'x6', 'p1', 'c4']}
1769749963.2935898,SENT,f5d3fec6-98fa-4082-8297-7890b5c091b6,b10700f7-3e4e-4c8a-959f-95d7cd1e1f23,c5,c2,3383,?,p2,
1769749963.2937422,CREATED,9008933a-0019-4c61-8f35-4dafd78ef2c6,5aa60d5f-c225-45b4-824f-4bbfdaedeb3c,c5,c2,26,?,?,surb={'id': 'f746d766-3aec-4001-9820-188c80b0a575', 'route': ['p2', 'e6', 'i11', 'x4', 'p2', 'c5']}
1769749963.4308913,RECEIVED,de95d267-0c0f-4c75-a0e8-e9741286a0e8,14c1b7cd-518c-43cf-8723-eb5af0beec39,c4,c5,27,p2,?,surb={'id': 'e8b5054f-119f-4c70-ae91-8bb8a271e038', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c4']}
1769749963.4563818,SENT,691152da-0b0c-4380-ac88-a09f6c5350e3,f72c96c1-583a-47da-a52e-273583132c98,c5,c2,3380,?,p2,
1769749963.4564843,CREATED,96181665-c145-4899-be96-6df5945966cb,50e2706e-ca89-4a45-aa6d-1a5e9f6de2a6,c5,c2,27,?,?,surb={'id': '8ede0e24-fe5b-4cc5-8874-832e76f7e1a8', 'route': ['p2', 'e4', 'i6', 'x1', 'p2', 'c5']}
1769749963.5487447,RECEIVED,24dd86fd-8f23-4648-948a-ff2692b07b18,63b4cf41-b5ff-4e29-a1b6-f2853642e40c,c1,c5,27,p2,?,surb={'id': 'd8362e2c-4e81-434b-9552-fe02b42b99f2', 'route': ['p2', 'e2', 'i8', 'x12', 'p1', 'c1']}
1769749963.5639346,RECEIVED,81154dc3-82de-4ce2-8890-82b784df583e,07120aab-4bef-4033-9e49-2735b5dbce54,c1,c5,27,p2,?,surb={'id': '543a4769-efcc-4995-8de0-6cdaf5ca2234', 'route': ['p2', 'e5', 'i12', 'x3', 'p1', 'c1']}
1769749963.6769063,RECEIVED,0275b963-d238-4d75-9494-b5f56efbd997,70554196-1430-4d5c-9606-0a36d7801c2f,c1,c5,27,p2,?,surb={'id': '8071f1b3-e568-4f43-8827-83522d92a838', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769749963.8186054,SENT,6e3bd2ab-d593-4bd4-84fe-8ecd63c036bf,87da29df-c36d-4737-bc45-b486ae418922,c5,c2,3368,?,p2,
1769749963.818697,CREATED,4210f13a-1b11-4e64-aa93-263e3ae2c6d8,b865f101-cb18-4be2-a58e-8f4d97fea479,c5,c2,27,?,?,surb={'id': '7188e001-42ea-4e2a-8252-e1d61025b80f', 'route': ['p2', 'e5', 'i11', 'x2', 'p2', 'c5']}
1769749963.9088237,RECEIVED,9b92dae3-25a4-4020-8d2d-c5777ecfaec9,1e691dde-4ab2-4644-8a1b-9726e9b9a622,c4,c5,26,p2,?,surb={'id': '67c86048-a9bc-45e0-95e8-d885289c9a0b', 'route': ['p2', 'e11', 'i9', 'x11', 'p1', 'c4']}
1769749964.4013305,RECEIVED,e5e55556-a4be-4166-9ead-ad3ad7a40c24,99c94bba-bfbc-405d-95de-351e8709bb2a,c1,c5,27,p2,?,surb={'id': '451e1c8e-0463-4411-b1b6-a7ad454a9647', 'route': ['p2', 'e2', 'i7', 'x12', 'p1', 'c1']}
1769749964.7505274,RECEIVED,a071572b-7a99-452d-8e41-c0b95eecc49e,07c8fbac-6929-4e41-8019-87013e134f55,c4,c5,27,p2,?,surb={'id': 'd1809bef-e279-4731-bd8b-6cae58194b49', 'route': ['p2', 'e9', 'i8', 'x12', 'p1', 'c4']}
1769749964.7583497,SENT,61318409-bdb6-405f-af43-ebff7700bcc9,021f02b0-93db-42ca-b6de-c3ed102d21a7,c5,c2,3372,?,p2,
1769749964.7584825,CREATED,2c095c3c-b7f6-46da-8a64-fa9b6b98d998,15c6a7cb-33d0-401d-8e1d-0d5f394d7f34,c5,c2,27,?,?,surb={'id': '254ea76b-e2dd-45ae-9b56-9e978f1a5e3f', 'route': ['p2', 'e4', 'i12', 'x2', 'p2', 'c5']}
1769749965.0033426,RECEIVED,7c5ead14-2f0e-4707-8817-45c8948b80f4,45b75c17-bf54-4a93-86bc-5ce766d5cdb4,c1,c5,27,p2,?,surb={'id': '830af0ab-bf41-4c47-b27d-c290a0ebd286', 'route': ['p2', 'e7', 'i7', 'x8', 'p1', 'c1']}
1769749965.0337903,SENT,f340be8c-a85e-42e7-9940-e1f43b47decc,57fcb11f-32d6-4616-986a-1ede28b267ac,c5,c2,3388,?,p2,
1769749965.0338755,CREATED,a8b45d12-502f-4cb8-a753-5225fc0375be,78683ec5-dc49-479d-9f5f-ba5a3d4d8e24,c5,c2,27,?,?,surb={'id': '53ca9028-0a8b-429d-aac0-9e66f3ff3e8c', 'route': ['p2', 'e6', 'i11', 'x7', 'p2', 'c5']}
1769749965.146295,SENT,f1f1c0a9-4d22-4e4e-a48b-1cb05881845d,039e2f89-f02d-4baa-8ce7-1abfe243d058,c5,c2,3383,?,p2,
1769749965.1464458,CREATED,c0034095-ddbc-41cf-8ab3-aa6dd0ee0621,41180f12-778b-4ed4-aaaf-277595b3da87,c5,c2,27,?,?,surb={'id': 'f328772d-b13c-48c2-b31f-3d777eb30c5f', 'route': ['p2', 'e8', 'i6', 'x7', 'p2', 'c5']}
1769749965.2581966,SENT,a46c8717-8152-4e01-9de5-d7d5ba958343,4ccfda26-8ec2-4a2d-83a3-d40cde07ef72,c5,c2,3356,?,p2,
1769749965.258346,CREATED,ab53ff0b-83b7-4f52-b62d-8407d2e56614,7b10a68c-b728-4a32-824c-5d67ba943324,c5,c2,26,?,?,surb={'id': 'ebf18f7c-5511-4d72-99d7-6445ede9f971', 'route': ['p2', 'e9', 'i6', 'x8', 'p2', 'c5']}
1769749965.3921945,RECEIVED,3a84d8fb-6242-4165-9d6e-9fd74b7a74d4,ffbe7f05-4e30-41a6-8dd9-ac4b957f2f1c,c1,c5,27,p2,?,surb={'id': '283f2bbf-061c-4c0b-91ac-54d220c8de5c', 'route': ['p2', 'e1', 'i2', 'x4', 'p1', 'c1']}
1769749965.497522,RECEIVED,dc717b6f-34cb-4be8-993a-c74ec5fa2028,ec9095b7-42a1-4fd4-9dcb-1ea095553cf1,c4,c5,26,p2,?,surb={'id': '0e7394fd-1555-4aaa-8647-6a1d3bcb74ed', 'route': ['p2', 'e9', 'i10', 'x10', 'p1', 'c4']}
1769749965.7076066,SENT,ec60c436-fe98-4a05-b900-868a1dd06a6c,f7c63262-d1f4-4e61-9872-23967ac4536b,c5,c2,3396,?,p2,
1769749965.7076843,CREATED,9fb86d93-70f2-4f17-8722-9e661cdb991e,76023fd9-3c4a-4e14-9c1f-acc3b1c197c0,c5,c2,27,?,?,surb={'id': '4f2657a2-1dfb-45a9-b8aa-2f5d0c663fc3', 'route': ['p2', 'e4', 'i11', 'x10', 'p2', 'c5']}
1769749965.767317,SENT,55f56afe-25a7-4f59-b0ba-0e388102a215,254bfb65-0730-4e6f-9dfc-cbc1858ac58f,c5,c2,3377,?,p2,
1769749965.7673936,CREATED,aed6a16c-c185-40a9-a9fc-7fe209c801c0,a3b7bff0-bd8b-4d93-9ab2-e43c2b482674,c5,c2,27,?,?,surb={'id': '53691d0d-7cc5-4fcd-ad59-e2ac6959c7ad', 'route': ['p2', 'e8', 'i5', 'x12', 'p2', 'c5']}
1769749965.978813,RECEIVED,e539f47c-8369-4385-8ec0-4b8e46a492c2,4b26912a-1580-4d2c-ae71-fce53da44819,c4,c5,27,p2,?,surb={'id': 'da339370-0ea4-4c26-b845-87082cbee7b2', 'route': ['p2', 'e3', 'i8', 'x5', 'p1', 'c4']}
1769749966.0983815,RECEIVED,0bd49302-f8f0-4684-9799-1226342a0528,75328776-6798-4f9e-8979-892ba0de4bd2,c1,c5,27,p2,?,surb={'id': 'a38e6ce6-fcff-44b4-8398-a99c73bc3054', 'route': ['p2', 'e10', 'i7', 'x2', 'p1', 'c1']}
1769749966.1913128,RECEIVED,4e585952-520e-4f9d-98c0-b9d7270abae4,2e334b10-f9c1-471b-9f50-9c9ea2d68286,c4,c5,27,p2,?,surb={'id': '1649399b-a9c4-438e-8789-b3bea2596639', 'route': ['p2', 'e5', 'i9', 'x5', 'p1', 'c4']}
1769749966.204532,RECEIVED,9c3aa766-74e2-4d5d-bfc5-5dd8b806ad42,8975ab96-0b8d-4ef7-abb4-7e3379b30f75,c1,c5,27,p2,?,surb={'id': '3dd7bf56-9cd2-46c1-ba7d-993d70678066', 'route': ['p2', 'e2', 'i10', 'x11', 'p1', 'c1']}
1769749966.2622771,RECEIVED,d73ecf8c-60d8-4b88-bcf3-d0a6f0455c45,f8d44dd0-ec17-443f-a5b8-7d81ff20b1e0,c4,c5,27,p2,?,surb={'id': '613d5c0d-90e5-4016-ad3e-20b22152796f', 'route': ['p2', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769749966.3142157,RECEIVED,3b3ace4c-8b78-4bcf-bb8e-8bcf9c39e630,13b990d5-c0a3-441a-bfea-a331d9d46aa8,c4,c5,27,p2,?,surb={'id': '6edcfba5-8ac2-4766-a47e-3ea28d21ff97', 'route': ['p2', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769749966.3304534,SENT,8cf1f189-be48-4604-8ea3-e8024fc4db7f,a9f502cd-271d-466d-b5b6-2cf18cb7185b,c5,c2,3378,?,p2,
1769749966.3305295,CREATED,2ee61053-5792-489d-9a2c-7a436c31e34b,a5203ee2-3bb9-424b-a91c-62a9096524fe,c5,c2,27,?,?,surb={'id': '218989f6-c8f9-4b9b-bc1d-ff3319dcd86f', 'route': ['p2', 'e11', 'i10', 'x6', 'p2', 'c5']}
1769749966.567862,RECEIVED,c8bb3781-5145-4077-b221-38188d4f7615,3a8e47bb-88df-4747-9d22-211dc55facf3,c4,c5,27,p2,?,surb={'id': '91820f28-a976-428c-a598-f29dddf48cfa', 'route': ['p2', 'e7', 'i6', 'x11', 'p1', 'c4']}
1769749966.8334963,SENT,3eacdc9f-66d2-4416-91ea-debb22e027e3,c149caeb-7fb6-4ef6-8e56-bcfc4e0543b1,c5,c2,3393,?,p2,
1769749966.8336315,CREATED,f6bf13eb-dd08-4bba-bb0a-7660e78286d3,218a3dca-c750-4d32-b4de-4dc3badfe5d4,c5,c2,27,?,?,surb={'id': '573acf7f-24c4-4320-88d8-e8f903aff087', 'route': ['p2', 'e5', 'i10', 'x9', 'p2', 'c5']}
1769749966.8549302,RECEIVED,7945ba01-9ec6-4566-8c79-61d21ec35abb,110b484b-9e5a-408f-b4fb-42799383d166,c1,c5,27,p2,?,surb={'id': '0b432c81-1cde-4e3e-9bc6-31b04a0713f9', 'route': ['p2', 'e11', 'i5', 'x5', 'p1', 'c1']}
1769749966.8770123,SENT,3067a38d-1e12-4112-afc3-e3e27a3cfdc1,5275a527-188a-42c0-ab46-54132a1dbe87,c5,c2,3395,?,p2,
1769749966.8773212,CREATED,ca8f6ce2-6e62-4a9a-b52e-2693baedbfaf,e6914b96-497f-445f-9274-798c5be89424,c5,c2,27,?,?,surb={'id': '9c129985-e423-4ba7-98d4-24595c3e6234', 'route': ['p2', 'e1', 'i10', 'x7', 'p2', 'c5']}
1769749966.9415367,SENT,4b09be8b-8879-4190-b819-81cb59311a4f,c271427b-9557-4c44-85d3-966e4af35f41,c5,c2,3374,?,p2,
1769749966.94167,CREATED,dcd14ba3-171a-4969-b35f-74d80742c07b,d3841044-fe64-4600-9194-5a375e3dbb90,c5,c2,27,?,?,surb={'id': '971b24e3-9251-4d94-83c9-af1940a8b88d', 'route': ['p2', 'e7', 'i9', 'x1', 'p2', 'c5']}
1769749966.9629886,SENT,f8a61f4b-3ddb-4bd9-aa4c-0217535c56fb,785ac44d-2fcc-41a5-aa86-27dcebb3fd08,c5,c2,3377,?,p2,
1769749966.963146,CREATED,e93e627e-57af-4fbc-9f91-93cc86b8afaa,09311b32-8484-490d-aab2-c23106ebfd8c,c5,c2,27,?,?,surb={'id': 'df54399f-bed6-46a0-9c7b-af57ddf1b536', 'route': ['p2', 'e7', 'i3', 'x1', 'p2', 'c5']}
1769749967.0347543,RECEIVED,f5188db0-9300-45d1-a291-df454a893961,42993cea-a4ec-4b7f-aea9-7e28b6cb18b2,c1,c5,27,p2,?,surb={'id': '1894cfd8-f4dd-4871-af5c-85ce5244f9f2', 'route': ['p2', 'e9', 'i12', 'x5', 'p1', 'c1']}
1769749967.2479856,RECEIVED,821667a4-e50c-4745-a57c-d9a54ffe1474,eb893b15-4665-4502-8860-25f0a7f54a89,c4,c5,27,p2,?,surb={'id': '0001aa53-bb78-4ec8-bdaa-66c0f9eaf5b4', 'route': ['p2', 'e7', 'i9', 'x7', 'p1', 'c4']}
1769749967.295147,RECEIVED,beb08cd0-0471-4020-b1ae-40ebda8f9b2d,ef8a0f31-bc4b-460c-9529-8db512216f09,c1,c5,26,p2,?,surb={'id': 'a4464595-b1b7-4891-b9b0-2b6084a0822b', 'route': ['p2', 'e2', 'i10', 'x7', 'p1', 'c1']}
1769749967.2963302,SENT,8be2058a-adfb-4d09-b97d-41401983a988,d328f372-46d0-469f-aadb-ee848e96780a,c5,c2,3363,?,p2,
1769749967.296459,CREATED,b6cafd21-01bb-410f-9ed3-93ac85daacdc,40b72dfa-9c0f-4b8e-9786-7fc4cbb377e3,c5,c2,27,?,?,surb={'id': 'c56200b1-2012-4c2a-b73b-b2f58c8259c8', 'route': ['p2', 'e1', 'i8', 'x7', 'p2', 'c5']}
1769749967.326945,SENT,5717e0c6-633c-4222-8381-16e04331f47d,8d5b5113-5bbe-46df-9686-14ed3bcc2eb7,c5,c2,3375,?,p2,
1769749967.3270957,CREATED,f1859b3d-92f8-47ba-aa05-aeae63cfb88b,c105d7b2-efb0-4405-99fb-4e80a8e619fb,c5,c2,26,?,?,surb={'id': 'a18a930e-7b3d-4d3b-b9eb-ee197e1c48d0', 'route': ['p2', 'e7', 'i6', 'x7', 'p2', 'c5']}
1769749967.381368,RECEIVED,65f7dd61-1efb-4d69-888b-767703081413,b9668aee-215b-4d1c-b1f1-27cf96b8bbca,c1,c5,27,p2,?,surb={'id': '5cfe15b9-1e99-4312-8e35-36ce12c2a41a', 'route': ['p2', 'e2', 'i7', 'x8', 'p1', 'c1']}
1769749967.5962107,RECEIVED,60d01e0c-8d22-4e8e-8b25-22a3107e4394,c726633e-60f1-4bd9-948b-bcd56222ef2f,c4,c5,27,p2,?,surb={'id': '34f60c4d-b6ca-4724-b6e4-2c7da2189d69', 'route': ['p2', 'e4', 'i1', 'x10', 'p1', 'c4']}
1769749968.025901,RECEIVED,ec42e344-4893-424a-a7b8-e2cb40e20bfc,f942b25f-2dc6-4b81-abf9-b7d67abcdebc,c4,c5,27,p2,?,surb={'id': '77dbd8ea-c54b-49d6-926a-a198b6483695', 'route': ['p2', 'e3', 'i4', 'x2', 'p1', 'c4']}
1769749968.1283085,RECEIVED,0bb76736-8f2c-4a84-986a-8c13cede1f9a,c3e9f0a3-6056-4579-8325-1ff1c0afd332,c1,c5,27,p2,?,surb={'id': '8518007a-4baa-4bc6-92aa-f948d62a9986', 'route': ['p2', 'e4', 'i2', 'x12', 'p1', 'c1']}
1769749968.1586761,SENT,ad05c7bd-f5b9-4eae-9bf4-8b4a0b6fd125,f4bd8c64-1ef0-449e-bc17-a7e0c00c0f92,c5,c2,3376,?,p2,
1769749968.158748,CREATED,73381e1c-5fef-4670-8372-7ca6acb48c1d,5f93f632-3e2f-4693-8d95-8963ef0fd660,c5,c2,27,?,?,surb={'id': '9d933055-47c3-494b-adca-c2c0769d996b', 'route': ['p2', 'e7', 'i5', 'x3', 'p2', 'c5']}
1769749968.1988852,SENT,b64ff31a-c512-47b2-b25c-b12e67ed0446,38562c6b-3c4c-4ccd-b246-fa1c719dd7e8,c5,c2,3396,?,p2,
1769749968.1989577,CREATED,4d5400e7-545c-4bd0-9209-fee7d5045f0a,c762c50f-f7d7-4aea-8d65-f7facd7c4f50,c5,c2,27,?,?,surb={'id': 'e6f05698-5160-4ad0-aed2-ac0201ccb0d1', 'route': ['p2', 'e10', 'i10', 'x6', 'p2', 'c5']}
1769749968.211914,SENT,8f7104e0-ff8c-4630-a7a6-d39cc562407e,2803b722-c833-4796-8a5e-1476dc4fa23a,c5,c2,3380,?,p2,
1769749968.211984,CREATED,17339785-8afa-44ac-a5a9-34c39022ea85,4bc88600-ce4c-41fb-a1e1-d39b551b213a,c5,c2,26,?,?,surb={'id': '986f11d7-529b-41d6-81a3-3b12d91ccca6', 'route': ['p2', 'e11', 'i3', 'x5', 'p2', 'c5']}
1769749968.3300998,SENT,5835de3f-8174-46d1-8c4f-9b0fe8bc61d0,9ae4f4d7-de11-4222-a31b-2f5b212fa200,c5,c2,3371,?,p2,
1769749968.3301735,CREATED,f55fd8d5-57de-46d4-9b9d-bf9a79dcadd4,b6fa3334-15ab-426d-ba39-9c1fdb78e260,c5,c2,27,?,?,surb={'id': '167b21e2-3fdd-46d6-96f4-93e4d8bd9c62', 'route': ['p2', 'e8', 'i9', 'x2', 'p2', 'c5']}
1769749968.401938,SENT,fb973528-f0de-462e-a601-ec237bcd66f4,59c1a23e-cff4-43e8-8693-b3ecff89f9d5,c5,c2,3391,?,p2,
1769749968.4020116,CREATED,b093ef58-d08e-4f4f-8e9c-77e3f7d5a5d2,ff43534f-da96-4765-8750-9f7d6f826a42,c5,c2,27,?,?,surb={'id': '4e24c875-bbfa-430a-91fb-f54e08905693', 'route': ['p2', 'e10', 'i9', 'x11', 'p2', 'c5']}
1769749968.493538,RECEIVED,05a40ccd-6640-4fe3-8608-074b345c6bce,9d2b16e8-abff-4a4e-a1a2-5022e270be51,c4,c5,27,p2,?,surb={'id': 'a192c7e3-f148-48df-a0da-4d65b4b81da9', 'route': ['p2', 'e2', 'i5', 'x5', 'p1', 'c4']}
