timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769755317.995764,SENT,d16cdd9d-cfb9-408e-8c0f-a8cb2b17603c,f3ddbf06-44b3-49af-a92d-3ed54bb10f4d,c2,c3,3359,?,p2,
1769755317.9959388,CREATED,e654d77d-fafe-4f6c-92cb-499700ee9848,e9dd4d52-1ad9-4413-bdb7-631b7b22d73d,c2,c3,26,?,?,surb={'id': 'eca8ca1d-7949-4858-a58b-87658e352aef', 'route': ['p3', 'e10', 'i5', 'x4', 'p2', 'c2']}
1769755322.6975985,RECEIVED,dc5a44bb-3174-4a66-99ff-1a52f2b49449,27cbefb7-a650-4f8d-b074-b90551ddbea3,c1,c2,27,p2,?,surb={'id': '4f23d022-95ec-4d27-981e-8bd88327378b', 'route': ['p2', 'e3', 'i3', 'x4', 'p1', 'c1']}
1769755322.7135057,SENT,80a601f6-6f1e-4315-b6b9-ac5e6eceb39b,d974eea7-c1be-43c4-9ae4-d0f0f30e483d,c2,c3,3359,?,p2,
1769755322.7136412,CREATED,e2335dda-535d-43a7-bcf3-1bb52e6e286b,65fa4232-0356-4c69-a796-3a77c3f1d4ef,c2,c3,27,?,?,surb={'id': '1d400d56-8c1a-4696-9d92-017335e82127', 'route': ['p3', 'e6', 'i1', 'x8', 'p2', 'c2']}
1769755322.7182217,RECEIVED,65f2a896-62f3-41b4-a433-7ebf461b6036,aa7e8f21-088d-4c9b-88df-b8748b51cc43,c1,c2,27,p2,?,surb={'id': '34029741-625f-489b-ab2a-e9aa06b1781f', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c1']}
1769755322.75309,SENT,5624cf63-2c90-465c-b1cd-0fecc83b5637,1c58aca2-4918-4674-acd5-a0263f492838,c2,c3,3395,?,p2,
1769755322.7532449,CREATED,e91d1ce9-e250-47c5-9678-1ffcc99a47b4,65fa4232-0356-4c69-a796-3a77c3f1d4ef,c2,c3,27,?,?,surb={'id': '1d400d56-8c1a-4696-9d92-017335e82127', 'route': ['p3', 'e6', 'i1', 'x8', 'p2', 'c2']}
1769755322.8000162,RECEIVED,369060eb-8658-42e1-a752-6d2b8109bd04,2204b205-eec2-46cb-9f66-1b07b5d9cdf6,c4,c2,27,p2,?,surb={'id': '8ed415c0-b53b-46b1-83ff-029cddfd3669', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c4']}
1769755322.9488635,SENT,9a0c10c2-21ec-435f-8af3-a24f6b2d3910,09e4c450-8275-4f1d-ab1b-4bd0c9eaf0e1,c2,c3,3384,?,p2,
1769755322.9490135,CREATED,6c9e9713-ccfb-4eb1-8c9a-2b8a082a6848,5924261d-cce3-4c0a-980a-1071a66aba04,c2,c3,27,?,?,surb={'id': '11cc8cdd-40fe-4503-8538-548c22daa104', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769755323.080377,RECEIVED,9e1b51de-100f-46cb-b6fa-29575cf22fd4,3ca53a35-cf07-4a38-9276-2cb0c757c4c6,c4,c2,26,p2,?,surb={'id': 'd747f734-3d42-4d26-96e2-bda5e7ca673e', 'route': ['p2', 'e6', 'i3', 'x8', 'p1', 'c4']}
1769755323.1319747,SENT,ab7ba703-98e2-4096-9e66-b4077763896c,0c50c3c5-f5d0-4a4c-a5ca-13101c1875d7,c2,c3,3381,?,p2,
1769755323.1321292,CREATED,2ce935ab-08ed-4f15-a09f-e5751f500e8d,5924261d-cce3-4c0a-980a-1071a66aba04,c2,c3,27,?,?,surb={'id': '11cc8cdd-40fe-4503-8538-548c22daa104', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769755323.2111397,RECEIVED,87efd1ff-a6f2-428d-8e18-970293334e83,25ea808c-69b6-41e4-abf7-40b33c9da304,c4,c2,27,p2,?,surb={'id': '6f220f0b-bf01-427b-91df-0917722a80d0', 'route': ['p2', 'e12', 'i9', 'x12', 'p1', 'c4']}
1769755323.2964673,SENT,3f66f513-5850-4386-a909-4351bdee3fe7,86eda7ad-ef07-4856-a674-15ad48bee2f6,c2,DROP,2023,?,p2,
1769755323.296582,CREATED,540d28f5-5e3d-4991-8d7f-ff730b47c599,8006ced7-b151-4279-8f34-199bb1235502,c2,DROP,26,?,?,
1769755323.3374429,SENT,8278c883-2c05-4630-93bb-c144527062b1,6779379c-80b3-4cd9-b90a-7720f4e24913,c2,DROP,2016,?,p2,
1769755323.337559,CREATED,2cdad30b-562f-44b8-be49-c6c948f3a603,52a9520f-6e7c-4e6f-a758-17d443644e55,c2,DROP,26,?,?,
1769755323.5349874,RECEIVED,c2cdd58e-4338-4e38-bd3e-8af2043d94d5,8d984798-5860-41f9-b87f-c9b71aff0660,c4,c2,27,p2,?,surb={'id': '775c777f-64b1-4308-a6f1-754fe4d43407', 'route': ['p2', 'e11', 'i4', 'x3', 'p1', 'c4']}
1769755323.679589,SENT,ffd7bf17-d81c-4669-bb47-cb0737eca697,28963f1c-3a5a-4e53-8bd1-24c392fe3a50,c2,c3,3372,?,p2,
1769755323.6797314,CREATED,8a95b1f9-aa8e-4cd1-a53e-16c4867744f2,14927e94-83bd-450f-9368-0dab9dc43974,c2,c3,26,?,?,surb={'id': '4774c371-3587-460b-bdaa-9b0e6c648bcd', 'route': ['p3', 'e12', 'i4', 'x7', 'p2', 'c2']}
1769755324.124431,SENT,64df41ec-2414-4d14-9ebd-9bec83c4f1a5,f45073f8-d282-4739-b0bb-b2710f6083a9,c2,c3,3361,?,p2,
1769755324.1245875,CREATED,0edc6e97-c843-4364-94f7-0b23b750d07a,14927e94-83bd-450f-9368-0dab9dc43974,c2,c3,26,?,?,surb={'id': '4774c371-3587-460b-bdaa-9b0e6c648bcd', 'route': ['p3', 'e12', 'i4', 'x7', 'p2', 'c2']}
1769755324.2979898,RECEIVED,279043c4-70cd-4a92-8726-3efd1cc38260,faac10ca-3d05-408d-b1bc-aece2863d3c0,c1,c2,26,p2,?,surb={'id': '702c5da6-eb20-4b98-8d2a-01972296778a', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769755324.6319764,SENT,df7a3475-2239-4dc4-8dc2-2fea8a031354,33ce6a97-b0ea-4603-a8d8-2e013b458224,c2,c3,3384,?,p2,
1769755324.6321378,CREATED,cb978471-9a32-41bd-8b2f-6edb8fef715a,1a4d0c8e-af51-4180-b8f6-9a71a699648a,c2,c3,27,?,?,surb={'id': '4f219101-374f-49e7-a7c0-de852374cb72', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769755324.6828818,RECEIVED,e516ed43-c04b-46d3-9925-b8f109771bb2,faac10ca-3d05-408d-b1bc-aece2863d3c0,c1,c2,26,p2,?,surb={'id': '702c5da6-eb20-4b98-8d2a-01972296778a', 'route': ['p2', 'e10', 'i7', 'x10', 'p1', 'c1']}
1769755324.7453115,RECEIVED,33c9cd88-3491-4551-a7b8-fe1446a89ec1,8d984798-5860-41f9-b87f-c9b71aff0660,c4,c2,27,p2,?,surb={'id': '775c777f-64b1-4308-a6f1-754fe4d43407', 'route': ['p2', 'e11', 'i4', 'x3', 'p1', 'c4']}
1769755324.7956722,SENT,4498131c-5316-40b9-ad3d-bd2175fc368d,fb5590b6-c285-4a5c-aeeb-121f21e0e3cd,c2,c3,3386,?,p2,
1769755324.795797,CREATED,d220e92c-7272-488a-9fa6-a938c7862242,1a4d0c8e-af51-4180-b8f6-9a71a699648a,c2,c3,27,?,?,surb={'id': '4f219101-374f-49e7-a7c0-de852374cb72', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769755325.301065,RECEIVED,8d809676-68d3-4ef0-afb5-fc56aeb4d8ef,a6aa0afb-ba17-4fbf-ac61-1a983346c352,c4,c2,26,p2,?,surb={'id': '3e582c26-9660-4f74-bf8c-69c8219c4c60', 'route': ['p2', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769755325.4030156,RECEIVED,6149f13f-2c2d-4d30-b998-0a8069916cee,068e2049-88d3-43ca-8602-c63a83609611,c1,c2,26,p2,?,surb={'id': 'b6a76283-09b8-4b2e-a610-2e893594c9bf', 'route': ['p2', 'e8', 'i9', 'x2', 'p1', 'c1']}
1769755325.601281,RECEIVED,24015d87-eccb-4c3b-b85b-f40f25a6fd6a,0893e5d2-f1e4-4070-ab7e-019430390845,c1,c2,27,p2,?,surb={'id': '16328069-5bea-4f5b-b9d0-b5f5a00d13ac', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c1']}
1769755325.8047068,SENT,454fd205-b399-4544-a15e-99e63c4146f3,051c404d-f53f-4016-9d27-8175fb4e1538,c2,c3,3376,?,p2,
1769755325.804851,CREATED,b7a4ad32-a04a-4867-9ffa-1ca4b1fc6b95,e5515850-15db-4a5b-8879-d5de2326299b,c2,c3,27,?,?,surb={'id': 'af7b94ff-a5c5-49e2-9756-fd8313a45b41', 'route': ['p3', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769755325.8116853,RECEIVED,08bdbccd-1e1d-4b55-863f-88fe74d368ff,aa7e8f21-088d-4c9b-88df-b8748b51cc43,c1,c2,27,p2,?,surb={'id': '34029741-625f-489b-ab2a-e9aa06b1781f', 'route': ['p2', 'e2', 'i6', 'x6', 'p1', 'c1']}
1769755325.844694,RECEIVED,48185b3d-d9a5-466f-96ce-caa312c655e6,068e2049-88d3-43ca-8602-c63a83609611,c1,c2,26,p2,?,surb={'id': 'b6a76283-09b8-4b2e-a610-2e893594c9bf', 'route': ['p2', 'e8', 'i9', 'x2', 'p1', 'c1']}
1769755325.9133353,RECEIVED,19cbeb11-0055-4077-a24a-ce476c57bff4,ce440d5c-b3c7-44ef-bea2-0d5ec7d9e803,c1,c2,27,p2,?,surb={'id': '755ca7e7-adcb-40ce-9c2b-fd2dbbc1a37a', 'route': ['p2', 'e2', 'i9', 'x8', 'p1', 'c1']}
1769755326.0185409,RECEIVED,dad704fd-1a4c-4024-8d7f-a408b8f34797,e3d75066-7f92-4103-b258-4c10c2f9730f,c4,c2,26,p2,?,surb={'id': '5aec74f5-1258-42d3-8eee-e12b911306c5', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769755326.0962658,SENT,ca08eb64-4a6c-46d2-b91e-ff9a7e197924,254ced0c-3cee-43c1-b219-54ae9ed7d931,c2,c3,3387,?,p2,
1769755326.0963964,CREATED,2e4c5228-29c6-43a7-9e39-26cb173987ff,e5515850-15db-4a5b-8879-d5de2326299b,c2,c3,27,?,?,surb={'id': 'af7b94ff-a5c5-49e2-9756-fd8313a45b41', 'route': ['p3', 'e7', 'i7', 'x9', 'p2', 'c2']}
1769755326.1656752,SENT,9e93b853-2f31-4aae-87d9-2b5896f02631,c1ccb194-0f21-4ad1-b735-037b83ba8cd7,c2,c3,3384,?,p2,
1769755326.1663542,CREATED,cdd04a94-d490-4f6a-aa92-e85e814c2b53,26cdbdc1-da6d-4f7b-86a1-4ed6b4f838bc,c2,c3,27,?,?,surb={'id': 'a09a2304-2235-4b65-ae61-5a46756e1a67', 'route': ['p3', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769755326.372915,SENT,3286f488-56c1-440f-b32d-53821c536146,65ca0acd-d175-4339-bfb8-510485a000a3,c2,c3,3368,?,p2,
1769755326.3733072,CREATED,f723acc3-4aef-4b08-82af-4a4f1b4036e9,26cdbdc1-da6d-4f7b-86a1-4ed6b4f838bc,c2,c3,27,?,?,surb={'id': 'a09a2304-2235-4b65-ae61-5a46756e1a67', 'route': ['p3', 'e2', 'i11', 'x6', 'p2', 'c2']}
1769755326.4302316,RECEIVED,166d4f48-8e42-471e-ad86-a09175eb7bbb,a6aa0afb-ba17-4fbf-ac61-1a983346c352,c4,c2,26,p2,?,surb={'id': '3e582c26-9660-4f74-bf8c-69c8219c4c60', 'route': ['p2', 'e2', 'i1', 'x5', 'p1', 'c4']}
1769755326.6389854,RECEIVED,c09e94f6-cfbf-49f3-a605-c445c30e2dea,f9932b35-ae73-4def-9816-1b4a2efb29f1,c4,c2,27,p2,?,surb={'id': '1f5e813a-9a71-419a-b439-26aa98a0a354', 'route': ['p2', 'e7', 'i2', 'x9', 'p1', 'c4']}
1769755326.6482646,RECEIVED,cdb06350-fc8e-4f2a-972b-1e1c735228d0,e3d75066-7f92-4103-b258-4c10c2f9730f,c4,c2,26,p2,?,surb={'id': '5aec74f5-1258-42d3-8eee-e12b911306c5', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769755326.721389,SENT,63b175fa-45fd-46b7-a406-22d5ce54c7ab,b346c146-09ef-4b82-b1a0-3cb475b2e816,c2,c3,3376,?,p2,
1769755326.7215278,CREATED,75e238b0-71af-4077-bc8a-93f7f8117ff4,86eee056-2c74-4702-b39b-43a7eee53b45,c2,c3,27,?,?,surb={'id': 'c64aedca-cea6-4245-be7c-602eab2f732f', 'route': ['p3', 'e7', 'i7', 'x10', 'p2', 'c2']}
1769755326.7855096,RECEIVED,f2d29173-8afe-42f1-9583-27c0ef7276f8,d0cfb640-727a-46f7-972a-af0c63e892f5,c4,c2,26,p2,?,surb={'id': '614385a1-1ff3-4abb-9e62-81eb73d984b3', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769755326.8041117,SENT,0fd63355-2e6d-4c07-9d8f-42cd8a13134a,bc09f4c5-c85d-493c-8eb2-7e4985d44b32,c2,c3,3379,?,p2,
1769755326.8042536,CREATED,0fa66f48-c336-49a3-83cb-520071842387,86eee056-2c74-4702-b39b-43a7eee53b45,c2,c3,27,?,?,surb={'id': 'c64aedca-cea6-4245-be7c-602eab2f732f', 'route': ['p3', 'e7', 'i7', 'x10', 'p2', 'c2']}
1769755326.830873,RECEIVED,13616e71-91c8-4b72-92df-8926e8292984,d0cfb640-727a-46f7-972a-af0c63e892f5,c4,c2,26,p2,?,surb={'id': '614385a1-1ff3-4abb-9e62-81eb73d984b3', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c4']}
1769755326.8463902,RECEIVED,9eb8b090-f80a-4066-ac0a-6164c4ded7bf,5df18961-d064-4737-899d-5ddd2255aaa2,c4,c2,26,p2,?,surb={'id': 'f1a4baec-7fb7-4a4f-9c84-44c59d951ffa', 'route': ['p2', 'e5', 'i7', 'x3', 'p1', 'c4']}
1769755326.946864,RECEIVED,12701052-e375-47f2-84d8-30745f3f82c5,385378c7-86ea-421a-a69a-b848e1c16f59,c4,c2,26,p2,?,surb={'id': '554c8fbb-52fc-4437-bc9a-70768e228e70', 'route': ['p2', 'e12', 'i7', 'x3', 'p1', 'c4']}
1769755327.0363994,SENT,abbd1fad-1d4a-4ac1-a93a-566e121120bd,a3494303-67db-4759-b432-270e9465c1d9,c2,c3,3377,?,p2,
1769755327.0365188,CREATED,144108c9-9dac-4525-9eaa-34bf64494cc8,eef7c4c3-611e-40fb-86fa-a89051588029,c2,c3,26,?,?,surb={'id': '020493a6-e8a9-4c06-8e2e-16d362ef914b', 'route': ['p3', 'e1', 'i2', 'x5', 'p2', 'c2']}
1769755327.1125443,RECEIVED,46364cd8-5a03-488f-a146-85b1d27f6f2c,5df18961-d064-4737-899d-5ddd2255aaa2,c4,c2,26,p2,?,surb={'id': 'f1a4baec-7fb7-4a4f-9c84-44c59d951ffa', 'route': ['p2', 'e5', 'i7', 'x3', 'p1', 'c4']}
1769755327.1930234,RECEIVED,62480e48-063c-4bf5-999f-d7e4d99e3af2,0893e5d2-f1e4-4070-ab7e-019430390845,c1,c2,27,p2,?,surb={'id': '16328069-5bea-4f5b-b9d0-b5f5a00d13ac', 'route': ['p2', 'e9', 'i12', 'x9', 'p1', 'c1']}
1769755327.2677014,RECEIVED,573ad516-321e-4043-beef-f0e068c2b9be,140f9a10-30a2-4822-8ba5-f081ba17bea3,c1,c2,27,p2,?,surb={'id': 'a173098f-6ba5-4f5b-90a1-861fa29f4178', 'route': ['p2', 'e12', 'i4', 'x6', 'p1', 'c1']}
1769755327.3238568,SENT,756707ee-03e7-481d-ab53-dbd27ab91d62,f8c41c0f-cc58-4ca6-a31b-faa8400bd443,c2,c3,3367,?,p2,
1769755327.3239489,CREATED,0b02bafd-6a3a-4ef1-94d1-61875e21659a,eef7c4c3-611e-40fb-86fa-a89051588029,c2,c3,26,?,?,surb={'id': '020493a6-e8a9-4c06-8e2e-16d362ef914b', 'route': ['p3', 'e1', 'i2', 'x5', 'p2', 'c2']}
