timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769749150.3606732,SENT,9aef9db8-b243-4818-92a8-8699775a69e6,15e7ae53-24d9-49f2-a198-12c52a279195,c3,c1,3378,?,p3,
1769749150.3608513,CREATED,e7ef04d8-ad61-4bbc-bd6a-ca943ea0b452,f0a325db-99ef-49f4-9a09-bccc133fca07,c3,c1,26,?,?,surb={'id': '4bb8042a-2f03-4d5a-a543-61b7fbee2075', 'route': ['p1', 'e3', 'i4', 'x7', 'p3', 'c3']}
1769749196.157624,CREATED,a7b81841-d2c6-46ce-ada3-cdb5fb626b51,221c76ae-c161-44c7-a000-0d78bcac4629,c3,c1,26,?,?,surb={'id': '60bdb914-c712-4f6a-b752-9c06aecaa225', 'route': ['p1', 'e8', 'i3', 'x9', 'p3', 'c3']}
1769749196.1632838,SENT,86b46238-4280-4eab-870f-bcdb93d97fc5,201ae98a-5abc-45cd-9a6f-78f37d494236,c3,c1,3380,?,p3,
1769749196.1633766,CREATED,f56a49b0-7a3e-459f-b0b3-4dc38127831e,a9e5f165-da4f-4629-bad2-19db21f1fc01,c3,c1,27,?,?,surb={'id': '3f44aaee-4eb1-4c3e-92b2-9b10453b1956', 'route': ['p1', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769749196.3062146,RECEIVED,45871651-4e1d-4e3b-a1f8-9537bbaa6ccc,7b4021d9-7ff2-4db8-9618-7a95c9181820,c4,c3,27,p3,?,surb={'id': 'f229a664-2ef1-4552-96d6-1648e6859db8', 'route': ['p3', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769749196.479301,SENT,44b6a59c-35ef-4bad-9142-70095c41f4dd,c79f85db-3995-425d-9054-7042555f928f,c3,c1,3381,?,p3,
1769749196.4793844,CREATED,879b8b1f-7f76-4948-b251-26da8abc47de,1eab99f4-9799-41d6-b115-a8bbb7b12301,c3,c1,26,?,?,surb={'id': '26ac4211-9eaf-4922-8694-863418d83f8b', 'route': ['p1', 'e1', 'i11', 'x12', 'p3', 'c3']}
1769749196.6065805,SENT,5c08912f-b4c7-457a-8e4e-c6a09d046abc,93ea9249-3be6-481c-a8b8-fb3752e125c9,c3,c1,3380,?,p3,
1769749196.6066735,CREATED,6e8c09b6-e486-4bcf-8602-11478ca0dc8e,6a27018c-bb11-4863-8ac6-d2c1d60fa9f9,c3,c1,26,?,?,surb={'id': '3e7e8698-e435-4e66-b084-f0919c9023d5', 'route': ['p1', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769749196.7925308,RECEIVED,115ef709-fa35-4a8b-a0df-f3c6b2f7c394,6070afdd-3c3c-4e99-b564-e04b16bbf748,c5,c3,27,p3,?,surb={'id': '678d0e39-bd74-47f8-8aba-a2d050ebc19b', 'route': ['p3', 'e1', 'i7', 'x10', 'p2', 'c5']}
1769749197.302166,SENT,5f3b7d63-1f3b-4cbd-9866-209588c404aa,87853c18-7c8c-4ff8-853c-28d1f398ca35,c3,c1,3398,?,p3,
1769749197.3023694,CREATED,6eb15b5a-2c39-4b34-85d2-b928d4bd7129,9fe71560-1f33-4e19-a9a5-580644d5c0a5,c3,c1,27,?,?,surb={'id': '2abc6074-4244-4763-bfe4-637b0d94eed2', 'route': ['p1', 'e12', 'i6', 'x8', 'p3', 'c3']}
1769749197.3674562,RECEIVED,f14ed1cd-d214-445c-a627-0eacaba3863e,eff1ec77-3a43-43f3-8029-aa3e09fc4771,c5,c3,26,p3,?,surb={'id': '0b1b77c5-8e3a-41b3-ac5f-9d442fc5d37f', 'route': ['p3', 'e2', 'i2', 'x12', 'p2', 'c5']}
1769749197.5197017,RECEIVED,2628d7b0-25c2-4a5e-bba5-60c27847aab8,4c7ec3d3-b178-4706-96c2-e12d1fb8ab4c,c5,c3,27,p3,?,surb={'id': '0826fece-fde1-442b-a383-25d388f7444f', 'route': ['p3', 'e6', 'i9', 'x8', 'p2', 'c5']}
1769749197.697639,RECEIVED,b9906778-46dd-43f9-8b73-e82be78babea,de99807c-f887-4df5-973c-efdc3ac119c0,c5,c3,26,p3,?,surb={'id': '8f768265-8a80-45b7-836b-250dd9358292', 'route': ['p3', 'e5', 'i3', 'x1', 'p2', 'c5']}
1769749198.0843086,SENT,6adc7400-cd5a-427b-9bae-6d366111ce32,e79c986b-e2d0-4c9e-a7a9-493568bda2ef,c3,c1,3400,?,p3,
1769749198.084568,CREATED,03cc4d5e-f097-42d3-9773-b40aff3557eb,728bf37a-88ca-42e9-8113-a9c6d743a82d,c3,c1,27,?,?,surb={'id': '08bfdebe-b613-4e3b-98ba-baee9bc61a06', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769749198.193902,SENT,84734626-aa9a-4c1c-95b7-cbaf7344c001,90068c16-f294-4a20-8944-9634be9fb410,c3,c1,3390,?,p3,
1769749198.194075,CREATED,41d8d651-1a06-479d-b8ce-ec7e5e8fd838,1510f8fe-22c2-4787-badc-8e231073a38c,c3,c1,27,?,?,surb={'id': '1b9893e8-7d69-4233-81d9-dffd226342b0', 'route': ['p1', 'e4', 'i6', 'x10', 'p3', 'c3']}
1769749198.2445083,SENT,307462cc-a535-4457-b94b-c01d4dcc1d39,b40ae642-3893-4f8d-a6d6-20ed1032514e,c3,c1,3376,?,p3,
1769749198.244654,CREATED,c8453789-9805-4877-9730-a4fb03b6cade,57e2ca1d-95ba-4f49-ab9b-883e617c0c59,c3,c1,27,?,?,surb={'id': 'edde0618-1d5a-4ef3-8964-58f9c62eafba', 'route': ['p1', 'e6', 'i2', 'x3', 'p3', 'c3']}
1769749198.339981,RECEIVED,15c18c29-7e70-40f1-b065-c9a8cf368e48,f3ef2c01-ed59-45a3-956a-f58b2f41a6d2,c5,c3,27,p3,?,surb={'id': '68f9f67f-69df-42e2-aa06-02ce3f7547e1', 'route': ['p3', 'e7', 'i4', 'x6', 'p2', 'c5']}
1769749198.3447952,SENT,0f914493-4f7d-4e20-81d8-86166cd6415b,d94f59e4-8798-443d-80f9-a137b6022dce,c3,c1,3359,?,p3,
1769749198.344926,CREATED,b206776a-5f4a-4ef0-aba2-524a1316214c,a51290f7-33a5-4f02-bd79-3d449a4fe2fe,c3,c1,27,?,?,surb={'id': 'd409e0a4-ce23-4e8d-a9a6-9264bc0aa4e0', 'route': ['p1', 'e3', 'i10', 'x8', 'p3', 'c3']}
1769749198.3558786,RECEIVED,64d6ff8c-71f1-4c36-ad59-2c8e6758d100,46d6036a-fc1f-42cd-8fce-84b1889fb304,c5,c3,27,p3,?,surb={'id': '17c5f188-9f39-4f57-b1bc-2ee3de2893cc', 'route': ['p3', 'e9', 'i5', 'x9', 'p2', 'c5']}
1769749198.4865804,RECEIVED,874e7321-5250-4cc5-ac2b-d66c6f03d1b2,9762eeaa-de62-4105-ad20-8176471c9bf4,c5,c3,27,p3,?,surb={'id': 'f1de7432-a7bc-4ec3-a55b-82e14ea3ac5e', 'route': ['p3', 'e8', 'i6', 'x4', 'p2', 'c5']}
1769749198.4977806,SENT,cea5e9ce-322b-49cb-a8fc-eb3cd3db174c,58b2cc10-2cab-4fa3-a32e-a292ab7810f0,c3,c1,3384,?,p3,
1769749198.498086,CREATED,3f6eb5bc-733b-4abf-b94f-08499d6fb0eb,e068d1cb-198b-4376-8026-5b4c09f4e6fe,c3,c1,26,?,?,surb={'id': '58e95e7f-1b11-41e1-8617-3eaa6f857910', 'route': ['p1', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769749198.9522839,SENT,0c020043-4964-4f78-a193-d2333e8caad8,d9ab0590-ee4a-403e-a305-057c4904519a,c3,c1,3359,?,p3,
1769749198.9524212,CREATED,e92cf358-e30b-478e-97b5-522d93a6d358,ba7071ec-3b9c-4e87-bf5c-891bf123cc95,c3,c1,27,?,?,surb={'id': '31e26d3a-0425-4a6d-addc-622311ec052c', 'route': ['p1', 'e8', 'i1', 'x9', 'p3', 'c3']}
1769749198.95892,SENT,ac5f8d9f-7511-4c1b-8ac0-34d5c4a90890,e2ed75ce-2163-49f2-98b5-0e80b08fe58c,c3,c1,3375,?,p3,
1769749198.9590626,CREATED,9fc352e0-5f47-4f38-8736-3c468d846468,ac8928fd-4fc6-474f-9aed-aa57d4dbe59d,c3,c1,27,?,?,surb={'id': '050cee22-c64c-4a3c-aec2-51c66f5cdae2', 'route': ['p1', 'e8', 'i5', 'x11', 'p3', 'c3']}
1769749199.115352,RECEIVED,a6f320b0-ab16-4399-9f91-621c9875464c,752f06b3-7612-4300-aa4c-b85c16b1e114,c4,c3,27,p3,?,surb={'id': '0b53de43-08bc-4c63-ac89-2bd876873ffe', 'route': ['p3', 'e2', 'i5', 'x3', 'p1', 'c4']}
1769749199.1648264,SENT,c6685687-0683-4a89-9b1c-a39e1a1c488c,2b84253c-e094-48c0-9698-2102d17ddd17,c3,c1,3368,?,p3,
1769749199.1649897,CREATED,6b503c6a-06e4-4db7-a7c9-1e4f25c5f12f,efe1ed48-7d00-4b91-9d98-42acfa161d2d,c3,c1,26,?,?,surb={'id': 'be0fd4d1-06e8-4fa8-b6f2-82d6cd550f23', 'route': ['p1', 'e4', 'i12', 'x7', 'p3', 'c3']}
1769749199.2149706,RECEIVED,e4fa72c5-720e-4885-a9b3-611f55f2229b,be1c709e-3f64-404d-a7cf-880a74d39268,c4,c3,27,p3,?,surb={'id': '359378c4-19ea-4ee5-afb7-94bc9b1a1404', 'route': ['p3', 'e10', 'i4', 'x9', 'p1', 'c4']}
1769749199.2296455,RECEIVED,b38bd693-c682-4b38-b8e3-a234f53c76e9,9d412c32-b87e-46fe-9dd6-7720825418e1,c5,c3,26,p3,?,surb={'id': '51b33700-e486-4384-a2c4-fbe686223ea3', 'route': ['p3', 'e9', 'i1', 'x8', 'p2', 'c5']}
1769749199.2359638,RECEIVED,d87497b8-92d6-42c3-8b3b-9e2d28901cf8,d82dc8fa-cbb5-425e-8327-f56a5ec9e414,c4,c3,27,p3,?,surb={'id': '1caf432f-0454-41bc-ae10-e0636a2cde2d', 'route': ['p3', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769749199.4432075,RECEIVED,5ba93e3d-0906-4968-80ac-fe75f0d5da98,c05db7af-45e2-4464-86d5-e079bbe8a465,c5,c3,27,p3,?,surb={'id': '856d0ccf-c4a1-4fea-998d-27339bf95408', 'route': ['p3', 'e3', 'i8', 'x4', 'p2', 'c5']}
1769749199.4602675,SENT,37b5db48-a108-4008-acf6-a38c7d58e00f,871cce70-39fd-4e7c-952f-d871ae95a7ca,c3,c1,3361,?,p3,
1769749199.460399,CREATED,4707b0c1-3b2e-47fe-a229-8680a1c20d82,fbfb84bc-7071-4b44-a8ad-8b71778a5fc4,c3,c1,27,?,?,surb={'id': '85695756-6492-489c-a280-2ca0de99bc02', 'route': ['p1', 'e4', 'i4', 'x3', 'p3', 'c3']}
1769749199.484809,SENT,e71e8ea3-a462-4381-af7f-502cdf34b3e1,bd406d66-f74a-428e-83ef-526a4df12c63,c3,c1,3388,?,p3,
1769749199.484941,CREATED,49752b7d-383e-4f2a-aa3f-a07cd7b855fd,2c97dd70-3ac5-4190-ad27-7f3ff27022be,c3,c1,26,?,?,surb={'id': '617aba22-3d3e-4c02-b026-b27bc0fef900', 'route': ['p1', 'e4', 'i11', 'x8', 'p3', 'c3']}
1769749199.9261365,RECEIVED,ae424df8-0fd2-4799-bd0a-c6593b6d01cb,71cd878e-7bcd-4329-8ff4-dbc16cbdeea0,c4,c3,27,p3,?,surb={'id': '9a163a87-46ea-4e7e-a17d-7c493df949b0', 'route': ['p3', 'e4', 'i10', 'x10', 'p1', 'c4']}
1769749200.076544,RECEIVED,d7883a99-2d56-46bf-96ca-21a8bb771f6f,2d80fa98-e018-4846-ab27-84bfdc56114e,c5,c3,26,p3,?,surb={'id': 'dd997fcd-1dcb-4657-aae9-5ffab8fbc273', 'route': ['p3', 'e9', 'i9', 'x5', 'p2', 'c5']}
1769749200.1337795,SENT,7312cc1b-4734-4c3e-9538-90afb075b4a9,de443c6e-dd6f-4a78-a7ec-f1e5f21aedc7,c3,c1,3403,?,p3,
1769749200.1339145,CREATED,afb19f6d-a23c-4a6a-b64a-01643400307c,2a35d857-3b04-439d-965e-603c8139fb19,c3,c1,27,?,?,surb={'id': '6e2bf400-85d8-43a6-b8af-380a9ab3fcb9', 'route': ['p1', 'e3', 'i12', 'x10', 'p3', 'c3']}
1769749200.3095012,RECEIVED,9f4c6631-f9fd-4786-8303-43e45449e53b,8f573edd-226c-4965-9844-c3ec218a330d,c4,c3,27,p3,?,surb={'id': '89cd3fcd-9f5c-40ba-980b-30bf4195bbc4', 'route': ['p3', 'e11', 'i3', 'x11', 'p1', 'c4']}
1769749200.4814384,RECEIVED,4d326c7a-f2e1-436e-9cfc-3588cfbff2f7,116a528a-6e48-4f24-b916-b78d0379612d,c5,c3,26,p3,?,surb={'id': 'd985a388-0b07-41fe-9eb0-009b98b2acc0', 'route': ['p3', 'e12', 'i5', 'x2', 'p2', 'c5']}
1769749200.521644,SENT,b802799d-721b-4c2a-949a-e6b252d23187,61f5479d-3c5c-419a-bd54-1eab23bedac7,c3,c1,3400,?,p3,
1769749200.5217829,CREATED,d66860f1-41f7-4193-a9b7-672f34c82cff,caba9d10-1421-455d-90cd-fe22869dc2c5,c3,c1,27,?,?,surb={'id': '2a7de6c9-2935-4366-9293-34acd9151fef', 'route': ['p1', 'e3', 'i10', 'x1', 'p3', 'c3']}
1769749200.5470142,SENT,936b1d7f-bc43-43be-be0a-9f7b8d2af275,d9896c6e-90aa-4e08-8929-cddbca702726,c3,c1,3388,?,p3,
1769749200.5471845,CREATED,12cd9afe-dcfc-4f2c-89a5-8f5fbb4115bf,36989774-7103-461a-92f8-383deee23d57,c3,c1,27,?,?,surb={'id': '8dbf7b5c-9bd1-40d4-824d-3c3bdcd9cd74', 'route': ['p1', 'e9', 'i2', 'x12', 'p3', 'c3']}
1769749200.6736841,RECEIVED,ab93bd0b-2711-4766-b141-3ad9fdd50483,14eea4d0-91ba-4c0f-b4a5-6ff712c01a31,c5,c3,27,p3,?,surb={'id': '01d35182-7f6e-4a55-a779-fe3b4f414e3c', 'route': ['p3', 'e10', 'i6', 'x9', 'p2', 'c5']}
1769749200.750491,RECEIVED,47dc0c4c-3853-44c6-b3c5-e10e31fa1922,88b78e37-9027-4fb8-bd97-ef9c045a5609,c5,c3,26,p3,?,surb={'id': '48f53d58-f216-426c-ae87-d1bd9978635a', 'route': ['p3', 'e1', 'i12', 'x1', 'p2', 'c5']}
1769749200.7968574,RECEIVED,fcbfe31e-8022-4b52-9d77-5498d4c8d679,91915521-a35b-433c-a2d6-f99177a3a147,c5,c3,27,p3,?,surb={'id': '8b867d0b-90de-4b8f-ac46-e3113304db0b', 'route': ['p3', 'e3', 'i2', 'x11', 'p2', 'c5']}
1769749200.931918,RECEIVED,22dc83f3-58b7-474a-8b85-d79f08df3d28,2aed3aca-ba13-4818-baf8-10dc68b77ba8,c4,c3,27,p3,?,surb={'id': 'f5549ee1-30c5-420c-b255-0fc2324f2e33', 'route': ['p3', 'e12', 'i8', 'x5', 'p1', 'c4']}
1769749201.1223497,RECEIVED,3710aefd-989d-4bdb-ba50-72e9299a6d86,99e5d9af-cde4-4339-bca6-9795c50a2d83,c5,c3,27,p3,?,surb={'id': '6b599e6a-fa16-48d3-938d-de44d8aa02c9', 'route': ['p3', 'e3', 'i3', 'x8', 'p2', 'c5']}
1769749201.1408143,RECEIVED,06098e69-28d3-4ff0-a7c1-e36a57ca60e7,f205a6d9-81b0-4400-8059-74bdbd3dee6c,c4,c3,27,p3,?,surb={'id': 'd12875f3-fd79-4280-a160-ec045907f7fd', 'route': ['p3', 'e10', 'i10', 'x6', 'p1', 'c4']}
1769749201.144416,RECEIVED,6eb44845-5f2e-4d9d-b8cf-c71dd28e10c2,e6542cd2-4232-49f7-836d-96b400456d99,c4,c3,27,p3,?,surb={'id': '56f70918-4c79-43ad-ae56-2bd1df1b142b', 'route': ['p3', 'e1', 'i5', 'x9', 'p1', 'c4']}
1769749201.1613624,RECEIVED,09bc1676-b96a-4339-8e01-27931ce4f4e7,21ff1925-97c4-41d2-8f1d-078135e15c35,c4,c3,27,p3,?,surb={'id': 'ac10c2f8-ecb9-494f-8272-b35df220a0c7', 'route': ['p3', 'e8', 'i11', 'x10', 'p1', 'c4']}
1769749201.1916683,RECEIVED,6361d00c-8ea3-45ed-b7e3-395c4b6e6a3b,0562e9e7-b497-4240-b9fc-a4ea2d038b5d,c5,c3,27,p3,?,surb={'id': '3e11ba70-0747-417a-94a5-84c25bdfc05a', 'route': ['p3', 'e5', 'i11', 'x3', 'p2', 'c5']}
1769749201.5932837,SENT,8b4957fa-b1c6-4da8-adfd-f07cda46e380,1ea958d8-9c3f-40d1-878b-ad9379f941cd,c3,c1,3360,?,p3,
1769749201.5934298,CREATED,a9660346-7c98-4d79-8674-9de048f23313,39526dd0-4d16-4705-993f-a564324c6dd3,c3,c1,26,?,?,surb={'id': 'fb937633-6c24-425a-8f96-f2ae3ce7470b', 'route': ['p1', 'e7', 'i7', 'x5', 'p3', 'c3']}
1769749201.6762862,RECEIVED,f3b2e8dc-4444-4908-b329-9d93ecbaf5f3,45a115cc-cebe-4289-a218-b193437e8f28,c5,c3,27,p3,?,surb={'id': '34aae3ed-6763-432a-afed-c868db9bcbd8', 'route': ['p3', 'e9', 'i11', 'x5', 'p2', 'c5']}
1769749201.7034042,RECEIVED,cf9d6b67-785f-4b3c-adaa-20a961069340,3ed59b29-2bd3-4d66-a0e2-b4a7add890aa,c5,c3,25,p3,?,surb={'id': '0d392084-179d-4d3b-8032-b8c2a17d1ecb', 'route': ['p3', 'e9', 'i6', 'x9', 'p2', 'c5']}
1769749201.7652454,RECEIVED,5c243548-9270-4526-bb39-f2b2266e359c,5b2d8a58-2c8e-4620-888c-87ced039470e,c5,c3,27,p3,?,surb={'id': '4cd6cdb4-5fd6-45dd-9702-f93929f101c9', 'route': ['p3', 'e3', 'i3', 'x6', 'p2', 'c5']}
1769749201.8777547,SENT,95426cdd-58f9-4d64-b8e5-2d339e1f53c0,f5dbb97b-1125-4254-8fad-21b1246b6c20,c3,c1,3375,?,p3,
1769749201.8779054,CREATED,e86b96d7-6dd5-41a2-8f48-27b8647f398c,b524b724-a607-45d6-8340-673f76a54bc4,c3,c1,27,?,?,surb={'id': '2638f77a-a774-44a6-ae2b-62e2b30dd304', 'route': ['p1', 'e5', 'i5', 'x8', 'p3', 'c3']}
1769749201.9773195,SENT,6c667818-0d24-4791-8cbe-f8b2f101abd9,b72a9333-4fd0-47ae-adfc-1eefd261e5eb,c3,c1,3392,?,p3,
1769749201.9774697,CREATED,dfee261a-ccc9-4d8c-b556-4848e9173b4a,9052ba77-641e-4fee-b188-d3c94b2acf26,c3,c1,27,?,?,surb={'id': 'c75d08e1-0f6e-413e-9259-bc707d28ea06', 'route': ['p1', 'e1', 'i9', 'x12', 'p3', 'c3']}
1769749202.00596,SENT,8532d9cc-14ed-4fb3-a8ee-80366341c16f,1db0e028-a614-41d2-bfbe-c741fa8298aa,c3,c1,3401,?,p3,
1769749202.0061545,CREATED,3bee8ccb-c593-40b9-951e-6cb3e18149d3,ceb31fc4-3f2c-459a-a8ed-7020abba10a6,c3,c1,27,?,?,surb={'id': '9ddec607-4549-433c-bf8e-13d12e7dfbec', 'route': ['p1', 'e7', 'i3', 'x10', 'p3', 'c3']}
1769749202.3116393,RECEIVED,12ce8565-2b61-410d-9e57-2095004b56a7,dd0f0153-df52-41c8-8264-a8942fb1e7c5,c4,c3,27,p3,?,surb={'id': 'b94b6308-f9c9-4e69-9716-13422b82878d', 'route': ['p3', 'e6', 'i2', 'x6', 'p1', 'c4']}
1769749202.3849332,SENT,a18c3e6f-93c5-4a0a-bf05-ff4e67506988,9f6ea141-433b-46b7-9733-69fd3655512f,c3,c1,3395,?,p3,
1769749202.3851075,CREATED,bffc58d0-331d-45e1-b81c-7bd4e12c0bd9,dbcfe338-a45c-4829-9dcf-a7e771be4f1c,c3,c1,27,?,?,surb={'id': 'ef723fef-d50e-4d4d-8bdc-9ed34ffef6bb', 'route': ['p1', 'e11', 'i7', 'x9', 'p3', 'c3']}
1769749202.418285,RECEIVED,1440c503-0a58-4a64-a910-9c13f6270de6,f52b3610-fe17-404f-a127-0a58d54800f9,c5,c3,26,p3,?,surb={'id': '72cfe625-3bc8-4143-bafa-c818e9bd3de2', 'route': ['p3', 'e2', 'i7', 'x9', 'p2', 'c5']}
1769749202.4633758,RECEIVED,07b626ae-6e5a-4e84-a1ae-1d8f27b9cdcf,1f52b036-b3c8-496b-b36a-f0dd0c0e1cab,c5,c3,27,p3,?,surb={'id': '993c614b-3f0c-4e94-9f63-2684b922df99', 'route': ['p3', 'e2', 'i11', 'x12', 'p2', 'c5']}
1769749202.5458858,SENT,608e7046-2ea2-4e21-aaab-b5723ff260da,0ef17123-0384-4d00-b5dd-aafd8e7d36cc,c3,c1,3375,?,p3,
1769749202.5460596,CREATED,d7f204e5-c7f4-4fc4-ace2-6a824c2d3ed1,f8907bfc-976f-47da-abca-997f10bb6c35,c3,c1,27,?,?,surb={'id': 'a7f0fb5e-0245-47d7-8953-96c96f0354ff', 'route': ['p1', 'e7', 'i10', 'x2', 'p3', 'c3']}
1769749202.961227,RECEIVED,c4a97571-1f9f-47c3-84e8-56b054b96d18,55dfdd09-9ac9-4d54-84eb-d01fd4cd3096,c5,c3,26,p3,?,surb={'id': '45ec76df-4a71-4ab3-9eaf-d017aed7c91b', 'route': ['p3', 'e12', 'i2', 'x5', 'p2', 'c5']}
1769749203.0525188,RECEIVED,934fdf0e-ea51-45f2-8c29-00558e9e454e,5d4649a4-cbdc-4f7a-88c0-fcc9cc89ce2b,c5,c3,26,p3,?,surb={'id': '46dc6348-b373-43a9-9ba7-607de328996a', 'route': ['p3', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769749203.1108518,SENT,f2b5cc6c-fb56-4f3a-9a91-e11e1aaf7d40,5318c015-0eb9-43c3-933e-3256a23c778c,c3,c1,3401,?,p3,
1769749203.111,CREATED,290060c3-6856-44f4-aa1e-e48d0eee6acb,18d8e4fb-83e7-42c2-a643-33faae65565e,c3,c1,27,?,?,surb={'id': '902a57cd-5ea1-4bb9-a917-8601440dd72c', 'route': ['p1', 'e12', 'i11', 'x3', 'p3', 'c3']}
1769749203.533303,RECEIVED,ca96b630-8f74-4711-9f20-b2861d400f5c,25c53d68-eab4-4db3-8f5a-a3cc1a866501,c4,c3,27,p3,?,surb={'id': '851835f0-6137-4f19-9f1f-7a5c878cd68e', 'route': ['p3', 'e6', 'i5', 'x2', 'p1', 'c4']}
1769749203.5406485,RECEIVED,5b0221a7-8266-498f-ac65-4bd36c647e54,fe51fd31-1b4f-4b82-bd86-b929cf99c481,c5,c3,27,p3,?,surb={'id': '31d35297-afce-496c-8aff-1d6be579f177', 'route': ['p3', 'e7', 'i2', 'x12', 'p2', 'c5']}
1769749203.627889,SENT,91c3a3a7-406b-41a5-b90d-156571c3ef34,615310d2-7cfc-451f-993e-d4c9350226d7,c3,c1,3383,?,p3,
1769749203.6280637,CREATED,8998caec-7882-4433-ad36-83ae5a6f3de5,304114ad-99c4-4611-96c0-aeec1da6701d,c3,c1,26,?,?,surb={'id': '7dba0fd6-1b66-4011-aafc-03d23bb7ffe8', 'route': ['p1', 'e6', 'i7', 'x11', 'p3', 'c3']}
1769749203.9718292,RECEIVED,d508182c-4438-48ac-8ade-cf4ced85d261,3647cfcf-6bdb-498d-9dfe-0c78d4c468c5,c5,c3,27,p3,?,surb={'id': '9c4fe84d-fa36-4213-bd80-b660099e29e1', 'route': ['p3', 'e11', 'i12', 'x3', 'p2', 'c5']}
1769749204.179331,RECEIVED,a4f76165-d741-4a9b-81c2-6fd648dbc209,eb2b912b-c353-4bdd-af7a-c91caba922e5,c4,c3,27,p3,?,surb={'id': 'acd71338-9a25-4f7d-a7a9-b7535e2d5280', 'route': ['p3', 'e1', 'i2', 'x5', 'p1', 'c4']}
1769749204.1834748,SENT,56503e93-8948-4ab7-a8da-f1ba4e109077,9e50685b-edfa-4624-98e4-a4a6877a47b2,c3,c1,3394,?,p3,
1769749204.1836183,CREATED,55ef45d9-058d-4997-9f5a-edbb199b3a2d,8c868667-f817-4986-9f28-a89420dc7e30,c3,c1,27,?,?,surb={'id': '46269364-2b2d-4f39-ac09-c2226655e316', 'route': ['p1', 'e12', 'i5', 'x11', 'p3', 'c3']}
1769749204.2384486,RECEIVED,3a0bd5c3-ac8d-482a-857f-d7d4fc50fb27,08d3e2b7-e557-411f-aeb0-f7d62afa9b8b,c4,c3,26,p3,?,surb={'id': 'b41261b6-2a3b-4ef6-a50a-dd586965958f', 'route': ['p3', 'e8', 'i4', 'x11', 'p1', 'c4']}
1769749204.3125153,RECEIVED,1bbb545b-842f-4964-bfa7-dd370bcc3f2b,6307c684-9bdb-467c-9dab-1fecce250204,c5,c3,27,p3,?,surb={'id': '2596a058-29ce-4fe3-b4c3-8caf6194ae20', 'route': ['p3', 'e8', 'i5', 'x3', 'p2', 'c5']}
1769749204.583206,RECEIVED,425f2d70-d995-4f81-9a40-fb7acdde3929,b8938fde-5757-49dc-b29e-a3e0fb82547f,c4,c3,27,p3,?,surb={'id': '513ac8a0-e2c7-4c63-b5bf-5e70697398b7', 'route': ['p3', 'e8', 'i10', 'x2', 'p1', 'c4']}
1769749205.0239286,RECEIVED,e8d1cae9-5e42-4236-8854-6be2a6e7ba7d,4db4cfab-4300-4626-a911-2d1200c8e946,c4,c3,26,p3,?,surb={'id': '51dacb29-582f-4521-90aa-7c10545d6845', 'route': ['p3', 'e2', 'i8', 'x9', 'p1', 'c4']}
1769749205.0403187,SENT,bf19d034-0834-49d5-b937-4134070212b6,9eb335f7-a54a-4b67-a316-d5ce39340f46,c3,c1,3400,?,p3,
1769749205.0405593,CREATED,11818fde-9867-4bf3-926a-3640ce49a52b,18986d96-5021-4ced-8902-5388577a6582,c3,c1,27,?,?,surb={'id': 'b6d1dc7c-ae6c-41bc-a88a-e70c33545a79', 'route': ['p1', 'e9', 'i2', 'x11', 'p3', 'c3']}
1769749205.1133933,RECEIVED,ead619a2-7627-49dd-8b1b-0a4fb110d301,90b32af3-812f-4dd3-96b1-0163ff3a0920,c4,c3,27,p3,?,surb={'id': '128b92b5-ee89-422b-ac8d-e3b37cb569a5', 'route': ['p3', 'e11', 'i6', 'x7', 'p1', 'c4']}
1769749205.2195153,RECEIVED,127749ff-9d38-4383-8e96-da6776007335,34a7b8b8-b4c8-4915-9b60-8656b4ecf9ff,c5,c3,27,p3,?,surb={'id': '9b5d9c56-fc31-4c4f-839d-0bb73749bd08', 'route': ['p3', 'e5', 'i8', 'x5', 'p2', 'c5']}
1769749205.5266504,RECEIVED,22696617-01f8-4f8c-a3c7-de8106e2dc25,36b091ba-1a0a-4352-b264-b4b15c396ebf,c4,c3,27,p3,?,surb={'id': '9a7ea4e4-8c22-44b8-a1af-d02e515f7c6c', 'route': ['p3', 'e1', 'i3', 'x7', 'p1', 'c4']}
1769749205.897842,RECEIVED,068cf0a6-dbca-4101-9d03-9a695d4af4e3,3d79d060-bdcd-45b1-ab63-0928bb8375cc,c5,c3,27,p3,?,surb={'id': '90e5167e-7698-4296-b3c0-e4e5ce4cc4c6', 'route': ['p3', 'e3', 'i1', 'x11', 'p2', 'c5']}
1769749205.9071443,SENT,86627e91-5769-4b40-ba9e-72e1c1ddfbfd,e593eac5-feea-47fb-aa7a-2689640615f7,c3,c1,3387,?,p3,
